global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
791.0934552686846	0.4665908144302193	0.2177069881106553	625828.8549689462	956.0627243369586	2.242302608986733	5.027920990268712	914055.9328666072	691.792826001325	0.9511802895311804	478577.3141068996	0.90474394319262	774.4718336213131	689.8696332168237	1.287244	26.462715	0.110803765	0.0613569	0.0946275661	-0.1045070796	0.0782609264	0.0704404449	0.097213659	-0.0669145359	-0.0413656481	-0.0051774179	-0.0728225154	0.056279528	-0.0376173588	0.0673312004	-0.0206192054	0.0128333257	0.1267425018	0.0745529066	0.0171924809	-0.0002803462	-0.1861312027	-0.105888476	0.0831826626	-0.0576516983	-0.0591768064	-0.0187184052	-0.0299273704	0.0263743578	0.0299028316	-0.0685271637	0.1653289302	-0.0062377195	0.0973732774	0.1021683476	0.0270459684	0.0892005645	0.0697767711	-0.0423113832	-0.0359157085	-0.0065474265	-0.0778376482	0.0464432361	-0.1714562632	-0.0416449507	0.0052054815	-0.2358613325	0.0760686549	0.0026270803	0.0398304737	0.0648053908	-0.1920990898	0.0293292201	0.0325936835	0.0993048313	-0.0907757093	-0.012063025	0.0563793867	0.0063172716	-0.1057357264	-0.0962271274	-0.005925292	0.0477506835	-0.0155420542	-0.0254237041	-0.0406982613	-0.1634599972	0.0040802441	-0.0927479552	0.0692952416	-0.0768178626	0.0938383143	-0.0708638093	-0.0444540859	0.0688007134	0.013618148	0.0629537428	0.0616507939	0.106617153	-0.0061462596	0.0919815613	-0.0244087161	-0.0071405373	0.0511140916	-0.0285983217	-0.0731264803	0.057036678	0.0520660528	0.1458518567	-0.0864448934	0.1464372623	-0.0037962679	0.1188478441	-0.1777189948	-0.0041194609	0.131069916	-0.0141441274	-0.0646371518	-0.0283385383	-0.0319456923	-0.0736028281	0.0255075772	0.0387980199	0.0192991314	0.0027107634	0.0350940909	-0.0594764566	0.1077735861	0.1802842182	-0.0477663344	0.1206218302	0.0462832343	0.0386271907	-0.0961324439	-0.0129630162	0.0817141903	0.0746947742	0.0358010218	0.1003129872	0.0607412226	0.0059244253	0.0108313	0.00902157	0.00011731705969	8.138872526489999e-05	0.00547095	-0.05394345	2.9931293902499995e-05	0.0029098957979024	-0.0138387	0.0057242	0.00019150961769	3.2766465640000005e-05	-0.000427222	0.0003150969999999	1.82518637284e-07	9.928611940893701e-08	4.84383e-05	0.0003705352999999	2.34626890689e-09	1.3729640854608996e-07	2.11634e-05	-0.0001566586	4.478894995600001e-10	2.454191695396e-08
791.132582093019	0.0391268243344029	0.0015309083824952	625890.7624491674	955.5432144030232	-0.5195099339354101	0.2698905714575741	913062.834591662	691.2008943730358	-0.5919316282892169	477758.6763820846	0.3503830525691236	774.774742550783	691.8248647208685	1.126197	23.15196	0.0862577299999999	0.0539619	0.0333880965	0.0612513868	-0.0558917335	-0.014251858	-0.1064969662	0.0128517723	0.0730124471	-0.0530966221	-0.0989764935	-0.0365198078	0.0676314809	0.1036132045	-0.1224080393	-0.100176253	-0.0418084399	-0.1044289924	0.0150570883	-0.0434757229	0.0116979411	-0.004878542	0.0411113069	0.0219658927	-0.0391210892	-0.03872076	-0.0168016047	0.2195156285	0.0509875062	-0.0161409314	-0.0324245742	0.0731001569	-0.0095666794	-0.0073281984	0.1561400181	0.142396157	-0.0569461485	0.0166829859	0.0349521238	0.0098380219	-0.0595220229	0.094690482	-0.1382683096	-0.1127757122	0.1006763395	0.0058426839	-0.0372042302	-0.1529914478	0.0128649948	-0.0446490136	0.0025331256	0.0052679733	0.128655429	0.047807199	-0.0727153431	0.1347204708	-0.0475676846	0.0736285472	-0.028838202	-0.141837587	0.0612818577	0.0124298979	0.2481373469	0.0770434057	0.0242814048	0.052511238	0.0138763197	0.1250099248	0.1767880401	0.0065526496	-0.0061540294	0.0824906085	0.049011314	-0.1181040596	-0.0684774166	0.0812506238	-0.022432241	0.0528414256	0.0616334813	0.1284505	0.0297315406	0.0547565532	-0.0102806209	-0.0352182803	-0.0282190573	-5.97891e-05	-0.1926389691	-0.0062466617	0.0896199365	-0.0810922753	0.039119679	0.0968492951	-0.0858602357	0.1830135482	-0.0705716419	0.0934512583	0.0208451562	0.0272114028	0.0142402455	-0.093616085	-0.0021122924	0.0437113434	0.0359475084	0.1052992802	0.1883586203	-0.0025383436	-0.0819347327	0.1254138623	-0.1029254758	0.0365305613	-0.0136778777	-0.0363626739	0.0251909533	0.001401547	-0.0825170571	0.1775063576	0.0689730307	0.099141769	0.0566681795	-0.0011853914	0.00291149	-0.00791981	8.4767740201e-06	6.272339043609998e-05	0.0551905	0.04971955	0.00304599129025	0.0024720336522025	-0.0314672	-0.0176285	0.00099018467584	0.0003107640122499	-0.000536676	-0.000109454	2.880211289760001e-07	1.1980178116000008e-08	-5.84036e-05	-0.0001068419	3.4109804929599997e-09	1.141519159561e-08	2.46649e-05	3.5015000000000003e-06	6.083572920100001e-10	1.2260502250000002e-11
790.7670765615755	-0.3655055314434321	0.1335942935157457	625312.5693737407	955.6425042177704	0.0992898147471805	0.0098584673125294	913252.5958676112	691.2187132173524	0.0178188443165936	477783.3095018524	0.000317511212779	774.1098650302806	683.2883068746595	1.13699	23.373844	0.126284245	0.0715174	-0.0629212481	0.0192622956	0.0558581245	-0.0239774377	0.0170420616	0.121412507	0.0215006928	-0.0234504602	0.1019781474	-0.1400185024	0.0387242284	-0.000956813	-0.0965610471	0.058531569	0.1069602423	-0.0464931376	0.0630241824	-0.0367709188	-0.2456556988	-0.0300845624	-0.0926320112	-0.0001449417	-0.1831127311	-0.0011085965	0.0900482074	0.0539121896	0.0963993482	-0.0216216467	-0.0793041914	0.0011213448	-0.0231652044	-0.0046797995	0.0089002608	-0.0129775793	0.0617454396	-0.0109392964	0.0696283505	0.0188492841	-0.0692259323	0.0020727064	-0.0221617773	-0.0225541353	0.0388331581	-0.0604338575	-0.1910402967	0.0101340349	-0.0255700214	0.036996923	0.1223772038	0.1390026857	-0.1560541464	0.1835285173	0.110343137	0.1034075323	-0.0270900411	-0.0397838892	-0.1305112195	-0.0247008216	-0.003461483	0.1822431277	-0.0597942811	-0.0376132006	-0.0062709971	0.0695206674	0.1181716007	0.06387027	-0.133751749	-0.0787798292	-0.0514504865	-0.0428493011	0.0215325861	0.050077018	-0.0806482483	-0.172873266	-0.099145478	0.0640905372	0.1339484463	0.0289832996	-0.0483442689	-0.0771140759	-0.0923170671	0.0091737508	-0.0331222118	0.0921126468	-0.0683245821	0.0068976097	-0.0357216685	-0.1358270231	0.0184974545	-0.1062625245	-0.0348525708	0.059883516	-0.0262214623	0.0415620634	0.0695814917	0.0142758312	-0.0547636896	-0.0224546695	-0.125393548	0.0194748064	-0.1020206018	-0.0512033088	0.0034025459	-0.0633201517	0.1417206638	0.0758665319	-0.0329937712	0.1224031489	0.0075640008	0.1133410194	0.007181081	-0.0786601248	0.0747094567	-0.0422465474	0.0294810817	0.0979282008	0.0524983198	-0.0082906521	0.00902545	0.00611396	8.145874770250002e-05	3.738050688160001e-05	-0.00616555	-0.06135605	3.80140068025e-05	0.0037645648716025	0.00104866	0.03251586	1.0996877956e-06	0.0010572811515396	-0.000412793	0.000123883	1.70398060849e-07	1.5346997689000013e-08	-0.000307331	-0.0002489274	9.4452343561e-08	6.196485047076e-08	0.000177822	0.0001531571	3.1620663684e-08	2.345709728041e-08
790.9210334917294	0.1539569301538677	0.0237027363424028	625556.0812196253	957.1727570124272	1.5302527946568034	2.341673615554957	916179.6867667708	692.0231561889286	0.8044429715762362	478896.0487016863	0.6471284945184053	775.3409449583711	690.8744670589454	1.193295	24.531332	0.11343058	0.0690364	0.1262552892	-0.0848650058	0.0110004324	0.1398071409	0.085220042	-0.0390844956	-0.0114489164	-0.0263158839	0.0137065133	-0.0355683683	-0.0122023658	-0.0915667842	-0.0093549085	-0.1718812662	0.2475504068	0.0094392539	-0.0244822434	-0.0753109341	0.0711421594	0.0193738781	0.0767198692	-0.0360264947	-0.0397439834	-0.0717195786	0.0684556447	-0.0702556311	-0.073735354	0.0311026743	-0.0919785866	0.0261426972	0.102262811	0.0839627255	0.0245274571	0.0624828708	-0.006759202	0.0312961929	0.0099899041	0.0672805599	0.0651175206	-0.0899992197	-0.1088654012	-0.0460391895	0.0011878649	0.0094367458	-0.0337572478	0.0823602017	-0.0306346727	-0.0621757633	0.0545664623	0.0055378347	-0.0382237285	0.0435149349	0.065484656	0.0163820321	0.0569143439	0.0999216508	0.0777713687	-0.0849518768	-0.0010496388	0.0285271699	-0.0910034104	0.1133618278	0.059083392	0.0691240373	0.0046787955	-0.016809422	0.1095181408	-0.0397355388	0.1366434662	-0.0412688477	-0.108528011	0.0025960379	-0.0928640599	0.0092583127	-0.0903303228	0.0530135951	-0.0403755697	-0.0722141034	-0.0237079977	-0.038520664	0.0169444485	-0.1003900925	-0.0001110767	-0.0197654162	0.0001293436	0.0523663127	-0.026753164	-0.0794189117	-0.0718160559	0.095613033	-0.0178499641	0.0505581375	0.0217696799	0.0369673258	0.0106118112	0.0331896547	-0.0931803589	0.0112572591	-0.1743113868	-0.0810602135	0.0236207234	-0.0565455184	0.0203014409	-0.0279001458	-0.0598080832	-0.0164969639	-0.1007054993	0.0918234802	0.1224519455	0.0246014749	-0.012411937	0.0019961271	0.0152636705	0.0505215648	0.0869829832	0.0966728009	0.0482387676	-0.0153640485	0.00126203	-0.00776342	1.5927197208999998e-06	6.027069009640001e-05	0.0570156	0.06318115	0.00325077864336	0.0039918577153225	-0.0209523	-0.02200096	0.00043899887529	0.0004840422409216	-0.000620656	-0.000207863	3.85213870336e-07	4.3207026769000017e-08	-0.000509169	-0.0002018379999999	2.59253070561e-07	4.073857824399999e-08	0.000177822	0.0	3.1620663684e-08	0.0
789.8975481413673	-1.0234853503620798	1.0475222624057892	623938.1365597438	953.1380215910413	-4.034735421385904	16.279089920586085	908472.0882024842	691.2863210266624	-0.7368351622661748	477876.7776385778	0.5429260563518202	774.3539927355658	680.3039648746437	1.163612	23.921127	0.10018226	0.0522057	0.0006261689	-0.0798448036	-0.028999906	-0.0098355655	-0.0638853412	0.0345729309	-0.0941264578	-0.167246066	0.0814571746	0.1025772464	-0.0492601684	-0.0118657757	0.0566301242	-0.0086226562	0.0611259879	0.0431318182	0.1009131352	-0.1480893635	-0.0080487285	-0.030179857	0.036889513	0.1026478402	-0.1063243572	-0.1783286461	0.0984201184	0.1080740278	0.0050874445	0.0433958504	0.0474034221	-0.0081658643	-0.0413710529	-0.0797912499	0.0382267583	-0.095063252	0.0814346305	-0.0482638693	-0.0056431626	0.0333564627	0.0491600447	0.0459487206	-0.0711880703	0.0014599743	-0.0627133958	0.0237342054	0.0379257582	0.006289025	0.0094642834	0.0361868132	-0.0614018941	0.1091047258	-0.0645655998	-0.0634153174	0.0097513597	0.101071266	-0.0794750878	0.1273401476	0.0979680908	0.086449681	-0.1034209874	0.0757912628	-0.1081120187	-0.0816544796	-0.0604965567	0.0376007386	-0.0593409211	-0.117453836	-0.1348602137	-0.0080958919	-0.0097932446	0.0867910878	0.0038941931	0.0639440629	-0.153532216	-0.0873288541	0.1242277309	0.051582236	-0.1062367162	-0.0679772209	0.0576952388	-0.0153377104	-0.0489500358	-0.1513750665	-0.0973265498	-0.0073499596	-0.01490744	-0.0058161958	0.1021908011	0.006147973	0.125999249	-0.0669823125	-0.0132730123	-0.1364596442	0.0110523305	-0.0502843627	0.0710400008	0.0312038087	0.0373388154	-0.0124740812	-0.1185139865	0.0367967263	-0.0002715383	0.0891580066	-0.103107484	0.0033670774	0.0886520126	-0.040576739	0.0410781661	-0.0400833711	-0.1103228248	-0.0369985821	-0.0626170141	-0.1737450643	0.1002949808	0.0414095226	-0.0742991005	0.0953761056	0.0438968002	-0.0223783947	0.010699	0.00943697	0.000114468601	8.905640278089999e-05	0.0132451	-0.0437705	0.00017543267401	0.00191585667025	-0.00601391	0.01493839	3.61671134881e-05	0.000223155495792	-0.00103736	-0.0004167039999999	1.0761157696e-06	1.7364222361599998e-07	-0.000357984	0.0001511849999999	1.28152544256e-07	2.2856904224999992e-08	0.000104983	-7.283900000000001e-05	1.1021430288999998e-08	5.305519921000002e-09
790.7509823238521	0.8534341824847615	0.7283499038334332	625287.1160461371	954.3349900490074	1.1969684579661362	1.43273348936583	910755.2732318392	691.404305995827	0.1179849691645813	478039.9143495712	0.0139204529487672	774.6889529009597	692.6608993413948	1.23591	25.4074	0.0858700724	0.041247	-0.0711447404	0.1297134717	0.0954164739	-0.0713161636	0.0626362382	0.1234346469	0.0905535678	0.1020011013	-0.1170578718	0.0097095519	0.0342077125	-0.0198068486	0.0226847594	0.0475018352	0.0279006714	-0.0342694611	-0.0150274395	0.023747792	0.0003509117	0.0559632927	-0.0850012554	-0.0757253554	-0.043629339	-0.0222999663	-0.0174783411	0.121305775	0.0303272584	0.0739090705	0.0168174887	0.0948196204	0.0589784501	0.0440565715	0.0247996956	-0.042809443	0.0832417918	0.1922300783	0.0974104594	-0.079180962	-0.0988944349	-0.0302612532	-0.1278455531	0.0276138136	0.0664060615	-0.0497972493	-0.0357120152	-0.0122181469	0.1776257795	0.1072354017	0.1862694189	-0.0660584183	0.108185637	-0.0255691458	-0.0470432132	-0.0400684824	-0.049337748	-0.0225330169	0.0163790649	0.024719305	-0.1229449762	0.0581754949	-0.0105850152	-0.0099098261	-0.0992634402	-0.0822150354	-0.1766242761	-0.0085981321	0.0018299668	0.0774258894	-0.0707920045	-0.1196620296	0.0875235906	-0.0495510164	-0.0382853019	0.055956131	-0.0963129887	0.0244702475	-0.039826327	-0.0018877589	0.0529860409	-0.0168382042	-0.0642523849	-0.0368820862	-0.0772890851	0.0369170237	-0.005571121	-0.1175719583	0.0300228356	-0.0204591119	0.0516274277	-0.0564178416	-0.0474229371	0.0210220301	-0.0547461727	-0.0589729249	0.0661025764	0.1178089021	-0.1048359131	0.0441098611	-0.0888122413	-0.1490270831	0.0633994143	0.0629542919	0.0860623759	-0.0387823634	-0.1400974658	0.0855881368	0.0806841772	0.0373901281	-0.0852877018	-0.0156276626	-0.0179190414	-0.0076614414	0.0276611176	0.03579548	-0.1103209725	0.0940386689	0.0394798359	-0.0293067317	1.37176e-05	-0.0106852824	1.8817254976000003e-10	0.0001141752599677	0.0441337	0.0308886	0.0019477834756899	0.00095410560996	-0.0208687	-0.01485479	0.00043550263969	0.0002206647859441	-0.000672556	0.0003648039999999	4.523315731360001e-07	1.3308195841599996e-07	-0.000509169	-0.0001511849999999	2.59253070561e-07	2.2856904224999992e-08	0.000177822	7.283900000000001e-05	3.1620663684e-08	5.305519921000002e-09
790.0217076143695	-0.7292747094826382	0.5318416018909863	624134.2985019243	955.8894018400634	1.5544117910560544	2.416196016174091	913724.5485501544	691.1323869715854	-0.2719190242415834	477663.97632104135	0.0739399557444948	773.9418590103147	680.9115871655766	1.183915	24.338512	0.0541435324	0.0407522	0.0914444682	0.0095907317	-0.0946004838	0.109184301	0.0129747678	-0.10160471	0.0642163463	0.0296298138	0.1018602097	-0.0160523116	-0.0257274468	-0.0180808488	-0.0175406177	-0.0100187605	0.0677901147	-0.0543886091	-0.0452324681	0.1434466669	0.0900664836	-0.0555946548	0.083017955	-0.0382057722	-0.0225382631	0.0243590489	-0.0701860862	-0.0895000688	-0.0017823826	0.0252671909	-0.1606562203	-0.0296073035	0.1284143169	-0.130083923	0.0678603328	-0.0413483002	0.0088960728	-0.0093436355	0.0642781811	-0.1647324939	0.1283705434	0.0644994488	0.0399127279	0.0367550673	-0.0125465921	0.0768527516	0.0804934435	-0.0464504446	0.1946151017	-0.163100771	0.0403578932	0.0132203313	0.0136588622	0.1455903122	0.008991902	-0.0711315708	0.0398983504	-0.033715487	-0.0403925859	0.0804873722	0.0112455296	0.1217126862	-0.0580809053	-0.0479175056	-0.1367973211	-0.0440353833	0.0389762954	0.0359536379	0.0413035823	-0.0023026115	0.1011150396	0.0177217424	-0.0622561226	-0.0346719389	0.1186826773	-0.0685051149	-0.0167889333	-0.0543198864	-0.0548821027	0.0426970566	0.1294986635	0.0286155673	0.1493298226	-0.1273886485	0.109478092	-0.0751802626	-0.0708303629	0.0380320959	-0.0363029217	-0.0422981209	0.0506644697	-0.0791012076	0.014519688	-0.0625601038	-0.0418199249	-0.0330976739	-0.0660474379	0.0127714938	-0.0293297385	-0.0470577363	-0.0166785916	-0.0959366315	0.0996654476	0.0539528819	-0.0205911396	-0.03723578	0.0114070304	-0.072691679	-0.0615374482	-0.0931322643	-0.1751510217	0.0142800905	0.1240381091	0.0034564021	-0.0078239208	-0.123175494	0.0411322182	0.092661062	0.034995421	-0.0361224311	0.00149752	0.0014838024	2.2425661504e-06	2.20166956224576e-06	0.00469932	-0.03943438	2.20836084624e-05	0.0015550703259843	-0.0124399	0.0084288	0.00015475111201	7.104466944000001e-05	-0.000576625	9.593100000000004e-05	3.32496390625e-07	9.20275676100001e-09	-0.000509169	0.0	2.59253070561e-07	0.0	0.000177822	0.0	3.1620663684e-08	0.0
790.4098367631092	0.388129148739722	0.1506442361014212	624747.7100518849	952.894418377348	-2.994983462715481	8.969925941939216	908007.7725747044	691.2440055963727	0.1116186247872974	477818.27527291817	0.0124587173994074	773.5127870112524	682.7341010660251	1.093768	22.485302	0.09125212	0.0582255	-0.0523464984	-0.0766378183	-0.0755804248	-0.0921251902	-0.0804093003	-0.0862517767	-0.0082023329	-0.0415059414	-0.1119208615	0.0082743063	0.0529429292	0.2247440659	0.0498981294	-0.024978311	0.0166373731	-0.0067423664	-0.0741068323	0.1079725057	0.0641672011	-0.1804115722	0.00698728	0.0766503139	-0.1018879469	-0.10076982	0.0975192842	0.0913322165	-0.0913583384	0.0624994544	0.009050927	-0.030443701	0.0167800167	0.0298575553	0.0838687455	0.1086137664	-0.050361872	-0.0940167513	-0.0129060395	0.0378640639	-0.0086868693	0.0443299154	0.1295176543	-0.0277709026	0.1424223123	-0.1790675743	0.0909361939	-0.004788686	-0.0761165764	0.0682169185	-0.0401011565	-0.0571928595	-0.0773110039	0.0364837658	-0.1074259468	-0.1436077216	-0.0383505987	0.0398348314	0.0156183415	-0.1172780585	0.0744896211	0.1119785492	-0.0523213024	0.0423510258	-0.0129269354	-0.0673719229	-0.1673339268	0.0769043582	-0.0263332237	-0.0370614434	-0.0847280529	0.0972444448	-0.0793034508	-0.0064292429	-0.0320381806	0.0787513668	0.0623938907	0.1014484484	0.1585724211	0.1108794877	0.0200341507	-0.0740911082	0.0394555206	-0.0824214966	0.0751241612	0.0961272364	-0.0510806905	0.0556921292	-0.033331412	0.0125796291	0.0169180898	0.0361788818	-0.1494666637	-0.0245664827	0.1279802753	-0.0788030238	-0.1051271491	0.0447448705	-0.0163254088	0.0813567106	0.0285978229	0.0192964887	-0.0774974609	0.2840541999	0.0372592411	0.0157200308	0.0110618727	0.0815134697	0.0315984232	-0.0962749592	-0.1546906019	-0.034084859	-0.0007040553	0.1127822006	-0.0746461636	0.1251372484	-0.0300232501	0.0912438734	0.030451217	-0.0427992974	0.00230336	0.0008058399999999	5.3054672896e-06	6.493781055999999e-07	0.0573101	0.05261078	0.00328444756201	0.0027678941722084	-0.0237744	-0.0113345	0.00056522209536	0.00012847089025	-0.000696875	-0.00012025	4.856347656250001e-07	1.4460062500000003e-08	-9.9399e-05	0.0004097699999999	9.880161201e-09	1.6791145289999998e-07	0.000177822	0.0	3.1620663684e-08	0.0
790.8437587005177	0.4339219374085132	0.1882882477643577	625433.8506755626	954.1819830718116	1.28756469446364	1.657822842429247	910463.256818855	690.431950691302	-0.812054905070795	476696.2785353964	0.659433168849538	774.0810622304301	685.9179901012352	1.135653	23.346359	0.08288967	0.0573215	-0.0265336951	0.0950748981	0.1179264682	-0.0508074118	0.068976884	0.1242948642	0.0586105478	-0.0668731628	-0.0395590186	0.0622127691	0.0746244832	0.1033764103	0.197928622	-0.0489220191	-0.0472053467	-0.0325858772	-0.0474890122	0.1201922519	0.0510598174	-0.0715016922	-0.117848897	-0.0981891199	0.0875601738	0.0040904964	-0.1337237622	0.0023196378	0.051200867	0.0682763991	0.0062578399	0.0143205907	0.1498694565	-0.0229554381	-0.0557484487	-4.05796e-05	0.0472169066	-0.0580335654	0.0642696257	0.069120638	0.0986423364	0.0727724692	0.1978792729	-0.0105663656	-0.0594775591	0.0270712618	-0.0411865576	0.1540166854	0.1170427247	-0.001516814	0.0707032451	0.0355565999	-0.0818329289	0.1357302994	-0.0656727473	0.0753452985	-0.0067329881	0.0445937551	-0.013879445	0.0229059009	0.106137557	0.0839632652	0.052783675	-0.0408567549	0.0742973043	-0.0504765212	0.0131254901	0.0440546015	0.0123052974	0.0265227807	-0.0453617365	-0.1255335889	0.0963165953	-0.0541585087	-0.0216001113	0.0551365389	0.0731335115	-0.0454677784	0.0719052608	0.0621250684	0.2031034871	-0.041461427	0.0097856793	0.0500500451	-0.0198863331	-0.0114202545	0.0064754493	0.0008306514	-0.0132563184	0.0144388442	0.0464209531	-0.0339609578	0.0688136594	0.1097274073	0.1100085953	-0.0309670964	-0.10141427	0.0403661773	-0.0727195065	0.0058737756	0.0412617086	-0.051780359	0.0307558625	-0.0782011949	-0.0571943676	0.0381727184	-0.0208695885	-0.0754028995	-0.0406818259	-0.1288641749	0.1184438059	0.0593528501	-0.1803735118	0.1184796311	-0.0445154849	-0.0199830991	0.0784478342	0.0897877085	0.0258549876	-0.0493116688	-0.00042323	-0.00272659	1.7912363290000006e-07	7.4342930281e-06	0.00408987	-0.05322023	1.6727036616899997e-05	0.0028323928812529	-0.020898	0.0028764	0.000436726404	8.273676960000006e-06	-0.000768434	-7.155900000000001e-05	5.90490812356e-07	5.120690481000002e-09	-0.000509169	-0.0004097699999999	2.59253070561e-07	1.6791145289999998e-07	0.000177822	0.0	3.1620663684e-08	0.0
790.1708903576318	-0.6728683428858631	0.4527518068579674	624370.0359685726	954.3355391171074	0.1535560452957725	0.0235794590468773	910756.32122194	691.3467320988506	0.9147814075486168	477960.30398375983	0.8368250235966284	774.1526979802195	684.9851233993616	1.15346	23.712418	0.06687163	0.0465826	0.1083564537	-0.0038384553	-0.0884895444	0.119103589	-0.0725032677	-0.0492569829	0.0907149159	0.0081220222	-0.0174588293	-0.0315268621	0.089612295	0.0598246156	-0.0587569596	0.0409866312	-0.0868208346	-0.0241184719	-0.0802978221	-0.0465806094	0.0794669587	0.0439747957	0.1371137119	0.0488177664	0.012082693	-0.0853764123	0.0063999489	-0.004737354	0.2260480515	0.0391643944	-0.1699853332	-0.0246802433	-0.0679534345	0.0780158095	-0.0429457686	-0.0679523622	-0.0629557814	-0.0047123113	-0.0633937414	-0.0061063178	-0.0656511865	0.1278911555	0.0237763837	0.0816668149	0.0474691233	0.0590865761	-0.1426180363	0.0182748447	-0.0362345798	-0.0828193703	-0.0355207619	-0.0602069732	-0.0695492398	0.0987193056	0.0785182742	-0.0352824427	0.0597900195	-0.0633645656	-0.1915418663	0.0494453888	0.0910859476	-0.0088355855	0.0815457132	0.1048670894	0.1801105913	-0.032337041	-0.0131191011	0.0512529905	0.0456757681	-0.0188884457	0.1114960055	0.0973281165	-0.0650323532	-0.034185976	0.0260521858	-0.0567197444	-0.0164074753	0.0004096043	0.0779359676	0.05885757	-0.1078105562	0.0102889915	0.0814998936	0.2517302392	0.0066387318	0.0342947051	-0.0619402154	-0.0091418995	0.0523027221	-0.1580264662	0.035838775	-0.0202469416	-0.0289998942	0.1148913968	-0.0742131253	0.1278530481	0.0430727846	-0.1188629707	-0.0806335032	-0.1711059237	0.0132688344	-0.0363919662	-0.1792657897	0.0670974256	-0.0169738406	0.0479241759	-0.1566835045	-0.1086309063	-0.0694410459	0.0161409078	-0.0720935236	-0.1185348369	0.0922877586	-0.0908914187	-0.0919710724	-0.0043618557	0.1301126928	0.0882931893	0.0212145853	-0.0556345156	0.00288785	0.00331108	8.3396776225e-06	1.09632507664e-05	0.0488888	0.04479893	0.00239011476544	0.0020069441291449	-0.00909058	0.01180742	8.263864473639999e-05	0.0001394151670564	-0.00062935	0.000139084	3.960814225e-07	1.934435905600001e-08	-0.000509169	0.0	2.59253070561e-07	0.0	0.000177822	0.0	3.1620663684e-08	0.0
