global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
692.1159236699563	1.2505592190499328	1.563898360350778	479024.4517975167	760.0398680972664	1.5000195125217033	577660.6010973102	2.2500585379458484	654.54490930366	1.3502550802762698	1.823188781811876	428429.0382953365	668.1237423432925	492.8162880356194	0.9847260000000002	21.772572	0.0539007	0.0291631	-0.0750684576	-0.0606295781	0.0100296394	0.2035722316	0.0510042409	0.1262348967	0.1227668994	0.160974984	-0.1014062336	0.0269452457	0.0510274012	-0.0565559855	0.0549135071	0.0566710781	0.0833149203	-0.1187559257	-0.12249672	0.0258714931	0.14758546	-0.1327691447	0.0911210823	-0.0322387279	0.0843402651	0.1871316539	-0.1388944159	0.0269043073	-0.0842443078	0.0313399579	0.0807621985	-0.0618377851	0.0420880144	-0.0187575829	0.1083187381	-0.0514553402	0.1262094972	-0.027373142	-0.1282537241	-0.0507250539	0.0290646922	-0.0240710796	0.1970036122	-0.0639146696	-0.0225249789	-0.0553842691	-0.0243079629	0.0753700092	0.003153866	-0.0002220667	0.0070879916	-0.1377941255	0.0273983773	0.165666164	-0.1590462062	-0.0060244329	-0.0156664237	-0.1856924125	0.110148777	0.092669838	-0.0063009306	-0.0744936309	-0.0306871755	0.0872085007	0.1489978709	-0.034159595	0.0122391585	0.0489462012	-0.0882919809	0.0979976101	0.1528450446	0.1275138273	-0.1018494712	-0.0730298767	-0.0503920454	-0.0184448747	0.0330531263	0.0647993221	-0.1503512695	0.009617247	0.029595716	-0.1004314887	-0.0595025297	0.0391474948	-0.048028757	-0.1948415492	-0.0577019972	0.2096062209	-0.0285627436	-0.0172453386	-0.1104962966	-0.0381136851	0.0991535198	-0.1018441109	-0.1305785675	0.1637109173	0.0069544018	0.0919675203	-0.0485243453	-0.1970125929	0.0713395848	0.1186376583	0.0699422549	-0.0112675521	-0.0164236795	0.0449915119	0.0608657797	0.0726884465	0.0772799378	0.0143183071	-0.0521057311	0.1951738408	0.0323043999	-0.1669812846	0.0432558129	0.0781013158	-0.0389145431	-0.1272682294	-0.1048599351	-0.0200485104	-0.1076997553	0.0576957916	0.186138	-0.005247	0.0346473550439999	2.7531009000000016e-05	0.0888529	-0.0048086999999999	0.00789483783841	2.312359568999999e-05	0.139941	0.002137	4.566769e-06	0.019583483481	0.00156143	0.0001311199999999	2.4380636449e-06	1.7192454399999995e-08	-0.00286689	-0.0005219199999999	8.219058272099999e-06	2.724004863999999e-07	0.00477815	0.0001811199999999	3.280445439999996e-08	2.28307174225e-05
693.3391788208975	1.2232551509412133	1.4963531643042105	480719.21688803646	763.2645271740997	3.224659076833291	582572.738442302	10.39842616180333	654.4221040367465	-0.122805266913474	0.0150811335816896	428268.2902518823	667.8051714852086	495.8210894758076	1.074925	23.766893	0.21975444	0.111382	0.026656474	-0.0979080438	0.0024560355	0.0961983626	-0.0148552423	-0.0670790483	0.0979511394	0.0184888655	-0.1473337571	0.0681706016	-0.0738648709	-0.1299408383	-0.0271502521	0.0282559073	-0.0010743415	-0.0230754074	-0.1404427376	0.1128264835	0.0728767938	-0.049399728	0.0383935905	0.0002892195	-0.044523013	0.0973233314	0.0732406043	0.0531285599	-8.54526e-05	-0.0535191218	0.0095786974	0.0328653232	0.0348869682	0.0255814288	0.0960951726	0.0503175978	0.1137493518	-0.0962855242	-0.0247785425	0.0464606314	0.1420967886	0.0016653632	-0.0506531202	0.0577795509	7.14043e-05	-0.1236072469	-0.0529654318	0.0227906947	-0.0126022106	-0.1593624519	-0.0029112498	-0.0181005298	-0.1937388597	-0.1732995108	-0.1067342037	-0.1834070248	0.0996228223	0.1067557146	0.1106816207	-0.084041702	0.0075132549	0.105474481	0.0133166749	0.0493240646	-0.0202741978	0.0016548589	-0.0946725523	0.0226482912	0.0952865466	-0.0191932614	0.1631253815	0.1067720286	0.0153311214	0.0342688163	0.0012162054	0.0553982978	0.1388757525	0.004394949	-0.0980362814	0.0063849806	-0.0780787559	0.0835715645	0.0450423256	-0.0591261253	-0.011262242	-0.0365837444	-0.0881077094	-0.023659321	0.1231757481	-0.0107170337	-0.1293028949	0.0880903333	0.0143919076	-0.0143454085	-0.0277878669	0.0498184459	-0.0516616304	0.0460642142	0.0139729932	0.0538012641	-0.0251162969	0.0260340391	-0.0071748101	0.1312964553	-0.0550391603	-0.2556746202	0.0666832209	-0.076922116	-0.0116751184	-0.2573225862	0.0361515525	-0.0562771823	0.0730171299	0.1143543191	0.0082895314	-0.0187887602	-0.1108159792	0.1153164627	0.0511343398	-0.0223783947	-0.1059762505	0.0637282764	0.203994	0.017856	0.041613552036	0.000318836736	0.00299746	-0.08585544	8.9847664516e-06	0.0073711565775936	0.206199	0.0662579999999999	0.0043901225639999	0.042518027601	0.00234791	0.00078648	5.5126813681e-06	6.185507904e-07	-0.00300244	-0.0001355499999999	9.0146459536e-06	1.837380249999997e-08	0.00470448	-7.36700000000005e-05	5.427268900000074e-09	2.21321320704e-05
691.1657972796611	-2.173381541236381	4.723587323787027	477710.1593292296	759.7157005225241	-3.548826651575609	577167.9456204296	12.594170602933351	653.0730546680138	-1.3490493687327216	1.8199341992781548	426504.4147334106	666.0670224524141	504.8816049377263	1.055753	23.343012	0.11997334	0.0752571999999999	0.0910609115	-0.0827353377	-0.0724727426	-0.0159157587	-0.1029977659	-0.0744271086	0.033412922	-0.079022585	-0.0697747069	-0.0497621252	0.0294544921	0.031075206	0.1009553592	-0.0129016997	0.0010749837	-0.0809025239	-0.0399296558	0.0229176042	-0.0577764717	0.0534544253	-0.0971163809	-0.0557086105	0.1096856908	0.0304328138	-0.0580989113	-0.0775821993	-0.0093251909	-0.0669142415	-0.0588476761	-0.0908570231	-0.1257777672	-0.0918648525	0.2101589219	-0.0313460972	-0.0256843117	0.0185048923	0.1334917627	0.007648238	0.0811957325	0.0194661806	0.0279310573	-0.0643454924	-0.0453778	-0.141909117	-0.1354409493	0.0829632099	-0.0903044207	-0.1758061471	-0.0813137279	0.1243361135	0.1331366	-0.0046619216	0.0133204561	0.0004947136	0.0690245186	-0.0343783675	0.0299531507	-0.0066295775	-0.015297343	-0.0924591459	0.0117072752	-0.0090688763	-0.0389439572	-0.0767806386	0.1260529594	-0.0228841173	-0.0631121519	-0.0713095452	0.0346790513	-0.022246516	0.0896393149	0.0451412078	-0.0149641518	-0.1033788975	-0.1006656905	0.0016347634	-0.113240368	0.0079192006	0.035581644	-0.0609896716	-0.0964750682	0.1015065318	0.0681525855	0.0151020262	-0.0462616939	0.021308737	0.1341760007	0.1176480328	0.0578874938	0.1679465525	-0.0678574144	0.046630526	0.0199843075	0.185919841	-0.014456854	-0.0142249904	0.1332357875	0.0800967059	0.1399486561	-0.0123958734	-0.1012434257	0.0749443077	-0.083474275	-0.0112901962	-0.0083730093	-0.0293880454	0.1197371755	-0.0139631359	-0.1206906209	0.0504501279	-0.0682809804	0.0169500257	0.0299945339	-0.0891157207	0.0509626864	0.0484141474	0.0432602092	-0.0246987197	-0.104071687	0.0695158277	0.209645	0.0056509999999999	0.043951026025	3.193380099999988e-05	0.0683798	0.06538234	0.00467579704804	0.0042748503838756	0.237126	0.030927	0.000956479329	0.056228739876	0.00232575	-2.21599999999998e-05	5.409113062500001e-06	4.910655999999912e-10	-0.00300244	0.0	9.0146459536e-06	0.0	0.00504258	0.0003381	1.1431161000000005e-07	2.54276130564e-05
689.9675386374589	-1.1982586422021768	1.4358237736122044	476055.2043734334	756.5632407480518	-3.152459774472277	572387.9372511946	9.9380026296658	652.1021022544734	-0.9709524135404308	0.9427485893599878	425237.1517647037	665.090215836502	497.0402499196195	0.96859	21.415813	0.0572711	0.03283	0.0580693697	-0.0585727151	-0.1504557747	0.0104934162	-0.0242412274	0.0323825309	-0.0183155613	-0.0730852577	-0.0495411113	-0.0869338397	0.0794671555	0.0205685905	0.021547888	0.0805060427	-0.0480507697	0.011459424	0.03859556	0.0209365438	0.0746850622	0.0693824919	-0.0466991745	-0.0149741619	0.0086713075	0.188926563	-0.0096090352	-0.0319424071	0.0554996669	-0.0416089399	0.0474732968	0.0203160224	0.0682155135	-0.055965778	-0.0623108042	-0.0212571172	-0.0710261725	0.1167347574	-0.0108386379	-0.0747876101	0.1263921757	-0.1297230313	-0.0741636107	-0.0921753966	0.0084442175	0.0949466897	-0.017248318	0.0694870619	0.0012639699	-0.0176241832	0.0878203435	-0.0736848609	0.068265508	-0.1096257807	0.0011185278	-0.0677943726	-0.1299385901	0.0409288506	-0.0278505066	0.2060071906	-0.0916625192	-0.0058841554	-0.0656764279	-0.1174639131	-0.028391096	-0.0100888985	0.0795334824	-0.0465583865	0.0663098769	0.031146663	-0.0739702728	0.0373687013	0.0565363639	0.066167763	-0.0721825186	0.0418981765	0.1089294065	0.1162572775	-0.0839140881	-0.0078621901	-0.0436955717	0.0144862309	-0.1833161274	-0.0230000797	-0.1002935423	-0.0065481032	-0.027567341	-0.0719534592	-0.0281257209	0.0737085212	-0.0361029261	-0.063300247	0.0760586098	0.087654077	-0.0206092284	0.0083190247	0.0173882082	-0.0818112341	0.1243062825	-0.1071645363	-0.0061447754	0.0636990016	-0.0246880694	-0.0087438717	0.0604140121	-0.1195566026	-0.0643782868	0.1628292309	0.0226364186	0.0805856202	-0.016367398	0.0349338895	-0.0239879392	0.0284175603	-0.0816995782	-0.0518340141	0.060793089	-0.1315472563	-0.0398810274	-0.0270084943	-0.1019893188	0.0750362016	0.213109	0.0034639999999999	0.0454154458809999	1.1999295999999964e-05	0.0967794	0.0283995999999999	0.00936625226436	0.0008065372801599	0.229958	-0.007168	5.138022400000011e-05	0.052880681764	0.00199527	-0.00033048	3.9811023729e-06	1.0921703040000013e-07	-0.00300244	0.0	9.0146459536e-06	0.0	0.00507689	3.431000000000007e-05	1.1771761000000046e-09	2.5774812072099995e-05
692.1177124656069	2.150173828148013	4.62324749125268	479026.9279086245	758.4240136770846	1.8607729290328048	575206.9845220586	3.4624758934213253	653.5682829534445	1.4661806989711297	2.1496858420354696	427151.5004827137	666.6959934042522	489.2725626308533	0.969455	21.434927	0.0916714999999999	0.0502735	-0.0066476469	-0.0433002321	-0.1027819365	0.0484390132	0.1030341322	0.0234412675	-0.0323497462	-0.0232538889	-0.0590523072	0.0292399034	0.0738791953	0.0106745855	0.0738390429	0.0093601006	0.0602809338	0.0697022707	-0.0713023777	0.0146522657	0.0333916354	0.0277635726	-0.0694694188	0.0604436662	-0.0738216296	0.0802338491	0.1325133287	-0.0044822562	0.0130901409	0.0653301888	0.0731127048	-0.0713908121	-0.0108166667	-0.0098326446	-0.061909402	-0.0202062026	0.1520243399	-0.0832562163	-0.145987441	-0.0305716774	-0.1360077685	-0.2361662821	-0.005580838	-0.0832919116	-0.0858719055	-0.1024114328	0.0410113797	0.0066535443	-0.0099772553	0.1661428261	0.0389195028	0.134692076	-0.0057680745	-0.0248959148	0.162908735	0.1176500037	-0.0538538476	-0.1236297013	0.0894573942	0.1115142191	0.0476412945	0.08501121	0.0150224936	0.0505540346	-0.1099970808	-0.0232176582	-0.0505402263	-0.0289448506	-0.0390028814	0.0307211671	0.0100212037	0.0232402132	0.0604243657	0.0618661959	0.0326585347	-0.0101548829	0.0792127614	-0.1322507979	-0.024621583	-0.0931445678	0.0988462417	0.0809486809	-0.0063183133	-0.0123591042	0.110731609	-0.0684298281	-0.0981953118	0.1073445719	-0.1051665217	-0.1594587476	-0.0276109383	0.0541837735	0.1729708212	0.0136220583	0.0384456184	-0.0252945899	-0.027942364	0.0241218103	-0.0007669412	0.0433266114	0.1004585387	-0.0089203998	0.0327257398	-0.0115940129	-0.0230586365	0.0558735351	-0.0830112112	-0.1435610783	0.0123102672	0.1743190317	-0.0055191294	-0.0650228275	0.0720485142	0.2105628081	-0.1284621086	0.0917328181	-0.0680771313	-0.0558436556	-0.0055556216	-0.0293067317	-0.0997327036	0.0802681812	0.222888	0.009779	0.049679060544	9.56288410000002e-05	0.0742744	-0.0225049999999999	0.00551668649536	0.0005064750249999	0.18611	-0.043848	0.0019226471039999	0.0346369321	0.00186947	-0.0001257999999999	3.4949180809e-06	1.5825639999999977e-08	-0.00300244	0.0	9.0146459536e-06	0.0	0.0048919	-0.0001849899999999	3.42213000999998e-08	2.3930685610000003e-05
694.150547257042	2.032834791435107	4.132417289269015	481844.9822572509	762.7356733616873	4.31165968460266	581765.7074185065	18.590409235827902	654.3474385763117	0.7791556228671652	0.6070834846455202	428170.57037138	667.3500738900183	497.6621998437708	1.042892	23.05864	0.1618013999999999	0.0765061999999999	-0.0525249399	0.0570372809	-0.0077494542	-0.0463314777	0.0590669631	-0.0531697281	-0.034527532	-0.0649217584	0.091827367	0.0946655131	-0.0236327064	-0.0556474205	0.1514600299	-0.0331856113	0.0667639105	-0.0154233543	-0.1141560587	-0.1014625445	-0.0346138432	0.0434385168	0.0100533001	0.0697691	-0.0176825979	0.0371950926	0.043894928	0.0581993629	0.0876920027	-0.1022543413	0.0280700432	-0.0526941094	0.0137987392	-0.0043593977	0.0611236226	-0.0154349718	-0.0094461322	0.022247219	0.1707812698	-0.0006454736	0.0608306001	0.0084571181	-0.0803928872	0.0228747653	-0.0207265155	0.085397232	-0.1201050328	-0.0119108448	-0.0174390516	0.1017562144	-0.0368053895	0.0959975121	-0.0828270011	-0.0460161515	0.0863310732	-0.0752278226	0.1157964764	0.08675895	0.0597909225	-0.1514457609	-0.0357948553	-0.050245116	0.113119379	-0.0697799416	0.0623018985	-0.1148093219	-0.0565649544	0.0166397265	-0.0668463648	0.0251581127	0.0822257853	-0.1136093528	0.060278411	-0.0125996027	0.0527483387	0.047556079	0.068093456	-0.0568645462	-0.0008090651	-0.1073001131	-0.0139807847	-0.0676488118	-0.0082349138	0.0492483195	0.0048209073	0.1718163758	0.0306066128	0.0002078246	0.10818269	0.0963077933	-0.1210023802	-0.1064375697	-0.0186293806	0.0665001252	0.0607321295	0.0285724786	0.0785644503	0.0730652904	0.0796839099	0.034552866	0.0452322628	-0.0212826187	-0.0056636129	0.0249582297	0.0116702312	-0.0655787064	-0.0521096903	-0.116160171	-0.1324384431	-0.1327047487	0.0530409131	0.0475320592	-0.0782026725	-0.0802037619	-0.043880092	-0.0756107778	0.0001429164	0.06084812	0.0147804501	-0.0315924503	-0.0973056967	0.0851916578	0.231341	0.0084529999999999	0.053518658281	7.14532089999998e-05	0.058366	-0.0159084	0.003406589956	0.00025307719056	0.251652	0.0655419999999999	0.0042957537639999	0.0633287291039999	0.00239578	0.00052631	5.7397618084e-06	2.770022161000001e-07	-0.00342453	-0.0004220899999999	1.17274057209e-05	1.7815996809999999e-07	0.00538146	0.00048956	2.396689936e-07	2.8960111731600003e-05
692.4739075340472	-1.676639722994878	2.811120760724341	479520.1126154721	761.2358969444598	-1.4997764172275083	579480.0907968362	2.249329301671781	653.6128410873968	-0.7345974889149147	0.5396334707200983	427209.74603433855	666.720963158386	513.928131626425	0.933904	20.648874	0.0895595	0.0498916	-0.0168555037	0.1851809575	-0.0235343366	-0.0602779871	-0.0336405519	0.024100495	-0.0881902195	-0.0746661277	0.0815386734	0.0733835474	-0.055361512	-0.0132330978	0.1369564592	0.0047570085	-0.0587155409	-0.0382804893	-0.0610593149	-0.1498167842	-0.0038211493	0.1196474376	0.0398434169	0.0259905435	-0.0553091236	-0.0160370871	0.0583798697	0.0382382928	0.0787272522	0.0625208694	-0.0202723675	0.1041653481	0.0333711231	0.0181059315	-0.0985166037	0.0047891807	-0.025771934	0.040158514	0.0414468488	-0.0109857053	0.1041885712	0.0205914215	0.18714143	-0.0980657997	0.0078794595	0.0634786354	0.0836148428	0.0044217396	-0.0374686427	0.0080214552	-0.1016502421	0.0805994168	0.1649610046	0.0831619811	-0.1340435001	0.0101275058	-0.1479984951	0.0993912335	-0.0083732378	-0.0189661935	-0.0089050713	0.0377736683	-0.02201207	-0.1122430522	0.0958146027	-0.0280656051	-0.0148358561	0.0496657354	-0.0578910684	0.0920726691	0.0017189387	-0.1203298228	0.1016811941	-0.0761785076	0.0276431626	-0.0095000809	0.0747856044	0.0156130459	0.0472359534	-0.0024261756	0.0098098473	0.0948469342	0.0438108509	-0.1236426145	0.040088487	0.068289496	0.0203493962	-0.0188193759	-0.0262297252	0.0220788093	0.0435836167	-0.0466751665	0.0761977479	-0.0575871183	-0.0677276417	0.065031853	-0.0475794877	-0.0715810001	0.0717377671	-0.0756863148	0.0029690875	-0.2161166108	0.18126624	-0.0950875193	0.1195453401	0.1073909546	-0.0011860156	0.1662713399	0.1845204719	-0.0294505712	-0.0282027384	0.034624594	-0.0403306336	-8.29562e-05	0.0067880996	-0.0775183545	-0.0627276876	0.0102047745	0.0172464962	-0.0338646736	-0.0947124447	0.0897877085	0.24979	0.018449	0.0623950441	0.000340365601	0.096723	0.038357	0.009355338729	0.001471259449	0.245554	-0.0060979999999999	3.718560399999991e-05	0.060296766916	0.00257575	0.0001799699999999	6.634488062499999e-06	3.238920089999992e-08	-0.00342453	0.0	1.17274057209e-05	0.0	0.0057346	0.00035314	1.2470785960000005e-07	3.288563716e-05
688.7351031177787	-3.738804416268408	13.978658463108152	474356.0422666573	756.3936817803857	-4.842215164074105	572131.4018372874	23.44704769518921	652.7387534115329	-0.8740876758638478	0.7640292650970631	426067.880205242	666.2999082966943	501.105024745405	0.965241	21.341751	0.0902269	0.0453793	-0.0409513414	0.0948156114	-0.1526507334	-0.0855867323	-0.0894391163	0.103342098	0.0234259145	-0.1292174283	-0.0325894812	0.064668501	0.0263055131	0.0197910884	0.13191743	0.0189750341	0.0444646549	-0.0170961531	-0.0035090612	-0.1769299338	0.0013110613	0.0447067576	-0.100602307	0.0024009969	-0.007441499	0.1269143551	-0.0211460743	-0.0384845461	0.0424025475	0.059927051	-0.0587857721	-0.04670604	-0.0429208849	-0.1141133965	-0.0149805986	-0.0307086772	-0.0473472097	-0.099394251	0.0682840657	-0.1758278767	-0.0165331065	0.071642361	0.0465431259	0.0022677607	-0.0374352949	0.1041049919	-0.0264358413	0.1180567913	0.0324321732	0.0199733922	0.0709814651	0.0597162191	0.0711936951	0.0053823376	0.0817189422	-0.097252581	0.0091325673	0.0594791811	-0.0919399486	-0.2434709185	-0.0027280181	-0.0874927422	-0.0450792981	0.2089528186	-0.048881523	-0.0078819845	-0.0610644061	-0.0439119575	0.015906663	0.1140993961	0.016324119	-0.1240890841	0.0605462884	0.0618041249	-0.1028658872	-0.0008127968	0.006290139	0.0135249609	-0.0619353771	-0.0738419418	0.0477230674	-0.0595493381	-0.0732361883	-0.0381645918	0.047837459	0.0555978823	0.1035159118	-0.0017716036	-0.0392158949	-0.00088785	0.0570754752	-0.0792833607	-0.1500772515	-0.0347740517	-0.0535607368	-0.0769717021	0.0930178234	-0.0759512105	0.0083227537	0.0674989338	0.0832760475	-0.0619494487	0.0178612988	0.1049739718	0.0350356164	-0.1477462813	-0.0161326327	0.0057012348	0.0105338699	0.0031468164	0.1278765058	-0.0289965527	-0.1751746717	0.0133919992	0.0088705786	-0.0325095727	-0.1115431581	-0.1099898222	0.1256951783	-0.0361224311	-0.091957378	0.0940386689	0.259643	0.009853	0.067414487449	9.7081609e-05	0.0902316	-0.0064914	0.00814174163856	4.213827396000011e-05	0.267467	0.021913	0.000480179569	0.071538596089	0.00225507	-0.0003206799999999	5.0853407049e-06	1.028356623999999e-07	-0.0040082	-0.00058367	1.606566724e-05	3.406706689000001e-07	0.00586964	0.0001350399999999	1.8235801599999856e-08	3.44526737296e-05
687.3868272120632	-1.3482759057155818	1.8178479179331724	472500.6502246668	753.0230439794183	-3.3706378009674154	567043.7047640289	11.361199185310454	651.0567680773318	-1.6819853342011584	2.8290746644677824	423874.91525930056	664.4721477086063	479.3843133239222	0.880407	19.466047	0.0300299	0.0197181	-0.1082580718	-0.0325555512	-0.184132464	-0.0928953578	-0.0514180767	0.0933176521	0.0594564505	-0.1837146355	-0.0058799026	0.0502633953	0.0162922012	-0.0409502593	-0.0107110513	0.0132451364	0.0936327404	0.0894782451	0.1091101939	-0.074948282	-0.0078333909	0.0292308764	-0.0877038871	-0.0462005747	-0.0046322369	0.0490236049	0.0838296074	0.0159946182	0.0499299555	-0.1493688237	-0.0353348175	-0.0853227529	-0.0902972957	0.0469333745	-0.0460040691	0.07135425	0.0918505026	0.084758247	-0.1015055349	-0.1037535579	0.0827130863	-0.0215816663	0.0747732713	0.0391374135	-0.0940127752	-0.0329478695	0.0639965052	-0.0843209521	-0.0056637494	-0.0446187394	0.0435728362	-0.0326236002	-0.1252003386	0.0487010699	0.0153077003	-0.0690245091	-0.0121348605	-0.00053579	-0.1100712667	-0.06242225	-0.1090349666	0.0277144479	-0.0675252708	-0.0898955037	0.0645532161	-0.0030786221	-0.0342850094	-0.0341169075	0.0543000572	0.0260437698	-0.0888666672	-0.0777013526	0.0050221988	0.0912829125	-0.0532522497	-0.0412755337	0.0501523722	0.0409845792	-0.0972298594	-0.0902973067	-0.0565689023	-0.0314470698	-0.0553967037	0.0390394045	0.0965912095	-0.0600949128	-0.0797819627	-0.1270312161	0.0154451537	-0.1364190127	-0.0887923671	-0.0231656688	0.0015858398	-0.0756643133	-0.0252866885	0.0188605744	-0.0136517236	-0.0297687228	-0.0017241463	0.0157389433	0.0349953617	0.0507498749	-0.041952748	-0.1352384896	-0.0644943201	0.0665487476	0.0488352975	-0.0409134903	0.0370567383	-0.1065263135	0.1123896197	-0.1044013478	-0.0594279252	0.0277371349	-0.0698474582	-0.020793692	0.009360524	-0.0300371423	0.0170348168	-0.0383647583	-0.0890452037	0.0979282008	0.259525	-0.000118	0.067353225625	1.3924000000001649e-08	0.0966245	0.0063929	0.00933629400025	4.086917041000009e-05	0.28643	0.018963	0.000359595369	0.0820421449	0.00232575	7.068000000000005e-05	5.409113062500001e-06	4.995662400000007e-09	-0.0040082	0.0	1.606566724e-05	0.0	0.0058492	-2.044000000000004e-05	4.177936000000017e-10	3.421314064e-05
688.9376372715955	1.5508100595322958	2.4050118407465626	474635.0680493685	754.4580355007562	1.4349915213379063	569206.9273316603	2.059200666311679	651.2359403589028	0.1791722815710272	0.0321027064833674	424108.2500151444	664.6315983319505	475.95444099008415	0.960488	21.236658	0.100683	0.0471088	-0.1629236271	-0.0485275807	-0.1564625337	0.0504067213	0.0414818134	0.1384055578	0.0236417618	-0.0874595772	0.0357429162	0.0413681145	-0.0248609291	-0.0682478608	-0.0712387805	-0.0614512046	0.1338704227	0.0462084479	0.1256196137	-0.0211863265	0.0865889851	-0.0468358937	-0.0068683578	0.0187953429	-0.042598568	-0.0021673417	0.1043083756	-0.0565926881	-0.0453945339	0.0691022772	-0.0544789007	-0.098949927	-0.0744594308	0.0570198881	0.0099142313	-0.1418542348	0.122991392	0.1152235558	-0.0299610378	-0.098900644	0.0028081195	-0.031384124	-0.0029307297	-0.0205570012	0.0971305385	0.0292988452	-0.0600693247	-0.1184645399	0.0885976212	0.0668072627	0.1169993936	0.0378057527	0.0947676813	-0.1082432376	0.1071915309	-0.0014682632	0.0401077502	0.1053352564	-0.1262689909	-0.0079267677	-0.0378025349	-0.0827600658	-0.0264681242	-0.0304361439	-0.0573292839	-0.1147934623	0.072508335	-0.04379203	-0.1230373423	0.073771721	-0.1017837734	0.0050234503	-0.0929021288	0.065842523	0.0130510762	0.0105714041	0.0447991175	-0.0474195875	-0.0662304064	-0.0911466776	0.1174919552	-0.0206998207	-0.0534414671	0.0438130363	0.1653553876	-0.0157429954	0.0136930739	0.0291301846	0.148277528	0.0793611541	-0.093831481	-0.1073595651	-0.137215176	-0.0079529982	0.1105199653	-0.1108040189	-0.0148404458	-0.059254172	-0.0347517624	0.0202490084	-0.0324331875	0.1073275413	-0.1779197325	-0.1869214633	0.0601981339	-0.0507597978	-0.1270700733	0.0675235763	-0.0018596939	0.0963062251	0.0313763062	0.0339417056	0.0496688308	0.0310761075	0.0131809706	-0.0350470557	-0.0049042251	-0.0825862024	0.0357073799	-0.0405906974	-0.0859808972	0.1014413551	0.251086	-0.008439	0.0630441793959999	7.12167210000005e-05	0.117814	0.0211895	0.013880138596	0.00044899491025	0.250389	-0.036041	0.001298953681	0.0626946513209999	0.00178629	-0.00053946	3.1908319641e-06	2.910170916000001e-07	-0.00385307	0.0001551299999999	1.48461484249e-05	2.4065316899999958e-08	0.00585488	5.680000000000095e-06	3.226240000000108e-11	3.4279619814399995e-05
