global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
743.4671517524146	1.2572063517009155	552743.4057348479	1.5805678107571262	825.0940272279761	1.628799065122962	2.6529863945454357	680780.1537672802	708.9362544833806	0.3550120336643658	0.1260335440465088	502590.61292092456	718.9012539563107	537.6206631391243	1.111084	25.00456	0.1949947	0.11548	0.0059826757	-0.0316293727	0.0426317371	0.0054571982	-0.0206415015	-0.0045103743	0.0267740249	-0.009751798	-0.0142329905	0.0569600918	0.0481099867	0.0790417728	0.1095549704	-0.0077072524	0.0136553984	-0.0036520377	0.0512990825	0.0709316976	-0.0458144423	0.0109820244	0.0028416803	0.1805427771	-0.0162850249	0.128299413	0.1718290911	-0.026947229	0.2274773117	-0.0645498537	-0.0159909493	0.0465644201	0.0588596988	-0.0240767013	0.0563565334	-0.0304412401	0.1780250642	0.1310984284	-0.1601135943	-0.0075389009	0.1267024862	-0.1512664251	0.0332093516	0.0827241102	-0.0053089552	-0.1309437402	0.0070656998	-0.0297854103	-0.0400785737	0.0469712148	-0.0258343198	0.1634601778	-0.0946380764	-0.0298662361	-0.0579936337	-0.0507931487	0.013735114	0.0063496013	-0.0905340275	0.1136331377	-0.0167619131	0.0083581917	0.0069202258	0.0258560205	0.0501392927	0.1123870275	-0.0365407619	0.0682660415	-0.0018578855	-0.0730383322	0.0155313354	-0.0616761703	-0.1490534659	-0.1600404443	0.1293927971	0.2741868158	0.0465505298	-0.0021763634	-0.1181951373	-0.0828132301	0.1126193483	0.0346909105	-0.0470879484	0.0102126731	-0.1487754817	0.014934701	-0.1791529656	-0.1417923779	0.0506108012	0.0362895293	0.0242982944	0.0406558573	0.0997247494	-0.1952593689	0.0287788185	0.0025979322	-0.0556412137	-0.0192231876	-0.1238675969	0.1076561265	0.1528617339	-0.0561725547	0.0598017104	0.0223783947	-0.1059762505	-0.0637282764	0.134582	-0.010188	0.018112314724	0.000103795344	-0.0764718	-0.1056421	0.00584793619524	0.01116025329241	-0.10523	-0.0307121	0.0110733529	0.00094323308641	0.00118517	0.0004656629999999	2.1684202956899997e-07	1.4046279288999998e-06	-0.000920908	-0.000419657	1.7611199764900006e-07	8.48071544464e-07	0.00248065	-8.372999999999974e-05	6.1536244225e-06	7.010712899999957e-09	0.0	0.0	0.0	0.0	0.0
745.8198858455906	2.352734093176082	556247.3021227298	5.53535771319308	830.1603825633292	5.066355335353137	25.6679563840612	689166.2607776931	709.9022750150725	0.9660205316919246	0.9331956676503488	503961.2400715757	720.2475919109473	547.7905320212867	1.148181	25.839415	0.1760883999999999	0.114937	-0.0903772629	-0.1034424065	0.0633884103	0.0871588015	0.0809353583	0.0449532687	0.1398267932	-0.1060970622	-0.0353965372	-0.1293568221	0.061715294	-0.0468834505	0.0450103669	0.0582988309	-0.0085358784	-0.0291443503	0.1015618522	-0.1682330619	-0.0346255295	0.149089709	-0.1539372317	0.0562800222	0.047941965	-0.1764703632	-0.0042293611	-0.1038244425	0.0037035071	0.0458392153	-0.1708549821	0.0051381655	0.0416773093	0.0687455166	0.131796452	0.0540736035	0.131888896	0.0269113964	-0.0764313082	-0.0324553296	-0.0941917106	0.0363451534	0.2449232859	-0.0274977628	-0.002774591	-0.1097703063	0.0305013662	-0.1143795681	-0.0373957724	0.0477068444	0.0256000702	0.0362709318	-0.0516499867	0.1003461923	0.0743451866	0.0799522212	0.0515651258	-0.0868160847	0.0017411854	0.070956072	-0.0437521922	-0.0288316229	0.0715752461	0.1530922121	-0.0154514921	0.0081704223	0.0443592173	-0.2101510005	0.1044244019	0.0521517268	0.0121417378	0.1890582621	-0.0433230829	-0.0953394396	0.1962346873	0.0881497732	-0.0265251271	0.026337004	-0.0189047121	-0.0533257411	-0.0755016762	-0.1987889901	0.028459673	0.1030627972	0.0620926754	-0.0477528667	-0.1280619087	-0.0501840212	0.0810309881	-0.0223221048	-0.1006006533	-0.0658193906	-0.0752147209	0.1353878579	0.0670920437	-0.016990932	-0.0327502274	-0.0746165411	-0.0834263554	0.0210565866	-0.010976384	0.005228123	-0.0059007298	0.0200485104	-0.1076997553	-0.0576957916	0.147686	0.013104	0.021811154596	0.000171714816	0.0338443	0.1103161	0.00114543664249	0.01216964191921	-0.0900235	0.0152064999999999	0.00810423055225	0.0002312376422499	0.000686025	-0.0004991449999999	2.4914573102499986e-07	4.7063030062500004e-07	-0.000823227	9.768099999999996e-05	9.541577760999992e-09	6.77702693529e-07	0.00232824	-0.0001524099999999	5.4207014976e-06	2.3228808099999986e-08	0.0	0.0	0.0	0.0	0.0
741.3212102645538	-4.498675581036878	549557.1367881028	20.23808198341749	830.426668177333	0.2662856140037775	0.0709080282253687	689608.4512201063	708.1075457137397	-1.7947293013328365	3.2210532650626504	501416.29629673593	720.0776690418262	562.4139755681424	1.290187	29.035208	0.1151458	0.0638699	-0.1285725027	0.1090022024	-0.0933188648	0.0901148177	0.0599543475	0.0595668008	0.1243761661	0.0825865632	-0.1438041589	0.0304966975	-0.1061764008	-0.0831647213	-0.1168928658	0.1579454148	0.0006181856	0.0045021454	0.1160639628	0.1397571852	-0.1221696281	-0.0781032143	0.0459101292	0.0125522861	0.1919950116	0.0416720263	0.131050868	-0.1088691685	0.0762631583	-0.0306927112	0.0392889743	-0.0319332298	0.0049242638	-0.0387231707	0.0005275924	-0.0154417845	-0.0520782773	-0.0245764975	0.1316171837	0.0349063915	0.1003394912	0.0371136298	-0.0381847396	0.098844066	-0.0421322942	0.0149243322	0.0642253379	-0.0714663991	-0.1273754569	0.0084723353	-0.0435119794	0.1583567728	0.16898909	-0.0764616999	-0.0180982453	0.0255690745	0.0433837859	-0.0356472608	0.020177584	-0.0274411406	0.0562902566	-0.0273903271	0.1821229309	-0.1459096384	0.1522149081	0.0172130736	-0.0028300854	-0.0113419021	-0.0623095355	0.096018684	0.0781820061	0.0190228416	-0.1728858697	-0.0097826877	0.0084772712	0.0647767234	-0.0838050996	-0.0728154852	0.1419778015	0.1293655263	-0.0255521368	-0.145594421	0.1493064617	-0.0634679327	-0.1446322539	0.010288265	0.0114278949	-0.0040864251	-0.0475519834	-0.0240684482	0.0911789938	-0.0298903257	-0.0410403711	-0.1922836916	0.1106252951	0.0744959927	0.0397638373	0.0752876201	-0.2018181715	0.0366057968	-0.0778073	-0.0530934359	0.0004047715	0.017710062	-0.1092392569	-0.0514415587	0.150599	0.0029129999999999	0.022680058801	8.485568999999994e-06	-0.0228987	-0.056743	0.00052435046169	0.003219768049	-0.0813799999999999	0.0086435000000001	0.0066227043999999	7.471009225000189e-05	0.00113696	0.0004509349999999	2.03342374225e-07	1.2926780416e-06	-0.000920908	-9.768099999999996e-05	9.541577760999992e-09	8.48071544464e-07	0.00271655	0.0003883099999999	7.379643902499999e-06	1.5078465609999984e-07	0.0	0.0	0.0	0.0	0.0
737.8208167441762	-3.5003935203775427	544379.5576210433	12.252754797501089	821.1889730425838	-9.237695134749174	85.33501140256855	674351.3294467335	707.6045592754365	-0.5029864383031963	0.2529953571169351	500704.2123073847	717.6723692567807	527.4496632382541	1.323055	29.774904	0.03679366	0.0250943	0.0776819684	0.1269676857	-0.0886006201	-0.0195357914	0.0433635092	-0.0355704716	-0.0769434761	0.1333429393	0.0225901752	-0.1342691927	-0.066137783	0.0254367709	0.1147030777	-0.0990546467	-0.0592417246	0.0273913492	0.0632198828	-0.0464974607	0.0279550204	-0.0745804533	0.0760417776	-0.1021569301	0.0117018508	0.0102153941	0.0522125691	0.087958752	-0.0378147569	0.020369858	-0.0297572424	0.0517746796	-0.0355112325	-0.0264596666	-0.1261456287	-0.1057826251	-0.007594666	0.0264016097	-0.1175734872	-0.0295089493	0.0924625968	0.0367385732	-0.0580632877	0.0522563597	-0.0626291344	0.1434422674	0.0179482573	-0.0278196094	0.0812394467	0.0171181882	0.130367641	0.0024094078	0.1010583108	-0.0459164877	0.103713833	-0.0996956404	0.0069335511	0.1666168178	-0.1447319525	-0.21287347	0.0001622987	0.0252873985	0.075613188	-0.0535065649	-0.1194399978	-0.0778912281	0.0262954813	0.0261414793	-0.0588573332	-0.0986846044	0.0816995325	0.0007782028	0.1155223235	-0.059658827	-0.0002309309	-0.0414458541	0.1041896759	0.0462395169	-0.0552245696	-0.0945230077	0.0065185689	0.0359224628	-0.0388505825	-0.0166284006	-1.73351e-05	0.0281390326	-0.0714496172	0.0156376132	0.0143065189	0.0333059091	0.057116125	-0.0137359664	0.1036245746	-0.113137531	0.0448717687	0.1371542765	-0.0161348781	0.0841299788	0.0002242531	-0.0557328581	-0.0561415013	-0.0122258509	0.0944557913	0.0153640485	-0.110592125	-0.0449896151	0.150102	-0.0004969999999999	0.022530610404	2.470089999999975e-07	-0.00563884	0.01725986	3.17965165456e-05	0.0002979027672196	-0.0630987	0.0182812999999999	0.0039814459416899	0.0003342059296899	0.00115207	1.5110000000000037e-05	2.2831210000000107e-10	1.3272652849e-06	-0.000920908	0.0	0.0	8.48071544464e-07	0.00271655	0.0	7.379643902499999e-06	0.0	0.0	0.0	0.0	0.0	0.0
741.6601294357122	3.839312691535952	550059.7475945974	14.740321943389034	819.1874302962552	-2.001542746328596	4.006173365380619	671068.045955382	708.0035058625908	0.3989465871543416	0.1591583794020966	501268.9643137197	717.7003297203667	516.1557188465678	1.208588	27.198858	0.0963517899999999	0.0556365	0.1127009341	-0.0706543875	0.1107563802	0.0508730805	-0.0268051388	-0.0875070167	-0.0767991711	-0.1065839748	0.0393084257	0.0374193812	0.0288544398	-0.0638495085	-0.0424676603	0.0866290757	-0.0700425035	0.013908526	-0.0024638064	-0.0573544258	-0.0244121815	0.1114003245	-0.0129044748	-0.0595913493	0.0753718824	0.1176254044	-0.0136882628	0.1877860068	0.0021118496	-0.0138474618	0.0561008301	-0.0281840433	0.0827981792	-0.1054666027	0.0117608306	0.0335760076	-0.1734766096	-0.0315631902	-0.0172926193	0.1261292917	-0.0591657142	0.0823161381	0.0189270856	-0.1045425866	-0.1674035315	-0.0637545155	-0.063957049	-0.0213071636	0.0192623323	-0.0376126529	-0.0253784459	-0.0336345749	0.0021102263	-0.0403466228	0.1277486858	0.0478670826	-0.0469819711	-0.0293192481	0.0521002426	-0.0329661572	-0.1557785783	0.0294975711	-0.0582601524	0.0610816243	-0.0631672739	0.0887913554	0.0417481838	-0.0725516542	-0.1235871677	-0.0405673878	0.1031002388	-0.0371896279	0.0569110069	0.0884139931	-0.0559940021	-0.001455787	-0.0022556168	0.0133799436	0.1856003469	0.1467722635	0.1033684157	-0.071153278	0.1127681766	-0.1109628823	-0.059050968	0.0097785324	0.0327319563	0.0768065078	-0.0367393692	-0.1234308833	0.0136994956	0.0109035133	0.0309801328	0.0109382618	0.1386180658	0.0529734752	-0.0459780165	-0.0229970295	0.0882521137	0.026643686	-0.0641995193	0.011759151	0.0225576174	0.013011472	-0.1117560484	-0.0383647583	0.15446	0.0043579999999999	0.0238578915999999	1.8992163999999765e-05	0.0192687	0.02490754	0.00037128279969	0.0006203855488515	-0.0629728	0.0001258999999999	0.0039655735398399	1.5850809999999556e-08	0.000298921	-0.000853149	7.278632162010002e-07	8.935376424100002e-08	-0.00043485	0.000486058	2.36252379364e-07	1.8909452250000005e-07	0.00271655	0.0	7.379643902499999e-06	0.0	0.0	0.0	0.0	0.0	0.0
742.2292517551457	0.569122319433518	550904.2621610034	0.3239002144773872	825.8652630235279	6.67783272727263	44.59344993343341	682053.4326689208	706.7639783138742	-1.2395275487166373	1.5364285440274756	499515.3210420545	717.4273863602515	537.1711774543718	1.114435	25.079973	0.1224354	0.0636557	-0.0006782598	0.0683268256	0.0747069324	0.0082163471	0.0019090777	-0.0014356253	0.025110184	-0.0305554738	-0.0774551547	0.1482518127	-0.0979831889	0.0326901683	0.0385004127	-0.0186988161	0.0426179818	0.0383065537	-0.0288353631	0.109629357	-0.013405877	-0.0530799278	-0.0421378201	-0.0276647129	0.0604045794	0.0135724679	0.011441781	-0.0979499256	-0.0667294698	0.0314501068	0.0173182109	-0.2154589276	0.0171736579	-0.1561105275	0.0549082513	0.0983711325	0.0429846764	-0.0757890123	-0.11797313	0.0956600309	-0.0258707905	-0.128843025	0.0584423858	0.027511808	-0.0616981931	0.0364167631	0.0270683149	0.0696576326	-0.0112201546	-0.2089409062	-0.0639662176	-0.0183784323	0.0089349167	-0.0124562465	-0.0535191583	-0.2379603622	0.0020726093	0.0822129371	-0.0263211102	-0.0250292784	-0.0540091343	0.0278023696	0.0160554418	-0.069090335	0.1157969069	0.0482127806	0.0517164119	0.049588743	-0.0339429536	0.0816783212	-0.0644892925	0.0609902192	-0.0411036158	0.0754921109	-0.0479233603	-0.059301109	-0.05319081	0.0513815106	0.1167377288	0.0376731369	0.0826267433	0.0947917291	-0.1894242385	-0.009463067	0.1479745959	-0.0510935123	-0.0739800571	-0.1446702583	0.1252960285	0.0697744026	-0.0261164983	0.1239132287	-0.0481382604	-0.1267050133	0.0674956627	0.1378092119	0.0837447884	-0.0745344284	0.045181928	0.0667035875	-0.0720877945	0.0206772681	0.0526571928	0.0106533374	-0.1127290384	-0.0315924503	0.148495	-0.0059649999999999	0.0220507650249999	3.558122499999998e-05	-0.0189077	-0.0381764	0.00035750111929	0.00145743751696	-0.0785644	-0.0155916	0.00617236494736	0.00024309799056	0.00112187	0.000822949	6.772450566010002e-07	1.2585922969000002e-06	-0.0008659489999999	-0.0004310989999999	1.8584634780091377e-07	7.498676706008268e-07	0.00271655	0.0	7.379643902499999e-06	0.0	0.0	0.0	0.0	0.0	0.0
741.7545352067651	-0.4747165483805702	550199.7904998042	0.2253558013063622	821.4074133862797	-4.45784963724816	19.872423388313543	674710.1387659386	707.54810123423	0.7841229203557987	0.6148487542273062	500624.31556016416	717.1112653830838	531.106498057744	1.060445	23.864941	0.0442467	0.0232995	0.0354224948	0.0261957485	0.0895075099	-0.0181930695	0.0144311183	-0.046816997	-0.0512405686	-0.0842210122	0.0131817797	-0.0810544438	0.0110044024	-0.0068616476	0.0606844009	0.016437227	0.1055647815	0.0203054436	-0.0064115325	-0.108378982	-0.1562598468	0.0148285994	-0.0320078136	0.0054001935	-0.0128601505	0.001455291	-0.0711890484	0.0302120004	0.0027734014	0.0273147125	-0.1664703543	-0.2006055925	-0.1317064934	0.065097781	-0.0567382014	0.1588798901	-0.0314315059	-0.1167681544	-0.0572909019	-0.0968664712	0.161383723	0.0022351889	-0.1031585495	-0.0577731537	0.0405708621	-0.0607383414	-0.0133685342	-0.186177768	0.0310059392	0.0549159566	0.0006083629	-0.1121730908	-0.0693758656	0.1062816258	-0.0579895379	-0.0744456738	-0.0664991878	-0.0512097566	0.1524917265	0.0745334653	0.0161360071	0.0266369692	-0.0262905173	0.082099107	-0.0394233995	-0.0173502021	0.1231058958	-0.0539036402	0.0257601743	-0.0273258455	0.0530162209	0.0201816703	-0.0131647716	0.0137243258	-0.0508706606	-0.0240449473	0.0811860338	-0.0335819789	-0.1511114104	0.2920591145	0.0785543769	-0.033655765	-0.0687728366	0.0260283125	0.1399345328	0.0189430411	0.0785683132	-0.0087154739	0.1524110278	-0.0285685317	0.0643453128	-0.0648219389	-0.0284006429	0.0589577086	-0.1572543359	0.0185814197	0.0928838184	0.0367180408	-0.1024374906	0.1576684218	0.043091677	0.0195164168	0.0995519102	0.0082906521	-0.1135094328	-0.0246987197	0.162233	0.013738	0.0263195462889999	0.000188732644	-0.0103656	0.0085420999999999	0.00010744566336	7.296747240999997e-05	-0.0951715	-0.0166071	0.00905761441225	0.0002757957704099	0.00101468	-0.00010719	1.1489696100000013e-08	1.0295755024e-06	-0.0008659489999999	0.0	0.0	7.498676706008268e-07	0.00271655	0.0	7.379643902499999e-06	0.0	0.0	0.0	0.0	0.0	0.0
744.3350294339265	2.5804942271613527	554034.6360424042	6.658950456413067	824.3250385684075	2.917625182127836	8.512536703386486	679511.7692108066	709.08943925438	1.541338020149965	2.3757228923598137	502807.832862091	719.1735215348286	541.221512532583	1.002627	22.563766	0.1015985	0.0512397	-0.0191920684	-0.0607203206	0.0967926443	0.0425826942	-0.02411078	-0.0378348715	0.0188510338	-0.1305234894	-0.0020347514	0.0666115506	0.0229908183	-0.0707911497	0.0750558312	0.1102413968	-0.0600481535	-0.012545078	0.0824547535	-0.0527588721	-0.0117623687	0.1113511682	-0.0493215685	0.0613597475	-0.0402666215	0.1694359631	-0.0154215089	-0.0822602529	-0.0428222272	-0.1192123708	-0.2424718226	-0.0244262561	0.0086704062	0.0601183307	0.0724575377	-0.0139968283	-0.019559416	0.0738801539	-0.0225779749	0.1031928108	0.1010601393	-0.141349492	0.091997881	-0.1172915739	-0.0363186791	-0.0086344284	-0.0665013743	3.56588e-05	-0.143377414	-0.0065172087	0.0096042436	-0.0795457478	0.0204355583	0.034833378	0.1600679996	-0.0467786944	0.0115285454	-0.0466460249	-0.0059250198	0.0613528339	0.1665034907	-0.0016705683	0.0071147692	0.1420604198	-0.0247210776	0.1301404553	0.0458520638	-0.048646787	-0.0572295186	-0.0439748739	-0.0150904065	-0.0131982811	-0.0672751853	-0.1008759478	0.024132976	0.0267755649	-0.1196769723	0.177756457	0.0350865662	0.1760127772	-0.034219725	0.0064057824	-0.1988129029	-0.1067795663	0.030019966	-0.0852111494	-0.0759247868	-0.0873887375	0.0937352025	-0.0315882914	-0.0875526541	-0.1173307783	0.1977428544	0.0799072831	-0.0450311663	-0.0155458064	0.0498336065	0.0077514079	-0.0506486215	-0.0552669666	-0.0856803689	-0.1020590412	-0.0390900104	0.0059244253	-0.1140958982	-0.017710062	0.165465	0.003232	0.027378666225	1.044582400000008e-05	0.0298263	0.0401919	0.00088960817169	0.00161538882561	-0.0898778999999999	0.0052936000000001	0.0080780369084099	2.802220096000113e-05	0.000604598	-0.000410082	1.6816724672399997e-07	3.655387416040001e-07	-0.000437121	0.0004288279999999	1.8389345358391425e-07	1.91074768641e-07	0.00249784	-0.00021871	6.239204665599999e-06	4.78340641e-08	0.0	0.0	0.0	0.0	0.0
744.615347711848	0.2803182779215376	554452.0160480363	0.0785783369368964	823.3571783743298	-0.9678601940777298	0.9367533552801808	677917.043180538	709.8262594915628	0.7368202371828829	0.5429040619222398	503853.3186637835	719.6632097747312	548.0533053677094	1.025195	23.071657	0.13751845	0.0749597	-0.0684074756	0.0011122998	0.11448411	0.0403395133	-0.0254992141	-0.025363663	0.1163932088	-0.0300433073	-0.0170466617	-0.0235969366	-0.0570405694	0.1438202273	0.0393336723	0.0526936013	-0.0738957678	-0.0276433955	0.1323123369	0.0710635352	0.004599572	0.0309857168	-0.0158625184	0.0881107711	-0.1209769809	0.2527843732	-0.1984985374	0.029350512	-0.0275956576	-0.0730089421	0.0673662525	0.0337848814	-0.0028541643	-0.1401965629	0.0176531115	-0.0270516545	0.089758748	-0.1660424917	0.0271925457	0.0576895962	-0.0972080657	-0.0839880127	0.0695392878	-0.0300586751	0.1439460657	0.0420917281	0.0041460291	-0.0226707682	-0.0436023263	0.0279499657	0.1743135532	-0.0347540536	-0.1331110418	0.0804093838	-0.0388221699	0.0247887825	0.004079874	-0.1210310206	-0.0052849754	-0.0880573665	0.1287681367	-0.0173333453	0.0864920738	0.0749001532	0.1206437049	0.0294021463	0.0175752924	-0.065698056	-0.036981816	-0.0703162795	-0.1335150276	-0.1800566002	0.0621916651	-0.111882972	0.0481860991	-0.0465780909	-0.0166191987	0.0780648784	0.0728488381	0.0465243682	0.0698742712	0.090181623	0.0531967869	0.0579521877	0.0608012277	0.088347457	0.0330567601	-0.0428105207	0.062394873	0.0776362468	-0.0177479373	0.129811528	-0.0358023432	0.0895261492	-0.0034947072	0.0097598659	-0.0656192644	-0.1565762873	-0.0059045579	-0.183901823	-0.1495247863	0.0133847689	-0.0534712916	0.0035556678	-0.1144874327	-0.0106533374	0.158115	-0.0073499999999999	0.025000353225	5.402249999999993e-05	-0.0345088	-0.0643351	0.00119085727744	0.00413900509201	-0.0869787999999999	0.0028991	0.0075653116494399	8.40478081000001e-06	0.00123754	0.000632942	4.006155753640001e-07	1.5315052516000002e-06	-0.0008441539999999	-0.0004070329999999	1.656758630889186e-07	7.125959757158311e-07	0.00271655	0.00021871	7.379643902499999e-06	4.78340641e-08	0.0	0.0	0.0	0.0	0.0
744.5127599815048	-0.1025877303432025	554299.2497752778	0.0105242424169696	827.2098930174477	3.852714643117906	14.843410121295136	684276.2071059373	709.9624361380853	0.1361766465224718	0.0185440790581062	504046.6607271248	720.7968937417495	552.1893465302153	1.070578	24.092999	0.06749761	0.0448611	-0.0880651283	-0.0875749403	0.0287460668	0.1424245518	-0.0809997536	0.0404610783	0.1062871764	0.012227029	0.1041731871	-0.0409507373	0.0720378013	-0.0285410619	-0.0050364048	0.1589491619	-0.0761599068	-0.0398640866	0.1601345497	-0.047823926	0.0192217752	0.0320953857	0.0062502291	0.059508069	-0.1189472802	0.0425819589	0.0878307934	0.0067155334	0.0395493417	-0.0066268075	-0.0465644757	0.0336182082	-0.1509851519	-0.0024836195	0.0067515668	0.103589102	0.0197329059	0.0058303015	0.0138319375	0.0682241333	0.0698577837	0.0618210904	-0.1103999043	-0.0229423505	0.0121073935	-0.0269802609	-0.0892317623	0.0992472916	-0.2196517202	-0.027233742	-0.1283963971	0.0294017025	0.0165762757	0.0425768066	-0.0435963532	0.0091585176	0.0625448167	-0.020755715	-0.0357648719	-0.1924858846	0.0277295611	-0.0427072489	0.1228329202	0.1205670437	-0.0554200564	0.0201518881	-0.0665167871	-0.0517762373	0.045719577	-0.0432328276	0.0008057672	-0.0662501741	-0.0549279081	-0.1011411998	0.0298356506	-0.0576829509	0.0045195279	0.0248102498	-0.0136896788	0.0858066818	-0.0288228765	0.0101477675	-0.0155557951	0.0993744371	-0.0711855882	0.0960003303	-0.0419996428	-0.026243053	-0.136877894	-0.0012650524	-0.004492496	0.0665571949	0.0590799296	-0.0324098046	-0.1183519341	-0.006398324	0.09880978	0.0343301686	0.0348837074	0.1010717791	-0.0841538551	-0.1999721692	-0.0260476355	0.0011853914	-0.1146833673	-0.0035556678	0.165414	0.007299	0.027361791396	5.3275401e-05	0.00463456	0.03914336	2.1479146393600003e-05	0.0015322026320896	-0.0871957	-0.0002169000000001	0.00760309009849	4.704561000004473e-08	0.000820773	-0.000416767	1.7369473228900005e-07	6.73668317529e-07	-0.0008441539999999	0.0	0.0	7.125959757158311e-07	0.00271655	0.0	7.379643902499999e-06	0.0	0.0	0.0	0.0	0.0	0.0
741.4201624072049	-3.09259757429993	549703.8572239261	9.564159756565813	829.8942842106574	2.684391193209649	7.205956078181523	688724.5229655193	709.1937024069442	-0.7687337311410829	0.5909515493940908	502955.70753366937	720.7556469292606	550.8132109348057	1.194351	26.878464	0.06169254	0.0338365	-0.04068085	0.1585515797	-0.0325225764	0.0938328886	0.0634919242	0.0798588626	0.0893916276	0.1380439891	-0.122361533	-0.0346478026	-0.0695769592	-0.0690390598	0.1097127135	-0.039137888	-0.025626737	-0.0237509856	0.198137627	0.068035652	0.0245840457	0.0729229368	0.03853768	0.0563721928	0.0676619993	-0.0607666065	0.0959546206	0.0281699546	0.0144440713	-0.0880202214	0.099877463	0.0367198638	0.0766343697	-0.0817071671	0.0485736609	0.1141556861	-0.068749891	0.0003009474	-0.0612235791	-0.1734786109	-0.0639345279	0.0495456036	0.0876990277	0.0042035925	0.003455026	-0.0480436465	-0.0426346232	0.1080432433	0.036870603	-0.0642073516	-0.151416863	-0.0284344635	-0.0187904345	0.0048693239	-0.0160976862	-0.0395999879	-0.0458446343	-0.0158342374	0.108874583	-0.1302957078	0.0491586114	-0.0473958397	0.1929921801	-0.0143802108	0.0352325381	0.0647405729	-0.091470728	-0.0310172792	0.0102216456	0.0806621595	0.0338470155	0.0709058757	-0.0023404526	-0.0013261348	-0.0323675575	0.0888427383	0.0702466352	0.0388243976	-0.0239616051	-0.0880269572	0.0449973885	0.0196731516	-0.0219606421	0.1259994872	-0.075667294	-0.1005833662	0.0089093622	0.1100713346	-0.003032062	-0.0875152857	-0.0045479815	0.0430166289	0.0499968636	-0.0182407904	0.0329830879	0.0396279453	0.2333703631	-0.1272703837	0.0981608084	-0.0501163709	0.0544701914	0.0780521616	-0.0674074647	-0.0011853914	-0.1146833673	0.0035556678	0.165409	-5.000000000005e-06	0.027360137281	2.5000000000050003e-11	0.0171018	0.01246724	0.00029247156324	0.0001554320732176	-0.0595758	0.0276199	0.0035492759456399	0.00076285887601	0.00118306	0.000362287	1.3125187036900008e-07	1.3996309636000003e-06	-0.0008441549999999	-1.000000000015745e-09	1.0000000000314906e-18	7.125976640248312e-07	0.00264683	-6.971999999999968e-05	7.005709048900001e-06	4.860878399999955e-09	0.0	0.0	0.0	0.0	0.0
