global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
702.3985573885828	-0.8182977233989277	493363.7334215623	0.669611164119868	792.7843773672555	1.20540251947466	1.4529952339558585	628507.068997587	691.5522588547486	-0.8416479375824792	478244.52672710526	0.7083712508368408	706.6833663531755	516.997836149768	1.067126	24.667355	0.08092345	0.0448791	-0.0542062787	0.1538801479	0.0267737047	0.0429197387	-0.0131296054	-0.087194493	0.0251510869	0.1705760118	-0.0070999001	0.0201250723	-0.056974324	0.0379458279	0.0290872186	-0.0047391879	0.0757486363	0.0908606296	-0.0844435892	-0.0051685268	0.0975040938	-0.0447363649	0.025346659	0.1661234044	0.0815441457	-0.0455744013	0.1200514211	0.1377581801	0.1235206512	-0.0833716271	0.0472410653	-0.0902086287	-0.0333974084	-0.0355161264	0.076922321	-0.0483419694	0.0259397379	-0.0158436036	-0.1223995615	0.0444390379	-0.0385276777	0.1057555225	-0.0004290419	0.0541133574	0.0194366199	-0.0283721291	0.0924507706	0.0172453679	-0.0462616059	-0.005196552	-0.0222568584	0.0578385035	0.1450492113	-0.1264783767	-0.0276742797	0.0087766793	-0.0175303722	0.0133983846	-0.0325831075	-0.0198234921	0.0086535976	-0.1566383048	-0.0235940776	-0.0029811314	-0.0870135347	-0.060080446	-0.0371254125	0.0548609962	0.0441147828	-0.1144968358	-0.0220481071	0.0809534998	-0.0068942505	-0.0111367476	0.0046998011	0.0711102127	-0.0122550751	-0.0323988144	0.0453608662	-0.0800133528	0.0722244722	-0.1390342598	-0.0845678977	0.0295582021	0.0177546724	0.1658903158	0.038080452	0.003731955	0.0509815036	-0.058754883	0.0513772685	0.0230492776	0.0339897309	0.0405478871	-0.0488165629	-0.0279796436	-0.0081701108	0.1154769377	0.0536991058	0.003627002	-0.1152422001	-0.010866692	0.0	0.0	0.0121455	0.0004078999999999	1.6638240999999938e-07	0.00014751317025	0.2861	0.020175	0.08185321	0.0004070306249999	0.955609	0.034526	0.001192044676	0.913188560881	-0.00225511	-0.00025931	5.085521112099999e-06	6.72416761e-08	0.000672576	-0.000147571	4.523584757760001e-07	2.1777200041e-08	-0.00217233	0.0001094099999999	4.7190176289000005e-06	1.1970548099999977e-08	0.0
703.176031044623	0.7774736560401152	494456.53063566855	0.6044652858363834	793.6468129338737	0.86243556661816	0.7437951065679868	629875.2636800951	691.9676689695511	0.415410114802512	478819.2548991543	0.1725655634802362	707.1095239878914	510.3101604630119	1.017002	23.508698	0.1456594000000001	0.103235	-0.0137829383	0.0223672232	0.0839337296	-0.1446319979	-0.096290926	0.0448595669	-0.0457475901	-0.043663417	0.1414813876	0.0360950905	-0.0045278629	0.065576909	0.1405805864	-0.001238295	0.0125173139	-0.1082891826	-0.0476665439	0.0322357942	0.0710498146	0.0133616268	0.0319280369	-0.1368781678	-0.051202638	-0.054400677	-0.0403677583	0.0339725202	-0.0511352248	-0.1003311093	-0.0777341276	0.0919076895	0.0119883442	0.0892721495	-0.0504118166	0.011307675	-0.0495093771	0.0653439811	0.0985866536	-0.111005786	-0.0722411195	0.1087381295	0.0274345492	0.0190576374	0.0050796756	-0.0572848403	0.0166593436	0.0010658706	0.0309474435	-0.0207949423	0.0927587652	-0.0293649173	0.029739734	0.0629652405	0.0595139468	-0.0557449559	0.005515076	-0.2624164034	-0.059725566	-0.0782456408	-0.000513591	0.1169719286	-0.012322643	0.0063000964	-0.1137948257	-0.0053227818	-0.0075623751	-0.0036120698	-0.1308774552	-0.0785648275	-0.0510394998	-0.0666067819	0.0286564611	0.065076853	0.0713409853	0.0392811921	0.031607519	0.0357597838	-0.0964578274	0.0576678519	0.0133618451	0.0613868062	-0.0510589756	-0.0435163444	0.0084736862	-0.0703508326	0.0168464402	-0.0170413972	0.0002850857	-0.0300054867	0.0909147811	0.0329477904	-0.0458510641	0.0104436363	0.0432226432	0.0247525482	0.0941040064	-0.2100192985	-0.0026207103	0.0012091775	-0.1154447293	-0.003627002	0.0	0.0	0.0142422	0.0020967	4.39615089e-06	0.00020284026084	0.186316	-0.099784	0.034713651856	0.009956846656	0.940699	-0.01491	0.0002223081	0.8849146086009999	-0.00221719	3.791999999999988e-05	4.9159314961e-06	1.437926399999991e-09	0.00108463	0.000412054	1.1764222369e-06	1.6978849891600006e-07	-0.00229973	-0.0001273999999999	5.288758072899999e-06	1.6230759999999932e-08	0.0
702.7503430112805	-0.4256880333424533	493858.0446024724	0.1812103017309656	789.1513848469613	-4.495428086912398	20.20887368460086	622759.9082058767	692.8634311696487	0.8957622000975789	480059.7342521786	0.802389919123655	706.1707579431862	513.3553248839361	1.00939	23.332741	0.16362885	0.107826	0.0047308243	0.0057486232	0.068006655	0.1043890104	0.1179030975	-0.0513064792	-0.0842544974	0.0590078621	0.0282531066	0.0337895384	-0.0219484751	-0.0082573789	-0.0057775243	-0.0189944348	-0.0552435355	0.1231214681	-0.0295371723	-0.0928036597	0.0542242476	0.04946816	0.0043957732	-0.0843442162	-0.0291521369	-0.0583141621	0.0009660796	0.023350442	0.0559095822	-0.0962261061	-0.0405497039	-0.1624528439	0.0254750767	-0.026614025	0.0699238716	0.066336951	0.0594648178	0.1438823779	0.0196802457	-0.0344693763	0.1338896997	0.0045388357	0.1226624653	-0.1186669598	0.0111841785	-0.0509873232	-0.0134385723	-0.0280904741	0.075003186	0.0104830277	-0.0658817706	-0.1125558979	0.0189374002	0.021482375	0.047822686	-0.1129239376	-0.0203652684	-0.0252570214	-0.0668350354	0.1156564352	0.0392530305	-0.0779796886	-0.0718102015	-0.0711784994	-0.0392803522	-0.018364128	0.011993931	0.0074194862	-0.0165428368	0.0078119846	-0.021953218	0.0072805985	0.0136207674	0.0675377553	-0.0406026833	0.1027082286	0.1130606082	0.0147870165	0.0490612512	0.0155477951	0.0403747452	0.0716225762	0.0795022537	0.024500501	-0.0342616889	-0.0082302232	-0.0320152066	0.1097634541	0.16504002	0.0141057031	0.146266084	0.0002005168	-0.0081283081	-0.0255800085	0.0099703547	-0.0847266771	0.0441697554	-0.041305185	0.0611563568	-0.0012091775	-0.1154447293	0.003627002	0.0	0.0	0.0200697	0.0058274999999999	3.395975624999999e-05	0.0004027928580899	0.284875	0.0985589999999999	0.081153765625	0.0097138764809999	0.948225	0.007526	5.664067600000049e-05	0.899130650625	-0.0023431	-0.0001259099999999	5.49011761e-06	1.5853328099999977e-08	0.000255173	-0.000829457	6.511325992899999e-08	6.879989148490001e-07	-0.00222077	7.895999999999988e-05	4.9318193929e-06	6.234681599999981e-09	0.0
703.3464786536279	0.596135642347349	494696.2690344582	0.3553777040768863	790.0579458288056	0.9065609818443364	0.821852813802567	624191.557767232	692.5968413461055	-0.2665898235431996	479690.38464260247	0.0710701340167943	707.4952560925615	512.9195594244849	1.087901	25.147594	0.12400185	0.0678992	-0.0338456915	0.1172377147	0.0020675515	-0.0672237779	-0.1031291844	0.0375773507	-0.034784141	0.0697677145	0.0083186943	-0.0411759662	0.0460790653	0.0246453577	0.0109554635	0.0053056538	0.0920433177	0.0145671272	0.0102201005	-0.1068346615	0.0179823842	0.0880071161	-0.0622535372	-0.1029283518	0.0016010006	0.003914514	-0.0231737971	-0.0458968808	-0.0405539066	0.0017041863	-0.0090443346	0.0909253492	-0.0178257475	0.0969289871	0.0720625356	-0.0514675545	0.0888986219	0.074644764	0.0645603524	0.0328351037	-0.0664360643	-0.0050970448	-0.0188774306	-0.1559043831	0.0480113067	-0.0256497291	0.0254727796	0.0248628328	0.0844838976	0.0526620974	0.005974813	-0.0041581196	0.0579393779	-0.0301302863	0.1182649901	0.0821254305	0.0136224844	0.1113104496	0.0213320625	-0.1073416286	-0.0347480943	-0.0485690079	-0.0390234942	-0.1498053884	0.0151322127	0.019115217	-0.0534602688	-0.0462676493	0.0006461447	0.0082554803	-0.014943327	-0.0016691549	0.0107456502	-0.0291906044	-0.0197703443	-0.1092759792	-0.0166047704	-0.0479493147	-0.1297082378	0.044120682	0.0768831835	-0.0498148523	0.0393948176	-0.0999844674	-0.0399318294	-0.1018178913	-0.0109995156	-0.0055075885	-0.0233766606	0.0850285591	0.0452396502	-0.015294923	-0.012531206	-0.0605254792	0.0267333906	0.059621699	0.0280234387	-0.0957989523	0.0778403403	-0.003627002	-0.1152422001	0.010866692	0.0	0.0	0.0110792	-0.0089904999999999	8.082909024999997e-05	0.00012274867264	0.284839	-3.599999999998049e-05	0.081133255921	1.2959999999985955e-09	1.01061	0.062385	0.003891888225	1.0213325721	-0.00176214	0.0005809599999999	3.1051373796e-06	3.375145215999999e-07	0.00064182	0.000386647	4.119329124e-07	1.49495902609e-07	-0.00230497	-8.419999999999999e-05	5.3128867009e-06	7.089639999999998e-09	0.0
703.0471492755075	-0.2993293781203192	494275.2941044178	0.089598076605897	794.6821163036722	4.62417047486656	21.382952580627624	631519.6659728831	693.3655357803872	0.768694434281656	480755.76620802336	0.5908911332955951	708.1259688402449	515.8364189852324	1.132123	26.169819	0.1803327899999999	0.117721	0.0018119867	-0.1148583013	0.064183752	0.0484925698	0.0693397185	-0.084091693	-0.0216216729	-0.0553416818	0.0444271481	-0.0713117454	0.0534355625	0.0213286477	-0.0721729039	-0.048556895	-0.1006657088	-0.0049933415	-0.0130691986	-0.0826372993	0.0039959205	-0.0490390907	-0.0257915334	-0.0668934011	-0.0965250406	-0.1157191294	0.0847065513	-0.0050958902	0.0090890193	0.0637189856	-0.0324695202	0.0049831951	0.0666685419	0.0841214903	0.1175642536	0.0052010208	0.0295578912	0.0295084363	0.0446313891	-0.0094792005	-0.0496923601	-0.0698323063	-0.0660997396	0.1085287703	0.0245458258	0.0638420773	-0.1661254717	-0.0997185398	-0.009590173	0.0756277499	0.105185906	-0.1020478482	-0.0081132329	-0.1598108267	-0.1703920421	0.0814113129	0.0247159133	-0.1338572492	-0.0227362849	0.0548291243	0.0812273198	0.0366389903	-0.0067413854	-0.0645834392	0.006902213	0.0033314761	0.0376387556	0.0588381247	0.0402871714	0.043896926	-0.1709639332	0.0576593745	0.0491676179	0.0582731501	-0.0143816206	-0.0969531188	0.0482262551	-0.1018294532	0.0524642241	0.0801075579	0.0252937432	-0.0444138225	-0.0663469759	0.0444053742	0.0324939942	-0.0045836614	0.0634836429	-0.058734431	-0.0813568532	0.0955025092	0.0346856472	0.0026162956	-0.0071209808	-0.1857294926	0.1090968853	0.0021498169	0.0306090085	-0.0898525732	0.0879551122	-0.0060432357	-0.1148374968	0.0180634961	0.0	0.0	-0.00108424	-0.01216344	0.0001479492726336	1.1755763776e-06	0.224918	-0.059921	0.050588106724	0.003590526241	0.911209	-0.0994009999999999	0.0098805588009999	0.8303018416810001	-0.00164382	0.0001183199999999	2.7021441924e-06	1.3999622399999972e-08	0.000691367	4.9547000000000046e-05	4.77988328689e-07	2.454905209000004e-09	-0.00231405	-9.079999999999852e-06	5.354827402499999e-06	8.244639999999731e-11	0.0
701.9562930345659	-1.0908562409416618	492742.6373308293	1.189967338401373	789.35470783869	-5.327408464982113	28.38128095276308	623080.8547871037	691.1425296450284	-2.223006135358787	477677.9962841289	4.94175627784281	705.9909739840782	509.6752793885915	1.106476	25.576952	0.2853104199999999	0.179298	-0.0236700867	0.0455828436	-0.0872275199	-0.0032243308	-0.0326671006	0.019733893	0.0017406666	0.0105099741	-0.0441514808	-0.0408650303	0.0755958458	-0.0416060142	0.1335865651	0.0755537477	0.0769801302	0.048449405	-0.0505330792	0.0054348619	-0.0479454127	0.0817781172	0.1308319452	-0.0865889525	-0.0221400024	0.036704676	0.0497625756	-0.0282820984	0.0677517792	-0.0241407697	-0.0239803681	0.0312155472	0.2327058524	-0.1068960006	0.0422952149	-0.0833585501	-0.0388006325	0.0732109948	-0.0712912917	0.0347007433	0.0161814959	-0.1891216096	0.0751061419	0.1625321388	0.0463307215	0.0365566829	-0.0836819889	-0.1312934822	0.044522674	-0.0624674379	0.0009067778	0.0216782445	-0.1398403097	0.0068564683	0.0307952152	0.0324323858	-0.0019758631	-0.0500645567	-0.0055461246	-0.0328918424	-0.0695900963	-0.0507814201	-0.0054151846	-0.0073513491	0.0597717666	-0.1010680689	-0.0987471917	-0.0166787042	-0.0918851566	-0.0208763673	0.0665996593	0.0130081586	0.0718603046	0.0108558399	-0.008934702	-0.0675100748	0.0434656697	-0.1213961253	-0.006806609	0.1081749844	-0.0360624829	0.1113934088	0.0401364145	0.0670334602	0.1492898483	0.1257757602	0.0723481027	0.0325533709	-0.1876274446	-0.0815988959	0.0517400961	-0.0531460623	0.0028888674	-0.1114864489	-0.013498509	0.005474538	0.0705904802	0.0798722575	0.0543921418	-0.0084568186	-0.1142313295	0.0251890118	0.0	0.0	-0.00209241	-0.0010081699999999	1.0164067488999997e-06	4.3781796081e-06	0.34991	0.1249919999999999	0.1224370081	0.0156230000639999	1.03647	0.1252609999999999	0.0156903181209999	1.0742700609	-0.00183621	-0.0001923899999999	3.3716671641e-06	3.701391209999999e-08	0.000331252	-0.000360115	1.0972788750399998e-07	1.2968281322500006e-07	-0.00218557	0.0001284799999999	4.7767162249e-06	1.6507110399999956e-08	0.0
702.6538068736597	0.6975138390938582	493722.3723140463	0.4865255557274527	793.6774411632659	4.322733324575893	18.68602339539895	629923.8806114695	691.9963162686843	0.8537866236558784	478858.9017294289	0.7289515987337046	706.9893783747123	515.4294911679249	0.995155	23.003702	0.33878939	0.20869	-0.0227282006	-0.1204825979	-0.0351060311	-0.0389899068	0.0098140945	-0.0576142454	0.0216639029	-0.0797182207	0.0309438732	-0.0302659751	-0.082800505	0.1628151501	-0.0511828695	-0.0192678523	-0.047523216	-0.0233457302	-0.0473916961	0.0101497491	-0.0063462244	-0.1463775086	0.03411915	-0.0931473318	-0.0510623767	0.0807836904	0.117342711	0.0820623909	0.0028414007	-0.1031328723	0.0146473598	-0.0533965012	0.0329759883	0.0107941343	0.0001116908	-0.1568655984	0.0637590776	-0.0621315765	0.0961377162	-0.0122438972	0.0379142246	-0.0797030018	0.1002798631	0.0321198104	-0.0929981542	0.010050496	-0.0258028074	-0.1004228967	-0.0356241033	0.0980133873	0.0118646192	0.0580408198	-0.1128412125	-0.0306167086	-0.0619375927	0.0460924564	-0.0673379283	0.158236973	-0.0031683579	0.007189889	0.0399686558	0.0321622768	-0.0141417387	0.0969087022	-0.0097309521	0.0056603649	0.052585692	0.165247338	0.0041227238	0.0587033338	-0.0196856293	0.1312118529	0.0487931166	-0.0057919514	0.0097289444	0.0142716554	-0.0307886968	0.0022581531	0.0346987226	0.1812615632	0.0854679912	-0.0501278572	-0.015500052	0.0033153378	0.1681915173	-0.1027813726	0.0825974518	0.1168500788	-0.0447986504	0.0557727155	0.0829383379	-0.1101444826	0.0689902498	0.0128855015	0.0928965783	0.0747014141	0.0954731196	0.0619494004	0.102312555	-0.010866692	-0.1134247617	0.032215118	0.0	0.0	-0.0100164	-0.00792399	6.278961752010001e-05	0.00010032826896	0.174402	-0.175508	0.030416057604	0.0308030580639999	0.92986	-0.1066099999999999	0.0113656920999999	0.8646396196	-0.00153702	0.0002991899999999	2.3624304804000004e-06	8.951465609999998e-08	0.00060574	0.000274488	3.669209476e-07	7.534366214400003e-08	-0.00258684	-0.00040127	6.6917411856e-06	1.610176129e-07	0.0
701.7737728964086	-0.8800339772511734	492486.42832526	0.7744598011165188	786.8103152681539	-6.8671258951120535	47.15741805931852	619070.4722123718	691.0458085943959	-0.9505076742883602	477544.3095758825	0.9034648388810675	705.24007424601	507.20647525625066	0.928463	21.462074	0.2848386999999999	0.176524	-0.0306870655	-0.0021093179	-0.1155713166	0.0223012116	0.0040514994	0.0089655809	-0.0265882441	0.0155712246	-0.1451969057	-0.0430007856	0.0956980088	-0.0278170922	0.1214768447	0.0359288057	0.0549788409	0.0497076741	-0.0198822103	0.0431907305	-0.0875221208	-0.0692428899	0.1041462314	-0.039605389	0.0191505691	0.05157375	0.0605903498	-0.1171529933	0.0101074137	-0.1009426082	-0.094620472	0.0100394436	0.0539524933	-0.0061183631	-0.0201941342	-0.0436398185	0.1141309968	-0.0697989773	-0.0872933133	0.1138067314	-0.161219347	-0.0113853737	0.0703656449	0.0005471924	0.0444513626	0.0679946175	0.0156581382	0.0883747251	-0.1149344633	0.0423358961	-0.0768614196	-0.0641344885	-0.0855938899	0.0153719947	0.029198705	0.0231910866	-0.0246033048	-0.1166506631	0.0906367967	-0.0121933057	-0.0471711034	-0.039366484	-0.0728719695	0.0620509598	0.0923501286	0.0368335109	-0.0485134618	-0.0469232249	-0.0832711448	0.0407002429	0.0080966048	0.0692469874	0.0325071716	-0.0471675973	0.0567875816	-0.0608195088	-0.0469968591	-0.0347570178	0.1057236383	0.1123092123	-0.0685676027	-0.0110944623	-0.0113597552	-0.0382665827	0.0433370692	0.0982624858	0.0369411899	0.063231516	-0.172070032	-0.1095587702	-0.139360704	0.0804763576	0.0460597098	0.0115477799	-0.0572577218	-0.0936948595	0.0080418363	-0.0212212961	-0.075102711	-0.013271799	-0.1124192083	0.0391140859	0.0	0.0	-0.0274808	-0.0174643999999999	0.0003050052673599	0.00075519436864	0.334101	0.1596989999999999	0.1116234782009999	0.0255037706009999	1.00077	0.0709099999999999	0.0050282280999999	1.0015405929	-0.00109275	0.00044427	1.1941025625e-06	1.973758329000001e-07	0.000448974	-0.000156766	2.01577652676e-07	2.457557875600001e-08	-0.00245257	0.00013427	6.015099604899999e-06	1.802843290000004e-08	0.0
702.7474683406992	0.9736954442906836	493854.00425926206	0.9480828182324316	794.3854377765922	7.575122508438312	57.38248101784875	631048.223751508	691.5956667961469	0.5498582017510216	478304.5663312071	0.3023440420328672	706.8391791177359	509.7583801123397	0.912681	21.097246	0.2111162999999998	0.150127	-0.0216938749	-0.116193262	-0.0578511234	-0.092321431	-0.0364763193	0.003525719	-0.0063312529	-0.1222087383	0.033594144	-0.035212855	0.0452490176	0.1768199705	0.0082824151	-0.0154750718	-0.0533107258	-0.0539447114	-0.0752057464	0.0578818187	-0.0407787021	-0.0563171406	0.10110713	-0.1559806317	-0.0785705205	0.0047797832	-0.0151096028	0.0166734697	-0.0504512697	0.0311027938	0.0222709965	-0.034738516	0.0347224118	0.00830753	-0.0247499801	0.0389631749	0.0296427112	0.0460879241	0.0803370388	-0.0639200413	-0.0228402901	0.0075351849	-0.0045091688	0.1168016693	0.0420577954	0.014314985	0.0781343496	0.1152382818	-0.0139417202	-0.0514957365	-0.0296881435	0.0846105525	-0.0001407234	0.0407203153	-0.114054014	-0.0049956703	-0.0835624607	-0.0527650295	0.0156806481	-0.0134497645	0.0198325043	0.0896157405	-0.016194423	0.0750709064	0.0218647029	-0.0086752589	0.0439673771	0.1294067343	-0.0945316738	0.0121467823	-0.0426691238	0.0492374108	0.0731567658	-0.0009336201	0.0006395244	-0.0223978108	-0.0246397848	0.0145343259	-0.0812581712	0.054795715	0.0442070157	0.0351510153	0.0944348359	0.1078737625	0.0026752206	-0.0790753982	0.0199094847	-0.0310050969	0.0041556984	-0.0243480373	-0.0256438162	-0.0548288436	-0.1164280571	-0.042451686	0.0833598697	0.0126850576	0.0177732342	0.0072113088	-0.0667124156	-0.0156710845	-0.1112164334	0.0458586883	0.0	0.0	-0.0163258	0.0111549999999999	0.0001244340249999	0.00026653174564	0.198214	-0.1358869999999999	0.039288789796	0.0184652767689999	0.937948	-0.0628219999999999	0.0039466036839999	0.879746450704	-0.00109744	-4.690000000000119e-06	1.2043745536000002e-06	2.199610000000112e-11	0.00044984	8.660000000000286e-07	2.0235602560000002e-07	7.499560000000497e-13	-0.00243308	1.9490000000000045e-05	5.919878286399999e-06	3.7986010000000176e-10	0.0
701.2507525884783	-1.4967157522208936	491752.6180059073	2.240158042946155	788.4746221059814	-5.910815670610759	34.93774189193772	621692.2297051703	691.5490299642531	-0.0466368318938066	478240.0608444994	0.0021749940890911	705.7813294747999	512.117389829147	0.946083	21.869366	0.2421270100000001	0.156481	-0.0091555271	-0.0422289102	-0.1492333457	0.07660894	0.0521737812	-0.0225323859	0.0093394831	-0.0086830232	-0.1388069773	-0.0787088032	-0.0253569241	0.0337893182	0.1334961047	0.0199792776	-0.0029962381	0.0848709742	0.0352007158	0.0939261619	-0.0765560398	-0.0696707831	0.1197562562	-0.0581136521	-0.0340681672	0.0337668628	0.0936283574	-0.0373709483	0.0642343818	-0.0499593639	0.0051408143	0.1186642345	-0.0825175297	0.0008783339	-0.0861983024	0.0479977036	0.0762265886	0.1449152089	-0.0407761696	0.1005380928	0.0109171285	-0.0718176635	0.1268879787	-0.0146945559	0.2153154263	0.0297237945	-0.0409699691	-0.0287166684	0.0118163604	0.0232337983	-0.1419099795	-0.1313558706	0.0246074788	0.0005716583	-0.0462640575	-0.0210321392	-0.0462972688	-0.0394746271	0.0707233885	0.0587662089	-0.0117166703	-0.0600665081	0.0007338743	0.1089642849	0.1312434013	-0.0008854252	0.0001582693	-7.58057e-05	-0.1284428924	-0.0578601149	0.0382995293	0.0821514011	0.0317399917	0.1239511128	0.0157853537	-0.0032085432	-0.0866267584	0.0878132083	-0.01523305	0.092191176	-0.0078768122	-0.0239768223	0.0228525611	0.0188141645	-0.0395245396	0.0200939925	-0.1116932321	-0.0062159608	0.0326096211	-0.0405127651	0.0276128435	-0.002329727	0.004242872	0.0403589926	-0.0685925571	-0.0656077366	0.0207374765	0.0370846548	-0.0785107943	-0.0180634961	-0.1098185471	0.0524223074	0.0	0.0	-0.00968474	0.00664106	4.410367792360001e-05	9.379418886760002e-05	0.33579	0.1375759999999999	0.1127549240999999	0.0189271557759999	1.01015	0.0722020000000001	0.005213128804	1.0204030225000005	-0.00121431	-0.0001168699999999	1.4745487760999998e-06	1.3658596899999958e-08	0.000258941	-0.000190899	6.7050441481e-08	3.6442428201000006e-08	-0.00263947	-0.00020639	6.9668018809e-06	4.2596832100000134e-08	0.0
701.5464383412686	0.2956857527902912	492167.4051493194	0.0874300644031612	790.8595575387491	2.3849354327676338	5.68791701847054	625458.839750386	692.1660879321063	0.6170579678531567	479093.8932832363	0.3807605356910674	707.053899230923	504.8719850843864	1.029571	23.799246	0.24917109	0.158321	-0.0207187835	-0.0708450504	-0.1183358917	-0.1426545544	-0.1365798347	0.0293485031	0.0258693733	-0.1515355004	-0.0187354149	-0.0269181223	-0.1148586906	0.0626416649	0.0276883657	-0.0024347516	0.0206896771	-0.1549172185	-0.0583377012	0.0688297998	-0.036028971	-0.0036460977	0.0217004004	0.1160109067	-0.0801422195	0.0023550144	0.1071703061	0.0530383676	0.0437954949	0.1706551075	0.022113945	-0.0761417432	-0.1623904402	-0.0866861662	-0.0969022463	0.0720706521	0.0065986947	0.011460503	-0.0880267149	0.1321777333	-0.0010477757	-0.1249508286	-0.0410196597	0.0468419456	-0.0266759437	0.0148522982	-0.082656845	-0.1039276438	-0.0298922546	-0.0816515041	-0.0640382538	-0.0026767159	0.0309396406	-0.0605819276	0.033033235	-0.0490425277	0.0394263585	-0.094502618	0.0948858056	-0.0993307161	-0.0036931842	0.1227852376	0.0178112222	0.1239919026	0.0205979785	-0.0654651282	0.0212668452	0.105600911	0.0049876449	-0.041873368	0.0550097914	-0.0511148618	0.0747491468	-0.0212188147	-0.0882805102	-0.0215270161	-0.0146840225	-0.0052564045	0.041530243	-0.068919238	0.0458780416	-0.0689528141	-0.0943996068	-0.0016551019	-0.0760786528	-0.0355104241	-0.1057197582	0.0058852697	0.0086162466	-0.0750421893	0.0834677274	0.0892598166	-0.0076490289	-0.1047030244	-0.2299796335	-0.0812658964	-0.0647972176	0.1874746056	0.0498357992	-0.0204479845	-0.1082280018	0.0587790397	0.0	0.0	0.0062588	0.01594354	0.0002541964677315	3.917257744e-05	0.191652	-0.144138	0.0367304891039999	0.0207757630439999	0.950003	-0.060147	0.003617661609	0.902505700009	-0.00103428	0.0001800299999999	1.0697351184e-06	3.241080089999995e-08	0.000453722	0.000194781	2.05863653284e-07	3.7939637961e-08	-0.00243543	0.0002040399999999	5.931319284900001e-06	4.163232159999998e-08	0.0
