global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
684.099769095616	-0.7204176429478366	0.5190015802705166	467992.4940766752	845.2546797925012	-0.5763077628699875	0.3321306375442098	714455.4737111237	636.7858621369733	0.1748275809518418	405496.2342175283	0.0305646830614728	658.4147003403516	536.9624858788475	1.187306	27.279922	0.090895345	0.0410241	-0.03899166	-0.1267756783	0.0319911333	0.0495200405	0.0838709899	-0.0493669909	0.0276436096	0.1042368264	0.0178418024	-0.1033888533	0.0552168068	-0.0630670382	0.0444393556	-0.0642291638	0.0109261251	-0.0287451048	0.0882859476	0.0015771619	0.0392110499	0.0724218852	0.0134160629	0.0414960538	0.0055032166	-0.0287574099	0.0878866204	0.1668680871	-0.0426991721	0.181784236	-0.1485776867	-0.0085402439	-0.1219979248	0.0875431763	-0.018266904	0.0356004109	0.096613327	-0.0904213414	0.0241945822	-0.0136727382	0.0376276299	-0.0174384157	0.0749836611	-0.0276993839	-0.0848595855	0.0133461123	0.1314179325	0.0777456497	-0.0412908571	-0.1314887781	-0.0081143359	-0.0067512674	-0.084675713	-0.0064845151	-0.0610029866	-0.0152593355	0.0504745751	0.1829485935	-0.0096754215	0.0396596724	0.0029605964	0.0994494556	-0.0022883047	-0.1402772112	-0.0026491968	0.042840762	0.0665059212	0.0856291307	-0.0504514155	-0.0438162719	-0.0670771659	-0.0012481312	-0.0541851104	-0.0556552733	0.040977674	-0.0026150082	0.0590082572	-0.0562620997	0.0010656439	-0.1368813126	-0.0080177879	-0.0728706951	0.0427867058	-0.2368169657	-0.092703955	-0.0735990238	0.051226081	0.0529639285	0.0892746029	0.092552312	0.1045323678	-0.0592365554	-0.0534131175	-0.0402805644	-0.0902764207	0.074276742	0.0467528645	-0.0307266488	0.0488882384	-0.0013083191	-0.0682196425	0.1037759722	-0.040368298	-0.0388922988	-0.1017726872	0.0466073636	-0.0068353928	0.0468533985	0.0222011093	0.0768132552	-0.0118330366	-0.092661062	0.0284801	2.9600000000001157e-05	8.761600000000681e-10	0.00081111609601	0.0134784	0.0073393799999999	5.38664987844e-05	0.00018166726656	-0.0646583	-0.024238	0.000587480644	0.00418069575889	7.05847e-05	-0.0004975773	2.4758316947529e-07	4.9821998740899996e-09	-0.000707809	0.000399091	5.00993580481e-07	1.5927362628100005e-07	0.000643183	-0.000289099	8.357823180100003e-08	4.13684371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.1534231754634	1.0536540798474334	1.1101869199791417	469435.2132890557	847.2717171127492	2.0170373202480505	4.068439551273436	717869.3626191865	636.2763035021959	-0.5095586347773633	404847.5343984185	0.2596500022761703	658.2952848361252	554.2816255167921	1.125688	25.864151	0.159029305	0.0913355	-0.07048464	-0.0802193812	0.088733771	0.0562021977	-0.0362560596	-0.0225767681	0.0252878863	-0.0417594216	0.1276150669	0.0551696804	0.020521295	0.0889268185	0.0243231053	0.0076728685	-0.1492705017	-0.0622599752	0.0445742243	-0.0008159461	-0.0748258082	0.0758134908	0.1009841267	0.0110206172	-0.1043466549	-0.0065895752	-0.0638098975	-0.0671254952	-0.0663333398	-0.0753447879	0.053238896	0.0193387712	-0.0144622081	-0.0428714284	-0.0547624307	-0.1299797232	-0.0956703574	-0.1096267799	-0.0193559409	0.0276871614	-0.1054219074	0.134390744	0.0122602072	-0.0952702139	0.1482265562	0.0752215171	-0.0163382627	-0.0041802797	-0.0505692377	-0.0181886142	-0.0544834669	0.1522167554	-0.0476899676	0.0184007102	-0.0329295333	-0.0640340539	-0.1710569464	0.0183364596	-0.0925173497	-0.1768545255	0.0069731547	-0.1308189016	-0.0497190527	0.0449195327	-0.0048868981	0.0940561615	0.0171080406	-0.0243232158	-0.1252698713	0.0138168589	-0.0319376113	-0.0548900239	-0.0316332406	-0.0734824914	-0.0691683098	0.0605315547	-0.0118096636	0.0763921208	0.0942500468	0.0273085174	0.0147996255	0.0348139291	-0.0409175319	0.0541425113	0.0035253638	0.037905279	0.0413738926	0.0568323335	0.0368651819	0.0746085372	-0.0532451179	0.0844005612	-0.0014605927	0.2076852773	0.0800446561	-0.1005978841	-0.1607233087	-0.0309391424	-0.042186551	0.0304660724	0.1175253024	-0.121439926	-0.0925382803	0.0095642862	-0.0310342295	0.0921849113	0.1076857664	-0.0087700987	0.1626172494	0.0750362016	-0.0165379384	-0.0966728009	0.0284729	-7.200000000002343e-06	5.184000000003375e-11	0.0008107060344099	0.0365782	0.0230997999999999	0.0005336007600399	0.00133796471524	-0.00680348	0.05785482	0.0033471801972324	4.62873401104e-05	-0.000902644	-0.0009732286999999	9.4717410250369e-07	8.147661907359999e-07	-0.00129593	-0.000588121	1.6794345649e-06	3.458863106410001e-07	0.000643183	0.0	0.0	4.13684371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.951472475363	0.7980492998995032	0.6368826850700873	470529.4225911186	847.5675620049873	0.2958448922380512	0.0875242002633441	718370.772163078	637.452164417181	1.1758609149851509	406345.2619201488	1.382648891389716	658.8638743109326	539.1495444679394	1.111115	25.529335	0.10120262	0.0595011	-0.0462587473	0.0639346436	0.062048169	-0.0789248957	-0.0165358936	-0.0126192416	0.0434632891	-0.0339713157	0.077999504	0.0535937811	0.027392631	0.0654183174	-0.0606219605	0.0490713899	0.0680138535	-0.0542881161	-0.1220512371	-0.0491453587	0.0379017836	0.0566255416	0.0293986653	-0.072949261	0.0470632957	0.0453209963	-0.063666675	0.1637745227	-0.1192967904	-0.0607202811	-0.0204359963	-0.0318478942	-0.1350653862	-0.0016474193	0.0626163983	0.0669258038	-0.1064966012	0.0934394398	0.1797166467	-0.0263487631	0.0605611817	0.0640392781	-0.006850483	0.0211924318	-0.0582429934	-0.037200373	0.0819838965	-0.0241087913	-0.1050149553	0.0157663286	-0.031467785	0.0459919988	0.0169301176	-0.0746133294	0.0537033004	0.0041309917	-0.1232376687	0.0099045378	0.0613485244	0.0039282315	0.1063506989	0.1066315578	-0.0319095737	0.0989531534	-0.081605616	-0.0280374983	0.0012004152	-0.0943821065	-0.087527683	0.0695402169	-0.0218462646	-0.0288991562	0.0633104983	0.0363414729	0.070510078	0.0751197457	0.0198709955	-0.0201952607	-0.1302384311	0.0141327209	-0.0277940706	-0.0851942731	0.0470471116	0.042274418	0.0451763249	0.0573279478	0.1906743279	0.0393786756	0.0110334778	0.0220806398	0.1369882079	-0.1369942532	0.1253384712	-0.0128411313	-0.0585174731	-0.0762526987	0.0867063818	-0.0799958703	-0.0946518389	0.0116810605	0.0550209282	0.0934434912	-0.0231156484	-0.0115222383	0.0901336846	-0.0187937517	0.1099661237	0.0128037676	-0.0339923835	0.0732270951	-0.0212145853	-0.1003129872	0.0284666	-6.29999999999728e-06	3.968999999996573e-11	0.00081034731556	-0.0112409	-0.0478190999999999	0.0022866663248099	0.00012635783281	-0.0236215	-0.01681802	0.0002828457967204	0.00055797526225	-0.00036049	0.000542154	2.93930959716e-07	1.2995304009999998e-07	-0.0011069	0.0001890299999999	1.22522761e-06	3.573234089999999e-08	0.000643183	0.0	0.0	4.13684371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.5525248654984	-0.3989476098645355	0.1591591954166256	469982.2643494599	847.4745525790062	-0.0930094259811085	0.0086507533213353	718213.1172689867	636.6631960152006	-0.788968401980469	405340.0251602897	0.622471139323615	658.6590361350484	552.678398792664	1.064712	24.463148	0.05467665	0.0331783	-0.059563187	0.0119865214	0.0535664459	-0.0113654738	0.0096009112	-0.1498638078	0.0074238085	-0.0662479683	-0.0412634099	0.0954928423	0.0016865845	-0.1940154721	0.0873238102	0.0493064904	-0.1680851333	-0.0455827897	-0.0176926193	0.0235883738	0.0948647295	0.0050967893	-0.0407458841	0.0196531478	0.0162355945	-0.1103027513	0.0051455908	-0.2159460464	0.0787491867	0.0069284131	-0.0035895983	-0.0330176642	0.0482515185	0.0857564415	-0.1228740637	-0.0202244234	0.123876302	0.1543238408	0.0817143231	-0.0351023083	0.0483705118	0.0003737976	0.0270284167	-0.1318891153	-0.0770246822	-0.0820930568	-0.1000872804	-0.0060268794	0.0545039088	-0.0391333644	-0.0540488269	-0.0515797434	0.0847440073	-0.0376580921	0.0543756049	0.0332693542	-0.134102034	-0.0936013032	-0.0608749025	0.1208255565	-0.1032110352	-0.0154774014	-0.0809007478	-0.1474623992	-0.0934301964	-0.0658859387	0.0433686582	0.0627305882	0.0445256657	0.0812395416	0.0459388848	0.0824131852	-0.142392025	0.0879512897	0.0029523254	-0.0034043127	-0.1443946584	-0.0390095475	0.0778532335	0.0791937263	0.1397571063	0.0335530722	0.1231463377	-0.1049971705	-0.0664956796	0.094539645	-0.0635195624	-0.0352250838	-0.0953593012	-0.0539311454	-0.0623160199	0.064785736	0.0091592212	0.0204776966	-0.0239244057	0.0065601713	0.0257455501	-0.0248761279	-0.0236677113	-0.0956741736	0.0186056982	-0.0333691533	0.1227418037	0.0144809538	-0.049778063	0.0419764575	0.0655378225	-0.097561168	0.0767464981	0.0713867084	-0.0258549876	-0.1035676303	0.0174955	-0.0109711	0.00012036503521	0.00030609252025	-0.0141485	-0.0029075999999999	8.454137759999999e-06	0.0002001800522499	-0.0335231	-0.0099016	9.804168256e-05	0.00112379823361	0.000170617	0.000531107	2.82074645449e-07	2.9110160689e-08	-0.00102008	8.682000000000004e-05	1.0405632064e-06	7.537712400000007e-09	0.000643183	0.0	0.0	4.13684371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.020540326477	-1.5319845390214368	2.3469766278007245	467884.0995885256	844.66601859259	-2.808533986416137	7.887863152854518	713460.6829650577	637.0043925621023	0.3411965469017559	405774.596143413	0.1164150836176821	658.6171956128626	543.421579950698	1.079469	24.802223	0.0776921499999999	0.0475626	-0.0521501075	-0.022617692	0.0234898646	0.1485781861	-0.0269991788	-0.0373876684	-0.0255406436	-0.0488393201	-0.0933800446	-0.054088946	0.0702238936	0.0488057062	0.1063208635	-0.0063245479	0.0389827713	-0.0334687846	0.0700870926	-0.0105134093	0.0496453312	0.0459599112	-0.071516365	0.0665072805	-0.0265112985	-0.065200352	0.0665991363	-0.1472806386	0.1016607947	-0.0172804885	-0.1340180261	0.0115089523	0.1323388803	-0.0719630887	-0.1120205653	0.0143587667	-0.0336040204	-0.0013139386	0.0170416273	-0.0115064756	-0.0956358659	0.037732381	-0.0436410691	0.010046365	0.0558925064	-0.0073529737	0.0058878379	0.0386248489	-0.0243852211	-0.0922900036	0.033921106	0.0483967976	0.0467426977	0.0004629755	0.0785834131	-0.0902698059	0.1406285563	-0.0047721348	0.2108150837	0.0121707626	0.0413646529	-0.1521112853	0.0121367274	0.0169373454	-0.004451256	0.0875988394	0.0365091991	0.0879448335	0.1005817826	0.0420899796	-0.0152827909	-0.0434391626	-0.0992121851	-0.016478549	0.0499336229	-0.0339417918	-0.0908230195	0.0021331196	0.1310772588	0.0020895982	0.0093470176	0.0480002975	0.0526288476	0.0706754289	0.0608924594	-0.0521948355	-0.0608770917	-0.0752074545	0.0399364007	0.0066632261	0.0375101653	0.0287442174	-0.1347472941	0.0392523811	-0.039365944	-0.0596353461	-0.128729107	0.1876364806	0.0130492429	-0.002995611	0.0649592295	0.0231062429	-0.0395928745	0.069764177	0.0664867911	-0.0319665891	-0.0503423982	-0.0608013209	0.0591907805	0.0695158277	-0.030451217	-0.1064242213	0.0225113	0.0050158	2.515824964000001e-05	0.00050675862769	0.0113544	0.0255029	0.00065039790841	0.00012892239936	-0.0373279	-0.0038047999999999	1.4476503039999978e-05	0.0013933721184099	-0.000625216	-0.000795833	6.33350163889e-07	3.908950466560001e-07	-0.00109162	-7.153999999999993e-05	1.1916342244e-06	5.11797159999999e-09	0.000643183	0.0	0.0	4.13684371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.3733468021409	0.3528064756638969	0.1244724092703798	468366.8778131634	848.285017748502	3.618999155911979	13.097154890491616	719587.4713365764	637.1431657017142	0.1387731396118852	405951.41360040207	0.0192579842777397	659.077804195924	547.7479951131213	1.057796	24.304243	0.0593022	0.0322215	-0.0621756106	0.0533304908	0.0115338923	0.0370475391	-0.0928698052	0.0626614165	0.1481512715	-0.0513675063	0.0699761535	-0.0487964364	-0.0020183074	-0.0074338402	0.0998646121	0.0759330856	-0.0297924884	-0.0478409813	0.0815050389	-0.0106692984	-0.0545930296	0.0463427334	-0.1179380254	-0.0347059342	0.02703992	0.0631755725	-0.1139830194	-0.0885224374	-0.138793972	-0.1058869949	0.0080757785	-0.0180747612	0.1043465083	-0.0963822236	0.1466993401	-0.0254813287	-0.0460040429	-0.088129321	-0.0493918819	-0.0918554814	0.0812332113	0.0704633388	0.0177725696	-0.1318018167	0.0263947196	0.0420178956	-0.1412793979	0.0256579604	-0.166812155	-0.0536165826	-0.0329768644	0.0194954253	0.1680841884	-0.0364136594	-0.0167734837	0.033633579	0.1844572785	0.0043554322	-0.0474169735	0.051340749	-0.1463091368	-0.0288019862	0.1519966947	-0.0449997474	0.0065152185	0.1294236194	-0.003871245	-0.0871490161	0.0535357773	-0.0193812212	-0.0757360296	-0.0834160752	0.0324284918	0.1394287117	-0.1219710256	0.0460424935	0.0917192382	-0.0106186149	0.0025476876	0.0805509662	0.0355659019	0.0938397796	0.0133886777	-0.0529605043	0.005584193	0.0168891593	0.0964885884	-0.0086753626	0.047541915	0.1992103518	-0.0740902698	0.0608215553	-0.032712856	0.114314583	0.0168829445	-0.0121907339	-0.0080714049	0.0685561212	0.1474105469	-0.0503963925	0.0712374087	0.064964974	0.1422438465	0.0758707131	0.0854758552	0.0452425794	-0.0859824657	-0.0824088377	0.0813116417	0.0676152521	-0.034995421	-0.108871781	0.0200615	-0.0024498	6.00152004000001e-06	0.00040246378225	0.0238812	0.0125268	0.00015692071824	0.00057031171344	-0.0589333	-0.0216054	0.00046679330916	0.00347313384889	-0.000358116	0.0002671	7.134241000000002e-08	1.28247069456e-07	-0.000904316	0.000187304	8.177874278559999e-07	3.5082788416000005e-08	0.000643183	0.0	0.0	4.13684371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.3929471618939	0.0196003597529852	0.0003841741024464	468393.70612494287	842.3350445723082	-5.949973176193794	35.402180797425665	709528.3273146325	636.6306740988997	-0.5124916028145208	405298.61520361947	0.2626476429553965	657.9982233487037	531.4388212255873	1.075182	24.703728	0.07775995	0.048795	-0.0323671692	0.0770412978	-0.0955861648	-0.1583535581	-0.0200011263	0.1070699515	0.0039378941	0.0426708163	-0.0269492215	0.0195908701	0.1647733546	-0.0504743533	0.0629325473	0.0965625282	-0.0191460497	-0.0311198147	-0.0643722847	0.013792084	-0.034420335	0.0266043241	-0.0366701269	-0.0071611626	0.1104199815	0.01129364	0.0911779944	-0.0405047557	-0.0887395864	0.029719081	0.0202027559	0.0539287417	0.0538624833	-0.0196870763	0.0137054272	-0.0704440486	-0.0329379798	-0.1948494509	0.0399743434	0.0930966134	0.1095216079	0.1788978693	-0.0699767011	-0.0467945278	0.0233343741	-0.121039675	0.0911351947	-0.1942906427	0.0454299764	-0.0913932652	-0.0417134364	-0.2391136983	-0.0328474693	-0.0503743526	0.0885346723	-0.0345439885	-0.000464717	-0.0866803637	0.0168593829	-0.0868670742	-0.0935614003	0.0323453403	0.0525423169	-0.0036893635	-0.049608391	-0.0449882679	-0.0383912104	-0.0976945197	0.0167872488	-0.1137230865	-0.0855410117	0.0515987026	0.0051586436	0.0292407964	-0.0072057268	-0.0161591667	-0.1082479078	0.0928058166	0.1442193912	0.012414659	-0.0438999072	0.0242447601	0.0257245672	0.0282468198	-0.0488440864	0.1819293301	0.18536191	0.0242076678	0.1322549871	0.0203074669	0.0738944513	0.1135821734	0.0311247804	0.0107188146	-0.0246804923	0.0598044098	0.1455388425	0.2180967053	0.007547817	0.0560127429	0.091073187	0.1486820887	0.021253793	-0.1710748804	-0.1257876431	0.0035153931	-0.0170330037	-0.0127971098	-0.0209568637	0.0656857936	-0.0394798359	-0.1109009027	0.0195244	-0.0005370999999999	2.8847640999999857e-07	0.00038120219536	-0.0111277	-0.0350089	0.00122562307921	0.00012382570729	-0.0588662	6.710000000000049e-05	4.502410000000066e-09	0.00346522950244	0.000297517	0.000655633	4.298546306890001e-07	8.851636528900003e-08	-0.00109162	-0.000187304	1.1916342244e-06	3.5082788416000005e-08	0.000643183	0.0	0.0	4.13684371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.0199722718511	-0.3729748900427694	0.1391102686024159	467883.3224667839	845.1337755086852	2.7987309363769555	7.83289485423343	714251.0985055646	636.4183661031974	-0.2123079957023037	405028.3367134634	0.0450746850391294	657.8662743481138	533.0715409652926	1.070922	24.605831	0.0190921	0.0108167	-0.0374886625	-0.079218218	-0.0464684517	-0.1094063265	0.0970197014	-0.0435292935	0.0313639421	0.0993657293	0.055773169	0.0104268248	0.0068229527	-0.0218914596	-0.0347190681	-0.0578159211	-0.0386322632	-0.0240279837	-0.0360732971	-0.0071412912	0.0193763367	0.0117183808	-0.020418785	0.0401987365	0.1218475315	-0.050289671	0.1243381922	0.1004511092	-0.013635871	0.0144054148	-0.1245996301	0.0938324957	0.0097300657	0.1173541169	-0.0826510569	0.0908869374	-0.0821937802	0.0509720781	-0.0042775855	-0.1360050472	-0.0362614216	0.0317852088	-0.090694424	0.0578174371	-0.1466256246	-0.0299216702	0.1003010026	-0.0348017979	-0.0109531364	0.0606335951	-0.0433005116	0.026211013	0.1142743347	-0.0692016378	-0.0957547007	0.0601752336	0.0999824221	-0.0716307434	-0.1242057348	0.0177353579	0.0609633168	-0.1533239512	-0.0463536932	0.016473607	-0.0489436545	-0.0739813651	0.0554110073	0.0162290912	-0.0411625711	-0.1317934179	-0.0519964315	0.0727746794	-0.0808198378	-0.0460316863	0.0210094508	0.0375113838	-0.0776404493	-0.0004065922	-0.178762501	-0.0946217958	-0.0723727282	-0.0746695774	0.1524051701	-0.0740341175	0.0587254941	-0.0757206823	0.0451700698	0.0347356598	-0.0280359852	-0.041472566	0.0937776329	0.071836764	0.0686596843	0.0206982548	-0.0600201147	0.0525812176	-0.1908180525	-0.0506893889	-0.0290212654	-0.0510155356	-0.0702040067	-0.0002000049	0.1168753005	0.0867916512	-0.1089265953	-0.1580123775	0.089260454	-0.2271676184	0.0470529647	0.0637282764	-0.0438968002	-0.1125037874	0.0113938	-0.0081306	6.610665636e-05	0.00012981867844	-0.0126251	-0.0014973999999999	2.242206759999998e-06	0.00015939315001	-0.0562246	0.0026416	6.978050560000005e-06	0.00316120564516	0.000433967	0.0001364499999999	1.86186025e-08	1.88327357089e-07	-0.00109162	0.0	1.1916342244e-06	0.0	0.000643183	0.0	0.0	4.13684371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.457887644441	-1.5620846274100586	2.4401083831908217	465748.7684081125	850.0046958842295	4.870920375544301	23.72586530489264	722507.9830252414	637.2256290958624	0.8072629926649597	406056.5023766176	0.6516735393263868	659.1737595659318	528.6593982009871	1.477832	33.955124	0.3988709	0.194789	0.0048521563	-0.0720958689	0.0866622648	0.0332658212	0.0260871621	-0.1013875536	-0.0494399764	-0.0962039217	0.2616562218	-0.0303535836	0.0232863717	0.0314829694	-0.1517741656	0.1638676408	0.0343606222	-0.0037060074	-0.1327582842	0.03954195	0.2223684875	0.1879974823	0.1288210446	-0.0959092004	-0.1686863824	0.3085006972	0.2804041517	-0.1171066674	0.3347549806	-0.2995778238	0.0542713226	0.1196196383	-0.1120230505	0.0318553213	-0.063182285	0.0026566438	0.0164794401	0.0041940338	-0.0441549409	-0.0863342532	0.1309887916	0.1129883812	-0.0179847952	0.0565174498	-0.1037354258	0.0031706827	0.0517405521	0.0011997578	0.0440143729	0.0075105121	0.004223757	0.0720932549	0.0194072873	0.0387809293	-0.0428694243	0.0900641138	-0.0987394857	0.1265006955	0.0977734086	0.0482295472	-0.0690234804	0.0044064078	-0.0264958508	-0.0410586659	-0.0239608741	-0.0383781984	-0.0499672028	0.0080549656	-0.2608609053	0.2396146076	-0.1647072061	-0.1675275209	0.0203491914	0.1024865929	-0.0951596944	-0.4477412937	-0.3897670838	0.0447687769	-0.1571227326	0.0621466253	-0.2115001556	0.0633009087	-0.0984697971	-0.1046880443	0.0484994885	0.0469931288	-0.066075628	-0.0360216978	0.0008835721	-0.1083170313	0.0417127519	-0.0942821767	0.0345181083	0.0541987094	0.0055470933	0.0290523288	-0.0733559865	-0.0583631198	0.0346219938	-0.0456870992	-0.0467485842	0.0060579925	-0.0028204901	-0.0058444698	-0.0717323579	0.0645444983	0.0428733795	-0.0785717902	0.0159810977	0.0617435365	-0.0482387676	-0.1136742748	0.0273444	0.0159506	0.00025442164036	0.00074771621136	0.0777081	0.0903332	0.00816008702224	0.00603854880561	0.10444	0.1606646	0.0258131136931599	0.0109077136	0.00143589	0.001001923	1.003849697929e-06	2.0617800921e-06	-0.00180091	-0.00070929	3.2432768281e-06	5.030923041e-07	0.00157042	0.000927237	8.597684541690003e-07	2.4662189764000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.3960935942113	0.9382059497702356	0.8802304041842701	467030.220739828	847.3076616295593	-2.697034254670143	7.273993770864134	717930.2734561518	637.0458916291909	-0.1797374666714404	405827.46804163087	0.0323055569254671	658.4949084969797	523.2147216554833	1.308329	30.060574	0.2459877	0.143516	0.0135741928	-0.0171755965	0.0205088523	-0.0192172505	-0.0140595532	-0.0710017372	-0.0762783845	-0.0713525756	0.0489819457	0.0464567342	0.0552367476	0.2238151019	-0.0288692312	0.0423421241	-0.0054252246	0.0079846964	-0.1092955053	-0.0377835995	0.0871891902	0.0583043124	-0.0135353171	0.0082506087	-0.1107832196	0.160086583	0.1771333426	-0.1245607972	0.0748767699	0.2033793875	0.0980854039	-0.2013800208	0.0127265133	0.0177302802	0.1801755055	0.0759522409	0.0356592202	0.0130485367	-0.0372310739	0.1168396378	0.0241121907	-0.0298603049	-0.057679229	0.0657889025	-0.0346767173	-0.089243535	-0.0700537212	0.0119577749	-0.052866901	0.0315266525	0.2404511815	0.1197561595	-0.0981212609	0.0351538811	0.0719212142	-0.0478983096	0.0111966106	0.1081358867	-0.0234142468	-0.053421419	-0.0571763567	-0.04494079	0.001110208	0.0477930649	-0.0394227292	-0.0745158479	-0.010125649	-0.0117327401	-0.082832638	0.0879953464	-0.095519052	-0.0938955924	0.0982403625	-0.0318184104	0.0761953969	-0.146226051	-0.0092542128	-0.1743077119	0.0307537314	0.1838476658	0.0635853724	-0.1136385378	-0.1551764448	0.141614943	-0.2969426585	-0.1088170329	-0.0403460773	-0.0705262692	0.0934342581	0.0460724619	0.0706131877	-0.0414328619	-0.0082644849	-0.1550273743	-0.0358062745	0.0191633467	0.0905565332	0.0840603299	-0.0006900734	0.1373577592	0.1128535505	-0.0504247396	-0.0305490394	-0.0503185618	0.2362844903	-0.0188942808	-0.0221920702	0.0617286176	0.113880697	0.0597324219	-0.0524983198	-0.1144078661	0.0344568	0.0071124	5.058623376000002e-05	0.00118727106624	0.0517945	-0.0259136	0.00067151466496	0.00268267023025	-0.0219774	-0.1264174	0.01598135902276	0.00048300611076	0.00190835	0.00047246	2.2321845160000005e-07	3.6417997225e-06	-0.000995664	0.0008052459999999	9.91346800896e-07	6.484211205159998e-07	0.00111724	-0.00045318	2.053721124000001e-07	1.2482252176e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
