global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
803.949018646764	2.6321632882609265	646334.0245830949	6.928283576068573	1016.1574269680287	0.8984484530403734	1032575.9163822848	0.80720962277064	755.6250949811929	0.0791947339926082	0.0062718058921599	570969.2841653368	802.106544347796	657.5314398073668	1.108933	22.989016	0.27665115	0.16171	-0.0723523413	0.0158198989	-0.0992987639	0.0020554488	0.0890205941	0.0610706684	0.0597940503	-0.0119159564	0.0361222044	-0.0581825122	-0.0446736045	-0.0770121537	-0.0277971039	-0.1159686054	-0.1138396311	0.0085498994	-0.019633531	-0.0576313197	0.025058558	-0.0210391086	0.0510574463	0.0973186283	-0.0020946495	-7.79382e-05	-0.1278604317	0.1347065307	0.0580381799	-0.0284897914	-0.0665815503	-0.0462481954	-0.01757619	0.0860530585	-0.0425032872	0.0090708663	0.0294243215	0.0689780543	-0.044345574	-0.0032467482	0.0853780084	0.0562587471	0.0291843825	-0.0896512972	0.0684365001	-0.0853859084	0.0364038487	0.0605084751	0.0498239246	-0.1465401712	0.1259520855	-0.0528605771	0.0444707273	-0.1255300853	0.0062299967	0.0691034401	4.90346e-05	-0.1727410776	0.1514130833	-0.0636036402	0.1027356233	-0.0239736549	0.0700734101	0.0024976872	0.0077147935	-0.004040936	-0.1181509006	-0.0052299139	-0.0345528801	-0.0927014003	0.162999746	0.1080873475	-0.0237231046	0.0817680008	-0.11934412	-0.0600294312	0.0182643391	-0.0630703329	0.036707179	0.0812352651	-0.0150134105	-0.045569103	0.070961467	-0.1021492793	0.0156569429	0.0308092463	-0.0831759483	-0.0106698603	0.1017518639	-0.0552132737	-0.0638423532	-0.0752001397	-0.0530256692	-0.0154335538	-0.0030196795	0.1680917703	-0.0381233392	0.0140780704	0.0837031271	0.0169052041	0.0049629811	0.0504669222	0.032731475	-0.0719206339	0.0325968084	0.1425835277	-0.0238592149	-0.1501335353	0.0093547446	-0.037205255	0.0962933025	0.0277949216	-0.1644777315	-0.0031094588	0.0828687158	0.0820466011	0.0992668614	0.0561556268	-0.0023942424	0.0	0.00109635	0.0133386499999999	0.0001779195838224	1.2019833225e-06	-0.0585435	-0.1303426	0.00342734139225	0.01698919337476	-0.0295192	-0.086441	0.007472046481	0.00087138316864	-0.000555797	0.000515023	2.652486905290001e-07	3.08910305209e-07	0.000414167	0.000288581	8.3278993561e-08	1.71534303889e-07	-0.000587445	-0.000126974	3.45091628025e-07	1.6122396676000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.4124977949245	0.4634791481605589	647079.4666086695	0.2148129207796373	1015.591311717547	-0.5661152504817437	1031425.7124361678	0.3204864768280074	755.5896956158552	-0.0353993653376392	0.0012531150663076	570915.7881208608	801.8730918878246	671.9757639710427	1.075481	22.29554	0.0825255899999999	0.0561972	-0.0967114216	0.0831111581	-0.0023243542	0.008788423	0.0830693389	0.0112079672	0.0700124335	0.0731970202	0.0399578448	-0.0614261029	-0.113406099	-0.1552372925	-0.0149897742	-0.0207112097	-0.0286253094	-0.0210937567	0.0556844496	-0.0120144917	-0.1079222862	-0.0016019849	-0.1063863294	0.0942669958	0.0159499119	-0.0382761638	-0.0741304951	-0.0143450676	0.082444884	0.0603124493	-0.0965648359	0.0070371493	0.1252795524	0.0467361515	0.1025867952	0.1607786602	0.0695204684	-0.0873880712	0.0061159613	-6.31997e-05	0.1453708154	0.134556297	-0.0288214084	-0.088207462	-0.1522614128	-0.0029333264	0.0735472455	0.1392354444	0.022020377	0.0194637087	-0.080224478	-0.0166265094	0.1205954937	-0.1834949008	-0.0676331618	0.0664764288	0.0854194578	0.035356749	0.0254616038	0.0504161483	-0.0586986359	0.0100575876	-0.024739819	0.0984382319	-0.153624424	0.1055313486	0.0117916605	0.0302296571	-0.0301043275	0.1207457648	0.141201893	0.088435016	0.0070625629	0.063114954	-0.0893988766	0.0509975794	0.0679369368	-0.044665663	0.1239030621	0.0586495505	0.0349374781	-0.1150677594	-0.0127212574	0.0222585213	-0.0409138578	0.0908471203	-0.1474808679	-0.0440981755	-0.0998465777	-0.1012128238	-0.1793020983	0.0268742625	-0.0524058215	0.1814690759	0.0893016976	-0.088641714	0.0205236601	-0.0388549141	-0.0861343017	0.0807260194	-0.0653774135	-0.0774111301	-0.0328346043	-0.0383394797	-0.0953437007	0.1244126774	0.1367226045	-0.0281374313	-0.0428362965	-0.0202872535	0.094683257	0.1223316397	0.0982572971	-0.0936753693	-0.0189866805	0.0417168889	0.0980339059	0.0519281655	-0.009566609	0.0	-0.00321183	-0.00430818	1.85604149124e-05	1.03158519489e-05	-0.00524894	0.05329456	2.75513711236e-05	0.0028403101255935	-0.0395157	-0.0099965	9.993001225000005e-05	0.00156149054649	-0.000565743	-9.945999999999937e-06	9.892291599999869e-11	3.20065142049e-07	0.000125586	-0.000288581	8.3278993561e-08	1.5771843395999996e-08	-0.000587445	0.0	3.45091628025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.8949894379219	0.4824916429973882	647855.9440222725	0.2327981855623191	1022.7004522945488	7.109140577001767	1045916.2151234746	50.53987974357302	756.3527788578913	0.7630832420360321	0.5822960342762215	572069.5260860542	804.8759791778072	677.3300061365327	1.061455	22.004759	0.18054786	0.106692	-0.1179687534	0.057113107	-0.0538200001	-0.0385459957	0.0757292285	0.0177694701	0.1096485547	0.0766653046	-0.032938698	0.016193364	0.0124305829	-0.0973356084	-0.1365821628	-0.0842631993	-0.031834264	-0.0770411807	-0.0899872373	0.0628365269	0.0267495244	0.1437221576	-0.0846676265	0.1168619082	-0.0164197714	-0.0283004838	-0.0919126238	0.0117112499	0.0546990425	0.044440619	0.0358071163	0.0950076488	-0.0878931095	-0.0456160756	-0.0318897148	-0.0434764087	0.0932115376	-0.0684178801	-0.0350182991	-0.0710707695	-0.0323471024	-0.0547221165	0.1323920069	0.0531011443	-0.0086039954	-0.2196802375	0.1064407767	0.0590093528	0.0151907343	-0.042390499	0.0200262174	0.006338851	0.1577068985	-0.0146357852	0.176125293	0.0229872424	-0.0127004576	-0.0349604723	0.0147357931	-0.0594089867	0.0800993159	0.2193930295	0.0402600192	0.0906488349	-0.0155280573	0.0102317977	0.0069769564	-0.1705069495	-0.0374860343	0.1798706197	0.0822020659	0.108998487	-0.0077548913	0.0126051764	-0.0325295272	0.019375105	-0.076208982	0.0882131139	0.0502182911	0.0509972281	-0.0736815599	-0.0396198728	0.0586488921	-0.033641201	0.0076322923	-0.053616285	-0.0796710522	0.0970070112	0.0878695407	-0.1056238328	0.0369877194	-0.1426251041	0.0141600965	-0.1023743345	0.0515794315	-0.0116632254	-0.198841971	-0.0852394912	-0.1109083552	0.1193911828	0.0245129241	-0.0335516955	-0.1561772719	-0.0280412979	-0.0547877328	0.0507895103	-0.0140921499	-0.0243432591	0.0209253585	0.0363742714	-0.0041898393	0.1032616917	-0.0561666284	-0.0944797816	0.0589856565	-0.0533858645	0.0967585171	0.0476108069	-0.0167017188	0.0	-0.0121214	-0.0089095699999999	7.938043758489997e-05	0.00014692833796	0.0840531	0.08930204	0.00706492361961	0.0079748543481616	0.011836	0.0513517	0.00263699709289	0.000140090896	-0.000885536	-0.000319793	1.0226756284900005e-07	7.841740072960001e-07	0.000125586	0.0	0.0	1.5771843395999996e-08	-0.000287547	0.000299898	8.268327720899999e-08	8.993881040400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.1594656784448	-0.7355237594771324	646672.4462402419	0.5409952007553746	1018.4729277852622	-4.227524509286582	1037287.104631484	17.871963476618753	755.1179763808295	-1.2348024770617485	1.52473715735783	570203.158253479	802.7922609377238	662.0194592062833	1.07872	22.36268	0.15780005	0.116001	-0.0695117467	0.0316771845	-0.0965450456	0.0020084315	0.120424715	0.0344010475	0.036386963	-0.0289778704	-0.0526389167	-0.0608464964	0.0419323579	-0.0684893993	-0.1171650314	-0.0670347794	-0.0691786298	0.0226179098	-0.0118432225	-0.0103053372	-0.1201149833	-0.0342136395	0.041253453	0.0633022913	0.0572671751	0.013891734	-0.0663991106	0.0585369493	0.0646003556	0.0357584609	-0.0776425171	0.0041896787	-0.0185320804	0.017058377	-0.0509957922	-0.0699738273	-0.0029634683	-0.0107151134	-0.0031311486	0.154488169	-0.056231443	0.0408793437	-0.0801509894	-0.2217022245	0.033891621	-0.1214241858	-0.2433181454	0.0656023854	0.0092844849	0.0964222843	0.1264942543	0.0590239633	0.0815283002	0.1127395456	0.0342898547	-0.0397473037	-0.1038618874	-0.1074960818	-0.0299809303	-0.1062526365	-0.0340266886	0.0996243262	0.0214706761	-0.0464102697	0.036752833	-0.0501271269	-0.0054523963	0.1797912804	-0.018058369	0.1731365823	0.0626609775	0.067344314	0.0036075848	0.0688996039	-0.0763022439	-0.0397909329	-0.0307420573	-0.0218974496	0.0553464735	-0.0103119949	0.0033815404	0.0402708827	0.072257866	-0.0338318177	-0.0497064094	0.1100846728	-0.0158181442	0.0932471727	-0.0597984156	0.0560014547	0.126298638	-0.0166092817	0.0359931525	0.2385794986	-0.0383363331	-0.0258150785	-0.0313052934	0.0647875806	-0.029424852	0.037787772	-0.1390665831	0.1876597082	-0.0247728167	0.1928444177	0.006209816	0.0845574524	-0.2322469857	-0.1040894636	0.0236329626	0.0140247176	-0.103309451	-0.0426628727	0.0126832983	0.0067800263	-0.0319470574	-0.0329649722	0.0954412471	0.0432110253	-0.0237717844	0.0	-0.0130132	-0.0008918	7.953072400000029e-07	0.00016934337424	-0.0237789	-0.107832	0.00056543608521	0.011627740224	-0.0300504	-0.0418864	0.00175447050496	0.00090302654016	-0.000787452	9.808400000000002e-05	9.620471056000004e-09	6.20080652304e-07	0.000125586	0.0	0.0	1.5771843395999996e-08	-0.00033326	-4.5713000000000014e-05	1.110622276e-07	2.0896783690000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.1211830594001	0.9617173809552924	648220.119410968	0.924900320831507	1015.6282376289424	-2.844690156319757	1031500.7170692716	8.092262085462524	754.4306387038558	-0.6873376769736979	0.4724330821875994	569165.5886151078	800.8460110886745	663.674459405172	1.047215	21.709555	0.0688533399999999	0.0415214	-0.0263878533	0.0740312072	-0.0489370583	0.0172343345	0.1461277879	0.043849075	0.0321916118	-0.0196129291	0.0265221839	-0.0662174108	0.0333710174	-0.1645162921	-0.0289248839	-0.0388347275	0.0554950495	-0.0342745761	-0.0679426319	0.1061031057	-0.0702178516	0.120222967	-0.0649420698	0.0200901286	0.0361708261	-0.0041361824	-0.1846238381	0.0861192562	0.0195697015	0.0548686373	-0.0842099406	-0.0243252392	-0.013843415	0.0390098465	0.1079962949	0.0415407392	0.0166517911	-0.0111720516	0.0184553759	-0.1111268012	0.0789307817	-0.0072124583	0.0610882946	-0.0218004369	0.0820585441	-0.1327186307	0.0366147567	0.0228940689	0.0105823557	0.1039293423	-0.0684323371	0.1271489389	0.0568457594	0.0046145794	0.0098651769	0.0347678337	0.0412441126	-0.0356767689	-0.0561034549	-0.080663283	0.0136917909	-0.0171010747	-0.1533753576	0.001596183	0.0650197183	-0.0473310643	0.0882311436	0.0408425687	-0.0677522662	-0.1105086575	-0.1083069767	0.0363653884	-0.030804825	0.1031650306	-0.174222089	-0.0391479834	0.0016256622	-0.0520898885	0.0726070035	0.0628021631	0.0226233189	-0.0656339234	-0.0315361539	0.0028688363	-0.0169230487	0.0371740944	-0.0978411485	0.1458156403	0.0454717102	-0.0796083211	-0.0469498627	-0.0623837986	0.0953021804	-0.0023216069	-0.0725142208	0.1429932388	-0.0577192125	-0.0959698953	-0.0069089791	0.1223727259	-0.0437858296	-0.1230492106	-0.0869645144	-0.0561938505	-0.0026030109	-0.0336713158	-0.1444309487	0.0068063506	0.09379968	-0.06639295	0.0462366331	-0.0220825039	0.1595241781	-0.009825799	-0.0855231207	-0.1228974082	0.0940826661	0.0387364375	-0.0307492717	0.0	-0.00502821	0.00798499	6.376006530010002e-05	2.52828958041e-05	-0.0179098	0.0058690999999999	0.00032076093604	3.4446334809999985e-05	-0.0557382	-0.0256878	0.00065986306884	0.00310674693924	-0.000265853	0.000521599	2.72065516801e-07	7.067781760899999e-08	0.000125586	0.0	0.0	1.5771843395999996e-08	-0.00026863	6.462999999999998e-05	7.21620769e-08	4.1770368999999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.8161015148676	0.694918455467473	649339.5894606194	0.4829116597492982	1017.8121180864464	2.1838804575039603	1035941.5077236184	4.769333852667707	755.7236459066171	1.2930072027612596	1.671867626392497	571118.22898239	803.1571054232865	679.4925040721666	1.083809	22.468187	0.14029232	0.0930443	-0.0992379857	0.1042345398	-0.0051339211	-0.0316224488	0.0832990608	-0.0011189797	0.0674777727	0.0971442244	-0.0021851894	-0.0124139616	-0.0353066438	-0.0424318387	-0.0936982339	-0.0373317859	0.0933364539	-0.0380928269	0.0380905949	-0.0238950174	-0.117220548	-0.041073572	0.0282386639	0.0669163408	0.0409305742	-0.0023238029	-0.0789080593	-0.0001468179	0.0898922088	-0.0733790044	-0.0471511417	-0.0001670756	-0.0131707003	-0.0519109798	0.0666405463	-0.0308958375	0.0667230346	-0.1219429041	-0.0612046721	-0.083587834	-0.0892955814	0.0541607159	0.207339503	0.0032371703	0.0372483513	-0.0701036778	-0.0989463671	-0.0918740626	0.0880629419	0.1296948962	0.0656827782	-0.0248101868	0.0250468647	-0.0862991533	0.0150968689	0.0837948053	-0.0110810744	0.0854859333	-0.0162871567	0.045326293	-0.1815150484	-0.0771366767	-0.024756629	-0.0608873628	-0.0443172549	-0.0844452141	-0.0941217974	0.102238145	0.0456482928	0.1730107672	-0.0286054719	0.0827439986	0.0335578971	0.0602948272	-0.04366564	0.0194813927	-0.0169300783	0.0354341665	0.0739716571	0.089967686	-0.0632509505	-0.1013528683	0.0202066213	0.0239387847	0.0273446979	0.0159396955	-0.1656903638	0.1699116901	-0.099779158	-0.0521288339	0.0804745534	-0.1272715435	0.0445364398	0.0514647372	0.1282415103	-0.0179811553	0.0365293929	0.0043413442	0.0456102535	-0.1131480832	-0.0761392946	0.0458422753	-0.0150167277	0.1132802036	-0.0508498098	0.0036672696	0.0053588709	0.1339328683	-0.0820103176	0.0272554289	-0.0436361599	-0.0265184262	-0.014418729	-0.0179891334	-0.1117734421	0.0099711791	0.092683362	0.0341947898	-0.0376070072	0.0	-0.00704793	-0.00201972	4.0792688784e-06	4.96733172849e-05	0.0640357	0.0819455	0.00410057087449	0.00671506497025	-0.0145209	0.0412173	0.00169886581929	0.00021085653681	-0.000502608	-0.000236755	5.6052930025e-08	2.52614801664e-07	0.000125586	0.0	0.0	1.5771843395999996e-08	-0.000334071	-6.544100000000001e-05	1.1160343304100001e-07	4.282524481000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.6403967030399	-0.1757048118276998	649056.4487998314	0.0308721808994074	1022.2249286133572	4.412810526910789	1044943.8046785832	19.47289674641468	756.3232340029748	0.5995880963577065	0.3595058852938583	572024.8342927186	804.5188739313577	675.1913938952869	1.040537	21.571129	0.05064354	0.0280269	-0.0561722997	0.0708822638	-0.0533204082	-0.0360052619	0.0462529409	0.0682138506	0.0595767291	0.0142103027	-0.056853112	-0.0206674463	0.0455672119	-0.0903031337	-0.1212948896	-0.0647570201	-0.006088565	-0.0576352681	0.018861972	0.0830609842	0.208016449	0.0363491562	-0.0323659243	0.0988430515	-0.030243087	0.0060878518	-0.0585390075	0.0209821577	0.0802748873	-0.037755311	0.0141859063	0.0020745342	-0.018193473	-0.1154329236	0.1162722907	0.0776108028	-0.0104649655	0.0939178318	0.1751632433	0.0529841605	0.0717980538	-0.2301043388	0.0859868118	0.0425273838	-0.0681663058	0.0558659455	-0.1111565346	-0.0329333312	-0.0158180595	-0.0338074338	-0.050809931	0.0119324686	0.0098379463	0.0171381147	-0.087042949	0.0998893202	-0.1190440667	0.0041908607	0.0070447048	0.1287990696	-0.0667453265	-0.0136945231	-0.022859005	-0.0673400392	0.1241854954	0.1174134274	0.0936842002	0.0264470311	0.1276912323	0.0994709288	-0.0752402566	0.0731466046	-0.0450240239	0.0211678939	-0.0053022152	0.0146484304	-0.0812581634	0.0032342273	0.0914377679	-0.0227801088	-0.033536487	-0.0888409455	0.0581816929	-0.1184253886	0.0902333566	-0.0113305759	0.1101842753	-0.1045689896	-0.0778637004	-0.0269042584	-0.0655189171	-0.061226725	0.1465330124	-0.0494952436	0.024253886	-0.0147230254	0.0611315197	-0.1740091294	-0.0671684701	0.0512200778	0.1079522436	-0.0075956809	0.0423597311	0.0497098248	0.117498919	0.0386455346	-0.0925820101	0.0917027085	-0.1108889795	0.0343751985	-0.1231106401	-0.0156561931	-0.0093714693	0.0997136033	0.1712529059	0.130537224	0.0912439407	0.0295939446	-0.0443182837	0.0	-0.0122205	-0.00517257	2.6755480404900004e-05	0.00014934062025	0.0591761	-0.0048595999999999	0.00350181081121	2.3615712159999988e-05	0.00244852	0.01696942	0.0002879612151363	5.9952501904e-06	-0.00083036	-0.000327752	1.0742137350400004e-07	6.894977296000001e-07	0.000125586	0.0	0.0	1.5771843395999996e-08	-0.000479158	-0.0001450869999999	2.2959238896400003e-07	2.1050237568999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.8696951719465	-0.770701531093323	647815.2262061822	0.5939808500295922	1017.002537993498	-5.222390619859198	1034294.1622852164	27.273363786393336	754.9920363310704	-1.3311976719044196	1.7720872416837468	570012.9749233363	802.0517445335257	666.7755332460549	1.080532	22.400249	0.21297757	0.138509	0.0240151262	0.0974000564	-0.0178347171	0.0265516691	0.0431027987	0.0372421702	-0.030427372	0.0066188674	-0.0543462434	-0.094614023	0.0640170441	-0.1067222032	-0.0180859574	0.0067672037	-0.0109977773	-0.0365588043	0.0801713182	0.076088327	-0.0380068276	0.0258970943	0.0775881151	-0.0153706774	0.0387054501	-0.0010967937	-0.1809263438	0.132876866	0.0907212033	-0.0524312763	-0.0126817156	-0.0559981123	-0.0389097121	0.1167157844	-0.017307176	0.0374043266	0.0400792544	0.0528735451	-0.1228988816	-0.1027127628	0.0518378267	-0.0473019057	0.0460262993	0.0012598906	-0.0879673952	-0.1382617299	0.031467505	-0.0963259486	0.1013488073	0.0511816975	-0.0772460223	-0.0270177183	-0.193593721	-0.0956854749	0.0682042739	-0.0739501737	-0.0634480698	0.1209501983	-0.0913946222	0.0428896712	0.0966879846	-0.1589270347	-0.0283032623	0.0933138612	0.0076209049	-0.0760733617	0.0111014737	-0.1449302817	0.0564082172	0.0555989222	0.0142493419	-0.0061755763	-0.03128985	0.0767857192	-0.0998288794	-0.0936373306	-0.0399172805	-0.0954889698	0.0974999834	0.0450006038	-0.0589909558	-0.0413215394	0.0613418971	0.0225185347	0.032838419	0.0439701995	-0.0434336684	0.023361067	0.1508578912	-0.116275456	-0.0784835888	-0.1592934794	0.1915979251	-0.0048936429	-0.0931429751	0.0511207507	-0.0319316968	-0.150262023	0.0379473809	-0.0472497232	-0.0096386027	0.0256748454	0.0161552378	-0.0796574228	0.0480523581	-0.0600977992	0.0046504891	0.0047766846	0.0261905793	-0.1186826404	-0.0737134582	0.1102250588	0.0617580228	0.1572641372	0.0241170516	0.0459147627	0.089765025	0.0249418669	-0.0508569643	0.0	-0.0103107	0.0019097999999999	3.647336039999999e-06	0.00010631053449	-0.0614219	-0.120598	0.00377264979961	0.014543877604	-0.0581523	-0.06060082	0.0036724593846724	0.0033816899952899	-0.000341268	0.000489092	2.39210984464e-07	1.16463847824e-07	0.000125586	0.0	0.0	1.5771843395999996e-08	-0.000587445	-0.000108287	3.45091628025e-07	1.1726074369000011e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.643848120888	0.7741529489414916	649062.0100150325	0.5993127883548076	1014.9763722064424	-2.026165787055561	1030177.0361373508	4.105347796634481	755.8466360092647	0.8545996781942904	0.7303406099697847	571304.1371665219	802.9021106224554	673.348348804843	1.063132	22.039537	0.11307547	0.0721197999999999	-0.0239554044	0.1063455759	0.0201379983	-0.0089013431	0.0137678649	0.0078701126	0.0181999394	0.0814740573	-0.0475081673	-0.0446676628	0.0207783329	-0.1381872493	-0.0520494845	-0.0657125013	0.0560744412	-0.0329827256	0.0395428824	0.1455678691	0.0109735209	-0.0660376936	-0.0877374424	0.0258995322	-0.0210847456	0.0313777557	-0.00795865	0.0702335931	0.0538631944	0.0179437219	-0.1350316696	-0.0435432928	0.0726024624	-0.0879408633	0.0052266301	0.0090455064	-0.0071717903	-0.0147499458	-0.0657424362	-0.0277680847	0.2384918718	-0.0177388595	0.0397780203	-0.0444778253	0.0828000665	-0.0047275068	-0.0845617334	0.0072154411	-0.1482219371	-0.0797941658	-0.1566896582	0.0289598885	-0.0196385824	-0.0205106795	0.1045747839	-0.0549849471	0.0302844756	-0.0487232641	0.0770043964	4.07851e-05	-0.1395402654	0.1676001464	-0.0271909194	-0.1061906539	0.1160993957	-0.0251024697	-0.0315739831	-0.0050855319	0.0290150552	-0.0756633906	-0.1153996652	0.0189026208	-0.0379055364	0.059802567	0.003233276	-0.0489256736	0.0180645074	-0.0418194473	0.1228995272	0.0200045964	0.0302690422	-0.1241718236	-0.0505511564	-0.0167166576	0.0002613652	0.0017300316	0.010450927	-0.0092066283	-0.0824669176	-0.0238268736	0.0624133176	0.1447866704	-0.0314514774	0.1033844841	0.0602513224	0.3626752247	0.0536929833	-0.0700882795	0.0068742358	0.0701050984	-0.0303369107	0.0531586525	-0.1165157701	-0.1158583608	0.0329704149	-0.0014062899	-0.0584863028	0.0188808725	0.0153891023	-0.0037957486	-0.0764106581	0.0425007592	0.0238635771	0.0987137353	-0.0224336174	0.07476728	0.0882472552	0.0202466102	-0.0571975845	0.0	-0.0128383	-0.0025275999999999	6.388761759999998e-06	0.00016482194689	0.00145037	0.06287227	2.1035731369e-06	0.0039529223349529	-0.0454811	0.0126711999999999	0.0001605593094399	0.00206853045721	0.000294116	0.0006353839999999	4.0371282745599997e-07	8.6504221456e-08	0.00019029	6.470400000000001e-05	4.186607616000001e-09	3.62102841e-08	-0.000587445	0.0	3.45091628025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.1933116063345	-0.4505365145535052	648336.2690555757	0.2029831509460208	1020.861788079801	5.885415873358625	1042158.7903614886	34.63812000238166	755.2312089661084	-0.6154270431562736	0.3787504454480738	570374.1789964096	803.7218573307902	674.3086856034455	1.168063	24.214838	0.379435745	0.234146	-0.0851680181	0.0589041985	-0.0352376255	-0.0477740515	-0.0526359875	-0.0164632357	0.0578905139	0.0316770194	-0.0721895551	-0.0043136069	0.0162906031	0.0606298436	-0.1298466076	-0.0047878674	0.0055489015	-0.0629135026	-0.0348571124	-0.0256603041	-0.0500340371	-0.1423674228	-0.0249384479	0.0701158686	0.0271447628	-0.0001733844	-0.0003821284	0.0709038754	-0.0253067075	0.0014389325	-0.0008748317	0.0113960318	-0.0465609863	-0.1422191337	-0.265340218	0.0304425332	0.0816076766	-0.0232247407	-0.0986781337	0.0438648144	-0.0053040463	0.146545427	0.1653171466	0.1453871761	0.04884673	0.0197603931	0.0100851938	-0.1704998129	-0.2100501324	0.1205054686	-0.0736667858	0.0227536851	0.13014995	-0.0199374913	-0.1922412552	-0.0859412296	0.0492382625	-0.079204623	0.0869031391	0.0751766771	-0.0211805461	-0.0021462549	-0.0090733971	0.0326397453	0.0342610184	0.0476153194	-0.0993814137	0.0135685677	-0.0149961398	-0.0700679497	0.0562765139	0.0585579491	0.004664695	0.0111447704	0.0332035525	-0.0292335822	-0.085341505	0.0443035903	-0.0367679381	-0.0278199227	-0.12848801	-0.0315933289	0.0268140656	0.0108494038	-0.0087713349	0.0910129775	0.0309244203	-0.0708554895	-0.0346054194	0.0015681567	0.182907854	0.0243381179	0.0153927576	-0.0134641039	0.0322439722	0.1750017551	-0.0133322664	-0.0957887281	-0.1104495246	-0.1080593946	-0.1467409057	-0.1023377239	0.0149093916	-0.050326075	0.0149888114	-0.0196169428	0.0833268029	0.0519226373	0.1328149406	-0.1764447272	-0.0474973275	-0.0095734951	-0.056366751	-0.2469898916	-0.0523084972	-0.0385812462	0.0866912882	0.0155163029	-0.0633154508	0.0	-0.00339364	0.00944466	8.920160251560001e-05	1.15167924496e-05	0.17534	0.17388963	0.0307441156	0.0302376034215368	0.104409	0.1498901	0.02246704207801	0.010901239281	-5.03801e-05	-0.0003444961	1.1867756291521e-07	2.53815447601e-09	-0.000389441	-0.000579731	3.36088032361e-07	1.5166429248099997e-07	-0.000587445	0.0	3.45091628025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
