global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
772.0472731005747	-0.9553406958100368	0.9126758450708052	596056.9919020333	831.1371229274664	0.8511954613495618	0.7245337134220934	690788.9171081464	727.0385513080007	-1.629788357117263	2.6562100889949884	528585.0550880363	724.9643041982832	624.0023959691147	1.086877	22.229868	0.1049881	0.0626843	0.0831544284	0.0470230794	0.0070339084	0.0649995289	-0.0181335913	0.0469282005	0.0603112435	-0.0787848674	0.0561856453	-0.0424287297	-0.0515528702	-0.0226529235	-0.0506643764	-0.0463209464	-0.0440877598	-0.0041952228	0.0051860266	0.042902681	-0.0454726306	-0.0676021143	0.1083587815	-0.0447627182	-0.1479156203	0.0484547431	-0.0676857356	0.0215621412	-0.1161859651	-0.1652869512	0.1097624693	-0.0063955276	-0.0028243534	0.0257696467	-0.0812296205	0.0093176333	0.0040896036	-0.081500163	-0.0251847646	-0.0580671883	-0.0376878766	-0.0276805721	0.022569651	-0.1032696189	0.1375182346	0.000788506	0.0395990549	0.060484067	-0.0275377822	0.0661982737	0.1262394233	0.051774041	0.0680026692	0.1014301647	-0.0869190966	-0.0720513548	0.0779639438	0.0986941701	0.1007297884	0.1321606184	0.0008135015	0.0345713952	0.0220187292	-0.0474339728	0.0524647687	-0.0686754651	0.0559089855	-0.0125034131	0.0178658832	-0.050851428	-0.0083289289	-0.0943212439	0.0985576902	-0.010625951	0.0662577602	-0.0564018598	0.0853329195	0.1809887663	0.0257546236	0.0534142774	-0.1688816689	0.0530457085	0.0407833373	0.0255929542	0.0894655504	0.0336997887	-0.0342553346	-0.0542602171	-0.0501784754	0.0295099055	0.0042835723	0.0200378921	-0.1063960754	0.0191883899	0.0198278192	0.0640229679	0.0305722114	0.0566998441	0.0476117544	0.0489098899	0.0498520046	0.0765414524	0.0255346408	-0.0115116829	-0.0153214033	0.1774164976	-0.0015445963	0.0331936669	-0.0482106969	0.0046752278	0.08446432	0.141658104	-0.0270084943	-0.1019893188	0.0750362016	-0.0393679	-0.0114837999999999	0.0015498315504099	0.0001318776624399	0.142453	0.042018	0.020292857209	0.001765512324	0.162723	0.041566	0.026478774729	0.001727732356	-0.000531634	-0.000198406	2.82634709956e-07	3.9364940836000015e-08	-5.70401e-05	0.0	3.25357300801e-09	0.0	-6.22132e-05	0.0	3.8704822542399996e-09	0.0	0.0	0.0
773.4822565709236	1.434983470348925	2.059177560174644	598274.8012300481	827.9230257143499	-3.2140972131164744	10.330420895363089	685456.5365080042	728.2303698237439	1.1918185157431935	1.4204313744683088	530319.4715336268	725.2605462190451	620.8013660083492	1.072058	21.926779	0.07020565	0.0421569	-0.075291637	-0.0977036701	0.0556841875	0.0957007678	-0.0410847194	-0.0697802344	-0.1191643463	-0.0240813542	-0.0494544801	-0.0555563711	-0.1100218561	-0.12165861	-0.0245128443	0.0182145907	-0.0069668457	0.0007294811	-0.0174126334	0.0163938644	-0.1333075331	-0.0547969915	-0.0488375004	0.0257290121	0.0768979158	0.0973325419	-0.0354215442	0.0243295005	-0.1001951222	-0.063075452	0.0839299482	0.0352860364	0.0067190892	-0.0846815984	-0.0605909612	0.0737133343	0.0694488527	-0.182646028	-0.0098836377	0.091440465	-0.0213801632	-0.159265457	-0.0537898187	-0.0144614185	-0.1650311132	0.1959467364	-0.0539451658	-0.0620747185	0.0250207894	-0.0990974318	-0.0452793311	0.064475808	0.0295984885	0.1092574334	0.1149805947	-0.0774679308	0.0702685288	-0.001707803	0.0309457921	-0.0250151844	0.0448285228	-0.0378985495	-0.1387725894	0.1236822298	0.0495858583	0.0950972214	-0.0787762073	-0.0763790515	0.1229353715	0.0501744172	0.0360845743	0.0730296656	0.0152274712	-0.0547297174	0.0385962195	-0.1058502031	0.0361548896	0.1553672753	-0.0084993964	-0.0527744567	-0.0915396211	-0.0545675132	0.0441093583	0.1587718316	-0.0424140457	0.0301853352	-0.0924317856	-0.0091667247	0.0843556054	0.0251332429	-0.0098248711	0.063867624	-0.0335073453	-0.0908022831	-0.1759845138	-0.0740822792	-0.1074173445	-0.0746830125	0.1063085215	0.08142612	-0.041823814	0.0589249877	-0.0449260179	-0.0445231152	0.0423480113	0.0137240716	0.0197050857	0.1347577775	-0.0514187288	0.1591857329	-0.082991758	-0.1409430568	-0.0293067317	-0.0997327036	0.0802681812	-0.0286778	0.0106900999999999	0.00082241621284	0.0001142782380099	0.107818	-0.034635	0.0116247211239999	0.001199583225	0.143306	-0.019417	0.0205366096359999	0.000377019889	-0.000422363	0.000109271	1.78390503769e-07	1.1940151441000006e-08	-5.70401e-05	0.0	3.25357300801e-09	0.0	-6.22132e-05	0.0	3.8704822542399996e-09	0.0	0.0	0.0
774.2950358839198	0.8127793129962129	0.6606102116345958	599532.8025944807	834.8701350744814	6.947109360131435	48.2623284616258	697008.1424392827	727.9733897188668	-0.2569801048771296	0.0660387743026605	529945.2561387771	725.3259226820156	626.0436818168505	1.15631	23.649967	0.120453995	0.0739924	0.0290780021	0.1527138442	0.0826922571	0.1473417174	-0.0360197844	-0.0542117852	0.1344380614	-0.0546349808	0.0252840132	0.0538095202	0.1280842907	0.0935644852	-0.0317870611	0.1153533563	0.1841260632	-0.0252009232	0.0446666158	-0.0818827004	0.0756588753	0.1274404964	-0.0001792022	0.0512406471	-0.0392939483	0.1104361386	0.1123720077	0.0867036182	-0.1247707667	-0.138890237	0.0912944207	0.0241999727	0.0551139773	0.1609547221	-0.1669349162	-0.1005456712	0.1319615451	-0.0734994629	0.0990109996	0.0877133092	-0.0574580895	-0.0389514762	0.1380447256	0.1783780186	0.0212314594	-0.0261275954	0.0053575096	-0.1976110654	0.0240073256	-0.0326859034	0.151580193	0.0380703329	-0.0371111304	-0.0515250865	-0.0058175884	-0.0400074995	-0.1230704304	-0.0703623382	-0.0447853699	0.0419500245	0.0327634517	-0.1357089502	0.1029414757	-0.0705835375	-0.1739488722	-0.0125075822	-0.0521858118	0.0042837983	-0.1456864574	0.0325272412	-0.0993244583	-0.0177226861	0.0601242612	0.0710109179	0.0051010489	-0.067599116	0.070782108	0.3393316509	-0.0923195846	-0.1686417873	0.0142849438	-0.0381167353	0.1218945078	-0.0932447095	0.0981610462	0.0596861565	-0.0440246027	0.0586058526	-0.0955689531	0.0138620546	-0.0898508471	0.0178356361	0.1549205041	0.0690243887	-0.0226411618	-0.0517499247	0.1115353249	-0.0200597244	0.0130304474	-0.0299841527	-0.0106142276	-0.1607237074	-0.0146193537	0.0081060193	0.0722952702	-0.0093281558	-0.0494495649	0.0892093252	0.1046694779	-0.0449896734	-0.0720907552	-0.101331656	-0.0315924503	-0.0973056967	0.0851916578	-0.0252097	0.0034680999999999	0.00063552897409	1.2027717609999987e-05	0.135147	0.0273289999999999	0.0182647116089999	0.0007468742409999	0.205754	0.062448	0.042334708516	0.003899752704	-0.000696879	-0.000274516	4.85640340641e-07	7.5359034256e-08	-0.000326702	-0.0002696619	1.06734196804e-07	7.271754031161e-08	-6.22132e-05	0.0	3.8704822542399996e-09	0.0	0.0	0.0
774.5565379582255	0.2615020743056675	0.0683833348661668	599937.830493832	826.1670098016039	-8.703125272877514	75.7443895153993	682551.9280845234	727.7066940761272	-0.2666956427395917	0.0711265658562839	529557.0326032061	724.9894505064801	625.9631873372352	1.154177	23.60634	0.0937385449999999	0.0462928	0.080667756	-0.1801295447	0.0860119015	0.1474546752	0.0535813493	0.1498212868	-0.1741398951	-0.0116785335	-0.0041270298	0.0649114148	0.0933195492	0.0088620191	-0.0436281371	0.0312103952	-0.1133834633	0.0004234052	0.1787426751	0.0210409167	-0.1740502041	0.1293899	0.0765597071	0.1233942305	-0.0493207474	-0.0662692662	0.037798048	-0.0825275943	-0.0270483034	0.0730620256	-0.0487690347	-0.0462403681	-0.1254248213	0.0270493588	-0.0073400023	-0.1922627721	0.0004168536	-0.0524090664	0.0849027752	0.1180083033	-0.1432840683	-0.0343038744	-0.1095075836	0.0360201166	0.0793716149	0.0029552483	-0.0288215872	0.0027567748	-0.0369737506	0.065794059	0.0133938055	0.0376679532	-0.0447451972	-0.0993879886	0.0267817447	0.1833290699	0.0160175415	0.0219573231	0.1334253416	0.0304559887	0.0304542441	0.080585103	-0.0078916397	-0.0071677133	0.1409369172	-0.0111785481	-0.1542275245	-0.0727173478	-0.0718139997	-0.0029657863	-0.0810661754	-0.1659401636	-0.062875411	-0.0869150435	-0.0601351057	0.0356689796	-0.1292984298	0.0324885388	-0.0618765827	-0.1307853328	0.0013984638	0.0470417334	0.0001079483	0.0105600807	0.0497539903	-0.1549346865	0.0634737161	-0.1827895086	-0.001227577	-0.047297877	0.0892409318	-0.0638828468	-0.0257046592	0.092576085	-0.0188812697	0.0328051545	0.0818708205	0.036968763	-0.1426699631	0.0191216525	-0.0359911141	0.0684263562	0.0238878961	-0.0418305951	0.0444744968	-0.0236149951	-0.0888512563	0.0414633656	-0.0444594894	-0.2354895314	-0.103497685	-0.0647709917	-0.0338646736	-0.0947124447	0.0897877085	-0.0254566	-0.0002468999999999	0.00064803848356	6.095960999999894e-08	0.164981	0.029834	0.0272187303609999	0.000890067556	0.180484	-0.0252699999999999	0.032574474256	0.0006385728999999	-0.00119497	-0.000498091	1.4279533009000002e-06	2.480946442810001e-07	-5.70401e-05	0.0002696619	3.25357300801e-09	7.271754031161e-08	-6.22132e-05	0.0	3.8704822542399996e-09	0.0	0.0	0.0
775.141597620145	0.5850596619195585	0.3422948080054281	600844.4963611108	836.1174426224316	9.9504328208277	99.0111133218051	699092.3778574751	726.7826721139295	-0.9240219621976848	0.8538165866236597	528213.0524850636	724.6487839976274	634.6542526110471	1.148355	23.487282	0.138983645	0.0828648	-0.1264179983	0.0377314349	0.0884005745	0.1616790647	0.0414830353	-0.161143887	0.0036335229	0.0633788808	-0.0765020792	-0.0261499033	-0.0359830968	-0.1101170945	-0.0102025526	-0.1133586147	0.0407249174	0.0621862448	0.0831730051	0.0753146118	0.0425451613	-0.0866201558	-0.0944939088	-0.0397493136	0.028991819	-0.0396344919	0.0978821744	-0.0721951253	-0.100231066	0.0385659172	-0.1052981213	-0.0157447353	0.0199542679	-0.0451071726	0.1326353379	0.0899274333	0.2576260086	0.0221482803	0.1609552399	0.0155427264	-0.1803807143	-0.0086262025	-0.178657061	-0.0912024228	-0.0250083936	-0.0324009133	-0.0784242021	0.0455771263	0.0982877459	-0.006846061	0.0783852583	-0.0405344338	-0.0204636255	-0.1893314779	-0.0830495103	-0.1064154727	0.1171538444	0.0290244632	-0.0450677632	-0.0092730728	-0.0858782125	-0.0015079287	-0.0835881894	0.0315543261	-0.0714873404	0.062190267	-0.0605720753	-0.0930793312	0.0146270961	-0.086550667	0.1355759483	0.0172552013	-0.1091738614	0.1282389851	0.0929959041	-0.0043652782	-0.1209431519	-0.0211504518	0.1088859225	-0.1643759864	0.0160742572	0.1392546438	0.0661863226	0.016641962	-0.0105419723	-0.1771427861	-0.0709458021	0.0296317713	0.1476237329	-0.1510452376	-0.0249219447	-0.0089101694	-0.1272662934	-0.0473811466	0.0558585033	-0.006482234	-0.0113651	-0.1439148585	-0.0917265369	-0.044257047	0.0961299	-0.0625107274	-0.1358160287	0.0904303984	0.063543937	0.0891018918	0.0035107447	-0.1747917806	-0.0256731122	0.0609410099	0.0132106008	0.0055233703	-0.0361224311	-0.091957378	0.0940386689	-0.021605	0.0038516	0.0004667760249999	1.483482256e-05	0.113932	-0.0510489999999999	0.012980500624	0.0026060004009999	0.14841	-0.032074	0.0220255280999999	0.001028741476	-0.000242415	0.000952555	5.8765032225e-08	9.073610280250002e-07	-0.000144666	-8.76259e-05	2.0928251556e-08	7.67829835081e-09	-6.22132e-05	0.0	3.8704822542399996e-09	0.0	0.0	0.0
773.7966283797422	-1.344969240402861	1.808942257629849	598761.2220918568	831.4600069309818	-4.657435691449791	21.691707219990395	691325.7431256683	728.7358530202923	1.953180906362832	3.814915652980333	531055.9434772131	726.7245063886486	624.1025832877796	1.108256	22.667118	0.0460262499999999	0.024345	0.0491993386	0.0454438956	0.1228824509	0.0862699093	-0.1169038551	0.0325856916	0.0931046323	0.0248816359	0.0336475243	0.0343916648	0.1331417068	0.0296930528	0.109090098	0.1102378345	0.0721552626	-0.0669090961	-0.0749102416	0.0197797549	0.0570332799	0.1846492475	0.0467487458	-0.0009356043	-0.0507453091	-0.0606371889	0.0129968125	-0.0407604816	0.1226695066	0.0915859359	0.1741123067	-0.0622472681	0.0670398134	-0.0315078354	-0.0204758543	-0.0167346435	0.047559429	0.1053903882	-0.0422363999	-0.085806727	-0.0486002599	-0.0376656989	-0.1035818352	-0.0824209142	-0.0047746984	-0.0353476828	-0.041883629	0.0856128346	0.061368097	-0.0776527476	0.0596261907	-0.0626619964	-0.1059409144	0.0792328327	-0.0310548077	-0.0181444871	-0.0069468777	-0.0347418322	0.0306682185	0.1160231983	-0.0021217684	0.1169480631	-0.0673190535	0.0733904101	-0.0408760696	-0.1001016742	0.0230339124	0.0335945079	-0.0822444551	0.1640002205	-0.1133004505	0.0168429661	-0.0426946238	0.0848992678	0.001399669	0.0172550759	-0.0413173039	-0.0561399924	-0.1549913237	-0.0213568602	0.0413821651	0.1587385105	-0.1051380147	0.0204488101	-0.0618996794	0.0612885435	0.079327797	0.0341569592	0.0403994901	-0.0617367264	0.0966042464	-0.0054429899	-0.1218585506	-0.0554383382	0.070762133	0.1162515094	0.0119029583	0.015916517	-0.0313889297	0.005362297	0.0433264783	-0.0529896579	0.0256733287	0.162749657	-0.0919167163	-0.0088011667	-0.0022067416	0.0699366868	-0.1571415821	0.1241563377	0.0346114953	-0.0200626081	-0.0383647583	-0.0890452037	0.0979282008	-0.0283176	-0.0067125999999999	0.0008018864697599	4.505899875999999e-05	0.122233	0.0083009999999999	0.0149409062889999	6.890660099999981e-05	0.147721	-0.0006889999999999	0.0218214938409999	4.747209999999934e-07	-0.000554839	-0.000312424	3.07846315921e-07	9.7608755776e-08	0.000149383	0.000294049	2.2315280689e-08	8.6464814401e-08	-6.22132e-05	0.0	3.8704822542399996e-09	0.0	0.0	0.0
772.0230400786967	-1.7735883010454927	3.1456154616054373	596019.5744123529	836.0980015384266	4.637994607444853	21.510993978687534	699059.8681765508	728.954576474663	0.2187234543706608	0.0478399494918345	531374.7745633553	726.720627122623	621.6482811677263	1.056398	21.606478	0.059261985	0.0337736	-0.0158790372	-0.0173725753	-0.056151175	0.1146543679	-0.019328221	0.032072924	-0.029644616	0.0143133621	-0.0811029729	0.0044693148	0.0271536123	-0.019425289	0.0422634855	0.1136414366	0.0280636851	-0.0467202075	-0.0310137178	-0.0575296834	-0.1190803737	0.0202063011	0.2278852372	0.0074736431	-0.0360658611	0.0695493068	-0.0989970806	0.1109103923	0.0612025746	0.0176320297	-0.1158055294	-0.0142776326	0.0983540615	0.0891805188	0.0540395617	0.026786523	0.0960288348	0.091545501	0.0782685637	0.0581837269	0.0110786948	-0.0427337149	-0.0433921911	-0.1036381931	-0.0321180525	0.0221924867	-0.0535994335	0.0565149618	-0.0071258447	-0.0657243155	-0.1360115385	-0.0274638063	-0.1215865316	-0.0872396097	0.0522115814	0.0597257954	-0.1715362097	0.0378721049	0.172442921	-0.1881883247	-0.0652921578	0.0075365882	0.152373229	0.015984636	-0.0047152101	0.0028857718	-0.0056249487	0.0554469306	0.0544115741	0.0679969248	-0.0170165279	-0.1730509614	0.1433889881	-0.0715287529	0.0166985244	0.1157196249	0.1764899736	-0.0294750854	0.0732028749	-0.0059749296	0.1390788024	0.0599138723	0.0395537757	0.0342465482	-0.1019367586	0.0180058958	0.1205379523	-0.012022356	-0.00171372	-0.0387174134	0.0764193561	-0.0126078772	-0.0301583668	-0.1136876407	0.022009494	-0.011024474	-0.0533918497	-0.0280203323	-0.1053921667	-0.0055054594	-0.0774515374	-0.1182712825	-0.09151207	-0.1656956738	0.2436142096	-0.0619897011	-0.1301401256	-0.0276307321	-0.0890312182	-0.074529101	-0.0412171366	-0.0213920922	-0.0405906974	-0.0859808972	0.1014413551	-0.028853	-0.0005354	0.000832495609	2.86653160000002e-07	0.147507	0.025274	0.021758315049	0.000638775076	0.167157	0.019436	0.027941462649	0.000377758096	-0.000502193	5.264600000000005e-05	2.52197809249e-07	2.771601316000005e-09	-7.83026e-05	-0.0002276856	6.1312971667599994e-09	5.184073244736e-08	-6.22133e-05	-1.0000000000699551e-10	3.87049469689e-09	1.0000000001399106e-20	0.0	0.0
769.9796454835115	-2.043394595185191	4.175461471632051	592868.6544589141	828.3308024513535	-7.767199087073095	60.32938165822912	686131.9182897032	728.1227282696929	-0.8318482049701288	0.6919714361120254	530162.707422901	726.0873418668599	610.5510381492886	1.102873	22.55703	0.0851259049999999	0.0562927	0.0820564269	-0.0054815648	-0.0231171202	-0.1181712447	0.0734211393	0.1249504067	-0.0721643324	0.039308706	0.0571612273	-0.066572094	-0.1413186136	0.1225623125	-0.1664511738	-0.1078372304	-0.0621174712	0.017824578	-0.1849819158	0.0232309512	0.1065659744	-0.1322561974	-0.0442272856	0.1942734862	0.0084764272	0.0362861878	0.032735445	0.1252790656	0.0833035443	0.0369028255	-0.0515263152	-0.0274513684	0.0613523442	-0.0256315735	-0.0092675141	0.1053643197	0.0895292815	-0.1359104617	0.15283674	-0.1061326727	0.0177005596	0.0672991588	0.1839686125	-0.0392760105	-0.1616500904	0.0101888788	-0.115051575	0.0223871218	-0.047249152	0.1042330076	-0.0319804043	-0.0086005567	0.0410737576	0.0587937439	-0.0681975554	0.0529239259	-0.1019576897	0.0240573336	-0.0570186537	0.0521890375	0.0214186939	0.0084011791	0.081088529	0.089981209	0.0613901391	-0.0255613771	0.1393250794	0.0471093907	0.1053390569	-0.1036613372	0.0053309295	0.1581724727	0.0671350002	-0.0909193885	-0.0247480864	-0.0215617582	0.1690947735	-0.0108785026	-0.0851333637	-0.0951126585	0.2176630752	-0.0178834899	0.0141969035	-0.0111362934	-0.0479235458	0.0044114723	-0.1208720369	0.0960186278	0.1354526715	0.0980899167	-0.1663538775	-0.0857760295	-0.0529489925	0.0108769525	-0.0148311871	0.0185452473	-0.0856440252	0.0225488614	0.1026688151	-0.1864723109	-0.0411747459	0.0482814022	0.0676419449	0.0749266791	0.0864774139	0.0176996132	-0.0102009108	-0.1291891828	0.0517783376	-0.0283544276	0.0345781551	0.0557991681	-0.0427992974	-0.0827696937	0.1045646294	-0.0261379	0.0027151	0.0006831898164099	7.371768010000008e-06	0.096238	-0.0512689999999999	0.009261752644	0.0026285103609999	0.189598	0.0224409999999999	0.0359474016039999	0.0005035984809999	-0.000483356	1.8836999999999955e-05	2.33633022736e-07	3.5483256899999833e-10	-2.05832e-05	5.77194e-05	4.2366812224e-10	3.3315291363599994e-09	-0.000159673	-9.745969999999998e-05	2.5495466928999995e-08	9.498393124089996e-09	0.0	0.0
770.4087381563738	0.429092672862339	0.1841205219041462	593529.6238276962	820.0487386562163	-8.28206379513722	68.59258070672271	672479.9337716514	727.4821082717149	-0.6406199979779785	0.4103939818093052	529230.2178554591	724.5830333922482	607.5660550435965	1.130762	23.127443	0.12606159	0.0807150999999999	-0.1132132418	-0.085894899	-0.0320201658	-0.0997187143	-0.0925023308	-0.0894424712	-0.1051074414	-0.1254872717	0.1210641146	-0.1142989662	0.0046456729	0.0563603581	0.0781701055	-0.0612813202	-0.0009376735	0.0429529413	0.0655706979	-0.1025608065	-0.0553656651	-0.0750340843	-0.0251262544	0.0893339414	0.10632901	0.0716276011	-0.0527276195	0.026004374	-0.1075104665	0.02624716	0.0503204621	0.1202106399	0.1359538294	-0.0368144945	-0.0306393683	0.1656972597	-0.0857865129	0.1346990765	0.1079069363	0.065246033	-0.1659552326	-0.0534995166	0.0769684247	-0.1897719466	-0.0446305441	0.0022965474	0.019842923	0.0360272523	0.0145883056	0.0229354422	0.0231389205	0.066429241	0.087088242	0.0573457446	0.1502947651	0.0294872164	0.1415018204	0.0197705281	0.0307944506	0.1524273812	-0.0876162554	0.1226261015	0.0272279845	-0.0998445979	0.0153897725	0.1059014422	-0.0650369557	-0.02433685	-0.031138499	-0.0301860676	-0.0590912094	0.0587864242	0.0567414997	-0.1822480661	0.0937112185	-0.0480198658	0.0701191592	0.0384944167	0.0891499002	-0.0279315719	-0.0869561558	0.0073557485	0.0262827025	0.0124367165	-0.0079806632	0.0077644885	0.1490014805	0.1864500289	0.1428302342	0.0242574882	-0.080760477	-0.1923763421	-0.0640589277	-0.1677243405	-0.0199150944	0.0082838672	0.0530928064	0.0106495181	0.082132071	0.0049702388	0.0408770072	0.1923669422	0.087970301	0.0195455498	-0.0648036953	0.0823684554	-0.0718158066	0.0699854271	0.0062101986	-0.0683043303	0.0121024514	-0.1011047721	-0.0449896151	-0.0794170796	0.1072860197	-0.0275608	-0.0014229	0.00075959769664	2.0246444100000034e-06	0.165408	0.06917	0.027359806464	0.0047844888999999	0.213599	0.024001	0.045624532801	0.000576048001	-0.00101525	-0.000531894	1.0307325625000005e-06	2.829112272360001e-07	-2.05832e-05	0.0	4.2366812224e-10	0.0	-6.22132e-05	9.74598e-05	3.8704822542399996e-09	9.49841261604e-09	0.0	0.0
771.9061826243366	1.4974444679627368	2.242339934632204	595839.1547736756	833.9283765634755	13.879637907259166	192.6443484366256	695436.5372377938	727.0117991754163	-0.4703090962985925	0.2211906460611988	528546.1561402758	724.9005818385926	614.182069456052	1.141186	23.340635	0.07986691	0.045356	-0.0415354164	0.1634284799	-0.0511136557	-0.0400512153	0.0244725639	-0.0674741208	0.1087492902	-0.0083401074	-0.1047635726	0.0558842913	-0.0764531604	0.0612210342	-0.1050752988	0.0383815113	0.1857613117	-0.0137162112	0.053642872	0.143318732	0.0528970407	-0.0534930797	-0.1371586141	0.1172589825	0.0825906389	0.0834130462	-0.0194149613	0.0110206889	-0.021557322	0.0841254437	0.0671762893	-0.1120748427	-0.1131772842	0.0003257949	-0.0163797361	-0.0280277481	-0.059021412	0.0336479678	-0.0689447204	-0.0990881437	0.0774690276	-0.0657798173	-0.0236568932	-0.0595519039	-0.1154331698	-0.048931501	-0.061268889	0.0366388302	-0.0513342007	0.1412349184	0.0247939202	-0.0859734546	0.020047275	0.0574073826	-0.0923247863	0.1059914624	0.0078381887	0.0778041875	0.1120015134	0.0160266809	0.0910271204	0.0403417802	0.0839902152	-0.0364131982	-0.1854455426	-0.0217960899	-0.0646837206	-0.081100179	0.0382751069	-0.0911372568	0.0432951303	0.1004503574	-0.049713578	-0.0018886599	-0.1626570847	-0.0465883126	-0.0429619009	0.0393773867	-0.0257459496	0.0344264675	0.0865728076	-0.0447740644	-0.089357583	-0.0067213365	0.054214437	-0.0553790182	0.0437951969	0.1522188538	-0.086826307	0.1428553468	0.0939491583	-0.1022192517	-0.1021869365	0.0384264979	0.0467562708	0.1417444838	-0.0905765402	0.0158209559	0.1268747799	0.0317309889	-0.0922708732	0.1753280603	-0.0326687791	-0.0150491996	0.0567471871	-0.0208857298	0.0995726812	-0.0155295203	-0.0136640448	0.0040821869	-0.0312056892	0.0221885468	-0.0471607147	-0.0759287828	0.1095950666	-0.0294338	-0.0018729999999999	0.00086634858244	3.508128999999999e-06	0.132801	-0.032607	0.017636105601	0.0010632164489999	0.2159	0.0023009999999999	0.04661281	5.2946009999999885e-06	-0.000566537	0.000448713	3.20964172369e-07	2.013433563690001e-07	0.000392422	0.0004130052	1.53995026084e-07	1.7057329522704e-07	-6.22132e-05	0.0	3.8704822542399996e-09	0.0	0.0	0.0
