global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
803.9141528633814	0.0538481644500734	0.0028996248146421	646277.9651740482	835.5663708600104	0.2700044733285267	698171.1601121684	0.0729024156174151	787.962707257996	-0.0997458673524533	0.0099492380538932	620885.2280293504	780.740269163063	608.0992387907996	1.049324	19.147125	0.0955180899999999	0.0495737	0.1831387321	0.0288381485	0.1088087919	0.0436081333	0.0375514312	0.1275205874	-0.0306131334	0.1410807056	0.0693418041	-0.0256040521	0.0225435595	0.1055286199	-0.0205377662	0.0883698848	0.0374709951	-0.0891834076	-0.0813308196	0.1600819485	0.1187637492	-0.0138631287	0.1194114849	-0.0345562727	-0.0535787644	0.1312778339	-0.0586545061	-0.0481796864	0.0522345139	-0.1333772377	-0.0660540798	0.1082660522	0.0825228962	-0.0328025408	-0.0442341292	0.0893816408	-0.0550630438	-0.1026839009	0.0264382127	-0.0879503344	0.1127412123	-0.0628626035	-0.0413347904	-0.1108883243	0.2226780511	-0.0673460552	0.101525041	-0.0070328088	-0.001832072	-0.0946384211	-0.1171462309	0.1160013431	0.1619257979	-0.0895481781	-0.0364990438	0.1068977899	0.0073904943	-0.0500658996	0.1313498488	-0.1074848361	0.183419438	-0.036746668	0.1051786257	0.031439427	0.0819892641	-0.0596550153	0.0314616594	0.0253726234	-0.0540545338	-0.07461473	-0.0840931647	-0.0917108105	-0.0166480954	0.1906900333	0.0561470985	0.0741435442	0.090596641	-0.078366613	-0.0370030737	-0.018656877	-0.0835004984	-0.0917866827	0.0675259893	0.0457188418	0.0039194708	0.0423315041	-0.0383019863	0.028055996	-0.1566652422	0.0330864471	0.1711211199	0.0409739339	0.051713028	0.0107054607	0.102879326	0.1796806831	0.0783242996	-0.0541616885	-0.0558251813	0.0310667188	-0.1896227328	0.1057141963	0.0353071641	-0.0294467375	-0.0177418027	0.0538626067	-0.0933087783	-0.0838797046	0.1977263248	-0.104002359	-0.0461778988	0.0070473748	0.09022925	-0.0962222893	-0.086940907	0.1208333736	0.0604642345	-0.1150162473	0.1249162558	0.0153640485	-0.110592125	-0.0449896151	0.0473614	-0.0052943	2.8029612490000015e-05	0.0022431022099599	0.0268663	0.02120947	0.0004498416176809	0.00072179807569	-0.025663	-0.0082637999999999	0.0006585895689999	6.829039043999998e-05	0.00114612	0.000555168	1.3135910544e-06	3.082115082240001e-07	0.000777366	-0.0006410839999999	4.10988695056e-07	6.042978979560001e-07	-5.58838e-05	1.875839999999998e-05	3.12299910244e-09	3.5187757055999917e-10
807.4677220515367	3.55356918815528	12.627853975006571	652004.1221550978	839.1779903289378	3.6116194689274153	704219.6994525148	13.043795188335546	788.5200343186962	0.5573270607001177	0.3106134525886327	621763.8445219578	781.0110461252519	615.8974693273408	1.109591	20.246819	0.05865266	0.0273814	0.1223235965	0.0556483444	0.1175343772	-0.0100821284	0.1276663877	0.1539059685	-0.0688751941	-0.0049768759	-0.0663730744	-0.0271638927	-0.02130137	0.1206774185	0.0160571416	-0.0180517017	-0.0153904686	0.0294893608	-0.0645061199	0.0981556863	-0.0719815668	0.0488344984	0.115094168	0.1475477118	0.033242025	0.0302665012	0.1009081913	0.1108828729	-0.0841840949	0.0113917448	-0.0453072852	0.0194534499	-0.0289389575	0.0669579964	-0.099948965	-0.0385845044	-0.1949752495	0.0624632805	0.0337662584	0.1043660214	0.1432616276	-0.0335243333	-0.0418282883	-0.123211051	-0.0120699626	-0.0686009779	-0.1036921043	-0.0440866102	0.0521729162	-0.0309481507	-0.0228721403	0.0691328506	0.0931056287	0.0267225997	0.1073406409	0.0124535418	-0.0199638996	-0.0548243376	-0.1554969508	-0.0400924555	0.0479655566	0.0751400773	-0.0118581401	0.0860467624	-0.004065313	0.1524220102	0.0570360395	0.0656099761	0.0630684521	-0.0946973109	-0.1102347866	0.026873864	-0.0212328165	-0.020650354	0.063977981	0.1721640749	-0.0424019637	0.04540829	-0.0396998353	-0.1370706326	0.0514610706	0.0630710049	0.1411668374	0.0272382076	-0.0671913895	-0.0938016643	-0.0706894297	0.0515330373	-0.1307358642	-0.0515699053	-0.05334269	-0.0693606053	-0.0029560256	0.0712077824	0.1010293273	0.0737141648	-0.0365351829	0.123435144	0.0190553344	0.0956679354	0.0151005169	-0.0283481409	-0.0837541158	-0.0343797837	-0.0571786317	0.0601584032	-0.0172265912	0.0308597582	-0.1074600607	0.0230318067	-0.0946266464	0.1565329123	-0.0028886859	-0.1109465997	-0.0583405418	-0.0691246398	0.0353207867	0.0150471369	-0.1009025261	0.013011472	-0.1117560484	-0.0383647583	0.0512348	0.0038733999999999	1.5003227559999991e-05	0.0026250047310399	0.0127981	-0.0140682	0.0001979142512399	0.0001637913636099	-0.0373717	-0.0117087	0.00139664396089	0.00013709365569	0.00100558	-0.0001405399999999	1.0111911364e-06	1.9751491599999997e-08	0.00114145	0.000364084	1.32557159056e-07	1.3029081025e-06	-0.000131307	-7.542319999999999e-05	1.7241528248999997e-08	5.688659098239998e-09
810.1067262732873	2.6390042217506107	6.964343282417547	656272.9079532229	844.1388890329301	4.96089870399237	712570.4639777496	24.61051595127318	790.1186061750515	1.5985718563553064	2.5554319799312504	624287.4118240061	782.6012773528565	638.2053697627862	1.104587	20.155512	0.07735124	0.0424265	-0.0269138116	0.1085356136	0.1117412447	0.0159061956	0.079967949	0.0531777746	-0.1306551797	-0.1077619089	-0.1115858808	-0.0748817318	-0.1044993411	0.0946031312	-0.0061667702	0.1454930534	-0.1402624705	0.0467058812	0.0183829824	0.162096092	-0.1408281765	-0.0070170678	-0.0394391642	0.1875182239	0.0192280607	-0.1625740763	-0.0653734265	0.1251495057	-0.0303241344	-0.0428187375	-0.0248770338	-0.0157950952	-0.0290182007	0.0640170429	0.1547976811	0.0870289722	-0.0166270266	0.0352966003	-0.0340735984	-0.2301932095	0.0061283675	0.0685020241	0.0195464312	-0.1197370847	-0.1348747099	-0.1338465763	-0.0288441059	-0.0422479471	0.0636582093	-0.013161432	0.0426610024	0.0571973453	0.0649667037	0.027379187	0.0135988383	-0.0147691569	-0.0393718212	0.066182798	0.0215909593	-0.0194290236	-0.0146518421	-0.0016455239	-0.0935026364	0.144267672	-0.0846493202	-0.0105603219	0.079777051	0.0524399617	-0.1212413969	-0.0274458743	-0.1614307007	0.0558244084	0.0869503313	-0.0866826041	-0.0072405197	0.1461678793	0.0154842745	0.1642549028	0.0555491286	-0.0740614441	-0.0256297927	-0.0776993026	-0.0726059078	0.0984778045	0.0554746358	-0.1074842286	0.0990790007	-0.0552523987	0.0247562543	0.1265478239	-0.0935287287	-0.0620594796	0.0889080755	0.1326766955	0.0529973406	0.1404572763	0.1186792065	-0.0425993215	0.0214354236	-0.0272462931	0.0261270915	-0.1476529355	-0.0605175696	-0.0682091401	0.0142571864	0.0957049436	-0.1065065917	0.0327412739	-0.0435351604	0.0025894337	-0.1542346398	-0.0430684718	-0.1846549315	-0.0007859639	0.1401887589	0.0022865695	-0.0083353088	-0.0630799326	-0.0453442662	0.0106533374	-0.1127290384	-0.0315924503	0.0549988	0.003764	1.4167696000000026e-05	0.00302486800144	0.00533061	-0.0074674899999999	5.57634069001e-05	2.84154029721e-05	-0.059021	-0.0216492999999999	0.0034834784409999	0.0004686921904899	0.00158969	0.0005841099999999	2.5271142961e-06	3.411844920999999e-07	0.00123363	9.218000000000008e-05	8.497152400000015e-09	1.5218429769000005e-06	-0.000344426	-0.000213119	1.18629269476e-07	4.5419708161e-08
808.455315292091	-1.6514109811963635	2.727158228815936	653599.9968240343	846.0196312015057	1.88074216857558	715749.2163783318	3.537191104658375	790.4539754364077	0.3353692613562771	0.1124725414626549	624817.4872832211	783.1265968353346	638.3607056228773	1.077073	19.653456	0.03644389	0.0191437	-0.1050276295	0.0261754159	0.1046007242	0.076555281	-0.1112101458	-0.080512043	-0.1646148685	-0.0349768764	-0.0098383556	-0.1670312978	-0.1618773934	0.0441377381	-0.0597672477	-0.0405161979	0.005214669	-0.0327539757	0.079000781	0.0776046345	-0.0444071809	-0.0239839221	0.0118075354	0.1079787034	0.0051618402	0.0193509856	0.0190258226	0.1448798893	-0.062293539	-0.056215657	0.0182752916	0.0651134782	0.0235459905	-0.0003008391	0.1743932294	-0.1041530592	0.0300935553	-0.0021993662	0.1225738763	-0.0955958184	0.0873846254	0.0056885174	-0.0151994697	0.0280760842	0.1731745445	0.148631478	-0.0502382137	0.0401915439	0.0856609007	-0.1829640043	0.051791382	-0.0837912503	0.0054602074	-0.0804647494	-0.0400346798	-0.0455912675	0.0604404606	0.1493580862	0.0735390562	-0.0354788865	-0.0567220743	0.1146261971	-0.1118014348	-0.2107837271	0.0321576038	-0.1312547819	-0.0567074251	-0.0424996424	-0.0154479365	0.0689313853	-0.1187304885	0.0067317833	0.1115549742	-0.0184391819	0.013657361	0.0352320818	-0.113482471	0.1028267538	-0.0118603859	-0.1038392856	0.0227982743	-0.0543643822	0.0272699469	0.123156474	-0.1284441185	0.1437643195	0.139254704	-0.0906548497	0.0654892866	0.1645626379	-0.0153747523	0.0743466932	-0.0486416666	-0.1504112273	-0.0728105631	-0.0061553344	-0.0199024121	0.1441075296	-0.0561176122	0.0168072127	-0.0686007345	0.041011305	0.0005825514	0.0429369557	-0.0732024021	0.1325940718	0.1802916022	-0.0230372968	0.1031125392	-0.104317069	0.0202638834	-0.0649556475	0.1278421096	0.0718679546	0.011892162	0.0099441425	-0.0721694027	0.0656809161	0.1360598213	0.0082906521	-0.1135094328	-0.0246987197	0.0544826	-0.0005162	2.664624400000014e-07	0.00296835370276	0.013956	0.00862539	7.43973526521e-05	0.000194769936	-0.0657894	-0.0067684	0.00432824515236	4.5811238560000014e-05	0.00172956	0.00013987	2.9913777936e-06	1.956361690000001e-08	0.000962822	-0.000270808	7.333697286400007e-08	9.27026203684e-07	-0.000344426	0.0	1.18629269476e-07	0.0
805.8485996151011	-2.606715676989893	6.794966620664876	649391.9655016195	851.2344331946373	5.214801993131573	724600.0602561954	27.194159827569027	790.4262550371132	-0.0277203992945942	0.0007684205370517	624773.6646519954	784.1521738806077	625.4043512597722	1.103927	20.143473	0.0454134	0.0276019	-0.0341712231	-0.1108222582	0.0552340359	0.123612132	-0.1625138313	-0.1995089087	-0.0771818124	0.1163689793	0.0423086669	-0.0179764002	-0.0494407844	0.070784764	0.0787167567	0.0114578392	0.0455512844	-0.1900100474	0.1113940983	0.0527223179	0.0828025352	-0.0340935893	0.0911491999	-0.0365620934	0.1672446426	0.0257478892	0.2054365354	5.13173e-05	-0.0716250132	0.2317177525	-0.0418191543	-0.004508811	0.1390878745	0.0120401139	-0.0064093224	0.043075013	-0.0186112767	-0.0063113283	0.0465666801	-0.0338921373	0.0316802357	0.115647111	0.0881331801	0.1568587513	-0.0619591073	0.0155479872	-0.0684548497	0.0451992785	0.0413603921	0.0428548554	-0.0447837238	0.0434397825	0.0954899521	-0.0086598091	-0.102253808	-0.0621214685	-0.1899428618	-0.1447382575	0.0887020508	0.1389079956	0.0936561984	-0.0558498897	0.0778426257	0.0290551196	-0.1061969555	-0.0162892452	-0.0697508205	0.062626246	-0.1529304139	0.1628020915	-0.0448900267	-0.0166731959	-0.0538675753	0.1572820449	0.0677396089	-0.0925029667	-0.0910121225	0.1524952524	0.03657	0.1431131797	0.1021674648	0.0171009076	0.2059351429	0.1795202533	-0.0550434397	-0.0391262124	-0.1201691701	-0.0459953871	0.0021760266	-0.0185314969	-0.0024047937	0.0174698382	0.0046702806	-0.1337008119	-0.0055148241	-0.1073242834	0.0386695077	-0.0032381867	0.0644456026	-0.0318392952	0.1277504347	0.0175745226	0.029465178	-0.0749960864	0.0817703483	-0.044719967	-0.1644070205	0.1005689803	0.1077080245	0.1182844217	0.0985759771	0.1319863207	-0.0371730467	0.0429424174	-0.0790473625	0.0024449989	-0.0674269588	-0.0175853047	0.1479982525	0.0059244253	-0.1140958982	-0.017710062	0.0516511	-0.0028315	8.017392250000004e-06	0.0026678361312099	0.0240184	0.0100623999999999	0.0001012518937599	0.0005768835385599	-0.0403414	0.025448	0.00162742855396	0.0006476007039999	0.00179951	6.995000000000005e-05	3.2382362401e-06	4.893002500000007e-09	0.000891342	-7.147999999999996e-05	5.109390399999994e-09	7.944905609640001e-07	-0.000344426	0.0	1.18629269476e-07	0.0
803.8427727384128	-2.0058268766882748	4.02334145924504	646163.2032837796	843.8131496912539	-7.421283503383393	712020.6315918744	55.07544883759048	788.8424731597887	-1.5837818773244408	2.50836503494133	622272.447460852	782.2582233024589	606.6612085606463	1.099653	20.065472	0.0248456999999999	0.0216322	0.0859707643	-0.1951961036	0.0136107112	0.1060692347	-0.094243225	-0.13344321	0.1068718444	0.1409365836	-0.0582550901	0.087020608	0.1293123404	0.1412105446	-0.0660723023	0.1526866654	0.0209851962	-0.0164882249	0.0487473727	-0.0749398915	0.1565126262	0.0590596486	0.1878213111	-0.041357954	-0.1518261621	-0.0816823751	-0.006939447	0.0226558092	-0.1983408379	0.0072941481	0.0481505127	-0.0829694126	-0.0889239077	0.056784491	-0.1000150768	-0.1207857723	0.1260719795	0.0622236326	-0.117861488	-0.0246675385	0.0778311063	0.1489576423	0.0071538044	-0.1552540993	0.0812747626	0.0539390742	-0.0249603247	0.0014490804	-0.0136243081	0.1707059681	-0.0241338022	0.0257770959	0.0325514517	0.0448002684	0.013232479	0.0266523854	0.0605754901	-0.1183016289	0.0964150572	-0.0316436034	-0.0059638282	-0.0226344291	0.038196208	-0.0693309269	-0.0636521939	0.0302699764	0.0324209835	0.0916731974	-0.0202305967	0.1011310188	0.104440518	-0.0798573496	-0.1547716674	0.1165559233	0.0653579572	0.1592014442	0.1170677159	-0.0614133491	0.0073116522	-0.0122539697	0.0932988769	-0.0347815484	-0.0381278652	0.0120324461	-0.0268703245	-0.0822583834	0.0040381537	0.1682758003	-0.0184018681	0.0565592371	-0.1427705068	-0.0461222278	0.0014818265	-0.0418477256	-0.1040938198	0.1649023888	-0.1822689695	-0.034442063	0.1789595106	-0.0522331562	-0.0508583351	0.1569167371	-0.0376588283	-0.0195056836	0.0212681029	-0.0242204353	0.0728535001	0.0428097734	-0.0293600029	-0.0549890777	-0.0479770394	-0.0678621239	-0.0130703328	-0.0110352227	-0.01948853	0.0619709672	-0.0407980534	-0.0658619097	-0.0431357306	0.0035556678	-0.1144874327	-0.0106533374	0.0508252	-0.0008258999999999	6.821108099999958e-07	0.00258320095504	0.0237649	-0.0002535	6.426225000000012e-08	0.0005647704720099	-0.0187269	0.0216145	0.00035069678361	0.0004671866102499	0.00179951	0.0	3.2382362401e-06	0.0	0.000934378	4.303599999999999e-05	1.8520972959999986e-09	8.73062246884e-07	-0.000344426	0.0	1.18629269476e-07	0.0
802.9973196435252	-0.8454530948876027	0.7147909356550257	644804.6953546858	839.5237942232192	-4.289355468034728	704800.20106695	18.39857033115942	788.5008332932878	-0.341639866500941	0.1167177983827808	621733.5641042092	781.4217605944428	600.9005607477958	1.02716	18.742682	0.04296736	0.0203005	0.1586364254	-0.1916749806	-0.0482566278	0.0708448836	-0.0005805664	-0.0397562939	0.1421788783	0.1157027585	-0.1508753564	0.0164454298	0.0521782658	0.030277832	-0.086408062	0.0222156215	0.0120190242	-0.0130439708	0.0015985203	-0.1011373687	0.0509820419	-0.129041117	0.1168222086	-0.0744906272	0.0211495411	-0.1618311521	-0.0945257231	0.0297395538	-0.0883289385	0.0925100857	-0.0041040003	0.1222636997	-0.0225540126	0.0093950882	-0.0857873551	0.1245160761	0.0091009964	0.1423144001	0.0040647318	-0.0124753649	-0.153600383	-0.052507629	0.0781927328	0.0240544655	0.1875215894	-0.0713973367	0.0418704245	-0.0282032132	-0.0104152782	-0.1399020574	-0.0127933077	-0.0778507376	0.0473229347	0.1109873396	0.0566747074	-0.0910475522	0.058910673	-0.0780305938	-0.1080494617	0.0322566459	0.044536029	-0.0285446657	0.0054624034	-0.0268972124	0.0520086445	-0.0439810925	-0.1079300375	0.0265170942	0.1091936026	0.0299319002	0.1190551147	0.0888644401	-0.0253872765	0.1171693559	-0.0763014234	0.094601931	0.0319806961	0.131215741	-0.1615874304	0.0373803816	0.0001996011	0.0054282233	-0.0352769743	0.0337681903	0.0731657535	-0.0445605987	-0.1185831615	0.1276930348	0.1199315166	-0.0012466143	-0.0373303714	0.0164238726	0.0140373151	0.0487349275	-0.0900846461	-0.0435416612	0.0208712539	-0.0437147494	-0.1260500697	-0.1009595306	-0.1911878431	-0.0592500885	-0.0632257709	0.1185595995	-0.0823942737	0.0948963681	0.1076078869	-0.0068821542	-0.0751968919	-0.0982841333	0.0468662656	0.1873009895	0.0449352461	-0.0410058868	-0.0347146126	0.0050492788	-0.1381426378	-0.1221188213	0.0174274598	0.0011853914	-0.1146833673	-0.0035556678	0.0495612	-0.001264	1.597696000000003e-06	0.00245631254544	0.0303755	0.0066106	4.370003236000001e-05	0.00092267100025	-0.00661824	0.01210866	4.38011006976e-05	0.0001466196469956	0.0020687	0.00026919	4.27951969e-06	7.246325610000007e-08	0.00112487	0.000190492	3.6287202064e-08	1.2653325169e-06	-0.000344426	0.0	1.18629269476e-07	0.0
803.9911423877604	0.9938227442352172	0.987683646959218	646401.757037976	835.717102715075	-3.806691508144127	698423.0757704793	14.490900238176604	787.7948712678834	-0.7059620254043466	0.4983823813130073	620620.759195981	780.3602310247121	605.0364480035299	0.985082	17.974886	0.03499435	0.0167336	0.1654533224	-0.1038864592	-0.0551633169	-0.0362957516	0.0151774957	0.0981631611	0.0836066004	0.0512258678	-0.1183279562	0.0351391023	0.0117994239	0.0557537092	-0.1293672371	-0.081345522	0.1158958784	-0.0736944825	-0.0770697347	-0.0655355787	0.038800597	-0.1446750844	0.0128206983	-0.1262001239	-0.1467589469	-0.0971262864	0.0136089208	-0.0697200898	0.278689661	0.0277379334	-0.0910824409	0.01310145	0.0912782545	-0.1355090288	-0.0266867894	0.117659704	-0.0357584772	0.1164208867	0.054513477	0.0268001396	0.0073539495	0.0159484788	0.000352885	0.1859191272	-0.1492484923	0.17081579	-0.1363216685	-0.0531808564	0.088716656	0.1137719136	0.0509745224	0.046362698	0.0623550679	0.0283582538	0.0302567911	0.070532847	-0.068380625	0.0468529054	-0.0881388021	0.0880292892	0.1344081024	-0.0151592824	-0.024645203	-0.0394683058	-0.0986196005	-0.0014328575	-0.0666468414	0.1254684394	0.0436543388	-0.0664569523	0.0937324992	0.0767684928	-0.005342165	0.0965948456	-0.1074232476	0.0752526324	0.1384370092	0.0460146107	0.0152744861	0.148640512	-0.1578109647	-0.0158621224	0.09215752	-0.1261483272	-0.0049261998	0.1861886114	-0.1301340327	-0.0429717751	0.2327394355	-0.0624152951	0.0798494269	-0.0289104285	-0.0518496638	-0.0463411611	-0.0040776374	-0.1281065395	0.0113949653	0.024060376	0.0472908441	0.0765838357	0.2448680675	-0.0295299485	0.0131767995	-0.1161952827	-0.0489931662	0.0382323358	-0.1448206835	0.0540070637	-0.0342691088	0.0372269918	-0.1146448602	0.0097830121	0.0059900407	-0.0173614455	-0.1165905918	-0.0158070982	0.0202448438	0.0073140954	-0.0706588096	-0.0011853914	-0.1146833673	0.0035556678	0.0582134	0.0086521999999999	7.486056483999998e-05	0.0033887999395599	0.0255917	-0.0047838	2.288474244000001e-05	0.0006549351088899	0.00291211	0.00953035	8.480384652099999e-06	9.08275711225e-05	0.0019369	-0.0001318	3.75158161e-06	1.7371240000000014e-08	0.00123363	0.00010876	1.1828737600000014e-08	1.5218429769000005e-06	-0.000344426	0.0	1.18629269476e-07	0.0
805.5928458451231	1.601703457362646	2.5654539653274537	648979.8332768442	837.6743874361813	1.957284721106248	701698.3793665816	3.830963479475964	786.9628268335191	-0.8320444343643203	0.6922979407566417	619310.4908178034	779.3709447214361	619.2122340867185	0.987359	18.016428	0.09362491	0.0427184	0.0870524914	-0.015010335	-0.0555207436	-0.0593544665	-0.0311029788	0.1106705097	0.059455492	-0.0183301363	-0.0686752174	0.0150754396	-0.1451449281	-0.0389878399	-0.0537651631	0.0489589729	0.0496713751	-0.0576317643	-0.1266088261	0.0288701543	0.0876269722	-0.0760894535	0.0249422781	-0.0614663445	-0.0352027848	0.0008528229	0.0139770158	0.1061486029	0.0248803124	-0.1080198553	-0.0163761012	-0.0213143184	-0.142503332	-0.0904997245	0.0355841597	-0.0388341593	-0.0137840368	0.1263495134	0.0394625324	-0.0364315769	0.0245623552	-0.0097207671	0.0277669404	0.0768968034	0.0537313339	0.0999741216	-0.018204945	-0.2486315551	0.0473358367	0.0428655895	-0.1167763988	-0.0283406496	-0.0738527123	-0.0962202362	0.1553934009	-0.1274934312	0.0045638906	-0.0163041232	0.0269695582	0.0313784396	-0.0189115587	0.1204711783	0.0256611509	-0.0924554319	0.0989230333	0.0552378548	0.0287446906	-0.0424565936	-0.0069563135	-0.1296602931	0.0440008817	-0.0391116095	0.0427132139	0.0811128715	-0.1145240962	0.026772435	0.0376085958	0.0511146601	-0.0636975502	-0.0854907013	0.0265557989	0.0979089493	0.0078169797	-0.0530890605	-0.0971109822	0.1852653945	-0.0285264184	0.03983509	0.1594942363	0.0636406179	0.0147937387	-0.0574188176	0.0651947523	-0.0654553308	-0.071079186	-0.0604185755	-0.0030569374	0.0654408315	0.1809506632	0.0589255107	-0.0922362027	0.0080591495	-0.0361505465	-0.0176802929	0.0599263091	-0.0529080106	0.1174704748	-0.1023754561	0.0007624945	0.0482416885	-0.0346296079	0.1310244372	-0.0658818636	-0.0014611774	-0.0769973676	-0.0379159741	0.0017983365	0.0560530797	-0.0747894302	-0.0035556678	-0.1144874327	0.0106533374	0.0472547	-0.0109587	0.00012009310569	0.0022330066720899	0.0139838	-0.0116078999999999	0.0001347433424099	0.00019554666244	-0.0315107	-0.03442281	0.00099292421449	0.0011849298482961	0.0018241	-0.0001128	3.32734081e-06	1.2723840000000032e-08	0.0008283719999999	-0.0004052580000001	1.6423404656408116e-07	6.862001703838343e-07	-0.000129774	0.000214652	1.6841291076000003e-08	4.6075481104e-08
806.0092488814236	0.416403036300494	0.1733914886402705	649650.9092823965	834.5687167165876	-3.105670719593718	696504.9429219718	9.64519061854176	787.6029691276811	0.6401422941620467	0.4097821567750483	620318.4369787391	779.8182035957788	625.5674388400786	0.994337	18.143768	0.0834130999999999	0.0436497	0.0752189556	0.0764517049	-0.0405175192	-0.0627590889	-0.1326052489	0.1081307395	0.0479445271	0.0032126953	0.0744371253	0.0229975599	-0.0419505056	0.1056339328	-0.1054326846	0.0373035895	0.087093228	-0.0465360782	-0.086840023	0.0778893748	0.0928440431	0.0193269538	0.0105948988	-0.0867192809	0.0072075694	-0.1677409607	-0.0378045807	-0.0170898538	-0.0078353515	0.0843680382	0.0918450215	-0.1055993922	0.0965619548	-0.0308167611	-0.1058036089	0.0267226352	-0.1074838254	-0.0587671873	-0.0089963892	-0.0040313913	0.183417945	0.0475637496	-0.0317678488	-0.0885173122	-0.0934483004	-0.1033945084	0.0605180285	0.0500542597	0.0809532318	-0.0467819915	-0.0424700613	-0.1446732075	0.1144846847	0.1017246859	0.0008825356	-0.0230545182	0.0463300716	0.0828600307	-0.0790791248	-0.0535367944	0.0379900221	-0.0496073307	-0.2088676851	-0.0201211731	0.104151898	-0.0124732368	-0.089039133	-0.0309572172	0.0644601181	-0.1038492993	-0.0079672191	-0.1236712827	-0.0073413762	0.0484734982	-0.0811815152	0.0789945664	0.0554486075	0.0906546648	0.0231836533	0.0921195298	0.014067722	-0.0245844372	-0.0700232709	-0.0117975519	0.0062433581	-0.0011732142	-0.0804092385	-0.1281216302	-0.0810520845	-0.033201908	-0.0323642172	-0.0137030263	-0.1752466872	0.0272717059	-0.0706421582	0.125684839	-0.0775586414	-0.1042418623	-0.0660157868	0.0507676047	0.1111850162	-0.1007798943	-0.1026486384	0.0911600035	-0.0583529396	0.1075325034	-0.0540956339	0.0022469078	0.0246412945	-0.0304185422	-0.0776116021	0.0233681323	0.1187098972	0.0252237396	0.113845945	-0.0378046863	-0.1166123776	-0.0400752134	-0.0852172094	-0.0059244253	-0.1140958982	0.017710062	0.0450417	-0.0022129999999999	4.897368999999998e-06	0.0020287547388899	0.0246453	0.0106614999999999	0.0001136675822499	0.0006073908120899	-0.0173441	0.0141666	0.00030081780481	0.00020069255556	0.00115346	-0.0006706399999999	1.3304699716e-06	4.4975800959999997e-07	0.00107052	0.000242148	5.86356539040484e-08	1.1460130703999998e-06	-0.000344426	-0.000214652	1.18629269476e-07	4.6075481104e-08
