global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
734.8953515179363	1.3199271382560482	1.7422076503048012	540071.1776826712	837.0873593475654	-2.264999949188564	700715.2471794802	5.1302247698241965	709.8981250494052	0.8610644905080562	0.7414320568138985	503955.3479486609	718.4675025913888	599.0496283037909	1.094453	21.990557	0.1387075135	0.0654058	-0.0545502554	0.1253022521	0.0268770029	-0.0246187247	-0.0902942228	0.0723582362	0.0536268648	-0.0232909913	0.0205411152	0.0279907551	-0.0144213939	-0.0317164562	-0.0305387481	-0.0626505246	-0.0194882048	-0.156008444	0.0300189562	0.0247199391	0.0408281386	0.0055967731	-0.1388875912	0.015426987	0.0365314674	0.1267669903	-0.0497801525	-0.0409869574	-0.0897583317	0.0052291807	0.0565034623	-0.0033686371	0.0662010414	0.0401968777	-0.1372095195	0.0056989793	0.0550371316	-0.0549549494	-0.0743725115	-0.0419611447	0.0896586563	0.0781098939	-0.070571992	0.0144966051	-0.0830500436	-0.0267622617	0.0244217504	0.0485809312	-0.0029660365	0.020002823	0.0302273897	0.1123979431	0.0844734857	0.0182352927	0.1169112753	-0.2199724688	-0.0581783031	0.060661377	0.0769754607	0.0432079303	0.026625097	-0.0783454076	-0.0333872341	-0.0502213665	-0.1597026802	0.0228482545	-0.1676708303	0.1168596697	-0.0070574221	-0.1526341413	0.0971282933	0.033153172	0.0018143097	0.0537777525	-0.0615336317	0.0958351348	0.0492233612	0.0978218456	-0.0081318377	-0.0795956641	0.0617350377	-0.068020538	-0.0022570052	0.0038078951	-0.0086156401	0.1178058883	0.0241182664	-0.0254210787	-0.1087207528	0.0515999894	0.1095807628	0.0165175208	0.059506245	0.0459381796	-0.0431880895	-0.0594252683	-0.096730901	0.0687899234	-0.2026553897	0.0652656662	-0.1004319203	-0.0564780123	-0.0061455352	0.0335624207	0.1101523943	0.0769336127	-0.1676536467	-0.1223832237	0.0854903208	-0.0590573651	0.1398284925	-0.0341816912	0.0014294501	0.0391674719	0.0560242261	-0.0024761013	0.0526488105	0.0711834058	-0.0612008584	-0.0069402662	-0.1565277055	-0.0082906521	-0.1135094328	0.0246987197	0.0652854	0.0205328999999999	0.0042621834531599	0.0004215999824099	0.00141468	0.01737158	2.0013195024e-06	0.0003017717916964	-0.0836041	0.0168608999999999	0.0002842899488099	0.00698964553681	-0.000694711	-0.00069225667	4.826233735209999e-07	4.792192971594888e-07	-0.000689264	-0.000802816	6.44513529856e-07	4.75084861696e-07	0.0010832	-0.0001837699999999	1.1733222400000005e-06	3.377141289999999e-08
735.5966722576194	0.7013207396830694	0.4918507799096076	541102.4642364836	840.9310941478833	3.843734800317861	707165.1051047562	14.77429721517459	710.7429270278186	0.8448019784134431	0.7136903827312675	505155.5083200711	719.3999456649952	607.2413319614818	1.026031	20.61578	0.07215583	0.0407992	0.0090496481	0.02570636	-0.1124038219	-0.022531921	-0.0671523956	-0.0218006897	-0.0706012219	-0.0838581238	-0.0318562305	0.0372408165	-0.0347368143	0.088038292	-0.0258173388	0.0885752323	0.0993246414	-0.0326338764	0.0452824763	0.0597489935	0.0247676483	-0.0716206784	0.1102556632	0.0430469793	0.0636327777	0.1783847185	0.1260493902	0.0841246921	0.0045239617	0.0844752005	-0.0297250189	0.0814591561	0.0509498957	-0.0322838627	0.2661266261	0.0282326645	0.0692711081	0.1005522089	-0.1577799156	-0.0306739159	0.051589382	0.0629249596	-0.1077153092	-0.0463663484	-0.0243501596	-0.0280660695	-0.0059508108	0.0101797105	-0.1324208951	-0.0951583135	-0.0909911368	0.0500144535	-0.0623667302	-0.0745506613	-0.105694385	-0.1393068754	-0.0054460842	-0.0902826362	0.0575010289	0.1038406292	0.1330665208	0.0060899554	-0.0074454788	0.1629873657	0.1497533552	0.0435250593	-0.0306654364	0.1575660276	0.0662883029	-0.1009750385	-0.0269261833	0.0848474461	0.0117268327	0.0435882882	0.1223949102	-0.0162143456	-0.0095656894	0.0079767349	-0.1225728021	-0.1302254454	0.1042257088	-0.0343648864	-0.0134351586	-0.0608965256	0.0710859015	-0.2081290796	-0.0798346676	0.0179577034	-0.0789579329	-0.1172180179	0.0751482829	-0.118824477	0.194332675	0.003992243	-0.0002194286	0.1122050961	-0.0630883822	0.0203417242	0.0732036587	0.0867898353	-0.0638146725	0.0593820601	-0.1196301729	0.0324044411	-0.0679583701	0.1356322457	-0.0626787299	-0.0050371789	-0.0306489632	0.0725416608	-0.1208247783	-0.0479878797	-0.1670115531	-0.0241307426	0.047263453	-0.0500526036	-0.0766119447	0.0922494777	0.0800093934	0.0629525709	-0.0661816326	-0.0106533374	-0.1127290384	0.0315924503	0.0720596	0.0067742	0.00519258595216	4.5889785640000105e-05	-0.0308453	-0.03225998	0.00095143253209	0.0010407063096004	-0.079391	0.0042130999999999	1.7750211609999977e-05	0.006302930881	-0.00026983	0.000424881	7.28082289e-08	1.80523864161e-07	-0.000689264	0.0	0.0	4.75084861696e-07	0.00123649	0.0001532899999999	1.5289075201e-06	2.3497824099999985e-08
736.9315355358887	1.3348632782692675	1.781859971671776	543068.0880672827	847.1286131939681	6.197519046084835	717626.8872919357	38.40924232658429	712.2140330824608	1.4711060546421777	2.164153024004874	507248.8289195846	721.4171203742477	608.3685361745238	0.980412	19.699163	0.09018961	0.053382	0.0261003082	-0.0522623135	-0.0922192063	-0.083263686	0.0050475878	-0.1197869174	-0.0333208871	-0.0907019141	0.0294502504	0.1702462414	-0.1483166362	0.0421012857	-0.0122236725	-0.0223114787	0.0482884806	0.0901460646	-0.0979357517	0.0081727998	0.0581174307	-0.0984843473	-0.0842515785	0.1142303416	0.04753968	-0.0433010392	0.0358569276	0.1166394349	-0.0484251287	-0.0937996515	0.0310697294	-0.1498196967	0.1371087274	-0.0061699625	-0.0010742674	-0.1076079604	0.0308124764	-0.0362820179	-0.0020080921	-0.0288185702	-0.1009184254	0.0403525804	-0.0741627909	-0.0648317636	-0.0763610295	-0.0828490088	0.0125557101	0.0028246849	0.0013107159	-0.0008620127	-0.1154594977	0.097012249	-0.0650119227	0.1224504432	0.079235392	0.0610135717	0.0178134347	-0.1029198982	-0.1395702778	0.0302227492	0.0700933004	-0.0170449618	0.1453445491	0.0273724481	-0.0111296766	0.0793671169	0.0062091581	-0.0870906553	-0.0630485391	0.0524492717	-0.0832291418	0.0837765766	-0.0936404162	0.0870379851	0.0607248991	0.1787287449	-0.0486262723	-0.0942473516	-0.0723743928	-0.1176036344	-0.0495777999	0.020159218	-0.1133028069	-0.0787558422	0.0869305747	0.0823117134	-0.056725399	-0.0575522526	0.0387187793	0.0758771279	-0.0591421125	0.0135504012	-0.0674873633	0.0292887181	-0.0961808931	-0.1290454072	0.0012285217	-0.0777089541	-0.0421136893	0.0949462456	-0.0938924285	0.022660262	0.0082978378	0.0036897222	-0.1403777053	-0.0532840903	0.051210734	-0.18830879	-0.0610806417	0.0115023136	-0.090842563	0.0395775338	-0.0775172348	-0.0580842708	-0.0172839349	0.098375093	-0.2378174051	-0.0235562977	-0.0420184	0.0558146569	0.1121370056	-0.013011472	-0.1117560484	0.0383647583	0.0714538	-0.0006058	0.00510564553444	3.669936400000043e-07	0.00840706	0.03925236	7.067865784359999e-05	0.0015407477655696	-0.115428	-0.036037	0.0012986653689999	0.013323623184	-0.000433979	-0.000164149	1.8833777244100002e-07	2.6944894201000012e-08	-0.000608854	8.040999999999994e-05	6.465768099999991e-09	3.7070319331600003e-07	0.00119516	-4.133000000000001e-05	1.4284074256e-06	1.708168900000001e-09
738.9383183016416	2.0067827657529733	4.027177068923153	546029.8382544583	849.0192185178671	1.890605323898967	720833.6334126898	3.574388490755118	713.2040727143994	0.9900396319386572	0.980178472809232	508660.0493364064	722.3733107570125	621.5599985507729	1.001464	20.122156	0.1137857099999999	0.0606673	0.0841262727	-0.104899021	0.0139497951	-0.0721937692	0.0650479695	-0.0682651215	0.1208775857	-0.0307802962	0.0718093808	0.0759348938	-0.0290996114	-0.0098950098	0.1145761706	-0.1279514239	0.1467800227	0.156070677	-0.0072864234	-0.0753186469	-0.0235666064	-0.0826118398	-0.1444703647	0.1188560018	0.1181686231	-0.0393204187	-0.0341984647	0.0607001573	0.1115047175	0.0125058847	-0.0310359581	0.0081039082	-0.1347703936	-0.0993192563	0.0619510334	0.0791234026	0.0710749606	0.0473844062	-0.0451638688	-0.0421695006	0.044924722	-0.013521834	-0.0043503479	-0.0200270215	0.1147291576	0.050998943	-0.0008169472	-0.0233795663	-0.0046410417	0.0076657317	-0.0233934844	0.2249773989	0.0181580056	0.1197472633	0.0076100161	-0.0070379199	-0.0981077988	0.0490956257	-0.0743706636	-0.0115495689	-0.0355290497	-0.0532313284	-0.0198615287	-0.1983709571	-0.0133331206	0.0348711279	0.0638623588	-0.0773610435	0.0985661355	0.0723326966	-0.0693185394	-0.1275223211	-0.0629847142	-0.0307801829	-0.0629003967	0.1711983599	0.0666743932	-0.0890771032	-0.1092475714	-0.0236424067	-0.0437108626	0.0331332299	-0.0573390296	-0.0719025678	-0.0910735482	-0.0422699307	-0.0986183184	0.1215496715	-0.0138989656	-0.150243538	0.0282162546	0.0670292746	0.1476691608	0.0799386781	-0.0081901836	0.0987317817	0.039318155	0.0958599931	-0.0203932279	0.065938462	0.0151198607	-0.0258152993	0.1089249435	0.0762967086	0.0261495288	0.03280769	0.0436732131	-0.1305642417	-0.0910399497	-0.0514749293	-0.0139445347	-0.0186212365	0.1261283804	-0.0784069831	-0.0885731478	-0.0648290444	-0.0679186746	-0.0063720121	-0.1109585897	-0.0265665597	-0.1774168169	-0.0153640485	-0.110592125	0.0449896151	0.084104	0.0126502	0.007073482816	0.00016002756004	-0.044736	-0.05314306	0.002001309696	0.0028241848261635	-0.102063	0.013365	0.000178623225	0.010416855969	-0.000121992	0.000311987	1.4882048064e-08	9.733588816900001e-08	-0.000555122	5.373200000000002e-05	2.887127824000002e-09	3.08160434884e-07	0.00152199	0.0003268299999999	2.3164535601e-06	1.0681784889999997e-07
738.2863136675332	-0.6520046341083798	0.4251100428988023	545066.6809487953	845.4679717030376	-3.551246814829483	714816.0911756484	12.611353939836548	712.8394095639463	-0.3646631504531115	0.1329792132983886	508140.0238274756	721.7743118850093	629.750140983792	1.122254	22.549164	0.2049985	0.0956476	0.1127484357	0.0264222543	0.1646779329	0.0401720156	0.0145352963	-0.0306462934	0.08762631	-0.0320356763	0.1050224635	-0.1061860904	0.0363726448	0.0053751511	0.1027414109	0.0336064177	0.0293649134	0.1290796352	0.0180631081	0.0614000734	0.0047652552	0.1641297039	-0.0102216397	-0.0278056283	0.0609741402	-0.0805205521	0.0889450867	-0.0019909073	0.065652068	-0.0621929014	0.0136374204	0.0173612392	-0.0041387548	-0.0220364259	0.0603556886	-0.0162061628	-0.0046266376	0.0541289505	-0.2426253429	-0.0146947509	-0.0463829153	0.0997265038	0.0713243187	0.1392434612	0.1082755355	0.0903501357	0.1513582406	-0.0961286077	0.0317442028	0.1658355519	0.0103588296	0.0828602266	-0.1603734061	0.1289209032	-0.0629080402	-0.0706767335	-0.0146903257	-0.0107690076	0.0904463343	0.0008690874	0.0945502323	0.0730246435	-0.0974872465	0.007063003	-0.0007703141	0.0509340122	-0.0409162238	0.0621493105	0.0176720635	0.0228417273	-0.0287533438	-0.1758742925	0.1265961246	0.0117805601	-0.071399898	0.0959524303	-0.0881336897	0.0305597706	0.0367347889	-0.0982736836	0.0312072021	0.0645193643	0.0495508047	-0.0339792489	0.1324717758	-0.041652262	-0.0402562465	0.1682002923	-0.0884899719	-0.091459714	-0.0553511022	0.0036646594	0.1500034331	-0.0497241493	0.0765999575	-0.1176405082	0.0316747523	-0.140020421	-0.0290887394	0.0586922004	0.0044420798	0.0743171701	0.0577248622	0.0793709657	0.0089262144	-0.0442259262	0.0742621434	-0.0347324739	0.0156558292	-0.2064978289	-0.0528617351	-0.0175666668	-0.0080344127	-0.0420232826	0.025913197	-0.1521367079	0.0240179634	0.006964477	0.0485381646	0.0129779417	-0.0767959467	-0.017710062	-0.1092392569	0.0514415587	0.0344006	-0.0497033999999999	0.00118340128036	0.0024704279715599	0.0174656	0.0622015999999999	0.00030504718336	0.0038690390425599	-0.112801	-0.0107379999999999	0.0001153046439999	0.012724065601	0.000325341	0.0004473329999999	1.05846766281e-07	2.0010681288899997e-07	0.000228995	0.000784117	6.148394696889999e-07	5.2438710025e-08	0.00110633	-0.00041566	1.2239660689e-06	1.7277323559999998e-07
736.2055347958834	-2.0807788716498408	4.329640712704385	541998.5894640927	840.9468502343184	-4.52112146871923	707191.6049190211	20.440539334913925	711.5774859919394	-1.2619235720069355	1.5924511015867433	506342.5185706087	720.6867187897836	626.2949820040456	1.120466	22.513237	0.1369519	0.0639686	0.0782111543	0.014897063	-0.0915074522	0.1109282562	-0.0703433432	-0.0577097901	-0.0842810643	0.0281039198	0.1016380545	-0.0076078877	0.0834717529	0.0095526689	0.0286438077	-0.0239642335	-0.0434807572	0.0589646414	0.0126315059	0.1308785261	-0.0620029951	-0.0051239337	-0.1073052064	0.0354097481	0.1274237254	-0.0480870355	0.0511799973	0.0385540826	0.0482224112	0.0046102364	0.1793062769	0.0636894471	0.0436693697	0.0702300476	0.1125719876	-0.0724316664	0.0476147516	0.0236516876	0.1592668267	0.0450598855	0.1241209848	-0.0113794807	0.2577012883	0.098405503	0.0996953388	0.0122289327	0.0565943009	0.1507949806	0.0099991252	-0.0645569214	-0.0342977581	0.0304991112	0.0944303528	-0.0026860062	0.010038282	-0.0421657836	0.1514686482	0.1902136416	0.0624497132	0.1103240802	0.0061112938	-0.1084235141	0.0026706102	0.0411173459	-0.1923406445	0.0627942013	0.0157279801	-0.0381016363	0.0192983353	-0.0082479805	-0.1100214778	0.01503666	0.087426919	0.0125162468	-0.0266085667	0.1261953458	-0.0526343364	0.0207648592	-0.0648744525	-0.0913913852	0.0271258268	0.075712588	-0.0062065596	0.1357831225	0.0282560724	-0.0818152026	-0.0222035394	-0.0723110575	-0.0631609253	-0.0289048784	-0.2077292932	0.0855049286	0.0576378795	0.1036320082	0.119020886	0.1157003939	-0.0598084949	-0.1224072963	0.0020255924	-0.0436977948	-0.0101756717	-0.1990779059	0.1599640782	-0.0165857915	-0.0672349686	-0.062499145	0.01702099	-0.0594000229	-0.007501054	0.031841027	0.1972743819	-0.2762747103	-0.1775309121	-0.0007878451	-0.0707680986	0.0242123191	0.1127696226	0.0975595744	-0.1326583741	0.0165985979	0.0625114417	-0.0200485104	-0.1076997553	0.0576957916	0.0488348	0.0144341999999999	0.00238483769104	0.0002083461296399	-0.0290965	-0.0465621	0.00084660631225	0.00216802915641	-0.0819309	0.0308700999999999	0.0009529630740099	0.00671267237481	0.000675941	0.0003506	4.56896235481e-07	1.2292036e-07	0.000720315	0.00049132	2.413953424e-07	5.18853699225e-07	0.00104654	-5.978999999999989e-05	1.0952459716e-06	3.574844099999986e-09
735.9828433130128	-0.222691482870573	0.0495914965430947	541670.7456511068	847.7242182708734	6.777368036555004	718636.3502429634	45.93271750291743	711.6456148654235	0.0681288734840563	0.0046415434022065	506439.4811571866	721.435060603671	615.2756472941503	1.086313	21.827	0.188018075	0.0927872	0.0100393337	-0.0826559714	-0.033381649	-0.0031596137	0.0869026125	-0.0513343016	-0.1211383487	-0.0935026375	0.0159358638	0.1892021499	-0.027066641	0.0883612405	0.0417866465	-0.0969727654	-0.0360147185	0.0546299935	-0.1217818726	0.0234574894	0.1368107581	-0.0633230545	-0.0831047498	-0.0293046112	-0.0729783278	-0.1554150443	-0.0488936214	0.1011587335	0.0538738399	0.1521791317	-0.0773913304	0.1182373971	0.0295816024	-0.0330357752	-0.021046252	0.0903604295	0.1398114086	-0.0193848719	0.1204530239	0.11441576	-0.0501572912	0.0575857155	0.1043831717	-0.0381166877	0.0777980576	-0.0318625742	-0.076173746	-0.0019243837	-0.045389544	0.0291238245	0.0503752752	-0.0706035416	-0.0877884	0.0019089156	-0.0248783897	-0.0781052442	0.0035614686	0.0178106041	0.020989299	0.0630858723	-0.0686090463	-0.0835854952	0.059131846	0.0262545855	0.0081314049	-0.0480871962	0.1637586739	-0.0557366088	-0.054027557	0.1191351308	-0.0305178245	0.0985479774	-0.0731108828	0.1439215044	0.0913581814	0.1153717301	0.0028973218	0.033913638	-0.0182150543	0.0517257842	-0.1307327608	0.0482378745	0.1101086461	-0.1136056667	0.0128054581	0.0822665666	0.1578683489	0.0436607033	-0.0271393448	-0.0478159754	-0.0326822025	-0.0211049032	-0.0819457936	0.021331636	0.0302627582	0.0941950388	0.0178060951	0.0211515785	0.1879643477	-0.0483439847	0.0675275371	-0.068491055	-0.0926416298	-0.0704211525	-0.1146408048	-0.0220583199	-0.0627412576	-0.0308301355	0.0581435259	-0.0941454206	0.0682061231	-0.0763225876	-0.0176665069	0.1509760637	-0.0684125277	-0.0241648521	-0.100217809	0.0558681637	-0.0333851133	-0.0804111356	0.1718997805	-0.0223783947	-0.1059762505	0.0637282764	0.0535405	0.0047057	0.0028665851402499	2.214361249e-05	0.0439479	0.0730444	0.00193141791441	0.00533548437136	-0.12293	-0.0409991	0.0016809262008099	0.0151117849	0.000157144	-0.000518797	2.4694236736e-08	2.69150327209e-07	1.02175e-05	-0.0007100975	5.042384595062499e-07	1.0439730625e-10	0.0008900569999999	-0.0001564830000001	7.92201463248822e-07	2.448692928903132e-08
737.9600948296192	1.977251516606316	3.909523559921976	544585.1015609405	836.0457069665827	-11.678511304290735	698972.424137253	136.38762628444653	711.5819858132472	-0.0636290521762248	0.0040486562808447	506348.9225339244	720.3154864896142	606.3221503871422	1.231229	24.738777	0.233609425	0.117166	0.0665383275	0.0857246709	-0.0876615242	-0.1015372195	-0.1127040479	0.0443774769	-0.0140321369	-0.0070141039	-0.089275488	0.0089548038	-0.1655384094	0.28329799	0.2309940977	-0.1390741023	0.0579314394	0.0020728272	0.0680119163	0.0670241509	-0.0945140333	-0.0256715647	-0.1648957263	0.0012755519	-0.2253633676	0.0171169279	-0.1862416127	-0.0257915035	-0.0476741436	-0.0015111093	-0.0718374041	-0.0623753481	0.1072502188	0.0393610754	-0.0592959206	-0.0622812563	-0.0662972418	0.1063172267	-0.0715599464	0.0363384727	-0.1448924113	-0.0683299324	0.0055145094	-0.0011159349	0.0026707204	0.0110768173	-0.1134193782	-0.0346473362	-0.0411261505	0.0488214219	-0.161085454	-0.0547214422	0.0489845222	0.024751198	0.2147983882	0.0293557292	-0.0221161675	-0.0588366012	0.2006468031	-0.0501587327	-0.0362010677	0.1953892675	0.0338684868	0.0068914465	0.092013274	0.1358304158	0.0117620519	-0.1698513161	0.1085187354	-0.0584908754	-0.0288494068	0.0301684795	0.0155570328	-0.0805973116	0.1389112035	0.2477540866	0.0857847036	-0.0810795938	0.0643970673	0.2333677939	0.0403871424	-0.0854437859	0.1203494914	0.0182346286	0.0065342859	0.1192595499	0.0939883831	-0.0221608367	0.085121281	0.0372370331	-0.0289917938	-0.0660732911	-0.0215146856	-0.0667701984	-0.2243225852	-0.0011280506	-0.0957395826	0.0882647254	0.0925091592	-0.0786383425	0.0398926314	0.1881153975	0.2148723597	-0.0198559596	-0.0473795137	0.1532596753	0.0589363566	0.0068393159	-0.0054073597	-0.0359540748	0.0730260433	-0.0339555337	0.0761765014	-0.0124612167	0.1563469501	0.0254312354	0.051456471	-0.0874532767	-0.1364954582	0.0072557101	0.0322538021	-0.0246987197	-0.104071687	0.0695158277	0.0826799	0.0291394	0.00683596586401	0.00084910463236	-0.0467669	-0.0907148	0.00218714293561	0.0082291749390399	-0.16691	-0.04398	0.0019342404	0.0278589481	0.000868301	0.000711157	7.539466266010001e-07	5.05744278649e-07	-0.000368187	-0.0003784045	1.4318996562025e-07	1.35561666969e-07	0.001196	0.0003059430000001	1.430416e-06	9.360111924906118e-08
738.3312985119665	0.3712036823472999	0.1377921737881951	545133.1063623665	847.1730053422573	11.127298375674629	717702.1009806322	123.8167691412912	710.8723955707082	-0.7095902425389795	0.5035183123065278	505339.5627844375	719.6670993863369	628.8987249992609	1.349731	27.119791	0.2790101	0.144892	0.1217351967	-0.1253717298	0.0521285494	-0.0073133168	0.0461926045	-0.1439503806	0.0770410176	0.2865567601	-0.0060097625	-0.2616885125	-0.1997841775	0.1625832658	-0.1595487634	-0.0114382748	-0.0980479614	0.0091319803	-0.0481342521	-0.0831020614	-0.1532760142	-0.0221667309	-0.1584657438	0.0364983524	-0.0593322739	-0.0546333477	-0.0002258594	-0.1104990371	-0.1587578648	-0.1208807047	-0.078974126	-0.0038928292	0.1808604127	0.071426883	-0.1056164959	0.182213492	0.0868368973	-0.0171707381	-0.1060854423	-0.1710646113	0.0203807293	0.0994617572	0.0191118013	-0.0278391249	-0.0197396379	0.1870337412	0.1132375436	0.0567906262	-0.039765002	-0.1532696273	-0.0048260442	-0.0358887713	0.0102220448	-0.1709994083	-0.0470004254	0.0152237785	0.0543901094	0.0709436658	-0.0193479594	0.0409007905	-0.0411676001	-0.0219741592	-0.058706675	0.0745739962	0.144989496	-0.1006512422	0.0558341747	-0.0624836151	0.1289228963	0.0034133774	-0.0012145505	0.0545083784	-0.1634308047	-0.1915487041	-0.1615910398	0.1252056066	-0.0311619367	0.0732811241	0.2377590896	-0.0614525349	0.0085529537	-0.1544753978	-0.0315352926	-0.1811473708	0.1832373136	0.1760190518	-0.0620652024	-0.0702940449	-0.0243765202	0.0596201197	0.0868415536	0.1666424308	0.0526717071	0.1211681693	-0.0043303315	0.0099577726	-0.0699442719	-0.0612264777	0.0312638786	0.0435891684	-0.017305481	0.0140660862	-0.1000168226	0.0438507577	0.1114842541	0.0200738341	0.1100585429	0.1142502786	-0.1759036283	0.0870021988	0.0087164874	0.0008973495	-0.1036842446	0.0662327154	0.022256286	-0.087814625	0.0232868158	0.025280828	0.024307322	0.1168637113	0.0346231876	-0.0270084943	-0.1019893188	0.0750362016	0.0746407	-0.0080391999999999	0.00557123409649	6.462873663999994e-05	-0.0117323	0.0350346	0.0001376468632899	0.00122742319716	-0.0853451999999999	0.0815648000000001	0.00665281659904	0.0072838031630399	0.00336324	0.002494939	1.13113832976e-05	6.224720613721e-06	-0.000368188	-9.999999999615351e-10	9.999999999230705e-19	1.3556240334399997e-07	0.00178849	0.00059249	3.1986964801e-06	3.510444001e-07
735.9755609528994	-2.355737559067052	5.549499447199191	541660.026319935	845.1588522929788	-2.014153049278434	714293.4856091852	4.056812505917614	710.9039732640961	0.0315776933878169	0.0009971507196949	505384.4592026786	720.2798444857325	626.1576786234497	1.304324	26.207455	0.110311	0.0664454	0.0434925233	0.0479667336	0.1560870112	0.1195326473	0.072219059	0.0969694752	0.0616390464	0.019536821	0.0176501214	0.1167038705	0.1259412194	0.0662919039	-0.0411444414	-0.144143102	-0.0126676136	-0.0668025977	-0.0024869796	-0.0719544509	0.0418561259	0.1266434486	-0.1804099168	0.0896659343	0.1331178594	0.1179772471	0.0393116515	-0.0285785039	-0.0805543691	0.1147197032	0.0314322044	0.0787351947	-0.0061574857	-0.0371720951	-0.0729157431	-0.060212495	0.0718443756	0.1476203287	-0.0239408783	0.0540391073	0.1462506247	-0.0020909637	-0.1178005458	0.1374138273	-0.0747453964	0.0268517717	-0.1090323102	0.0053097318	0.0784025801	-0.0307344229	-0.0053432605	0.0309790899	0.0434015721	-0.0269092387	-0.0299727184	0.0809080746	0.0818947793	0.0116400462	-0.0089763551	0.0458068742	-0.0575823355	0.1757049134	0.0903484953	0.0958754269	-0.0600831948	-0.1100354871	-0.0238931932	0.07309721	-0.0112029588	-0.0018826001	0.1254204408	-0.051389889	-0.035208324	0.0527326539	0.0065294955	0.1478490344	0.1920353887	0.1229061454	-0.04183316	-0.0645676413	0.0124100683	-0.1075995756	-0.1043801698	0.1655312768	0.1328987794	-0.0720016321	0.0401758381	0.0719203137	-0.0169881	-0.0363130295	-0.0358719682	0.0136721627	0.0106570477	-0.0657310229	0.0977710928	0.0135141498	0.0995250625	0.0103823462	-0.0408292618	-0.0114877332	-0.1111468635	0.1075244437	0.0044335219	-0.0300875997	-0.0565317368	0.0510243069	-0.0267144943	0.0101156996	-0.080863546	0.2110844262	0.0186762971	0.0507577443	-0.0135738769	0.096454313	-0.0794184574	0.0396250402	0.0181410084	0.0515087624	0.064384576	-0.0382494118	-0.0055142956	-0.0293067317	-0.0997327036	0.0802681812	0.0745829999999999	-5.770000000010489e-05	0.0055626238889999	3.329290000012104e-09	0.0382578	0.0499901	0.00146365926084	0.00249901009801	-0.081377	0.0039681999999998	1.574661123999916e-05	0.006622216129	0.00264978	-0.00071346	7.0213340484e-06	5.090251716e-07	-0.000368188	0.0	0.0	1.3556240334399997e-07	0.00137605	-0.00041244	1.8935136025e-06	1.7010675360000006e-07
