global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
794.2413274239985	0.4507043976768727	630819.2861882353	0.2031344540852726	829.542339274245	15.367044295286178	688140.4926485866	236.1460503732875	760.465149618363	-0.6671440773822042	578307.2437840791	0.4450812199861524	753.2458161978703	615.1396203327092	1.331713	36.763512	0.107735989	0.0532413	-0.0333289312	0.026631932	0.1060214216	0.0028894555	-0.1497592999	-0.0137307938	0.0711529242	0.215867044	0.0289135203	-0.1098119843	-0.0426047542	0.0265871214	-0.0319396384	-0.0033887873	0.0406947002	-0.0275884653	-0.0014783705	-0.0331633024	-0.0686417953	-0.0353194018	0.1221771806	0.1490845032	0.0491312527	0.0734878883	-0.0754065097	-0.1351443471	0.2830216201	0.0537466215	0.0909346496	-0.0278240949	-0.0433558215	-0.024629766	0.0813887426	0.0038861875	-0.2156223371	0.0767562756	0.065095047	-0.1082616587	0.030668306	-0.0367468906	-0.0780088722	-0.0310487757	0.0292665033	0.2053570322	-0.0795497327	-0.0294972908	0.0253670192	-0.0269938253	0.0768092536	-0.0627896301	-0.0879617355	-0.0308127724	0.0039069211	0.1113461561	-0.0619162959	0.0360175945	0.1334678566	-0.0032747011	-0.0013556568	-0.0564314444	0.1449939817	-0.0117222061	-0.131910832	-0.0303449359	-0.0055014099	0.0148190422	0.0021089806	0.0565845861	-0.0593227569	0.0558897773	0.129622378	-0.0486907676	-0.1175575835	0.0829368866	0.0921335118	-0.1429973951	0.0414096086	0.1729968458	-0.1269837523	-0.0790122097	-0.0512394781	-0.0754334904	0.1371795186	0.2069648266	-0.0721294778	0.0592509105	0.0497701887	0.0248796883	-0.1864279456	0.0163600546	-0.0576938233	0.0906232815	-0.024140704	-0.079991061	-0.0966753993	-0.0802489818	-0.0480697146	-0.070790144	-0.103930494	-0.0059244253	-0.1140958982	0.017710062	-0.000272151	0.000785639	6.172286383210001e-07	7.406616680099999e-08	0.246833	0.039823	0.0015858713289999	0.060926529889	0.237579	0.028081	0.056443781241	0.000788542561	0.00197637	-0.00021582	3.9060383769e-06	4.6578272400000115e-08	0.000810719	0.000134967	1.8216091089000013e-08	6.57265296961e-07	0.00129351	-0.0004301399999999	1.850204195999999e-07	1.6731681201000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.2253086234394	-1.016018800559095	629206.3902407507	1.0322942030895428	817.3260771094667	-12.2162621647783	668021.9163231499	149.2370612785938	761.1279626486278	0.6628130302648287	579315.7755256509	0.4393211130888448	752.6938429416158	611.8633393205781	1.566164	43.235828	0.539065049	0.340655	-0.0228508612	0.1104752121	-0.0853672052	-0.0179574326	0.1614217135	-0.0227877416	0.0121345128	-0.1074611855	-0.081598889	-0.0230345869	0.0266503316	-0.0030401279	-0.1659570299	-0.1829794948	-0.0590752554	0.0983778598	0.018997841	0.1176972576	-0.0235981437	0.1157682992	-0.1264897609	0.030434915	0.1289884435	-0.0651932739	-0.2536077331	-0.0472529173	0.0745807654	0.0580615499	-0.0457268731	0.0813241596	0.0113695209	-0.0800883694	-0.2003682121	-0.0413935423	-0.0800841632	-0.0070441367	0.0844663101	-0.0352438154	-0.164328065	0.0180150025	-0.0083422816	-0.005265334	0.0407062134	0.0156187755	0.0324077246	-0.0603683891	-0.1520913393	-0.0672535395	-0.0117231733	0.1183780822	-0.012089685	-0.0136079029	0.0438239356	0.0270361926	-0.0915387857	0.0571404855	-0.0430284764	0.0092559123	0.2532919265	0.0465920796	-0.1168972062	-0.0839411847	0.0539112744	0.0009357244	-0.1789030255	-0.0165328855	-0.0773192757	-0.0142689941	-0.1312713394	0.1319529531	-0.0673561448	0.1722748998	-0.1164347359	-0.0235457304	-0.1501246326	-0.1057855258	0.0718592898	0.1275114166	0.0649586111	0.1551168257	-0.1489291942	0.0888361944	0.0618194826	0.1203555577	0.0852445765	0.0493282898	-0.091211134	-0.0640635237	-0.1174559166	-0.1046027798	-0.071840832	0.0286717414	0.0281980029	0.0016656342	0.0464891861	-0.0438168058	-0.0409098321	0.0185911844	-0.0098943822	-0.0082906521	-0.1135094328	0.0246987197	-0.00133125	-0.001059099	1.121690691801e-06	1.7722265625e-06	0.521153	0.27432	0.0752514624	0.2716004494089999	0.44094	0.203361	0.1944280836	0.0413556963209999	0.00165701	-0.0003193599999999	2.7456821401e-06	1.0199080959999993e-07	0.00130437	0.000493651	2.43691309801e-07	1.7013810969e-06	0.000900022	-0.000393488	1.548328061440001e-07	8.10039600484e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
795.4492731581661	2.223964534726633	632739.5461678547	4.94601825172185	817.2048654038806	-0.1212117055861199	667823.7920397746	0.0146922775710962	763.0971562593751	1.9691936107473111	582317.269891145	3.8777234766080326	754.4631631027555	616.0870903711495	1.378337	38.050632	0.707133325	0.415222	0.099537588	0.0204279084	-0.0010097638	0.0205924769	0.0493923352	-0.0731514905	0.0312480001	-0.0527027741	-0.0246261269	0.0624169387	0.1056376076	-0.1431452403	-0.1452076103	0.0526771295	0.06248433	0.0110363389	0.074325788	-0.0169716825	0.0219183346	0.1043463816	-0.0652904377	0.1339881443	-0.0708982773	0.0640796346	-0.2674085874	0.0525070201	0.0437182436	0.0502516558	0.0324754215	-0.0254818907	-0.1249509055	0.102309212	-0.1500956112	0.1188110032	0.0517795935	0.0661584025	-0.031859758	-0.0820498324	0.0029261177	-0.009726206	0.0955081842	0.1008253623	0.0277960139	-0.0652033794	-0.0579552898	-0.1420476086	-0.0297531541	0.0118594156	-0.1107879958	-0.0110489465	-0.0723909665	-0.0053780777	0.0650132107	-0.0491320312	0.1098712767	0.0561472301	-0.2615760634	0.2027437069	-0.2005867019	-0.0740458182	-0.0199404913	-0.0531603917	0.162061419	-0.0204462548	-0.0306201688	-0.113209712	0.0444103489	-0.0799262265	-0.1329120566	0.2258379021	-0.1185962211	-0.1448581563	-0.1347971312	-0.1120427036	-0.0243741953	0.019982433	0.0668520403	0.1636284676	-0.1025075198	0.0070956498	-0.065902086	0.0641228778	0.1688599182	-0.1596440378	0.092213146	-0.0510067256	0.0913618461	0.088289729	0.0136089159	-0.1591523624	-0.0406911136	-0.0269661229	-0.0669741604	0.1093478545	0.1704015931	0.022870924	0.0022120939	0.0868663052	0.0613712767	-0.0106533374	-0.1127290384	0.0315924503	-0.0600387	-0.05870745	0.0034465646855025	0.00360464549769	0.175004	-0.346149	0.1198191302009999	0.0306264000159999	0.240275	-0.200665	0.057732075625	0.040266442225	0.000779004	-0.000878006	6.06847232016e-07	7.708945360359999e-07	0.00151064	0.0002062699999999	4.254731289999997e-08	2.2820332096e-06	-4.79395e-05	-0.0009479614999999	8.986310054822499e-07	2.29819566025e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
793.5594355060313	-1.8898376521348157	629736.577680651	3.571486351426432	820.3307311261894	3.125865722308845	672942.5084300286	9.771036513905395	761.7306294832114	-1.3665267761637097	580233.5518928894	1.8673954299723812	753.8381994903801	615.3763307423295	1.24056	34.247131	0.231015225	0.119298	-0.052842011	-0.0073623779	0.1201903728	-0.0220526541	-0.0433014291	-0.0302899628	0.0613816919	0.0752660856	0.0705331925	-0.0776399118	-0.0227844656	-0.1070849885	0.0140379816	0.0478222581	0.0093141697	-0.0638273935	0.0525684641	-0.1237105067	0.0028891005	0.0208915723	-0.0797988168	-0.0486618609	-0.0873186311	0.0240470954	-0.0601778942	0.0075518076	-0.119251851	-0.0330167614	0.1081278269	0.0856833603	-0.0093027508	0.0195417234	-0.0345801772	0.0037693601	-0.0325006914	-0.0508658726	0.1242467951	0.0916206629	0.0212318286	-0.0972626459	0.025165986	0.085380657	-0.1443829791	-0.139420761	-0.1330803958	-0.036421313	-0.0454354185	-0.0543283445	0.0272328369	-0.1078962191	-0.0737763206	-0.054286747	-0.0671491132	-0.0789946747	-0.0464215444	0.0820412165	0.0774448412	-0.0387041358	-0.0242382844	-0.0883727935	0.0247069957	0.0594992682	0.0728732062	0.010544579	-0.0213526756	0.1083617908	0.0677567155	-0.0495107766	0.1311230225	0.0327541884	-0.0656940641	-0.0754398332	0.0338583452	0.1013646984	0.0522379286	0.0295264368	0.0671299119	0.0013630811	-0.0476464162	0.030729283	-0.0398165358	0.0409842181	-0.0506955664	-0.1175767177	-0.0322290521	0.0116482892	0.1828377998	-0.087640295	-0.0550244326	-0.0047631637	0.0149290832	-0.1102372829	0.0577337106	0.0372956933	0.1711718867	0.0458720708	-0.0040233157	0.1021723835	0.0034523231	-0.013011472	-0.1117560484	0.0383647583	-0.0428384	0.0172003	0.00029585032009	0.00183512851456	0.0957431	-0.0792609	0.0062822902688099	0.00916674119761	0.216732	-0.0235429999999999	0.046972759824	0.0005542728489999	0.00245161	0.0016726059999999	6.010391592099999e-06	2.797610831236e-06	0.00142882	-8.182000000000003e-05	6.694512400000004e-09	2.0415265924e-06	0.000417855	0.0004657945	2.1696451623025e-07	1.74602801025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.3038339311112	-3.2556015749200924	624580.1499262133	10.598941614622186	815.5774748780376	-4.7532562481518426	665166.617528436	22.59344496059453	761.2475386261817	-0.4830908570296515	579497.81506442	0.2333767761456431	752.8688588521355	604.8806767992606	1.218299	33.63258	0.183491	0.129113	0.0435480796	0.0646785626	-0.0571184464	0.1556450583	-0.0683299864	0.12991225	0.0312255185	-0.007354551	-0.0489168776	0.033766898	0.1278158167	0.0022834286	-0.0476432965	-0.0851888302	0.1577222235	-0.0012290175	0.0069959153	-0.0347341052	-0.0548030174	0.1583665483	-0.0695129128	-0.0797394959	0.0024949682	-0.0248197412	-0.1029540449	-0.0530869729	0.0551044759	0.077420972	0.1194750177	0.0318894062	-0.0440452189	-0.008902481	0.099157751	-0.0347342583	-0.0471677432	-0.0630266351	0.0751370083	0.124416227	0.1001714681	0.0541949396	-0.0297465525	0.046573173	-0.0636679238	-0.0656129003	0.024287958	-0.1357305853	-0.0555420573	-0.0410551708	0.0341112579	0.0239266905	-0.0075254705	0.023414243	-0.0327785282	0.0679267801	-0.1992397816	-0.1275098259	0.0443202505	-0.1386451765	-0.060994679	-0.0196646146	0.0210208304	-0.0103525637	0.0444437783	-0.0072298035	-0.1952393557	-0.0321017762	-0.0424656753	0.0134437421	0.1152369306	0.1048480405	0.0016513374	0.0751648085	-0.0015651473	0.0446907212	0.0095362686	-0.0109747704	0.0634646315	0.1285287268	-0.0238188452	-0.0919095703	0.0732392164	-0.0027096936	-0.0383184661	-0.0507861161	0.0157677513	-0.012170338	0.0157873081	-0.0926118398	-0.1704260704	-0.0546608679	0.0094129978	-0.0213486969	0.0366211239	-0.0050797701	0.0015663896	-0.044011381	0.2073509235	0.0103848665	-0.1791993138	-0.0153640485	-0.110592125	0.0449896151	-0.0332631	0.0095753	9.168637009000004e-05	0.0011064338216099	0.218831	0.1230879	0.01515063112641	0.047887006561	0.245553	0.0288209999999999	0.0602962758089999	0.0008306500409999	0.00231807	-0.0001335399999999	5.373448524900001e-06	1.783293159999992e-08	0.00142882	0.0	0.0	2.0415265924e-06	0.0007244509999999	0.0003065959999999	9.400110721593869e-08	5.248292514008551e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.8691804364639	-1.4346534946472502	622314.5838424983	2.058230649703568	819.9358000377804	4.358325159742776	672294.716183595	18.994998198046893	759.3659754499654	-1.881563176216332	576636.6846710774	3.540279986093292	752.1282546785282	614.1409356975964	1.14803	31.692736	0.17025845	0.0798014999999999	0.146397204	0.0727944343	0.0770540533	-0.0216018352	-0.0375866575	0.1402781656	-0.0518276719	0.1104634351	-0.0102693095	0.0300173822	0.1784038195	0.0402246434	0.0085837175	-0.0145107673	-0.0575193257	-0.0325254112	-0.0682808963	-0.0981210012	-0.1120959018	0.0572615013	-0.0615260957	-0.1356482672	-0.0332969451	-0.070674718	-0.0014202911	-0.2362298323	0.0802182092	-0.0689630085	-0.02138936	0.0539176451	0.0799709303	0.0229123468	0.0120186238	0.0188786964	-0.0688282216	-0.0114511726	0.0369732876	0.0871083015	0.207115744	0.0017967188	-0.1153962927	-0.0713553685	0.0440764585	0.0442896518	-0.0120460044	0.0384365857	-0.0898262366	0.1262347686	0.0108752686	-0.1389137507	-0.0161119648	0.0821745587	0.0475605515	-0.2186946173	0.1634926701	-0.0793319243	-0.0087971749	0.005925567	0.0838248783	-0.0017781311	0.1121895183	0.0129845258	0.0629390896	-0.1305208397	-0.1014075731	-0.0597317418	-0.057446241	-0.0242330302	0.1316532509	-0.0387114599	-0.031291328	-0.025526048	0.0744151387	0.1448446392	-0.0309741818	-0.1071376948	-0.0072324984	-0.0553544259	-0.1522458058	0.0670462218	0.0042878491	-0.0487319099	0.0291591385	0.0721513701	-0.0410200689	-0.1243035507	0.0901972012	0.1096731024	-0.1137788514	0.0531964307	0.1266037631	-0.0812287515	-0.003003255	-0.0804349521	0.024139861	-0.0931939181	-0.0915297562	-0.0297245869	0.1226931804	-0.017710062	-0.1092392569	0.0514415587	-0.0164674	0.0167956999999999	0.0002820955384899	0.00027117526276	0.241593	0.022762	0.000518108644	0.058367177649	0.315075	0.069522	0.099272255625	0.004833308484	0.00289293	0.00057486	8.3690439849e-06	3.304640196e-07	0.00168094	0.00025212	6.35644944e-08	2.8255592835999995e-06	0.000327856	-0.0003965949999999	1.572875940249207e-07	1.0748955673600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.5418813549187	-5.32729908154522	613937.8798372055	28.38011550423255	816.5249002352056	-3.410899802574818	666712.9127041124	11.634237463204933	758.180017517902	-1.1859579320633884	574836.9389634462	1.4064962166240689	750.9055357182312	616.3771362273045	1.06909	29.513485	0.1341407	0.0741765999999999	0.0243792744	0.1638675987	0.0566107788	0.0363556942	-0.0566864707	0.1600672058	0.0813005031	0.0463281859	-0.0704670789	-0.0497910829	0.2116029076	-0.0048076252	0.0130302765	-0.1130906207	-0.0594674749	-0.1367347129	-0.1220180635	-0.148142636	-0.0693431622	0.1198591581	-0.0854937442	-0.1486225927	0.0165715024	0.0047057694	-0.0767677411	0.0450093542	-0.0032480121	0.016535095	0.0629600689	-0.0191707807	0.0821235921	0.1093348152	-0.0071727898	0.0262612672	0.0147481494	-0.0002425211	-0.0927171383	-0.0650920516	0.0189775413	-0.050765973	-0.0787574739	-0.013506826	0.0992320217	0.0282331653	-0.0733175815	0.1418419437	0.0426941985	-0.0013209342	-0.0668721598	0.0363866481	0.0398526265	-0.0625372206	-0.0320245284	-0.0618409525	-0.0553203422	0.0097235368	0.072080135	0.0870151248	-0.0432870841	0.0663886481	0.0981110308	0.0579523327	0.083805528	-0.0709063178	-0.2400546271	-0.0126293101	-0.0020775988	0.025532181	0.1125095119	0.0270068021	-0.0566206126	0.0267790869	0.0810348699	0.0217657176	0.1278307242	-0.0019001663	0.0500150117	0.0244077024	-0.0608983245	0.0324245068	0.0711991057	0.0029429551	0.01944204	0.0029792411	0.0655169541	-0.0507333513	-0.0274690431	0.1294643273	0.0194466502	0.0416065317	0.0466221842	0.0182685612	0.096955812	0.15114867	-0.1834810518	0.1294909832	-0.0395253452	-0.0852127793	-0.0101753063	-0.0200485104	-0.1076997553	0.0576957916	-0.0225189	-0.0060515	3.6620652250000015e-05	0.00050710085721	0.284729	0.043136	0.001860714496	0.081070603441	0.3725	0.057425	0.13875625	0.003297630625	0.00307308	0.00018015	9.4438206864e-06	3.24540225e-08	0.00142881	-0.0002521299999999	6.356953689999996e-08	2.0414980161e-06	0.000209572	-0.000118284	1.3991104656000005e-08	4.3920423184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.9380801790847	-1.6038011758339508	611427.1612341527	2.572178211606363	809.696239590117	-6.828660645088576	655608.0004063761	46.63060620578152	756.389601716733	-1.790415801169047	572125.2295851979	3.2055887410758004	747.5446299579957	572.2401297450056	1.135052	31.334467	0.07649562	0.0379141	0.1002359007	0.2112392466	-0.0183985615	-0.1685407711	-0.1237238404	0.0635694001	-0.0655161995	0.0533098901	-0.1001934416	-0.1014253777	0.2732245076	-0.0181734602	0.048157374	0.0136480802	0.0163111982	0.0398681773	-0.1793284705	-0.0686680943	-0.0375059176	0.0115752192	0.0482851654	-0.2297088598	0.1487834278	0.0111890825	0.0228334816	-0.1146412548	0.0428155657	-0.0349034514	-0.0848841731	-0.0380554493	-0.0689633339	0.0524127595	-0.0185728973	-0.0631138967	0.1001718904	-0.0642127554	0.1037089915	0.0112351107	-0.1199934422	0.0003230434	-0.023044038	-0.0711510665	0.0262410687	-0.0070959624	-0.0387216391	-0.0065666232	-0.1653481879	-0.0640270798	0.0874404831	-0.0741883878	-0.1717239259	0.0512512079	-0.0018218874	-0.0074872638	0.0913921311	-0.0445278996	-0.0390705402	-0.0236700012	-0.2523871966	0.1312375544	0.1110973731	0.052868777	0.0462555351	-0.1586622968	-0.1232612992	-0.0765696187	0.0218020777	-0.0773261415	0.0384695647	-0.2063282666	-0.0114118608	-0.0689107275	-0.0287271277	0.0687219678	-0.1177149379	0.108535484	0.0149874755	0.0560850842	-0.0394914675	0.0012789697	-0.0284743974	-0.0403812105	0.0463334107	-0.0192131319	0.0207541554	0.0585148673	0.0908150135	-0.0800014155	-0.0269733537	0.1774414184	0.0120442018	-0.0115095633	0.0525025929	-0.0411531338	0.1497288014	-0.0453741242	-0.2006094517	-0.1992022669	-0.0512864645	-0.0223783947	-0.1059762505	0.0637282764	-0.00462468	0.01789422	0.0003202031094084	2.13876651024e-05	0.262088	-0.022641	0.000512614881	0.068690119744	0.39361	0.02111	0.1549288321	0.0004456321	0.00311238	3.9299999999999925e-05	9.6869092644e-06	1.544489999999994e-09	0.00142882	9.999999999940612e-09	9.999999999881223e-17	2.0415265924e-06	0.00046727	0.000257698	6.6408259204e-08	2.183412529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.2867371893266	3.3486570102418227	616675.2596054585	11.213503772241705	806.6411509113876	-3.055088678729362	650669.946343648	9.33356683490032	755.0437858124985	-1.3458159042344278	570091.1184940701	1.8112204480903304	745.4488323726218	573.1897599083055	1.249293	34.488205	0.2650197599999999	0.181273	-0.0575486356	0.3149179548	-0.0544837272	-0.0708512268	0.0069033417	0.0627386025	-0.0130003683	-0.044311882	-0.2496683188	-0.1047817379	0.123427814	-0.110540794	0.0699550986	-0.0431018073	0.013399668	-0.0145451477	-0.2446218733	0.0767777506	0.0018479129	0.0484791521	-0.1043664298	0.0521291944	0.0634733677	-0.1601010326	0.0306167749	-0.0046541094	0.0008999567	-0.0646901177	0.0120335701	0.1184170395	0.0033047538	-0.0050055601	-0.0992060563	-0.0893665547	0.050759724	0.0861184896	0.0620612171	-0.0148745147	0.021011791	0.1054667001	-0.0851826756	-0.0326581521	-0.0425422253	-0.1205281879	-0.066126823	-0.027366016	-0.0176362919	0.1112468841	-0.1395443782	-0.0937500903	0.0990452266	-0.0576852065	-0.043031464	0.1059229991	-0.1036542411	-0.1325723939	-0.0139627736	0.0590469281	0.0045175413	0.2642012096	0.0356348472	0.0102801141	0.0609266443	0.056994901	-0.0679054541	0.0348648392	-0.0850774914	-0.0521022093	-0.0021570632	-0.0035373532	0.071229899	-0.0010770441	-0.1224315983	0.088703944	-0.0213477169	0.0338220967	-0.0280262993	0.017647587	-0.1131750453	0.1318915733	-0.035106407	-0.0104527641	0.0162479933	-0.024070277	-0.0363605562	0.061293063	-0.0589761328	-0.0387649898	0.1407283503	-0.0115454732	0.0053308066	-0.1542229089	0.204839278	0.0096134433	-0.0761302453	-0.0652783715	0.0886083098	-0.0318664403	-0.0117411162	-0.0246987197	-0.104071687	0.0695158277	-0.00465494	-3.025999999999984e-05	9.1566759999999e-10	2.16684664036e-05	0.416643	0.154555	0.023887248025	0.173591389449	0.486579	0.0929689999999999	0.2367591232409999	0.0086432349609999	0.00343286	0.0003204799999999	1.1784527779599998e-05	1.0270743039999985e-07	0.00142882	0.0	0.0	2.0415265924e-06	0.0004961	2.882999999999998e-05	8.311688999999989e-10	2.4611521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.4776473384677	6.190910149141132	626436.8662364358	38.32736847473868	808.4935113257513	1.852360414363716	653661.7578558428	3.431239104701717	758.1998491547023	3.1560633422037654	574867.0112582133	9.960735820002402	747.4108505537945	579.3846052558096	1.165423	32.172882	0.2613299899999999	0.142065	0.0639187659	0.2217700136	-0.068515589	0.0393447754	-0.1123918937	-0.1252282445	-0.0012234453	-0.0100534652	-0.2022863364	-0.0261171771	0.0365480374	0.0373038497	0.1201274693	0.0671009381	0.1131263392	0.1373376724	-0.1395495753	-0.0246412661	-0.0653585775	0.0514498663	0.0207633476	0.1454815526	-0.0370256316	-0.0278747083	-0.0240067804	-0.0054645028	-0.0407655304	0.0391065773	-0.001960786	-0.0314159411	0.0056867822	-0.0033840899	0.0106219871	0.0153468655	-0.0833493397	0.1862258502	-0.0774563025	-0.0523425383	-0.0405024972	0.0492319757	0.12060709	-0.0032370832	0.1052993146	0.0121553642	-0.092729674	-0.0513856712	0.0308942381	-0.1344536603	-0.027601238	-0.0403896058	0.1618408486	-0.0314426978	-0.0223981363	-0.0629889518	0.0614807914	-0.0518704527	0.0152191349	-0.1901775575	-0.0305881537	0.1741361822	0.0928977944	-0.0389086222	-0.010915512	-0.0355450821	0.0182152068	-0.0847027779	-0.0068776407	0.1329423625	-0.0325784179	0.1007569394	0.1164336642	-0.0790759224	-0.044901517	0.0343933209	0.0325418903	0.0169244055	0.0838810706	-0.0225996807	0.0415875609	0.0559157583	-0.0549098732	0.0167906554	0.0196070595	-0.0257706741	-0.02525886	0.0552854787	-0.097447132	0.1084449274	0.2004002066	-0.1192528382	0.1317142487	0.1826491124	-0.0090529164	-0.1671634009	0.0592484991	-0.0209500152	-0.0042680894	0.0649625517	-0.138331267	-0.0270084943	-0.1019893188	0.0750362016	0.0101446	0.01479954	0.0002190263842116	0.00010291290916	0.308204	-0.108439	0.011759016721	0.0949897056159999	0.406835	-0.0797439999999999	0.165514717225	0.0063591055359999	0.00301521	-0.0004176499999999	9.0914913441e-06	1.744315224999999e-07	0.00199773	0.00056891	3.2365858810000017e-07	3.9909251529e-06	0.000315711	-0.0001803889999999	3.2540191320999994e-08	9.967343552100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.4133497290891	2.9357023906213726	631092.570227792	8.618348526300043	817.2196708058539	8.726159480102524	667847.9903520282	76.14585927218315	760.1688148156012	1.9689656608989023	577856.6270181558	3.876825773799052	751.015978217749	602.9570266992454	1.06723	29.462141	0.142417884	0.083469	0.0488817619	0.1276924947	0.0004063616	-0.0401134895	0.0221936951	-0.0804773827	-0.0974216526	0.000489958	-0.1153117294	0.0152652742	-0.0407789114	0.035281133	0.0333136247	0.0835652529	-0.0655947158	0.17040307	-0.0534408983	0.0004473421	-0.0202719225	0.087863146	0.0281846576	0.0462438773	0.0806466101	0.0912527208	-0.0119376931	-0.0086547708	-0.0016321126	0.0247596912	-0.0283585093	0.0103835508	-0.0107355872	0.1059027678	-0.0363162549	0.1038946069	0.0172577369	-0.0194798311	0.0458067661	-0.0031017198	0.0097460447	-0.052662547	-0.0999026758	-0.1044915562	0.1182502993	-0.1453008888	-0.0005514693	-0.005567125	0.0475978951	-0.0615650526	0.2208411636	-0.0630477932	0.0936324697	0.0866359016	0.0063343599	0.0300059957	0.2008656588	0.0224949315	0.1260990012	-0.0394540335	0.0984134037	0.1073705977	0.0258869306	-0.0833395166	-0.0240152202	0.0063951651	0.0179922406	-0.0369297646	0.1010519493	0.083097142	-0.0936741417	-0.0019328647	0.0065220717	-0.0173970247	0.018636689	0.0920148286	-0.0035182335	-0.0263342215	0.0385159118	-0.0010186505	0.0123071617	0.0551944567	-0.0853467916	-0.0340513533	-0.0793085993	-0.073181769	0.1273923577	-0.0216089428	0.0166830118	-0.0526703254	-0.0868914503	0.0220915911	0.1591385344	0.1468172819	0.0429082968	-0.0895705841	-0.0548301896	-0.1112913836	-0.031390629	0.0165973201	0.0366859629	-0.0293067317	-0.0997327036	0.0802681812	-0.000589384	-0.010733984	0.0001152184125122	3.47373499456e-07	0.381254	0.07305	0.0053363025	0.145354612516	0.444294	0.037459	0.197397158436	0.001403176681	0.00275512	-0.00026009	7.590686214399999e-06	6.764680810000009e-08	0.0020422	4.447000000000001e-05	1.977580900000001e-09	4.17058084e-06	0.000196773	-0.0001189379999999	1.4146247843999998e-08	3.8719613529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
