global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
674.6072568945306	0.6034936319290409	455094.9510547632	0.3642045637789047	768.9328966934015	4.701595022895958	22.104995759320047	591257.7996173053	622.1550990490315	-0.5405127289633356	387076.9672727102	0.2921540101713922	624.2418491070493	556.6128058336026	1.103794	24.663855	0.0598327299999999	0.0276769	0.0305976289	-0.1137005469	-0.0965670926	0.0232171258	0.0234014412	-0.1355909597	0.0312910315	-0.057809457	0.1412715613	0.0320546436	0.1021895053	0.067784766	0.0540500287	-0.0533917756	-0.0801798325	-0.0660065057	0.1651770192	-4.44471e-05	0.0901129593	0.0138585316	-0.033613053	0.0527498296	0.0451369551	-0.0343420529	0.1234750836	0.0507614955	-0.0541230347	-0.0766696419	-0.1683943959	-0.0704922456	0.0188051383	0.0164359957	0.0788043788	-0.1077641365	-0.0122409744	-0.037816415	-0.0097547516	0.076352391	0.0013886766	-0.0502336684	0.0152977894	0.0114113117	-0.0857128731	-0.0695993624	-0.0857022845	-0.0550359725	-0.0452030229	0.249538381	0.0037492484	0.2165126042	0.0067284698	0.2136062197	0.0943084037	-0.0406844357	0.024715141	0.0545980342	-0.1109162749	0.0895571639	0.1269676246	-0.0039711957	-0.0047924227	0.0087507283	0.0953071887	0.0537125884	0.138852821	0.0160973568	0.0286582572	-0.1187285603	-0.1321256447	0.0741775133	-0.0426315839	-0.0163140194	-0.0018610843	-0.0706151323	-0.0382632227	-0.0127141896	0.0020132183	-0.0003574438	-0.0359573801	0.0362275455	-0.006831907	0.0694337189	-0.0768781774	0.0274447002	-0.1315588281	0.0485688581	-0.0374308466	-0.0497620667	-0.0350673291	0.0854272355	0.0032667209	-0.093466034	0.0577810198	-0.0404203533	-0.0130834676	-0.0910008165	-0.1158621136	0.1082012326	-0.0870714994	-0.0257446079	0.0962538503	-0.0351008229	-0.0940545669	-0.1705570834	0.0238751406	-0.1792579877	-0.1731210443	-0.1671009644	-0.2034403205	-0.0902458901	-0.1903708538	0.0018224829	0.0465905395	0.0395364991	-0.0631684174	-0.007667611	0.0153640485	-0.110592125	-0.0449896151	-0.154297	-0.0153069999999999	0.0238075642089999	0.0002343042489999	0.0275323	0.01862098	0.00075802754329	0.0003467408961603	-0.0400839	2.529999999999893e-05	6.40089999999946e-10	0.00160671903921	-0.000634203	-0.0002767959999999	4.0221344520899993e-07	7.661602561599997e-08	-0.000294848	-0.000101983	1.0400532289000005e-08	8.6935343104e-08	-0.00201834	-0.00013881	1.9268216100000022e-08	4.0736963556e-06
674.5078206578021	-0.0994362367284793	454960.8001285377	0.0098875651747221	768.8071829908513	-0.1257137025502288	0.0158039350088874	591064.4846183283	623.5156744190492	1.3605753700177274	388771.7962462418	1.851165337498876	624.9650166829616	563.6480750978155	1.245772	27.836308	0.0262104499999999	0.0170234	-0.0898030086	0.098291078	0.1080066367	0.0147597566	0.0971543662	0.1209666583	0.0127936017	-0.0024396863	-0.0443245096	0.0653264352	0.0859034918	-0.0697465847	-0.1278207626	-0.1776484535	-0.0223497528	0.0559955574	-0.0333379401	0.0595754179	-0.0006995224	-0.0505319606	-0.078374036	0.0344279202	0.02846487	0.0340980078	0.0210635909	-0.0611872254	-0.0445541196	-0.1395798534	0.0160820904	0.1064748486	-0.0557918422	-0.0752832068	0.1954644397	0.0059508261	-0.0464623663	-0.0165650345	-0.0195005167	-0.0728359423	0.0294302093	-0.0008504339	-0.0257267238	0.0039207575	-0.1263179523	-0.0137440694	0.013202333	-0.0572570701	0.0526561751	-0.0978238685	0.1772675053	-0.1130168039	0.0739036553	-0.0410032222	0.0161406202	0.0729941844	-0.1034312912	-0.1309548163	-0.0761295397	-0.0656853379	-0.0024554078	-0.0120258046	0.0783988805	0.1102992194	0.0516541135	-0.0900360427	0.0980672023	-0.0016292228	-0.0788806109	0.056671296	0.0515666574	0.0315628787	0.0593181088	-0.1077431357	0.0843153657	0.0510375979	-0.0423104749	-0.0549023746	0.0030492179	0.0387784409	0.0103588856	0.0884731224	-0.0375284116	0.0238044595	-0.1617063025	0.0412196345	0.1252281304	0.0190281667	0.0290090569	0.0447201301	-0.0476196736	0.119445881	0.0418299469	-0.0144798395	0.0699873829	0.0099795984	-0.0625372309	-0.1649002451	-0.0250493902	0.0186706807	-0.0652060812	0.1022481617	0.000986345	-0.0954329682	-0.0781665683	0.0050785937	-0.0362847831	0.0454009674	-0.0869141277	0.035706394	0.0474816086	-0.047453403	0.0646971732	0.1614592931	0.0772808526	-0.1283102639	0.1359362735	-0.0351844685	0.013011472	-0.1117560484	-0.0383647583	-0.139	0.0152969999999999	0.019321	0.0002339982089999	0.0333149	0.0057826	0.00110988256201	3.3438462760000025e-05	-0.0400732	1.0699999999995435e-05	1.1448999999990231e-10	0.00160586135824	-0.000634203	0.0	4.0221344520899993e-07	0.0	-0.000345001	-5.015299999999999e-05	2.515323408999999e-09	1.19025690001e-07	-0.00207059	-5.225000000000021e-05	2.7300625000000223e-09	4.287342948100001e-06
673.8023338249455	-0.7054868328565362	454009.5850679434	0.4977116713339463	766.5550561180328	-2.252126872818508	5.072075451271271	587606.6540601203	622.8851175399147	-0.630556879134474	387985.8696527134	0.3976019778238076	625.0199077856672	549.1087201583267	1.264496	28.254673	0.03308721	0.0265698	0.11265181	-0.0005758387	0.165270825	0.0062294244	-0.0603556272	-0.0183188194	-0.1392624624	0.0542730515	-0.0405723243	0.0435473141	0.0355904256	0.0060890665	0.0499224704	0.0892679901	-0.2133270395	-0.0357777697	0.0762963828	-0.0795837609	0.0152435711	0.0331814531	-0.028488678	0.1119195497	0.0127206266	0.041591487	0.0384680873	0.0120007455	0.0673557844	0.012433405	0.0331722999	-0.0097223262	-0.102005662	0.0085923195	0.1381587586	-0.0445567782	-0.1312714269	-0.1352889073	0.0696043433	0.0392534493	-0.0332721383	-0.0588413127	-0.0429428312	0.0427492916	0.1379484293	0.0466046458	0.1009291163	-0.1416300917	0.0016976957	0.0870805382	-0.0279057325	0.0028603855	-0.12892874	-0.0540229399	-0.0178764755	0.1615876869	0.0533665092	0.0973094661	-0.0507424587	-0.1244630198	0.0009190644	-0.048799296	-0.0374608723	0.0640067716	-0.1103468545	0.103529692	0.0333470364	-0.0641391595	0.0705927246	-0.0750054137	0.1092907269	-0.1496350287	-0.0763070649	0.0040827783	-0.0441687412	-0.0095878873	-0.0317414329	0.0005468733	-0.1028674	0.0015096053	-0.0115691101	0.0956546985	0.0253746633	0.0177724991	-0.1247690378	-0.0117523345	-0.0033199777	-0.0310887489	0.0847675007	-0.1040457739	0.0285135967	0.064612364	-0.0443529043	-0.0732747142	0.063572156	-0.0700826	-0.0296552618	0.1555102443	-0.1977241775	0.0627702535	-0.075039843	-0.0480739046	0.0641738766	-0.0845006466	-0.056561525	0.0330157443	-0.0718936008	-0.0952844792	-0.0075986919	0.0272819071	0.0818457006	0.1741165221	-0.0376204104	-0.0472938893	0.0026379201	0.0040500428	0.0769062729	-0.0087891476	0.0106533374	-0.1127290384	-0.0315924503	-0.138991	9.000000000009e-06	0.019318498081	8.100000000016202e-11	0.0079474899999999	-0.0253674100000001	6.31625973000984e-05	0.0006435054901081	-0.0401055	-3.2299999999999e-05	1.043289999999935e-09	0.00160845113025	-0.000634203	0.0	4.0221344520899993e-07	0.0	-0.000191431	0.00015357	2.35837449e-08	3.664582776099999e-08	-0.00207059	0.0	0.0	4.287342948100001e-06
674.488163404945	0.6858295799994494	454934.2825733758	0.4703622128022211	772.3060519576949	5.750995839662096	33.073953147810734	596456.6378904817	623.2984945375813	0.4133769976665462	388501.0132928153	0.1708805421998077	625.6454267754923	565.4105413879498	1.201621	26.849766	0.05111111	0.0250257	-0.096751443	-0.0534730097	-0.0277958824	-0.1327176893	0.1096761446	-0.0427782651	0.0926203312	0.1406302025	0.0576429761	0.0097459432	0.0993714672	-0.0268019478	0.0552892465	0.1567794369	0.0028729917	-0.0236679119	-0.0142292098	0.1219544703	-0.0434130828	0.0068203392	0.0926484004	-0.0642590504	0.0758118422	-0.0621965817	0.0648016259	0.0718167907	0.0123333576	0.1410609691	-0.0438327752	-0.1266622754	-0.0066913763	0.1288547241	0.019717978	-0.031731233	-0.0224194375	0.0919219601	0.0288875938	0.0660168204	0.0553806461	-0.0010227818	0.0008549664	0.0157000973	0.046851154	-0.0317799757	-0.0175902584	-0.0230346083	-0.0932664448	0.0541393692	-0.0618672765	-0.1218722977	-0.0847113836	0.0103552303	0.1213654624	0.0182059736	0.153694132	-0.0652638547	-0.0021464114	-0.0671906277	0.0455845962	-0.2133608588	0.1692772162	0.1266191162	-0.1223512418	0.0636647642	-0.2026926594	0.0223219432	-0.1046273549	0.0057726423	-0.1009126107	-0.1221021629	0.0567601868	0.078056926	-0.0496836905	-0.1293496366	0.1046236408	0.0047838923	0.0233217845	0.0561595227	0.1045289777	-0.0156577209	-0.0810352079	0.0630472968	0.1227783296	-0.0377044949	-0.0743374481	0.0285803358	-0.0799311172	-0.0269895173	0.0060722338	0.1609662218	-0.1135221712	-0.0288296477	-0.0590683327	0.0104504311	0.0878034415	0.0079144297	-0.0721438609	-0.0696071679	0.023500362	-0.080737266	0.0626600914	0.0796163257	0.1456054656	-0.0161088281	-0.0320532494	-0.0467556354	-0.1060519122	-0.0997893123	0.0469906937	0.0849401671	0.0930531882	-0.1032744596	0.2349323757	-0.0948250198	0.0897983463	-0.1098971812	0.0082906521	-0.1135094328	-0.0246987197	-0.138982	9.000000000009e-06	0.019315996324	8.100000000016202e-11	0.0260444	0.01809691	0.00067831077136	0.0003274981515481	-0.0433253	-0.0032197999999999	1.0367112039999968e-05	0.0018770816200899	-0.000764082	-0.000129879	5.83821302724e-07	1.6868554641000015e-08	-0.0003519	-0.000160469	2.5750299961e-08	1.2383360999999998e-07	-0.00176523	0.00030536	9.324472960000012e-08	3.1160369529e-06
674.2467457308009	-0.2414176741441451	454608.6741285752	0.0582824933891686	765.0196922547159	-7.286359702978984	53.091037721196	585255.1295375002	623.0232678461559	-0.2752266914253596	388157.99227770296	0.0757497316729501	624.4190424554874	555.5304421819051	1.24496	27.818155	0.093713	0.0377483	0.0825598351	0.0678277474	-0.0587805588	-0.0655439129	-0.0752184501	0.0232683703	-0.0034521824	-0.0306451407	-0.0177405077	0.1415875741	0.0309329231	0.0488268277	-0.0261987022	0.0352432299	0.0683589464	0.0045951498	-0.0506241279	-0.1947977845	-0.0915552939	0.0925132708	0.0093923714	-0.0100137933	0.0347432416	-0.0512325156	0.0310228337	0.102571936	-0.0720493054	0.0155881864	0.0159181907	-0.1080642243	0.0624864577	0.0444228395	0.0177114796	0.0454620136	0.0268871855	0.0714024416	-0.0514483297	-0.0269068399	-0.0269976812	-0.0750333644	0.1667957551	-0.0004656127	0.0730282099	0.0463122516	0.0994580533	-0.0995534376	0.1280238654	0.0520583155	0.0147001291	-0.0957779486	-0.0109945367	0.1652974145	-0.0805674656	-0.0925852384	-0.099466648	0.0500726843	0.0788215989	0.1430396847	-0.0049921302	0.0833391556	-0.1475800286	-0.0150599839	0.1264608439	0.1174643763	-0.0865007383	0.0754334238	0.0781920708	0.0501806382	0.0891489344	0.103596123	0.0852936931	0.1069443908	-0.0437586093	-0.1056839844	0.064963441	-0.0012925318	0.044724305	0.0475679569	0.0748649843	0.0073877477	0.1301515534	0.0710433513	0.1148996387	0.1201087473	-0.0078223831	0.061300648	0.0317145741	0.1375451048	-0.1850477086	0.0374149423	-0.1470149862	-0.0253575674	0.088117649	-0.1202763191	0.0235355234	0.1306282785	-0.0071170768	-0.0792959421	-0.0419379026	-0.0541112217	-0.1281979031	-0.0314279741	-0.0474308768	-0.0649435259	0.0055216329	-0.0079532095	-0.0387608191	-0.0450061523	-0.0650240402	-0.026612702	-0.0533533084	0.0791158176	0.0074866381	0.1594989362	-0.1689314896	0.0835734478	0.0059244253	-0.1140958982	-0.017710062	-0.154336	-0.015354	0.023819600896	0.000235745316	0.0439447	0.0179003	0.00193113665809	0.00032042074009	-0.0247539	0.0185714	0.0003448968979599	0.00061275556521	-0.000634203	0.000129879	4.0221344520899993e-07	1.6868554641000015e-08	-0.000717707	-0.000365807	1.3381476124900004e-07	5.151033378490001e-07	-0.00142317	0.0003420599999999	1.1700504359999998e-07	2.0254128489e-06
674.8977992748006	0.6510535439997511	455487.039465969	0.4238707171546358	764.6386530477613	-0.3810392069545969	0.1451908772365881	584672.2697346946	622.6700579641237	-0.3532098820322744	387718.0010850451	0.1247572207652532	624.7862196873836	560.166410611505	1.195042	26.702766	0.09114961	0.0519905	-0.0301997392	-0.0907748097	-0.0954347754	0.0513159492	0.0339349333	-0.0499699125	-0.0963636886	0.0070475036	0.1113623231	-0.0473250655	0.0325093146	0.1590694678	0.0500366255	-0.0594950896	0.0956105651	0.0577067838	0.1056640343	0.0080557185	0.0850454303	-0.242442602	0.1983886568	-0.0039834918	0.0162126642	-0.1302421179	-0.1094892344	0.033285211	0.0384929059	0.0343193917	-0.0873508262	0.0613673248	-0.0256508008	-0.1029937512	0.1688096642	0.0246109814	0.1655192036	0.0384898031	-0.0375984762	0.061009561	0.0432639484	-0.0338947996	-0.0683400514	0.1052305682	0.0949510037	0.251168299	0.0389920865	0.0771387394	-0.0363886541	0.1354805583	-0.0314903092	0.0842933869	0.0382763077	-0.0622103125	0.0056935584	-0.0278214227	-0.0261334522	0.0358830143	-0.012624441	0.1065450763	-0.0776686523	0.0416399078	-0.0292285995	-0.0727329493	-0.054070608	-0.1139017167	-0.0590002823	0.0084537065	-0.0237110319	-0.1013790003	-0.026973789	0.0406900132	-0.1598086494	0.0708807881	0.1102821119	-0.0396804041	0.1034107521	-0.0024381421	-0.0520385759	0.1620950296	0.2091457271	-0.0439381862	-0.0053452516	0.0051225147	-0.2008820956	0.0016125397	0.0218338896	0.0179933632	-0.2000951242	-0.003754289	0.0634814846	-0.1249296303	-0.069834622	-0.0260728851	-0.07280724	-0.0894319689	-0.1630176536	-0.0008075192	-0.1416321695	-0.0015976141	0.133538499	-0.0061358009	-0.0781585047	0.1489557982	-0.1089501911	-0.0920267927	-0.0107509869	0.0649293106	-0.1106025659	-0.0139705927	0.0184112056	0.0330964469	-0.014353551	-0.140039917	-0.1304992616	0.0374193235	-0.0574928925	-0.0962129792	0.0035556678	-0.1144874327	-0.0106533374	-0.155096	-0.00076	0.024054769216	5.776000000000162e-07	-0.00144301	-0.04538771	2.0822778601e-06	0.0020600442190441	-0.040066	-0.0153120999999999	0.0002344604064099	0.0016052843559999	-0.000634203	0.0	4.0221344520899993e-07	0.0	-0.000373421	0.000344286	1.1853284979600005e-07	1.3944324324099998e-07	-0.00167268	-0.0002495099999999	6.225524009999995e-08	2.7978583824e-06
674.9105982696547	0.0127989948540516	455504.3156567032	0.000163814269274	761.2778417645968	-3.3608112831644803	11.29505248104568	579543.9523617625	623.5462398645202	0.8761819003965456	388809.91324918176	0.7676947225825023	624.5684907762998	558.9970856486975	1.118332	24.98871	0.10447826	0.0528315	-0.022376728	0.1099562121	-0.1553258042	0.0486860413	-0.0264011385	-0.0548573377	0.2124095427	0.052146386	-0.0041004188	-0.0051328003	0.0442604268	0.1628649872	-0.137697543	0.098602431	0.0712598541	-0.0995845229	-0.0928946024	0.0700638155	0.1214471726	0.0538489819	0.0509450502	-0.0228900029	-0.0145979733	-0.2591166472	-0.18392286	0.0709219869	0.0237376866	-0.1206568733	0.0539961506	-0.1385454536	0.0118179394	-0.0772108539	-0.0083127214	0.1099218131	-0.0464830564	-0.1226997607	-0.0174063518	-0.0129552746	0.0052374327	0.0463801225	0.0140930047	-0.0402574693	0.0499841116	-0.0823612414	-0.0845037229	-0.0180983936	0.0270307309	-0.0696492544	-0.0168883428	-0.1044464518	0.1230195456	-0.1744522385	-0.0335992011	0.1381575989	0.2029582291	-0.0248353448	-0.1271595393	-0.0416192408	-0.0567656974	-0.0401351907	-0.0804247143	-0.0524252014	-0.0322419467	0.0580574956	0.0543128373	0.0923090067	0.0499593413	0.1181973975	-0.1204632697	0.0800947983	-0.0096504348	-0.0224498044	0.0294638018	-0.0298387451	0.1103391643	-0.173117686	0.0253419568	0.069163254	0.0582928087	-0.0376490618	0.0239840679	0.0779333491	0.0942852002	0.0443178489	0.0543470452	-0.1236965142	0.1085726822	-0.205233269	0.0559290533	0.1592244143	0.0555744221	0.0781845093	-0.0005744983	-0.0303192097	0.0254988827	-0.1378825594	0.0473412025	-0.0606327989	0.1143894556	0.0095688318	-0.0344365247	-0.1304665918	-0.1123875858	0.0085215357	-0.2240946572	-0.0826271727	0.0006020523	-0.0211205401	0.1635379673	0.0417626881	0.0648187696	-0.1135225893	-0.1110066832	-0.1010722351	0.1691808812	0.0312027508	0.0011853914	-0.1146833673	-0.0035556678	-0.145669	0.009427	0.0212194575609999	8.886832900000036e-05	0.046661	0.04810401	0.002177248921	0.0023139957780801	-0.0579224	-0.0178564	0.00031885102096	0.0033550044217599	-0.00105027	-0.000416067	1.1030670729e-06	1.731117484890001e-07	-0.000408621	-3.520000000000004e-05	1.239040000000003e-09	1.6697112164100005e-07	-0.00154213	0.0001305499999999	1.704330249999997e-08	2.3781649369000003e-06
674.5398318463346	-0.3707664233201058	455003.9847472813	0.1374677406615838	768.6208863282865	7.343044563689659	53.92030346433226	590778.0669000807	622.8743507929065	-0.6718890716136912	387972.45687568473	0.4514349245539078	624.9881633007165	555.9862214816882	1.189767	26.584894	0.05470145	0.0310428	0.0498838182	-0.0686176472	-0.0137827475	0.1607712814	-0.0046840527	0.0873980699	-0.0502273389	-0.2570368891	0.0731592154	0.061441727	0.020607064	0.037115598	0.0483862617	0.0049494121	-0.0580921862	0.033674671	0.0645806716	-0.0956737169	0.0036991613	-0.1042512238	0.0703234548	0.1287967239	-0.0020389998	0.0927582627	-0.0357098974	-0.0256601629	-0.0801650197	-0.0459818272	-0.1220146984	-0.0088210692	-0.2165606851	-0.0887335572	-0.1103371885	0.0398584651	0.0793571506	-0.0171924187	-0.0192279577	0.0263938869	-0.0535485633	-0.1057493592	0.1167604827	0.093786773	-0.0119052046	-0.0542994265	-0.0381451035	-0.0762603081	-0.0172424092	-0.0390508553	0.0144415216	-0.1936601771	-0.0288227744	-0.0583816686	0.0156782267	0.0384119511	-0.0192897163	-0.0304742183	0.1467244116	0.0079816629	-0.0853142745	-0.0179389055	0.0365756912	0.028502762	0.0950766651	-0.0472120783	0.1001686748	-0.0440553557	0.000322596	-0.0633280563	0.0662987161	0.1646240487	0.0205998609	0.0351075455	0.1247971225	0.0862437936	-0.0448732203	0.0741705396	-0.0794252476	-0.0995498893	0.126983261	0.0264993739	-0.1036668532	0.0129729964	-0.0536562259	-0.1106410889	0.1088121621	-0.0235482843	-0.0873492827	-0.0585059293	-0.1598950049	0.0843943447	-0.0001348729	0.1221795774	-0.0853974069	0.0305327527	-0.0282021926	0.0543475692	-0.0652813937	-0.0209312898	0.0171053546	-0.0545761173	0.0819041797	-0.1620121771	0.0980662535	0.0843423502	0.0791706194	0.0041071571	0.0204489633	0.0536348813	-0.0212843241	-0.069349378	-0.02343543	-0.0478151277	0.1033631911	0.0632655297	0.0664550591	0.0348517675	-0.0011853914	-0.1146833673	0.0035556678	-0.147243	-0.001574	0.021680501049	2.4774760000000624e-06	0.0229016	-0.0237594	0.00052448328256	0.00056450908836	-0.0575798	0.0003425999999999	1.1737475999999897e-07	0.00331543336804	-0.000585312	0.000464958	3.425901373440001e-07	2.1618594176400005e-07	-0.0003236	8.502100000000001e-05	7.228570441000002e-09	1.0471696e-07	-0.0015116	3.052999999999997e-05	9.32080899999998e-10	2.2849345600000004e-06
674.1885138476795	-0.3513179986550767	454530.1522041427	0.1234243361790085	773.7095301278971	5.088643799610622	25.894295719315632	598626.4370107313	624.1694720513166	1.295121258410063	389587.5298408193	1.6773390739856655	626.1181549028761	564.6182062263205	1.21791	27.21373	0.0283298	0.0160885	-0.1039710899	0.0663989284	0.0220103481	-0.0286117518	0.0867298404	0.050343361	0.1104933326	0.025364551	0.0583012437	0.0271435021	0.1227224363	-0.0838296134	0.1497550673	-0.0392115052	-0.0233993623	-0.0504032124	-0.0916547583	0.1462802133	0.0121781552	-0.1955512719	0.0057437734	-0.107293792	-0.0724423797	0.0456445642	-0.0423795153	0.0181885621	-0.1641198521	-0.0290530019	-0.0020495515	0.0851741678	-0.0305731017	0.1362397061	-0.0586177284	0.2136269342	0.004242366	-0.0271260491	0.0042877368	-0.0260941423	0.0653158805	-0.061923212	-0.1003519747	0.1264986349	0.0845193042	-0.019193434	-0.0464757945	0.0296849406	-0.1166942909	0.022185054	0.0594826256	0.1099135672	-0.1418123754	0.034453789	-0.0125691887	-0.0314524278	-0.0829871618	0.0253627268	-0.1136770229	0.1038847191	0.0413702269	-0.1377587971	0.0627607887	0.0508436669	0.0148218923	0.1327229095	-0.0010927022	-0.0510957747	-0.0894164759	0.1157376168	-0.0830430363	-0.1135181107	0.0124738079	-0.0282891949	0.1120175538	0.1509313899	0.0428458081	0.0483270495	0.106615804	0.0620499425	0.0183279393	0.0033697495	-0.1195042408	-0.0151374296	0.0562119315	-0.0025720786	0.0650269486	0.0868079239	0.1210691585	-0.0218164439	-0.0568804747	0.0001281733	-0.0363101704	0.092497485	-0.125531251	-0.0390659455	-0.1773659032	-0.0407866238	-0.06990037	-0.024693606	0.0464906271	0.0084227846	-0.1648900392	0.0979925648	-0.078025145	-0.004988546	0.0374421721	-0.1078053317	-0.0067102533	-0.0458002582	-0.2191732378	-0.050998319	0.0297954909	-0.0594918555	0.1370292953	0.0133754125	-0.0024331306	0.0171504497	-0.0035556678	-0.1144874327	0.0106533374	-0.146502	0.000741	0.0214628360039999	5.490810000000288e-07	0.0121533	-0.0107483	0.00014770270089	0.00011552595289	-0.0659909	-0.0084111	7.074660321000007e-05	0.00435479888281	-0.000722339	-0.0001370269999999	5.21773630921e-07	1.8776398728999988e-08	-0.000323601	-1.000000000015745e-09	1.0000000000314906e-18	1.0471760720100001e-07	-0.00148004	3.156000000000014e-05	9.960336000000087e-10	2.1905184016e-06
673.5961495299913	-0.5923643176881797	453731.7726616304	0.3508954848701826	766.8233752867834	-6.886154841113694	47.41912849579356	588018.088886215	623.4431985159146	-0.7262735354020151	388681.4217757541	0.5274732482253421	624.9146273848778	551.532394722724	1.179492	26.35531	0.1068929499999999	0.053636	0.1169183156	0.0153632512	0.0431777819	-0.0938730205	-0.0541742425	-0.0333493161	-0.0021615941	-0.0885211247	-0.1073972626	0.1510984436	0.0185213027	-0.0946531387	0.0029394796	0.1142327801	0.0218258215	-0.0769481315	0.0511331756	-0.0434734288	-0.1452734388	-0.0932072081	0.0376359842	-0.0119889444	-0.0771664332	0.0484133445	0.0430595786	-0.0861870315	-0.0282036384	0.1119706254	0.0224194131	0.0283455727	-0.103241094	-0.0649322429	-0.0873060087	-0.2098031573	0.017597088	-0.0865511823	-0.1405092785	-0.1050971915	0.0343680478	0.0366817278	-0.1062924405	-0.0252320814	0.0334260049	-0.0628559739	-0.0195121672	0.0157519739	-0.0264643881	0.051865409	-0.0225698335	0.002246709	-0.0726631004	0.0015649949	0.0437764448	-0.0844233495	0.0630444377	-0.0634208474	-0.0081152075	0.0913388955	-0.1163592149	-0.0786842196	-0.0637365167	0.012368861	-0.0725220603	0.0496963272	0.0761261959	0.098194925	0.1113620263	-0.0443883204	0.038907062	-0.0488110364	0.1687577775	-0.0109715516	-0.0082846327	0.0794151653	0.0351607744	0.0507124565	-0.0275643469	0.1073518539	0.043104473	0.0872505288	-0.0380058232	-0.1110451297	-0.0572392407	-0.1865679229	-0.084986587	-0.0284666766	-0.0442444661	-0.1012399343	0.1004019809	0.0160592249	-0.0027027468	-0.0367624731	-0.0894205582	-0.0352086139	0.1644503739	-7.4055e-06	0.0611827828	-0.063999803	-0.0455176864	-0.0179641377	-0.1041639282	0.153124439	-0.056788294	0.1259423681	0.0128497927	0.1415514951	-0.1121339173	0.0027217377	-0.031344901	-0.0445839432	-0.0612576443	-0.0260607327	0.032810353	0.0744883428	-0.0629310835	0.1236262397	-0.0059244253	-0.1140958982	0.017710062	-0.163848	-0.017346	0.0268461671039999	0.000300883716	0.0576421	0.0454888	0.00332261169241	0.00206923092544	-0.0681717	-0.0021807999999999	4.7558886399999855e-06	0.00464738068089	-0.00122068	-0.000498341	1.4900596624e-06	2.48343752281e-07	-0.000132245	0.000191356	3.661711873600001e-08	1.7488740024999997e-08	-0.00162789	-0.0001478499999999	2.1859622499999982e-08	2.6500258521e-06
