global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
769.4566245233046	-0.5843636298402544	592063.4970227978	0.3414808518800778	853.548390087722	2.407903459313161	5.797999069372287	728544.8542213421	735.0459810638945	-2.1625517858860803	4.676630226639076	540292.5942781832	744.2555951882784	673.7620254526254	1.008527	32.717155	0.345313	0.244988	-0.0140667597	-0.0486807336	-0.0277579723	-0.0090054954	-0.0095802967	-0.0238899715	-0.0144787217	0.0023241351	0.0385482576	-0.0083374912	-0.0546883902	-0.0337179009	-0.0797305619	-0.031684431	0.019519829	-0.0114648261	-0.0186710314	-0.0450310498	0.0479487967	-0.0523746054	0.0399142928	0.0358958504	0.0278242133	0.0277540319	-0.106815034	-0.0674713867	0.0568801905	0.0020958309	-0.0310883242	-0.011991373	-0.1772473877	-0.1435442496	-0.0547916783	-0.0149415659	0.0673238057	0.0371913104	-0.0428068799	-0.013023165	0.0114867225	0.0224852448	0.0411475542	-0.0712316277	0.0364646851	-0.023102949	0.0049828443	-0.1008483747	-0.0342500878	0.0089033465	0.0436757188	0.1097151533	0.0785574968	-0.0071079182	-0.0882931893	0.0772189999999999	0.0009493999999998	9.01360359999795e-07	0.0059627739609999	0.0384266	0.0028176999999999	0.00147660358756	7.939433289999996e-06	0.174394	0.1251513	0.0156628478916899	0.0304132672359999	-0.000413198	-0.003567978	1.70732587204e-07	1.2730467008484e-05	0.00342313	0.0003222799999999	1.0386439839999992e-07	1.17178189969e-05	-0.00024468	0.000437634	1.9152351795600007e-07	5.98683024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.0133350686925	-2.4432894546121133	588309.4561731984	5.969663359018758	855.3706403713041	1.8222502835820933	3.32059609601502	731658.9324092149	733.5925764703575	-1.453404593537016	2.1123849125144982	538158.0682524173	742.5461666614615	668.7896223868158	0.8497489999999999	27.566305	0.16084085	0.0919113	0.0359987735	-0.0164828739	-0.0670004767	0.0564780262	-0.0295080695	-0.0080105552	-0.0173391064	-0.0412302877	0.038704838	0.0644668079	-0.0334527839	-0.0302293139	-0.0382890535	-0.0984040936	0.0040399705	0.0274796643	0.0099535012	-0.0918273137	0.0672228455	-0.0314425043	0.0212968482	0.030597269	-0.0700787543	0.0194148339	-0.0704162555	-0.0653642538	0.0773255152	-0.1889912844	0.0626301129	-0.1290216901	-0.0226608092	-0.1063695217	-0.0307601535	-0.0343925042	0.0313529406	0.0663348736	-0.041030103	-0.0559790243	-0.0197447742	-0.0036378004	0.0345652631	-0.1195107298	-0.0411111099	-0.0592109652	-0.008778268	-0.0543917664	0.0922888839	0.0573998935	0.071369325	0.13203338	0.0768132552	-0.0118330366	-0.092661062	0.0878424	0.0106234000000001	0.00011285662756	0.00771628723776	0.0688136	0.030387	0.00473531154496	0.000923369769	0.252266	0.077872	0.0060640483839999	0.063638134756	-0.0008359119999999	-0.0004227139999999	6.987488717438328e-07	1.7868712579591548e-07	0.00306492	-0.0003582099999999	1.283144040999999e-07	9.3937346064e-06	-0.000186435	5.824499999999998e-05	3.3924800249999974e-09	3.4758009225000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.5898029425304	-2.423532126162172	584597.5667636974	5.873507966540139	857.0662364056502	1.6955960343460674	2.87504591169011	734562.5335865458	732.7877511365588	-0.8048253337987035	0.6477438179241944	536977.8882157751	743.116858719433	658.8625093026594	0.719639	23.345465	0.0754875	0.0437216	0.0226059352	-0.0028714976	-0.0347933532	0.0356839308	-0.0404458202	-0.0590356716	0.015948165	0.0059805466	0.0604970665	0.036067677	-0.0207491161	-0.0308194002	-0.0341204047	-0.0374096405	0.0440859334	0.0007932852	-0.0005003562	-0.1307190671	0.0278224276	-0.0749747318	0.0770643138	0.0215110616	-0.0361540362	0.0358007995	-0.1460120759	0.0642262468	0.0026436297	0.0484064616	-0.0456341096	-0.0995965575	-0.0123170274	0.0130971242	-0.0262700851	-0.0196339299	0.0300797621	0.0268035288	-0.0382251516	-0.0349821938	0.0129332766	-0.0098296856	0.1280450337	-0.0176688221	0.0219505557	-0.0711878701	-0.0385073429	-0.0447517756	0.026066651	-0.0861460714	0.1368400775	0.0361399823	0.0750362016	-0.0165379384	-0.0966728009	0.0820565	-0.0057858999999999	3.347663880999996e-05	0.00673326919225	0.0822945	0.0134809	0.00677238473025	0.00018173466481	0.286109	0.033843	0.001145348649	0.081858359881	-0.00117883	-0.0003429180000001	1.3896401689e-06	1.1759275472406865e-07	0.00300458	-6.033999999999987e-05	3.6409155999999852e-09	9.0275009764e-06	-0.000230731	-4.4295999999999984e-05	1.962135615999998e-09	5.3236794361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.4663805141499	-0.1234224283804223	584408.846936405	0.0152330958273204	854.5721786023801	-2.4940578032701524	6.220324326052738	730293.6084412182	733.1766729032773	0.3889217667185676	0.1512601406274919	537548.0336895193	742.808955978261	650.3333401235836	0.662197	21.482029	0.0977442	0.0578415	0.0441358966	0.0019141159	-0.0286642709	0.0744051977	-0.0499971872	-0.0073262101	-0.0055272665	0.0005843323	0.0298173536	-0.0266895467	-0.0252427481	-0.0283260822	-0.0329125387	-0.084825117	0.0137830108	0.0215439207	0.0129701207	-0.1093845088	0.0156008334	-0.0742526351	0.0474523196	-0.0429155754	-0.0645507664	0.0131581587	-0.0739063341	0.001523155	-0.0066721476	0.0782128856	0.0519131264	-0.1452899465	0.0427001757	-0.0401892299	-0.0309186675	-0.0360418493	0.0254600589	0.0637086706	-0.0391635047	-0.0374267117	-0.0191911291	-0.0047097283	0.1145855207	-0.0597631015	-0.0198019956	-0.0058502285	0.0363248747	0.0035813912	0.0330955491	-0.0993809927	0.0600843599	0.0561373355	0.0732270951	-0.0212145853	-0.1003129872	0.0676837	-0.0143728	0.00020657737984	0.00458108324569	0.029623	-0.0526715	0.000877522129	0.00277428691225	0.286049	-6.0000000000004494e-05	3.6000000000005393e-09	0.081824030401	-0.0008359119999999	0.0003429180000001	6.987488717438328e-07	1.1759275472406865e-07	0.00279949	-0.00020509	4.2061908100000094e-08	7.8371442601e-06	-0.000165941	6.479000000000001e-05	4.197744100000001e-09	2.7536415481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.511892945276	0.0455124311260988	584478.4344547692	0.0020713813870078	857.3821356668261	2.8099570644460528	7.895858704030278	735104.1265606078	733.349683819822	0.1730109165446265	0.0299327772436117	537801.7587586328	742.7762844267726	657.01501519382	0.672113	21.803701	0.2057273	0.114746	0.0483209257	0.0235491334	-0.0662228042	0.0419607677	-0.0798044994	0.0396734504	0.0031773752	0.1134606058	-0.0002756011	-0.0168216049	-0.0230642593	-0.0466583446	-0.024603177	-0.0529542364	0.0009090985	0.0356852649	-0.0494454379	-0.0667153102	-0.0311016386	-0.0540451666	0.0830242641	0.0317282888	0.025883229	-0.015658899	-0.0867691608	-0.0322164932	0.0194544152	0.0677921206	0.0374797574	-0.0975750146	0.0127648812	-0.0392710809	-0.0248625323	-0.0589769134	0.0179089855	0.0566649935	-0.0011264077	-0.0434284953	0.0223387359	0.0600250076	0.0827268191	0.0298117711	-0.0138753514	0.0091070723	0.0640065245	0.0069558042	-0.0495137224	-0.1392514566	0.0199062858	0.0066705269	0.0713867084	-0.0258549876	-0.1035676303	0.075383	0.0076993	5.92792204900001e-05	0.005682596689	0.0988871	0.0692641	0.00977865854641	0.00479751554881	0.352963	0.066914	0.004477483396	0.124582879369	-0.00182027	-0.0009843580000001	3.3133828729e-06	9.68960672164197e-07	0.00271758	-8.191000000000014e-05	6.7092481000000236e-09	7.385241056399999e-06	-0.000336671	-0.00017073	2.9148732899999998e-08	1.13347362241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.2712227877263	1.7593298424502564	587171.5868725972	3.095241494536044	855.2800678558621	-2.1020678109640585	4.4186890818912286	731503.994471528	733.2328661716036	-0.1168176482183298	0.0136463629352614	537630.4360342248	742.1024272133415	651.539635101892	0.698767	22.668373	0.1092952	0.0655586	0.04491537	0.0065193433	-0.0508802786	0.045584264	-0.0709033069	0.0544375313	0.0168023892	0.026062905	-0.0653360485	-0.0856831608	-0.0193316365	-0.047357298	-0.0293362927	-0.0655081269	0.0040736085	0.0377617537	-0.0360200193	-0.092785059	0.0383336515	-0.033917039	0.016895802	0.111016699	-0.0197307403	-0.0416899851	-0.1346502084	-0.1038670671	0.0429973272	-0.0894759686	0.0209368318	-0.0578851447	0.0614405635	-0.0426093809	-0.0186037973	-0.0569624127	0.0191177911	0.043503207	-0.0081131721	-0.0523495063	0.0058057634	0.0522248497	0.0749330258	-0.0492367184	0.0481416663	-0.005782117	0.1642738253	-0.0151060964	0.0136094018	-0.0527365934	0.0229208908	0.1046568033	0.0695158277	-0.030451217	-0.1064242213	0.0678011	-0.0075819	5.748520761000004e-05	0.00459698916121	0.0416383	-0.0572488	0.00173374802689	0.00327742510144	0.324914	-0.028049	0.000786746401	0.1055691073959999	-0.00171437	0.0001058999999999	2.9390644969e-06	1.1214809999999982e-08	0.00293999	0.00022241	4.946620810000006e-08	8.6435412001e-06	-0.000336671	0.0	0.0	1.13347362241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.691465762022	2.420242974295661	590886.5695353658	5.857576054627508	861.2172312427729	5.937163386910811	35.249909082874254	741695.1193894678	734.587798483277	1.3549323116733376	1.8358415692164545	539619.2336805075	743.4029597415364	664.9108273572881	0.714432	23.176556	0.1237250499999999	0.0772689	0.0513389384	0.0209432634	-0.0915397347	0.0239393274	-0.0762549952	0.0622290792	-0.00647125	0.0709708748	-0.0784948671	-0.0527157412	-0.036780262	-0.0452788052	-0.0155350701	-0.0537645297	-0.0183785642	0.0205840516	-0.0791202649	-0.071075971	0.0587846825	-0.0284773369	0.0344980612	0.0344349031	0.0549495	0.0317799432	-0.0279147063	-0.0787802979	0.0824506991	-0.0008707588	0.0392993025	0.0796155259	0.1340449984	0.0548325691	-0.0317589497	-0.0579266792	0.0149988895	0.0531614103	0.0206746695	-0.031485068	0.0382518481	0.0910905205	0.0499161022	-0.0397700939	0.0335555532	-0.0300181361	0.0466609877	-0.0202888599	-0.0726340707	-0.0560630692	-0.0486517812	0.0534004759	0.0676152521	-0.034995421	-0.108871781	0.0692984	0.0014972999999999	2.2419072899999797e-06	0.0048022682425599	0.094834	0.0531957	0.008993487556	0.00282978249849	0.381829	0.0569149999999999	0.0032393172249999	0.1457933852409999	-0.00150294	0.00021143	2.2588286436e-06	4.4702644900000034e-08	0.00290908	-3.090999999999988e-05	9.554280999999922e-10	8.4627464464e-06	-0.000336672	-1.000000000015745e-09	1.0000000000314906e-18	1.13348035584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.0062058552875	1.314740093265527	592909.5570556554	1.7285415128398476	864.7132321572476	3.4960009144747346	12.22202239400818	747728.973867834	735.7369804553728	1.1491819720957892	1.3206192049899672	541308.9044095896	744.6917743628507	673.1938391162082	0.922639	29.930922	0.70982805	0.370301	0.0704142042	0.0796777377	-0.1115811396	-0.0347583229	-0.0707504327	0.128221528	0.0004717175	0.1115127392	-0.0462837089	0.1363346693	-0.0463424136	-0.0747899173	0.0104387712	-0.0563249523	-0.0414683111	0.0439907717	-0.1464825281	0.075796351	-0.0031983588	-0.0388309656	-0.0060670534	0.006309581	0.0411225998	-0.0553443865	-0.0145963194	0.0389296654	0.0022532056	0.1330486849	-0.0529472919	0.1229765042	0.2523224949	-0.0397808616	-0.0317821313	-0.0965651405	0.0165104882	0.0460233292	0.0898168148	-0.0846482831	0.1129994761	0.0123879426	-0.0657035433	0.0123270088	0.0121223186	0.0212436413	0.025263221	0.0577960527	-0.0658037537	-0.0390898901	-0.0092763653	-0.0884177058	0.0656857936	-0.0394798359	-0.1109009027	-0.0191233	-0.0884216999999999	0.0078183970308899	0.0003657006028899	0.245328	0.150494	0.060185827584	0.022648444036	0.607118	0.225289	0.050755133521	0.3685922659240001	-0.00527821	-0.00377527	2.78595008041e-05	1.4252663572900002e-05	0.00225937	-0.00064971	4.221230841e-07	5.1047527969000006e-06	-0.000824159	-0.000487487	2.37643575169e-07	6.79238057281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.1694861564149	0.163280301127429	593161.0374064362	0.0266604567362639	862.7872775707542	-1.9259545864933896	3.709301069234924	744401.8863379536	734.3091182565296	-1.4278621988431723	2.0387904588852592	539209.8811546819	744.5682037084714	668.6061246238311	0.9196200000000002	29.832964	0.4699346200000001	0.29252	0.0636178379	0.0467784595	-0.0232970135	-0.093078233	-0.0464710781	0.0335182122	0.0189346405	0.0229461143	-0.043382567	0.0495079967	-0.0241058064	-0.0524705664	-0.0110531949	-0.0380082384	-0.0158928511	0.0516999111	-0.0904507762	0.0342481601	-0.0086015484	-0.0009729819	-0.006910126	0.0064763471	-0.0267022057	0.0139583193	-0.0673595767	-0.1055792986	-0.0249607491	-0.0750722176	0.0002014712	0.0412528916	-0.0296722421	0.0088460469	-0.0242433289	-0.0408253057	0.0274032157	0.0275980834	0.0637325445	-0.0664418633	0.0706362177	-0.029218957	0.0054895351	0.0496087905	0.0259763176	-0.0454481484	-0.0380384461	-0.0163611611	0.0032856243	0.0480814372	-0.0056509931	0.1619563035	0.0637282764	-0.0438968002	-0.1125037874	0.00358652	0.02270982	0.0005157359244323	1.28631257104e-05	0.0336486	-0.2116794	0.00113222828196	0.04480816838436	0.410009	-0.197109	0.038851957881	0.168107380081	-0.00523863	3.958e-05	2.74432442769e-05	1.5665763999999999e-09	0.00250103	0.0002416599999999	5.8399555599999945e-08	6.2551510609e-06	-0.000336671	0.000487488	2.37644550144e-07	1.13347362241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.1069780172915	-1.0625081391234517	591525.5436348905	1.12892354570358	860.4754693412393	-2.311808229514895	5.3444572900527945	740418.0333380261	734.3952426956545	0.0861244391248874	0.0074174190145764	539336.3724940092	743.9140900821853	664.1954178682952	0.705226	22.877901	0.08944173	0.0449956	0.0960930688	0.0496231376	-0.0317294529	-0.0755642713	-0.0397513387	0.0433465356	-6.17077e-05	0.0040440514	-0.0286649967	0.0644506188	-0.0253810386	-0.0503376525	-0.030987481	-0.0535608305	-0.0229143766	0.0232941644	-0.0836798354	-0.0178863086	-0.0397607353	0.0141201122	0.0436658794	-0.0165137981	-0.0660623075	0.1433451531	-0.0691490731	-0.0227651387	0.0144666782	-0.0962113823	0.0059086228	-0.0820837793	0.0582452256	0.0267472975	-0.0198350319	-0.0570708775	0.0399235284	0.0488419562	0.0388203747	-0.053964512	0.0503883943	0.0243474089	0.0100485122	0.0181851335	-0.0273807287	-0.072643163	-0.0695094753	-0.056311225	0.0842763703	-0.043238692	0.0528426335	0.1865119762	0.0617435365	-0.0482387676	-0.1136742748	0.0122137	0.0086271799999999	7.442823475239997e-05	0.0001491744676899	0.0244816	-0.009167	0.0005993487385599	8.403388900000003e-05	0.436286	0.0262769999999999	0.0006904807289999	0.190345473796	-0.00446187	0.00077676	1.99082838969e-05	6.033560976000008e-07	0.00252548	2.445000000000008e-05	5.978025000000037e-10	6.3780492304e-06	-0.000442872	-0.000106201	1.1278652401000011e-08	1.9613560838400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.7486035644491	-2.3583744528423267	587903.4210680327	5.561930059819344	856.2066565978506	-4.268812743388708	18.222762238117824	733089.8388024697	732.9737025922935	-1.4215401033609396	2.020776265463431	537250.448691856	742.4554744060002	665.178695460138	0.709264	23.008917	0.1592576499999999	0.0924885	0.0623276381	0.0539544864	-0.0769250668	-0.0434758013	-0.0561184832	0.079233124	0.0017686495	0.0557685544	-0.0044336056	0.0309243635	-0.0082557383	-0.029635446	-0.004624096	-0.0302874812	-0.0062463807	0.057038954	-0.1072485421	-0.0496747119	-0.0188000507	-0.0650677128	0.1055918195	-0.039509104	-0.0329070225	-0.0115939511	-0.0204827563	-0.0089043046	-0.0060475694	0.0463427143	-0.0113733944	-0.1279988706	0.0211113706	0.0278786079	-0.0038487067	-0.0515344762	0.0161207235	0.0338510361	0.0617546508	-0.0737474859	0.0486062502	0.0422001332	0.0509044851	0.0172648171	-0.0446040377	-0.0097021149	-0.0032465698	0.0202993801	-0.0157506489	-0.0922787255	-0.0105276056	0.0052494706	0.0597324219	-0.0524983198	-0.1144078661	0.02535	0.0131363	0.00017256237769	0.0006426225	0.103588	0.0791064	0.010730473744	0.0062578225209599	0.477666	0.0413799999999999	0.0017123043999999	0.228164807556	-0.00462751	-0.0001656399999999	2.14138488001e-05	2.743660959999996e-08	0.00245862	-6.686000000000018e-05	4.4702596000000245e-09	6.044812304399999e-06	-0.000723071	-0.000280199	7.851147960100002e-08	5.228316710410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.1200251970317	3.37142163258261	593084.8532094768	11.366483824645991	861.506253294082	5.299596696231333	28.08572514270606	742193.0244648069	735.1978665854907	2.2241639931971804	4.946905468634827	540515.903031857	744.2099336182179	668.5157664622265	0.792286	25.702192	0.0777229	0.0379159	0.1107532325	0.0570360807	-0.0661178562	-0.0748271592	-0.0835854636	0.0948970429	0.0020822446	0.123748819	-0.0864740847	0.0222237837	-0.0363721236	-0.0968456062	-0.0328133734	-0.0489869302	-0.0210698815	0.0327808496	-0.1243214361	-0.0326241796	0.0133008982	0.0203116025	-0.0394811815	0.0591817876	-0.0337172882	-0.0077574489	-0.1375703617	0.0059195658	-0.0074434923	-0.021625237	0.060954414	-0.0281167249	0.0579961192	0.019454467	-0.0277213638	-0.0926258385	0.0419853295	0.0454250013	0.0378295338	-0.0692765359	0.0633166107	0.1000517511	0.0093076867	0.0240531675	0.0919460352	-0.0390092683	0.0450142821	0.018872834	0.0216754716	-0.0839620564	0.0759609268	0.0660147804	0.0576957916	-0.0566681795	-0.1147017419	0.0325703	0.0072203	5.213273209000003e-05	0.00106082444209	0.0850652999999999	-0.0185227000000001	0.0072361052640899	0.00034309041529	0.480814	0.003148	9.90990400000025e-06	0.231182102596	-0.00402573	0.0006017799999999	1.62065020329e-05	3.621391683999996e-07	0.00264283	0.00018421	3.3933324100000075e-08	6.9845504089e-06	-0.000913719	-0.0001906479999999	3.634665990399999e-08	8.34882410961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.2258252893855	-6.894199907646225	582513.6603886636	47.52999236658922	851.7317852454818	-9.77446804860017	95.5402256331056	725447.0339974555	730.6203872199596	-4.577479365531076	20.953317341862785	533806.1502214437	740.4662537036794	667.4950166956268	1.436936	46.614998	0.3176426	0.186504	-0.0275825261	0.0337907507	-0.1122008899	-0.0347438496	-0.0053986844	0.0716119984	0.0528934156	-0.0088490718	-0.0149472492	-0.024464017	0.0405039524	0.0246722927	0.0652961049	-0.0243487397	-0.0598286959	0.1475590096	-0.0132427185	-0.0075852799	0.1167764853	-0.0440348644	0.1494200658	-0.1804672271	-0.055896729	-0.122023967	0.086092983	-0.1243850941	0.0914387278	0.0433110618	0.0081824412	-0.0526440325	-0.1489107578	-0.1536819871	0.0405071925	-0.0148703746	-0.0476852604	0.0237317239	0.118167958	-0.0709744311	-0.0395029247	-0.0651150705	0.048962103	-0.0834276675	-0.1346880142	-0.0734257281	0.0761556856	0.0888354796	-0.0214330174	0.0980615312	-0.1591549941	0.027885624	0.0556345156	-0.0607412226	-0.1145547726	0.0127159	-0.0198544	0.00039419719936	0.00016169411281	0.161301	0.0762357000000001	0.026018012601	0.00581188195449	0.344931	-0.135883	0.018464189689	0.1189773947609999	-0.00260435	0.0014213799999999	6.782638922500001e-06	2.0203211044e-06	0.00235082	-0.00029201	8.526984010000007e-08	5.5263546724e-06	-0.000913719	0.0	0.0	8.34882410961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.8986313475291	-3.3271939418564216	577445.9299238479	11.070219526726072	846.6721198062819	-5.059665439199875	25.600214356633668	716853.6784572629	728.1864369065869	-2.433950313372748	5.924114127967296	530255.4868947107	740.125482905961	658.7062464708124	1.838104	59.629105	2.33658955	1.34797	-0.2545121971	-0.0670627735	-0.0356141469	0.0651869961	0.103696254	-0.2133439246	0.2322047084	0.0479355934	-0.0479086207	0.0176898392	0.0722648507	0.3260134325	0.0761833736	0.0358626562	-0.0894753638	0.0945318432	0.1850899144	0.0056284322	0.1705649105	0.0770458709	0.0916145898	-0.1483226854	0.0500164518	-0.0181348597	0.1334457698	-0.0320989173	-0.0023037544	0.029510988	0.201879814	-0.0716118147	0.06278952	0.2493134348	0.0511670654	0.293358739	-0.1542690452	0.0455491666	0.1275258084	0.0645873157	-0.1881274393	-0.1009904065	0.0317745226	-0.0366542639	-0.0879525049	-0.2085488362	-0.0892024919	0.2410921474	-0.1698323153	-0.0182906481	-0.1246666795	-0.0369908229	0.0535494744	-0.0647104904	-0.1139675232	-0.130135	-0.1428509	0.02040637963081	0.016935118225	-0.0949296	-0.2562306	0.00901162895616	0.0656541203763599	-0.458403	-0.803334	0.645345515556	0.210133310409	0.0141643	0.01676865	0.0002006273944899	0.0002811876228224	-0.00159099	-0.00394181	1.5537866076100004e-05	2.5312491801e-06	-0.00288674	-0.001973021	3.892811866441001e-06	8.3332678276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.5509075230776	11.652276175548536	595290.8028996846	135.77554007125602	855.1503454319837	8.478225625701839	71.88030976030734	731282.1132924411	739.4879728429863	11.301535936399432	127.7247145217278	546842.4619794292	748.8668759610829	663.652380383184	1.708778	55.43367	0.8564239999999999	0.504568	-0.1313897522	-0.1066435724	0.0999390143	0.0542852852	0.0689894617	-0.1439623295	-0.0866464784	-0.0076832952	-0.0203753301	-0.0636701854	-0.0925430919	-0.0175810645	-0.1601263634	0.0802720345	-0.0662443462	-0.175867973	0.1366769258	0.0886674839	0.1126871442	0.0969177367	-0.2089084844	0.0999997046	0.081070293	-0.0123507693	-0.0351805003	0.0635798802	-0.0554091177	-0.094816459	-0.103105367	0.0039706216	-0.108003631	0.2468103661	-0.0981511632	0.066785623	0.1494920263	-0.0010984746	-0.0936845215	0.2139432375	-0.0578632613	-0.0270211818	-0.1400621793	-0.0549315767	0.2121845692	0.0005229803	-0.0593561007	0.0422407686	-0.0439529152	0.1267208555	0.1635208121	0.0268844348	0.0514415587	-0.0685692013	-0.1129422506	-0.112445	0.0176899999999999	0.0003129360999999	0.012643878025	-0.0436409	0.0512887	0.00190452815281	0.00263053074769	-0.217197	0.241206	0.058180334436	0.047174536809	0.00707762	-0.00708668	5.00927048644e-05	5.02210334224e-05	0.000922436	0.002513426	6.317310257476e-06	8.50888174096e-07	-0.00156206	0.00132468	1.7547771024e-06	2.4400314436e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
