global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107
743.5187452962239	1.4125759401706546	1.9953707867490087	552820.124606871	915.837282576404	1.3421764004332315	1.8014374898799068	838757.9281569321	766.6555848517608	0.1800453867735996	587760.7857843953	0.032416341298455	791.0023662617223	612.8039947819748	1.803926	72.25402099999998	0.8985601999999998	0.616514	0.0884237355	0.0253431893	0.1385542858	-0.1672354393	-0.0561177215	-0.019622306	-0.0641130217	-0.1298431478	-0.0718559026	-0.0196403465	0.0544453171	0.2195483686	0.0389379533	-0.0849613184	-0.0332741733	0.0251898994	0.0473265733	-0.1713482729	-0.084481535	0.0867016674	-0.0900825505	-0.1178921256	-0.0229384884	0.0236534835	-0.1461201577	0.0046772339	0.0945374922	0.0869013575	-0.0086047552	0.1110308349	-0.0103578389	0.05107366	-0.1905812368	0.0178349757	0.0323319791	0.0381070907	-0.0922974319	-0.072266955	0.1206248551	0.1316614039	-0.0579956792	-0.0963912947	0.1054574207	0.00324445	-0.0319424491	-0.0165643365	-0.2067781288	-0.0380017651	-0.0406209601	-0.0179532557	0.0338712884	-0.0256093251	0.0171520471	-0.0319141644	-0.0231463637	0.0953761056	0.0438968002	-0.0223783947	0.105989	-0.01589	0.0002524921	0.011233668121	-0.143904	-0.285323	0.020708361216	0.081409214329	-0.0294962	-0.5338921999999999	0.00087002581444	0.2850408812208399	-0.00351648	0.00115841	1.3419137280999997e-06	1.23656315904e-05	0.00167148	-4.858000000000011e-05	2.3600164000000103e-09	2.7938453904e-06	0.00141091	6.210999999999999e-05	1.9906670281e-06	3.857652099999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.4913462220829	-9.02739907414093	81.49393404380054	539477.5376751277	908.1857173185688	-7.651565257835273	58.54645089491176	824801.2971414434	759.2301551847003	-7.425429667060484	576430.4285417841	55.13700574046198	775.3009945909698	603.216721769702	2.156428	86.373062	1.9725954	1.10922	-0.1463682819	-0.2273402124	0.0670182884	0.1349597907	-0.0112790296	0.0864474344	0.0288616872	0.3036789576	0.0678285273	0.1167196999	-0.2384564446	0.0397303393	0.1343015203	0.0479855901	0.3695375131	0.0684154525	0.0809299795	0.0580674204	0.1939228432	-0.0467677332	-0.1668329564	0.039371664	-0.2263063954	0.0681496061	-0.0732426752	-0.1038723402	0.0266182742	-0.091119481	0.0507165035	-0.0413319612	0.0218821029	-0.0004651314	-0.1033207143	-0.0218609299	-0.058375375	-0.097729481	-0.0854196046	0.201313363	-0.000124262	-0.1721130884	0.2435340409	0.0974521698	0.1343437622	-0.2652016521	-0.0408289996	-0.0521276655	-0.0065903108	-0.0879258054	0.0246993332	0.0216999172	-0.0911149059	-0.2758024852	0.0429128239	-0.0082296846	-0.0903986302	0.0940386689	0.0394798359	-0.0293067317	-0.0818896999999999	-0.1878786999999999	0.0352984059136899	0.0067059229660899	0.312244	0.456148	0.097496315536	0.208070997904	0.91118	0.9406762	0.8302489923999999	0.88487171324644	-0.00674475	-0.0032282699999999	1.0421727192899998e-05	4.54916525625e-05	0.00299132	0.00131984	1.7419776256000005e-06	8.9479953424e-06	-0.00179883	-0.00320974	3.2357893689e-06	1.03024308676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.485745442267	3.99439922018405	15.955225130206948	545361.1962214208	907.5008172480884	-0.684900070480353	0.4690881065439924	823557.7333059484	765.7261308567324	6.495975672032159	586336.5074768217	42.19769993163367	786.4161384034119	594.6156423912668	1.256811	50.340015	0.7086638	0.395845	-0.0906812155	-0.1240157597	0.1188989567	0.0055314589	-0.0786133648	0.0123602801	-0.1182499242	0.2243306001	0.0055512027	0.1574656788	0.0491523275	0.190466741	0.0969759821	-0.0612081797	0.1405000254	-0.0037633758	0.1458126112	0.0335659012	-0.0643977595	0.1052118994	-0.0014515694	0.0359657866	-0.0519126977	0.1333006373	-0.1753765813	0.0796781286	0.0352478754	-0.0308148931	0.043766335	0.1106668665	-0.0341975941	0.1261506025	-0.1777813579	-0.1047663313	0.0864937249	0.070285776	-0.0124044786	0.0559444103	0.154316033	-0.074067782	0.1534378897	-0.0852539041	0.1182576479	0.0473734939	-0.051501861	-0.0989086151	-0.0926354468	-0.044409707	0.2122320362	0.0209612524	0.0449055282	-0.0785097991	-0.0804465018	-0.1668167395	-0.0556912316	0.092661062	0.034995421	-0.0361224311	-0.110225	-0.0283353000000001	0.00080288922609	0.012149550625	0.103556	-0.208688	0.0107238451359999	0.043550681344	0.596182	-0.314998	0.3554329771239999	0.099223740004	-0.00532211	0.00142264	2.0239045696000006e-06	2.83248548521e-05	0.00178577	-0.00120555	1.4533508025000003e-06	3.1889744929e-06	-0.00129417	0.0005046599999999	1.6748759889000002e-06	2.546817155999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.740646605584	-0.7450988366830416	0.5551722764264219	544261.2616540251	899.9619610689701	-7.538856179118284	56.83435248942993	809931.5313711065	762.9374343702323	-2.7886964865001573	582073.5287634325	7.776828093818322	779.1910541777647	580.5089370237163	1.145338	45.875095	0.64467335	0.322967	-0.1556767333	-0.1878995322	0.0618207451	0.0036168583	-0.0249410852	0.0150924486	0.14389076	0.08652398	0.0905076986	0.1485693688	-0.068804314	0.0980761274	0.1070592907	0.0245504142	0.1255066252	-0.1013235563	0.1340320851	0.1088386011	0.1610638298	0.0875798768	0.0106845947	-0.0666016592	-0.0455753908	0.2262855312	-0.0262959208	-0.1430362695	0.0035836854	-0.0840562415	0.0376205628	-0.0181736687	-0.0555460118	-0.0049119609	0.0853795205	-0.039981533	-0.0489475744	0.1620156386	0.0659133905	0.1808608827	-0.0172556196	-0.1556398067	0.0329552518	-0.0453248071	0.0468670276	-0.1072445674	-0.0039250424	-0.020610566	-0.0564177492	-0.0300657069	0.0849046376	0.1105304499	-0.1487337638	-0.0263750967	-0.0285932443	-0.1330244956	-0.2199993338	0.0912438734	0.030451217	-0.0427992974	0.0158897	0.1261147	0.0159049175560899	0.0002524825660899	0.256226	0.15267	0.065651763076	0.0233081289	0.83301	0.236828	0.6939056601000001	0.056087501584	-0.00469306	0.0006290499999999	3.957039024999999e-07	2.20248121636e-05	0.00226705	0.00048128	2.3163043840000018e-07	5.1395157025e-06	0.000176713	0.001470883	3.1227484369e-08	2.1634967996890004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.6051329732445	4.864486367660561	23.66322762115544	551462.3835182101	916.7629941864436	16.80103311747348	282.27471381444064	840454.3875096933	764.856092675593	1.9186583053607364	585004.8425029754	3.681249692729733	787.9140092046175	606.2456330130067	1.497578	59.983624	1.1590996	0.709705	0.011344591	-0.0603542834	0.1648957348	-0.049575984	-0.1078216918	0.0033654074	-0.1281267546	0.100823987	-0.023014362	0.0689962921	0.0214734304	0.1769621197	0.0827598017	-0.0376686141	0.1054175945	0.0132851278	0.181582771	-0.0905927416	-0.0194637554	-0.0927923635	0.1573181671	0.0245842482	-0.0180480785	-0.0717542194	0.1442623125	-0.2041630028	0.0175526468	0.2506950956	0.247149399	-0.1817450428	0.0430052103	-0.0640749788	-0.0677731636	-0.0755351689	0.0030255965	0.0943891758	-0.2077006087	-0.0004284464	0.14295751	0.0230084633	0.1540631385	-0.1260557255	0.140309896	-0.0038265581	0.0325547845	-0.0424672831	-0.1659793373	0.0875521695	0.2097629272	0.0072887394	0.0139941343	0.1056640135	-0.1300256827	0.1945298825	0.0063595524	0.0897877085	0.0258549876	-0.0493116688	-0.100319	-0.1162087	0.01350446195569	0.010063901761	-0.0344465	-0.2906725	0.0011865613622499	0.08449050225625	0.21489	-0.61812	0.0461777121	0.3820723344	-0.00402139	0.00067167	4.511405889000001e-07	1.61715775321e-05	0.00364865	0.0013815999999999	1.9088185599999994e-06	1.33126468225e-05	-0.000451985	-0.000628698	2.0429044022500005e-07	3.9526117520400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.7787095974502	-6.82642337579432	46.60005610559112	541370.3094968889	893.4837721788036	-23.279222007639987	541.9221772809899	798313.2511468643	761.9255257763377	-2.9305668992552683	580530.5068295487	8.588222351010637	779.4612176688989	597.943974159337	1.366409	54.729836	1.01903575	0.490188	-0.0575302002	-0.1342835214	0.0920651014	0.1110814003	-0.0465436691	0.0371841976	0.167873445	-0.0385775836	-0.0155339597	0.2271900161	0.0099969758	-0.0085677558	0.1648630807	0.1351807125	-0.0317628958	-0.0115501964	0.1835598522	0.0403540067	-0.0295244661	-0.1947294098	-0.1335791783	0.0931045678	-0.0171284769	0.1870762725	0.1651475568	0.0813452201	0.0452664464	0.2420232683	0.0796243141	0.0647533957	0.0507196652	-0.0577661758	0.0633516484	-0.0714082323	0.1453752048	-0.0418731664	0.069847158	0.1634411589	-0.0680197468	0.0499549587	-0.0047840076	-0.208690481	0.0250277109	-0.1695485897	-0.0950640606	-0.1176109851	0.1697632152	0.0180902351	0.1461976115	-0.1502678332	-0.02976934	0.0117939131	0.0276799161	0.0385482215	0.0692872732	0.0882931893	0.0212145853	-0.0556345156	-0.38651	-0.286191	0.081905288481	0.1493899801	0.192833	0.2272795	0.037184565889	0.05165597112025	0.476917	0.262027	0.2274498248889999	0.068658148729	-0.00253062	0.0014907699999999	2.2223951928999992e-06	6.4040375844e-06	0.00339905	-0.0002496	6.230016e-08	1.1553540902499998e-05	-0.00358238	-0.003130395	1.28334464644e-05	9.799372856025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.0146464474434	4.235936849993209	17.943160997130388	547621.6769567346	915.404475496767	21.92070331796333	480.51723395416855	837965.353759511	763.8661357370762	1.9406099607384704	583491.4733258933	3.765967019717368	783.4521281187167	589.4021283875903	1.207652	48.370995	0.7667134999999998	0.364284	-0.0819724261	-0.1166834007	0.0841951729	0.1283812645	-0.0958361797	-0.0392255519	-0.0311133972	0.1364099204	0.0677829367	0.2256675066	0.1765277873	-0.0509035598	0.1531659554	0.0401552989	0.1599621098	0.1187490279	0.1954308542	0.0539407246	-0.0674962038	-0.1667401078	0.0461028957	0.194008976	0.1761546852	-0.0133012698	-0.1568352617	0.1875744696	0.060046276	0.0060931554	0.1147625279	-0.2598168175	-0.01228567	-0.0230137109	-0.0262885775	-0.0144736719	0.0169330133	-0.1407088637	0.1700654834	0.122370453	0.0820775595	-0.0338087945	0.2689808918	-0.1278513881	0.0324037537	0.1001069645	-0.0581748258	-0.0526454998	0.0241261243	0.1387322881	0.0642516105	-0.2994989699	-0.1011581898	0.0881121051	0.0419266717	0.0405461966	-0.0713242566	0.0867609543	0.0165379384	-0.0617435365	-0.59305	-0.2065399999999999	0.0426587715999999	0.3517083024999999	0.145473	-0.04736	0.0211623937289999	0.0022429696	0.362741	-0.114176	0.131581033081	0.013036158976	-0.00527472	-0.0027441	7.530084810000001e-06	2.78226710784e-05	0.00490058	0.00150153	2.2545923409e-06	2.40156843364e-05	-0.0073095	-0.00372712	5.342879025e-05	1.38914234944e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.6491785273566	-2.3654679200867577	5.595438480959571	544126.3105820841	904.610867905129	-10.793607591637963	116.50196484226473	818320.8223320708	761.152493005629	-2.7136427314471803	579353.1176086841	7.363856873936113	784.512364585287	620.6167085282383	2.19206	87.800262	2.5596155	1.406	0.0848293565	0.0079898052	0.0256471511	0.0179224136	0.1054906171	0.1050454504	0.0396734948	-0.0245261753	-0.0600659239	0.0778196833	-0.0684039112	0.1029261766	0.0416099859	0.1623270562	0.0013326504	-0.0445858108	0.041522111	-0.0339481424	-0.0365992605	-0.2282234077	0.0122537544	-0.0900404714	-0.2437779469	-0.0637880046	0.1648474591	0.2387052862	0.1010958681	0.2422576608	-0.2734374833	0.0236747577	0.2525475605	-0.0234915064	-0.2569979046	0.107730055	0.0129781264	0.1168782123	-0.0688465179	0.0257536794	-0.0781795485	0.0766086588	-0.0140735831	-0.1016100279	0.1441974688	-0.0208556306	-0.022796071	-0.2633827264	-0.1209000306	0.0770837254	0.1935533583	0.0944710766	0.3577519403	-0.1683608397	0.1617498049	0.1600904485	0.3142856387	0.0851916578	0.0118330366	-0.0676152521	0.24066	0.83371	0.6950723641	0.0579172356	-0.376387	-0.52186	0.141667173769	0.2723378596	0.334221	-0.0285199999999999	0.111703676841	0.0008133903999999	-0.0114016	-0.0061268799999999	3.75386585344e-05	0.00012999648256	0.00365084	-0.00124974	1.5618500676e-06	1.33286327056e-05	0.0088243899999999	0.0161338899999999	7.786985887209825e-05	0.000260302406532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.1068808012583	1.4577022739016456	2.1248959193380283	546278.9812477655	901.2959136077196	-3.314954297409372	10.988921993912864	812334.323885974	759.0921733508978	-2.060319654731188	576220.9276425896	4.244917079671643	778.9071825468876	617.0473480208074	2.073509	83.05181899999998	3.899195	1.87545	0.1626021165	0.0486894844	0.0462542265	0.0877080314	0.0959891841	-0.1847213409	0.0586161647	0.006528818	-0.207601048	-0.2204866214	-0.1921452812	0.0058269752	-0.114124063	0.1913358315	0.1065419184	0.0271879403	-0.1603530961	-0.2158361605	0.0265340693	-0.0733005763	0.0755677092	-0.0787989442	-0.0922442555	0.2368961119	-0.0836089682	-0.1615888523	-0.1653969548	-0.0076476754	-0.0812580561	0.1904239278	-0.0353666825	-0.0393576172	0.112869808	-0.0814988502	0.1343811184	-0.0180856486	0.1208886527	-0.0611985628	-0.2322085458	0.1407849882	0.0342397908	0.1854901569	0.1645626186	-0.1322089987	0.0906712099	0.0502139819	-0.1242906073	0.0537320868	-0.0431372618	0.0596739126	-0.3487626879	-0.0836293987	0.0352337532	0.0350138894	0.1226439771	0.0835859703	0.0071079182	-0.0732270951	0.608525	0.367865	0.135324658225	0.3703026756249999	-1.01962	-0.6432329999999999	1.0396249444	0.4137486922889999	-0.844093	-1.178314	0.712492992649	1.3884238825959996	0.00297099	0.01437259	0.000206571343308	8.8267815801e-06	0.0083184	0.00466756	2.1786116353600004e-05	6.919577856e-05	0.0239799	0.01515551	0.0005750356040099	0.0002296894833601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.1383483804485	5.031467579190235	25.31566600044244	553741.8815303817	904.6767642327228	3.380850625003177	11.430150948584371	818440.0477425895	768.512402207972	9.420228857074108	590611.3123474676	88.74071171965174	784.9167678633092	609.959289341382	1.620038	64.888626	2.0902625	1.12696	0.103407884	-0.0027735265	0.0874732491	0.0775738993	0.0979448166	-0.014995134	0.0098279458	0.0847162639	-0.1315785363	0.1196161788	-0.0745920888	-0.22548008	-0.0798592822	0.0075736377	-0.067962445	0.0881887168	0.0238064597	-0.045591185	0.1842970147	-0.1922890859	0.0048863135	-0.0123610047	0.0395383443	-0.0824022135	0.016774522	-0.0900523652	0.1116407626	0.1294538392	0.0663187807	-0.0434684239	-0.187138467	0.1527788387	0.0567151414	-0.0258565988	0.0782708019	-0.0060438655	0.0166006629	-0.038360591	-0.0552890398	0.0084476107	0.126753787	0.0180866496	-0.2395989332	-0.0432804255	0.1725764372	-0.0984083572	0.0048991728	0.0728375678	-0.0147719274	-0.1224137959	-0.0203739101	0.0783537244	-0.1272373618	0.1621673858	-0.1087872571	0.0819445778	0.0023706562	-0.0785574968	0.614299	0.005774	3.333907600000066e-05	0.377363261401	-0.148032	0.871588	0.021913473024	0.7596656417440001	-0.18831	0.655783	0.0354606561	0.430051343089	0.00153114	-0.00143985	2.0731680225000003e-06	2.3443896996e-06	0.0123156	0.0039971999999999	1.5977607839999996e-05	0.00015167400336	0.0182746	-0.0057053	0.0003339610051599	3.255044809e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
