global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46
790.7744921041426	2.228825685160814	625324.2973625647	4.967663934832571	1000.0915252007394	0.1789051299986113	0.03200704553982	1000183.0587783412	730.5944976704013	-0.0352541612523964	533768.320026266	0.0012428558856099	799.8633112485333	556.0091970551383	1.244131	37.262253	0.3207034	0.188646	-0.0358008137	-0.0543244871	0.0553431967	-0.0941300066	0.041966463	0.0293966278	-0.0335889018	0.0427864058	-0.0303475232	0.0640770629	-0.0017814122	0.0346372483	-0.0664215503	-0.0856803876	0.0700053595	0.0198461563	-0.0216449782	0.0304973235	0.0537136167	0.0325506643	-0.0499851584	-0.0307732301	0.0483151775	-0.0137947838	0.0583743503	0.0149455192	0.0932695244	-0.0156718909	0.0952573265	0.0822891502	-0.0761683125	0.0162500348	0.0022849146	-0.1108367293	-0.0725961187	0.0028063017	0.1465296818	0.041196893	-0.0410554655	0.0150637399	-0.0282152937	-0.007956549	0.0488399417	-0.1414720505	0.040211145	0.0189284433	-0.0641772846	-0.0783237166	-0.0464547947	-0.0373396606	-0.0376500995	0.0516851875	0.02298408	0.0634370608	0.0752467835	0.053528907	0.0771481422	-0.093234382	0.0807334811	0.0326818159	-0.027053909	0.0429657806	-0.0439770165	-0.0999779018	0.0406113226	0.0255275699	-0.066206897	-0.0318600388	-0.0075560367	-0.006525081	-0.0474549483	0.0763671363	0.1179258154	-0.1280240103	-0.0493441924	-0.0236267007	-0.0035556678	-0.1144874327	0.0106533374	0.171967	-0.0286909999999999	0.0008231734809999	0.029572649089	0.134383	0.029648	0.000879003904	0.018058790689	-0.171664	0.177154	0.031383539716	0.029468528896	0.0135571	0.0006584	0.00018379496041	4.3349056e-07	-0.000535382	0.0010458079999999	1.0937143728639997e-06	2.866338859240001e-07	-0.000849198	0.0	0.0	7.21137243204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.1667020080049	-1.6077900961377054	622784.0835581912	2.584988993238492	1000.05700997821	-0.0345152225294214	0.0011913005862554	1000114.0232065576	731.4640354793883	0.8695378089869337	535039.6351997918	0.7560960012577972	799.4170813882777	557.1989273403645	1.047238	31.365215	0.3466349999999999	0.164573	-0.0274552668	0.1096822818	0.0187517067	-0.0856510257	0.0509678194	-0.0480094082	-0.040842665	0.0362419117	0.0563020602	0.0121389309	-0.0118001092	0.0479686733	-0.0820650137	-0.0990557147	-0.0025894763	-0.0215036215	0.037015729	-0.0410612687	-0.0484885923	0.0610783722	0.0086066961	0.022322314	0.0937226413	-0.0024106113	-8.19648e-05	-0.0459610928	0.0320809945	0.1367248769	0.0422304306	-0.0141689134	-0.0418420441	-0.0554349446	-0.0082529786	0.0291625124	0.0461940061	-0.0412948441	-0.0006858512	0.0156542316	-0.0416061558	0.0322548754	-0.0283145545	-0.3234974747	-0.1442586216	-0.0325673392	-0.0597245049	-0.079796751	-0.1567882865	0.0061046611	0.0389591926	-0.0340394327	-0.0386333046	0.0566501614	0.0973776527	0.0105881893	0.0758433474	0.0041989505	-0.0357101903	-0.0044985831	0.0193125197	-0.0812071812	-0.0454650382	-0.1170664492	0.0222812264	0.0539178295	0.090620564	0.0774763002	0.0056817825	-0.0958877819	0.0739818545	0.0084278459	0.0135233245	0.0323969444	0.0601176653	0.0340127838	-0.014684932	-0.0431475325	-0.0059244253	-0.1140958982	0.017710062	0.216002	0.0440349999999999	0.0019390812249999	0.046656864004	0.11287	-0.021513	0.000462809169	0.0127396369	-0.23175	-0.060086	0.003610327396	0.0537080625	0.0154646	0.0019074999999999	0.00023915385316	3.638556249999998e-06	-0.00181812	-0.0012827379999999	1.6454167766439996e-06	3.3055603343999995e-06	-0.00207898	-0.0012297819999999	1.5123637675239994e-06	4.322157840399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.049306511383	-0.1173954966219525	622598.8081060944	0.0137817026271148	1001.193510152034	1.1365001738240608	1.2916326451021205	1002388.444770551	730.1316470029792	-1.3323884764090508	533092.2219552831	1.7752590520676317	799.015961683691	555.1446961234241	1.012953	30.338362	0.0647494999999999	0.0322606	-0.0252718971	0.0426348984	0.0227565009	0.0370142444	-0.1754548856	-0.0612453762	-0.0448915846	-0.0241139877	0.026058187	-0.0070927106	-0.0235552069	0.0145481432	-0.0476807293	-0.03733094	-0.0718395604	0.0029385415	0.0653296122	-0.0547392889	0.0133660878	-0.1272263696	0.1591758906	0.092943224	-0.0829836965	-0.0668262081	0.1317361577	-0.0434299384	0.1238109641	-0.0682770787	0.0519756143	-0.0581942412	0.000407001	-0.0228260828	0.1123188851	-0.0232611663	0.0223816665	0.0419907979	-0.0301559394	-0.0629459581	0.0464208582	-0.0567839034	0.0244793148	-0.1037440233	-0.0688200516	0.0984842201	0.0379862214	0.0615074564	0.0736986464	-0.0208264173	-0.0568401945	-0.0201008891	-0.0219402694	0.0101736572	0.0210630237	-0.1107768037	0.0680986676	-0.0308723351	-0.0163931162	-0.0889874357	-0.0717271182	0.0145604946	-0.1057654704	-0.0753444024	0.1651974084	-0.0627570977	0.1034017559	-0.0169560457	-0.0236872723	0.0273363351	0.0639403881	0.0413460701	-0.0286844148	0.0139453386	-0.0379567587	-0.067643211	0.027011119	-0.0157977528	-0.0082906521	-0.1135094328	0.0246987197	0.203541	-0.012461	0.000155276521	0.041428938681	0.130818	0.0179479999999999	0.0003221307039999	0.0171133491239999	-0.233762	-0.0020119999999999	4.048143999999944e-06	0.054644672644	0.0154851	2.0499999999999685e-05	0.00023978832201	4.2024999999998705e-10	-0.00219438	-0.00037626	1.4157158760000018e-07	4.815303584400001e-06	-0.00232879	-0.00024981	6.240503610000004e-08	5.423262864099999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.0692509486424	-0.9800555627405174	621053.1442907543	0.9605089060586324	1002.5505692212122	1.357059069178149	1.8416093172386645	1005107.6438457766	730.6982421573421	0.566595154362858	533919.9210918297	0.3210300689474709	801.2936237884544	552.6281070946609	1.033153	30.943365	0.1900866	0.0880117	-0.0614691961	0.0367382326	0.0334894765	0.0104201523	0.0492400537	0.0697037133	-0.0451126383	-0.0914077883	0.0069919311	0.0425897444	-0.0331387821	0.0189557516	-0.0217213927	-0.1339179463	0.0057045036	-0.0610077869	-0.0087696443	0.0209512866	-0.0225732794	0.0719231519	-0.1551663201	-0.0419978459	0.0046868277	0.0410343902	0.0067936814	0.0872883649	0.0136582372	-0.0287390209	0.0436859958	0.0592222398	-0.091745942	-0.0955353941	-0.0344070355	0.0463116015	-0.0427192065	-0.0279257551	0.0516317413	0.0404796604	0.0817618789	0.1687957117	0.0137477237	-0.1079480448	0.1618090938	0.0724501947	0.0081303405	-0.0453885268	0.1080946082	0.0609234699	-0.047092149	-0.0429651142	0.1038651889	0.0052923396	0.0700363135	0.0012906471	0.1580725051	-0.0316380251	0.0443211401	0.0282939864	0.0454991749	0.0338075913	-0.0433008726	0.0925522384	-0.0513970105	-0.0601021566	0.0778265926	0.1002152382	0.0249523895	-0.1343038996	0.0515747363	0.0188084591	-0.0466804057	-0.0413886781	0.0503467463	0.0998798984	0.0173036414	0.0530997883	-0.0106533374	-0.1127290384	0.0315924503	0.225141	0.0216	0.00046656	0.050688469881	0.0819584	-0.0488595999999999	0.0023872605121599	0.00671717933056	-0.263307	-0.029545	0.000872907025	0.069330576249	0.0150278	-0.0004573	0.0002258347728399	2.091232900000007e-07	-0.00325218	-0.0010577999999999	1.1189408399999997e-06	1.05766747524e-05	-0.00261533	-0.00028654	8.210517160000004e-08	6.8399510089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.5774752173929	-1.491775731249504	618704.1245193684	2.2253948323449926	997.5854551094856	-4.965114111726621	24.65235814246683	995176.7402459994	729.8426844467828	-0.8555577105593102	532670.3440404861	0.7319789960974884	799.6423566465156	561.6952494090742	1.007885	30.186583	0.92351291	0.452087	-0.0858349243	0.1208805462	-0.0266573492	-0.0438533304	-0.0210264856	0.0538612799	-0.0105767981	0.0072501639	0.0363474178	-0.0554941992	0.0582384721	0.0076327929	0.021895331	-0.1039323855	-0.0786285598	-0.001403911	0.0501695422	-0.0688757314	-0.1708235597	-0.0529942796	-0.0505796452	-0.0620718328	0.0509146552	0.131395608	0.0684951165	0.0226287388	0.0102413323	0.1017665118	-0.0500029027	0.0890716175	0.1273120664	-0.058710501	0.0342321675	-0.0374088482	-0.0506174951	-0.0091285232	-0.0172147201	0.1553349582	-0.089659938	0.1102516467	0.0388865727	-0.0554400448	-0.06601909	0.012910623	0.0633689806	0.0137489814	-0.0457835274	-0.0417927049	0.0112872656	-0.0259094463	0.0188187222	-0.0445822051	0.1041401639	0.0664240755	0.110629168	-0.0040194721	-0.0195880183	0.0009518956	-0.1444313041	-0.0003890035	-0.0058590911	0.0826366877	-0.0511292632	0.0481253884	0.0183502883	0.0090640606	0.0827164225	-0.1595380495	-0.0201356264	0.0228683713	-0.004528567	-0.0839040953	-0.0575798943	-0.0127275481	0.133785135	-0.1026171235	-0.013011472	-0.1117560484	0.0383647583	0.130714	-0.094427	0.008916458329	0.017086149796	-0.00673606	-0.08869446	0.0078667072346916	4.53745043236e-05	-0.474862	-0.211555	0.0447555180249999	0.225493919044	0.0197718	0.004744	0.0003909240752399	2.2505536e-05	-0.000360201	0.002891979	8.363542536440999e-06	1.29744760401e-07	-0.00555608	-0.00294075	8.6480105625e-06	3.0870024966399995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.8779883786194	1.3005131612264904	620751.7245715399	1.6913344825233194	999.3684717650196	1.7830166555340838	3.17914839391195	998737.3423579508	730.6883466789767	0.8456622321939449	533905.4599724564	0.7151446109592455	799.6332143884262	546.4082094865048	1.016876	30.455885	0.8082559099999999	0.416781	-0.0540090596	0.015523196	0.0458736528	0.0311366023	-0.0148895897	-0.0157228721	-0.0250352618	0.0629379451	0.0307059511	0.0057280231	0.0364852474	0.0290682028	-0.0501439476	-0.0391923026	-0.0563374843	-0.0091878803	0.0638437498	0.0094081408	0.0533022162	-0.0662634689	-0.0939022343	-0.0468709887	0.0747151525	-0.074197879	0.160578093	-0.019648126	-0.0378106584	-0.0286294071	0.0794397489	0.0511274932	-0.0696397243	-0.0664506961	-0.0020388793	0.0764650615	0.0325815315	-0.0066097289	-0.075196075	-0.0178400188	-0.0876211636	-0.078719263	0.0825839522	-0.0302792856	-0.0589948611	0.1148914754	0.0903327496	-0.1839896021	-9.7503e-06	-0.0470325577	-0.0531568003	-0.0276165445	-0.0445325557	0.0205233831	0.0361750806	-0.0407488697	0.0404785094	-0.0502840799	0.0349729823	-0.0619693242	-0.093420673	0.0223555556	-0.0720376966	0.0558204216	-0.0048160497	-0.0517202511	0.0481301421	0.0936405737	-0.0803234706	0.0651620094	0.1137781018	-0.1027339726	0.0076902586	-0.1203373168	0.0181987069	-0.0288521454	0.0723091713	0.0637832026	-0.0153640485	-0.110592125	0.0449896151	0.20962	0.078906	0.006226156836	0.0439405444	0.0668884	0.07362446	0.0054205611102916	0.00447405805456	-0.287723	0.187139	0.035021005321	0.082784524729	0.0148211	-0.0049506999999999	0.00021966500521	2.450943048999999e-05	-0.00193487	-0.001574669	2.479582459561e-06	3.7437219169e-06	-0.00270972	0.0028463599999999	8.101765249599998e-06	7.3425824784e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.3342089383515	-1.54377944026794	618321.488146703	2.3832549601939945	1003.8246151325792	4.456143367559548	19.85721371224495	1007663.8579460708	729.8265404722506	-0.8618062067261008	532646.7791776937	0.7427099379516308	800.1387812607749	551.0982338171071	0.943644	28.262556	0.2846286	0.154534	-0.0246290679	0.0556683706	0.0509616508	-0.0533944627	0.0521791456	-0.004001178	-0.0486210321	-0.0079969533	-0.0048669083	0.0807278378	-0.0149907088	-0.0069897957	-0.0379448766	-0.1013842427	0.0997288224	-0.0562215912	-3.11811e-05	0.0082057408	0.0145067963	-0.0090022033	-0.0038286168	-0.0107730297	0.0272578939	-0.0065646267	0.0318653555	-0.0017885192	0.020271404	-0.1363237533	0.0352714097	0.0229845104	-0.0325626076	-0.0956245511	0.1072658169	0.1159091783	0.0317769543	-0.0657504976	-0.0071283944	-0.0399497416	0.0439190634	-0.0074469176	0.005660961	-0.0459443026	-0.0246994449	0.0836689673	0.0021695656	-0.0298922688	0.026154485	-0.09293316	0.0093374445	-0.0205656424	0.0524072765	0.0514183519	0.0474608493	0.0341664015	0.0365668012	-0.0104229545	0.0592253005	-0.0150598691	0.0642816928	-0.0546337417	-0.0700430826	0.008970325	0.0135038185	0.0211344099	0.1543714873	0.0943454133	-0.0479813076	0.0101338614	0.0822963711	0.0778524049	-0.0047092091	0.0601847165	-0.0302095179	0.0014232582	-0.0902810025	0.0914110248	-0.017710062	-0.1092392569	0.0514415587	0.19402	-0.0156	0.00024336	0.0376437604	0.115594	0.0487056	0.00237223547136	0.013361972836	-0.142528	0.145195	0.021081588025	0.0203142307839999	0.0152794	0.0004583	0.00023346006436	2.1003889000000002e-07	-0.00220818	-0.00027331	7.469835610000008e-08	4.876058912400001e-06	-0.00193877	0.00077095	5.943639025000001e-07	3.7588291129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.920703983446	-0.4135049549055338	617671.3529498352	0.1709863477314276	998.7688341676408	-5.055780964938435	25.56092116543381	997539.1841045883	728.9881722044537	-0.8383682677969091	531423.7552139902	0.7028613524487899	798.0956243378274	546.8944431238491	0.875025	26.207363	0.2205581	0.117565	-0.031705631	0.0762847068	0.0363731343	0.028621217	-0.0982485017	-0.0177914524	-0.0086695518	0.0294623542	0.010281137	-0.0033964195	0.004795105	-0.0172119991	0.0163052973	-0.0874146096	0.0233162271	0.0575811199	0.0861579063	0.0045943798	-0.0522794387	-0.0017845373	-0.0273734184	0.0208648843	0.0899486921	0.0338939171	0.0214290241	-0.0163099073	-0.0678646155	0.0175421924	0.052189831	-0.115763901	-0.011395623	-0.0014466527	0.0017793222	-0.0083634068	0.0255634131	0.1245340629	-0.0588690201	-0.1156664965	0.017885248	-0.004502233	0.1550194892	0.0051799963	0.0170267314	-0.133052981	-0.1275581747	0.0952099607	-0.0689413785	0.0278783822	0.0169371376	0.0088807065	-0.0064118699	-0.0065291798	0.0279176651	0.0514092461	0.0184190083	-0.0154418877	-0.0104248324	-0.0778002754	0.0157420864	-0.0028320235	-0.0379235922	0.0235380779	0.0665605316	0.0232840739	0.0553758465	0.0146713591	0.0537762646	-0.0012124105	-0.0594009762	-0.0506426479	0.0116425742	-0.0408697688	-0.0711850134	-0.0694981083	-0.0081069966	-0.0527880643	-0.0200485104	-0.1076997553	0.0576957916	0.201813	0.0077929999999999	6.073084899999991e-05	0.040728486969	0.0400354	-0.0755586	0.00570910203396	0.0016028332531599	-0.225038	-0.08251	0.0068079001	0.0506421014439999	0.0155408	0.0002614	0.00024151646464	6.83299600000001e-08	-0.00155847	0.00064971	4.221230841000002e-07	2.4288287409e-06	-0.00212159	-0.00018282	3.34231524e-08	4.5011441281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.7210572220519	-0.1996467613940922	617357.5797621389	0.0398588293351495	1000.3286425717204	1.559808404079604	2.433002257437361	1000657.3931493808	729.5477651529953	0.5595929485416491	532239.94163973	0.3131442680575367	799.2828154307743	542.921533763897	0.80578	24.133451	0.1372995	0.0669879	-0.0289441553	0.0292630186	0.048509774	0.0321087809	0.0237120383	-0.0228644333	-0.0146780612	-0.0217839668	0.0026407757	-0.0216496653	-0.0187513859	-0.0067150255	0.0479433381	-0.0497191954	-0.0086612907	0.0266034938	0.1528885551	-0.0194376344	0.0329960835	-0.0566676722	-0.0358937864	-0.025698431	0.0251157971	0.0329417163	0.0563698369	-0.0329565984	-0.0284916915	-0.0130869257	0.0611110114	-0.064807259	-0.0940538611	0.0116632081	0.1135986539	0.055529289	0.0140986115	-0.1414324158	-0.0822549003	0.068680593	-0.031370385	-0.1091937575	0.0874968372	-0.0018590171	-0.0472502946	-0.0128071423	0.0285266216	0.058061283	0.0599713152	0.0438940073	0.127348092	-0.0071582805	0.0028609217	-0.0585527505	0.0119412683	-0.016017246	0.0592592129	-0.0091634864	-0.0167071847	-0.071068092	0.0155182104	0.0944673742	-0.0102775012	0.1164774967	0.0276724871	-0.01302652	0.062624608	0.0390626642	-0.0296036986	0.052085023	0.0706028305	0.0841335511	0.0026967141	0.0317931438	-0.1341835941	0.0144098544	0.0132420965	-0.0247912714	-0.0223783947	-0.1059762505	0.0637282764	0.159456	-0.042357	0.001794115449	0.0254262159359999	0.0537944	0.013759	0.000189310081	0.00289383747136	-0.262685	-0.037647	0.001417296609	0.069003409225	0.0155602	1.939999999999928e-05	0.00024211982404	3.76359999999972e-10	-0.00211544	-0.00055697	3.102155809000002e-07	4.475086393600001e-06	-0.00241595	-0.00029436	8.664780960000001e-08	5.8368144025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.6861522761546	0.9650950541027896	618875.1021830612	0.9314084634536663	1000.5617859085512	0.2331433368308353	0.0543558155086163	1001123.8874205096	729.6800533539432	0.1322882009478689	532432.9802626134	0.0175001681100237	798.7999539199546	551.004480942112	0.8599069999999999	25.75458	0.2069679	0.104278	-0.0146120051	0.0511152564	-0.000670584	-0.0071695222	-0.0149185626	0.0441646471	-0.0166647096	-0.0040400953	0.0109743398	0.0228289998	0.0469972422	-0.0108933112	-0.0356996167	-0.0579665672	0.0274301842	-0.0386683555	0.0496520185	0.0340113552	-0.0065401857	0.0482634121	-0.1634704656	0.1091045455	0.1051639792	-0.0076169206	0.0196867089	-0.0677504689	0.0214509833	0.0032710848	0.0032115803	-0.0142216375	-0.1207815689	0.1642250268	-0.0786250493	0.0267506413	0.0083525907	-0.1113941448	-0.0816085161	0.0626760205	-0.0252040502	0.0451827035	0.0562492501	0.0559778144	-0.0518581263	-0.0930942303	0.0551971351	0.1498793914	0.0415549311	-0.1022212757	0.0352513334	0.0052471315	0.0353800951	0.0363906346	0.0272916346	0.0234696793	0.0155108761	-0.0367507671	0.0187656811	-0.0157353971	-0.02370934	-0.0426962712	-0.0357619138	0.0109470763	-0.105364716	0.0773046116	0.1806783536	0.0654459457	0.0449559796	0.0806337754	-0.0477959796	-0.0897556652	-0.0114768551	-0.0142505088	0.0130744806	-0.0646249933	-0.0371922141	-0.0425502412	-0.0246987197	-0.104071687	0.0695158277	0.213806	0.05435	0.0029539225	0.045713005636	0.0835198	0.0297254	0.00088359940516	0.00697555699204	-0.236223	0.026462	0.000700237444	0.0558013057289999	0.0148462	-0.0007139999999999	0.00022040965444	5.097959999999991e-07	-0.00230211	-0.0001866699999999	3.484568889999996e-08	5.2997104521e-06	-0.00138801	0.00102794	1.0566606436e-06	1.9265717601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.8950973143823	1.2089450382276254	620778.6843720399	1.4615481054551946	999.477978483834	-1.083807424717179	1.1746385338720835	998956.2294741314	730.313534161827	0.6334808078837568	533357.858179938	0.4012979339570572	799.7395901969359	540.6244833008898	0.861268	25.79534	0.1704618	0.0827887	-0.0344871533	0.0055853278	0.0668758202	0.0776501948	-0.0294519565	-0.0238958107	-0.005615483	0.0249421771	0.0074895143	-0.005568645	0.0208181676	0.0006123129	0.0071764958	-0.0321946092	0.0266845159	0.0011811154	-0.0203345606	0.0358921539	-0.0933625985	-0.1132075602	0.0381412397	0.0500329893	0.1069486841	-0.0794483488	-0.0358110617	0.0507750644	0.0087085561	-0.0285012585	0.1311247331	-0.0343898935	-0.006922578	0.1109600608	-0.0137184321	-0.008270076	0.115121443	-0.1485769116	-0.0165175087	0.0314739766	-0.08379431	0.1660485939	0.0625615591	-0.0248321545	-0.0235727957	-0.0347491223	0.0849718487	0.1128495743	0.1659766666	0.0114680326	-0.0738006334	-0.0088301317	0.0013914411	-0.0063634498	0.0154254206	0.0463644967	-0.0155580671	0.0229453304	0.0644500819	-0.0733677662	-0.0820972747	0.0487994975	-0.0105110877	-0.0579938406	0.0677663698	-0.0859420613	0.0429499154	0.0433131029	0.0693125554	0.0661834912	-0.0433533343	-0.0871454828	-0.0201896974	0.0204657668	-0.0568507586	-0.081348373	-0.0291178549	0.0061820421	-0.0270084943	-0.1019893188	0.0750362016	0.180839	-0.0329669999999999	0.0010868230889999	0.032702743921	0.0288315	-0.0546883	0.00299081015689	0.00083125539225	-0.275466	-0.039243	0.001540013049	0.075881517156	0.0153197	0.0004734999999999	0.00023469320809	2.2420225000000002e-07	-0.00219865	0.00010346	1.070397160000002e-08	4.8340618225e-06	-0.00168232	-0.0002943099999999	8.661837609999993e-08	2.8302005824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
