global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
801.0867656517806	-0.2685266192968356	641740.0061024309	0.0721065452709877	925.1063809674648	4.280421811742372	18.32201088643985	855821.8161067201	806.2808800703351	1.5903484524542364	2.5292082002235845	650088.8575669941	819.9308758683286	600.2413354219111	1.271589	26.160301	0.2211439	0.117173	0.0705595617	0.0771255451	-0.0479481157	0.043837728	0.0108633528	-0.0877581666	0.0730819879	0.2103796426	0.1082600966	0.1294437921	-0.0699428937	-0.1536040292	0.031474468	0.1278551515	-0.0755655112	0.1414650117	-0.0848499895	-0.0086276471	-0.1086430161	-0.1588374303	0.0803725578	0.0147956929	0.0315234307	-0.1991551973	0.1446527027	-0.1715775472	-0.0743933067	-0.1011037913	-0.0186310499	-0.0569429844	0.0147389255	0.0594228462	0.0253275119	0.1708561709	-0.0701483425	0.1150761207	0.0306441211	0.0631085998	0.00953799	0.0953080259	-0.0429683363	-0.0536683743	0.0286294881	0.0482881409	0.0312718666	-0.081588388	-0.0534455336	-0.1049661531	0.0437033298	-0.0225018158	-0.0200420742	0.0130439966	-0.1046003588	-0.0434393397	-0.0127316598	0.001430755	-0.080472893	-0.0319417104	-0.0146881318	-0.1466996195	-0.0112005696	0.030089176	-0.1528786751	-0.0250912806	-0.059896182	-0.1007506198	0.0940654647	0.1488832237	0.0641064484	0.0455792851	0.0506444361	-0.2748201683	0.0099444537	0.1468522365	-0.0717862271	-0.1424540247	-0.0670594408	0.1150825068	0.1711911751	0.0288773055	-0.035202156	0.0144935692	-0.0086781413	0.1786813062	-0.0716747188	-0.0061495208	0.1237958432	-0.0578339275	-0.0734661053	-0.0229227306	0.012537046	-0.0034558694	-0.0816914857	0.0115469964	0.0842905972	-0.1059665289	0.0087868828	-0.0648540078	-0.0167857819	-0.090356063	0.0179283967	0.0281635761	0.0209891854	0.0283595306	0.0714173692	-0.059570718	0.015218364	0.1173803402	-0.049337072	-0.0171752177	-0.0039619162	-0.0118144178	0.0059244253	-0.1140958982	-0.017710062	-0.0210548	-0.0086573999999999	0.0004433046030399	7.495057475999999e-05	0.0516824	-0.0746196	0.00267107046976	0.0055680847041599	0.0525996	-0.0725724	0.00526675324176	0.00276671792016	0.00347684	0.00061709	3.8080006810000034e-07	1.20884163856e-05	0.00175228	-0.0006888	4.744454400000001e-07	3.0704851984e-06	-0.00030015	0.0	9.00900225e-08	0.0	0.0
797.1943235650801	-3.8924420867004974	635518.7895243857	15.151105398317329	924.004403290594	-1.1019776768707743	1.2143548003215086	853784.1373004067	804.3771903889416	-1.90368968139353	3.6240344030442	647022.6644180076	818.1930185248493	584.8079707963908	1.196289	24.611164	0.1404025629999999	0.0725206	0.0137592037	0.1014748703	0.0716032491	0.0592982173	0.0267532678	0.0857103248	-0.0488150384	0.026008297	0.0168254826	-0.054983506	0.1686040029	-0.0482019835	-0.2715532048	-0.0232126815	-0.1884390866	0.0843792251	-0.1876659734	0.0456717102	-0.0130710998	0.0190526737	0.0599073445	0.0038724279	-0.0405944389	-0.0717653031	0.0291885619	-0.1661485067	-0.0212614561	0.0460572971	0.065026077	-0.1296207582	-0.031176027	-0.0464301724	-0.010696314	-0.159152807	-0.0354017643	0.0728438862	0.0725551748	0.1165899094	0.1279666663	0.1570539845	0.0389282746	-0.0227710316	-0.0034082989	-0.0441120464	0.0284587914	-0.0316159191	0.0091844054	-0.0096288388	0.0114746076	-0.0038235789	0.0559600662	-0.0182440676	-0.0516248161	0.0648787711	-0.0466860329	0.1343633678	-0.121384798	0.0160021789	-0.1029815924	0.0332988722	-0.071962818	0.0424228478	0.1737696147	-0.016085342	-0.0515837258	0.0455005405	-0.0178673419	-0.0640053856	0.0696802529	-0.0551544208	-0.0870957585	0.0653199706	0.0579077049	-0.0083615554	-0.0279971209	-0.1637484764	-0.1868952462	0.1137039289	0.0844518831	0.1442970841	-0.1223333529	0.1082753376	0.0615809078	-0.0039015197	-0.0012479978	0.1099364167	0.1558971562	-0.1427107539	-0.037607153	-0.0777307018	0.0014078014	0.067442121	-0.0168353058	0.1108438111	-0.0155918503	-0.0572336065	-0.128140001	-0.0492901028	0.0862256945	-0.0235558917	-0.0426172158	-0.0482907535	-0.0347755959	0.0567085416	0.1059009093	0.0004918959	0.1123830402	0.0341852778	0.0076610722	0.0310399368	0.0874865311	-0.0883266039	0.0035556678	-0.1144874327	-0.0106533374	6.9663e-05	0.021124463	4.852933569e-09	0.0004462429370383	0.0993911	0.0477086999999999	0.00987859075921	0.0022761200556899	0.102515	0.0499153999999999	0.0024915471571599	0.010509325225	0.00377294	0.0002960999999999	8.76752099999998e-08	1.42350762436e-05	0.00188926	0.00013698	1.8763520400000024e-08	3.5693033476000003e-06	-0.00030015	0.0	9.00900225e-08	0.0	0.0
795.459869164733	-1.73445440034709	632756.4034515743	3.008332066883384	924.4851660599588	0.4807627693647873	0.2311328404072997	854672.8222649096	803.079582558082	-1.2976078308595334	1.6837860827079834	644936.8159216633	817.7500494534844	569.6240054257004	1.06895	21.991428	0.112750603	0.0597072	-0.0701045364	0.1400094244	-0.0060680518	0.1341469	-0.0255483444	-0.0156048769	0.0308813843	0.027096052	0.1416012525	0.1049397934	0.126582957	0.0138328065	-0.0814367005	0.0979334651	0.0380379052	0.0018738782	0.0170525226	-0.1049537641	0.0587501472	0.011263464	0.0402352102	0.1073223969	-0.1613164384	-0.1172343666	-0.0144640554	-0.2041880529	0.1115452945	0.0593684737	0.0114957685	0.0191870341	-0.0453471654	-0.0297936727	0.0138891363	0.0040875762	-0.0949320249	0.0708259374	0.043738976	0.0171473537	-0.0185576118	0.0174327557	0.0270316837	0.0759434513	-0.1302009239	-0.0280135412	-0.0938243176	0.1562482433	-0.0436874246	-0.0009110639	-0.2055182261	0.0186757076	-0.0107194891	0.0721689794	-0.016906158	-0.036114657	0.0640480652	0.0646470117	0.0690437206	-0.0484811041	0.1268063808	0.0655700968	-0.0468218553	-0.0085984552	-0.0888756617	0.0733674072	-0.0808721347	-0.10891034	-0.0012696024	-0.0166363353	-0.0037115707	-0.0030263794	-0.1631847608	-0.1770701566	-0.0145921999	-0.0188513427	-0.1821223828	-0.1326834508	-0.0584928562	-0.0744473635	0.0861027342	0.0847377604	0.0150441115	-0.0680978594	-0.0396361677	-0.0081865474	0.021919078	0.0237890102	0.0026581424	-0.096333663	-0.035834609	0.1177279818	-0.1627085907	0.02503544	0.0698200532	0.0760260653	-0.1231275998	0.0746281562	0.1797112551	0.0837751951	-0.1144527378	-0.0229010734	-0.0316512168	-0.0729946332	0.0615111892	-0.0623640686	0.0682423529	0.0486389821	0.088086962	-0.0061402526	-0.1291034467	0.0238605232	-0.1460369704	0.0555742089	0.0011853914	-0.1146833673	-0.0035556678	-0.00837094	-0.008440603	7.00726364836e-05	7.1243779003609e-05	0.0577374	-0.0416536999999999	0.00333360735876	0.0017350307236899	0.0669327	-0.0355823	0.0012661000732899	0.00447998632929	0.00399554	0.0002225999999999	4.9550759999999955e-08	1.5964339891599998e-05	0.00157038	-0.00031888	1.0168445440000009e-07	2.4660933444e-06	-0.00030015	0.0	9.00900225e-08	0.0	0.0
796.5640851195859	1.1042159548528616	634514.3417024029	1.219292874951617	923.568960833246	-0.9162052267128048	0.8394320174558618	852979.6254146019	801.8670501660549	-1.2125323920271285	1.47023480171503	642990.7661420105	816.0434581629191	566.1160669136414	0.990176	20.370827	0.11548566	0.0579416	-0.0867157153	0.1116537048	0.0187059309	-0.042727908	-0.0108167469	-0.0414167554	0.054194372	-0.0215951741	-0.0143980015	0.0499774527	0.0216242359	0.0656877391	-0.1118189258	0.2332879089	-0.0155750939	-0.0500294571	-0.1306286578	-0.013898903	0.1621418687	0.0605456347	0.0113782704	-0.0457673156	-0.099254518	-0.1294654312	-0.0142015302	-0.1365133492	0.0608925374	0.037513948	0.0750929251	0.0019307896	0.0594033279	-0.0163554206	-0.0397526671	-0.090738312	-0.1436183928	0.096016847	-0.055145213	0.0690307337	-0.066961166	0.0010676851	0.0208630943	0.0441165089	0.1274103028	-0.0835111616	-0.1053077653	-0.0993963627	0.1378066714	-0.0017111605	0.0562879792	0.1887286059	0.0553839253	0.0366964777	0.0522942117	-0.0232972122	0.0288816254	0.0601370021	0.1020955718	-0.0839329523	-0.0293499947	0.0886777153	0.068000786	-0.0322428045	-0.1715147283	0.0458524353	0.0249815634	0.0493773102	-0.0790215751	0.0124638482	-0.1051752004	-0.085587813	-0.1399694112	-0.0900564152	0.0668247534	-0.1002208181	-0.0815892645	-0.0933206455	-0.0815909802	0.0074147371	0.1074331669	0.0891150482	0.0047854421	0.0653079054	-0.0525335879	-0.0625271739	-0.0071465395	0.0739784654	0.0498961069	0.0611250171	0.052462733	0.0297742075	-0.103808947	-0.007151034	0.0586614222	-0.1694558837	0.0479712299	-0.034461765	0.0103203822	0.0194759667	0.0808394256	0.0843441631	-0.0324256858	0.0943673931	0.0014379331	0.0158444875	0.0444848058	-0.1137946536	0.0598615745	0.0236633497	0.1852674476	0.02617785	-0.1268872733	-0.0571950787	-0.0011853914	-0.1146833673	0.0035556678	-0.0139025	-0.00553156	0.00019327950625	3.0598156033599995e-05	0.051678	-0.0060593999999999	0.002670615684	3.671632836e-05	0.0177889	-0.0491438	0.00241511307844	0.0003164449632099	0.0035881	-0.0004074399999999	1.6600735359999986e-07	1.287446161e-05	0.00103343	-0.00053695	2.883153025000001e-07	1.0679775648999995e-06	-0.000149522	0.000150628	2.2356828484e-08	2.2688794384000004e-08	0.0
799.0849165908176	2.520831471231645	638536.7039229538	6.3545913063519	924.3626787301844	0.7937178969383467	0.629988099920232	854446.3618292421	802.5888318482189	0.7217816821639644	0.5209687967074422	644148.8330074885	816.5399932265615	564.7854185404393	0.977857	20.11739	0.03720832	0.0189965	-0.0516962388	0.162457863	-0.0016155277	0.0449432161	0.0655976975	0.0184728768	0.0568592568	-0.100000511	0.0760932761	0.0303377615	-0.0875064575	0.0768055942	0.017330012	0.0796056068	0.0593288011	0.018637327	0.056813896	-0.1115394245	0.1052522711	0.0085627243	0.0764272271	0.1239025002	0.0031958553	-0.0847345025	0.0979384412	-0.1581173177	0.1126898078	-0.0859169651	0.0715234908	0.1452913411	-0.0679007901	0.0173499896	0.0698385947	0.0906930862	-0.0408972018	-0.0780214177	0.0198959426	0.1110499618	-0.1565417704	-0.0584547558	-0.0538371272	-0.0323829766	0.0704373417	-0.0030224225	0.0754903034	-0.0587705269	-0.0785979615	-0.0157558214	-0.0347782837	0.0592068989	-0.0651770492	0.0060066066	0.0078782696	-0.0389373873	-0.1296671555	-0.0249023699	0.100363396	0.0982182959	-0.0338924464	-0.0079945962	-0.0713584807	-0.0394868044	-0.1312711475	-0.0982655099	0.1229283275	-0.0516182603	-0.0952550272	-0.0018015504	0.0085455648	0.0315949473	-0.074721729	-0.1858279819	-0.1365531046	-0.0071438218	-0.1001640998	-0.0267674351	0.10617284	0.0345474624	0.049064882	0.0055548229	-0.0163110701	0.0178194481	0.0168357138	0.0876537409	-0.0315617551	-0.0873694546	0.0483097136	-0.1538854623	-0.0961443592	-0.0058805974	0.075340701	0.0564322903	0.0440393187	-0.173647093	-0.0008425036	-0.0091454724	0.0428944297	0.2244589327	-0.0510977313	0.0601193446	-0.1488228217	-0.0074070989	0.0516471193	0.1471937721	-0.0830962046	0.0361550942	-0.0343685251	0.0134776613	-0.0132000193	0.0999729728	0.013000669	0.0070333526	-0.0035556678	-0.1144874327	0.0106533374	-0.00746692	0.00643558	5.57548942864e-05	4.14166899364e-05	0.0441257	-0.0075523	0.0019470774004899	5.703723529000007e-05	0.00329936	-0.01448954	0.0002099467694116	1.08857764096e-05	0.00361209	2.399000000000021e-05	5.755201000000101e-10	1.30471941681e-05	0.00103343	0.0	0.0	1.0679775648999995e-06	-0.00030015	-0.000150628	9.00900225e-08	2.2688794384000004e-08	0.0
801.8834807073124	2.7985641164948447	643017.1166312747	7.831961114132571	922.7736097719106	-1.5890689582737425	2.5251401541491965	851511.1348914824	801.1269721950414	-1.4618596531774983	2.1370336455882355	641804.4255783947	814.3597819824582	584.1560371738075	0.999264	20.557779	0.0742032519999999	0.0366114	0.0396338056	0.1491059149	-0.0305131533	-0.0665931655	0.1170633583	-0.0010077166	0.0991840521	0.0157933793	-0.031249381	-0.014276577	0.0569296244	-0.022772821	0.0112083667	0.0138641065	-0.0352106329	-0.107812816	-0.0906081296	0.0140003377	0.1771037213	0.0284723531	0.1900025887	0.0052755505	0.1396886749	-0.0572564682	-0.0192129046	-0.0312550723	0.0096038414	0.0720923296	-0.0482007993	0.0591594202	0.0404957627	-0.0118915633	0.0682958445	-0.0417607173	-0.1903652283	-0.0221168361	0.0599029455	0.1036842901	0.0618578866	-0.0400641799	-0.0101707669	-0.2466666547	0.0213997129	0.0096068294	0.0253559222	0.10151985	-0.0403652582	0.0873748134	-0.0433500462	0.1147078944	-0.043126656	0.0705171432	-0.0298792667	0.1457386641	-0.0235229821	0.0688704177	0.0392870445	0.1125235147	0.0693127091	0.0409464043	-0.0226666584	0.0727812654	0.032241431	-0.1068323875	-0.0087822179	0.0622293061	-0.2091611074	0.0505600706	0.0057594794	-0.1066642014	0.0556766116	-0.0330999201	0.0444749151	-0.0439465262	-0.0466211654	-0.1035562722	-0.0626057586	0.0422809923	0.0049682955	0.1129769304	0.022557956	-0.0383417701	0.0351714661	-0.1417896167	0.0266893917	0.0483650631	0.0138360664	0.094807306	-0.1657860086	0.0245175372	0.0679274342	0.0735116578	0.0696811721	-0.136212994	0.0436601451	-0.0784424105	-0.0590950112	0.0821402052	-0.007585426	0.0133705084	0.071746727	0.0152242589	-0.000179536	0.0299491266	-0.0024059062	-0.0495754648	0.081319556	0.0226531971	-0.0403611222	-0.1213848858	0.1584919881	-0.1614468646	-0.0059244253	-0.1140958982	0.017710062	0.000625327	0.008092247	3.9103385692900005e-07	6.5484461509009e-05	0.0716292	0.0275035	0.00513074229264	0.00075644251225	0.00993613	0.00663677	4.40467160329e-05	9.87266793769e-05	0.00352934	-8.274999999999992e-05	6.847562499999987e-09	1.2456240835600002e-05	0.000742744	-0.0002906859999999	8.449835059599993e-08	5.51668649536e-07	-3.41713e-05	0.0002659787	1.16767774369e-09	7.074466885369002e-08	0.0
803.4905457397995	1.6070650324870712	645597.0570932408	2.5826580186426717	921.4171646674336	-1.356445104477075	1.8399433214598224	849009.5913437724	802.0746692624473	0.9476970674058977	0.8981297315697383	643323.7750724643	815.515487874409	599.3570521579855	0.949465	19.533276	0.050391108	0.0259674	0.1156291731	0.1213936783	-0.0211484797	0.0472079365	0.1846367758	0.0464065045	0.0306968454	-0.0269197777	0.0209520913	0.0543579036	-0.0447238694	0.1216172264	0.0185560889	-0.0241615569	-0.0041997801	-0.0848045725	-0.0529709401	-0.0053695402	0.1405624779	-0.0253883698	0.1721513538	0.0634666268	0.0769519686	0.046174242	-0.0112284889	0.1310238676	0.0876515142	0.0348787706	-0.0709922891	0.1381357821	-0.0402419978	0.1203433899	-0.047268887	-0.0813711329	-0.0450558195	0.0848598221	0.1241563355	-0.0347806295	-0.1925926484	-0.014615377	0.0858893613	0.042063508	-0.0504502851	-0.0322625306	-0.0053879094	0.0413934036	-0.0654025385	0.0692431817	-0.0330558924	0.0104862645	0.0711047187	0.2119191535	0.0244674203	-0.0651172135	0.0894804488	-0.107593925	-0.1264943146	0.0009777381	0.170756195	-0.1506546074	-0.1160662704	0.0337536188	-0.0581820724	-0.136641308	-0.0418705553	0.0037737753	-0.1870665519	0.0164695799	0.0799030752	-0.0100895216	0.0683875724	-0.1122748367	-0.0708694556	0.0400845859	0.0044924181	0.0370106474	0.0485570589	-0.0068449127	-0.0861627371	0.1349778917	0.0229421497	0.0119999313	-0.0584177939	-0.0716018804	0.1097198778	0.1526259051	-0.0380715168	0.1020070119	0.0324416479	0.1425287014	-0.0392181189	0.0168392896	-0.0448900281	0.0416016626	-0.1805683996	0.1917236354	0.026381542	0.0014491082	-0.1389979617	0.1038328285	0.0148902134	0.1440099132	0.2285152837	0.1063713055	-0.13069152	0.0977576697	0.0084969784	0.0726039979	0.0317455133	0.0009148969	0.201081815	-0.0280889064	-0.0082906521	-0.1135094328	0.0246987197	0.00756169	0.006936363	5.7179155656100005e-05	4.8113131667769e-05	0.065395	-0.0062342	0.004276506025	3.886524964000011e-05	-0.00365874	-0.01359487	0.0001848204903169	1.33863783876e-05	0.00385324	0.0003238999999999	1.049112099999999e-07	1.48474584976e-05	0.000726789	-1.5955000000000006e-05	2.545620250000002e-10	5.28222250521e-07	9.84872e-05	0.0001326585	9.699728563839998e-09	1.759827762225e-08	0.0
805.5053589607107	2.0148132209112646	648838.8833144235	4.059472315158824	922.6787841641104	1.2616194966768717	1.591683754395203	851336.138746561	804.0616370142471	1.9869677517998523	3.94804084669256	646515.116118031	816.7019523034126	610.5732065651482	0.99999	20.572729	0.16088999	0.0757222	0.1834973562	0.0917768671	-0.0425138872	-0.0093562193	0.1818292743	-0.0051434353	0.0237257223	0.092794065	0.080544587	-0.0192462108	0.1916271372	0.0750079174	0.1033422686	-0.0558706671	0.0204522662	-0.1444912667	-0.0183323905	0.0829492015	0.0217284234	-0.0164088618	0.1644865812	0.0352132419	-0.0743592842	0.066883773	0.1022995016	0.1956419184	-0.1670825106	-0.0098277234	-0.0340463248	0.1347352324	-0.0071670382	-0.0467165529	0.0235078811	-0.1350961349	-0.1303872377	-0.0020596144	0.1444694756	-0.019152902	0.0797271325	-0.050525881	-0.0539975205	0.0808834785	-0.1088581612	0.0477915012	-0.135329955	0.0535751233	0.216278662	-0.0315774448	-0.066021797	0.0067352271	0.1320062343	-0.0626542481	-0.1020321426	-0.0237507362	-0.124440216	-0.0505706462	-0.0008105193	-0.0549583651	0.0218125749	-0.0903373178	0.0519514854	0.0882194714	-0.1601537496	0.0602809388	0.0758262333	-0.0052039159	-0.1164229623	0.0851095575	0.1511731694	-0.0910727445	0.0188540789	-0.0124906534	0.1071047466	0.097971802	0.017231285	-0.0908998769	-0.1177098462	0.0653652725	-0.1955819008	-0.0328166032	0.1248727479	-0.1335539868	0.0232517684	-0.0670265149	-0.0783728323	0.0504613629	-0.2543211653	0.0129352558	0.0452009147	-0.0249163451	-0.2106292622	0.0144793941	0.1075795879	0.0422898435	-0.0395996346	0.1228993925	-0.0008263419	0.0632098542	0.1796404371	-0.0471091138	-0.0144739757	0.0169857998	0.0343374938	0.0790124461	-0.0177722126	0.1041119559	-0.0069969734	-0.073112535	0.0105786005	0.0227742858	-0.0292136504	-0.0897575418	-0.0106533374	-0.1127290384	0.0315924503	0.00464028	-0.00292141	2.15321984784e-05	8.534636388100001e-06	0.108717	0.043322	0.011819386089	0.001876795684	0.0306652	0.03432394	0.0011781328571235	0.00094035449104	0.00408118	0.00022794	5.1956643600000125e-08	1.6656030192400003e-05	-0.00014013	-0.000866919	7.515485525610002e-07	1.96364169e-08	0.000610081	0.0005115937999999	3.721988265609999e-07	2.617282161984399e-07	0.0
805.1076363581511	-0.397722602559611	648198.306122209	0.1581832685867903	923.88446778019	1.2056836160795683	1.453672982082704	853562.5098054849	804.0177858332888	-0.0438511809583133	0.0019229260714387	646444.5999362643	817.117500138995	618.2061783897685	0.979753	20.156397	0.0763965299999999	0.0421057	0.2120485846	0.0715052052	-0.0290622975	0.0764500419	0.1559202086	0.0448372387	-0.0912355262	0.0821930599	0.1280433923	0.0915157637	0.0548155584	0.172144307	0.163614535	0.0389451538	-0.0284910736	-0.1038457403	-0.0052235135	0.1572481386	0.0213637273	0.0247046883	0.0833375167	0.1721023827	-0.0321808026	-0.1260582125	0.1699653112	-0.0015337183	-0.0984123549	0.0234055471	0.0155183934	-0.0455610147	-0.0969545439	-0.0546998396	0.0854765529	-0.0252189423	0.1183633613	-0.0080382654	0.0593669039	0.1083557154	0.137635186	-0.0692261192	0.0109961396	0.0691228122	0.0469055197	0.0608563293	0.0831045809	0.0879121192	0.0750846546	0.1128586315	-0.1081700334	-0.076432964	0.2144804563	-0.1200499912	-0.0003188917	-0.006694746	0.0246708467	0.018874641	-0.0355528225	0.12386478	-0.1314915687	-0.04904857	0.0415266108	-0.0361716297	-0.0173269556	0.0422250595	-0.0382659977	0.0097086773	-0.0799556784	-0.0136237047	0.131751491	-0.0698198126	0.0032439261	-0.2085510258	-0.0184162861	0.002025825	0.0819928661	-0.1222602794	-0.0019752418	0.0054306023	0.000364916	-0.0856295786	-0.0769063098	0.0046283826	0.1031521545	-0.0416070901	-0.2023196998	-0.1201639932	-0.026517382	0.0801692705	0.0101386258	-0.0499608538	-0.0856883358	-0.0107171296	-0.0944708677	0.1739051267	-0.0815399436	0.04409284	-0.0137049918	-0.0516187277	0.1946585707	0.1247128671	-0.0394843264	-0.0208356175	0.0026143802	-0.0184529319	-0.1527117922	-0.0058177101	0.0601608886	-0.1743586284	-0.0117154874	0.1748853782	-0.0256676228	-0.0065659322	-0.013011472	-0.1117560484	0.0383647583	0.00123787	-0.00340241	1.5323221369000002e-06	1.1576393808099998e-05	0.0892916	-0.0194253999999999	0.0079729898305599	0.0003773461651599	-0.00286282	-0.03352802	0.0011241281251204	8.1957383524e-06	0.00425603	0.0001748499999999	3.057252249999994e-08	1.81137913609e-05	-0.000201168	-6.1038e-05	3.725637443999999e-09	4.0468564224e-08	0.000445155	-0.0001649259999999	1.9816297402500003e-07	2.720058547599999e-08	0.0
806.9804452457181	1.8728088875669755	651217.4390089774	3.5074131293498523	922.6268291217308	-1.2576386584592	1.5816549952510566	851240.2658152194	805.6820337798752	1.664247946586329	2.769721227716812	649123.5395556759	818.493837017225	626.8402505789458	1.095171	22.530874	0.2840135	0.146288	0.234002877	0.0021549156	0.0046924462	-0.0785586531	0.1764964691	-0.0668877701	-0.0472753074	0.1507124122	-0.0037669043	0.0170287039	0.0523991967	0.0719445179	0.1405226628	0.1240087517	-0.1043145345	-0.1473860303	0.0995795134	-0.0129383659	-0.0795005831	0.0539760958	0.2335462671	-0.0584118772	-0.0066153178	0.0982698177	-0.0063146797	0.0809691199	0.0213709863	0.1326525553	0.0064872798	0.035153329	0.0755946033	-0.0296802653	0.0838050853	-0.0123032192	-0.0566591705	0.1475391492	-0.0355972726	-0.0170327446	-0.0390412918	-0.089943244	0.0924487918	-0.0554652197	0.0446978905	0.0161481894	-0.0629942927	-0.0500846903	0.0365733515	0.0178512539	0.0591961796	-0.2389229352	0.0091945758	-0.0255282138	-0.175017811	0.0535243214	-0.0488689293	0.0973906603	-0.1234894894	-0.1204186572	-0.08422076	-0.0363537487	-0.067059339	0.1499400972	0.1479432543	0.1113052748	-0.0206865394	-0.0708269235	-0.0244625672	0.1272584071	0.1183321826	-0.2333829251	0.0385205483	-0.0248221016	0.0343423766	-0.0044751338	-0.0504653097	-0.1235755747	0.0473489428	0.027010725	-0.0435962571	-0.0478558698	0.1155044264	0.0477008977	-0.012720315	-0.133940021	0.0663051759	0.0310948916	-0.0137103163	0.0520053251	0.0742073695	0.1080431679	-0.0250225115	-0.099486296	-0.0055642043	-0.0492830655	0.0755625196	-0.0546432148	0.0794214018	-0.0640325037	0.1557526998	-0.1056571261	0.0020207323	-0.0585681949	0.0803974354	0.1521632563	0.0303836231	0.0586989775	-0.0675407415	0.1316559924	-0.0573584221	-0.0700384825	-0.0372304399	0.0911021782	-0.0153640485	-0.110592125	0.0449896151	0.0129301	0.01169223	0.00016718748601	0.0001367082423729	0.147632	0.0583404	0.021795207424	0.00340360227216	0.0792096	0.08207242	0.0067358821246564	0.00627416073216	0.00258192	-0.00167411	2.8026442921e-06	6.666310886400001e-06	0.00063701	0.000838178	7.025423596839999e-07	4.057817401000001e-07	0.000319274	-0.000125881	1.0193588707600001e-07	1.5846026161e-08	0.0
