global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
712.9528589891823	0.8951640685330631	508301.7791408489	0.8013187095926665	724.2471925847724	-3.2059581729058664	10.27816780642192	524533.9959669244	710.8600645165119	-0.9345720652861472	505322.0313244195	0.8734249452132148	702.4320323272559	509.9196012474175	1.005244	23.803087	0.14576832	0.0773173999999999	0.0193859146	0.0170143268	0.017303386	-0.0854994218	0.1116087416	-0.0002249906	-0.0895603448	0.0672544945	0.0619198589	0.0566634854	0.0424736001	-0.0405698391	-0.1785350062	-0.0469888999	9.86894e-05	-0.0098501372	-0.0087939521	0.0167094835	-0.0839675222	-0.0079376712	-0.0132385268	-0.252442286	0.0596698659	0.148014026	-0.1580824088	0.0705046732	-0.038045807	-0.0216736634	-0.1030486545	-0.1756755953	-0.124710163	-0.131628495	-0.1442142542	0.0217829047	0.0487553256	-0.0240539971	-0.0221653883	0.0823094446	-0.0678562679	-0.10482481	0.0899158007	0.0324997673	-0.0615992192	-0.0027864855	-0.0851922977	-0.081994727	0.0815290805	-0.1380511452	-0.0394264689	-0.1181401925	-0.0107622883	-0.1581201307	-0.0597266526	0.0899980252	-0.0139291538	0.0719925394	-0.0799298844	0.0252821974	0.1074721742	-0.1601181034	0.0375990608	0.0731514065	0.0598071745	0.015910344	-0.0725188485	-0.0258263149	0.068585947	-0.005177927	-0.0773155877	-0.0151355949	0.0478723402	-0.0085269801	0.0646880937	-0.1190210279	-0.0814800209	0.1947254963	-0.0256681655	-0.1155021982	0.0220933207	0.0514183866	0.1708751253	-0.0218066011	0.1131315743	0.1872405631	-0.0372806866	0.0704011299	0.1022746204	-0.0880121873	0.0656573419	0.0746194827	0.0104367756	-0.2046818285	-0.0292734669	0.0830644997	0.1391636364	0.0847361012	-0.0612403101	0.1430517996	0.0680381725	0.1074921836	-0.1016921523	-0.0792751147	-0.043210013	0.0057594567	-0.0225055619	-0.0027439215	-0.1843951891	-0.0676261702	0.1386907174	-0.0893779621	0.0664539549	-0.0546438446	0.0848969112	0.0153640485	-0.110592125	-0.0449896151	0.0190424	0.01168827	0.0001366156555929	0.00036261299776	-0.0580248	0.0429101999999999	0.00336687741504	0.0018412852640399	-0.0739057	0.0482133	0.00546205249249	0.00232452229689	-0.000278556	-0.000533987	2.85142116169e-07	7.7593445136e-08	-0.00170581	-0.00015485	2.39785225e-08	2.9097877561000004e-06	0.0010892	0.0001702939999999	1.18635664e-06	2.9000046435999992e-08	0.0	0.0
713.2312766106745	0.2784176214921672	508698.8539356925	0.0775163719573556	730.571056227299	6.3238636425265895	39.99125136926966	533734.0681970712	711.8676227636234	1.0075582471115467	506755.5123391325	1.015173621322493	703.7966301425981	509.78983626521705	0.99707	23.609537	0.1071221099999999	0.0578977	-0.0217221025	0.0208528066	-0.0505553976	-0.0752164973	0.0160439106	0.024015545	0.0253581284	-0.0554498579	-0.0062366535	-0.1021913623	-0.1065954708	0.0982789055	-0.028712698	-0.0660332586	0.1810339944	-0.0009019366	0.0481487914	0.0148835967	-0.100575693	0.0088226148	0.0573040315	-0.0596162506	0.1499527297	-0.0018955814	0.0403455711	-0.1178882311	-0.0653465007	0.0505127293	0.1349456961	0.1158423735	0.0484884362	0.0986904685	-0.1159011104	-0.0940411468	-0.0093055301	-0.026863245	0.0911330927	0.0061729114	-0.0697820893	0.0787840422	-0.1348173343	0.0207457686	0.1336880103	-0.151141305	-0.054710494	0.0483473175	-0.0211180679	-0.0597685239	0.0066041883	0.0353828021	0.0747079739	-0.1780810071	-0.0840053618	0.0304250777	-0.0484777248	-0.1406501761	-0.0523869995	0.0095548896	-0.0286497321	0.0456691633	0.0541688351	0.1302265088	0.0078732175	-0.1519117513	0.0695404161	0.0424283657	-0.0562284999	-0.0250819644	0.0629569158	0.0410432254	0.024636804	0.0284926936	-0.0758247909	-0.0701011093	0.0174128589	0.0335879856	-0.1937264622	0.1411905416	0.0937857337	0.0343369301	0.0493814874	-0.2195735262	-0.0293476153	0.0312073986	-0.1462138799	0.0042239455	0.0653283704	0.1728571067	0.0923497022	-0.0477944978	-0.0322459109	-0.0686276932	-0.145713259	-0.1263722581	-0.0705187852	-0.1149425125	0.0985106991	0.0278252269	0.0584558494	0.0473979083	0.0507767016	-0.0995659401	-0.1391909191	-0.0015154341	0.0238302848	-0.0337477496	0.1920192016	-0.0249644186	0.1296184373	0.0084261902	-0.0286562562	0.0188527128	-0.1017797097	0.013011472	-0.1117560484	-0.0383647583	0.00920189	-0.00984051	9.68356370601e-05	8.467477957210001e-05	-0.0829186999999999	-0.0248938999999999	0.0068755108096899	0.0006197062572099	-0.113497	-0.0395912999999999	0.012881569009	0.0015674710356899	0.000127372	0.000405928	1.64777541184e-07	1.6223626384e-08	-0.00145581	0.00025	6.25e-08	2.1193827561000004e-06	0.0010892	0.0	1.18635664e-06	0.0	0.0	0.0
712.6690695214098	-0.5622070892646889	507897.20265251206	0.3160768112194738	727.294705290196	-3.2763509371029613	10.734475463055452	528957.5883431531	710.3131770206229	-1.5544457430005425	504544.8094491308	2.416301567932508	701.5285857861738	516.2924213161306	1.104506	26.153521	0.07501741	0.0334255	0.0110348528	0.0193423782	-0.0454752104	0.0065764926	0.1085935921	-0.0110540449	-0.0197791253	0.0689855524	-0.010442836	0.0321938404	0.0830916766	-0.005294003	-0.0301894605	-0.1752718831	-0.1255995086	0.0349209472	-0.0189114966	-0.1030528014	-0.0365089208	0.093556556	-0.1502766119	0.1597953699	-0.0960280494	0.0986109631	-0.0505626779	0.1047813582	-0.0715936398	-0.1562217447	-0.0587585472	-0.1585329798	0.1101844568	-0.0208435321	-0.0523430985	0.072653109	0.0205304349	0.0789856969	0.1750692659	-0.0143280675	0.0101952435	0.0774984473	0.129712674	0.0780516251	-0.0015730004	-0.0825979413	0.080490066	-0.1446733008	-0.1013368547	-0.1159681134	0.0272908228	-0.1373780214	0.0478906713	0.0622744246	-0.0923443784	0.0858047588	0.0143042033	0.0702806465	-0.1090762363	0.05166107	-0.0336120502	0.0512998243	0.015063049	0.0158178959	-0.1213479087	-0.0029290966	-0.0953145139	-0.0306653332	0.0630906915	0.0374083942	0.0474126092	-0.037168169	-0.0175936727	0.0215874947	0.1787809213	0.0201348029	-0.0671171551	0.1070506757	0.0081143337	-0.3364222593	-0.0432231918	0.0092700122	0.1326732439	0.0940443404	-0.0317308632	-0.0048893901	-0.0500859161	-0.1067118601	-0.0449888515	0.1160202812	-0.0316809053	-0.0164596274	-0.0160159394	-0.0180271873	-0.0610078252	0.0663031068	0.0924119022	0.0083274136	-0.2646390109	0.053593088	-0.0746028693	-0.0095093011	0.1730471151	-0.052765224	0.0610125486	0.0123328666	0.0344199264	-0.0582545778	-0.02319234	-0.1232688704	0.0641041909	0.0986933646	0.0023106903	-0.1046508501	-0.0523818693	0.0106533374	-0.1127290384	-0.0315924503	0.019103	0.0099011099999999	9.803197923209996e-05	0.0003649246089999	-0.0741423999999999	0.0087763	0.0054970954777599	7.702344169000002e-05	-0.100739	0.012758	0.0101483461209999	0.000162766564	0.000607631	0.0004802589999999	2.3064870708100003e-07	3.69215432161e-07	-0.00145581	0.0	0.0	2.1193827561000004e-06	0.000697819	-0.000391381	4.86951356761e-07	1.53179087161e-07	0.0	0.0
712.690870570359	0.0218010489492144	507928.2769943363	0.000475285735286	724.4878864398954	-2.8068188503006013	7.878232058402789	524882.6975981469	710.8399036588496	0.5267266382267053	505293.3686337226	0.2774409514176065	702.415381991752	509.2258617629842	1.167973	27.656326	0.30234827	0.189608	0.1281220613	0.0237773836	-0.1400851707	0.0325335673	0.0258513166	0.1182215236	-0.0723155892	0.0300740052	0.0329583088	-0.0540410381	-0.0414741954	0.108411952	0.1893806459	0.1570300685	0.1688909289	0.0514390218	0.0917547947	-0.1234500479	-0.0277485288	0.1111816954	0.0208271116	-0.0237023288	0.0223533796	0.199907276	0.0405504479	0.0287855475	0.0448394204	0.1611457733	0.0278526268	0.1071034099	0.0144552206	0.0314932414	0.0940365569	-0.0384998719	0.0131533383	0.1565367395	-0.0153529068	-0.0256787755	0.0450756751	0.1176084622	0.1304060666	0.1000543669	0.1021903441	0.0718550986	0.0624795222	0.1023379692	-0.1226967834	-0.1246672259	0.02280833	-0.0848042811	-0.2132612278	-0.0585546504	0.0518300068	-0.0846182974	0.1016235602	0.0512113296	-0.0068488243	-0.0764807098	0.0832293021	0.0721989788	-0.0503290247	0.0442780724	-0.1146415434	-0.061893165	0.1061586329	0.1262976092	0.010857333	-0.0354895488	0.1384089433	0.0624434212	0.0293019002	-0.1742608522	-0.116064502	-0.1893404743	0.0836983081	0.0901710654	0.0654427738	-0.004497293	-0.0635025833	-0.0908694943	-0.0338449044	0.0035933525	0.0664897058	-0.0861237134	0.0844340584	-0.023544426	-0.1184311802	-0.0850489037	0.1571034924	-0.1682424228	0.0386953025	0.1262290557	0.0941065261	-0.0166340943	0.0378626936	-0.0915075557	-0.023550923	-0.0695800057	-0.1100252038	-0.1525631161	0.0802467907	-0.1114765557	-0.0506956592	0.0796555746	0.0968757286	0.0543512904	-0.1471603174	0.0572689775	0.0868694024	0.0540510633	-0.1095598646	-0.0197159763	-0.0601561714	0.0082906521	-0.1135094328	-0.0246987197	0.00269793	-0.0164050699999999	0.0002691263217048	7.278826284899999e-06	-0.134569	-0.0604266	0.018108815761	0.00365137398756	-0.215812	-0.115073	0.046574819344	0.013241795329	0.00273774	0.002130109	4.537364351880999e-06	7.495220307599999e-06	-0.00145581	0.0	0.0	2.1193827561000004e-06	0.000619056	-7.876300000000003e-05	3.83230331136e-07	6.203610169000005e-09	0.0	0.0
715.2379473086328	2.547076738273745	511565.32127026655	6.487599910655219	729.9196144182821	5.431727978386675	29.5036688311886	532782.6435125336	712.1937343290306	1.3538306701809688	507219.9152175298	1.8328574835226512	703.4728773042443	510.0877837263891	1.224663	28.998684	0.21651622	0.135628	-0.0557163353	0.0035123473	-0.0214613164	0.0005923401	0.0035201457	-0.0054479223	-0.0383044261	-0.0740910654	-0.11552976	0.0445979203	-0.2435494252	0.0185115755	0.0797928414	0.088063522	-0.0708884163	-0.0802359965	0.0983617334	0.0389709813	-0.0742068413	0.0012810866	0.0230094664	-0.0152081783	0.1020559134	-0.0850303706	-0.0606937544	0.0540349485	0.0461716171	-0.0651129243	0.0902867383	-0.1214575998	0.0411046122	0.0096634163	0.2144092049	0.0352681551	0.1278583035	-0.0718406099	-0.0241185331	0.0343452264	0.0894886089	0.0371350403	-0.1145520812	0.2046780687	0.1000079482	-0.1009655153	-0.0296030962	-0.0471880292	0.1254317058	0.0005805251	0.0699743966	-0.0054138794	0.0016528385	0.0299406515	0.055506519	0.0430397262	-0.1242602247	0.100446652	0.0820871403	-0.0302187023	0.0633995401	-0.0680999878	0.0024885527	-0.0756389707	0.1105385863	0.1018247	-0.0150638001	0.0519136827	0.0250094261	0.041624699	-0.0678578213	0.0121200359	0.0522353063	0.2140821938	-0.1074647857	0.0811055959	-0.0427434889	0.2201028594	0.0437663556	0.0878487113	0.0082990079	0.1243370187	-0.0851015075	0.1463792452	-0.0640499331	-0.0537228774	0.0035575249	-0.0849073026	-0.0267518113	0.0912333048	0.0647372237	0.0458548464	0.0819007767	-0.1759408453	0.0041284443	0.0054836945	-0.0037861107	-0.0737558409	-0.0823477443	-0.0921255349	0.0549552383	0.0057405788	0.0144741216	0.0034750167	-0.0932571576	0.0161645261	0.0195032242	0.0501420474	-0.0453408483	0.1668193672	-0.076518784	0.0851638534	-0.0451179436	0.0549380574	0.1374906258	0.0059244253	-0.1140958982	-0.017710062	0.0101479	0.00744997	5.5502053000900006e-05	0.0001029798744099	-0.0994611	0.0351079	0.00989251041321	0.0012325646424099	-0.139784	0.076028	0.019539566656	0.005780256784	0.0010587	-0.0016790399999999	2.819175321599999e-06	1.1208456900000005e-06	-0.00145581	0.0	0.0	2.1193827561000004e-06	0.0008986229999999	0.0002795669999999	8.075232961288203e-07	7.81577074889441e-08	0.0	0.0
715.1305725506329	-0.107374757999878	511411.735796596	0.0115293386555323	734.8351287925568	4.915514374274721	24.16228156370141	539982.6665075736	711.4082362978047	-0.7854980312258704	506101.6786723532	0.6170071570597184	703.8573441647892	525.5108903414517	1.092104	25.859848	0.0634733	0.0332035	0.0801622819	-0.0076284646	0.0462134034	0.0561994148	-0.0392933457	0.0574887778	0.0654600758	-0.0938805144	-0.1832454233	-0.0957182571	0.0155497827	-0.1022196297	0.0403546258	0.0149165219	-0.0705129589	-0.0990365814	0.0678581806	-0.0362353028	-0.1517225864	0.1752153596	0.0524997232	0.0126875486	0.0585429072	0.0242024542	0.0854579109	0.037535953	0.0243186465	0.1339928865	-0.0988137678	0.0813926263	-0.0992242698	-0.0859931976	-0.0780547573	0.0452383916	0.1430607575	-0.0972947134	-0.0331076433	-0.1593517128	0.0958729774	-0.1040138061	0.1185867631	0.1362604069	0.1426391928	0.1651492735	0.0205707273	0.1416013069	0.1093518596	0.0679358945	-0.0004968652	0.0664834275	0.0178768534	-0.0669607082	-0.0506615815	0.0475071089	-0.0537833633	0.0154828848	-0.0272806167	-0.0207507193	-0.1474973609	-0.0287953859	0.0532638716	-0.078048171	0.134262375	-0.119311489	-0.0329640205	0.0902561052	2.01476e-05	-0.0328345519	0.0750701101	0.2102098721	-0.0210162242	0.0839203614	0.0210292259	-0.0202342708	0.0413795191	0.0932334932	-0.0402415634	0.1151796163	-0.1072705098	0.0179459005	0.0741841082	-0.0835986776	0.1167341018	0.0414482699	-0.0903498938	-0.2447298761	0.1154942291	-0.0960808488	0.1252742571	0.0480592985	0.006118466	0.022820308	0.2007266421	0.0532531067	0.085648208	0.0664278417	0.056823624	0.0046973259	0.0352487484	0.0705717708	0.0445062328	0.126974803	-0.0388306138	-0.1246192981	0.0361394921	-0.0480800743	-0.1484489188	0.1053746746	0.0600766692	0.0975287607	-0.0261441223	0.216426167	0.0006848306	0.0035556678	-0.1144874327	-0.0106533374	0.0130483	0.0029004	8.412320160000004e-06	0.00017025813289	-0.0709252	0.0285359	0.0050303839950399	0.00081429758881	-0.154613	-0.014829	0.023905179769	0.000219899241	0.0008707349999999	-0.0001879650000001	3.533084122503762e-08	7.581794402248259e-07	-0.00133251	0.0001233	1.5202890000000005e-08	1.7755829001000005e-06	0.000931518	3.289500000009998e-05	8.67725784324e-07	1.0820810250065775e-09	0.0	0.0
712.4667323330196	-2.663840217613256	507608.8446812907	7.096044704973838	726.9091505361201	-7.925978256436679	62.82113132150701	528396.9131331438	711.4114348954147	0.0031985976099804	506106.2296999529	1.0231026670572486e-05	703.6434271551628	518.8650165020294	1.172633	27.766672	0.10942435	0.0582689	-0.0685461445	0.1520649105	-0.0610163232	0.0459181599	0.048873724	0.0733847061	-0.0248215549	-0.1258013492	0.091186147	-0.0940490734	0.0898649455	-0.0640292139	-0.0391898013	0.0351200936	-0.1987091327	0.0236246357	0.1363577863	6.59138e-05	-0.0185044495	-0.0877532801	-0.1439100469	-0.0415008374	0.0195326223	0.0261909377	0.1053237796	0.0915963517	0.1004487083	-0.0584716378	-0.1233200478	-0.0906570418	0.0595277394	-0.0447316209	0.1228734267	0.0522688842	-0.0427333189	-0.1069011987	-0.1413821902	-0.0737226408	0.0613290624	-0.0772668621	-0.0742171496	0.0581568745	0.0281466746	0.1265106548	0.0480820172	0.0623462899	-0.0827799513	-0.0365748825	-0.0708011039	-0.0658430269	0.0345147666	0.043279281	-0.0116465405	-0.0995193031	-0.0369084324	-0.0332134292	0.1847166363	0.0646119283	0.0347242973	-0.1451661793	-0.0645771027	-0.1432969492	-0.0697827504	-0.0284692513	-0.0471819384	0.1351064131	-0.1434141374	-0.1150798303	0.042698669	-0.0304676637	0.0369443717	0.0688362453	0.0570576803	0.0852360015	-0.0363726154	0.0789634682	0.0605235779	0.0617926	-0.0868830567	0.0165095395	0.1085446836	0.1610254317	0.0463675789	0.0260664649	0.0566613701	-0.0464604948	-0.0550281747	0.0087236845	-0.1044290704	0.0393015559	-0.0165912225	0.0003543523	0.1608126625	0.0614268481	-0.0383512675	0.0791719507	0.0479670154	0.0683410253	0.1253335443	-0.1705201139	-0.0275560044	0.0404909769	-0.0500478595	0.0819925824	-0.0260330015	0.0004322692	-0.0047987506	0.0481158552	-0.0812503581	-0.0652577851	0.1007344464	0.0840266885	0.0565109652	0.0011853914	-0.1146833673	-0.0035556678	0.019067	0.0060187	3.622474969e-05	0.000363550489	-0.122078	-0.0511528	0.014903038084	0.00261660894784	-0.12884	0.0257729999999999	0.0165997456	0.0006642475289999	0.00111935	0.0002486150000001	6.180941822504976e-08	1.2529444225000005e-06	-0.00145581	-0.0001233	1.5202890000000005e-08	2.1193827561000004e-06	0.0010892	0.000157682	1.18635664e-06	2.4863613124000008e-08	0.0	0.0
710.1469559025678	-2.3197764304518387	504308.6989776836	5.381362687279874	726.5658314405624	-0.3433190955577174	0.1178680013745691	527897.9074169158	710.1988756196699	-1.212559275744752	504382.4429314434	1.4702999971946378	701.5028971709393	517.9840623412351	1.274105	30.16943	0.102528	0.0729316	-0.0196650214	-0.0899071428	-0.2096565959	-0.1138452741	-0.0453827027	0.0360107219	0.0710163052	0.1340726071	0.0573010204	-0.1548620144	0.0168249911	-0.1305370457	0.1896589438	0.0260100427	0.0367659602	0.0721753742	-0.0011962956	-0.06556451	-0.0627911834	0.0117697281	0.0022735733	0.103454651	0.0980649587	0.002535813	0.0783141951	-0.0673609527	0.0247034925	0.0031605589	-0.0323080554	-0.0644483782	0.1009717443	-0.0452348023	-0.1261456483	-0.0183251887	0.1210370263	-0.1615616428	-0.0549633307	0.0144778587	-0.1541731467	0.025637322	-0.07529813	-0.0369585178	-0.0808864334	-0.0423055601	0.0075537986	-0.0289237791	0.0222064847	-0.0027914573	-0.1218248465	-0.0364988566	0.0249686353	0.224033498	0.046891589	0.0208993282	-0.0494866316	-0.0902122537	-0.0376270184	-0.1726179231	-0.0641608774	-0.0224233057	0.0274603595	-0.0717583026	-0.1321681642	-0.0797278408	-0.0139530428	0.0104934048	-0.0307011412	0.0892944736	0.1915636994	0.007503359	-0.0611973716	0.0447616871	0.024177056	-0.0731861631	0.1196689585	-0.0018552796	-0.0561179744	0.0129151229	-0.0343287622	0.0111685842	-0.0508585012	0.0554344721	-0.060567435	0.1485945752	0.0414359363	0.0454175497	0.0848496633	-0.0395451111	-0.1295502161	0.1109929282	-0.1144440107	-0.1467948289	0.0185739553	0.1049487941	0.0353631057	-0.0590746485	0.0158189229	-0.0750728718	0.155575067	-0.0016346975	0.1443249626	0.017159505	0.0531453435	-0.017373479	-0.0817618034	0.0722472436	-0.0370262111	-0.0570904599	-0.1705675158	-0.0217285224	-0.0369157927	0.0261636005	0.0014991819	-0.0011853914	-0.1146833673	0.0035556678	0.019067	0.0	0.0	0.000363550489	-0.0623479	0.0597301	0.00388726063441	0.00356768484601	-0.0873050999999999	0.0415349000000001	0.0076221804860099	0.00172514791801	0.00109409	-2.526000000000004e-05	6.38067600000002e-10	1.1970329281e-06	-0.00145581	0.0	0.0	2.1193827561000004e-06	0.0010892	0.0	1.18635664e-06	0.0	0.0	0.0
710.1022256039187	-0.0447302986491422	504245.1708076386	0.0020007996172414	719.8614763831389	-6.704355057423527	44.94837673600042	518200.5451805124	709.3853898593577	-0.8134857603122327	503227.6313459129	0.6617590822307714	700.7044107627299	498.30074487788215	1.351296	31.997234	0.0405671999999999	0.0304277	0.1044823395	0.0412793565	-0.0534902316	-0.1661012197	0.1026121942	0.0487167608	-0.1864691348	0.1060099507	0.0362848677	-0.0360615671	-0.100247731	-0.0266339893	-0.0340652981	-0.0120912334	-0.079782628	0.0158618983	-0.002928244	-0.126742088	-0.0080389446	-0.0084891483	0.1391063959	-0.0875211246	-0.0266684096	0.0605114227	-0.0891011477	0.0585605436	0.0393004366	-0.0336539865	0.0130625424	0.0868665688	-0.0770037478	-0.077216404	0.0994288656	-0.0775584905	0.0842281302	-0.1294414436	0.0368909712	0.0069536598	-0.0622005804	0.0917106298	-0.1413689558	0.0437484273	0.115001638	-0.0407770222	-0.0803954505	-0.0900758282	0.0038426357	-0.0619131026	-0.1811541005	-0.0651665402	0.0852390587	-0.0776400634	0.1370081795	0.0755793394	0.1135904093	-0.0251792764	-0.0348407643	0.0673206322	-0.1450498774	-0.061316546	-0.0172046655	0.0258929282	-0.037902718	-0.0461329072	-0.0559945293	0.0007296622	0.1806337215	-0.0220678341	0.0703089374	-0.0598635493	0.0443713237	0.0206295799	-0.1159478694	-0.0097021138	-0.1073669577	0.0038063782	0.059304231	0.0592872296	-0.0243213971	-0.0374223403	-0.118287186	0.1006936654	0.0823095138	0.2250873742	-0.084764286	-0.0206250014	0.0828249391	0.0732614979	0.1376828736	-0.0302944953	0.0034879467	-0.0317109214	0.0262309551	0.0243718048	0.1126483721	-0.1095756646	0.1088445563	0.0386661795	0.0522447794	-0.0628166094	0.0880704681	-0.0076902425	-0.1209841096	-0.049830457	-0.0958112312	0.0262670127	0.0096651042	-0.1142046072	0.0773156579	0.0520339567	0.1524320204	-0.1559401796	0.0259250905	-0.0035556678	-0.1144874327	0.0106533374	0.019067	0.0	0.0	0.000363550489	-0.0905068	-0.0281589	0.00819148084624	0.00079292364921	-0.0867243	0.0005807999999998	0.00752110421049	3.373286399998784e-07	0.00133064	0.0002365499999999	5.5955902499999946e-08	1.7706028095999998e-06	-0.00145581	0.0	0.0	2.1193827561000004e-06	0.0010892	0.0	1.18635664e-06	0.0	0.0	0.0
711.4118695761086	1.3096439721899742	506106.8481737742	1.7151673338935338	723.0663230913469	3.204846708208038	10.271042423111895	522824.9075888401	710.3006734117844	0.915283552426672	504527.0466492344	0.8377439813427885	701.7930839942932	512.2803705480864	1.033655	24.475836	0.08476145	0.046772	0.0131069171	0.0833528451	6.05948e-05	-0.1173067965	0.1088016266	0.0382713834	-0.0663788313	0.0040823821	0.0907481442	-0.1400975435	-0.037921242	-0.0163652079	-0.0393516863	-0.1061612259	-0.0113424458	-0.2035518302	0.0241641836	-0.1189965484	-0.0233562119	0.0675183207	-0.1167309576	0.0136126044	0.0794044805	-0.063353196	0.0507917509	-0.0398210462	-0.0520266575	-0.0196337314	0.0574204192	-0.0106361763	0.0460120147	-0.095807807	-0.007752286	-0.0044448303	0.0180202696	0.0055420849	-0.1204179205	-0.013719128	0.0749768048	-0.0226928882	0.054733529	-0.0644212088	-0.0307552612	-0.1622310843	-0.0393705643	-0.0119788395	0.0383480867	-0.0543349459	0.1498763029	0.1081466043	0.2156120453	-0.0161306455	0.0505650132	0.098396476	-0.0320120901	0.1019033265	0.0468552352	-0.0376147077	0.0873226084	0.1536358787	-0.0400157131	0.0193811556	0.045709165	0.0743612758	-0.1097809029	0.0264878411	-0.0338246796	-0.1074018946	0.1302756168	-0.016787006	-0.1153744465	0.0775323201	0.0866521054	-0.042569285	-0.0127614299	0.0801568859	-0.1149405116	0.0715226277	0.0603215292	0.107647756	-0.0084347941	-0.0390956403	-0.1356733671	-0.0807107972	-0.0466984989	0.144822279	-0.1357090225	0.1256310841	0.0006222561	0.0679436341	0.0327358452	0.0907621319	0.0755749279	0.0091276142	0.0569640542	0.0796393007	0.0232861803	-0.0757931307	0.0399123223	0.0833760809	0.0797287387	-0.063325297	0.0689667978	-0.0762039527	-0.1145535058	-0.0236127577	-0.0236634992	-0.0885939202	-0.0877728108	-0.0559774669	0.0138875503	0.009844837	0.0698526027	-0.0059244253	-0.1140958982	0.017710062	0.019067	0.0	0.0	0.000363550489	-0.058597	0.0319097999999999	0.003433608409	0.0010182353360399	-0.10689	-0.0201656999999999	0.0114254721	0.0004066554564899	0.000676921	-0.0006537189999999	4.273485309609999e-07	4.582220402410001e-07	-0.00145581	0.0	0.0	2.1193827561000004e-06	0.0010892	0.0	1.18635664e-06	0.0	0.0	0.0
