global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
694.8168608721851	1.5125826079461149	2.2879061458610703	482770.4701522774	796.7420240428626	3.479470928797582	634797.8528759175	12.106717944347508	714.8793017787498	0.510753312726024	0.2608689464606076	511052.4161116728	721.6796148948873	546.3061000900746	0.986005	27.653503	0.04330735	0.0284855	0.0747597925	-0.0591019626	0.0102188162	-0.0615143073	-0.0762781863	0.0407651682	0.0069106866	-0.1111567995	-0.0252202896	-0.1188118594	0.0739476	-0.0558738612	0.0339733494	0.1437822356	0.0540650998	-0.0337135604	0.0822351822	-0.0132157364	0.0479605459	-0.0909696893	0.1409884918	-0.0027009376	-0.0210767018	0.0938383775	0.0581591895	0.1405872983	0.1721333676	0.1873020124	-0.0682769177	-0.0424303874	-0.1253279227	-0.0704443919	-0.1472467174	0.1470824449	0.0979822325	0.156380572	-0.005417773	0.1508117194	0.0685229877	0.1176507858	0.0207095196	-0.0308573021	0.0442328629	-0.0707023815	0.1347887214	-0.1125662344	-0.1166349561	-0.0611539061	0.0163842375	0.020382315	0.0454221984	0.0746692824	0.0355619546	-0.022595333	-0.0263554544	-0.143440773	-0.1559151343	0.0795453447	-0.0489235873	0.0159089623	-0.0296557755	0.0881127398	0.1330667566	-0.004229407	0.0887078764	0.0684705704	0.033837107	-0.0827721721	-0.0762295486	0.0239685689	-0.1054403572	0.0564825964	-0.0849435444	0.0734805005	-0.068952499	-0.1558092517	-0.1175341397	0.0399806288	-0.0698952205	-0.0949799147	0.0202284924	-0.2233920964	0.0076440194	-0.0541850461	-0.0104305123	-0.2265118266	-0.0827557125	0.0750206762	-0.012523727	0.1236582568	0.0588848592	-0.0465406119	0.1447540679	0.1608774338	0.0237617899	0.1719358015	-0.1339115018	-0.113124972	-0.0044094226	-0.0494163939	-0.0235898288	-0.1427740657	-0.0153640485	-0.110592125	0.0449896151	-0.0338538	0.0020747999999999	4.304795039999978e-06	0.00114607977444	-0.0960451	0.0042609	1.8155268810000106e-05	0.00922466123401	-0.157706	-9.000000000009e-06	0.024871182436	8.100000000016202e-11	-0.00110061	-0.0005232129999999	2.737518433689999e-07	1.2113423720999998e-06	0.00274155	-3.344999999999997e-05	7.516096402500001e-06	1.118902499999998e-09	0.00114847	-0.00018259	3.333910810000002e-08	1.3189833409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.4013980401951	-1.4154628319899984	2.0035350287451466	480805.49880409706	796.7496687341938	0.0076446913312793	634810.0346280476	5.844130555053716e-05	714.9593423974476	0.0800406186978079	0.0064065006415278	511166.8612813907	721.010959729577	524.5042815513182	1.32982	37.296127	0.4744411	0.246208	-0.0980443848	-0.1178183925	-0.061746365	0.0821213247	-0.1056201117	-0.0797909922	-0.1014140331	0.0868846944	0.068239132	-0.1412430832	0.0117272796	0.0562279256	-0.1586010936	-0.0353844427	0.0820686727	0.191111128	0.0193576408	-0.0550329442	0.0098051211	0.0388243623	-0.0095423452	0.0168420899	0.0718183267	0.1002505855	-0.1447929192	-0.0503377939	-0.0793671121	0.0828641605	-0.1893964633	-0.0301471154	0.0132041708	-0.077860955	0.1001640223	0.0237075318	-0.0059231565	-0.1175721824	-0.1269663145	-0.0250052439	0.0949715212	0.0041061396	0.0164056284	0.00759324	-0.1939546488	0.1127743901	0.0168752295	-0.1154165589	0.0080850792	-0.0040462512	0.0388884575	-0.0954780004	-0.0108779087	-0.0867819108	-0.0322321798	-0.0068811432	0.07509378	-0.1208404466	-0.0498703868	0.0358117343	-0.1677554055	0.1094770142	-0.0842728304	-0.1346306463	-0.0221796351	-0.0015382738	0.1587090569	0.0064256846	0.0099323031	0.0612212759	0.2109029437	0.0086640734	0.0088614556	-0.007971414	0.075445793	0.0989386876	-0.0666538387	-0.0394323141	-0.0039098794	-0.1492083123	-0.0537747178	0.1044687732	-0.0835937597	0.0472470932	0.0245545311	0.0277286911	0.0849724522	-0.0080204734	-0.2615784206	0.0887873517	0.0880509127	-0.0296538067	-0.0577980489	-0.0705356236	-0.2070052598	0.0204312274	0.0338276925	0.1133820872	-0.0720320913	0.0142331262	-0.1025119452	0.0260485731	0.0874279252	0.0383670148	-0.017710062	-0.1092392569	0.0514415587	-0.0120123	0.0218415	0.00047705112225	0.00014429535129	0.0502409	0.146286	0.021399593796	0.00252414803281	-0.0322259	0.1254801	0.00103850863081	0.01574525549601	-0.00379716	-0.00269655	7.271381902499999e-06	1.44184240656e-05	0.00353112	0.0007895699999999	1.24688084544e-05	6.234207848999998e-07	0.00101792	-0.0001305499999999	1.704330249999997e-08	1.0361611264000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.8027324231128	-0.5986656170822471	0.3584005210764677	479975.6260529313	789.8851491452048	-6.864519588989083	623918.5488401423	47.12162918761485	714.5728246803318	-0.3865177171157938	0.1493959456444048	510614.3217716282	720.466876052327	523.3976260942807	1.207218	33.857616	0.23211491	0.111821	-0.0795617423	0.0527929432	0.0990794639	0.0111758055	0.1337692254	0.0084971457	-0.0636206894	0.0926774264	0.0877244428	-0.0279310916	-0.0167964208	-0.1261550915	-0.1201858251	-0.1633032361	-0.0271263475	-0.0217739049	0.0693493198	0.1488473638	-0.1033844726	-0.0083270937	-0.0196833851	0.0999200908	0.0015183415	0.0736998118	0.0832585386	-0.0402697538	-0.0013358562	0.0150268411	-0.0101984213	0.032705971	-0.0312343836	0.0277872843	-0.027953746	0.007979722	-0.1068560679	-0.2229620785	0.0898750145	-0.1084470391	0.0767438972	-0.0159644975	-0.0791452875	0.0913060056	-0.0040252422	-0.1323550199	0.0847282419	-0.0918798634	-0.0053728654	0.0208200783	0.0807257502	0.00476107	0.0303637986	0.0535235607	-0.0366367247	-0.0461797416	0.0241555905	0.1214868246	-0.0190770113	0.0303748236	0.1296402722	-0.0383125426	0.1297610397	-0.0665165372	-0.1409222884	0.0153355832	0.0697379831	-0.0229513297	-0.0779961356	0.0626001857	0.0501478823	-0.0071588099	0.0071534551	-0.0406363547	-0.0626714926	-0.0348261246	-0.0016050839	-0.1143061851	0.0359644471	0.0605757871	-0.0038832461	-0.0749862604	-0.11770328	0.0798439	0.0125559101	-0.0481476213	0.0171158148	0.0609357948	0.0002352157	-0.0588116028	0.0394985602	0.0484948439	-0.0314799857	0.0145699789	-0.1292505367	-0.0946406809	0.0492513363	0.0110962006	-0.1345258313	0.0275182914	0.0489372677	-0.1115535797	-0.0312259736	0.1882473465	-0.0200485104	-0.1076997553	0.0576957916	-0.0583299	-0.0463176	0.00214532006976	0.0034023772340099	0.0549127	0.0046718	2.1825715240000038e-05	0.00301540462129	-0.0077298899999999	0.0244960100000001	5.975119941209845e-05	0.0006000545059201	-0.00271037	0.0010867899999999	1.1811125040999997e-06	7.346105536900001e-06	0.00186669	-0.00166443	3.4845315561e-06	2.7703272249e-06	0.00139929	0.00038137	1.454430769e-07	1.9580125041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.6054488104495	0.802716387336659	0.6443535984988171	481088.5186195451	789.7629373905429	-0.1222117546618619	623725.4972757386	0.0149357129775311	714.7240334413019	0.1512087609701211	0.0228640893941192	510830.4439786032	721.095543756003	526.4746654338315	1.357813	38.081215	0.16674689	0.0826536999999999	0.0775028419	0.0402289149	-0.1626855971	-0.0263280268	-0.0201490711	0.0511875171	-0.0261946326	0.0205112429	-0.1240240679	0.0773360233	-0.1705695803	0.0737923584	0.0110970416	-0.0737905684	0.0321340993	0.0889144254	-0.0258780862	0.0955088401	-0.0047382403	-0.0981652844	-0.0316831571	0.1618348489	0.0742379435	-0.0553162766	-0.0461242226	-0.2052244873	0.0493575533	0.034644094	-0.0656792214	0.0473243125	0.0370854189	0.0246898932	-0.0505163201	-0.0531447391	0.0208852392	-0.0396655091	-0.0353171718	0.07014164	0.0394908592	0.0093591087	-0.0698258246	0.0060536876	0.0665604474	0.1104197689	-0.1107446875	0.0092266238	0.0028490984	-0.0609166771	0.2113265234	0.0088491896	0.0902349229	-0.0595555565	-0.054646999	-0.0626600977	0.1350939701	0.063840032	0.08790683	-0.0155918771	0.1215705103	-0.0790269224	-0.0341201171	-0.00176922	-0.0281709807	0.1274685818	-0.1328279092	-0.0707552092	0.1252833192	0.1335240998	0.1157432015	0.0505489213	0.1419751185	-0.0929568017	-0.103861225	-0.0865875686	0.0396503526	-0.0487310625	0.0248603782	0.0251743974	-0.0806180517	-0.022567826	0.038134074	0.1009166992	0.0148345793	0.0650220001	0.0411307522	-0.0380017178	-0.1659149192	0.1024345629	0.0191419223	-0.0231897047	-0.0350488736	-0.0356643259	0.0093873909	-0.0303279393	-0.0531297289	-0.0642905315	0.0674837732	-0.0093149688	0.0341549415	0.0530416849	-0.1608331563	0.0970627819	-0.0223783947	-0.1059762505	0.0637282764	-0.0659057	-0.0075758	5.739274564000001e-05	0.0043435612924899	0.0765355999999999	0.0216228999999998	0.0004675498044099	0.0058576980673599	0.0434703	0.0512001899999999	0.00188966698209	0.002621459456036	-0.00189785	0.00081252	6.601887504000003e-07	3.6018346225e-06	0.00272911	0.0008624199999999	7.448041392099999e-06	7.437682563999997e-07	0.00134727	-5.202000000000006e-05	2.706080400000006e-09	1.8151364529e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.511879275728	-0.0935695347214959	0.0087552578279972	480958.726696552	792.9486042362818	3.185666845738865	628767.4889602674	10.14847325203981	715.161107533522	0.4370740922200866	0.1910337620900128	511455.4097285738	721.3647852152855	523.2849516239114	1.515295	42.497944	0.24023517	0.127744	-0.15118536	-0.000878726	0.1266358492	0.1861284938	0.0306130301	0.0150044081	-0.0843151328	0.1075313042	0.1341796444	0.0820948315	0.1060442228	-0.0643671518	-0.1562879422	-0.0919544128	0.0053972073	0.0469827452	-0.039997591	0.151181197	0.178574173	-0.1072816801	0.0185893746	-0.0431496728	0.0966875074	-0.0287828847	0.076734823	-0.0602456081	0.0682478354	-0.0083673156	-0.1140702681	0.0240665402	-0.0482478712	0.077466712	-0.1219541634	0.0375486243	-0.0634700791	-0.0377986186	-0.0455870135	-0.2260180895	-0.0516807588	-0.006699762	-0.0516210266	-0.0241335555	-0.0728916405	-0.0079478518	0.0388059083	0.1388521322	0.0213562512	-0.1636744428	0.0976228631	0.0386211916	-0.0275065789	0.0852963418	-0.0292826962	0.0633600431	-0.0431593391	-0.0071211625	-0.001728367	0.1931733767	-0.0795680181	-0.0253965004	0.034869089	-0.0980828388	-0.0923324207	0.0197634792	0.1973749691	-0.0136526583	0.0603545903	0.0525737621	-0.0384408391	-0.0532505138	-0.1362848832	-0.0773000014	-0.1166358794	-0.0777306057	0.2015010198	-0.0928605726	0.0713612442	0.0222615748	-0.0395501645	-0.0043338378	0.0797506929	-0.0274407037	0.1928511973	-0.0640713042	-0.0907207522	0.0380533912	0.0214685545	-0.0466767677	-0.0030327996	0.0045784563	-0.0862917795	0.0012130835	-0.0019550464	-0.1093507748	0.1207127976	-0.0015921396	0.0450614463	0.0610293447	0.1852672312	-0.0098305202	0.0699277646	0.0583276923	-0.0246987197	-0.104071687	0.0695158277	0.0458419	0.1117476	0.01248752610576	0.0021014797956099	0.0473856	-0.0291499999999998	0.0008497224999999	0.00224539508736	-0.00600967	-0.04947997	3.61161335089e-05	0.0024482674312009	-0.00244271	-0.0005448599999999	2.968724195999999e-07	5.966832144099999e-06	0.00277077	4.166000000000022e-05	7.6771663929e-06	1.7355556000000182e-09	0.000936638	-0.0004106319999999	1.6861863942399997e-07	8.772907430440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.5185385264112	0.0066592506832421	4.434561966226085e-05	480967.9632798093	796.7777681401685	3.829163903886752	634854.8118024281	14.662496202829228	714.5773655468043	-0.583741986717655	0.3407547070570749	510620.8113518112	721.7389745567616	545.8044876142674	1.459747	40.940048	0.37243167	0.174057	0.0563445522	0.0577645524	0.1327758883	-0.0104022536	0.0835087696	0.1356944496	-0.021004693	-0.0110586309	0.0812136852	-0.0843758339	0.0023395715	-0.0982006242	0.0557754278	-0.0698285558	-0.0203700969	0.1621925383	0.0131829268	0.0653779083	-0.0547984118	-0.0745532524	-0.0738683977	0.1138629135	-0.1301141847	-0.1898539809	0.0623017089	0.0293478058	-0.0845871177	0.0692975562	-0.0466131286	0.0999152043	-0.0943770505	-0.0656523996	0.0990848967	0.0304467662	0.1947823489	-0.0531370054	-0.0348596117	0.0027387499	0.0313132379	0.0045985823	-0.0316887864	-0.0895400969	-0.1012770335	-0.0069674137	-0.0380348401	0.0175494898	-0.1026017479	0.0418020815	0.0397252992	0.0380109767	-0.0063675497	0.0020661261	0.0556230997	0.009670165	0.0102970217	0.098832151	-0.0839139387	-0.0100924556	-0.1083103493	-0.0102865143	0.0863275769	0.0929380296	-0.0441901782	0.052848174	0.0348091576	-0.1126761797	-0.0989008482	0.1402055435	0.0534989184	-0.0972827743	0.058517933	-0.1057191346	-0.1376888217	0.0554940608	-0.0254962067	-0.006909696	-0.1902645837	-0.0618875175	0.0281216067	-0.0764483963	-0.056004948	-0.0079397594	-0.1231979418	0.0563350223	0.0922313656	-0.0566766705	-0.0060977968	0.024140118	0.1423972152	-0.0089812089	-0.0648309612	0.0553504875	-0.0234800659	0.1022660702	0.0662128726	-0.0372779857	0.1147991873	-0.0312683617	0.0608902678	-0.0283799754	-0.0574903693	-0.1001995131	-0.0270084943	-0.1019893188	0.0750362016	-0.0909435	-0.1367854	0.01871024565316	0.00827072019225	0.0978637	0.0504781	0.0025480385796099	0.00957730377769	0.0806014	0.08661107	0.00649658568196	0.0075014774465448	-0.00165605	0.0007866599999999	6.188339555999996e-07	2.7425016025000003e-06	0.00234202	-0.0004287499999999	5.485057680400001e-06	1.838265624999999e-07	0.00169237	0.0007557319999999	5.711308558239997e-07	2.8641162169e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.2670493669979	-1.2514891594133817	1.566225116129212	479233.6676392895	792.6052129662089	-4.1725551739596085	628223.0236212094	17.4102166797371	714.220352998934	-0.3570125478703403	0.127457959336872	510110.7126379219	720.7189381271141	525.8183439226432	1.340183	37.586773	0.41174055	0.192232	-0.0533030495	0.0871552459	-0.0391497003	0.0181651848	-0.0762116887	0.0890474323	-0.0471446034	0.0874908539	0.0178345873	-0.0029343403	-0.0195635198	0.0466853719	-0.0325697547	-0.064917543	0.0030603453	0.0987814988	-0.0883572944	0.0845604691	0.0327227693	0.112332144	-0.0305675704	0.1647963323	0.0313671512	-0.0986434851	-0.0117895802	-0.0976485125	-0.121443291	-0.0553029066	0.0949091363	0.0719351703	-0.0053525695	0.1397385977	-0.0006049093	0.1749903895	-0.0633494986	0.1564036832	0.0517945922	-0.1167902493	0.0238997365	0.0785791562	0.2209409865	-0.0595923953	-0.0013901796	-0.0505441607	0.0562230168	0.028366722	0.0376596895	0.0262596791	-0.0702065732	-0.1643670341	0.018370195	0.0971711872	0.1111092864	-0.1034406469	-0.0608588002	0.0759004624	-0.0212859543	0.0794435469	0.0613383081	-0.0361414407	-0.0779971658	-0.0150604347	-0.0768669569	0.0502491544	0.0592942419	-0.114851508	-0.0545556562	0.0642857413	0.002442217	0.0188915005	0.0567625332	0.0526507152	-0.0088484905	-0.0910169668	-0.064852986	-0.0119213155	-0.0343542352	0.0996711823	-0.0695513691	0.0724955984	0.144489316	0.0461236832	-0.0282104234	0.1613709053	-0.0765785405	0.0943381055	0.0043270781	-0.264611187	-0.0909828777	0.090815009	-0.0822467448	-0.0440234707	0.0852434119	-0.0489451536	-0.1203624791	0.094925235	-0.0175701827	0.1166501464	-0.0012358955	0.0451745799	-0.1282999116	-0.146555062	-0.0293067317	-0.0997327036	0.0802681812	0.0668881	0.1578316	0.02491081395856	0.00447401792161	0.0569266	-0.0409371	0.0016758461564099	0.00324063778756	-0.00214145	-0.08274285	4.5858081025e-06	0.0068463792261225	-0.00245402	-0.0007979699999999	6.367561208999998e-07	6.0222141604e-06	0.00349551	0.0011534899999999	1.22185901601e-05	1.330539180099999e-06	0.00103925	-0.0006531199999999	4.2656573439999995e-07	1.0800405625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.5970543376083	0.3300049706103891	0.1089032806275638	479690.6796771319	792.9292858946742	0.3240729284652843	628736.8524294379	0.1050232629640653	713.7916282418408	-0.428724757093164	0.1838049173445925	509498.4885481383	720.4817369182646	529.5324525786714	1.198756	33.620312	0.18508455	0.0819749	0.0770615862	-0.0652866059	-0.0584459308	-0.0260962371	-0.0132932104	-0.0299238025	0.0152878453	-0.0368067284	-0.0428111361	-0.1371248075	0.0103648821	-0.0008622462	0.0315407696	0.0647111117	-0.1305936013	0.1012130939	-0.1122383677	0.1453389662	0.0145745487	-0.1649427248	-0.1221876226	0.0433126685	-0.0555072881	-0.0194495085	-0.09906098	0.0755594384	0.0245919067	0.0215837975	-0.0305552117	-0.0275724458	0.1258713804	-0.0110714958	-0.0132601022	0.0326260657	-0.0273025517	-0.121143209	-0.0675483572	0.0695639857	-0.1003677084	0.0135174179	0.0314760069	-0.0054586729	0.1855130134	0.0543939457	0.0767455244	0.0133573105	0.0873233615	0.0355968672	0.0404146739	0.0149174827	-0.091258561	0.0674622698	0.0047004077	-0.0564275418	-0.0426124227	0.019403692	-0.0455425442	-0.0051563094	0.128525214	-0.0076797233	-0.0023683493	0.0517983063	0.0845541687	-0.045646518	-0.0258423451	-0.1551505777	0.0857517551	0.1324481065	0.030701009	0.0282993166	0.0196053505	0.0986272141	-0.136592845	-0.0667201047	0.054132512	0.003735874	-0.0606603417	-0.0664326351	0.1119298699	0.0533707415	-0.0922137591	-0.047231699	0.0211451939	-0.0561851863	-0.1004883859	0.0444881532	-0.0237775931	0.0657702193	-0.0949656579	-0.0214089153	-0.0441631038	0.1158588294	-0.0120106962	-0.0325080211	-0.04428781	-0.035723555	-0.0214689223	0.0132785183	0.0771180142	0.1092374416	-0.139776148	-0.0674732847	-0.0315924503	-0.0973056967	0.0851916578	0.0310187	-0.0358694	0.00128661385636	0.0009621597496899	0.0173127	-0.0396139	0.00156926107321	0.00029972958129	-0.0556507	-0.0535092499999999	0.0030970004104899	0.0028632398355624	-0.00302246	-0.0005684399999999	3.231240335999999e-07	9.1352644516e-06	0.00371537	0.00021986	1.38039742369e-05	4.8338419600000053e-08	0.00137279	0.00033354	1.112489316e-07	1.8845523841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.2894512675654	-3.307603070042888	10.940238068957134	475119.9476287414	787.0960764889393	-5.83320940573492	619520.2336242822	34.026331971154335	713.5356238159194	-0.2560044259214464	0.0655382660913693	509133.08645437326	718.4857019445907	511.7692277016963	1.464538	41.074429	0.23954827	0.116132	-0.1780439546	-0.0473469658	0.0107670564	0.1156612764	-0.0037767739	-0.1190533052	-0.0611758896	0.1677540456	0.1542720087	-0.0599638106	0.0065158115	-0.0026957559	-0.1718683862	-0.1154412522	-0.0162747772	0.0814662204	-0.107861726	-0.2623997738	-0.0886906338	0.0884719959	0.128498735	0.083484759	0.0732819794	0.0585502043	-0.0982799621	0.0265259354	-0.1422421138	0.0741000029	-0.005838961	0.0889008447	0.2018661715	-0.0304911223	0.0047989657	-0.0502614689	-0.0422392777	0.0461279381	-0.0694628422	-0.0395626694	0.0404432782	-0.0274591588	-0.0300294682	-0.2471253391	-0.0036842674	-0.0816856773	0.050086429	0.0085292549	0.0006133359	-0.0535605314	-0.0382920097	0.0063049612	-0.0181641384	-0.0029902137	0.0549118514	0.0167537073	-0.1563245293	0.0112916966	0.0101995715	-0.1338382213	-0.0242622313	-0.0506869358	-0.0137020797	-0.135791786	-0.1382860742	-0.0547797469	0.1658858557	-0.0664900313	0.070249844	-0.1285794985	0.1043039763	0.1513559631	-0.0002934223	0.0171496367	0.2150148902	0.1279747509	-0.1022731948	0.0415066496	0.0840518607	-0.0593521993	-0.0756994457	0.0629398356	-0.0150960391	0.0183576305	0.0017899278	-0.0240490282	-0.0551166258	0.0808183633	-0.0816347686	-0.1047873237	-0.0006600552	-0.0188100973	-0.1361005107	0.1350792868	0.0493525382	0.1619105732	-0.0107888396	-0.0564429423	0.1787503372	0.0509564244	0.0596095697	-0.0757166323	0.0198677159	-0.0624233994	-0.0338646736	-0.0947124447	0.0897877085	0.00401148	-0.02700722	0.0007293899321284	1.6091971790400004e-05	0.0709087	0.053596	0.002872531216	0.00502804373569	0.0293337	0.0849844	0.00086046595569	0.00722234824336	-0.0027207	0.0003017599999999	9.105909759999993e-08	7.402208489999999e-06	0.0043361	0.0006207299999999	1.880176321e-05	3.8530573289999996e-07	0.0008160669999999	-0.0005567230000001	3.099404987291114e-07	6.659653484888368e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.6163770810426	0.3269258134772599	0.1068804875177681	475570.7475383828	786.1414198322777	-0.9546566566615412	618018.3319759095	0.9113693321081916	713.5795886106604	0.0439647947409866	0.001932903176617	509195.8292817593	720.7887730234368	527.8000462031814	1.53457	43.038544	0.29878683	0.146552	-0.0687406361	0.1466229821	0.1015333183	-0.1118428475	0.0910272326	0.0821384043	-0.0746503883	0.04373977	0.026038757	-0.0039930253	-0.0181388148	-0.099754721	0.0395752164	-0.1562892795	-0.0054316887	-0.0861892488	-0.0987661839	-0.0880388488	0.0707497875	0.0937406361	0.0005334544	0.0363991254	0.0008435319	-0.045661046	0.0756461789	0.1349956981	0.0546296412	0.0697488224	-0.0041820715	0.0247082585	-0.0010533876	0.0590124932	0.1541002988	0.0106415855	0.0809852302	-0.0875695698	0.0464087482	0.1310589598	-0.0081976079	-0.0022107776	0.0079746395	0.0131243009	0.0630313551	-0.035590164	0.0503508958	-0.0756742936	-0.1314398602	-0.1673574644	-0.0517619034	-0.0158156793	0.0390938885	0.0584641602	-0.0469939006	0.0962436546	0.0247497865	-0.044554419	-0.0425743139	-0.2840237926	0.0674231698	-0.0786211607	0.1057650133	0.0569847684	-0.108240077	0.1361882269	0.0123820695	-0.0765291622	-0.0244447713	-0.0166082303	-0.0578322952	-0.0142057929	-0.0422633877	-0.1181564945	0.0334287832	0.1840258674	-0.0353593204	0.1349263961	0.1252864673	-0.0917072206	0.0010690504	0.0239836989	-0.1477798871	0.0346625872	9.44747e-05	0.0243803895	0.0417069021	-0.0830509934	0.0394643639	-0.0982692604	0.1443283426	0.0009804368	0.0939063071	0.0462707581	0.189335306	-0.081805554	-0.1083559775	-0.0213843213	-0.0111265421	0.0024364195	-0.0164301519	-0.2123546975	-0.1128356185	-0.0702348234	-0.0361224311	-0.091957378	0.0940386689	-0.0613698	-0.06538128	0.0042747117744384	0.00376625235204	0.104793	0.0338842999999999	0.0011481457864899	0.0109815728489999	0.0478193	0.0184856	0.00228668545249	0.00034171740736	-0.000646429	0.002074271	4.302600181441e-06	4.17870452041e-07	0.00292092	-0.0014151799999999	8.5317736464e-06	2.0027344323999997e-06	0.000947329	0.0001312620000001	1.7229712644026255e-08	8.97432234241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
