global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
718.1509585504363	1.4002383018125784	1.9606673018629728	515740.7992669104	779.918195666823	5.783712901621357	608272.3919321927	33.451334928381335	697.9981532823421	-0.4720541926933492	487201.4219855599	0.2228351608393697	700.2128380495756	561.0929858552125	1.053473	22.667917	0.0563021799999999	0.0285983	-0.1119727121	0.0043826799	0.0764297792	0.016379199	-0.0688095066	0.0280445359	-0.0199921433	-0.0775414599	-0.0729580717	0.1086544868	0.0716067173	0.0021099475	0.0991741079	-0.0941371355	0.0171897478	0.0452961869	0.0001249486	0.2032381545	-0.1032062031	0.1324890543	0.0235269419	0.0474195187	0.1037899864	-0.1202036216	0.0390599026	-0.0376492417	-0.035840188	0.0476410759	-0.0321777571	-0.1233009586	0.0638121741	0.0309523515	-0.0473050271	-0.1222689152	-0.0309895539	0.0339728931	-0.0778612555	-0.0736334742	0.0067574561	0.0343674802	-0.0414277701	-0.0032793933	0.1156845309	0.0400751411	-0.0787500058	-0.0968461281	-0.0805258328	0.0081247794	-0.1222086569	0.0104340818	0.0697788545	0.003531456	-0.0702164455	0.0010453385	0.0041520245	0.079027558	-0.0035906025	-0.0046348425	0.1246606092	-0.0780041305	-0.1797678614	0.070724142	-0.0172623392	0.0856191164	-0.1429811857	-0.0108786007	0.0438011687	0.0657167219	-0.2057154218	-0.0634934027	0.0586026447	-0.066063012	-0.110167803	-0.0148065748	0.0459218856	-0.1312914861	0.00488766	0.0424626788	0.0852990425	0.0290462452	0.0199981443	0.0118840681	0.0262838412	-0.0711111888	-0.067909714	0.1748144464	-0.0074595389	0.1119853926	-0.1718388078	0.0042221393	0.0136520556	-0.1247567004	0.0048714762	0.0811806676	0.0083431344	0.0086654538	0.0260268911	0.0081856779	0.047456129	0.0506657064	-0.0825259574	-0.0579113781	0.0126975844	-0.0574041483	0.0257910873	0.0801805181	0.0892173106	0.0453929809	-0.0336036334	0.0131512302	0.0912438734	0.030451217	-0.0427992974	-0.00918602	3.5600000000000215e-05	1.2673600000000154e-09	8.438296344039999e-05	0.00617503	-0.00773967	5.990249170890001e-05	3.81309955009e-05	-0.0430396	-0.0052254999999999	2.7305850249999937e-05	0.0018524071681599	-0.0008679179999999	-0.0002695809999999	7.26739155609461e-08	7.532816547238264e-07	-0.00030188	0.000443857	9.113153439999998e-08	1.9700903644900005e-07	3.18142e-05	0.0001525902	2.328376913604e-08	1.0121433216399998e-09
718.2746269607605	0.1236684103242851	0.0152938757121357	515918.4397356197	778.6887605850158	-1.2294350818071962	606356.185861428	1.5115106203782671	698.1207542628065	0.1226009804644263	487372.5875324698	0.0150310004108386	700.565732289659	551.3022303280131	1.084733	23.340544	0.0713003383	0.0324497	-0.0060513478	0.0198671979	0.0401157619	0.1437591229	0.0425304623	0.0295133657	0.0060538574	-0.0530244141	0.071001007	0.1300278344	0.0592704298	0.0254442158	-0.0660807321	0.0387455738	-0.0773937151	-0.0534219331	0.1037404044	0.0138831862	0.0701566415	-0.0459971485	0.067494779	0.0238443075	0.08587655	0.0600865983	0.0606926248	-0.1785505709	0.0653673162	-0.0081321699	0.0080101084	-0.0175396997	0.0789161602	0.0298314202	-0.0829057494	-0.0965749119	0.2047529981	0.0019703411	-0.0835606201	-0.0819885853	0.0814504054	-0.0274738215	0.2052476122	-0.0057316844	-0.0616802976	0.0213085142	-0.0164713041	-0.039554942	0.032152976	-0.0064044099	0.1162433359	-0.0157896697	0.1171276303	0.0353065487	-0.0207197864	0.0139908458	-0.0430388541	0.1348530346	-0.0207222684	0.0039722106	0.0643239032	0.0176254666	0.0569355007	-0.0444805154	-0.0492702864	-0.0867313693	-0.060526525	0.0337318493	-0.0225786393	0.1477882676	-0.0505895744	0.0323749673	0.0057604965	0.1788354039	-0.0245180039	0.0305866416	-0.0573179704	0.131425744	0.0159097322	-0.012460656	0.0319923676	0.0127517507	-0.0843534158	-0.0620351692	0.1234382066	0.1395239792	-0.0159898073	0.1830101787	0.0412416288	-0.0214964218	0.0061292662	0.1011650969	-0.0179181713	-0.0883558913	0.0713745535	-0.0929362951	0.0412850152	0.0288823419	-0.0320437817	-0.045328723	-0.1897626728	0.0123377634	-0.0110386892	0.1242773464	0.0666277001	-0.0323972894	-0.0602358302	-0.0175413767	0.0875476698	0.0414293026	-0.0603730967	-0.1581021785	0.0897877085	0.0258549876	-0.0493116688	-8.86917e-05	0.0090973282999999	8.276138219798087e-05	7.866217648890001e-09	0.020355	0.01417997	0.0002010715492009	0.000414326025	-0.016981	0.0260585999999999	0.0006790506339599	0.0002883543609999	-0.000641635	0.0002262829999999	5.120399608895476e-08	4.11695473225e-07	-0.000463838	-0.000161958	2.15145690244e-07	2.6230393764000008e-08	-1.92336e-05	-5.10478e-05	2.60587788484e-09	3.6993136896000007e-10
718.2683684721192	-0.0062584886413787	3.916868007426733e-05	515909.4491475999	783.4257824919574	4.737021906941664	613755.9566731357	22.439376546845235	698.1708994110799	0.0501451482733728	487442.60478447616	0.0025145358953585	700.5239330893985	555.0612293504436	1.010037	21.733288	0.0859257183	0.0465127	0.0334618325	-0.0175255731	0.094430661	0.0765154447	0.0576731843	0.0451623023	-0.027473488	-0.0396060711	0.1096668289	0.0136224823	0.0109917696	0.118213927	-0.0472738496	0.1006716315	-0.0792410787	-0.0590842538	0.0103650452	0.0445227366	-0.0727863564	0.0791027458	-0.0408430278	0.0213313532	0.1476940499	-0.0322935388	-0.045750056	-0.0407607581	0.1166885821	0.038621351	0.0742441558	0.0545377528	0.0336036765	0.2131592325	0.0364453378	-0.0339769506	0.042152885	-0.0336249954	0.0869094202	0.0908108958	0.000352356	0.1070232729	0.0026391958	-0.113720726	-0.0491481944	0.1105789608	0.053892914	-0.1093983196	-0.1164999193	-0.0335330257	-0.0328487127	-0.0695134015	-0.0719095856	0.0870513484	-0.0878710622	-0.0379565236	-0.1189719243	-0.0989856726	-0.0677162913	-0.1285871529	-0.056429659	0.1120362912	-0.1011361984	-0.030849531	-0.1148825799	-0.0637600011	0.026027107	-0.0303169342	0.0039112494	0.045124516	-0.0482789325	0.0122561216	-0.0338154581	0.0210057814	0.0632127725	0.0387264162	-0.0584698974	-0.0604164697	0.0251876868	-0.0961658886	0.1304685652	-0.0460845266	-0.0737152425	0.0161083467	0.0501665058	0.0745714367	-0.1372034265	0.0315963498	-0.0227909042	0.0951843279	-0.0291413394	-0.149898776	-0.0201055475	0.0798939678	0.0567040989	0.152817243	-0.0222802344	0.0786321582	-0.0703481848	0.0365441995	-0.0645003596	-0.0701786823	-0.0951533666	-0.0437149416	0.1923617659	0.1136634174	0.0876348048	-0.1571390835	0.0261854616	0.1080560598	-0.0100973968	0.141270961	0.0882931893	0.0212145853	-0.0556345156	-0.00918602	-0.0090973282999999	8.276138219798087e-05	8.438296344039999e-05	-0.0163544	-0.0367094	0.00134758004836	0.00026746639936	-0.0407285	-0.0237475	0.00056394375625	0.00165881071225	-0.000527211	0.000114424	1.3092851776000004e-08	2.77951438521e-07	-0.00030188	0.000161958	9.113153439999998e-08	2.6230393764000008e-08	3.18142e-05	5.10478e-05	2.60587788484e-09	1.0121433216399998e-09
718.0288536120968	-0.2395148600223819	0.0573673681715412	515565.43461950193	768.7938121397359	-14.631970352221517	591043.9255843476	214.09455638828945	698.8695363828336	0.6986369717537855	488418.6288839568	0.4880936183012996	700.200517453939	545.0924482426304	1.084342	23.332146	0.02441233	0.0148989	-0.0339946329	0.0859150231	0.0833479504	-0.0913750828	-0.0791138561	0.1160432226	0.0820541818	0.0834680068	-0.041876085	-0.0528337094	0.0120372442	0.0598817013	0.0562013261	0.0108053177	-0.0402647878	-0.0748247368	0.0720606882	0.0056675824	0.1661619375	-0.0034923519	0.026672941	0.1191176139	0.0634707668	-0.1684244385	0.0830154514	-0.0050818838	-0.119631099	-0.0085153517	-0.0071334474	-0.0016993924	-0.1469566704	-0.0595990403	-0.0112992674	-0.0291914829	-0.0633093096	-0.0492083746	-0.0216950475	-0.0342925131	0.0314022122	0.025076344	0.0662410086	-0.1036987632	-0.043351703	0.0826154519	0.0438327878	0.0109347231	-0.1198777827	-0.116347717	-0.0042069062	-0.0313924357	-0.0208188473	-0.0671208018	-0.0097445567	0.0399018604	-0.0774226617	-0.0431319248	0.0469270603	-0.0287106245	0.010605224	0.053075481	0.0532489034	0.0797371315	-0.0182494912	-0.0467303976	0.0361534011	-0.0676675518	0.032937674	0.1248447131	-0.0319074101	-0.0392354777	-0.0010723906	-0.0634796491	-0.1138441328	0.0710093121	0.0103062738	0.0171836273	-0.1442243918	0.0241161642	0.0246946984	-0.0263633089	0.071574203	-0.0718335413	-0.1556033312	0.012467872	0.0634074349	-0.1847024554	0.026058686	0.0417007529	-0.1039863163	0.0371338664	0.0076237175	0.0561262235	0.1720720884	3.65558e-05	-0.0259474343	0.0614623719	-0.0268239211	-0.0709451202	-0.0787295502	-0.0489115202	-0.000744959	-0.0541764872	0.1176081184	-0.1011491543	0.0192771043	0.0423767905	0.0471053049	-0.0653299584	0.0383521596	0.0261080895	0.0867609543	0.0165379384	-0.0617435365	-0.00919346	-7.440000000000918e-06	5.535360000001366e-11	8.451970677160001e-05	-0.00397911	0.01237529	0.0001531478025841	1.58333163921e-05	-0.0414566	-0.0007281	5.301296100000035e-07	0.00171864968356	-0.000438548	8.8663e-05	7.861127569e-09	1.92324348304e-07	-0.000439247	-0.000137367	1.92937927009e-07	1.8869692689e-08	3.18142e-05	0.0	0.0	1.0121433216399998e-09
718.4478771393441	0.4190235272473046	0.1755807163867726	516167.35216603	779.9762165527596	11.182404413023733	608362.8983879574	125.04616845641264	698.611292911016	-0.25824347181765	488057.73858280136	0.0666896907364334	700.8937286593936	547.3033221019188	1.028844	22.137957	0.0608233	0.0414168	0.0522894495	0.0842701943	-0.0263030772	-0.1006244051	-0.1290714493	-0.0791211611	0.1044725942	-0.1058035757	9.2373e-06	-0.0159968537	0.0346758254	0.085268352	0.0181084158	-0.0423202162	0.0649507862	-0.0855580664	0.1575058918	-0.1151754406	-0.1200274851	0.0812649771	0.0464120635	-0.0563135905	0.0259250618	0.0852714202	0.1022365378	0.0316307365	0.0299911868	-0.0055581525	-0.095555946	-0.0083174893	0.2016163753	0.0687465994	-0.0866199657	-0.0689617868	-0.1354110047	0.1012772637	-0.0553661225	-0.1757185155	0.039618443	-0.0336963993	0.0342107353	0.1500758576	-0.0268925849	-0.1290904135	0.0124456001	0.0873200458	0.0244768693	0.0598077923	-0.1370226375	-0.0746874237	-0.1330931968	-0.1122454809	-0.0034148993	-0.1449035516	0.1136001876	-0.173688805	-0.0319905222	0.1132455385	0.0540521134	-0.0536927715	-0.0586615185	0.0447032545	0.1505054219	-0.0216608273	0.0346446112	0.0551279583	0.0017102495	0.0868159642	-0.0925919777	0.0397786504	0.1110584471	-0.0604801477	-0.0505367656	-0.115116461	-0.0469634064	0.1724399983	0.1095452577	0.0677510582	0.1430986543	0.0712928162	-0.0019514721	0.1154939802	-0.045364516	0.0181065976	-0.0732187394	0.1827708917	-0.0239797997	-0.0334695502	0.0839631198	-0.0183965478	-0.0910687631	-0.0838889715	0.0184301299	-0.0912786071	-0.0627758524	-0.080649869	-0.02368499	-0.0263292217	0.1622612479	-0.0858887021	-0.0277108282	-0.0070789185	-0.1317106812	0.1233075738	-0.0694188724	-0.0884099358	0.0560673917	-0.148230295	0.0996233823	-0.0145775507	0.0851916578	0.0118330366	-0.0676152521	-0.00918602	7.440000000000918e-06	5.535360000001366e-11	8.438296344039999e-05	0.0351944	0.03917351	0.0015345638857201	0.00123864579136	-0.0455089	-0.0040522999999999	1.6421135289999958e-05	0.0020710599792099	-0.000652982	-0.000214434	4.5981940356e-08	4.2638549232400006e-07	-0.00030188	0.000137367	9.113153439999998e-08	1.8869692689e-08	3.18142e-05	0.0	0.0	1.0121433216399998e-09
717.9911263199949	-0.4567508193491676	0.2086213109761359	515511.2574742549	769.3382824484142	-10.63793410434539	591881.392840676	113.16564200839476	698.5124846043428	-0.0988083066731633	487919.69114813226	0.0097630814676178	700.0157480084794	548.1410692540838	1.081409	23.269033	0.05603258	0.0328106	0.0981154622	-0.0800515172	0.0341255785	-0.0068665944	0.053225536	-0.1043416039	0.1091620744	0.121661883	-0.0953432018	0.0489584879	0.014641169	-0.0437556467	-0.0970652546	-0.0149572356	0.059388596	-0.0294855289	-0.040053231	-0.1011426137	-0.021993128	-0.0489588966	0.052372855	0.042039492	0.11662403	-0.1225242258	0.0589304611	-0.0910855221	-0.0382479606	-0.0124342423	-0.1709660818	-0.0040018747	-0.0669891294	-0.0718191158	-0.0366601419	0.0150370488	-0.0298345592	-0.1185156375	0.0231012932	0.0098494923	-0.0337615556	0.0177085399	0.0344302115	0.0485773376	0.0191865938	0.0394079238	-0.0069247854	0.050357271	0.0915374832	0.0257103514	-0.07069731	0.0764355556	0.0514792473	-0.0064992084	0.0987221645	-0.0617073594	-0.0228031643	-0.0084882972	0.1071534192	0.0525319527	0.2554306246	-0.0290140579	0.0058965393	-0.0990755404	0.1128637801	0.0137334055	-0.0108573478	-0.1341750245	-0.1705779361	0.0575265871	-0.0218045369	0.0167829585	0.0201710814	0.017750305	-0.1274146483	-0.03779432	-0.0239406286	0.0340324099	0.0053212344	0.0460105277	0.0376883751	-0.0314440163	0.0352838246	-0.0647814662	-0.0589763863	0.026509168	0.0551055655	-0.0711406657	0.0505239437	0.0258899706	-0.0824512907	-6.7079e-05	0.0968469647	-0.0103856947	-0.0527046371	0.0433315103	-0.0075956487	-0.0454887329	-0.0069989819	-0.1371332616	-0.0923674311	-0.0195717473	0.0384559339	0.019966838	0.0112267745	0.1471246428	0.0115940973	0.0775205555	-0.0304994429	-0.1728078659	0.0734924903	-0.0914850749	0.0835859703	0.0071079182	-0.0732270951	-0.0092033	-1.7279999999999726e-05	2.9859839999999053e-10	8.470073088999998e-05	0.0119744	-0.02322	0.0005391684	0.00014338625536	-0.0375904	0.0079184999999999	6.270264224999992e-05	0.00141303817216	-0.000576478	7.650400000000003e-05	5.852862016000003e-09	3.32326884484e-07	-0.000722912	-0.000421032	5.226017597440001e-07	1.7726794502400005e-07	3.18142e-05	0.0	0.0	1.0121433216399998e-09
717.7916544388788	-0.1994718811160964	0.0397890313559941	515224.8591821029	778.0768645086404	8.738582060226122	605403.6070835971	76.36281642330582	698.2930692672173	-0.219415337125497	487613.2105866308	0.0481430901658955	701.1805971433735	547.3019426527362	1.082454	23.2915	0.03150985	0.0173559	-0.0079462422	-0.1076450583	-0.0413237235	0.0755679988	0.1385323734	0.051250712	0.0005101042	-0.0605939959	-0.017607686	-0.020340086	0.1864715771	0.0579994276	-0.1106800402	0.0433240472	-0.0113665834	0.1491504922	-0.0812605442	0.0011806153	-0.0433755099	0.0331564466	0.0514276335	0.0406743688	-0.049430746	-0.0937343166	0.1420917056	-0.0225092915	0.0730861327	0.0016975127	-0.0571274747	-0.0411935386	0.0422634631	-0.0882982421	-0.0440185152	0.0168754093	0.1902700219	0.0033935063	0.0528221157	0.0765049826	0.1218939386	0.0150116718	-0.1229123687	-0.0168124598	-0.1612043427	0.0027138975	0.1541006424	0.0610219021	0.0984004853	-0.0420386323	0.0526122078	0.0085077409	-0.1163649191	0.026386953	0.0813653037	0.0236642119	-0.0620237476	0.0012663506	0.0451937352	0.0637066708	-0.0495113257	-0.1331350073	0.0597374844	-0.1175313264	-0.1232033592	0.0234941883	-0.0580644828	0.0755367847	-0.0316805762	0.0066669549	0.0341996796	0.0512704921	-0.0227073625	-0.0574918578	-0.0995698474	-0.1359172331	-0.0818279223	0.0236422947	-0.0110730024	0.0007557458	-0.1693835833	-0.0416697166	-0.0622040787	-0.0207683224	-0.0187578827	-0.0002407462	0.0107200135	0.050155931	0.1225324842	-0.0985281141	-0.0628122685	-0.190894382	0.0193354323	-0.0230365409	-0.0554691789	-0.0709157697	0.0949452366	0.0394421916	-0.0502153843	0.0237229159	-0.0548118821	-0.001040198	0.0046428373	-0.002057335	0.0578240643	-0.0003773396	0.031578094	0.0498890989	0.0049832958	-0.0710085649	0.0715607048	-0.0836641307	0.0819445778	0.0023706562	-0.0785574968	-0.0116704	-0.0024671	6.086582409999999e-06	0.0001361982361599	0.00946015	-0.0025142499999999	6.321453062499996e-06	8.94944380225e-05	-0.0320781	0.0055123	3.038545129000005e-05	0.0010290044996099	-0.000465174	0.0001113039999999	1.2388580415999989e-08	2.16386850276e-07	-0.000413892	0.00030902	1.71306587664e-07	9.549336040000001e-08	3.18142e-05	0.0	0.0	1.0121433216399998e-09
716.8507364486278	-0.9409179902510232	0.8853266643780245	513874.97834694	776.3227817150959	-1.7540827935445122	602677.0614098643	3.07680644660892	698.1077666424584	-0.1853026247589468	487354.4538465212	0.034337062742555	700.3519975977268	539.8344477751697	1.122004	24.142523	0.03979524	0.0225552	-0.1136766371	-0.0177754311	-0.0537130266	0.0315205249	0.0170122823	0.1304187057	-0.0800784672	-0.0608001713	-0.0289783244	-0.0450993073	0.0360222541	-0.0541124522	0.0262163913	0.0956936851	-0.0750666196	0.0026407434	-0.016566609	0.1051027268	0.0976972345	0.0023018459	-0.0636347612	0.0218204987	0.1077033705	-0.0142117204	-0.0488871389	0.1021214765	0.0001425836	-0.0164462181	0.0250264309	-0.0163099377	-0.1580221368	0.0562073726	0.0124435335	0.0332017416	0.0716157782	0.1977442376	-0.0139593253	0.0523264964	0.0506828721	-0.0075750063	-0.0390260695	0.2323297413	-0.0201516285	0.1579367998	-0.0616189342	0.009628206	0.1367738682	0.1288608478	-0.0740999957	0.0983934024	0.0555137352	0.0586148194	-0.0705131128	0.0661942339	0.018935671	0.0015852285	0.0846104465	0.0131072523	0.1729473606	0.0374211105	-0.0375350247	0.0270400083	-0.1467150053	0.0112180083	0.0054975518	-0.0155751046	0.0194408874	0.0099616373	-0.0052099593	-0.1021920356	-0.0526477475	0.0329172701	-0.0187527547	0.1204820672	-0.0060801216	-0.0182567279	0.0012355529	-0.1410335848	0.0242277889	0.0642514096	-0.0154620808	-0.0599834049	0.0296547006	-0.0317093705	-0.0182404525	-0.0721968647	0.0940924244	-0.2561210875	0.1637966686	0.0309549301	0.1392207805	-0.1195376455	-0.0471431078	0.0837952632	0.0843991314	-0.091824516	-0.0867936743	-0.0265020809	-0.1217101335	-0.1054048238	-0.0182997629	-0.092418431	-0.0493374042	0.0922319763	-0.0089556062	0.00959689	-0.0240470185	-0.0458833787	0.0530854388	0.0355011357	0.0802681812	-0.0023706562	-0.0835859703	-0.0121745	-0.0005041	2.541168100000004e-07	0.00014821845025	0.00625396	-0.00320619	1.0279654316100002e-05	3.91120156816e-05	-0.0420812	-0.0100031	0.00010006200961	0.00177082739344	-0.000194351	0.000270823	7.3345097329e-08	3.7772311201e-08	-0.000664706	-0.000250814	4.418340664360001e-07	6.290766259600003e-08	3.18142e-05	0.0	0.0	1.0121433216399998e-09
717.5707846915501	0.720048242922303	0.5184694721354958	514907.83104284696	772.8788587049543	-3.4439230101415887	597341.7302330727	11.8606056997827	698.8058647088035	0.6980980663450964	488329.6365514186	0.4873409102347626	700.8475856593894	555.6815216661938	1.13407	24.402145	0.07851446	0.0431183	-0.1342731659	0.069599633	0.1106744371	-0.0188183218	-0.1121467367	0.112880109	0.0169360405	0.0636017994	-0.061434364	0.0396620075	0.0848847396	0.1357318514	0.0794423769	-0.0162212279	-0.2350945596	0.0465959674	0.0238034904	0.0219059085	-0.1127096152	-0.0806882162	0.0328536151	-0.005437098	0.1169074027	-0.0979665634	0.0899811589	0.0142407925	0.0650687626	0.0432248944	0.050921136	0.0647487237	0.0581863837	-0.0551290547	-0.0397387205	-0.1204887579	0.0412634891	-0.060598184	0.0325448154	-0.0446076492	0.1029646793	-0.0676438129	-0.0132722483	-0.0515710346	-0.0529935832	0.0024693578	-0.0837047078	0.0608650466	0.046891274	0.0090972315	-0.1364093536	-0.0469583182	0.0961082614	0.010659169	-0.0295437803	0.0413276683	-0.0744155049	0.0006596399	-0.0077809262	-0.0182822445	-0.0010133005	0.0403361394	0.1112433831	0.1482695595	-0.0494092653	-0.0866299621	-0.0714989895	-0.0115906023	-0.1141701179	0.0167458035	0.0135313328	0.0224638422	0.055849434	0.024486491	-0.1341959086	-0.1145103321	-0.1220953742	-0.0452470083	-0.0297358848	-0.0311921161	-0.0345548167	0.0986156632	0.0351426406	0.0026382469	0.1385611666	0.0922867721	0.0517147243	0.1229914433	0.060281653	0.0133295468	0.0809831753	0.0194172858	0.0835484654	0.0078309421	0.1113689758	0.0091097101	-0.0378720811	-0.0648003185	0.0589647149	-0.020472773	0.0079095231	0.0405476431	-0.0305814113	-0.0730614143	0.0321180309	0.0461030996	0.1580438094	0.0220932051	-0.015587502	-0.0078418456	0.0589864547	-0.0708360057	0.0785574968	-0.0071079182	-0.0882931893	-0.00919268	0.0029818199999999	8.891250512399997e-06	8.45053655824e-05	0.0329452	0.02669124	0.0007124222927376	0.00108538620304	-0.0484493	-0.0063681	4.055269761000002e-05	0.00234733467049	-0.00081348	-0.000619129	3.8332071864100005e-07	6.617497104e-07	-0.000434369	0.000230337	1.88676428161e-07	5.3055133569000034e-08	3.18142e-05	0.0	0.0	1.0121433216399998e-09
718.12308059509	0.5522959035398571	0.3050307650669072	515700.7588833821	783.4833693064284	10.60451060147409	613846.1899797532	112.45564509677637	699.3530692607309	0.5472045519273934	489094.7154844047	0.2994328216500593	701.6037424720384	538.9020167638362	1.307446	28.132734	0.04015068	0.0190136	0.0778034815	0.1007991952	-0.0358986966	0.1601723107	-0.0444934249	-0.0251495821	0.0454570559	-0.0817159165	0.1479767566	0.0233317622	0.0318404911	0.141962075	-0.0746631021	-0.0321200021	-0.0699915704	0.1391445122	0.1216765874	-0.0591253096	0.0062565075	-0.0600128733	0.0144804333	-0.0859568449	0.0303686184	-0.033366629	-0.0476730255	0.0954774035	-0.1897105263	-0.0142859292	-0.1745917912	0.0093528308	-0.0139115745	-0.0332223426	0.0124407002	0.0350419937	-0.0701512704	-0.0871731549	0.000657135	-0.0709969453	0.0544256082	0.1158707459	0.1542780822	0.0892745917	0.1524305481	-0.0561608568	-0.0238745833	-0.1219204857	0.1007918632	0.1285613998	-0.019868973	0.0048270026	-0.0145870461	-0.1383402813	-0.0256155084	-0.0255975794	-0.0894261065	0.1587831498	-0.0183140557	-0.0458793597	0.0912573564	0.0406392764	-0.0318786975	-0.0202507467	0.0194178345	-0.1348311986	-0.0287806067	0.1390387735	-0.0731149147	-0.0493331883	0.0741716168	-0.0170196246	0.084221242	-0.0021628644	-0.0730341814	0.0025121385	0.0388560425	0.0510823827	-0.0219571344	0.0945016297	0.0322425988	0.0512484193	0.1628374333	0.0135477556	-0.0777973087	0.0064961215	-0.0016189195	-0.0050745692	0.0835486336	0.142870621	0.0235888446	0.0258654123	-0.0082334568	-0.1571801084	-0.1309080201	0.0677887932	-0.0031953308	-0.1245020266	-0.0629680728	0.0034895214	-0.0336451094	-0.145775541	0.0169346123	0.0587228964	-0.0102455296	-0.0730800078	-0.0846976981	-0.1406727191	0.0931204223	-0.1302222423	-0.0614330145	0.0439793359	0.0768132552	-0.0118330366	-0.092661062	-0.00919019	2.48999999999909e-06	6.200099999995469e-12	8.445959223610002e-05	0.0354178	0.0024725999999999	6.113750759999992e-06	0.00125442055684	-0.0393857	0.0090635999999999	8.214884495999996e-05	0.00155123336449	-0.000556038	0.000257442	6.6276383364e-08	3.09178257444e-07	-0.000551881	-0.000117512	3.045726381610001e-07	1.3809070144000015e-08	0.0002291	0.0001972858	3.892168688164e-08	5.248681e-08
