global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
778.5876654436157	-1.4879312577269277	2.2139394277208364	606198.7527809397	891.3973265447474	-2.278743231310159	794589.1937711231	5.192670714241864	751.0026752675783	-0.3274776844812095	564005.0182590596	0.1072416338331746	745.4284818253624	662.7087425776045	0.841273	22.703358	0.22806441	0.123	0.0222570119	-0.0262397562	0.0919643226	0.0059712905	-0.0248571659	-0.0089278891	-0.1072247387	-0.0359475752	0.0292900072	-0.0100104922	0.0910438242	-0.0755070408	-0.0181272661	0.0224077885	-0.0990723713	0.0226214602	-0.0670962712	0.0656223793	-0.0063368111	0.1783632277	-0.0698555208	-0.0790369832	0.0207183044	0.0265209903	-0.0174311183	0.0374507925	0.017170242	0.0511002323	-0.0247904756	-0.0160594301	-0.0502938562	-0.0631115499	0.0205121957	-0.0711471182	0.0775798774	-0.0762844107	-0.0489219308	0.0788045187	0.0227497303	-0.1280954354	-0.1229803843	0.0078125209	0.1320661774	-0.0389356223	0.027216177	-0.0949960165	0.0288255702	-0.12427707	-0.009108768	-0.1666069881	0.1457356393	0.0041856151	-0.0825753815	-0.1052681925	0.0312229798	-0.1014932432	0.0261280941	-0.0362929946	0.0453323173	-0.1493414013	0.1073999336	0.0205819474	-0.0070684443	-0.049543072	0.0660246716	-0.0243253872	0.0491499925	-0.0334441851	-0.0368839614	0.0094340126	0.0732409716	-0.0352243493	-0.0133977451	0.0763366327	0.0539005865	-0.040075564	0.0934278619	0.0625681709	-0.0138764286	-0.0029599989	0.0336591524	0.1058649964	-0.0329013272	-0.0685159273	-0.08118604	-0.0586914334	-0.1270615506	0.1044859138	-0.0896512576	-0.0625251647	-0.1890136101	-0.041684302	0.0474231214	0.0979282008	0.0524983198	-0.0082906521	-0.00542231	-0.0001249599999999	2.94014457361e-05	1.5615001599999873e-08	-0.00205789	-0.09755529	4.2349112521e-06	0.0095170346069841	-0.135863	-0.0508728	0.018458754769	0.00258804177984	0.000381216	0.000975392	9.51389553664e-07	1.45325638656e-07	-0.000556175	-0.0005981182	3.093306306250001e-07	3.5774538117124e-07	0.000454931	1.6717000000000023e-05	2.06962214761e-07	2.794580890000008e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.9711620022558	-0.616503441359896	0.3800764932085947	605239.1289071402	889.6277282110185	-1.7695983337289365	791437.4948018978	3.131478262736228	749.7160013650741	-1.2866739025041625	562074.0827028358	1.655529731385291	744.3690699785267	664.3339054069879	0.863137	23.293394	0.2504572	0.154672	-0.0004136025	-0.0050028439	0.0601361788	0.0117656555	-0.0601700408	0.0064146866	-0.0900791799	0.0219694415	0.0824071161	-0.0290727341	-0.0988489777	-0.0741738841	0.1152818815	-0.0055344381	-0.0465478791	0.0387315821	-0.0911230607	0.0233193402	0.008515876	0.044710767	-0.0415240083	0.1254815003	-0.0633347248	-0.0009387406	-0.0650239822	0.0746256318	0.1629093574	-0.0224684248	-0.0178998144	0.0351066955	0.1309214746	0.0229490109	0.006319515	0.0179832668	0.0498221802	-0.0862579682	-0.1045400056	0.0118500177	0.1494658063	-0.0596357341	-0.0563982657	-0.1159445335	0.0016077486	0.0226233472	0.160920221	-0.1052750605	-0.032714831	0.1248530267	0.016165184	-0.098176674	-0.0178003373	-0.0359857614	0.0831803141	-0.0698466152	0.0051393633	-0.0524585769	0.0292497914	-0.0272751094	0.0742761012	-0.0787236035	-0.0003018625	0.0033817229	0.0503141923	0.0446227259	-0.1130364468	0.0791610975	0.0217612655	-0.1095236397	-0.0313286685	0.0358319615	0.0356669324	-0.0596747968	0.0871134751	-0.0303318391	0.0496481079	-0.0783093626	-0.1187611711	0.1235195378	-0.1224223128	-0.0103189973	-0.0917856963	0.2025025364	0.0130599293	-0.0280483272	-0.0467918179	0.1001842073	-0.0555043217	0.039320924	-0.0209500864	-0.103437091	0.0483155143	0.0371029599	-0.0369299737	0.0966728009	0.0482387676	-0.0153640485	-0.00109875	0.00432356	1.2072515625e-06	1.86931710736e-05	0.123028	0.12508589	0.015135888784	0.0156464798770921	-0.0462652	0.0895978	0.0021404687310399	0.00802776576484	0.000790519	0.000409303	1.6752894580900009e-07	6.249202893610001e-07	-0.000378209	0.000177966	1.4304204768100001e-07	3.1671897156e-08	0.000413201	-4.173000000000002e-05	1.7073506640099998e-07	1.7413929000000019e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.780510578139	-1.1906514241168225	1.4176508137514174	603387.9616140344	888.835739250987	-0.7919889600315173	790028.9713698486	0.6272465128118043	748.9641562046368	-0.7518451604373695	560947.3072793236	0.5652711452730939	743.1500541184901	657.3447090124166	0.846732	22.850697	0.2389604047	0.145886	-0.0171879588	0.0438914315	0.0838626555	0.0095521275	-0.0486067396	-0.0709769669	-0.0203202247	0.0021853632	0.0634918346	0.0784675354	0.0734866011	0.0139529816	-0.0295351745	-0.0279549852	-0.0652715649	-0.0088431224	-0.0319232544	-0.041406101	-0.0183716142	0.1028995992	-0.0161680851	0.0368604583	0.1603293472	0.0022013543	0.0382477337	0.0616865693	0.0437879007	0.114549345	0.1586179399	-0.0393756797	0.0929374131	0.0124887078	0.0241506306	-0.1460329804	-0.0092038393	-0.0338644909	-0.0905911262	-0.1545055667	-0.1109688944	-0.111550855	-0.0041989428	0.0032297855	0.0498285743	-0.0071724812	-0.1201171543	0.1574681783	0.0508377045	-0.0035187389	0.0189030117	-0.0823773154	-0.0615576659	0.1169067111	0.0991279222	-0.0942707771	-0.0172693143	-0.0677628499	-0.01545748	-0.0448554543	-0.0007414464	-0.0479827463	0.0183350983	0.0418811403	0.0745599626	0.0082376909	0.0151347093	-0.0460752548	0.1494460862	0.0160002598	-0.1132560284	0.0176076782	0.1253160575	-0.059665034	0.0941560602	0.0428760197	-0.0019504823	0.0399239763	0.0232785947	0.1515537506	0.0050413339	0.1302814765	-0.0974476849	-0.0122665733	-0.016646206	0.1748071801	0.0693711044	-0.0476402177	0.0964372076	-0.0346758866	0.0936690182	-0.0274989367	-0.0573928824	0.1291961028	0.0750906813	0.0953761056	0.0438968002	-0.0223783947	-4.93253e-05	0.0010494247	2.43298522009e-09	1.10129220097009e-06	-0.00275538	-0.12578338	7.5921189444e-06	0.0158214586842244	-0.101998	-0.0557328	0.010403592004	0.00310614499584	0.00180836	0.0010178409999999	1.0360003012809996e-06	3.2701658896e-06	-0.000378209	0.0	1.4304204768100001e-07	0.0	0.000523256	0.000110055	2.737968415360001e-07	1.2112103025000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.51354067274	-0.2669699053990371	0.0712729303887708	602973.278848115	889.9238765622498	1.0881373112628123	791964.5060755825	1.184042808162263	749.8547501626542	0.8905939580174618	562282.1463414966	0.7931575980572084	744.3262321083405	656.7100723098469	0.953618	25.735205	0.3106725547	0.190034	-0.0629015208	0.0554034789	0.076335701	0.0572909686	-0.0687665468	0.0324975556	-0.1327920628	-0.0286876876	0.0438112851	-0.0336461081	-0.0621702343	-0.0063018262	0.1491879843	-0.0457375647	-0.010948951	-0.1413099429	-0.0696743157	0.0800406078	-0.0812204326	-0.0003039687	-0.2163768766	0.1113477154	0.0303306311	0.0337306032	0.0140578689	0.1726611322	0.0627570737	0.0444211841	-0.1266797573	-0.0519391474	0.0761016305	0.0384579532	0.0627009711	0.1465703474	-0.1590929241	0.040103584	-0.0646805879	-0.1964083408	0.189963833	0.0850447957	0.0404062923	0.0101519076	0.0666825148	0.0458362509	0.0560833998	-0.0376946381	-0.1500208569	-0.0175384633	-0.0184393179	0.0076568616	-0.0517894169	0.1159508081	0.1408755511	0.0258967298	-0.0459080213	-0.0586293299	-0.0663160186	0.1409604957	0.1167866769	-0.0560446041	0.0248347054	0.1667560685	-0.0470975959	-0.0047240437	-0.0609910921	0.1649572606	0.0224348834	-0.0697405518	-0.1509774905	0.1941525201	-0.0240811125	-0.065182245	-0.0043423556	-0.0599162457	0.1013004085	0.013719502	-0.1032098943	0.0213852914	-0.1350274149	0.0280127456	-0.0762047051	-0.1429616968	0.0823727916	0.0426682909	-0.1428347956	-0.0569530018	-0.0240145522	0.0513793779	-0.1258417675	-0.1286313785	0.0277589564	-0.0458779333	-0.0322976999	0.0940386689	0.0394798359	-0.0293067317	-0.0211634	-0.0211140747	0.0004478894995599	0.0004458041504371	0.119089	0.12184438	0.014182189921	0.0148460529375844	0.0425365	0.1445345	0.00180935383225	0.02089022169025	0.00223995	0.00043159	1.862699281000001e-07	5.017376002500001e-06	-0.000378209	0.0	1.4304204768100001e-07	0.0	0.000491254	-3.200200000000005e-05	2.41330492516e-07	1.0241280040000031e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.2062116526321	-2.307329020107886	5.323767207032018	599395.2581615201	886.1137329367323	-3.810143625517526	785197.5476990705	14.517194447071835	747.0304845046434	-2.8242656580108587	558054.5447792422	7.976476507019509	741.3078414820574	639.3536138089262	0.917829	24.769386	0.16867159	0.0905836	-0.0524607147	0.1022989014	0.0428007769	0.0915098882	-0.0821992716	0.0180972885	-0.059095531	0.0404203658	0.0088246829	-0.0587739412	0.1146477187	-0.0931114068	0.0814782812	-0.0469496125	0.0412049058	0.0223398756	-0.0523419935	-0.0818593179	-0.0975196632	-0.0313813001	-0.1131940848	-0.0508412048	0.0524617736	-0.0650621747	-0.0214085154	0.117978251	-0.048024164	-0.0002019377	-0.0649241769	-0.0546273217	0.0296811322	0.0194287981	-0.2363142999	-0.0625031389	-0.0132951491	-0.1025209082	0.0706344327	0.1312258844	-0.0170100356	-0.0307635278	0.1425724569	0.162916421	-0.0254986536	-0.0950996598	-0.0130222132	0.0973751726	-0.0534429378	0.1394073477	-0.0698902147	-0.0931881761	-0.0020748342	0.2425949092	0.0297674351	0.0729986858	-0.0467184127	-0.0051384272	-0.0644111456	-0.0672973997	0.0771326514	0.0344450967	-0.0220782718	0.0768820246	-0.0806487496	-0.0407814435	-0.0245414132	0.015781979	0.0582099152	0.0203209783	-0.0616616597	0.124641164	-0.0561665612	-0.0207180836	0.0010828629	-0.0387352883	0.0471105954	0.1307903147	0.0361882858	0.041042468	0.0972130746	-0.1868608243	-0.0112554684	0.0510130079	-0.0361525119	0.0923936456	0.0839729347	0.0232720457	0.1281947736	0.0262811685	-0.0637398193	0.0122619711	-0.1790175083	0.2025902532	-0.1066449545	0.092661062	0.034995421	-0.0361224311	-0.0214403	-0.0002769	0.0004596864640899	7.667361000000003e-08	0.0422814	-0.0768076	0.0017877167859599	0.00589940741776	0.00644091	-0.03609559	4.14853216281e-05	0.001302891617448	0.00278278	0.0005428299999999	2.946644088999998e-07	7.7438645284e-06	-0.000811058	-0.000432849	6.578150793640001e-07	1.8735825680100002e-07	0.000625405	0.000134151	3.91131414025e-07	1.7996490801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.292386497482	1.086174844849893	1.1797757935846889	601078.284560961	886.9063615260321	0.7926285892998521	786602.8941153449	0.6282600805754737	748.1144765182116	1.0839920135682632	559675.2699761178	1.175038685479778	741.9883868726258	638.3189455960668	0.846875	22.854536	0.37320879	0.205426	-0.0288446941	0.080857512	-0.0042624243	0.0641240479	-0.0455892694	0.0807671264	-0.059973079	0.0571377603	-0.0428164719	-0.1378224444	-0.0135139058	-0.0319601997	0.0922100662	-0.0250794485	0.0086367638	0.0668389027	-0.1107896563	-0.0294742926	0.0142440515	-0.0195842895	-0.10597746	0.1221575017	-0.0829405045	-0.0558300268	0.0490400842	-0.0100051407	0.0736070757	0.061474619	0.0539285074	-0.0930233264	-0.1752725242	0.0308537913	0.0120257128	0.1667381444	0.0714680825	-0.0088861601	0.1063844457	-0.0222366982	-0.0938671895	0.0705216755	-0.0874102299	0.1049328397	0.1191335685	-0.0684768481	0.0939748574	-0.0234809649	0.0404425476	0.1994369708	-0.0204311454	-0.0761118935	-0.0421760219	-0.0102517082	0.0308040099	0.1262414587	-0.0298605426	-0.0009439964	0.0176371723	-0.0687299992	0.1410757419	-0.036775355	-0.0463505534	0.0602747933	-0.0434713407	0.0751812997	-0.1065095251	0.0654408218	-0.0090601884	-0.0948022789	-0.0422442964	-0.0528264377	-0.0106225024	-0.0754924834	-0.0793401158	0.1575839991	-0.0006982593	0.1564708749	0.0916721255	-0.1507668212	0.054526647	0.0406814626	0.1303995697	-0.063723699	0.001364586	0.0100902899	0.0240859018	0.1392303019	-0.1671556198	0.068335076	-0.1082640982	-0.0705445868	-0.0103936446	0.1942066063	-0.0019838568	0.0912438734	0.030451217	-0.0427992974	-0.0169808	0.0044594999999999	0.00028834756864	1.9887140249999983e-05	0.191503	0.1492216	0.036673399009	0.02226708590656	0.0955101	0.08906919	0.00912217920201	0.0079333206072561	0.0008736749999999	-0.001909105	3.644681901025381e-06	7.633080056248253e-07	-0.000811058	0.0	6.578150793640001e-07	0.0	0.00132547	0.000700065	1.7568707209000002e-06	4.900910042250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.4423470838939	2.149960586411908	4.622330523124633	604416.6030393137	888.7084530265917	1.802091500559527	789802.7144809177	3.247533776388888	748.5213845736527	0.406908055441022	560284.263164058	0.1655741655827938	742.5307400997622	644.9473369666118	0.8740799999999999	23.588722	0.369893356	0.210878	-0.0204100632	0.0412280298	0.0482436945	0.0397574051	-0.0086362038	-0.0288340071	-0.1036555994	0.0644269823	-0.0079938698	-0.0042791656	0.0786967366	-0.1456068139	0.0597629602	-0.0248698921	0.0129451641	-0.0130938918	-0.0345691338	-0.0186250406	0.030823746	0.0706259685	-0.1000927002	0.1267078105	-0.0230340872	0.137554038	-0.0810615376	0.2500555775	-0.0725908626	-0.0504798266	-0.0049272474	-0.0443466386	-0.1576356544	-0.0246405538	-0.0675276567	-0.014586454	0.0403641289	-0.0832902857	-0.0304518025	-0.1014441916	0.0516077149	-0.0575657433	0.0767268768	0.1445965346	-0.0265710957	0.1088391192	0.0730832643	-0.0097808521	-0.0482566289	-0.1868191675	-0.0649802742	-0.0150545298	0.0881470022	-0.1247461505	-0.0536668448	0.1194180943	-0.0261746506	-0.0149252094	-0.0545049846	-0.0318174555	0.0476355055	-0.1091645588	-0.0178511607	0.0960675217	0.0771437346	-0.032234731	-0.2050902331	0.0067911246	-0.0359746225	0.0271220367	-0.0661173842	0.0875905245	-0.048412052	-0.1346746577	-0.1221689196	0.0091146552	0.0175089875	0.0670053441	0.1235858625	0.0515374312	0.0396563609	0.0752070855	-0.0265784769	0.0198756513	-0.0134893311	-0.0836462452	0.02232986	-0.1308537291	0.0906505327	0.0894760444	-0.1043256484	0.1476487397	0.0014998859	-0.1994603694	0.0597822698	0.0897877085	0.0258549876	-0.0493116688	-0.000469794	0.016511006	2.20706402436e-07	0.000272613319132	0.0370017	-0.1545013	0.0013691258028899	0.02387065170169	-0.0265517	-0.1220618	0.00070499277289	0.0148990830192399	0.00213955	0.0012658750000001	1.6024395156252532e-06	4.5776742025e-06	-0.000811058	0.0	6.578150793640001e-07	0.0	0.00105496	-0.00027051	1.1129406016e-06	7.317566010000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.8049283522347	1.3625812683408185	1.856627712833273	606537.1164257295	893.3487075165324	4.64025448994073	798071.9132214589	21.53196173141511	749.3249176127223	0.8035330390696345	561487.832155313	0.6456653448764827	743.5213392778504	657.1690254761946	0.898827	24.256575	0.284446754	0.166292	-0.0004383951	-0.0098825908	0.0385225006	0.0004869977	0.0073219302	0.0178057116	-0.1035993334	-0.03601334	0.0133992952	-0.0656543444	0.0042913834	-0.0978007662	-0.0170537305	0.0015991901	-0.0027266341	0.0969314177	-0.0922892434	-0.0045052091	0.0655304417	0.0471246658	-0.1125975886	0.0408432863	-0.0823695827	0.0721726692	0.0285206496	0.0747476116	0.0717818424	0.0963363401	0.091839671	-0.0823987272	-0.0375297938	-0.0208929666	-0.0408696138	-0.1623558039	0.0252175654	0.0769505706	0.0267528454	0.1061361239	-0.0034477787	-0.0118253287	0.0435850932	0.0755741161	0.0293900153	0.1432366924	-0.0671502314	-0.1016843311	0.0263767911	0.1978037066	0.0346762692	-0.0730129349	0.0513061324	0.0956451936	-0.035489256	-0.0146469718	0.0057557113	-0.0159690136	0.0140561508	-0.0890900893	0.112927654	-0.1343385849	-0.0364068807	0.0272829253	-0.0108941816	0.0858997898	-0.0151562393	-0.0057371143	-0.0571319945	-0.015879955	-0.0171815743	-0.0760074221	0.1139984616	-0.0785411352	-0.0637042636	0.0088947588	-0.0893526203	0.0347106992	0.0891742096	-0.006243224	-0.0364724601	-0.1277646094	-0.1651166992	0.0808641493	0.0813490461	0.0552475645	0.0288582337	-0.0028183565	-0.0805677848	0.0758360876	0.1484336325	-0.0283624942	-0.1336579818	0.142524607	-0.0251913533	0.0882931893	0.0212145853	-0.0556345156	0.00933366	0.009803454	8.711720899560001e-05	9.610771033011602e-05	0.177011	0.1400093	0.031332894121	0.01960260408649	0.0337874	0.0603391	0.00114158839876	0.00364080698881	0.000826061	-0.001313489	1.7252533531210005e-06	6.82376775721e-07	-0.000983467	-0.000172409	9.67207340089e-07	2.9724863281e-08	0.00105496	0.0	1.1129406016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.7281388683729	-1.0767894838618304	1.159475592555427	604861.0579876631	890.4294395359284	-2.9192679806039905	792864.5867922675	8.522125542579701	750.2188544774774	0.8939368647551191	562828.3296134984	0.7991231181682121	744.2484069071952	653.764481066922	0.833337	22.489202	0.28995104	0.17972	0.0106884098	0.0163663832	0.1039762165	-0.0186792745	-0.0518926255	-0.0496807208	-0.0827660209	-0.0566941352	-0.0231886518	-0.0110974869	0.0457958285	-0.0488455781	-0.0689685935	0.0049444909	-0.1175084853	0.0242504953	-0.0750134974	-0.0369819166	-0.0353507143	0.0839086617	-0.0586482189	0.0298897592	-0.0435752629	-0.0325300201	-0.0295031101	-0.0632955802	0.1063625212	0.0616181517	0.0773411321	0.0552447709	0.1537400311	-0.0512541221	0.1993701836	-0.047167832	0.0568895912	-0.123504902	-0.1545960642	-0.0391933565	-0.1012969715	-0.103766247	0.0754000957	0.0048665525	-0.1098132712	0.0636295725	-0.0236615	-0.0375503237	0.1120882935	6.80562e-05	0.0429142076	-0.1066356206	0.0438495199	0.0125589489	0.0407162104	-0.0600290504	0.0148683268	-0.122899577	-0.0147629875	-0.0854973752	0.0393905218	-0.0829173437	0.0336019042	0.0007717901	-0.0424706327	0.0811800136	-0.0072992326	-0.0923335149	0.0095269803	-0.0218049642	0.1594935985	0.0479740194	0.1796227031	-0.0135229743	0.1571921146	-0.0197071403	0.030481009	-0.0391928574	0.0102776153	0.1834150736	-0.0739379945	0.1397204356	0.00072026	-0.0070441549	-0.0033525865	-0.0754610733	0.0963580086	-0.050287728	-0.0157683116	0.0909621725	0.0206011903	-0.0056290061	-0.0026154807	0.101328242	-0.0091681687	0.0867609543	0.0165379384	-0.0617435365	0.0323912	0.02305754	0.00104918983744	0.0005316501508516	0.043441	-0.13357	0.001887120481	0.0178409449	-0.0828755	-0.1166629	0.00686834850025	0.01361023223641	0.00109116	0.000265099	7.027747980100006e-08	1.1906301456000003e-06	-0.00105158	-6.811300000000007e-05	1.1058204964000002e-06	4.6393807690000094e-09	0.00105496	0.0	1.1129406016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.9138771480532	-0.8142617203196778	0.6630221491779612	603595.1725052203	889.9634056510318	-0.4660338848965466	792034.863397983	0.2171875818717676	748.9517838161136	-1.2670706613638458	560928.7744813384	1.6054680608890135	743.1232857636169	646.8328299604698	0.805361	21.734217	0.3053003499999999	0.19275	0.0181735526	0.0300429617	0.0319326816	0.0066863414	-0.0476649589	-0.0147851815	-0.084381981	-0.0741123116	-0.0709086956	-0.0528247048	-0.056684316	0.035093216	-0.0214778469	0.0270946813	0.0142466287	0.1208628819	-0.0781227394	-0.0264864222	0.0317593607	0.0336588244	-0.0368130436	-0.0163917582	-0.00056422	-0.1159511908	0.0032404319	-0.1555770874	0.0931765904	0.1480454752	-0.0329723209	-0.1060465809	-0.0384616937	0.0848136634	0.1002437211	-0.0786018865	0.1556578735	0.1366564449	-0.0014523118	0.0079845852	0.0939497124	-0.0060357275	0.0950107517	0.1709659686	-4.81847e-05	-0.0622434482	-0.1027999368	-0.019752592	-0.0845514661	0.0544728194	-0.0246432379	0.0426425514	0.0092641824	-0.0975942134	-0.1412434	-0.2285356549	0.0303702833	-0.0010930229	0.0203368894	-0.118977889	0.0876305871	-0.0485104016	-0.0463834022	-0.0803251704	-0.0939001774	0.0787086092	0.0885497519	0.0892149593	0.0927942668	-0.0012265466	0.0769621577	-0.0851238106	0.1512572651	-0.0007140466	-0.0341781947	0.0496954138	0.03456603	-0.0057190194	-0.1251135478	-0.0284976366	-0.0888935679	-0.0799956196	-0.050486129	-0.0940620815	-0.0729880863	0.1439536334	0.1836602869	-0.012198754	-0.0932029986	0.0162945008	0.0294471352	0.0194161883	-0.0278244911	-0.0145139996	0.060414394	0.0851916578	0.0118330366	-0.0676152521	0.0330838	0.0006925999999999	0.0010945378224399	4.796947599999926e-07	0.204144	0.1607029999999999	0.0416747727359999	0.0258254542089999	0.0191125	0.101988	0.00036528765625	0.010401552144	0.00139615	0.00030499	9.30189001e-08	1.9492348225000004e-06	-0.000857635	0.000193945	7.355377932250001e-07	3.761466302500002e-08	0.00139436	0.0003394	1.9442398096000003e-06	1.1519236000000009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.5425460948012	-0.3713310532519926	0.1378867511092342	603018.3258953964	891.2338373037653	1.270431652733464	794297.7527551944	1.613996584267081	748.4458784845151	-0.5059053315984556	560171.2330204576	0.2559402045397433	742.5175188847825	642.2572258297096	0.762425	20.575495	0.21423045	0.129355	0.0042656364	0.0671252259	0.0439602225	-0.0039491084	-0.0640896346	-0.057124924	-0.032473797	-0.0581309648	-0.0070264856	-0.0886668114	-0.0891423806	0.0237089451	-0.1242846334	0.0006200871	-0.0154233165	0.0788112886	-0.0483883084	-0.0873294846	-0.0026522397	0.0743998612	0.0048352466	0.0503536625	0.0179197112	-0.1228396424	0.0350833075	0.1233140896	0.0334672595	0.0286724414	-0.0080530407	-0.0571699667	0.1501807491	-0.0159352008	0.1663547293	-0.0414461781	-0.0052955376	-0.0418987814	0.0439626888	0.0168117021	-0.1016626677	0.0548018929	0.0282584644	-0.0029587926	-0.010612764	-0.0092636862	-0.1449681909	0.0154574654	-0.1794393142	0.0363256702	0.0884338806	0.0034715369	-0.0812015658	0.0800419428	-0.1422820577	0.1015410571	0.0076617553	-0.0336611264	-0.0294854681	-0.1329359914	0.028969635	-0.0259936599	-0.0164314778	-0.0358990903	-0.0395245574	0.1133534594	-0.0002779886	0.015794148	0.1028577039	-0.0928040291	0.0019752785	0.090668012	0.1720848658	-0.0047036416	-0.0031257884	-0.0716022108	0.0126768442	-0.0370567748	-0.0118045931	0.0822713223	0.0384749021	0.0823085408	0.0421109219	-0.0343133051	0.0095723911	0.0436132957	-0.0641526212	-0.0408235878	0.0251188307	-0.1522183851	0.0598388136	0.0161258858	-0.1068031799	0.0779998213	-0.082678284	0.0835859703	0.0071079182	-0.0732270951	0.0518792	0.0187954	0.00269145139264	0.00035326706116	0.0882817	-0.1158622999999999	0.00779365855489	0.0134240725612899	-0.033754	-0.0528665	0.001139332516	0.00279486682225	0.0011992	-0.00019695	3.87893025e-08	1.43808064e-06	-0.00106157	-0.0002039349999999	1.1269308649e-06	4.1589484224999974e-08	0.0015276	0.0001332399999999	2.33356176e-06	1.775289759999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
