global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
732.207443346735	-3.570058516367453	536127.7400923622	12.745317810287782	737.1979735821848	-5.553797701833673	543460.8522536797	30.844668912892992	720.636362139124	-0.4103318448657091	519316.76643711067	0.1683722229108964	718.2024811404591	539.7948803304153	0.961876	27.010092	0.1531213999999999	0.0712629	0.1247365136	0.130715286	-0.1022940328	-0.0006360764	0.1219396909	0.0674319299	-0.0803139126	-0.074734578	0.0186796218	-0.1095380783	-0.037546228	-0.0914286842	0.0551205932	0.0503067029	-0.159258317	0.033055735	0.017499398	-0.0442684771	0.032754305	0.0238816549	0.0753694832	0.0749356078	-0.0632648648	0.057046362	0.0784525627	-0.0178454356	-0.0182252755	0.0893213829	-0.1379193424	-0.1341123141	0.0417252318	-0.0481326984	-0.1472108375	0.0307040908	0.0091633444	-0.0332276893	0.0337926724	0.0625601736	-0.1072476947	0.030069846	-0.1238112513	-0.0376177768	-0.127338387	-0.0045054512	0.1536168775	0.0189866794	-0.0573002441	0.109720755	-0.0290912773	-0.1241467426	-0.1284956783	-0.0087667622	0.0203175929	-0.0247701699	-0.0204841815	-0.0292464784	-0.0307482648	0.0543885715	0.035612284	0.0229016984	0.0849052619	0.1435819019	0.0379309494	0.0249419387	-0.0007392279	-0.1870453882	0.0794783108	-0.1442136404	-0.0709280091	0.015134269	0.0880356699	-0.0735932933	-0.0741376396	0.0300662293	0.0233596729	0.0448818306	-0.0546926737	0.0045530488	-0.0203770108	0.0380037799	-0.1889586254	-0.0327612594	-0.0180634961	-0.1098185471	0.0524223074	0.0	0.0	-0.0967102	-0.0102159	0.00010436461281	0.00935286278404	0.627159	-0.053153	0.393328411281	0.002825241409	1.20165	-0.0229399999999999	1.4439627225000002	0.0005262435999999	-0.0152076	0.0004142999999999	0.00023127109776	1.716444899999995e-07	0.00374194	0.0004174999999999	1.40021149636e-05	1.7430624999999993e-07	-0.00352827	-0.00050445	2.5446980250000005e-07	1.24486891929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.4117479755373	-4.795695371197667	529127.8510928266	22.998694093326726	736.9951806570355	-0.2027929251493105	543161.8963116964	0.0411249704906138	721.4575465281155	0.821184388991469	520500.9914423679	0.6743438007232921	719.4987646462354	530.0147351176836	1.65923	46.592255	1.3777777999999998	0.785347	-0.0356913327	0.1596596966	0.0354854807	0.0284086521	0.1680898204	-0.0955228354	-0.1003790724	0.0419096742	-0.0631821419	-0.1378399951	-0.3347988508	-0.1093157791	0.0285135945	0.0916046735	-0.1503945518	-0.190371204	-0.2240639367	-0.0364936966	-0.0680990251	-0.0977500609	-0.0074332214	-0.1440129529	-0.1898684388	-0.0433580328	-0.1099551185	-0.1069853896	0.1230376171	-0.0796601761	0.1032158253	0.0051672357	-0.0541656614	-0.0319185102	0.1281242542	-0.1683555053	-0.1780955133	0.024021239	-0.0244871716	0.0925976165	-0.1578214913	-0.0266760675	0.1096357331	-0.1113150306	0.1071246918	-0.0516730833	-0.0145300793	0.0643998289	-0.0922623788	-0.0171695816	0.0720944588	-0.0543130889	-0.1010445783	-0.1200167913	-0.3034294783	-0.0912512032	-0.1232392651	0.0848727593	-0.015124838	-0.0613548032	-0.0122798153	0.2472286449	0.1379332698	-0.1359879704	-0.0048945802	0.0033899159	-0.1229337507	0.1100798261	0.1186083892	0.0033804913	-0.0097673273	-0.1139545734	-0.1939046142	-0.0301264757	0.2361200934	-0.0869211022	-0.0158118933	0.1278338283	-0.1173068765	-0.008329984	-0.0244805553	-0.0453201678	0.0799703578	-0.0527287872	-0.0204479845	-0.1082280018	0.0587790397	0.0	0.0	0.0657941	0.1625043	0.0264076475184899	0.0043288635948099	0.7695109999999998	0.1423519999999998	0.5921471791209998	0.0202640919039999	1.82767	0.6260199999999998	3.3403776289	0.3919010403999997	-0.0223451	-0.0071375	0.00049930349401	5.094390625e-05	0.00203422	-0.0017077199999999	4.138051008400001e-06	2.916307598399999e-06	-0.00362108	-9.281000000000004e-05	8.613696100000006e-09	1.31122203664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.6590624030366	0.2473144274993046	529487.7110972663	0.0611644260493088	729.9432272129213	-7.051953444114133	532817.1149540145	49.730047377953184	720.8444335634277	-0.6131129646877298	519616.697399379	0.3759075074681774	717.6886762966024	522.0604603108576	1.359423	38.173466	0.5346530999999999	0.335844	0.0519256732	0.1618731423	0.1692091946	-0.0625075981	0.1058229346	-0.0632590934	-0.1212743434	-0.0444706771	0.1514704434	-0.1645341478	-0.1097338095	0.0520443159	0.0311160581	0.104671052	-0.1132112295	-0.0760056644	-0.1077852757	-0.0648604203	-0.1006165042	-0.036793175	0.0460414204	-0.102152833	0.1051525441	-0.0121747632	-0.1822602402	0.0595188619	-0.1252255522	-0.0468951528	0.0083142369	0.0757595999	0.1242353449	-0.0216583105	0.0901481042	0.040528352	-0.0618249353	-0.06411317	-0.1514137887	0.0656828679	-0.0389989481	0.0142738221	-0.047996398	0.0267355419	0.0123697406	0.0081497417	-0.0611325101	-0.015575138	0.0406563972	0.0608318597	0.0697832881	-0.0735294667	-0.1208706536	-0.0544138911	-0.1204615603	-0.0320601162	-0.1362559096	-0.0245148032	0.0418531163	-0.0632963419	0.0893275467	0.0411666461	-0.1347351333	-0.1003442251	0.0435564311	-0.0566254234	0.0957834003	-0.030873769	0.0338743383	0.134223368	0.0491203057	0.0335473882	0.0009752023	-0.0674022248	-0.0024569259	0.0284009615	0.0074218994	0.0750653044	-0.0983399999	0.0866770799	-0.0619026971	0.0174528681	0.0422663582	0.0547480821	-0.0228235037	-0.1064475877	0.0649037979	0.0	0.0	-0.0105265	-0.0763205999999999	0.0058248339843599	0.0001108072022499	0.773645	0.0041340000000001	0.5985265860250001	1.7089956000001596e-05	1.55694	-0.2707299999999999	2.4240621636	0.0732947328999999	-0.0192604	0.0030846999999999	0.00037096300816	9.515374089999996e-06	0.00258762	0.0005533999999999	6.6957772644e-06	3.062515599999999e-07	-0.00358981	3.126999999999991e-05	9.778128999999943e-10	1.28867358361e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.8967605524573	1.2376981494206802	531290.4875438663	1.5318967090793765	737.1869298670939	7.24370265417258	543444.5695668716	52.47122814206688	720.1998495354645	-0.6445840279632193	518687.82327090576	0.4154885691052883	717.9879063779499	513.7871523851665	1.228419	34.494804	0.5389766	0.311995	0.1567279339	0.147388219	0.1326298185	0.0630883287	0.1344793503	0.0597039684	-0.0711056731	-0.1036839238	0.0857736083	-0.158498964	-0.0579561404	0.0714920926	0.0348858247	0.0630899084	-0.1568674014	0.0066329574	0.0172414527	-0.0658693819	-0.0130791542	0.0128347176	0.1599467603	0.0643775889	-0.0680008887	0.1507875837	0.0448654004	0.1342886073	-0.1051449378	-0.0212599869	-0.0843918873	0.0167701078	-0.0019958314	0.0185080683	0.0698020039	-0.0958270841	0.160427726	0.0181347555	-0.0620215262	0.0383595054	-0.1444060903	-0.0948150881	0.0685353664	-0.0145330511	-0.0966277346	-0.0168228358	-0.0483110587	0.0251578649	-0.0812362403	0.0735985462	-0.0158116637	-0.1110548326	-0.1461411301	-0.0202072339	-0.0130552845	0.0027460537	-0.0988902452	-0.0233685118	-0.0370144762	0.2805661745	0.0295185277	-0.0043720441	-0.0239110759	-0.056961008	-0.0297657648	0.0891432305	-0.0123769904	-0.0635735927	0.1645111597	0.0811992574	0.0926413844	-0.001867901	0.0680553164	0.0431101197	-0.0416159989	0.0608068961	0.0575694886	-0.0903918085	-0.1015183843	0.0527152683	0.0261394833	0.0659622739	0.0158920471	0.0371911591	-0.0251890118	-0.1044804285	0.0707724105	0.0	0.0	-0.0299716	-0.0194451	0.00037811191401	0.00089829680656	0.597297	-0.176348	0.3567637062089999	0.031098617104	1.3108	-0.24614	1.71819664	0.0605848996	-0.0182126	0.0010478	0.0003316987987599	1.0978848400000031e-06	0.00181939	-0.00076823	3.3101799721e-06	5.901773329000003e-07	-0.00346497	0.00012484	1.5585025600000048e-08	1.20060171009e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.577443550471	-0.3193170019862918	530825.0912505398	0.1019633477575135	730.3500040521023	-6.83692581499156	533411.1284189059	46.743554599698	719.9417701542285	-0.2580793812360298	518316.152412804	0.066604967019172	717.0370363197002	511.6257864737835	1.001789	28.13088	0.3229169999999999	0.153868	0.1295739521	0.1460356382	0.1721589105	0.0356090595	0.1307684918	0.0332492626	-0.1310390069	-0.0704870051	0.0728335683	-0.2102925065	-0.0516354888	0.031406058	0.026753185	0.0940158181	-0.1894543332	0.0131806015	0.0396269163	-0.0040931094	0.0028076024	-0.0277700777	0.1427063016	-0.095968923	-0.0278903264	-0.0027172452	-0.026836026	-0.1523956984	-0.0963590702	0.1135826266	0.0311133023	-0.0578562582	-0.0269875101	0.0336552574	-0.0256825756	0.0879208812	-0.0995828036	-0.0562790455	-0.1390344368	0.0402833703	0.0524761106	0.070629774	0.0743590185	0.0038947451	0.0320651622	-0.0518958414	0.0587756516	-0.0243658173	-0.0339595252	-0.0878859995	0.0093734082	-0.1048085858	-0.1810220745	-0.0262147058	0.0261598895	-0.0001948906	-0.0511823995	0.0576262033	0.0159612351	-0.0454658015	0.1331608523	0.1079911714	0.0474872057	0.1462488187	0.0196944659	-0.1343430553	0.0829491918	0.0624130922	-0.0180711419	-0.0713557764	-0.0049326193	0.0474201811	0.0117982225	-0.0426861927	0.041112876	0.0501881202	0.1373195922	-0.0052782721	-0.0508227393	-0.0060125015	-0.1222206269	-0.0507067669	0.0443579463	0.0441673737	-0.0275434712	-0.102329975	0.0763617167	0.0	0.0	-0.0133331	0.0166385	0.00027683968225	0.00017777155561	0.70961	0.112313	0.5035463521	0.012614209969	1.36716	0.0563599999999999	1.8691264656	0.0031764495999999	-0.0170729	0.0011397	0.0002914839144099	1.298916090000001e-06	0.00301224	0.0011928499999999	9.073589817599998e-06	1.4228911224999997e-06	-0.00304541	0.0004195599999999	1.7603059359999987e-07	9.2745220681e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.7991778293687	4.221734278897657	536994.6350273987	17.823040321619516	736.1460055839195	5.796001531817183	541910.9415371601	33.59363375682713	718.429242943724	-1.5125272105044587	516140.5771166925	2.2877385625163997	716.009035103265	511.1533358122127	0.945841	26.559826	0.2429123199999998	0.133173	0.1662512843	0.1188398204	0.1512695102	-0.0735858451	0.0640460078	0.0801162064	-0.1083502581	-0.0104504938	-0.0603158634	-0.1777091703	0.0360909244	0.0317951012	0.0055336517	0.0960304043	-0.1451375432	0.1235810965	0.2233650726	0.0986209744	0.0351134989	0.0861380166	0.1927157973	-0.085162492	-0.0305068233	0.0992839791	-0.0110421948	0.0216618011	-0.0034222656	0.0089926719	0.029574502	-0.014076855	-0.037309844	-0.0979827532	-0.0307287385	0.030145508	-0.0151285976	-0.1266006745	-0.1227536313	0.0129350245	-0.0228488931	-0.1149925834	-0.0936576666	0.0367562243	-0.0635526579	0.0742474665	0.0620601357	-0.063434901	0.1242943203	-0.038976349	0.0041624782	-0.0916817092	-0.1839432239	0.057449759	0.1879890559	0.1163857301	0.0590643374	0.0919287614	-0.0551257592	0.1060364426	0.1734867869	0.093112679	0.0393747227	0.0706506001	-0.0050422054	0.0141862973	0.0561657062	-0.0323044287	-0.0204303142	-0.0063080315	0.029944306	0.0379940755	-0.0192135834	-0.0786007523	0.0356968496	0.0894289364	-0.0895976126	-0.0698436183	-0.1577529322	-0.1297536073	0.0346976203	0.0133436022	0.0680682973	-0.0066203102	-0.0298858491	-0.1	0.0816496581	0.0	0.0	-0.00490128	0.00843182	7.10955885124e-05	2.40225456384e-05	0.603607	-0.1060029999999999	0.364341410449	0.0112366360089999	1.31093	-0.05623	1.7185374648999998	0.0031618129	-0.0159572	0.0011156999999999	0.00025463223184	1.244786489999994e-06	0.00294932	-6.291999999999973e-05	8.6984884624e-06	3.958926399999966e-09	-0.00331174	-0.0002663299999999	7.093166889999997e-08	1.09676218276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.0956401158054	2.296462286436736	540365.6001172657	5.27373903302624	736.2476727257856	0.1016671418660735	542060.6355941355	0.0103362077352163	720.7270262942786	2.297783350554596	519447.4464309938	5.279808326085905	717.60364647203	531.5019034889926	0.968225	27.188389	0.10647042	0.0554385	0.1476153509	0.1188670553	0.0254574332	0.0586865552	0.0169367035	0.07605907	-0.1410039025	0.0183513941	-0.0313936835	-0.1072451584	0.1707843069	-0.013680359	0.0555200191	0.0427763408	-0.1628149373	0.0381724181	0.1022569485	0.0273333079	-0.0031378162	-0.0023228645	0.0067522488	0.0285090584	0.2105766107	-0.0258029376	-0.0164488461	-0.041409942	-0.0248204219	0.0508573516	0.0620101926	-0.0163668726	0.0339045202	0.0633625257	-0.1169513243	-0.0373810505	0.0720868567	0.0291682388	0.0990582327	-0.0910063675	-0.0898135392	-0.0783948612	0.1208420032	0.0583571001	0.1320575328	0.0728799296	0.0925031769	-0.0511237861	0.1470702763	-0.141419966	-0.023529478	-0.123160225	-0.1335065707	-0.0109399048	0.0694890523	0.0316295007	0.0840556487	0.0495677637	0.1950997286	-0.0988122791	0.0672260443	-0.0440839054	-0.116139438	0.0192904911	0.1015049457	0.0650350835	0.0148322812	0.080156727	0.0468276654	-0.0665549184	-0.205524973	-0.0050362974	-0.0040419835	0.1472595826	-0.0456259861	-0.0281335232	0.0282436085	-0.0461915278	0.033683342	0.024760152	0.1421254035	-0.0139453509	0.025880825	0.0644881282	-0.032215118	-0.097494591	0.0866153656	0.0	0.0	-0.0204842	-0.01558292	0.0002428273957264	0.00041960244964	0.607904	0.0042969999999999	0.369547273216	1.846420899999996e-05	1.26858	-0.0423499999999998	1.6092952164	0.0017935224999999	-0.0157795	0.0001777	0.0002489926202499	3.1577290000001024e-08	0.00344426	0.00049494	1.18629269476e-05	2.449656036000001e-07	-0.00352391	-0.0002121699999999	4.501610889999992e-08	1.24179416881e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.9786238108483	1.8829836950428671	543137.4919541318	3.5456275957972894	747.7895459846446	11.541873258859027	559189.205083921	133.21483832356512	724.1145498841722	3.38752358989359	524341.8813539573	11.475316072085556	721.568708906198	543.34857407658	1.084844	30.463125	0.4600171	0.287875	0.2096053984	0.0823436544	-0.1021535708	-0.0858158742	0.0478766923	0.1712794629	-0.0176410781	-0.1726421829	-0.1112026245	-0.0833570922	0.0142088273	-0.1315720586	0.1337670586	-0.0709040028	-0.2655909708	0.0117520861	-0.0072640835	0.0413413079	0.0639530376	0.0971760325	0.0423104328	-0.0181587807	-0.0822761495	0.1699444564	-0.055891073	-0.0237041128	0.0875378813	0.0880171491	0.0702817097	-0.0859537036	0.0694725022	0.2458753588	0.0388707567	-0.0433942868	0.0031180535	0.0071590747	0.0681875954	0.0256966868	0.0374287401	0.0332610933	0.0805937382	0.1323854508	-0.1611133757	0.0851366008	0.0541692567	-0.0851540347	0.1131260565	-0.1403895074	-0.1628585237	-0.2263630243	-0.1105372798	-0.0675781817	7.07181e-05	-0.0333157059	0.0372993256	0.0167238834	-0.1915866519	0.0648113549	0.055018507	0.054337039	0.0253273097	0.0025154212	0.0739795558	0.0435107878	0.0564396005	0.0175660411	-0.0055358899	0.0091155389	0.0009389944	-0.1667160955	0.0662832639	0.2370252782	-0.0111021679	0.1139792604	0.0394165837	0.0603785432	0.0546071705	-0.074870209	-0.0394692447	0.2214087753	0.0274169462	0.1161762543	-0.0345302564	-0.0948181434	0.0912392418	0.0	0.0	0.0134909	0.0339751	0.00115430742001	0.00018200438281	0.567975	-0.0399289999999999	0.322595600625	0.0015943250409999	1.0003	-0.2682800000000001	1.0006000899999998	0.0719741584	-0.0146372	0.0011422999999999	0.00021424762384	1.3048492899999975e-06	0.00400955	0.0005652899999999	1.6076491202499997e-05	3.195527840999995e-07	-0.00287484	0.0006490699999999	4.212918648999998e-07	8.2647050256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.5349181225581	-3.443705688290152	538073.476105068	11.859108867561948	732.2526629275156	-15.536883057128987	536193.9623644379	241.39473513090184	720.9130200699575	-3.201529814214723	519715.5825063869	10.24979315130576	718.1240732581808	537.8272284462366	1.190027	33.416737	0.5574168	0.331956	0.1440364993	0.086493188	-0.0306905439	0.030122734	0.0397901104	0.0166074776	-0.2403170927	-0.0565992707	-0.0525582309	-0.1021327852	0.129820781	-0.0614242643	0.0326968784	0.0287687829	-0.2092584046	-0.0179420235	-0.0624079483	-0.0523332349	-0.0671920964	-0.0344365925	0.0402829434	0.0532853934	0.0863435551	-0.1163699379	-0.0971787305	0.0237784839	-0.066308546	0.1910961078	0.0208116881	0.0560055567	-0.0546509788	-0.002107398	0.0314512393	-0.0005848492	0.0949049846	-0.0090888031	0.1011064129	0.0839670769	-0.1451851572	-0.0570026994	-0.0070408689	-0.0459160976	0.0040398731	-0.0891963336	-0.1654072541	-0.007274779	-0.0369936708	0.0009301959	-0.047722984	-0.1145958105	-0.1809829555	-0.0519806068	-0.1271963548	0.0248557818	0.0129331205	-0.029606504	0.2105849887	-0.0345761396	-0.0321825843	0.0197073168	-0.0676594931	0.0994781241	0.0567382105	0.022012929	0.0654435666	0.0443690906	0.0374433743	-0.0269477108	0.0682010322	-0.0062524388	0.0085229121	0.0828039356	-0.0615451543	-0.1220509381	-0.0999719181	0.0191212954	-0.0744845242	0.1019526538	-0.0436591281	-0.0073233746	0.1183486659	-0.0213073238	-0.0368302486	-0.0919753525	0.0955030384	0.0	0.0	-0.0151334	-0.0286243	0.0008193505504899	0.00022901979556	0.600504	0.032529	0.360605054016	0.001058135841	1.27828	0.2779800000000001	1.6339997584	0.0772728804	-0.0174672	-0.0028299999999999	0.0003051030758399	8.008899999999995e-06	0.00330496	-0.0007045899999999	1.09227606016e-05	4.964470680999996e-07	-0.00370592	-0.00083108	6.906939664000001e-07	1.37338430464e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.4792994278232	0.9443813052650968	539459.841287986	0.8918560497342077	748.2959328030768	16.043269875561123	559946.8030496268	257.38650830008703	722.184463523073	1.2714434531154666	521550.3993541087	1.6165684544701815	719.7477428672953	531.6489079734598	1.150715	32.312805	0.1328339999999998	0.0707883	0.1535716326	0.1205585603	0.0253167562	-0.0469822691	-0.0363459072	0.1695516074	0.0233901165	-0.0400899097	-0.0677912292	-0.0990071499	-0.0993278557	-0.0587306288	0.0907978144	0.0031372601	-0.1585315488	0.0384809141	-0.0775108338	0.0491316759	-0.0144704784	0.0226508185	0.0841017119	0.0584589841	-0.0908570926	0.1148545324	0.0847932991	0.0018774827	-0.0768517454	0.0123085044	0.0427914267	-0.0211048776	0.1077903575	-0.0306334458	0.1196621296	0.0330669843	-0.1911355102	-0.1059821741	0.1026218523	-0.0649887569	0.0313347336	0.0668321075	-0.0320130752	0.1386857605	0.0067765419	-0.0190394514	-0.0975016916	0.0432063864	0.0183610185	0.064459775	-0.0723406147	-0.1548884938	-0.0871100498	0.0191947638	-0.0368401303	-0.0593001151	-0.0429678085	0.0588154376	-0.1424034631	0.057411963	0.0651114898	-0.0109997768	0.049755444	0.0795028589	0.0711030617	0.067454458	0.1222190757	-0.0217815083	0.0279248726	0.1004060033	-0.0537479519	0.1989751803	-0.0258435703	0.0250834646	0.1078955096	-0.0109546334	0.0369275702	0.0683521008	0.1787363243	-0.041664035	-0.0782062657	-0.0149817872	-0.0485510836	-0.0942627777	-0.0391140859	-0.0889712056	0.0993899282	0.0	0.0	-0.0371724	-0.022039	0.000485717521	0.00138178732176	0.655557	0.0550529999999999	0.4297549802489999	0.0030308328089999	1.28011	0.0018299999999999	1.6386816121000003	3.348899999999994e-06	-0.0175805	-0.0001133	0.0003090739802499	1.2836890000000049e-08	0.00396233	0.00065737	1.57000590289e-05	4.321353169e-07	-0.00401349	-0.0003075699999999	9.459930489999977e-08	1.61081019801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.1403938446972	-1.3389055831260066	537494.8370867578	1.7926681605259918	724.0347313675803	-24.26120143549645	524226.2922265242	588.6058950937348	718.6528312059763	-3.531632317096637	516461.8918003655	12.472426823161362	715.2935418987411	533.3956399184223	1.432792	40.233727	0.1472328	0.0690823	0.1488760739	0.0224943558	0.000186932	-0.0009526742	0.0801793475	-0.0036884297	-0.2481624015	-0.0678682078	0.0817833073	-0.0869705564	0.2272460697	-0.0580449796	-0.0515122789	0.0828449197	-0.23837353	0.0132403528	0.0012042019	-0.0741030931	-0.0027612098	-0.1068005056	0.0102725111	0.0708243101	0.0744159677	-0.2184049023	0.0189236	-0.1494972189	-0.0674940765	0.1599559139	-0.0831168723	0.0637036964	-0.0471222357	0.0726462515	-0.1324712309	-0.0693173938	0.0460115376	0.1154071195	0.0060570794	-0.0987644843	0.1204314567	0.0144256763	0.059018577	0.0782054231	0.1118333274	-0.0749087585	0.0086659087	0.0145726652	-0.0821280638	-0.0360305581	-0.0199428671	-0.0509115887	-0.258837566	-0.0320515805	-0.0173924353	-0.0185626015	0.0333729378	-0.0488276691	0.3008207395	-0.0639107996	-0.0838713786	-0.0208230427	0.0864290156	0.1073539954	-0.0257282747	-0.1617990976	-0.1206737849	0.0850594041	-0.0132217513	-0.0486994629	0.0330018551	-0.0777716409	-0.0551568857	0.1360582429	-0.117756195	0.1125007296	0.0558945737	-0.1077542885	0.0757202662	0.0316678444	-0.0428621926	-0.0816234774	0.1609740489	-0.0666193999	-0.0413807664	-0.085810973	0.1028845713	0.0	0.0	-0.0146336	0.0225388	0.00050799750544	0.00021414224896	0.642307	-0.0132499999999999	0.4125582822489999	0.0001755624999999	1.23909	-0.04102	1.5353440281	0.0016826404	-0.0168565	0.0007239999999999	0.00028414159225	5.241759999999985e-07	0.00341976	-0.00054257	1.16947584576e-05	2.943822049000001e-07	-0.0041554	-0.00014191	2.013844810000009e-08	1.726734916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
