global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
701.1708523965422	-2.479722864610835	6.149025485273766	491640.5642504936	743.7019722395515	-16.69800267553876	553092.6235129987	278.8232933522996	701.1191434246476	-3.213474802807241	10.326420308277036	491568.0532765116	688.8867700560561	519.9931631711461	1.185493	38.713028	0.6859017000000001	0.397592	-0.0449704815	-0.065418947	0.1210577638	0.0621615994	-0.0997568755	0.0543381325	0.0798883651	0.1337745929	-0.3324834208	-0.2107041823	0.07594787	0.0612094323	0.085631927	0.124344094	-0.0822828795	-0.0325039553	-0.1162560837	0.1360028952	-0.1366021668	-0.1319113698	0.222758281	0.1020412223	-0.1783505286	0.0118172304	-0.0617606403	-0.1279785425	0.1525407502	-0.0289040595	0.1444271427	0.1005088489	-0.0659957005	-0.0688153845	0.0602122248	0.1351127973	-0.163833367	0.0399085626	-0.0700034313	-0.0039002082	0.0811015792	0.1415924582	-0.1837200557	-0.0484315125	0.023928907	0.1830452981	-0.0535715898	0.1139514427	0.0465973547	-0.0750104925	0.0544932049	0.2124658599	-0.0087008298	0.1004056776	0.1215792173	0.1557492167	0.1893002961	-0.0239491347	-0.2706725816	-0.2156763513	0.1056271167	-0.0546733683	0.1790374729	-0.2501307563	-0.0589893708	0.03479111	0.2676795109	-0.054091648	-0.0281725094	-0.0512368908	-0.0124833078	-0.1403231207	0.1914063341	-0.0594191279	0.0253657653	-0.0870741352	-0.0075180808	0.0759829899	-0.0810157123	-0.0969906576	0.0336922534	0.0011853914	-0.1146833673	-0.0035556678	-0.0346932	-0.017169	0.000294774561	0.00120361812624	-0.31212	0.1975699999999999	0.0974188944	0.0390339048999999	-0.544667	0.1149879999999999	0.0132222401439999	0.296662140889	0.00370273	-0.00565645	3.1995426602500004e-05	1.37102094529e-05	0.00034371	-0.000397084	1.181365641e-07	1.5767570305600004e-07	0.00226647	-0.00106996	5.1368862609e-06	1.1448144016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.665048220914	5.494195824371786	30.18618775654437	499375.49037706666	762.6006282572895	18.89865601773795	581559.7182184126	357.1591992767828	706.6631465159924	5.544003091344735	30.73597027683997	499372.80264388287	696.3925525069188	531.8896695471236	1.37075	44.762707	0.7038148000000001	0.401692	-0.0857530712	-0.0031702373	-0.118361873	0.0717192847	0.0517425495	0.0375054308	-0.0848312314	0.163537757	-0.1314214078	-0.0205024579	0.1171217256	0.0011280269	-0.1220572123	-0.1548933561	-0.0968607305	0.0038345139	-0.0026806116	0.0293467909	0.0380779105	-0.0099805118	-0.0193432157	-0.2612672641	0.1438350797	-0.0689999212	-0.0848065158	-0.0492402887	0.0460375214	-0.0503959817	0.0543464985	0.0161368523	0.010485108	0.024756474	-0.0322130984	-0.0746619927	0.1297711653	-0.1612372596	0.0587077623	0.1254245687	0.0530555689	-0.0646836331	0.0464262523	0.0624582813	0.1092933616	-0.0980007325	0.08686374	0.0229433999	0.0338914044	0.091430715	-0.1203906722	0.081985805	0.1461632109	0.2113762591	-0.0613761789	-0.0076147767	0.1140270652	0.0541978288	0.0971639884	0.147843498	-0.0086742159	-0.2153802348	-0.1075696596	-0.0284229537	0.1040263436	0.0002020109	0.0588642989	0.1014062013	0.0060886771	0.1572344794	0.0725406653	0.1149103925	0.0055245789	-0.1079208284	0.1089889921	0.058034856	0.0878392488	-0.0520715657	-0.0917734828	0.1423270443	0.0422050321	-0.0011853914	-0.1146833673	0.0035556678	0.0197054	0.0543986	0.00295920768196	0.00038830278916	-0.515623	-0.203503	0.265867078129	0.041413471009	-0.728832	-0.184165	0.033916747225	0.531196084224	0.0084761999999999	0.0047734699999999	2.2786015840899056e-05	7.184596643999832e-05	0.0008051939999999	0.0004614839999999	6.48337377635839e-07	2.129674822559077e-07	0.00226648	9.999999999940612e-09	5.1369315904e-06	9.999999999881223e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.9034525691217	-0.7615956517922768	0.580027936828903	498299.6843490062	760.757849733539	-1.8427785237504395	578752.505931198	3.395832687595849	707.3980930713273	0.7349465553348864	0.5401464391986153	500412.0620809502	696.0418593985428	507.27436901979553	1.157426	37.796478	0.4113309	0.225639	0.0291269803	-0.0131225638	0.0525985248	-0.015664843	-0.0044237786	-0.1199669889	0.0117588763	-0.0595106464	-0.0428335432	0.0240792753	0.0151345569	0.023517887	0.081612949	0.0150035953	0.0644078205	-0.0729296957	-0.061163484	-0.0782172605	0.0028442849	0.0964205589	0.0199546289	0.0694786927	-0.1502091488	0.128436215	0.0009927983	-0.0615133132	0.0126309545	0.1389669295	-0.0594883727	-0.0112183552	0.0195626119	0.0395379372	0.1363188756	-0.0012101693	0.0855185682	0.0969199261	-0.0347771596	-0.0446084079	-0.0537437565	-0.1199643001	0.0005467132	-0.0317338334	0.1031696578	0.1369043395	0.048418076	-0.1364012733	0.1146850986	-0.0446001418	-0.0003397422	-0.0105964542	-0.0280760492	0.0241693249	0.0673087922	-0.0647926811	0.0962093097	0.0385445666	-0.0451594065	-0.1164650739	-0.0470892732	0.2086949415	0.036119379	-0.0426523842	0.018603206	-0.0355736408	0.0491749761	0.0229848668	0.030972639	-0.0709282815	-0.0207539471	0.0818881016	0.0703364433	0.1443763806	0.1259548056	-0.0392832758	0.0999311991	0.0025858063	0.1336841698	-0.080243496	0.0114517396	-0.0035556678	-0.1144874327	0.0106533374	-0.0398135	-0.0595189	0.00354249945721	0.00158511478225	-0.381382	0.134241	0.145452229924	0.018020646081	-0.575395	0.153437	0.023542912969	0.3310794060249999	0.00765815	-0.0008180499999999	6.69205802499838e-07	5.86472614225e-05	0.0008051939999999	0.0	6.48337377635839e-07	0.0	0.00180185	-0.0004646299999999	3.2466634225e-06	2.1588103689999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.4958590258864	1.5924064567647065	2.535758323545927	500550.3905387769	760.8254193648659	0.067569631326819	578855.318751724	0.0045656550776422	706.5581847395604	-0.8399083317668783	0.7054460057714205	499224.4684224627	695.148051907428	489.506443549392	1.139131	37.199043	0.8226673	0.524264	0.1045543135	-0.0773871947	0.0885418542	0.071540455	0.0052217003	-0.1858701187	0.2018691849	-0.2156616265	-0.096479951	-0.0022038504	-0.1984317458	0.0836851157	0.0708956339	0.0840154017	-0.042944384	-0.0215818619	-0.1217871368	-0.0070223988	-0.0905778061	0.1054623391	0.0745308239	0.0768848294	-0.008070208	-0.0072779405	0.0226904233	0.0138757948	-0.0864180587	0.0471654657	-0.0856213831	0.1837598622	-0.0467513177	0.0186881289	0.0941755248	-0.1775314257	0.1412285124	0.0803229559	0.2293528534	-0.1741114205	-0.0281583696	0.0851704888	0.0033298587	0.1240557713	-0.0211415683	-0.0033523847	0.0012748649	0.0611805766	-0.1211589045	0.0095230253	0.2147138046	-0.0359646539	0.0080450126	-0.0451237373	0.1345822202	0.0009924431	0.1961503762	-0.0328260869	-0.0034730649	0.0324250632	0.0249277683	0.0478074721	0.143818477	0.1209175942	0.0211539901	0.0095765204	0.0601782301	0.1687967531	0.096638419	-0.0083544263	0.0095590498	0.0945757834	-0.1908886845	0.0750485059	-0.1598697292	0.1181454551	0.1669949253	-0.1597885191	0.1568457082	-0.0799253848	-0.0860537745	-0.0059244253	-0.1140958982	0.017710062	-0.0397692	4.430000000000406e-05	1.9624900000003597e-09	0.0015815892686399	-0.162636	0.218746	0.026450468496	0.047849812516	-0.211554	0.3638409999999999	0.1323802732809999	0.0447550949159999	0.00309489	-0.0045632599999999	2.0823341827599995e-05	9.5783441121e-06	0.0008051939999999	0.0	6.48337377635839e-07	0.0	0.00156439	-0.00023746	2.4473160721e-06	5.6387251600000054e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.8265930692961	0.3307340434097341	0.1093850074701518	501018.4858560869	759.9501077070038	-0.8753116578620848	577524.1662038866	0.7661704983892713	707.6652723953416	1.1070876557812426	1.225643077583207	500790.1377543731	696.5884909331485	506.71491856171866	0.960833	31.376629	0.34290315	0.179379	-0.0070222682	-0.0649445599	0.0754337906	0.0388894927	-0.0465625233	0.0029112953	0.1062464358	0.010579027	-0.1179252196	0.0485312717	-0.0118049879	0.1598397687	-0.0427847342	0.0574594266	-0.0848926534	0.0655568971	0.0115727222	-0.0918939219	0.1167128788	-0.1006537908	0.1867215357	-0.0536468032	-0.0064731396	-2.63011e-05	0.0890812628	0.0138904559	0.0315427418	0.0867055249	0.0651264663	-0.0888013768	-0.0007737677	-0.07525955	-0.1117685924	0.0362879511	-0.1510804522	0.1338383998	0.1027767901	0.0338102288	-0.004837433	-0.0961607171	0.0664293989	0.061062962	-0.0054282835	-0.0454000116	0.072548103	-0.1212396671	0.0267027439	-0.0454890516	0.0801398498	-0.0454290893	0.1112398793	0.0497780388	0.0078581246	0.1446146866	0.037555262	0.1365579421	-0.0149567327	-0.0279092657	0.0959948469	0.0333380341	-0.095942384	-0.0695471678	-0.0915682031	-0.119476247	0.1371098357	0.0949731769	-0.0215906577	0.1543869365	-0.09499467	0.0607130787	-0.0252227074	-0.1415771584	0.0036952859	-0.1907539188	-0.0175137313	-0.0420761364	0.0439778469	-0.011533539	-0.07147202	-0.0082906521	-0.1135094328	0.0246987197	-0.0518845	-0.0121153	0.00014678049409	0.00269200134025	-0.258475	-0.095839	0.066809325625	0.009185113921	-0.338309	-0.126755	0.016066830025	0.114452979481	0.00405564	0.00096075	9.230405625000004e-07	1.64482158096e-05	0.000109527	-0.0006956669999999	1.1996163729e-08	4.839525748888609e-07	0.00207185	0.00050746	4.292562422500001e-06	2.575156516000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.901677197908	4.075084128611934	16.606310655264885	506803.99799719447	765.8278515404894	5.877743833485624	586492.2981951219	34.54787257207828	707.8912549715275	0.2259825761858565	0.0510681247395964	501110.02886516415	697.4403030297491	532.3215749374973	1.236981	40.394413	0.1376741669999999	0.0781964	-0.0233073348	0.0868902298	-0.1147230879	0.0691655182	0.1771510306	0.0726635873	0.0836703216	0.0575292	0.0083197528	0.0523691538	-0.1286061939	-0.0778891779	-0.109496775	0.0070295174	-0.0342886372	0.0123125085	0.0830618641	-0.1014944829	-0.0033521475	0.1605272361	0.0871964837	0.0674375074	-0.0306885686	-0.0639185892	0.0617578552	0.0133178519	-0.1420683485	-0.1188720306	0.0167520738	0.0474332148	-0.0188281738	0.0209775883	-0.0269661862	-0.0061568061	0.1008617787	-0.038566657	0.0698068862	-0.1344238266	0.074870828	0.1644779633	-0.0669838944	0.0179583786	0.0162466327	-0.0288853509	-0.0476225823	-0.0781568815	-0.0037010516	0.1702615692	0.0302297457	-0.0349463753	0.0696449621	-0.0327879601	-0.0158044234	0.0502612235	-0.0827726121	0.0333806065	0.0548617676	0.0362327839	-0.1087603503	-0.00596703	0.111383918	0.1068838687	0.1135726362	0.1133724172	0.0211320353	-0.0922597463	-0.0468912315	0.0305238059	-0.0194757773	-0.1063429951	-0.0834239321	-0.0572495227	-0.0270842819	-0.0254797235	-0.0385434171	-0.0148417152	0.103701752	-0.0251863993	-0.0433393059	-0.0106533374	-0.1127290384	0.0315924503	-0.000670833	0.051213667	0.0026228396875868	4.50016913889e-07	-0.265156	-0.0066809999999999	0.070307704336	4.46357609999999e-05	-0.343684	-0.0053749999999999	2.8890624999999603e-05	0.1181186918559999	0.00504715	0.00099151	9.830920801000003e-07	2.54737231225e-05	0.000573617	0.00046409	3.29036462689e-07	2.1537952810000002e-07	0.00210434	3.249000000000004e-05	4.428246835600001e-06	1.0556001000000023e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.263413288954	-0.6382639089540589	0.4073808174733152	505895.64308345335	767.7139397556444	1.886088215155041	589384.6932951333	3.5573287553467297	709.6042174591978	1.7129624876703249	2.934240484165707	503538.14543588046	698.029861853808	501.7159077303816	1.478074	48.267452	0.183656987	0.0857568999999999	0.1368025886	0.0821882112	0.1510067437	-0.0899835276	-0.0169112482	-0.0495081005	-0.0036884607	-0.2979704102	0.0658867775	0.1313114764	-0.1160775155	0.0799832441	0.209915561	0.0314774911	0.0078421695	0.0327453279	0.0933378177	-0.0972627393	0.0730497898	0.0373150224	-0.1299139856	-0.0265674634	-0.0533408258	-0.0100030819	0.0025845552	0.0156542285	0.1249662813	0.0711296346	0.1174126646	-0.006434865	0.2251187678	-0.0838245509	-0.2039592671	0.0769984243	0.0228843586	-0.1350942054	-0.0264935908	-0.0436713206	0.040169798	0.0858324442	0.0217736623	-0.1566186379	-0.0074184613	0.0276430398	0.1235659934	0.1313332008	0.1094825912	-0.08622448	0.1226174213	-0.18608071	-0.1462698041	-0.059131108	0.0547676917	-0.0002832501	-0.0494561198	0.0143503995	0.0330609584	0.0664981485	-0.0653761706	0.0607836573	-0.0677760345	0.0077058702	0.0318340887	-0.0570032204	-0.0549237648	-0.0880122055	-0.0925084683	-0.0118519109	-0.0234472273	0.1639130153	0.179504606	-0.1840588786	-0.0043459646	0.0349409432	-0.0784465238	-0.0295495465	-0.0720567004	-0.002140114	-0.0709332807	-0.013011472	-0.1117560484	0.0383647583	-0.0126706	-0.011999767	0.0001439944080542	0.00016054410436	-0.325177	-0.0600209999999999	0.105740081329	0.0036025204409999	-0.38612	-0.042436	0.001800814096	0.1490886544	0.00530274	0.00025559	6.53262481e-08	2.8119051507600004e-05	3.62926e-05	-0.0005373244	1.31715281476e-09	2.8871751083536e-07	0.00269543	0.0005910899999999	7.265342884899999e-06	3.493873880999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.316102395368	1.05268910641405	1.108154354762811	507394.2297317285	770.8050468658585	3.0911071102140117	594140.4202738783	9.554943166815615	708.8244769348103	-0.7797405243875346	0.6079952853721474	502432.1391019074	699.4032946272937	554.092384260477	1.509969	49.30899	0.22147618	0.117313	-0.1398382159	0.0040242162	0.0768889579	-0.0791045226	0.0376517715	0.0682448198	0.2082757527	0.1160281999	-0.0148517912	0.0871332035	0.0084793378	0.0909790188	-0.1368173614	0.1141842973	0.0018024328	0.0261555676	0.0184860882	-0.0472193953	0.0938026433	0.0085770843	-0.0124992678	-0.0060250115	-0.0130037598	0.0059659948	-0.1672888009	0.0199954125	-0.0217816511	0.0099538971	-0.0389712919	-0.1820555699	-0.0542534995	-0.111517421	0.024920627	0.1217616709	-0.145980155	-0.0842044373	-0.0119448754	-0.0453023369	0.0185579717	0.1008071456	0.0221161816	0.1171637262	0.0772974007	-0.0288172742	0.0488128313	-0.1020655851	0.0163828822	-0.0429360043	0.0162847845	-0.0796259543	0.1814775901	-0.0423025228	0.0098175476	0.0678944424	-0.0649781332	-0.025467594	0.00026238	-0.0898716596	-0.0615768102	-0.0352343	-0.0870566752	0.0639244428	-0.0082410161	0.0337573817	0.0430133649	-0.0565739395	0.0059684951	-0.1140441308	-0.1137585956	-0.0589688443	0.0929478403	-0.0458537768	0.2073157256	-0.1264760631	0.0155119331	0.0408982942	-0.0694814932	0.0024961491	-0.0441864235	-0.0153640485	-0.110592125	0.0449896151	-0.0402904	-0.0276197999999999	0.0007628533520399	0.0016233163321599	-0.256742	0.0684349999999999	0.065916454564	0.0046833492249999	-0.308074	0.078046	0.006091178116	0.094909589476	0.00474941	-0.00055333	3.061740889000004e-07	2.25568953481e-05	-0.000260515	-0.0002968076	6.7868065225e-08	8.809475141776e-08	0.00259806	-9.736999999999984e-05	6.749915763600001e-06	9.480916899999968e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.6332448345831	-0.6828575607848961	0.4662944483210981	506421.87515379774	764.8400323760086	-5.965014489849864	584980.2751249339	35.581397864118834	708.6777616977413	-0.1467152370689746	0.0215253607882054	502224.1699249206	697.2446050925361	510.2550500131025	1.432147	46.767662	0.5470752499999999	0.268051	0.1063935313	0.1257791795	-0.0131399923	0.0577799346	0.1276688064	0.1017746394	-0.0114629617	-0.0941911101	0.016673325	0.10640946	-0.0848885757	-0.039099351	0.0221849723	0.0227299804	-0.095968235	0.1468148104	-0.1198130291	-0.0353753795	-0.05250835	0.0350034322	-0.0925778829	-0.059729146	-0.1178041353	0.0452985681	-0.0502652807	0.03174793	0.0436399538	0.1142239687	0.0082528746	0.1067110925	-0.031032143	-0.0026241458	-0.1614808627	0.0262479207	-0.0517747129	-0.0388849812	-0.0144491423	0.0552451803	-0.0298078925	0.0004841276	0.0707730746	-0.0515164824	-0.0672017858	-0.0149617687	0.1755938635	-0.1739950509	-0.0918370544	0.122366694	0.0417564159	-0.095864123	-0.0311315662	0.0201647042	-0.0157256177	0.1194634845	0.0834485555	-0.1225067975	0.1236123262	0.0327112425	-0.1368083901	0.0069624087	0.0218116952	-0.1080279726	-0.0444376516	-0.0369420342	-0.0230485714	-0.0278645898	-0.0652769555	-0.0452353381	0.120852975	0.0245449201	0.1342530255	-0.1011551205	-0.031423079	-0.0578808314	0.0353280078	-0.1133008703	0.0699906559	0.1053648293	-0.0800995344	-0.017710062	-0.1092392569	0.0514415587	0.0960864	0.1363768	0.01859863157824	0.00923259626496	-0.339509	-0.0827669999999999	0.115266361081	0.0068503762889999	-0.452277	-0.1442029999999999	0.0207945052089999	0.2045544847289999	0.00693311	0.0021837	4.768545690000001e-06	4.80680142721e-05	0.000902544	0.001163059	8.14585671936e-07	1.3527062374810004e-06	0.00292587	0.00032781	8.5607152569e-06	1.074593961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.8942830837382	0.2610382491550354	0.0681409675219263	506793.4702873096	770.7812753811024	5.941243005093838	594103.7744781189	35.298368445576465	709.5862741771394	0.9085124793981548	0.8253949252221829	503512.6805005945	699.5870883581879	538.9255751096788	1.219949	39.83823	0.3127477534999999	0.160278	-0.0789651435	0.0341087768	0.0907890573	-0.1223515066	0.0300190081	0.0828246308	0.0756561678	0.0099741144	0.1258599982	0.1080530932	0.0190566715	0.0827106988	-0.0317784741	0.0877523293	0.0138883282	0.0918041844	0.0294947805	-0.1139324747	0.0174710478	0.1250321482	-0.0601686113	0.0352312259	-0.1520364169	-0.0905188065	-0.0986611444	0.0249535107	0.11930304	0.0329663597	-0.0275777775	-0.063321602	0.0039926634	0.0012025234	-0.0347336594	-0.0228045159	-0.0395689218	-0.1255233339	-0.0322716935	0.1284547624	-0.0447212089	0.0158527771	0.0025515471	0.0360877027	-0.031452293	-0.0064106643	0.0313648948	-0.0905463269	0.0507194382	-0.0770601186	-0.0172449353	-0.1029167371	0.0673504407	-0.0700466364	-0.0320973117	0.0895368335	-0.1088273368	-0.0549267049	0.0219956048	-0.0479312087	-0.1136438951	0.1057024258	-0.0179086349	0.0130414982	0.0096532952	0.0044435179	0.0165464108	-0.0257423101	-0.1140746336	-0.0934203599	0.0239137566	0.146654842	0.0307147701	-0.0575958826	0.168585685	-0.0152103038	-0.0176946453	0.055841729	-0.078328428	0.0338000763	0.0224825584	-0.0200485104	-0.1076997553	0.0576957916	-0.047115	-0.1432014	0.02050664096196	0.0022198232249999	-0.310664	0.028845	0.096512120896	0.000832034025	-0.42495	0.0273269999999999	0.0007467649289999	0.1805825025	0.00614477	-0.00078834	6.214799556000004e-07	3.77581983529e-05	7.669300000000001e-07	-0.00090177707	5.881816249000003e-13	8.132018839777849e-07	0.00350324	0.0005773699999999	1.22726904976e-05	3.333561168999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.1369509588013	-3.757332124936852	14.11754469708248	501457.9413132278	763.0734528581881	-7.7078225229142845	582281.0944569175	59.41052804474472	707.23968686528	-2.34658731185948	5.5064720121799	500187.97467729927	696.3690747666786	515.8473816038286	1.080581	35.287071	0.3065631534999999	0.167249	0.0593262376	0.0847886509	-0.0416201802	0.0541048442	0.078872825	0.0730958331	-0.0111400067	-0.0384858362	0.0843854236	0.0321773069	-0.0661020103	-0.0815278932	-0.0281685098	-0.0370702246	-0.0455327411	0.0612235432	-0.0253075371	-0.0168685397	-0.076628365	0.0109004218	-0.0844671286	-0.0189602331	-0.0228953653	0.1095031806	-0.0878091884	0.06628539	0.1071368979	-0.0557815353	-0.0698777916	-0.0255215572	-0.0355587746	0.0394203108	-0.069482322	-0.0785186343	-0.024840636	-0.0638040854	-0.1936875887	-0.0013731772	-0.0248962385	-0.0332866581	0.0165431772	-0.0032670966	0.0617010253	-0.0344273243	-0.0621762115	0.0082846164	0.0186618293	0.1117667268	0.0229703142	-0.0291606195	-0.0320299757	0.0020996298	-0.0431490102	0.0437964951	-0.0382755539	-0.1241538255	0.0434191249	0.0192161836	-0.0680343452	0.0629459578	0.0267794165	-0.0123793359	0.0062099312	0.0319789529	-0.057911823	-0.0034369619	0.1173135692	-0.1192401088	0.1257699623	0.0373886147	0.0455665316	-0.0364161239	-0.0213990126	-0.0617971744	0.0137431128	0.0411956761	-0.0312212133	-0.0345602359	0.1994267228	-0.0223783947	-0.1059762505	0.0637282764	0.101821	0.1489359999999999	0.0221819320959999	0.0103675160409999	-0.298922	0.0117419999999999	0.089354362084	0.0001378745639999	-0.445631	-0.020681	0.000427703761	0.198586988161	0.00676473	0.00061996	3.843504016000002e-07	4.57615719729e-05	0.00134114	0.00134037307	1.7986564996e-06	1.7965999667812246e-06	0.00295949	-0.00054375	8.7585810601e-06	2.956640625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
