global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
710.6655177747006	1.0589665698003046	505045.4781539833	1.1214101959546234	795.5147704095292	-2.937342575847083	8.627981407883977	632843.749939726	667.0229101217409	0.2345255754878508	0.0550022455579076	444919.56262727606	680.7278305938302	507.4459084212344	1.425367	40.458733	0.17379905	0.140391	-0.0901963122	-0.1545887291	-0.0377913742	0.0538261428	-0.0617939202	0.2407141183	0.0083678792	0.0044644791	0.0485894238	0.0064663827	-0.0756267526	-0.0592924768	-0.1121244568	-0.0432733731	0.1416934394	-0.0853140959	-0.0799313759	-0.1964470723	-0.1189106283	-0.0106971064	0.1038675771	-0.013244633	0.1042624653	0.0440332792	0.0304764682	-0.048585772	0.0548204458	0.0739748881	-0.0570361579	-0.0627061864	0.1131516808	0.1221682355	0.1373360149	0.0352495733	-0.1068336536	0.111340228	-0.053477928	-0.0333562807	0.1441295992	-0.0786015595	0.0533365899	0.1293320009	0.0852195771	0.0693491485	0.0959962404	-0.0645203899	0.0028823578	-0.0708244914	-0.0386393069	-0.034524448	-0.0228096394	-0.0635460409	0.0094868745	0.0180686545	-0.0266923415	0.0503092915	-0.1536127181	-0.1428953209	-0.106296846	0.1589846945	0.0550540084	0.0388191162	-0.0781470678	-0.1514634822	0.0450878759	0.0240621968	-0.0313726773	-0.1622134454	-0.1203992658	-0.1183653975	0.0649237677	-0.0531364404	-0.0196373197	-0.0481898489	-0.0475708369	0.0591124566	-0.0278660838	0.0269497314	0.070326221	-0.0687986095	0.0090421911	0.0260581314	0.1090626129	0.114334959	-0.0479722758	0.0075998739	-0.0170396856	0.0288070186	-0.0660600848	-0.040267591	-0.027674899	-0.0331404053	-0.0526863842	-0.0902171034	0.1910228078	-0.0619791855	-0.0075991979	0.0162476818	-0.0444784917	0.2361384001	0.08180102	0.001197186	-0.08009916	0.0	-0.0390181	-0.0037842	0.00152241212761	1.4320169640000012e-05	-0.0177197	-0.1382837	0.01912238168569	0.00031398776809	0.0304969	0.0048966	0.00093006090961	2.397669156000001e-05	-0.000580818	1.860000000000002e-05	3.37349549124e-07	3.459600000000007e-10	0.000962087	0.000317714	1.0094218579600005e-07	9.25611395569e-07	-0.000983992	-0.0002003769999999	9.68240256064e-07	4.015094212899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.3458805485913	-0.3196372261093074	504591.2700123535	0.1021679563148525	799.2076958386311	3.692925429101933	13.637698224907698	638732.9410876939	666.7612606500658	-0.2616494716751276	0.0684604460278734	444570.57870366494	680.4133074598943	506.0670533823564	1.475758	41.88905	0.11934275	0.0575691	0.0664204218	0.1284160444	0.0606792401	0.1194020736	-0.0113212622	-0.2193390385	0.0742100014	0.0336844344	-0.1054495377	-0.0299894339	-0.0824278475	0.0089006759	0.1054330335	0.0277990423	-0.1989159617	-0.049253623	-0.0675784412	0.0354434543	0.0239491485	0.0586185699	-0.0051021699	-0.0620236426	-0.066800895	-0.0346771137	-0.0416386048	0.0373364848	-0.0658512486	-0.0468558516	-0.0178429485	-0.092719833	-0.0555469077	0.0786044409	-0.0485424849	-0.0178705543	-0.0536000706	0.1448079076	0.0203030701	-0.1443367222	-0.0055680361	-0.0879836944	-0.0184857334	-0.0775193024	-0.0640391597	0.0377677646	-0.1381041551	-0.0435840596	0.0795161129	0.0074054283	-0.0448847352	0.1421661034	-0.152459333	0.0092107921	-0.1305623315	0.1197857953	-0.0736467134	-0.0449213598	-0.1170231152	0.0375654395	0.0919174578	-0.1979688021	0.0432718212	0.0742539525	0.0757638472	-0.0110157463	0.009206308	0.0870521392	0.0626242517	-0.0448611175	0.0505544774	0.1092244761	-0.0296744457	0.0438917977	0.0078725231	-0.0022659086	0.0734535922	-0.0709655396	0.0030711062	-0.0383024055	0.0996649347	0.2010983718	-0.0641464083	-0.0030492742	-0.0557784236	0.0454935912	0.0158268553	-0.1052727245	0.0756144826	-0.0743104701	-0.1011980076	-0.0277721655	-0.068389852	0.1019858869	-0.1098517951	0.0207896922	0.0634517139	0.1219228516	0.1168613802	-0.0143457567	-0.0997703928	0.1031490681	0.08009916	-0.0035910397	-0.0850977976	0.0	-0.0390236	-5.499999999998562e-06	0.0015228413569599	3.024999999998418e-11	0.0216417	0.0393614	0.00154931980996	0.00046836317889	-0.0175733	-0.0480702	0.00030882087289	0.00231074412804	-0.00104452	-0.0004637019999999	1.0910220304e-06	2.15019544804e-07	0.0007876759999999	-0.0001744110000001	3.041919692103489e-08	6.204334809758424e-07	-0.000983992	0.0	9.68240256064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.8650643243992	0.51918377580796	505329.13967693225	0.2695517930622101	797.465476435935	-1.7422194026961506	3.035328447130932	635951.1861071928	666.6625630226927	-0.0986976273730988	0.009741221649079	444438.97293598566	680.5336956089552	511.9184270466165	1.483002	42.094692	0.1493112	0.0788791999999999	-0.1246417901	-0.1796581508	-0.0232685783	-0.0007268191	-0.0291981067	0.200459467	0.0327175376	-0.0288331742	-0.0792661859	0.0815462174	-0.0493106189	-0.1048971464	-0.045587863	-0.0359949633	0.1912677299	-0.1092984566	-0.1130905628	-0.0440980876	-0.0604913638	-0.0235578354	0.0457816078	0.0624379433	0.0558816387	-0.0426864982	0.0038566331	-0.0177908111	-0.0026436651	-0.0008284861	0.1002315019	0.0250790819	0.0422417307	-0.0025540225	-0.101602637	0.0470105533	-0.0918457796	0.0076461169	0.0661534585	0.1462312942	-0.0180984853	0.1746368253	-0.1238326068	0.1292944872	-0.0516984959	-0.1831771493	-0.1162675592	-0.0033241324	-0.1551423677	-0.0578124389	0.0037164136	-0.0647644732	0.032892701	0.0083140816	-0.129740501	-0.0565590667	-0.1332491235	-0.0587469956	-0.02939077	-0.0636277325	-0.1058602794	0.1674578001	0.0690350975	0.017491411	0.0799731541	-0.1122057408	-0.0599270864	0.0215091753	-0.027464045	-0.0689073752	-0.1196740535	0.0008046078	-0.0089270703	0.0221207127	-0.0224299684	-0.0689080622	-0.0607451577	0.0502422798	0.0333343524	0.0081907521	-0.0603081672	0.019805384	-0.0393001278	0.2133700459	-0.012430052	-0.1418765175	-0.0106956787	-0.008098768	-0.1206426363	0.0420401102	-0.011679806	0.1117936824	-0.1335904052	0.1307829079	0.0442103916	0.1123727422	-0.0865273968	0.0053393496	0.0332868283	-0.004199337	-0.018219304	-0.1527774249	0.0783626298	-0.0083730487	-0.089765025	0.0	-0.0355408	0.0034828	0.0012631484646399	1.2129895840000007e-05	0.0509728	0.0293311	0.0008603134272099	0.00259822633984	0.0527551	0.0703284	0.00278310057601	0.00494608384656	-0.000284824	0.000759696	8.1124710976e-08	5.77138012416e-07	0.000951358	0.0001636820000001	2.6791797124032746e-08	9.05082044164e-07	-0.000983992	0.0	9.68240256064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.1812252289767	0.3161609045774867	505778.7351181885	0.0999577175832546	788.5486878031336	-8.9167886328014	79.50911952205625	621809.0330360439	667.9886922323544	1.326129209661758	1.758618680718119	446208.8929502911	680.4878902170211	501.1356499582669	1.608657	45.661377	0.23549039	0.122847	0.0803688723	0.2054082311	0.1037943307	0.1264741722	0.0365938982	-0.2251962903	0.1230017638	-0.0244808376	-0.0126897429	-0.0955434073	0.0113380871	0.0012007986	-0.0511180006	-0.0070878301	-0.2602683301	-0.0615713171	-0.0659139986	-0.0207039484	0.0228919922	-0.0248510487	0.1035897241	0.060200051	-0.02903647	-0.0611511963	0.0098638247	0.0209757425	0.1580013455	0.0287728312	-0.0838214852	0.0624498282	-0.0638941789	0.0731084153	-0.0383724609	0.0906215593	-0.0355322925	-0.0161840008	0.0478175592	-0.1306971108	-0.0609719537	0.0037642084	0.2205468453	-0.0682440818	-0.0870833975	-0.0538894358	-0.0733482781	-0.1096389784	0.0101894499	-0.0968102498	0.0293717476	-0.0081739029	0.0861424518	-0.1095393094	-0.1777085929	-0.0872243358	0.0275904588	0.0655207932	-0.0636677205	0.0708723756	0.0739799251	-0.2514275862	0.0873079825	0.0930175237	0.0105524181	-0.0411537127	-0.0307845085	0.0329239496	0.0801378701	-0.1081698087	-0.0138468562	-0.0002489871	0.0110557604	-0.102534459	0.0493452	-0.0243947802	-0.0609040126	-0.0472935083	-0.0075364946	-0.1262264255	-0.1417818458	0.0335143856	-0.0573732514	-0.1097635221	-0.0287200658	0.1191930501	0.0777175767	-0.1228844589	0.0094423108	-0.0912802505	0.1077948804	0.0607015396	0.0313358882	0.0113696046	0.0359058813	-0.0028590186	0.0317416585	0.0638943584	-0.0138287834	-0.0082526554	0.0839039646	-0.0092629069	0.0765921808	-0.0131405624	-0.0940826661	0.0	-0.00951251	0.0260282899999999	9.04878465001e-05	0.000677471880324	-0.0328588	-0.0838316	0.00702773715856	0.00107970073744	-0.026388	-0.0791431	0.000696326544	0.0062636302776099	-0.000964999	-0.000680175	9.31223070001e-07	4.626380306250001e-07	0.000701785	-0.000249573	6.2286682329e-08	4.92502186225e-07	-0.000983992	0.0	9.68240256064e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.7501299244652	2.568904695488527	509439.247967191	6.599271334503002	803.8198671557868	15.271179352653236	233.20891882090245	646126.3788343468	670.1389385235254	2.1502462911710154	4.623559112694707	449086.1969254374	683.7216982554828	524.0398043394289	1.443135	40.963074	0.40770865	0.23883	-0.1395027543	-0.073813341	-0.041004253	-0.0348774333	-0.033765309	0.1135359638	0.0253616073	0.041637197	0.0984369001	0.1499014032	0.0003136947	-0.0045755433	0.1482938854	-0.1647613278	0.0906229795	-0.0518425497	0.0758801374	0.1223272517	0.0461087623	-0.0458360704	0.0777015777	-0.0035567182	0.0189127776	-0.1910044847	0.1113451805	-0.0095419421	-0.1686006934	0.1044535475	-0.0718785964	0.1369170454	-0.0201377495	0.063764104	-0.0078050535	0.0357572313	-0.0146720087	-0.0424197879	0.0606388576	-0.023308498	0.0228724726	0.010757632	0.0035567209	-0.041426211	-0.1109180113	-0.0947669439	0.0933774618	0.0177870448	-0.0169828012	0.0231434849	0.0418421047	0.0568489616	0.0480979799	-0.1465087103	0.0410413443	0.0235795563	0.0002133364	-0.041940895	0.0664308072	0.0309728427	-0.1590206437	0.0570360799	-0.0743951506	0.051127493	0.0667018591	0.1195020884	-0.0177234774	-0.1559150543	0.054638887	-0.0777446501	0.0220434436	0.0212144579	-0.1575476489	-0.0624614301	0.0030544954	0.0150476593	-0.0927374227	-0.0270193647	-0.1274835987	0.0460412519	-0.0755111268	-0.038380731	0.0645297964	0.1748227886	-0.1111241607	0.0830280431	-0.1235108991	-0.008449708	-0.0134369694	-0.0107083478	0.0107628943	-0.0204768031	-0.0278477733	-0.1199179555	-0.0637308954	-0.0227616006	-0.0688088612	0.0733689867	-0.0130519049	-0.0117253083	0.1066266467	0.0642137208	0.0747885795	-0.0178853273	-0.0980339059	0.0	-0.00369046	0.00582205	1.36194950116e-05	3.389626620250001e-05	0.155818	0.1886768	0.03559893485824	0.024279249124	0.105	0.131388	0.0110249999999999	0.017262806544	-0.00122567	-0.000260671	1.5022669489000002e-06	6.794937024100005e-08	0.00207755	0.001375765	1.8927293352250004e-06	4.3162140025e-06	-0.000983992	0.0	9.68240256064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.7915123163319	0.0413823918667048	509498.32305483625	0.0017125023566095	795.6098005587672	-8.21006659701959	67.40519352749683	632994.9547451613	669.5244004451781	-0.6145380783473229	0.3776570497388203	448262.9227914752	683.0177441499737	514.4973095084088	1.236512	35.098114	0.54610949	0.317985	0.0546473475	0.0929902548	0.1021424337	0.0202372852	-0.020309214	-0.04226035	0.0156924571	0.0109260149	0.1726860146	-0.1179238467	-0.0633240072	-0.0381972877	0.0193087578	-0.0317330197	-0.1896513251	-0.0947339795	0.0893481182	-0.0932897747	0.0950336256	-0.0975579051	0.1373016275	0.0879967813	0.0441739568	0.0443102961	0.020125687	0.0515265572	-0.1003661451	-0.0191531272	0.0522735977	0.0346957095	-0.0668731469	-0.0948896032	0.032533324	-0.1266169782	-0.0076770077	0.0454108369	-0.0027634167	-0.0554820252	-0.0174977311	0.0430066496	0.0474509828	0.0734247396	-0.0053871342	-0.0651837678	-0.0216700355	-0.1339314536	0.0504094119	0.0176791672	0.0676928866	-0.1376369033	0.0789121853	0.0166151823	0.0808972952	0.0458938828	0.0779295743	0.2150295861	-0.1491200667	0.0365080932	0.0295366671	-0.0913651056	0.0037568582	0.1679914024	-0.1417867467	0.0133248982	0.0842686643	-0.1719331728	0.1700526018	-0.0539664752	0.0021944155	0.0442450387	0.0766130578	-0.0615087656	0.0165042661	-0.0039121394	0.0792285602	-0.0640137741	0.0339386554	0.0464925931	-0.0223884286	0.048230674	-0.0634083597	0.0079353038	-0.1716026943	0.0587851876	0.0580238708	-0.0206432819	-0.1389792183	-0.0114216162	-0.030311284	-0.0370961337	0.0200784591	0.1176066175	0.0116279735	-0.0665410866	0.0390995946	-0.033370256	0.0153809062	0.1327100575	-0.0800180371	-0.1192245103	0.0729526064	-0.0225991295	-0.1016033564	0.0	-0.0388992	-0.03520874	0.00151314776064	0.0012396553723876	-0.120874	-0.276692	0.0765584628639999	0.0146105238759999	-0.0413265	-0.1463265	0.00170787960225	0.0214114446022499	-0.000522313	0.000703357	2.728108699690001e-07	4.94711069449e-07	0.0014388	-0.00063875	4.080015625e-07	2.07014544e-06	-0.00139953	-0.000415538	1.9586842209e-06	1.7267182944400005e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.1042458699202	-1.6872664464117406	507092.45698596776	2.8468680611869037	794.0184078744148	-1.5913926843523996	2.532530675810336	630465.2320434205	667.6268858630588	-1.8975145821193564	3.600561589355596	445725.6587272057	681.0572919512254	511.6247258787852	1.078092	30.60141	0.24237534	0.178978	0.0190112191	-0.0460083319	0.0048101827	-0.0556083279	0.06606482	0.0360110917	-0.0175534263	-0.0555865017	0.0434874985	0.0365022735	0.1193279604	0.0830907542	-0.0180342447	0.0144885086	0.0080599542	0.0324029214	0.0641062947	0.1164579029	0.0968144939	-0.0927453858	0.0255179569	0.1570388675	-0.1594979481	-0.0187702661	0.018291246	0.08443466	-0.0292899018	-0.0456915115	-0.0458194881	0.0064745388	-0.0062989524	0.0168796567	0.0321027239	-0.0128611303	0.0217009339	0.0242070699	-0.047818936	-0.0333191094	0.0972858523	-0.0635827467	0.0999286567	0.0874192071	0.1045079583	0.0288632379	0.0193997681	0.1733181629	0.1404695678	-0.0388541071	0.0505106103	0.1667875026	-0.0664281252	-0.1050208476	0.0434011011	0.0385203934	-0.1440344147	-0.0580105563	0.0041220266	-0.0919870241	-0.0062522489	0.0542957006	0.0203905935	-0.0474565345	0.0073633587	0.1271590763	-0.0254160176	-0.1230843592	0.1082311074	0.1812291868	-0.005033149	-0.0229519003	0.0260588496	-0.0314847544	-0.0925260182	0.0354465438	-0.0295202588	-0.0813287885	0.0494084356	0.015029214	0.0266391522	-0.0040979121	0.1067484942	-0.0241552343	0.0305014329	0.2018240325	0.0497115676	-0.0899405874	-0.0171819076	0.1555800528	-0.0144865965	0.0304949867	-0.0771503956	-0.1154227547	0.0615472852	-0.1688036687	-0.1140644151	0.1549237038	0.0256436444	-0.0212104756	-0.0049894726	0.1318205371	0.0710850564	-0.0272738084	-0.1047771167	0.0	-0.0224037	0.0164955	0.0005019257736899	0.00027210152025	0.0511108	0.1719848	0.02957877143104	0.00261231387664	-0.00136011	0.03996639	1.8498992121e-06	0.0015973123296321	-0.0003363	0.000186013	1.1309769e-07	3.460083616900002e-08	0.00152427	8.547000000000003e-05	7.305120900000006e-09	2.3233990329000004e-06	-0.00140662	-7.089999999999961e-06	1.9785798244e-06	5.026809999999944e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.9950091247141	-0.1092367452060898	506936.8930185017	0.0119326665032201	793.7090940553265	-0.3093138190882882	0.0956750386789823	629974.1259861272	666.042350004494	-1.5845358585647773	2.510753887077616	443612.41199950885	680.7187283395357	506.6426061031786	0.906252	25.723759	0.5660480400000001	0.29389	0.1135519137	-0.0501473172	0.0270385784	-0.0146239247	0.1266191155	-0.0297058786	-0.1082440487	-0.1472880364	0.0172016922	-0.0139221315	-0.0424889314	-0.0110322487	0.073228947	0.1277445262	0.0066472214	0.0378101664	0.1249871361	0.020784096	-0.0174441716	-0.0915031699	0.0261676877	-0.1440631419	-0.1984105236	0.0106517606	-0.1267873443	-0.0277418488	0.068584613	-0.2159120296	0.0557918136	0.0315888484	0.0752653762	-0.069638431	0.0466738266	0.0243714512	0.1617814376	-0.0082694384	0.0366326733	0.0046573838	0.0619497179	0.171100726	-0.0055667702	0.0184706076	-0.0069019123	0.0674556279	0.0876713121	0.015975468	0.0013904172	-0.0546878704	-0.0350750479	0.0321203011	0.0466898168	0.0821937547	0.0073590909	-0.0210355891	0.1270341538	-0.0410570918	-0.1204021725	0.0838135766	0.1240204685	0.0673654289	-0.0329925073	-0.0316757703	-0.0619428146	0.0830067147	-0.1137255422	-0.0279651671	0.1452261661	0.0129831959	0.1130408917	-0.0748384367	-0.0629177337	0.1510468133	-0.0403946967	-0.0594280997	0.0517456824	-0.0358409148	-0.0744114887	0.1030961522	-0.0529049537	-0.055174698	0.1059266625	-0.0651053853	0.1570653283	-0.1292980704	0.2120231095	-0.0386364728	-0.0415943502	-0.0222917869	-0.1228933862	0.0804263883	0.1023130045	-0.0916802358	0.0169183217	0.0618293631	-0.0194192236	-0.0622418444	0.0510685192	0.0112201359	-0.0615899988	-0.0488733288	0.0691867377	-0.0319012713	-0.1075428265	0.0	0.0176901	0.0400938	0.00031293963801	0.0016075127984399	-0.117281	-0.1683917999999999	0.0283557983072399	0.013754832961	-0.154404	-0.15304389	0.023840595216	0.0234224322663321	0.00262732	0.0029636199999999	6.902810382399999e-06	8.783043504399998e-06	0.00187452	0.0003502499999999	1.2267506249999994e-07	3.5138252304e-06	-0.000630119	0.000776501	3.970499541609999e-07	6.029538030009999e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.2484639043685	2.253454779654362	510150.86818975	5.078058443947089	791.1665717291457	-2.542522326180801	6.464419779127834	625944.5442216495	668.7490183573309	2.706668352836914	7.326053572248893	447225.2495538937	681.1128187984262	517.2188951889226	1.010535	28.683811	0.4984221214000001	0.276045	-0.0423779303	-0.0059481233	0.0390195948	-0.0632848784	0.0500119291	-0.000377657	0.0573178697	-0.0264907041	0.0761721372	0.0122985299	0.0221526727	0.1162089264	0.0449930107	-0.0464559488	0.0141679613	-0.0206963853	0.1117546098	0.1365331605	0.0502730689	-0.0285476046	0.0034652901	0.0185573387	-0.0133993804	0.0338746209	0.0242260565	-0.1200501016	0.0928162542	-0.0488822766	0.0379064852	-0.1105573699	-0.0983516593	0.0746379713	0.0932150763	0.0152216959	-0.1076927332	0.0764627028	0.0317445452	-0.068817336	0.0731475784	-0.0797558892	-0.0917012204	0.1378157453	0.0272420149	0.0144035152	-0.1283243151	0.1373919125	-0.0945535978	-0.0630081385	-0.0250750232	0.0809053141	-0.106649009	-0.0484996335	0.0521964892	-0.0022424647	-0.0551740898	0.0273529001	0.0573247326	0.0274859779	-0.045626035	-0.0114345576	0.0109043875	0.0083147391	0.0023295726	0.137144593	-0.0469609978	-0.0576091794	0.0412607295	0.0980075144	-0.0514517725	-0.0880415697	0.0686079655	-0.0904917924	0.003583422	-0.0486632529	0.0841748487	0.0581595923	0.0524692044	-0.0558308433	-0.0534624124	0.1637837906	-0.0591261647	0.0625038379	0.1087293239	0.0867011835	-0.1159573773	0.1186667151	0.0546049553	0.0504850724	0.0617490053	0.0445224553	0.0511326581	0.0402485618	-0.0483283441	0.022220413	-0.0815030959	-0.0946273915	0.0526858916	-0.0696926494	-0.0354589933	0.038149143	0.067258472	-0.0364735073	-0.109889715	0.0	0.00514875	-0.01254135	2.65096265625e-05	0.0001572854598225	0.0929544	0.2102354	0.04419892341316	0.00864052047936	-0.0380545	0.1163495	0.0014481449702499	0.01353720615025	-9.71428e-07	-0.0026282914279999	9.43672359184e-13	6.907915830498277e-06	0.00221172	0.0003371999999999	1.1370383999999997e-07	4.8917053584e-06	-0.0008505449999999	-0.0002204259999999	7.234267970248299e-07	4.8587621475955946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.2526459630035	-1.995817941364976	507303.8316812996	3.98328925507433	796.4357761151614	5.269204386015645	27.764514861606507	634309.9454761595	667.3544887501959	-1.3945296071350413	1.9447128251762125	445362.0136550353	681.6237370007864	512.9263552849458	0.93815	26.629169	0.2160689014	0.13495	0.0511093822	-0.0081777614	0.0664666962	-0.0389078747	0.0217038085	0.0431510351	-0.0433485335	-0.0134335209	0.0196299871	-0.0676943553	-0.0896503327	-0.0610229672	0.1388314816	0.0301780635	-0.0480914095	-0.0509409611	0.0512639544	-0.1092248014	0.0495061852	-0.0312807822	-0.0348039445	0.0319452329	-0.1405828617	0.0792674639	-0.0448775816	0.0026122152	0.0318830524	0.0163300431	-0.0927525586	0.0900800475	-0.1733759907	-0.0456597842	-0.0035278319	0.0264942764	-0.0074443572	-0.0255307551	-0.211143873	0.0821310332	0.0363606272	-0.0879767254	0.047385364	0.0061058907	0.0426347805	-0.0173340873	0.0670484085	0.1122659065	0.0596912209	0.107906581	-0.1194701573	-0.0132367107	0.0341937911	-0.0378806781	-0.0418464089	0.0855373511	0.0356448865	-0.214292636	-0.108234694	-0.0130151065	0.0253858007	0.0331255998	-0.0476984137	0.0810408415	-0.1047100342	-0.0538153361	0.0700887114	-0.0264644707	0.1203563641	0.0883141351	0.0726611025	0.0349454222	-0.0716209217	0.0463827183	-0.05567403	0.0868513659	0.0405575859	-0.0468437612	-0.0866831897	0.0197534029	-0.0838351919	-0.0577677333	-0.1138148398	-0.1470807005	-0.0005471176	-0.0425593908	-0.0342986235	-0.169706914	0.0758438199	0.1106270995	-0.0257017074	-0.0207534941	-0.1324564409	-0.1018504831	-0.0920387202	0.0429980145	0.1576921254	0.059577281	-0.0392168041	-0.1095475767	-0.1866317586	0.1584706893	0.065301094	-0.0409826009	-0.1118086423	0.0	-0.00535943	-0.0105081799999999	2.87234899249e-05	0.0001104218469123	-0.0404103	-0.1333647	0.01778614320609	0.00163299234609	-0.0599899	-0.0219354	0.0035987881020099	0.00048116177316	0.000671541	0.000672512428	4.50967314681e-07	4.5227296581445523e-07	0.00187902	-0.0003327	1.1068929000000001e-07	3.5307161604e-06	-0.0008505449999999	0.0	7.234267970248299e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
