global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
754.8828860902129	-0.8762557783084048	569848.1717118893	0.7678241890188683	833.1735659164509	-2.729109406860175	694178.1909419346	7.448038154612697	689.9261603383327	0.5394747442048811	475998.10671919474	0.2910329996349218	694.6060754727974	575.0380129779613	0.994346	28.65872	0.16852206	0.0950683	0.1251687525	0.0058037723	-0.0264923506	0.0589810211	-0.078217636	-0.1186883615	0.0059563367	-0.004328356	-0.0612919982	0.0859479663	-0.0502101126	0.082656579	-0.0660734083	0.0269470172	-0.0922703495	0.0853939698	-0.0072119694	0.0620741682	0.0603072565	-0.0017877249	0.073747715	0.1033991601	-0.0561227214	-0.1471041047	-0.0098681972	0.0344662853	-0.0520969279	-0.0522215223	0.0171684844	0.0143654088	-0.0096297704	0.0295705346	0.0718199463	-0.1866405742	0.0511783088	0.001897063	-0.0066633091	-0.0147744107	0.0437661665	-0.0032519732	-0.035556983	-0.0109028255	-0.0356352744	-0.0470129316	-0.0544942479	-0.1202920021	-0.0387927388	0.1252599348	0.005065659	0.0143483188	-0.027688327	-0.0914194397	-0.0877554595	0.0050151146	-0.0353150382	-0.0528470886	-0.3235152373	-0.1103757099	0.0838371367	-0.0869062391	0.1009445207	-0.0030747013	-0.0681586177	-0.037682593	-0.0710763954	-0.0361220165	-0.0416938539	0.0024730532	-0.004644537	-0.1316501472	0.0533281244	-0.0245880239	0.1448869219	-0.0577089241	-0.0411181552	0.0212102604	-0.0312003312	0.0596922286	-0.0369986334	-0.0502059524	-0.0352046831	0.0026058557	0.0533423922	0.0219087152	0.0593426893	0.0469159837	-0.2017538132	0.0693635685	-0.0573618035	0.0040349329	-0.0947625552	0.0550306993	-0.1171709919	-0.069356522	-0.0393852725	-0.1544915353	0.0578940001	-0.0782890861	-0.2623143266	-0.0704786732	0.0784962764	0.1035226769	0.0802681812	-0.0023706562	-0.0835859703	0.0293454	0.0216093600000001	0.00086115250116	0.0004669644396096	-0.00051084	0.0077684999999999	2.6095750560000005e-07	6.034959224999845e-05	0.0718307	0.0894923	0.00800887175929	0.00515964946249	0.00039562	0.000575241	1.565151844e-07	3.30902208081e-07	-0.000614634	0.0001425729999999	2.0327060328971496e-08	3.77774953956e-07	0.000638409	0.000275224	4.075660512810001e-07	7.5748250176e-08	0.0	0.0	0.0	0.0	0.0	0.0
754.7438700347811	-0.139016055431739	569638.3093550786	0.0193254636678003	832.0036211637473	-1.1699447527036	692230.0256295884	1.3687707243786875	689.5651931102201	-0.3609672281125995	475500.1555491351	0.1302973397712934	695.1268714170179	576.7075602891225	1.084209	31.248703	0.17443343	0.101866	-0.0785717186	0.1281592109	-0.010797243	-0.0146624083	0.0682539988	0.0320091577	0.1220941124	0.0291828955	0.0177590881	0.0468733261	-0.0356514515	0.02595263	0.0992073525	0.1287140924	-0.0067424838	-0.0147260722	0.0477775343	-0.1170302187	0.0231573798	0.0166944506	-0.0279327051	-0.1138730408	-0.081340971	-0.0537115885	-0.0893851502	-0.111579883	-0.0323660891	0.1013774964	-0.0461128166	0.0787687521	0.0367522403	0.0081582948	-0.0190187751	-0.1327020815	-0.0358861769	0.0746574982	-0.0522823035	0.0521620295	0.0147046106	-0.0291647772	0.0312050505	-0.0643955004	0.0271461604	0.0553943169	0.0259319305	0.101273846	0.074526164	-0.0916981716	0.0235818573	-0.0321451564	0.029165559	0.0749419041	-0.0989149226	-0.089632621	-0.0504623643	-0.0307492773	0.0037586452	-0.0015895486	-0.05784126	-0.0638738209	-0.1428596805	-0.0109412718	-0.0624961673	-0.0484125976	-0.0727539348	-0.0112004156	-0.0412239006	0.0127545724	-0.0285408449	0.0329368182	0.0909072897	-0.0465251423	-0.0045220313	0.0878388836	0.028389355	0.1021270522	-0.0579700488	0.0486752882	0.033692551	-0.014039357	-0.0813261752	-0.163296175	0.039659337	-0.0254210824	-0.0506420684	-0.0234918397	0.0178716089	0.0053251489	0.044608239	-0.0070745366	0.0026201984	0.0367538252	-0.0418859422	0.0076141246	0.0792684393	-0.1565799091	0.1357518911	0.0447927485	0.0433342881	0.0136628282	-0.0405758647	-0.0053367724	0.0785574968	-0.0071079182	-0.0882931893	0.00774648	-0.02159892	6.00079523904e-05	0.0004665133451664	-0.0210978	-0.02058696	0.00044511716484	0.0004238229220416	-0.0217372	-0.0935679	0.00875495191041	0.00047250586384	0.00025456	-0.00014106	6.48007936e-08	1.9897923600000013e-08	-0.0007391509999999	-0.0001245169999999	1.5504483288975103e-08	5.463442008008522e-07	0.000130393	-0.000508016	1.7002334449e-08	2.58080256256e-07	0.0	0.0	0.0	0.0	0.0	0.0
754.39747790024	-0.3463921345411336	569115.5546622431	0.1199875108719628	832.7710927345964	0.7674715708491249	693507.6928943738	0.5890126120616233	688.5410953107537	-1.0240977994664036	474088.8399317324	1.04877630287193	694.7420688373204	596.8143260811934	1.157255	33.354031	0.1590668099999999	0.113441	-0.0403258548	-0.0341508739	0.1461604367	0.1018988385	0.0625145559	0.0175429264	-0.0566591452	0.0156886822	-0.1381421916	-0.0980399141	-0.0931923151	0.0220217848	-0.1474542718	-0.0028482634	-0.0755600712	-0.042655605	-0.0599665803	-0.1815983621	-0.0179519211	-0.0453883775	0.0633019889	-0.0255990959	-0.0197254951	0.0033364972	-0.1117208362	0.0042859095	0.2207191659	-0.0187840512	-0.0749878611	-0.0022035868	-0.1026215772	-0.1300678115	-0.0612938697	-0.1009120076	-0.0044605722	0.135676683	0.1387188111	0.0646301473	0.2183290483	0.0402329858	-0.0379999597	0.0695141581	0.0221757108	0.0140691815	0.0219918829	0.1214355558	0.1317459975	-0.0344777098	-0.0582571793	0.045040563	0.1175426267	0.1078248739	-0.1241406225	-0.0390545549	-0.0301654617	0.137664294	-0.1472143117	-0.0065688334	0.0790939601	0.13608311	0.0038993204	-0.1071205621	-0.1244595348	0.0185319697	-0.1346389288	0.0396887487	0.1376541577	0.0763430711	0.035992718	-0.024959609	0.2617748646	-0.0246327594	-0.1002852354	0.0104880533	-0.0861476901	-0.0492341136	-0.074824556	-0.0641305906	-0.1097998067	-0.008169578	-0.0907509826	0.1821307409	-0.0486497222	0.0156335444	0.0034108329	-0.1358113012	0.0702957913	-0.0504800103	-0.0634844759	-0.0693347452	0.0048741061	0.0314880094	0.0141695754	0.1035733172	0.0779267888	-0.0990288986	0.0365502196	0.0401578021	0.0585186473	-0.0248510918	-0.1250331074	0.1023002588	0.0768132552	-0.0118330366	-0.092661062	0.00775139	4.910000000000331e-06	6.008404693210001e-05	2.4108100000003247e-11	0.0277104	0.0488081999999999	0.0007678662681599	0.0023822403872399	0.0804021	0.1021393	0.01043243660449	0.00646449768441	0.000216789	-3.777099999999997e-05	4.6997470521e-08	1.426648440999998e-09	-0.000614634	0.0001245169999999	1.5504483288975103e-08	3.77774953956e-07	0.000130393	0.0	1.7002334449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.3990580455305	0.0015801452905179	569117.9387799838	2.496859139146138e-06	831.6744218654931	-1.0966708691033773	691682.3439853021	1.2026869951399568	689.1704525714479	0.629357260694178	474955.9126975343	0.3960905615884795	694.024244078967	580.2931848660564	1.115584	32.153004	0.24404054	0.148164	-0.0379899034	-0.032848	0.016233669	-0.1387868153	0.0267942672	0.103713496	-0.0534070939	-0.0562382821	0.0411979604	0.1039821224	-0.003700267	0.0565795023	0.0461491837	0.1157056792	0.0659049163	-0.0230162769	-0.0384305894	0.0433905185	0.0301734545	-0.0299450222	-0.1096411224	0.1299650833	-0.0018627226	-0.1092346147	0.0899248991	0.0493094163	-0.0204780841	-0.0380039423	0.0149564269	0.0245137654	-0.1602875902	-0.0370190394	0.1194130387	0.0073264213	0.1710223	0.0511807924	-0.1201774979	-0.0450844215	0.168052706	-0.0098508128	-0.0089710964	0.0191416252	0.0600888916	-0.129363312	-0.036053956	0.0912324924	-0.1666117838	0.0404454207	-0.0548416872	-0.0900959312	0.0458970986	-0.0240662536	0.0843098839	-0.0632067208	0.0853243724	-0.0315400999	-0.0335292776	0.0637674099	-0.045643538	0.0359879873	-0.0367283278	0.1860220904	-0.0185137522	-0.0238034146	0.0372626028	-0.0095149119	-0.1178311511	-0.1349421424	0.0437586591	-0.1088451161	0.0232638432	-0.0313926644	0.0304617308	0.0525675279	0.0295878655	-0.1086880971	-0.0662437111	-0.0291160045	-0.1212110164	-0.0280531356	0.015964698	0.0241362434	-0.0883806296	0.025269103	0.1569893699	0.1195060827	-0.0392958309	-0.1195473017	0.0729888903	-0.0286573487	-0.0891959994	-0.1464187488	-0.1472440945	-0.0306763442	0.0413026944	0.0120017731	-0.1540929943	-0.1102993612	0.1152074389	-0.0641691988	-0.0538593952	0.0364818203	0.0750362016	-0.0165379384	-0.0966728009	0.00775184	4.499999999999296e-07	6.009102338560001e-05	2.0249999999993666e-13	-0.0504979	-0.0782083	0.00255003790441	0.0061165381888899	-0.0379096	-0.1183117	0.01399765835689	0.00143713777216	0.0007984929999999	0.0005817039999999	6.375910710488403e-07	3.383795436158836e-07	-0.0008646339999999	-0.0002499999999999	6.249999999995002e-08	7.475919539558271e-07	1.16952e-05	-0.0001186978	1.3677770304e-10	1.408916772484e-08	0.0	0.0	0.0	0.0	0.0	0.0
754.7543546136134	0.3552965680828492	569654.1358082121	0.1262356512914507	836.3869532359212	4.71253137042811	699543.135543267	22.20795191726904	688.9465846248156	-0.2238679466322537	474647.3964661982	0.0501168575293416	695.3299439374357	578.8519212955407	1.088864	31.382889	0.21988003	0.129504	0.0461654048	-0.1357102086	-0.0405370903	0.0599906576	-0.1262988391	-0.0146747846	-0.0089138611	-0.0162813836	-0.1306824703	0.0536438655	0.018129602	-0.0391035217	-0.0457234244	-0.0961699868	-0.1581939033	0.061688076	-0.0765758855	-0.126597814	0.0914186165	-0.0672021032	-0.0782768505	-0.0233074704	0.0159300707	-0.0081406848	-0.0905211657	0.0340502708	0.0657536998	0.0281356437	0.0801399505	-0.0491530658	0.0459807999	-0.0914054774	-0.1058968721	0.0471599565	-0.0360660964	-0.020949919	-0.069085677	-0.0779029337	0.1632484458	-0.0288086179	0.0516565659	0.0144191519	0.0651548682	0.0990637946	0.0455523639	0.1054746671	-0.067066769	0.0359714243	0.0668968791	0.0661933033	0.0470948494	0.0223051547	-0.0731161657	-0.0628117024	0.0184436753	-0.1165849807	0.0470615316	0.0741788819	-0.0269993196	0.0383150624	0.176177369	-0.0792625538	-0.1001106309	0.0631434739	-0.0621080508	-0.0450370588	0.0651485647	-0.0878438648	-0.0981811718	0.0141524502	0.0889975521	0.0800678123	-0.0237118545	-0.041563201	-0.0316292093	0.0992559198	-0.0469957979	-0.0543149069	0.1103309747	-0.095096367	0.1345064034	0.0118590592	0.0205357539	-0.1346176007	-0.0466230342	-0.0862388517	0.093504133	0.0454961965	0.0301666157	0.0888524244	-0.1008444347	-0.1156133183	-0.0542024648	-0.0700312221	0.0009487383	-0.0475953602	0.0062967872	0.0138255771	0.1485763308	-0.1127937678	0.0024915147	-0.0325858874	0.0732270951	-0.0212145853	-0.1003129872	0.00775288	1.0399999999998952e-06	6.01071482944e-05	1.081599999999782e-12	0.0276157	0.0781136	0.00076262688649	0.00610173450496	0.0587144	0.096624	0.009336197376	0.00344738076736	0.000324612	-0.0004738809999999	1.05372950544e-07	2.245632021609052e-07	-0.000614634	0.0002499999999999	6.249999999995002e-08	3.77774953956e-07	0.000190642	0.0001789468	3.6344372164e-08	3.202195723024e-08	0.0	0.0	0.0	0.0	0.0	0.0
755.203648837834	0.4492942242205799	570332.5512179785	0.2018652999179727	833.9300692552434	-2.4568839806777305	695439.3604080551	6.0362788945108505	688.9070926064114	-0.0394920184041893	474592.9822434188	0.0015596195176368	693.2946311014242	577.6944669052958	1.16555	33.593113	0.17094722	0.0940146	0.118988889	0.0819376659	-0.0706974574	-0.0315089734	-0.0417664238	-0.0819629825	0.0451596289	-0.0861425429	0.0918140593	-0.0067327431	-0.1021770851	0.0878391013	0.0249513395	0.1536296708	0.0346399896	0.0999944845	0.0257814044	0.1032481865	0.028242664	-0.0444454009	0.0341893686	0.034433035	-0.0553276599	-0.0260574105	0.0031822156	0.1262549895	-0.0526174461	-0.0138072199	0.068941682	-0.2170772534	0.053614093	-0.1799558595	-0.0173356349	0.0002227405	0.0483019751	-0.0321537847	-0.0057053936	0.0097678729	-0.0534719406	0.0621156966	-0.0644475862	0.0483742316	0.0637895858	0.1431062349	0.0065218101	0.0167516897	-0.0797156466	-0.1896314332	0.0355200815	0.1437711989	0.0783229353	0.0224136417	-0.0524484866	-0.0211406803	0.0104241687	0.1004654153	0.115777108	0.1134883632	0.0550011995	-0.1649171574	-0.0410701957	0.1131107342	0.0005823915	-0.0940146312	0.0263913957	0.0513556276	-0.0983019479	-0.0619317533	0.0120050684	-0.0276730375	0.0531486357	0.071095525	0.0368778084	-0.1305179056	-0.0408425081	-0.0276398471	0.0651117792	-0.0155930263	0.0722719701	-0.0380854648	0.0540694538	0.0966211897	-0.0734129792	-0.1303119142	0.0271851348	-0.0666755705	-0.0585665969	-0.0273470841	0.0772918257	-0.0447907262	0.1278792392	-0.151039531	0.1391440411	-0.0389346654	0.0376866202	-0.0547626709	0.0282409876	0.0735394759	0.045248613	0.0148115024	-0.0101693215	0.0015911566	0.0713867084	-0.0258549876	-0.1035676303	0.0292913	0.02153842	0.0008579802556899	0.0004639035360963	-0.0505366	-0.0781523	0.00255394793956	0.00610778199529	0.0195047	-0.0392097	0.00153740057409	0.0003804333220899	0.000766491	0.000441879	5.87508453081e-07	1.95257050641e-07	-0.000753442	-0.000138808	1.9267660864000008e-08	5.67674847364e-07	0.000130393	-6.024900000000001e-05	1.7002334449e-08	3.629942001000001e-09	0.0	0.0	0.0	0.0	0.0	0.0
755.1746770088596	-0.0289718289743632	570288.7927954354	0.0008393668741197	836.2276091979878	2.297539942744379	699276.6143849826	5.278689788505845	689.1240741510476	0.2169815446361553	474891.98957453854	0.0470809907126918	695.2524528519016	583.6746916325461	1.112651	32.06847	0.18976513	0.109938	-0.100728445	0.0993401228	-0.0600583328	0.0378112715	0.0405141857	0.0103797194	0.1344095318	-0.0073733067	-0.1010395167	0.0561907909	-0.025528323	-0.0332469313	0.1006351306	0.0171822494	0.0010229866	0.1038637048	-0.0988435147	-0.0575784721	0.0191688817	0.0028327062	-0.075862851	0.0445874994	-0.0278419407	0.0611372712	0.0063524333	-0.2311312754	0.0560041869	-0.127427072	0.0621211561	-0.036697204	-0.0980438241	0.1017721861	0.0023800195	-0.1100975739	-0.090769574	-0.1147492951	-0.0978484089	0.0291986693	-0.0459483445	0.0801176628	0.0089461183	-0.1109640663	0.0491189598	-0.0133624354	-0.023292468	-0.0301392779	-0.088794592	0.0079654576	0.0290533553	0.1468892238	-0.0519662078	0.0071149913	-0.0739243599	-0.1227010212	-0.1403297535	0.0790825423	0.0107459997	0.0217825492	-0.0879712	-0.0709257271	-0.0467536014	-0.0624501479	-0.0091573185	0.0936221556	-0.0889689808	0.0007292568	0.0988010399	-0.0867825923	-0.0349859776	-0.0036625536	0.092383648	0.202836774	0.0171680856	0.1989411809	0.0206893429	-0.1032720366	-0.0410160635	0.0565715107	-0.0107128122	-0.0299174557	-0.0238486891	-0.0976475107	-0.0062921812	-0.0141723857	0.1160029791	0.0611939576	-0.1481428261	0.0657721309	0.1650385744	0.100900651	-0.0300298271	0.0679560373	0.1821141189	-0.1019792876	-0.0112483941	-0.0538910246	0.061726172	0.0226772746	-0.0361436358	-0.0953550648	0.1472240839	-0.032680819	0.0695158277	-0.030451217	-0.1064242213	0.0150249	-0.0142663999999999	0.00022574762001	0.0002035301689599	0.0462933	0.0968299	0.00214306962489	0.0093760295340099	-0.0177765	-0.0372812	0.00138988787344	0.00031600395225	-1.10586e-05	-0.0007775496	1.2229263395999998e-10	6.045833804601599e-07	-0.000703239	5.0202999999999966e-05	2.5203412089999968e-09	4.94545091121e-07	0.000130393	0.0	1.7002334449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.1739285693336	-1.000748439525978	568778.3145337023	1.0014974392136802	831.0650756401266	-5.162533557861252	690669.1599487293	26.65175273604356	688.5937613155854	-0.5303128354621549	474161.3681227454	0.2812317034559106	694.0804126495884	581.9224930934406	1.05918	30.527351	0.175004784	0.0877490999999999	-0.0478114447	0.0135502759	0.0913049657	-0.0459132698	0.0906104591	-0.0121876571	-0.0535961736	-0.0733727915	-0.1017919297	-0.0398602787	-0.1155055628	-0.0347656357	-0.1076531614	-0.0563984587	0.1401476373	0.0529002683	-0.1508850202	-0.2822489009	0.0890937602	-0.0626629094	0.0764285578	0.1123990729	0.1200710039	-0.1184487797	-0.0683470634	0.11588751	-0.0067814086	-0.1750085068	-0.0445771596	0.0579312011	0.1267212312	-0.1199183544	0.0361355267	-0.0802618603	-0.1074890001	0.1111558715	-0.0424258052	0.0085622648	-0.0261688516	0.140744801	0.0457079496	0.0088742469	-0.0996606601	-0.1249215678	-0.0384277099	0.0274117638	0.0765066306	0.0071542766	0.0336138848	-0.1137370768	-0.1025907815	-0.1559375035	0.0330891937	0.0148427142	-0.2179322179	-0.1199469272	0.1311412906	-0.0523472393	0.0798799626	0.0968703639	-0.0689036364	-0.0141661344	0.0356739579	0.1209440864	-0.1969302742	0.1524496878	0.1246292729	-0.1906131576	-0.1804526813	-0.0997773085	0.0955028109	-0.0313505587	0.0617823904	-0.1550809513	-0.0639342808	0.0378917396	0.2044648359	0.1005068444	-0.1365879274	-0.0777665155	0.0121392634	-0.0263962167	-0.1065939419	0.077156756	0.0723452765	0.0155345461	0.1613003041	-0.0395395891	-0.0618445348	-0.1282989621	-0.0294804815	-0.0112928456	-0.060779275	0.1873639295	-0.0986251866	-0.0610939909	0.0689871929	0.055547325	-0.0853260472	-0.0035215069	0.0168796824	-0.1021121861	0.0676152521	-0.034995421	-0.108871781	0.0527849	0.03776	0.00278624566801	0.0014258176	0.000170196	-0.046123104	2.8966678416000003e-08	0.0021273407225948	0.0134781	0.0312546	0.00097685002116	0.00018165917961	0.00118432	0.0011953786	1.4026138624e-06	1.42892999733796e-06	-0.000705202	-1.963000000000008e-06	3.853369000000032e-12	4.97309860804e-07	0.000130393	0.0	1.7002334449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.1211353754699	-0.0527931938637493	568698.6868199877	0.0027871213183354	832.9002741343741	1.8351984942474928	693722.8666531155	3.3679535132882648	689.6645369442344	1.0707756286490169	475637.1735185053	1.1465604469086967	695.4004937365437	574.5736149859539	1.086204	31.306211	0.090893771	0.06099	-0.04370795	-0.0562852555	-0.0184583317	-0.0897644179	-0.035154548	0.1011037579	-0.059151861	-0.0694500912	0.0205283707	0.0450843632	0.0417987091	-0.0174212674	0.025182227	-0.005584337	0.0643884189	-0.1293886694	-0.106905555	0.0708467037	0.1600934115	0.0515320384	-0.1267702853	0.1216512624	0.1393062265	-0.0335052389	-0.0466343831	-0.0292839899	-0.0033407947	-0.0464153926	-0.0142371491	0.0555700519	0.0309137219	-0.0900883283	-0.0420600922	0.0660269391	0.0649356099	-0.0085322589	-0.1281679073	-0.0847234621	0.1138490996	-0.1442065002	-0.0916162192	0.1024178853	-0.0431826314	0.1183290856	0.0450884634	-0.1411414676	0.063734684	0.0035012349	-0.0358616275	0.009599991	0.0762359447	0.0014288014	-0.0773475054	0.0204425665	0.0290866189	-0.0783576412	0.0216198187	0.0256422322	-0.0540838592	0.1124945414	0.035551152	0.1287423506	0.0280606555	-0.062901455	-0.0031601821	-0.002300875	-0.021825383	-0.1174576041	-0.0929116521	-0.0685714905	-0.0022196709	0.0304537377	-0.0552619076	0.015557507	0.077689211	0.087474381	0.0348217411	-0.0968573061	-0.069519687	0.1823696351	0.0047345181	0.07721481	0.048004601	-0.0223042849	0.0287981434	-0.0826078348	0.0900755355	-0.1349514481	-0.0227177883	0.090581821	-0.1248338694	-0.0868922565	-0.0464676539	-0.0135651035	0.0572318721	0.0109478969	-0.0626691847	-0.1090972389	-0.0213557286	0.077816587	-0.023109135	0.1361680776	0.0656857936	-0.0394798359	-0.1109009027	0.0519965	-0.0007884	0.00270363601225	6.215745600000025e-07	-0.0172694	-0.017439596	0.00029823217636	0.0003041395086432	-0.041022	-0.0545001	0.00297026090001	0.001682804484	0.00148243	0.00029811	2.1975987049000003e-06	8.886957210000004e-08	-0.000693863	1.1339000000000076e-05	1.2857292100000168e-10	4.814458627689999e-07	7.65285e-05	-5.386449999999999e-05	5.856611312250001e-09	2.9013843602499994e-09	0.0	0.0	0.0	0.0	0.0	0.0
754.6646214008141	0.5434860253442366	569518.690794034	0.2953770597444762	834.9594073664438	2.059133232069712	697157.211949723	4.240029667413858	688.8087068805008	-0.855830063733606	474457.4346743877	0.7324450979902681	694.1637280329285	574.9983358925612	0.958651	27.629919	0.203685	0.117483	0.0794121404	-0.0977606038	-0.0554969537	0.0314693842	-0.1148779222	-0.0346349352	0.0840408343	-0.0206547344	-0.1204016093	0.0994804104	0.0447254003	-0.0145678718	-0.0100045835	-0.0737955394	-0.1048374853	-0.0024015625	-0.0005749024	0.0168660787	0.0865848764	-0.1004764854	-0.0395926248	-0.0351298629	0.0557890614	-0.0341927603	0.0805419621	0.0935431908	0.166545204	0.0862535755	0.0279479185	-0.0895483207	0.0685928386	0.0016721246	-0.0936169083	-0.038075307	0.0221361218	0.0455280199	-0.0138852916	-0.1254432087	-0.0595154383	-0.0285026854	-0.1956454762	-0.0145936422	0.1346465868	-0.0468421297	-0.0526401305	0.1054505212	-0.00466241	-0.096656947	0.0601643633	0.2151951931	0.0099391893	0.059905723	0.1965782211	0.0481322245	-0.0042855496	0.1248864088	-0.0823890085	-0.1235823311	-0.0236286009	-0.0134111495	0.1440197559	-0.0188196602	-0.0664958144	0.03083342	0.0383637469	-0.1190679158	-0.0614737453	-0.1107337132	0.0357161172	-0.0091907449	0.0470464663	-0.0295833094	-0.0047159203	-0.1173034987	0.0944236051	0.0781638318	0.0083073799	-0.0955537815	0.1135106223	-0.0017036651	0.0360448892	-0.0227845445	-0.081886613	-0.0863283221	-0.1874960126	-0.0669166683	-0.1222139906	0.1162360379	0.0459047857	-0.0594420653	0.118301532	-0.0877791694	-0.0176996407	-0.0202032442	-0.0798902388	-0.1721884022	0.0212970993	0.019823287	0.0715313608	0.0295197512	0.0125866131	0.1047450519	0.0637282764	-0.0438968002	-0.1125037874	0.0313365	-0.0206599999999999	0.00098197623225	0.0004268355999999	0.0374083	0.0546776999999999	0.00139938090889	0.0029896508772899	0.0565389	0.0975609	0.00951812920881	0.00319664721321	0.00113353	-0.0003489	1.2848902609e-06	1.217312100000001e-07	-0.000831348	-0.000137485	1.8902125225000005e-08	6.911394971039999e-07	-5.28145e-05	-0.000129343	2.78937141025e-09	1.6729611649e-08	0.0	0.0	0.0	0.0	0.0	0.0
