global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
745.7680907351331	6.22690123090706	556170.0451587257	38.77429893947186	861.6650527521263	14.509631841883106	742466.6631343245	210.52941618698813	685.433306380401	4.455089389115415	469818.8174955686	19.84782146500876	708.0751528547066	606.8841900899051	1.238044	26.485491	0.017230291	0.0118875	-0.0413490278	-0.0445012409	0.1027666016	-0.1955874739	-0.0728212824	-0.0586594761	0.0149928702	0.0290497114	0.0496619547	-0.1851059919	0.1172595484	0.0309972745	-0.106164713	0.0593020821	-0.0058801208	-0.08677797	0.0343151094	0.0407172465	-0.2112023128	0.0250461667	0.0720945135	0.040226889	0.0714750427	0.0421756764	0.0609480252	-0.0124752437	-0.0253814038	-0.0027004667	-0.0226731219	0.0260466331	-0.0389460228	-0.1785416658	-0.1075802063	0.0029502599	0.2821715915	0.1440864373	-0.012121947	-0.0398469125	0.1339464246	0.0392974081	0.0375357786	0.0813972749	0.0142298373	0.0637977004	-0.0121101257	-0.1521489543	0.1814504185	0.0195326888	0.0893890271	0.0803812961	-0.0206648189	-0.0796017115	0.0704610954	-0.0379394551	0.0540571675	0.0393281981	0.0395085717	0.1071299628	-0.0672140484	-0.0073136862	-0.0217296391	-0.0808747509	-0.1091241426	0.1897439013	-0.0806735327	-0.0199958874	0.1079973799	-0.0619914533	-0.1036874842	0.1392169777	-0.1227318156	-0.1032077814	0.0075602961	0.107474864	0.0172455943	0.0649832605	-0.1152975004	-0.0254075425	-0.0579934405	0.0356307496	0.0892843805	-0.130592165	0.0283535465	0.0573195586	0.1664632014	0.1242124547	0.0259378095	0.0474578687	0.0651345246	-0.1061625755	0.0711372992	0.0148738106	-0.0232621223	-0.1342167511	0.149630763	-0.1315552648	-0.0339652369	0.1003129872	0.0607412226	0.0059244253	-0.000570767	-1.000000000015745e-09	1.0000000000314906e-18	3.25774968289e-07	0.00229951	-0.00808359	5.287746240099999e-06	6.534442728809999e-05	0.0162409	-0.0086212	0.0002637668328099	7.432508944000005e-05	-0.00113106	1.0510000000000032e-05	1.1046010000000069e-10	1.2792967236e-06	0.000280975	0.0	0.0	7.894695062499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.5678952807264	-12.200195454406751	538121.8569865947	148.8447691257272	815.4274126423916	-46.23764010973469	664921.8652886652	2137.9193629173456	677.4801022432937	-7.953204137107264	458979.28893558367	63.2534560465001	699.8677897266421	617.5965150710769	2.791593	59.72057	0.860346017	0.639472	-0.0738966622	-0.0724501361	-0.2385838179	0.2898874565	0.4453535038	0.3250263671	0.1268621206	-0.1901595909	-0.2934020765	-0.0199895904	-0.1481879276	-0.2247942332	0.3958429957	-0.0342613217	0.1124178617	-0.1507805772	0.0345350913	0.0535647127	0.4934178456	-0.0496775738	-0.3365263929	0.0471186382	-0.0671006308	0.2264907372	-0.0861890118	0.0411077979	-0.0276946117	0.1223767116	0.069039016	-0.0223916145	-0.1164971964	-0.0460313731	-0.0864915854	0.0283846138	0.0044820662	0.0053667849	-0.0259324105	0.0666903406	0.0324516411	-0.0544953931	0.0532217176	0.1032626571	-0.0304503408	0.0117945869	0.0020966489	0.0332017189	0.0198332677	0.0197560198	-0.0019873559	0.0075849543	0.0034721576	0.0058258412	-0.0624193044	0.0097774631	0.0373044239	-0.0243611192	-0.0891131091	-0.3868199225	-0.1039438237	-0.0074399364	-0.014021274	0.399721083	-0.0735358182	-0.2806654226	-0.1686309678	-0.1189366757	-0.4428202396	0.1199536925	-0.0860150256	0.0022529204	0.047034784	-0.0221034751	-0.1941491449	-0.0994141515	0.1184331279	-0.0735204378	-0.0755854322	-0.0420652848	0.0392874469	-0.0757332264	0.0423130563	0.0249292587	0.0498212658	-0.0034795209	0.0198545058	0.0731540667	0.0142079229	0.1179853192	0.0230832939	0.0112797836	0.0588522119	0.0037766338	-0.096040239	0.008144972	0.0519359338	0.0525696457	0.0528518463	0.099141769	0.0566681795	-0.0011853914	-0.000874924	-0.000304157	9.2511480649e-08	7.65492005776e-07	-0.0259767	-0.02827621	0.00067478894289	0.000799544051964	-0.344615	-0.3608559	0.118759498225	0.13021698056481	0.00738952	0.00852058	7.26002835364e-05	5.46050058304e-05	-0.000221821	-0.000502796	2.52803817616e-07	4.9204556041e-08	-0.000394819	-0.000394819	1.5588204276099998e-07	1.5588204276099998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.3777871397953	5.809891859068898	546679.5121157403	33.754843414075054	850.1491277152672	34.72171507287567	722753.5393550298	1205.597497601961	681.3486070032715	3.8685047599777818	464235.92426529847	14.965329077970756	704.9688242781764	627.9627626023183	2.858509	61.152107	0.456140326	0.281952	-0.0724320532	0.0646047477	-0.0604530432	-0.1377419404	-0.4789666116	0.4927360164	-0.1843725316	0.0048344838	-0.0343126166	0.0973547917	0.0105653855	-0.0024783943	0.0890003235	-0.0898814539	-0.6259201611	0.2460914448	0.0377577472	0.3023150486	0.173234295	0.0630130257	-0.0217771484	0.0021383536	0.031969248	-0.0548029155	0.0114206019	0.0221474152	-0.0879228087	-0.1146282352	-0.033844659	-0.0485403926	-0.094693999	0.0349517425	-0.1227371956	-0.0705828873	0.0066694145	0.0163780744	-0.1168872234	-0.1308427385	0.1100914081	0.0353322814	-0.1304195319	0.045421965	-0.0517146584	0.0930096649	-0.1014780643	0.0092423517	-0.0632421853	-0.0328755948	-0.008702748	0.0213772108	-0.0799387175	0.054517658	0.0984328332	0.043916553	-0.0278410828	0.0261321968	-0.0453478603	-0.0786374317	-0.017062511	0.1716301574	-0.3893847098	-0.3817494373	0.0853542659	-0.4791854403	0.2455658468	-0.0463226713	0.0948575543	-0.038249296	-0.1864239798	0.010721481	0.1339286215	0.0290693177	0.0077285626	0.0307629501	-0.0178053173	-0.0170030167	-0.0736086696	-0.1293841508	-0.1460239263	-0.1615847765	0.1598750801	0.0194617843	0.032109097	-0.0074243806	0.0745766221	0.1024106271	-0.1592631101	0.0460164206	-0.0023728911	0.004980096	-0.0697157418	-0.0408556878	0.0852675469	-0.0582037011	0.0730167232	-0.0049468265	-0.0407735117	0.0979282008	0.0524983198	-0.0082906521	-0.000717748	0.0001571759999999	2.4704294975999992e-08	5.151621915040001e-07	0.0610535	0.0870302	0.0037275298622499	0.00757425571204	-0.173164	0.171451	0.029985770896	0.0293954454009999	0.00408757	-0.00330195	1.0902873802500003e-05	1.6708228504899996e-05	-0.000221821	0.0	0.0	4.9204556041e-08	0.00025327	0.0006480889999999	4.200193519209999e-07	6.41456929e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.4274624378006	5.049675298005354	554172.2468315831	25.499220615285463	851.3738085999506	1.22468088468338	724837.3619699853	1.4998432693088666	688.5937965816764	7.245189578404961	474161.4166907672	52.49277202702786	710.9917206801197	620.4549709548219	2.081145	44.521946	0.475576802	0.337008	-0.014548717	0.1765745684	0.0622977419	-0.0153021258	-0.1843824359	-0.0241089609	0.0076593212	0.0802961986	0.0534708512	0.003136661	-0.069449318	-0.0900358634	-0.2188995976	-0.157935938	-0.0442079623	0.0313277549	-0.0970975238	-0.0980267437	0.0205774646	0.0441890316	-0.0441376597	-0.032633024	-0.0283745507	-0.0085287198	0.0588536245	-0.1440355802	0.0194773786	0.1719370343	-0.1663340333	-0.0838191948	0.0723157613	0.1965559759	-0.0249559408	-0.0494601775	0.1981123266	0.0432870618	-0.0330838611	-0.0960023019	-0.0271271941	0.0882807813	0.1880806863	0.0723327075	-0.0342180633	0.0500475984	0.140799978	0.0674330131	-0.0603274007	-0.0496213787	-0.0756375055	0.062906765	0.0522986745	-0.1035812751	0.0103482436	-0.1115511948	-0.0113409798	-0.0002449703	-0.0069075622	0.1885211529	0.1128847515	-0.0012497221	-0.1330862229	-0.0408576929	0.0899647205	-0.0665969007	-0.1362047346	0.0246546566	0.1203215909	-0.0476728794	-0.0522016292	-0.1073468308	-0.1646087147	0.1635285754	-0.1430578647	-0.1412088146	-0.0930941892	-0.1744016943	0.1035858006	-0.0975377309	0.0872621393	0.1165991197	0.1082211959	-0.1908805703	-0.0772385831	0.0238030946	0.0828870052	0.0174986969	0.1151026068	0.0874672323	-0.0521361411	-0.0683167961	0.1277733813	-0.0492919567	-0.1437730102	-0.0023308373	0.0077125074	-0.0118138256	0.0772796132	0.0966728009	0.0482387676	-0.0153640485	-0.0207527	-0.0200349519999999	0.0004013993016423	0.0004306745572899	0.0084700999999999	-0.0525834000000001	7.174259400999831e-05	0.00276501395556	-0.0415011	0.1316629	0.00172234130121	0.01733511923641	-0.00102688	-0.0051144499999999	2.61575988025e-05	1.0544825344e-06	-0.000367647	-0.000145826	2.1265222276000008e-08	1.3516431660900005e-07	0.000418905	0.000165635	2.7434953225000007e-08	1.7548139902500004e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.9305860445677	-7.496876393232924	543066.68864799	56.20315565541309	839.0444584452831	-12.329350154667509	703995.6032477384	152.01287523639974	684.9930257215071	-3.600770860169291	469215.4452871053	12.965550787444297	709.0859108104776	596.6708505054077	1.507914	32.258812	0.06399068	0.0451319	0.0261935564	0.0986815545	-0.0186511271	0.1665448255	-0.0007422762	-0.0038459615	-0.0382327455	0.1007878411	0.0657846482	-0.1496082634	-0.1137594613	-0.1929328592	-0.0477000807	-0.134952393	-0.026135614	0.0726448856	-0.0259049783	-0.0054629507	0.0885284122	-0.0632439116	0.0050684071	0.0785171541	-0.0443254608	0.1989277848	0.0243975295	-0.0240085827	-0.0355453801	0.1691836518	-0.0758376206	0.0563769999	-0.0684655286	0.0079373292	0.0344590884	-0.0485139661	0.0538879609	-0.0202416246	-0.0368879437	-0.1048552738	-0.0313230581	0.0473477835	0.0450767312	-0.0178824489	0.1890437331	-0.2037982301	-0.0461269031	-0.0032067866	-0.0860232784	-0.0545326003	-0.023498848	-0.1437356856	-0.0732836039	-0.013427664	0.0547214993	-0.0498409538	0.0660414876	0.0487165226	0.1818408372	0.0024952492	0.1481453302	-0.0483791459	-0.0508635492	-0.1050298459	0.0568006301	0.0471053207	-0.1208199419	-0.001038056	-0.1363915919	-0.0572567417	-0.0998177633	-0.0002104981	-0.052177741	0.1305957868	-0.1911292665	0.0983206955	0.1382512538	-0.1858001631	-0.0695683405	-0.0167162377	0.0234289227	0.1335957384	-0.0521413222	0.0152710223	0.0291508428	0.1560997902	-0.0557126513	-0.1347454689	-0.0648849057	0.059741353	-0.0569266316	0.126527981	-0.0882957519	-0.0705483078	-0.0244166292	-0.005388958	-0.0955736431	-0.1254170394	-0.0921539747	0.0953761056	0.0438968002	-0.0223783947	-0.0185467	0.0022059999999999	4.866435999999998e-06	0.0003439800808899	0.00820358	-0.0002665199999999	6.72987248164e-05	7.10329103999469e-08	-0.00586394	0.03563716	3.43857923236e-05	0.0012700071728656	-0.0013945	-0.0003676199999999	1.3514446439999998e-07	1.94463025e-06	-0.000345004	2.2643000000000037e-05	5.127054490000015e-10	1.19027760016e-07	0.000546262	0.000127357	1.6219805449000012e-08	2.984021726440001e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.5838360265308	1.6532499819630857	545506.0828396654	2.733235502860943	853.8626466469769	14.818188201693829	729081.4193389802	219.57870158081815	685.8861761427635	0.8931504212563368	470439.846623742	0.7977176749903719	709.4257706610446	580.6774701791553	1.299623	27.802851	0.04217243	0.0206175	0.0866747869	0.0922195246	0.0728709769	0.0516080029	-0.0962235377	-0.1129524055	-0.0276843086	0.0286957267	0.0066066059	0.1440356458	-0.0602440462	-0.0408425733	-0.1202183964	-0.0913292194	0.0062518302	0.0542967722	-0.0593210202	-0.0204693623	-0.0347205958	0.0311576295	-0.1370609458	0.0719962629	-0.1168940295	0.0113475104	0.0882068388	-0.1419349142	0.0230069576	0.0577700079	-0.0848373027	0.0296615399	0.0396973929	0.1699786206	0.0513940904	-0.077671758	0.0277370229	-0.0749724352	-0.0844597379	-0.0767130267	-0.0704899548	-0.1848594324	0.001006058	0.135815724	-0.1149607259	-0.0342513337	0.0131148156	0.0132716964	0.0058375113	-0.0382765871	-0.1072690748	0.1016378249	0.028746588	-0.0556921656	0.0233924764	0.0418094543	-0.1329308019	-0.0593799369	-0.0736479318	0.1007895315	0.1182545524	-0.0200167611	-0.0102223718	-0.0037472652	0.1036050885	-0.0883786562	-0.0636776202	-0.0006500936	-3.1293e-05	0.006932199	0.0318673493	0.0783822228	-0.1078948826	0.1348139432	0.0016951784	-0.0067618036	0.010776606	-0.0254370162	0.1245725258	-0.054117968	0.1161127351	0.0683009838	0.139490539	-0.0158824032	-0.2517367357	-0.0030768941	-0.0925081525	-0.0372383681	-0.0738572436	0.0142403163	-0.1228697601	-0.0002687899	0.1078821545	0.124889644	-0.0131537513	-0.1145749775	0.1054526989	-0.0074192723	-0.0583384437	0.0940386689	0.0394798359	-0.0293067317	-0.0211888	-0.0026421	6.980692410000008e-06	0.00044896524544	-0.0085562599999999	-0.0167598399999999	7.32095851875983e-05	0.0002808922368255	-0.00594653	-8.259000000000044e-05	3.5361219040900004e-05	6.821108100000073e-09	-0.00122591	0.0001685899999999	2.8422588099999972e-08	1.5028553281e-06	-0.000509564	-0.00016456	2.7079993600000003e-08	2.59655470096e-07	0.00066687	0.0001206079999999	1.4546289663999981e-08	4.447155969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.2229811164208	-2.3608549101099925	542024.2779239496	5.573635906590461	846.6411603105585	-7.221486336418479	716801.2543320088	52.14986490707879	683.9309278418889	-1.955248300874587	467761.514058667	3.8229959180729582	708.897601714387	585.5837348504231	1.336542	28.592649	0.05603811	0.0261986	0.0931927139	0.0746029357	-0.0376392077	0.1427070112	-0.0075445436	-0.0381803166	-0.0896421119	0.1387219401	-0.0469076761	-0.0134203934	-0.0886491852	-0.1124349166	0.0023302074	-0.0968542106	0.0906426967	0.0727668979	-0.0435300347	0.0544631162	0.017075915	-0.0690042284	-0.0508889896	0.0901019788	-0.0645743888	-0.0860601377	0.157306126	-0.0360976096	-0.0224005474	0.1452400659	-0.049073667	-0.0279079574	-0.0748179204	0.06256956	0.0667398313	-0.0254516156	-0.0158166435	0.1524163078	-0.0040703188	-0.0003741101	-0.022598063	-0.0703538653	-0.0210754192	-0.1037816521	0.0266660984	0.1612822554	-0.0288751212	-0.0544035246	-0.0727353729	0.0435740982	0.0887703248	0.0048525555	-0.11318876	0.0397330541	0.0611258359	0.016020812	0.0015194862	0.0457713417	0.0539072652	-0.0297245476	0.1409191818	-0.082278348	0.1005068008	-0.0811485011	0.0692529048	0.0191983507	-0.0103550854	0.0120144292	-0.0642757071	0.0594164113	0.1171789402	-0.010431786	-0.1884174682	0.167093009	-0.1547007117	0.0295380096	0.1122687319	0.0207138345	-0.0848414925	-0.0738505234	0.1246023311	0.0054193127	0.1090777607	-0.013432298	-0.0394824615	0.1357986991	-0.0156793641	-0.0652777507	-0.046986791	0.1321440648	0.1755398171	0.0918102154	-0.0627066001	-0.074400405	0.1355151633	-0.1257897033	0.1151498228	-0.0905575389	0.0424401381	0.092661062	0.034995421	-0.0361224311	-0.0314532	-0.0102644	0.00010535790736	0.00098930379024	-0.0304936	-0.02193734	0.0009298596409599	0.0004812468862756	-0.0125939	-0.00664737	0.0001586063172099	4.41875279169e-05	-0.00118074	4.5169999999999976e-05	2.0403288999999973e-09	1.3941469476e-06	-0.00067667	-0.0001671059999999	2.7924415235999998e-08	4.578822889e-07	0.000798374	0.000131504	1.7293302016000017e-08	6.37401043876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.5658706948705	1.3428895784496715	544003.4136138824	1.803352419908737	852.1401217964518	5.498961485893346	726142.7871752718	30.23857742333836	683.372394101017	-0.5585337408718942	466997.8290193557	0.3119599396923523	707.1775529309638	563.3606165544822	1.630014	34.870903	0.08370159	0.0407325	0.124209601	-0.014037209	0.0724511297	0.0074386677	-0.0637448407	-0.0672312317	-0.1418257726	0.0755656509	-0.0106109867	-0.1284017243	-0.0907304785	0.0372837059	-0.0137371342	5.30998e-05	-0.0791253897	0.084151299	0.0742462531	0.139179305	-0.1145446213	0.1027698112	-0.2875862814	-0.0259049182	-0.0680115544	-0.1030143862	0.0600045673	-0.2193705581	0.2539620476	-0.1385725656	-0.1534180723	-0.1148325817	0.096973688	-0.0125722765	0.0533988379	-0.0642096067	-0.013874271	0.1512325333	0.1506258603	0.0248147975	-0.1541667028	-0.1255169482	0.0733580879	-0.0553068541	-0.1282668319	-0.1260042294	0.1200279322	0.064172424	0.0973304504	-0.0074248487	0.0739695523	-0.0257656646	-0.1429314554	-0.0265169656	-0.0984443479	-0.017074493	0.0925981315	-0.090237666	0.0305461501	0.0302822173	0.0136543073	0.0374452166	0.0512297954	-0.1371201215	0.0337395649	-0.2823433739	-0.203516758	-0.2046374774	0.1426073976	-0.1103408603	-0.0219034766	-0.0103341498	-0.2262701305	0.0781882609	0.1447212896	-0.0003735911	0.0012854489	0.135130448	0.0999308825	0.2057431549	0.2223491622	0.0086461004	-0.0845219887	0.0398381788	0.0036268034	-0.0646584832	-0.0785673664	-0.1137850902	0.0496962017	0.04015484	0.0546994145	-0.0790067337	0.1052422856	0.018510306	-0.0129805276	0.0407690257	-0.0188459423	0.2746383911	0.0428135983	0.0912438734	0.030451217	-0.0427992974	-0.0257111	0.0057421	3.297171241e-05	0.00066106066321	-0.00443176	0.02606184	1.96404966976e-05	0.0006792195041856	-0.0448589	-0.032265	0.00201232090921	0.001041030225	-0.00143623	-0.0002554899999999	6.527514009999998e-08	2.0627566129e-06	-0.00067667	0.0	0.0	4.578822889e-07	0.000661211	-0.000137163	1.881368856900001e-08	4.37199986521e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.9742041694018	-11.591666525468668	527038.5451193963	134.36673283767087	833.2951242041756	-18.84499759227617	694380.7640224525	355.13393425289473	676.0208477209587	-7.351546380058266	457004.1865533637	54.0452341781478	702.4265804209167	583.0370839457863	3.639206	77.853561	2.58250681	1.87142	0.0568363545	-0.1856254224	-0.5951999019	0.2410150783	0.0985154923	0.3743918214	-0.1461807818	0.1482366305	0.3366600813	-0.1018265983	0.0665763061	0.115169878	0.5753464591	-0.2858096318	-0.1067555406	0.045110565	-0.0569440494	0.1171682714	-0.3777701936	-0.1182768285	0.1596206866	0.0279724721	0.0239355648	0.0674940723	0.1597296225	0.0605222947	0.0167814723	0.0601102636	-0.1096517756	-0.0774913598	0.143489465	0.0118336126	0.0038814572	0.0649095029	0.0295159774	-0.1447859406	-0.0636615299	0.1561089605	-0.0788143728	-0.0390890624	0.0621071565	0.0264927561	0.0608816633	-0.0374005177	0.083481075	-0.0412868515	-0.0412559333	0.0503373531	-0.0250415699	-0.0156099836	0.0970576273	0.0887315162	-0.0502510165	-0.0326105354	0.0251469722	-0.083062423	0.0576655031	-0.6458309313	0.1091540314	-0.0742603128	-0.1265818574	-0.3180527797	0.030006426	0.2956580002	0.0212827363	-0.124246461	-0.1113220556	0.0652536912	0.1206199698	0.0192729766	-0.1838528569	-0.0299139941	0.1976148829	0.0228518918	-0.2400378062	-0.122963949	0.1704361054	-0.0086842163	0.0310342377	0.0006375463	-0.0336238563	-0.0636824618	-0.0547327355	-0.1252921043	-0.0147151831	0.0032232222	0.039884241	-0.0421584346	-0.0198623433	-0.0041301931	0.052779826	0.0580765851	-0.0074081128	0.024465029	0.0342824253	-0.0270680199	0.0792702091	0.0897877085	0.0258549876	-0.0493116688	-0.110273	-0.0845619	0.0071507149316099	0.012160134529	0.114295	0.1187267599999999	0.0130633470249999	0.0140960435400975	-0.8411079999999999	-0.7962490999999998	0.7074626676639998	0.6340126292508097	0.0268213	0.02825753	0.0007984880017008	0.00071938213369	-0.00187722	-0.0012005499999999	1.4413203024999998e-06	3.5239549284e-06	-0.00154009	-0.002201301	4.845726092601001e-06	2.3718772081000003e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
732.7225454712778	6.748341301876053	536882.3286419088	45.54011032660618	838.2437848523664	4.948660648190753	702652.6428436203	24.489242210951723	677.7858400272647	1.764992306305999	459393.6449414649	3.115197841319368	702.4186623025905	597.6920039316113	2.36091	50.506977	0.94639925	0.561521	0.0163406068	-0.1558869097	-0.5360277075	0.2115667724	0.1826610551	0.3625227966	-0.105472527	0.0447751699	0.3031827403	0.187738869	0.0963763371	0.2301084876	0.4660982109	-0.2227798881	0.1625957457	-0.1059486233	-0.0788672254	-0.2845333797	-0.0059512726	0.0010792546	0.1930811553	0.0821785112	-0.0115684753	-0.1044800606	-0.1763866472	-0.1783358655	0.0971528058	-0.1491886236	-0.0258048953	0.0438237217	-0.0591095972	0.0514919847	-0.0247227668	-0.0597649452	0.0345264291	0.1920805683	0.1078801095	-0.2240355059	0.0698122553	0.0585815909	0.0073831007	-0.0208815226	-0.0615810415	0.0692217803	-0.0425416774	0.0362820654	0.0804536449	-0.0590357604	0.0339811972	-0.006828487	-0.0723182008	-0.0753202704	0.0951815857	-0.018165214	-0.07937612	0.0928544752	-0.0105848815	-0.48437356	0.1083322513	-0.0057562443	-0.0819662421	0.335662263	0.0876450808	0.0584772869	0.0854382066	0.2304036273	0.5618090512	-0.0675948371	-0.1929041333	0.050245487	0.014834094	0.0914527332	-0.1113961066	0.0312717592	0.1691058201	0.0769363333	-0.0683309923	0.0607048909	0.037129789	0.0477516193	0.011078238	0.0058199455	0.0384345261	0.0413621093	0.0039952679	-0.0235072008	0.0142876796	0.003615374	0.0330247053	-0.0185936383	-0.0216461927	-0.0328431446	0.0341270571	-0.0471244903	-0.0329810449	0.0331583993	-0.0604713809	0.0882931893	0.0212145853	-0.0556345156	-0.0485596	0.0617133999999999	0.0038085437395599	0.00235803475216	-0.0184655	-0.1327605	0.0003409746902499	0.01762535036025	-0.498558	0.3425499999999998	0.248560079364	0.1173405024999999	0.020742	-0.0060792999999999	3.695788848999999e-05	0.000430230564	-0.00262194	-0.00074472	5.546078784000002e-07	6.874569363600001e-06	-0.000176603	0.001363487	1.859096799169e-06	3.1188619609e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
738.8450223114686	6.122476840190757	545891.9669944345	37.48472265867219	843.8042896260617	5.560504773695357	712005.6791913427	30.91921333828885	684.6330787510564	6.847238723791634	468722.45252015017	46.88467814059168	706.5998043818638	590.9137918051237	3.216338	68.807152	1.425137619	1.05172	0.0660676805	0.0652764077	-0.0062264376	0.1904792591	0.3029455579	-0.1498816929	0.0240993035	-0.0693081152	-0.0209224555	0.1596138384	-0.0516624831	-0.0662666064	-0.0402388212	-0.0314802096	0.1782992854	-0.1307103669	-0.0775564268	-0.1394477369	0.1420000009	0.0878120971	-0.263337318	0.1087197173	-0.0738851873	-0.1425546587	0.0570515139	0.0585929647	0.1050617986	-0.2181313767	-0.066544696	-0.1769204271	0.1120218956	0.0015545188	0.0062539844	0.0302439213	0.0296819551	-0.1887164339	-0.0316776727	-0.0336740838	-0.0141072721	0.0200631128	-0.0666996545	-0.0213683597	0.0348226463	-0.0445967871	0.0160013993	0.0469735541	-0.0406366129	-0.0035666834	-0.1379656039	-0.082958567	-0.0061778246	0.0689080427	-0.0263127544	-0.1478301758	0.0256776055	0.0344704338	0.1224887208	0.0474013152	0.0322712277	-0.0697822279	0.0766992187	0.3960396217	0.1501531517	-0.277545275	-0.2644932099	-0.1375112355	0.1467031167	-0.0376565485	0.0566109457	-0.0056486015	-0.0584495353	0.0995637637	0.2664352252	0.0688800777	-0.2546521596	-0.0397427227	0.04573134	-0.0510761856	-0.1158268352	0.0672069715	0.0311514722	-0.0827885564	0.0562265088	-0.0530117494	0.0501812535	0.0004924145	-0.0341378024	-0.0761591675	-0.0617491305	0.0685158006	0.026846819	0.0183838911	0.1029470413	0.0337898876	0.003128336	-0.13406595	-0.0045364191	0.0867609543	0.0165379384	-0.0617435365	0.000525169	0.049084769	0.0024093145477833	2.7580247856100004e-07	0.0092871	0.0277526	8.625022641e-05	0.0007702068067599	-0.106161	0.392397	0.011270157921	0.153975405609	0.00396374	-0.01677826	0.0002815100086276	1.5711234787600002e-05	-0.0007820439999999	0.0018398960000001	3.3852172908163683e-06	6.115928179358436e-07	0.000323306	0.000499909	2.49909008281e-07	1.0452676963600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
