global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
734.1583080504838	0.0706512889784107	538988.4212795491	0.0049916046343109	810.3616170007735	-6.20602913618086	656685.9503081084	38.51479763912575	728.9983563652363	-0.3236154682103915	531438.6035832161	0.1047269712650309	732.1248708285351	557.314319753463	1.1161	20.977413	0.0443687499999999	0.0247784	0.0310637083	-0.0204958275	0.1141353601	-0.0250706405	0.1366331944	-0.0192909503	0.0506658621	-0.0731559342	-0.0472856006	0.0508017028	0.0528084484	0.0378408273	0.0499193442	-0.122327544	0.0336457847	0.0353797863	0.1287239161	-0.0685979891	0.0715520764	-0.0258069909	0.1239148784	0.122007364	0.0382582456	0.0415862239	-0.0965973887	0.0238705033	-0.0425803574	0.1863801705	-0.0106311887	0.0197948204	0.0075127928	-0.0124883092	-0.1161871477	-0.15985642	-0.0937138963	0.0130413303	0.0255997524	0.0075966511	0.0713194302	0.0444039046	0.0062596242	-0.1106379738	-0.0837583835	0.1672497827	-0.0422912364	0.1384745383	-0.0152071902	0.0307040223	-0.0399536669	0.0420906829	0.1049018078	0.1056418617	0.0634658451	0.1799457611	-0.0339551182	-0.0001339906	0.0142158485	-0.0303274593	-0.034924397	-0.0607420676	-0.1230788672	-0.1003952941	-0.0374370426	-0.0046543107	0.0732463884	-0.0097954493	0.1131751272	-0.0917323563	0.0079554659	-0.0630727548	-0.0489794226	-0.0549915356	0.008046555	0.0409660865	0.1150474211	0.0148880519	0.1529977299	0.0782740832	0.1351759878	0.1276287668	-0.0295132254	0.05638703	-0.0628085634	-0.0458906306	0.0420987796	-0.1388661441	0.061240749	-0.1084280022	-0.0410903871	0.1251055236	-0.0510879157	-0.1198538093	0.0043137864	-0.027561176	-0.0189431781	0.0701969797	0.017831249	-0.0637093065	0.0828310499	-0.0672983587	-0.0423926599	0.0649450727	0.0915456462	-0.0843865956	-0.083949509	-0.0176667584	0.0757369758	-0.0883789594	0.0963267866	0.0096711743	0.105993498	-0.0828693982	0.0627674902	-0.0255301347	-0.0293067317	-0.0997327036	0.0802681812	-0.0701406	-2.0599999999995625e-05	4.2435999999981964e-10	0.00491970376836	-0.0184514	0.0070156	0.00034045416196	4.921864336e-05	-0.0463403	0.0075874999999999	5.757015624999996e-05	0.00214742340409	0.00116677	0.0004407589999999	1.3613522328999998e-06	1.9426849608099988e-07	-0.000902914	-3.650300000000001e-05	8.15253691396e-07	1.3324690090000007e-09	-0.000261218	0.000117639	1.3838934321e-08	6.823484352400002e-08	0.0	0.0	0.0	0.0	0.0	0.0
734.9597043915292	0.8013963410453471	540165.767079284	0.6422360954408702	812.5117170073837	2.15010000661016	660175.2902742868	4.622930038425008	729.4299797291229	0.4316233638866151	532068.0953276287	0.1862987282527974	732.3877811707486	563.7457662372402	1.122564	21.098904	0.07162275	0.0442721	0.066602921	-0.1154878281	-0.0127191746	-0.0222621873	0.0143144593	-0.1381654845	0.0264220754	0.0107815582	-0.0004479666	0.0897862868	0.0405106809	-0.0739782211	0.0253858447	-0.0732833946	-0.0802407912	-0.070136805	0.0403352251	0.04381388	0.0933494129	-0.0102695806	0.0887660715	-0.0147162542	0.1163388965	-0.000909258	0.0178723446	0.219672093	-0.093198311	0.0543187738	-0.0444228808	-0.1841020123	0.1583228267	-0.0451953884	0.0325033991	0.0145096391	-0.0298181121	0.1185987479	-0.0129973611	0.0320490867	0.0806877449	-0.0790540425	0.0480324095	0.0113952631	-0.1179870503	-0.0292751075	-0.0964782605	-0.0936449262	-0.0555139429	-0.0642943948	0.0182253094	0.0972482337	-0.1757328075	0.2047222233	-0.1106065409	-0.0068081415	0.0696784413	0.1227672942	0.0277550465	0.0146147844	-0.0234198994	0.0441193283	-0.037972801	0.0567408085	-0.0012096057	0.0422886471	0.0400320763	-0.1301799361	0.0441191959	-0.0157758916	-0.0651292374	-0.0287840014	-0.075861094	0.0398440521	-0.0902950408	-0.0536555633	-0.0364814719	-0.0879529342	0.0915959131	0.0482091937	0.004963105	0.0060837652	0.0413280041	-0.0120978498	-0.1123649699	-0.0769758682	-0.0947846868	-0.106591406	0.1442390801	0.0536708191	-0.0945780032	-0.0178936311	-0.0284325252	0.1038542451	-0.2032964899	-0.1703869353	0.0899468263	-0.0418825237	0.114174874	0.045663929	0.0504029685	-0.1555565096	0.0212628374	-0.0269578229	0.1097464381	-0.1716822334	0.0084293525	0.0422361101	-0.0628917336	-0.0710822507	-0.1296678077	-0.1196506615	0.099665916	0.191303789	-0.2203966612	0.0020526501	-0.0315924503	-0.0973056967	0.0851916578	-0.0701274	1.3199999999990997e-05	1.742399999997623e-10	0.00491785223076	-0.0223494	-0.0038979999999999	0.00049949568036	1.519440399999999e-05	-0.0881018999999999	-0.0417615999999999	0.0017440312345599	0.0077619447836099	0.00102442	-0.0001423499999999	1.0494363364e-06	2.026352249999996e-08	-0.000640181	0.000262733	4.0983171276100005e-07	6.902862928900001e-08	-0.000375134	-0.0001139159999999	1.2976855055999996e-08	1.40725517956e-07	0.0	0.0	0.0	0.0	0.0	0.0
735.2775548939154	0.3178505023862499	540633.0827307748	0.1010289418671914	816.9015534063428	4.389836398959119	667328.147957696	19.270663609626364	729.5845755974381	0.1545958683151411	532293.6529496938	0.0238998825001124	733.3918868263023	567.2313162863303	1.131404	21.265055	0.0517760499999999	0.0326413	0.1161676984	0.0199297487	-0.1225715562	0.0754521833	-0.1068090037	-0.0352202047	0.0575821804	-0.0610108383	0.0343550651	0.0152950256	0.1008089406	0.0171062373	0.0094819808	-0.0457974391	-0.1750411931	0.0421461093	-0.1171747725	-0.1071786499	0.1705333866	0.011815906	-0.1005671527	0.001231769	-0.1255469243	0.1252483599	0.0739728893	0.1142596177	-0.0309699447	-0.1231328292	-0.0951117004	-0.0069775954	0.0026478545	0.1616906653	-0.0356068491	0.0562833561	-0.1076810781	0.0377614195	0.0615440334	-0.0779043597	-0.0306288857	-0.1016589666	-0.1418313553	-0.0552205223	0.0564048207	0.029303901	-0.057959428	-0.0286860449	-0.0436192337	0.0629081515	0.0146088493	-0.1337912316	-0.0505459224	-0.0968408383	0.059589773	0.0387441877	0.0259820203	-0.1148758322	0.085887024	-0.0048027002	-0.0486321459	0.0144066533	0.0489015063	0.1420907528	0.0908535586	0.0668115597	-0.0140330736	-0.0933377187	-0.1509607199	-0.0537326845	-0.0431508946	-0.0427215931	-0.0709964008	-0.1025246136	0.069078992	-0.0611188822	-0.0433226457	-0.0647630847	0.0401356121	0.0139771107	0.0211449551	-0.0576118913	0.0076263768	-0.0039186604	-0.0293202826	-0.2607255115	-0.0770978097	0.0347620099	-0.1585143014	-0.1255082258	0.0533198128	-0.1437817296	0.0866601461	-0.108671562	0.0151001317	-0.0490921915	-0.0361002648	0.1165030435	-0.0096758451	0.1135703607	-0.0642503835	-0.0183423725	-0.0347835495	-0.0971571557	0.0711308224	0.1004774162	0.1305791038	-0.1257096187	0.0236842347	-0.031722881	-0.0684634791	-0.0203530534	-0.0597188816	0.0063824172	0.1146208069	0.0626009498	-0.0338646736	-0.0947124447	0.0897877085	-0.0618184	0.008309	6.903948100000007e-05	0.00382151457856	-0.0174261	0.0049232999999999	0.00030366896121	2.4238882889999984e-05	-0.0580877	0.0300141999999999	0.0009008522016399	0.0033741808912899	0.00103291	8.489999999999887e-06	1.0669030681e-06	7.208009999999808e-11	-0.0007751369999999	-0.0001349559999999	6.00837368768845e-07	1.8213121935973016e-08	-0.000347989	2.714500000000001e-05	7.368510250000005e-10	1.21096344121e-07	0.0	0.0	0.0	0.0	0.0	0.0
734.9384700225503	-0.3390848713651166	540134.5547190871	0.1149785499886977	817.3363602722436	0.4348068659007822	668038.7258230788	0.1890570106344608	729.4074256394116	-0.1771499580264617	532035.1925779138	0.0313821076287771	733.0615528947434	565.4407674664945	1.090835	20.50255	0.0587716499999999	0.0290795	0.0972638984	0.1258286998	0.0294506486	0.1129287532	0.0535934595	0.0396765382	0.0964430584	0.0137719732	-0.0721235468	0.0966498848	-0.0941532783	-0.0387503688	0.0199410441	-0.0369058246	-0.1111929482	0.1334173227	-0.0936762786	0.0251298211	-0.0598329667	0.0124151374	-0.022351436	0.0632364126	-0.0013208747	-0.0867408126	-0.0376275419	-0.0836637346	-0.1192968762	0.025987223	-0.0398005669	0.1619618659	-0.1439633201	0.0709029798	-0.0078284028	0.0036607377	-0.0763513806	-0.0171801647	0.0792698322	-0.0559270393	-0.0630795384	-0.0862934206	0.0756293551	-0.0571210678	-0.1023020734	0.1169038445	0.0323394166	0.0187467326	-0.0279084118	-0.0139419123	-0.0122983188	0.0732719962	-0.1107996937	0.0185824772	0.0783058549	0.0493252802	0.0039980107	0.1589798372	-0.0917738301	-0.0240590943	-0.1338513349	0.128673904	-0.0268846752	-0.0119816598	-0.0689644774	-0.0852707371	-0.0173957519	0.0321859381	-0.0717301137	-0.1574269524	0.0022823666	0.0317592917	-0.0316970263	0.0293335293	-0.0379058768	0.0927751022	-0.1203072788	0.0551411673	0.0179012515	-0.002837649	-0.0779289102	0.1151147034	-0.0147397177	-0.0186221819	0.0927186041	-0.0087994711	0.0803043111	0.0535020788	-0.1228586718	-0.1221381974	-0.082328339	0.0187248947	0.0411827991	-0.0916570878	-0.0933818386	0.0330053618	0.0625199603	0.1294866531	-0.1173938157	0.0268866241	0.0792282677	-0.0691423712	0.0876375184	0.0532358276	-0.0331284861	0.0230078116	-0.018177717	0.1011892286	0.0573592037	0.035193271	0.0861156231	0.0806936336	0.1480319625	-0.045319775	-0.137412746	0.1097680942	-0.0361224311	-0.091957378	0.0940386689	-0.0701705	-0.0083520999999999	6.97575744099999e-05	0.0049238990702499	-0.0223198	-0.0048937	0.00049817347204	2.3948299690000008e-05	-0.0580429	4.479999999999762e-05	2.0070399999997867e-09	0.00336897824041	0.00116677	0.0001338599999999	1.3613522328999998e-06	1.7918499599999993e-08	-0.00116352	-0.000388383	1.3537787904e-06	1.5084135468907764e-07	3.9389e-05	0.0003873779999999	1.5006171488399999e-07	1.5514933209999996e-09	0.0	0.0	0.0	0.0	0.0	0.0
734.6557543710337	-0.2827156515165825	539719.0774304726	0.0799281396124457	810.9668972547353	-6.3694630175083375	657667.3084429724	40.57005913140642	729.3240809640079	-0.0833446754037368	531913.6150739947	0.0069463349181542	732.6583443581428	563.5503513587639	1.06504	20.017723	0.06582985	0.0388312	0.0746009072	-0.0086128024	0.1341977608	-0.0066510201	0.0927985293	-0.0393863258	0.0557119044	-0.0090722645	0.0655769478	-0.0358822192	0.100084163	0.1127540604	0.0149499066	-0.064256061	-0.0794259646	-0.0107537441	0.068509844	0.1944611026	-0.0623866045	0.0394226024	-0.0456939989	-0.1305255931	0.018312488	-0.0167598352	-0.0091819915	0.0303962268	-0.1651789337	-0.0196213033	-0.0401803662	0.0657941408	0.0077445087	-0.0693934524	-0.0239964306	0.0044804626	0.1761836106	-0.0426236172	0.1296461248	-0.011058599	0.0031382342	-0.1156014066	-0.0563309206	0.1558811168	-0.0817250438	0.015085249	0.0314720629	0.0457308518	-0.0726700035	0.0269849581	-0.0481574112	-0.0404907991	-0.0219871443	-0.1253417064	-0.074438368	-0.1098040562	0.0058219943	-0.0746199391	-0.004769162	0.0973603737	-0.0225375475	-0.0163145392	-0.0672488296	-0.1621172723	-0.0136924507	0.0116826478	0.0337468617	-0.0218789404	0.0878850202	-0.0994658671	-0.0809904691	-0.0110175479	-0.0432649672	0.1017834982	0.0372500741	-0.0099013519	-0.0956374385	0.0869368281	0.0565966517	-0.0523206895	-0.1246406249	-0.0267407966	-0.0293910046	0.0150338074	-0.0543989069	-0.0096539607	0.0046775924	-0.0257662258	-0.0495239777	0.0708758019	-0.1517530733	-0.068137271	-0.1193678044	-0.007345081	0.0310705453	0.1004355537	0.0468945035	-0.0581902366	0.0527816119	0.0852344516	-0.0361529976	-0.088634127	0.0392576137	-0.1142533336	-0.0723527502	-0.0162846947	-0.0445660601	-0.0811308563	-0.0793462612	0.0678613442	-0.0012787904	-0.1139492395	-0.0405441544	-0.054115084	-0.0265961093	0.0834093663	-0.0383647583	-0.0890452037	0.0979282008	-0.0587523	0.0114181999999999	0.0001303752912399	0.00345183275529	-0.0223485	-2.869999999999956e-05	0.00049945545225	8.236899999999746e-10	-0.0888928999999999	-0.0308499999999999	0.0009517224999999	0.0079019476704099	0.00145616	0.00028939	2.1204019456e-06	8.374657210000003e-08	-0.00119029	-2.677000000000018e-05	1.4167902841000003e-06	7.166329000000094e-10	-0.00011511	-0.000154499	2.3869941001e-08	1.32503121e-08	0.0	0.0	0.0	0.0	0.0	0.0
734.039173220369	-0.6165811506647287	538813.5078220429	0.3801723153550409	809.127356820181	-1.8395404345542372	654687.0795548125	3.383909010359993	728.9093816719635	-0.4146992920443608	531308.8866894041	0.1719755028220941	732.118348652549	564.4987991856145	1.082077	20.337946	0.0816329999999999	0.0386059	0.0696517085	-0.1079134978	-0.0086519713	-0.0070672191	-0.0202478813	-0.082179141	-0.0220448284	-0.0938332389	0.0102542695	-0.0165672717	0.0088076643	-0.0061494476	0.039651741	-0.0688348289	-0.0550841663	-0.0942550174	-0.0034145547	-0.0310237548	-0.1552404704	-0.1180691958	0.0109642544	-0.0657563233	0.033718621	0.1301371513	0.0006275946	0.0897568077	-0.1082155004	-0.0118023037	0.0154788963	-0.0709345597	-0.1373648783	0.0319090285	0.0249882189	0.0239844214	0.1647672758	0.0171965982	0.0805447758	-0.0814666197	0.0307331295	0.0515977141	0.0896549105	-0.0308383617	-0.0377449913	0.055568111	0.0925246219	-0.0701679222	0.1387156674	-0.044566274	0.0568629047	0.0121667492	0.0433700934	-0.076066038	0.0461533012	0.0593692063	-0.0820388729	0.0547374098	0.0539395627	0.0396512758	0.1789605041	-0.0005059047	0.0814271704	0.0123912829	-0.1244478233	-0.0411590983	0.0358657081	-0.0976334545	0.0110853236	-0.0159467601	-0.0505392278	0.0534200862	0.0061545356	-0.0203432965	0.0103031276	0.0115156946	-0.035681036	0.0998825296	0.1104942234	0.0486957504	0.0078670438	-0.0364204489	0.050333204	-0.0278162767	-0.2162819539	-0.0418619244	-0.0308640967	0.1415544398	-0.0518700816	0.152814257	-0.1038887129	0.0501990892	0.0678019163	0.070874331	0.0298141005	0.0451294706	0.1048047184	0.1352013472	-0.0288467816	-0.1341534323	0.0249885133	-0.030000947	0.0026358245	0.078212087	-0.1070777656	-0.00192452	0.0542959853	0.0237209521	0.1072287305	0.0139131144	0.0559500829	-0.0199806825	-0.0453557856	-0.1567848607	0.0350539236	-0.0386010989	-0.0405906974	-0.0859808972	0.1014413551	-0.0701618	-0.0114094999999999	0.0001301766902499	0.0049226781792399	-0.0112976	0.0110509	0.00012763576576	0.00012212239081	-0.0680636	0.0208292999999998	0.0004338597384899	0.00463265364496	0.00141677	-3.939000000000004e-05	2.0072372329e-06	1.551572100000003e-09	-0.000894	0.00029629	7.99236e-07	8.778776410000004e-08	-0.000546296	-0.000431186	1.859213665960001e-07	2.984393196160001e-07	0.0	0.0	0.0	0.0	0.0	0.0
734.2577774116568	0.2186041912877954	539134.4836895061	0.047787792448591	816.2389011725038	7.111544352322767	666245.9437872964	50.57406307505384	728.7328100239297	-0.1765716480338142	531051.5084053728	0.0311775468893771	732.6866110880096	561.2171662763801	1.100502	20.68424	0.05425789	0.0300649	0.0933653119	0.0104206031	-0.1401541478	0.0771433949	-0.1295970409	-0.0397358673	0.0668339614	-0.1450306382	-0.043608271	-0.0299271403	0.033484734	0.0335096018	0.0607410972	-0.0342133519	-0.1267942172	-0.0017272218	-0.0582256407	0.0815254843	-0.0179465234	0.1105987344	0.0496737063	-0.0012287743	0.0407724836	-0.0742648342	0.0392302758	0.0401293053	0.0644495087	0.0652147622	0.0749695911	0.0450404239	-0.0420942031	0.0254571369	0.0483800618	0.0496414968	-0.0378780541	0.2285410343	0.0745759015	-0.1022250108	-0.0104121809	-0.0653635162	0.0483456539	-0.110111934	0.0686441915	0.0094829088	0.0405730828	-0.0407882234	-0.0169162398	0.0391721911	-0.0124904959	-0.0155685794	0.0016554048	-0.0593303961	-0.0083520635	0.0368704384	0.1065928515	0.1062290704	-0.0766007016	-0.0243135794	0.0662527301	0.0511086615	-0.0349572912	0.0022555073	0.0378549863	0.0272419367	0.0204991634	-0.1048605521	-0.1523187647	-0.0676390938	-0.0415565577	0.0012349301	-0.0201098449	0.1160721651	0.0577138347	0.0424341011	-0.0474572609	-0.0090682815	0.0300966535	0.0571386974	0.050416003	0.0217411507	0.0527051824	-0.0460356998	0.1441037189	-0.0079242172	-0.0137362242	-0.1137670626	-0.0400868487	0.0774852769	0.0217416786	-0.0367999624	0.1238939344	0.1098100669	0.0504027328	-0.0759273136	0.1265178622	0.079998526	-0.071624338	-0.022801522	-0.0010621597	0.0266625702	-0.2151841676	-0.0655293811	0.0738697426	-0.0046633658	-0.0792278521	0.0182522288	0.0129688438	0.0189876508	-0.0145479644	0.0229103832	0.0308667437	0.0797457776	-0.1118298903	-0.0458619368	-0.0427992974	-0.0827696937	0.1045646294	-0.0701911	-2.9300000000009877e-05	8.584900000005785e-10	0.00492679051921	-0.0085644599999999	0.00273314	7.334997509159829e-05	7.470054259600541e-06	-0.0471716	0.020892	0.000436475664	0.00222515984656	0.00116677	-0.00025	1.3613522328999998e-06	6.25e-08	-0.00107952	-0.00018552	1.1653634304e-06	3.44176704e-08	-0.000369747	0.000176549	3.1169549401000014e-08	1.3671284400900002e-07	0.0	0.0	0.0	0.0	0.0	0.0
735.0808672617455	0.8230898500887633	540343.8814142799	0.677476901319143	815.7441411742568	-0.494759998246991	665438.5038601258	0.2447874558653625	729.4408145369254	0.7080045129956716	532083.9019122932	0.5012703904222381	733.1207999605442	559.5941942856659	1.104825	20.765488	0.0466653399999999	0.0287089	0.0922856288	0.1134319609	-0.0195201981	0.0992259561	0.0399652711	0.0418631788	0.1229130064	0.1270322329	0.0424965799	-0.0519790957	0.0364436249	-0.0467096957	0.005582662	-0.0793776545	-0.1434620808	0.1412727343	-0.0758570047	0.0626292668	-0.0387084043	0.066890545	-0.0663761938	-0.1184069347	0.002938405	-0.0324017323	0.0353824789	0.0105205754	0.0951810341	-0.0261928814	0.0949782323	0.1260031451	-0.0359925588	-0.03839971	0.0001267106	0.0478597213	-0.0019752391	-0.0249623615	0.0005551292	0.1659004557	-0.0186471321	0.1138610824	-0.1147346635	0.0225829793	-0.040380358	0.0240118875	-0.112508066	0.0496387195	0.0497538281	-0.1448535135	0.090984342	0.0315374304	-0.1405800614	-0.0276710955	0.025404559	-0.0043130347	0.0661163051	0.1086833853	0.0506617905	-0.0109760977	0.1455756077	-0.1293853131	-0.0010689649	0.0389010278	0.0646962253	-0.0100019423	-0.015600573	-0.0214707519	-0.0765094666	-0.1936207934	-0.0051224039	0.0637310256	0.0341051464	-0.0067612315	0.0521433819	-0.1180791414	-0.1126393713	0.0106761816	-0.0936147919	-0.0368234298	-0.1010418909	-0.0015380127	-0.0184998757	0.0247283208	0.1074324234	0.0151453034	-0.1374329175	-0.0871627289	0.0115182132	-0.0491002729	0.0466058598	-0.0032823638	-0.094385368	-0.0256175798	-0.0276643616	0.1729290199	0.0257212778	-0.0338828678	-0.1090445795	-0.0797627544	0.0098053569	-0.0363751957	-0.0507537588	0.1877711039	0.0257346109	-0.022488497	0.1008369241	0.0355540698	-0.0180501153	-0.0872764496	0.1080419699	-0.0497503369	-0.154618385	0.011938719	0.0474909544	-0.01449853	-0.0449896151	-0.0794170796	0.1072860197	-0.0701925	-1.3999999999986246e-06	1.959999999996149e-12	0.00492698705625	-0.0223609	-0.01379644	0.00050000984881	0.0001903417566736	-0.0580366	-0.010865	0.0001180482249999	0.00336824693956	0.00157709	0.00041032	2.4872128681e-06	1.6836250240000006e-07	-0.00110925	-2.9729999999999947e-05	1.2304355625e-06	8.838728999999969e-10	-0.000369747	0.0	0.0	1.3671284400900002e-07	0.0	0.0	0.0	0.0	0.0	0.0
736.1303625659585	1.0494953042129964	541887.9106914896	1.1014403935651298	811.3679144883156	-4.376226685941219	658317.8926611186	19.151360006744067	729.7284727308902	0.2876581939648304	532503.6439141575	0.0827472365551079	732.6236625683189	564.4374320571105	1.076732	20.237488	0.039456788	0.0279384	0.1122476374	0.045055972	0.1106228778	0.0476684804	0.1811312357	-0.0640918698	0.0886482849	-0.0929600798	-0.0137488822	-0.0019123179	0.0132746456	0.1004250845	0.0126079551	-0.0649472156	-0.1342642953	0.0196413139	0.1750412574	-0.0813466318	0.0034268405	-0.097682608	0.0153166539	0.0469623573	0.0876684262	-0.0524685428	-0.1086507363	-0.0202039663	0.0444841076	0.1452899709	0.011933624	-0.0281031834	-0.0205332771	-0.0016324302	-0.0159853771	0.0486802529	0.0189472319	-0.060969185	-0.036057494	-0.0428681357	0.0470862938	-0.0885161869	0.0595991019	-0.0854591168	-0.0666628148	0.0729373885	0.144119825	-0.0021927922	0.0099096708	-0.0817257281	0.0234191648	0.0087666399	-0.1787025562	-0.1121526092	0.0791998496	0.0050649212	0.0565304155	-0.1546075618	-0.0509006749	-0.0204108689	0.0392885037	0.0636641415	0.120765511	-0.050874081	0.0351245313	0.0097972212	0.0338601886	-0.0153972267	0.1009848072	-0.1588034772	-0.1321905858	-0.0611519012	0.005228129	-0.0606818658	0.0323758913	0.0445624499	0.0866995448	0.0491808533	0.0546213513	0.0920877955	0.0550949757	0.0478985221	-0.0501266602	0.0334202476	-0.0270601991	0.0670903283	0.0376356033	-0.0755996015	-0.007554865	0.0527089738	0.0718549008	0.0221638712	0.0881732041	-0.0618093401	0.0008896743	-0.0713306655	0.1162813135	0.0345451153	-0.1252798436	-0.0309263678	0.0147054969	0.088234265	0.12097677	-0.1647966502	-0.0002698106	-0.0632642889	-0.0290493358	-0.0344212447	0.0233789186	-0.040803448	0.0316184881	0.0400096305	-0.0999750252	-0.075749171	-0.0580088626	0.0610120276	-0.0471607147	-0.0759287828	0.1095950666	-0.0701925	0.0	0.0	0.00492698705625	-0.000283812	0.0220770879999999	8.0549251344e-08	0.0004873978145597	-0.0580513	-1.4699999999999436e-05	2.1608999999998338e-10	0.00336995343169	0.00122979	-0.0003473	1.5123834441e-06	1.2061729000000002e-07	-0.00110925	0.0	1.2304355625e-06	0.0	-0.000369747	0.0	0.0	1.3671284400900002e-07	0.0	0.0	0.0	0.0	0.0	0.0
736.5034704692549	0.3731079032963862	542437.3620132566	0.1392095075022255	812.0345557759703	0.6666412876546701	659400.1197742773	0.4444106064058766	729.6534795321443	-0.0749931987459149	532394.2001933653	0.0056239798581442	732.5181532797847	573.2999767623818	0.98975	18.602631	0.078992288	0.0421013	0.1321120252	-0.0213777046	0.0781803663	0.0333405124	0.1131406846	-0.1321452387	0.0551498454	-0.0072413784	0.0392606989	0.1430844381	0.0363876299	0.0653862733	0.0180629781	-0.0915671722	-0.1597008245	-0.0369295946	0.0944398466	0.0094540535	0.0114814512	-0.0500568086	-0.1000232359	0.0002027164	0.0186704847	-0.0718950162	-0.0905185609	-0.0423880948	-0.0573254248	-0.0019634393	-0.096892448	0.1530820664	-0.0620739086	0.0822995659	0.0953184338	0.0887446733	-0.055012983	-0.0715002453	-0.0367061432	0.0542661063	-0.1612493612	0.0443867358	0.0860733494	-0.011154386	0.0227710088	-0.0807791089	-0.0759959621	-0.0055637367	-0.0669747382	-0.038852551	-0.0684904287	0.0359989126	-0.0164484489	-0.0955113141	-0.1346308224	0.0763717269	0.0719965058	-0.0204134015	0.0886522472	0.1627704689	0.0791223553	0.0045994999	0.0205763955	-0.1212418579	-0.0672786324	-0.1319732725	0.0297691608	-0.1017132399	0.0719715183	-0.1238813979	-0.1260968935	-0.0211518681	-0.0616402898	-0.046198697	-0.0551183705	0.0407453043	-0.1034190762	0.0192841674	0.0020925168	0.0558567299	-0.0334768561	-0.0359857565	-0.1012128518	0.0517226462	0.1450188337	0.0453565512	0.0020556418	0.051204379	0.0041562532	-0.1135038534	0.149183519	-0.0345388861	-0.0966247746	0.0187694914	-0.1122350053	0.0338626301	-0.0476272326	0.053064472	-0.0030652723	0.0613736465	0.0115778698	0.0827538568	-0.0517610744	0.0483655554	-0.0615728428	0.071238132	0.0829237833	0.0355175364	-0.0129652438	0.1267171931	0.020511002	-0.1776076747	0.0491703194	-0.1249910734	-0.0257434655	-0.0026920039	-0.0493116688	-0.0723107629	0.1114828954	-0.0617248	0.0084677	7.170194329000002e-05	0.00380995093504	-0.0166925	-0.0164086879999999	0.0002786395562499	0.0002692450418813	-0.0886572	-0.0306059	0.00093672111481	0.00786009911184	0.00155509	0.0003253	2.4183049081e-06	1.058200900000001e-07	-0.00125415	-0.0001449	1.5728922225000003e-06	2.099601000000003e-08	-0.000369747	0.0	0.0	1.3671284400900002e-07	0.0	0.0	0.0	0.0	0.0	0.0
