global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
742.5000021021589	1.2768647783532288	1.63038366219904	551306.253121706	935.050211901209	2.984489157133339	8.90717552904647	874318.8987764958	711.551535613468	1.8627916502771316	506305.5878338844	3.4699927323421984	773.6388567206905	611.9449335487126	1.555461	44.446892	0.1101852999999999	0.0587718	-0.1183149233	-0.0508964893	-0.2455443102	-0.0959905863	0.1651364913	0.0736773818	0.0932868361	-0.0432572988	0.1539601705	-0.0700559542	-0.0274914173	0.0041156581	0.0620979459	0.0524478897	0.1256149985	0.1521210946	-0.0979902869	-0.0911341576	-0.0235133031	-0.0069431176	-0.1075379977	-0.0184437231	0.1863864341	-0.2142204676	0.1161167793	-0.0201177677	0.0440120642	0.1610637865	0.0130545306	-0.0205491719	-0.0695199892	-0.0042190293	-0.0623601483	0.0039254236	-0.1341070399	0.1319918627	0.0995366281	-0.000359194	-0.1153866159	0.0536258995	0.0379379288	0.061084389	0.127873922	0.0188002071	0.0172475227	-0.0751221723	-0.0810436999	0.0547177653	-0.1089194839	0.1050117152	-0.1015378248	0.0160692209	0.0953347557	0.0790377023	-0.0564152331	-0.1727420921	0.171227041	-0.0543151383	-0.0657644814	-0.1152987731	0.0689551654	-0.0453211198	-0.110408568	-0.1481744271	-0.1815935411	-0.0069098355	0.1353563006	0.0472240065	0.0685055252	0.0405706943	-0.0769162919	0.0793654336	0.1214810825	0.1534957651	0.0703040931	0.098299838	0.0972451543	-0.0486342794	-0.1392481072	-0.1005099993	-0.2596785325	0.2277715371	-0.0356678483	-0.0259749102	0.049612474	0.0494138238	-0.0382858643	-0.1010182534	-0.0429970002	-0.0638997012	-0.059082228	-0.0530641871	-0.0724807959	-0.1173832133	0.0721118722	-0.0138473313	0.0462126429	0.0054036535	0.0278452451	-0.0263397954	0.0618564497	-0.0181367233	-0.0246987197	-0.104071687	0.0695158277	-0.0962861	-0.0066813	4.463976969000001e-05	0.00927101305321	0.167693	-0.0468889999999999	0.0021985783209999	0.028120942249	0.0650813	-0.0128803999999999	0.0001659047041599	0.0042355756096899	0.00196312	-0.0005479299999999	3.0022728489999985e-07	3.8538401344e-06	0.00112151	0.0003267620000001	1.2577846801e-06	1.0677340464406541e-07	-0.00177265	0.0	3.1422880225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
741.7318800203653	-0.7681220817935355	0.5900115325388348	550166.1818385456	927.5626937482648	-7.487518152944176	56.06292809066856	860372.5508335372	711.020642541069	-0.5308930723989533	505550.3541195147	0.2818474543212003	771.9144249715766	599.1996868042102	1.853211	52.955013	0.1731845	0.103844	0.0355719726	0.0430495441	0.2311344214	0.0240197007	-0.2755078089	-0.0881277451	-0.1150063685	0.0183636499	0.0199656637	0.0910687314	-0.1412348469	0.0365866273	-0.0489950652	-0.0390111436	0.0771487149	0.1208893449	0.139655112	0.0986066639	-0.0232519564	-0.0566539888	-0.016770208	-0.0544014013	-0.1413516959	0.1192097895	-0.0713269936	-0.0230146328	-0.1772287487	-0.0597087827	-0.0639278626	-0.1272401304	-0.0456555419	0.0153172726	0.0500365646	-0.0251540784	0.1953153413	0.0445280002	0.0579076927	-0.0038342537	-0.0122032099	0.1169981075	0.0688143965	0.143384339	0.0575779508	0.0500534774	0.0852868596	-0.1675515011	0.1335354006	0.0536548698	-0.0596226926	-0.0222371726	0.1329714442	-0.0161385455	0.1854308684	-0.0891702713	-0.1084199605	-0.0820022007	0.109556887	0.1040563532	-0.0305256607	-0.1018696108	-0.0550031643	0.0981983568	0.1017350959	0.2102349518	0.1683363237	-0.0482024852	0.0176644181	0.0594045057	0.0095660656	-0.0072856566	0.1142256863	-0.0223390654	0.012605071	0.0111317257	-0.2548502634	0.1702030464	-0.0690298632	0.0433613416	0.1310119547	0.0420001409	0.0101891408	0.0537669794	-0.1356514403	-0.06242169	-0.0243846226	-0.0755843777	0.1695799721	-0.0223973775	0.0437148757	-0.0995782529	-0.1851405117	0.1107553503	-0.0896120422	-0.1077097665	0.0383773014	0.0160246595	-0.0465062051	0.1441612356	-0.0160581749	-0.1001806232	-0.0365161227	0.032719579	-0.0270084943	-0.1019893188	0.0750362016	-0.123809	-0.0275229	0.00075751002441	0.015328668481	0.145843	-0.02185	0.0004774225	0.021270180649	0.0539778	-0.0111034999999999	0.0001232877122499	0.00291360289284	0.00377548	0.0018123599999999	3.2846487695999992e-06	1.42542492304e-05	0.000679708	-0.000441802	4.62002965264e-07	1.9518900720400006e-07	-0.00177265	0.0	3.1422880225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
741.9963192598985	0.2644392395332033	0.0699281114048989	550558.5377952373	932.1447457170696	4.5820519688047625	20.9952002448276	868893.8269679403	711.3473508701031	0.3267083290340906	506015.0535899136	0.1067383322602476	774.8974298714445	621.8805441402549	1.661613	47.480167	0.34206505	0.178874	-0.0601659441	-0.0424057987	-0.1566212043	0.1359825223	0.0949426093	0.1177995932	0.1327118768	0.2093270434	-0.0401593249	-0.0330325862	0.2065134982	-0.0885584093	0.1407898337	0.2105291381	0.1277607265	-0.2010583119	-0.2696376061	-0.0048873595	-0.0015186552	-0.0267280659	-0.037212781	0.0530740017	0.0684149964	-0.1479711612	0.0660664593	-0.0060849425	-0.0440220096	0.1006156174	-0.0422826805	0.1476394784	0.0027650909	-0.053717185	-0.0827332545	0.0206546032	-0.0207427194	0.0775272921	0.0144863534	-0.0160315639	-0.0949984895	0.0650339892	0.0704974307	0.0523473628	-0.1473266484	-0.1332235631	-0.1032317262	-0.0502632968	-0.0103343722	-0.0135987454	-0.0551367942	-0.01701791	0.0100368006	0.0612759894	-0.0716354202	-0.0653863696	-0.0209329958	0.0887714096	-0.002192652	0.1269121637	0.1132603639	0.0249989081	-0.050016588	0.1546550116	-0.1419833377	-0.0467218732	-0.1370181479	0.0324003698	0.0342544765	-0.1313314473	-0.0625345645	-0.0023929276	0.0091912315	0.1159822989	-0.0050049191	0.1787599046	0.0874953827	-0.1388173532	0.0188265096	0.0303198927	0.0029617143	-0.0914087646	0.1041183078	0.1851965583	-0.0267166165	0.108151474	-0.0307792789	-0.0186545748	0.0788531342	0.118075621	-0.1766990104	-0.1811825542	0.071180825	0.0464248848	-0.0144792576	0.0403241868	-0.128293873	-0.097053041	-0.0813563204	0.0665009931	-0.0406768649	-0.0468622883	0.1557027228	-0.0720546574	-0.0293067317	-0.0997327036	0.0802681812	-0.0811389	0.0426701	0.00182073743401	0.00658352109321	0.263677	0.117834	0.0138848515559999	0.069525560329	0.128847	0.0748692	0.00560539710864	0.0166015494089999	0.00202896	-0.00174652	3.0503321104000004e-06	4.116678681599999e-06	0.000671423	-8.28500000000002e-06	4.50808844929e-07	6.864122500000032e-11	-0.00139362	0.00037903	1.9421767044e-06	1.4366374090000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
740.7689407761678	-1.2273784837307176	1.5064579423251152	548738.6236186456	935.6068482595896	3.4621025425200287	11.986154014923647	875360.1745102427	711.8623193797689	0.5149685096657777	506747.9617527441	0.2651925659473921	774.761916560361	615.8203579112887	1.359424	38.845173	0.40618355	0.228941	-0.0034785213	0.0805897883	0.0083599399	0.0060630529	-0.0191367695	-0.0332878128	0.1558102321	-0.0956783909	-0.0189421679	-0.0245249689	-0.1188119078	-0.1298002342	-0.0401834405	-0.1208074246	-0.0730768128	-0.0744733238	-0.1080511483	-0.1623250281	-0.0560781867	-0.1046588304	0.0371686088	0.0474708302	-0.0283361122	0.1053079326	-0.022905451	0.002652931	0.0476754568	-0.0138590357	-0.0225253552	0.0937949548	0.0419485454	-0.0292128619	-0.0453914511	0.1135250452	-0.0861830966	0.0511161417	0.0430455888	-0.0720201609	-0.1171701198	0.131731872	0.0023796731	0.0996666955	0.003178759	0.1381998499	0.0683239213	0.0863880511	-0.1541880401	-0.0238247881	0.0428705023	0.1740108076	-0.0458766524	-0.0088528682	-0.0529688853	0.0184173557	-0.0853077142	-0.0493195419	-0.1008024943	-0.1027642362	-0.0889257472	-0.0400702936	0.0478131553	-0.1872632333	0.1386754704	0.0393540163	0.0299533049	0.1501878945	0.0735082611	0.0262923545	0.0673218357	0.1194148147	-0.0304149512	-0.0699746727	-0.0173148879	-0.131133076	0.074023842	-0.135976458	0.0217490382	0.0968720325	-0.2194182767	0.0641344649	-0.1449569596	0.0110225378	-0.0348334603	-0.0759644575	-0.0772753792	0.0135413255	-0.0040811127	0.1121768555	0.0307665031	-0.0656532318	-0.1146952974	-0.030909293	0.1102478247	-0.0475238612	-0.0562782791	0.0064417356	0.0332808698	-0.0711313646	0.212651605	-0.0100540645	0.0211915386	0.0058943905	-0.0315924503	-0.0973056967	0.0851916578	-0.083803	-0.0026641	7.097428810000014e-06	0.007022942809	0.0859170999999999	-0.1777599	0.03159858204801	0.0073817480724099	0.0119388	-0.1169081999999999	0.0136675272272399	0.0001425349454399	0.00319677	0.00116781	1.3637801961e-06	1.02193384329e-05	0.00122801	0.000556587	1.5080085601000002e-06	3.097890885690001e-07	-0.00184625	-0.00045263	3.4086390625e-06	2.0487391690000009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.1834848142344	-3.5854559619334623	12.855494454964209	543439.4902828585	929.701070031363	-5.905778228226609	34.87821648099543	864344.0796174613	709.4030573077575	-2.45926207201137	503252.6977175935	6.047969938833657	773.412669661209	596.0800210796469	1.262507	36.075813	0.1574964999999999	0.100025	-0.0170382827	-0.1798992419	0.0464573641	0.0803136557	0.0058299832	0.1408160227	-0.0723827223	-0.0339925253	-0.1916870225	0.0623252011	0.1068613379	0.0066416973	-0.0507032475	-0.0111691908	0.1871039684	0.0686060986	-0.0666012073	-0.0967197444	0.0602497591	-0.0400352041	0.0661637994	-0.0372202958	-0.0803589818	-0.0744168958	0.0243420646	-0.0823464263	0.0461598826	-0.0523514106	0.0810210304	0.0022284729	0.0249349454	0.0126835036	0.1366755197	0.0341841142	0.097910158	-0.0670836465	-0.2510168426	-0.1424554087	-0.047324835	-0.0329742421	0.0438498304	0.0012582258	-0.1675982522	0.0627120155	0.0227266205	-0.1098766186	-0.0615931279	0.1153669614	-0.0652512375	-0.0152768304	-0.0279668033	-0.0493522152	0.0528765446	0.0144984474	0.0636406782	0.0322852361	-0.0779632147	0.098798143	-0.0015820756	-0.0936268807	-0.0055986618	0.0799693875	0.0248759046	0.0717245743	-0.109136782	0.0472425896	-0.0894891717	-0.1085504282	-0.1066595228	-0.0792626676	0.1002168141	-0.0345988812	0.035387674	0.0221892033	0.0830856674	0.0625091672	0.0778307197	0.1033411199	0.0640583332	0.080726485	0.0039325192	-0.0394616008	0.1218900634	0.0535473337	-0.0463136488	0.0483499057	0.1342955071	0.0670150672	0.0242550633	-0.1291454749	0.0398968538	0.1044645046	0.1416393746	0.0654051165	0.0334603446	0.0280166671	-0.071707286	0.0676405462	0.0998600259	0.1037402062	-0.1009905758	0.0533777302	-0.0338646736	-0.0947124447	0.0897877085	-0.0890148999999999	-0.0052118999999998	2.71639016099989e-05	0.0079236524220099	0.180396	0.0944789000000001	0.00892626254521	0.032542716816	0.0372875	0.0253487	0.00064255659169	0.00139035765625	0.0035328	0.00033603	1.1291616090000013e-07	1.248067584e-05	0.00112151	-0.0001065	1.2577846801e-06	1.1342250000000008e-08	-0.00163964	0.00020661	2.6884193296e-06	4.2687692100000034e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.3434047358131	2.159919921578762	4.665254067632806	546628.6701263444	932.6753154697748	2.974245438411799	8.846135927913394	869883.2440866439	708.7602145593443	-0.6428427484132726	502341.0417422077	0.4132467991875301	771.0193131633041	594.9510888309153	1.209467	34.560211	0.0637389	0.0299492	0.0284812065	0.0289853633	0.005135694	-0.143776166	0.098154863	-0.0551010298	-0.0504894212	-0.0337845151	-0.0278579175	-0.0835085931	-0.0986092415	0.0630218208	0.0963452383	-0.1162881519	0.0496912007	0.0993691998	0.0732195256	-0.1144718892	0.0320980828	0.0474548657	0.0576936541	0.0789930639	0.0828044808	0.0445321195	-0.1604952727	0.1172893576	0.1263357768	0.1419044861	0.0227649269	-0.0232336961	-0.0463207828	0.2317919332	0.0847905849	0.0188754959	0.0214177418	-0.0806293667	-0.0136701637	0.018214994	0.050638291	-0.1103952833	-0.1171359895	0.0359875683	-0.0008709748	0.1194441772	-0.0419130423	-0.1306869446	0.0173192107	-0.110441241	-0.0661344397	-0.0390534956	-0.1344090315	0.1327986371	0.0177361669	-0.0643875179	-0.1033874542	0.0038050622	-0.1198900236	-0.0447074713	-0.034005155	-0.0912733099	-0.0554659336	-0.0884338179	-0.0018198638	-0.1079915462	-0.0007517741	0.0361038238	-0.0619606026	0.0631871395	0.0526330714	0.130052988	-0.0530477151	-0.0573564154	0.0702629768	-0.151815449	-0.1031875427	0.0653209521	0.2200909856	-0.0974421717	-0.0407357296	0.1261383066	-0.0549500078	-0.0268180908	0.0967430644	0.1873373567	0.1029045351	0.0205592889	0.0069592726	0.0923725965	0.0486090484	0.0380358996	0.0395799906	0.0938846066	0.0838544866	-0.0445775824	-0.018747923	0.1509906427	-0.0332356914	0.1271583262	0.0829945482	-0.0761118428	-0.05619627	0.0163045775	-0.0361224311	-0.091957378	0.0940386689	-0.0785755999999999	0.0104392999999999	0.0001089789844899	0.0061741249153599	0.170809	-0.009587	9.191056900000024e-05	0.0291757144809999	0.0460941	0.0088065999999999	7.755620355999997e-05	0.0021246660548099	0.00404602	0.00051322	2.633947684e-07	1.63702778404e-05	0.0011734	5.1889999999999966e-05	1.37686756e-06	2.692572099999996e-09	-0.00177265	-0.00013301	3.1422880225e-06	1.7691660100000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.7430506723061	2.399645936493016	5.758300620527444	550182.7532206593	932.7997949445952	0.1244794748204185	0.0154951396515672	870115.4574486788	709.0336393014732	0.2734247421288955	502728.70166109153	0.074761089608253	771.6265712844308	598.3887728876629	1.041706	29.766479	0.0976078	0.0547656	0.0494824193	-0.088334729	0.0544515848	0.0138689081	-0.042270229	0.0191287852	-0.0968661703	-0.0897928691	-0.055889158	-0.0228462546	0.146579174	0.1855237248	0.038343505	0.0164746699	0.0332266291	-0.0554275088	-0.0617986111	0.1155342521	0.0556630461	0.0592224071	0.1457035559	-0.0732482562	0.0267608425	0.0139431247	0.1408314817	-0.0408377071	-0.0734558427	-0.0097784441	-0.0159418176	0.0498324573	0.0321803562	0.0992614832	0.0442154325	0.0666627559	0.04901671	0.0343949233	-0.0455714118	-0.0413766899	0.1873280668	0.0491807689	-0.0070941101	-0.0250170678	-0.00269457	-0.0169737992	0.0848260372	-0.1673227253	-0.0717537494	-0.0193476575	0.0262574161	0.0426068419	-0.0275528275	0.0680919237	0.1158068179	-0.022580995	-0.0991511015	0.0645543527	0.0259377498	-0.0904027777	-0.0202258068	0.0252350024	-0.0484003855	0.1167995104	-0.0144237309	0.0567421804	0.0188105404	-0.0783223251	-0.1202829777	0.0927702291	-0.0532512758	-0.1370213077	-0.054337456	0.0819634489	0.0021596904	0.1326772598	-0.010045492	0.070297585	0.0644658588	0.0713609647	0.009442918	-0.035606359	0.1214687475	-0.0629353662	0.0046385021	0.0831385186	-0.0655363164	0.0987262269	-0.078501312	0.089119349	0.1037612807	0.0650661981	-0.0703185702	-0.0093521991	-0.0226920759	-0.1288890108	-0.0719180646	-0.0124701243	0.0460172397	-0.0304977376	0.0684517627	-0.0951698728	-0.0465024183	-0.0721341626	-0.0383647583	-0.0890452037	0.0979282008	-0.0619195	0.0166560999999998	0.0002774256672099	0.00383402448025	0.216505	0.045696	0.002088124416	0.046874415025	0.0525706	0.0064765	4.194505225000004e-05	0.00276366798436	0.00406827	2.22499999999997e-05	4.950624999999867e-10	1.65508207929e-05	0.000969926	-0.000203474	9.40756445476e-07	4.1401668676000024e-08	-0.00142279	0.00034986	2.0243313841e-06	1.224020196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.0209328222003	1.2778821498941395	1.6329827890180686	552080.1066119727	932.8099472015424	0.0101522569472081	0.0001030683211221	870134.3975981444	710.299068754503	1.2654294530298102	504524.7670735141	1.6013117005953248	772.3964747283898	607.7364252917598	0.973884	27.828468	0.1171781999999999	0.065235	0.0107064208	-0.0428275896	0.0054835599	-0.0871353913	0.0473843545	0.0809959576	-0.0095800413	0.0659245078	-0.0453792241	-0.1136829662	-0.1392987552	0.0246078203	0.0790974429	0.0100070854	-0.1281908327	0.0889251474	-0.0669466486	0.0754157402	-0.0050531301	-0.0016710826	0.0291451753	0.0018437801	0.1168700033	-0.0246669141	-0.0816873609	0.0304301591	0.056985777	0.0198445256	0.0523403039	0.0825820903	-0.0220322855	-0.0416928933	-0.0464689889	0.0793876335	0.015602518	-0.0055536835	-0.1045351668	0.0142828209	0.062953102	-0.0328971514	-0.0030630802	-0.062875181	-0.1104077951	-0.0105662866	-0.0783562345	-0.0678276926	0.166566736	0.0885899409	0.1212724613	0.1165340349	0.0709083005	-0.139003393	0.1053422932	0.0763819589	-0.0433091213	-0.0435066449	0.0558803231	0.071268967	0.1647594557	0.0134010031	0.0814413015	-0.0374318752	-0.0113359467	-0.0413743992	-0.0878594727	-0.0199895265	-0.0361639574	0.0252972594	-0.0405511808	0.1834657297	-0.0999973619	-0.0447713585	-0.0623105842	0.0814081882	-0.0690309608	0.0678293904	0.0371465735	-0.0480066167	0.0501780624	-0.0308769381	0.0870916429	-0.0110779464	0.085081846	0.0641108859	-0.0668536379	0.0614704008	0.0981479985	0.1031035723	0.0854736082	-0.0369579792	0.0351247381	-0.0657920986	-0.1584245518	-0.130033885	0.0635480152	-0.0507214638	-0.110434733	0.1089680396	0.0111753899	0.0095567859	-0.0361867735	-0.0430859095	-0.0405906974	-0.0859808972	0.1014413551	-0.0721075999999999	-0.0101880999999998	0.0001037973816099	0.0051995059777599	0.159866	-0.0566389999999999	0.0032079763209999	0.025557137956	0.0337352	-0.0188354	0.00035477229316	0.00113806371904	0.00412684	5.8569999999999976e-05	3.430444899999997e-09	1.7030808385599997e-05	0.00119181	0.000221884	1.4204110761e-06	4.9232509456e-08	-0.00177265	-0.00034986	3.1422880225e-06	1.224020196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.5163891968137	-1.504543625386532	2.2636515206912486	549846.5554474805	932.09773436508	-0.7122128364624132	0.5072471244218361	868806.1864085152	710.7172796210019	0.4182108664989528	505119.0515518774	0.1749003288578049	772.9310275367839	610.8833403503609	1.003764	28.682281	0.2591041999999999	0.146171	0.0654549048	0.0723482882	-0.0303399838	0.0704974065	-0.0524209685	-0.0797686238	0.0957258481	-0.0689583442	0.0514755652	0.098333428	0.0309251929	0.041430508	0.1372389172	-0.1150250114	0.1243317407	0.0079552059	0.0304050941	0.0582782555	-0.0424684708	-0.0025208189	0.0131498193	0.1245023069	-0.0118863687	0.0568877656	0.0646513823	0.0720402747	0.1269525669	-0.0677793963	-0.0695312196	-0.1301214797	-0.1129235611	-0.0299731982	0.0818869559	0.0568207756	0.0141078202	0.1096972406	-0.0920844549	-0.0554095233	0.0327030654	-0.0038132642	0.0762839854	0.0263975952	-0.0544543138	0.1370396637	-0.0436362508	0.1372468211	0.1245801044	-0.1859369646	0.0511573647	-0.0686672628	0.0995423689	0.0322632006	0.0328021763	0.1314879348	0.137162634	-0.0025430218	0.0554633634	0.0170302952	-0.0055826485	-0.0895138703	0.049847214	0.044303068	0.0835737229	-0.0085398119	0.1051805203	0.1020054907	0.007209703	0.050333185	0.0814013519	-0.0213774244	0.0325776177	0.213644894	0.0180406297	0.0073156951	0.0738370411	0.1368734103	0.0085531623	0.1017697675	-0.0018772232	0.0101289254	-0.0871338103	0.0467868206	0.0824607218	-0.0061554967	0.0364502695	-0.2162291016	-0.0277749999	-0.0059311573	0.1202975396	0.0255062208	-0.0487137201	0.025185167	-0.0060260768	0.0170113184	-0.1164546695	-0.0366496716	0.0291405204	0.11494628	-0.0494153187	-0.0478459139	-0.1521051378	0.0179216561	-0.0427992974	-0.0827696937	0.1045646294	-0.118099	-0.0459914000000001	0.00211520887396	0.013947373801	0.263717	0.1038509999999999	0.0107850302009999	0.0695466560889999	0.120899	0.0871638	0.00759752803044	0.014616568201	0.00375518	-0.0003716599999999	1.3813115559999985e-07	1.41013768324e-05	0.00112151	-7.029999999999992e-05	1.2577846801e-06	4.9420899999999895e-09	-0.00177265	0.0	3.1422880225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.9319128123694	1.415523615555685	2.0037071061958387	551947.8270750461	933.7650825105412	1.6673481454612329	2.7800498381730128	871917.2293159178	711.6205845174791	0.9033048964771524	506403.8563089986	0.815959735999599	774.4163584323627	601.1340247373075	1.079181	30.837305	0.48623055	0.262856	0.0507615107	-0.133023621	0.006606817	-0.0888122153	-0.0510225763	0.0850515648	-0.1670997222	-0.1724628371	0.0286180029	-0.0401713176	0.0021417279	0.0239095205	-0.0042762203	0.0813531006	-0.0468012631	-0.0137717441	-0.0870741042	-0.0710402148	0.0136695948	-0.1209933291	0.1429603819	-0.0593276606	0.1015566577	0.0248255935	0.0782497084	-0.0174094986	-0.0687029444	0.0323219978	-0.0082767098	0.1165803685	-0.07666482	0.0366736178	0.0706257457	0.0230153661	0.0072570306	-0.2114836478	-0.0114592605	0.0878696445	0.0194268014	-0.128906211	-0.0892270133	0.0085425419	0.0928792265	-0.0600906971	0.0140232949	-0.1348903011	0.007029745	-0.0475565936	-0.0252067157	0.0794295	-0.0124852021	-0.1334473909	-0.0119209197	-0.0548921504	0.0717957427	-0.0417651024	0.1021004296	0.0176911161	-0.1728456956	-0.0825195612	0.0762888612	0.0363737018	0.0420737407	0.0913708818	-0.0676768095	0.0320465845	-0.0281554124	0.1604579426	-0.0396110571	-0.0660654751	-0.0361658479	-0.109995466	-0.0048181172	0.1231702846	-0.0912346908	-0.0579993851	0.1026835259	0.0202409803	-0.0740490386	0.0425511532	-0.0412679053	0.0225215328	-0.0204207517	0.0313061478	0.0056984807	0.1339061464	0.1191644962	-0.1876806848	-0.0020677659	0.163102497	0.0922582583	-0.0125660928	-0.0400960102	-0.0841967323	-0.1589436385	0.1090454274	0.0546811413	0.0703709758	-0.010598927	-0.0305721912	0.0132129202	0.0058255996	-0.0449896151	-0.0794170796	0.1072860197	-0.0898979	0.0282010999999999	0.0007953020412099	0.00808163242441	0.0871124999999999	-0.1766045	0.03118914942025	0.0075885876562499	-0.04491	-0.165809	0.027492624481	0.0020169081	0.00514151	0.00138633	1.9219108689000007e-06	2.64351250801e-05	0.000669621	-0.000451889	4.483922836410001e-07	2.0420366832100006e-07	-0.00224675	-0.0004741	5.0478855625000005e-06	2.247708100000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
