global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
751.3334503499464	-1.685587445388819	564501.9536147553	2.841205036052405	888.6440940651316	-2.145530045963824	4.603299178133528	789688.3259168385	722.6013189818502	-1.567566711688869	522152.66619430966	2.4572653955950536	742.5674723181512	632.6016833782625	1.052497	25.160019	0.12774134	0.0578188	0.1593495492	-0.0791697955	-0.1329400691	-0.1320062411	-0.0663446187	0.0423476311	-0.0543801396	0.0977561029	-0.0369615714	0.016281018	0.0347385035	-0.0829595638	0.0982147117	-0.0022941528	0.0480564283	0.0125617906	-0.1120483955	0.1153649348	0.0986575012	0.0320351796	-0.0280254107	-0.039708829	0.0860549201	0.0773140778	0.0484010135	0.0489391195	0.0201200726	-0.0529544959	0.0471675683	0.0405076657	0.0376530918	-0.1001786556	-0.0054496835	-0.0762930167	0.0756303573	-0.0255450716	0.0430272909	0.1878496588	-0.0511547499	0.0471054875	-0.0807537316	-0.022006758	0.1332877057	-0.0031815288	0.095763946	0.0873427782	0.0195835182	-0.1574464508	-0.0048119705	-0.0125723724	-0.0081176476	-0.0553879755	0.0082613084	0.2096505929	0.0881611043	-0.0520872735	0.0482196655	0.062515	-0.0795217035	-0.1134163124	-0.0848363841	-0.0244120246	-0.0969557167	0.0552243406	0.0384893103	0.0413842011	-0.0112096904	-0.0598287345	-0.0779038859	0.0253700771	-0.0017700757	-0.1339991517	0.0449949419	0.0540336657	0.0795638522	0.0728790035	0.0471926184	0.0547299563	0.1154751773	0.0812334836	0.0341984915	-0.0545266315	-0.0044349148	-0.0524826821	0.0743041778	0.0451375888	0.1144098871	-0.0826910862	0.0738644964	-0.0966263429	0.0545528173	0.0214258529	0.1593208871	0.1398135932	0.099141769	0.0566681795	-0.0011853914	0.0421298	0.03751189	0.0014071418913721	0.00177492004804	0.0805038	0.0189862999999999	0.0003604795876899	0.00648086181444	0.0203948	0.02336165	0.00041594786704	0.0005457666907225	-0.000859054	0.0005809659999999	3.375214931559999e-07	7.379737749160001e-07	-0.00116747	-0.000186402	1.3629862009000005e-06	3.4745705604000005e-08	0.000370252	0.000190262	1.37086543504e-07	3.6199628644000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.8882127268346	-2.44523762311178	560833.5551611927	5.979187033481345	885.7069572154116	-2.937136849719991	8.626772873983073	784476.814059783	722.5103223463688	-0.0909966354814741	522021.16589705367	0.0082803876689482	743.1968044551205	619.0229724971554	1.076057	25.723219	0.121523	0.0773349	0.1353043603	-0.0349208073	0.033533073	-0.0696888716	0.0058990348	0.0168093064	-0.0676540709	-0.0858654825	0.0520054277	0.1307012918	0.0273842714	-0.158977062	0.0867457717	-0.054421817	0.0756092895	-0.0011711266	0.0505264434	-0.1043462629	-0.0176512686	0.0020514853	-0.0147627602	0.0115742922	0.0383940895	-0.079264732	-0.0678406076	0.0117580328	0.0946375106	-0.1212399751	-0.016700402	-0.1156386602	-0.0366711992	0.0492263633	0.0080180497	-0.1632605255	0.0781318016	0.0909306542	-0.0565970995	-0.0764434821	-0.0985742701	0.0284839178	-0.1429793524	-0.1338509249	0.118898957	0.1305773398	0.1227121413	-0.0512926282	-0.0382361504	0.0161081869	-0.0836800183	-0.0046214138	0.0365389903	-0.01244738	-0.0784307529	-0.0813395174	0.0527950749	-0.0456347423	0.0807113484	-0.0474860605	-0.0874635688	0.0069333509	0.0818619541	0.0122984751	-0.0047725114	-0.0739301411	-0.0582721631	0.0090164992	0.0453593087	0.0741252835	-0.1234943509	-0.0158099996	-0.0555856618	0.0492376321	0.0881727885	-0.0168160321	0.1278285493	-0.126584876	-0.0412663999	0.0878895602	0.090241573	0.0082191632	0.1200767136	-0.0470672801	-0.001097866	0.0381204611	0.0427465468	-0.0422925941	0.2252604526	0.0713432505	0.1064841911	-0.0052875217	0.0545907451	-0.0753623974	0.0292456301	0.0862196797	0.0979282008	0.0524983198	-0.0082906521	0.0452608	0.0031309999999999	9.803160999999967e-06	0.00204854001664	0.0532806	-0.0272232	0.00074110261824	0.0028388223363599	0.0202726	-0.0001221999999999	0.00041097831076	1.4932839999999852e-08	0.000535642	0.001394696	1.945176932416e-06	2.86912352164e-07	-0.000991234	0.000176236	9.825448427559995e-07	3.1059127696000075e-08	0.000620252	0.0002499999999999	3.847125435039999e-07	6.249999999999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.1568034704144	-0.7314092564201928	559738.6025790683	0.5349595003771394	884.36898349778	-1.3379737176315984	1.7901736690729204	782108.4989728967	721.3333527058637	-1.1769696405050354	520321.805725882	1.3852575346705522	741.7964276249932	597.1399330371929	1.052189	25.152655	0.1351297	0.0652361	0.0960723684	0.0074994951	0.1188530179	-0.0566789985	-0.0390226879	0.0086928912	0.0559962031	-0.1262779239	-0.0044674348	0.0501308198	0.1320795025	-0.0696533259	0.0601981562	-0.0026800543	0.0183794258	-0.0062294787	0.067301734	0.0984497353	-0.0737731468	-0.0433154749	-0.0057537727	0.0569563934	0.0253970798	-0.0010261563	-0.0182269708	0.2038580088	0.0979892	0.0001606709	0.0487769947	-0.0752589965	-0.041073631	0.0659135959	0.0728354238	0.0269853929	0.0258286866	0.0056628889	-0.0815354735	0.1342952085	-0.0069267981	0.0278690699	-0.0629837751	0.1072826995	0.0433981157	0.292473351	-0.0131593542	-0.1556519199	-0.100095628	-0.0137261054	0.1488152124	-0.0521689751	0.0251270147	0.0155619073	-0.0170734399	0.0951748568	0.0054499076	-0.0492028657	0.0324486587	-0.0359934724	-0.0398092383	-0.0041903645	-0.0811996929	0.0651980825	0.1272457971	-0.0915280277	0.0067886157	0.0609197686	0.0198129189	-0.0872999868	-0.0982389865	-0.0414367106	-0.0136712421	-0.0282166229	-0.059970522	0.0849915501	0.0268771463	0.0807776989	0.0838251343	-0.0385035447	-0.0670176464	0.0846231011	0.1201258804	0.0406584514	-0.0623535907	-0.0102866431	0.1021132959	-0.0648260939	0.0125382104	-0.0860281033	-0.0614954331	-0.1408317139	0.1336606046	-0.1078864251	-0.1270220397	-0.0508441454	0.0966728009	0.0482387676	-0.0153640485	0.0504416	0.0051808	2.6840688640000062e-05	0.00254435501056	0.101738	0.0484574	0.00234811961476	0.0103506206439999	0.0475184	0.0272458	0.00225799833856	0.00074233361764	0.0008703549999999	0.0003347129999999	1.1203279236893304e-07	7.575178260248259e-07	-0.000415655	0.0005755789999999	1.7276907902500004e-07	3.312911852409999e-07	0.000794874	0.000174622	6.31824675876e-07	3.0492842884000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.0122849379565	2.855481467542063	564019.4521277302	8.153774411476174	888.7876397863157	4.418656288535658	19.52452339621572	789943.4686369296	721.7550802049755	0.4217274991117392	520930.3958016906	0.177854083507042	742.8135677949316	602.9275020208744	1.004986	24.024267	0.3038751089999999	0.167188	0.1206748152	0.0145964893	0.1170827373	-0.0849819965	-0.0806634849	0.0481723118	-0.0113603588	-0.082475286	0.0332689302	0.0173953725	-0.0321399834	0.1038188037	0.1096945119	0.0451920241	0.0497314249	-0.1205746406	0.01030972	0.0123550982	-0.1115580906	-0.0240131129	-0.1758124266	-0.0039366448	0.0824313018	0.0160565009	0.1222416534	0.0409536883	-0.0103343061	0.1151805156	-0.1203381314	-0.0018772652	0.1054010377	-0.0824928856	0.100219096	0.0635352349	-0.0866482813	0.1095701223	0.0238613294	0.0386082807	0.1288420996	-0.0112356898	0.0600009431	-0.0264812067	-0.0678379154	0.0331306883	-0.0425232285	0.0355042122	0.0239529611	-0.0984138359	-0.1160534166	0.0158488753	-0.168593804	-0.0295515107	-0.0896189273	-0.0793666627	-0.1235373167	-0.1182453631	0.0452645997	0.0239869111	-0.0831866003	0.0414734912	-0.0396879938	-0.0324557792	0.1497492993	-0.0241812355	0.0945352238	-0.0360923509	-0.0877270194	-0.0103161837	0.0108810673	0.0715978709	0.008796146	0.0246849744	0.0134630439	0.0852319644	-0.1419541411	-0.1185101968	-0.0376975883	-0.0282920774	0.08974132	-0.1477447685	0.0579209813	0.0543314174	0.1011011666	-0.1315502307	-0.0076117268	-0.0372815346	-0.0251860067	-0.0076306808	-0.1237094762	-0.0066845889	-0.0951217129	0.1989708717	-0.1381709049	0.106902723	0.0953761056	0.0438968002	-0.0223783947	0.0526561	0.0022144999999999	4.904010249999974e-06	0.0027726648672099	-0.00475793	-0.1064959299999999	0.0113413831065648	2.26378978849e-05	-0.0745525999999999	-0.1220709999999999	0.0055580901667599	0.0149013290409999	5.33042e-06	-0.0008650245799999	7.482675240040034e-07	2.8413377376400004e-11	-0.000935899	-0.000520244	8.75906938201e-07	2.70653819536e-07	0.000718269	-7.660499999999999e-05	5.15910356361e-07	5.8683260249999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.07861290419	0.0663279662335298	564119.0827620821	0.0043993991046762	889.5789913976786	0.7913516113628702	0.6262373728066112	791350.781936111	721.8854987381311	0.1304185331556482	521118.6732884003	0.0170089937904709	742.2239968748257	615.0904538017005	0.977991	23.378965	0.041381309	0.023552	0.1412902956	-0.0106455618	0.0196127321	-0.0962689336	-0.10748716	-0.0898490429	-0.0169504234	-0.0107768691	-0.0032970532	0.0182938852	-0.0650607123	0.0471605408	0.1251201184	0.010568833	0.0462956099	0.000151472	0.0772187731	0.0477689568	0.07845802	-0.0637207163	-0.1161058413	0.0594374049	0.0309267258	0.0887002726	0.0232909404	-0.0328498885	-0.0166563858	-0.1581574958	-0.0162313993	0.0104377687	0.0512499425	0.0355599796	0.1243677649	0.1147486621	-0.0528873363	-0.0357021297	0.0768892134	0.01437423	0.0099569129	0.0006552335	0.0484069268	0.174162072	-0.0405301159	0.0493464951	0.0428562631	-0.0962506775	-0.0049182345	-0.095829594	-0.08260395	-0.0621772915	0.1577519279	0.0384168066	0.0372524023	-0.0947506764	0.0765514183	-0.1217104313	0.0489039284	-0.0588420003	0.003485973	-0.0650614306	-0.0511182519	-0.1317106843	0.037271676	-0.0442016874	0.0075855248	0.0133001054	-0.0212456331	-0.0247708539	0.0332122323	-0.0226932553	0.06676995	-0.0059762502	0.0265486425	0.0619036639	-0.080983529	0.0277918629	0.1160209617	0.0323504659	-0.0579176992	-0.023970174	0.111677436	0.047891356	0.079897533	-0.0158769117	0.1706929503	0.0290656916	-0.0353255568	0.0296175806	0.0573905652	0.0113002725	0.0528497743	0.0414195267	0.0183698037	-0.0034253669	0.0940386689	0.0394798359	-0.0293067317	0.0579654	0.0053093	2.8188666490000032e-05	0.00335998759716	0.0119458	0.01670373	0.0002790145959129	0.00014270213764	-0.0745508	1.7999999998991043e-06	0.00555782178064	3.2399999996367764e-12	0.00012379	0.00011845958	1.40326720937764e-08	1.5323964100000002e-08	-0.000935899	0.0	8.75906938201e-07	0.0	0.000987139	0.0002688699999999	9.744434053209998e-07	7.229107689999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.7596432355735	-1.3189696686164325	562139.5226247346	1.7396809867301417	887.9192200722015	-1.6597713254770952	2.7548408528759936	788400.5413736266	721.8535301832975	-0.031968554833611	521072.5190380888	0.0010219884981495	742.157604979936	612.3108434308501	0.910279	21.760286	0.0802565999999999	0.0490035	0.1286260735	0.006061351	-0.1139325955	-0.0662476282	-0.1102726015	-0.0493612071	-0.0838779904	0.0443617588	0.0145358757	0.0343609139	-0.0012878285	-0.11724422	0.1108885054	-0.021661074	0.0285389389	-0.0010225549	0.0371840304	0.022430048	0.1211805212	-0.0010787355	0.0059302552	-0.0229153691	0.0900097645	-0.0087132809	0.0373170739	0.1505561989	-0.0175828219	-0.1784209302	-0.0955338844	0.1468161092	0.0891813595	0.0420347549	0.0902709112	0.1130749951	0.0699439919	-0.0455834586	0.0082931829	-0.0407102687	0.1062994758	0.0797462488	-0.0433647905	0.1258202872	-0.0888191367	-0.0031151686	0.1185201352	0.1527903396	-0.020104296	-0.0508070024	-0.0792186085	-0.0736660419	-0.1656883892	-0.0484614657	0.0126126238	0.0616192711	-0.0308258223	-0.1104003782	0.0338782016	0.0021375462	-0.0349747404	-0.0616896938	-0.0198053818	-0.0844549643	-0.0728575741	-0.057384854	-0.0412709793	0.012241179	-0.0296118344	0.004122046	-0.125761433	0.074921389	0.0243242625	0.0916184926	-0.0403400946	0.1256057642	-0.0257068333	0.0544166623	0.0873833258	0.0455639662	-0.005154753	0.064496664	0.0881790995	-0.0295092494	0.2100479977	-0.0007537975	0.1002023833	-0.0122944377	-0.0513828662	0.0581488517	-0.0293364246	0.0788748079	-0.1396583176	0.0468141356	0.0422393598	-0.0797516921	0.092661062	0.034995421	-0.0361224311	0.0579654	0.0	0.0	0.00335998759716	0.0492017	0.0372559	0.00138800208481	0.00242080728289	-0.0503588	0.0241919999999999	0.00253600873744	0.0005852528639999	-0.000252384	-0.0003761739999999	1.4150687827599997e-07	6.369768345599998e-08	-0.000935899	0.0	8.75906938201e-07	0.0	0.000987139	0.0	9.744434053209998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.0451898350587	-2.714453400514799	558076.515655699	7.368257263566355	884.9845075502171	-2.934712521984352	8.612537586691756	783197.5786039003	722.0987122363335	0.2451820530360464	521426.5502133712	0.0601142391309707	742.4338326117659	601.172955764953	0.942728	22.535978	0.0978554	0.0513781	0.1028137769	0.0383634092	-0.1194686479	-0.0267598237	-0.0905239238	0.0527599936	-0.0701435154	0.0114583078	-0.0237736224	0.0488954025	0.0114473294	-0.1636332604	0.1082602474	-0.000968228	-0.0215200969	-0.0763639379	0.0379095444	-0.0601500339	0.1025018448	-0.0472515283	0.0468818256	-0.0202526421	0.0153639999	0.0017443111	0.0193938269	-0.0432122095	0.0785944851	0.0083403227	0.0556737369	0.0551767618	0.0422967927	0.0399676635	0.01755059	-0.1492080556	0.0657538313	0.1301348817	-0.0802819555	0.1036641087	0.024819137	0.0562843645	-0.0353370025	0.1347103232	-0.0817234358	-0.0104380979	-0.0876388778	0.0255800853	0.1438652271	0.0242408698	0.0537956415	-0.0850829794	0.027523366	0.0210647752	-0.1640346938	0.0118731948	-0.0458894083	-0.104219229	0.0216078836	0.0481095288	-0.062977508	-0.0028064774	0.0540738623	-0.0353913587	-0.0832857694	-0.0381899196	-0.073773476	0.068459534	0.0544151291	-0.0061193556	-0.0014055559	-0.0326534319	0.1001947806	-0.0722290554	0.0615570774	0.0458817773	0.0512366574	-0.0238711502	0.0013774893	0.0454167495	0.0476795665	0.0471697977	-0.0163138896	0.1581588323	0.0823907282	-0.0803818427	-0.0360872156	-0.0515564154	-0.040218451	-0.0167363357	-0.0259545423	0.1072121753	0.0456088598	-0.0104983175	-0.1722863071	0.0206420294	0.0912438734	0.030451217	-0.0427992974	0.0579744	9.000000000002062e-06	8.100000000003711e-11	0.00336103105536	0.0198866	-0.0293151	0.00085937508801	0.00039547685956	-0.0179573	0.0324015	0.0003224646232899	0.00104985720225	-0.000650346	-0.000397962	1.5837375344400002e-07	4.22949919716e-07	-0.00119931	-0.000263411	1.4383444761e-06	6.938535492100004e-08	0.000925916	-6.12229999999999e-05	8.573204390560001e-07	3.748255728999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.4777240876367	-0.5674657474220339	557228.9925590579	0.3220173744972476	883.6185902655283	-1.3659172846888623	1.8657300286117944	780781.8130628396	722.9096598838554	0.8109476475218571	522598.3763533915	0.6576360870212342	743.9451673582283	584.4628703999274	1.083289	25.896118	0.12149211	0.068641	0.0552367488	0.0798199212	-0.0107165213	-0.0021007421	-0.0005959601	-0.0623513378	-0.1511623759	-0.1063400733	0.0128024558	0.0208429611	-0.0421773346	-0.1625060592	0.0968591189	-0.0351253318	0.0383379347	-0.0415378865	0.1214174772	-0.0559969709	0.0763578055	-0.0241663739	0.0681477764	-0.0817087963	-0.0021244103	-0.0195942236	-0.191293124	0.075019939	-0.0798914502	0.0096681699	-0.0457526194	-0.0540407731	0.0512169218	0.023227878	0.0780914269	-0.1068029809	-0.0134059887	-0.0402275979	-0.2049072087	-0.0721595993	0.0081005288	-0.0687826848	0.1057056094	-0.0461757532	0.044139175	0.0335806407	0.0786526767	0.0959081554	-0.1077190443	-0.1038546333	-0.0283565627	-0.0457499291	-0.1286416113	-0.1091597346	-0.1026395357	-0.0488766824	0.0291604905	-0.1216779535	0.0550189919	-0.1201796145	-0.0170588296	0.0561010759	0.0637036885	-0.0168031677	-0.0899694985	-0.0649612973	-0.0370109456	0.0412411806	0.0511736365	0.169889624	-0.1646333596	0.0260744462	-0.1234216488	-0.0615298928	0.0435977609	-0.0150121478	-0.0009849345	-0.1232642874	-0.0678661763	-0.0092274855	-0.0249941736	-0.1378109238	-0.0344508799	0.0562087779	0.1125692811	0.0959034287	-0.0150849698	0.0120244167	0.1020213153	-0.0752968179	-0.0679514053	-0.1074671969	-0.0415386652	-0.0255247647	-0.029193496	-0.0116394284	0.0897877085	0.0258549876	-0.0493116688	0.0431587	-0.0148157	0.00021950496649	0.00186267338569	0.00507074	-0.01481586	0.0002195097075396	2.57124041476e-05	-0.0656848	-0.0477275	0.00431449295104	0.00227791425625	0.000156004	0.00080635	6.502003224999999e-07	2.4337248016000004e-08	-0.001123	7.631e-05	1.2611290000000005e-06	5.823216100000001e-09	0.000925917	9.99999999907325e-10	8.573222908889999e-07	9.999999998146501e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.9141626674646	1.4364385798278363	559375.5947185747	2.063355793617811	882.7957223936031	-0.8228678719251548	0.6771115346466329	779328.2874764436	722.6374781712127	-0.2721817126426913	522204.9248576499	0.0740828846971085	742.9161027137609	595.4872770760913	1.104489	26.402905	0.0498054	0.0271454	0.1007490814	0.0437724864	0.0224167631	-0.0320310889	-0.0807183563	0.036192206	-0.0879324428	-0.020780545	-0.0700702687	-0.1103149247	0.1009490407	-0.1026794771	0.112984428	0.0537169393	0.0793906047	-0.0846999091	0.067681121	0.0666440512	-0.0284914645	0.092299373	0.0779380878	-0.0864984504	-0.0627777012	0.0366025538	-0.1694589823	-0.0629382557	0.0488314571	0.1229763388	-0.1266176994	-0.0225350302	0.0707403367	-0.0062673253	-0.1550902945	-0.0079532725	-0.1219966132	-0.103423613	-0.16520529	0.1010681599	0.0503441528	-0.0886111823	-0.0272446538	-0.0598070316	0.0285693305	-0.1159534438	0.0379355699	0.0813261713	0.0408972949	0.0227404108	0.0218287475	0.1219952277	0.0701530443	-0.0321535411	-0.169464738	0.0753197947	-0.0749435807	-0.1261041829	0.0947939777	0.0213898337	-0.0289663722	0.0584019777	-0.0952075398	0.0776326239	-0.1328699313	-0.0744845245	-0.0392213312	-0.053605197	-0.0110199544	0.137184426	0.0129558848	-0.0133476372	0.0108685215	-0.021131956	0.1412058425	0.0210497616	-0.0844770981	-0.061045054	-0.0451559906	-0.0526943248	-0.0817732771	-0.0865375427	-0.0566253678	-0.1470392905	0.0977635478	-0.0387929382	-0.2730862149	-0.0652553887	-0.0504840104	-0.1409687125	-0.020962423	-0.0671592683	-0.0328726885	-0.0848076377	-0.0598794	0.0389568307	0.0882931893	0.0212145853	-0.0556345156	0.0501334	0.0069747	4.864644009000001e-05	0.00251335779556	0.00146304	-0.0036076999999999	1.3015499289999998e-05	2.1404860416e-06	-0.085729	-0.0200441999999999	0.007349461441	0.0004017699536399	0.000441061	0.000285057	8.125749324900001e-08	1.9453480572100005e-07	-0.00109741	2.559000000000003e-05	1.2043087081000002e-06	6.548481000000015e-10	0.000998846	7.292900000000011e-05	9.976933317160002e-07	5.318639041000016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.5025869190002	2.588424251535685	563254.1329721115	6.699940105938069	891.405658548319	8.60993615471591	74.1310005882842	794604.0480919624	723.697858372507	1.0603802012942651	523738.5902129532	1.1244061712968665	743.9156965932831	603.8854864330157	1.285033	30.718809	0.22405756	0.154373	0.0906392058	0.0078041481	0.0376223328	-0.091888789	-0.0470986826	0.1236185585	-0.1027153346	-0.0213248112	0.0001038713	-0.0144360056	-0.061817002	-0.0848206842	0.0788418862	0.0134304999	0.111592291	-0.1790544994	-0.0149874646	0.084318074	-0.0472668299	0.0410760144	0.0159192957	-0.1539807982	-0.172172833	0.0271415775	0.1261344325	-0.0474772804	-0.0995836721	-0.0250351371	0.0307149598	0.0178640278	-0.0591966668	-0.0987139033	-0.1824933025	-0.0023886162	-0.1653642434	0.0787023039	0.1132625625	-0.0515374829	-0.1073452014	-0.1249733587	0.0523109992	-0.0034828941	-0.120888897	-0.0672705101	0.0154104622	0.0204992665	-0.0722691794	-0.1464538554	-0.0840869937	-0.0571112695	0.0433846239	0.136403762	-0.0691523946	-0.0612866375	-0.0105548914	-0.1086792627	0.0899406782	0.0636376465	-0.1218234535	0.0791098245	-0.095298076	0.0586472136	-0.1475203294	-0.1053492358	0.1199604151	-0.0264268891	-0.0852316578	0.0917592173	0.1173686775	-0.1222073933	0.0038079626	0.1078127945	0.0489477399	0.0367447691	0.0033472153	-0.0975328322	0.0137341072	0.1394374582	0.0694645073	-0.0315896655	-0.1647667043	-0.040465859	-0.06881484	-0.0723146303	0.0618334936	0.1062072766	-0.0776065861	0.0679627595	0.0066687882	-0.0835833056	-0.205421577	0.1706763326	0.0112515343	-0.0178295671	0.0867609543	0.0165379384	-0.0617435365	0.0697551	0.0196217	0.0003850111108899	0.00486577397601	0.0250185	0.02355546	0.0005548596958116	0.00062592534225	-0.0780161999999999	0.0077128000000001	0.0060865274624399	5.948728384000159e-05	0.00341138	0.002970319	8.822794961761e-06	1.16375135044e-05	-0.000854377	0.000243033	7.29960058129e-07	5.9065039089000024e-08	0.0007488459999999	-0.0002500000000001	5.607703317158502e-07	6.250000000005005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.8544251930773	-6.648161725922932	553319.4058793235	44.19805433402659	886.0952324416899	-5.310426106629166	28.2006254339686	785164.7609558924	720.2319641523952	-3.4658942201117497	518734.08218681713	12.012422745004034	741.7650699529854	606.3083267428286	2.680426	64.075806	1.26217015	0.884444	-0.1294370018	-0.2926224365	0.0624785349	-0.0322203805	0.1350291959	0.1761699889	0.0761955507	-0.1213660154	-0.062701109	-0.30826466	-0.3053298152	0.0799306077	-0.2828952927	0.129134215	0.0272176099	-0.1888770334	0.168240304	0.1851056603	0.166234967	0.1003278766	-0.1861929023	-0.0860106082	-0.2362638509	0.1026230054	-0.0399723556	0.0239277304	0.1773499897	0.0453134204	0.1968554789	0.0916362262	-0.0339840662	-0.1507787474	0.0489850518	-0.137656317	0.02342101	0.0760836673	0.041555496	-0.0731528043	0.0857947016	-0.0891797774	-0.2166983911	0.049786662	0.002285146	-0.074542456	-0.0181776559	-0.1189418	0.0003077423	0.002505824	0.0972316066	-0.0399481584	-0.027315823	-0.0919572342	-0.0508567457	-0.0672182297	-0.1387333802	0.0825951937	-0.0392345116	-0.0142013513	0.0588046803	0.3172657816	-0.2061183474	-0.0478965401	-0.1140192751	-0.0870887158	0.1246105694	-0.3290286093	0.265988718	-0.3171144276	0.0862421015	0.0270974451	0.0247463693	-0.0765891991	0.2039091215	0.0209795246	0.1910233812	0.0459498608	0.0405558667	0.1122324577	-0.0521195091	-0.0808087109	-0.0990491629	0.0660944111	0.0454331027	-0.1698249014	-0.0443919835	-0.1215297615	0.0301152545	0.0730599351	0.0849322716	-0.0350295336	0.0594849275	-0.0204354507	0.0716867665	-0.0164990554	0.0851916578	0.0118330366	-0.0676152521	0.0807234	0.0109683	0.00012030360489	0.00651626730756	0.244864	0.2198455	0.04833204387025	0.059958378496	-0.117654	-0.0396378000000001	0.0138424637159999	0.00157115518884	0.0200023	0.01659092	0.0002752586264464	0.00040009200529	0.00137271	0.002227087	1.8843327441e-06	4.959916505569e-06	0.00176521	0.001016364	3.1159663441e-06	1.032995780496203e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
