global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
740.8270221410411	0.7154451371222876	548824.6767343626	0.511861744231929	818.4487083747509	1.4400438155236088	669858.288240298	2.0737261906277937	708.5933008490587	3.802666127320663	14.460269675871928	502104.46600816457	713.1434026286145	638.2990608548594	1.178256	28.508791	0.21117729	0.135283	-0.1028541126	-0.1879922615	0.0779131826	-0.0484372406	-0.1346653688	0.0335224656	-0.0608066805	0.1908230699	-0.0607558619	-0.0827651299	0.0074284039	0.1567274219	-0.0250635746	-0.1074136617	-0.0168115076	-0.0570515599	0.0476926422	-0.2323548401	0.1183629221	0.0279075036	0.0093246809	-0.0778605137	0.097466984	0.0039084421	0.023520248	-0.1047894029	0.0807302647	-0.002708992	-0.0316425621	-0.0658735006	0.0012584305	0.0608765269	-0.0440006807	-0.2068791244	0.002112668	0.0709551551	-0.0028928045	0.0225805226	0.126242466	0.0298103253	-0.1196291306	-0.0529542255	-0.0721911051	0.0803446719	0.0715448552	0.0279539455	-0.1174554982	0.1401170503	0.1460594805	-0.0494211727	-0.003108394	0.0748802523	0.0617815904	0.1754023874	0.0319557517	-0.0162087786	-0.0022228493	0.0098770741	-0.058112984	0.0603687808	-0.008677945	-0.2134751065	-0.0679131525	0.0281149241	0.0931013439	-0.249422344	-0.0543030256	-0.0370304596	0.0485053661	0.0388959535	-0.0054810473	-0.03127582	0.0909474128	0.0664565693	0.0209605447	0.007576223	-0.107336264	0.063877907	0.0011785861	-0.0185661991	0.058596625	0.1139920174	-0.0036467658	0.1294886828	0.004622172	0.0801011942	0.1389765765	0.0052085795	-0.0221377685	0.0123753493	0.1082192943	0.2335238115	0.050992426	-0.0254899678	-0.0254268731	0.0801078469	0.1405359295	0.0376530288	-0.1638548318	-0.1010178014	0.0025084124	-0.0032269299	-0.0860489286	-0.0179905312	-0.0207632435	0.0400524728	0.1025263906	0.0685692013	0.0200485104	0.00847413	-0.00340737	1.1610170316899998e-05	7.18108792569e-05	-0.0391696	0.0974634	0.00949911433956	0.00153425756416	-0.0660912	0.0901797999999999	0.00436804671744	0.0081323963280399	-0.000149843	-0.0002132931	4.5493946507610003e-08	2.2452924649000004e-08	-0.000176676	-0.0001892412999999	3.1214408975999995e-08	3.581226962568999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.9599739876575	-3.867048153383621	543110.0032598887	14.954061420587673	818.7136430950048	0.2649347202539047	670292.0293898949	0.0701904059960147	706.0980045036896	-2.49529634536907	6.226503851212237	498574.3919640925	712.0145442435506	635.4902368035263	1.143425	27.666042	0.14963183	0.0892356	-0.0333271676	-0.1368096363	0.0468563461	0.0146292003	-0.0006170825	-0.0194629	-0.0920363356	0.1461734584	0.0235133723	-0.1597554344	0.0608399537	-0.1129719698	0.1629090398	0.0800599934	0.0611951442	-0.026067929	0.0306767461	-0.0352931117	-0.0324987431	0.0517849322	0.0580314908	-0.0638122519	0.1962526514	-0.0205225526	-0.0147582167	-0.1048511448	0.0245500978	-0.0015008316	-0.0750226631	-0.0758106126	-0.0498426602	-0.0725212133	0.0331922546	-0.0400688289	-0.0623486603	-0.0190157396	0.1533626616	-0.035617889	0.0418796221	-0.117041278	-0.026453042	-0.1047589624	0.0550955291	-0.0331253727	-0.1437431092	0.0119304367	0.0241213495	0.1189967126	0.0200331955	0.0428888979	0.0453959519	-0.0714275102	0.0334270668	-0.1742711375	-0.0215328942	0.0019553043	-0.1030548855	-0.0311628469	0.0168019834	0.0609480946	0.0591322851	0.144522453	-0.0183616067	0.0997909245	-0.1313735971	-0.0673248307	-0.1018205934	0.0382128086	0.1843552794	0.0295163833	0.0107336298	-0.1878950569	0.0397497848	-0.0709519232	0.0939457092	0.0746343527	-0.0250149072	-0.0311226834	-0.093607217	0.0678113346	0.0622534737	0.1233426281	-0.0679027088	0.0301335574	-0.0149822698	-0.0750053019	-0.0018894574	-0.1344191339	0.0706947944	0.0651406991	-0.0581658407	-0.0035173251	-0.08900958	0.0976327362	-0.0577441888	0.0201407076	0.0212104189	-0.0762485729	0.0471026039	-0.0216852722	-0.0388045977	-0.0298348453	0.0937640743	-0.0378545789	0.0139680885	0.0120291895	0.1014413551	0.0647104904	0.013011472	0.00850625	3.2120000000000065e-05	1.0316944000000043e-09	7.23562890625e-05	-0.0936578	-0.0544882	0.00296896393924	0.00877178350084	-0.122077	-0.0559858	0.014902793929	0.00313440980164	0.000515358	0.000665201	4.42492370401e-07	2.655938681640001e-07	-5.93628e-05	0.0001173131999999	3.52394202384e-09	1.3762386894239996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.1529352207766	-0.8070387668808507	541921.144034165	0.6513115712485642	816.8966095810148	-1.8170335139900544	667320.0707449568	3.301610790963045	707.9687811616029	1.870776657913325	3.4998053037933494	501219.7950994456	712.8758843470248	610.9363036164157	1.015108	24.561314	0.123877922	0.0754187999999999	0.0792418289	-0.111925711	-0.0140161658	-0.0150964768	-0.0975047811	0.001533232	-0.0254921427	0.2045391309	0.0536855589	-0.0139464007	0.0850292862	0.0704492449	0.0040831746	0.0522647489	0.1034587478	-0.0384881978	0.0109705784	-0.179393403	0.1693937883	-0.0303818557	0.0015229096	-0.1551316187	0.021369919	-0.0163229277	-0.0109447117	0.02591431	0.0249074789	-0.1468744853	0.0528516696	0.1305140704	0.0762871922	0.1212191394	0.0683439604	0.0579434522	-0.0134035416	0.1348631633	-0.0037126906	-0.091847563	-0.2130642881	-0.1424945863	-0.0049793552	0.0315832859	0.105259593	0.047800617	-0.012267843	0.0285207626	-0.0566452876	0.1826189391	-0.0431879681	0.0842170622	0.006769983	0.0537899821	0.0809759677	-0.1373215912	0.1558814453	-0.0290217155	0.0176489241	0.0472325883	-0.0563411759	0.0270567965	-0.0334081184	0.0496219935	-0.0453673834	0.049260773	0.0123042081	-0.2461588912	-0.0472284612	-0.0496632076	0.0677361748	0.0048555338	0.0869597005	-0.0015291707	-0.0179682245	-0.0029841925	-0.0094720604	-0.0453798001	0.0598749548	-0.033807103	0.1159367683	0.0631426892	0.1727506578	-0.0277286182	0.0329101123	0.0803056932	0.0547056509	-0.1138525244	-0.0276959682	-0.0530455832	-0.1984628911	-0.0679865667	-0.0901083873	-0.0473531119	-0.1062557353	-0.1504942651	0.0238354245	-0.0679273226	0.0916127969	0.0325841883	0.0895304923	0.1306772462	0.0536207117	-0.1953645933	0.0565614831	0.0599327229	-0.0044743861	0.0126130654	0.1003129872	0.0607412226	0.0059244253	0.0101323	0.00162605	2.644038602500001e-06	0.00010266350329	-0.0713145	0.0223432999999999	0.0004992230548899	0.00508575791025	-0.061735	0.060342	0.0038112102249999	0.003641156964	-6.23981e-05	-0.0005777561	3.3380211108721005e-07	3.89352288361e-09	-7.80146e-06	5.156134e-05	6.08627781316e-11	2.6585717825956e-09	0.000162014	0.000162014	2.6248536196000006e-08	2.6248536196000006e-08	0.0	0.0	0.0	0.0	0.0	0.0
734.8217265709659	-1.3312086498107192	539962.9698407353	1.772116469330878	815.7158172239591	-1.1807923570556795	665392.2944693514	1.3942705904811077	705.8950090823464	-2.073772079256514	4.300530636703886	498287.7638473659	710.7514512271723	608.5481671981426	0.989945	23.952486	0.064238227	0.0389841	0.0764542953	-0.0110220611	-0.054296041	0.1224017748	-0.1120742235	0.0303092625	-0.0518048277	0.0132207167	-0.0471760101	-0.0961945095	0.1187932888	0.0159692985	0.082610383	0.1338872396	0.0604603616	-0.0306291001	0.0259228915	-0.0039909837	-0.0466853809	0.0660562579	0.1098121236	-0.0449029015	0.186146133	0.0092274254	-0.0838102518	0.0146989259	0.0624884329	-0.0190935649	-0.0494662656	-0.0569000765	0.0974502091	0.0888288355	0.0608791456	-0.0283296715	0.0063752957	0.0370043626	-0.0370742509	-0.0018278676	0.0433302481	-0.0991659498	-0.0619364118	-0.0876379728	-0.0256439791	0.0173835018	-0.1598723012	-0.0907319978	0.0354762817	0.006738544	-0.0060661239	0.0193465455	-0.1014340079	0.0463772245	-0.060316347	0.1820238542	-0.0292629677	0.0817438873	-0.0381103531	-0.0080812188	0.0617595979	0.1526297749	-0.1135923679	0.1874510705	-0.0321267287	0.0342777671	0.0122873902	0.0338960948	-0.0211776763	0.0467034113	0.1738080041	0.0540675111	0.0275505438	-0.13488645	0.0092759603	-0.0384550247	-0.0436846405	-0.0142056304	0.0202947168	0.0208760185	-0.0029865702	-0.0152118298	0.1576670741	-0.0864554398	0.0261516461	0.1774748552	0.0248916814	-0.169123488	-0.0293857669	-0.0341188394	0.040593949	0.1182883632	0.0344059878	0.0590502998	-0.0353869717	0.1090543444	-0.0470990031	-0.051996658	-0.0679957436	-0.0039706926	-0.0545710667	-0.056007307	0.0153411511	0.0264590484	-0.0144228443	0.0739564589	-0.0394826882	0.0235771602	0.099141769	0.0566681795	-0.0011853914	0.00519668	-0.00493562	2.43603447844e-05	2.7005483022400004e-05	-0.0753099	-0.0039953999999999	1.596322115999997e-05	0.00567158103801	-0.0967713	-0.0350363	0.00936468450369	0.00122754231769	0.000103502	0.0001659001	2.752284318001e-08	1.0712664004e-08	-8.53055e-05	-7.750404e-05	7.277028330250001e-09	6.006876216321599e-09	0.0	-0.000162014	2.6248536196000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.7382557555027	1.916529184536785	542783.2574936604	3.673084115181233	813.2168870166879	-2.4989302072712007	661321.7053291126	6.244652180812486	705.7291657665166	-0.1658433158297612	0.0275040054054099	498053.6554135035	709.9479307708866	607.7968612870628	0.978499	23.675528	0.0570120949999999	0.0278057	0.041723245	0.1356808823	-0.0365078233	0.0567953694	-0.1454123186	0.0444277172	0.0226930895	-0.058361051	-0.0678886751	0.068806596	-0.0108566684	0.0864545548	0.0579819785	-0.0143187564	-0.0017471417	0.0087730228	0.0598491719	0.020130199	0.1224155042	0.0385664352	-0.0196515015	0.0823825476	0.06466858	0.0580321455	-0.1476012949	0.0312245686	-0.0269190481	0.0178265465	0.0047329087	0.1577682849	0.0021782016	-0.0402878768	0.0913803453	-0.043847555	0.1302276627	0.0658180455	-0.0300673422	0.0235596116	0.0353985936	-0.0538785879	0.0685240401	0.0375335499	-0.125883878	-0.0075451786	0.1073288574	0.1085710259	0.0554717161	-0.0564123427	-0.0093703115	0.0338319648	-0.0520664931	0.1349952947	0.0950916268	-0.0102598969	0.0464772085	0.0307461277	-0.1405183222	0.0582608959	-0.0443382821	-0.1323803533	0.0329682037	-0.0322815287	0.0006462129	-0.1034071213	0.0791549154	0.0122755904	0.0684701646	-0.0408065172	0.05364215	-0.0733713873	0.1481380927	-0.0355988812	0.0810107442	-0.0025109924	-0.1978247324	0.1497811839	0.0537206564	-0.0120612074	0.0842643786	0.0068332952	0.0203536536	-0.0184082774	-0.06162433	0.0970322428	0.0642130698	0.0614500161	-0.0250386051	-0.0114159711	-0.1745991654	0.0783435882	0.0117261585	-0.0482892612	0.1352927053	-0.0393917842	0.0510250982	0.1073286277	0.0030388099	0.0980146486	-0.0183772003	0.1346705958	0.0213448009	0.0516856361	-0.0797637447	0.0285744783	0.1068166435	-0.0622200163	0.0979282008	0.0524983198	-0.0082906521	0.0162892	0.01109252	0.0001230439999504	0.00026533803664	-0.0942206	-0.0189107	0.00035761457449	0.00887752146436	-0.0990822	-0.0023108999999999	0.0098172823568399	5.3402588099999575e-06	0.000214351	0.000110849	1.2287500801e-08	4.5946351201e-08	1.3145e-05	9.84505e-05	1.7279102500000002e-10	9.69250095025e-09	0.00028466	0.00028466	8.103131560000002e-08	8.103131560000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.0763990823095	1.3381433268068577	544756.7708823086	1.7906275630777246	817.7988273895304	4.581940372842496	668794.922079691	20.99417758028403	705.3366665828368	-0.3924991836798881	0.1540556091893785	497499.81322618783	709.8655465519295	622.2773693395934	0.957838	23.175625	0.06838645	0.0339484	-0.0012455488	0.1230298924	0.051343222	-0.0491044294	0.003115911	0.0336366834	-0.0618305186	-0.0345742244	0.0149206361	-0.1060573235	-0.0595423713	0.0369292847	0.1006302193	0.0101246462	0.0471972279	-0.041958918	0.0127531437	0.1022004126	0.0143391007	-0.0065323512	0.0845847105	0.0904185946	0.0736040949	0.1274338802	-0.0894430631	-0.1327845453	0.0789350643	0.0308995086	0.0467581165	0.0214916851	0.0989561031	0.014244131	0.1171918257	0.1030190636	-0.1273298974	0.1186189914	-0.0249343987	0.0834111488	0.0920473969	-0.0085500275	0.0345948052	0.0279086617	0.0837860122	-0.0421160964	-0.1287302182	0.1076506047	-0.0112815019	0.0968608523	-0.0459143912	0.0778042429	0.1909301102	0.0776050142	0.1362624611	0.110358981	0.0302673336	0.0695609449	-0.0147148643	0.0377230904	0.1098236193	0.08551801	0.0414079262	-0.0348425226	-0.0274567802	0.0233876984	0.0039731066	0.1078143528	-0.0162023777	-0.0989722038	0.0446676895	-0.0630786849	-0.027521724	-0.2165234429	0.0696242292	0.0271627925	-0.0883248221	-0.0424068649	-0.1378835618	0.1113836646	0.0640766104	0.0409817364	0.0246391098	-0.1002186058	0.138392847	-0.0410828314	-0.0854820538	-0.0249723108	-0.0804779763	-0.0642977594	0.0001498797	0.05797555	-0.1274497002	-0.0549962396	0.0901114629	-0.0923347173	0.0694912423	0.0106441141	0.062289558	-0.0739225095	-0.1551132814	-0.0041008336	0.0013169175	-0.134187747	-0.0472287971	-0.0327093054	0.0532134876	-0.002901912	0.0966728009	0.0482387676	-0.0153640485	0.0186749	0.0023857	5.691564490000005e-06	0.00034875189001	-0.066767	0.0274535999999999	0.0007537001529599	0.004457832289	-0.11246	-0.0133778	0.0126472516	0.00017896553284	0.000268549	5.419799999999999e-05	2.9374232039999983e-09	7.211856540099999e-08	-0.000151384	-0.000164529	2.2917115456000005e-08	2.7069791841000004e-08	0.0	-0.00028466	8.103131560000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.5144769525124	-0.5619221297971535	543927.6037145379	0.315756479955769	815.4030483836736	-2.3957790058567525	664882.1313133877	5.739757044903969	706.1849996817941	0.8483330989573687	0.7196690467866128	498697.2537755756	710.9729712874156	618.2369088324114	0.905358	21.905836	0.0784239499999999	0.0401718	-0.0059376947	0.0306543922	0.0225211093	-0.0696527078	-0.0291732959	0.0294417313	0.0250475949	0.0167996187	0.0034515333	0.044791698	-0.1109645062	-0.0039962707	0.0233843507	0.0185211917	0.0706721908	-0.0222898981	0.0669540677	0.006984293	0.0751967033	0.0512153946	0.0374067962	0.0596553212	0.0082273615	0.201265296	-0.1441523029	0.0095126009	-0.0495940185	0.0876902281	0.0071386468	0.0548309889	-0.0437025163	0.0566684832	0.130533228	-0.0445666871	0.0074535938	0.0340856053	0.0298924501	0.025732832	-0.0273632962	-0.0256772304	0.0135270249	0.1578692475	0.0343635816	-0.0840084048	0.1093262828	-0.1348221052	-0.0020100267	-0.0738968746	-0.1472416698	-0.0578060186	0.0102143242	0.1402620199	-0.1442834823	-0.1092368825	-0.0548409656	0.0477821045	0.07701568	-0.1372181987	-0.057103021	0.1477139091	-0.0585750506	-0.0281884299	-0.0102899106	-0.0304098964	-0.0300483566	-0.0149214004	-0.0158468757	-0.0561615901	0.02379203	-0.153627331	0.0413305692	-0.0452260884	0.1096631032	-0.0093700852	-0.181049297	0.0635446352	-0.1429250625	-0.0061052301	-0.0255627255	0.0008515471	0.018977588	-0.0391134373	-0.0003576421	0.0284023877	0.0655489368	0.0508367503	0.007600623	0.0362098849	-0.1068068151	-0.0420830651	-0.0482116752	-0.1012204409	-0.0406419913	-0.088623991	0.0961420844	-0.0456848658	-0.0986049353	-0.0462980648	0.0685345583	-0.0501534089	0.0100801524	-0.0413627963	-0.1407179781	0.1849110027	0.0926864696	-0.1381506091	0.0953761056	0.0438968002	-0.0223783947	0.0187008	2.589999999999884e-05	6.708099999999398e-10	0.00034971992064	-0.0980092	-0.0312421999999999	0.0009760750608399	0.00960580328464	-0.0981062	0.0143538	0.00962482647844	0.00020603157444	0.000245488	-2.3061e-05	5.318097210000001e-10	6.0264358144e-08	0.000213224	0.000364608	4.5464474176e-08	1.32938993664e-07	0.000268372	0.000268372	7.2023530384e-08	7.2023530384e-08	0.0	0.0	0.0	0.0	0.0	0.0
736.1432035120953	-1.3712734404170988	541906.8160770502	1.8803908483933465	816.8001835727136	1.39713518904	667162.5398844187	1.9519867364538368	705.797985237829	-0.3870144439650858	0.1497801798376045	498150.7959657788	710.8719917315211	619.4288817190683	0.926922	22.427586	0.0933981499999999	0.0442249	0.0492251472	0.0034007404	0.0315053709	-0.0540534445	0.0083293145	0.0007888164	-0.0105380715	0.015178253	0.1839854746	-0.1147209856	-0.0772235692	0.0552621147	0.0523464518	0.0346371848	0.0509510265	-0.027404591	-0.0224374907	0.0365668147	-0.0094547422	-0.0014343059	0.0402685876	0.1098146559	0.0627710474	0.1570703774	0.1149692019	-0.0637108715	0.068058855	0.000891248	0.0938096905	0.0035086115	-0.122477618	-0.0657659616	0.0184044647	0.0920545396	-0.047339703	0.1419437575	0.0061351934	0.1136037699	-0.0221342299	-0.0111352014	0.0741918891	0.0149162365	-0.0268925731	0.1103647977	0.0375913994	0.1320126739	0.0510533708	-0.014484102	-0.0142683281	0.0041246622	0.0962325008	-0.1148044491	0.054387373	0.0394439549	-0.0662277845	0.0410624231	0.0561194669	0.0042083359	0.0650086894	-0.0886099298	0.0243930338	-0.1832469109	-0.0214132396	0.0806165223	-0.0324448788	0.0285227076	-0.052959561	-0.0736817193	-0.0051383206	-0.0333134594	-0.1203810199	-0.1827491555	-0.043372862	0.0170506355	-0.0395708155	0.1122084672	0.0001410954	0.0501732188	0.006221097	0.0366520727	-0.0568974892	-0.0491702664	0.085902005	-0.1486901008	0.0728911164	0.114894152	-0.0063743593	-0.1208016815	-0.1126153666	0.1166377356	-0.0029083692	0.0181052247	-0.0222538814	0.0715643892	0.1000655796	-0.0106753086	0.0434182712	-0.0505111806	-0.0593261723	0.0076570492	-0.0365721801	-0.0063864817	-0.1240411663	-0.0616954433	-0.030136112	-0.0461945177	0.0940386689	0.0394798359	-0.0293067317	0.0107711	-0.0079297	6.288014209e-05	0.00011601659521	-0.068596	0.0294132	0.00086513633424	0.004705411216	-0.105734	-0.0076277999999999	0.0111796787559999	5.8183332839999846e-05	0.000402862	0.000157374	2.4766575876e-08	1.6229779104399997e-07	-0.000329579	-0.000542803	1.0862231724100001e-07	2.94635096809e-07	0.0	-0.000268372	7.2023530384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.355063911374	-0.7881396007212516	540747.070020101	0.6211640302250538	814.6689604029917	-2.1312231697219204	663685.5150440913	4.54211219915955	705.5915268238921	-0.2064584139369571	0.0426250766853639	497859.4027256712	710.8081443275912	607.1558696777985	0.929194	22.482567	0.06968307	0.0359769	0.0883705117	-0.0685726388	-0.0148917301	-0.0369587719	0.0097911041	-0.0130542173	0.0607512917	0.108278483	0.1250618898	0.0461086967	0.0481392181	-0.0147826393	0.017791672	-0.0772481033	-0.0282161632	0.0038988886	0.0590421667	0.0321217764	0.1111439085	0.0491448514	0.009278351	-0.0510583152	0.0583961443	0.0003902267	0.0951387813	-0.0713417827	-0.064412485	0.0295642738	0.0127094427	-0.0445929247	0.0267239622	-0.0277854259	-0.0846288132	-0.0806632616	-0.2492554253	-0.0526557074	-0.2216510637	0.0058114176	-0.1198608402	0.0632592957	0.1293750209	0.0621158986	0.0078688858	-0.0392115468	-0.0719359863	-0.021352243	0.0966391548	-0.1103739744	-0.0360047307	-0.0481097477	-0.0500367717	0.0742904119	0.0259389466	-0.0852012088	-0.0381836018	-0.1107490812	-0.0515402981	0.0169638906	0.0558722306	0.109879287	0.0030466371	0.0517796438	0.0055107222	-0.0384616556	-0.0929118504	-0.0927368189	-0.017856626	-0.0599255728	0.0379828374	0.0691539731	0.0072270355	0.0556334287	0.0449293937	-0.0036471049	-0.1308956176	0.0831915199	0.0088445246	-0.0832899287	-0.0260434771	-0.0076959451	-0.1233750717	0.030519753	0.2406531498	0.0276497311	-0.1682764459	0.0157105838	0.0638345667	-0.048957567	-0.0122128895	-0.0959541375	0.0019123505	-0.0942933788	0.006511725	0.0809846152	-0.0810196963	-0.022531649	-0.164498831	0.0802113176	0.1084579578	0.0464330952	0.0475515589	-0.1016974438	0.1415986809	0.0900637395	-0.1371648228	-0.0166623373	0.092661062	0.034995421	-0.0361224311	0.0175948	0.0068237	4.656288169e-05	0.00030957698704	-0.0967968	-0.0282007999999999	0.0007952851206399	0.00936962049024	-0.111639	-0.005905	0.012463266321	3.486902500000009e-05	0.000423145	2.028300000000001e-05	4.114000890000004e-10	1.79051691025e-07	1.59424e-05	0.0003455214	2.5416011775999996e-10	1.1938503785795997e-07	0.000209267	0.000209267	4.379267728899999e-08	4.379267728899999e-08	0.0	0.0	0.0	0.0	0.0	0.0
736.0841332043216	0.7290692929475426	541819.8511551574	0.5315420339190298	814.3801559832369	-0.288804419754797	663215.0384592813	0.0834079928699049	706.0066455545712	0.4151187306790689	0.1723235605606013	498445.38356721785	710.4999825794304	612.5633067660636	0.943051	22.817827	0.06569232	0.0276657	0.0620331888	-0.0637632908	-0.0092026734	0.0800315359	-0.0964294765	0.029391854	-0.0496895484	0.0072850369	0.0211059854	-0.0553457181	0.1310857106	0.0615762002	0.0142046053	0.1224285304	0.0605865774	-0.0246150984	0.0023798726	0.0654631875	0.040429384	0.0292778423	-0.0090691844	0.0595792972	0.139576962	-0.0384351548	-0.0809766586	0.0030993232	-0.1171883804	-0.069764982	0.172933627	-0.0277114606	-0.0896359744	-0.0248489197	-0.0045274986	-0.1113344088	-0.1753406597	-0.0837825685	0.1174819863	-0.0266224708	-0.0267937441	0.1962817879	-0.0839974779	-0.0799116301	0.0748978964	0.087254944	-0.0011287975	-0.003430667	0.1131513682	0.0546391785	0.0859425275	0.0189592791	-0.0126163993	-0.0617666694	-0.023764126	-0.1126402099	-0.0887141729	0.0708293724	0.1226485824	-0.0330485467	0.1641544003	0.0484866282	-0.0979708752	-0.0283393212	-0.0372720596	0.0345216899	0.0438519272	0.0315420815	0.0349687432	-0.0222177442	0.1183104141	0.1156405373	-0.0075502084	-0.1105341182	-0.0632288279	-0.0377117494	-0.0879584134	-0.0243069745	-0.089668483	-0.1537614816	0.0542589531	0.0645285699	-0.0174403306	0.0319024441	0.0699501572	-0.1286165799	-0.0359131632	0.0369909071	0.1886681162	0.0495859275	0.1092577798	0.0405283376	-0.1093095671	0.0055331731	-0.2162880894	0.1220934773	-0.0626530992	0.0434480514	0.0350187466	0.1331645237	0.0171333713	0.0436330229	-0.0377271175	0.0581657018	0.0732637347	-0.0982030048	0.0426341021	-0.1000973382	0.0912438734	0.030451217	-0.0427992974	0.0112486	-0.0063462	4.027425444000002e-05	0.00012653100196	-0.0804029	0.0163939	0.00026875995721	0.00646462632841	-0.124751	-0.0131119999999999	0.015562812001	0.0001719245439999	0.000109297	-0.000313848	9.850056710399998e-08	1.1945834208999998e-08	-0.000103959	-0.0001199014	1.0807473681e-08	1.4376345721960001e-08	0.000372322	0.000163055	2.6586933025000012e-08	1.3862367168400002e-07	0.0	0.0	0.0	0.0	0.0	0.0
