global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
728.1435458661641	0.2309449967125374	0.0533355915065539	530193.0233865506	899.2973783339839	1.841382118069646	808735.7746783766	3.3906881047466557	667.529976020637	1.7509270044156438	445596.26888611226	3.06574537479194	693.6696269210407	582.3383416704776	1.051534	21.832207	0.1432910899999999	0.07761	0.002365746	0.0111526798	-0.1891024688	0.0849800084	0.0271095478	-0.1402521	0.1324026402	0.1189100991	-0.0779307511	0.0687226342	-0.0942714935	0.0703057038	-0.0020384462	0.0527367174	-0.0657921516	-0.0703289469	0.1271323326	-0.0673452036	0.0407009155	0.1168312489	0.1111482995	-0.1665919846	0.0603379306	-0.107819857	-0.0963143679	0.0068439082	-0.0520570424	-0.049653468	-0.0150139186	-0.0097672694	0.0816389856	0.1561616278	0.0159676017	0.1706508174	0.0604781493	0.0052495266	-0.0227582024	0.0690849015	0.1294377635	-0.1407590893	0.1127545976	0.1889136682	-0.049036373	0.0115979301	-0.0592724635	0.0904657113	0.001122477	-0.0665239101	0.0757689375	-0.0861927389	-0.0467295975	-0.0509201977	-0.092120135	-0.0107797807	0.0370336261	-0.0497909295	0.0058067274	0.0142437742	-0.1393129499	0.0258577861	-0.0463195261	0.0833927071	-0.0519213467	-0.088717065	-0.0764517886	0.098748062	-0.1254634654	-0.1524573533	0.0624708559	-0.0430287212	-0.1957191355	-0.0139915735	-0.0396816138	-0.1804931421	0.1548124428	-0.0645352561	-0.0673096106	-0.0092371041	-0.1182791784	-0.0249332955	-0.0390510523	0.0374547114	0.0520430493	0.0451547851	-0.1401481031	-0.0167016903	0.0378965574	0.0192665959	0.0959682441	0.080441299	0.0701663399	0.0788262764	0.0144114359	0.1289619171	0.054917709	-0.1605906978	-0.177076116	0.1215097264	0.0287772531	-0.0869695235	0.0135223174	-0.0328458696	0.0130389463	-0.0312822047	-0.0901694877	0.1190458261	-0.2676228241	-0.0508346236	0.0620807132	0.0357900788	0.0003153768	-0.0855459061	-0.0602083802	0.0441325687	0.1003129872	0.0607412226	0.0059244253	-0.0414413	-0.0141599999999999	0.0002005055999999	0.00171738134569	0.0076549599999999	-0.02274504	0.0005173368446016	5.859841260159847e-05	-0.0410085	-0.0596457	0.00355760952849	0.00168169707225	0.000169504	0.000395934	2.8731606016000005e-08	1.5676373235600005e-07	-0.000274344	-0.0005388719999999	2.903830323839999e-07	7.5264630336e-08	-0.000356433	-1.000000000015745e-09	1.2704448348900002e-07	1.0000000000314906e-18
726.727281936645	-1.4162639295191184	2.0058035180569345	528132.5423110239	898.4917665955145	-0.8056117384694517	807287.4546399285	0.6490102731597722	667.419121875877	-0.1108541447600828	445448.2842455667	0.0122886414104893	694.5165368175418	577.5654324043464	1.078225	22.386372	0.0688356099999999	0.034076	-0.0134885765	0.0141368646	-0.1771640522	0.1045296285	0.0486612872	-0.0891838366	0.1367024421	-0.2348843236	-0.0217978882	0.1209649918	0.0127163204	0.0363101899	-0.1142789636	-0.0008558783	-0.0893057746	-0.0283013592	0.0745426503	0.1168774278	0.1261052391	0.1400435673	0.1071268689	-0.1029252926	0.0321434439	0.1197706304	-0.0962603094	0.0750580739	0.1488178237	0.0313173006	0.1063132304	0.1021510613	-0.0715592567	-0.0644416004	-0.0169233376	-0.0389217967	0.1111571438	-0.0528099856	0.1261468005	-0.1195142011	0.022020572	-0.1193795428	-0.1545198403	-0.1261584691	-0.1389271571	0.0502317253	-0.0195704289	-0.0775032129	-0.0174706319	0.0275477748	0.012939244	-0.0196166794	-0.1392771402	-0.0539614584	0.039998446	0.110714461	0.1062724356	0.0411391686	-0.1850769234	0.034138216	-0.1126376688	-0.0946784015	-0.0705626738	0.0151708428	-0.0716071302	-0.1687378593	0.0832111268	-0.0290307059	0.036667249	-0.1105943125	0.1310060076	-0.0133106173	-0.1492443704	0.1089261969	-0.1480154027	-0.0590827175	-0.0218012755	0.2209165055	-0.0467416257	0.1257421417	0.069855334	-0.088862534	0.0437607952	0.0418835255	0.1633110985	-0.06267922	0.0883038189	-0.0872940458	-0.0771207917	0.1333327537	-0.0477841157	-0.0130605631	0.028474888	-0.1044915076	-0.00926995	-0.0471050608	-0.0854268188	-0.1297939181	0.2033558185	0.0432296738	-0.0345491076	-0.037849242	0.0612977021	-0.0011554204	-0.216165549	0.0661050983	0.0123147932	0.1059836548	-0.085722226	0.047473447	-0.0215387781	0.0926025094	0.0045243277	0.1725560473	-0.0309582936	0.0169841279	0.099141769	0.0566681795	-0.0011853914	-0.0457208	-0.0042794999999999	1.8314120249999988e-05	0.0020903915526399	-0.0155815	-0.0232364599999999	0.0005399330733315	0.00024278314225	-0.0510193	-0.0100107999999999	0.0001002161166399	0.0026029689724899	0.000419695	0.000250191	1.76143893025e-07	6.259553648099999e-08	-9.254e-05	0.0001818039999999	3.3052694416e-08	8.563651600000001e-09	-0.000550615	-0.0001941819999999	3.03176878225e-07	3.7706649123999984e-08
726.0900131622838	-0.637268774361246	0.4061114907758846	527206.7072140054	896.8087950885716	-1.682971506942863	804266.0149482157	2.832393093181531	665.6724249205951	-1.746696955281891	443119.77729966526	3.050950253591028	692.2739623849503	569.5127995308884	1.075471	22.329205	0.21590927	0.107966	-0.059467046	0.0515583186	-0.1900949788	0.0152249437	0.0753211739	-0.013935657	0.1498964577	-0.0027332353	-0.0036440162	0.0148935724	-0.1737800428	-0.1090737972	-0.0334439711	0.0749034143	0.1031314999	0.010449998	-0.0555370238	-0.1073643214	-0.1103655718	0.0721111172	0.1549548091	0.0018413024	-0.119675526	0.0347717061	-0.04882457	0.0690078958	-0.0523381722	0.0572786556	-0.0524849838	-0.0028033164	-0.0234515242	-0.0047052268	-0.1236995672	-0.0333308736	-0.0720105384	-0.1604655029	0.0138466559	0.0295139617	0.0841139563	-0.0062026892	0.1822208965	-0.1225887653	0.0208277557	0.1021928171	0.0726211728	0.1135298214	0.049809795	0.0289415664	-0.0544253071	0.1011655481	-0.1553481599	0.0608780389	0.0832628414	-0.0383719745	-0.0401592299	0.0533545007	-0.1104944453	0.0041392109	0.0143555069	-0.1906387742	0.080772988	0.0802158963	0.0643701853	-0.0616273498	0.0043512358	-0.0523057097	0.0763489578	-0.0839587189	0.0644119614	0.0765530061	-0.1160626056	0.0633715169	-0.0935158574	0.0129787249	0.0099547057	-0.1024636832	0.0524140455	0.0719152367	-0.0523098185	0.0265905915	-0.0468567671	0.0309646752	0.056871298	0.0695946902	0.002460941	0.0866043333	-0.0011858553	0.1809749847	0.0730864847	0.0381114978	0.0737590777	-0.1405585427	0.0474831493	0.0082808611	-0.0102932167	0.0787099043	0.0530713227	0.0303648111	0.0226970176	0.0876910686	0.2385197102	0.0476263123	-0.0037862061	-0.0745485631	0.2325749058	-0.1242820938	0.013759794	0.0345697912	0.0144212014	0.0948638251	0.1080642798	0.0307353302	-0.0623673224	0.0601116367	0.0979282008	0.0524983198	-0.0082906521	-0.00272538	0.04299542	0.0018486061409763	7.427696144399999e-06	0.0183835	0.033965	0.001153621225	0.00033795307225	0.015848	0.0668672999999999	0.0044712358092899	0.000251159104	0.000303286	-0.0001164089999999	9.1982397796e-08	1.3551055280999998e-08	0.0010385	0.0011310399999999	1.2792514815999996e-06	1.07848225e-06	-0.000356433	0.0001941819999999	1.2704448348900002e-07	3.7706649123999984e-08
726.5982983753931	0.5082852131093887	0.2583538578656567	527945.0872020168	899.4834712558996	2.674676167328016	809070.5150625629	7.153892600072486	664.5720078530766	-1.1004170675184923	441655.9536218697	1.2109177224859982	690.6225206213599	566.7258801845752	0.992976	20.616417	0.19243522	0.11089	-0.069884885	0.107263884	-0.1412791757	0.0006494809	-0.004442479	-0.0387258329	0.1550528923	-0.0081569668	0.0267212127	0.1346030202	-0.0026458796	-0.1680112142	0.0928646651	-0.0874878695	0.0247733454	0.098139202	0.0209023062	-0.1842999101	-0.0655800658	0.0055774676	0.205891408	-0.0263889144	-0.0778587062	-0.0571249387	-0.0973936226	-0.032848339	0.0938602236	0.0559186019	0.0149867567	-0.1381950393	0.0927800013	-0.098797044	-0.0763768213	0.0355872105	-0.1458223134	0.1523003213	-0.0705470914	0.1174080702	0.0151370967	-0.0588784172	-0.0180597851	0.0624858994	-0.0733072705	0.0593750196	-0.0421102409	0.0678565121	-0.2673802268	0.0780909134	0.0593400427	0.0255177683	0.1322035527	-0.0050862528	0.0702552517	0.0208063548	-0.1133337325	0.0621408744	0.0420100293	-0.0547183835	-0.0105583115	0.1062148573	-0.0575878341	0.0130727969	0.0015066757	0.0421703384	-0.1521448193	0.0113861256	0.0360624466	0.0130997821	-0.020629045	0.1036777208	-0.1590859267	-0.0180221072	-0.0971113	-0.043614858	-0.1363522807	-0.0129902525	0.0744273417	-0.0316087776	-0.0779167088	0.0731954888	0.0287895362	-0.0665380517	-0.1877993331	0.0797598537	-0.021155076	-0.2089957196	0.001451428	0.0806724265	-0.0544751444	0.075298971	-0.0799818256	0.0892720344	-0.0280256287	-0.0453990912	0.0800425768	-0.0946250873	-0.0356250966	0.0906691348	0.1665467925	0.0642094225	-0.0538884467	-0.0050140427	0.1529965646	-0.0113256544	0.0721310179	0.1131172098	0.100174385	-0.0966470663	0.0280716674	-0.0034023229	-0.0119224774	-0.0946194789	-0.0467236503	-0.1772867884	0.0966728009	0.0482387676	-0.0153640485	-0.0791539	-0.07642852	0.0058413186693904	0.00626533988521	0.0268839	0.0085003999999999	7.225680015999997e-05	0.00072274407921	0.0283733	0.0125253	0.0001568831400899	0.00080504415289	-0.0008772069999999	-0.0011804929999999	7.694921208488245e-07	1.3935637230487638e-06	0.000319373	-0.000719127	5.17143642129e-07	1.01999113129e-07	-0.000356433	0.0	1.2704448348900002e-07	0.0
727.6976016426698	1.0993032672766958	1.2084676734452184	529543.7994364938	898.2355074899256	-1.2479637659740774	806827.0269156841	1.557413561184202	664.4101916878	-0.1618161652766048	441440.9028186191	0.0261844713448254	690.1225955504519	580.0796524494153	1.017032	21.115864	0.1380344999999999	0.0747628	-0.0107899855	0.0892861976	-0.0755853759	-0.0480587924	-0.0404621338	-0.073476403	0.0898193618	-0.0064156073	-0.165976401	0.0724489113	-0.0467192211	-0.07842371	-0.0065017783	-0.0269961333	0.0219901041	0.0535024897	-0.0633404889	-0.0377596442	-0.0338700599	-0.0422634246	0.0763038084	-0.085251458	0.0494386044	0.1086980477	-0.1817427039	-0.0625551562	0.0312644151	-0.0211709753	-0.0309334313	-0.0663446945	0.0787750112	0.0903718743	0.0046194983	0.0224968284	0.0080723661	0.1068864842	-0.1436261175	0.180560668	0.0932906987	0.042045874	-0.0225358763	-0.046773585	-0.0951297693	-0.0746677758	0.0717912208	0.1286005188	0.0090849791	0.0083483076	0.0481516469	-0.017545818	0.0624662345	0.0195748642	-0.1428323718	0.0923359808	0.0245115538	-0.1118054874	-0.1083279425	-0.0001717843	0.134100504	-0.0036639803	-0.0129077576	0.0678644006	-0.0404219308	-0.034918762	-0.0291132633	0.0429986447	0.0278734337	0.0757124256	-0.0577721404	0.0412307598	-0.0718023955	0.123346626	-0.0089122454	-0.166315452	-0.0622614783	0.0194531287	0.0149125176	0.0218483496	-0.0354953285	-0.0492787658	0.0885976316	-0.0451801404	-0.2580087654	0.0822821753	-0.0535294713	0.0591046591	0.0147130901	-0.0114320397	0.0221606704	0.0298306976	-0.0424878711	-0.1045231693	0.1240427055	0.0187721772	0.0349803715	-0.0209964756	0.100646821	0.1147371065	0.0018462282	0.0327110325	0.0558945388	0.0446264532	-0.040208314	0.0666808119	-0.1088392455	0.0798979525	-0.0951443024	-0.0034282605	-0.0407245111	-0.0416295062	0.0812934026	-0.0185699787	-0.0244028765	-0.0989668841	0.0953761056	0.0438968002	-0.0223783947	-0.0502341	0.0289198	0.00083635483204	0.0025234648028099	0.0170491	-0.0098347999999999	9.672329103999996e-05	0.00029067181081	0.0165838	-0.0117895	0.00013899231025	0.0002750224224399	0.000324021	0.0012012279999999	1.0498960844100001e-07	1.4429487079837597e-06	0.000145144	-0.000174229	3.035574444100001e-08	2.1066780736e-08	-0.0007307839999999	-0.0003743509999998	5.340452546558538e-07	1.4013867120092514e-07
729.7902842614798	2.0926826188099312	4.379320543069192	532593.8590024514	898.3901894632727	0.1546819733471238	807104.932523855	0.0239265128785603	665.7386061655084	1.3284144777084066	443207.8917391939	1.7646850245852987	690.9333297557238	594.2458602872296	0.993448	20.626211	0.1027422349999999	0.0494361	0.0501773892	0.0609862871	-0.0781666043	-0.0417801274	-0.0551216222	-0.1018872629	0.0940352295	0.0784647756	-0.003732761	0.1409115115	-0.0309298458	0.0141790717	-0.0445541827	0.094035552	-0.1132982747	-0.0183946477	-0.1297380754	-0.0713689232	0.0261014331	-0.0164005672	0.068724327	-0.1354554688	0.1106450191	0.0179014975	-0.0573910537	-0.1030538711	0.0636894732	0.0023641018	-0.0880875547	-0.0386969901	0.0022677486	-0.0437310931	-0.0815897196	0.1397789021	-0.1346170037	-0.0404553804	0.0200308253	0.1280590042	-0.0971833629	0.0378737783	0.0100980404	-0.0287966879	0.0950076364	-0.1015967004	-0.0205409344	-0.0201892246	-0.0011071683	0.0564313859	-0.0812888612	0.0343374084	-0.1312991396	0.0028641659	-0.0952722502	0.0148683306	-0.0742155805	-0.015471782	0.065993995	-0.0716485672	0.1062649426	-0.1377747809	-0.0019005144	0.1380686591	-0.0298091186	0.0699518942	0.1198854409	0.1084316276	0.0644875853	-0.125090583	-0.0722498392	0.0162479555	-0.1516412706	-0.0092586759	0.0578910516	-0.2079345714	-0.0305298802	0.0263910945	-0.0372495321	0.0742024813	-0.0273504707	0.1471215812	0.0235144017	0.0472889765	-0.0552529995	-0.0019931931	0.0792141487	-0.0175470149	-0.1064603683	0.0119836894	0.0918970758	-0.0381601564	-0.072281179	-0.1075673483	-0.0087866923	0.0295284715	0.0231999458	0.0898710312	0.0044971763	-0.0965304925	-0.0545066382	0.0760544135	-0.0080890979	0.0682161703	-0.0373664169	0.048303478	-0.0508365736	0.0118010636	-0.0544262536	-0.115316671	0.1426392413	-0.0485013802	0.0667470511	-0.0525653773	0.0277357359	0.0043745817	0.0940386689	0.0394798359	-0.0293067317	-0.0626727	-0.0124386	0.00015471876996	0.00392786732529	0.00981758	-0.00723152	5.2294881510400025e-05	9.63848770564e-05	-0.0295199	-0.0461037	0.00212555115369	0.00087142449601	-6.1101e-05	-0.000385122	3.7333322009999996e-09	1.48318954884e-07	-4.36203e-05	-0.0001887643	3.563196095449e-08	1.90273057209e-09	-0.000565302	0.0001654819999999	3.19566351204e-07	2.7384292323966917e-08
729.7563116388892	-0.0339726225905678	0.0011541390856811	532544.2743767956	897.4692159316788	-0.9209735315938588	805450.9935450223	0.8481922458964644	667.7796608255924	2.0410546600840007	445929.6754123432	4.165904125450616	693.6888984718219	599.0939406238887	1.003379	20.832403	0.0746816049999999	0.0313536	0.0916470837	-0.0205721908	-0.0942468737	-0.0074426942	0.0638740136	-0.1215538027	0.0228487091	-0.0661208654	-0.1359502528	0.0635688089	0.0202744537	0.0224077278	-0.0829313051	0.0012994852	0.1359634247	0.0998922638	-0.1212470871	0.1097227987	-0.0258163565	0.144015344	0.0153245317	-0.0994635522	0.0985175544	0.0983562922	0.0203449899	-0.084953453	0.0414667235	0.1265192658	0.0769449963	0.0166762699	0.0674806194	0.10793851	-0.0557106567	-0.0189057657	0.0315866169	-0.0157982595	-0.0120052107	-0.1017227311	0.0174898207	-0.0292067464	0.0231556338	0.047484115	-0.1315632908	-0.0308481059	0.0603384647	-0.0619503828	-0.0658496724	-0.1364509499	-0.1647335826	-0.1348452568	-0.0771656921	0.0641421319	0.1251735683	0.1376112002	-0.0992011452	0.0280669188	-0.0576103396	-0.1214199606	0.0826725432	0.048323588	-0.0779792031	-0.0086384961	-0.0087551577	0.0773547912	-0.0275844984	0.1056645519	0.0759796971	0.127200695	0.0805637563	0.012161173	-0.0968621233	0.0641490898	0.1047096246	-0.1208446907	-0.054438347	0.1472210398	-0.0031145989	0.0800601246	-0.0087463555	-0.0094620025	0.0139597634	0.0546931886	-0.0065965625	-0.0103554686	-0.0917280098	0.0348413553	0.0620141611	-0.0344672134	-0.0338669452	0.0684586247	0.1164576165	0.0122070461	0.0416489218	0.0880075304	-0.0043733893	-0.1987371561	0.0366686453	-0.0245238523	0.004790589	0.0092905959	0.0133646936	0.0511833052	-0.01626087	0.035128371	0.0287623305	-0.0367304297	0.2666302611	-0.0727867222	0.058915164	0.000834212	0.0431289768	-0.0011841325	0.0996052762	-0.0777765319	0.092661062	0.034995421	-0.0361224311	-0.0724400999999999	-0.0097673999999998	9.5402102759998e-05	0.0052475680880099	0.0309829	0.02116532	0.0004479707707024	0.00095994009241	-0.0195375	0.0099824	9.964830976000004e-05	0.0003817139062499	0.000324021	0.000385122	1.0498960844100001e-07	1.48318954884e-07	-0.000124959	-8.133870000000001e-05	6.615984117690001e-09	1.5614751681000002e-08	-0.000356433	0.0002088689999999	1.2704448348900002e-07	4.3626259160999976e-08
727.2352788769734	-2.5210327619157624	6.355606186652618	528871.1508432693	898.9315198754756	1.462303943796769	808077.8774256326	2.1383328240435846	666.8333160238781	-0.9463448017143036	444666.67135940125	0.8955684837316847	694.6932896112355	594.1067339167158	1.003733	20.83975	0.1015574	0.0506821	0.0506840133	-0.0390368048	-0.1206294179	0.0011639665	0.1776623623	-0.1228045965	-0.0119295867	0.0778036749	-0.0759891934	-0.0566007318	0.0487267072	-0.0667186924	-0.0597904394	-0.09525351	0.0732300124	0.0520949274	-0.1332957515	0.0028314964	0.1136614633	0.1406789943	0.0727922885	0.0365656211	0.0506824896	0.0243530948	-0.031000108	0.0205448403	-0.0607181311	-0.0632048068	0.0494239298	0.0655613634	-0.1249019797	-0.0447289596	0.0539608407	0.1485890957	0.0965771139	0.0183329037	-0.036993913	0.0739260015	-0.0422631513	0.1170534445	-0.1192702763	0.1622708892	-0.0485000957	-0.0564760068	0.0203155376	0.1798845038	0.0325969823	-0.025772721	-0.1416666915	0.0619836814	-0.058774276	0.0442180932	0.0284917722	0.1831125571	-0.0423531078	0.0443824927	0.0497705644	-0.0681482221	-0.0634909179	-0.1119525094	0.0539957519	0.0043323003	0.0223685634	-0.0493585268	0.1219730612	-0.0738336425	-0.0231642756	0.0917985515	0.159724139	0.0885747835	-0.0133365415	-0.0054773701	0.0203309427	-0.0748629465	0.0669021033	0.0461919128	-0.0923494617	0.0553076985	0.0229897678	-0.0675645056	0.1393729756	-0.0784747214	-0.0197769292	0.0108377473	0.0235685982	0.0492542213	-0.095276729	-0.0406746462	0.082943216	0.0651416906	0.0347450412	-0.0240302851	0.0673181176	0.0290976464	0.0589149415	0.0991733928	-0.0571117651	0.0370288438	-0.1010081997	-0.1626750119	-0.0249380613	0.0669396603	0.0682175398	0.0781968762	0.0983253399	-0.0870322193	0.0469501722	-0.0184779628	0.0426348434	-0.1588827149	-0.0445267745	0.035911592	-0.0639375208	0.0164990839	0.0912438734	0.030451217	-0.0427992974	-0.0353367	0.0371033999999999	0.0013766622915599	0.0012486823668899	0.012268	-0.0187149	0.00035024748201	0.0001505038239999	-0.0195503	-1.2800000000000313e-05	1.6384000000000796e-10	0.00038221423009	0.000744374	0.000420353	5.54092651876e-07	1.76696644609e-07	0.000144789	0.000269748	7.2763983504e-08	2.0963854521000005e-08	-0.000580858	-0.0002244249999999	3.37396016164e-07	5.036658062499997e-08
724.7368315990303	-2.4984472779431144	6.242238800661358	525243.4750762013	894.0719749582481	-4.859544917227481	799364.6964057422	23.61517680255145	665.982270424342	-0.8510455995360644	443532.3845195614	0.7242786124896993	692.9336253530649	569.6645209576423	1.064369	22.098703	0.0876699499999999	0.0488639	-0.058344157	0.0499862338	-0.0972265119	-0.0593813717	0.1947520039	-0.021366825	0.1216120301	-0.045338379	0.051950805	0.0487870267	0.0381913857	0.0116538468	0.0561124681	-0.030465079	-0.0058338115	-0.0569200327	-0.0013970995	0.0584130342	-0.0442999491	0.0861403628	0.1706903643	0.1016738826	0.0220421886	-0.0152057159	-0.0986383645	0.0126338387	-0.0367757192	0.0308110987	-0.0601196311	-0.026528043	0.0794436601	-0.0865091635	0.117636482	-0.1139616652	0.0776883406	0.1119578682	-0.0042743164	0.0154472964	0.0693098333	-0.0076246849	0.0699952106	-0.055436906	0.0010417928	-0.0198734775	0.0890053626	-0.0334438743	0.0913646752	0.0617183263	-0.055619309	0.0128127332	0.0137718728	0.0434006728	0.0760841169	0.1318991435	0.0289369597	-0.001585891	0.0368063385	0.1797802313	0.0454249294	0.0210728704	-0.1010979014	-0.0716739073	0.0643093934	0.1558968013	-0.0261238405	-0.1336894574	-0.1184848155	-0.0472493739	0.1029620308	0.1736441292	-0.0049680341	-0.0490210463	-0.1038960917	-0.0246939758	0.0357027995	-0.0062965496	0.0420560981	0.0213859948	0.0837846313	-0.0835056203	0.0019163008	0.0024559179	-0.1300351317	-0.0555545445	-0.0231899946	-0.0803823891	0.1263857454	0.0259117194	0.0738392882	-0.0389386151	0.1031968221	0.0614122788	-0.0821753484	-0.0399743603	-0.0033464495	0.0543270447	-0.0198096881	0.0172574747	-0.0321348056	-0.0804350567	0.134883387	0.0200404128	-0.1816716381	0.0721673725	-0.0529353213	0.0124164995	0.0218753707	-0.0117734023	-0.067363226	0.0737225504	-0.1450048896	-0.0655166883	-0.0847739597	-0.0114600323	0.0897877085	0.0258549876	-0.0493116688	-0.0791623	-0.0438256	0.00192068321536	0.00626666974129	0.0140524	0.0017844	3.1840833600000008e-06	0.00019746994576	-0.0416442	-0.0220939	0.0004881404172099	0.00173423939364	0.000495361	-0.0002490129999999	2.4538252032100005e-07	6.200747416899998e-08	0.000168724	2.3934999999999997e-05	5.728842249999997e-10	2.8467788176e-08	-0.000454485	0.0001263729999999	2.0655661522500006e-07	1.5970135128999985e-08
725.0419447575352	0.3051131585049234	0.0930940394928505	525685.8216577888	896.5279043758318	2.455929417583661	803762.2833245206	6.0315893041528215	664.2366925296775	-1.7455778946645069	441210.3837027653	3.0470421863413724	691.1302539930152	566.2133303598882	1.039335	21.578939	0.16444751	0.0788124999999999	-0.0864817033	0.0339307398	0.0024509228	-0.0913107508	0.0580798198	-0.0277240611	0.1215834536	0.0248081624	-0.092480172	-0.0506667366	0.1319912933	-0.099141139	-0.038435737	0.0424196106	0.0670933275	-0.0150123973	0.019285204	0.1395030274	-0.177078053	-0.0302391869	0.1148085437	0.0950618522	0.0107568178	0.132134141	-0.0883097511	0.0956614222	0.0592406136	-0.0841423869	0.0760533782	0.0482654113	0.0550647429	0.022650001	0.1795494726	-0.0497560195	0.0993382559	-0.0224635485	0.0229883243	-0.044497076	0.1424873835	-0.0221952043	0.1698162285	0.0690292522	0.1759450014	0.1365684731	0.0227741344	0.0579849988	-0.0475269942	0.0441045873	0.112098592	0.0828748848	-0.0725203854	-0.0556977096	-8.29413e-05	0.0300671193	-0.083137164	0.0109593919	0.080952486	0.013969792	-0.0674156767	0.1177727145	-0.0498474613	0.089822498	-0.0458403898	0.0493178908	0.0536430935	0.0763759655	0.055531835	0.0920170996	0.0114163002	0.1314882578	0.0805233532	0.0758740628	-0.0871822373	-0.0411913946	0.0358228102	0.0111690314	0.0330512445	-0.094216412	-0.0032804632	-0.1168615119	0.02958096	0.0357295593	-0.0254193237	-0.2305355157	-0.004586897	-0.0352680671	0.1201423831	0.0527014183	0.0726926768	-0.0463221869	-0.1308702392	0.0137382228	0.0231811638	0.1285277818	0.0201713453	0.1166196696	-0.1382573613	0.0997560386	-0.0100401581	0.0201082466	0.0617557042	-0.1654197284	0.0319137773	0.0351779304	0.0904065209	0.113094224	0.0264065891	-0.0510054847	0.1771294194	-0.0899066398	0.0525830609	0.0656725541	-0.0796178904	-0.0745749585	0.0882931893	0.0212145853	-0.0556345156	-0.039713	0.0394493	0.00155624727049	0.0015771223689999	-0.00184816	-0.01590056	0.0002528278083136	3.4156953856e-06	-0.0653962	-0.023752	0.000564157504	0.00427666297444	0.00145215	0.0009567889999999	2.1087396225e-06	9.154451905209998e-07	0.000267183	9.8459e-05	9.694174680999996e-09	7.1386755489e-08	-0.00110615	-0.000651665	1.2235678225e-06	4.246672722249999e-07
