global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
743.5644258467007	-0.2379415849954966	552888.0553847337	0.0566161978701691	885.9366805101434	-0.0425792977214314	784883.801873332	0.0018129965944502	674.6025524099695	-0.8070105705311335	455088.6037180456	0.6512660609489855	705.0265246315834	608.1443685528229	0.963207	26.198734	0.21583135	0.128807	-0.010172318	-0.0038159955	-0.0758445945	-0.0216138416	0.071082455	-0.0221205651	0.0259031703	-0.0080121887	-0.0452227826	0.1041761855	0.0284353813	-0.0794124266	-0.0518267401	-0.0474068505	-0.0653230984	-0.0575188054	-0.0719414679	0.0189172205	0.0355773721	0.0705872705	0.0326725015	-0.0931176326	0.0242859338	0.0271780365	0.0191916728	0.1138212745	0.0778151228	-0.0285492968	0.1138751015	-0.0110726541	0.1352031222	0.003940764	-0.1124577686	0.0842293197	-0.0402514153	-0.0594708448	0.0895941233	-0.0357414994	0.021600768	0.045316807	-0.094155099	0.0498141679	-0.0063489159	0.0068207885	0.0354870288	0.0267973684	0.0053107953	0.1314071244	-0.0379507896	0.0938411315	0.1633198592	-0.0553197959	0.0607229397	0.0024077538	-0.0439151136	-0.0081705721	-0.191289761	0.0331304886	-0.0142848442	-0.0675818612	-0.0239041546	-0.125699204	-0.1094089062	0.0376195758	-0.0103271659	-0.0151405539	0.0021080195	-0.0132664386	0.0048162099	0.0711960823	-0.0365583509	-0.1086823136	0.0954712691	-0.0584520747	-0.0399283282	0.1168570109	0.0817392018	-0.0090682466	0.00258171	0.0403379402	-0.0777299903	-0.0683151662	0.0373634371	-0.0315821706	-0.0606673307	-0.1430405554	-0.0510549875	-0.1272152518	-0.0030911366	0.0522153512	-0.1344514029	0.0097804902	-0.0035915168	0.0265206647	-0.1328736102	-0.0406125446	-0.0950900115	0.0164787982	-0.0053972022	-0.0944350694	0.0062928396	0.0084470157	-0.1024937031	-0.1428189767	0.0585321872	-0.0233123776	0.0127810045	-0.0241685275	0.0729400965	0.1557864534	0.1016033564	0.0643117521	0.0119504948	0.0	0.0196082	-0.0207457	0.00038448150724	0.0004303840684899	0.0170642	-0.0003078999999999	0.00029118692164	9.48024099999999e-08	0.0377161	0.117454	0.00142250419921	0.013795442116	0.000523758	0.001110665	2.74322442564e-07	1.2335767422250002e-06	-0.000298667	-0.000177078	3.1356618084e-08	8.920197688900001e-08	-0.000389578	-0.000258732	1.5177101808400002e-07	6.6942247824e-08
742.2869142193031	-1.2775116273976437	550989.863021215	1.632035958136176	881.4908145273725	-4.445865982770897	777026.0560961307	19.765724336759437	674.3941384794317	-0.2084139305377448	454807.4540154149	0.0434363664421919	704.3667669263409	613.8719824692912	1.089239	29.626736	0.195459928	0.114871	-0.067091793	-0.128294274	-0.0230887079	0.0920158831	-0.1603727107	0.012303958	-0.032989431	0.1690444429	0.0845986854	-0.0651143706	-0.152798659	-0.0934625574	-0.1105177566	-0.0629028762	-0.0242436745	0.0417583252	0.0053281791	-0.0330317242	-0.0025026515	-0.1192824419	-0.0727358182	0.0762297546	0.0677774265	-0.0742484704	-0.0225100958	-0.1709070154	-0.0848214821	0.0668664282	-0.1899112898	-0.0520457856	0.104188417	0.0549450334	-0.0201878993	-0.1196137949	0.1815886682	0.0113634815	-0.0006369392	-0.0665680727	0.0958313395	-0.015838964	0.0093024053	-0.0510378459	0.1062984218	0.0524426809	0.1108569613	0.065953926	-0.0354669406	0.0415451113	0.0065500438	0.0455988221	0.0563436709	-0.0443147035	0.0374842099	-0.0190847463	-0.0075315591	0.0375053506	-0.0098911431	-0.0998949528	-0.0271480309	0.0289356867	0.0395833563	-0.2027340652	-0.0037732124	-0.0119133942	-0.0892299405	0.0038131869	0.0386665299	0.0694585248	-0.0094735688	-0.1119702064	0.0498161326	0.1674559296	-0.0287629759	0.0554163129	0.1698778799	-0.0426164734	-0.0800388559	0.1211804327	-0.1099567091	0.0213384369	0.0914232454	-0.0252176995	0.0051157647	-0.0640728753	-0.0171229611	-0.0587872714	-0.1253228248	0.0649262828	-0.1345366997	0.0487498073	0.1018553638	-0.1816767472	0.0446878491	-0.0322544622	-0.1057127007	0.0674035992	-0.0252132888	-0.0905975268	0.0611911935	0.1104048981	-0.0831333115	-0.0511060982	-0.0524553482	-0.1458564229	0.0676070937	-0.0269864853	-0.0409871438	0.0362272449	0.0172713656	0.0987998362	0.1004568499	0.0602858724	0.0047874485	0.0	0.000312072	-0.019296128	9.7388933184e-08	0.0003723405557923	0.029482	0.0124178	0.000869188324	0.0001542017568399	-0.0674151	-0.1051312	0.00454479570801	0.01105256921344	0.000112271	-0.000411487	1.2604777441e-08	1.6932155116900006e-07	0.000274903	0.00057357	3.289825449e-07	7.5571659409e-08	-0.000576817	-0.0001872389999999	3.32717851489e-07	3.5058443120999994e-08
742.5341751884428	0.2472609691396883	551357.001322781	0.0611379868598978	882.7209646977484	1.2301501703758504	779196.3015169236	1.5132694416757335	673.6075165264633	-0.7866219529684031	453747.0863209496	0.6187740968918246	703.4386724957895	593.8807852882892	1.209546	32.899033	0.140251222	0.0705036	0.0894941457	-0.0456272553	-0.0902781563	-0.0675856843	0.0808995729	0.0667514	-0.0463404111	0.0023384751	-0.0192997375	0.2089107983	-0.0233600601	0.0240924978	-0.0233700527	-0.087431198	-0.0194141879	0.0553468012	0.0312958083	0.0593666777	0.1089536549	-0.0756408017	0.0191533451	-0.0649903613	-0.0361869642	0.0989019506	0.1281292942	0.0286985615	-0.0131518567	-0.0241851509	0.0442127891	0.0503008275	0.0899443724	-0.0527072404	-0.2228302745	0.0201487289	-0.0635687739	0.0060959877	0.0473106025	0.0173986906	-0.0229388059	0.1599079258	-0.0137102025	-0.0958410782	-0.0384688449	0.147116953	-0.0592007021	-0.0353640854	-0.063093879	0.0183227217	-0.0742663625	-0.0547660625	-0.0671071668	0.073524543	0.0435677943	0.002866355	-0.0944559176	0.2320419654	0.0186519357	0.0729361913	-0.0438672689	-0.0616050692	-0.1431747547	0.0599844421	-0.1508304019	0.0682123714	-0.0245825908	-0.0612830866	0.0293257776	0.034628313	0.1096972002	0.0380032297	-0.1466509984	-0.0667582395	0.0223740225	0.0110391131	0.0219800599	0.0462543631	-0.0074311541	0.0044702937	0.0265567496	0.0373795798	-0.1474456339	-0.0604046986	0.0165117283	-0.0461394821	-0.101967472	-0.0509843632	0.0351958992	0.1146152866	-0.0139418765	0.1568367514	-0.0849148961	-0.079746123	-0.0908241914	0.0521503894	-0.0286676186	-0.0505759097	0.0545481781	0.0102337845	-0.0865353218	-0.026516123	-0.1200845883	-0.1818407733	-0.0758953111	0.2083151105	-0.0348483088	0.0721155042	0.1473231332	0.1098416585	0.0352362083	-0.073342764	0.0992668614	0.0561556268	-0.0023942424	0.0	-0.00302051	-0.003332582	9.1234806601e-06	1.1106102786724e-05	-0.00971736	-0.03919936	9.44270853696e-05	0.0015365898244096	-0.0298381	0.037577	0.00089031221161	0.001412030929	0.0011154	0.001003129	1.24411716e-06	1.006267790641e-06	7.518639999999998e-05	-0.0001997166	3.9886720315560015e-08	5.652994744959997e-09	-0.000576817	0.0	3.32717851489e-07	0.0
743.4777066613144	0.9435314728716548	552759.1003023675	0.8902516402993543	882.3092424654712	-0.4117222322771567	778469.5993399937	0.169515196551285	675.1476941010902	1.5401775746269095	455824.4088500193	2.372146961383629	704.8096676210293	607.9041663972491	1.320293	35.911282	0.16298186	0.100246	-0.1396489953	-0.0325400513	0.0141102456	0.1429084338	-0.0823507466	-0.0458686424	-0.0531335382	0.0894715357	0.0576599602	-0.1051354894	-0.1197361312	-0.0461306968	0.0800573903	-0.0938873179	0.0898599077	0.1914005237	-0.0256298968	-0.0089801131	-0.0561833826	-0.0192134509	-0.0027119749	0.0393613228	0.0946655807	-0.0788639638	0.1189494736	-0.118171365	0.0188852689	-0.0419747742	-0.1808815651	-0.0323926055	-0.0063615801	0.1760059666	0.0498201056	0.0421239248	-0.0411599077	0.1282558699	-0.0495728411	-0.0368210878	0.0214160701	-0.0982210456	-0.0347804044	0.0865097073	0.1023687345	0.0447557458	-0.0128902639	-0.1551850926	-0.2079679498	-0.1072093231	-0.1921814127	-0.01910419	0.0235668334	-0.0554363956	0.0381019144	0.0620969758	-0.1416947256	0.0623905217	0.0582345115	-0.1056570912	-0.0386790154	-0.0168896608	-0.0416433085	0.0857517763	0.0772064616	-0.0219531808	-0.0060375392	0.0791447411	-0.0459255049	0.0044873222	0.0093994195	-0.0392046	0.1062446856	0.1359601983	0.0881432115	-0.0297613479	0.1848782737	-0.0877693364	-0.0821087773	0.0297519328	0.0800306032	-0.0372418077	-0.0379536106	-0.1700369952	-0.0604512046	0.0272748811	0.1253746509	0.0159611169	0.1053733884	0.0426344523	-0.0474238999	-0.1027723271	0.0915323644	-0.0471663036	0.0386545165	-0.1213301647	0.0001090644	0.0830185051	0.0741094995	0.1007918286	-0.0171486487	-0.0191794038	0.0806883673	-0.1973233933	-0.103996914	-0.1740975309	0.0935526028	0.0181238855	0.1330274357	0.0515392169	0.0442243052	-0.0310332468	0.0980339059	0.0519281655	-0.009566609	0.0	-0.00368574	-0.0006652299999999	1.35846793476e-05	4.425309528999997e-07	0.0665118	0.0762291599999999	0.00442381953924	0.0058108848343055	0.0320342	0.0618723	0.0010261899696399	0.00382818150729	0.00086523	-0.0002501699999999	7.486229529000001e-07	6.258502889999994e-08	-0.000158947	-0.0002341333999999	5.4818448995559995e-08	2.5264148809e-08	-0.000576817	0.0	3.32717851489e-07	0.0
744.2196793794984	0.7419727181840017	553862.9311757234	0.550523514529356	883.980235192428	1.670992726956797	781421.0562108604	2.792216693542513	675.0178435784695	-0.1298505226206998	455649.08914932713	0.0168611582248688	705.1275780409673	604.5007352475754	1.379882	37.53207	0.32227998	0.185916	0.0738439557	-0.1592633015	-0.0594270119	-0.083208825	0.0310091165	0.1079287087	0.0645908857	0.0748906041	0.0845725164	0.2154656765	-0.0173945687	0.0420130075	0.0300953206	-0.0549578379	-0.1075064675	-0.0705509375	0.0895116714	0.0013602628	0.0873257022	-0.0488809246	0.020376535	0.0880212234	0.0569349459	0.1552372878	-0.0401467374	0.1146641378	0.1493755675	-0.0348925627	0.0285791728	-0.0235589574	0.1511457613	-0.0793667758	0.0111853124	-0.1268208785	0.1529416096	-0.1935783763	-0.0922891022	0.0598253179	0.1517380975	-0.0988574739	-0.0314610265	0.1180411082	-0.0061350127	0.0810105604	-0.0944142262	-0.2192383662	0.0781394902	-0.0035621957	0.0211947522	0.1777519604	-0.0354284442	-0.1855839938	0.0298777511	-0.0491698079	-0.083045605	-0.0086030951	-0.061072729	-0.0507851756	0.0531803703	0.0401869301	-0.1487822436	-0.049065313	0.0928158925	-0.0362400107	-0.0861832366	0.0027931274	0.0869622288	0.0938820765	0.0510875397	-0.0008782083	-0.1017652636	-0.0531965626	0.1183335475	-0.0849650663	-0.133606719	0.1693534637	-0.1402164688	0.1021876128	-0.0470126091	-0.0314649803	-0.0088071984	0.0071959624	0.0882925649	0.0380418929	0.0505704444	0.0078378654	-0.2178930343	-0.0128377446	-0.0401815355	-0.0661993616	0.1044809494	-0.0700711556	-0.0669992897	-0.0337371836	-0.120695519	0.0598301376	-0.0039908455	0.0486317606	-0.0419410581	0.069940524	0.0360836638	0.021831285	-0.0239725985	-0.0717047796	-0.1019963066	0.0257460625	0.0525704333	-0.1159523196	0.1684344448	-0.0798682697	0.0967585171	0.0476108069	-0.0167017188	0.0	0.00462809	0.00831383	2.1419217048099995e-05	6.911976926889999e-05	-0.0689164	-0.1354282	0.00474947018896	0.01834079735524	-0.0834165999999999	-0.1154507999999999	0.0069583291555599	0.0133288872206399	0.000205099	-0.000660131	4.2065599801e-08	4.35772937161e-07	0.000442665	0.000601612	3.619369985440001e-07	1.9595230222500005e-07	-0.000576817	0.0	3.32717851489e-07	0.0
743.8948555665303	-0.324823812968134	553379.556138349	0.1055105094711573	885.8604537788779	1.8802185864498144	784748.7435693194	3.535221932831337	675.9597538043691	0.941910225899619	456921.58876326337	0.8871948736542714	705.526279674355	613.0142970733683	1.496472	40.703266	0.384674965	0.218007	-0.0788822949	0.1652144518	0.0789132833	0.0638761685	0.0645702748	-0.0843556122	-0.0497260087	-0.1554829647	-0.0145075351	-0.1056616234	0.0166241837	-0.0029425907	0.0218679967	0.0464708931	-0.0070216005	0.0882231371	-0.027955785	0.1006735358	-0.0856097499	0.1555204612	0.1303033371	-0.0945845764	-0.0605783958	-0.0231519954	-0.0545052956	-0.1281980224	-0.0634668431	-0.0773856485	0.052285725	-0.021907912	0.0261447196	0.1904613819	0.0269939429	0.0954711174	-0.0733432877	-0.1117880891	0.0041163879	-0.2307323022	0.0261591546	-0.0013183475	-0.0037997556	-0.1648457336	0.1153035087	-0.0386156709	-0.096498052	-0.0090682571	-0.1260432205	-0.1647738649	0.0742511781	0.0360968258	0.0101615027	0.0177932897	0.0738835624	-0.0199558517	0.0772858053	-0.030117871	-0.0122844095	0.0465101186	0.0172638785	-0.021768127	-0.1909278077	0.0812359266	0.0508920896	-0.1354033434	0.0061907438	-0.0536930837	-0.0848074845	-0.1903128524	-0.0372399402	-0.0634417739	0.1381412008	-0.108629825	-0.0205143775	-0.0479431954	-0.0151059249	0.0122937564	-0.0686652937	0.021979419	0.150887477	0.0166489217	0.1607715316	-0.0100091384	-0.1665138107	-0.0790613234	-0.0787766322	-0.1101572657	0.1284096541	0.0804768098	-0.0431604614	-0.09030593	0.0854207188	-0.042788843	-0.0356455027	0.1123261298	-0.0727787363	0.0053243131	0.0843141478	-0.1781375898	0.0165885083	0.0258076437	0.1386212254	0.1225527591	-0.0499280263	-0.082470849	0.071635689	-0.0012510716	0.0795727305	0.0613730016	-0.138907472	-0.126051095	0.0954412471	0.0432110253	-0.0237717844	0.0	0.00511761	0.00048952	2.61899321121e-05	2.3962983040000025e-07	0.0907972	0.1597136	0.00824413152784	0.02550843402496	0.0410296	0.1244461999999999	0.00168342807616	0.0154868566944399	0.001519	0.001313901	2.307361e-06	1.726335837801e-06	0.000584705	0.00014204	2.0175361600000003e-08	3.4187993702500004e-07	-3.22451e-05	0.0005445719	1.03974647401e-09	2.9655855426961e-07
741.3754072295396	-2.5194483369906493	549637.4944447657	6.347619922764948	882.0209757257253	-3.839478053152561	777961.0016201605	14.741591720640182	675.1811994874216	-0.7785543169475204	455869.65214127343	0.6061468244376201	706.0173116700635	590.4004878280346	1.427851	38.8368	0.324803829	0.180586	0.1490060843	0.0620345111	0.0478755188	-0.1673201785	-0.0900773032	0.0687675869	0.0955154664	0.0980609093	-0.1277041544	0.0069347207	0.0599089023	0.1857443906	-0.0598703331	0.1057524139	-0.165668339	0.0418182585	-0.0359677376	-0.0658412053	0.041124175	0.0195375257	0.0969531995	0.1884673493	0.0413007843	-0.0108800953	-0.0181167805	-0.0081658666	-0.0606366871	-0.0919243441	0.1428526947	0.0939581595	0.0999940862	-0.0641274911	-0.0832159863	-0.0161155284	-0.0124915476	0.0763036557	-0.1143280572	0.0914418508	-0.0171671518	-0.0143225794	-0.134524866	-0.229316037	-0.0942893093	-0.0735675506	0.0897600061	0.0577844855	-0.0037911546	-0.078685166	-0.0978812882	0.038369546	-0.0070236861	0.0223005538	0.0187336783	-0.0958869689	-0.047405341	0.0244240793	-0.1059040911	0.0226626145	-0.0302434495	0.221476147	0.0581446158	-0.0448001201	-0.0050857202	0.0984113643	-0.012759464	-0.0125033554	0.1181281102	0.1203040995	-0.0759752497	0.0302282855	0.0519202556	-0.1113285177	0.0339604168	0.0378771928	-0.0827915451	0.0961116766	-0.0330057986	0.1159991456	-0.0718688196	0.0854151678	-0.0477583359	0.0185821443	-0.2234586279	0.055630416	-0.092049202	0.0514865291	-0.1087883027	0.1189418127	-0.0787581974	-0.0476849658	0.0750905928	0.0271388042	-0.0135581028	-0.0322304258	0.1030608757	-0.0319828902	0.0914111317	-0.0054249942	0.0498812078	-0.0866167119	0.006971798	-0.0908743582	0.0236031201	0.0151723339	-0.0345496286	0.1239950235	0.105476151	-0.1441610347	0.0927873851	0.0297710834	0.0940826661	0.0387364375	-0.0307492717	0.0	0.000520466	-0.004597144	2.70884857156e-07	2.1133732956736e-05	-0.00285349	-0.09365069	8.142405180100001e-06	0.0087704517374761	-0.101909	-0.1429386	0.010385444281	0.02043144336996	0.000696599	-0.000822401	4.85250166801e-07	6.763434048009999e-07	0.000867923	0.000283218	8.021243552400001e-08	7.53290333929e-07	-0.000598974	-0.0005667288999999	3.587698526759999e-07	3.2118164609521e-07
742.1615158177841	0.786108588244474	550803.715560951	0.6179667125117201	883.9859858447065	1.9650101189812403	781431.2231698377	3.861264767698669	674.0746985103217	-1.1065009770999268	454376.6991717811	1.2243444123230929	704.0241641015272	609.7233087343757	1.133248	30.823757	0.209986256	0.120172	0.0365373096	0.0606477668	0.0694274657	0.087202436	0.1550620428	0.0326414029	-0.1728229309	-0.0455248413	-0.1472713591	-0.0496480967	0.0113331119	0.0823805838	-0.0423755628	0.0070479644	-0.0412462275	0.0330892665	-0.0915532021	-0.019004556	0.0088384526	-0.0126894537	0.066824705	-0.1526585973	-0.0304895054	0.0098081318	-0.0017655189	-0.0766516634	-0.0255427927	-0.086503611	-0.0043392832	0.1298741298	0.0584137038	0.0233546738	0.1155311038	-0.0168565736	-0.0240094884	0.0598714187	-0.0478813726	-0.0936685573	0.0796844827	-0.189599377	0.1423529086	0.0235932268	0.010070313	0.0478797805	-0.0879839263	-0.1167777343	-0.0252697409	0.0386137783	0.0342325712	-0.1617549335	-0.0987755086	0.0254296906	0.1010016149	0.0642870502	0.000799563	0.0361033717	0.2003867125	-0.0870452296	-0.0951178883	0.1219242872	-0.0584973769	-0.1644144459	-0.0311362062	0.0501495258	-0.0105815279	-0.0674960949	-0.024544643	-0.0900001327	0.141381963	-0.0007988655	0.0577144768	-0.0300940525	-0.0268400354	-0.0010719204	0.0854136172	-0.0069485714	0.0703607091	0.1270971263	0.0065468956	0.0607675327	-0.0853794348	-0.0655325245	-0.0355429436	-0.0502015608	-0.0246966409	-0.0376429869	0.1083013527	-0.0829046976	-0.0317745212	0.0590525826	0.1640087115	-0.0407982282	-0.0943341015	0.0248241607	0.0140127495	0.0349370025	0.1094591364	0.1669118073	0.1944611806	0.1977258208	0.0970748379	-0.0215815528	0.0297751062	-0.072361243	-0.1624174504	-0.0696682548	-0.0027745789	0.1170005339	-0.1144218319	0.0550312842	0.092683362	0.0341947898	-0.0376070072	0.0	-0.0072511299999999	-0.0077715959999999	5.257888627689855e-05	6.039770438721444e-05	0.0218703	0.02472379	0.0004783100220899	0.000611265791964	0.00492017	0.10682917	2.42080728289e-05	0.0114124715628889	0.00171147	0.001014871	2.9291295609e-06	1.0299631466410005e-06	0.000867923	0.0	0.0	7.53290333929e-07	-0.000200611	0.0003983629999999	4.0244773321e-08	1.5869307976899998e-07
741.9565437139399	-0.2049721038441703	550499.5127599357	0.0420135633543053	888.2043951767187	4.218409332012129	788907.0476112406	17.79497729240702	675.0520898701496	0.9773913598279478	455695.3240380566	0.9552938702663248	705.0069836324535	600.3551005075432	1.080924	29.400579	0.141417189	0.0707919	-0.0278192546	-0.0632980925	-0.0897628264	-0.0244467183	-0.1153554198	-0.062626695	0.0419305308	0.1598392128	0.0416483914	0.0472369471	-0.0773717327	0.0133073417	0.1192954499	0.026272219	0.083602936	-0.0480966922	-0.0776321036	0.0076307497	-0.0942630827	-0.0543357601	-0.0004977905	0.1288290815	0.0136044182	-0.029700613	0.1017967183	-0.1908905278	0.1112822801	0.0486636121	-0.1307242619	0.0750407232	0.0247854838	-0.0033213552	0.1069654412	-0.0679380934	-0.0736069791	-0.1228834944	0.0635191146	0.0468200239	-0.1011431156	-0.0051009141	-0.1303124875	-0.1099860396	-0.0056006427	0.0377064117	-0.1099936604	-0.0670848163	0.0853475019	-0.0254545714	0.0118939368	0.0180358856	0.050872301	-0.1229378886	-0.0784218875	-0.0001231874	0.169910856	0.0720979755	0.0439679544	0.1099833565	-0.0624948272	0.1578871978	-0.1624242182	-0.0345707642	-0.0791622135	-0.0588177807	-0.0177207163	-0.100320008	-0.0393845194	0.1466041636	-0.0428895673	0.0509421144	0.0555347415	0.0694880677	0.0539905146	-0.0387019694	0.1300854399	-0.074089987	-0.067390193	0.0242356709	0.1002756484	0.0299622202	-0.1131270067	0.1010159831	0.1090865888	-0.0760304861	-0.0047424359	0.0093129605	-0.081960297	0.1040332617	0.0164631197	-0.1244630474	-0.0515689337	0.1228194948	-0.040792066	0.0405221557	-0.0737985616	0.0511719664	0.1695730782	-0.1289027887	0.0713431407	0.1631788635	0.091314501	0.038388252	0.0400734167	-0.0930176948	-0.1209011521	0.1271241869	0.072794538	-0.1257045437	-0.0021144584	-0.0502076266	0.0912439407	0.0295939446	-0.0443182837	0.0	0.000472779	0.0077239089999999	2.23519982841e-07	5.965877024027946e-05	0.0828614	0.0609911	0.00686601160996	0.00371991427921	0.0113495	0.00642933	0.00012881115025	4.13362842489e-05	0.00101362	-0.00069785	1.0274255044e-06	4.869946225000001e-07	0.00104015	0.000172227	2.9662139529000024e-08	1.0819120225e-06	-0.000655991	-0.0004553799999999	4.30324192081e-07	2.0737094440000003e-07
742.396349048696	0.4398053347561017	551152.3390808334	0.1934287324799267	882.9228492990136	-5.281545877705071	779552.7578142887	27.894726858303425	673.7893127463201	-1.2627771238295509	453992.0379711584	1.5946060644672329	704.2553591914075	605.6685196813874	1.112521	30.260002	0.272325779	0.155814	0.0866742773	-0.1397397578	0.0821627634	0.0885237441	0.0427548224	0.1373244771	-0.0516685079	-0.0549274483	0.0923239231	0.0737804996	-0.1328087934	0.0180525605	0.0034511239	0.0596975527	-0.1155569873	-0.1056022682	0.0199463822	-0.1448252132	0.1295182875	-0.0039975128	0.0463334755	-0.0356928171	0.0622455888	-0.0335851101	0.0128357411	-0.0284738539	0.1202989836	0.0334989519	0.068062022	0.072683362	-0.0394057329	0.1728947631	0.0977447153	-0.0680088945	0.1505487338	0.0790273879	-0.0180904728	-0.0009664463	-0.112054541	-0.0986241622	-0.0127963186	-0.0810053044	-0.059284353	-0.0876214898	-0.0695147504	-0.0353750721	0.085049267	0.0136199665	0.0539043064	0.0568535082	-0.0387100076	0.1745389181	-0.0500943999	0.0812221268	-0.1514708728	-0.0572771981	0.0079493613	0.206355112	-0.0951978776	-0.0807442672	0.0586485841	-0.0499668731	0.0823107351	-0.0192313184	-0.0165860498	0.0554030296	0.1292971661	-0.0729282672	0.0879255071	-0.090210347	-0.0162341827	0.0393050624	0.12012256	-0.00224565	-0.0111901224	0.0351791655	0.0153550471	0.1300730059	0.0562259514	-0.0557151312	-0.0283877067	0.2267068282	-0.0651891828	0.0152098849	0.0584983444	0.0370145699	-0.0030690121	0.1280134141	-0.1199940356	-0.0639281047	-0.0451547585	-0.0220956603	-0.0626132691	0.0087130794	0.1433328034	0.0593321022	-0.1058327962	0.1505273091	0.0086551179	-0.0607834221	0.0859234199	0.1097960244	-0.049731846	-0.0012314678	-0.0227251165	-0.1158409474	0.0160117461	0.0797276815	-0.1003600127	-0.051633226	0.089765025	0.0249418669	-0.0508569643	0.0	-0.0207856	-0.021258379	0.00043204116736	0.0004519186777076	-0.0486058	-0.1314672	0.0023625237936399	0.01728362467584	-0.0619447	-0.0732942	0.00383714585809	0.00537203975364	0.00164639	0.00063277	2.7106000321e-06	4.0039787290000006e-07	0.0013335	0.0002933499999999	8.605422249999997e-08	1.7782222500000002e-06	-0.000655991	0.0	4.30324192081e-07	0.0
