global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
802.2872082885701	0.0410097572788572	0.0016818001920707	643664.7645834675	949.0493735351312	6.466603360862337	41.81695902671607	900694.713407425	759.1132068005112	-0.1789893101079087	576252.8607389557	0.0320371731329051	792.9950029375362	654.430790923824	1.122169	26.833033	0.34718705	0.165348	0.0426272491	-0.1510444884	-0.0107798894	-0.0478601272	0.062767368	0.0722569228	-0.0671240082	0.1074530991	0.119356589	-0.0157158705	-0.1209614969	-0.0125989898	-0.0285657599	-0.0759589812	0.0907783061	-0.1013709691	-0.0825466168	-0.0048704763	-0.0236442729	-0.0172690105	0.0663271203	-0.0314458318	-0.0295028174	-0.076661771	-0.2176337055	-0.0289966029	0.0107391532	0.0828003091	0.0316496177	-0.2285534576	0.0876431279	-0.0614216109	-0.0851682256	-0.04359728	-0.0415468853	-0.0643849909	0.0710944943	0.0776889633	0.0160075716	0.0675006658	-0.246540814	-0.0214114998	0.0397241603	-0.0680217574	0.03526508	-0.1116426322	-0.0657668874	0.0140850817	0.0198209634	0.0570841947	0.0375781099	0.0462190741	0.0028672632	-0.1030831352	-0.0820955931	0.0133207326	0.1432448772	-0.0693029078	-0.0568842123	-0.0452279858	-0.1224584216	-0.0970535584	0.0365881221	-0.0324709478	-0.0695323358	-0.0236122537	-0.0062423281	0.0853804168	0.0728172475	0.0180272599	0.0765624822	0.1432773762	-0.0051605718	0.0145690611	0.0402661728	-0.1044590905	-0.0106088945	0.0910151521	0.0918765627	-0.0629527557	-0.0988484313	-0.0387965029	-0.063662039	0.1752544289	-0.0034965923	0.0193534644	-0.0186427413	0.0305129694	0.1358571531	0.0062772432	-0.0031323501	-0.0238873881	0.1528183355	0.0764531361	0.0611306757	0.0466041824	-0.0183647224	-0.0011853914	-0.1146833673	0.0035556678	-0.101376	0.049543	0.002454508849	0.010277093376	0.0528325	0.1194307	0.00279127305625	0.01426369210249	0.0625019	0.0663964	0.0044084819329599	0.00390648750361	-0.000414019	-0.001577679	1.71411732361e-07	2.4890710270410003e-06	0.00160583	0.00031806	1.011621636e-07	2.5786899889e-06	-0.00188964	-0.0003405999999999	3.5707393296e-06	1.1600835999999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.6322162034129	1.3450079148427676	1.8090462909896896	645824.738920009	943.730486350181	-5.318887184950199	28.290560886227457	890627.2308667491	759.3911717201017	0.2779649195905449	576674.9516864291	0.0772644965229781	793.2578100918001	648.5063342323568	1.118301	26.740543	0.27086795	0.148083	0.0321979449	-0.0928449965	-0.0100916239	-0.0685096298	-0.0377055299	0.0674363488	0.0367588393	0.0124155087	0.1473510155	-0.0608279192	-0.0262038511	-0.034427975	-0.0795573728	-0.0764316259	0.0677658788	0.0426717432	-0.1476440075	0.0894933658	-0.0186771139	-0.0463619645	0.0738803379	-0.1785895481	-0.153896199	-0.0550394196	-0.0476537541	0.0835460751	0.0335827766	0.0737088975	0.0667087063	0.0225961532	0.0725944237	0.0042444349	0.0708398607	-0.0951007406	-0.0593242599	-0.1672669489	0.1211137243	0.0157982432	-0.02398326	-0.0072904232	0.0879733609	0.0113541212	-0.013620214	0.0195381887	0.1042962855	0.0076142632	-0.0356862457	0.1995447261	0.029839491	0.0545013611	0.1387601348	-0.0836810493	0.0452564164	0.0595937925	-0.1293116731	0.0478092133	0.0902092238	0.1605509527	-0.089870204	0.0114935777	0.0049593705	-0.1812759776	0.0074112345	-0.0419226128	-0.0809184302	-0.0950420549	-0.0132788783	0.0161112527	-0.0029331949	0.1480922968	0.0100958325	0.179028966	0.1033771585	0.0267254614	0.1001026177	0.0383386047	-0.007689396	-0.1096875464	-0.0051833015	-0.0100233635	0.0234805028	0.0315242238	0.0093399142	-0.0072760409	-0.0222629322	-0.0318724406	-0.0069622868	-0.0493898011	0.0485808529	0.0332494546	0.0343550466	-0.0814880071	0.02110555	0.0573214831	0.0036710343	-0.066647077	-0.0686163658	-0.0035556678	-0.1144874327	0.0106533374	-0.114387	-0.013011	0.000169286121	0.013084385769	-0.0428284	-0.0956609	0.00183427184656	0.00915100778881	-0.0464371	-0.108939	0.011867705721	0.00215640425641	-0.001012	-0.000597981	1.0241440000000002e-06	3.57581276361e-07	0.00121912	-0.0003867099999999	1.4954462409999996e-07	1.4862535744e-06	-0.00180919	8.044999999999992e-05	3.2731684561e-06	6.4722024999999884e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.2083380283563	1.5761218249433568	2.4841600070627776	648360.4676303876	950.0465907648124	6.316104414631468	39.89317497652712	902588.524623843	759.5260764857818	0.1349047656800621	576879.8608618857	0.0181992958031924	794.0369360764903	668.8932160468314	1.018226	24.347567	0.2532021499999999	0.130229	0.0118252424	-0.0909233841	-0.0424872745	0.0345752782	0.0423109258	0.1338030732	0.0913699161	-0.0051585433	0.0413897219	-0.113754622	0.0574131418	0.0780114441	0.0143043024	-0.0855777957	0.0427601615	0.0490185438	-0.089145669	-0.0568474928	-0.0225320331	0.0410282871	0.1164470928	-0.0171827414	0.0192190378	-0.0706687462	0.0510136733	0.0753098452	-0.1364353378	0.0524156244	0.0056258214	-0.0024839349	-0.0486479535	0.1220483173	-0.024031123	-0.0429724072	0.0212032339	-0.0575918654	-0.09946826	0.0006721541	0.0019316267	0.0825295563	0.1331119921	-0.0277574694	-2.21343e-05	0.077198277	0.0214804412	0.0830731694	0.0478775661	-0.0131040968	0.125069568	0.0372260647	0.0670616999	-0.175300069	0.0596702005	-0.0665405478	-0.1354003568	0.0929211634	-0.055319394	-0.0128132587	-0.0686443024	-0.0432909238	-0.0066634147	-0.106838984	-0.0815628648	0.0368825662	0.0675177891	0.0079683494	0.0474578743	0.0778744882	0.0042016261	0.0938847687	-0.0796742181	-0.0309998661	0.0126621517	0.1094186531	0.139496765	0.129206519	0.0320585359	0.0354892352	0.078947738	0.0615784275	-0.0151165677	0.0348527774	0.0019729628	-0.0835356171	0.0263234935	-0.0233161844	-0.0962413586	-0.1345744671	0.0002403508	-0.0587735425	0.0200125129	0.0784927928	-0.027969789	0.0101270366	0.1561274292	-0.1020884357	-0.0710486028	-0.0059244253	-0.1140958982	0.017710062	-0.150857	-0.0364699999999999	0.0013300608999999	0.0227578344489999	-0.0259518	0.0168766	0.00067349592324	0.00028481962756	0.0266631	0.0731002	0.00534363924004	0.00071092090161	0.00111157	0.00212357	1.2355878649e-06	4.5095495449e-06	0.0008544429999999	-0.000364677	1.329893143290729e-07	7.300728402488291e-07	-0.00176233	4.685999999999992e-05	3.1058070289000005e-06	2.195859599999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.3249167092388	-1.883421319117474	3.5472758653062058	645330.9218059054	950.0650258076532	0.0184350428407924	0.0003398508045418	902623.5532628968	759.0264011511741	-0.499675334607673	576121.0776445031	0.2496754400152899	794.3104030451578	660.8966607783293	1.026699	24.550163	0.19052395	0.111005	0.0192081485	-0.0644516955	-0.0721592889	0.0312963051	0.0898555045	0.0207665473	-0.1501120042	-0.0316523519	-0.020117496	-0.0027915167	0.1220899548	0.012520902	-0.0628093243	-0.0680952499	0.0704355607	-0.047744276	0.0292418631	0.0111946095	0.1326123067	0.0729602548	0.0391209184	-0.0141726784	0.1000118754	-0.0239472168	0.0912061106	0.0838537348	0.0642791784	-0.0537242286	-0.021400435	-0.0255053309	0.012963677	-0.0272779905	0.0751309405	0.0118471504	-0.0900312241	-0.1396144779	0.057129997	0.0634964762	-0.0287634514	0.2011701688	0.0806811952	0.006142869	-0.0095618043	0.0477869496	-0.0544221361	-0.0157545746	-0.0538813337	-0.0982585097	-0.1107837656	-0.0337666543	-0.1095747784	0.2176656799	0.0289413455	-0.0494606944	-0.0837845215	-0.121130681	-0.0045011506	0.0547748211	-0.0917394417	-0.0421093559	-0.0922666025	0.0700834416	0.0340360504	0.0111283572	0.0576539757	-0.0397916216	-0.0788554748	-0.0093221003	0.0306183275	0.1210424971	-0.116680364	-0.0521867645	-0.0074878382	0.0799490766	-0.0469988247	0.0755586543	0.0264329291	0.0518058842	0.1430623263	0.082508656	0.1217539499	-0.1350569117	0.0405314644	0.0924485701	-0.0102553901	-0.0344550044	0.1092032975	0.1285220687	0.0542127827	-0.1026644815	0.1291259851	-0.0038801648	-0.0695064032	-0.0422967744	0.0421921755	-0.0555560489	0.0201135512	-0.0082906521	-0.1135094328	0.0246987197	-0.142012	0.0088449999999999	7.823402499999986e-05	0.020167408144	0.0621529	0.0881047	0.0038629829784099	0.0077624381620899	0.0885819999999999	0.0619188999999999	0.0038339501772099	0.0078467707239999	0.00111429	2.7199999999998926e-06	1.2416422041e-06	7.398399999999416e-12	0.00140161	0.0005471670000001	2.993917258891094e-07	1.9645105921e-06	-0.00184555	-8.321999999999995e-05	3.4060548025e-06	6.925568399999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.0139515081503	-2.310965201088493	5.340560160641979	641623.3505107013	939.7063644547952	-10.358661352858007	107.30186502319408	883048.0513968484	755.9798965428649	-3.046504608309192	571505.6039769608	9.281190328449144	790.4369623274982	650.3101478709675	0.94207	22.526541	0.2074057	0.108125	0.0390554038	-0.0472297062	-0.026802465	-0.0525356461	-0.0088532774	-0.1074937679	-0.0286362552	0.0520330694	0.0079241193	-0.0212516747	0.0106341476	-0.0469040502	-0.006577603	0.0447822273	0.0773373835	0.0177350775	-0.0047191286	0.0752042841	-0.0045117443	-0.024271806	0.0294757209	0.0068826124	0.1468989266	-0.0048205783	0.0397477573	0.0050861163	-0.0104340683	0.0153886524	0.0304922516	0.0213860723	0.1026081529	0.0383187592	-0.0484508952	0.0246457857	-0.1440258445	-0.0257049325	-0.0433140742	-0.101167145	0.1474462137	-0.1292975117	-0.0174300072	-0.0628832197	-0.0376391405	0.0121569738	0.0611782502	0.0968860409	0.1107693958	-0.0142234097	-0.1067834904	0.0900210355	0.0307496116	0.0051703039	-0.0589279893	-0.0177317538	-0.1060996854	-0.0175994398	0.0996032285	0.0669223736	-0.0436215945	0.0664553001	-0.0182379442	0.0170890983	0.107763498	-0.0385832617	0.0096595378	0.0500310704	0.0403920019	0.0272505533	0.0256625851	0.004141098	-0.0249822391	0.097434636	-0.1187836626	0.0441675795	-0.0468733327	-0.0266674637	0.0544458233	-0.0604887301	-0.0907722158	-0.0239652527	0.0121113471	0.0245368078	0.1743857275	0.0426952799	-0.0707503397	-0.0098378471	-0.0792759511	0.0563523985	0.0536993533	-0.108865368	0.0698622081	0.0458140861	-0.1219876801	0.0736633305	-3.97686e-05	-0.0930048157	0.0256390747	-0.0106533374	-0.1127290384	0.0315924503	-0.154337	-0.012325	0.000151905625	0.023819909569	-0.0121582	-0.0743110999999999	0.00014782182724	0.0055221395832099	0.0284364	-0.0601455999999998	0.0036174931993599	0.00080862884496	0.00200764	0.00089335	4.030618369600001e-06	7.980742225000004e-07	0.00116302	-0.0002385899999999	5.692518809999996e-08	1.3526155204000002e-06	-0.00192609	-8.054000000000004e-05	3.709822688100001e-06	6.486691600000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.0628621214863	0.0489106133360337	0.002392248096907	641701.7090702674	941.7598772970624	2.053512842267196	4.216914993356298	886911.6664865781	756.1985770922857	0.2186805494208101	571836.2879963976	0.0478211826949874	789.9761914750827	649.0050685230735	0.875567	20.936331	0.1906415	0.108839	0.0433660313	-0.0253771334	0.0461331438	-0.0192018424	0.0351870236	-0.0168995124	-0.0240692822	0.0567099589	0.0149516143	-0.0417888636	0.0201433762	0.0016099271	-0.0218561992	0.0406123759	0.0673342623	-0.019998426	-0.0916948776	0.0221311388	-0.0450934772	0.005092987	0.0362990038	0.0551699946	-0.0743745855	0.1170342791	0.0787816913	0.0055989475	0.1237048118	-0.0092378518	-0.1239240792	-0.0467927945	-0.0145448602	0.0697919902	0.0100992026	0.0417897719	-0.0102009589	0.0023376915	-0.0316279253	0.0098185087	-0.0399249087	-0.0158117153	0.1092799504	0.0061668284	-0.0911911336	-0.0665720947	0.0215166291	-0.1285852375	0.1193150594	-0.2029585019	-0.0691404228	-0.2090068727	-0.072069455	-0.0822054005	0.0784045812	0.0765381159	-0.044745161	0.0348079454	0.0769080406	-0.048259648	0.0084960512	0.0574381161	-0.0583252342	-0.0648369915	0.0669650946	-0.0028578871	-0.0124011041	-0.0027128166	0.0167205112	0.0168221495	0.0771347018	0.0650080271	0.0163739291	-0.0101123415	-0.0693439484	-0.0571560521	-0.0521963705	0.02727923	-0.0709028249	0.0042793655	-0.0518737977	-0.0046903819	0.004135233	-0.068864425	-0.0839537279	-0.065341585	0.0004273297	-0.0350238483	0.0713924834	-0.0219759762	-0.1053192169	0.0347998933	0.0861058276	0.083391318	-0.0976498594	-0.0863819787	0.0661159337	-0.0681707602	0.1234500013	-0.013011472	-0.1117560484	0.0383647583	-0.144225	0.010112	0.000102252544	0.020800850625	0.0621102	0.0742684	0.00385767694404	0.0055157952385599	0.104665	0.0762286	0.0058107994579599	0.010954762225	0.00176812	-0.00023952	3.1262483344e-06	5.7369830400000115e-08	0.00141231	0.0002492899999999	6.214550409999995e-08	1.9946195361e-06	-0.00181425	0.0001118399999999	3.2915030625e-06	1.2508185599999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.198629702566	-0.8642324189203237	0.7468976739128738	640317.8469778643	942.267110493349	0.5072331962866201	0.2572855154151409	887867.3075174852	755.3912946530025	-0.807282439283199	570616.0080375393	0.6517049367750318	789.2407392447636	659.2465904295362	0.917023	21.927622	0.0817553999999999	0.0490942	0.0443473327	-0.0126836047	0.0712578595	-0.0549791165	-0.0123702508	0.0325916714	0.0335184134	0.037595934	0.1014391365	0.0098178367	-0.0486519353	-0.0440885674	-0.0247436965	0.0692101611	0.0599690018	-0.0016224046	-0.1193894025	0.071454398	-0.0475355719	0.0287458089	0.0635251495	0.01088869	0.0329082797	0.0173139799	0.0572071092	0.0376060874	0.1496715345	-0.0015886299	-0.0043671014	0.051411426	0.026970946	-0.0713648825	0.1146662852	0.0938774819	-0.0891053984	0.0454236106	-0.0547168605	-0.084664361	-0.0349669321	-0.0393520816	-0.0128005902	0.1252325856	-0.1063301527	-0.0582912158	-0.0459565087	0.093808602	-0.0460860212	-0.0292059523	-0.0967750017	-0.0609003115	-0.0154511859	0.0014543416	0.0947256732	-0.1116129577	0.0617224232	-0.0933850544	-0.0598900654	-0.0142845422	0.0245220514	0.0899361463	-0.0132925705	-0.0995222637	0.0277708903	-0.0297265811	-0.0426266051	-0.0616779027	0.0452966233	0.0903770121	-0.0181448062	0.0407093424	-0.0346083859	0.0162431154	0.0257074189	0.0346207214	-0.1080238237	0.0162141572	0.0614923262	-0.02652874	-0.0628502939	0.031420211	0.0079313558	-0.0254121894	-0.0340802498	0.0268727593	-0.0002656647	-0.0105584675	0.0089995066	0.085510669	0.0491989268	0.0206808445	0.0171104904	-0.0146469136	-0.1181571591	0.0254907117	-0.1538994625	-0.1510671826	-0.1073350626	-0.0153640485	-0.110592125	0.0449896151	-0.145637	-0.0014119999999999	1.9937439999999903e-06	0.0212101357689999	0.049402	-0.0127081999999999	0.002440557604	0.0001614983472399	0.0644118	-0.0402531999999999	0.0016203201102399	0.00414887997924	0.00214112	0.0003729999999999	4.584394854399999e-06	1.391289999999999e-07	0.00147511	6.280000000000001e-05	3.943840000000001e-09	2.1759495121e-06	-0.00192609	-0.0001118399999999	3.709822688100001e-06	1.2508185599999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.9747701850129	0.7761404824468627	0.6023940484928488	641560.5824729342	943.171613472487	0.9045029791379876	0.8181256392694947	889572.6924602945	755.9428311870688	0.5515365340662584	571449.5640231213	0.3041925484098209	789.9747671679542	657.1528419492771	0.956395	22.86907	0.0871264	0.0443057	0.0376580296	0.0093347902	0.0586746489	0.0036505541	-0.0388776829	0.096642586	0.0386096432	-0.0444211948	-0.0481430505	-0.0624129565	0.0228270842	-0.0140813681	-0.0519439038	0.0608939298	0.0206242719	0.0277733057	-0.0803079254	-0.0473782166	-0.0313070084	0.050362856	0.0207288275	-0.1120121389	-0.0460252137	0.0624314605	-0.012524575	0.0239446679	-0.0111343527	0.0289525654	-0.0785695406	0.0618863891	-0.1053816851	-0.0040863233	0.0049888659	-0.0027556402	0.1630024657	0.046785397	-0.1415729482	-0.1288767692	-0.0607443925	0.0973367977	0.0657310304	0.0349900482	-0.0577075369	-0.0921481291	0.0791644338	0.03774578	-0.0053177308	-0.0322543196	-0.0111216214	0.1450070082	-0.039450658	0.0146199317	0.0273657856	-0.2485334646	0.066517462	-0.1189304192	-0.0482276583	0.0138063813	0.0182351372	0.0707127322	0.0118823791	-0.0811143496	-0.0974794371	-0.0308806832	0.020413683	-0.0463295441	-0.0358815682	0.0197862372	0.0257097339	0.0417264313	-0.0781595537	-0.1080210588	-0.036997961	0.0597602044	-0.0358971351	0.0966843445	-0.0669535752	-0.0123556593	-0.0112281203	0.010220944	-0.0554244267	0.0404584164	-0.0259886493	-0.1374162631	-0.0523157439	-0.0552278987	-0.0467883191	-0.0195385256	-0.1225569167	0.1316846427	-0.0322459865	-0.0744044375	-0.0223111397	0.1230587044	-0.0318029237	-0.0839490041	-0.0166994849	-0.017710062	-0.1092392569	0.0514415587	-0.160562	-0.014925	0.000222755625	0.025780155844	0.0165075	-0.0328945	0.00027249755625	0.00108204813025	0.0644282	1.6399999999999748e-05	2.689599999999917e-10	0.00415099295524	0.00266098	0.00051986	7.080814560399999e-06	2.7025441960000004e-07	0.00120916	-0.00026595	7.072940250000003e-08	1.4620679056e-06	-0.00192609	0.0	3.709822688100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.5406183824007	0.5658481973878224	0.320184182487048	642467.3629168413	941.8245616579068	-1.3470518145802544	1.814548591163956	887033.5049421082	755.5969467803588	-0.3458844067099562	570926.7459838004	0.1196360228050984	789.6995160671994	657.630133314812	0.8405019999999999	20.097874	0.0446396	0.0314337	0.0242819305	0.0394504647	0.0400859424	0.0428709876	-0.1006738082	0.0191379936	-0.0708154183	-0.077442438	-0.0718899872	-0.0800992978	-0.0600981369	-0.0308585447	-0.0456608878	0.0729625175	0.0128966403	0.0498880734	0.0446944507	-0.03539574	0.0621190788	0.1331771789	-0.0077282801	-0.105483397	-0.0028732664	0.0204879649	-0.0134389877	-0.1437418576	0.1809768172	-0.0124439134	-0.0776482424	0.0266228064	-0.0541955643	0.0772775135	0.009782408	-0.1872396463	0.0903842544	-0.0432631566	0.08545934	-0.0305183545	-0.0076771682	-0.004789548	-0.0597204011	0.1283443769	-0.0669175229	0.0829703328	0.0381996249	0.0611960622	0.0629879031	0.0699811168	-0.0353964698	0.0662622161	-0.0123300827	0.0492423493	0.0064051949	-0.0744348644	0.0683744666	0.0711197538	0.0262612783	0.0468149813	0.0074264738	0.07456108	0.0260054494	-0.008522469	-0.0340599237	-0.0779483506	0.1445270094	0.0066712456	-0.1414202621	0.0225981929	0.0227369884	0.0427282261	-0.0629955278	-0.0504733456	0.0150652469	-0.057583792	-0.1481967122	-0.0202643178	-0.0028808156	-0.1617172625	0.0331736426	0.13608574	-0.0820239985	-0.0712997711	0.0067436753	-0.0234838761	0.0523202097	-0.0694039169	0.0597306955	-0.1662932644	0.0610874073	0.1420489029	-0.0187060782	-0.029092145	-0.0610202365	-0.0372848399	-0.1449565495	0.0980433557	0.0111801529	-0.0200485104	-0.1076997553	0.0576957916	-0.158965	0.001597	2.550409000000048e-06	0.0252698712249999	0.0462858	0.0297783	0.00214237528164	0.00088674715089	0.064448	1.9800000000000373e-05	3.9204000000001476e-10	0.004153544704	0.0026915	3.0520000000000026e-05	7.244172249999999e-06	9.314704000000015e-10	0.00109666	-0.0001124999999999	1.2656249999999993e-08	1.2026631555999998e-06	-0.00180422	0.00012187	3.2552098084e-06	1.4852296900000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.1098752983462	1.569256915945516	2.4625672682428323	644985.4718017252	938.32880318335	-3.4957584745567374	12.220327312435249	880460.942883498	755.9159663787807	0.3190195984218462	571408.948226366	0.101773504177236	788.7710327392052	659.4344023051157	0.837813	20.033569	0.1060373999999999	0.0580514	0.0132379959	0.0321033322	0.0374987836	0.0490887185	-0.0909628862	-0.0839741765	-0.1311258161	-0.0740838406	-0.038088357	-0.0843472127	-0.0846941102	0.0057475077	-0.0095576891	0.0636757771	0.0065424473	-0.0271882479	-0.0368440476	0.0315357413	0.0192752446	0.1405507983	-0.0339073763	0.0012612377	0.0287904701	0.0916794604	-0.128543341	-0.1385007994	0.0903203964	0.0140085949	0.067453157	0.1474908025	0.1011013168	-0.1089276035	0.0371116484	0.0538061706	-0.0773432906	-0.0366382487	-0.0729817348	-0.0236225408	-0.041865431	-0.0053908777	-0.0374861314	-0.1259536869	-0.1072383853	-0.0861074592	0.0092462577	0.0159146494	0.0219249352	0.0305665036	0.076713461	0.0242901754	0.0453793204	0.1062918065	0.0130766848	0.1567858067	-0.0514064517	0.1176908014	-0.0306098122	-0.0038238742	0.0452440403	0.0400330912	0.0131239425	-0.0464407916	0.0903701326	-0.0847856812	0.1633304097	0.0547362958	-0.0737490652	-0.0675454738	0.0720788728	-0.0350477913	-0.0014498129	0.0833925086	-0.0533382666	-0.0113276745	-0.1131838806	-0.0521828319	0.0327814825	0.0150467762	-0.0712228604	0.0049247871	-0.1702817823	0.0629711648	-0.0772477703	-0.0084466973	0.0814677467	-0.0153799025	-0.0153922192	0.0464548469	-0.0374946862	0.0871105823	0.0618096566	0.0322501111	0.1352418026	0.0183914371	-0.0554108833	-0.112912498	0.0438829597	-0.0223783947	-0.1059762505	0.0637282764	-0.146993	0.0119719999999999	0.0001433287839999	0.021606942049	0.0948638	0.0485779999999999	0.00899914055044	0.002359822084	0.0910189	0.0265708999999999	0.0007060127268099	0.00828444015721	0.00260637	-8.512999999999967e-05	6.793164576900001e-06	7.247116899999943e-09	0.00137989	0.00028323	8.02192329e-08	1.9040964121e-06	-0.00181419	-9.969999999999988e-06	3.2912853561000003e-06	9.940089999999976e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
