global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
761.3091363932929	-1.3735599426058798	579591.6011559014	1.886666915931468	832.0708639303714	-5.902139722900984	34.8352533086457	692341.9226018346	724.1322314628079	-0.0779909836110164	524367.4886433056	0.0060825935246138	726.1769595334383	527.9708716760134	1.097729	20.642979	0.12492815635	0.10631	-0.0082649276	0.1197465333	0.1045024361	0.0098218276	0.009093533	-0.0169195654	0.050503703	-0.1054167235	0.0658875125	-0.0852090485	0.0902993978	-0.0642788298	0.0459581445	-0.0621798731	0.1210735937	0.0859562822	0.0290647033	0.1150218397	-0.0245689858	0.1103682841	-0.0171173491	0.027868293	-0.0151773501	-0.1304641964	-0.0397454619	-0.0745748261	0.129415439	-0.0050295394	-0.0113340086	-0.0801029022	0.0153678209	0.0799575022	-0.0818385282	-0.1252784227	-0.1375435231	-0.0218808062	0.0013060225	-0.0323542868	-0.0083489001	-0.0844691218	0.1339753644	0.0087779911	0.0765528761	0.002513058	0.0847944372	-0.064135364	0.1161556239	-0.0004274331	0.1241323402	-0.0760165324	-0.0344867528	-0.0660782873	-0.0234267043	0.008497813	0.0506688315	0.0755739731	-0.004876619	0.1029390426	-0.0179760875	0.0562827737	0.0222192198	-0.0287597094	-0.131894873	0.0041541702	-0.0259448048	-0.0526775473	0.0470276545	0.0988213768	-0.0105118925	-0.108327545	-0.0235911697	-0.0046781576	0.05691928	0.0460451347	-0.1556556969	-0.0664881594	0.0290869148	-0.1111511138	0.0054675126	0.1146266455	0.0347993161	-0.1022392974	-0.0213787585	-0.0271031059	-0.090699549	-0.128604949	-0.1755657388	-0.1352928471	0.0250441341	0.0451391204	0.0665813317	0.0941808853	-0.0289412941	-0.1391899143	-0.1952538577	-0.0736195576	0.0470658859	-0.0128946498	-0.0340404468	0.0860355568	0.0731391194	-0.0449711181	-0.0465101591	0.0469626869	-0.0157506751	0.0693758815	0.0295218282	0.1257624611	0.0504549618	-0.0637838844	0.0127481115	0.1377519581	-0.0627351596	0.0517075488	-0.0844493558	-0.1564525184	0.0527116827	0.0106533374	-0.1127290384	-0.0315924503	0.0405092	2.4000000000003185e-05	0.00164099528464	5.760000000001528e-10	-0.0532396	-0.1061179	0.01126100870041	0.0028344550081599	-0.0197066	0.0044236999999999	1.9569121689999998e-05	0.00038835008356	-0.000272208	0.0001179649999999	7.409719526400001e-08	1.3915741224999996e-08	-9.27073e-07	3.8584127e-05	1.488734856352129e-09	8.594643473289999e-13	0.00080773	0.000130702	6.524277529e-07	1.7083012804000003e-08
761.5834447652431	0.2743083719502692	580009.3433404942	0.0752450829220072	828.7747490817761	-3.2961148485952663	10.864373095130196	686867.584715561	724.0339899815598	-0.0982414812481238	524225.2186486174	0.0096513886378254	726.2978263792278	522.7985993827438	1.048175	19.711107	0.1754170136499999	0.10595	0.1120225886	0.0170534655	0.0764645258	-0.0674211997	0.0025867598	-0.1569992554	0.0342352671	-0.051891855	0.0232420446	0.0201880755	-0.0501006441	0.0089667742	-0.003204254	0.1812811579	0.001925786	0.062619296	0.0597573988	0.0032038765	0.0145696576	0.0979048854	0.0006755321	0.066251152	0.004104245	0.071717363	0.0790155062	0.086352283	0.0502923748	-0.0208677807	0.1611046393	0.0387253522	-0.0617288816	0.0073797538	-0.1514459303	0.0536368656	-0.1363154754	-0.1069424137	0.1241128009	-0.0068901135	-0.0377208146	0.0294728947	-0.0328577043	0.024754768	0.0316659418	0.0327086631	0.081828126	0.1891505345	-0.0880930445	0.0326855982	-0.1172660371	-0.0804014944	0.0361523465	0.003008526	-0.0967172727	0.0658727111	-0.0938993205	-0.0271294654	0.1476524768	-0.0959525593	0.0699522252	0.0081542015	0.0300019192	0.006252833	-0.0339409071	0.1050888835	0.1639613638	0.0113474614	0.006875397	0.0311485398	-0.1325305905	-0.0033386901	-0.1205657758	0.022721624	0.0100403037	-0.1080697451	0.104209116	0.1077529602	-0.0016371967	-0.0918034771	0.0397994139	0.0247060887	0.0313928071	-0.0728418733	-0.0627658589	-0.0700251718	0.0795479402	0.0442776476	0.0376316912	-0.0333987786	0.0314855837	0.1328504216	0.0145692344	-0.0669337111	-0.0358919186	-0.0620595704	-0.1104174115	-0.037254185	-0.0280884673	-0.1147545087	0.1988406977	-0.1425882937	0.017742437	-0.0157963086	0.0245162619	-0.0470552621	-0.1569458004	0.0610851512	0.0652619266	-0.1057016937	-0.0183005121	0.1205393215	0.0982470879	-0.1158411393	0.0993700865	-0.0001035486	0.0306913049	0.1203205692	-0.1272929623	0.0082906521	-0.1135094328	-0.0246987197	0.0433101	0.0028008999999999	0.0018757647620099	7.845040809999972e-06	0.0359625	0.0892021	0.00795701464441	0.00129330140625	-0.0542115	-0.0345049	0.00119058812401	0.00293888673225	-0.00119744	-0.0009252319999999	1.4338625535999998e-06	8.560542538239998e-07	5.20232e-05	5.2950273e-05	2.803731410774529e-09	2.70641333824e-09	0.00080773	0.0	6.524277529e-07	0.0
761.5743205122533	-0.0091242529898636	579995.4456637002	8.325199262303548e-05	832.4806694721723	3.705920390396159	13.73384593995402	693024.0650448361	723.6183824651858	-0.4156075163739388	523623.563441532	0.1727296076665138	725.6573605460541	527.5228561010574	1.038969	19.537989	0.1716444899999999	0.0987228	0.0663251788	-0.0941861408	0.0444523376	0.0690505289	0.0352532893	-0.0461088682	-0.0524834121	-0.0708791748	0.048587299	-0.0968272411	0.0402820111	0.0092602921	-0.0517950481	0.0240740947	0.0508065379	-0.0802006483	0.0679841577	-0.022783867	0.0870869537	-0.0096661146	-0.0925875978	0.032253686	0.0799652978	-0.1141838844	-0.0301440658	-0.0936838692	-0.0090757444	-0.0253645647	0.0006102481	-0.1452669455	0.0350942832	0.052140783	-0.0112911959	0.098484218	0.1014576379	-0.0469534139	0.00171012	0.072596305	0.1824475494	-0.0908698539	0.0083232685	-0.0448677316	-0.0216372721	-0.2351607964	0.0721290572	-0.0652624248	-0.0383333979	0.0949970755	0.0524036648	-0.0328662763	0.1268457653	0.0515500375	-0.0959982244	0.0497854025	0.0856825659	0.0101439264	-0.0683912487	0.0485256753	-0.0426459983	-0.1130242741	0.0161575435	-0.0275315888	0.0114746158	0.126189641	-0.0685713371	-0.1919951442	0.0827137348	-0.0813607452	-0.0331115748	-0.0929494087	0.027157793	0.1258361785	-0.0564061644	-0.0257498744	-0.150710311	-0.1575615641	-0.003693259	-0.0033336389	-0.0156192602	0.0384486331	0.0552900377	-0.094687876	0.0484275733	-0.1292517481	0.0365841596	0.0569949066	-0.0824952495	0.0257570766	-0.1314429939	-0.085747087	0.1223036872	-0.0842913051	-0.1997296398	0.049764427	-0.0089252133	0.0559467118	0.0451786696	0.0691599447	-0.0668047115	-0.0138506581	-0.0768419861	0.0280142769	-0.0297812044	-0.1110174638	-0.06425026	-0.0683567784	-0.1205222959	0.0253514012	0.1000578264	-0.0391637188	0.042588993	0.0928224151	-0.0643375196	0.0690176248	0.0722222327	-0.0052312382	-0.0731969121	0.0059244253	-0.1140958982	-0.017710062	0.0405626	-0.0027475	0.0016453245187599	7.54875625e-06	-0.0250314	-0.0609939	0.00372025583721	0.00062657098596	-0.0662504	-0.0120388999999999	0.0001449351132099	0.00438911550016	0.000186766	0.0013842059999999	3.4881538756e-08	1.9160262504359997e-06	0.000585101	0.0005330778	2.8417194085284e-07	3.42343180201e-07	0.00080773	0.0	6.524277529e-07	0.0
762.6652869789463	1.0909664666929757	581658.3399626785	1.1902078314485556	834.6889197930602	2.2082503208879416	4.876369479701697	696705.5928253058	724.5590859756828	0.9407035104969736	524985.8690699169	0.8849230946613298	726.8846127476362	536.7640382771767	1.064037	20.009403	0.1150842	0.0726611	-0.0533897957	-0.1207462988	0.0216970333	-0.0749867332	-0.0038616709	0.0491676247	-0.0539821731	-0.0543300401	-0.0484949705	0.012211282	-0.0134014631	0.0850189224	0.0327334186	0.0336866284	0.0573915288	0.1253474804	0.090172696	0.0555674475	0.1298193276	-0.0411269223	0.0293787493	-0.0571053585	0.0306965734	-0.109165006	-0.0213645103	-0.1516405064	0.0717599838	0.0790419621	-0.0104360027	0.0881578855	0.0863752076	-0.065097873	0.0598730558	0.0265039242	-0.1263273836	0.0285746553	0.0555916241	0.0603146791	0.0467232672	0.0169576247	0.0482248423	0.1572431462	0.005226035	0.0556526423	0.0426666723	0.1074593676	-0.0796953665	0.0911457394	0.0147871865	-0.0053574738	0.024422443	0.0119240295	0.025207596	0.0372869343	0.0827725502	0.0734063754	0.0050510369	-0.2113308021	-0.0001166677	-0.061560016	-0.0028949899	-0.032091696	-0.022309164	-0.0449761183	0.1405647698	-0.0821709367	-0.035173545	-0.1007690428	-0.0013635251	-0.004444688	0.0085893444	-0.0806059388	0.0328952104	-0.0516736839	-0.0599728166	0.0271382359	-0.0671861444	-0.088355628	-0.0178074154	0.024797684	-0.1892672979	-0.1004064802	0.0289804498	0.0484702436	0.0298352413	-0.0481255098	0.0922324965	-0.1288829033	-0.0330494357	-0.1564355655	0.0942671159	-0.0606492424	0.0590585121	0.0966785181	-0.0318001732	0.0823157707	0.0668034294	-0.0755299686	0.1670967568	-0.0316650885	0.0480065151	-0.0402128757	-0.0202194485	0.0098723808	0.0174173504	-0.0362740033	-0.0083636133	0.0549556277	0.0604500231	0.0374132325	0.0951283895	-0.0641782894	0.0153575705	0.0275119429	-0.0580792598	0.0401083515	-0.1194795481	0.0035556678	-0.1144874327	-0.0106533374	0.0405584	-4.199999999995874e-06	0.00164498381056	1.763999999996534e-11	0.0337329	0.0587643	0.00345324295449	0.00113790854241	-0.0529968	0.0132536	0.00017565791296	0.00280866081024	-0.000581946	-0.000768712	3.38661146916e-07	5.90918138944e-07	0.000492571	-9.252999999999996e-05	8.561800899999992e-09	2.4262619004100004e-07	0.00080773	0.0	6.524277529e-07	0.0
762.2975790407475	-0.3677079381988051	581097.5990113846	0.1352091278144162	833.1044010261611	-1.584518766899123	2.510699722655517	694062.9430091587	724.3329652586274	-0.2261207170554371	524658.2445603559	0.051130578681665	726.6864483012913	530.4299950546363	1.058519	19.90563	0.14011105	0.0790744	-0.0763165354	-0.059163454	0.0761232304	0.0173272802	0.0179466399	0.078584859	-0.0604723704	-0.0375942055	-0.0551362386	-0.1534177787	0.0283898906	-0.0488392675	0.0061799176	0.0663465574	0.0450187251	0.0084690633	-0.2042184515	-0.0354937734	0.0126677747	0.0201503914	-0.0037468331	0.0005247225	0.0982098856	0.0439709137	-0.1765131426	0.0304520198	0.0251570083	-0.0056367272	-0.0789564709	-0.1126000482	-0.0246178507	0.0890150778	0.024446723	-0.0159505241	-0.0831822206	-0.1106578414	-0.0064536354	-0.2121299931	-0.0954435617	-0.0488345668	0.0911728938	0.0058644768	-0.0421626426	-0.1040973512	0.0331390985	0.1490008372	-0.0310266886	-0.0503152989	-0.144595752	0.0716638707	-0.0356650132	0.2064717594	0.1242560979	-0.1404927195	-0.1464393673	0.0997813455	-0.0276052229	0.0262685556	-0.0882511647	0.0144519454	0.1123185561	0.1775963434	-0.1069035009	0.1878035741	0.0868799698	-0.0722169149	-0.0107667589	-0.0693805821	0.0973146851	-0.0869479196	-0.0020008288	0.1542720615	-0.0151165106	0.0299955642	0.0139326296	-0.0168655737	-0.0701782351	0.0073185143	0.0010596324	0.0634080487	0.0515300399	0.0561961102	-0.065897805	-0.0599722387	0.0377525196	0.0288601592	-0.0584166675	-0.1685036574	-0.0271337291	0.1075424769	-0.1020908774	-0.1291216052	0.2169947982	0.0331046989	-0.0997952122	0.1101379934	0.0051942373	0.2329830631	-0.0597213402	-0.0764814798	0.0146832659	-0.0346678119	0.1183078589	0.0192331082	-0.0495028664	0.0298023099	0.0570295013	-0.1124107942	9.89782e-05	-0.0257122724	-0.0579136571	-0.0370915518	0.0532893574	-0.0566108933	0.0061515273	-0.1427245157	0.0457737186	0.0011853914	-0.1146833673	-0.0035556678	0.0405466	-1.1799999999999313e-05	0.00164402677156	1.3923999999998374e-10	-0.0362057	-0.0699386	0.00489140776996	0.00131085271249	-0.0238858	0.0291109999999999	0.0008474503209999	0.00057053144164	-0.000338129	0.0002438169999999	1.14331220641e-07	5.944672948899999e-08	0.000165395	-0.000327176	1.0704413497600001e-07	2.7355506025000004e-08	0.00105773	0.00025	1.1187927529e-06	6.25e-08
762.7647429648863	0.4671639241388448	581810.053110289	0.2182421320168043	837.724488549483	4.620087523321899	21.345208723154684	701782.3187154928	724.0150678693361	-0.3178973892912609	524197.8185018394	0.1010587501181994	726.7360671041137	537.675634185594	1.035444	19.471704	0.09862155	0.0678734	-0.1442202963	-0.0027487375	0.0365121713	-0.1162553479	0.0957412967	0.1547505361	0.0667670577	-0.0075236573	-0.0351282142	0.0430376202	0.0617605653	0.124192702	0.031252303	0.0820123746	-0.0359891181	0.1060699975	-0.1950212795	-0.0521901162	-0.0139728101	0.0682375911	0.0935425851	-0.0206577117	0.1819248543	0.0167544297	0.0276018221	0.0848780874	0.0176159069	-0.0360212865	0.1140411647	0.0470465115	-0.0078208701	0.0031908429	-0.0492091845	0.0730962277	-0.088935044	-0.0766449804	-0.0937850505	0.0252009295	0.1710769638	-0.0646998657	0.1479615042	-0.0644014449	-0.0167135612	0.0868596373	0.100668756	-0.0047535462	-0.0116865786	0.0537064879	-0.0992345924	-0.0200292326	0.183492639	0.1120330884	0.0413410934	-0.0613652816	0.0422147137	-0.0360477014	-0.0147934507	0.0496730811	0.0581405193	-0.0142781119	-0.216357282	0.1113430102	0.0376819123	-0.023128418	0.0229982466	-0.0655646547	-0.1416816477	0.0544001626	0.1129765546	-0.076713226	-0.0603322444	0.0050563948	-0.0812440281	-0.0162615421	-0.0621976901	0.1643062905	0.0747502583	-0.0223591811	-0.0102950121	0.0586711734	0.0110519281	-0.101730911	-0.1044164034	-0.1444099612	-0.0911900973	0.1157677	-0.1741540543	0.0453043053	-0.1935847237	0.0172052471	-0.0949418179	-0.0721975008	-0.029935693	0.134262005	-0.0045129553	0.0891406296	0.1302588338	0.0412005167	0.1009467127	-0.0362141522	0.0321866272	-0.033098999	-0.0186615265	-0.0238687608	-0.0233028994	0.011842392	-0.0320327231	0.0005914517	0.0954055431	0.099571166	0.0842433303	-0.0711998045	0.0183146313	-0.147079665	0.1512653766	0.016546737	-0.0605634449	-0.0011853914	-0.1146833673	0.0035556678	0.0426206	0.0020739999999999	0.00181651554436	4.301475999999998e-06	0.0295155	0.0657212	0.00431927612944	0.00087116474025	-0.0238735	1.2299999999999813e-05	1.5128999999999535e-10	0.00056994400225	-0.000556364	-0.0002182349999999	3.09540900496e-07	4.7626515224999983e-08	0.000392208	0.000226813	5.1444136969e-08	1.53827115264e-07	0.0008864969999999	-0.000171233	7.858769310088227e-07	2.9320740289034242e-08
762.7000025632851	-0.0647404016011705	581711.2939100352	0.0041913195994808	836.0072529419822	-1.717235607500811	2.94889813166868	698908.1269715994	724.4366973995847	0.4216295302485378	524808.5285392174	0.1777714607776026	726.7722194260031	535.0528910285373	1.088998	20.478792	0.1683792499999999	0.0929939	-0.0614609681	0.0992674169	0.0711157766	-0.0542358832	0.0559761608	0.0603229897	0.08619244	0.03514243	-0.0137238499	0.0135293781	-0.1039460476	-0.0240497813	0.0860414407	0.0628510058	0.1374074953	-0.0269451263	-0.2416913649	-0.0272787017	-0.1251762287	0.0889256937	-0.0106814338	-0.0289302539	0.1646360127	0.012803611	0.0421966218	-0.0213501697	0.0596587926	-0.0082306798	0.1346912218	0.0015628159	0.1306019565	-0.0029329277	0.0174334662	0.0959927411	-0.0238869481	0.1384257138	-0.0177377344	-0.1009172311	-0.1069964555	0.038037279	0.1594416882	0.0436047544	-0.0053637777	-0.0976211493	-0.0915583743	-0.0935716056	0.0210538412	-0.0298860341	-0.0078433314	0.0389632232	0.0449827692	0.0661832559	-0.0977747517	0.0693946801	-0.0908829822	-0.1960475274	0.0658804646	0.0730457834	0.0987093788	0.2026307295	-0.0249206893	0.0495293127	-0.0588761951	-0.0427950664	0.1124412218	0.1416238404	-0.0119123055	0.1168700316	0.0756742984	-0.0551038103	0.0283637003	0.0796519431	-0.0194835693	-0.1403667981	0.0124120004	0.0326346769	0.0508034701	-0.0003363431	-0.0944263597	-0.1359402649	-0.0630962051	-0.0855621371	0.1363115664	0.0500239117	0.076758705	-0.0424924621	-0.146462174	0.0448573326	0.0525326346	0.0105451922	-0.0510970026	0.0577134432	0.0765779204	0.0118428825	0.031255556	-0.0216056727	0.0154017983	0.0209706054	0.1283449256	-0.1733614103	-0.0981313008	0.0509859252	0.1112295799	0.0411175303	-0.1340540191	0.2121795461	0.2058676978	0.0288216599	-0.0255778154	-0.0278710471	-0.0729592334	-0.004391894	-0.0084657305	0.004511419	0.0951595417	-0.0286435737	0.0883945511	-0.0035556678	-0.1144874327	0.0106533374	0.0297105	-0.0129101	0.00088271381025	0.00016667068201	-0.053159	-0.0826745	0.0068350729502499	0.0028258792809999	-0.0531473	-0.0292738	0.00085695536644	0.00282463549729	-0.00100095	-0.000444586	1.0019009025e-06	1.976567113960001e-07	0.000261533	-0.000130675	1.7075955625000005e-08	6.8399510089e-08	0.000591341	-0.0002951559999999	3.49684178281e-07	8.711706433594099e-08
762.1630351184587	-0.5369674448264732	580892.4921009808	0.2883340368034715	835.94728598426	-0.0599669577221675	0.0035960360184522	698807.8649444502	723.521115133241	-0.9155822663436766	523482.8040436485	0.8382908864430231	725.9955763941023	532.4479361669153	1.137524	21.391342	0.19672744	0.099474	0.0286730752	0.1041407131	-0.0067876682	-0.1242870049	0.1450845715	-0.030655486	0.1149064438	0.1321041239	-0.0322932241	-0.0703014992	0.0123879594	-0.0935369317	-0.0381368991	0.2221922275	-0.0425599461	0.2160347469	-0.0255975349	-0.0043357414	-0.0338738314	0.1710846502	-0.0012116575	0.0998707534	0.0524932864	0.0580588442	-0.0719954038	-0.0095072681	0.036203054	0.0060536447	-0.027547569	0.1003000447	-0.0985853915	0.0612812873	-0.0210797633	-0.0127864918	0.0492287471	-0.2344760088	0.0971397017	-0.0023423776	-0.0028745508	-0.0568745113	0.0727705809	-0.1774874414	-0.0805803586	-0.0847463865	0.004908611	-0.1274942227	0.0384842082	0.1127908139	0.0848236471	0.1420675676	-0.0973339399	-0.0388357534	-0.0147480925	0.078982939	-0.0341686649	-0.0274927893	0.0476506192	0.0502348965	0.1185256844	-0.0288290774	0.0411707023	0.1483974436	-0.0292398933	-0.0803208419	-0.0550636376	0.0602847346	-0.0705109722	0.0822234253	-0.0521900324	-0.043558317	-0.1238446596	0.1004558488	0.0202293515	-0.0132596316	-0.0460953723	0.0648604202	-0.1113330323	-0.0059819963	0.0119591392	0.0729137887	0.0891816775	0.076333338	-0.1264662406	-0.041985191	0.069111803	0.0949061296	-0.0246253263	0.0509197073	0.0893898285	0.0639176539	0.0502391255	-0.0340500663	-0.1123665595	0.0869350806	-5.58803e-05	-0.0544870251	0.0552058815	0.0584601465	0.0957555597	0.1110478505	-0.1653194965	-0.1259463346	-0.0461782651	0.0990606077	0.1152530578	0.0225072278	0.014938127	-0.1086418319	-0.1193330782	0.0132274873	0.121049924	0.151436716	0.0027458259	0.0329179365	0.1336260239	-0.059888	0.062590883	-0.0059244253	-0.1140958982	0.017710062	0.0571043	0.0273937999999999	0.0032609010784899	0.0007504202784399	0.0225889	0.0757478999999999	0.0057377443544099	0.00051025840321	-0.0596489	-0.0065015999999999	4.227080255999995e-05	0.0035579912712099	-5.22442e-05	0.0009487058	2.72945643364e-09	9.000426949536401e-07	0.000768036	0.000506503	2.565452890090001e-07	5.89879297296e-07	0.000877815	0.000286474	7.70559174225e-07	8.2067352676e-08
760.988652027858	-1.1743830906005996	579103.7285151765	1.3791756434886162	834.7678731543247	-1.1794128299353588	1.3910146234161316	696837.4020505947	723.6972295193967	0.1761143861557457	523737.6800140504	0.0310162770110151	726.1848115277054	528.2546166812391	1.057656	19.889406	0.19371496	0.0954328	0.1036619254	0.0522689232	0.0942139147	-0.0069517034	-0.0059483178	-0.0984261628	0.0087738231	0.0063515791	-0.0002411614	-0.19255674	0.0890974833	0.0294822114	-0.0846031569	-0.15292133	0.1735011924	0.1113355804	-0.1511966612	-0.0632528109	0.0250055495	0.1287494407	-0.0924181772	-0.0104118177	-0.0235247001	0.0283729368	-0.1103476166	0.0240167923	0.0997858849	-0.0989547848	0.1197854696	-0.0532251526	-0.0924518387	0.0261850645	-0.0391207914	-0.0489759777	0.1175607545	0.1462300801	0.0634404747	-0.0441987863	0.0423241316	0.0683778837	0.0842596517	-0.0615207837	-0.068651957	-0.0264245825	0.0143601264	-0.0093720136	-0.0759836651	-0.0259444434	-0.149954294	-0.0220800278	-0.0431340948	0.0909000814	-0.0688342674	-0.0459992356	-0.0258518437	0.1211219594	0.0220949152	0.1126181462	0.0070205	-0.1072007938	-0.0453837693	-0.0379101536	0.0417662987	0.0073752511	-0.0123496437	0.1270205653	0.1463638862	0.0208014469	-0.1072696117	-0.0947256277	0.0287576839	0.0551827776	0.1489506562	0.015600289	-0.0441924328	0.0434109466	-0.0264642503	-0.068750344	-0.0353864463	-0.0951803885	0.1712538321	-0.061641547	0.021925256	-0.0986006699	0.0008516564	0.0151477497	-0.1104259039	0.0880178819	0.1333306714	-0.0181489519	-0.1327298501	-0.0528963076	0.0185867625	-0.0627255314	-0.0703041414	0.0261120948	0.0237525983	0.0876353993	-0.0529956105	-0.1211836113	0.0668625365	-0.05962128	-0.0016116285	-0.0562317098	-0.0609439916	-0.1723706056	-0.0690965902	-0.0400105368	-0.1650095877	-0.0327839563	-0.0237030932	0.0563091969	0.0212602078	-0.0011827075	-0.0948317574	-0.0128669336	0.1824483696	-0.0082906521	-0.1135094328	0.0246987197	0.0667644	0.0096601	0.00445748510736	9.331753201000007e-05	-0.0298008	-0.0523897	0.0027446806660899	0.00088808768064	-0.0452149	0.0144339999999999	0.0002083403559999	0.00204438718201	0.00134372	0.0013959642	1.8055834384000005e-06	1.94871604768164e-06	0.00135908	0.0005910439999999	3.4933300993599986e-07	1.8470984464e-06	0.00123543	0.000357615	1.5262872849000002e-06	1.2788848822500002e-07
762.246728563835	1.2580765359768975	581020.0752062687	1.58275657037563	830.5346571011983	-4.233216053126398	17.92011815244704	689787.816646205	723.7170372218959	0.0198077024991789	523766.3499652391	0.0003923450782959	725.7131739301057	528.4253409313252	1.04331	19.619627	0.17668044195	0.0986888	0.1057657007	0.0114626143	-0.0060880196	-0.0752217881	0.143247504	-0.0898299777	0.028303893	0.0960749576	0.0603254784	0.0172691472	0.0233663593	0.0504454148	0.1083196625	0.2502029272	0.0558674166	0.0526985286	-0.0349878378	0.0066593777	-0.0126467003	0.0925838848	-0.0720048797	0.1403567324	0.1075814309	-0.1872197484	-0.0521539775	0.1421521692	0.0144949514	0.0438857047	-0.0505337863	0.059544218	-0.0409728253	0.0619169722	0.0048637488	-0.0048534332	-0.0175658296	0.0203685426	0.0188381338	-0.0229192744	-0.1498739223	0.1301902388	-0.0997986134	0.0144241379	-0.0805872347	0.0604098072	-0.0212653136	0.113884598	0.035117295	0.2392514716	0.0631689352	0.1089528199	-0.0082508507	0.0650625126	0.1330596812	0.0511397185	0.1619490069	0.0951457835	0.0403770855	-0.1179021965	-0.0984339849	0.0213048475	0.0950452454	-0.0619361753	0.0436363287	0.0662585519	-0.2104427806	0.1127771243	-0.0166546198	0.0079969002	-0.0964497835	-0.0138875371	-0.0968971842	0.1113034383	-0.1577854521	-0.0161413635	-0.033160628	0.1121222967	-0.0425906984	-0.2167706544	0.1252814043	0.0779487736	0.0661945518	0.1016880983	0.0236901506	0.1703835771	0.0676443603	-0.0246694062	0.1605654417	-0.0334046735	0.0140412247	0.0188963206	-0.0093863938	0.0114657232	-0.0294119129	0.0778649824	0.0499006871	-0.0483486345	0.0086384839	0.1281218827	0.1126584852	-0.0064674488	0.0135920194	0.0002991082	0.1028364508	0.0210126146	0.0855171179	-0.091239262	0.0299486825	0.0945650459	0.0923164159	-0.1046632991	0.0033193997	0.043023487	0.0206993949	0.0742500111	-0.1524895622	-0.0120678478	0.2408280981	-0.0106533374	-0.1127290384	0.0315924503	0.0709145	0.0041501	0.00502886631025	1.722333001000003e-05	0.0364936	0.0662944	0.00439494747136	0.00133178284096	-0.0725286	-0.0273136999999999	0.0007460382076899	0.00526039781796	-2.348390000000001e-07	-0.001343954839	5.5149355921000035e-14	1.806214609271516e-06	0.00112459	-0.0002344899999999	5.498556009999999e-08	1.2647026681e-06	0.00123543	0.0	1.5262872849000002e-06	0.0
