global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
772.2577019810578	0.5281693103136149	596381.9582690643	0.2789628203571596	789.6378638314253	0.5991446042977486	0.3589742568591058	623527.9559962566	750.5514224013806	0.3286243694262794	0.1079939761808197	563327.4376687356	740.8361618339495	544.6137641483748	1.130904	24.488819	0.0879425149999999	0.0442233	0.0732564323	0.0819473343	0.0257219067	-0.1263689916	-0.0096174344	0.0267110882	-0.1097332534	0.0738197538	-0.0128528022	-0.0046355873	-0.1223995124	-0.0415001851	0.1283364737	0.0046251141	-0.142241284	-0.0389889819	0.0356095983	0.0869652052	0.0485541848	0.0849829243	-0.0638135107	-0.0243777274	-0.093302793	-0.0820161697	0.0064365141	-0.0046314993	-0.0440924971	-0.0049900799	-0.1208463987	-0.0402124499	-0.0333278416	-0.0307178784	-0.0050336181	-0.0842918156	-0.1364052114	-0.1423626776	0.1820015161	0.0453855889	-0.1665689515	-0.0404605871	-0.0009342457	0.0502339264	-0.0872991524	-0.0849684139	0.0756420391	0.0507537124	0.0655739952	-0.1830065001	0.0242874198	0.0196348286	0.0108491355	0.0152637666	-0.1112926748	-0.017661296	0.1013403546	0.0392254685	0.0676258283	-0.0292867427	-0.0070051187	-0.1399920281	-0.1253682773	-0.0677259648	0.0345748485	0.1161955253	0.0934839141	-0.0642799952	0.0440133832	0.0923115056	-0.0481050704	-0.0756425656	-0.0151773471	-0.0029673358	-0.0224255115	-0.0185692975	-0.0234753615	-0.0504284919	-0.0365924206	0.04008204	0.077349027	-0.0319459357	0.1646811301	-0.010674609	0.0152421648	0.0435679181	-0.0596929223	-0.1053253063	-0.1251486239	0.1187191394	-0.1033835773	0.0708245417	-0.0298818666	-0.0272489298	-0.141637922	0.0790506237	-0.1420218767	0.0063141249	-0.0799939106	-0.03213189	-0.2810315066	0.0271126476	-0.100248574	0.0126336892	-0.0707465628	-0.0007008206	-0.0288763906	-0.0530829271	0.0882931893	0.0212145853	-0.0556345156	0.0169622	-0.0036491999999999	0.00028771622884	1.3316660639999988e-05	0.0227027	-0.0315395	0.00051541258729	0.00099474006025	0.0624205	0.0286584999999999	0.0038963188202499	0.0008213096222499	0.000915933	0.0004561319999999	2.08056401424e-07	8.389332604889999e-07	4.0624e-06	-2.57743e-05	1.650309376e-11	6.643145404899999e-10	-0.000517781	0.0	0.0	2.68097163961e-07	0.0
771.8065664957379	-0.4511354853199236	595685.3760859399	0.203523226114843	783.1704009451399	-6.467462886285375	41.82807618547876	613355.8769165713	750.2202998709209	-0.3311225304596519	0.1096421301780031	562830.4983384146	739.4594481018709	538.5959278099054	1.104946	23.926714	0.09155767	0.0585718	0.0168756233	0.155583805	0.0882778561	0.156674782	0.0653274009	-0.0196378709	-0.1164198691	-0.0706334255	0.0612579098	-0.0136202469	0.0844938619	-0.0641725926	-0.0905035548	0.0205800121	0.0080444576	-0.0315393243	0.0302905444	-0.000392679	-0.0822722637	-0.056574747	-0.1248268312	-0.1199504954	-0.0722276698	0.1143459792	-0.019489465	-0.0804562907	-0.0222680583	-0.1383106426	-0.0631216745	-0.0821832095	-0.0550359768	0.0165294013	-0.0704669067	0.0025024942	-0.1121258918	0.0496029032	0.0856913209	0.124140116	-0.1280065384	0.0498677511	0.0665181548	0.1313953034	-0.1198709898	0.0311418139	0.1246729047	-0.0791824782	0.0502360483	0.1210745293	-0.00461277	-0.0167113999	-0.0409585019	-0.025574066	0.0570549369	-0.1306362255	-0.0119135611	0.166409407	0.1322829834	0.0786581263	-0.0971130384	0.0264589178	0.0324372478	-0.1061156066	0.0109961429	-0.0223774726	-0.0956858372	-0.1622244318	0.0553586613	0.1315374144	-0.0363420516	0.0607422494	0.0797450988	-0.0216992943	0.0221976648	-0.0979550429	-0.0855466905	-0.0211813091	-0.0127625718	0.0566880281	-0.055282359	-0.0782456882	0.0701626781	-0.0794959822	0.1051264264	0.0405888995	0.0149980394	-0.0812908229	-0.0142768975	-0.0294417639	-0.0427080188	0.1521285111	0.0740989954	0.006062101	0.169140767	0.0197336637	-0.0850932873	0.0933661478	-0.1430526974	-0.0251378086	-0.07523699	-0.0090482865	0.054534175	0.0476679158	-0.1037371434	-0.1546836522	-0.1587239073	0.0596470465	0.0867609543	0.0165379384	-0.0617435365	0.0205794	0.0036172	0.00042351170436	1.3084135840000009e-05	0.01721	-0.0054927	0.0002961841	3.016975329e-05	0.0115508	-0.0508697	0.00013342098064	0.0025877263780899	0.00131125	0.0003953169999999	1.5627553048899996e-07	1.7193765624999998e-06	-0.000122777	-0.0001268393999999	1.5074191729e-08	1.6088233392359994e-08	-0.000627186	-0.0001094049999999	1.1969454024999984e-08	3.9336227859600004e-07	0.0
772.3841802423043	0.5776137465663851	596577.3218885764	0.3336376402224561	788.6276663846234	5.457265439483422	29.781746076980184	621933.5961872567	749.5902113712103	-0.6300884997106095	0.3970115174675668	561885.4849835358	738.9734858228488	558.2925907111039	1.225072	26.527954	0.0893253299999999	0.0392979	-0.0960133072	0.0214803886	-0.0385793015	-0.0427709863	0.0921377166	0.0676247042	-0.0649628674	-0.0832070225	-0.0514047727	0.0325208249	-0.0203446253	-0.0967663259	-0.139937496	-0.0761279062	0.0374863476	-0.1749079026	0.0123507584	0.0571204889	0.1301037656	-0.0104029666	0.0496448029	-0.0461402044	-0.0868883774	-0.01873771	-0.0851209461	-0.132700039	0.1139379367	-0.0863085397	0.0208452287	0.0559523382	-0.0061924043	-0.0729737327	0.093383095	0.0017928859	0.0728429474	0.0352339278	-0.0400396616	0.0527346705	-0.0438334578	-0.019428454	0.0827179172	-0.1583827916	0.1155456528	-0.0358001983	0.116417585	0.0178778264	0.0254098585	-0.005097172	0.0139628789	-0.0771049439	0.0180591406	0.0726070667	0.0589392098	0.1069703749	-0.0183911665	0.0124737392	0.0446935878	0.0759440844	0.0427790518	0.0612388161	-0.0516855781	0.095702641	0.0118161677	0.015170878	0.0582759352	0.0306404067	0.1095670428	0.0474910533	-0.0350793624	0.084755597	0.1198305588	0.0142982133	-0.1375072175	0.0066984017	-0.0018907135	-0.073116851	0.0668024758	0.0867688664	-0.0170992482	-0.018513045	0.0185747081	0.0596631001	0.0604998178	-0.0102438527	0.0977876406	-0.0754672641	-0.0229717349	0.0188981414	0.0077854508	0.0346978645	0.0734022067	-0.0134262051	-0.0015611313	-0.0539434093	-0.0649026436	-0.1239015779	0.0799550051	-0.0388641046	0.0289177924	0.0128267707	0.0882343332	-0.0180840751	0.0833177828	-0.0590787319	0.1572399096	0.1347942722	0.0851916578	0.0118330366	-0.0676152521	0.00957932	-0.01100008	9.176337166240002e-05	0.0001210017600064	0.037008	0.019798	0.001369592064	0.000391960804	0.0265239	0.0149731	0.00070351727121	0.00022419372361	0.000936479	-0.0003747709999999	1.404533024409999e-07	8.76992917441e-07	0.00026413	0.000386907	6.976465690000002e-08	1.4969702664900001e-07	-0.000517781	0.0001094049999999	1.1969454024999984e-08	2.68097163961e-07	0.0
771.6201207279648	-0.7640595143394648	595397.610712239	0.5837869414526589	787.013405010523	-1.6142613741003515	2.605839783912355	619390.0996662575	750.4068776420537	0.8166662708433705	0.6669437979332175	563110.4820124961	739.6294912362372	557.3716240812063	1.087958	23.558853	0.0585202799999999	0.0262067	-0.1330191049	-0.0232244195	0.0118979555	-0.0603481047	0.1595117854	0.0027716842	0.0207238492	-0.0859335311	0.0463212427	0.1009245563	-0.1185894599	-0.0492102818	-0.0082352341	0.0623701165	-0.1152352759	0.008789115	0.056796129	-0.0475645065	-0.1084705706	0.1564251756	-0.0192516092	-0.0747718274	-0.0292710198	-0.0624834011	-0.0483515284	-0.0841832768	0.0347587897	-0.0536676328	-0.0360827443	0.0845994404	0.0163164547	-0.0089157614	0.0782127966	0.0578917084	-0.0537910434	0.0983312093	-0.175790091	0.1212430866	-0.0758363113	0.0051162361	0.0240742664	0.0471422486	-0.0254879804	-0.0363722258	0.1335834646	0.0597950994	0.0702476661	0.1462066734	-0.06172206	0.126245519	0.005549422	0.0930506626	0.0101049479	-0.0659240989	0.1571820483	-0.1235369206	-0.1878472944	0.2230789742	-0.0144763235	0.1223907252	-0.0313844974	-0.0276754211	0.0322970806	-0.0299707875	0.0951817465	-0.0718331301	-0.17448455	0.0866915703	-0.0513346012	-0.0586714467	0.0838364464	-0.0034646438	0.0059791999	-0.0087581882	0.0395072831	-0.0010001244	-0.0157578614	0.0829019443	-0.0231570971	0.0363664647	-0.0030183091	-0.0697469649	0.1085707716	-0.1031914673	0.1140973734	-0.0892384387	0.0032004255	-0.0430664215	0.0671052213	0.0560305687	0.2239690074	-0.0240244549	0.0265956575	-0.0701149979	0.0811936485	-0.0084052014	0.0198639559	-0.0170184349	-0.0357479271	0.0802279405	0.0422795367	0.0530846198	-0.0059519891	-0.0724200569	0.1175909484	-0.0334510268	0.0835859703	0.0071079182	-0.0732270951	0.0205992	0.01101988	0.00042432704064	0.0001214377552144	0.0226036	-0.0144043999999999	0.00051092273296	0.0002074867393599	0.0442369	0.017713	0.00195690332161	0.000313750369	0.00102276	8.62809999999999e-05	7.444410960999983e-09	1.0460380176e-06	0.000174182	-8.994800000000001e-05	3.0339369124e-08	8.090642704000002e-09	-0.000649212	-0.000131431	1.7274107761e-08	4.214762209440001e-07	0.0
770.2015099019662	-1.4186108259985986	593210.3658552686	2.012456675640426	788.5431697777869	1.5297647672639414	2.340180243162101	621800.3306031998	749.6126657721267	-0.7942118699270395	0.6307724943330048	561919.1486859941	739.0309995164503	550.109647975602	1.177042	25.487898	0.0814657	0.0424128	-0.0481279544	-0.0999930878	0.0433274912	0.015276225	-0.1434434158	-0.0651329995	0.1402177892	-0.0999065992	-0.0143396309	-0.0923401873	0.0257082846	0.0012132997	0.0279398774	-0.0157537288	-0.1448136547	-0.0228018115	0.0309835342	-0.0672317819	-0.0163911041	-0.1079842517	-0.0465002535	-0.0409016983	0.0666498144	-0.0719172157	-0.2051799839	0.0897582449	-0.0528701214	0.1412641678	-0.0834821153	-0.0276000946	0.0926580324	0.0718407521	0.0219607059	0.0351687303	0.0695038115	0.0454121281	0.0218389559	-0.0996209533	0.0405208994	0.029336607	-0.1021142431	-0.0019977907	-0.0461651896	0.0594672093	0.1770730494	0.0454718119	-0.0305196477	-0.0113477573	0.0723841586	-0.1797237078	0.0366310483	0.0333431423	-0.0384845178	-0.0650964066	-0.1004114581	-0.0059535807	-0.0217289724	0.093626508	-0.0775550984	-0.0659974863	0.0096095388	0.0896981145	0.0198447204	-0.1319131366	-0.0250775718	0.0486170578	0.0334108283	0.0357001118	0.1102053358	-0.0773235795	0.0441211716	-0.0178286414	0.1554693125	0.1517742655	0.0550137434	-0.0304315909	0.0267957524	0.0461044859	-0.1266286739	-0.0057072073	0.1088136951	-0.0420114241	-0.144464813	0.0352473647	-0.1623495293	0.0221009538	0.0311787145	0.0843957976	0.0260265189	0.033976636	0.0349894522	0.1458790472	-0.0728551766	-0.011116388	0.0420369509	-0.0500561088	0.0418358879	0.0367018732	0.065591203	0.1135272627	0.1653923974	-0.0262763458	-0.0975789872	-0.2110062941	-0.0840725112	0.0602491776	0.0819445778	0.0023706562	-0.0785574968	0.0142857	-0.0063135	0.00020408122449	3.986028225000002e-05	0.046707	0.0241033999999999	0.002181543849	0.0005809738915599	0.0594336	0.0151967	0.00353235280896	0.00023093969089	0.00102276	0.0	0.0	1.0460380176e-06	-0.000411429	-0.000585611	1.69273822041e-07	3.42940243321e-07	-0.000517781	0.000131431	1.7274107761e-08	2.68097163961e-07	0.0
770.1326775843689	-0.0688323175972982	593104.3410832696	0.0047378879458153	789.1494039946446	0.6062342168576151	0.3675199256889659	622756.7818251027	748.8796297991336	-0.7330359729930933	0.537341737701931	560820.6999280873	739.5500037373826	550.3267003366011	1.19045	25.778252	0.107006	0.0594681	0.0967864144	-0.0432293146	0.0187249434	-0.079795564	0.0266102044	0.0065967653	0.0486570677	0.1232555625	-0.0499743353	-0.0697114783	-0.043898153	-0.0736856235	0.0096740631	-0.080126445	0.0568164923	0.0739101851	-0.0134817157	0.1312608736	0.0996598237	0.0845182496	0.0788317848	0.0749995256	0.0677491055	0.0742146511	0.0546932396	-0.0694911895	-0.0394701931	-0.019665368	-0.00413591	0.0135628473	-0.0069092276	0.1546593579	-0.045640537	0.0569757908	-0.0039305452	0.1046754119	0.0331731977	-0.0002329331	0.0368373468	0.0107770763	-0.12518208	-0.06164536	0.0688024619	0.0926761103	0.0002488614	-0.0431678891	-0.0365529354	-0.1239867015	0.025864253	0.0792917185	-0.0939617877	-0.0340610381	-0.027800809	-0.0471740657	-0.0487051171	-0.1247017407	0.1693071041	0.099076088	0.0442272584	-0.0931378427	-0.0092742091	0.1420505719	0.0179238759	0.120746958	-0.0004450898	0.1294047379	-0.0022710973	-0.0136493064	0.0345453982	0.1470899075	-0.0825144522	-0.1112429453	-0.0648272784	-0.04661671	-0.0303006935	-0.0234074368	-0.1289561772	-0.0851431151	0.023013527	0.0609647086	0.0070524639	-0.1051647957	-0.0305150965	0.0117899435	0.0980779918	-0.0316776711	0.0810612066	-0.1047531777	-0.0321544281	-0.0072755473	-0.0773136532	0.0452459541	-0.0363553117	-0.0448713806	0.1044393952	0.0608540854	-0.0666309306	-0.0397303048	0.0120810605	0.1126950273	0.0287748321	0.0744144718	-0.063498585	0.0587539345	0.037347937	0.0440315847	0.0802681812	-0.0023706562	-0.0835859703	-0.0024817	-0.0167674	6.15883489e-06	0.00028114570276	0.0590756	0.0123686	0.00348992651536	0.00015298226596	0.0750848999999999	0.0156512999999998	0.0056377422080099	0.0002449631916899	0.00204374	0.00102098	1.0424001604000002e-06	4.1768731876e-06	-0.000188035	0.000223394	3.5357161225e-08	4.9904879236e-08	-0.000517781	0.0	0.0	2.68097163961e-07	0.0
770.4264175765833	0.2937399922143413	593556.8648998878	0.0862831830260813	781.9101861411233	-7.239217853521268	52.40627513074107	611383.539191246	748.7833053574277	-0.0963244417058604	0.0092783980699457	560676.4383819948	738.6151015887436	536.3023040994783	1.088244	23.56505	0.0873286499999999	0.0419669	0.1099077424	0.0469337058	0.1178970352	0.0867639969	0.0919961038	-0.0241077148	-0.0642622455	0.0076537257	0.0997225002	-0.0483345422	0.140201234	-0.1058515712	-0.0278863519	-0.032996814	-0.0053265121	-0.0487485377	-0.0053677901	0.1454658966	-0.0447670385	-0.0585815738	-0.1260525692	-0.0362354059	-0.0270665908	-0.0860187811	0.0298795109	0.0917119787	0.0164161406	-0.0418464296	-0.0743501362	0.1095888804	0.0047807251	-0.0036878217	0.2196037802	-0.0048284533	-0.1022270767	-0.0534740755	-0.08011789	0.0247180828	-0.13081164	-0.0394794615	0.0522712902	0.0075716269	0.0227763834	0.0878584077	-0.0572071964	-0.0974660874	-0.0746539499	-0.0153039947	-0.0661309853	-0.0642682906	-0.0684123437	0.0570604903	-0.1296840358	0.1167990256	-0.0780454552	-0.0149266134	-0.0794974264	0.0780486382	0.0910594352	-0.0887620628	0.1210774565	0.1563160846	-0.0003125538	0.0646994543	-0.1691546138	-0.0860641116	0.0563873082	0.1052449518	0.0646300758	-0.0970529818	0.118486887	0.0533501593	-0.1013673897	0.0023887358	-0.0573118151	0.0849448326	0.0821346203	0.0328092836	0.0138721194	0.0396751407	0.0914603221	-0.0324370154	0.1291736811	-0.0362803689	-0.0064597983	-0.0524597027	0.044745748	0.0114245707	-0.0944372815	-0.137236818	0.0239999099	0.0153748057	-0.0050467706	-0.0186906109	0.0105281442	0.0227738493	-0.1194685155	-0.0960833243	0.0285042063	-0.019313572	0.1603234873	-0.0349777202	-0.0555161995	0.0453292289	0.1227148501	0.0562147743	0.0785574968	-0.0071079182	-0.0882931893	0.0123597	0.0148414	0.00015276218409	0.0002202671539599	0.0354837	-0.0235919	0.00125909296569	0.00055657774561	0.0536663	-0.0214185999999999	0.00288007175569	0.0004587564259599	0.00160829	-0.00043545	1.8961670250000003e-07	2.5865967241e-06	-0.00030212	-0.000114085	9.12764944e-08	1.3015387225000004e-08	-0.000517781	0.0	0.0	2.68097163961e-07	0.0
771.8343888496839	1.4079712731006566	595728.323810965	1.982383105876684	784.6298483306872	2.719662189563905	7.396562425343537	615643.9988914372	749.2186244416868	0.4353190842590493	0.1895027051201372	561328.5472102932	738.4902042668335	548.9066628561663	1.185677	25.674887	0.07130322	0.0413764	-0.0221645269	0.1007344562	-0.0298354789	-0.0447318483	0.0558210339	-0.0048718585	-0.0764281682	-0.0699343728	-0.0243748878	-0.044244538	0.006494289	-0.07394891	-0.0157280823	-0.0287586381	-0.0011883643	-0.1898492302	0.0149244812	0.0463064496	0.1510905418	-0.1045327932	-0.006957874	-0.1688521812	-0.0130562544	0.0929738958	0.0897749409	-0.0438187651	-0.0892130177	-0.0420067506	0.0830910214	0.0036684413	0.0083401352	0.0337880834	0.0346350415	-0.0826301905	0.0267963415	0.0278569663	0.1091458612	-0.1551234812	-0.0452829385	0.00853652	0.0072143359	0.0454475937	0.0773795393	-0.2121252709	-0.0301653871	0.0970089311	0.0295739705	-0.0624836431	-0.0030849925	-0.0497661403	0.0137303147	-0.0285309439	-0.0708195573	0.0194336469	-0.0869077036	-0.0252729001	-0.0522498931	0.0934324528	-0.0556906454	-0.0041204208	0.1027445665	0.1201203952	0.0084547737	-0.0022651254	0.0006601915	0.01352319	0.1661467818	0.1246040293	0.044206567	0.0904613196	0.0897997705	0.0112651726	-0.0447584872	-0.1380341182	-0.0643749622	-0.0475723988	0.0859262962	-0.0897386884	-0.0966087944	0.0831381322	-0.014474748	-0.0436299896	-0.0042437384	0.0861151054	0.0260410461	0.0507575523	-0.012130286	0.0576612484	0.0722801556	-0.0850003454	-0.0611627877	-0.0138893965	-0.0936667419	-0.0096661989	-0.0274158095	-0.0301636314	0.1495354565	-0.1314715385	-0.0312241757	-0.0755275624	0.1104083296	-0.0505919316	0.0379787242	-0.1151654894	-0.0251990602	-0.0014006909	0.0768132552	-0.0118330366	-0.092661062	0.00751873	-0.0048409699999999	5.6531300812900005e-05	2.343499054089999e-05	0.0657416	0.0302578999999999	0.00432195797056	0.0009155405124099	0.0802977	0.0266314	0.00644772062529	0.00070923146596	0.00152614	-8.215000000000002e-05	6.7486225000000035e-09	2.3291032996e-06	-0.000411429	-0.0001093089999999	1.69273822041e-07	1.1948457480999996e-08	-0.000517781	0.0	0.0	2.68097163961e-07	0.0
770.7301443337785	-1.1042445159054068	594024.955384767	1.2193559509071663	784.1033360836359	-0.5265122470513006	0.2772151462950098	614818.0416574873	749.0615307804247	-0.1570936612620244	0.0246784184087076	561093.1768951132	737.7669980017051	548.2433372574937	1.136565	24.611418	0.0862836699999999	0.0491178	-0.0960903341	-0.0003529466	0.0293875007	-0.0716354735	0.1009003914	0.053480695	-0.0168508631	-0.1118337872	0.0606881321	0.0510839967	-0.1117598706	-0.0310050796	0.0209489834	0.0147087841	-0.0584384346	0.0406045774	0.0144647261	-0.1077247455	-0.0090834879	0.0995336233	-0.0648730808	-0.0414573549	-0.0102979889	-0.0266980002	0.0035050437	-0.0817214346	-0.0994840661	-0.1049816993	-0.0367857238	0.1038817277	0.0147063093	-0.1039064918	0.0673974726	-0.0348938843	-0.0040744606	-0.0633656658	0.0815007643	-0.1310363159	0.1100562316	-0.0616517992	-0.0918497398	-0.0244621695	-0.0259232527	-0.1618571524	0.146488025	0.0367989093	-0.0141467467	-0.0922960938	0.0471373798	-0.0159381404	-0.0874663839	0.0472819981	0.0189377624	-0.0449298748	-0.0747941555	0.0786457089	0.006473551	-0.0060785335	-0.0035500797	0.039477038	0.1291320748	0.0265658995	-0.0177231411	-0.0499244638	0.11752232	-0.1006116202	-0.1219282061	0.0781094857	0.0223202644	-0.037227833	0.0186275378	0.0611837844	0.0564270109	-0.0167739149	0.0309962259	0.0417129073	0.0472511688	0.0713878265	-0.1455652696	0.1422350141	0.0499078156	-0.0100597364	0.0558091268	0.1085816654	0.0373744293	-0.0405632613	0.0444105066	0.0416785674	0.0003943757	0.1055161368	-0.0746202189	-0.0117210518	-0.0955767529	-0.0806911455	-0.1246410305	-0.0235667197	0.1692590015	-0.0305967294	-0.1155788515	0.0391626487	0.0849918372	-0.0637660639	-0.057111808	-0.0335618105	0.0198972254	-0.0041203048	0.0750362016	-0.0165379384	-0.0966728009	0.0213943	0.01387557	0.00045771607249	0.0001925314428249	0.02791	-0.0378315999999999	0.0007789681	0.0014312299585599	0.0532797	-0.027018	0.00283872643209	0.000729972324	0.00167731	0.0001511699999999	2.2852368899999985e-08	2.8133688361e-06	-0.000411429	0.0	1.69273822041e-07	0.0	-0.000517781	0.0	0.0	2.68097163961e-07	0.0
770.7571804301771	0.0270360963985467	594066.6311846765	0.0007309505084715	786.8253132487296	2.7219771650936764	7.409159687291407	619094.0735689615	749.5176775560899	0.4561467756651609	0.2080698809497226	561776.7489690747	738.9852850657804	552.3941756194946	1.098333	23.783514	0.11097695	0.0505463	-0.0907009807	-0.0571435732	0.0429929502	0.0646491761	-0.1412251106	-0.0070349513	0.0750829481	-0.078128278	-0.0307067891	-0.0590044799	0.0203699252	0.0273659515	-0.0093313476	0.0505789086	-0.0944495452	0.0159359606	0.0429987518	-0.075671319	0.0032850978	-0.0900548032	0.0727732434	-0.0741113399	-0.016977678	-0.0532597452	-0.0681715164	-0.0358205276	-0.0688612498	0.0232730728	0.0658897641	-0.1924461427	-0.0610731155	-0.1739937641	0.0059339941	0.0555244108	0.094391585	0.0804966648	-0.078435308	-0.1966967533	0.1622588078	0.0236558189	-0.0692292314	-0.0126293445	0.0640661179	-0.0526920198	-0.1143000452	-0.1438017511	0.1254769013	0.1545366513	0.0872810159	0.0120533844	-0.0698704241	0.0201699417	-0.068929172	0.0191342713	0.1887660834	-0.0812378728	0.0825507503	-0.0665102478	-0.0594775378	-0.0336337982	0.0396660677	0.0940769223	0.0394574544	-0.1276164308	0.0057440591	0.0310839188	0.0195655774	0.0341350097	0.0192221273	-0.0361602611	0.0078237518	0.021672431	0.1136092701	0.0047624003	0.1111009263	-0.0652003969	-0.0847874016	-0.0594348383	-0.0472543039	-0.1345968159	0.0084863985	0.1482944973	-0.0011169346	-0.0402383469	0.0651075849	0.1442286246	0.0818176732	-0.1047046447	0.0599404729	0.0958758453	-0.1542328431	-0.0471613675	-0.0005480412	-0.0849963075	0.1006303029	0.0752679541	0.0299797042	-0.0947078492	0.0961711988	-0.0016240881	-0.0848494823	-0.0128148847	0.1414613275	-0.0828305203	0.1202631699	0.0813663059	0.0732270951	-0.0212145853	-0.1003129872	0.0108697	-0.0105246	0.00011815037809	0.00011076720516	0.070032	0.0421219999999999	0.0049044810239999	0.0017742628839999	0.0458748	-0.0074048999999999	0.00210449727504	5.4832544009999984e-05	0.00129133	-0.0003859799999999	1.4898056039999997e-07	1.6675331689000002e-06	-0.000760609	-0.00034918	5.785260508809999e-07	1.219266724e-07	-0.000234432	0.000283349	8.0286655801e-08	5.4958362624e-08	0.0
