global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
764.5096811081016	-3.8256553965435383	14.6356392131027	584475.0525080112	921.386955560716	0.6432761919520544	848953.921877445	0.4138042591323363	712.8114961299291	-2.007313245199839	4.029306464354709	508100.2290149879	747.9240523939925	646.1308263661745	1.030004	27.717602	0.24670455	0.160131	-0.0088793741	0.0515867321	-0.0152768972	-0.0677174787	0.0716145675	-0.0607945399	0.0162530015	-0.0620555329	-0.0230359326	-0.0024950612	0.0837019011	0.0468036362	-0.1260947211	0.1246545958	-0.0438361848	0.0031246483	-0.1458899054	0.0085679871	-0.0550345543	-0.0264301116	0.1643928918	-0.0213749384	-0.005420773	-0.2097598031	-0.05982334	-0.0435890307	-0.0363816061	0.0599246485	-0.0732278244	0.0756445944	0.1149767492	0.0335069506	0.0669049828	-0.1556801079	-0.0576407691	0.0383151364	-0.0175204011	-0.0009696563	0.0627034465	0.1407239294	-0.0347464238	0.0405009871	0.048075614	0.0694139579	-0.0422375618	-0.0131196145	-0.0300012687	-0.0734838214	0.0638219813	-0.0666019759	-0.0960530325	0.0195064469	0.0181482821	0.0472931983	-0.0299409831	0.1403076695	0.0161360584	-0.0820275963	-0.2309965617	0.0560108796	-0.0655023406	-0.0194269176	-0.1078706519	-0.0290388777	0.030927012	-0.0688936455	0.0327479961	-0.0554870581	-0.1318152097	-0.0583651459	0.0209491947	0.0363716664	-0.0408172493	-0.0307541185	0.1131181285	0.0351150276	0.0041536498	0.0302099317	0.0795664036	-0.1408194376	-0.0658969343	0.0196732546	-0.0052066481	0.0066083859	-0.0939212618	-0.0251887385	0.09541918	0.0942214884	-0.1006356514	-0.0895969213	0.0007115513	-0.0045576317	-0.0190057721	-0.0088085546	0.0457031757	0.1188996473	-0.1070358208	0.0047401445	-0.0037093416	-0.0041541702	0.0092627934	-0.1353541685	0.114507452	-0.0496718185	0.1160481438	0.1704742075	0.0274063659	0.0058156862	0.0522880638	0.1828509305	-0.1590284175	-0.1863412841	0.1418906676	0.0695002774	0.0285399489	-0.1613371069	-0.0219166312	-0.0532603474	0.1045646294	0.0759287828	0.0338646736	-0.00708084	-0.0092498599999999	8.555991001959997e-05	5.01382951056e-05	-0.00154691	0.14319109	2.3929305481e-06	0.0205036882553881	-0.031285	0.0684865	0.000978751225	0.00469040068225	-0.00052094	0.0004331549999999	2.713784836e-07	1.8762325402500003e-07	-0.000476919	-7.0825e-05	5.016180625e-09	2.2745173256100006e-07	0.000155001	-1.1562000000000007e-05	1.3367984400000022e-10	2.4025310001e-08
765.1677323830157	0.6580512749141008	0.4330314804160734	585481.6586801664	922.2975890593448	0.9106334986287266	850632.84278468	0.829253368824795	713.8857163008087	1.0742201708795849	1.153948975524564	509632.8159383187	748.9896124518697	635.4607932776755	1.116465	30.044277	0.25483478	0.205923	0.0431710175	0.0709512982	0.009923333	0.0056161454	-0.0739690223	0.0905463893	0.0348483313	0.1558132797	0.0628851569	0.0848225755	0.0712460469	0.0741360253	-0.0283954386	-0.0763572363	-0.0612292013	0.1045393325	-0.0393002462	0.0731940598	-0.0963861836	0.080453262	0.053842778	0.1565452588	-0.0679874933	0.0718964211	0.1449661742	0.1310802525	-0.1105255816	-0.0411348217	0.0250083839	-0.1182176476	0.0825257218	-0.1219605293	-0.1133924344	0.0709027576	0.0239182169	0.1029448512	-0.0316383398	-0.1274277603	-0.0827096029	0.0614581988	-0.0526579645	-0.0122894644	-0.0272953825	0.0456766073	0.0149716929	0.0712048395	-0.0532404917	0.0902696013	-0.2045825432	-0.0767419924	-0.1341582367	-0.0473701696	-0.0256019394	0.2900294982	-0.0533479994	0.139680314	0.1615417539	-0.0420745108	0.0467580832	0.0716363842	-0.0182220745	-0.039250746	-0.0320675612	-0.0223129732	-0.1046965291	0.0504301454	0.0190289834	-0.0080072802	0.0778810277	0.1580508823	0.1317526732	-0.1076921785	0.1575056163	0.0955223044	0.0654063819	0.0056323226	0.015686389	0.0437663625	0.0295018524	-0.1060653751	0.0295261657	0.1054708735	0.0262147687	-0.0638526023	-0.0489134698	-0.0039251023	0.0469731627	-0.0602101716	0.1493497521	0.0115015193	-0.0726868268	0.0829659901	0.0070671875	0.0465182925	-0.0014590461	0.0506249768	0.0112628035	-0.0663839885	0.1556446131	-0.0510878073	-0.0579103374	-0.1577475085	0.0858214797	-0.0638027219	0.0721834997	-0.0575782994	0.0346036995	-0.1314796562	0.009752811	-0.0261356333	-0.1488615594	0.2003578117	-0.12911601	0.1708724205	-0.0376575295	-0.0316184688	0.0304589805	-0.0845473248	0.1035676303	0.0723107629	0.0270084943	-0.00699497	8.587000000000004e-05	7.3736569000000085e-09	4.89296053009e-05	0.199671	0.20121791	0.0398685082409999	0.0404886473047681	0.012539	0.043824	0.000157226521	0.001920542976	-0.000625792	-0.000104852	3.9161562726400003e-07	1.0993941904000001e-08	-0.000527727	-5.080799999999995e-05	2.581452863999995e-09	2.78495786529e-07	0.000116521	-3.8479999999999984e-05	1.4807103999999986e-09	1.3577143441e-08
768.1812079512429	3.013475568227136	9.081035000301862	590102.3682494307	923.249247113382	0.9516580540372388	852389.1722954267	0.9056530518139442	715.2531986391559	1.3674823383472583	1.870007945691686	511587.13816354383	750.6311402271828	639.0255650186782	0.971752	26.15003	0.18944774	0.125983	0.0537843527	0.1043733194	-0.031335983	-0.0433613047	0.031848325	0.1590336925	0.0340779875	0.0427992159	-0.1154195347	0.1157029374	0.09384483	0.0487278218	0.0429214658	-0.0738876719	0.0076305363	-0.044284189	-0.1036479452	-0.0554146454	-0.1169026834	-0.0464102749	0.0164937118	0.0664827052	0.0128141866	-0.0047754915	0.200096061	0.0401885839	-0.0338848211	0.0915166511	-0.0351930918	0.0161244649	0.0327913522	0.1426673938	0.1487895509	0.0618595249	-0.1081350017	0.0295683405	0.1135594799	-0.0625977993	0.1990982163	-0.0419434284	-0.0655492655	0.049841092	-0.0968789201	0.0171258081	-0.0427644131	0.0603408986	0.1246907601	0.1758081946	-0.006944283	0.0866679006	0.1305636587	-0.0301973033	-0.054519461	0.0139018984	0.0532595309	-0.2435060828	-0.076968112	0.0734241376	-0.0851933213	-0.0307044958	0.0229857173	0.127989236	-0.0023845467	0.1216528857	-0.0517841627	0.0773650487	-0.0266797828	-0.0335762789	-0.0141300228	0.0115580872	0.0547371541	-0.159777448	0.0914486858	-0.0723637345	-0.0445533474	0.0194434692	0.0820564699	-0.0597554072	-0.0183131884	-0.168905637	-0.0336407202	-0.026161596	0.0480804784	-0.0432418877	0.0082707066	0.0778512927	0.0730307902	-0.023494519	-0.0064830003	0.1132158414	-0.2648800704	0.0080388915	0.0808130313	0.0568148667	-0.0767260396	-0.0878273132	0.0369715938	-0.0062876784	-0.0935906268	0.1182912882	-0.077340943	0.0362382411	-0.1223540085	-0.0236890883	0.2321536423	0.0365984282	-0.0415138235	0.0316943557	-0.0538146584	0.0811302866	0.0008923203	0.0153508565	-0.0310608979	-5.04469e-05	0.0764794866	-0.012909195	-0.0037240181	0.0617449426	0.1025263906	0.0685692013	0.0200485104	0.00929267	0.01628764	0.0002652872167695	8.63537157289e-05	0.0839436999999999	-0.1157273	0.0070465447696899	0.01339280796529	-0.0345491	-0.0470881	0.0011936403108099	0.00221728916161	-0.000679838	-5.404599999999998e-05	4.62179706244e-07	2.920970115999997e-09	-0.000589267	-6.154000000000001e-05	3.787171600000001e-09	3.47235597289e-07	0.000207829	9.1308e-05	8.337150864e-09	4.3192893241e-08
767.3104455531039	-0.8707623981389361	0.758227154012671	588765.3198549029	920.8608923842172	-2.388354729164803	847984.7831226569	5.704238312323879	713.4746201537747	-1.7785784853812174	3.1633414286609454	509046.0336035731	748.1998675079108	636.9192302091776	1.186486	31.928545	0.28664838	0.214508	0.0123861953	-0.0788570921	-0.0656490722	-0.0069862016	-0.1133770295	-0.043741445	0.0931512833	-0.0623835639	0.0065503229	-0.0503753468	-0.100722959	-0.0408643689	0.071224271	-0.0037485648	0.1032283074	0.1253187951	-0.1366123399	-0.0507545279	-0.0471965725	0.0258647301	-0.0731611872	-0.0256173545	0.0606508625	-0.0505486876	-0.0362970692	-0.0379888992	0.1122691117	0.0063002183	-0.1418404068	-0.0532161672	-0.0380573376	0.1125525489	0.0012460146	0.1114981561	0.0152677962	-0.0209270938	0.01244684	-0.0593430647	0.07637563	-0.0785917517	0.1303627118	0.0384127474	0.0012429908	0.0633808911	-0.1677770155	-0.1245870852	-0.0338062313	-0.0668478512	-0.0041185795	-0.0669805398	0.133011983	0.0539897097	-0.0224092948	-0.082716449	-0.1003120757	-0.1120863447	0.1189584433	-0.0351248962	0.1413774478	0.0559220557	-0.0473427336	0.0119719361	0.00407397	0.086070191	0.1733558098	0.0071064125	0.1129285955	0.0693355167	-0.1342697886	-0.0604227549	0.0128768916	0.0506255443	-0.0643002243	0.02888423	-0.105741581	-0.0056469707	-0.0157954503	-0.0487292253	-0.0222269201	-0.158189925	0.0799595943	-0.1000728092	0.0966404752	0.0621636391	0.0221182152	-0.0453361755	-0.0198859577	0.0407184331	-0.0772265137	0.0082365701	-0.0462409596	0.1543945077	0.0720965715	-0.1463894026	-0.0856074218	-0.1527544553	0.2293562645	-0.1246977311	-0.1743857317	0.0945797997	0.0302889702	-0.053324982	-0.0803676053	0.1081295679	-0.0985201376	0.1742727765	-0.0076392983	-0.0396770706	0.0215882592	0.0936274707	0.1137496395	0.0594883209	0.0929543504	-0.0403225145	-0.0483787402	0.0359846019	-0.1383194972	-0.0323655539	0.1014413551	0.0647104904	0.013011472	0.0165683	0.00727563	5.293479189690002e-05	0.00027450856489	-0.126831	-0.2107746999999999	0.016086102561	0.0444259741600899	-0.0581896	-0.0236405	0.00338602954816	0.00055887324025	-0.000165277	0.000514561	2.7316486729e-08	2.64773022721e-07	-0.000527727	6.154000000000001e-05	3.787171600000001e-09	2.78495786529e-07	-0.000115221	-0.00032305	1.0436130250000003e-07	1.3275878841e-08
764.9823002521033	-2.328145301000632	5.420260542571322	585197.9196989991	920.4899038876874	-0.370988496529776	847301.663159164	0.1376324645574236	713.0079671859232	-0.4666529678514735	0.2177649924045883	508380.36127060256	747.4039978976951	641.6070857610133	1.046018	28.148533	0.20816035	0.159333	0.0046319825	0.0729356566	-0.0142368765	-0.0655934787	0.0275057333	-0.0599033649	0.0183050518	-0.0248428901	-0.0200625789	-0.0372359405	0.0874735528	-0.0293232238	-0.0062299593	0.2003100625	-0.0801120012	0.0210721671	0.0109866101	-0.0181993495	-0.0909200842	0.0021745978	0.035137892	-0.0190253258	0.0539851017	-0.0149125704	-0.0256136805	-0.0236178233	0.0127214513	0.0643350929	-0.007034873	0.0485957352	0.0406912042	0.0536980221	-0.1053705913	0.0410321141	-0.0572321121	-0.0445911259	0.0378782763	0.1467375469	0.0598283738	0.0919408144	0.1551907645	-0.0174700445	-0.0393607924	-0.1231007826	-0.1122313028	0.0498383727	-0.1359783627	-0.1215491871	-0.159954417	0.0633395981	-0.1227458022	-0.0375487355	0.2219792056	-0.0332708046	0.0523528959	0.0002582207	-0.0359651475	-0.029538421	0.0711733298	0.0191532792	-0.0601842425	-0.0233703434	0.0497144539	-0.0798040604	-0.1393543766	0.0688301213	0.0549139422	0.0141369438	0.0190956317	-0.1759371058	-0.0235003056	0.0417120938	0.0105851062	-0.0356870331	0.0474356018	0.0640472145	0.0183650453	0.0891275412	0.1474707794	-0.0715928187	-0.0972871382	-0.0818217854	-0.0270690093	0.0997434482	-0.0308057037	0.098635076	-0.1642164769	0.0857801119	0.0014967025	-0.1349180276	0.1456258034	-0.0427691883	-0.0180805411	0.022146189	0.0262805367	-0.0409414041	0.0239199381	0.059194179	0.1277113818	0.0676687612	0.0318306079	-0.0978734339	-0.0288684455	-0.0423761576	0.0142826382	0.030881932	0.0221684953	0.0633111298	-0.0036593265	0.1757294858	0.004776766	-0.0240136002	-0.0515548343	0.0370471115	0.1627705109	0.0163025435	-0.0209282514	0.010145982	0.1003129872	0.0607412226	0.0059244253	0.0165699	1.5999999999974368e-06	2.5599999999917977e-12	0.0002745615860099	0.0285572	0.1553882	0.00081551367184	0.02414549269924	-0.028267	0.0299226	0.000799023289	0.00089536199076	0.00013997	0.000305247	1.95916009e-08	9.317573100900003e-08	-0.000376015	0.0001517119999999	2.301653094399999e-08	1.41387280225e-07	-0.000115221	0.0	0.0	1.3275878841e-08
765.7061695034196	0.7238692513162732	0.523986693001182	586305.9380155995	923.5681409363772	3.0782370486897435	852978.1109526758	9.47554332792614	713.733642047438	0.7256748615147899	0.5266040046345095	509415.7117903004	749.6511789737845	642.7986648414442	1.142522	30.745474	0.19645735	0.159937	0.0508844639	0.1396082386	-0.0585929339	0.0359455057	-0.0415096071	0.0638882814	0.0421386593	0.2152660653	0.058961255	0.1199245273	0.0047508527	-0.0207141666	0.0045351953	-0.033709833	-0.1094985719	0.0902949686	0.0396755074	0.0630739753	-0.1408162329	0.078094978	-0.0150615126	-0.1044425381	-0.0262963346	0.0134063208	0.1566880538	0.0669568479	-0.0475022235	-0.0316744827	0.0754664423	-0.0335556381	-0.1272766688	0.1663208975	-0.0525828154	-0.0535055867	0.0536611233	-0.1612405896	0.0235570237	-0.0229248393	0.0723910384	-0.0741182112	-0.0251386164	0.0336880817	-0.0358208684	0.024040673	0.1863490356	0.135291304	0.0438489068	0.0765403663	-0.1109521507	0.024139085	-0.0816240243	0.0606055272	0.0044732382	0.055580235	-0.0089975446	-0.1199813361	0.1100624342	0.0037629384	-0.0363305155	0.0354451665	-0.0375468017	0.0840681617	-0.0318151035	0.0720005654	0.0307404437	0.0778484305	-0.0003088608	-0.1649529403	-0.1245729744	-0.1417506021	-0.1714700555	-0.1788551007	0.0992573525	0.1058618489	-0.0254574749	0.0046164464	0.0110928418	-0.0107585061	0.0594297098	-0.0215355326	0.0468755977	-0.0609510016	-0.1220000037	0.0214712867	0.0652984936	0.0102988424	0.1140653898	0.1316640712	0.1862035081	0.0255076412	-0.0735134568	0.0594101873	0.0670237659	-0.0752498553	-0.0150625739	-0.0838464814	-0.0902595918	-0.0798428666	-0.0085428236	0.0674845119	0.010516935	-0.0033948662	-0.1527155881	-0.1299302855	0.0102543598	0.000242434	0.1775434146	-0.0587260695	-0.0332295748	0.0470578812	-0.0445646386	-0.1104390022	0.0122895992	-0.0306492611	-0.0307355034	0.0665674777	-0.0110975902	0.1156292859	0.099141769	0.0566681795	-0.0011853914	0.0217289	0.005159	2.6615281000000004e-05	0.0004721450952099	0.186953	0.1583958	0.034951424209	0.02508922945764	-0.0469818	-0.0187147999999999	0.0022072895312399	0.0003502437390399	0.000228347	8.8377e-05	5.2142352409e-08	7.810494129e-09	-0.000242765	0.0001332499999999	1.7755562499999995e-08	5.8934845225000014e-08	-0.000177349	-6.212800000000001e-05	3.859888384000001e-09	3.1452667801e-08
764.3670224820803	-1.3391470213392722	1.7933147447618452	584256.945058121	920.2836647962112	-3.2844761401660207	846922.0236907451	10.787783515319882	714.399320407873	0.6656783604349812	0.4431276795514047	510366.3889992308	749.9992446362967	635.7573370908777	1.080514	29.076824	0.2861034999999999	0.253752	0.1006868869	0.0827209938	-0.0687554662	-0.0072399122	0.0734629498	0.0228445721	0.0809511095	0.0001279203	-0.1953349174	0.0699344327	-0.0486137888	-0.0208364287	0.0064715571	-0.0411665321	0.0333594049	-0.1235402866	0.0029212088	-0.0276759131	-0.1453431863	-0.049944693	0.0476722926	-0.1069060323	0.0715431698	0.0081948805	0.046975264	-0.1181123708	-0.1250794961	0.2282566113	-0.070727407	0.0826816788	-0.0313228198	-0.0130558925	0.1182766523	-0.0247451355	0.0350670025	-0.0508858021	-0.0899676948	0.010098473	-0.0538982836	0.0840187221	0.0691974728	0.045947348	0.1255205199	0.069203352	-0.0524628688	-0.0075156893	-0.0057416565	-0.008852691	0.1785075168	-0.2083580294	0.0119917687	0.0388103129	0.1096548133	-0.0184392811	-0.0381939547	-0.0397450913	-0.0357363366	-0.0652024901	-0.0231934801	-0.027268858	-0.0499492523	0.0532871201	0.0227546104	0.0951782214	0.0286086861	-0.0556046743	0.0123279285	0.01023822	-0.0346065401	-0.0044681324	-0.0027827474	-0.128814371	-0.096489023	-0.0658973582	-0.0048833792	-0.0079098008	0.0909039287	-0.127734477	-0.0089308456	-0.1460512246	0.0192676547	-0.0725099095	-0.0293486344	0.0006498916	-0.1282163835	0.0278217543	0.0843541745	0.1155379175	-0.158394738	0.0356828354	0.062908086	-0.0477766883	-0.1450974983	0.0561518476	-0.1000053437	-0.0476132628	-0.0149842825	-0.0226891604	-0.0228675769	-0.0822684382	-0.0107700484	0.0846356428	0.059834093	0.0476309392	-0.1137548957	-0.0639903537	-0.106583186	0.1574213045	0.0439341687	-0.035817962	0.0870879085	0.0334667673	0.056816825	-0.0753693773	0.0797787225	-0.0621365795	0.1117407449	-0.02171352	0.0979282008	0.0524983198	-0.0082906521	0.0233226	0.0015937	2.53987969e-06	0.0005439436707599	-0.0658678	-0.2528208	0.00433856707684	0.06391835691264	-0.0698147	-0.0228328999999999	0.0048740923360899	0.0005213413224099	0.000374536	0.000146189	1.4027721529600002e-07	2.1371223721000005e-08	-0.000267197	-2.4431999999999986e-05	5.969226239999993e-10	7.1394236809e-08	-0.000170848	6.501000000000011e-06	4.226300100000015e-11	2.9189039104e-08
761.8739028901582	-2.4931195919220954	6.215645299625796	580451.8439050822	919.4737786751508	-0.8098861210603445	845432.0296711603	0.655915529086171	712.7270509786373	-1.672269429235712	2.7964850439563333	507979.849196705	747.8292958947517	618.6268877211726	1.115974	30.031052	0.18071928	0.093518	0.1214725509	-0.097784692	-0.1310351717	-0.0208787154	-0.0548561404	-0.0856360226	0.1486817175	-0.0992695617	0.0341392189	0.0483876299	-0.1902626963	0.0298197878	-0.0005998903	0.1752856058	0.0598717292	-0.0061948116	-0.0631378478	-0.0072000944	0.0449141688	-0.1105032819	-0.0341561027	-0.024063909	-0.0239006952	-0.0501083024	-0.1419323983	-0.0947897968	0.0053337653	0.0463103037	-0.1278647092	-0.1057817573	0.0155698195	-0.0033458906	-0.0526249621	0.0501548649	-0.1156277086	0.0340101923	0.1178824897	0.0624613516	-0.129274981	-0.0947767313	0.024187376	0.0416013801	0.0590355532	0.0081427113	0.068828521	0.0214743862	-0.192575795	0.1066410474	0.0285461424	0.0563112787	-0.0077332238	0.0255040406	0.0624378255	-0.1280800153	-0.1017504676	-0.0661111757	0.1223316093	-0.0836819666	-0.0133612402	-0.1412852056	0.0512184849	-0.021407893	-0.0344975729	0.007660483	-0.0559329761	-0.0734446909	-0.0413327003	-0.0738178582	-0.1295855003	0.0883445589	0.0879042622	0.0934089439	-0.1626334716	0.1475103969	-0.0123969206	-0.0469523272	0.0656461476	-0.0366339257	0.0458288673	-0.1052157202	-0.0637199075	-0.0179848527	0.0842632718	0.112037559	-0.106646604	-0.0693411096	-0.0154704459	0.0501399537	-0.0275890324	-0.0732745933	-0.1286958971	0.0028482861	-0.0880225184	-0.1203102206	0.1182176938	0.0240261326	-0.0963299434	0.0820950268	-0.0807532672	-0.0528248695	0.0451152256	0.1649121826	-0.0753906753	-0.0955236317	0.0982441111	-0.0884790372	-0.0090211	0.0408184562	-0.0403668737	0.0685719809	-0.0431493565	0.0176873188	0.0507965616	-0.0882499822	-0.0411464366	-0.0415528722	0.1103052585	-0.0453180178	0.0966728009	0.0482387676	-0.0153640485	0.0166085	-0.0067140999999999	4.507913880999996e-05	0.00027584227225	-0.0314402	0.0344276	0.00098848617604	0.00118525964176	0.00947698	0.0792916799999999	8.981314992039999e-05	0.0062871705172223	0.00117963	0.000805094	1.3915269369000005e-06	6.481763488360002e-07	0.000121858	0.000389055	1.5136379302500001e-07	1.4849372164e-08	-0.000159279	1.156900000000001e-05	1.3384176100000023e-10	2.5369799841e-08
761.7358782945437	-0.1380245956145245	0.019050788994553	580241.5482811598	921.0499216281864	1.576142953035628	848332.9581312884	2.4842266084038704	712.9060065837334	0.1789556050961209	0.0320251085953188	508234.9742231662	747.9038468562698	636.4100422700725	1.389523	37.392323	0.35014263	0.261149	0.1174648109	0.1645591319	-0.0142393143	-0.0115728826	0.1015207967	0.0857012848	-0.0948368604	0.0154912417	-0.0394754053	0.1130800885	0.1394512753	0.0816549627	-0.0360263695	0.1983333219	-0.0344830534	0.0755321053	0.0199764063	0.0545632065	-0.0597820219	0.0710170109	0.1246080231	0.0161846072	0.0064640272	0.0854983103	0.0510602161	0.0753264008	-0.213372113	0.0482566349	-0.0768881686	0.0617952471	0.0440423504	-0.0501708232	-0.0336963039	0.074153726	-0.0615488728	0.0900646194	0.0030157084	-0.0796005597	0.0100867984	-0.0891745427	0.1243222692	0.0178712622	0.182961016	-0.0138505193	-0.056481179	0.0976240206	0.0127213301	-0.074670362	-0.0453897771	0.1392249771	-0.0252034017	-0.1304573875	0.0254583705	-0.0569917774	-0.0566820739	0.0298331775	-0.1140152499	-0.154596073	0.0619355561	0.2202683144	-0.0356259544	-0.1301683517	-0.0812635572	0.1983779398	-0.0955794571	0.0037618251	-0.0532131855	0.0213164078	-0.0157203214	0.0655325626	-0.0867482497	-0.0746645727	0.0895377402	-0.0679895043	0.1543587247	-0.02363621	0.1426502622	0.0235583355	0.1576547177	-0.065798096	-0.1314857904	0.0425254361	0.0069042167	0.0045043362	-0.0059504153	-0.0378205445	-0.0242861224	-0.1110237914	-0.0054473655	-0.0517282703	0.0386447955	0.0805685022	0.0556627985	-0.1698984973	-0.2119051251	0.1285591474	-0.0126895394	-0.0599812087	-0.048153327	-0.0128622839	0.0422679933	-0.1044697483	0.0438197868	0.0449530887	-0.0382023893	-0.0025232004	-0.1409198832	0.0536070667	0.028939688	-0.0330174179	-0.1514433235	0.1633740761	0.1351111246	-0.0757717329	0.0133254064	0.0907915043	0.1978143762	-0.0135603865	0.0953761056	0.0438968002	-0.0223783947	0.0166376	2.9099999999997184e-05	8.46809999999836e-10	0.0002768097337599	0.220264	0.2517042	0.0485162296959999	0.0633550042976399	0.0752697999999999	0.0657928199999999	0.0056655427920399	0.0043286951635523	0.0007602349999999	-0.0004193950000001	5.779572552248479e-07	1.7589216602508397e-07	-5.91902e-05	-0.0001810482	3.277845072324e-08	3.50347977604e-09	-0.000211166	-5.1887e-05	2.692260769e-09	4.4591079556e-08
763.3356003561751	1.5997220616313823	2.559110674470161	582681.2387711222	921.6062183205756	0.5562966923891963	849358.0216471525	0.3094660099631601	714.1085517594568	1.202545175723344	1.4461148996554885	509951.0236959888	750.171116251589	614.4875908525448	1.168816	31.453039	0.25255013	0.125151	0.1444877595	0.0493308269	-0.0425639447	-0.0235550139	-0.0984261728	0.1233296848	0.1079304729	0.0832123957	-0.0105840562	0.1882326999	0.0085871533	0.0462746743	0.0140345871	-0.0027114472	0.1000732495	0.0220557887	-0.0779865917	-0.0282839998	-0.01412445	0.0309671601	-0.0481782869	-0.001903583	-0.0937560392	0.009163856	0.1437428253	0.0792999718	-0.1383198945	0.0653975941	0.0213006936	-0.0902739548	-0.1831233759	0.0132262901	0.0236347464	-0.0369147036	-0.0548976361	-0.0459349567	-0.0851324288	0.0206505613	0.0709606619	-0.0102229187	0.0671441687	0.1325777581	-0.0417878301	0.0296199408	-0.2088135987	0.0449195503	0.03208592	-0.1018317838	-0.0068035296	-0.0082473495	0.0831746803	-0.00889189	0.0433591502	-0.0032549843	0.2115243673	-0.0226994129	0.0142947516	0.0368312484	-0.1058938232	0.0257335821	0.0219710879	0.0529668673	0.0522380355	0.0843183424	0.1270359134	0.0227420817	-0.0208402187	-0.0929523811	0.1227622115	0.0774797573	0.068531694	-0.1748309985	0.0452253884	0.0671834233	-0.005880392	0.0293763912	0.1573627511	-0.0837622024	-0.0554245414	-0.057850784	-0.0358189967	-0.0175781786	0.1501564969	0.0418716274	0.0973279092	-0.0184987616	0.0588193573	0.127166024	-0.0927208953	0.0684687804	0.1004325429	-0.1042934131	-0.0283182484	0.0189680783	0.0251389923	-0.0585248294	-0.0184261455	0.0254223743	0.1110274635	0.0138536007	0.025282957	0.0324778594	-0.0413890895	0.0583760255	0.0789067739	0.1423434556	-0.1146463513	0.0812097291	-0.1161967093	0.1481181449	0.0565087642	0.1726922127	-0.1199956167	0.0129759343	-0.0382345101	0.054444797	0.1058049937	0.0636501206	0.0940386689	0.0394798359	-0.0293067317	0.0233329	0.0066953	4.482704209000002e-05	0.00054442422241	0.136305	-0.0839589999999999	0.018579053025	0.0070491136809999	0.00105636	-0.0742134399999999	1.1158964495999995e-06	0.0055076346766335	-0.000296963	-0.0010571979999999	8.818702336900003e-08	1.1176676112037883e-06	-0.000681611	-0.0006224208	3.8740765227264e-07	4.645935553210001e-07	-0.000137137	7.402899999999998e-05	5.480292840999997e-09	1.8806556769e-08
