global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
787.3389803658787	1.4183688719440397	619902.6700035814	2.011770256899808	996.983986351639	2.457537152457462	6.039488855708731	993977.0690416052	728.9440808085742	-0.3758072830510173	0.1412311139941874	531359.4729458571	797.7592905107392	624.0661832147488	0.87188	21.568136	0.04373063	0.0234131	-0.013196853	-0.0702925198	0.0018275888	-0.0071295925	-0.0174762076	-0.0307303266	-0.0792015373	0.1132752792	-0.0531507846	0.0511911386	0.0507834301	0.0084292767	0.1082166285	-0.1008200255	-0.0103434078	0.0049457405	0.0352074873	0.093523221	0.0617680968	-0.0384432713	-0.0154696642	-0.0130932467	0.0774890058	0.0640548212	-0.1289524571	-0.1049237753	-0.0321480538	0.0589296232	-0.0524767081	-0.0391490496	-0.00549556	-0.0639390761	0.0704165696	-0.0357612297	-0.1079939123	0.0696225806	0.0247914867	-0.0293334853	0.0913511266	-0.103185357	-0.011934624	-0.0520586078	-0.0051084281	-0.0061547995	0.0258601176	-0.0926426075	0.0580791467	0.0043166831	-0.0360229263	-0.0303694752	-0.1410558883	-0.0364239252	0.0083408627	0.0432003244	-0.0700484302	0.0211196728	0.0378069867	0.0095867522	0.0009544187	-0.0005417512	0.037405347	0.0421054746	-0.0109982147	0.007193635	-0.0052707388	-0.1055517379	-0.0226728729	0.0699358988	0.087521609	-0.018604892	0.065560121	-0.1282825821	-0.0267463909	0.0096275217	0.1297688476	0.0101208752	-0.0698870612	-0.0356470639	-0.0428799889	-0.046587591	0.0677704938	-0.0905299026	0.0097008365	-0.0001005789	-0.0089668144	0.0597396135	-0.0133416421	-0.0867137624	-0.1323481036	-0.0266028506	0.0544179772	-0.0946878071	-0.03107204	0.0412246938	0.1268944845	-0.0589359487	0.0461353107	0.0246987197	-0.104071687	-0.0695158277	0.0316499	0.0002545	6.47702500000024e-08	0.00100171617001	0.318335	-0.009643	9.298744900000023e-05	0.1013371722249999	0.653099	-0.011822	0.426538303801	0.000139759684	7.343779999999998e-05	9.522259999999998e-05	9.067343550759996e-09	5.3931104688399975e-09	0.00111297	-0.000345	1.1902500000000004e-07	1.2387022209e-06	0.000395744	0.0	0.0	1.56613313536e-07	0.0	0.0	0.0	0.0	0.0	0.0
789.2208860762	1.881905710321348	622869.6070189023	3.5415691025400977	995.432894566279	-1.551091785360086	2.4058857266115385	990886.6475846006	728.170440736632	-0.7736400719421681	0.598518960914683	530232.190762581	795.8877381751056	638.7176220752134	0.9683	23.95331	0.191492765	0.130136	-0.0557227018	0.0095421043	-0.0164464204	-0.040836925	-0.0063081787	-0.0757141409	-0.0940579955	0.1262851309	0.0465233497	0.0852112012	-0.0138479401	0.0195482192	-0.0115808276	-0.0100060474	0.0040023321	-0.0346027613	0.0564690902	0.0284888952	-0.0439778066	-0.0435623676	0.086062475	0.0223491758	0.0326290009	0.0509235598	0.0172858599	-0.105894018	-0.048451452	0.0550325904	-0.1170168306	0.087143808	-0.045912535	0.0285061393	-0.001180157	-0.0495315926	0.0285448598	-0.0116812266	-0.0756910135	0.0525100435	-0.0266576899	0.0596503557	0.0631473477	-0.0823573463	0.063230282	-0.1357198029	-0.1280432111	-0.0036363135	0.0805797392	-0.0474289089	-0.0057322616	-0.1349865532	0.0373230302	-0.0528952099	-0.0364220524	0.0469975022	-0.0784895013	0.07627678	0.0234133793	0.0411289716	-0.0914327795	-0.0228126115	-0.0221860878	0.0404621444	0.0427412989	0.0113330985	-0.1042824991	-0.0624249547	0.1291175491	0.0310257667	0.005344561	0.0092788052	0.0050150128	-0.0936716533	-0.0511062279	-0.1217017499	0.0644420023	-0.0066227458	-0.0611878619	-0.0170077041	-0.0214822245	-0.0494885551	-0.0418712227	0.0176687936	0.039627092	0.0876758656	0.0219395101	0.0553202369	-0.0700053974	-0.0707160617	0.0111466053	-0.1111638141	-0.019019697	-0.0749214554	0.0422331101	-0.0791958997	0.0096871074	-0.1072926574	0.087613093	0.0223783947	-0.1059762505	-0.0637282764	0.0350432	0.0033932999999999	1.1514484889999963e-05	0.0012280258662399	0.328557	0.010222	0.000104489284	0.107949702249	0.684132	0.0310329999999999	0.4680365934239999	0.0009630470889999	-0.00215216	-0.0022255978	4.95328556736484e-06	4.631792665600001e-06	0.00149922	0.0003862499999999	1.491890624999999e-07	2.2476606084e-06	7.07025e-05	-0.0003250415	1.0565197672225004e-07	4.998843506249999e-09	0.0	0.0	0.0	0.0	0.0	0.0
792.4155018676495	3.19461579144945	627922.3276001588	10.2055700549782	994.791794491393	-0.6411000748859124	0.4110093060187224	989610.714387406	729.6401659545612	1.4697252179291809	2.1600922162169782	532374.7717741997	797.2270171450251	653.4885749378791	0.86346	21.359838	0.1562296749999999	0.0774950999999999	-0.0506736297	0.0670207503	-0.0354442046	-0.0027169649	0.0007287549	0.0315805184	-0.0152998831	0.1856718739	0.0279749801	0.0717462355	-0.0701669232	0.1451229168	-0.0681038826	0.0288255297	-0.0348008903	-0.0521901463	0.0097377693	-0.0317925398	-0.0950081215	-0.0382985226	0.0095528197	-0.1341647108	-0.0317706549	-0.0267780959	0.0096835357	-0.0898336068	-0.0010281567	0.0362818476	0.1058410961	0.0852787767	0.0111797306	0.0898494223	-0.1024362872	0.0022127675	-0.0197046996	0.0159539541	0.0801956548	-0.1544766779	-0.0429229715	-0.0336904517	-0.0763773819	-0.0167434055	-0.0800136424	-0.0117913988	0.0147957708	-0.0599395892	-0.0456646564	0.0277876278	0.0959556383	0.008123438	-0.0962126789	-0.0529163822	0.126538365	-0.0719765275	0.0234866457	-0.017871969	-0.0364109899	-0.0238703526	0.1145167026	-0.035987115	-0.0366454647	-0.0197074987	0.0055969025	0.0009186647	-0.1164158606	-0.0551518594	0.0314100637	0.0176248863	-0.0232045061	0.0824363816	-0.1630308745	-0.0893958015	-0.0358904752	0.0003546063	-0.0226650645	-0.050147814	-0.042088182	0.0605610602	-0.0494082265	-0.0278827883	0.099565243	0.0476733595	0.0351410306	-0.065922073	0.03959343	-0.0020752461	0.0959301932	-0.047664284	0.128366072	0.1088889413	0.1129751407	0.031937943	0.0496950837	0.0375648666	0.0444745364	-0.0480263791	-0.0458565996	0.0200485104	-0.1076997553	-0.0576957916	0.0159287	-0.0191144999999999	0.0003653641102499	0.00025372348369	0.365067	0.0365099999999999	0.0013329800999999	0.1332739144889999	0.726183	0.042051	0.527341749489	0.001768286601	-0.00288211	-0.0007299499999999	5.328270024999994e-07	8.306558052099998e-06	0.00111297	-0.0003862499999999	1.491890624999999e-07	1.2387022209e-06	0.000125586	5.488349999999999e-05	3.012198572249999e-09	1.5771843395999996e-08	0.0	0.0	0.0	0.0	0.0	0.0
794.0734932148771	1.6579913472276075	630552.7126264775	2.748935307481617	994.2945971499728	-0.4971973414202466	0.2472051963153613	988621.7459216268	730.6134325456087	0.9732665910474908	0.9472478572492036	533795.9878160767	797.3600134916322	670.2014072958492	0.9072960000000002	22.444231	0.14192117	0.0891914	-0.0489874623	0.1217452957	-0.0765314124	-0.0940133893	0.0536815345	-0.0768720661	0.0924576669	0.0792579218	0.0723662764	0.0466687724	-0.1451595846	0.0754237502	0.0301238735	0.0626784745	-0.0270276766	-0.0834112684	-0.0236422005	-0.0993016616	-0.0806839548	-0.0957888411	0.0484819849	-0.0390022415	-0.0229979282	-0.0317339376	0.051751562	-0.1374581881	0.0621085405	-0.013312362	0.0246501134	0.0224710503	-0.0009677572	0.069886898	0.1061236905	0.0177834848	-0.0342168108	0.044240537	0.105638375	-0.0017109689	-0.1044987339	0.110837413	0.0317506744	0.0007291224	0.112300352	-0.0218646945	0.0545568048	0.0241181167	-0.059007502	0.0123265355	-0.0078037168	-0.0118363392	-0.056463096	0.0833656997	-0.0771469275	0.0247289216	-0.111523602	-0.0602663749	0.0150201965	0.0917748236	-0.0745553072	-0.04469114	-0.0708093805	-0.0729728243	0.144107591	-0.050032251	-0.0600218933	-0.0819954956	0.0920263745	0.0720782138	-0.0223766045	0.0004514062	-0.0900733596	0.0564379745	-0.038428755	0.088968053	-0.0512826449	-0.0334788699	0.0099711014	0.1380446495	0.0024241122	-0.0612104526	-0.1006214352	-0.0236855526	0.18010696	0.0154180608	-0.0396162181	-0.134153129	-0.0872594106	-0.0454850975	0.0732723168	-0.0651201813	0.1448194336	-0.0216971478	-0.0557707354	0.0033874859	-0.0006592048	-0.0471392342	-0.100138366	0.017710062	-0.1092392569	-0.0514415587	0.0248843	0.0089556	8.020277136000002e-05	0.00061922838649	0.34617	-0.0188969999999999	0.0003570966089999	0.1198336688999999	0.770063	0.04388	0.5929970239690001	0.0019254544	-0.00406409	-0.00118198	1.3970767204000011e-06	1.6516827528100002e-05	0.00116748	5.451000000000002e-05	2.971340100000002e-09	1.3630095504e-06	-4.16954e-05	-0.0001672814	2.798306678596e-08	1.73850638116e-09	0.0	0.0	0.0	0.0	0.0	0.0
792.2287734434549	-1.8447197714222057	627626.4294717209	3.4029910350759947	996.3713358313976	2.0767386814247857	4.312843550925957	992755.8388664436	730.9989254633632	0.3854929177545045	0.1486047896388812	534359.4290285916	798.795990897331	671.8993697397816	0.89151	22.053734	0.0809654799999999	0.0389111	-0.0630520761	0.1259463237	-0.0524866246	0.0521265063	-0.0484793865	0.1243641995	0.0242837162	-0.0334779195	0.1416703846	0.0707225965	-0.0758401092	0.0913347942	0.1009744055	-0.0117621451	-0.0068481087	-0.0691006414	-0.0417042661	-0.0667262376	-0.042455866	-0.1356949561	0.0625894024	-0.0281436706	-0.0545255031	0.0022823047	0.1006583722	-0.1195534493	0.0146163173	0.1612493936	0.0746013784	-0.0048943873	0.0683120261	-0.0046775343	-0.0059671681	-0.0059865338	0.0651774405	0.0213680896	0.0897893056	0.0020010586	-0.1079633006	-0.004110237	0.2260013204	-0.0915197426	0.0290301303	0.128508793	0.0741174858	-0.0698322549	-0.0921539167	0.040133834	-0.0003254194	-0.0470501257	0.0795490616	0.0602242909	0.013257271	0.0570594367	-0.0535934523	-0.0124274869	0.1108247631	0.0217381541	0.1107938487	-0.0629459403	-0.011824365	-0.039377692	-0.1006579879	-0.0365016616	-0.0579033982	0.0737054388	0.0555187037	0.1280517742	-0.0326102836	-0.0946639747	-0.1410639684	0.0165584989	-0.0035692179	0.03331755	-0.0885263345	-0.0661592867	-0.0822803924	0.1316124043	0.0004484031	-0.1208998	0.0473374253	0.0717243734	0.1763510179	0.0043124548	-0.0460443515	-0.0231587581	-0.0742308725	-0.0900529592	0.047175857	0.072967213	-0.0480816315	-0.0181927116	0.0301834999	0.0190475079	0.0537561855	0.0620136231	0.0699492368	0.0153640485	-0.110592125	-0.0449896151	0.0332171	0.0083327999999999	6.943555583999996e-05	0.00110337573241	0.344409	-0.0017609999999999	3.101120999999849e-06	0.118617559281	0.806091	0.0360279999999999	0.649782700281	0.0012980167839999	-0.00383397	0.00023012	5.2955214400000154e-08	1.46993259609e-05	0.00154509	0.00037761	1.425893121e-07	2.3873031081e-06	-0.000130839	-8.91436e-05	7.94658142096e-09	1.7118843921e-08	0.0	0.0	0.0	0.0	0.0	0.0
789.1424755410956	-3.08629790235932	622745.8467031287	9.525234742107536	993.2689158377858	-3.102419993611761	9.625009816762	986583.1391695704	729.5746482236582	-1.4242772397050203	2.028565655541752	532279.1673306746	796.4510882619908	661.9007333896136	0.986077	24.393072	0.1115580049999999	0.0644005	-0.0479628868	0.066946044	-0.0180515313	-0.0398054557	0.0351271174	0.0654038693	-0.0257834429	-0.1031126309	9.74241e-05	0.0386267364	-0.0117290267	0.0776348612	-0.1177417048	-0.0904542372	-0.0562258059	-0.0304328502	0.0048593138	-0.0201795299	-0.0605556736	-0.1026870053	0.0868758462	-0.077443657	-0.0737370866	-0.0684894985	0.0946443618	0.0612592414	-0.0078453967	-0.0641763776	0.0698736835	0.122283137	0.0564474751	0.0525187985	-0.0162599347	-0.0262651469	-0.0245547093	-0.0316909381	-0.0292951495	-0.1106896819	-0.0850167318	-0.0189751274	-0.2119634707	-0.0545715423	0.0940307944	-0.0883238309	0.0441140643	-0.0617617844	-0.0798698351	-0.0006855417	-0.0366657742	-0.0318970295	-0.0217476304	0.1122190388	-0.1022717415	-0.0756118066	-0.0753006032	0.0035086821	-0.0182916787	0.1470903314	0.1177412798	-0.0254044205	-0.0476070926	0.0031168804	0.0425084707	-0.0516884732	-0.0954662551	0.0829847762	-0.0281135124	-0.0696461595	-0.0677705529	0.0366543261	-0.1325046231	-0.1088358727	0.0305072569	0.0271291636	0.0164730898	0.010072208	0.0860180097	0.0708724551	-0.040088185	-0.0569236885	0.0024877293	-0.0201833355	-0.001969179	0.0066587694	-0.0132689361	-0.0928630984	0.1102059455	-0.0405249209	0.0247958591	-0.0206990317	-0.0216604924	-0.0123066686	-0.0672343791	-0.0355677036	-0.1962690824	-0.1177026432	-0.0112435475	0.013011472	-0.1117560484	-0.0383647583	0.0363301	0.0031129999999999	9.690768999999984e-06	0.0013198761660099	0.360776	0.0163669999999999	0.0002678786889999	0.130159322176	0.782157	-0.023934	0.611769572649	0.000572836356	-0.00299787	0.0008360999999999	6.990632099999996e-07	8.9872245369e-06	0.00197615	0.0004310599999999	1.8581272359999986e-07	3.905168822499999e-06	-3.51189e-05	9.57201e-05	9.16233754401e-09	1.23333713721e-09	0.0	0.0	0.0	0.0	0.0	0.0
788.6686166576449	-0.4738588834507027	621998.1869006832	0.2245422414251466	995.129169957968	1.8602541201821623	3.46054539165471	990282.0649012343	729.3479671191551	-0.2266811045030863	0.0513843231387391	531948.4571408442	797.4797627911004	661.8032022555391	0.925738	22.900427	0.0710716049999999	0.0433454	-0.0562353213	0.0516456603	-0.036654527	-0.0886043515	0.0772783511	-0.0242702585	0.0070915042	-0.1079176278	-0.0728105916	0.0189759077	-0.0190988203	0.0371046323	0.1127466024	-2.39118e-05	0.054578679	-0.0283926197	0.0207957491	-0.0091800259	-0.0941349199	-0.0926815053	0.0670427399	-0.0610949501	0.0034790835	-0.0207213962	0.04164987	0.0682637865	0.0267394802	-0.0777480476	0.0231363006	0.0693273115	0.0494183982	0.0338896298	0.1030874055	0.0671801962	-0.0096730024	0.0114236693	-0.0324038167	-0.0573447017	0.0387518992	0.0662074504	0.048239114	-0.1950292398	0.0487134329	0.0431185123	-0.032648153	0.2514522645	0.0837441333	0.0973894619	-0.0581935452	-0.0252253064	0.1640008882	0.0383534364	-0.0374661972	-0.0204997327	-0.0788806227	0.1177606361	-0.0371743807	-0.1973785611	-0.0677887606	-0.0262014083	0.0022179268	0.0165182338	0.0935672348	-0.050075272	-0.0816643304	0.1069175851	-0.0614021965	0.052770583	-0.0514996019	-0.0568415122	0.0158162103	0.0376764439	-0.0515603676	0.1662634428	-0.0118873602	-0.0109743244	-0.002545569	-0.0306689323	-0.0222869688	-0.0702231553	-0.0699394888	-0.0841431217	0.0978484661	-0.0671419356	-0.0539979126	-0.1123224448	-0.0559241827	0.0034333224	0.0192475545	-0.0130686191	-0.1694161584	-0.0652571562	0.0043467218	-0.1707353996	-0.0091374874	-0.2091882611	0.0245610422	0.0106533374	-0.1127290384	-0.0315924503	0.0377322	0.0014021	1.9658844100000094e-06	0.00142371891684	0.352602	-0.0081739999999999	6.681427599999933e-05	0.124328170404	0.757069	-0.025088	0.573153470761	0.000629407744	-0.00245529	0.00054258	2.943930564e-07	6.028448984100001e-06	0.00179058	-0.0001855699999999	3.443622489999997e-08	3.2061767364e-06	-3.5119e-05	-1.0000000000021927e-10	1.0000000000043852e-20	1.233344161e-09	0.0	0.0	0.0	0.0	0.0	0.0
789.055606187213	0.3869895295681544	622608.7496554703	0.1497608959953815	994.6745287370684	-0.4546412208995889	0.2066986397410688	989377.4181183092	728.4772145896449	-0.8707525295102414	0.7582099676484838	530679.0521762875	796.5429786957839	653.0398532108928	1.074306	26.57563	0.276778105	0.201289	-0.0989237206	0.0568628542	-0.0485960897	0.0104145236	0.0670974725	0.0703520347	-0.0766944482	-0.0787009529	-0.0356990654	0.1055869081	-0.1081185564	-0.1119585012	0.0558062987	-0.0453325162	-0.1564541807	-0.0822127632	0.0668420457	-0.0066358358	-0.0555480286	-0.1461682207	0.0421327102	-0.1163099049	0.0296435041	-0.0964716822	0.0958258189	-0.012433386	0.0313079416	0.1413068054	0.0559028637	0.0736945127	0.0029097951	0.0803598236	0.0146629594	0.0979351829	0.028713188	-0.0856895457	-0.039024232	-0.0290739344	0.014180869	0.0482070399	0.1121228478	-0.0334723177	0.0166549748	0.0378523626	0.0834359455	0.1336492299	0.0119850419	0.081475048	-0.0922948999	0.0127766169	-0.0611799996	0.0591758046	-0.1462099824	0.1016236584	0.0283217299	0.0332224498	-0.0429150346	-0.0588373875	0.0059451118	-0.074537179	-0.0575531595	0.0467978473	0.0076661086	-0.0160206401	-0.1329768258	0.0720336875	-0.0734194434	0.0707694305	-0.0463506063	-0.2039832503	-0.0276327597	-0.026887294	0.1356507486	0.0497864652	-0.0600590949	-0.1612779133	0.0253713726	-0.0225374989	-0.0123868372	-0.0913137458	0.0002694387	0.0055746773	0.0929224082	-0.0772228702	-0.0527296749	0.0067006708	0.0047774886	-0.1115126984	-0.0231406622	-0.0080468659	-0.0661171696	-0.1131796907	-0.0417880612	-0.1375869447	-0.1211863897	-0.0774221861	-0.086803838	0.0082906521	-0.1135094328	-0.0246987197	0.0367946	-0.0009376	8.79093760000007e-07	0.0013538425891599	0.377104	0.0245019999999999	0.0006003480039999	0.142207426816	0.911741	0.154672	0.8312716510810001	0.023923427584	-0.00425423	-0.00179894	3.236185123600001e-06	1.80984728929e-05	0.00192497	0.00013439	1.8060672100000015e-08	3.7055095009e-06	-3.51189e-05	1.0000000000021927e-10	1.0000000000043852e-20	1.23333713721e-09	0.0	0.0	0.0	0.0	0.0	0.0
790.9667626928682	1.9111565056551851	625628.4196848361	3.6525191891081374	997.5063233272192	2.831794590150821	8.019060600807457	995018.8650777868	729.6860330227485	1.2088184331036018	1.461242004211047	532441.7067884755	798.0212514939547	649.9625728514405	0.923196	22.837545	0.1529024199999999	0.0994969	-0.0715084179	0.0522448556	-0.0596432155	0.0509992181	-0.0650473499	0.0910120494	-0.0228565934	0.0213481795	-0.0282098128	0.0989260536	0.0795317698	0.0142351319	0.065017225	-0.1051802807	-0.0315411323	-0.045844872	-0.0011334599	-0.0167083408	0.015984616	-0.0931229208	-0.0254032895	-0.1120621795	0.0139937908	-0.1447373374	0.02201573	-0.0190607908	0.0385804793	0.0110322705	-0.0028905421	-0.0674523841	0.1315898509	-0.1626596563	0.0241523934	0.1283191458	0.0700029264	0.095886518	-0.1264614411	0.0234898952	0.0212410402	-0.1218487978	-0.0183295039	-0.0497664138	0.0527743055	0.0732839828	0.1067856929	0.0478262155	-0.0321806967	-0.0497238386	0.013774311	-0.0221236764	-0.0201525534	0.1233124154	0.1308664807	0.014207973	-0.012995129	-0.0958879621	-0.0264862119	0.0486209643	-0.0150643655	-0.0532578804	-0.0235454267	0.0035720087	-0.0936675035	0.0031940697	-0.0776780906	-0.0219576075	-0.0766833478	-0.024135311	0.0134947274	-0.1561747454	-0.1389280142	-0.0890500605	-0.0103044129	0.0082364138	-0.1107268194	0.04872364	0.0068921614	0.0920191464	-0.0235961659	-0.0800495751	0.035952929	-0.0713407022	-0.0258274724	-0.0959028626	-0.0819295111	-0.0291910962	-0.094594139	0.1321951004	0.0217602439	0.0180266483	-0.0310522945	0.0280906018	0.0309929909	0.0632404047	-0.022130925	0.077889755	0.0753265733	0.0059244253	-0.1140958982	-0.017710062	0.0471554	0.0103608	0.00010734617664	0.00222363174916	0.364663	-0.0124409999999999	0.0001547784809999	0.132979103569	0.846338	-0.0654029999999999	0.716288010244	0.0042775524089999	-0.00313697	0.00111726	1.2482699076000002e-06	9.840580780900002e-06	0.00186418	-6.079000000000002e-05	3.695424100000002e-09	3.4751670724e-06	8.078349999999998e-05	0.0001159023999999	1.3433366325759997e-08	6.525973872249997e-09	0.0	0.0	0.0	0.0	0.0	0.0
790.9596620003263	-0.0071006925419396	625617.1869116704	5.041983457515779e-05	998.0157358513816	0.5094125241623715	0.2595011197734787	996035.4090069748	730.0750649224138	0.3890318996653832	0.1513458189572568	533009.6004214667	798.441012604857	657.4684376035932	0.949746	23.494339	0.2579565750000001	0.188598	-0.0550493011	0.0543116523	-0.0311392415	-0.040533547	-0.0693439724	-0.0892160821	0.0322210574	0.0039877284	0.0286892469	0.1081933375	0.0644865861	0.0776223526	-0.0358799532	0.0011816126	-0.0431318073	-0.0369045049	-0.0382327399	0.0104817683	0.0422938734	-0.0253304529	0.0687172553	-0.0965112304	0.0660961357	-0.0580936514	0.072154662	0.0058178569	-0.0175716816	-0.0744640662	0.0337314613	-0.1088357723	0.0192935918	-0.0288782231	0.0967697307	-0.0264025075	-0.0600335589	0.0241250588	-0.0145942302	0.0187610498	-0.1048418495	-0.0075888751	0.0462995408	0.0117533978	-0.0728273078	-0.1749501896	-0.0736796752	-0.0626302204	-0.1226959662	-0.0553848587	-0.0638143112	-0.0342849374	-0.0053979966	-0.0274242144	0.0873724577	0.0183149859	-0.0738711718	-0.0572699732	-0.1704054477	0.0310567094	-0.0410285621	-0.0316592566	0.0317387542	-0.0315735409	0.0503285171	-0.0310263867	0.0163939147	-0.0687089642	0.0484625007	-0.0471004516	-0.0294820674	-0.0012587238	-0.1446563921	-0.1260200815	-0.0417036051	0.0277057526	0.0311180348	0.0768865985	0.0660080823	-0.0132112873	-0.0280670881	-0.0802351873	-0.0394713641	-0.0311146928	-0.0180666895	-0.0138979261	-0.0278889447	-0.0291062527	-0.0765741224	0.0040707561	-0.0143593904	-0.2440419319	0.0542941475	0.0901762759	0.0503052911	-0.03320982	0.0539610091	0.0129322331	0.0252754139	0.0035556678	-0.1144874327	-0.0106533374	0.0517892	0.0046338	2.1472102440000005e-05	0.00268212123664	0.356353	-0.00831	6.905610000000066e-05	0.1269874606089999	0.729842	-0.116496	0.532669344964	0.013571318016	-0.000854907	0.002282063	5.207811535969e-06	7.30865978649e-07	0.00203655	0.0001723699999999	2.9711416899999937e-08	4.147535902499999e-06	-3.5119e-05	-0.0001159024999999	1.3433389506249997e-08	1.233344161e-09	0.0	0.0	0.0	0.0	0.0	0.0
788.3434629507417	-2.6161990495845657	621485.4155771674	6.844497467047185	994.5882343815676	-3.427501469813933	11.747766325576672	989205.7559702442	729.1286200890069	-0.9464448334069856	0.8957578226827769	531628.5446328993	797.0844173152841	647.5603378385504	0.919903	22.756094	0.13572775	0.0940189	-0.0294874453	0.0123917304	0.0045254379	-0.0679045376	-0.0222559344	-0.0660511246	0.0242993595	-0.091536433	0.0730170772	0.0365992835	-0.0631345634	0.0214803488	0.0903789555	0.0898059547	0.0403699795	-0.028614431	0.0010791038	0.0743311716	-0.0044151247	0.0390004098	0.0764638008	-0.0109725584	-0.0402491299	0.005320712	0.0250448449	-0.0286877915	0.0234228306	0.0602173341	0.0693345953	-0.1110011813	0.0663030559	-0.1264391959	0.0322185342	0.0074467946	-0.137271847	0.0768087887	0.0155279404	-0.0266453372	-0.0128322784	-0.0733033586	-0.0285468681	-0.1185600328	-0.0315806062	0.029286474	-0.0420125873	-0.0663073433	0.0790560659	-0.1282196348	0.0035927478	0.083250303	0.0847041573	0.0996104801	0.0872571176	0.1756269393	-0.0469345957	0.0763239522	0.1304490337	0.1290607709	0.0613869977	-0.0063535429	0.0464016753	0.0159368215	0.0750011543	0.0099753248	-0.0212284521	0.078433709	0.0584521959	0.0027171193	-0.0301829581	-0.005992018	-0.0325685698	-0.0191720652	-0.1199717291	0.0860987767	0.0023416086	-0.0010006576	-0.0405768336	-0.0973729651	-0.0123796336	-0.017176724	0.0457365049	0.0027000793	-0.0336017086	-0.0345096034	-0.0623024125	-0.058588661	0.0166630418	-0.1090455893	-0.0482158297	-0.0812552933	-0.0091730721	0.1009025875	0.0964083911	0.0930307284	0.0490817677	0.0970640135	0.0962409412	0.0011853914	-0.1146833673	-0.0035556678	0.0519959	0.0002066999999999	4.2724889999998834e-08	0.0027035736168099	0.37308	0.016727	0.000279792529	0.1391886864	0.677138	-0.0527039999999999	0.458515871044	0.0027777116159999	0.000329094	0.001184001	1.4018583680010002e-06	1.08302860836e-07	0.00189875	-0.0001377999999999	1.8988839999999938e-08	3.6052515625e-06	-3.5119e-05	0.0	0.0	1.233344161e-09	0.0	0.0	0.0	0.0	0.0	0.0
