global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
657.6842746399315	1.6208080169941468	432548.6051086528	2.6270186279524985	731.7334095044062	5.11816263788694	26.195588787861794	535433.782584943	647.7153544184147	1.4336437738862742	419535.18034937256	2.055334470402878	647.2005959044965	491.3977668995805	1.457573	39.632175	0.5929531	0.321765	-0.03762921	0.027588434	0.1164018588	0.0409358045	-0.0067981198	-0.1551137992	-0.1016525304	-0.0868732822	0.0150591491	0.098444368	-0.1571211082	-0.0739310958	0.0802921674	0.1389774553	-0.0780222483	-0.1343626117	-0.0816410339	-0.0494303065	0.0669588956	0.1358285408	-0.1103921313	0.0151664382	-0.1398497213	-0.0059210631	-0.0483301345	0.0256735421	0.1078202722	-0.0534894034	0.0128317537	0.054461148	0.0707151389	-0.0639786069	0.1019635341	0.0206525956	0.0088822539	-0.0550145877	0.1009942433	-0.1176266565	-0.1026585461	0.0680227329	-0.0531296487	0.1533048448	-0.0943462526	-0.1165084031	0.0449296928	-0.0401530459	0.0219425487	-0.1055754999	0.0766026725	0.1145464378	-0.1562096655	-0.0051592356	0.0142665819	-0.109752735	-0.1103192628	0.1315338933	0.1030694057	-0.0525235516	-0.0800244547	-0.0670395393	-0.111960193	-0.0933975984	-0.0877734393	-0.1422637892	0.040056381	-0.0821668276	-0.0743214613	0.0063107929	0.0476856773	-0.109491376	0.0004151677	-0.0616501292	0.0652553066	0.1440749829	0.2375271394	-0.0762935349	0.0958999309	0.0234972243	4.11291e-05	-0.0785272817	0.0191252789	-0.0232855887	0.0087287209	-0.0250629276	-0.003100509	-0.0635055855	-0.0251676969	0.1384619257	0.0279958279	-0.0761263324	0.1003129872	0.0607412226	0.0059244253	-0.0568901	-0.0393996	0.0032364834780099	0.00155232848016	0.141595	0.1212561	0.020049144025	0.01470304178721	0.141637	0.275505	0.075903005025	0.020061039769	-0.00138366	-0.000812662	6.604195262440002e-07	1.9145149956000004e-06	0.0007978679999999	0.0013875959999998	1.9254226592157223e-06	6.365933454238404e-07	-0.0007352399999999	-0.0009355899999999	8.753286480998128e-07	5.40577857599853e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.6187712630021	-0.065503376929314	432462.4483174607	0.0042906923891437	728.718507657138	-3.0149018472681064	9.08963314866064	531030.6634020463	648.0651199519931	0.3497655335784202	419988.3996983912	0.122335928479397	648.1859803087939	489.7884435448096	1.043842	28.382603	0.0952273	0.054057	-0.0323154942	0.0621227447	0.1263735194	-0.0718810985	-0.0455926531	-0.0452070637	0.0309176936	-0.1541617508	0.1066301197	-0.0733621105	-0.0089846544	0.0170159943	0.0142486837	0.0120597565	0.0803918521	-0.1102526555	-0.0628325781	-0.1410497307	0.0559344196	0.0484565841	-0.0446813722	-0.0237535487	-0.0340992056	0.0908416007	0.0215798304	0.0767289366	-0.0405909332	-0.0697872655	-0.0899534194	-0.1203129569	-0.0014090161	-0.0512845736	-0.0330777553	0.2181715982	0.0407020974	0.0973097224	-0.181834388	-0.0582943497	0.0856588212	0.0040439582	-0.0399494265	-0.1936120462	-0.0725707068	0.1426877935	-0.0798388785	-0.0150759122	0.087944233	-0.1550945037	0.0208052477	-0.1024633237	-0.0325226505	-0.0871091776	-0.1023079794	0.08586125	-0.0367035831	0.0953009876	0.0589571371	0.1395498639	-0.0328346343	-0.0490694017	-0.0579218562	0.0732745351	-0.0358389805	0.0119135007	-0.027223817	0.1584096322	0.0285233182	0.0569608506	0.1063406925	0.0962973875	0.00796491	0.001221831	-0.0345523282	-0.0744130877	-0.0672946949	0.0823666477	0.1647950996	0.0508074333	0.0429095485	0.1113328523	0.0335051631	-0.0022017665	-0.0291337711	0.2338185549	-0.1524509388	0.1446610457	0.0168395681	-0.0474655353	-0.0981566297	-0.0774959435	0.099141769	0.0566681795	-0.0011853914	-0.0583143	-0.0014242	0.00340055758449	2.0283456400000014e-06	0.119394	-0.022201	0.014254927236	0.0004928844009999	0.0984606	-0.0431764	0.00186420151696	0.00969448975236	-0.00123535	0.00014831	2.199585610000001e-08	1.5260896225e-06	0.0008101719999999	1.2303999999999982e-05	1.5138841599999956e-10	6.56378669583838e-07	-0.00114314	-0.0004079	1.6638241000008157e-07	1.3067690595999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.2773113696688	-1.3414598933333082	430699.90941860125	1.7995146454218105	723.9265682414795	-4.7919394156585895	22.962683363342386	524069.6762058854	646.8591030608079	-1.206016891185186	418426.6992126329	1.454476741823981	647.6627315720384	499.3898288677712	1.332074	36.219791	0.61789988	0.307524	0.140024935	0.1212370334	0.0272707127	0.0383604806	0.1123400156	0.1329357159	-0.0800752647	-0.0244044272	-0.0081179998	0.1198100317	0.0798623907	-0.0489887269	-0.0116723372	-0.0404543692	-0.1466961016	0.1089156374	-0.0908717159	-0.0596744132	0.0419971963	-0.1010142791	0.0240287474	-0.1349164425	-0.1497054956	0.2090520913	-0.13301283	0.0271075872	-0.0266667403	0.0623566411	0.2056266001	-0.1039841338	-0.1230523659	-0.0647933686	-0.054699202	-0.1992924455	0.023481095	-0.0077884171	0.0710904458	-0.0874708091	-0.0663573336	-0.0278154357	-0.0739347524	0.1953002714	0.1164053952	0.0772025512	0.0503319237	0.1925944462	-0.0754802874	0.0568614005	-0.1339031803	-0.1141392574	-0.024359647	-0.014045097	0.1126597452	0.0657648896	0.1642920415	-0.0227913258	0.0225059437	0.0188409073	0.0574164243	-0.0180034037	-0.0928525577	0.1273104219	0.0980525489	-0.1797236519	0.0824255637	-0.06364606	-0.1681221594	0.1742549895	0.0698887253	0.0730668714	0.1236093497	-0.0279163066	0.1559084887	-0.1294519791	0.0176249975	0.1015775111	-0.0553836053	0.0094642162	0.0113812952	-0.0659942219	-0.0804107552	0.1785882149	-0.2101585938	-0.2227033889	0.0711284576	-0.0502944125	-0.1402247384	-0.0400822803	0.063835739	-0.0113426006	0.0979282008	0.0524983198	-0.0082906521	0.027773	0.0860873	0.000771339529	0.00741102322129	-0.0545503	-0.1739443	0.00297573523009	0.03025661950249	-0.113911	-0.2123716	0.04510169648656	0.0129757159209999	-0.000754083	0.000481267	2.316179252890001e-07	5.68641170889e-07	1.26834e-05	-0.0007974885999999	6.359880671298004e-07	1.6086863555999999e-10	0.000488038	0.001631178	2.660741667684e-06	2.38181089444e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.1511943176711	-2.126117051997767	427913.78502723546	4.520373718795675	727.1525149500618	3.2259467085823417	10.406732166613244	528750.7799981999	646.8892730508877	0.0301699900797984	418465.731588306	0.0009102283014151	647.5542941762471	497.4533213867246	1.140027	30.997946	0.17679843	0.0900291	0.168102072	0.0471566967	0.0026914384	0.1467247805	-0.1163147077	0.1320290131	-0.1479591532	-0.0417724248	0.0370881718	-0.0240744574	0.0273378853	0.1016685979	-0.1388250851	-0.0011612914	0.0482484674	0.1146494115	-0.0789961833	-0.028474734	-0.2191088609	0.025015964	-0.0821434445	-0.0046732781	-0.1061488529	-0.0711510653	-0.0503677492	-0.060446792	-0.1548245478	0.0616107142	-0.1228416808	0.0288000287	-0.0918181215	0.0176790697	-0.0275910052	-0.0530954469	-0.1354937078	0.15617371	0.0233537376	0.0548292752	0.0629291422	0.0367240869	0.1252966358	0.0571841412	-0.0091762724	-0.0029286185	-0.08018017	0.028780257	0.0654417782	0.1160750985	-0.0018065524	-0.1139509698	0.1087623402	-0.1912236122	0.074789809	-0.0464786501	0.1830458243	-0.0097075622	0.035046831	-0.0023125647	-0.053183884	0.1215874944	0.0533136908	-0.0255970607	-0.1955252889	0.0341618746	0.0076959304	0.1339608524	-0.1389598675	-0.0914201514	-0.107254284	-0.0078290907	0.1061991724	-0.0529939857	-0.0231499935	-0.0253373824	0.0155717651	0.1132509999	-0.0732529014	0.0012480054	0.054488041	-0.0431560556	-0.1289144911	-0.102873152	-0.1209018138	-0.0249632861	-0.1015720872	-0.0399381688	0.0260217632	-0.2284876581	0.0810326626	0.0449446223	0.0966728009	0.0482387676	-0.0153640485	0.0141853	-0.0135877	0.00020122273609	0.0001846255912899	0.025434	0.0799843	0.000646888356	0.00639748824649	-0.0898256	0.0240853999999999	0.0005801064931599	0.00806863841536	-0.00125408	-0.000499997	2.4999700000900005e-07	1.5727166464e-06	0.000466852	0.0004541686	2.0626911722596e-07	2.17950789904e-07	0.000716693	0.000228655	5.2283109025000016e-08	5.13648856249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.7552695890987	-1.3959247285723675	426089.44197633694	1.9486058478398385	726.1891735314081	-0.9633414186537266	0.9280266888937744	527350.7157542295	646.6473438851535	-0.2419291657341773	418152.787353724	0.058529721232835	646.7316509813319	484.3229492050789	1.470243	39.976685	0.42331465	0.233793	0.0179439875	-0.0217148036	0.0289156344	-0.1102555514	-0.1549102714	-0.029106277	-0.0174205357	0.030248825	0.0975613797	-0.040709407	-0.0851189588	-0.081570182	0.140599247	0.1294089566	-0.1068906349	-0.0835076024	-0.052434182	-0.1188196902	-0.0012487768	-0.0156142558	-0.0903640946	-0.1016615546	-0.0139244057	-0.0788254662	-0.0730266763	0.0153597802	0.1561732509	-0.007021836	0.1751988809	0.0049361294	0.0352110359	-0.0735804606	-0.0907305377	-0.0255933194	0.14898794	0.0843786729	0.0143060579	0.0281398529	0.1053693477	0.0023013523	0.0259934704	-0.0704803042	-0.1197159316	0.0259972992	0.0767268415	0.0005024976	-0.001316348	-0.0818235599	-0.0654034379	-0.0360410941	0.1023343965	0.1597092239	0.0394017821	0.1332734775	-0.0349965349	0.0918443024	0.1510173364	0.0212393759	0.0202248141	-0.0805056769	0.0521232037	-0.0804200738	0.0987509181	-0.0752603619	-0.1582873606	-0.1508315057	-0.1024117692	0.0534252376	-0.0302012209	-0.066363078	-0.0350359774	0.0718039335	0.02406382	0.0664846813	0.0498137093	0.1197584655	0.0733861455	0.0871344024	0.0366916987	-0.0302029054	0.1093726866	0.1410167482	0.0370375751	-0.0128119688	-0.0171366248	0.0960415009	0.029657428	-0.0900921339	-0.0031894584	0.0324268505	0.0953761056	0.0438968002	-0.0223783947	-0.0391806	-0.0533659	0.00153511941636	0.00284791928281	0.0819897	0.0565557	0.0067223109060899	0.00319854720249	0.122623	0.2124486	0.0451344076419599	0.0150364001289999	-0.000686898	0.000567182	3.2169542112400005e-07	4.718288624040001e-07	0.000978382	0.00051153	2.616629409000001e-07	9.57231337924e-07	-0.000223484	-0.000940177	8.83932791329e-07	4.994509825600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.4896472510912	1.7343776619925393	428356.6983588578	3.008065874418707	727.3900594944134	1.200885963005362	1.442127096143316	529096.2986512863	646.5010123177028	-0.1463315674507157	417963.5589278145	0.0214129276325833	646.9581012886337	483.64178108512976	1.668086	45.356136	0.5450031	0.268103	-0.0860937461	-0.173925703	0.2939369215	2.73491e-05	0.0461755002	-0.142601017	0.0935046557	-0.0955527395	0.180373327	0.0296605597	-0.0891490977	0.2941547639	0.0927483691	-0.0317317123	0.2864728444	-0.2120027883	-0.0758196951	0.0947747094	0.0725374874	0.1515048721	-0.1139239388	-0.189994479	0.0780965926	-0.0838403759	-0.0884131095	0.0810869404	0.0028391175	0.0246887871	0.0540116809	0.0014507026	0.0321983651	0.3063204831	0.0239274471	0.0918058839	0.1002530515	0.0962644275	0.0561629602	0.1044053175	-0.1414544884	-0.1620750181	-0.0209083704	-0.0607398231	-0.0050187036	-0.0479073108	-0.0637534055	0.0423183276	-0.0532119852	0.1298780294	0.0048059675	-0.0713764995	0.0215458859	-0.1813653662	0.1006298926	0.0363966038	-0.160031836	0.1669705624	-0.0795411438	0.2315566756	-0.1326332252	-0.0326736446	0.1245768112	-0.0118871054	-0.1334591976	-0.1758739523	0.1261405283	-0.0021150237	0.0748664113	-0.0303960471	0.0643193267	0.0392552856	0.2515528364	0.3181831293	-0.0597591248	0.0752702184	-0.0670100975	-0.1137640394	-0.0703165665	0.0233399612	-0.0646454001	-0.0065852562	-0.0548742483	-0.0324790453	-0.0036936783	0.0012621917	0.0761772768	-0.0137621915	0.0439264304	0.0101271034	-0.0716466422	-0.019632274	0.0940386689	0.0394798359	-0.0293067317	-0.0841057999999999	-0.0449251999999998	0.0070737855936399	0.0020182735950399	0.247978	0.1659883	0.061493088484	0.02755211573689	0.293994	0.171371	0.029368019641	0.0864324720359999	0.00122259	0.001909488	3.646144422144e-06	1.4947263081e-06	0.00143162	0.0004532379999999	2.054246846439999e-07	2.0495358244e-06	-0.00111513	-0.000891646	7.950325893159999e-07	1.2435149169e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.8262878939524	-1.663359357138802	426182.16216539766	2.7667643509812083	712.9400248148789	-14.450034679534497	208.80350223974963	508283.4789830402	645.0749110413366	-1.4261012763662393	416121.6408549883	2.0337648504534167	644.7911408024104	486.63372870036665	1.491149	40.545128	0.78739039	0.35058	0.072026726	-0.1624124253	0.267146375	-0.1698422305	0.037205645	0.0702862615	0.0661356152	0.0722580688	-0.1775848776	-0.1046407316	-0.0934957406	-0.0604340626	-0.0256822938	0.0790375186	0.2288824168	-0.1337248876	0.0043229003	0.1476545169	0.0254349047	0.0152056463	0.0263841932	-0.0293854782	0.0238005229	0.1242419041	0.1502404662	-0.0539405511	-0.1206918902	0.1903618811	-0.1253503322	0.103627359	-0.1108743492	-0.0948780064	-0.0335163979	0.0519389113	0.0620435419	0.1790419189	0.0921906759	0.0502910805	-0.0603435677	0.0948576511	-0.0691598805	-0.114707671	-0.0384793877	0.011787113	0.1308146247	-8.1684e-05	-0.0751212395	0.1836702044	-0.0503824866	0.0691843938	0.0971530775	-0.0192345585	-0.1322835597	-0.055405164	-0.0070113218	0.144690564	-0.1474145061	-0.1803407174	-0.0038339303	-0.0221763639	0.103213128	-0.1520818651	0.1534753843	-0.077496099	0.1111972836	0.2224824513	0.0425813364	0.0092422308	-0.1110691754	-0.0427446476	-0.1282687617	0.0719565061	-0.1339392955	-0.182360226	-0.0162646473	-0.1638168224	0.074704509	0.0289547416	-0.0371610326	-0.0063217161	-0.2916456431	0.0008417474	-0.092702052	-0.0264890511	-0.0570787547	-0.0326968626	-0.0470667126	-0.1003359261	-0.2008453001	-0.1032159509	0.092661062	0.034995421	-0.0361224311	0.0494197	0.1335254999999999	0.0024423067480899	0.0178290591502499	0.00729681	-0.24068119	5.32434361761e-05	0.0579274352198161	0.171362	-0.1226319999999999	0.0150386074239999	0.0293649350439999	0.00338445	0.00216186	4.673638659599999e-06	1.1454501802499998e-05	-0.000444345	-0.001875965	3.519244681225e-06	1.97442479025e-07	0.000658079	0.001773209	3.144270157681e-06	4.33067970241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
652.6531814635142	-0.1731064304382243	425956.1752744469	0.0299658362590638	720.4848136566579	7.5447888417789954	56.92383866703283	519098.3667098691	645.2408459867754	0.1659349454388348	416335.7493297297	0.027534406117789	642.6755476382907	475.6360297678256	1.594387	43.352211	0.512972015	0.295779	-0.1789230165	-0.0722112812	0.0583154923	-0.1147161445	0.0046334817	-0.1095977164	0.1863206819	0.0775065278	0.0307872783	-0.0784025424	0.1432526541	0.0911448024	-0.0442947207	0.107981354	-0.0773451332	0.0587322194	0.0114028377	0.1055140119	0.1033006352	0.1468539967	0.0622503414	-0.0771849408	0.0145937646	0.0031269875	0.0529893707	0.0295527573	0.0581290546	0.0649358904	0.1403120234	-0.0206277962	-0.0451916032	0.1562573352	-0.0679462099	-0.0431100527	-0.026222365	0.122639531	0.0139069113	0.1103505833	-0.0447267557	0.1378997669	-0.0469342768	-0.0849444748	-0.1133973795	0.0043400376	0.0682388571	-0.0610659408	-0.0838431731	-0.1511556886	-0.1357898651	-0.0343515049	0.037563671	0.040789237	0.0135433949	0.0988079908	-0.1484316438	-0.1483846714	-0.0828040926	0.0971735668	-0.1670125507	0.0570114595	-0.0083213048	-0.1224454021	0.1731825455	-0.1630921036	0.0513272131	0.0099046638	0.1064164501	0.1103694597	-0.0534935366	-0.0765670837	0.0689661056	0.0580212262	0.0341907946	-0.0648294239	-0.0269060684	0.032765229	-0.0238694837	-0.1112973491	0.0152370007	0.0135387144	0.0525674176	0.0130844881	-0.1189819215	-0.102652605	0.0127073842	-0.0138327095	0.0601159215	-0.0222326824	-0.0503850789	0.0005906757	0.0912438734	0.030451217	-0.0427992974	0.0739386999999999	0.0245189999999999	0.0054669313576899	0.0006011813609999	0.0621668	0.05486999	0.00386471102224	0.0030107158026001	0.362855	0.191493	0.036669569049	0.131663751025	-0.000413094	-0.003797544	1.4421340431936e-05	1.70646652836e-07	5.85005e-05	0.0005028455	2.5285359687025e-07	3.42230850025e-09	0.00119949	0.000541411	2.9312587092100013e-07	1.4387762601000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
651.2561333665808	-1.3970480969334176	424134.5512475897	1.951743385145284	716.9425161567827	-3.5422974998751897	12.54787157762202	514006.5714732187	645.4048953078343	0.1640493210588829	416547.4788873165	0.0269121797398804	644.1927136277957	472.07682793985066	1.1473	31.195702	0.131403475	0.0610863	-0.0746967338	-0.1429921404	0.0891854485	-0.0754359413	0.125439067	-0.0910314369	0.1020164883	0.1542131634	-0.1675241553	0.0992334932	-0.0009510729	-0.0157094835	0.0272665645	0.144124581	-0.0233825683	0.0353537984	0.0200005175	0.1192677841	-0.0076375805	0.191881929	-0.058002776	0.0095416609	-0.0168746188	-0.0269822908	-0.1629596826	-0.0017095326	-0.0377408462	0.0174679278	-0.0199689737	0.027098038	-0.0649918212	-0.040285442	-0.0110141765	-0.0838494533	-0.0896516116	0.1069860402	-0.0124961107	-0.038678192	-0.1214967028	-0.0216445988	-0.0418343205	0.1654525505	-0.1780859244	-0.0263007185	-0.0180717169	-0.1205756097	0.1168686926	-0.0051970735	-0.0266505673	0.1894270041	-0.1197935458	-0.1253044881	-0.0533393422	0.0631664974	-0.1148278286	-0.0652854196	-0.1048444923	-0.1172885496	-0.1091391727	0.0161535521	0.010193102	-0.0162448491	-0.0321022215	-0.0539027794	-0.0501245868	-0.0782972043	-0.203262979	0.1324699478	-0.0426558156	0.0030084113	0.0927612316	-0.0718727381	-0.0968202288	-0.0856664544	0.1151002907	0.0440687272	-0.1367820761	0.1675797631	-0.0275525352	0.0091149012	-0.1214479537	-0.0759823011	0.0991086565	-0.0601998768	-0.0244365035	0.0603161021	0.0059302996	0.0004222715	0.1539645157	-0.2167210889	0.0897877085	0.0258549876	-0.0493116688	0.084454	0.0105153000000001	0.007132478116	0.00011057153409	0.0798766999999999	0.0177098999999998	0.0063802872028899	0.0003136405580099	0.403606	0.040751	0.001660644001	0.162897803236	-0.00100067	-0.0005875759999999	3.452455557759999e-07	1.0013404489e-06	0.00045794	0.0003994395	1.5955191416024998e-07	2.097090436e-07	0.00146102	0.0002615299999999	6.839794089999991e-08	2.1345794404e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.6616479162241	0.4055145496432715	424662.9033648888	0.1644420499723853	716.6777791272228	-0.2647370295599103	0.0700856948202048	513627.0390947284	643.296589361916	-2.108305945918346	413830.5018846735	4.444953961594652	642.8861664262698	468.9513440522886	1.242794	33.792225	0.343025679	0.224914	-0.0044512733	-0.1489233063	-0.0141526799	0.0421112236	-0.0120786995	0.0383556597	0.0603216934	0.1208909458	0.0059621935	0.0336573055	0.1787384991	0.0411520413	-0.0177867056	0.0808572287	0.2048358626	0.008514026	0.0439035101	0.2027564529	-0.0306999754	0.0838179105	-0.048449462	0.1463905504	0.0841149196	0.2254480914	0.2318028975	-0.2143705185	0.062460659	0.0767858832	0.0728824164	-0.0270965414	-0.0031492736	0.0447555975	-0.0236497673	-0.0192948982	-0.0679480107	0.0006337149	0.0320036236	-0.0072299771	0.0502250247	-0.0387003303	-0.092635963	-0.0031188588	0.0197485128	0.0771156162	-0.0968298076	0.0269925284	-0.1507278855	-0.1360277664	0.0499028918	0.1275839044	0.0989486598	0.0038812512	0.0543762263	-0.0075211047	-0.0241182865	-0.0540667437	-0.1324959764	-0.0482513543	-0.0476150754	0.0132052777	0.0886521389	-0.1264645083	-0.0305512179	0.115877337	0.2440473266	-0.0568353256	0.141098457	0.2552176899	-0.1303946157	-0.0603747022	-0.0409956136	-0.1920161149	0.0220534474	-0.0847479205	-0.2486254517	-0.0820479471	0.0344743674	-0.0487907632	-0.1065925522	-0.0075473811	-0.0319000234	-0.0111756176	0.1212067076	0.1760994578	0.0586600549	0.0573013824	-0.0788805076	-0.0792664883	0.2085732071	0.03637514	0.0882931893	0.0212145853	-0.0556345156	0.0826065	-0.0018475	0.00682383384225	3.413256250000007e-06	0.0337871	-0.0460895999999999	0.00114156812641	0.0021242512281599	0.197177	-0.206429	0.042612932041	0.0388787693289999	4.11496e-05	0.0010418196	1.08538807894416e-06	1.6932895801600003e-09	2.72802e-06	-0.00045521198	2.072179467355204e-07	7.4420931204e-12	0.00118486	-0.0002761599999999	7.626434559999995e-08	1.4038932196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.1310259566263	0.4693780404022618	425274.875015242	0.2203157448118673	720.4873250645275	3.80954593730462	14.512640248434131	519101.9855786381	644.8276807806473	1.5310914187313074	415802.7379009483	2.344240932512648	643.3015310192534	479.82271315632966	1.314382	35.738743	0.235181131	0.120045	-0.0110139075	-0.0628908427	-0.0581144226	-0.0117568122	-0.0407689485	0.0015653686	0.0305892241	0.1125722934	-0.0406737364	0.0641444369	0.109039347	-0.0743576665	-0.0667688204	0.064367702	0.0963330719	0.1552459336	0.0911883982	0.0468400638	0.0502604748	0.0825878596	0.0207400792	-0.0964709828	0.0191467808	-0.1337573112	-0.0442292913	0.0602782885	-0.0108691349	0.0297873424	-0.0001085208	0.0133993597	0.0470745092	-0.0335307447	-0.1936678606	0.0693784885	-0.0647658446	-0.0873308638	0.0104344137	0.0625540237	-0.1442497291	-0.1552655649	-0.0396180124	0.0113221628	0.1421656674	0.0176115763	0.0320583398	-0.0081862149	-0.0927487894	0.0141694491	0.0504474781	-0.0245795669	-0.0197729986	-0.1091708513	-0.04568714	0.0445811894	-0.0225502124	-0.1744137502	-0.0266742646	-0.0516529592	-0.0412698708	0.007631919	-0.0340099877	0.0199527188	0.0020113624	-0.056927233	-0.0400563162	0.0219173428	0.0037127396	-0.0905936162	-0.0303419295	0.0631070167	0.0333523399	0.1092983551	0.0783787042	-0.0025248153	-0.0977295209	-0.2818367966	-0.0732431487	0.1255817286	0.0934041637	-0.056885905	0.17251325	-0.0715088956	0.064064578	-0.1632362086	-0.0197365218	0.1172430429	0.0032737772	-0.0252389487	0.1028258413	-0.0072156835	0.0867609543	0.0165379384	-0.0617435365	0.0987687	0.0161622	0.00975525609969	0.00026121670884	0.0898237999999999	0.0560366999999999	0.0080683150464399	0.0031401117468899	0.223185	0.026008	0.000676416064	0.049811544225	-0.00188458	-0.0019257296	3.7084344923161607e-06	3.5516417764e-06	-0.000214937	-0.00021766502	4.73780609316004e-08	4.6197913969000004e-08	0.00178095	0.0005960899999999	3.553232880999998e-07	3.1717829025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
