global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
741.4899280613416	0.5269839459741661	0.2777120793145028	549807.3134164136	798.0726010636672	0.2589599065189532	636919.8765685273	0.0670602331843049	711.4573942643267	0.2327337846571708	506171.6238533856	0.0541650145208503	720.6106964369499	582.4142246453378	1.170617	23.958757	0.07090895	0.041708	0.0062093899	-0.1897742558	-0.0416633002	0.0082201793	0.0321287063	-0.052377872	-0.1554113883	0.0282325973	-0.0097218112	0.1093789036	0.0132636798	-0.0582414185	-1.98768e-05	-0.054096174	0.0702748732	0.0669873685	0.0580701845	-0.0337199858	0.1618741218	-0.0409428063	-0.0884954435	-0.0203494042	-0.1230659901	-0.0249179367	0.0811354727	0.06893183	-0.0629378573	0.0889121115	0.0409107182	0.1129029118	-0.0803052732	-0.0804564606	0.0503362013	-0.0721396393	0.0970469962	0.06468229	-0.0739886006	-0.029039219	0.1410812848	-0.0596676832	-0.0098112441	-0.0390854041	-0.0492958426	0.1398032519	-0.0116021991	-0.0211932981	0.0670542904	-0.1108412445	-0.0539524187	-0.1402610141	-0.0318991171	0.1181785154	0.1082342876	0.0186047301	-0.0010236987	-0.0728035383	-0.0276919411	-0.0531737729	0.037889902	-0.0039897025	-0.0085788452	0.0833974752	-0.0437850386	0.01329809	0.1138865369	-0.0588880936	-0.0305424238	-0.0707842532	-0.0789190345	0.1250162598	-0.0703842271	-0.0402687756	-0.0702342008	-0.0879911144	0.0518109563	-0.0078882925	0.0250896016	-0.0204198266	0.0383904485	-0.0220508806	0.0688873383	0.0363701125	-0.0314316527	-0.0978973957	-0.0073121499	-0.0957988981	-0.1856076467	-0.0138599827	-0.0347459951	-0.0094942879	0.0257630928	0.1043321157	-0.0209557432	-0.1068770432	-0.2072804443	-0.0641343373	-0.1475938926	0.0471324965	-0.1270218787	0.0975719738	-0.0718966644	-0.0268488738	-0.0898272979	-0.011847115	-0.0494638405	0.1169451777	-0.0393638832	0.0266763094	-0.0381291221	0.0011853914	-0.1146833673	-0.0035556678	-0.0343922	0.00331	1.0956100000000003e-05	0.00118282342084	-0.0813369	-0.0343817	0.00661569130161	0.00118210129489	-0.147143	0.006034	0.021651062449	3.640915600000014e-05	-0.000255886	0.0004784999999999	6.5477644996e-08	2.289622499999043e-07	-0.00102868	0.0	1.0581825423999995e-06	0.0	0.000504647	6.5165e-05	4.246477225000001e-09	2.54668594609e-07	0.0	0.0	0.0
741.1279584508212	-0.3619696105204184	0.1310219989403034	549270.6507974821	796.3993679663461	-1.673233097321145	634251.9532971955	2.799708997970911	712.5568903818258	1.099496117499143	507737.3220306174	1.2088917123956897	721.7841482491548	588.0526110404529	1.232579	25.226902	0.0353706899999999	0.0197386	-0.1508752554	-0.0351527507	0.0914527736	0.0381531573	-0.0633458474	0.1439744736	-0.0208182728	0.0030026402	-0.063638567	0.1173570493	-0.1446673948	0.0996554768	0.0692778634	0.0527516974	-0.0743288579	0.2104066081	0.0938121129	0.1142775555	-0.0432053117	-0.0999664503	0.0373400107	-0.0375708331	-0.0243408826	0.0015179578	0.030057363	-0.0947436548	-0.138126094	-0.0626840171	0.0956938541	-0.0532802989	-0.0281959019	0.0665145536	-0.0998619866	-0.0849314144	0.1045683981	0.1601837744	0.1066483679	-0.034674814	-0.0059700064	0.1168171905	-0.0521583381	0.0279430153	-0.0012040595	0.0261056077	0.0449493507	0.0115153871	0.0478651065	0.0193201485	0.0943582935	-0.0545899846	-0.0976740497	0.1124430169	0.0842003755	-0.0298591527	-0.0606341949	-0.0029425489	0.2360002596	0.0843904847	-0.0146678271	-0.0764512766	0.0511942913	-0.1018821882	-0.1299515868	-0.1289840535	-0.0336687687	0.0983892685	-0.0224340688	0.1117303308	-0.0566056644	-0.0288167687	0.0251385643	-0.027970203	0.121878052	-0.12719373	0.1029574668	-0.0845235845	-0.1320304608	0.0312555823	0.1010294201	-0.0816847929	-0.0787808228	0.0131177847	-0.0478975416	0.0353108521	0.0873278005	-0.1477551446	-0.0581034819	-0.0220398115	0.1596554296	-0.0953775893	0.019051363	0.0047577719	-0.0294729783	-0.0580334114	0.0261853352	-0.0742941917	0.1370816472	0.0931295505	-0.1416372078	0.0889274775	-0.0195490427	-0.0137959984	0.078237938	0.1075466387	-0.004294844	-0.0427689419	-0.139856548	0.1002709958	0.101245242	-0.0011853914	-0.1146833673	0.0035556678	-0.0343914	7.99999999995249e-07	6.399999999923985e-13	0.00118276839396	-0.0845222999999999	-0.0031853999999998	0.0071440191972899	1.0146773159999323e-05	-0.153078	-0.0059349999999999	0.0234328740839999	3.522422499999995e-05	6.36078e-05	0.0003194937999999	4.045952220840001e-09	1.0207628823843999e-07	-0.00114083	-0.00011215	1.3014930889e-06	1.2577622500000022e-08	0.000411301	-9.3346e-05	8.713475716000002e-09	1.69168512601e-07	0.0	0.0	0.0
739.8060429234187	-1.3219155274025525	1.7474606615879684	547312.9811460072	799.6409561512012	3.241588184855118	639425.6587544072	10.507893960192298	711.3427605285597	-1.2141298532661722	506008.5229563918	1.474111300592137	721.0374281042368	592.3848032915535	1.212699	24.820021	0.1515390399999999	0.0848938999999999	-0.0598744824	0.0054801741	-0.1259950854	-0.0214478792	0.1041206848	-0.0834007457	0.0224113482	0.1537484536	-0.0419308733	0.0731871709	0.0219100028	0.0957006187	-0.1207339	0.094830205	-0.0287791618	0.0432646926	0.011542315	0.0300201585	-0.0133312313	-0.0512579152	-0.2165018618	-0.0606696231	0.0346801251	-0.0290662802	0.0142813266	-0.0825473188	0.017299632	-0.1925464209	0.0467531761	-0.0784009393	0.0074186427	0.120859014	0.0941126584	0.0574262655	0.0193330659	0.009444687	-0.0773950206	0.027102109	0.0812699214	-0.1196637852	0.0655529171	0.0404508114	0.0334119709	-0.0280723409	-0.1094931011	-0.0517278429	-0.0324001739	0.1005322341	-0.0379079482	0.0764299491	-0.0204868275	0.1115175263	-0.0929429921	0.0104561989	0.0813608363	0.0236392639	-0.004386218	0.1452773857	0.0327686912	-0.0311324608	0.1034568172	-0.1211867999	0.0352900182	0.0606037234	0.0099144055	0.0977374957	0.048295437	-0.1655543558	-0.0670439302	-0.0706168683	0.0719201813	-0.034250536	0.04371722	-0.0167374092	0.0448190113	-0.0462691254	-0.1459055295	0.0293107438	0.0642256872	0.0614581279	0.059979539	0.0286402685	0.0773327911	0.0418928096	0.0066608067	-8.38839e-05	0.0440880088	0.0012870398	0.0856642728	0.2047937539	0.0246846382	0.0322729152	-0.0724515667	0.0014359389	-0.0919270043	0.0253892191	0.0317935686	-0.0026663714	-0.045248425	-0.1338515518	0.0103221822	0.0408313952	0.1360172982	-0.0120983181	-0.0647551628	-0.0037015626	0.034730017	-0.003655162	0.0323337524	-0.0035556678	-0.1144874327	0.0106533374	-0.041611	-0.0072196	5.212262416e-05	0.001731475321	-0.0423338	0.0421884999999999	0.0017921506224399	0.0017798695322499	-0.122912	0.030166	0.0151073597439999	0.0009099875559999	-0.00117169	-0.0012352978	1.3728574561e-06	1.5259606546848402e-06	-0.000964565	0.000176265	9.30385639225e-07	3.1069350225e-08	0.000383565	-2.7735999999999997e-05	7.692856959999995e-10	1.47122109225e-07	0.0	0.0	0.0
738.654293285641	-1.151749637777698	1.3265272281210585	545610.1649893097	799.9102985292772	0.2693423780759758	639856.4856931973	0.0725453166276219	711.049627004613	-0.2931335239467216	505591.5720633992	0.0859272628614232	720.3149376387328	569.7180810975484	1.135648	23.243055	0.1115374	0.0592413	0.0656881184	-0.0764654791	0.0341580411	-0.0050179641	0.0457514165	-0.0160666588	-0.0829430153	0.0060092151	0.0694418372	0.0556573377	-0.0287167533	-0.1101436554	0.0450709391	0.0335007523	0.0516839091	0.100373725	0.0260253738	-0.0428908172	0.0844996879	0.0150301197	0.0269852004	0.066828783	-0.0853424074	0.0036376352	-0.0654399398	-0.1206496647	-0.0057034563	-0.0200335912	-0.1250612453	0.0045432416	-0.0723506731	0.0960489667	0.1174959939	-0.1137598654	0.0437645687	0.0532800745	0.0464044118	-0.0788735495	0.0631226446	-0.0393690274	-0.0502075922	0.0402528719	-0.0584997487	-0.0782952173	-0.1360114713	-0.0562209196	-0.034196657	0.0493467542	0.1287162349	0.0417975146	-0.0560256274	-0.2085166577	0.2032153791	-0.0834860498	0.1331373791	-0.0903166104	0.0715849014	-0.0038808705	-0.031123202	0.0686537038	0.0212086663	-0.143599713	0.09690274	-0.0126936903	0.0647302901	-0.0896985281	-0.0570697234	0.0383539735	0.0173412779	-0.007219502	-0.0989451358	-0.039720881	-0.0259697143	0.0149560024	0.2242515184	-0.0741336333	0.0144305157	-0.0543158701	-0.0031269822	0.0345681741	-0.0340709792	0.1093973948	-0.1096181729	-0.1177715101	0.0341317344	0.1526830324	-0.0508858453	0.0565047395	0.0230970111	0.1836098539	-0.0395406808	-0.0230082055	0.0056647475	0.1070225739	0.0445924325	-0.0809297853	0.01523622	-0.1342769006	0.1003232592	0.1065092741	0.0324515399	-0.0792222295	0.0002138829	0.0470023503	-0.0374393278	0.0064518929	-0.1395394497	-0.048268264	0.0723959759	-0.0059244253	-0.1140958982	0.017710062	-0.0402721	0.0013389	1.792653210000011e-06	0.0016218420384099	-0.0823200999999999	-0.0399862999999999	0.0067765988640099	0.0015989041876899	-0.132816	-0.0099039999999999	0.0176400898559999	9.808921599999993e-05	-0.000402313	0.0007693769999999	1.61855749969e-07	5.919409681289999e-07	-0.00127261	-0.0003080449999999	1.6195362120999998e-06	9.489172202499999e-08	0.000512307	0.000128742	1.6574502564000013e-08	2.624584622490001e-07	0.0	0.0	0.0
739.1457834959908	0.4914902103498662	0.2415626268697557	546336.4892599022	794.9872013639757	-4.923097165301442	632004.6503325264	24.236885698999096	710.8535809234552	-0.1960460811577604	505312.81351169926	0.0384340659373152	719.9654556541539	574.7440349937489	1.110533	22.729023	0.06345995	0.0400348	-0.0643803188	0.0655357248	-0.0009112631	0.12598779	-0.0964015195	0.0736370757	0.0361543849	0.0024766711	-0.0620045454	0.0132393541	-0.0683714068	0.1227713156	0.0116166275	0.0436253026	0.0692335929	0.0252008162	-0.0057834626	0.021050586	-0.1014506005	-0.0645315879	0.0138666865	-0.0421103983	-0.0552336105	0.1019975484	0.0657347687	-0.0453760662	0.02031865	-0.0260141318	-0.0422156232	-0.1556365782	0.0049081278	0.0071320441	-0.138399525	-0.1583072722	-0.0309296823	0.0755437429	-0.0304057466	0.14350652	-0.164537866	-0.092347728	0.0228543686	-0.0571078643	0.0340313956	0.0310414586	0.1304951636	-0.1300543882	-0.0129404527	0.0967526565	-0.0250110408	0.0302134023	-0.0456899473	-0.1615513609	-0.0639726363	0.0496031841	-0.0111586519	-0.1705843912	0.0019927374	0.0121943897	0.0381581766	-0.0341932755	-0.0182607722	-0.0327018151	-0.0568149941	-0.0205642124	-0.1154926181	0.0469777779	0.0412846968	-0.0152794838	-0.0029922868	0.0856970958	0.0622096446	-0.0284316779	0.0382947036	-0.043378541	0.0999722016	0.0810199595	-0.1204967414	0.1208021482	-0.0033938474	-0.08299507	-0.0860454464	-0.1369929139	-0.0768785246	-0.1319805616	-0.1278961944	0.0611964188	0.0690419013	-0.0199720362	-0.019986169	0.0749563009	0.08278291	-0.1827618044	0.0311320872	-0.0470358041	-0.0154677475	0.0415661254	-0.0219690509	0.0070542703	0.0896163956	-0.0806123085	0.0833262636	-0.0872182473	-0.0053256936	0.003347993	0.0262582677	-0.0582907221	0.0390678231	0.055317845	-0.0056712207	-0.0082906521	-0.1135094328	0.0246987197	-0.0384007	0.0018713999999999	3.502137959999982e-06	0.00147461376049	-0.0861458999999999	-0.0038258	0.0074211160868099	1.4636745640000033e-05	-0.171455	-0.038639	0.0293968170249999	0.001492972321	-0.000613805	-0.000211492	3.7675657802500004e-07	4.4728866064000016e-08	-0.00112071	0.0001518999999999	1.2559909041e-06	2.3073609999999987e-08	0.00053139	1.908299999999993e-05	3.6416088899999716e-10	2.823753321e-07	0.0	0.0	0.0
738.7246541283852	-0.4211293676056584	0.1773499442599418	545714.1146171023	796.7404848217082	1.7532834577324363	634795.4001539305	3.0740028831582085	710.2783263216791	-0.5752546017761233	504495.3008423256	0.3309178568646062	719.8951976202318	587.0475424381976	1.091665	22.342846	0.0774683	0.0425661	0.0090421888	0.0064697846	-0.0774016439	0.1061471303	0.1727539061	-0.0463053078	0.0444522881	0.053836514	-0.0599360932	0.2051811244	0.0214794654	0.0222790603	0.0036716379	-0.0317581449	0.0302709136	-0.0152668176	-0.0494639941	-0.1110967588	0.0396146602	-0.0295838909	-0.096962698	0.0404224843	-0.0599476055	-0.1826026997	0.0668693883	-0.1204001853	-0.0854783292	0.0044426751	-0.0439966232	-0.0114305129	-0.0151148972	0.120612937	-0.0104497026	-0.2019279302	-0.1479613552	-0.1262248137	-0.0254185863	0.0165745577	0.005120462	0.055694831	-0.0210417181	0.1457277376	0.0152300988	0.1354067078	-0.0946595564	0.1249032672	-0.1094194154	-0.0693321794	0.0692374613	0.0128779629	-0.0767371328	0.0237079245	0.006871106	-0.1170248105	-0.0228305417	-0.089574838	0.0148102755	0.0746647979	0.0359816743	-0.1181765453	-0.1407513743	-0.0034209182	-0.0840307464	0.0862039338	0.0287790168	-0.0833011011	0.0392222578	-0.1187909853	-0.0502035668	-0.091615138	0.0031109926	0.0431280208	-0.0373527633	-0.0894376594	0.1798406055	-0.1885495155	0.0469419382	-0.0847357774	0.011156757	-0.116611128	0.0402708749	-0.0937453435	0.0139272114	0.0540688082	0.0285273858	0.0779175345	0.0468179816	-0.0741255877	0.0960586011	0.0225781142	0.0330072592	-0.1553364074	-0.1377342849	0.0536372327	-0.0991406374	0.0267519624	0.037252787	-0.0839742892	-0.1182177505	0.1325532616	-0.0755167775	-0.0178708954	0.0355840341	-0.0532852693	0.0268675254	0.0169475066	-0.0227098251	-0.019976865	-0.0067737841	-0.0106533374	-0.1127290384	0.0315924503	-0.0357131	0.0026876	7.223193760000028e-06	0.0012754255116099	-0.0690437	0.0171021999999999	0.00476703250969	0.0002924852448399	-0.138395	0.03306	0.0191531760249999	0.0010929636	-0.000852099	-0.000238294	7.260727058010001e-07	5.6784030436e-08	-0.00132764	-0.0002069299999999	1.7626279695999998e-06	4.2820024899999966e-08	0.000484244	-4.714599999999997e-05	2.222745315999997e-09	2.34492251536e-07	0.0	0.0	0.0
737.4562318114619	-1.2684223169233064	1.6088951740690889	543841.6938375606	801.7455884652506	5.005103643542498	642795.988623491	25.051062482602383	710.2313010294846	-0.047025292194462	504428.5009620344	0.0022113781059745	720.1223257510547	574.0550382510544	1.074842	21.998541	0.10951295	0.0538387	0.0896332618	-0.0703606873	0.0125634832	0.1143532636	-0.0099129239	-0.0390679469	-0.1216808641	0.0040608025	0.143864488	0.0427233673	-0.104505032	-0.0844503778	0.088146102	0.0092067934	-0.0530583641	0.0185435387	-0.0558817843	0.0215935163	0.115108481	-0.0544915053	0.1008446876	-0.0008231012	-0.0425904023	0.0928624209	-0.0205085576	-0.0161523384	0.0187890264	0.0227520802	-0.092632748	0.1499511641	0.0455705635	0.0300765091	0.0177040997	-0.0635151822	0.0126294863	-0.0237240311	0.0384642335	0.0899454129	-0.0043205551	-0.0480052838	-0.0530486829	0.0028881664	-0.0075219501	0.0117667232	-0.0985760302	-0.1431552807	-0.0322623722	-0.0397991059	0.0935064185	0.1034947184	-0.0738342645	0.068009771	0.0610939605	-0.0168844637	0.0172698141	0.0333136097	0.1072658756	0.1118996242	-0.189413615	-0.070360484	0.0808357258	0.0692361259	-0.1149147813	0.0457228433	0.0957695804	-0.0790274096	-0.0818288047	0.1702001513	-0.0219686648	0.0174294514	-0.0279770512	0.000508181	-0.0177674603	0.0450896695	0.0898115607	-0.0673763537	0.0494328304	-0.0248513652	-0.0163186661	-0.034439056	0.0722287943	0.0382161526	-0.1319307256	-0.0116538494	-0.0217821843	-0.00213192	-0.0578140926	0.0318415471	0.1144080037	-0.0076143124	-0.1344991381	-0.1117977827	0.0519895886	-0.0413049913	-0.089216934	0.1454856212	0.0121394276	-0.0512314751	0.0581600907	-0.0236858106	-0.0180762562	0.0286181105	-0.1243240491	0.1105801452	-0.0607726673	-0.0478276361	0.0485328383	0.0060029099	0.0333190565	-0.013011472	-0.1117560484	0.0383647583	-0.0356478	6.52999999999973e-05	4.264089999999648e-09	0.00127076564484	-0.102995	-0.0339513	0.010607970025	0.00115269077169	-0.156308	-0.017913	0.024432190864	0.000320875569	-0.000352494	0.000499605	1.2425202003600002e-07	2.49605156025e-07	-0.000976018	0.0003516219999999	9.52611136324e-07	1.2363803088399994e-07	0.000183804	-0.00030044	9.026419360000003e-08	3.3783910416e-08	0.0	0.0	0.0
736.8554417884781	-0.6007900229838015	0.3609486517168767	542955.9420932932	789.520905324454	-12.224683140796628	623343.2599443455	149.4428778928773	709.683807608032	-0.5474934214526002	503651.10678103415	0.2997490465338744	718.7690599830016	575.6273745935267	1.166491	23.874304	0.08985735	0.0457362	-0.0470252926	0.0430419613	0.112544815	0.1637867167	-0.1035082376	0.0589139653	0.1001220368	-0.1139569186	-0.1177138194	-0.0084704459	-0.1450614818	0.0892587786	0.0110039698	0.0535793814	0.043238987	-0.02078173	-0.0910638251	0.0418895948	-0.0535452921	-0.001578317	0.0988683335	-0.1498420933	0.0536865137	0.001162273	0.0232216393	-0.0110147492	-0.1200316643	-0.0650295333	-0.0934469715	0.0057173448	0.0835450275	-0.0374872808	0.0695990863	0.0214063546	-0.0609141654	-0.02182843	0.1042630277	0.1087117724	0.0402254437	-0.0649374735	-0.036433366	0.0324332831	-0.1019313396	0.0068255772	0.1263719157	-0.0037456257	-0.0097101286	-0.1059529855	-0.1256701019	0.0274171027	-0.1031539978	0.1011578083	-0.009076948	0.0308104257	-0.0952781181	-0.0404222336	-0.0776892713	0.0593404223	0.0067003809	-0.0471641374	0.0767207282	-0.0102746996	-0.1366846524	-0.0052101744	-0.1123879077	0.0090979132	0.1721579217	0.1099347711	0.049065425	-0.0278993932	0.0724478078	-0.0393768493	0.0234716401	-0.0590667437	0.0617288413	-0.0359788331	0.0470341364	0.1416298991	-0.0001223019	0.0303568653	0.1381216464	0.0326887339	-0.0220280278	0.0581697891	0.05291369	0.0899732676	-0.0410023223	-0.0162197867	0.0364199089	-0.1204802614	-0.0911165749	0.008534398	0.0358189468	-0.086586225	-0.0527463984	0.0362916116	0.0130732794	0.0402634701	-0.0553135316	-0.0973896564	0.0333598246	-0.006586594	0.0625882417	0.0438718206	-0.0470123008	0.0780398536	-0.0795144498	-0.0200247949	-0.0919106415	-0.0153640485	-0.110592125	0.0449896151	-0.052156	-0.0165082	0.00027252066724	0.002720248336	-0.0654523	0.0375427	0.00428400357529	0.00140945432329	-0.151475	0.004833	0.022944675625	2.335788900000004e-05	-0.000559762	-0.0002072679999999	3.13333496644e-07	4.2960023824e-08	-0.00107913	-0.0001031119999999	1.1645215569e-06	1.0632084543999986e-08	0.000492893	0.000309089	9.553600992100003e-08	2.42943509449e-07	0.0	0.0	0.0
737.2815181800195	0.4260763915414145	0.1815410914289527	543584.0370498344	798.4836867490882	8.962781424634159	637576.198004416	80.33145086576712	709.9817878352837	0.2979802272517418	504074.13905778585	0.0887922158329996	719.659269655592	578.4255126240448	1.17067	23.959824	0.0389594899999999	0.0289837	-0.0275099496	0.0680360943	-0.0499683085	0.0907965359	0.0854328554	-0.0161242373	0.0776022891	0.0268885912	0.0105913601	0.1957407289	0.0959006895	-0.0768024759	0.0354128485	-0.0285495467	0.0141057644	-0.0831380038	-0.0495956919	-0.1104733206	0.0045983239	0.0364305133	-0.1269779027	0.0226481157	0.0999878978	0.0341654572	0.1676832583	0.0458392166	-0.0300849625	0.0136388622	0.0512743591	0.1015940367	0.0626609741	-0.0491527188	-0.0255800195	-0.1154400427	0.0360873497	0.0371163626	-0.085380313	-0.0614883793	0.0469497031	0.0206666404	0.0529818657	-0.0997251034	0.0684890131	-0.0813098384	-0.0229539101	0.0433303855	-0.0135253049	0.0610563663	0.069340095	0.1609596122	0.0222219861	0.0589583949	0.0145967224	-0.0285132553	-0.0462794988	-0.0161635114	-0.0005755487	-0.0044098937	0.1340897486	0.1848392885	-0.0172333133	0.0729317156	0.030208941	0.0648860412	-0.0426654054	-0.0981917334	-0.0092239883	-0.1393358101	-0.0073718508	-0.0825408203	-0.0488290106	0.0112451059	-0.1022508505	0.0171825095	-0.0609909486	-0.0677184507	-0.0754631891	0.0409064011	-0.0100702888	-0.0555591183	0.0869305721	0.0482013469	-0.024773584	0.0224705996	0.0295290363	-0.0352932867	-0.0430425264	0.0239840015	0.0776067994	-0.0420092366	0.0195922518	-0.0627197521	-0.0784208242	0.0411097141	0.0479052465	0.1273074059	-0.035236168	-0.0018248591	0.046999559	0.1096330945	0.1451474634	0.1649935643	-0.0968173938	0.0766344681	0.0272990689	0.0293322093	0.1783122572	-0.0454664697	-0.1053745457	-0.017710062	-0.1092392569	0.0514415587	-0.0521888	-3.2799999999999496e-05	1.075839999999967e-09	0.00272367084544	-0.0654592	-6.899999999990247e-06	0.0042849068646399	4.7609999999865406e-11	-0.150599	0.0008759999999999	0.022680058801	7.673759999999789e-07	-2.43352e-05	0.0005354268	5.922019590400001e-10	2.866818581582401e-07	-0.00127261	-0.00019348	1.6195362120999998e-06	3.74345104e-08	0.000524862	3.1968999999999964e-05	1.0220169609999975e-09	2.75480119044e-07	0.0	0.0	0.0
737.3833880858402	0.101869905820763	0.0103774777119311	543734.2610249529	794.7541224010484	-3.72956434803973	631634.1150734607	13.90965022616902	709.6771510598218	-0.3046367754619723	503641.65873638506	0.0928035649638681	719.3086023052705	571.6183404671028	1.142945	23.392385	0.0780203899999999	0.0420152	0.1108034404	-0.0523715491	-0.0233271044	0.1135298352	-0.1291413753	-0.0920642457	-0.0094964177	-0.0565052522	0.0517166543	-0.1335757562	-0.0718062726	-0.014109014	0.0604127191	-0.0031866721	0.0633852041	-0.0645031909	-0.0906070525	0.1340006234	0.0044846818	-0.0378702851	0.0199907519	-0.017816874	0.0122789092	-0.0274793597	-0.0126819763	0.0086838638	0.0463472836	0.0847745611	0.0819833516	0.0573845664	0.0990547682	0.1653161101	-0.0542869005	-0.1349996785	-0.0126678179	-0.1331651057	0.0559351064	0.0286675286	0.1837755983	-0.1037967754	0.049547686	0.0712044899	-0.147220645	0.0353537086	-0.0234900494	-0.1046862854	0.0167044205	-0.0475045727	-0.0568867973	0.0507579592	0.1935196299	-0.0169400963	-0.0440168887	-0.0166171086	0.0765328011	-0.1048134833	-0.0170607592	-0.0079261828	-0.1038056239	0.0352683519	-0.0358088923	0.0869422405	-0.0666896794	0.0762475597	0.0085372158	0.042863413	-0.0175877089	0.1730030217	-0.0128159057	0.0407426068	-0.0839852161	-0.0438407401	-0.1131436002	-0.0236254988	-0.0352492766	-0.1027286506	0.0247983619	-0.0944491392	0.0782036063	-0.1075844083	-0.0208935908	-0.0922515548	-0.0626305801	0.0654434255	-0.0396008558	0.1753085317	-0.0437400963	-0.0024987695	0.0278410621	0.0806288491	-0.0469295526	0.0796915457	-0.1495938504	0.0424449469	-0.1412690129	0.0075780231	-0.0865680246	0.0217146617	0.0041241268	-0.1143920901	0.093520674	-0.041281152	-0.1031562445	0.1319427907	0.1789996463	-0.0417969245	-0.0456533697	0.0951427071	0.0330062303	-0.0200485104	-0.1076997553	0.0576957916	-0.0461506	0.0060382	3.645985924e-05	0.00212987788036	-0.0998796	-0.0344204	0.0099759344961599	0.00118476393616	-0.1685	-0.017901	0.02839225	0.000320445801	6.76296e-05	9.19648e-05	4.57376279616e-09	8.457524439040001e-09	-0.00104384	0.0002287699999999	1.0896019456e-06	5.2335712899999956e-08	0.000452381	-7.248099999999995e-05	5.253495360999992e-09	2.0464856916100002e-07	0.0	0.0	0.0
