global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
795.8986376042918	-1.586239840098301	2.516156830315084	633454.6413403678	1028.7313620873472	3.183223578459547	10.132912350460805	1058288.2153420886	769.0239516451066	-1.182963195522234	1.399401921960175	591397.8382038553	874.881640102799	606.0732619096723	1.216458	26.337502	0.195174345	0.117436	-0.0968188503	-0.0301765965	0.0549437568	0.0053663782	-0.0681215964	0.0755213075	0.0044752988	-0.1843365733	0.0171987678	0.0231129679	-0.1003767297	0.0587719495	-0.0689782014	-2.0185e-06	0.0697103577	0.0924273201	0.0539899852	-0.0539529255	0.0055455394	0.1237760978	0.0487633961	-0.0017141347	-0.0990387648	-0.1100851655	-0.033960855	-0.0160203601	-0.0512723851	0.0194091427	0.031007895	0.038536067	0.1742488774	0.0178417107	-0.0589756427	-0.0325719215	0.0519338063	0.1237654276	-0.0043853556	-0.0218770354	-0.1004629106	0.0657960773	-0.0460862633	-0.088677819	-0.0080651623	-0.0791997225	0.1226409865	0.1982940126	0.0747763122	0.1063404549	0.0241847083	-0.1168659154	-0.1019517027	-0.0062275799	-0.0982998671	0.1009193924	-0.1162864725	0.0310424778	-0.0840899893	-0.0671672729	0.0231011786	0.1644082064	-0.015187309	0.1233187678	-0.0100600507	-0.0434563968	0.0518044406	-0.0053342498	-0.0767873071	-0.1063908679	0.1137172259	0.0369793181	-0.0495160833	0.0842610676	0.0520806676	0.0568224647	-0.1548177338	0.0559962184	-0.0580869626	-0.0192647024	-0.0765130064	0.0993069142	0.0377309875	0.0819094652	-0.0076465378	0.0289055725	0.0420960225	-0.0021870587	-0.115067992	0.0592734264	0.0677512717	0.0859916398	-0.0564997754	0.0885135355	-0.1156835253	-0.052598735	-0.080852258	0.0194663675	-0.0245979299	0.2150595134	0.0576720659	0.0517536449	-0.0605695406	0.1010665743	0.0244602323	-0.0181851098	-0.0784238866	-0.039034749	0.0620558148	0.2792301036	-0.0580145474	-0.0743808649	0.1481861866	0.1476475475	-0.0321092836	0.0082466035	0.1440449467	0.0979282008	0.0524983198	-0.0082906521	-0.0192862	0.002644	0.00037195751044	6.9907360000000025e-06	0.125146	0.1067465	0.01139481526225	0.015661521316	0.0330051	0.0193932	0.00108933662601	0.00037609620624	-2.78017e-05	0.0002567853	7.729345228899998e-10	6.593869029609e-08	3.68314e-05	-0.0008319036	6.920635996929601e-07	1.35655202596e-09	-0.000500262	-0.000239124	5.718028737600001e-08	2.50262068644e-07	0.0	0.0
797.1722964815319	1.2736588772401092	1.6222069355725357	635483.6702776394	1029.6043964595667	0.8730343722195357	0.7621890150767588	1060085.2132088686	771.0582360862809	2.034284441174236	4.138313187603575	594530.8034364869	875.9107215484943	600.5554295318858	1.213144	26.265755	0.2710928100000001	0.178843	0.0756080412	-0.0907696504	0.0479022452	0.0553369311	-0.0247814278	-0.0863762332	-0.1304149083	0.0620594467	0.0772048135	0.0706602749	0.0969614183	0.0373605843	-0.0256736187	-0.1169279433	0.0564644667	0.0399620416	-0.0418410873	0.0724077923	0.0723814609	-0.0833008378	0.0243695937	-0.1285208819	-0.090624198	0.0843038455	0.2881473441	0.0023112256	-0.0077230848	0.0558153221	0.0344048286	-0.1518047042	-0.0473495169	0.1751073754	0.0619681183	-0.0679464629	0.0198677041	0.036932862	0.1400390522	-0.0679770234	0.013101572	-0.009952083	-0.0209815166	-0.0393860185	0.0222256943	-0.0589433796	0.0457245684	0.0198765742	0.0023086894	-0.0120555769	0.1326613234	0.0408123497	-0.0470465258	-0.0037300278	0.108934707	-0.1012862737	-0.0264706417	0.1042482782	-0.0463842772	0.01071166	0.0349525162	0.1882861059	0.0162143505	-0.0413186368	0.1116065162	0.0084018063	-0.0046578805	0.0014990246	0.0149264495	-0.0693302234	-0.0243314281	-0.040068717	-0.0771358027	-0.0188814921	-0.0024697892	-0.1450140659	-0.0402153068	-0.0309315686	-0.0687858333	-0.016137903	0.0240404278	-0.0775466242	-0.1009341521	0.1050363787	0.0061058899	0.0065693588	0.0923725265	-0.0198923863	-0.0094667534	-0.0687202037	0.0073963194	-0.0732455849	-0.0105325163	0.1435573116	-0.0403813646	-0.0462332257	-0.0395989653	-0.1527270697	-0.1817654344	0.0531921497	0.0218225489	0.0015069473	0.0205515418	-0.0628668147	-0.0271600599	0.0624850445	0.0694643878	0.0588988705	-0.0612994583	0.0482570251	-0.0314519631	-0.0734365867	-0.0773371106	0.0994389777	-0.0142033232	0.0473159326	-0.1305818728	0.0966728009	0.0482387676	-0.0153640485	-0.013569	0.0057172	0.000184117761	3.268637584e-05	-0.0193832	-0.1445292	0.02088868965264	0.00037570844224	-0.0728158	-0.1058209	0.00530214072964	0.01119806287681	-0.000242932	-0.0002151303	5.9015956624000003e-08	4.628104597809e-08	-4.74865e-05	-8.43179e-05	7.109508260409999e-09	2.25496768225e-09	-0.000501324	-1.0620000000000247e-06	1.1278440000000526e-12	2.51325752976e-07	0.0	0.0
796.3768294747106	-0.7954670068213545	0.6327677589413249	634216.0545241922	1026.9516135482145	-2.652782911352233	7.037257174762429	1054629.616569281	770.7304500191267	-0.327786067154193	0.1074437058204131	594025.4265866856	874.8740548423746	617.5759999992252	1.045189	22.629349	0.060696465	0.0309174	0.1112692823	0.0641178976	0.1115158298	-0.0607928917	0.0347556837	-0.0169670953	0.0375404463	0.0887851492	-0.0397835773	0.0787076902	0.050408952	-0.0126694443	0.0237825818	0.0263941514	0.0109937614	-0.0950867066	-0.0401690582	-0.0166290903	0.0316288428	-0.006140343	0.0629238069	0.0056161764	-0.0217473426	-0.0211148037	-0.0086202415	0.0697070589	-0.1091014345	0.015160059	-0.0471283224	0.0141501992	-0.1016098529	0.0636579786	-0.0180317522	0.0967979244	-0.0392161869	-0.025815721	0.0087850467	-0.0624383849	-0.1189630215	0.0049955163	-0.1271362557	0.0947700304	0.0033052135	0.0487945687	0.0242298178	-0.0147066967	0.0189011128	0.1179092431	-0.0170348378	-0.0776432019	-0.06064547	0.0037968754	0.1467482816	-0.0328749322	0.1488085338	0.0349972052	0.1780898215	0.0492114297	0.0116486275	-0.0250230245	-0.0345724109	-0.1198565239	0.0790557803	-0.08856483	0.0129189556	-0.1072066179	0.1135276295	0.077688477	0.0575479496	-0.1498319865	0.0029048314	0.0341242766	0.0428572761	-0.0208464005	0.0988765604	-0.0638296936	0.004960564	-0.0103341	0.0910841741	0.0249756279	0.0012986375	0.0225489161	-0.044395573	-0.032224089	-0.0282437206	-0.0514258634	0.0262139718	0.0591881093	0.1039475614	-0.0107937217	-0.0072306244	0.0012880001	0.071031828	-0.0078739567	0.022900507	0.0895656226	-0.1319561316	-0.0191235661	-0.0264190632	0.085565402	-0.0362910963	-0.1342429535	0.1359552309	0.0522179135	0.1022284334	0.1117526119	-0.0129867024	-0.0647326699	-0.0032659321	0.0656541847	-0.1159556766	-0.1487100458	0.0223843058	0.0213156535	0.0617698811	0.0953761056	0.0438968002	-0.0223783947	-0.0218817	-0.0083127	0.00047880879489	6.910098129000002e-05	-0.0229503	-0.0035671	1.272420241e-05	0.0005267162700899	-0.0542411	0.0185747	0.00294209692921	0.00034501948009	-0.000147604	9.532800000000002e-05	2.1786940816e-08	9.087427584000004e-09	-9.20621e-05	-4.45756e-05	1.9869841153599993e-09	8.475430256409998e-09	-3.63883e-05	0.0004649357	2.1616520513449007e-07	1.32410837689e-09	0.0	0.0
794.3160262688134	-2.060803205897173	4.246909853436066	630937.9495874783	1026.694539474754	-0.2570740734604442	0.0660870792455458	1054101.6773872774	769.9790573975093	-0.7513926216173559	0.564590871821003	592867.748830757	874.3682985735041	614.2546138243196	1.044871	22.622465	0.212035085	0.139495	-0.020091411	0.1340569414	0.0076597605	-0.087427133	0.0388045451	0.0071368753	0.0469895557	-0.004570768	-0.1227840831	-0.0433689715	-0.1444172913	0.0014448074	0.0414933109	-0.0758427426	0.0611082859	-0.0775270297	-0.0545200626	-0.0274492898	0.0646322205	-0.0170767301	0.1638823449	0.0010064852	-0.023635107	-0.0248043779	-0.0832908879	0.0545809417	0.029933096	-0.0247077748	0.0068538046	0.1180673497	0.0583247328	-0.0242634615	-0.0917595339	0.0514940225	0.1132793893	0.0840654378	0.0294826111	0.1003246345	-0.0071338461	-0.0817146531	-0.1034731984	0.0363736112	0.0424818495	0.1047864626	-0.0030352767	-0.0729164673	0.0321075758	-0.1687812197	0.0019156204	0.048205726	-0.0689276495	0.1485019177	0.008884951	-0.0588704615	-0.0269528734	0.1320697755	-0.0178233926	0.0973439504	-0.0789409804	-0.0385171426	0.1233005522	0.1816117006	0.0007974702	-0.0036659437	0.0750510419	-0.0187751128	0.0575673318	-0.0262019089	0.0183389821	-0.0022377765	0.0150966003	0.0890554363	0.094904873	0.0742673966	0.0655581095	-0.0001512671	-0.0075376387	0.0056823412	-0.0263519981	0.0688744573	0.1141460075	0.0291249953	-0.0843693409	0.01551539	0.0024401334	-0.0187658407	0.0236477139	0.0798135273	-0.0304839131	-0.117153618	-0.0060095287	0.0732081738	-0.0860425953	-0.0778011167	-0.0669693301	-0.0365962277	0.1066386557	0.0160150906	0.1118984764	-0.0760106668	0.0192179668	-0.0562361681	0.0185370988	0.0818437677	-0.0633886213	0.0471433715	-0.1346276971	-0.0524888844	-0.0569392712	-0.1177551884	-0.1170202329	-0.005691786	-0.0299772862	0.0546757462	0.1208358573	0.0940386689	0.0394798359	-0.0293067317	-0.0284393	-0.0065576	0.00080879378449	4.3002117760000006e-05	0.0866868999999999	0.1096371999999999	0.0120203156238399	0.0075146186316099	0.0314372	0.0856783	0.00098829754384	0.00734077109089	-0.000109277	3.832699999999999e-05	1.1941462729e-08	1.468958928999999e-09	6.34467e-05	0.0001555088	2.4182986877440002e-08	4.025483740889999e-09	-4.57922e-05	-9.4039e-06	8.843333520999999e-11	2.0969255808399997e-09	0.0	0.0
792.0279769738758	-2.2880492949376503	5.235169576064679	627308.3163093303	1028.2040768885768	1.509537413822727	2.278703203730607	1057203.6237302902	767.8998717426507	-2.079185654858634	4.323012987369926	589670.2130223794	873.7027317035773	596.9193215255037	1.129276	24.449928	0.194662325	0.0882044	-0.1285324434	-0.0006623093	-0.0797129464	0.0120973071	0.0074956989	0.0926707918	-0.0254530429	-0.0360286667	-0.0661993948	0.0058525584	0.0699600596	0.0713505143	0.0408315824	-0.0570843659	0.0563744297	-0.1232843213	-0.1677696887	0.0442234858	0.1806423723	-0.0872271596	-0.0146110108	0.0187696165	-0.0875710314	-0.108069666	-0.0484088516	0.0069524495	0.0883142773	-0.0519665761	0.031116416	0.0476635307	0.1577810445	-0.0465050461	0.0650267391	0.0341486285	-0.0460578815	0.0541144281	0.0632995897	-0.0600161748	0.0223497876	0.0543870938	0.1423370704	-0.0025935195	-0.095141392	-0.0642067946	-0.1230462059	0.0039512262	0.0341246814	-0.004640973	-0.083469371	-0.1250457058	0.0386079407	-0.0828219729	-0.0011520757	0.166906315	0.0095406094	-0.0113301055	-0.0589619474	0.0614002459	-0.0562217239	-0.0118955681	-0.0088064369	-0.0324316049	-0.1442257696	0.0591766809	-0.2496267106	-0.071583506	-0.0358558938	-0.0520760257	-0.1221636978	0.0821224309	-0.024256473	-0.014149897	-0.0174090863	0.081880739	-0.1174678289	-0.0420987705	0.0516663757	-0.0001625269	0.0341688429	-0.1216623185	0.1051065556	0.0029042019	-0.0418646868	0.0541287043	0.0807955342	-0.1080265105	-0.0050611949	0.0261346411	-0.0637534898	0.1080324104	0.0511225322	0.1106853216	0.0391569916	-0.0683804245	0.0153118351	-0.0038468763	-0.0114572974	-0.0053690501	-0.0461243484	-0.0094295668	-0.0374039605	-0.02444793	-0.0135336872	-0.1365486875	0.1026886484	-0.0880680876	0.1972084427	-0.042583664	0.0592946662	-0.0123668995	0.0186063068	0.1041626364	0.028871145	-0.0532122144	-0.0799007322	0.092661062	0.034995421	-0.0361224311	-0.00937228	0.01906702	8.78396323984e-05	0.0003635512516804	0.0171514	-0.0695354999999999	0.0048351857602499	0.00029417052196	-0.00384018	-0.03527738	1.47469824324e-05	0.0012444935396643	-0.000637637	-0.00052836	4.065809437690001e-07	2.791642896000001e-07	-0.000342062	-0.0004055087	1.6443730577569006e-07	1.1700641184400003e-07	-0.000527572	-0.0004817798	2.321117756880401e-07	2.783322151840001e-07	0.0	0.0
792.386645393613	0.3586684197372278	0.1286430353168002	627876.5957981434	1027.0949619669325	-1.1091149216442773	1.2301359094139914	1054924.0608978544	769.8046057318218	1.9047339891710635	3.628011569503513	592599.1310059256	874.7886231378229	584.6983860385159	1.181976	25.590929	0.11893617	0.0618404	-0.007106016	-0.1326960966	-0.0582321618	-0.0885517523	-0.0436999033	-0.0921759812	0.0004578811	-0.10301119	-0.0490567979	0.0669891651	0.1765781737	0.0519664983	0.074919831	-0.032847987	-0.0942447043	0.0302529571	-0.0790621565	-0.0732728963	-0.0997295437	-0.0318542088	0.0198099271	-0.0415649342	-0.0492286259	-0.0854366809	0.0004011135	-0.0004271925	-0.0936401591	-0.0458543239	-0.0738163016	-0.0008791886	0.0042443785	0.0365028714	-0.1404661013	-0.0006083242	-0.0047924437	-0.0916625766	-0.0626096432	-0.1206576016	0.0269832135	0.0168658498	-0.0450099803	-0.1951676451	-0.1297623398	0.1006840098	0.0068951108	-0.0285995577	0.1645641921	-0.0432564133	0.1423571706	0.0693389249	0.1251093864	0.1037415944	0.1365268064	-0.0947535734	0.0121981308	-0.0262126204	0.1107146151	0.0750814558	-0.0130418818	-0.0220458863	-0.0478136842	0.1318110286	-0.1382382898	0.0687477154	-0.0256600924	0.0073034075	-0.098888443	0.0428772424	0.0938191522	0.0987324526	-0.0259501581	-0.0954420868	0.0908256659	-0.0864853471	0.0201851872	0.1139352575	0.0735010605	-0.0790575447	0.0205365049	-0.0771255272	0.0270387522	-0.0687765832	-0.1316804367	0.0201663187	-0.0511271947	0.0026031064	0.0672218499	0.0761474867	0.0633142449	-0.0131161824	0.0339642253	-0.0165605894	-0.0229492912	-0.118996427	-0.0892954562	0.0211125347	-0.1335088559	-0.0604793069	-0.1571411375	0.0154449828	-0.0181097896	-0.0699585631	-0.1747168028	0.1249956593	-0.1050649285	0.0117698776	-0.1364758399	-0.0111639984	0.0851586277	-0.0446718079	0.0902318745	0.0670067558	0.0261400896	-0.1145469747	0.1580292386	0.0912438734	0.030451217	-0.0427992974	-0.00936864	3.640000000000934e-06	8.777141544959998e-05	1.32496000000068e-11	0.0357896	0.0186381999999999	0.0003473824992399	0.00128089546816	0.0362718	0.04011198	0.00131564347524	0.0016089709395203	0.000275963	0.0009136	7.6155577369e-08	8.346649600000002e-07	-0.000267926	7.413600000000004e-05	5.4961464960000064e-09	7.1784341476e-08	-0.000311661	0.000215911	4.6617559921e-08	9.713257892100001e-08	0.0	0.0
794.104642447417	1.7179970538039695	2.95151387687912	630602.1831565399	1029.3035322132723	2.208570246339832	4.877782533017586	1059465.761426719	769.9708411240582	0.1662353922364445	0.0276342056320045	592855.0961812896	874.9868801731446	600.0306390454205	1.204201	26.072119	0.20313548	0.0983315	0.0940581748	0.0133154215	-0.1091552563	-0.008731041	-0.1037319	-0.0684149282	0.0370498696	0.0464841727	0.0024646721	0.013362793	-0.0570916487	-0.0015642603	-0.0924920998	-0.0317945942	-0.0120748213	0.0532338607	-0.0289304259	-0.0256676044	0.051532881	0.0321815313	-0.0028187908	0.0336814529	0.0543084867	-0.0399446312	-0.0458290797	-0.2419811299	-0.1132239841	-0.0098622742	-0.0115236731	-0.046866777	0.0820885203	0.1801938793	-0.0086467456	0.0076807326	0.1050921511	0.0579582686	-0.0498020276	-0.194233342	0.045592449	-0.1203695763	-0.0701983353	0.0960807374	-0.1462550525	0.082372215	-0.0086690301	-0.0454013432	0.0511885177	-0.0461225054	-0.0139206296	-0.0768197906	-0.0115435502	0.0349622188	-0.0013427242	-0.10424615	-0.1348949983	0.0167132759	-0.0738170215	0.1331209705	-0.1162457312	-0.206160039	0.0389220954	-0.1641649543	-0.0407086078	-0.0578010521	-0.0107234105	0.0683199114	-0.0602479725	0.028134813	0.0715961038	0.0670982372	-0.0192819172	-0.0385801717	0.0495866663	-0.0685360042	-0.0712351937	-0.0473262354	-0.1173208231	-0.0205861913	-0.0421489181	0.0355536429	0.0532438644	0.0323475201	-0.0471312975	0.0077080312	0.1875464917	-0.0058076255	0.0006123432	0.0456808262	0.0328162751	0.0062003314	-0.13179798	0.0098982243	-0.1332597402	-0.0183606931	0.2390938038	0.1602640743	0.0643812396	-0.0137741045	-0.0433768293	0.093475319	0.0066534921	-0.1286259999	0.0157239771	0.0523502261	0.040104163	-0.1397924237	-0.0752401322	0.0274625992	0.0234869538	0.0924319559	0.0027614584	0.024194893	-0.0635174435	-0.0680451827	0.0790136789	0.0897877085	0.0258549876	-0.0493116688	-0.0351637	-0.02579506	0.0012364857976899	0.0006653851204036	0.106551	0.0707614	0.00500717572996	0.011353115601	0.0190154	-0.0172564	0.0003615854371599	0.00029778334096	-0.000865939	-0.001141902	7.498503517210001e-07	1.303940177604e-06	0.000119926	0.000387852	1.50429173904e-07	1.4382245476e-08	-5.49626e-05	0.0002566984	6.589406856256e-08	3.0208873987600003e-09	0.0	0.0
795.4832933226023	1.3786508751853717	1.9006782356493912	632793.6699553734	1025.9730319800024	-3.3305002332699587	11.092231803811249	1052620.662350239	769.4571438519295	-0.513697272128752	0.2638848873925211	592064.2962247689	874.0217316367409	604.4488326180262	1.124672	24.350248	0.222242325	0.135246	-0.0017136366	0.0937600564	-0.0008420421	-0.0682867788	0.0824109738	0.0280849358	0.0309599964	0.0975200588	-0.0592284351	0.0382543019	0.0259781541	-0.015813519	-0.0617209619	-0.0551081401	-0.1288881091	0.0139496981	0.1524610195	0.0731883271	0.0127456083	-0.0896974134	-0.0008015799	0.1319849887	-0.0591156156	0.0584269949	0.0139195746	-0.097529129	0.0675877223	0.0682238689	-0.0355816392	0.0742221831	-0.0003298583	-0.0366945695	0.0288460481	0.1420792576	-0.0018960439	-0.1819269936	0.1299632828	0.0604719482	-0.0223125446	0.0482697477	0.0607530207	0.0735743445	-0.006906008	0.0031154506	0.0641908946	-0.037682894	-0.0420137734	-0.0276589176	0.0592480067	-0.0442209448	0.1903686792	0.0023189236	0.0803217041	-0.1010550939	-0.0195511788	-0.0270781876	-0.124086099	-0.0569491892	-0.1884996665	-0.056698324	-0.210467377	0.0557098663	0.0826213688	0.002094198	0.0147418707	0.0303451791	0.0199442078	0.0300898147	-0.0720785674	0.0192901348	0.0622227885	-0.0348759131	0.0344524764	0.0644404704	0.122849464	-0.0656466248	0.0367060865	0.0180294731	0.0798192723	-0.135423925	-0.0257658176	-0.0003561128	0.0250708768	-0.0604441428	0.020169308	-0.0127238459	0.0528514493	0.0318294259	0.0264343586	-0.1169329231	0.0654264662	-0.0352698951	-0.1103755476	0.0675188703	0.0124523302	-0.1037913286	0.0128266161	0.140197844	-0.0910159296	-0.0289331136	0.0595251249	-0.020770189	-0.0088774388	0.0023697735	-0.0481761284	-0.1652182261	0.1115990409	-0.0677784081	0.0607010195	-0.0675715535	-0.0587890458	-0.0642000534	-0.0437166601	-0.0720569708	-0.0351190524	0.0882931893	0.0212145853	-0.0556345156	-0.0143966	0.0207670999999999	0.00020726209156	0.0004312724424099	-0.0147958	-0.1213468	0.01472504587024	0.00021891569764	-0.0268065	-0.0458219	0.00071858844225	0.0020996465196099	-0.000389244	0.000476695	1.51510891536e-07	2.2723812302500005e-07	-8.950949999999998e-05	-0.0002094354999999	4.3863228660249993e-08	8.011950590249997e-09	-5.49626e-05	0.0	0.0	3.0208873987600003e-09	0.0	0.0
793.722621567616	-1.760671754986333	3.099965028806655	629995.5999881689	1026.9854221375344	1.0123901575320815	1.0249338310678329	1054699.05728301	768.7413911182206	-0.7157527337088823	0.5123019758117381	590963.326418377	874.0471314230764	605.1442698553303	1.20161	26.01602	0.21850703	0.135735	-0.1318193551	0.0160927191	0.0224370824	-0.038381661	-0.0096072362	0.1108602266	-0.0313312147	-0.1417110084	-0.0693592203	0.0736028225	-0.0175885746	0.025570259	-0.0577926793	0.0490531854	0.0366045792	-0.0527957632	-0.0206143453	0.0404791785	0.1024985023	-0.0342231551	-0.0374623494	0.0399006379	-0.0950740083	0.010349851	0.1401665291	-0.1095526869	0.0116106548	-0.0264367788	0.0237468886	-0.061118963	0.1136001388	-0.0196106952	-0.0745949114	-0.0534880509	0.0058711341	-0.0249755796	-0.0301799841	0.0356720366	-0.0615240267	-0.1060572932	-0.0919022918	0.0497617149	0.0842496101	-0.0216174642	-0.1831571548	-0.0130631301	-0.0230003061	0.1290308383	-0.0257188995	-0.0375709499	-0.0456545061	-0.1033211223	0.0125090136	-0.0646774522	-0.0547684916	-0.1609919232	0.0273657296	-0.1092871833	-0.0470011808	-0.1269963676	0.0495218377	-0.0178464767	0.0581286591	-0.0025200222	-0.1945889425	0.0901684451	0.0630826209	-0.0093598471	-0.0837862382	0.0371849682	0.0626990559	-0.1115354855	0.0580999254	0.0688581075	-0.0813319848	0.0616074272	0.0655777811	0.0161733689	-0.0425217452	0.0325595095	0.1397886891	0.0475375612	0.0389823148	7.28877e-05	0.0629511119	-0.0038741347	-0.033088028	0.0211066391	-0.0058063684	-0.0634716712	0.0433800886	-0.0500038164	0.0075483525	0.0235960821	0.0202627753	0.0543927883	-0.1924850829	0.0441634436	0.047990296	0.0351719252	0.0141623565	0.1614519062	0.083915537	-0.0504866965	-0.0276837019	-0.019379614	0.0972299196	-0.0777272065	-0.0326139559	-0.0440797826	-0.0597800665	-0.1502888624	0.0817297865	0.139952187	0.0257017375	0.0867609543	0.0165379384	-0.0617435365	-0.0112908	0.0031058	0.00012748216464	9.645993640000004e-06	0.0984094	0.1132051999999999	0.0128154173070399	0.00968441000836	0.0476517	0.0744582	0.00227068451289	0.00554402354724	-6.31079e-05	0.0003261361	3.98260704241e-09	1.0636475572321003e-07	-0.00031813	-0.0002286205	5.2267333020250014e-08	1.0120669690000003e-07	-5.49626e-05	0.0	0.0	3.0208873987600003e-09	0.0	0.0
793.530059478893	-0.1925620887229797	0.0370801580133567	629689.9552965754	1027.5895333307033	0.6041111931688192	0.3649503337118544	1055940.2490108125	769.9158137137081	1.1744225954874992	1.379268432791594	592770.3602064413	874.5221421030266	591.0549321321342	1.292555	27.985069	0.220083685	0.120202	0.0448257892	-0.1309628886	-0.0569775945	-0.0134798465	-0.0330520536	-0.0734664932	-0.0173579662	0.016722217	0.0692270922	0.041002934	0.2096881761	0.0822343083	0.060439075	0.0272173473	-0.1806401839	-0.0500815403	-0.0143338646	-0.1702192623	0.0025188227	-0.0721293572	-0.0116376301	-0.0239276901	0.0489863279	-0.0815463568	-0.03090036	0.0742246296	-0.0825095345	0.0019699571	-0.2160996583	0.1324876554	-0.0557181295	0.069723715	0.007455457	0.0172112376	-0.1041563346	-0.092676659	-0.0910409482	-0.0167970935	0.0776034036	0.0331458173	0.2538227476	-0.0140463106	-0.057750247	0.1324068681	-0.128472671	0.0114868097	0.0685457445	0.103386835	-0.021849293	0.0525298813	-0.035793131	-0.0052054252	0.0531529671	-0.0092615175	-0.0974227358	0.0657240715	-0.0165020091	0.0219688653	-0.0435254606	-0.0097234444	0.018040224	-0.2746744081	0.152707093	0.0372658834	0.052310191	0.0961706372	0.0106149843	0.0529419694	-0.0745482039	-0.0365604332	-0.0189149421	0.0832257288	0.0015564086	-0.1282599987	-0.0353569276	-0.0207562603	0.046547224	-0.0105359077	0.0837464517	-0.1765323741	-0.0896344809	-0.1211625893	-0.0602917473	-0.0886133671	0.0149540943	-0.00524492	-0.043207095	0.0446804235	0.0689053913	0.1712475272	0.1053891009	0.0840011925	0.095310608	-0.0015460276	0.0390881135	0.1432589678	-0.0238098141	-0.0491067313	0.0007145357	0.114537761	-0.1079213186	0.0714036337	0.1211287889	-0.0250149528	-0.1122513985	-0.125853618	-0.0274300063	-0.0504762518	-0.0289406343	0.1018721608	-0.0850275168	-0.054465748	-0.0288608208	0.0534864536	0.0759208343	0.0851916578	0.0118330366	-0.0676152521	-0.0112815	9.30000000000028e-06	0.00012727224225	8.649000000000521e-11	0.00493425	-0.0934751499999999	0.0087376036675224	2.43468230625e-05	-0.0208969	-0.0685486	0.0004366804296099	0.00469891056196	-0.000808559	-0.0007454511	6.53767656481e-07	5.556973424912101e-07	-7.978399999999998e-05	0.000238346	5.680881571600003e-08	6.3654866559999975e-09	0.000122253	0.0001772156	3.140536888336e-08	1.4945796009e-08	0.0	0.0
