global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
799.143117093051	-0.4701971979422978	638629.7215971979	0.2210854049527884	914.2720578335052	-2.897291547831969	8.394298313138568	835893.3957351123	729.160938398157	0.6560880841933567	531675.6740856809	0.4304515742205091	742.2245374676895	660.186429808578	1.082129	21.559984	0.0609610703	0.0300981	0.0460454355	-0.0577961595	-0.0391339166	0.0207221934	0.0158403108	0.006406652	0.0017040842	-0.0417305007	-0.0082389246	-0.1264170214	0.0136022177	0.0055059567	0.0167158033	-0.0478961275	0.0999185494	0.021578388	0.0020873436	0.120121731	-0.0570422091	-0.1538500113	0.0725342636	0.0313424413	-0.0602047369	0.0452863807	0.1028490508	0.0489177226	-0.1280668323	0.0321895046	-0.1219438582	0.0523602498	-0.0567916458	0.1214613862	0.0051125027	0.0597248254	0.0098714802	-0.0173303303	0.0090405896	0.0700483427	-0.0875519061	-0.0177056442	0.0825152864	-0.0519875099	-0.0632633664	0.0464438685	0.0596781991	-0.0366644502	-0.0639999865	-0.0060233021	0.0239899835	0.0804309317	-0.0985077091	-0.0448604264	-0.0105472237	0.0822515167	0.0213123383	0.1427148079	-0.1176654906	0.1253084808	0.1532050758	0.0146961781	0.0333227753	0.1642144625	-0.0519020398	0.0919527941	-0.1487393922	0.0477149858	0.0568321199	-0.1177787285	0.1083633691	0.1589144897	-0.0718240077	-0.0038012093	0.0199183469	-0.0135510394	-0.0814707091	-0.0320556018	0.1028781593	0.0133203946	-0.0752970752	0.1814388705	0.0021036496	0.0374601465	-0.0468112804	0.1065382493	-0.06551296	0.0365805957	0.1567732687	-0.0408196834	0.0242798395	-0.0071590901	-0.0343466286	-0.0872575857	0.0047439115	-0.0043202138	-0.0547456097	0.1102600201	0.1080959652	0.0358208298	-0.0766542619	-0.0467364732	0.0263450698	-0.0692310253	-0.0106177397	0.1273186214	0.1659703371	0.0360087193	-0.0788067201	-0.1400481169	-0.0283630758	0.089775559	0.0713358798	-0.0266116207	0.0966728009	0.0482387676	-0.0153640485	-6.42813e-05	-1.40172e-05	4.13208552969e-09	1.9648189584e-10	0.0168285	0.0168982531	0.0002855509578316	0.00028319841225	-0.0489079	0.0172307	0.00029689702249	0.0023919826824099	-0.000216477	0.000325801	4.6862291529e-08	1.0614629160100001e-07	-0.000206811	0.000210561	4.2770789721e-08	4.4335934721e-08	0.000171811	0.0	0.0	2.9519019721000004e-08	0.0	0.0	0.0
798.0350403836511	-1.1080767093999384	636859.9256801356	1.2278339939145957	917.9041577647124	3.6320999312072217	13.192149910275504	842548.042841746	726.5977205160812	-2.5632178820758327	527944.2474591652	6.570085910993317	740.1218363042146	654.2377467497487	1.102083	21.957531	0.0466136287	0.0275757	0.0368903263	-0.0895879235	-0.0521107451	-0.0103876469	-0.0377571815	0.1071425343	-0.0079662658	-0.0441212721	0.0427979733	0.1475057718	-0.0014683701	0.0781408586	0.0004490949	0.0200770734	0.0319240012	-0.0448828642	0.0255247404	0.0773908274	0.0479334552	-0.0161417571	-0.05567634	-0.0658728302	0.0647078083	-0.0192107686	-0.1202044005	0.0022727416	0.0142522197	-0.0182397574	0.1547830909	0.0501254758	-0.1457613474	0.0018429139	-0.0660995884	-0.0066698404	-0.1612971005	0.0027026682	-0.141646071	-0.0010422715	0.146183708	-0.0117445484	0.0107637934	-0.0479321267	0.0158553922	0.0169021562	0.0002694522	0.1314955986	0.0246938252	0.1130163475	0.121414359	-0.0032439375	0.0418447238	-0.1244070511	0.0787215291	0.0547704126	0.054481599	-0.092368498	-0.0964997417	0.0760434212	-0.0394041475	0.0507192303	0.075299304	-0.089319642	-0.1136928017	-0.1070943022	-0.071653638	0.0270586914	-0.0277361138	-0.1346010363	-0.0809822169	-0.1278167219	0.0255814873	0.0049775988	-0.0978135191	-0.0044380085	0.0278263017	-0.0708892446	-0.1761486681	0.020555536	0.0198355785	-0.0201161168	-0.010527888	0.0304954438	-0.008120026	0.0735399286	0.0460928994	0.0906213426	-0.0382650417	0.0737281667	0.0068442225	-0.0272177203	0.1148279891	-0.0973615926	-0.0922984225	0.0470250646	0.0665307236	-0.0427492171	-0.1627690663	-0.0269816019	0.082116871	-0.1681221643	-0.134635837	0.0316927586	0.0480645846	-0.0546892583	0.0664137478	0.0067644663	-0.0187108706	-0.0933000475	0.1711662378	0.1108830346	0.0479617918	-0.0562760299	0.0953761056	0.0438968002	-0.0223783947	-0.00472491	-0.0046606287	2.23247745081e-05	2.172145987926369e-05	0.0399017	0.0230732	0.0005323725582399	0.00159214566289	-0.062445	-0.0135371	0.00018325307641	0.003899378025	-0.000173807	4.267e-05	3.0208873249e-08	1.8207288999999998e-09	-0.000270995	-6.418400000000001e-05	7.3438290025e-08	4.119585856000001e-09	0.000171811	0.0	0.0	2.9519019721000004e-08	0.0	0.0	0.0
797.8524574572647	-0.1825829263864307	636568.5438705963	0.0333365250078327	916.0351417869944	-1.8690159777180495	3.493220724965357	839120.3809887188	726.0181421878361	-0.5795783282450202	527102.3427858771	0.3359110385712924	739.2100544324247	650.2510603609403	1.008927	20.101538	0.0898983104	0.0545471	0.0418775248	-0.1133268517	-0.0464145928	-0.0803128536	-0.0162908914	0.0878131196	-0.0298701863	-0.0105197782	-0.0743761573	-0.0500861753	-0.0928216823	-0.0922490657	-0.1202377325	-0.0407509781	-0.0650865607	-0.0852500243	0.0371346817	-0.052651455	0.0534861382	-0.0497824578	0.0165989481	-0.0941478179	0.0412323492	0.0960038509	-0.0975923868	-0.099860464	0.1131057763	-0.0325355565	-0.1244304554	0.0043531381	0.0955988267	0.0458905624	0.0477704649	-0.1030304216	0.0593146551	-0.0019656581	-0.0096419543	0.0262165707	-0.0638823439	-0.1616856278	0.0573389548	-0.1470969523	-0.0721668145	-0.1455649523	0.0152406479	-0.0517733974	-0.0294465212	0.1219588701	0.0219293467	-0.0456954057	0.1106537716	0.0940237544	-0.0681627237	0.1218223352	-0.0924342672	-0.0430966699	-0.0757020793	-0.0249774167	-0.0880560036	0.0524363605	0.0009546369	-0.0219780805	-0.0778163406	0.1700116418	-0.0007489809	-0.0324902489	-0.0636251912	-0.0190235107	0.0775486598	0.0646907571	0.1064078109	0.0785069154	0.0281066447	0.117053161	0.0446693569	0.0351407102	-0.0739111462	0.1265651845	0.0066081654	0.0011676941	-0.0141437005	0.0004685321	-0.0210310269	-0.0448577094	0.01519356	-0.0998899221	0.1142598271	0.1598893293	0.0238615353	0.1280646699	-0.0273327402	-0.0630584115	0.0820695178	0.0733771361	0.0987720024	0.0294520931	-0.0802775762	0.1215593922	-0.06797616	-0.0286410484	-0.0983016324	-0.0143269988	0.1227914995	0.0980795792	0.1495680405	-0.0277685017	-0.098156741	0.0028727844	-0.0082851457	0.1292835815	0.1433732403	0.0204443477	0.0940386689	0.0394798359	-0.0293067317	-7.789959999999998e-05	0.0046470103999999	6.068347680159997e-09	2.1594705657708157e-05	0.00368025	-0.0362214499999999	0.0013119934401024	1.35442400625e-05	-0.0236268	0.0388182	0.0015068526512399	0.0005582256782399	-0.000192224	-1.841700000000001e-05	3.6950066176e-08	3.3918588900000035e-10	-0.000456811	-0.000185816	2.08676289721e-07	3.4527585856e-08	0.000171811	0.0	0.0	2.9519019721000004e-08	0.0	0.0	0.0
798.0575425596456	0.2050851023809627	636895.8412363406	0.0420598992186099	918.142124680384	2.1069828933896133	4.439376913036466	842984.9611126097	726.3708713466197	0.3527291587835179	527614.6427408474	0.1244178594561282	739.5020771231201	654.2354829355241	0.9897800000000002	19.720047	0.0908291682999999	0.0539517	0.040897504	-0.1169274614	-0.0285377396	-0.0427009897	-0.0454080732	0.1312290509	-0.0480815073	0.0865650622	0.0864636062	0.0607791432	-0.0426467714	0.0112943844	-0.0407302858	0.1056381553	-0.0190221539	-0.1224183893	0.0790100731	0.0132973568	0.0234433283	-0.0067716518	-0.0347941328	-0.0526141112	0.1512515002	-0.0108806913	-0.198561237	0.0221965743	0.0024497667	0.0515436621	0.0258385588	0.1009889737	-0.002714971	0.185495244	0.0324346889	-0.0909645469	0.0437757026	0.0527718274	0.0226316122	-0.0394676367	0.0334902925	-0.0273061269	-0.0257486911	0.1601733321	-0.1003232535	-0.0647058626	-0.0248738945	-0.0968782109	-0.1081883793	0.0341297157	-0.0901500606	0.0717316371	0.0714812704	-0.0517403265	-0.0784408023	0.0438026493	0.0444718523	0.0147532712	0.0340156393	0.0139782683	-0.0510800231	0.0388607019	0.0768795299	-0.1496502918	-0.0430593037	-0.037209324	0.1437631073	-0.0242316296	-0.0405145802	-0.0758880334	-0.0139032459	-0.1400078926	0.1203682328	-0.064651871	-0.0603429812	0.0647053775	0.0888706433	0.0122574562	-0.081858549	0.0778359668	-0.084455408	0.0131161379	-0.1008175524	0.0786663356	0.0315386784	0.0282175629	0.1028387714	-0.0396635217	0.1405777209	0.1026069037	-0.0193173534	-0.0209258767	0.0137100729	0.0419029603	0.0030440271	-0.0526421296	-0.1924355598	-0.0801166431	-0.0106735912	0.0362506398	0.0253525139	-0.0878545483	-0.0183113405	-0.0156697815	-0.0201205048	0.077562242	-0.0149224166	0.0702339223	0.0243617358	0.1709740075	-0.0003343955	-0.0231662524	-0.0718150346	0.0563264269	0.092661062	0.034995421	-0.0361224311	-6.42813e-05	1.3618299999999984e-05	4.13208552969e-09	1.854580948899996e-10	0.0421634	0.0384831499999999	0.0014809528339224	0.0017777522995599	-0.0593054	-0.0356786	0.00127296249796	0.00351713046916	-0.0002753	-8.307600000000002e-05	7.579009000000001e-08	6.901621776000003e-09	-0.000206811	0.00025	4.2770789721e-08	6.25e-08	0.000171811	0.0	0.0	2.9519019721000004e-08	0.0	0.0	0.0
798.7683782249529	0.710835665307286	638030.9220521215	0.505287343072852	916.8638444645724	-1.2782802158116056	1.6340003101353648	840639.3092863555	726.5947018789549	0.2238305323352278	527939.8607985673	0.0501001072054714	738.8792455869936	650.2088146664598	0.985984	19.644413	0.062604358	0.0458615	0.0516616376	-0.128220883	-0.0571978275	-0.0827430094	-0.0239918439	0.1588773659	0.0276677573	0.0031662552	-0.1194805533	0.0016514867	-0.0185319771	-0.0990155555	-0.0738906447	-0.0394850803	-0.0921299867	-0.0651319855	0.0251363033	-0.0243274034	-0.0008975829	-0.0971032215	0.0060317658	-0.0927669928	0.0952982521	0.1030956784	0.0424549011	-0.0770415237	-0.1150424635	-0.1162789552	0.0705866748	0.0265690124	0.1541940614	-0.0054993326	-0.1188515381	0.0674498802	0.0410137121	0.1801205654	0.0190822102	0.0053936161	0.2118902587	0.0436057145	0.0110939353	0.1200650311	-0.1293119433	0.0350457624	0.0072522372	-0.032807886	0.108078575	-0.0435915521	0.0394786268	-0.0900202897	-0.0825026609	-0.0581165636	0.0400731587	0.032471706	-0.1791300893	0.0792916458	-0.1423092652	-0.0331597218	-0.1292355221	-0.0172778094	-0.0880616837	0.0335026294	-0.0313906549	0.1229898448	0.0516236186	-0.085253096	-0.0174239741	-0.1135608842	0.0386096818	-0.0176696959	0.120818084	0.0930203582	0.0175078023	-0.002563437	-0.0104782301	0.0403633044	0.016051343	0.0111292609	0.0392378129	0.0993594354	0.0370648243	0.0480351626	-0.0195176635	-0.245985725	0.1046426108	0.0905045002	-0.0780223784	0.1664292003	0.0456217604	0.1487802807	0.2294258964	-0.043117724	-0.1311393188	0.1033275611	-0.0721767269	-0.0677474572	0.085211249	-0.0186353013	0.0736091827	-0.0658629126	0.0104850726	-0.0260265436	-0.0268893367	0.0720571296	-0.0876179108	0.0626188472	0.0696660212	-0.0279583118	-0.0582527302	0.0064789139	0.0256275053	-0.0355055858	0.0912438734	0.030451217	-0.0427992974	-6.42813e-05	0.0	4.13208552969e-09	0.0	0.000693892	-0.0414695079999999	0.001719720093762	4.81486107664e-07	-0.0403683	0.0189371	0.0003586137564099	0.00162959964489	-0.000319255	-4.395499999999998e-05	1.0192375502500001e-07	1.932042024999998e-09	-0.000206811	0.0	4.2770789721e-08	0.0	0.000171811	0.0	0.0	2.9519019721000004e-08	0.0	0.0	0.0
800.2123719772005	1.443993752247593	640339.8402653775	2.085117956530083	917.4637035587092	0.599859094136832	0.3598309328186607	841739.6473476631	728.3946841646355	1.799982285680585	530558.815919299	3.239936228763903	741.0129868464572	657.9541629306535	1.013078	20.184238	0.0529987054	0.0365236	0.063519123	-0.1145634175	-0.0274754806	-0.0510626179	0.0006379655	0.1749576676	0.0729946533	0.0427784542	0.0940142499	-0.0722947535	-0.0217420849	0.0508227504	-0.0188160016	0.0446649642	0.0533426488	-0.1620841465	0.0002788887	0.0532796069	-0.0685657665	-0.1435049727	0.0980983633	-0.0479630426	0.0661760239	0.0815784684	-0.0412497359	0.087155597	-0.0121382163	0.2417320809	0.0709089203	-0.0135305468	-0.0301547178	-0.1435266877	-0.0205766128	0.0641236961	0.007448866	0.1519281845	0.1931290995	0.0587331905	-0.100410082	0.0220671752	-0.0024034608	-0.052624495	0.064144484	0.0160786291	-0.0321077859	0.0191561745	-0.1064264726	-0.004824641	0.0280693714	-0.0191049105	0.0749224969	-0.017568091	-0.0658525939	0.0022179651	0.0970087576	-0.1045462826	0.0640335644	-0.0512937026	-0.0859053494	-0.0630959892	-0.0792687928	0.0016531149	-0.1514821458	0.0546113426	-0.0334343704	-0.0339554778	0.0579790288	-0.1761751908	0.1264211241	-0.0097556193	0.0126575842	-0.0714242798	-0.0829705577	0.0477129679	-0.0048335932	0.046570089	0.0757902125	-0.0638535541	-0.0384989182	0.0123662807	-0.0470746702	0.0667366141	0.0661726234	0.1252044534	-0.0271018858	-0.2057237315	-0.1294040901	-0.1447286649	0.0527040409	0.0776147319	-0.0507884653	0.1377053369	-0.0565216204	-0.0125808518	-0.0455251838	0.0377833605	-0.0360048686	-0.1701156329	0.0989227703	0.0969278398	-0.0104061759	0.0474391419	-0.0008389628	0.0246867308	0.1911259757	-0.0178318634	0.0513926736	0.0072811208	0.1442780496	0.0078664533	0.0145871368	0.0853262194	0.0897877085	0.0258549876	-0.0493116688	-6.63787e-05	-2.0974000000000047e-06	4.40613181369e-09	4.39908676000002e-12	0.0349966	0.034302708	0.0011766757761332	0.00122476201156	-0.0502733	-0.0099049999999999	9.810902499999996e-05	0.00252740469289	-0.000241581	7.767400000000002e-05	5.8361379560999993e-08	6.033250276000003e-09	-0.000304915	-9.8104e-05	9.2973157225e-08	9.624394816000002e-09	0.000171811	0.0	0.0	2.9519019721000004e-08	0.0	0.0	0.0
799.8726925149894	-0.3396794622111656	639796.3242311787	0.1153821370480667	923.24232082297	5.778617264260788	33.39241748681283	852376.3829585839	728.6671232181724	0.2724390535369139	530955.7764590472	0.0742230378920894	742.4268473914545	662.7030609636107	1.083168	21.580687	0.0565695974	0.0326023	0.0886084284	-0.1487481667	0.0322858458	0.002211822	0.0095859692	0.2086467834	-0.1236151285	0.0593076457	-0.021841103	0.0551102418	-0.0973010528	0.0478913306	0.0511398674	0.0317948679	-0.1056128349	0.0386640846	0.13483378	0.1797834134	0.0363270113	-0.0525287544	-0.1385101841	-0.1032448198	0.0886588298	-0.0268621871	0.1238423294	0.0466715223	0.0027312466	-0.0020496767	0.0276259844	-0.0811084141	0.1808307989	0.0198463896	-0.0520313653	0.0220031273	0.0467158972	0.0283230443	-0.1196176047	-0.1000500274	-0.1095093293	0.0481578926	-0.0351794745	0.0766835455	-0.0013126787	0.0139979505	0.1940871007	-0.0687516884	-0.046421763	0.0363637897	0.0199816109	0.1236059832	-0.0947531387	0.0199859617	0.0185198146	0.0190637087	0.0100633781	-0.0825079358	0.0551937251	-0.0133110301	-0.0857368614	0.1361047058	-0.0439126067	0.040216118	0.1037359393	-0.0370471874	-0.1686585887	0.1376463364	-0.0319639144	-0.185029089	-0.0377350744	-0.0692632951	0.036762484	0.0877264361	0.0252980187	0.0276690982	0.0329048289	-0.0431539211	0.1482810099	-0.0321348805	0.0920493404	-0.0071948551	0.0009719163	-0.0376547293	0.0920787231	-0.1128907328	-0.1238849803	0.0780733381	-0.0030271656	0.1680985889	0.0312103252	0.0220941499	-0.0920086627	-0.0052473995	0.0391772787	-0.0093746413	-0.0576118835	-0.0451268846	0.0412951476	-0.0711381163	0.1060657203	0.0432856852	0.050158612	-0.0076204368	0.1842480925	0.0037747757	-0.0059279629	-0.0533886924	-0.0375160555	-0.0279787212	-0.1577020221	-0.0714287401	-0.1090343238	-0.0336435631	0.0882931893	0.0212145853	-0.0556345156	-6.42813e-05	2.0974000000000047e-06	4.13208552969e-09	4.39908676000002e-12	0.0225523	-0.0124443	0.00015486060249	0.00050860623529	-0.0697693	-0.019496	0.000380094016	0.00486775522249	0.000152859	0.00039444	2.3365873881e-08	1.5558291360000002e-07	-0.000206811	9.8104e-05	4.2770789721e-08	9.624394816000002e-09	0.000171811	0.0	0.0	2.9519019721000004e-08	0.0	0.0	0.0
798.1831579703488	-1.6895345446405372	637096.3536675188	2.854526977533707	916.4320067390088	-6.810314083961202	46.38037792220031	839847.6229756867	727.4965973022254	-1.170525915946996	529251.2990863163	1.370130919903554	741.2558518566428	656.70125129677	1.015752	20.237509	0.0455293895	0.0295374	0.0567642407	-0.1199559547	0.0674685706	-0.0066722375	-0.0283327683	0.0914745006	-0.1441595114	0.0725997752	0.0589652496	-0.0868392186	0.0222571977	0.0342363347	-0.0509354452	0.0338974203	-0.0175164429	0.0646944767	0.2080431414	0.102174173	0.0344639159	-0.03049804	0.0462009583	-0.0639933512	-0.0260450542	0.0960166608	0.0529396514	0.1064488958	0.0055725622	-0.0574451636	-0.081281896	0.1072889596	-0.0431867793	0.0038409048	0.0239352285	-0.124799075	-0.1777517636	-0.0331969133	-0.0886533951	0.0365249601	-0.0620408421	-0.0524759957	-0.042120093	-0.054625187	-7.11519e-05	0.1224673562	-0.1500193166	-0.0445522655	-0.0350812685	-0.0146432832	0.2035959603	-0.1431484666	0.0375757826	0.0799073125	-0.123140249	-0.0359114136	0.1584800156	-0.1130074536	0.1028349434	-0.0955653136	0.017674295	-0.1145907739	-0.1055355508	0.0212922362	0.027937581	0.118501915	-0.0088045062	0.088304847	-0.0360778185	-0.0817980385	0.1208981854	0.1010837757	0.0997245187	0.0041788023	-0.0931853434	0.0344653522	-0.0602554585	-0.0937129951	-0.0754381978	0.0190011758	0.0535869349	-0.0560432241	0.0458409374	0.1296861525	0.1435443766	0.029181765	-0.0893372602	0.0793929161	0.0209378298	-0.012494558	0.0127359945	-0.1015046934	-0.1904485262	-0.1087895278	-0.0216966013	-0.1365811628	0.0245459051	0.1490901925	0.0712319256	-0.0363571485	-0.092171288	0.0918683198	-0.0794690317	0.097181564	-0.0276053635	0.0179956625	-0.1349880262	-0.1502441989	0.0151965344	-0.1384590139	0.1399789315	-0.0004409865	0.0538798897	-0.0044737994	0.0867609543	0.0165379384	-0.0617435365	-7.39658e-05	-9.684500000000004e-06	5.47093956964e-09	9.378954025000009e-11	0.0225658	1.3499999999999623e-05	1.8224999999998983e-10	0.00050921532964	-0.0499034	0.0198659	0.00039465398281	0.00249034933156	1.20969e-05	-0.0001407621	1.4633498960999998e-10	1.9813968796410004e-08	-0.000578855	-0.000372044	3.35073111025e-07	1.3841673793599998e-07	0.000171811	0.0	0.0	2.9519019721000004e-08	0.0	0.0	0.0
797.3305954970823	-0.8525624732665165	635736.0785157318	0.7268627708223196	917.868931565268	1.436924826259201	2.064752956320034	842483.3755327666	727.064847558482	-0.431749743743353	528623.2925552387	0.186407841222451	740.75485316278	658.7052380693428	1.009508	20.113106	0.0602383892	0.025242	0.0358905593	-0.1140938023	0.0767318034	0.078695377	-0.0046263302	0.1137501858	-0.1972817412	0.098137985	0.0501879694	0.0408953509	0.0335241682	0.0373327384	0.0305670267	0.0602190117	0.0293747576	0.0893252338	0.0471453154	0.1305730745	0.1139439424	0.0391340857	-0.0609811785	-0.0555934603	-0.0077473529	0.0100915621	0.0051758653	0.0180798842	-0.0857847238	0.0275132001	-0.02162159	0.1485118526	0.058833029	-0.0643115339	-0.1042132608	-0.0031315261	-0.0027897875	0.0263011472	0.0235906675	-0.1319890342	0.0205737369	0.0430208412	-0.0051470776	0.0630813186	0.0147314787	0.0469976212	0.0610964804	0.0790576824	-0.1200956284	-0.0544938954	0.1526773243	0.0854802767	-0.1366929444	0.0273851113	-0.0261119563	0.0733620898	0.0034429226	0.0080352731	0.1991638076	0.0798488708	-0.0847658644	0.1306002618	-0.1222947356	-0.1633491114	-0.0114471059	-0.0579644106	0.061073409	0.1303864921	-0.0751146184	-0.0801436841	-0.0573063729	-0.0667419986	0.0466088965	0.0268129167	-0.007484095	0.0038616643	0.0040340312	-0.0516185737	-0.0162098592	-0.0311286038	0.074196311	0.0906654107	-0.00327279	0.0383776335	0.1285777604	0.0207193058	0.1042776054	-0.0271616268	-0.1087954918	0.1108268366	0.1792487373	-0.1093556543	0.0974591293	-0.0837834345	0.0124061552	-0.0541820457	-0.0806872037	0.0606602279	0.199066708	0.0322904087	0.1737169113	0.0806552688	7.51414e-05	-0.0391047716	0.0144895296	-0.1306724349	0.1147800233	-0.0868190603	-0.0828562203	-0.1119089575	-0.0949585097	-0.0032571316	0.0062230751	-0.0741982096	0.0851916578	0.0118330366	-0.0676152521	-0.00782171	-0.0077477442	6.117914732410001e-05	6.002754018863365e-05	0.0356546	0.0130888	0.00017131668544	0.00127125050116	-0.0644099	-0.0145065	0.00021043854225	0.00414863521801	-0.000233301	-0.0002453979	5.4429356601e-08	6.022012932440999e-08	-0.000405773	0.0001730819999999	1.64651727529e-07	2.995737872399999e-08	0.000251238	7.942699999999997e-05	6.308648328999995e-09	6.312053264399999e-08	0.0	0.0	0.0
796.7980783418769	-0.5325171552053689	634887.1776493079	0.2835745205880189	916.5426271423004	-1.3263044229676098	1.7590834223834442	840050.3873689099	727.0955135262975	0.0306659678154801	528667.8857900703	0.00094040158206	740.0271705285661	643.816643098417	1.046915	20.858393	0.1079584787	0.0640083	0.0044041139	-0.1102540285	0.0385404784	-0.0409819067	-0.0290527845	0.087913938	-0.0608992299	0.0538317224	-0.1643009071	0.0323645657	0.083061939	-0.0969121673	-0.0892680554	0.0867607696	0.0342674205	0.0854166514	-0.01318964	0.0266910929	0.0207998992	-0.0768115521	0.0517968678	-0.0068190379	0.1008614666	0.0013353542	0.0985154379	-0.0072646949	0.0271577816	-0.0866650263	-0.021880862	0.0296846338	-0.0800422881	-0.0521802599	-0.0278307603	-0.0732647395	0.1813905936	-0.0687520826	-0.1301277152	0.1846558373	-0.0222812298	0.0484683252	-0.1298056182	-0.0641397646	0.0586438146	0.0355467259	-0.0141992216	0.0383075444	0.0010504215	-0.0610408853	-0.0615138358	0.0049245656	-0.0325224377	-0.0125817317	-0.0114459654	-0.1833643371	0.0328587578	0.0545096017	0.0424614751	-0.1115146061	0.0316755133	-0.0721375911	0.0616392425	-0.0470371829	-0.0832118672	-0.0668807084	-0.0539801795	-0.0198505828	-0.0365544275	-0.0908218726	0.0415128871	-0.0043500601	0.0842337219	0.0369768082	0.0938903802	0.0390009564	-0.0688234319	-0.0998553566	-0.0715532096	0.0969633462	-0.062400787	-0.0144086242	0.1108494457	-0.1993028937	0.108326181	0.0025885589	0.0143843272	0.0436380188	-0.0209260615	-0.1701486134	-0.0968197515	0.0478439677	0.0084782851	0.1347872217	0.0005939854	0.0335469751	0.012356509	0.0581150701	0.0949914385	0.0628785994	-0.0139661348	0.0274257933	0.0509318058	0.0498331426	0.0129300638	-0.2335138045	0.0931029891	-0.0380834404	0.1288473599	0.0552203324	0.0858582248	-0.0985850634	-0.0315912459	0.0715608515	0.0835859703	0.0071079182	-0.0732270951	-6.42813e-05	0.0077574287	4.13208552969e-09	6.01777000355837e-05	-0.0214781	-0.0571327	0.00326414540929	0.00046130877961	-0.0401772	0.0242327	0.00058722374929	0.00161420739984	-0.000331625	-9.8324e-05	1.09975140625e-07	9.667608976e-09	-0.000206811	0.000198962	4.2770789721e-08	3.958587744400001e-08	0.000171811	-7.942699999999997e-05	6.308648328999995e-09	2.9519019721000004e-08	0.0	0.0	0.0
