global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
742.9393417282962	-2.861895169629406	8.190443961948127	551958.8654876741	849.862070255797	-2.763633134019642	722265.5384594692	7.637668099451229	739.915926424982	0.4263733382645114	0.1817942235828234	547475.5781773394	758.1308600436556	569.3064609612933	1.120942	21.464785	0.207513706	0.118157	-0.1152334198	0.0129355951	0.0309959273	-0.122402158	0.0646120543	-0.0177041571	0.0557594168	-0.0208302081	0.1373678637	-0.0189343487	-0.0355997217	0.1120965204	0.0369620394	-0.0783679788	-0.0651706161	-0.0811101043	0.1170348789	-0.0542176665	-0.0954512549	-0.0853728369	0.047777084	0.0961913864	-0.0169005714	-0.0106885341	0.0974949564	0.106830005	0.0574748046	-0.0249072488	0.0227932466	0.1275132646	-0.1172778774	-0.0340926981	0.0063979881	-0.0777328731	-0.0891100274	-0.111326115	-0.1505300367	-0.011018068	0.0768487269	-0.1187791563	-0.0648897542	-0.0250349796	-0.2550743915	0.1237577915	-0.0322778637	-0.1871489547	0.1697262653	0.1407548735	0.013529235	-0.0961752435	0.0435432262	0.138856318	-0.0614588554	-0.0578908688	0.0389712765	0.0071330016	0.1561305044	-0.1111882563	0.0309603715	0.064390123	-0.0122020625	-0.108987691	0.0581583993	0.0208479455	0.0668752051	-0.0306470889	0.091442266	0.0401948551	0.0887402464	0.1180731412	-0.0054775474	-0.0410313161	0.0078705988	-0.0515837262	-0.1395545138	0.0097486115	0.0347285649	0.1041174314	0.0620052938	-0.0062279215	0.0093602182	-0.0791645642	-0.0039217229	-0.0122406999	0.0718381118	-0.1123548299	-0.1803037866	-0.0161287695	0.1813590195	-0.0620372289	-0.1965541527	-0.0125705439	0.0650725011	0.1404953341	0.1845219972	0.0458278369	0.0029111984	0.2100712395	0.1269017187	-0.0797096612	0.1523796324	-0.0750800701	-0.1135836551	0.0200137538	-0.0306890901	-0.0320316878	0.0857552989	0.0271859783	-0.0106533374	-0.1127290384	0.0315924503	0.000934156	0.013828756	0.0001912344925075	8.72647432336e-07	0.0466269	0.0571458	0.0032656424576399	0.0021740678036099	0.0652701	0.0899278	0.00808700921284	0.00426018595401	0.00037165	-0.0006920699999999	4.789608848999999e-07	1.381237225e-07	0.000543481	-9.848700000000008e-05	9.699689169000016e-09	2.95371597361e-07	-0.00243822	0.00014167	2.00703889e-08	5.944916768400001e-06
743.5182453677951	0.5789036394988898	0.3351294238250605	552819.3811948048	849.5760172843859	-0.2860529714110953	721779.4091447991	0.0818263024531169	740.2406746744766	0.3247482494946325	0.1054614255498281	547956.2564425244	758.4741359927972	568.4481568252335	1.055766	20.216734	0.1668934859999999	0.0916568	-0.0882562396	-0.0122686613	0.0560491568	0.0212510464	-0.2083695211	0.0603973723	0.0160015566	-0.0744973618	-0.0731332384	-0.1113713134	-0.0296083968	-0.0156568559	0.0897601741	-0.0860104662	-0.0156917817	-0.1245135329	0.145617546	-0.006751232	-0.1402218983	-0.1002620772	0.0066105288	0.0599116363	0.0200194362	-0.0823726364	-0.0431051199	-0.0268247285	0.138650165	-0.0033686803	-0.1066671041	-0.0702114111	-0.1118975573	-0.0654488142	-0.0622261678	-0.0450123472	-0.0743949799	-0.0011085051	0.0608154041	-0.0812836669	-0.0340972236	0.0600166472	0.0445715022	-0.1367906022	0.1760358443	-0.0721726525	-0.1458140898	0.0457703379	-0.0694048531	0.089288714	-0.0523121664	-0.0233907943	-0.0970619616	-0.0901593795	-0.0176884463	-0.0332282395	-0.0242706511	0.0525777778	0.0476925246	0.0167285192	0.0975107553	-0.0151446951	0.0003624432	-0.106421574	0.1292901009	-0.0423004885	0.0777842088	-0.0579056306	-0.0057143271	0.1659410026	0.0583535522	-0.0402852048	-0.1048596415	0.0459345851	-0.0900860488	0.0255856182	-0.0805308355	-0.0220275394	-0.0362530583	0.0858922325	-0.0426713093	0.0858678269	-0.070900481	0.0309700592	0.092901658	-0.0226279384	0.1786109819	-0.0022281837	0.0812834913	0.0064549084	-0.0072595754	-0.0161315825	0.124378108	-0.0533562483	0.1474091458	0.0078234988	0.0209358676	0.06628062	0.2205613219	-0.1583874392	0.0676135306	-0.058945118	-0.1204411726	-0.1165378255	0.0442361956	-0.0273812782	-0.0011225381	0.1374400676	-0.1511560179	-0.006642526	-0.013011472	-0.1117560484	0.0383647583	-0.0173308	-0.018264956	0.0003336086176819	0.00030035662864	-0.00973227	-0.05635917	0.0031763560430889	9.47170793529e-05	0.00838414	-0.05688596	0.0032360124451216	7.02938035396e-05	0.0010065	0.00063485	4.030345224999999e-07	1.01304225e-06	0.000542693	-7.879999999999389e-07	6.209439999999037e-13	2.94515692249e-07	-0.00251025	-7.202999999999984e-05	5.188320899999976e-09	6.3013550625e-06
743.3775843939928	-0.1406609738022552	0.0197855095509987	552610.2329794479	853.9336288837874	4.35761159940148	729202.6425386339	18.98877885123832	741.6350359412763	1.3943612667997058	1.9442433423512804	550022.5265356182	760.217689862843	568.2053580837137	1.052648	20.157034	0.168903426	0.0917123	-0.0963230135	-0.0079644671	-0.0466688384	-0.0960275651	0.086390313	0.0020966128	0.1025893809	0.063635251	0.1068613847	0.0166334844	0.0176248048	0.0061515219	-0.0489559854	0.0002406412	-0.1179426938	-0.0037585122	0.1132945632	0.0561627385	0.0079825057	-0.0274804748	0.0325771194	0.0083612102	0.0387994181	-0.0890024392	0.1280401466	0.015345853	0.0072452394	0.0125522576	-0.1454930459	0.0039419322	-0.224117087	-0.1122971768	-0.1018968956	0.0029663145	0.0522700236	0.0831589437	0.0134142268	0.0306830852	0.087685446	0.2049848953	0.0109371314	-0.1467134225	0.0521638796	0.0126995032	-0.0217643177	-0.0110480126	0.186730093	-0.0777640899	0.0564049857	-0.0408478249	0.0375707501	0.0486142795	-0.0337037041	0.0255755186	0.0674802541	-0.1068126784	-0.0588818118	0.0297037249	0.0115195563	0.018283266	-0.0519677485	-0.0231605833	-0.015073342	-0.03914402	-0.0408600756	-0.0179032335	0.0324270041	-0.029367334	0.029555553	0.147051872	0.0368749115	-0.0314882915	0.0816762039	0.0011168319	0.0568457214	0.0485326689	-0.0298372398	0.0247219519	-0.0092980014	0.24129831	0.227905552	-0.0077759853	0.017336674	-0.0257706271	0.2228871108	0.0218252239	0.0358765619	-0.1198043145	0.0064457812	-0.0495688977	-0.0156381602	-0.0965001701	0.0490878732	-0.0274477813	-0.0326461277	0.0910735563	-0.0839609979	-0.0256488161	0.0368125202	-0.0078491047	-0.0174722978	-0.0123954481	-0.0140522494	0.0321138632	0.0039060447	0.081323308	0.0355577241	0.0414252267	-0.0153640485	-0.110592125	0.0449896151	-0.000860539	0.016470261	0.0002712694974081	7.40527370521e-07	0.0437756	0.05350787	0.0028630921519369	0.0019163031553599	0.0571046	0.04872046	0.0023736832226116	0.00326093534116	9.21833e-05	-0.0009143167	8.3597502789889e-07	8.49776079889e-09	0.000452913	-8.978000000000002e-05	8.060448400000005e-09	2.05130185569e-07	-0.00251025	0.0	0.0	6.3013550625e-06
743.3836483720326	0.0060639780397195	3.67718296662014e-05	552619.2486669137	850.8516042878231	-3.082024595964299	723948.4525191623	9.4988756101289	742.8735279710287	1.238492029752365	1.5338625077601329	551861.0785601228	760.4054858959521	567.384589232644	1.070037	20.490026	0.212637146	0.110552	-0.0769780319	-0.0287687414	0.0662816156	0.0126255579	-0.1212004028	0.1019221253	0.0431834282	-0.0968160981	-0.0238744304	-0.0359302009	-0.0288149123	-0.0155259999	0.1667195615	-0.0481105622	0.0612143528	-0.0118992019	0.0181159742	0.1417146178	-0.0084585572	-0.0463166429	0.0081035884	0.1019883383	-0.0920274293	0.0199133329	-0.1543779106	0.0176815595	-0.0717354261	0.0087626011	0.0691489001	-0.0291689819	0.1024867687	-0.1213440103	0.0576314707	-0.0704717233	-0.0708522234	0.1520291346	-0.0018488317	0.1374992589	0.0698931126	-0.0679628488	0.0796206943	0.0150625506	0.082182239	0.0868137463	0.0168809234	0.0224078909	0.1040229037	0.1249482025	0.134139145	0.0022170005	0.0888798541	-0.0597008434	0.0046409601	-0.0997204403	-0.0616313096	-0.1406017226	-0.0266939457	-0.0908641485	0.0328775195	0.0066150573	-0.0579699038	-0.0626005693	0.1696922671	-0.0986112665	-0.0192674527	-0.0791811671	0.0231454131	0.0676734207	-0.0045413811	-0.1077129862	-0.1655429207	-0.0566282295	-0.0551268089	0.0796129061	-0.0515489638	-0.0849351717	-0.0875659187	0.0329277373	0.0866801347	-0.1191145378	0.1031804936	0.0451024084	-0.1091235272	0.0875455991	-0.0708942401	0.0035001929	-0.1275947231	0.0394224178	-0.0831717796	-0.0459077527	0.0409718093	0.096164113	0.0899238074	0.0793214419	-0.0715714935	0.0181018376	0.0360330436	0.057214316	-0.0987059837	0.0060973452	0.0493261493	0.0533535641	-0.0268374241	0.102408944	-0.0171433197	0.1332479322	0.1684460786	-0.1291265892	-0.017710062	-0.1092392569	0.0514415587	-0.0173265	-0.016465961	0.0002711278716535	0.00030020760225	-0.0245008	-0.0682764	0.00466166679696	0.00060028920064	-0.01405	-0.0711546	0.0050629771011599	0.0001974025	0.000670371	0.0005781877	3.3430101643129e-07	4.4939727764100003e-07	0.000611059	0.0001581459999999	2.5010157315999988e-08	3.7339310148100006e-07	-0.00290872	-0.00039847	1.5877834090000012e-07	8.4606520384e-06
742.9971264332579	-0.3865219387746492	0.1493992091541137	552044.7298880786	852.5239322578433	1.6723279700202056	726797.0550723758	2.7966808393119016	742.3402374319672	-0.5332905390614542	0.2843987990524564	551069.0281105496	760.3792007262911	563.6804021277816	1.051596	20.136889	0.17129945	0.0902167	-0.0700450082	-0.0189606373	-0.0481875068	0.008104766	0.0542329041	0.0405458097	0.0649447467	0.0216317929	0.0447457904	-0.0021298251	0.100592219	0.0095206545	0.0294704767	-0.0127541127	0.0523009385	-0.0141118	-0.08721698	0.1199452348	0.0413285773	0.0427442899	0.0189393873	0.1840943676	-0.0514630961	-0.0153552135	0.0279218198	0.0355362971	0.0332428843	-0.1551345974	0.0765531088	0.0436557208	0.0482393537	0.116934608	0.0659453727	-0.010100435	-0.0104423325	0.1096095833	-0.1201376695	0.2792581868	-0.0724699764	0.0141550682	-0.0602368632	-0.1406747653	0.1161168461	-0.0970130088	-0.1117410976	-0.0809059294	-0.0712580434	-0.0920687655	0.0771081271	-0.0763152196	-0.065127626	-0.0316039386	0.0126536395	0.1373888673	-0.1350886389	-0.1164915893	0.0527995783	0.0703547144	0.0376715612	0.1242963698	0.0122659279	-0.0449765258	0.0340583204	-0.0685529208	-0.0756079179	0.0157470078	0.1199323745	-0.0549378591	0.0341921387	0.1286523755	-0.0747385333	0.0034635034	0.1392575177	0.0565237097	0.0481900091	0.1086834741	0.0084589455	0.1445687564	-0.1393420882	-0.1729312057	0.1497452215	-0.0421372135	-0.0261698953	0.0580028915	-0.0878519204	-0.1318997057	0.0467197829	-0.0156348521	-0.0329696098	-0.0195026791	0.1302222029	0.0003499542	0.0085235408	0.0004824951	0.0407904815	0.0577001914	-0.020168793	-0.0232175227	0.1113074215	0.1691049161	-0.0737292864	-0.1172463859	0.0029327957	0.0092951911	-0.0777427053	0.1616271266	0.1558621666	0.0560290468	-0.0200485104	-0.1076997553	0.0576957916	-0.0079148499999999	0.0094116500000001	8.85791557225019e-05	6.264485052249842e-05	0.0264465	0.0509473	0.00259562737729	0.00069941736225	0.0459116	0.0599616	0.0035953934745599	0.00210787501456	0.000117013	-0.000553358	3.06205076164e-07	1.3692042169e-08	0.000678809	6.77500000000001e-05	4.590062500000014e-09	4.607816584810001e-07	-0.00251025	0.00039847	1.5877834090000012e-07	6.3013550625e-06
742.583373662202	-0.413752771055897	0.1711913555564335	551430.0668395376	851.9056964094069	-0.6182358484363704	725743.3155747966	0.3822155642918387	741.893715479683	-0.446521952284229	0.1993818538717192	550406.2850682489	760.035227557795	557.955660505966	1.053187	20.167366	0.0894552599999999	0.0442787	-0.0229520544	-0.0016635916	0.0534021583	-0.0737376219	-0.0655477414	0.051393584	0.0255435251	-0.1242637445	0.1265496507	0.1313261496	-0.1060111859	-0.0217435237	0.0138043807	-0.0522410086	-0.0440875377	0.0140749958	-0.1027573334	0.0678992374	-0.0316128814	-0.0525634595	0.0003482824	-0.1150087481	-0.0445518296	-0.054927176	-0.0077462441	-0.0622198204	0.0044948811	0.0029353457	0.0556351568	-0.1336685916	0.0190998799	-0.0052462809	0.1942301737	0.0649590293	0.0590540958	0.1122368286	-0.0647322589	-0.0956261752	0.0889817903	-0.0316908586	-0.0615197786	0.0449409657	0.094688978	-0.0267513324	0.0485796801	-0.0470017963	-0.0647649727	0.0891380874	0.0349606058	-0.1029354072	-0.0286771323	-0.0297537224	-0.1171487818	-0.0191155232	-0.090976554	-0.2058182324	-0.1023860458	0.0305133795	0.0098155804	0.1194932674	-0.1237724274	0.0893975265	-0.073397655	-0.0386901843	0.0113147068	-0.1360122446	-0.1002192724	-0.1136510187	0.0039991015	0.0349850373	-0.0596173127	-0.0230617822	-0.1043731706	-0.0646659836	-0.0192120445	-0.0133327752	-0.1190835404	-0.1105876828	0.0080948797	-0.1479273782	0.0918213314	-0.0765281628	-0.0862737114	-0.1819512557	0.0209652889	-0.0408334161	0.0351324651	0.0026611528	-0.0894124685	0.0471131371	-0.0548570599	0.111186817	0.0169796107	-0.1248638615	-0.124931839	0.0172725981	-0.0431753103	0.0001819083	-0.1199942228	0.1156591464	-0.0650624389	-0.0173388269	0.0282858363	-0.0065685996	-0.0068609624	0.000501459	0.0657033784	0.1276499988	-0.0223783947	-0.1059762505	0.0637282764	-0.0173249	-0.0094100500000001	8.854904100250189e-05	0.00030015216001	-0.00583711	-0.03228361	0.0010422314746321	3.4071853152100005e-05	0.0327587	-0.0131528999999999	0.0001729987784099	0.00107313242569	0.000513716	0.000396703	1.57373270209e-07	2.63904128656e-07	0.000590598	-8.821100000000004e-05	7.781180521000006e-09	3.48805997604e-07	-0.00271751	-0.0002072599999999	4.295670759999997e-08	7.384860600099999e-06
742.3144160989683	-0.2689575632336982	0.0723381708206087	551030.6923483523	854.2301443080181	2.324447898611197	729709.1394444974	5.40305803335801	741.5116084534782	-0.3821070262048351	0.1460057794751026	549839.4654712643	760.2609000323323	561.0667331129744	1.051107	20.127522	0.11073456	0.0577876	-0.0296439817	-0.0389618153	-0.062331833	0.1094863346	0.023208537	0.0503937733	0.0772262725	0.1049244493	-0.0232615846	-0.0879476578	0.1036002621	-0.1314727106	-0.0731074658	-0.0304526096	0.1068571355	-0.0056590051	-0.0531514079	0.0056069901	0.0450329483	0.0452458484	-0.0604558068	0.1148269913	0.0601552433	-0.0083673545	0.1725885798	-0.0346738981	0.063268458	0.0364429935	0.0565915298	0.1451883482	0.11352855	-0.1048011384	-0.059392712	0.0775623981	-0.0906453641	0.108172575	0.0563279455	-0.0685346462	-0.1005120678	0.0698828532	0.043591561	0.2175838549	0.0807173989	0.0015679874	0.0519920478	0.0109135204	0.0627660425	-0.0156880476	0.0056559882	-0.0928053151	-0.0206741091	-0.0529813799	0.0444700515	0.0830648933	0.1214917529	-0.1129329831	-0.0741535281	0.1693664575	0.0109116117	-0.0420850307	-0.1585226499	0.1074109932	-0.0906784038	-0.0504646269	-0.0700890584	0.0868324343	-0.0002297008	0.0412456729	0.0009766659	-0.0508918263	0.0588977242	0.1064068908	0.0554410103	0.0659426624	-0.0403165857	-0.1099155272	-0.0668758284	0.0358979628	0.0887790322	-0.0641590418	0.0989623116	-0.1358405886	0.1096004921	0.1685370169	0.0661810538	0.1996051771	0.0849492692	-0.0899325631	-0.0041241388	0.0387018326	0.1193201158	0.0257350238	-0.080062765	-0.0389287913	-0.114646096	0.1219231256	-0.0529288492	0.0982911584	0.0162328546	0.0194885839	-0.0058791618	0.0303316816	0.0530173249	-0.168626598	-0.0489569634	-0.0418014098	0.0768714818	0.1257106612	-0.0246987197	-0.104071687	0.0695158277	-0.0172942	3.070000000000156e-05	9.424900000000955e-10	0.00029908935364	0.0243145	0.03015161	0.000909119585592	0.00059119491025	0.0610999	0.0283411999999999	0.0008032236174399	0.00373319778001	-0.00013503	-0.000648746	4.20871372516e-07	1.8233100900000006e-08	0.000402383	-0.0001882149999999	3.5424886224999993e-08	1.6191207868900004e-07	-0.00251025	0.0002072599999999	4.295670759999997e-08	6.3013550625e-06
740.3357893068859	-1.978626792082423	3.91496398234638	548097.0809286498	851.1531131554451	-3.0770311525729994	724461.6220342059	9.46812071390472	740.5422423707693	-0.969366082708916	0.9396706023064292	548402.8127355272	758.8424769777297	551.7316425987717	1.051705	20.138973	0.051455285	0.0325115	0.0069411792	-0.0169032697	0.0198463937	-0.1082005265	0.0389014701	0.0557399957	-0.0076012534	-0.0839769463	0.0900735013	0.111856106	-0.0506197609	-0.069913936	0.0964764444	-0.0681679029	0.0248633686	0.0299756052	-0.1257303362	-0.0491670597	0.0257239234	0.0423852736	-0.0679495369	0.1421823827	0.0376696918	-0.0175631967	-0.1468702658	0.0424789165	-0.0054217682	0.0093733228	0.1014392217	0.0512665129	0.0799531393	0.0171101945	-0.0785473622	-0.0142192514	-0.0763673679	0.0380405126	-0.0747376929	0.0440899667	0.0595247304	-0.0968506982	-0.1161571227	-0.0450953723	-0.0186853815	0.1208337012	0.124946933	-0.0009691722	-0.0903051051	-0.0691282769	0.2003936582	-0.118127553	0.0275985926	0.0193950573	-0.0805676661	0.0974167571	0.0046688078	0.1028863611	-0.0609579636	0.0643697334	-0.0329774195	-0.0010525822	0.0183627284	0.1653912574	-0.0804694136	-0.003423311	0.02316683	0.0301169966	-0.0153252948	-0.123874104	-0.0178680343	0.0772360331	-0.2039001542	0.0512432984	-0.0930985135	-0.0406122985	0.094889568	-0.018765175	-0.0505213599	-0.0002201515	0.0551530341	-0.060025014	0.0262530161	-0.1829883328	-0.0462335305	0.1050370547	-0.0380182757	0.0156959218	-0.1018863216	0.0804584075	-0.0047370411	-0.0021601035	0.0291936938	-0.0445785342	-0.0855941284	0.075836894	0.0726270186	-0.0141599895	-0.1667112077	-0.00333331	-0.1019997109	-0.0133408926	-0.0535926707	-0.1180783528	-0.001513126	0.0485998176	-0.2044891629	0.055853532	0.1978911696	0.066423438	-0.0270084943	-0.1019893188	0.0750362016	-0.0172942	0.0	0.0	0.00029908935364	0.0108748	-0.0134396999999999	0.0001806255360899	0.00011826127504	0.0910332	0.0299332999999999	0.0008960024488899	0.0082870435022399	2.66157e-05	0.0001616457	2.612933232849001e-08	7.0839548649e-10	0.000402383	0.0	0.0	1.6191207868900004e-07	-0.00251025	0.0	0.0	6.3013550625e-06
739.8107953941794	-0.5249939127064636	0.2756186083788419	547320.0129817685	850.5843361748837	-0.568776980561438	723493.7129460676	0.3235072536165864	739.8171954599769	-0.7250469107923436	0.5256930228495207	547329.4826982657	758.533852830502	543.7325965344677	1.070928	20.50708	0.056924299	0.0297208	0.0735165627	-0.0337631909	-0.0853789159	0.1770759766	0.1249090474	0.0009519454	-0.0119698841	-0.0259291967	-0.0565041436	0.047381919	0.0979102699	-0.0152536574	-0.1463298141	-0.094695695	0.0827294561	-0.0663954557	0.0427083198	-0.1080798545	-0.0407137975	-0.050531447	0.0256090629	-0.1445541287	0.0700840542	-0.0556599458	-0.0823638696	0.0309397036	0.0236358499	-0.0263291801	-0.1037733836	-0.0758023693	0.0633128694	0.0060721281	0.09221394	-0.0288474406	0.0406314825	0.0532432648	-0.0137846263	-0.0965806041	-0.0009842167	0.0184717974	0.088115271	0.0394510617	-0.0129675198	0.0416452843	0.0742284812	-0.15616732	-0.0245460504	-0.0494365896	-0.0671526058	0.0063750003	0.0065135682	-0.0816703932	-0.1152522542	-0.1036468959	-0.0440384661	0.0489708116	-0.0217913898	0.0409769829	0.0251940142	0.0632260248	0.0762269726	0.0350833498	0.1312196128	0.0423355349	0.0879570481	-0.0128611886	-0.1702175134	-0.0097467953	0.0663538592	-0.042401666	0.0991782137	0.0158332764	-0.0485734441	0.0778835758	0.0598624959	-0.0689653175	-0.0195399662	0.1305221725	-0.0659678625	0.0451836644	-0.0542411942	-0.02000398	0.0301491009	-0.0661770744	0.0051301425	-0.0056647632	0.0856611902	0.0058708908	-0.0778579615	0.0140934214	-0.0839287449	0.0938239663	0.0272107569	0.00428811	0.0085918148	-0.0474696452	0.0476934984	0.1797121753	-0.0239654297	0.0480424446	-0.0344782239	0.0665540562	0.0612749735	0.0050245681	-0.0311861089	0.0581698867	0.0264143839	0.0180946509	-0.0293067317	-0.0997327036	0.0802681812	-0.0173006	-6.400000000000156e-06	4.096000000000199e-11	0.0002993107603599	-0.000500634	-0.011375434	0.0001294004986883	2.50634401956e-07	0.070714	-0.0203191999999999	0.0004128698886399	0.005000469796	0.000183346	0.0001567303	2.456438693809e-08	3.3615755716e-08	0.000477638	7.525499999999998e-05	5.663315024999997e-09	2.28138059044e-07	-0.00278273	-0.00027248	7.424535040000018e-08	7.7435862529e-06
740.1034389958629	0.2926436016834941	0.0856402776062875	547753.100413503	848.8202239596725	-1.7641122152111848	720495.7726029486	3.1120919078573137	740.4231974132437	0.6060019532667411	0.3672383673631055	548226.5112676512	758.5329638758252	545.9805611403091	1.025735	19.641685	0.115386484	0.0561382	0.0741332318	0.0280239	-0.0313409189	-0.0475812251	0.0558520193	-0.041230267	-0.066396127	0.0518907078	0.0234554852	-0.0031337697	-0.0611215218	-0.0940355332	-0.0041715597	-0.0925666384	-0.1428013045	0.0410859092	-0.0415081835	-0.0628165408	0.0178269709	0.0573601259	-0.0143675487	-0.0041327348	-0.0256883893	-0.0060216511	-0.0106322676	-0.1349466281	-0.0573790826	-0.234015151	0.0968907352	0.1149741	-0.0790981965	-0.1026781505	-0.0200252721	0.0494415234	0.0498523314	0.0492535464	0.1036642475	-0.0505321657	-0.0017849955	-0.0397519553	-0.0732456525	-0.0504672591	0.0631019301	0.1454361133	0.070941374	-0.0401977451	0.0604172049	0.0961419432	-0.110651201	-0.0321722758	-0.1247133515	-0.0348102373	0.0757401542	0.150428008	0.0108761521	-0.0072630791	0.0622452327	-0.1152434372	-0.0718305817	-0.1070522148	0.0282185248	0.0548701657	0.0936352842	0.0516917062	0.004380287	0.0603777585	0.0049084942	0.0489796707	-0.0512621959	-0.0725698452	-0.065028575	-0.0027894384	-0.177859682	-0.1482390173	-0.0856823914	0.1059668905	-0.0395982078	-0.0496330703	0.0475184569	0.0304729436	0.225269829	-0.0132833883	0.0228632396	0.0468757348	0.0084266707	0.0155316776	0.0916467183	0.0192358492	-0.0316989995	-0.055218325	0.0848702293	-0.095547632	0.0792259429	0.0044952683	0.0906259288	-0.1001802935	0.0573528241	0.1147745751	0.0829518409	0.0688245411	0.0882896589	-0.058022358	0.0450819296	0.0081778966	-0.0774545362	-0.0391731362	-0.0704570675	0.0364546243	-0.0315924503	-0.0973056967	0.0851916578	-0.0173782	-7.760000000000059e-05	6.0217600000000915e-09	0.00030200183524	0.020801	0.021301634	0.0004537596110699	0.000432681601	0.105682	0.034968	0.0012227610239999	0.0111686851239999	-0.000256575	-0.000439921	1.9353048624100001e-07	6.583073062499999e-08	0.000946022	0.000468384	2.19383571456e-07	8.94957624484e-07	-0.00251025	0.00027248	7.424535040000018e-08	6.3013550625e-06
