global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
757.4652012784226	2.069980339862923	573753.5311477613	4.284818607419021	848.0981822123346	-3.4617147655591225	719270.5266718662	11.983469118090053	724.6753972935115	-1.519373642645064	525154.4314425088	2.308496265964531	750.6654791531984	598.4726320170251	1.149728	25.476671	0.1177676499999999	0.0515263	-0.0115669335	0.1315898991	0.0719204782	0.0262474094	0.0265763169	-0.0815163454	-0.104637377	0.1538271667	0.1783933461	-0.0984768775	0.0468982705	-0.1862411617	-0.0672110097	0.1137518618	-0.0864300293	0.0032594532	-0.0095529023	-0.0480207004	0.1128092915	0.0034072404	-0.0094195539	0.062226551	-0.039954086	0.0166874309	0.0606041231	0.0937742962	-0.0626021193	-0.0351426773	-0.0848126676	-0.0123988983	-0.1726915793	0.0392550812	0.035526599	0.0584089943	0.0568808774	-0.0188620384	-0.0958215398	0.0071855232	-0.045535737	0.0004911703	0.1398916148	0.0599654099	0.0556093486	0.0550870118	0.0752303126	-0.0414738364	0.0436699814	-0.1430979764	0.0071765769	-0.0735748561	0.0698801233	0.1867795929	-0.0168590899	0.0663108603	-0.0809660225	0.0156943006	0.0561982664	-0.0176218197	0.0334138094	-0.0563343176	-0.1007805337	0.0259168894	-0.0032759985	-0.1703628805	-0.056244728	0.0671860663	0.0340353901	-0.1267623407	-0.0845924182	-0.0467207526	0.0996483584	-0.0031027038	-0.0240204223	-0.0430115358	-0.0912001758	0.0498379998	0.0216721493	0.0005987278	0.0870964918	0.141262795	0.0296076118	0.103356344	0.1090629616	0.0395257137	-0.1057226159	0.0276247106	0.0907086757	0.0026554644	0.0467904157	0.0527571711	-0.0563365546	0.0883157599	0.1245285991	-0.0233702669	0.0523214453	-0.1571967335	-0.0608468774	0.0252300351	0.0213263638	-0.0219180637	0.1517463771	0.0595661037	-0.0836743913	-0.0786531481	0.0353735064	0.0737404082	-0.0062015738	-0.1217768303	-0.0106533374	-0.1127290384	0.0315924503	0.0706189	0.0120023999999999	0.0001440576057599	0.0049870290372099	0.133561	0.020707	0.000428779849	0.017838540721	-0.0623231	0.0272837	0.00074440028569	0.00388416879361	0.0069741	0.0006104599999999	3.726614115999992e-07	4.863807080999999e-05	-0.00125084	-0.0004297610000001	1.5646007056000002e-06	1.8469451712108603e-07	0.00303612	0.0001152699999999	1.3287172899999951e-08	9.2180246544e-06
755.1029034833676	-2.3622977950549284	570180.394849012	5.580450872521377	847.0786407294157	-1.0195414829188394	717542.2235799945	1.039464835392346	723.4816242805322	-1.1937730129793636	523425.6606715971	1.4250940065178277	751.7316459174915	600.8632090109314	1.10756	24.542276	0.0314154	0.020227	-0.0484888114	-0.0933874113	0.1146626546	-0.003010091	-0.0331250733	-0.0887665037	0.0219698482	-0.1019672212	-0.090403597	-0.0491381264	0.03972257	-0.0046324118	-0.1401212075	-0.0717611084	-0.0576854509	-0.0199621259	-0.0687286775	-0.0881740496	0.016884011	0.0623110079	-0.0018274606	-0.0777912966	0.0810913747	-0.0761287235	-0.1480574294	0.0496540747	0.055943924	0.1810190638	0.0044398714	-0.000514771	0.0302032734	-0.0548301488	0.050084421	0.0651006419	-0.0499064861	-0.1714918683	0.0462848923	0.0120651054	0.0871768119	-0.0123952848	0.1343676667	0.0666912804	0.1336260254	0.025207549	-0.0468471431	0.0288634013	-0.1364015076	0.1935243767	0.0344573345	-0.0802080559	-0.068446125	-0.0352567282	0.0824461475	-0.031368206	-0.0355346086	0.0844985645	0.090366551	-0.0869817293	0.0521634045	0.0531580466	0.114414841	-0.0360508738	-0.0204060893	-0.0009871819	0.1037785278	-0.0492118981	0.0437229592	0.0752519963	0.1688372656	0.0586094032	-0.0181628499	-0.0712689888	-0.0175629145	0.0590951682	0.0390024003	0.0087921477	-0.0610746423	-0.2381035179	0.0568899206	0.0068039242	-0.085550133	0.0118299756	-0.0597122265	0.0252828899	0.0389276004	0.001398307	0.1235182416	-0.0675157083	0.040420646	0.0414390355	-0.0901015489	0.1277272216	-0.0548041824	-0.0934165721	-0.1343017268	-0.0895565163	0.1244907845	0.0492118257	-0.0183752795	0.007482435	0.0959785551	0.0642764942	-0.1855635662	0.0852304428	0.0023395021	0.0399379839	-0.0003231816	0.0904632181	-0.013011472	-0.1117560484	0.0383647583	0.0706674	4.850000000000687e-05	2.3522500000006663e-09	0.00499388142276	0.150334	0.0167729999999999	0.0002813335289999	0.0226003115559999	-0.0621022	0.0002208999999999	4.879680999999828e-08	0.00385668324484	0.00714835	0.00017425	3.0363062500000285e-08	5.109890772250001e-05	-0.00125084	0.0	1.5646007056000002e-06	0.0	0.00314933	0.00011321	1.2816504100000072e-08	9.9182794489e-06
753.4296067456305	-1.6732967377371324	567656.1723208755	2.7999219725217297	850.8405531923408	3.7619124629251246	723929.6469566486	14.151985378711377	724.528830628306	1.0472063477737947	524942.0264116204	1.0966411348177298	751.8193840227773	597.5047312486955	1.034446	22.922138	0.0749537999999999	0.0343443	-0.0158534396	-0.081349126	-0.0715480551	0.0936620164	0.0819463555	-0.0819654202	-0.0070218192	0.0261383081	0.0942048856	0.0440721413	-0.0527329526	0.0166566702	-0.0463694546	-0.1272573544	0.0430579932	0.0569920406	-0.0020548143	0.0003206831	-0.0401953422	0.0158981123	0.0704864194	0.0171922722	-0.1454937075	-0.1209802187	-0.0420803017	-0.0844187482	-0.1184561322	0.0733475115	-0.0128527383	0.0140366583	0.1077603799	-0.0323484571	0.1784669521	0.0087310151	-0.0895042884	-0.1572394983	-0.0280400526	-0.0277987732	-0.0810823555	0.1486775175	-0.0212998201	0.0088647913	0.0673430548	0.1482649481	-0.093268316	0.0980661973	0.2180103652	-0.0087363563	0.0407558658	0.060907284	-0.0375760497	-0.0340558431	-0.1216087477	-0.0661594779	0.0009188627	0.0199331036	0.0133910123	0.0995805046	-0.0388912499	0.0142389685	-0.044816327	-0.069578942	-0.0352910412	-0.005771563	-0.0082844204	-0.0871157984	-0.0464174052	-0.0616070973	-0.058965186	0.0332478295	0.0396621138	-0.0954206678	-0.0538856809	-0.0304272721	-0.0077362552	0.0366069555	-0.0870435762	-0.0211977229	0.0133540791	0.1234614865	-0.0879837581	-0.0282508592	-0.105521693	0.0405937865	0.1572652946	0.0727889257	0.0472965068	0.0431061831	0.1893086484	0.1793159881	0.1000561191	0.008873867	-0.3006017668	0.0147507539	0.0815827381	-0.0540657307	-0.0278002157	-0.0772028137	0.0228223327	-0.1262492254	0.0067278697	0.1336458574	0.0803844501	0.0131704335	-0.0462271744	-0.0206675715	0.0268244652	-0.0067137976	-0.0153640485	-0.110592125	0.0449896151	0.0786515	0.0079840999999999	6.37458528099999e-05	0.00618605845225	0.162512	0.0121779999999999	0.0001483036839999	0.0264101501439999	-0.0715519	-0.0094496999999999	8.929683008999997e-05	0.00511967439361	0.00745724	0.00030889	9.541303210000001e-08	5.5610428417600005e-05	-0.0016633	-0.0004124599999999	2.76656689e-06	1.7012325159999992e-07	0.00333482	0.0001854899999999	3.4406540099999986e-08	1.11210244324e-05
752.8567052437079	-0.5729015019226154	566793.2186304113	0.3282161309051884	847.9340062964869	-2.9065468958539213	718992.0790340108	8.448014857798066	723.6070472168636	-0.921783411442334	523607.15878190834	0.8496846576102672	751.5975049047236	582.3042293978825	1.079619	23.923138	0.0360908	0.0227914	0.0334888506	0.0873250508	0.0633562335	-0.0731259418	0.1092884783	-0.0443763471	-0.0170712275	-0.0390725292	0.0901996458	-0.0962150145	0.0172832813	0.0780087008	0.0317097223	0.0432178437	-0.0101431675	0.0727263468	0.0329139633	-0.0809313652	-0.0303207049	0.0121075002	-0.0539633127	0.0300700627	0.0114507498	0.0282579628	0.0190855287	-0.1004003958	-0.0182787335	0.0269587279	0.0591041998	-0.0200799872	-0.1181628808	0.0228329185	0.162613103	0.0301619821	0.055826687	-0.0646678215	-0.0667160719	0.0011857377	-0.0663366266	0.0968889702	-0.0435549917	-0.0183409538	-0.01523737	0.0461286573	-0.0323213224	0.0908761345	-0.0308859607	0.0326739396	-0.1591746737	-0.1423357438	-0.065512817	0.0007313351	0.1131557076	0.0880531024	-0.0445453394	-0.1120748527	-0.1475992272	-0.0176513665	0.0957342539	0.0355383131	0.0429505081	0.0219703754	0.0245619573	0.0060236165	0.1165516411	0.0549040391	0.0494903158	-0.029442355	-0.0352210246	-0.0841929957	0.0447954495	-0.0062128606	-0.0854028485	0.0786371174	0.0407501122	0.0777100355	-0.0381197449	-0.0641010323	-0.0391888276	0.0661694761	-0.0100014388	0.0507188272	-0.0240939572	-0.099867033	0.0454828888	0.1139683351	0.0214381752	-0.0063304671	0.0261670163	0.060400946	0.0307487861	0.0719700285	-0.0259468973	0.0111274819	0.0967676249	-0.028675846	-0.0689799227	0.0909421301	-0.1413380718	0.0799012228	0.1073162598	0.0179824144	0.1447359402	0.0037669647	0.003905359	0.0202107499	0.0053218018	0.0954921719	-0.017710062	-0.1092392569	0.0514415587	0.0784698	-0.0001816999999999	3.3014889999997445e-08	0.00615750951204	0.164806	0.002294	5.262436000000084e-06	0.027161017636	-0.0705758	0.0009761	9.527712100000148e-07	0.0049809435456399	0.00731561	-0.00014163	2.0059056900000064e-08	5.35181496721e-05	-0.00125084	0.0004124599999999	1.5646007056000002e-06	1.7012325159999992e-07	0.00343351	9.86899999999998e-05	9.73971609999996e-09	1.17889909201e-05
753.3537308579868	0.4970256142788685	567541.843797648	0.2470344612492865	845.206221193302	-2.7277851031849423	714373.5563438609	7.440811569157686	723.3881888311507	-0.218858385712906	523290.4717404126	0.0478989929968591	750.2366174587079	584.1350857069718	0.990206	21.941843	0.0923328999999999	0.0521787	0.071968874	-0.1160780115	0.0341696371	-0.0645991485	0.0534348542	-0.0473968483	-0.0801293382	-0.0393245117	0.0844324608	-0.0277885825	-0.0341891551	-0.0912628785	-0.0383306039	-0.0331206188	0.0141678123	-0.0316268954	0.0713720075	-0.1170969043	0.0001602415	0.0546517941	-0.0408801296	-0.0083609248	0.0160048513	-0.0904071751	-0.1272643053	0.0721436151	-0.0276950177	0.0245958322	-0.1061183	-0.1606664415	-0.0756234151	0.1419522475	0.028354522	0.063850629	-0.0043258548	0.2031409018	0.0251546208	0.1060992567	-0.1066013332	-0.0918451739	0.0341834926	0.0940394908	0.0315640938	0.0977038421	-0.0297365921	-0.0259626322	0.0271837292	-0.0897574271	0.0238534791	-0.0174406159	-0.1039894309	0.0367914307	-0.0469107796	0.047094273	0.0965848417	0.0327558107	0.1621845926	-0.0430937146	-0.1073698147	-0.0132400051	0.0020816553	0.0935037982	0.0153226783	-0.1038992182	0.0495920513	-0.1410122883	0.0094016193	-0.0404544254	0.0059929311	-0.0582410795	-0.0592534264	-0.0113472267	-0.0132180809	0.0085260482	-0.004845064	0.0605197012	0.0800749483	-0.0278686238	0.0047599216	0.091559697	0.0633961708	0.0545423149	-0.0456166607	0.0671883089	-0.0509310115	-0.164940699	-0.0572429641	-0.089593803	-0.0361742005	0.0897926388	-0.0391939323	0.0451611554	-0.0198325793	0.0049615961	0.0959593493	-0.0157139971	-0.1299709542	0.0101667089	0.0166828793	0.1794396047	-0.135399895	0.0121100821	-0.1261234901	-0.093998161	-0.021059353	-0.0655041598	0.0149903373	-0.0727676283	-0.0200485104	-0.1076997553	0.0576957916	0.0706522	-0.0078176	6.111486976000012e-05	0.00499173336484	0.137523	-0.027283	0.000744362089	0.018912575529	-0.0307515	0.0398242999999999	0.0015859748704899	0.00094565475225	0.00727544	-4.016999999999996e-05	1.6136288999999971e-09	5.29320271936e-05	-0.00125084	0.0	1.5646007056000002e-06	0.0	0.00312552	-0.0003079899999999	9.485784009999985e-08	9.7688752704e-06
753.9582220101137	0.6044911521269114	568453.0005366518	0.3654095529997207	850.0113065209725	4.805085327670554	722519.2212134907	23.088845006194838	724.1960328140767	0.8078439829259878	524459.8939436473	0.6526119007497236	750.7961394970413	585.3228259838601	0.998598	22.127804	0.0754762999999999	0.0387925	0.0391647451	0.1023091932	-0.0624121121	0.0683541066	-0.0273244498	-0.0925017034	-0.1013915887	0.0161417935	-0.0905790702	0.1031823445	-0.0031504426	0.0063721993	0.0781104332	-0.0255246172	-0.0023493532	-0.0376838216	0.0215224585	-0.0687630422	0.0386677267	0.0092654709	0.0142731524	-0.0352514975	-0.1691863829	-0.0305540159	0.0149105218	0.1877467411	0.0700854214	-0.0545893881	-0.0032165645	0.0932991836	-0.0513389498	-0.0051044247	0.0947619835	-0.1071953636	-0.0617624388	0.003378522	-0.0225695405	0.0715740656	-0.0922669487	-0.0268465051	-0.0713961257	-0.0577125125	0.0936250558	-0.1889617979	-0.1779392404	-0.0980718371	-0.0535499276	-0.0573361332	-0.0727075985	0.0504792116	-0.0983131675	0.0003183023	-0.0386833376	0.0473978069	0.0624224123	-0.0652341941	0.0019273308	-0.0159960299	0.0641110378	-0.0641952807	0.0471373389	-0.0022874808	-0.0622066029	-0.0872510462	0.0065185082	-0.0195999198	-0.1212289221	-0.0055049495	-0.1063135165	0.0231111497	0.0362982077	-0.0118311738	-0.0289983884	0.0742273166	-0.0249324814	0.0857308443	0.0336846643	-0.0586018956	-0.1338980869	-0.0767017857	0.1320914448	-0.1424441864	-0.0991336741	0.1294044887	-0.062786415	0.0112893712	0.0861463979	-0.0965303039	-0.0699902782	0.0239874609	-0.0584731377	0.082481042	0.0058863953	0.0738199032	-0.0401512958	0.206308508	-0.0164857293	0.0363353638	-0.0398575987	-0.150968111	-0.076012611	0.0422949342	0.0481739027	-0.1759224314	-0.0213056327	-0.0092670209	0.1470916514	0.0225847494	-0.0223783947	-0.1059762505	0.0637282764	0.0791132999999999	0.0084610999999999	7.159021320999835e-05	0.0062589142368899	0.162522	0.0249989999999999	0.0006249500009999	0.026413400484	-0.0526582	-0.0219067	0.00047990350489	0.00277288602724	0.00752869	0.00025325	6.41355625e-08	5.66811731161e-05	-0.00136982	-0.0001189799999999	1.8764068324e-06	1.4156240399999969e-08	0.00315548	2.9959999999999883e-05	8.976015999999928e-10	9.9570540304e-06
756.3292422230021	2.371020212888425	572033.9226416206	5.621736849925472	848.8281544662688	-1.1831520547037826	720509.2358146118	1.3998487845497825	723.7092152501824	-0.4868175638943057	523755.02823803487	0.2369913405159864	750.0160007594352	589.8288636759715	1.001056	22.182257	0.0373156999999999	0.0226193	0.0276555926	0.0064543031	0.1536421263	0.0026374119	-0.0533036798	0.0048503986	-0.0675130567	-0.0112707711	-0.0557232572	-0.1096564821	0.0895140747	-0.0827554065	-0.0295383842	-0.0407572369	-0.0009871236	0.0615554606	0.0745118235	-0.1327462299	0.1291820892	0.0431530118	-0.0111818884	-0.0734300237	0.0876482621	-0.0525907229	0.0369970355	0.0408978729	-0.0299053581	0.0144606159	0.0289392469	0.0530097583	0.191559662	0.1141727632	0.1166620609	0.0407289714	0.0724150586	-0.0383189428	0.0634975361	-0.1218039809	-0.0144434153	-0.0979046437	0.0183067403	-0.0610980621	0.1026476778	-0.0327335074	-0.0739159503	-0.0668892654	0.0170510944	0.1839740045	0.1006588716	-0.0131234453	0.3005436717	0.1034330892	-0.0615516107	-0.0593287213	-0.0320540075	-0.0658151829	0.0008833694	-0.0376570015	-0.0198039862	-0.1134603393	-0.0369296672	-0.1634137028	0.1733726802	-0.1326476365	0.1002240604	0.0365764378	0.0348703282	0.0157872402	0.0837135805	-0.070625657	-0.0419626928	0.0279221896	0.0018014809	-0.0096833647	-0.0377200114	-0.0535822112	-0.0522121683	-0.0208003644	-0.0867893851	0.0719198674	-0.077209538	-0.0525958357	0.0545329158	-0.0200747777	0.0621695726	0.0164895679	0.1042278954	-0.1424322575	-0.0275422779	-0.0839668613	0.0845370661	0.070878777	-0.0999048448	-0.032199828	-0.0256557504	0.0747102452	0.134785887	0.0335963227	0.1390631278	-0.0429772426	0.1646048655	0.036426236	-0.1241331354	0.0940493583	0.1215702353	-0.0421977256	0.0817243669	0.0032741149	-0.0246987197	-0.104071687	0.0695158277	0.0786433	-0.0004699999999999	2.2089999999990698e-07	0.00618476863489	0.162508	-1.3999999999986246e-05	1.959999999996149e-10	0.026408850064	-0.034098	0.0185602	0.0003444810240399	0.001162673604	0.00736829	-0.0001603999999999	2.5728159999999932e-08	5.429169752410001e-05	-0.00125084	0.0001189799999999	1.5646007056000002e-06	1.4156240399999969e-08	0.00324153	8.604999999999984e-05	7.404602499999971e-09	1.05075167409e-05
756.561261458427	0.2320192354249002	572384.9423395663	0.0538329256071552	854.37406665388	5.545912187611293	729955.0457706887	30.75714199269548	724.6960292225945	0.986813972412051	525184.3347709955	0.9738018161476524	752.6320931649354	598.8143186199657	1.049338	23.252132	0.0842782	0.0666834	-0.0490762973	-0.1142065602	-0.0437863306	-0.0487366998	0.0231969032	-0.0205556193	0.099967336	0.0313066256	-0.1190299456	-0.0051868847	0.0054250608	-0.0859129253	0.0279242598	-0.1245711919	-0.0078060928	0.0428282458	0.0286348763	0.0045183829	-0.0345308588	-0.0989856627	-0.133371257	0.1578030051	0.1141452918	-0.0438979103	-0.0879559649	0.003908525	-0.0191870381	-0.095383944	0.030300014	0.0767339659	0.0063375679	0.1697854051	-0.0873202897	0.0090109379	0.0810437706	0.006237653	-0.0343641694	0.0114343343	0.0899848443	0.1200644577	0.0053361295	0.044669229	-0.1043194285	0.0493198334	-0.0605517895	-0.0637851633	0.065865828	0.0320187323	0.0096348161	-0.185350457	0.0313549761	-0.0163746274	0.0192750153	0.1280217613	0.1888368944	-0.1327757701	0.0009053692	-0.0236740299	0.0859348049	-0.1120667156	-0.0193429307	0.0644822978	0.1483896759	0.0329403023	0.0320746498	-0.0459850367	-0.0649785629	-0.0828436665	0.1435115491	0.1193451787	0.0518419187	0.0397718904	-0.0595646546	-0.15403007	-0.0357234647	-0.0079333147	0.1020738035	-0.0210830139	0.1404360097	0.0659029643	0.0550453859	0.0161123138	0.0147177134	-0.168548374	-0.11604586	-1.85897e-05	0.0790671961	0.0930259799	-0.089671871	-0.0964645494	0.1285716734	-0.0160823021	0.0505464765	-0.0474646851	0.038893291	0.0908166451	-0.2136242596	0.1280957049	-0.0415931568	-0.046831065	0.0286808584	0.0064473434	0.0536468947	0.0498698818	0.0156814443	-0.0422320186	0.1594336648	-0.0100585085	-0.0270084943	-0.1019893188	0.0750362016	0.0797645	0.0011212	1.2570894400000062e-06	0.00636237546025	0.169583	0.0070749999999999	5.005562499999997e-05	0.028758393889	-0.100931	-0.066833	0.004466649889	0.010187066761	0.00726418	-0.00010411	1.0838892100000029e-08	5.27683110724e-05	-0.00119795	5.28900000000001e-05	1.4350842024999998e-06	2.7973521000000102e-09	0.00326951	2.798000000000037e-05	7.828804000000204e-10	1.06896956401e-05
758.0200998698259	1.458838411398915	574594.4718066609	2.12820951057291	855.0895660998057	0.7154994459256159	731178.1660527539	0.5119394571198633	725.3405770846399	0.6445478620454423	526118.9527654784	0.4154419464673505	753.2813371094965	588.9703640819168	1.08561	24.055889	0.0942139	0.0572886	-0.0460461424	0.1407775454	-0.0916483647	-0.1424596113	-0.1008615334	0.0882016832	0.1435953267	0.076801011	0.0671164364	-0.0196742458	0.0358179709	-0.0317703835	0.1749142911	0.1082145914	0.0255353257	-0.035497969	0.0082692051	0.0296782526	0.0655131267	-0.1184802289	-0.1227973526	0.1224577716	0.0949216473	0.0159492074	-0.0284923979	-0.0486343736	-0.2207773253	-0.1217462055	-0.1660465288	-0.0732584179	0.0189900351	-0.0110080426	-0.025656442	-0.0858122428	-0.0010366984	-0.1569653202	0.0058290075	-0.0953234522	0.068269866	0.0794160643	0.0511637674	-0.0743480921	-0.0357424266	0.0379291644	0.008372314	0.0825019786	0.03074106	0.0483507759	-0.0531508935	0.0600125326	-0.1122586514	-0.0008209149	-0.0191796752	-0.0857621093	0.0096331344	0.0011047469	0.0056038781	0.0349059854	-0.0006523813	-0.0432213032	0.0471727178	0.0536695401	0.0526087997	0.1040403845	0.0098016135	0.1313695163	-0.0410343994	-0.145855342	0.0507312335	-0.105553036	0.0362797623	0.062343723	-0.1706583144	-0.0353547294	0.0480963146	-0.035187122	-0.0110318709	0.0097267903	-0.0825339037	-0.0243973426	-0.0557722694	0.2324522715	-0.1143051236	-0.0201424336	-0.0304570325	0.090956685	-0.1269180614	0.0946612472	0.0012136874	-0.0574157941	0.068856977	0.0820027852	0.0620616407	-0.0518411332	-0.0228864611	0.0111403535	-0.0151391794	-0.0616218207	0.1243865523	0.1087095919	-0.005459172	-0.0317551345	-0.0177517486	-0.015903959	-0.0215036523	-0.0066359591	0.0794887564	0.0447068164	-0.0293067317	-0.0997327036	0.0802681812	0.0804574	0.0006928999999999	4.801104099999948e-07	0.00647339321476	0.158337	-0.011246	0.000126472516	0.025070605569	-0.156404	-0.0554729999999999	0.0030772537289999	0.0244622112159999	0.00695089	-0.0003132899999999	9.815062409999997e-08	4.83148717921e-05	-0.00125084	-5.28900000000001e-05	1.5646007056000002e-06	2.7973521000000102e-09	0.00343937	0.0001698599999999	2.8852419599999994e-08	1.18292659969e-05
759.0496065315513	1.0295066617253497	576156.3051757028	1.0598839665368736	852.3416547479837	-2.7479113518219265	726486.2964185311	7.551016797471807	724.6884481881872	-0.652128896452723	525173.3469374029	0.4252720975886463	750.7932720029528	603.7526983824645	1.153979	25.570868	0.2023486	0.113183	-0.0395349808	-0.0237894113	0.1550292681	-0.0653332734	-0.0076582115	0.1271978526	0.008819316	0.0679192212	-0.0817354973	-0.1398053826	-0.0209945164	0.0395767722	-0.1301976505	0.1132749896	-0.0166246652	-0.1109811157	0.0937353674	-0.0543826292	0.0987897996	-0.0131893204	-0.050113393	-0.1093679723	0.1296567101	-0.0391499441	0.0837676143	0.077019095	-0.0273951844	0.0076645341	0.0102022812	-0.0488276489	0.0333085345	-0.0129673547	0.0774168676	-0.037319867	0.2370612113	-0.0053881959	0.0375289428	-0.0094803941	0.0541603021	0.0710988111	-0.0874973211	0.1232520086	-0.0311260148	-0.0391396346	0.2003577056	0.0742444302	-0.0120508078	0.1437677771	0.035156652	-0.0848285791	-0.0464244333	-0.1153557976	-0.057310026	0.1437185373	-0.0821607858	0.0415983208	0.0999978023	-0.083606101	-0.0077812848	0.1117001845	0.0584324624	-0.097335521	-0.092332459	-0.0952339989	0.0073193901	0.0517019137	0.0520540578	0.0352970021	0.104176404	-0.1671256024	-0.0857470894	0.0210615532	0.0245076268	-0.0262988061	-0.1005103388	0.0025987262	0.0070668694	-0.009260579	-0.0035318765	0.0751968805	0.0648638041	0.0391126107	-0.0903927232	-0.2082795396	0.0681540557	-0.1002269279	0.0891713289	0.0745786342	-0.1568032007	0.1454135338	-0.0596410907	-0.0163836748	0.0957718463	-0.0722978559	-0.0500506725	-0.0881162213	0.120706393	-0.1047586658	0.0003410162	-0.0729988613	0.04384903	-0.1829132386	0.0141463779	0.0025472159	-0.0877542861	0.0995258003	-0.139598403	0.1156635335	-0.0315924503	-0.0973056967	0.0851916578	0.0866715	0.0062141	3.861503881e-05	0.0075119489122499	0.120309	-0.038028	0.001446128784	0.014474255481	-0.0562215	0.1001824999999999	0.0100365333062499	0.00316085706225	0.00806098	0.00111009	1.2322998081000005e-06	6.49793985604e-05	-0.00125084	0.0	1.5646007056000002e-06	0.0	0.00339098	-4.839000000000015e-05	2.3415921000000147e-09	1.14987453604e-05
