global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
793.754003229905	1.0599020734694022	1.1233924053447382	630045.4176435001	771.0993120677939	3.8169823267751326	594594.149071425	14.569354082913703	738.2030367494646	-0.8138444934625113	544943.7234661314	0.6623428595392516	723.6638530089704	705.4910745428713	1.002727	21.541985	0.0791663999999999	0.0413818	-0.0952377658	0.0081452596	-0.089518736	-0.1010483994	-0.0378211297	-0.1002291571	0.0198737728	-0.0404227684	0.0062515066	-0.0306830022	0.0848483658	0.0613658226	-0.0854486552	0.0024134687	-0.0500086803	0.1127464288	-0.0905712985	-0.0215490398	0.0909762401	0.1320082404	0.1766841132	0.0157304379	-0.0098752301	-0.0055828504	-0.0538902785	-0.0085090977	-0.0057742343	0.0804278376	0.0054095474	-0.1304337752	-0.2349797175	0.0504992376	0.0042400865	0.0041024021	0.0431519229	0.0081032287	-0.0552469034	0.1069016857	-0.006821332	-0.0214192519	-0.0529218326	0.0931339774	-0.0206292782	-0.0452277708	-0.0563013969	0.0882274218	0.0206211373	0.0427671657	0.0889372134	-0.0649280144	0.0567935478	-0.0943146546	0.1843044197	-0.1098234685	-0.0278777081	-0.0533696347	0.1034447129	0.0005292903	0.0093602287	-0.0157353563	-0.0008341079	0.1228993259	0.0144454332	0.0531114233	-0.0819869335	0.0584051002	-0.0040345292	-0.0055119676	0.098310522	-0.0873087404	-0.0881240227	-0.0001765817	0.1610774262	0.0428382089	0.0100790609	-0.0729799133	-0.0199165525	-0.1231706073	0.0514384874	0.1241081881	0.1118753658	0.0004917756	-0.0355052415	-0.1023278887	-0.0041125719	0.1013184994	-0.0213235281	-0.0247567522	0.0091579715	0.1511424259	0.0143531473	0.0163550279	-0.0035976882	0.0420008526	0.0743852013	0.0490851368	0.0734060123	0.0365316345	0.0369932887	-0.1429994058	-0.0779124707	0.1471819391	0.0072690919	0.1398956411	-0.095110374	0.0003261627	-0.0011853914	-0.1146833673	0.0035556678	-0.0133728	3.219999999999959e-05	0.00017883177984	1.0368399999999734e-09	0.0528513	0.0337501999999999	0.0027932599116899	0.0011390760000399	-0.0493812	0.0184435	0.00243850291344	0.00034016269225	-0.00155808	-0.00014	2.4276132864000003e-06	1.9600000000000043e-08	-0.00143815	-0.00017029	2.0682754225e-06	2.8998684100000007e-08	0.00110111	0.0002285199999999	1.2124432321e-06	5.222139039999999e-08	0.0
792.5715307136117	-1.1824725162933871	1.398241251789215	628169.6312977175	766.3886627399108	-4.710649327883061	587351.5823762688	22.190217090285135	738.9093091967459	0.7062724472813215	545986.9672176122	0.4988207697887471	724.5739732461495	701.6558575236035	0.992204	21.315907	0.13420352	0.0740385999999999	-0.0743097992	-0.060842407	-0.0399829972	-0.0434654126	0.0035054293	-0.0623104369	0.0631372399	0.0987050333	0.001792005	0.1055481424	-0.0154979331	0.0486782301	-0.0355531906	0.0011828576	0.0611271689	-0.0354029372	-0.141294481	0.0691000872	0.023745163	-0.1124742708	-0.0576375607	-0.0260366138	0.0542676289	-0.144497432	0.0740949013	0.0135471972	-0.1730881631	-0.0593227879	-0.027809235	0.0421210544	-0.0389923932	0.0802764018	0.0590035378	-0.0096842803	-0.0413186692	-0.109731058	0.0437677799	0.0515081667	0.0718035228	-0.143103799	0.0521783237	-0.0764977263	-0.0181659335	-0.0033546504	-0.0406432276	0.0940182985	-0.1204939329	0.1165068549	-0.0799389842	0.0902077819	-0.0530129265	-0.1678553484	0.0256112335	0.1123798965	-0.0708860495	-0.1780012119	0.091007595	-0.0633922139	-0.0361059694	-0.0213341091	-0.0271085492	0.0382767024	-0.0356842113	-0.0075742537	0.051244311	0.1136122203	0.1174201919	-0.0575481436	0.0249354879	0.1233828855	-0.0617392691	0.025598499	-0.0031855366	-0.0575552463	-0.0207887033	-0.1086050701	-0.0073554676	-0.030138622	-0.0512913112	-0.1454007292	-0.0490907743	-0.1337547794	0.0248098193	0.0337816495	-0.1240984469	0.1119618404	-0.0546158637	0.0023059966	0.1086804933	0.1021990437	-0.100172982	0.025937766	0.0884872942	-0.0099624296	-0.0477231943	0.0996569233	-0.0110104645	-0.1269051193	0.0411707688	-0.017519837	0.1090038513	-0.0004725701	-0.0844493307	0.0592514321	-0.185271483	-0.1423212962	-0.0035556678	-0.1144874327	0.0106533374	-0.0101512	0.0032216	0.00010304686144	1.037870656e-05	0.00202418	-0.0508271199999999	4.0973046724e-06	0.0025833961274943	-0.101531	-0.0521497999999999	0.010308543961	0.0027196016400399	-0.00169866	-0.0001405799999999	2.8854457956e-06	1.9762736399999992e-08	-0.00124715	0.0001909999999999	1.5553831225e-06	3.6481e-08	0.00087259	-0.0002285199999999	7.614133081e-07	5.222139039999999e-08	0.0
792.0585771232661	-0.5129535903455462	0.2631213858483864	627356.7895945329	764.827608756467	-1.5610539834437986	584961.2711161354	2.4368895392257515	739.0665708325846	0.1572616358387222	546219.3961222358	0.0247312221066708	724.4646704750559	700.633645848	1.026209	22.046453	0.21009732	0.116368	-0.0414134203	-0.1735241881	-0.0375140181	-0.002487084	0.0309300178	-0.0111242157	0.1419569113	-0.0294271951	0.0560029132	0.0884895298	-0.0571744391	0.1044957416	-0.0240864132	-0.0226432255	-0.0130351918	0.0024853538	-0.0165016453	-0.0463837558	-0.0024480588	-0.0150905905	-0.1405261782	0.016834327	-0.0707057845	0.1087666368	-0.0550672668	0.0411103269	-0.0723358367	0.0269212178	-0.0146750497	-0.103222432	0.1083748125	-0.0342506073	-0.0606363393	0.038873608	-0.0580894293	-0.0268190772	-0.0824608342	-0.065816282	-0.0403949002	-0.0812924534	-0.0158536502	0.0121293736	0.0119670228	0.0433024595	0.0114595466	0.004781278	0.0179859658	-0.0096892209	0.0263877841	0.028097727	0.0058720428	-0.0410156488	-0.0220235578	-0.0341052959	0.0239175846	-0.125196858	0.2414340202	-0.1029484116	-0.0481193128	-0.0414145849	-0.0685359435	0.0473726256	0.0336959739	-0.0135080039	-0.0330877757	0.0530668454	0.0465646175	-0.0615906473	-0.0648092296	0.0485285591	-0.0108274908	0.0839672967	-0.1313549902	-0.0611990386	0.0567815368	0.1206475462	0.0446223751	0.1051699935	-0.158603002	0.1062903112	0.0457080087	0.0740395626	-0.1195017732	-0.0259691517	-0.0430314864	0.0238099913	-0.07281264	0.0019481375	0.0597927796	0.0637979672	-0.0219089869	-0.0011377386	0.0996541006	-0.0127210678	-0.0246081596	0.0052273364	0.0045201996	-0.0646000006	0.0960837448	0.0187081799	-0.001102857	-0.1347014222	-0.0584164394	-0.0122378756	0.1207438841	-0.1325501787	-0.0059244253	-0.1140958982	0.017710062	-0.0133806	-0.0032293999999999	0.00017904045636	1.042902435999999e-05	0.0768428	0.07481862	0.00590481591184	0.0055978258987044	-0.0179557	0.0835752999999999	0.00032240716249	0.0069848307700899	-0.001695	3.660000000000165e-06	2.8730249999999995e-06	1.3395600000001208e-11	-0.00182205	-0.0005748999999999	3.3198662025e-06	3.3051001e-07	0.00126351	0.00039092	1.5964575201e-06	1.528184464e-07	0.0
791.8874464869291	-0.1711306363370113	0.0292856946931104	627085.727903589	760.7773109511895	-4.050297805277523	578782.1168581229	16.404912311435922	738.6184772115657	-0.4480936210188702	545557.2548783323	0.2007878931978028	724.2657084267993	691.9990771049314	0.994087	21.356361	0.1638831	0.0882133999999999	-0.0286488854	-0.1268962724	0.0729128347	0.0250144849	0.1073868141	-0.0161412481	0.0286650234	0.0693892535	-0.0408018188	-0.0174765129	-0.0369470055	0.1135231033	0.0154040824	0.0072941625	0.0621520544	-0.0659118044	0.0219589738	0.02992335	-0.0473890229	-0.1074210131	-0.0304733719	-0.0315909375	-0.0132213865	0.088992733	0.0407662875	-0.0678741121	0.093506751	0.1250805137	-0.0936861476	0.0029674995	-0.0544490698	0.1925622167	0.0688168991	0.0347861771	-0.0795148669	-0.047335093	0.0289382486	0.0285441681	0.1008107657	-0.1395525944	-0.2861763777	0.0023273485	-0.0541174251	-0.0034587108	0.0505891221	-0.0544781908	-0.073266108	-0.0228013571	-0.023269521	-0.0376098483	-0.0519261204	-0.1158027395	0.0289206427	-0.0059488241	-0.0117121412	-0.059012474	-0.0053342465	0.1489399888	-0.0006476228	-0.1340875273	-0.128178863	-0.0250785046	-0.0007975204	-0.0566621803	0.0886932243	0.0315703943	0.0663905343	0.0241256071	-0.040113755	0.0546085263	0.1176196822	-0.1112209406	0.03222655	0.0946397764	0.0313019909	0.0915542675	0.006727352	-0.0143461327	-0.1265834829	-0.0115199433	0.0331878231	0.0686639072	0.0375268402	0.0171417865	0.141075025	0.0809667506	-0.1515269916	-0.1500664839	-0.0158169652	0.0512556965	0.0340395181	0.2167395226	-0.0351576411	0.1075428524	-0.054442083	0.0738308645	-0.0590705178	-0.1894327379	-0.0384713765	0.1224432687	-0.0902258313	-0.0431781048	0.0261275747	0.1162212898	-0.018279982	-0.0455303327	-0.0082906521	-0.1135094328	0.0246987197	-0.0133888	-8.199999999999874e-06	0.0001792599654399	6.723999999999794e-11	0.0147661	-0.0620767	0.00021803770921	0.0038535166828899	-0.0736982	-0.0557425	0.00543142468324	0.00310722630625	-0.00176938	-7.438000000000019e-05	3.1307055844e-06	5.5323844000000286e-09	-0.00126518	0.0005568699999999	1.6006804324000002e-06	3.1010419689999985e-07	0.000973646	-0.000289864	9.47986533316e-07	8.402113849600001e-08	0.0
792.914835013566	1.0273885266368552	1.055527184665048	628713.9355845905	766.004330300218	5.227019349028524	586762.6340386856	27.321731275118573	739.1557458997379	0.537268688172162	546351.2166965979	0.2886576432902358	725.1838984236473	696.2995747149993	1.087214	23.357056	0.0877754	0.0437355	-0.0713502968	0.0169696711	0.0983958256	-0.0138941925	0.1267750732	0.0750268152	0.0174527277	-0.0820374386	0.0019162999	-0.1242990665	0.0566891004	0.1031492308	0.0140958659	-0.0720497905	-0.103807656	0.0701703451	0.1414644845	0.0275546533	0.0542303748	-0.1103029737	0.0675795219	-0.0043380445	-0.0347734434	-0.0213052184	0.1831159923	0.0281240956	0.057645552	0.0972552168	0.0127221295	-0.1200405615	-0.0530719385	-0.0339904035	-0.0212357853	0.0252282321	-0.1080409145	-0.0588361866	-0.0657751188	0.0510540452	-0.0239719424	0.0013770209	-0.1058791995	-0.0411068527	-0.0432933519	-0.0558803924	-0.0819243473	-0.0461330575	0.0299127434	-0.1787949416	0.0186734884	0.0024062882	0.0216573652	0.1004437738	0.0030530284	-0.1179267989	0.2735099583	0.0913435115	-0.1243052716	-0.0044212477	0.0067652157	0.1370007177	-0.0978477722	-0.0681281035	0.102669819	-0.0146869034	-0.0688285219	-0.0914446916	0.0797631464	-0.0093190593	0.0596688588	0.0548095924	-0.1801347039	0.0074553172	0.1911454971	-0.0079409326	0.0304178089	0.1310497555	-0.0300158868	-0.0335596139	0.0169752015	-0.0044521295	0.0010311054	0.0641430477	0.0254865259	-0.1110014645	0.1096655104	0.0493937074	-0.150590317	0.0038881162	0.0644943267	-0.052010926	0.1551001778	0.0926717967	-0.0814066474	0.0076907604	-0.0461087506	-0.1171508811	0.0733528949	0.1173024563	-0.0532697209	0.1041803662	0.0733425609	-0.0004242335	0.0497598159	-0.1821946451	-0.004605342	-0.0493301778	-0.0106533374	-0.1127290384	0.0315924503	-0.0134293	-4.0500000000000605e-05	0.00018034609849	1.640250000000049e-09	0.0344704	0.0197042999999999	0.00118820847616	0.0003882594384899	-0.0476558	0.0260424	0.00227107527364	0.00067820659776	-0.00191998	-0.0001505999999999	3.6863232004e-06	2.268035999999996e-08	-0.00182205	-0.0005568699999999	3.3198662025e-06	3.1010419689999985e-07	0.00110594	0.0001322939999999	1.2231032835999995e-06	1.750170243599998e-08	0.0
794.0623200021854	1.1474849886194534	1.316721799106987	630534.9680472531	769.7201983452859	3.7158680450678494	592469.1837407063	13.807675328356368	740.2301649675355	1.0744190677976349	547940.6971278648	1.1543763332471386	725.8373578309375	694.2671656513484	1.060988	22.793617	0.1005995894	0.0532986	-0.080235314	0.0734187529	0.0186579454	-0.0865397049	0.0838906856	0.1095591973	-0.1345648838	0.1125709703	-0.1131525378	-0.1041329238	0.0103144176	-0.0218399523	0.1037540902	-0.0676114951	0.1012201905	0.0167904824	-0.0222843097	-0.0064796552	-0.0651427909	-0.0260825845	0.0104964979	0.0720754237	-0.0795766767	-0.1030991345	0.0328710016	0.0788008955	-0.1022522974	-0.1085200565	-0.0665191609	-0.0926809363	0.0446204136	0.0055548613	-0.0118881242	-0.061680592	0.2828919659	0.0354483253	0.1158374204	0.0009839691	0.0696733697	0.0024906393	-0.0966448139	-0.0100360298	0.0667854728	0.0942483727	0.0293897869	0.0063465826	0.1025597899	-0.0016876745	0.0248308621	-0.0058349186	0.079894769	-0.1018155995	0.163781734	-0.0320880063	0.0841447195	0.0530613451	0.0087263174	-0.0552571594	-0.0471107927	0.0909010456	-0.0259269829	-0.1183742403	-0.0578271473	0.1379600864	0.0913523477	-0.0223839971	-0.0828697216	-0.0535959876	0.0203238298	0.0357043405	-0.0210615256	0.0933871717	-0.0400526321	-0.0603346198	0.0272260742	0.0664772857	-0.0103002952	-0.1485631677	-0.0428182971	-0.1330395507	-0.052557718	0.0019159206	-0.188348935	0.101635839	0.054257221	-0.0745818212	0.0662777893	-0.0946992439	-0.0560179888	0.0200828371	-0.1149061865	0.0466016493	-0.0116492985	-0.0237750617	0.1130440522	-0.012467375	0.0549961036	0.1302058492	-0.0493403794	-0.0300980686	-0.0507785347	0.1813693088	0.0142069854	-0.0380745063	-0.0264871778	-0.0489023964	-0.013011472	-0.1117560484	0.0383647583	-0.0134269	2.3999999999996247e-06	0.00018028164361	5.759999999998198e-12	8.696059999999998e-05	-0.0343834394	7.562145952359997e-09	0.0011822209049734	-0.0850347999999999	-0.0373789999999999	0.0072309172110399	0.0013971896409999	-0.00176806	0.00015192	3.1260361636e-06	2.307968640000001e-08	-0.00157044	0.00025161	2.4662817936e-06	6.33075921e-08	0.000932775	-0.0001731649999999	8.700692006250001e-07	2.998611722499995e-08	0.0
794.6079478245141	0.5456278223286972	0.2977097204991564	631401.7907458857	773.465189921331	3.744991576045095	598248.4000200406	14.024961904648723	739.3964446382099	-0.8337203293256152	546707.1023436254	0.6950895875308123	724.7806228023012	700.4570880569615	1.082932	23.265057	0.1721306893999999	0.0940712	-0.1044442032	0.0544030477	-0.0953039105	-0.1289017283	-0.0172770045	-0.0785127506	-0.0940590858	-0.065611556	0.087471113	-0.0453517481	-0.0500169796	-0.0521432954	0.0891564691	0.1319165805	-0.0502460763	0.0731025776	-0.0415677588	0.0096765275	0.0686246207	-0.0133197405	0.2120527769	-0.0917001662	-0.2136066272	0.0332049499	-0.0244485768	-0.093203639	0.0278740554	-0.0390972308	0.0983160824	-0.0688219515	-0.0627199045	0.0829351197	-0.0545611443	0.081436922	-0.144413454	0.1076936658	0.0754960811	-0.0184634009	-0.066245427	-0.1210968757	0.0527096253	0.0210832839	-0.0382587811	0.0681167391	0.0652451792	0.0463247376	0.0222391361	0.1170333631	-0.0520897743	0.0370299399	0.0848495921	-0.0827293222	-0.0543878629	-0.0571224398	0.0197945524	0.0579911161	-0.1045402138	-0.0509098979	-0.0280478167	-0.0971007749	0.0311549824	-0.011670484	-0.0997417402	0.0629230483	-0.1688302588	0.0124606963	-0.0091772609	0.1827176322	0.0813300112	-0.1149468056	0.0740673946	-0.1465520787	0.0908272292	-0.059370834	-0.0118372538	0.1405763392	0.0390209863	-0.0668321727	0.0362060513	-0.0200126626	0.1349454593	-0.1222704648	-0.0020418982	0.0531533597	-0.0037341746	0.0122902126	-0.054826559	-0.0187308192	0.196369586	0.1039834463	-0.0110983813	-0.0554654941	0.0505833653	-0.162961616	-0.0068240075	0.026872037	-0.0590311295	-0.0933793311	-0.0218656766	0.0507284842	-0.012702704	0.0390674062	-0.0345033836	-0.0144615084	0.0636847372	0.0227050406	-0.0153640485	-0.110592125	0.0449896151	-0.0155841	-0.0021571999999999	0.00024286417281	4.653511839999999e-06	0.0457071	0.0456201394	0.00208913899041	0.0020811971188754	-0.0106912	0.0743435999999999	0.0001143017574399	0.0055269708609599	-0.00232385	-0.00055579	5.4002788225e-06	3.0890252410000025e-07	-0.00161904	-4.859999999999999e-05	2.6212905216e-06	2.3619599999999987e-09	0.00132858	0.0003958049999999	1.7651248164e-06	1.5666159802499997e-07	0.0
793.9373278725038	-0.67061995201027	0.4497311200342568	630336.4805893316	768.8860873288729	-4.579102592458071	591185.8152879032	20.968180552256225	739.1704753138149	-0.2259693243950096	546372.9915756511	0.051062135567537	724.493148232203	692.2212227064585	1.072075	23.031803	0.1695037	0.0928008	-0.0775479735	0.015770413	-0.1163157581	-0.1069644746	0.0158455958	-0.1457296354	-0.0085209097	0.0480179017	-0.1425140971	-0.0485201894	-0.0263780339	-0.0258932661	-0.0023637861	-0.0216355008	0.1008480344	0.1010862707	-0.0825923837	-0.0453200376	-0.0504616914	0.097534561	0.1330350508	-0.0016203617	0.0019172658	-0.0535079227	-0.086926696	-0.0024633902	-0.0564978761	0.0544167427	-0.1184917027	0.0134802711	-0.1355272758	-0.1183409278	0.0936672446	0.0347994263	0.0771069671	0.0177841124	0.0412446555	0.0440649258	-0.0173022574	-0.0279151412	-0.1000232151	-0.0123871904	0.1465141541	0.0193737941	-0.1980511797	-0.1180104775	-0.0146048425	-0.0433961232	0.0887892774	-0.0038420779	0.0576930666	0.1004796124	-0.1583197225	0.0558995081	0.0257703948	0.0793402132	0.0413766143	0.1894156988	0.0888013076	-0.1043771135	0.0101260328	0.0553867521	-0.045493316	0.1275192538	0.0558429575	0.0721918804	-0.031725312	-0.0264794459	-0.0195185493	-0.0891001214	-0.0476459646	-0.0197608609	0.0906758634	0.0485692445	-0.0655657398	-0.1285138909	-0.1121732184	-0.103554851	0.0337595193	0.0007491349	-0.0911661441	-0.0255355595	-0.1934287176	-0.0497632483	0.0720289127	0.1047786792	-0.0345988754	-0.0099246176	-0.0884488813	0.0038531843	0.0264740989	0.0120006247	-0.0401978667	-0.0883138979	-0.0319397828	0.0370161208	0.1079345784	0.0953584272	-0.0376862593	0.0861727746	-0.0462419339	-0.0656588397	0.0033004869	-0.0130296233	0.0826863978	0.1032576624	-0.017710062	-0.1092392569	0.0514415587	-0.0134168	0.0021673	0.0001800105222399	4.697189290000002e-06	-0.0113076	-0.0570147	0.00012786181776	0.00325067601609	-0.0797792999999999	-0.0690880999999999	0.0063647367084899	0.0047731655616099	-0.00203999	0.0002838599999999	4.161559200100001e-06	8.057649959999996e-08	-0.00145482	0.00016422	2.1165012324e-06	2.6968208400000027e-08	0.000951988	-0.000376592	9.06281152144e-07	1.4182153446400006e-07	0.0
793.0644100697112	-0.8729178027925855	0.7619854904322351	628951.1585192191	767.2743125892329	-1.6117747396400546	588709.8707592798	2.597817811341766	738.592626794089	-0.577848519725876	545519.0683545924	0.3339089117493861	724.1316654714577	690.8748627033596	1.050361	22.565315	0.1686481	0.0932264	-0.0630365992	-0.0437228687	-0.1276516613	-0.0663955656	0.0363443439	-0.1058067961	0.0335598646	0.0306611367	0.0836451803	-0.1062365813	-0.0247161298	0.1005848681	0.0126448162	0.1337169798	-0.0636853057	0.0321868753	-0.211594949	0.0448259616	0.0110603816	-0.0026720041	-0.0008989841	-0.0440588794	0.0943569516	-0.0839602042	0.0585542198	0.0336702975	-0.005290206	-0.0795681174	0.0240667478	-0.007835343	0.0746730717	-0.0780278436	-0.002992477	0.0650162458	-0.0876489442	0.0196784784	0.1385676065	0.129161779	-0.0129079353	-0.0072537324	0.1424097697	-0.0581376451	0.0455212612	0.0416019651	0.0294701506	-0.1967962412	0.0391515405	-0.0372284044	0.0695179175	-0.1422677798	-0.0903153039	-0.0547408308	-0.0083798397	-0.0399866857	0.0747114019	0.0214095927	-0.1570791619	0.2234782607	0.066537263	-0.0606929136	-0.0728248983	0.061881125	-0.0901280114	-0.0366023904	-0.1172297313	0.1602636093	0.030610365	-0.1008819029	-0.028669907	0.0309829363	-0.0514022129	0.0130034657	-0.0144108194	-0.0940150954	0.0603160045	-0.0423390768	0.0738110351	0.0316381915	0.1267861035	-0.0925344848	0.0073864665	0.0422112333	0.0443224535	0.0646913327	0.0714560747	0.0132809349	-0.0379715294	0.0145333575	0.1651368797	-0.097302421	-0.2130976479	0.0839957678	-0.1047462087	-0.0594342966	0.1203097898	-0.0855497859	-0.0100973447	0.0170062377	0.1147646	0.064358869	-0.0681574602	0.0250370407	0.0260738805	-0.0465964333	-0.0248664007	0.0209586304	-0.0200485104	-0.1076997553	0.0576957916	-0.0134136	3.2000000000000778e-06	0.00017992466496	1.0240000000000498e-11	0.0605424	0.07185	0.00366538219776	0.0051624225	-0.025363	0.0544162999999999	0.000643281769	0.0029611337056899	-0.00232385	-0.0002838599999999	5.4002788225e-06	8.057649959999996e-08	-0.00167817	-0.00022335	2.8162545489000004e-06	4.988522250000009e-08	0.00129235	0.000340362	1.6701685225000002e-06	1.1584629104400005e-07	0.0
793.3152120168238	0.2508019471125635	0.0629016166754531	629349.0256172981	765.8580581839619	-1.4162544052709336	586538.5652853089	2.0057765404493257	739.9053784294227	1.3127516353337114	547459.9690287872	1.7233168560713337	724.9792875436225	686.8681690344307	1.062941	22.835573	0.18327123	0.0961943	-0.0633780366	-0.0580219237	-0.1185649092	-0.0620432544	0.0680044816	-0.1315248082	0.028837642	-0.0624306953	-0.1147602142	-0.1312267235	-0.0385573774	0.083828112	0.0226602735	-0.1085904851	0.047912246	0.0210694481	-0.141391759	-0.1653666725	-0.0192088576	-0.0031348036	0.0219577693	0.0793122051	-0.0733349325	-0.0124411559	0.1068833998	0.0321438065	-0.0688297905	0.0089416177	-0.1222180146	-0.0255009059	-0.0260084658	-0.0093939103	-0.0929767372	0.0654768024	0.0372951872	-0.0577749786	-0.0624703424	0.0424599082	0.0060843776	0.064180487	0.1208450805	-0.1122205697	0.0061183989	0.0614877039	-0.0475242093	-0.1285221862	-0.1328212737	-0.0249607137	-0.028419147	0.067964251	0.0729961289	-0.1003576628	-0.1503207191	0.0095676054	0.0652500225	-0.0930194056	0.0078981395	-0.0543725347	0.050963851	0.1376498098	-0.0753252398	0.0556499345	0.056682359	0.1194171867	0.047465271	0.1431046435	-0.0601537023	0.0396931022	-0.0780265016	-0.0129780154	-0.0602190566	0.0548497424	0.0639598549	-0.073917474	-0.046850627	0.0270653232	-0.0598928743	0.0222164242	-0.121307288	-0.006251602	-0.1068481936	-0.009804716	-0.0316171401	-0.0202944988	-0.0105745757	0.1205137421	-0.0193434519	0.1386206751	0.089044517	0.0081406633	-0.0367838632	0.0347999622	-0.0519684355	0.0417658039	0.0660682242	-0.0254479179	-0.0359722814	0.0250788931	-0.0754591504	-0.0016680058	0.0093965404	-0.0650336187	-0.1053473853	0.0060183393	0.0605074996	-0.1308575222	-0.0223783947	-0.1059762505	0.0637282764	-0.00770226	0.00571134	5.93248091076e-05	3.26194045956e-05	-0.00673529	-0.06727769	4.53641313841e-05	0.0045262875717361	-0.086457	-0.061094	0.007474812849	0.003732476836	-0.00183244	0.00049141	3.3578363536000003e-06	2.414837881000001e-07	-0.0015021	0.00017607	2.25630441e-06	3.100064490000006e-08	0.000976066	-0.000316284	9.52704836356e-07	1.0003556865600001e-07	0.0
