global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
767.7627116121403	0.3454449064992104	0.1193321834262482	589459.5813420265	915.0526780868892	-4.179615506276491	17.469185780306887	837321.403673988	752.434281900358	0.1449769282212401	0.0210183097164666	566157.3485789073	776.2407244453041	504.627862103472	0.917415	20.755707	0.26940463	0.139487	0.1122271555	0.0712108775	0.0888721262	-0.1584192619	-0.1284048621	-0.0458828916	-0.0672733404	-0.0347216957	-0.0020987458	-0.1111296769	0.0744338628	-0.0635136932	0.0847782247	-0.0656199985	0.0983736484	0.1148838682	0.0544530507	0.0620857611	0.0708097749	0.0134358791	0.0275903637	0.1877078963	-0.1137682994	0.052636204	0.0394751763	-0.1124075539	0.0507081348	-0.2196262682	0.0023637666	0.0193607506	0.0074828119	0.0834777365	0.1460760355	-0.0079032293	0.1648115194	0.0996735601	-0.1260180743	-0.0650822047	-0.0818840485	0.012739314	0.130003037	0.0207271494	-0.0171293258	-0.0714833823	-0.0383210291	0.1576055465	0.0783580411	-0.0881851372	-0.0623682377	-0.0850979781	-0.0525278905	0.0622534005	-0.0023678061	-0.052362365	0.0171205105	0.0401239749	0.0250504002	0.1013804836	-0.0135398749	0.0532980078	0.0033712046	0.145699679	-0.0082170217	0.0066828796	-0.0266171368	-0.0878205383	-0.0391850088	0.0159590557	0.1458772032	-0.2040703199	-0.0462541859	0.0272038393	-0.0113499625	0.0559888934	-0.0490850169	-0.1240204785	-0.0025524018	0.049287992	0.0152103576	-0.1179771703	-0.1060420986	0.1259318095	0.1028574127	0.1174416513	0.1607688981	0.1217072583	0.077890364	-0.2517059218	-0.0012700441	-0.0541298809	0.0431494455	-0.0104939752	-0.1112386979	-0.0288983942	-0.0452629743	0.1029547667	0.013011472	-0.1117560484	-0.0383647583	0.00968833	0.01963454	9.38637381889e-05	0.0003855151610115	0.0376467	-0.0523812999999999	0.0027438005896899	0.0014172740208899	-0.0547926	-0.0976558999999999	0.0030022290147599	0.0095366748048099	0.00261394	0.0011094	6.832682323599999e-06	1.23076836e-06	1.28252e-05	-0.0001533978	2.353088504484e-08	1.6448575504e-10	0.00266818	0.00073186	5.356190595999999e-07	7.1191845124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.9332772123623	3.170565600222062	10.052486225311483	594338.1179133931	916.2894428447491	1.2367647578599872	1.5295870662844728	839586.3430687408	752.6908719148009	0.2565900144429633	0.0658384355118401	566543.5486638632	776.1792173478464	513.464305975832	0.99166	22.435429	0.184458069	0.111995	0.1446790443	0.0576656886	0.0684375674	-0.1276297124	-0.1517252458	-0.053860618	-0.0688091649	0.0220552101	0.032120053	0.0245440046	-0.0310672817	-0.0141968495	-0.0245892815	-0.1198895228	0.122567565	0.1573535109	0.0102290691	-0.156593323	-0.0800716867	0.0971785577	0.0715743895	0.0105201683	-0.2063783645	-0.0342736944	0.1765072254	0.057344426	0.0994436485	-0.0445471039	0.1568915794	-0.0557000174	-0.1235667065	0.0048564348	0.0226778143	-0.1282097189	0.0097197562	-0.0176549544	0.0189160867	0.0889331095	-0.0653798883	-0.1046801842	0.0957649192	0.003435609	0.067292084	0.0878430706	0.1325529084	0.2576232352	-0.0753302669	0.0729549133	-0.0036872704	0.0227570158	-0.1248816859	0.0479817838	0.1030251461	0.1204878042	-0.1232759722	-0.0897719595	0.0509858169	0.1182368304	0.0120622139	0.053541945	-0.0606675135	0.0244834692	0.0516518779	-0.1887743246	0.1700248369	-0.0163824544	-0.0169058472	-0.0773272367	0.0970864524	-0.2621051644	0.0985269106	-0.1439423863	0.1944383333	-0.0693296107	0.0388696485	0.1034638705	0.159283351	0.002594167	-0.0533153406	-0.0550824304	-0.1269539098	0.2030196159	0.0210584033	-0.081106443	-0.12817166	0.0017733994	0.0006088618	0.0259172954	0.0441002145	-0.0820955056	0.0806650386	0.0485839502	-0.1336194358	0.0342505066	-0.0144829281	0.079613168	0.0106533374	-0.1127290384	-0.0315924503	0.000512221	-0.009176109	2.62370352841e-07	8.4200976379881e-05	0.0747024	0.0370557	0.00137312490249	0.00558044856576	0.0255302	0.0803228	0.00065179111204	0.00645175219984	0.00152708	-0.0010868599999999	2.3319733264e-06	1.1812646595999996e-06	3.68044e-05	2.39792e-05	5.750020326400001e-10	1.3545638593600002e-09	0.00262095	-4.72300000000001e-05	2.2306729000000093e-09	6.8693789025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.1625353743619	-1.77074183800039	3.135526656845	591611.0058235166	917.6896583149398	1.4002154701906877	1.960603362961328	842154.308978191	751.8871213825873	-0.8037505322135985	0.6460149180336429	565334.2433009936	776.2272910576457	512.5651008885684	1.401026	31.696993	0.321713951	0.161469	0.0881564575	0.1200966354	0.1399288308	-0.124126728	-0.1253168507	-0.0809570177	0.0775073167	0.0967726503	0.2154992698	-0.2957510965	-0.0251702599	0.0208154216	-0.0621901072	-0.05924995	0.1026230194	0.1253650766	0.1207908046	0.1750596385	0.0297858056	0.1764310493	0.0342220903	0.1710650574	-0.2196178745	0.1883001776	0.0511515617	0.0689408992	0.3022956565	0.0214449708	-0.194056979	-0.1090235619	-0.0085160085	-0.2692375907	-0.1176404323	-0.0003024509	-0.1890356714	0.1155961379	0.083124286	-0.0047405416	0.0476125897	0.0295396047	0.0679151305	0.0011320705	-0.0307458358	-0.0963939323	-0.079642322	-0.1002081984	-0.10400535	0.0789617673	-0.0652964089	0.0496060138	-0.1210830902	-0.0065253853	-0.0454047691	-0.113719372	-0.0364863567	-0.0094976974	0.0928101607	0.1241610702	-0.098325406	0.1291602721	0.2500422195	0.25102682	-0.0863151532	0.0917529843	-0.0460137657	-0.0319211975	0.1703100339	-0.0290533381	0.0427863103	-0.2750626661	0.1577591678	0.2335447626	0.1047944229	-0.1486027447	-0.1810891938	-0.0586916562	0.1054177362	-0.0431917857	-0.0163915418	0.0960060921	-0.0281765511	-0.0603552533	-0.2076691184	0.0194996816	0.0235377613	-0.0508930961	0.0575364033	0.0447680521	-0.0954095519	0.2035687034	0.0922917596	0.0437613991	0.0208282544	-0.0523918347	0.094882049	-0.0731289657	0.0082906521	-0.1135094328	-0.0246987197	-0.0362564	-0.036768621	0.00131452654096	0.0013519314902416	0.0374386	-0.0372638	0.00138859079044	0.00140164876996	-0.0604364	-0.0859666	0.00365255844496	0.00739025631556	0.00353679	0.00200971	1.2508883504100002e-05	4.0389342841000005e-06	0.000813983	0.0007771786	6.0400657629796e-07	6.62568324289e-07	0.00217354	-0.00044741	2.001757081000001e-07	4.7242761316e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.2782478560155	-0.8842875183464685	0.7819644151033558	590251.4661287091	910.8171031569028	-6.8725551580370166	47.2320144002612	829587.7954031321	750.4717545055498	-1.4153668770375134	2.003263396614924	563207.8543106383	777.1763450473594	528.1902739978573	1.66121	37.58342	1.01242385	0.581049	-0.1226199304	0.0828474861	0.071649088	-0.0328743068	0.1100989139	0.0341132677	-0.0259416486	-0.28979108	0.1773682311	-0.0330191753	-0.0893625603	0.270403607	0.2406102948	-0.0416046256	-0.1068763171	0.0556398176	0.0791843294	0.2200245358	0.0593509497	0.1009221049	-0.2906125595	-0.0887195863	-0.2167820448	-0.1243602919	0.1908439129	0.031957021	0.0613807882	-0.0809093568	-0.0902866426	0.1739012262	0.0179171662	-0.1719977415	0.1027701124	0.0357224468	0.0832373472	-0.0275028421	-0.0117958853	0.0279117353	0.0640323473	0.0255738121	-0.010119979	0.1231848547	0.0384061228	0.0034263965	0.0702739513	-0.0744153638	-0.1380723814	0.0957945901	0.1342841964	-0.0794503555	0.0032441333	0.0257108002	0.0301944435	-0.0363914443	0.0392606116	-0.0647524638	-0.0198514905	-0.1007103457	0.025680123	-0.1557917258	-0.371268647	0.3352623466	0.1423295209	0.1891631674	-0.0164196548	0.1529242267	0.1701736296	0.0053364485	0.0290227972	-0.2494053803	-0.0248141494	0.2397872395	-0.2609730535	0.183619758	-0.0289170484	0.0123513706	-0.1285723627	0.0265136579	-0.0192940868	0.0991034462	-0.086526735	0.0756444998	-0.0066637697	-0.097420983	-0.0431040096	-0.1852599202	-0.0895651218	0.0329247397	-0.0043342375	0.005151848	-0.0165180229	-0.0693215754	0.0580964668	0.0111161074	0.1844652935	-0.0375327731	0.0059244253	-0.1140958982	-0.017710062	-0.0508974	-0.014641	0.00259054532676	0.000214358881	-0.192636	-0.2300746	0.05293432156516	0.037108628496	-0.518292	-0.4578556	0.2686265972639999	0.2096317504513599	0.00722768	0.00369089	5.2239358182400005e-05	1.36226689921e-05	-0.00108873	-0.0019027129999999	3.620316760369e-06	1.1853330129e-06	0.00277699	0.00060345	3.641519025000002e-07	7.7116734601e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0
769.9833648585162	1.7051170025007425	2.907423992217116	592874.3821588429	900.969351473668	-9.847751683234833	96.97821321465447	811745.7722948819	750.2529422266003	-0.2188122789494855	0.0478788134190674	562879.4773196705	774.7074316386422	538.1579662354875	1.206156	27.288219	0.2472792	0.178898	-0.2065105632	0.031121838	0.0271659382	-0.0244055303	0.1847508704	0.2383486162	0.0332149315	-0.1836243393	0.0552168424	0.0402947499	-0.0567696578	0.0984568974	0.0619699463	-0.1227837331	-0.1566298283	-0.0177748946	-0.0149820132	0.1310622607	-0.0065531412	0.0517975264	-0.0720201525	-0.0740802552	0.0481412643	-0.13369894	0.0194985295	0.0672431965	-0.0392555309	-0.0794434949	0.0455088939	-0.0831504036	0.0146461029	0.0711307538	-0.0044928656	-0.0572593993	0.103026372	-0.0668616824	-0.1758935904	0.0476841856	0.1244782411	0.0398772876	0.0515605395	0.0392673438	0.0712237462	-0.1215246746	0.0137450423	0.0687628263	-0.0300187318	0.1425940494	-0.0429976556	0.0153376956	-0.044197805	0.0570702372	0.0159728321	0.0421230631	0.0603561775	0.0583775798	0.2191115398	-0.1415057793	-0.0058399237	-0.1577626361	-0.2116828391	0.0988166534	0.0331961106	0.1840799182	0.0349812687	0.1084085539	0.024925242	0.0985621893	-0.038542317	0.0706349574	0.0084106862	-0.1865955883	0.1882897253	0.1555744424	0.0117123869	-0.047023864	-0.0880914679	-0.0173356436	-0.0304078546	0.0632092156	-0.0169283142	0.1975786605	-0.0855407931	0.1094794043	-0.0396075696	-0.0269460696	0.0174980574	-0.0459265651	0.0841319438	-0.0668574913	0.1095459854	0.0008501512	0.0220966016	0.0941553391	-0.0447569513	-0.0469472984	0.0035556678	-0.1144874327	-0.0106533374	-0.0549766	-0.0040791999999999	0.00302242654756	1.6639872639999985e-05	-0.200969	-0.008333	6.943888900000012e-05	0.040388538961	-0.649898	-0.131606	0.4223674104039999	0.017320139236	0.00919616	0.00196848	8.45693587456e-05	3.8749135104e-06	-0.0010795	9.230000000000044e-06	8.519290000000084e-11	1.16532025e-06	0.00268948	-8.750999999999984e-05	7.658000099999973e-09	7.233302670400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.1645653610644	-0.8187994974517778	0.670432617027284	591614.1286070752	909.31603773629	8.346686262622029	69.66717156664329	826855.656484426	751.7013808497443	1.448438623143943	2.097974445015121	565054.9659714123	775.7925314321052	533.12398150744	1.12371	25.422949	0.1283637	0.0621033	-0.1717708685	0.1163661649	0.0695566909	0.0159461873	0.1469223482	0.0760448616	0.1417716634	-0.0540665355	0.0984881169	0.0119719442	0.077982031	-0.0479207002	-0.0685910941	-0.2179152478	-0.1710714681	0.1095427295	-0.0072829366	0.0849263938	-0.0189799556	0.0443642411	-0.20750326	0.0067932566	-0.0834636973	-0.1872174054	-0.0014729928	0.0119571574	0.0853252453	-0.054072177	0.088482767	-0.1290938517	-0.0687891447	0.1469499277	-0.0081867567	0.0744760732	-0.0355746017	0.0798086024	0.0182070335	-0.0734966024	0.0444519703	0.129785724	0.0524261507	-0.1537351176	-0.0025541048	-0.2063479966	0.0763054879	-0.047298889	-0.0500322867	-0.2302515153	0.0301358286	-0.0183194978	0.0081317883	-0.0444827502	0.0914376918	0.048673753	-0.0246119501	-0.0494866906	-0.001159424	-0.1175114024	-0.1806264213	-0.0998881466	-0.0917005361	-0.0007627728	-0.0182424981	0.1234021276	0.0754436632	0.0907302686	0.1554261203	0.1497776818	0.0805955168	0.0123718579	0.1000136693	-0.055321594	0.386701606	-0.0563479914	-0.1592810694	-0.1599336404	0.0239943962	0.0804713961	0.0849651046	-0.0532399125	-0.0719933078	-0.0745724593	0.0567972078	0.043421824	0.0248614258	0.0108208086	-0.0447802688	0.0896104362	0.0412204235	-0.0137722564	-0.0125701724	0.0217201458	0.0520455342	0.0442497665	-0.0479261475	0.0421781499	0.0011853914	-0.1146833673	-0.0035556678	-0.060395	-0.0054183999999999	0.0036475560249999	2.9359058559999966e-05	-0.181246	0.019723	0.000388996729	0.0328501125159999	-0.668261	-0.018363	0.446572764121	0.000337199769	0.0087131099999999	-0.00048305	7.591828587209827e-05	2.33337302500096e-07	-0.000814514	0.0002649859999999	7.021758019599998e-08	6.634330561960001e-07	0.00174033	-0.00094915	9.008857225000004e-07	3.0287485089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.4386655457224	-0.725899815342018	0.5269305419135758	590497.9827056907	912.23281508289	2.9167773466000426	8.507590089639185	832168.7089140543	749.451885467622	-2.2494953821222907	5.06022947418951	561678.1286309736	775.5796934669177	539.5363827766497	1.00892	22.825933	0.1955944	0.123565	-0.1950982223	0.0486158286	0.0541880394	0.0122319426	0.1674174332	-0.0288286753	0.0522306341	-0.0680766419	0.1381028886	-0.0174177811	0.0145931094	0.0795040681	0.0636349457	-0.0470812897	-0.1897836984	-0.0391202138	-0.0420793397	-0.0303293676	-0.0534289865	-0.0007341988	-0.1740457954	-0.120928077	-0.1117694756	0.0471619175	-0.1658157054	-0.0156057957	0.0064604629	0.1292900985	-0.0446649191	0.0413097812	-0.1051596302	0.0927249803	0.013216629	0.027474369	-0.125655178	0.1478445681	-0.1095006864	-0.1642302251	-0.0612630366	-0.0367116476	0.0957796479	0.0190345598	-0.0454615211	0.0571363426	0.0102557507	-0.0315025432	-0.0824736497	0.0714073812	-0.0513554822	-0.171216008	-0.0973345593	-0.0213350966	-0.1700435663	-0.0304089873	-0.0042028189	0.0538693302	0.2011292513	-0.1659725127	-0.0097233298	-0.0247195138	-0.0859602681	0.0246865445	-0.1177750726	0.0358739525	0.1273879367	0.0375920349	0.2209152337	-0.0026841276	-0.0866732598	0.0508716341	-0.040950049	-0.0347892982	-0.003475818	-0.0726531516	0.0410341821	-0.0357046992	0.2328343848	-0.1501889679	0.1724473324	-0.0012783923	0.0147538525	0.0506350764	0.0967664783	-0.0855612848	0.1145430727	-0.1061974831	-0.0851901111	-0.0116809159	-0.0143956807	0.1295769754	-0.0460778523	0.0552007998	0.0103061251	-0.0215633206	-0.0987945908	0.0110955437	-0.0011853914	-0.1146833673	0.0035556678	-0.0365499	0.0238450999999999	0.00133589519001	0.0005685887940099	-0.152366	0.0288799999999999	0.0008340543999999	0.023215397956	-0.682416	-0.014155	0.465691597056	0.000200364025	0.0109347	0.00222159	0.00011956766409	4.935462128100442e-06	-0.00106368	-0.000249166	6.208369555599999e-08	1.1314151424e-06	0.00184386	0.0001035299999999	1.071846089999998e-08	3.3998196996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.6707940683957	-2.7678714773267075	7.66111251499873	586251.7648893276	910.784388416888	-1.448426666002092	2.097939806785936	829528.2021839246	749.1507670570476	-0.3011184105744178	0.0906722971868636	561226.8717821628	774.7417400565369	530.0706320654459	0.918784	20.78668	0.166083	0.102239	-0.1920719309	0.0573955694	0.0484250309	-0.0746415465	0.1782717836	-0.0604588844	0.0009693691	-0.029214992	0.1104281488	-0.0043569819	-0.004528126	0.0850604771	0.0070679457	-0.0763103295	-0.1925743544	-0.0489224487	-0.0233004332	-0.0237745966	0.0268206	0.1100902581	-0.1267263574	-0.0972177921	0.0642223047	0.0766801646	-0.0329182044	-0.0406233215	0.029459209	-0.0204087422	0.0031042731	0.1008428069	-0.0521752797	0.002048671	-0.0751164829	0.1735430584	0.0452487795	-0.1017432872	0.0808075197	0.0154051914	-0.2004524975	-0.0593480439	0.0186190699	0.132158301	-0.0616634687	-0.0631766003	-0.045798493	0.0410219563	0.0210724658	0.0547077587	0.0505091669	-0.0776327835	-0.0342953714	-0.0450088103	0.0311873577	0.0310446306	0.0343123638	-0.1495303669	0.174031955	-0.1794794196	-0.0446493939	0.0011870055	-0.0025773866	-0.0076049158	-0.1388280649	0.0067050164	0.0630279697	0.0443788727	0.1768869326	0.0084271924	0.0261431154	0.1189877791	-0.1244176949	0.0217406391	0.0516044763	-0.0514152826	-0.12764564	0.0668577032	0.0419464459	-0.0634988968	-0.0509595107	-0.0645628622	0.1070810797	-0.0796887072	0.1422949344	0.0085054548	-0.1514407292	0.0361010133	0.020517506	-0.0055349146	0.0219243868	-0.0083124496	-0.0279407293	0.0245483325	-0.0020627297	0.0442331795	-0.0336910868	-0.0868191017	-0.0035556678	-0.1144874327	0.0106533374	-0.0346779	0.001872	0.0012025567484099	3.504384000000021e-06	-0.246516	-0.09415	0.0088642225	0.060770138256	-0.71818	-0.035764	0.5157825124000001	0.001279063696	0.0104778	-0.0004568999999999	0.00010978429284	2.087576099999997e-07	-0.00121537	-0.0001516899999999	2.3009856099999968e-08	1.4771242369e-06	0.00176651	-7.73499999999999e-05	5.9830224999999845e-09	3.1205575801e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.3028493257618	0.6320552573661189	0.3994938483641508	587220.0568847812	909.4325071302532	-1.3518812866348071	1.8275830131533812	827067.485025218	749.8106765895127	0.6599095324651216	0.4354805910383354	562216.0507276228	775.3452642570674	528.8743124587091	0.772849	17.485031	0.1301589	0.0642866	-0.1935158183	0.0261048816	0.0448936312	-0.0812648183	0.1655672631	-0.0686832419	0.0028114256	-0.025418243	0.0213975712	0.0261149171	0.0145070684	0.195891962	0.0620223208	-0.0460337022	-0.2056447246	-0.0005060282	-0.0167826035	-0.071621436	-0.0816399528	0.0719052582	-0.0868173774	-0.0817320768	-0.038197178	0.1044660461	-0.0909574265	0.0371066216	0.1192646343	-0.0789420823	-0.0233586955	0.1352564267	-0.0400391317	-0.009840857	-0.0303361839	0.0340957177	0.1132828512	0.0398021883	0.0099782986	-0.1665716011	0.0117020388	0.0781028646	-0.1031752272	-0.0577281316	0.0530664442	0.1554131322	-0.0543389486	-0.0030105646	0.0980537247	-0.0645455797	0.0930220933	0.0528277303	0.1044205429	0.0085319976	-0.0230733064	0.0193946047	0.0515391276	-0.0425286792	-0.0556357465	-0.1744745365	-0.0769949249	0.0422956241	0.0028821658	-0.0238568567	-0.1208704759	-0.0074549931	0.1345850771	0.0108702671	0.1770382301	0.0210648932	-0.0557074667	-0.0498093211	-0.1635728488	0.0528307194	0.0075094154	-0.020143765	-0.087454656	0.030584728	-0.0472144183	-0.0872168964	-0.0355400229	0.0108192732	0.073281947	-0.0824060865	-0.0650787609	0.0194405341	-0.0366607564	0.0210524185	0.0893073783	-0.0139184478	-0.0091267573	-0.0201501316	-0.2058468602	0.0461369202	-0.0130870323	-0.0264517374	-0.1629514832	0.0765845346	-0.0059244253	-0.1140958982	0.017710062	-0.024121	0.0105568999999999	0.000581822641	0.0001114481376099	-0.200887	0.045629	0.002082005641	0.040355586769	-0.714529	0.003651	0.5105516918409999	1.3329801000000517e-05	0.0110431	0.0005652999999999	0.00012195005761	3.195640899999994e-07	-0.00183006	-0.00061469	3.778437961000002e-07	3.3491196036000003e-06	0.00199296	0.0002264499999999	5.12796024999999e-08	3.971889561599999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.3901344785164	0.087285152754589	0.0076186978913919	587353.8382259985	910.287763904931	0.855256774677855	0.7314641506323672	828623.8131150394	750.6769680979256	0.8662915084129281	0.7504609775483463	563515.910432694	775.5157058219339	529.3132763029811	0.770606	17.434288	0.1128226	0.0668918	-0.1793243795	0.0433757057	0.0530340308	-0.0525611466	0.1602347076	-0.1140160805	0.012301415	-0.0290739757	-0.0146967315	-0.0229307552	0.0300664806	0.0953130145	-0.0077110011	-0.0743199058	-0.1888093783	0.0520950333	0.0147991007	-0.0183848533	-0.071680277	0.0825474946	-0.0923050476	0.0075588152	0.0319547662	0.10468374	-0.0569092797	0.1219868623	-0.0220417423	-0.0087209686	0.0039527288	0.0445837268	-0.1601921676	-0.0461167058	-0.0257880718	0.1224790127	0.0440070109	-0.1029160957	0.0299305742	0.074622055	-0.0421464762	-0.0402602603	-0.0368889995	0.0951598149	0.0138082243	-0.0644371153	0.022706554	0.0142755173	0.077539414	-0.0597699212	0.058256228	0.0032492058	-0.0119497826	0.1080058465	-0.0227021783	0.006597015	0.011574227	-0.0624864221	-0.2025068175	-0.1558178041	-0.1174585921	0.0254415105	0.0070816537	-0.0355842739	-0.14429641	0.018500795	0.0717458779	-0.0312196031	0.052051842	0.0082945914	0.0547622736	-0.036537067	-0.1063585572	0.0537711288	-0.0143363442	-0.1118209951	0.0401579315	0.0278165996	-0.1766619477	-0.0653241406	-0.079085507	-0.0481245463	0.1168123107	-0.0818875739	0.0887901365	-0.1132111085	-0.1007252283	0.0242910365	0.0052872093	-0.0118254243	0.0931915231	-0.0136875859	-0.0433495159	-0.0295077919	0.0210128267	-0.0077842527	-0.0743738682	-0.0157238121	-0.0082906521	-0.1135094328	0.0246987197	-0.0325566	-0.0084355999999999	0.0010599322035599	7.115934735999996e-05	-0.221079	-0.0201919999999999	0.0004077168639999	0.048875924241	-0.728699	-0.01417	0.531002232601	0.0002007889	0.0121841	0.0011409999999999	0.00014845229281	1.3018809999999992e-06	-0.00167673	0.00015333	2.3510088900000043e-08	2.8114234929e-06	0.00209913	0.00010617	1.127206890000001e-08	4.406346756899999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.9323401643743	0.5422056858578799	0.2939870057766139	588185.2143900035	909.0673565170785	-1.2204073878525603	1.4893941923251102	826403.458684949	749.4847624831332	-1.1922056147924422	1.4213542279426252	561727.4091943986	774.8871665224091	531.5976058663447	0.8299309999999999	18.776468	0.095142	0.0548964	-0.1955868081	0.0210536278	0.0335760896	-0.0793384273	0.1707014848	-0.0972262785	-0.0694567177	-0.0478749177	-0.0240969548	0.02840933	-0.0507168754	0.0562919928	0.0867669369	-0.0162499083	-0.2183205583	-0.0120762708	-0.0401387947	-0.0269446747	-0.0319983929	0.005961897	-0.1241926846	-0.0194222698	-0.0279106013	0.1249572552	-0.044149262	-0.1762319161	0.0066935197	-0.0371927135	0.0025537543	-0.0512177649	0.0945137905	0.04968798	-0.0340591841	-0.0465492292	-0.0710252033	-0.0116822064	-0.0230245603	0.0830857072	0.0717086575	-0.094137117	0.0111369727	-0.073081661	0.0578007387	0.1253001125	-0.1556961523	-0.0588592851	0.0479499148	-0.0009032693	0.0439411125	0.0129566984	-0.0627742007	-0.0288885111	-0.0041588342	0.1203551161	-0.0475656224	-0.0293357259	0.0196780622	-0.1960262982	-0.0085755967	0.0156127721	-0.0437007581	-0.0031902203	-0.080059997	-0.0383319317	0.0874031953	-0.1125339635	0.1412236794	-0.0836598777	0.0607715719	0.0048890917	-0.1100524169	-0.082514679	-0.1128909938	-0.019640721	0.15243744	-0.0389960654	0.0732370599	0.0365045067	0.0054192402	0.0239085059	0.0914473221	-0.030882483	-0.1130191461	0.0263898036	-0.0180314659	0.0074638606	0.0267669519	-0.1524005621	-0.0060096212	-0.0867509105	0.1092082755	0.0449178852	0.0317207734	0.0413307461	-0.112910091	-0.132217681	-0.0106533374	-0.1127290384	0.0315924503	-0.0329281	-0.0003715	0.00108425976961	1.380122500000028e-07	-0.237785	-0.016706	0.0002790904359999	0.0565417062249999	-0.771506	-0.042807	0.595221508036	0.001832439249	0.0125606	0.0003765	0.00015776867236	1.417522500000001e-07	-0.00199535	-0.0003186199999999	1.0151870439999996e-07	3.9814216225e-06	0.0020891	-1.0029999999999848e-05	1.0060089999999696e-10	4.36433881e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
