global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
769.6961405856391	-0.348002661265923	0.1211058522481647	592432.1488324279	879.2758092229875	-1.0556483639416	1.114393468292577	773125.9486847395	729.5087852438616	-0.9882994495716276	0.976735802023582	532183.0677479745	741.4466314838171	571.0651468290039	0.979717	18.047237	0.1398556999999999	0.0754133	-0.0582086882	0.0388623139	0.0723419333	-0.0606549593	-0.0352191106	-0.03439593	0.1565489612	0.0423662014	0.0001655826	-0.0364778462	-0.0170706238	-0.0337998809	0.0401880611	0.0309676458	-0.0450243944	-0.1098398395	0.0202313752	0.0948957427	-0.0281133548	0.0167219294	-0.0028784558	-0.1366605977	-0.0411810196	0.1257287329	0.0915917952	-0.1649214765	-0.1430535465	0.0772294303	-0.0200767925	0.0046363165	-0.1156334978	0.1060174278	-0.0087728853	0.0210724572	-0.1314283658	-0.2280174874	-0.0558094352	-0.0052625252	-0.196525182	0.0160537332	-0.0745458287	0.0290353391	0.0758128085	-0.029568433	0.1217848084	-0.1671948044	-0.0882206026	0.0878662814	-0.1570465596	-0.0229131684	-0.1687595379	-0.1495050581	0.0804523055	-0.1402933556	0.0895056832	0.0083311767	-0.0906143158	0.0408757956	-0.1615196786	-0.1755170291	0.0111248928	0.0752870135	-0.0048600318	0.1305269406	0.0086549411	-0.0468830115	-0.087358483	0.0239918925	-0.0060509514	0.1136409126	-0.0358820141	-0.0479077842	0.0077128619	0.1223344392	0.0490752665	-0.1357475148	0.0390991916	-0.1813081578	0.1798894632	-0.0962851555	0.030277035	-0.1152467377	-0.0456249525	0.0671524843	0.1911458264	0.1862103672	0.0156326772	-0.2419933583	0.1327339223	0.1205477561	-0.2004855172	0.0283110816	-0.0226527213	0.171143795	-0.0517748111	0.0008016658	-0.1267794326	-0.0596051987	0.0584878645	0.0532222562	0.0714659757	-0.1695690516	-0.1291850491	-0.0878467611	0.1240001612	-0.0759686477	-0.0350669918	0.0446062121	-0.0033258285	-0.0417142093	0.0306309324	-0.0265922608	0.1017641571	0.063900152	0.010866692	0.0	0.0	0.00579694	-0.0048530599999999	3.360451336360001e-05	2.3552191363599992e-05	0.209288	0.0061539999999999	0.043801466944	3.787171599999992e-05	0.359931	0.0716749999999999	0.0051373056249999	0.129550324761	0.000392716	0.0007030599999999	4.942933635999998e-07	1.54225856656e-07	0.00221567	0.0003988199999999	4.9091935489e-06	1.5905739239999989e-07	-6.44556e-05	-4.1592800000000006e-05	1.7299610118400002e-09	4.154524371360001e-09	0.0
769.8645125716534	0.1683719860143355	0.0283491256744116	592691.3677171896	879.0994610735931	-0.1763481493943572	0.0310986697948145	772815.8624598819	729.0586227334071	-0.4501625104544473	0.2026462858186504	531526.4753819325	740.6195191218703	570.3171802857777	0.978972	18.033525	0.14324552	0.0714818	-0.0272984964	0.0808226392	0.0756599195	-0.0565924218	-0.0258228073	-0.0337536535	0.1116791688	-0.056611792	0.0405710974	0.0044660316	-0.0174388762	0.032126172	0.0235974154	-0.0108575698	-0.1384169402	-0.0151496553	0.0038629179	0.0495167787	0.1337735667	-0.0426351768	0.0090272437	-0.1091076532	0.1243076736	0.0181774819	-0.0913679359	0.0499809664	-0.124426634	0.0907026375	0.0366294043	0.0571268008	0.2134619954	-0.0276227253	0.0491435716	0.0746303384	0.0286741013	0.1592416716	-0.1122707874	0.1692544593	0.1043456981	-0.0446874796	-0.1266955451	-0.0625866949	0.0329077891	0.2197359672	0.0297083274	-0.1960128659	0.1026198254	-0.0223826674	-0.1439032203	-0.0731222573	0.1661906231	0.0320397345	0.0465906777	0.0415627994	-0.1445720635	-0.0525912442	0.0230994623	-0.0035687195	-0.092119735	-0.0953306493	-0.1253989441	-0.1633323723	0.1020965741	-0.0097301829	-0.0137519805	-0.0119091977	-0.1174952395	-0.0294023469	0.0374169286	-0.0502570932	0.1015628329	-0.0594136847	0.0081740658	-0.0036828312	-0.0820178894	-0.1062527475	-0.0779265373	-0.1175112888	-0.0444709998	-0.0197000576	-0.1617866072	0.0138126556	0.0882984982	-0.0222282526	-0.0453797301	0.2234903707	0.1478162061	0.0707692017	0.0332646049	-0.1095625645	0.0463282727	0.0675471725	0.036179467	-0.054918526	-0.1227660055	0.1561611752	-0.0670990937	0.1102124522	0.1197964757	-0.0106084712	-0.2314795106	0.0420479922	0.1654460279	0.1208429474	-0.0021748624	0.1520131927	0.0272867989	0.194221966	-0.0754939995	0.0691633897	-0.066453722	-0.0838185121	0.1005991057	0.0598166067	0.003627002	0.0	0.0	0.00975042	0.0039534799999999	9.507069017639998e-05	1.563000411039999e-05	0.261575	0.052287	0.068421480625	0.002733930369	0.39149	0.031559	0.000995970481	0.1532644201	4.94204e-05	-0.0003432955999999	1.1785186897935997e-07	2.44237593616e-09	0.00283356	0.00061789	8.0290622736e-06	3.8178805210000045e-07	8.32796e-05	0.0001477352	2.1825689319040002e-08	6.9354917761600014e-09	0.0
769.8933184145359	0.0288058428824342	0.0008297765841674	592735.7217393459	878.2284271785488	-0.8710338950443202	0.7587000463160798	771285.1703045076	729.4705384670516	0.4119157336444914	0.1696745716238795	532127.2664914102	740.9512675251484	569.3397314963499	1.126245	20.746428	0.28752136	0.158284	0.0571206613	0.1285324598	0.1947672253	-0.0718364498	-0.0087716644	-0.1382867489	0.1308593151	0.0152358618	0.0599652856	-0.0973414151	0.0361439441	0.0630446838	0.0481084308	0.1584126632	-0.062345065	-0.0003567747	-0.0217147909	0.0746931166	0.1543314362	0.1973504916	-0.0692379275	-0.2442400869	-0.0543536339	-0.1461248162	0.1334504258	-0.1246207266	0.053181027	-0.003311101	-0.1601549542	-0.0703503107	0.0561412731	0.0380921415	0.0459449827	-0.0392396628	-0.0207326795	-0.0352120811	-0.1529509632	0.0079512972	-0.0776633116	0.1681867866	0.0313248085	0.0789460824	-0.0285714822	-0.0412609875	0.0019976097	-0.0180426812	-0.0129259986	-0.0518684496	-0.0486973094	0.1814740762	0.0107017449	-0.0606165298	-0.0728190017	0.0551545519	-0.0515750371	0.0074799475	-0.0262361159	0.0226748014	0.1275117301	0.0695641809	0.0097864499	-0.0056474025	-0.0170120108	0.0487082015	-0.0676390763	0.0449013019	-0.1937957716	-0.1324107479	-0.0370976714	0.1462387492	-0.0408970468	-0.0853013081	-0.0327543309	0.1185150009	-0.1644083051	-0.0873929426	-0.1081543578	0.1518608781	-0.0717723908	-0.166125224	0.0590911779	-0.2204791672	-0.0312253043	0.0115282877	0.0221399733	0.0873037955	0.0523829455	-0.053527962	-0.1800421789	0.0994626527	0.0201563548	0.0478638708	-0.0228183968	0.1285123092	-0.0321401831	0.015622544	0.0565048276	0.0304137311	0.0589083864	0.044516182	0.0410080518	0.0098934011	-0.0911110492	-0.0308627249	0.0448410552	0.0011621817	0.0628923005	0.0707298435	-0.0310803491	-0.0176165099	-0.0842556526	0.1103619076	0.0993899282	0.0556281227	-0.003627002	0.0	0.0	-0.00526393	-0.01501435	2.77089590449e-05	0.0002254307059224	0.308846	0.047271	0.095385851716	0.002234547441	0.539589	0.1480989999999999	0.0219333138009999	0.291156288921	0.000381971	0.0003325506	1.1058990156036003e-07	1.45901844841e-07	0.00355898	0.00072542	1.2666338640400002e-05	5.262341764000001e-07	-0.00040149	-0.0004847696	2.3500156508416001e-07	1.611942201e-07	0.0
768.5921901678136	-1.3011282467223282	1.6929347144187197	590733.9547869564	873.4453772604884	-4.783049918060442	22.877566518658	762906.8270577169	726.4220445693089	-3.0484938977426737	9.29331504457432	527688.9868362551	737.9380387188982	570.9649486677267	1.037499	19.111645	0.199183965	0.106244	0.1303780125	0.1096458402	0.2288721554	-0.1418512006	-0.0407030936	-0.1702029914	0.0807316085	0.0031668135	0.0618360881	-0.0497918631	0.1125582542	0.1486245832	0.0158325127	0.1757237995	-0.0586135729	-0.1591289166	-0.1643353027	0.0647762312	0.0413349984	0.1478011861	0.1651431363	-0.1027816179	0.0164991948	0.1952422217	0.0736582527	-0.0162225639	0.1071235183	0.190627177	-0.0537569754	-0.1711447511	-0.0309814125	-0.1689076612	-0.0678950343	0.0269058736	0.0209079467	0.1030372084	0.0471187591	0.0686438098	-0.0813373698	0.1152600005	0.0484580907	-0.0660981706	-0.033439279	0.0611701929	-0.1297225289	-0.0368266582	-0.0333588246	-0.0282470875	-0.0310589564	-0.2497128979	-0.1092992679	0.0499277496	-0.0333582394	0.0709027843	-0.0156695809	-0.1080346133	0.1279760629	-0.2256842507	-0.0312269041	0.0112182469	-0.0169366263	-0.0043413767	0.0737673089	0.0203921565	0.1165519651	0.1461148266	-0.1674558594	-0.0634801371	-0.0249582986	0.0255485849	-0.179292359	-0.1663952692	-0.0442911433	0.214000123	0.183360362	-0.0115871716	0.0447902587	0.0144730323	-0.2060663465	0.0775767766	-0.0060067563	-0.0704458002	0.0005885167	-0.1760127813	0.0169190003	-0.0618298507	-0.0280632401	0.081637071	0.02786525	0.0506389881	-0.0153102578	0.0190984024	-0.0730096501	0.0240323143	-0.1343327319	0.1482862878	0.01478439	-0.1301894912	-0.0446022579	-0.0903084987	-0.1050724698	-0.0881657331	-0.0005133471	0.1206773674	-0.1035875753	0.0833510808	-0.0449432716	-0.0983838117	-0.1083923543	-0.0116757814	0.0089531192	-0.0860852486	0.098137155	0.0513420481	-0.010866692	0.0	0.0	-0.0112391	-0.00597517	0.00012631736881	3.57026565289e-05	0.364468	0.055622	0.132836923024	0.003093806884	0.622424	0.0828349999999999	0.0068616372249999	0.3874116357759999	0.000185215	-0.000196756	3.8712923536e-08	3.4304596225e-08	0.00402208	0.0004630999999999	1.61771275264e-05	2.1446160999999973e-07	3.36899e-05	0.0004351799	1.8938154536401e-07	1.13500936201e-09	0.0
768.758425035084	0.1662348672704183	0.0276340310964136	590989.5160624228	871.8994180597484	-1.545959200739958	2.389989850352529	760208.595212928	726.4297349766675	0.0076904073586092	5.914236534135151e-05	527700.1598582715	737.8706882243014	567.3550889924873	0.913906	16.834942	0.026672829	0.0146634	0.1296776416	0.0936817998	0.2605214055	-0.0754166634	-0.0767847198	-0.2585586698	0.1125713516	0.0283385354	0.0172642832	-0.0325541583	0.1567710193	0.1146065255	-0.0112022063	0.0910266469	-0.1557691001	-0.0721229397	-0.1666409007	0.0456112365	0.0837409001	0.1670859495	0.142057361	-0.1138732049	0.0173529347	0.109602724	-0.008778027	-0.1247696402	0.0891772497	0.0492357116	-0.0533943316	-0.0133218877	-0.0574302728	-0.0616082078	-0.0474881142	-0.0195634701	0.016110972	-0.0595559887	0.2035626972	0.0277393597	-0.1177300531	0.1237071824	0.116754069	0.0226783918	-0.0254614748	0.0879661566	0.042060053	0.2185819885	0.0171894864	-0.0732086738	-0.0155863633	-0.0197793298	0.0246761592	0.0126901636	0.0396928268	0.0395634075	-0.0950756995	0.1203788118	0.0822418336	0.0569166887	0.0254953877	-0.051994899	0.0138293879	-0.0434676129	-0.0172418812	0.0059761949	-0.0334930099	0.1792507509	-0.1958585001	-0.1333814714	-0.0520682178	0.0064249233	-0.0736735349	-0.166236923	0.0085149675	0.1208846722	0.1555767261	-0.051006895	0.0233548182	0.122710178	-0.069103726	0.038655607	-0.0051345223	0.0503657639	-0.0325825296	-0.0359387854	-0.050621506	-0.0808672293	-0.0253749154	0.0191217857	-0.0243789628	-0.0312071343	-0.0454920507	0.0514288391	-0.0478685898	-0.0471240528	-0.0878273227	-0.0204368202	0.0783634989	0.0029296915	-0.0445677492	-0.0772302682	0.2443060421	-0.0539144143	-0.0601852413	-0.031411551	0.1023527232	-0.0505957117	0.06331141	0.0752698688	0.1485164189	0.2005630011	-0.0309564118	0.027819609	0.0968413356	0.0469659021	-0.0180634961	0.0	0.0	-0.0134148	-0.0021756999999999	0.00017995685904	4.733670489999996e-06	0.364425	-4.300000000001525e-05	0.132805580625	1.8490000000013114e-09	0.633067	0.010643	0.000113273449	0.400773826489	9.43474e-05	-9.08676e-05	8.25692072976e-09	8.90143188676e-09	0.00417194	0.0001498599999999	1.74050833636e-05	2.2458019599999975e-08	-1.80508e-06	-3.549498e-05	1.2598936052003995e-09	3.2583138064e-12	0.0
771.4366778307174	2.678252795633398	7.173038037318111	595114.547902494	872.7795055428197	0.8800874830712928	0.7745539778587631	761744.0652955689	727.2402245450693	0.8104895684017492	0.6568933404880538	528878.3441963628	737.9277287776177	572.949321580124	0.998143	18.386671	0.106693254	0.0565719	0.1377530892	0.0819957232	0.1816199584	-0.0487999716	-0.1408630987	-0.2572337075	0.0803540194	-0.0340389251	0.0062499295	-0.0480806787	0.1324754703	0.1694910309	0.0384685888	0.045851522	-0.0693402857	-0.0645962561	-0.1066406223	0.0334244329	-0.0054717065	0.1297279435	0.1330910453	-0.0486677098	-0.0533532613	0.2279500278	-0.1734898888	0.1108568326	0.244417347	0.0232266346	-0.1654344683	0.0652625678	-0.0671793232	-0.1014629064	0.0386564133	-0.095674195	-0.0394506432	0.0254695981	0.028841759	0.000371423	0.0156111415	-0.0433103054	-0.1230585874	-0.0138948606	0.1027307421	-0.0461755752	0.020146809	-0.050313116	0.102109483	-0.119173587	-0.082660049	-0.0477104281	0.0482547484	-0.0816106153	-0.0368951925	-0.1560433182	0.0664310345	-0.018586659	-0.1008667908	0.0861703266	-0.0495527984	-0.0488928353	0.0227531926	0.0176088887	-0.0797291442	0.0328367166	-0.0482305273	0.1542934286	-0.1539371606	-0.1152198616	-0.0799459475	0.0159462326	-0.1739675612	-0.1192751893	-0.0776555659	-0.1593957015	0.2356706369	0.0890422238	0.15135448	-0.0209463634	-0.0552095831	-0.0176380987	0.0486259424	-0.083630727	0.1336803378	0.1050035749	-0.0094565024	-0.0523107505	0.0132776514	0.0267624362	0.2184016945	0.0010529469	0.0381723419	-0.0574839962	0.0272268519	-0.0090291252	0.0264693893	0.0639261176	-0.0897753035	0.1110046086	0.0775992912	0.1923103993	0.0953495523	-0.1003097226	0.0151450405	0.053549001	0.0948153369	0.0242238433	0.0904524244	-0.0392140369	-0.0215881647	-0.0818065541	0.0574457704	0.0045635646	0.0955030384	0.0425073619	-0.0251890118	0.0	0.0	-0.0189092	-0.0054944	0.00035755784464	3.018843136000002e-05	0.341559	-0.0228659999999999	0.116662550481	0.0005228539559999	0.584362	-0.048705	0.002372177025	0.341478947044	-0.000443854	-0.0005382014	2.8966074696196e-07	1.9700637331600003e-07	0.00417194	0.0	1.74050833636e-05	0.0	5.25506e-05	5.435568e-05	2.9545399482623996e-09	2.76156556036e-09	0.0
773.179669914879	1.7429920841616422	3.038021405450145	597806.8019696813	874.0864500196484	1.3069444768286758	1.708103865512981	764027.1221079513	729.1493339618414	1.9091094167721396	3.644698765208058	531658.7512169969	739.5313384073498	581.6013204766324	1.069379	19.698891	0.0716677	0.0505123	0.1664939966	0.1303664553	0.1001495006	0.0152547861	-0.1193675312	-0.2276806222	0.0798803635	0.0304652027	0.1557582998	-0.0606983901	0.1223007033	0.078226381	-0.0060961751	-0.1572005474	-0.0440098917	0.021906908	-0.0245936892	0.0853360119	0.2208983265	0.0462480815	-0.0625071031	-0.0126880279	-0.0968355779	0.0927641943	-0.2289278496	0.090951117	0.0344753697	-0.0117074517	-0.2255630204	0.0088280812	0.0309672808	-0.0565706329	0.0978254522	-0.0131558738	-0.0691769735	-0.0957031494	0.0528399093	0.0159021823	0.1479717783	0.0398999516	0.0112898865	-0.0995020009	-0.067706778	0.0051440219	-0.1213827429	-0.0203176678	0.01980894	0.1433753149	0.0890441237	0.1193315467	0.1158705103	-0.0833182655	-0.1135239356	-0.0077501245	0.1263603611	-0.0089702942	0.0167611377	-0.0633695611	0.0894489231	-0.0659928553	0.1022660416	-0.0442091145	0.0277188693	-0.036696071	-0.0043871554	0.0958995758	-0.2203224276	-0.1427142853	0.082209624	0.0165596101	-0.00747774	0.0371510541	-7.92945e-05	-0.2141807479	0.1057326041	0.0172850232	-0.0231802322	-0.0689816533	-0.1015321037	-0.1770479516	-0.1392050016	-0.0582809417	0.1485016899	0.0447074761	-0.1965346278	-0.1238912611	0.0200104812	0.0259919734	-0.0544937683	0.0183544877	-0.0404419085	-0.0527671875	0.0812307797	-0.1331636327	0.1470888868	-0.0076729764	-0.0736949263	-0.0239025905	-0.1144141214	-0.0187306266	-0.0062007764	0.0642229447	-0.0132766762	-0.2417483405	-0.0023832135	0.0163922285	0.1153859696	0.0420050368	-0.0770706754	-0.116970887	-0.136597784	-0.0162540812	0.0941228505	0.0379742494	-0.032215118	0.0	0.0	-0.022539	-0.0036297999999999	0.000508006521	1.3175448039999991e-05	0.320525	-0.0210339999999999	0.102736275625	0.0004424291559999	0.538604	-0.045758	0.002093794564	0.290094268816	-0.000437693	6.16099999999997e-06	3.795792099999964e-11	1.91575162249e-07	0.00417194	0.0	1.74050833636e-05	0.0	7.13076e-05	1.8757000000000004e-05	3.518250490000001e-10	5.08477381776e-09	0.0
773.5230512441833	0.3433813293042931	0.1179107373147833	598337.9108061114	874.1976910621012	0.1112410424527752	0.0123745695259801	764221.6030583088	729.7506088716925	0.6012749098510994	0.3615315172164478	532535.9511486059	740.4299193990789	588.1863016993193	1.099522	20.254162	0.045772255	0.0185104	0.1619639503	0.1647396117	-0.0182119776	0.0140128968	-0.0813798889	-0.1456060788	0.012937496	-0.142824643	0.1606206796	-0.0805082116	0.1478795255	-0.00196879	0.1526641665	-0.0895702233	-0.098076504	0.1440327094	0.0452955562	0.1116183347	0.1138272485	0.2201999564	-0.080406442	0.0129888952	-0.0643351168	-0.1097265366	-0.2117944941	0.1179398559	0.1953351785	-0.0983176628	0.0253739378	-0.1584541501	0.0614948149	0.091460355	-0.0329928608	-0.0582820621	-0.0626482794	-0.0526989787	-0.0225799882	-0.0367736644	0.0527101793	-0.1652407249	0.0892590658	-0.1251823291	-0.1355260564	-0.0465018682	0.0203762791	0.0262422526	0.0623402682	-0.1140700238	-0.1348178537	-0.0199398628	-0.111335888	0.098185748	0.0407243086	0.030482584	-0.0009498481	-0.0349280723	0.1369033627	-0.0038222823	0.119268328	-0.0841609038	-0.0078204056	0.1636817009	-0.0898097747	0.1160405546	-0.0334158645	0.0171257307	-0.1743307618	-0.15411699	-0.1354535315	-0.0061439895	-0.0512152087	0.1124147761	-0.0430539167	-0.2040308848	-0.0756813302	0.0654428822	-0.1696637288	0.0784939552	-0.1535909629	-0.0789433403	-0.0273494328	0.0372404041	-0.0514967331	0.0164151697	0.1350486001	-0.0160217366	-0.0953749834	-0.0288654101	-0.1020505816	-0.0522022565	-0.012470515	-0.2877176494	0.0369283173	-0.0734514272	-0.0036395362	0.0197351033	0.0816304887	-0.0733716744	0.0395188929	-0.0702819301	-0.0101080502	-0.1406304277	-0.0353878013	0.0951473751	-0.1414397347	0.0248975426	0.1081807849	-0.0452564279	0.0788556549	0.167444969	-0.1046377508	0.0016147668	0.0927013771	0.0333745172	-0.0391140859	0.0	0.0	-0.0101846	0.0123544	0.00010372607716	0.00015263119936	0.331015	0.01049	0.109570930225	0.0001100400999999	0.531075	-0.007529	5.668584100000012e-05	0.2820406556249999	-0.000564261	-0.000126568	1.6019458624000007e-08	3.1839047612100005e-07	0.00409806	-7.388000000000013e-05	1.6794095763599997e-05	5.458254400000019e-09	-3.62215e-05	-0.0001075291	1.156250734681e-08	1.3119970622499999e-09	0.0
771.5213916590958	-2.001659585087509	4.006641094572699	595245.2577875879	874.8237269924512	0.6260359303499854	0.3919209860891717	765316.5533089627	729.3928133535342	-0.3577955181583547	0.1280176328142055	532013.8761717835	740.0391346559289	591.9720847829835	1.130989	20.833801	0.0572992650000001	0.0306834	0.1218306604	0.1969360502	-0.1161160989	0.0365258096	0.0328563606	0.0180901203	-0.0657020857	0.0546569769	0.2280752065	-0.0808905346	0.1141384456	-0.0222529643	-0.0218283539	-0.040975526	-0.080947275	-0.0477105955	0.0383222943	0.1251539823	0.0845794044	0.0531660215	-0.0032374734	0.1249278161	-0.1899267588	-0.1347244703	0.1368077327	0.1326197081	0.0909387081	0.0447125504	0.1080524174	0.060486796	0.0751769035	0.0973362725	-0.0541452213	0.008008248	0.1532422361	-0.0011902148	-0.0844188019	0.0807969914	-0.0363053159	0.050855502	0.0829050974	-0.240630904	0.1284215464	0.0153984866	0.0101253218	-0.0239594908	-0.0850586639	-0.0415587214	0.1094713388	0.0045999624	0.0558662182	-0.1356487287	-0.0890594105	0.0220770583	-0.1063583286	-0.1329734356	0.0895594882	-0.0203471357	-0.1630186939	0.1982039178	-0.0472303201	0.0186442462	-0.1223102383	-0.1196430404	0.0805031714	-0.0028584312	-0.0975453418	0.0066569182	0.083469209	0.0099096131	-0.1800700406	0.1485308817	0.1120052347	0.0241985047	-0.1414778968	0.1610262214	-0.007699942	0.0842389808	-0.1617410357	0.0271863392	0.0885358842	0.1102434484	0.0002117369	0.0784353085	0.1009436278	0.1951474301	-0.0205277555	0.0779142034	-0.0701250101	-0.0145667486	0.0710598302	0.0767253528	0.1405644265	-0.1119399874	0.0204472857	0.0133649359	0.0350304114	-0.0365273534	0.0960864836	-0.0657465963	-0.0448017023	0.0967759384	-0.0761536022	0.0085007252	0.0935473394	0.0785844094	-0.0986919361	-0.11468102	-0.1090198093	-0.0362689875	0.077586622	0.0781169123	0.0912392418	0.0287162347	-0.0458586883	0.0	0.0	-0.0164322	-0.0062476	0.00027001719684	3.903250576000001e-05	0.325733	-0.005282	0.106101987289	2.7899524000000093e-05	0.541568	0.010493	0.000110103049	0.2932958986240001	1.60614e-05	0.0005803224	3.3677408794176e-07	2.5796856995999995e-10	0.00417194	7.388000000000013e-05	1.74050833636e-05	5.458254400000019e-09	1.51094e-05	5.13309e-05	2.63486129481e-09	2.2829396836e-10	0.0
770.7659360692809	-0.7554555898149147	0.5707131481826007	594080.1282047548	874.7738928948768	-0.0498340975743758	0.0024834372810524	765229.3636904573	728.6962978116266	-0.6965155419076154	0.4851339001188592	530998.2944443708	740.0734329780544	583.2574807573064	1.098753	20.24	0.0881490150000001	0.0467159	0.0210253916	0.1496610809	-0.0884267795	0.0323055544	-0.027122609	0.0286614752	0.0032528714	-0.1945165998	0.0876219004	0.0140570541	0.1117257982	0.022777258	-0.0731053393	-0.0296621967	-0.0080942396	-0.0074765247	0.0490192915	0.0911827848	-0.0015084401	0.0265470646	0.0921560459	0.1336243646	0.0192212246	-0.0164896011	0.0104809524	-0.0270405631	0.1879040446	-0.1407298281	0.0732227019	0.1192017519	-0.0288943349	0.0455655001	0.0107771835	0.0823219398	0.0707248893	0.0117480607	-0.0936307359	-0.1408870438	-0.0617692988	0.1168872233	-0.0599458677	0.0780539742	0.0709594077	0.0070022309	-0.0607604297	-0.1544294712	0.0286356391	-0.076701894	-0.0357605725	0.1209576487	-0.0598085017	-0.0295462424	0.1192567941	-0.1770535626	-0.1104898319	0.096108332	0.1256199411	-0.1495497479	0.1024235996	0.1009922289	-0.0850175964	-0.0127231344	0.0700248378	-0.048736826	0.004594364	-0.0416309535	-0.0783977772	-0.0270503492	-0.1198826296	-0.1401643022	-0.0223373451	0.0579128978	0.1224337549	-0.0093251945	0.0057219344	0.1411375107	0.0550719898	0.1691816031	-0.1120194473	0.0951984217	0.1109479434	-0.0713073836	-0.027489677	0.1471495977	0.0473598829	0.1008325392	-0.0044573187	-0.0856924986	0.0757275222	0.0186768995	0.0313679099	0.0304093796	-0.0764364444	0.1096803793	0.143140575	-0.0216414844	-0.088286496	-0.1269489926	0.079942905	0.1160430582	0.1621860262	0.1260703076	0.0251349777	0.1559655582	-0.1226243764	0.0287972258	-0.0875853865	0.1409704452	-0.0175818292	-0.0590338962	-0.081011582	0.0079825951	0.089737086	0.0240075741	-0.0524223074	0.0	0.0	-0.0201594	-0.0037272	0.00040640140836	1.389201984e-05	0.334177	0.008444	0.111674267329	7.130113600000012e-05	0.517099	-0.024469	0.000598731961	0.267391375801	-0.000841039	-0.0008571004	7.346210956801599e-07	7.073465995210001e-07	0.00403729	-0.00013465	1.62997105441e-05	1.813062250000001e-08	-2.33165e-05	-3.84259e-05	1.47654979081e-09	5.4365917225e-10	0.0
