global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
771.4290002790813	2.651063031935905	595102.7024715828	7.0281351992971945	813.0218874740648	2.925019724652316	8.55574038960511	661004.5895118909	715.1200950203965	0.1944660602119938	511396.750301981	0.0378170485743748	709.5640208836968	576.1277289832876	1.203383	22.660023	0.20701215	0.103661	0.0648245372	0.0310443681	0.0112487845	0.2803279613	0.0821445469	-0.0408311342	-0.005138514	-0.0164686445	0.0532535122	0.096640401	-0.2536048832	-0.0551943941	0.0194100871	-0.0643026543	0.1859105667	-0.1399464806	-0.0235278064	-0.0519902616	0.2360171114	-0.0193352556	0.0779515837	0.1176653149	0.098006318	0.0048850596	0.1768315077	-0.1710192731	0.0938991413	-0.0563906064	0.0310895714	0.0388826542	-0.0261651906	0.101341225	-0.0326028146	0.0232655862	-0.0825299556	-0.0013464351	0.085915812	0.0793775782	-0.0854395637	0.0721727175	0.0652766186	-0.0536378731	-0.0796230689	-0.0049894724	0.0153199489	0.040860531	0.0397476596	0.0265315094	-0.1422891846	-0.1112723757	0.0749444582	-0.0425615718	0.0228199733	0.0839608886	-0.0247911981	-0.0513261093	0.1394606356	-0.0640859915	-0.0597900704	-0.0206747735	-0.0536984013	0.2668219472	-0.058513147	0.2296502999	-0.0017032972	-0.0909194763	0.0510673312	-0.1049700865	-0.0067060372	-0.0272874143	-0.0377018439	0.2126026867	-0.0293043165	-0.008264729	0.1716514506	-0.0111406085	-0.0932601401	0.0886557717	-0.068337338	-0.0246766029	-0.021575621	-0.0017395212	-0.1019479259	-0.1400807061	-0.0365273432	-0.0780502801	-0.0222069975	-0.0246562533	0.0115867973	-0.0149365638	0.0181417584	0.0296640721	-0.0112623554	-0.1151311378	0.1316188548	-0.0141824237	-0.0397941453	0.2175242041	0.0829910019	-0.0815820746	-0.1412978291	0.1013458011	-0.0691807003	-0.0068625072	-0.101803177	0.155592691	0.1020975639	0.1532342747	0.1304544571	0.1170654248	-0.1194500652	0.0493520841	-0.0660517687	0.0035556678	-0.1144874327	-0.0106533374	-0.167805	-0.033699	0.001135622601	0.028158518025	-0.144458	-0.0970217	0.020868113764	0.00941321027089	-0.365651	-0.018656	0.133700653801	0.000348046336	0.00412071	0.0005838399999999	3.408691455999995e-07	1.6980250904099997e-05	0.000564584	-0.000152199	3.18755093056e-07	2.3164535601e-08	-0.00206547	-0.0004166699999999	1.736138888999999e-07	4.266166320899999e-06
772.3595118850614	0.9305116059800866	596539.2155993303	0.86585184886364	819.5591103784244	6.537222904359624	42.73528330128407	671677.1354042744	715.897033094564	0.7769380741674468	512508.5619935992	0.603632771091021	710.852003379613	598.4221513661962	1.064197	20.039099	0.1044832	0.0643711	0.1524753594	-0.0889722472	0.1322216951	0.238195526	-0.0494207091	-0.1038305522	0.0636972897	-0.1782766326	0.0368689851	0.171959631	-0.0860120696	-0.1179348746	0.0577263746	-0.0589625363	0.0456352963	-0.0223830927	0.0394907238	-0.0388724401	-0.0189298258	-0.1299412824	0.0083027219	-0.0084339397	0.1873922912	-0.0123405627	0.0834872168	0.0517192213	0.0941377252	0.0023482458	-0.0597892233	0.0510570516	0.0679296182	-0.0992084352	0.0442829836	-0.0190507305	-0.0947216998	-0.0319689297	0.0649099621	-0.0249689445	-0.0648526857	0.0763746223	-0.1623525584	-0.0355413945	0.0572804241	-0.0567955323	-0.1321957648	-0.1349429502	0.1183283218	0.092522925	0.0371322583	0.1407025739	-0.0420766991	0.1742808059	-0.036183216	-0.0640645798	-0.0245221777	0.0038217747	0.1373228426	0.1026719579	-0.068560044	0.0480693615	-0.0217305604	0.0963558959	0.0898708349	-0.0649540765	-0.033707199	-0.0588782085	-0.125004679	-0.1011657749	0.088810412	0.0452196277	-0.0660273022	0.1574925332	-0.0425827101	-0.0051985036	0.1648900333	0.0764840655	0.0647272015	-0.0389160313	0.0886292409	-0.0537825906	0.009811546	0.0863110557	0.019306834	0.0226626509	-0.0419506207	0.0136986527	-0.0330461549	0.0117793677	-0.0832479843	0.0347595427	-0.0061057256	-0.0843140167	-0.0307955818	0.0408055458	0.097642159	0.050397758	-0.0448789744	-0.0583239444	-0.1942946127	0.0511502574	0.0902218625	-0.0349440251	0.1498525403	-0.0875189242	-0.0250699747	0.0317851756	0.0326345662	0.098142328	-0.009413218	-0.0651172646	-0.0545308156	-0.004566167	-0.0510672894	0.0011853914	-0.1146833673	-0.0035556678	-0.169547	-0.0017419999999999	3.034563999999977e-06	0.028746185209	-0.0992373	0.0452207	0.00984804171129	0.00204491170849	-0.395306	-0.0296549999999999	0.156266833636	0.0008794190249999	0.00448659	0.00036588	1.3386817440000052e-07	2.0129489828100003e-05	0.000653054	8.847e-05	4.2647952691600003e-07	7.826940899999999e-09	-0.00216843	-0.00010296	1.0600761600000008e-08	4.702088664899999e-06
771.4287147946425	-0.9307970904188778	595102.2620097138	0.8663832235322486	821.1872682026748	1.6281578242503656	2.6508979006676845	674348.5294581717	715.6269397363412	-0.2700933582227662	512121.91687640094	0.0729504221560515	711.0489824191047	588.5491927015582	1.088929	20.504808	0.076127	0.0419944	0.1767903361	0.0339614049	-0.0368558536	0.1279456994	-0.200307979	-0.1212674941	0.0500871698	0.0354381536	-0.1344053771	0.0573263278	-0.0351867129	0.0354913726	0.1435467464	-0.0220031476	-0.1215467019	0.0876100963	-0.0318504634	0.0633925624	0.0373002401	-0.1016438276	-0.0154070384	0.1382249957	0.0190967092	0.0329735693	0.0780695558	-0.0460824646	0.0651896142	0.0115485726	0.1078298257	-0.0061787585	0.176072861	0.0043424405	0.0091885745	0.1120654844	0.0795846605	-0.0562553456	0.0010266114	0.063174122	0.1133897583	0.040868146	-0.0068412154	0.0257634325	0.011400344	-0.0324469186	0.1181735853	-0.0019280495	-0.0203485053	0.0220004903	-0.0407184408	0.0561493819	-0.0464604271	0.1009650679	-0.0582260745	-0.0075148537	0.031660806	0.0537605571	0.0824943082	-0.0319086842	-0.0233486262	0.0212585331	-0.1607478017	0.0598176775	-0.0017601213	-0.1590129037	-0.0610245545	-0.0970260617	-0.1065623976	-0.092047909	-0.1194750885	-0.061423718	-0.094471438	0.1172544954	-0.0365328841	0.1149804792	-0.0030878944	-0.0567398712	-0.068921886	0.1012947357	-0.0990446547	0.0206663859	0.0869178816	0.0737794842	-0.078882286	0.0569162424	0.0404093895	0.0752642639	-0.0852999908	-0.0050707746	-0.0950974476	-0.0509663116	0.0534374829	-0.0692626868	0.0846417446	0.016560094	-0.054740299	0.0417517453	-0.0519119733	0.0070657263	-0.0811934163	0.1047627483	0.0631805253	0.1284485212	0.0325481269	0.0334840917	0.0170625532	-0.0627074735	0.1024980187	0.0197633555	-0.0245249267	0.0285633203	0.0346248524	-0.0676238431	0.0063966394	-0.0011853914	-0.1146833673	0.0035556678	-0.168869	0.000678	4.596840000000162e-07	0.0285167391609999	-0.07247	0.0267672999999999	0.0052519009	0.0007164883492899	-0.394866	0.0004399999999999	0.155919157956	1.9359999999999647e-07	0.00374042	-0.00074617	5.567696689000007e-07	1.39907417764e-05	0.0007683479999999	0.0001152939999998	5.903586491038464e-07	1.3292706435976936e-08	-0.0022718	-0.00010337	1.068535690000004e-08	5.16107524e-06
768.9880197864177	-2.440695008224793	591342.574575036	5.956992123173423	817.9298473133939	-3.2574208892808656	10.610790849923346	669009.2351261119	713.2679353154988	-2.3590044208424388	508751.14754923456	5.56490185755417	708.8154025022988	592.9018519419233	1.230206	23.1651	0.243764555	0.0954608	0.0328135673	-0.2281138282	0.0099404275	0.1271542672	-0.0572876248	-0.0754084583	-0.1818871446	-0.1179990734	0.0882623307	0.0494556508	-0.0162997074	0.0762663825	-0.0032852385	-0.1284201011	0.0278901218	0.0353720391	0.0519692744	-0.0422321643	0.0493509372	0.0606516976	0.0170063552	-0.0531338644	0.2359651969	-0.0166591614	-0.1285197107	-0.0663543892	-0.05079796	-0.2096825194	-0.0587636274	-0.0542868888	-0.051882879	0.1564198521	-0.0283816232	-0.004247409	0.0131130936	-0.1933694543	-0.1079368277	0.0600472124	-0.0408278547	-0.0364696922	-0.0127855075	0.0074015843	-0.020316472	-0.0604102263	-0.0681669926	-0.1123075215	0.0384282778	0.0293477056	0.0137441557	0.0743087873	0.0592212126	0.0655504292	-0.1293639036	-0.0984346341	0.1129723691	0.1463583153	0.0094103373	-0.10381104	0.1321318802	0.048303965	0.003592696	-0.0247477116	0.1242045281	0.1525381753	-0.0018393634	0.1680450744	-0.0363108518	0.0571239172	0.2147498972	-0.0353279975	-0.1633595325	-0.0420564305	-0.0705028711	0.0507801468	0.1436446967	-0.03672872	-0.1505029604	-0.1300061335	-0.0213573265	-0.0551932288	-0.0811334505	-0.1268088722	0.0365268221	0.0588130243	0.1069849001	-0.0239434525	0.1399701825	-0.1020715627	-0.1463087515	0.0805586096	-0.0105420796	-0.1222091538	-0.0643306174	-0.0716269222	0.0650695511	0.0520625862	-0.0976323605	-0.0145522779	-0.0039303623	0.1934071805	0.1363735435	-0.0193910552	0.0241538407	0.1686512919	0.0048493938	0.0188793027	0.0916937568	-0.0755105662	0.0286512407	-0.0740501556	-0.0495512452	0.0194687319	0.0249881769	-0.0035556678	-0.1144874327	0.0106533374	-0.201936	-0.033067	0.001093426489	0.040778148096	-0.145742	-0.073272	0.021240730564	0.005368785984	-0.357488	0.037378	0.1277976701439999	0.001397114884	0.00499093	0.00125051	1.5637752601000007e-06	2.4909382264900003e-05	6.24369e-05	-0.0007059110999999	3.89836648161e-09	4.983104811030688e-07	-0.00231633	-4.453000000000009e-05	1.982920900000008e-09	5.365384668900001e-06
767.1455182668697	-1.8425015195480228	588512.246196944	3.3948118495367727	814.946802447784	-2.9830448656099406	8.89855667024183	664138.2908198674	713.225997330494	-0.0419379850047789	508691.32326807786	0.001758794586261	708.2753777418619	588.2529375804719	1.193992	22.483177	0.1430190550000001	0.0823232	0.0442649177	0.0259000023	0.1006356803	-0.0642490563	-0.2001154938	-0.0176347814	0.1056071925	-0.0327686432	-0.021852238	-0.0579248442	-0.0413596932	-0.1247562296	-0.0204943638	-0.1109523371	-0.0992463923	-0.0131346557	-0.0273114753	0.0195361684	-0.0483328441	0.0301793369	-0.1425886014	0.1282552414	-0.0326203716	-0.0243294309	-0.0138311282	0.1231329005	-0.0253405962	0.0120717297	-0.20965233	-0.0828958232	-0.0738980635	0.0634579926	0.0722184632	0.039974202	0.0223754836	-0.1546686755	-0.0121062565	0.0346223719	0.001322797	0.015052775	-0.0184161936	-0.1468319524	-0.0161805465	-0.0026339974	0.0872665352	-0.0044995777	-0.0227738398	0.0100519226	0.1282887221	-0.0474994785	0.1146927581	0.0383613836	0.0677337135	0.0531396706	-0.1966491239	-0.0225337996	-0.0057972786	-0.0565101989	0.0710367203	0.0193355304	-0.0098201253	-0.0712804706	-0.0509687086	-0.0309099493	-0.0965153609	0.0327534925	-0.0094365916	0.0376575295	-0.1004042024	0.1065284417	-0.0577459598	-0.0702797471	-0.1328797219	0.0490665762	-0.0321442431	0.0716996202	0.0592857931	-0.1784588014	-0.0211037332	0.0251351631	-0.0747773209	-0.0459077886	-0.055107715	0.0728185626	0.1076749358	-0.0862739136	-0.0426678786	0.1215823302	-0.0844396465	0.1259601774	-0.0148846003	0.0470799612	0.067427214	-0.0677130612	0.0729679235	0.130573397	0.0240333672	-0.0094338829	-0.0705964941	-0.0618119933	-0.0892296732	0.0814878796	-0.0135774806	-0.0693403527	-0.0317060201	0.0405133236	0.0248865409	-0.1704112633	-0.0453492883	-0.1201688808	-0.0841546962	0.0071830098	-0.0321069599	-0.0059244253	-0.1140958982	0.017710062	-0.197095	0.004841	2.343528100000012e-05	0.038846439025	-0.0627884	0.0829536	0.0039423831745599	0.00688129975296	-0.382318	-0.02483	0.146167053124	0.0006165289	0.00462719	-0.00036374	1.323067876000003e-07	2.14108872961e-05	0.000158686	9.62491e-05	2.5181246596e-08	9.26388925081e-09	-0.00216843	0.0001479	2.187441000000009e-08	4.702088664899999e-06
766.4708734698942	-0.6746447969754854	587477.5998777025	0.4551456020860939	808.877510858718	-6.069291589065983	36.83630039310709	654282.8275729954	712.9335312583936	-0.2924660721004102	508274.2199925629	0.0855364033298423	707.5279954076663	565.6471313149602	1.147356	21.605003	0.09340218	0.0574905	-0.0757237175	-0.0014732081	-0.057033121	0.0519905183	0.0289460083	0.1051381132	-0.0848701013	0.0090166193	0.0291362524	-0.061868401	-0.0123905795	-0.0934969778	0.0374047027	-0.2021031072	-0.1272590961	-0.0582858407	-0.0669993674	-0.1191382346	0.0363987632	0.0616099603	-0.089097662	-0.0599119656	-0.0037284648	-0.0585882621	0.0835819864	0.0763843315	0.0181924805	-0.0732324767	0.0325906762	-0.0789354335	-0.071234484	-0.1540080365	-0.0126511176	0.0171819657	0.1089562438	-0.1249471383	-0.1842554962	0.0263973968	-0.0749734751	0.011253957	0.116339061	-0.0033393119	0.0300611314	-0.0767353535	-0.0745774875	0.0407578661	-0.01959889	0.0060343095	-0.1243377993	-0.0219480809	-0.0038822338	-0.0196893956	-0.0276544268	-0.1420116939	0.032174161	-0.0468428782	-0.0249929956	-0.2244624416	-0.0013360942	0.1112527624	0.0830200679	0.1003390868	0.0422199487	-0.0016643007	-0.0836312979	-0.013493386	0.0139646774	0.1462689197	-0.0596880729	0.0280624239	0.0650923486	0.0608574333	-0.0292635154	0.083838693	0.0545103337	-0.0559947565	-0.0148351603	-0.0575938824	-0.0026347723	0.1029766982	-0.0639192921	0.0003970681	-0.0306933804	0.2233916165	0.019954914	-0.1349010719	0.1047715613	0.0778986783	-0.0203706526	-0.1586648104	-0.0560753849	-0.0173321111	-0.0408371813	-0.0037127287	-0.0423669733	-0.2011004203	-0.0685403966	0.035702789	-0.0072431486	0.0496718492	0.0018810335	0.1754107023	-0.0441660516	0.0612953922	0.0910171385	0.0236601172	0.0860554816	-0.0266863895	-0.1480949176	-0.067349823	-0.1316595965	-0.1277295996	0.0697854005	-0.0082906521	-0.1135094328	0.0246987197	-0.198671	-0.0015759999999999	2.4837759999999814e-06	0.0394701662409999	-0.110297	-0.0475086	0.012165428209	0.00225706707396	-0.405588	-0.02327	0.164501625744	0.0005414929	0.00437192	-0.00025527	6.516277290000008e-08	1.91136844864e-05	9.93044e-05	-5.938160000000001e-05	9.86136385936e-09	3.5261744185600013e-09	-0.00227473	-0.0001063	1.129969000000003e-08	5.1743965729e-06
768.8482130763346	2.377339606440387	591127.5747506728	5.651743604350133	809.0933091210412	0.2157982623232328	0.0465688900217268	654631.9828644368	713.6132797165183	0.6797484581246636	509243.91298776574	0.4620579663228575	707.7525297753049	566.9997926971573	1.081638	20.367533	0.14284255	0.0627816	-0.0051984441	0.1541786745	0.0660773204	0.1123718961	0.0929014012	0.0382872338	0.1572671544	-0.0267590384	0.1143479029	0.0084762941	-0.1038841762	0.1900692666	-0.0952511946	-0.1922677494	-0.0934288093	-0.0391541437	-0.0017748878	-0.1428964342	-0.0616487275	0.095732262	0.0678540535	0.1975433549	0.1588621271	-0.0850475606	0.0453734361	0.0381213902	0.0398226081	-0.0819993722	-0.0130784611	0.1790823794	-0.0131701288	-0.0836931631	0.0152146325	-0.03411378	0.0109089618	-0.0295087326	-0.0054212033	0.1649871653	-0.0075646659	-0.0007565006	-0.0597007357	0.0599107222	-0.0006584216	0.100551392	0.013812909	-0.0149347694	0.0032779785	0.095415098	0.0552665562	-0.0296586961	0.1140763097	-0.1256763981	-0.0313699724	-0.1042390507	0.0381480339	-0.0604344801	0.0308789097	0.1719543612	0.0278437098	0.113365218	-0.109873492	0.0633927731	0.1048369741	0.0306394603	0.0827171174	-0.0484620711	0.1736505664	-0.1090198302	0.0068380855	0.0774996037	-0.079228023	0.1175498512	-0.0833884083	0.0087723211	0.1953530609	0.0006449783	0.0308671434	0.0306519285	0.1234574162	0.159171364	0.0955812946	-0.0197741609	0.0390812458	-0.0804763393	0.0799009208	0.0205466549	-0.0006533894	-0.0348469131	-0.0032728797	0.0882841414	-0.0015209077	-0.0975381697	0.0076597053	-0.0824110631	0.0314230225	-0.0402316023	0.0301549029	0.0186156738	0.0544884903	0.0149812091	-0.1521974223	-0.0501842738	0.0674040368	-0.0394193527	0.2586386212	-0.1469906765	-0.0256069498	0.1268228256	-0.0561354463	0.0400186208	0.006274932	-0.0453172597	-0.0893818769	-0.0106533374	-0.1127290384	0.0315924503	-0.215183	-0.016512	0.000272646144	0.046303723489	-0.158519	-0.0482219999999999	0.0251282733609999	0.0023253612839999	-0.393696	0.011892	0.154996540416	0.000141419664	0.00537704	0.00100512	1.0102662144e-06	2.8912559161599994e-05	-5.86366e-05	-0.0001579409999999	3.43825085956e-09	2.4945359480999995e-08	-0.002436	-0.0001612699999999	2.6008012899999943e-08	5.934095999999999e-06
769.1975005150048	0.3492874386702169	591664.7947985308	0.1220017148128005	819.5012233925644	10.407914271523168	108.32467948337565	671582.2551419097	715.8292203279207	2.2159406114024023	512411.4726752788	4.910392793262452	710.785001096787	585.679586597351	1.121559	21.119246	0.1782262299999999	0.0918338	0.0486425766	-0.0721748376	-0.0882002354	0.036941594	-0.1209178583	-0.1441261507	-0.053898344	-0.0019340934	-0.0104469442	0.0630765185	-0.0237271026	-0.0829369427	-0.1164930857	-0.0837627875	-0.078385055	0.0295277845	-0.1007051765	0.028153705	-0.1000826457	-0.1508979462	-0.0230201752	0.0574207947	0.0809246732	0.0256649449	0.0998412902	-0.0412069031	-0.0747806057	-0.1809839342	0.0243062014	0.1069450142	-0.1381347733	-0.1005718818	-0.0864671464	-0.0036499398	0.0040562039	-0.0893900666	-0.1249428305	-0.0440310285	0.1793702896	-0.0414729604	0.0484287261	-0.0128377895	0.0746349075	0.0905004742	0.0554937019	0.063898829	-0.0137782396	-0.0530375337	-0.0609046384	-0.1362893383	-0.0656614196	0.0091440064	0.0290472819	0.1761249417	-0.0086554037	-0.0148580555	-0.1040257425	-0.016860924	0.0088497129	-0.2021373114	0.0096192743	-0.0451658308	0.1423067036	-0.0453485757	-0.0300680282	0.1126239531	-0.1562957488	-0.0322100146	-0.017928274	-0.076056561	-0.0842014695	0.0030828355	-0.1793842011	-0.1131545436	0.1273949448	-0.033247073	0.008144231	0.0954462538	0.0582879678	0.130548184	-0.0737055532	-0.159324231	0.0654233353	0.0629286245	0.0761553126	0.0206882765	-0.0273279898	0.1007632058	0.0565028051	-0.0527131603	0.0268336909	0.0066931307	0.0146435262	0.1512025814	-0.1285571844	-0.025391491	0.152154381	0.0427647465	0.0273693643	-0.0556289393	0.008345209	0.2090254901	5.63858e-05	0.0178056948	-0.0054104069	0.007347838	-0.0221365784	-0.0607520165	-0.0696695314	-0.0066379133	0.1538835995	0.1193844354	-0.0056194158	-0.013011472	-0.1117560484	0.0383647583	-0.20811	0.007073	5.002732900000033e-05	0.0433097721	-0.0673554	0.0911636	0.0045367499091599	0.0083108019649599	-0.407294	-0.0135979999999999	0.165888402436	0.0001849056039999	0.00432811	-0.00104893	1.1002541449e-06	1.87325361721e-05	0.000186556	0.0002451925999999	3.4803141136e-08	6.011941109475999e-08	-0.00240229	3.370999999999973e-05	1.1363640999999819e-09	5.7709972441e-06
767.274151543191	-1.9233489718137664	588709.6236263236	3.699271267377072	813.4754506592167	-6.025772733347708	36.30993703395671	661742.3088252157	715.0213714407889	-0.8078488871317404	511255.5616170666	0.6526198244399914	709.8053484443592	576.737027015655	1.014884	19.110527	0.12918945	0.0644527	-0.0089781678	0.0384111828	0.1039647078	0.0110372699	-0.0970938737	-0.0284525221	0.0635342444	-0.0886051264	-0.029673462	0.0216377903	0.1400189841	-0.130621894	-0.1378032471	-0.1535396805	0.0259617434	0.0971432141	-0.0464698021	0.0156281343	0.1862468487	-0.0749240963	0.0073424645	0.071128824	0.1347378372	-0.1343997448	-0.0017204481	0.0049505814	0.0234668197	-0.0573991003	0.0563351088	0.0500263808	-0.1900537876	0.05304931	-0.0049698552	-0.0082890921	-0.049050392	0.0077263979	-0.002976749	-0.0519197432	0.004312636	0.0366912422	0.0750030319	-0.0289727644	-0.0456315465	0.1061770784	0.0026405853	-0.0960515564	-0.0489554193	-0.0051577167	0.1255214511	-0.0800420818	0.0276266155	-0.0756039519	-0.1247115887	0.0453626821	-0.0724349089	-0.0471961816	0.0542998768	-0.0712635857	0.0087846242	-0.0643394233	0.0532935907	-0.1277775294	-0.038416079	-0.0516911254	0.1169584877	-0.1359157901	-0.0701018162	-0.0780559708	0.0642539096	0.1275223558	-0.1094370654	-0.105570276	-0.0565324446	-0.0024580369	0.0536082572	0.0089798208	0.0533825522	0.1076470905	-0.040818547	0.0637027276	-0.0664105979	-0.1394591355	0.0380612763	-0.066998072	0.07032053	-0.0420377527	0.0240210428	-0.0622206224	0.0450095697	-0.0376688425	-0.0283565207	0.0337904714	0.000685854	-0.1573153983	0.1168159311	-0.0568215682	-0.0013198947	0.0512806191	-0.0525392526	-0.0634406656	-0.0399273483	0.092141426	0.0333633679	0.046669194	-0.0857572827	0.0382152282	-0.0981339269	-0.0540074048	-0.1104879346	0.0590354203	0.1773520008	-0.0225488272	-0.0281282575	-0.0153640485	-0.110592125	0.0449896151	-0.230579	-0.022469	0.000504855961	0.053166675241	-0.123319	-0.0559636	0.015207575761	0.00313192452496	-0.410483	-0.0031889999999999	0.1684962932889999	1.0169720999999984e-05	0.00475436	0.00042625	1.8168906250000037e-07	2.26039390096e-05	0.000266833	8.027700000000002e-05	7.119984988900001e-08	6.444396729000003e-09	-0.00284712	-0.0004448299999999	1.978737288999998e-07	8.106092294399999e-06
765.7319986290854	-1.5421529141055998	586345.4937244937	2.378235610484394	818.5986561404789	5.123205481262176	26.2472344032348	670103.7598349979	713.1621207722432	-1.8592506685457693	508600.2105043635	3.45681304848789	708.4318442687415	577.1296638028014	1.040559	19.59399	0.0442660499999999	0.0407345	-0.014846297	-0.0092492086	-0.1340257819	-0.0027746848	-0.1735025792	-0.0876904336	-0.00766555	0.0917430385	-0.1334204506	0.0660768418	0.1085971545	0.0435858939	-0.1330033875	-0.2447374219	-0.01568092	-0.1370244703	0.0792632925	0.0594989396	0.0361977381	0.031709364	-0.0056822274	0.0788413532	0.137772859	0.1236607612	-0.0870949129	0.112843547	-0.090863403	0.0395370349	-0.013838223	-0.0515185519	0.0549325116	0.0267320156	0.0835796579	-0.0186653547	-0.0031536694	0.1195264489	-0.030288822	0.0431308658	-0.1112873126	-0.0730569192	0.0348008293	-0.0104809177	-0.2168754279	0.0758593757	-0.0424970301	-0.0227475516	-0.020584825	-0.0443390483	0.0934693676	0.0145586335	-0.1830299869	0.0231694458	0.0277176968	0.1304312387	-0.0753187616	0.0622820852	0.0746612896	-0.0800033442	-0.0355993606	-0.1718176544	0.0125588311	0.045255738	-0.0027459296	-0.0853267858	-0.0175497148	0.1057155315	-0.016644524	0.0180650435	0.0008226575	-0.1243981488	-0.17820036	-0.0606889252	-0.0730359045	0.1812222122	-0.1117550007	-0.0221506553	0.0870920807	-0.0186999159	0.0312116175	0.0581938382	0.0544193697	0.0584488133	0.0734222989	-0.0282599533	-0.0219687544	-0.0192225883	0.0138135761	0.0132657679	0.0630890333	-0.0149252944	-0.0057052252	0.1108906798	0.0748205518	-0.1695718263	-0.069501322	-0.0427659295	-0.10248715	-0.0806929575	-0.1915481712	-0.1346634837	0.1332557081	0.024802952	0.0863108148	-0.1014233173	-0.0673136397	0.0116115784	0.0518254913	-0.0022773129	0.0694178787	0.0187980891	0.0307191458	0.0720647918	-0.0138946219	-0.017710062	-0.1092392569	0.0514415587	-0.230591	-1.1999999999984244e-05	1.439999999996219e-10	0.0531722092809999	-0.123591	-0.000272	0.015274735281	7.398400000000455e-08	-0.407976	0.0025069999999999	0.166444416576	6.285048999999907e-06	0.00551417	0.0007598099999999	5.773112360999995e-07	3.04060707889e-05	0.000249242	-1.7591000000000015e-05	6.212157456399999e-08	3.0944328100000046e-10	-0.00279502	5.20999999999998e-05	2.7144099999999793e-09	7.8121368004e-06
