global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
736.4209320902536	-6.583556845238832	542315.7892206779	43.34322073449108	755.2324898432739	-6.467975451031975	41.834706435152285	570376.1137148709	730.2611104243136	-1.529751552009202	533281.2893981516	2.3401398108745624	719.9359774961297	583.629666068423	1.567998	43.031311	0.4894354000000002	0.290983	0.2223362548	0.2287134347	-0.1930324473	-0.1464930692	-0.0958690941	0.0869474382	0.0705652769	0.104640081	0.0777708383	-0.2725019729	0.0747141977	-0.0044101883	0.0849530102	-0.0180165836	0.1075171083	-0.0975668662	-0.0482097049	0.0811719478	0.020116479	-0.0807423695	0.0361482	-0.1008909658	-0.0071980434	0.0926217869	-0.0957639613	0.1088446673	0.0701698038	0.0602825981	0.0820426825	-0.1737444893	0.0045044602	0.0210915354	-0.1318784643	-0.0267444519	0.0207524184	0.1175020715	-0.0096897538	0.0025826003	0.1109036323	0.0918225516	0.078184094	0.0578141217	0.0342910905	-0.0203670493	0.0867723039	-0.0189548566	0.0212424249	-0.2742082016	-0.0829066107	0.0419925971	-0.0837265635	-0.0010462713	-0.043913072	0.1409126194	0.0302439349	0.1468776059	0.0162721992	0.0238301562	-0.0450107933	-0.0619766006	0.0302133792	-0.1507433574	-0.0297235772	0.0179694884	-0.1027053754	0.0044436119	0.0371669027	0.0252505275	0.1184350855	-0.0821541464	-0.0132712201	0.0027569412	0.1213430468	0.0325692141	0.0290717191	0.034463248	-0.0429099836	0.0967999496	0.1264473744	-0.1273745163	0.0683893605	0.0091689925	-0.013011472	-0.1117560484	0.0383647583	0.0945829	0.0157939	0.00024944727721	0.0089459249724099	1.11824	-0.1738700000000002	0.0302307769	1.2504606975999997	0.902944	-0.026934	0.000725440356	0.8153078671359999	0.0151945	-0.0043202	1.866412804e-05	0.0002308728302499	-0.00533672	-0.0006981299999999	4.873854968999999e-07	2.84805803584e-05	0.00347305	0.00043842	1.20620763025e-05	1.922120964000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.4763903747778	-3.944541715475794	536521.6624564639	15.559409345128715	755.3588320654691	0.1263422221951486	0.0159623571092083	570566.9651793095	730.2275275250934	-0.0335828992202777	533232.241955411	0.0011278111200393	720.4042666531723	525.6712087710384	1.637443	44.937134	0.7784500999999998	0.502619	0.2678728721	0.0533725461	-0.2598603501	-0.0151210913	-0.1653000038	0.0886301764	0.052961786	-0.0963865242	0.026198435	-0.2341942664	0.0318659683	0.1223439559	0.1599795439	-0.1159304737	0.0411559207	0.047029681	0.0083646943	0.0770473238	-0.0625541259	0.0449633057	0.0476441536	0.0251447901	-0.0340283237	0.0786453761	-0.0435865974	0.0450290152	0.0431539908	-0.1336997626	-0.0359246987	-0.0426351827	-0.0922210087	0.0189554569	0.0204887567	0.0207771701	0.0119467572	0.1395988943	-0.0752949197	-0.0823044212	-0.0232973821	-0.0642387857	0.034692945	-0.1202625715	0.0153984093	-0.0036999448	-0.0265480764	-0.0533179834	0.0832141277	-0.2371782808	-0.056663991	-0.0672794956	-0.1722707998	-0.1485917718	0.0149238745	0.027948332	-0.0200587168	0.0330846701	-0.0302403064	-0.0039628721	0.0218023833	0.0025600977	0.1095211064	-0.1332930574	-0.1326538086	-0.015104033	-0.002052893	0.0517586457	-0.1417200302	-0.1294198461	0.0795548559	0.046839631	-0.0594212386	-0.109550898	-0.0989954997	-0.0097556881	0.146438926	-0.0433604555	0.0195678375	-0.0560213208	-0.0348253198	-0.0384155997	0.0566985103	-0.0023385312	-0.0153640485	-0.110592125	0.0449896151	0.0761248	-0.0184580999999999	0.0003407014556099	0.00579498517504	0.855352	-0.2628879999999999	0.0691101005439999	0.731627043904	0.942459	0.039515	0.001561435225	0.888228966681	0.007313	-0.0078815	6.211804225e-05	5.3479969e-05	-0.00414777	0.0011889499999999	1.4136021024999986e-06	1.7203995972900003e-05	0.00339172	-8.133000000000012e-05	1.15037645584e-05	6.614568900000019e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
729.2245294145731	-3.251860960204681	531768.4142999056	10.574599704503308	747.2172219875092	-8.141610077959854	66.28581466153746	558333.5768347307	727.3601753281304	-2.8673521969629974	529052.8246533686	8.221708621428528	717.1070244109924	502.3414483588829	1.321925	36.278217	0.558289	0.294221	0.2771944131	-0.0393822479	-0.2711697703	0.040279976	-0.0672659864	0.0448231217	-0.0234114354	0.0958061049	0.1144132265	-0.2251562008	-0.0795973902	0.1786264783	0.1243298602	-0.0201853362	0.1096369495	0.0479986683	-0.0779039177	-0.0881345386	0.0134268228	0.0584289108	0.0341449879	-0.0202972139	-0.0409371278	-0.0116074011	0.0192306843	-0.0297224832	0.1761855471	0.0414784658	-0.0333688044	0.0956631728	-0.0652649893	0.034375633	-0.068882363	0.0613969903	-0.1459670556	-0.1193266843	-0.1077518825	0.0544638023	0.0019806333	-0.0409443246	0.0268451477	-0.0957754121	0.0136218462	0.0207262793	-0.0817909209	0.0439798915	-0.0281030972	-0.2265553921	0.0447279511	-0.1349695714	-0.1972133636	-0.0091476913	0.0663944036	0.0857832162	0.0110016778	0.0474009474	0.0055584213	0.0420145116	0.0351116416	-0.0278033494	0.0967111806	0.0231485546	0.046427365	-0.0755985907	0.0202182374	-0.1454923949	-0.0621523422	-0.0689897893	0.1561835845	-0.0294572176	0.1027640588	0.0762640317	-0.0448635789	0.0165552887	-0.0331687753	0.0571961057	-0.0367957728	0.0147298604	-0.0192211588	0.085251315	-0.0398670028	-0.0687600765	-0.017710062	-0.1092392569	0.0514415587	0.0821893	0.0060645	3.677816025e-05	0.00675508103449	0.7545849999999998	-0.1007670000000001	0.010153988289	0.5693985222249998	0.883924	-0.058535	0.003426346225	0.781321637776	0.0030073	-0.0043057	1.853905249e-05	9.04385329e-06	-0.00128372	0.00286405	8.202782402500002e-06	1.6479370383999997e-06	0.00270302	-0.0006887	7.306317120399999e-06	4.7430769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
731.4794324315852	2.254903017012112	535062.1600704341	5.084587616130322	750.4153594411155	3.1981374536062503	10.22808317215907	563123.2116851385	730.6361946672372	3.276019339106824	533829.2489578209	10.732302710201914	720.2789813427822	500.1915841948608	1.333848	36.605427	0.760637545	0.373424	0.2384246236	-0.1595448381	-0.2482434211	0.1568052192	-0.0084007193	0.0935917999	0.0826133084	-0.0151894061	-0.0111162979	-0.1408033664	-0.0347443878	0.225417097	0.1040864169	-0.0649752902	-0.0517143449	0.0336030706	0.0614871653	0.0071247279	0.0924048304	0.0620679753	0.0495762187	0.0053324737	0.0817056336	-0.1028410682	-0.0156219992	-0.0347538663	-0.0857243408	0.0007930019	0.0176232121	0.0973167885	-0.0369630022	-0.0544482627	0.0320826336	0.0299033014	-0.1525675289	-0.0129170617	0.0073767233	0.0385551514	-0.0648038309	-0.1606034717	0.0298461524	-0.0789515239	-0.0554638357	0.0680303135	0.0563345598	0.0671540176	-0.0251069429	-0.1456242117	0.0029986994	-0.2071398885	-0.1296055358	-0.1098306638	-0.0400474069	-0.1005359043	-0.0662455321	0.0770933633	0.0397043885	0.0628878096	-0.0367874978	-0.0122940382	0.0007650685	0.0623099145	0.0380337761	-0.0252039197	-0.0292348835	0.0059644238	0.0054519007	-0.0503466899	0.0580931119	0.087507186	0.0280606609	0.050450493	-0.1503813467	-0.0755273078	-0.0010120755	0.008944642	-0.0537381401	-0.048807614	-0.0017709293	0.0806071377	-0.0192035244	0.0107769109	-0.0200485104	-0.1076997553	0.0576957916	-0.00915386	-0.09134316	0.0083435728787856	8.379315289959999e-05	0.508822	-0.2457629999999998	0.0603994521689999	0.258899827684	0.705396	-0.178528	0.031872246784	0.497583516816	-0.000550056	-0.003557356	1.2654781710736002e-05	3.025616031360001e-07	-5.77383e-05	0.0012259817	1.50303112873489e-06	3.33371128689e-09	0.00281975	0.00011673	7.950990062500001e-06	1.3625892900000053e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
731.1814725421881	-0.2979598893971342	534626.3457889626	0.0887800956895524	748.8538068910507	-1.561552550064789	2.438446366613846	560782.024095219	727.2506817552405	-3.3855129119966705	528893.5541134621	11.461697677296176	716.3594272232534	476.3522217115028	1.227051	33.674549	0.30544383555	0.178174	0.2482460503	-0.1337978638	-0.2675165426	0.1316684388	0.0149695872	-0.004519793	-0.1276630575	0.0564630867	0.016654285	-0.1788019607	-0.1363141322	0.2267770171	0.0157536139	0.021841986	0.0127228453	0.0588485922	0.0181576163	0.0596904564	0.0671467171	-0.0643260697	-0.155105659	-0.0025363757	0.0219446538	-0.0538115369	-0.0217177148	0.0486987266	0.0215325742	-0.0492602629	0.0675561466	-0.0805004764	0.0611211892	-0.1024379525	0.1063833795	0.0719152553	0.0439207753	0.0030272437	0.0211704148	-0.0192887001	0.0152315722	0.0778248137	-0.0632103302	-0.0006559217	-0.0041040523	-0.0464629256	-0.0168995082	-0.0037040796	0.0274191747	-0.1821718313	0.1290605369	-0.216133332	-0.0959982467	0.0233197254	0.0581669049	-0.0129061591	0.0133575653	0.0252646921	-0.0205176548	-0.0172468235	-0.031361143	0.1423904683	-0.0830502182	-0.0625254717	-0.0125710376	-0.0395218578	-0.0359158999	0.0922701165	0.078420964	-0.062015177	0.0298887246	-0.0012498641	0.027707575	-0.0613133391	0.0163443478	-0.0635956298	-0.0373710765	0.0429436262	0.0826800959	0.0912516752	-0.0536178518	0.0174607078	-0.0055642544	-0.0308288874	-0.0223783947	-0.1059762505	0.0637282764	-0.00945696	-0.0003031	9.186961000000037e-08	8.943409244160001e-05	0.617855	0.109033	0.011888195089	0.3817448010250001	0.8379809999999999	0.1325849999999998	0.0175787822249999	0.7022121563609998	-0.00139647	-0.0008464139999999	7.164166593959998e-07	1.9501284609e-06	1.7241100000000005e-07	5.791071100000001e-05	3.3536504485255212e-09	2.9725552921000025e-14	0.00245362	-0.00036613	6.0202511044000006e-06	1.3405117690000008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.0293137761737	3.847841233985605	540268.0921102728	14.805882161959865	750.6831036651557	1.829296774105046	3.346326687751128	563525.1221283509	730.4059487631775	3.1552670079370277	533492.8499886375	9.95570989137588	719.4263946404063	483.1013633929898	1.184476	32.506142	0.5618289694499999	0.32184	0.2106743955	-0.16942245	-0.2123216626	0.1927190872	0.0532488192	0.0113417729	0.0111700082	-0.0663250583	0.0536938918	-0.1079142312	-0.0866833784	0.2253789583	0.06273116	-0.0228607242	-0.0859871056	0.0220144841	0.0554459387	0.0223246731	0.0874226553	-0.058899088	0.0403641962	-0.0854720721	0.0814009022	-0.1574444346	0.0453659602	-0.0542925683	-0.0217663941	0.0214561011	0.0467347827	-0.0600107081	-0.0152148847	0.077919855	0.2526621198	-0.1019061818	0.0406050756	0.067053185	0.1117510688	0.0495557222	0.0580223842	0.0713465649	-0.0260107589	0.1451168252	-0.0066020694	0.0659921513	0.0252927882	-0.0069058819	0.0636157269	-0.1079008771	0.0874912704	-0.2261714543	-0.0803550554	-0.0487618976	-0.0591512613	-0.1154869648	-0.00822744	0.0146987063	0.0347278124	0.0157835526	-0.0597403917	-0.0475643181	-0.0573185592	0.0076804542	0.0162838468	-0.1214793143	0.0318755011	0.0271978685	0.1388993205	0.076822926	-0.2097818235	0.1537352231	0.0595505016	-0.0893219938	-0.0586487369	0.0020876817	-0.0141408707	0.0161215811	0.0667653862	-0.0813350474	-0.053470027	-0.1753076696	0.052627616	0.0554558306	-0.0246987197	-0.104071687	0.0695158277	-0.0423981	-0.03294114	0.0010851187044996	0.00179759888361	0.412696	-0.205159	0.042090215281	0.170317988416	0.593856	-0.2441249999999998	0.0595970156249999	0.3526649487360001	-0.0018691	-0.00047263	2.2337911690000014e-07	3.4935348100000004e-06	0.000254799	0.000254626589	6.483469982577494e-08	6.4922530401e-08	0.00331844	0.00086482	1.10120440336e-05	7.479136324000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
734.6807476260743	-0.3485661500993728	539755.8009324075	0.1214983609950985	752.7842761072758	2.10117244212006	4.414925631524776	566684.1663543552	730.2636887659045	-0.1422599972730722	533285.0551299858	0.0202379068241345	719.0951633349752	487.7964008542805	1.114899	30.596703	0.1310072000000001	0.0563683	0.1870904266	-0.1631241759	-0.2036320042	0.1823831372	0.0478901029	0.0476343396	-0.0703796083	0.0372898486	-0.128773448	-0.0750416847	-0.1142855395	0.1691748229	0.0757673469	0.0707014583	-0.0720094582	0.0962992356	-0.0090364224	-0.0058973376	-0.0492248017	0.0660640314	-0.0606208211	0.004252969	0.0367125793	-0.1013105668	-0.0555847287	-0.0534544632	0.0616505715	-0.0679505871	0.0357756017	-0.0092725652	0.0806700254	-0.0024505987	-0.0425442867	-0.025323609	0.0781126698	0.1550861933	-0.0453115868	-0.0264870727	0.0340891584	-0.0014442146	-0.0776589694	0.0666721827	-0.0520721828	-0.0804288086	0.019101023	0.0004767356	0.0202711191	-0.0774112553	0.1055626652	-0.1812186385	-0.1105027434	0.0404225166	0.0134087317	-0.1477916429	-0.016335912	0.052917852	0.0477774419	0.0174231242	0.1095027517	0.0204589197	0.0647361062	0.0805686996	-0.0439895189	-0.0534452952	0.0026897823	0.0385899993	0.0287024686	-0.1063531297	-0.1017154528	-0.0516425426	0.0594998877	0.0345531073	0.1230258153	0.0069127232	0.046559393	-0.0484014881	0.0658738108	0.0777967383	-0.0087961869	-0.0498327782	-0.0497114351	0.1010024404	-0.0270084943	-0.1019893188	0.0750362016	-0.0115443	0.0308538	0.00095195697444	0.00013327086249	0.391808	-0.020888	0.000436308544	0.153513508864	0.585258	-0.0085980000000001	7.392560400000181e-05	0.3425269265639999	-0.00158788	0.00028122	7.90846884e-08	2.5213628944000003e-06	0.000830657	0.000575858	3.316124361640001e-07	6.899910516490001e-07	0.00276217	-0.00055627	7.6295831089e-06	3.094363129000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.3722650176098	2.6915173915355126	543717.8572172002	7.24426586893813	756.8108347140102	4.0265586067343975	16.213174213466854	572762.6395405169	730.4602013674843	0.1965126015797977	533572.1057818257	0.0386172025796603	719.3608374240351	488.8533341934833	1.108994	30.434645	0.2151159499999999	0.126072	0.174768132	-0.1662036371	-0.1687325274	0.1853146507	0.0729612912	-0.0099736682	-0.1116424017	-0.0952772513	0.0301773844	-0.0836376446	-0.0974429264	0.1763462508	0.0688707954	-0.006229549	-0.0420663171	-0.0087559198	0.0950180657	-0.0987088824	0.0575464896	0.129924939	-0.0305980651	-0.0567997071	-0.1326096674	0.0435812771	0.0294437458	-0.0016020762	0.0214662121	-0.1149659695	0.052050008	-0.0291606067	0.0611321712	-0.0345182049	0.0666817363	0.1111541865	-0.0105109876	0.0893720569	0.0374501274	-0.0357610798	-0.0552509301	0.0110123058	0.0624150106	0.0237319967	0.0257246388	0.1032076672	-0.0444140302	-0.0008634386	-0.0490353105	-0.0786801902	0.0977157364	-0.1854876543	-0.0978784809	-0.024095195	-0.0277308933	-0.0323450122	-0.0118119139	-0.1679921626	0.0863800616	-0.0025941495	-0.0092144207	-0.0037884334	-0.0746386087	-0.0132063173	-0.0226821075	0.0033985884	0.0158155499	-0.0463372464	0.0497489142	-0.1540887981	0.0046802322	-0.0107491888	-0.02606726	-0.069839029	-0.0186106269	-0.1017304004	0.040486826	0.0034960544	-0.0994484032	0.0929276482	-0.0771380714	0.0715274286	0.1796526021	0.0151205843	-0.0293067317	-0.0997327036	0.0802681812	-0.077308	-0.0657637	0.00432486423769	0.005976526864	0.382102	-0.0097059999999999	9.420643599999986e-05	0.146001938404	0.477771	-0.1074869999999999	0.0115534551689999	0.228265128441	-0.00190559	-0.0003177099999999	1.0093964409999995e-07	3.6312732481e-06	0.0008272919999999	-3.365000000100037e-06	1.1323225000673247e-11	6.844120532638345e-07	0.00308428	0.00032211	9.5127831184e-06	1.037548521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.3961915763451	2.023926558735297	546706.7281176032	4.096278715154104	758.8441715115127	2.0333367975025567	4.134458532077954	575844.4766369942	732.0914106610919	1.6312092936076397	535957.8335637475	2.660843759551935	720.8639509153139	508.2282715619937	1.242179	34.089714	0.3471314	0.184956	0.092164674	-0.1813034181	-0.0917149605	0.1691303892	0.1054260237	0.0251213128	0.01792835	0.0858042386	-0.1265367032	-0.0203166867	-0.1024682662	0.1295324954	0.0768971821	0.0943988544	-0.0879533079	0.0008247706	-0.0591572191	-0.0218839614	0.0691928208	0.0794450902	-0.0720528339	0.006836981	0.1205366637	0.0518840486	-0.014484174	-0.0412209014	-0.0703468422	0.1311018126	-0.0321129639	0.0561895946	0.0264777624	0.0069484207	-0.0798456228	-0.191888025	-0.0943469965	0.0058496151	-0.0280733777	0.1257218145	0.0252887793	0.1286608301	0.0158617614	0.0505088847	0.0262365563	0.0881304307	-0.1523862811	0.0072305739	-0.069046797	-0.0114463896	0.0847207018	-0.1217012787	-0.0885110781	0.0629273157	-0.1031631569	-0.1184586785	-0.0243903512	0.0922427305	0.0611406639	0.0908554556	0.1028064405	0.0023739918	-0.0617150035	0.1052061069	-0.0462240831	0.0225611318	0.0376842432	-0.0574378408	0.0279170323	0.1087966329	0.0273903578	0.0105635096	-0.0036475383	0.0277057567	0.0655055281	-0.0315073394	-0.058708025	0.0767637438	-0.130793388	-0.1278180884	0.2492312736	0.0291368155	0.0440035831	-0.0367024013	-0.0315924503	-0.0973056967	0.0851916578	-0.10866	-0.031352	0.000982947904	0.0118069956	0.244299	-0.137803	0.018989666809	0.0596820014009999	0.380958	-0.0968129999999999	0.0093727569689999	0.145128997764	-0.00328284	-0.00137725	1.8968175625e-06	1.07770384656e-05	0.00090556	7.826800000010001e-05	6.125879824015655e-09	8.200389136e-07	0.00325203	0.0001677499999999	1.05756991209e-05	2.8140062499999978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.2774979381371	2.881306361791985	550975.8839453012	8.301926350502967	763.674895697072	4.830724185559234	23.335896156946923	583199.3463179338	733.0225142680741	0.9311036069822194	537322.006423889	0.8669539269352993	721.233700146877	505.11307052677614	1.107789	30.401598	0.111989	0.0602816	0.0784866189	-0.1441262043	-0.0692594795	0.1132747882	0.0621778244	-0.0479367095	-0.1268733816	-0.1019192648	-0.0879793633	-0.0070962494	-0.0589386383	0.0817500071	0.0146526166	0.0305179734	-0.0217136516	0.0293208889	0.0086472318	-0.051692268	-0.0167807364	0.004378916	-0.025361506	-0.0915501909	0.1726094542	0.0408078126	0.1479137546	0.0947557949	0.0079390754	-0.0101827243	-0.0515885223	0.061295428	-0.0810609552	-0.0346108017	-0.0897238206	-0.0232014073	0.1458203536	-0.1044574038	-0.0845295246	0.1476586781	0.0688710482	-0.0225267526	-0.0038978958	-0.0218966013	0.036700304	0.0454839008	0.0360962841	0.0181520958	0.0210161756	-0.0043561043	0.0717976682	-0.0919992707	-0.0391716942	0.0096772491	-0.0001859656	-0.0339821288	-0.0486137544	-0.0762541772	0.014089031	-0.0213483926	0.0541883424	-0.0510725299	-0.1579273055	0.1043148745	-0.1027516617	-0.0227695879	0.0805168659	0.0264450752	-0.0940605524	0.0194180533	-0.0024429759	0.0389072014	0.0452258829	0.1010788323	0.0781016127	0.098515091	0.0804062577	0.1486003202	-0.0861440534	-0.0263615637	-0.0111785829	0.0245727916	0.0937153875	-0.0555175025	-0.0338646736	-0.0947124447	0.0897877085	-0.107602	0.001058	1.119364000000007e-06	0.011578190404	0.219421	-0.0248779999999999	0.0006189148839999	0.048145575241	0.362399	-0.0185589999999999	0.0003444364809999	0.131333035201	-0.00420356	-0.00092072	8.477253184000006e-07	1.7669916673600002e-05	0.00130192	0.00039636	1.571012496e-07	1.6949956864000002e-06	0.00321923	-3.279999999999993e-05	1.03634417929e-05	1.0758399999999951e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.7319086198337	3.4544106816965723	556116.07953378	11.932953157819377	765.6650522414192	1.990156544347201	3.960723071007992	586242.9722238552	732.8250347883978	-0.1974794796763035	537032.5316126165	0.0389981448932235	721.3406000461504	524.1789895617478	1.077604	29.573206	0.1927465	0.104733	0.001944737	-0.098545647	0.0057401373	0.104679028	0.1326443285	-0.0492250804	-0.0514716371	0.0387157964	-0.0052370434	0.0235499971	-0.0885004483	0.0643555026	0.0167594502	0.0022631259	-0.0314386284	-0.1040359591	0.0858916585	-0.0358690001	0.0699581268	0.072273039	-0.0775464846	-0.0078004945	-0.0109507046	-0.0328248635	0.0607108811	0.0227252768	-0.0606886147	-0.0069836301	0.0158142107	0.0651758357	0.0689611859	-0.1197651476	0.0003083245	0.0580288383	0.0767930471	-0.1441707285	0.1229489791	-0.0550392141	-0.0415866872	0.1113486562	0.0630377069	-0.046410428	0.072542135	-0.0008323776	0.14439896	0.0047145558	-0.1319704345	0.0265907256	0.0944265941	-0.0823707992	-0.0168405349	0.0069841045	-0.1270288829	0.0033726717	-0.0589688597	-0.1058205928	0.0521737715	0.0888230318	-0.0114916182	0.0001297515	-0.141993953	0.0676903758	0.0283662306	-0.0007197096	0.0463972855	0.0456630006	0.1175458102	0.0391788964	-0.0297078335	-0.0374104336	-0.0584984738	0.042033963	-0.0002980059	-0.1050254987	-0.0041380402	-0.0216558035	0.0053135791	0.0871887044	-0.080656605	0.0517162199	0.0347048452	-0.104679061	-0.0361224311	-0.091957378	0.0940386689	-0.119087	-0.0114849999999999	0.0001319052249999	0.014181713569	0.171005	-0.048416	0.002344109056	0.0292427100249999	0.278208	-0.084191	0.007088124481	0.077399691264	-0.00500984	-0.0008062799999999	6.500874383999992e-07	2.50984968256e-05	0.00144094	0.0001390199999999	1.932656039999997e-08	2.0763080836e-06	0.00324702	2.7790000000000196e-05	1.05431388804e-05	7.722841000000108e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.8646752891048	4.132766669271064	562297.0312464345	17.07976034263784	767.6549422409939	1.989889999574757	3.959662210407626	589294.1103470237	734.8342074730386	2.0091726846408164	539981.3124725288	4.036774876706786	723.4663193201067	544.2467587823942	1.093577	30.011559	0.1225025	0.0703113	-0.0137870147	-0.0416218431	0.0095963137	0.0383560744	0.1892210074	0.0541910916	-0.0261509017	-0.1437405287	0.0081909985	0.0309826558	-0.0036441267	0.10648786	-0.0450455526	0.0024814511	-0.0403593069	-0.0779564908	0.1428492292	-0.0080629849	0.0176713872	0.0183395413	-0.1516451413	0.0016170872	0.0436896291	0.0720619923	0.0500724737	0.0494575909	-0.0804408626	0.025498634	-0.037479387	0.0515637451	-0.0034885385	0.0488322259	-0.0992980883	-0.0931656201	0.0140443964	-0.0448843555	-0.0311630088	-0.1100689704	-0.0179290217	-0.0072444298	-0.0060590379	0.1322069272	-0.1391016521	-0.0265717615	0.0255225141	-0.0654798086	-0.012796324	0.0321082612	0.0154552086	-0.1385572035	0.078500961	-0.0342750431	-0.097846627	-0.0318612998	-0.0907993848	-0.1123814155	0.1005752539	0.0115397572	-0.0183593114	0.0200951417	-0.1226942307	-0.0729440079	-0.0342972502	-0.0332738498	0.0790775411	0.0266923352	-0.0543383252	0.1433303852	-0.0177182687	-0.0722646211	-0.0502583791	0.0528089946	-0.0355369645	0.0627459434	-0.0057111423	-0.0289982787	0.0311672612	-0.1058459703	0.1235617976	-0.0885628854	-0.0756498806	0.0958705609	-0.0383647583	-0.0890452037	0.0979282008	-0.107571	0.0115159999999999	0.0001326182559999	0.011571520041	0.148236	-0.0227689999999999	0.0005184273609999	0.021973911696	0.29895	0.0207419999999999	0.0004302305639999	0.0893711025	-0.00612515	-0.00111531	1.243916396100001e-06	3.75174625225e-05	0.00145275	1.181000000000012e-05	1.3947610000000278e-10	2.1104825625e-06	0.00302463	-0.00022239	9.1483866369e-06	4.9457312100000125e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
