global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
719.2176029780308	0.1485090293730309	0.0220549318053197	517273.96043346426	815.9645881576781	7.563475497315949	57.20616159849874	665798.2091273293	683.6419460542197	0.1964326186168818	0.0385857736566853	467366.31040480064	688.3531311657315	594.9961539926379	1.148893	26.487572	0.126548	0.0731449	-0.0686839017	-0.1407761309	-0.0266543218	0.0175644735	0.0130979451	0.0742476465	0.099443862	0.0301947865	-0.0589211643	0.0391987363	0.0778888789	0.0420358509	-0.0784222121	0.0121962758	0.0943239295	0.0137175925	0.0016304127	0.1429258418	-0.0090992688	-0.1337423118	-0.1218257065	-0.0826187651	-0.0227422142	0.1135921716	-0.0555830311	-0.0680133588	0.1448100273	0.1323543536	-0.0339356772	-0.1207774104	-0.0185177705	0.0350626591	0.0199796694	0.0749345552	0.0201545184	-0.0826559482	-0.0656146291	0.0498943698	0.041572049	0.0176378032	-0.0552910552	0.0013438888	-0.0043318553	0.0033339613	0.0626632958	-0.0288257031	-0.2295909127	0.0196504714	0.0001295172	0.0420243689	-0.0523966374	0.1114682979	0.0258320203	0.1467622653	-0.0025677268	0.0061124613	0.0939948793	-0.0140854798	0.01896645	-0.109817277	0.1274071235	0.0385955557	-0.0384631186	-0.0847725584	0.0649479216	0.0897247544	-0.014649331	-0.0640061427	-0.0744747757	-0.0782417537	-0.1071636809	0.1725928998	0.117934976	0.0806631206	0.0313009585	0.0098147211	0.174961801	0.0666515126	0.0105609156	-0.0034864431	-0.0639927386	0.0676411567	0.1111670495	-0.0129125789	0.0413997732	0.0821125299	0.121286253	0.0945751117	-0.0280273532	-0.0210623101	0.0360753684	0.0337064113	0.060258865	0.14202274	-0.0606433223	0.2000363501	0.0459966449	-0.0387948547	-0.0568589438	0.0070965256	0.0392809364	0.0395015689	-0.1434671268	-0.0554763756	-0.1079137582	-0.1686373055	-0.0609240549	-0.0579127181	0.0535116571	-0.0492655198	-0.0270084943	-0.1019893188	0.0750362016	-0.0101459	-8.89999999999988e-05	0.0001029392868099	7.920999999999787e-09	0.207554	0.0606839999999999	0.0036825478559999	0.0430786629159999	0.153016	0.035136	0.001234538496	0.023413896256	-0.00184851	0.00020151	4.060628010000001e-08	3.4169892201e-06	-0.000185554	0.0	0.0	3.4430286915999994e-08	0.00102821	-0.0004112699999999	1.0572158041000002e-06	1.6914301289999986e-07
719.6632278766967	0.445624898665983	0.1985815503110676	517915.1615579063	811.779696797128	-4.184891360550068	17.513315699606604	658986.2761320372	682.6589607545886	-0.982985299631082	0.966260099290808	466023.256698535	687.5026451973163	595.3011034301978	1.180799	27.223173	0.1479674999999999	0.0920938	-0.0350420047	0.1537406972	0.0435554769	0.0926009999	0.0563069295	-0.017487239	-0.1405011813	0.0580903869	0.0389087033	0.0191066832	-0.0004943074	0.0636536542	0.0247611487	-0.0726541613	-0.0412119876	-0.1095401141	-0.0028869704	-0.1501149406	0.0165928028	0.0106122534	-0.0266253104	0.0231120068	0.0527747267	-0.0392903698	-0.1351931741	0.0237061315	0.0212442247	0.1207782482	0.0274572125	0.1092749039	-0.0418871826	0.0960154948	0.0222567754	0.0170638516	-0.2291301855	0.0533613817	-0.0905695825	-0.0103211073	-0.0261773246	-0.067374445	-0.0648014593	-0.0001872937	-0.0799107009	0.0207847532	0.0071603902	0.1232087441	-0.0710372785	0.0314988709	-0.0792148606	-0.0262259674	0.1984063013	-0.056974247	0.0589961631	0.1821819416	0.0693212344	-0.0061180582	0.0278326699	-0.0086519197	-0.045606646	-0.1364441394	-0.0582342817	0.0185187007	0.0778209222	-0.0064004569	-0.0440687718	-0.1627370676	-0.0032100223	-0.0335347099	0.102836726	-0.0311885672	-0.0607816136	0.0408837099	0.0489076702	0.0159691518	0.0024980757	0.082851267	0.0372882686	-0.0014838317	0.1103592091	-0.090889974	-0.052246697	-0.0338638834	0.0137198402	-0.0428675841	-0.0054500578	-0.0746894636	-0.0448625892	-0.0509859893	0.1829467119	0.1531766172	-0.1286160506	-0.0759361641	0.0717176458	0.0284388083	-0.1316875359	-0.0407204421	-0.0539276101	0.0632737473	-0.1349745827	0.0384392438	-0.0875436871	0.0490205846	0.0118495685	-0.0367231774	-0.0139530329	-0.1056571462	0.0082621369	-0.1085540592	-0.1438625908	0.0207090991	-0.0293067317	-0.0997327036	0.0802681812	-0.0262999	-0.016154	0.00069168474001	0.000260951716	0.126086	-0.0814679999999999	0.0066370350239999	0.015897679396	0.116025	-0.036991	0.001368334081	0.013461800625	-0.0021156	-0.00026709	7.13370681e-08	4.4757633600000005e-06	-0.000185554	0.0	0.0	3.4430286915999994e-08	0.00102821	0.0	1.0572158041000002e-06	0.0
719.656024051524	-0.0072038251727235	5.189509711916555e-05	517904.7929536477	813.9992064562484	2.2195096591203765	4.92622312692865	662594.7081114021	683.7492813815918	1.090320627003166	1.188799069668577	467513.0797898432	688.7680851875974	598.2822450632733	1.124851	25.9333	0.1426249	0.0858188	0.1052397974	-0.0734451731	-0.0272608594	-0.0467081934	0.0484820976	-0.0259724673	0.127268156	-0.0649504272	0.0360297503	0.1277470808	0.0744478139	0.0262808672	0.0901460174	0.060762388	-0.063125794	0.0262370908	-0.0184468251	0.0820363682	-0.0291222944	-0.1414442547	0.0641361059	-0.0868128686	-0.0541759827	0.0485074397	-0.0898376048	-0.0291202851	-0.036265061	-0.0343021455	-0.0324487435	0.1018751393	-0.062809553	0.060165203	0.0804920595	0.0343265772	0.1183457721	0.1002743145	-0.0284147503	-0.0103361795	0.0851584388	-0.0967853686	0.0002886451	-0.0272813103	0.1424069792	0.0080838288	-0.0205448149	0.0046459436	-0.0616916273	-0.2242260793	-0.0082162048	-0.0138527306	0.0760597934	-0.0102486461	0.0249210857	-0.0325297326	-0.0833101677	-0.1335346851	0.0855762242	0.0134312469	0.1313223246	0.0806429086	-0.0021226266	-0.0342850038	-0.006518444	0.0748203846	0.0453877885	0.0824531005	-0.0216678154	-0.04078693	0.0972578746	-0.1292342636	0.0130423922	0.1119514883	0.1043469031	-0.0155678735	-0.0022290903	-0.0633420475	0.0241880064	-0.0715193865	-0.0215159884	0.0963603193	0.0033076184	-0.1798296341	0.0469315182	-0.0669305209	-0.0613140633	0.0698939888	-0.010299484	0.0543721844	-0.1293028999	-0.0528422287	-0.032656801	0.0280172127	0.0218883416	-0.0304056293	0.112826521	0.0635442625	0.0022430019	0.011144709	-0.0508222381	0.1501035035	-0.0931752325	-0.1394585734	0.0027994827	-0.1787030311	0.0146566578	0.0390965315	-0.0523490749	-0.0201419522	0.0798903866	0.0844460155	-0.0315924503	-0.0973056967	0.0851916578	-0.014732	0.0115679	0.000217031824	0.00013381631041	0.205137	0.079051	0.006249060601	0.042081188769	0.133305	0.01728	0.0002985984	0.017770223025	-0.00246042	-0.00034482	1.1890083240000003e-07	6.0536665764e-06	-0.000185554	0.0	0.0	3.4430286915999994e-08	0.00137791	0.0003496999999999	1.8986359681e-06	1.2229008999999992e-07
719.8970199492044	0.2409958976803636	0.0580790226987643	518251.7193317452	817.0083324658826	3.009126009634201	9.05483934185705	667502.6153186822	683.6989025440926	-0.0503788374992382	0.0025380272677746	467444.1893399966	688.865958302011	602.9227833559423	1.118427	25.785204	0.1184416	0.0619238	-0.1486478505	0.0096517994	0.0121410623	0.0214732668	0.0031084104	0.1098122415	-0.0413031143	0.080993039	-0.0012880505	0.0297209485	-0.0846870036	0.0534567475	-0.0153229354	0.0472406719	0.0928546607	-0.0265519538	0.0486166002	-0.1190497756	0.0540344509	0.0382622078	-0.0172866779	-0.0342637644	-0.0534519413	0.0980474158	-0.0461419686	-0.0590725052	0.1661328968	0.0208518536	-0.168901034	0.0277147885	-0.00820549	-0.0419861009	0.016023819	-0.0091398736	-0.0462806141	-0.0745178864	-0.104779013	0.0098286295	0.0528312524	0.0336127665	0.0416258303	0.1173699706	-0.0033027456	0.0485248702	-0.0778577863	0.1016038601	0.0348533895	-0.0194543098	0.0440001319	-0.1085333026	-0.0458387353	0.0568416116	0.0347727587	-0.1468984187	0.0324396477	-0.1073365022	0.1570475525	0.1836454544	-0.0583362227	-0.1218366588	-0.016178664	-0.0348752895	0.1640146816	-0.1367259083	-0.0200896911	-0.0809953878	0.0397588215	0.0359969402	0.0051095115	-0.0180308914	0.0075203578	0.0944301261	0.011745662	-0.0593354272	-0.0536070572	0.0162134837	0.0953135754	0.110785154	0.0407944318	0.1082944099	0.0789421883	-0.0458015404	-0.0805342031	0.018495814	0.0800327657	0.0364355307	0.0500964996	0.0589640171	0.1077376608	-0.0017058579	-0.0645960641	-0.0392781789	0.0151721012	-0.0612202992	-0.0621656664	0.0960113122	-0.0161419749	-0.0652127326	0.1720053835	-0.0213222923	-0.0719374787	-0.1190201428	-0.029802597	0.0795859609	0.119204055	0.0140847681	-0.0844468351	-0.1420240145	-0.0211434247	0.076696317	-0.0338646736	-0.0947124447	0.0897877085	-0.0205171	-0.0057851	0.00042095139241	3.346738201e-05	0.166705	-0.038432	0.001477018624	0.027790557025	0.107619	-0.025686	0.000659770596	0.011581849161	-0.00170999	0.00075043	5.631451849000001e-07	2.9240658001e-06	-0.000185554	0.0	0.0	3.4430286915999994e-08	0.00159825	0.00022034	2.5544030625e-06	4.854971560000004e-08
719.7117007705383	-0.1853191786660772	0.0343431979814694	517984.9322260208	812.8160368833553	-4.192295582527322	17.575342251278098	660669.909814764	684.2967961956589	0.5978936515663236	0.3574768185833123	468262.1052836431	689.6595734387769	601.1124442893338	1.192107	27.483868	0.0938712	0.0454867	0.1221523566	0.0546000109	0.0171442662	-0.0722805321	-0.0586573985	-0.131144785	-0.0069782799	-0.0739690191	0.0124882118	0.0273152373	-0.0351841828	0.0487753395	-0.111313153	0.0702419878	-0.1019330029	0.0853897086	-0.0376864183	-0.0209337274	0.1228293974	-0.0386230731	-0.0837555132	0.0687458537	0.0507075157	-0.0325767233	0.0002530304	-0.0566207496	-0.0599304079	-0.0329153791	0.0483137226	-0.114471546	0.0210768731	0.0962687178	-0.0083800576	-0.0917272912	-0.0389019731	0.1267562437	0.1295274083	-0.0507172207	0.0914009431	0.1026996792	-0.004445241	-0.094018392	-0.0941585837	0.013608917	-0.0387025929	-0.0214501244	0.030484751	0.0309752286	-0.0279053138	0.0328401894	-0.0092127189	-0.0242098329	0.0883323079	-0.1246143558	-0.1697623338	-0.0472593476	-0.025822128	-0.0922858165	-0.0268419298	-0.0199575786	0.0149778557	-0.133627404	0.0534097547	0.1412906873	-0.0416865089	0.0045123559	-0.0194230844	0.0632170106	-0.1447368915	-0.0092358203	0.0136873733	-0.0388306913	0.0767228067	0.0559408602	-0.0980464302	-0.0209477995	-0.0335391348	0.0170385361	-0.01348081	-0.0125685352	0.0371966186	0.0332908348	-0.0537622875	0.0241850287	-0.067992005	0.0129072156	0.0423432646	-0.0593319896	0.1022438192	0.0174471205	0.163568047	0.1156817653	-0.0031885638	-0.0764793928	0.1048876507	0.0140640579	-0.1112929503	0.0386641322	0.0094223768	0.0630806	-0.0068459682	-0.091937705	0.0368092764	0.087801002	-0.1371234727	0.0002301348	0.0063096625	0.0864239992	0.1005805948	0.0632247987	-0.0361224311	-0.091957378	0.0940386689	-0.0213919	-0.0008747999999999	0.0004576133856099	7.652750399999973e-07	0.137214	-0.0294909999999999	0.0008697190809999	0.018827681796	0.0931333	-0.0144857	0.00020983550449	0.00867381156889	-0.00219875	-0.00048876	2.3888633760000017e-07	4.834501562500001e-06	-0.000414218	-0.000228664	5.2287224896000004e-08	1.71576551524e-07	0.00133528	-0.0002629699999999	1.7829726784000002e-06	6.915322089999998e-08
720.0492946850313	0.3375939144930271	0.1139696511027253	518470.9867764111	815.8316886479524	3.0156517645971235	9.094155565317743	665581.3442021696	684.1277455465829	-0.1690506490759844	0.0285781219530116	468030.7722266501	689.0351716345841	595.4197315156905	1.141097	26.30784	0.09345725	0.0548814	-0.102209055	-0.094222328	-0.0472393169	0.0013122675	-0.0908518202	0.0588741655	0.0832935865	0.0707796185	-0.0286019536	0.0939099105	0.0718133694	-0.0385033505	-0.1217887405	0.0055318174	0.090002569	0.0257521355	0.0917678565	0.0789242088	0.0663101312	-0.0320891825	0.0553512865	0.0471817428	0.0806481321	0.0033943702	-0.0289661772	0.064629152	0.0465366809	-0.0167173823	-0.0269054547	-0.2445342148	-0.0709360519	-0.0375023071	0.0666736694	0.0136188483	0.0101888468	-0.0140992455	0.1247220442	-0.0278266865	0.1183165695	0.0804581715	-0.1177275146	-0.0620999269	0.0401312138	-0.0381590309	-0.08206202	-0.0434335528	-0.1352968736	0.0048276313	0.0662010945	0.0274478279	-0.107870084	0.0073372563	-0.0121758265	0.1156232303	0.1307853232	-0.0472357421	-0.0325876181	-0.1291402136	0.0678391018	0.037288718	-0.0827856827	0.0751644611	0.058513403	-0.0930681571	0.0851834726	0.0761128486	-0.0047327755	0.0730259765	-0.0601330925	-0.044575702	-0.16564051	0.0847202031	-0.0845131139	-0.0310304664	0.0177032827	0.058069067	-0.0558382262	0.0276302068	0.0707396516	0.0496585878	-0.0315376623	0.0976834726	0.0991498184	-0.0766395112	-0.0828185303	0.0331588282	0.11650177	0.0740527161	-0.0289013026	0.0130865518	0.095198635	0.0512180609	0.067172714	-0.0364829937	0.0777735742	-0.0351501425	-0.0800603055	0.0693950135	-0.0588117192	-0.0751964402	0.0851844682	-0.0839487697	-0.0805280364	0.1408850488	-0.0157458374	-0.0367693624	0.012895809	0.0151885341	-0.047787294	-0.1220691007	-0.0383647583	-0.0890452037	0.0979282008	-0.0311232	-0.0097313	0.00096865357824	9.469819969000004e-05	0.188667	0.051453	0.0026474112089999	0.035595236889	0.106144	0.0130107	0.00016927831449	0.011266548736	-0.00238054	-0.0001817899999999	3.3047604099999934e-08	5.6669706916e-06	-0.000290693	0.0001235249999999	1.5258425624999996e-08	8.450242024900001e-08	0.00125535	-7.993000000000019e-05	1.5759036224999998e-06	6.3888049000000314e-09
720.3736492419656	0.3243545569342814	0.1052058786040339	518938.1945221865	812.4835998661096	-3.3480887818428755	11.20969849110211	660129.6000513925	683.4695816636068	-0.658163882976055	0.4331796968541182	467130.66905942577	688.701863856175	601.4167342509443	1.115298	25.713055	0.10647995	0.0610512	0.0387692656	0.0872744712	0.0992335812	0.1758408431	-0.0981807989	0.0063083786	-0.1229533712	-0.0616847457	0.0607895409	0.0759150795	-0.0263352871	0.0798464481	-0.0981444769	-0.0637551038	0.0041092385	0.0210804283	-0.0621701149	-0.0722117717	-0.0271667372	-0.1445510905	0.0612840093	-0.0860212792	0.0791359664	-0.017109745	-0.0781608555	-0.1541743329	0.0577424606	0.0148667633	-0.0281185491	-0.0580731386	0.0244821645	-0.0183095026	0.026698016	-0.0125013688	-0.0170095615	-0.0283004309	-0.0870608616	-0.195229421	-0.072700396	0.0330363584	0.0364943197	0.0063813907	-0.0447273061	0.0355411087	-0.086535972	0.0803032801	0.051380107	-0.0980697272	0.0600639238	-0.1430153924	-0.1257686279	-0.0958747915	-0.0831092645	0.0700314848	0.0178670983	0.092350166	0.1164263071	0.0574640199	0.0531202906	-0.035477597	0.0208560391	-0.0149194952	0.0726242683	0.0211043292	-0.1263062347	-0.0521112376	0.0032983626	-0.0202962974	0.0779630507	-0.0615889176	-0.1529772813	0.0830111744	-0.0289390667	0.0991883975	-0.0835844431	-0.0540215844	0.0603046097	0.0859482555	0.0620698274	0.0851129275	-0.1517270663	0.0166727577	0.0060273488	-0.0573508473	0.0139553008	0.0602516502	0.073777692	-0.1277107329	0.0433835904	-0.0037736566	0.031733383	-0.0710796549	0.1441876841	-0.0984183489	-0.0331048683	-0.0570544679	0.0235548076	-0.0885522109	-0.0337035338	-0.1414326372	0.091273197	0.0198392712	-0.078522032	-0.1188568389	0.0027746336	0.0846386614	0.0202405644	0.0004183186	0.0610958468	-0.0454044211	-0.0405906974	-0.0859808972	0.1014413551	-0.0282565	0.0028667	0.00079842979225	8.217968889999999e-06	0.14063	-0.0480369999999999	0.0023075533689999	0.0197767969	0.0954715	-0.0106725	0.00011390225625	0.00911480731225	-0.00163828	0.00074226	5.509499076e-07	2.6839613584e-06	-0.000328648	-3.7955e-05	1.4405820249999996e-09	1.0800950790400001e-07	0.00137321	0.00011786	1.8857057041e-06	1.3890979600000004e-08
719.2695807501638	-1.1040684918018542	1.218967234589621	517348.72979251633	814.8158042936282	2.3322044275186045	5.439177491737381	663924.7949266721	683.7659995813751	0.2964179177682808	0.0878635819740833	467535.9421835171	689.0487025585259	600.2846468019795	1.055306	24.329945	0.11617515	0.0669072	0.0222331664	-0.0450321264	-0.1229251815	0.0691559913	-0.0701925898	-0.0421975849	0.1105073718	0.015295431	-0.0875267756	0.1107511392	-0.026664541	0.0219269955	-0.024077778	-0.1959192926	-0.0643566522	0.0581144995	0.0659576225	0.0898364122	-0.0081398707	-0.0154598208	0.0034614847	0.0685897833	-0.0868279532	0.0436890018	8.89267e-05	0.0647060836	-0.1364322844	-0.0715434341	0.049592955	0.0414210853	-0.1193820037	0.0620998673	0.1010860711	0.1208208947	0.1175632991	-0.0263163782	-0.038676342	-0.0944021765	-0.0503761971	0.0368527727	0.0413266961	0.0132658115	-0.1484152719	-0.0609644669	-0.0345989601	-0.1658453999	0.0401137952	0.1671162848	0.001088417	-0.1035563464	-0.0258657838	0.0148650812	0.100385464	-0.0291134679	-0.1239620623	0.0697543893	0.0298952015	-0.0654222608	-0.1258210831	0.0156136091	-0.1146897352	0.0865097326	-0.0117954063	0.0591449645	0.1071925428	0.100340603	0.0716083242	0.0128571379	0.0598268228	0.033484711	0.0264814878	-0.067881504	0.0471766805	0.0193601024	0.0190461443	-0.026526665	-0.0502960501	0.0028164867	0.1254745528	-0.0652202935	0.1220805503	0.0052009933	-0.0383584962	-0.1701839646	-0.0600433316	0.0980819137	-0.018501826	-0.0691717755	-0.1382519336	0.0519210231	0.041590564	-0.1064909992	0.1094586017	0.1058186018	0.0713842527	-0.0650238679	-0.082218861	-0.1647467117	0.0214011928	0.0654143507	0.0554726602	0.0030242746	-0.0001683731	0.0929108749	-0.0759200853	0.0201297538	0.0324469499	-0.0626689896	-0.0919834769	-0.0109816661	-0.0427992974	-0.0827696937	0.1045646294	-0.0302109	-0.0019543999999999	0.00091269847881	3.819679359999994e-06	0.195799	0.0551689999999999	0.0030436185609999	0.038337248401	0.102663	0.0071915	5.171767225000005e-05	0.010539691569	-0.00239421	-0.0007559299999999	5.714301648999999e-07	5.732241524099999e-06	-0.000547723	-0.0002190749999999	4.7993855624999985e-08	3.00000484729e-07	0.00143541	6.22000000000001e-05	2.0604018681e-06	3.8688400000000125e-09
719.2345226518735	-0.0350580982902783	0.0012290702557308	517298.2985742683	816.4964371871564	1.6806328935282409	2.8245269228091074	666666.43193932	683.7971686841008	0.0311691027256983	0.0009715129647251	467578.56790039263	689.263166849855	597.9075463458848	1.185872	27.340126	0.0732168499999999	0.0391796	-0.0968244288	0.0122575058	0.1513559669	0.0507971044	0.0307801019	0.1075295645	-0.0149179525	0.0473066022	0.1036891177	-0.0124903663	-0.0980502756	-0.071934187	0.0051155867	-0.1123667338	0.1464703455	0.0426732139	-0.0382183489	-0.0837264441	0.0183349858	-0.0032570605	0.0288805972	0.123870441	-0.005386632	-0.0340298729	0.0558171821	-0.0391579904	0.0908221697	-0.0077071541	-0.0605724568	0.0281387442	0.0486284979	0.0491166984	-0.0032740762	0.3011195103	0.0250333091	-0.134101195	-0.0445026818	-0.127923526	-0.0571347731	0.0632742533	0.0383085991	-0.1012453078	-0.0709995623	-0.0738155497	0.010810061	0.0946320368	0.0024150043	-0.0149373077	-0.1552054895	0.112135876	0.050255964	0.0725724955	-0.0889828138	-0.2169023394	-0.1264304369	-0.1142387554	0.0923554865	0.0164057776	-0.0510892266	-0.0324375441	-0.0148741966	-0.065839325	-0.1310524696	-0.1237001212	-0.073641531	0.0173071076	-0.0791323192	0.0434982848	0.0404899613	-0.0010983551	-0.0182360435	-0.0725885798	-0.0560505207	0.0479429473	-0.1888612173	0.0335860547	0.1085349926	-0.030304678	0.0459397431	0.0619250803	0.0926145532	-0.039535538	0.0271603604	-0.0566433046	0.1266074119	0.161745491	-0.0693240556	-0.1474753584	0.0313841989	0.0213664364	-0.0888470963	0.0922776318	0.0375810806	0.1534395115	0.0492917776	-0.1162295266	0.1747776532	0.025637664	0.1146392791	0.063417258	0.0260858549	-0.1008378858	-0.0157127822	0.0577144494	-0.0029253975	-0.1164500395	-0.2124928788	0.0300087666	0.0561269542	-0.0740519435	-0.0449896151	-0.0794170796	0.1072860197	-0.0341913	-0.0039804	0.00116904499569	1.5843584160000016e-05	0.166525	-0.0292739999999999	0.0008569670759999	0.027730575625	0.105597	0.0029339999999999	8.608355999999954e-06	0.0111507264089999	-0.00184363	0.00055058	3.031383363999999e-07	3.3989715769e-06	-0.000591182	-4.345900000000003e-05	1.888684681000003e-09	3.49496157124e-07	0.00158194	0.0001465299999999	2.5025341636e-06	2.1471040899999992e-08
718.9947874235822	-0.2397352282912379	0.0574729796838519	516953.5043422822	809.293509651542	-7.202927535614435	51.88216508331264	654955.9847641104	684.2487843164004	0.4516156322995357	0.2039566793373094	468196.3988384718	689.3407521098338	596.2144776201671	1.187225	27.371317	0.15074177	0.0711682	0.099075447	0.0070166317	-0.1191685026	0.040287807	0.0698419981	-0.0710863984	0.0042021848	-0.0801993101	-0.1216367749	-0.0351580156	-0.0645204164	0.0468933583	0.0126778439	-0.0811522233	-0.0937941802	0.0434449008	0.0894606198	-0.0322708195	-0.0886967661	0.042650566	0.0194869616	0.0738631331	-0.0704825876	0.0022606667	-0.0082052822	0.074771707	-0.0617556189	0.0251166467	-0.0309507341	0.0666173148	0.0788731246	-0.0201261836	-0.0381477977	-0.1003667665	0.0944167873	-0.0650719197	0.1206542377	0.0365851709	0.0629409558	-0.0602875511	-0.0592332864	-0.0221926068	-0.2104954388	-0.0665453821	-0.0198814457	0.1464070372	0.124603309	0.015728043	0.0521642012	-0.0004686991	-0.0219727945	-0.0257430044	0.0266054492	0.0574996031	-0.1254870201	-0.0164011043	-0.0012275359	-0.0052799317	0.1408236623	0.027077429	0.1150077897	-0.0969020819	-0.078582318	0.0770597468	0.0170119102	0.0140792768	0.1114696006	0.029153393	0.0553406906	-0.0421181411	0.083037153	-0.0761265002	-0.0132015229	-0.0266355105	0.0364580542	0.0767402588	0.0253742936	-0.108216139	0.0412115406	-0.0303280082	-0.0163697827	-0.0374711883	-0.0401188114	0.0039184107	0.0142848855	-0.0663255172	-0.0391581198	0.0494393949	-0.0291460378	0.0560311935	0.1849115587	-0.0710103675	-0.0325765765	-0.0087143738	-0.0277073161	-0.2223228497	0.0351700088	0.1412793001	0.1589850913	-0.1382107493	0.0064659111	0.0631580438	0.0897865158	-0.1388984873	-0.1147832809	0.0529531882	-0.0732071953	0.1147094489	0.0098459562	-0.0606010999	-0.0471607147	-0.0759287828	0.1095950666	-0.00210998	0.03208132	4.4520156004e-06	0.0010292110929424	0.137558	-0.0289669999999999	0.0008390870889999	0.018922203364	0.0842919	-0.0213050999999999	0.0004539072860099	0.00710512440561	-0.0024262	-0.0005825699999999	3.393878049e-07	5.886446439999999e-06	-0.000617159	-2.5977000000000053e-05	6.748045290000026e-10	3.8088523128100003e-07	0.00234116	0.00075922	5.4810301456e-06	5.764150084000002e-07
