global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
730.2726063865554	0.6027383189298234	533298.0796386128	0.3632934811063495	757.8453972288492	-2.0021026349880917	4.008414961026258	574329.6461009522	707.1260653136953	-0.0513021911477835	500027.2722460285	0.0026319148165637	706.0494167593433	499.9299979058172	1.043539	24.641069	0.2082152599999999	0.104933	-0.1140525155	-0.1021336674	-0.1545503029	0.060129388	-0.0850062387	0.0760309631	-0.0086488118	-0.0408845605	0.1246172398	-0.0958946155	-0.1166461301	0.1713766254	0.0396216923	-0.1592603579	0.0587551413	0.0296612822	0.0200059679	-0.04598657	0.1452214991	-0.0876285538	-0.0497999699	-0.026571961	0.0566665173	0.0720644054	-0.1041442494	-0.0344114991	-0.0895831537	0.0171415854	-0.012472116	-0.0508608622	-0.0419195663	-0.1318814156	0.0810677008	0.0002402451	-0.1168080058	0.0908586682	0.1555737881	0.0914076259	0.0686818007	0.0877756505	-0.0012699158	0.0502534089	0.0366312362	-0.0295171179	-0.1321626864	-0.0317757498	0.1557341379	0.1193360299	-0.1405122965	0.0318710377	-0.0613317446	0.0226100281	-0.0192611925	-0.0622708385	0.080610384	0.0084667714	0.1669171645	0.0744003235	-0.1001216775	0.0272912935	0.0856955438	0.1029256034	-0.1060362732	0.0514161955	-0.1670054045	0.0203581928	0.108753814	-0.0589331447	0.0167579093	0.0704857714	0.0110725185	0.0203463289	0.1836874492	-0.0102563127	-0.0061170455	-0.109753058	-0.0383838185	-0.0317850522	-0.017111768	0.0646771823	0.0244037528	0.0370547516	0.1501588065	-0.0225564204	-0.0577273828	-0.0685402206	0.0727578636	0.0159825703	-0.0741415633	0.1184877893	-0.0341550326	-0.0427877969	0.0140017845	0.1057349861	-0.0337564845	-0.1004498574	-0.0053125572	0.0244705	0.1649291542	-0.0742606354	0.0552596121	0.1030717654	0.0961588007	-0.0258453655	0.0748341668	0.0225269503	0.1024984314	-0.0518788901	0.0223783947	-0.1059762505	-0.0637282764	0.267412	0.0206109999999999	0.0004248133209999	0.071509177744	-0.0968442	-0.0164007	0.00937879907364	0.00026898296049	-0.00542036	-0.05047796	2.93803025296e-05	0.0025480244457616	0.00297075	0.0013532799999999	1.8313667584e-06	8.8253555625e-06	-0.000822352	-0.001010682	6.762628119040001e-07	1.0214781051240003e-06	0.00293871	-5.05499999999999e-05	2.55530249999999e-09	8.636016464100001e-06	0.0	0.0	0.0	0.0	0.0
730.6738791868145	0.4012728002591075	533884.3177259075	0.1610198602277855	763.1481583070687	5.3027610782195325	28.119275052679978	582395.1115274708	706.7415823681307	-0.3844829455646277	499483.6642482093	0.1478271354300524	705.0861602680848	505.2760435364714	1.047322	24.730398	0.2233518099999999	0.114587	-0.1193244042	0.0149652622	-0.1668495327	-0.1072663008	-0.0687671901	0.0142858986	-0.1808189794	-0.0531150737	0.0678958888	0.013878483	-0.0983225392	0.0906903577	-0.0138401602	-0.0934478224	0.0641828168	-0.0233551557	0.0744253382	0.0557623961	0.1327091881	0.0058576447	0.0067251582	-0.1384256358	-0.0042864754	-0.0547059027	-0.047126413	0.0133593218	0.004442442	0.0751865251	0.08244966	-0.158643917	0.0456353932	0.1365038945	0.0418487785	-0.0663165797	-0.136219871	-0.0620364303	0.0054051478	-0.0969968519	-0.014932499	-0.0597530102	-0.1240666583	-0.1024239285	0.0584384291	-0.0760822965	0.0791001115	-0.1023119817	-0.0873862199	0.1877601735	0.0411127157	-0.0454670378	0.0456270445	-0.0017402166	0.0907261352	-0.0626945309	0.1260892303	-0.0022810042	-0.1072616522	0.141547868	0.0035575379	0.0813838581	-0.120884493	-0.0268241722	-0.0146418171	0.1164348595	-0.0328944379	-0.0110307203	0.1895627494	0.0014087668	-0.0186328677	0.0205606173	-0.0713739774	-0.0527260999	0.0514824136	0.0746862194	-0.1160898522	0.0262119698	0.0198050198	-0.0371412424	0.056695608	-0.0321526492	0.1951616524	-0.1025633036	-0.000500855	0.0344195284	-0.0214371907	-0.0304474965	0.0189343047	-0.1831423496	0.020635923	-0.056719534	0.0366374982	0.0885734413	0.1078006434	-0.0840757112	0.0142769296	0.05940896	0.0472213655	-0.0599256859	-0.0445477635	-0.0010605224	0.0412700435	0.0621880002	-0.0907444843	-0.0892898797	0.2430369848	-0.0079913013	-0.0566235348	-0.0769449283	0.0200485104	-0.1076997553	-0.0576957916	0.293384	0.0259719999999999	0.0006745447839999	0.0860741714559999	-0.00993055	0.08691365	9.86158233025e-05	0.0075539825563225	0.0217015	0.0271218599999999	0.0004709551022499	0.0007355952898595	0.00208733	-0.0008834199999999	7.804308963999996e-07	4.3569465289e-06	-0.000397566	0.000424786	1.58058724356e-07	1.8044314579600005e-07	0.00329739	0.0003586799999999	1.2865134239999977e-07	1.08727808121e-05	0.0	0.0	0.0	0.0	0.0
729.2511999430214	-1.4226792437930271	531807.3126183366	2.0240162307194995	758.1403370257128	-5.007821281355859	25.07827398600064	574776.7706254615	705.1916892193801	-1.5498931487505845	497295.3185440828	2.402168772544001	704.2829724327019	507.6521095300559	1.206683	28.493383	0.17297315	0.0885813	-0.1651330714	-0.0850300052	-0.0773565082	0.1756496773	-0.0428965256	-0.0727598166	0.0281912798	0.0403573059	0.1469951116	-0.0275576621	-0.0139654063	0.1733453452	-0.1735515009	0.089048358	0.108842222	-0.0398930194	0.0652437305	0.1143681085	0.0505053275	-0.2058987683	0.0116506655	0.0107082281	0.0032743469	0.1032178621	-0.0548112602	0.0389381293	-0.0037940728	0.0782989357	0.0696321781	-0.1184470554	0.0299161632	-0.0805769453	-0.0883273519	-0.1061304718	0.0582895626	0.0150512997	-0.1149806975	-0.0961248233	0.0560199914	-0.0316148541	-0.0028841808	0.195375318	-0.056855123	0.017339644	-0.0279818377	0.039350631	0.1204061947	-0.0628068339	-0.0325661486	0.1668559616	-0.0306639207	0.0260968767	-0.1352241453	-0.0858931132	0.085485315	-0.1339901246	-0.1085352631	-0.0464692262	0.1052464643	0.0054607886	0.0148334053	-0.0392467765	0.0336620818	-0.0573067862	-0.1664479841	0.0731849784	0.0426162202	0.0052565006	-0.0004063163	-0.0435319159	0.0380433817	-0.1224506262	0.0056093532	0.0328026901	-0.0956919864	0.1176990948	-0.0368440133	-0.0927056739	-0.1421230185	0.0889444003	-0.002241629	0.01925406	-0.0851012345	0.1155410911	-0.0560047421	-0.0112459198	0.1435248385	0.1571554297	0.0845559429	-0.0399231372	-0.0265753807	-0.0243278546	-0.1325731238	0.0677683594	0.1745048355	0.0072608577	0.0708582768	0.1091393315	0.110210367	0.0041940255	-0.0893546883	-0.0938317848	-0.0088864251	0.1617014158	0.123453178	0.0401810452	0.0399436794	0.0925341958	0.017710062	-0.1092392569	-0.0514415587	0.335886	0.042502	0.001806420004	0.112819404996	-0.0792189999999999	-0.0692884499999999	0.0062756499609999	0.0048008893034024	0.0510152	0.0293136999999999	0.0026025506310399	0.0008592930076899	0.00224812	0.00016079	2.585342410000002e-08	5.0540435344e-06	-0.000711746	-0.0003141799999999	5.065823685159999e-07	9.870907239999996e-08	0.0034598	0.0001624099999999	2.63770081e-08	1.197021604e-05	0.0	0.0	0.0	0.0	0.0
727.0135109870146	-2.2376889560068776	528548.645157666	5.007251863835149	754.5893644592302	-3.550972566482642	12.60940616791232	569405.1089549849	704.3138639194411	-0.8778252999389906	496058.018909133	0.7705772572129789	703.1334099992615	500.4328996465872	1.283768	30.313595	0.1611572	0.068688	-0.0671739624	-0.0396284133	-0.0153902489	-0.1444623241	-0.0556552519	0.0631235833	-0.1207577824	0.0233477097	-0.0388861277	-0.0569033147	-0.074907084	0.1590979735	0.031984742	0.1240731845	-0.0130104464	-0.0297335807	0.0515509509	0.0278590749	-0.017998303	0.0885503161	-0.0703781903	0.0239704385	-0.0244397021	-0.0479984328	-0.0429312286	0.0020162121	0.119427968	0.0989028616	0.0690775797	0.0356529835	0.1611775669	-0.0903745848	0.0396898377	0.089972412	-0.1314755271	0.0248609517	-0.0254333903	0.0542990205	0.0218516149	-0.0490156971	-0.0448374709	-0.1430385134	-0.0528416037	-0.0258877701	0.0822096379	-0.0416768377	0.0981668888	-0.0108065915	-0.0058927178	-0.0197978043	0.056024182	0.1078892982	0.0237672482	-0.0342198999	-0.0988610561	0.007245647	-0.0641999151	-0.033344376	-0.1787843047	-0.0193087186	0.073041035	0.0740658024	-0.0884356053	0.052441873	0.0767978754	0.0689321197	0.0670961542	-0.0194299722	-9.4293e-05	0.1348370643	-0.0163505264	-0.1269458026	0.0352352446	-0.0017131629	0.0929998396	0.0621263559	-0.050613291	-0.0110098028	-0.0676749442	-0.1539216564	0.047525189	-0.1235896966	0.0162724696	-0.0515637969	0.0844751831	0.0072784858	-0.0649749839	0.0248225749	-0.0027735977	-0.0752690348	0.0158977641	0.0891951241	-0.0215072686	0.0845220115	-0.0382676972	0.0848703336	0.0491294406	-0.1258308633	0.1001655026	0.0063879128	0.0136723153	-0.0883253659	0.0137779658	0.0388771244	0.1426719631	0.0194016317	0.1350236078	-0.04198011	0.0153640485	-0.110592125	-0.0449896151	0.353713	0.0178269999999999	0.0003178019289999	0.125112886369	-0.121069	-0.04185	0.0146577027609999	0.0017514225	0.0169822	-0.0340329999999999	0.0002883951168399	0.0011582450889999	0.00262132	0.0003731999999999	1.3927823999999982e-07	6.8713185424e-06	-0.00119378	-0.000482034	1.4251106884e-06	2.32356777156e-07	0.00395351	0.00049371	2.437495641000005e-07	1.5630241320100002e-05	0.0	0.0	0.0	0.0	0.0
726.5947176569874	-0.4187933300271425	527939.8837270372	0.175387853275223	754.3244828747078	-0.2648815845224135	0.0701622538191044	569005.4254641953	703.3869128849484	-0.9269510344927312	494753.149217818	0.8592382203471446	702.0151501579952	488.3719858419888	1.098604	25.941328	0.2708238	0.137614	-0.0706166268	-0.1367284591	0.053000999	-0.0750706642	-0.0011239329	-0.0482951216	-0.0611818237	0.0940195057	0.0180911554	-0.0985977598	0.0333024878	0.0190409194	-0.039586466	0.1214613031	0.1457869196	0.0272159589	-0.0133064756	-0.0633739213	-0.0709297395	-0.0536236092	-0.1133203946	-0.0467866576	-0.0395794016	-0.0283180938	0.1418989356	-0.0848441281	0.0654850581	0.1209793537	0.0082997752	0.0430319526	-0.0093529493	-0.1174553348	-0.0515790979	-0.0704571125	0.1282948233	-0.0290923453	0.0438858483	-0.0824684676	-0.1150817758	-0.076301556	-0.024771412	-0.0942257802	0.0524425741	0.0491835537	0.003697547	0.0818466678	0.1359543238	-0.0493131498	-0.015909282	0.0142003751	0.0602561172	-0.1155538321	0.0346232948	-0.1464761546	-0.1043290723	-0.006733245	0.0554465038	0.0620868306	-0.0393783279	-0.0719408293	-0.0554942282	-0.0532501219	-2.70772e-05	-0.022365764	0.0702803521	0.178005186	-0.0082133564	-0.0109801327	-0.0662046088	-0.1136985644	-0.0710958401	-0.043542524	-0.0081199157	0.0432455704	0.1352720785	0.0304432453	-0.0150219909	0.0004433619	-0.1279545255	0.1090040429	-0.1375163423	0.032761168	0.0044502864	-0.0361230436	-0.0412666844	-0.0442619992	0.0377590648	-0.0964402108	0.1188403955	-0.0911872828	-0.0062386061	0.0157592574	-0.0269264365	0.000498047	0.0278418731	-0.0182743222	-0.0888857734	-0.1007985661	0.1045759964	0.0755871571	0.0782052717	-0.0496426231	0.0203170828	0.0390916482	0.0750441365	-0.0005988151	-0.0713844378	0.059338629	0.013011472	-0.1117560484	-0.0383647583	0.403109	0.0493959999999999	0.0024399648159999	0.1624968658809999	-0.0210662	0.1000028	0.00044378478244	0.01000056000784	0.0714796	0.0544974	0.00510933321616	0.00296996660676	0.00176618	-0.0008551399999999	7.312644195999998e-07	3.1193917924e-06	-0.000723718	0.0004700619999999	5.23767743524e-07	2.2095828384399997e-07	0.00394016	-1.3350000000000514e-05	1.782225000000137e-10	1.55248608256e-05	0.0	0.0	0.0	0.0	0.0
728.7817824747444	2.1870648177570047	531122.8864670657	4.78325251707048	749.7365532763303	-4.587929598377514	21.04909799966845	562104.8993186716	704.8044994202362	1.4175865352877963	496749.38240300975	2.0095515850292585	703.4672959983686	494.1191068514793	1.13671	26.841127	0.26698725	0.15348	-0.0799068632	-0.0840645084	0.0484938685	0.0798958477	-0.0043380269	0.1793777605	0.1043109091	0.0072114106	0.0745095897	-0.193203876	0.0017542654	0.0405926364	0.0687286925	0.0601215703	0.0008748729	-0.0600979974	-0.0099220603	-0.0819194207	0.0185895086	-0.0243500135	-0.0871919457	0.1298315483	-0.1317468897	0.0731565988	-0.0037773506	0.1139140599	-0.0626062218	0.1027506548	-0.0056600637	-0.0865931909	-0.0624502751	-0.1388557645	-0.0125258088	-0.0194338932	0.0138345683	0.05303833	-0.0749199158	0.0436725966	0.0382139585	0.0517011186	-0.0640076274	0.1102769731	-0.0184714411	0.076996842	-0.077768821	-0.0872433988	-0.1722244536	-0.1382614776	-0.0909673867	-0.0689749511	0.1020398394	0.0589585595	0.1138681522	-0.1383084057	-0.0050633211	0.0507805937	0.1195072143	-0.049891191	-0.1165915594	-0.066431579	-0.0617456291	-0.0454533708	0.01641554	-0.0537961145	-0.0770589316	0.0516129835	-0.0303500919	-0.1954853284	-0.0165561257	0.1437332067	-0.0657802623	-0.0759281916	-0.0742455237	-0.0106636207	0.0609725604	-0.0741313333	0.0176652135	-0.1001733989	-0.0701594358	0.0590486733	-0.102632787	-0.038022345	-0.0386291813	0.0260383021	-0.0663352363	0.0727169543	0.0186806763	0.070017388	0.0118898306	0.0987561947	-0.0660158686	-0.0655665729	-0.0312845494	-0.0098960081	-0.0027065282	-0.003110741	0.0657612224	-0.10644222	-0.0105154106	-0.134828071	0.0884203565	-0.0761270822	-0.1638442308	-0.1019724709	0.0656209326	0.0164506143	-0.1405238529	-0.013425424	0.0106533374	-0.1127290384	-0.0315924503	0.390652	-0.0124569999999999	0.0001551768489999	0.152608985104	-0.117083	-0.0960168	0.013708428889	0.00921922588224	-0.00977665	-0.08125625	9.55828852225e-05	0.0066025781640625	0.00311063	0.00134445	1.8075458025e-06	9.6760189969e-06	-0.000523024	0.000200694	2.73554104576e-07	4.0278081636000036e-08	0.00394016	0.0	0.0	1.55248608256e-05	0.0	0.0	0.0	0.0	0.0
730.18553512599	1.4037526512455545	533170.9157072284	1.9705215058789227	754.6832322554493	4.946678979119042	24.46963292245821	569546.7810475325	705.5734836009167	0.7689841806804907	497833.940760733	0.5913366701368455	704.0510787377087	501.4290641536063	1.102164	26.025377	0.16323175	0.0817668	-0.1223692063	-0.0606616774	0.0235701441	-0.1748838897	-0.0068530496	0.0840372262	-0.18630965	0.0322465999	0.0204172458	-0.1310980736	0.0201388021	0.0129716874	0.0797577028	-0.010133236	0.0610999395	0.0263814293	0.0332918423	-0.0400570539	0.0587954461	0.0561772968	-0.0514330787	0.0167469633	-0.1086884434	-0.0670756961	-0.0138139102	0.0654687014	-0.0488559988	0.1235586873	0.0472038638	-0.1343893126	-0.0191753566	-0.0629023658	-0.0345958501	-0.1330368968	-0.0505465465	-0.0343545963	0.0579291635	0.0301144901	-0.0689771832	-0.0394487022	0.0012688096	-0.0165836105	-0.0424740906	0.0247118728	-0.1239203153	0.1118454562	-0.0563807635	0.0730601303	-0.0137184535	-0.0454752244	-0.1109954701	-0.0846641816	0.0356859377	-0.0461460543	-0.0916551743	-0.008328814	-0.0296737636	-0.0430156632	-0.0714163064	0.0005474659	-0.0168677497	0.006949962	0.1757433991	0.1316825124	0.085828301	0.055345132	0.0348497709	-0.0480092612	-0.107117995	0.086511269	-0.072989076	-0.1117346423	-0.0010916269	0.1108394021	-0.107689845	-0.0938256208	0.0406048101	-0.0972043122	-0.0882791225	0.0565808484	-0.0508353632	0.0293653254	0.0377384589	-0.028877982	-0.0012572804	-0.0046106626	0.0530794262	-0.0180677908	0.060709035	0.0001213828	0.0494885292	-0.0835719088	-0.0959937348	0.0407551612	0.0116024521	0.0741140297	0.0190974017	-0.0499947809	-0.1532478907	0.1379087731	-0.0518726582	-0.0457534368	-0.0480273754	-0.0398551209	0.0339672075	0.0534302975	0.0318821934	-0.0358494446	0.0082906521	-0.1135094328	-0.0246987197	0.406188	0.0155359999999999	0.0002413672959999	0.164988691344	-0.0862058	0.0308772	0.00743143995364	0.00095340147984	-0.0143904	-0.00461375	0.00020708361216	2.12866890625e-05	0.00197482	-0.00113581	1.2900643561000003e-06	3.8999140324e-06	-0.00119378	-0.000670756	1.4251106884e-06	4.49913611536e-07	0.00437769	0.00043753	1.9143250090000017e-07	1.91641697361e-05	0.0	0.0	0.0	0.0	0.0
729.2030446441	-0.982490481889954	531737.0803182253	0.965287547004354	755.7057244138284	1.0224921583791229	1.0454902139467974	571091.1419118292	705.6485256295367	0.0750420286200324	497939.8417231389	0.0056313060594097	704.2432858859878	502.0740232200866	0.93015	21.963617	0.18038805	0.093615	-0.15387571	-0.0676400603	0.0908119014	-0.0657165217	-0.0057349017	-0.0421120696	-0.0983840578	0.0058634445	0.0626935512	-0.0849657694	0.1374067265	-0.0476225521	0.0009776802	0.0310398918	0.1580972228	-0.0499882576	0.0081310781	-0.0861325873	0.0471474598	0.0064782077	0.0934707961	-0.0176544289	-0.144362589	-0.054687315	0.0623648898	-0.0030208447	0.0609103089	0.0958470919	-0.0458300793	0.1021580003	-0.0804734071	-0.0627434742	-0.0180626929	-0.0055148139	-0.0037244729	0.0751884702	0.0358113507	0.0107082132	-0.0828265922	0.0476506975	0.1094586608	-0.0411701666	-0.0147283424	-0.0490831547	0.1183019399	0.0345819917	0.0256252535	-0.0113244865	0.1828905822	-0.1027614036	-0.0183931261	-0.0867961984	0.040798135	-0.0634019489	-0.1065181315	-0.1092041744	-0.1170948878	-0.0987236621	-0.0202669245	0.1848391481	-0.0774871995	0.0237553825	0.0297504398	0.03605917	-0.0066938614	-0.0134575584	-0.0055193276	0.0178223895	-0.1628120076	-0.0644310349	-0.0944619821	-0.0249922624	-0.0790381782	0.0282672694	0.1147938643	0.0222632533	-0.0016676795	-0.067392456	-0.0696426314	0.0190602587	-0.0789529742	-0.0209314453	0.1739041294	0.0082242038	0.0853920225	0.0053860096	-0.0455847296	0.1532364331	0.070054746	-0.1202155162	0.1053535944	-0.0316045082	0.0564010086	0.1463652336	-0.113158103	0.0884584862	-0.1066858376	0.0468643484	-0.0988738027	-0.0184659117	0.0727435998	-0.0968997659	-0.0408603856	0.1167354186	0.1082325758	0.0708222523	-0.0699236169	0.0795085004	0.0059244253	-0.1140958982	-0.017710062	0.444058	0.03787	0.0014341369	0.197187507364	-0.0661734	0.0200324	0.0043789188675599	0.00040129704976	0.0593657	0.0737561	0.00352428633649	0.00543996228721	0.00167601	-0.00029881	8.928741610000003e-08	2.8090095201e-06	-0.000963949	0.000229831	9.29197674601e-07	5.2822288561e-08	0.00482364	0.0004459499999999	1.988714024999997e-07	2.32675028496e-05	0.0	0.0	0.0	0.0	0.0
726.8881262791651	-2.314918364934897	528366.3481256355	5.358847036312857	756.3049394932999	0.5992150794714917	0.3590587114660261	571997.1615019641	705.2758943131571	-0.3726313163796249	497414.0870992235	0.138854097946812	704.5887871554472	500.7242435288984	0.983531	23.224098	0.13702465	0.0811179	-0.0851982886	-0.060047668	0.1076873434	0.0442160878	0.0389379933	0.0594158618	0.0468271994	-0.03183672	0.1151901359	-0.0265462011	0.0931002641	0.0418026127	-0.0036002555	0.0456991171	0.0005816897	0.0065885151	0.0433609273	-0.2320284532	0.0129195459	0.0045135751	0.069486444	0.1663442053	-0.0296738155	-0.0720691862	0.0413435023	0.0529583494	-0.0273440896	-0.0402204523	-0.0708570783	-0.0134302857	0.0131731323	0.0160634562	-0.0470847251	-0.077512532	0.0014973697	0.0569599136	0.030881815	-0.0777512305	0.0150559768	0.0188886549	-0.0932845305	-0.0723515794	-0.0271903052	-0.1874412304	0.0659950314	0.0460163612	-0.1155768481	0.005221734	0.1030014913	-0.0184551155	-0.0349767086	0.0876614016	-0.075614004	0.021308382	0.079311594	-0.020829502	0.0253951873	0.0105430217	0.0157461606	-0.0193761083	0.0419886575	0.0193214006	0.0247143592	-0.0213804042	-0.0728608635	-0.0181244021	-0.1154348994	0.041776754	-0.0941879879	0.0954388169	-0.063420491	0.0221886559	-0.0423704117	-0.0471415543	-0.0648411307	0.0054376824	-0.1363321718	-0.0410302725	-0.0462231771	0.012302917	-0.0067845985	-0.1165582752	0.1253697841	-0.0257794916	-0.0701039197	-0.0062853651	0.0417282809	-0.081660237	-0.0255449568	-0.0441011059	0.0392036308	0.0678897198	0.1845761122	-0.0823319598	0.0065978667	0.0060004413	0.0339642173	0.0766335664	-0.019054031	-0.1588517863	-0.0712089344	0.0148578929	-0.0314036549	-0.0018058331	0.0533598263	-0.0997060292	0.0332769455	-0.0354263648	0.0035556678	-0.1144874327	-0.0106533374	0.44222	-0.001838	3.3782440000000238e-06	0.1955585284	-0.137148	-0.0709746	0.018809573904	0.0050373938451599	0.0737802	0.0144145	0.00544351791204	0.00020777781025	0.00231797	0.00064196	4.121126416e-07	5.3729849209e-06	-0.00119378	-0.000229831	1.4251106884e-06	5.2822288561e-08	0.0049478	0.0001241599999999	1.5415705599999973e-08	2.4480724839999995e-05	0.0	0.0	0.0	0.0	0.0
725.6406981829251	-1.2474280962400144	526554.4228594031	1.5560768552889863	756.1473647009582	-0.1575747923417338	0.0248298151815405	571758.8371442038	704.8636112497512	-0.41228306340588	496832.7104640404	0.1699773243713369	704.2082778853342	494.17843944159296	0.96712	22.836586	0.1310694499999999	0.0676682	-0.0417351407	-0.0042244179	0.0555630493	-0.1341421992	0.1059196857	0.0236306956	-0.0961638157	0.0872918858	0.0440908047	0.0413583284	0.0374041134	0.0183913972	0.090947568	0.1005415852	-0.0128615842	-0.0841428561	0.0849408721	-0.0987909673	0.0240379993	0.040906266	0.0310740012	0.0779444288	0.0532415795	-0.0618294727	0.1000887829	0.0478078586	-0.0041855194	-0.0369864188	0.0883212268	-0.0380120029	0.1264743409	0.1280449624	-0.0774601412	-0.0763119741	-0.033460922	-0.0001958312	0.0291012036	0.121120752	0.092704368	0.0877291481	-0.0277198137	-0.0144909006	-0.0610078851	0.0310854176	-0.0201083771	0.0763784775	0.1115134912	0.1033336721	0.1448227934	0.0397153923	-0.0039685747	0.0606799484	0.044826604	0.0798118016	0.0797883561	-0.0593670989	-0.0430299571	-0.0358452464	0.0451385583	0.0405620402	-0.1281943276	0.0501217913	-0.036580594	0.089718797	0.0229845416	0.0324826829	-0.1050685323	0.0798402098	0.0056505766	0.0502759764	-0.0966059646	-0.0852555841	-0.0416037822	0.0197269988	-0.1950563438	0.0462831971	-0.0202943608	0.0413201218	0.0264966421	-0.1368487305	0.0436637578	0.0149274741	0.0401819489	0.0437435619	0.0147683275	-0.0147089174	-0.0531375855	-0.051184555	-0.1675026545	0.0191224787	-0.0800188682	0.0868072439	-0.07069857	0.0742710493	0.0430104421	0.1248140857	-0.0507478965	0.1383669951	0.0104950463	-0.0391904463	-0.0074432856	0.0419457397	-0.0964236054	0.0203545897	0.0746766744	-0.1213346162	0.0003020222	0.0993823818	0.0011853914	-0.1146833673	-0.0035556678	0.456433	0.0142129999999999	0.0002020093689999	0.2083310834889999	-0.115833	0.0213149999999999	0.013417283889	0.0004543292249999	0.016107	-0.0576732	0.0002594354489999	0.00332619799824	0.00202492	-0.00029305	8.58783025e-08	4.1003010064e-06	-0.000974235	0.0002195449999999	9.49133835225e-07	4.8200007024999966e-08	0.00519257	0.00024477	5.991235290000003e-08	2.69627832049e-05	0.0	0.0	0.0	0.0	0.0
