global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
758.2380443328484	0.7159762755437669	574924.9318737026	0.5126220271415239	833.8308654321875	-4.142998644604631	17.164437769195814	695273.9121473908	742.1987675585046	-0.755883525629315	550859.0105653632	0.5713599043178034	748.1837107330321	549.9958760851804	1.073849	23.488617	0.154812	0.0787389	-0.0207490876	0.0802442081	0.0629767096	0.01994855	0.0960010033	0.1050328155	0.1006571473	0.0250152508	0.0320341782	0.1190368612	-0.1008927176	0.0026132716	-0.0766179515	0.001093773	-0.0756047757	-0.0905461828	0.0227483901	0.0565059043	0.0818929815	0.071651306	-0.0394038184	-0.0131412005	0.0670204243	-0.1249386089	-0.1020713318	-0.1354498019	-0.0792974447	-0.0182958416	0.0073877452	0.0946564678	0.060285982	0.1249087253	0.1361608014	-0.1059889698	0.008985798	-0.0836196563	-0.1680759953	0.0940140065	0.0116153334	0.1607572902	0.0646652577	-0.0149881359	-0.0320464757	0.1164448599	-0.0117701171	-0.0457387567	0.0229887062	0.056655492	0.0055649341	0.026050507	0.1313860367	-0.0685090855	-0.0003740742	0.1736899261	-0.0001890306	-0.0029478531	0.1323662937	0.0440590118	0.032754039	0.0836726883	-0.0268450403	0.0297632975	0.1086135307	-0.0737635125	-0.1356059254	-0.0178037504	-0.0022687261	-0.0828170811	-0.0008766357	-0.0384899471	0.1676089963	0.0154490499	-0.0512728145	0.0581835805	0.0470914501	0.0689656652	-0.0689203246	0.079894012	0.0709437493	0.1472517104	-0.0480465752	-0.0228078767	-0.0993985622	0.1090071121	0.0749681422	-0.0741263179	-0.0507337611	-0.071863005	0.048531624	-0.0765694031	-0.012018827	0.065087708	0.1063457024	0.1916706454	-0.0996542403	0.0182745876	-0.1354177254	-0.0160358155	-0.0196633879	0.1653296861	-0.1410373262	0.0642682807	-0.1380525764	-0.1170670341	-0.0411582042	0.0246987197	-0.104071687	-0.0695158277	0.0470706	-0.0077498	6.0059400040000016e-05	0.0022156413843599	-0.024789	0.0218732	0.0006144945209999	0.00047843687824	-0.432737	0.0237769999999999	0.187261311169	0.0005653457289999	0.0088370099999999	-0.0011559600000001	1.3362435216002309e-06	7.809274574009824e-05	-0.00203497	-0.00074363	5.529855769000002e-07	4.1411029009e-06	0.00192019	0.0001286499999999	1.6550822499999975e-08	3.6871296361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.0391932889456	1.8011489560972225	577659.5753353112	3.2441375620501134	839.9214420130852	6.090576580897732	37.09512308777991	705468.0287533405	742.0583235614232	-0.1404439970814337	550650.5555667898	0.0197245163162097	747.8447637450097	564.9783323104657	1.122147	24.545046	0.0825733999999999	0.0417162	0.0447478637	0.088938023	-0.0561706641	0.0844674809	-0.0185182044	-0.027320332	-0.1591839544	-0.0388118407	0.0329828435	0.0258087796	0.0104064122	0.0263201514	-0.0685471303	-0.1559908625	0.008064656	0.0581289089	0.0075037825	-0.0270209007	0.0155584594	-0.0079680075	-0.1795092537	-0.0692129188	0.0543928387	0.0990735625	-0.0477308248	-0.0828304767	0.012672881	0.0624514269	0.1580850635	0.1469407482	-0.0009623537	0.1016060817	-0.1214473617	-0.041877855	0.0481418094	0.0119955559	0.1078231265	-0.1127334588	-0.1087491321	-0.0136852864	-0.1091868024	-0.0782010026	-0.054718339	0.0144718318	0.0358737221	-0.009915207	-0.1658577949	-0.0803634137	-0.1780586635	0.0017321579	0.0596509702	-0.0184344753	0.1726937529	-0.0682326038	0.0182136007	-0.0441429545	0.0011149629	0.0061201317	-0.0064892607	-0.0955648127	0.0072883633	0.0451011767	-0.1103713461	0.0336338669	-0.0210395908	-0.0846585549	0.0854447524	0.0081841539	0.0284378506	-0.110913507	-0.0438928855	-0.0483929755	-0.0346327531	-0.0092332665	-0.0055653954	0.0196670016	-0.0212247764	0.0037048447	0.0191062994	0.0987419327	-0.2054526001	-0.0218577295	-0.1361021913	-0.0215860391	-0.0197396785	0.1108158356	0.0117892241	-0.1389586809	0.0529769293	-0.0711890609	0.0612300371	-0.1029825743	-0.0869714049	-0.0848762943	0.0942377498	-0.1075926151	0.0338808497	0.0037142407	0.1241184577	-0.1287803637	-0.0483463954	0.0985842863	-0.1812923203	-0.0165705732	-0.0819513622	0.0223783947	-0.1059762505	-0.0637282764	0.050791	0.0037204	1.3841376160000042e-05	0.002579725681	-0.0239885	0.0008004999999999	0.00057544813225	6.408002499999987e-07	-0.417489	0.0152479999999999	0.174297065121	0.0002325015039999	0.00917378	0.00033677	1.134140329000667e-07	8.41582394884e-05	-0.00237058	-0.00033561	1.1263407210000005e-07	5.619649536400001e-06	0.0025039	0.0005837099999999	3.407173640999998e-07	6.26951521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.2744818655156	-1.7647114234300716	574980.189848416	3.114206407984589	836.1110710299284	-3.8103709831567594	14.518927029283002	699081.723098814	742.1747123591483	0.1163887977251079	550823.3036653845	0.013546352235896	747.7371973538841	560.4217847792163	1.10239	24.112896	0.1472394999999999	0.0655978	-0.0240122628	0.0575144003	-0.0171894132	-0.1011883011	-0.0517773502	0.0980807788	0.0539704995	-0.0171024404	0.0110615079	0.0853085074	-0.1363708342	0.0159695941	-0.0777809716	-0.0638119252	-0.029997067	0.0906562687	0.0775540295	-0.0060589794	0.116669948	0.0563576665	-0.0048798616	0.0034738309	-0.0746284724	-0.024571001	-0.0175094062	0.1039656977	-0.0689012254	0.0684260006	-0.0733471465	-0.1002652417	0.0172798856	-0.048976132	0.0747252642	0.1321843996	-0.0109545602	-0.1234499731	0.066601582	-0.0920838524	0.0004551017	0.1553072195	-0.1109346777	0.0990609277	-0.0499115809	-0.004497022	0.1066766576	0.0388613774	-0.0030318598	-0.10419997	-0.0260255864	0.0502775689	-0.0568259467	-0.1243071725	0.0013944462	-0.0592576703	-0.0344405889	0.0780826457	-0.0831039943	0.0547263942	0.1016275579	-0.0220758743	-0.0178566368	0.086916905	0.0851760195	-0.0773044523	-0.1121684644	0.0212290871	-0.0502250315	-0.0060458535	0.0481660608	-0.0416256683	-0.0288288339	-0.0676409852	0.0036212758	-0.1478897933	-0.0407399965	-0.1309050022	-0.0086518225	0.001133864	0.021140944	-0.0936902203	0.0040569424	0.0749647429	-0.0736445859	0.0346121287	0.0697687885	0.0909694774	0.0883046113	0.0850702466	-0.0113397261	-0.0535058444	-0.0774638287	0.0494778378	0.0080562751	-0.023664858	-0.1571858104	-0.0167315376	0.1159898221	0.0033446136	0.0113180673	0.0027600438	0.0486216468	0.0638027599	0.0138430485	0.1138258592	-0.0459962675	0.0200485104	-0.1076997553	-0.0576957916	0.0765437	0.0257527	0.00066320155729	0.00585893800969	-0.0328158	-0.0088273	0.00107687672964	7.792122529e-05	-0.435441	-0.017952	0.189608864481	0.000322274304	0.00842818	-0.0007455999999999	5.559193599999986e-07	7.10342181124e-05	-0.00288345	-0.0005128699999999	2.630356368999999e-07	8.3142839025e-06	0.00313958	0.00063568	4.0408906240000003e-07	9.8569625764e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.4104876895185	-0.8639941759970498	573670.6468620743	0.746485936156821	836.1717619031605	0.0606908732320334	0.0036833820936667	699183.2154042356	740.4480892145833	-1.7266231445649964	548263.3728215275	2.9812274833475167	746.7707883659223	563.4672359127374	1.095498	23.962151	0.12940497	0.0618905	0.0189356701	0.0472330088	-0.1147318306	0.0797715109	-0.0670652925	0.0058368473	-0.0620700478	0.0928054978	-0.1052857027	0.0014653868	0.0724688295	0.0523533211	0.0324396216	-0.0754830299	-0.0536318003	0.099396755	0.1037331168	-0.0682970675	-0.0404430999	-0.0508854258	-0.0367753405	-0.0555197861	-0.0677135392	0.0898954356	-0.0414428104	-0.0123539679	0.0792492405	0.0242646873	0.071250344	-0.0473120606	0.0146035289	0.1212391965	-0.0355515546	0.0750549522	0.0353115794	-0.136681903	0.0757011138	-0.0065627962	-0.0180899033	-0.0525475849	0.0105689073	-0.1438800278	-0.0726932191	0.078178373	0.0367040709	0.0314028502	-0.0923252317	-0.077337711	0.1653947104	0.0082005021	-0.081681878	0.1126954995	-0.0165632621	-0.0402731819	-0.0264720185	-0.1078185144	0.0222107164	-0.037080458	-0.0025997467	-0.0843636998	0.0229340214	0.0865117856	-0.0524959674	0.07073698	0.0359605172	0.0555767782	0.0129344451	0.0229720437	0.0363097534	-0.0631269483	-0.1270050459	-0.0223548561	0.0370580102	0.0326463774	-0.0119159757	-0.0419118893	0.0455879906	0.0789973411	0.0054426044	-0.0309543433	-0.1291290938	-0.0169608524	0.1002049968	0.1428812833	0.1234933684	0.0370256935	0.0997758616	-0.0575417674	0.0257816972	-0.1448773383	0.0435516367	-0.1813806575	0.0660610441	0.0032495911	-0.0158634486	-0.0402276454	0.1007826923	-0.1485371012	-0.0145647372	-0.0333895361	0.065166631	0.0092098793	0.0083058501	-0.0975901215	0.0109176953	0.017710062	-0.1092392569	-0.0514415587	0.0764157	-0.000128	1.6384000000000797e-08	0.00583935920649	-0.00596883	0.0268469699999999	3.56269315689e-05	0.0007207597981808	-0.399743	0.035698	0.159794466049	0.001274347204	0.00808313	-0.00034505	1.1905950250000086e-07	6.533699059689999e-05	-0.00330259	-0.00041914	1.756783396000001e-07	1.0907100708100002e-05	0.00371003	0.00057045	3.2541320250000013e-07	1.37643226009e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.4466933610543	-0.963794328464246	572211.5998968729	0.9288995075798472	834.5318059466404	-1.6399559565201116	2.6894555393257944	696443.335136561	742.579561616731	2.131472402147665	551424.4053308964	4.543174601117137	748.6189557444408	477.4780299941138	2.132615	46.647297	0.34130303	0.156627	-0.473453732	-0.132412999	0.2633938567	-0.0482032476	-0.0017897132	0.1079594571	0.0758853299	0.0720879135	0.0248622103	-0.0583389379	-0.0077540611	0.0162248773	-0.187822629	0.1147542412	-0.073808338	0.0203472822	0.0459628965	0.0654304857	0.3915622681	-0.1708207904	0.2052256129	-0.0302095322	-0.0303277534	-0.1003463508	0.195085488	-0.0496502008	0.1239002081	-0.0107897659	-0.0777754154	0.0589950749	-0.1055796124	-0.0212395727	0.0830027884	-0.0317520734	0.0619856107	0.0693235132	0.1388917448	0.1566073216	-0.2090434714	-0.0748736316	-0.1995309252	-0.0824608135	-0.0197042625	-0.0464622117	0.0094501953	-0.0332357345	0.0405314836	-0.0095166146	0.0338704627	-0.0494773412	0.0676432902	0.0587325326	-0.0139647551	0.0308685428	-0.1154781481	0.1017002138	0.141911266	-0.0467548356	-0.0129891365	0.0423208892	-0.1678504655	0.0323754842	0.106185711	-0.0375349674	-0.2711714336	0.151910819	0.1213028435	0.1859715602	0.0082819496	0.322514281	0.0738541045	-0.1465953681	-0.178043043	0.0539803392	0.0166981711	-0.0653228395	0.021845588	-0.1020572252	-0.1015021467	-0.090685521	-0.0183051886	0.1274047021	-0.1010770995	-0.0627009844	0.053225392	-0.0852241701	-0.0867317073	0.0896599649	-0.0896247892	0.1905909053	0.1748691509	-0.0680179431	0.0111145488	-0.0193316195	-0.0111449092	0.0311559952	0.0246517908	-0.0454758829	0.0317175453	-0.0468546899	0.0052614487	-0.0698417703	-0.0992508853	-0.028678711	-0.0724270545	0.0153640485	-0.110592125	-0.0449896151	0.0395746	-0.0368411	0.00135726664921	0.00156614896516	0.0669651	0.07293393	0.0044843246180099	0.0053193581452448	-0.395547	0.004196	0.156457429209	1.7606416000000276e-05	0.00614978	-0.0019333499999999	3.737842222499998e-06	3.78197940484e-05	-0.00194407	0.00135852	1.8455765904000009e-06	3.7794081649e-06	0.00245526	-0.00125477	1.5744477529000002e-06	6.0283016676e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.2511721697986	4.804478808744307	579503.3471298923	23.083016623673117	835.7349439014	1.2031379547596543	1.447540938183244	698452.8964578762	743.6404640605364	1.0609024438053891	553001.1397881699	1.1255139952722473	749.4467327953537	516.9179546368788	1.609329	35.201317	0.2350729	0.134663	-0.2519208312	-0.1330873486	0.1431365107	0.0660063258	-0.1479364814	0.0611779073	-0.0156452074	-0.0495115969	-0.068164494	0.0215643588	0.1410845327	-0.0180638991	-0.1686632183	-0.0581056406	0.0412335734	0.0827539207	-0.0491905854	0.0538554338	0.2725090665	-0.3041583997	0.0407382219	-0.1444506566	0.0685395494	0.0401426134	0.2759168495	-0.0313448356	-0.0333988052	-0.0224994105	-0.2585579593	0.2391322412	0.1128792146	0.0619443655	-0.0095179012	0.0689062766	0.0522043736	0.0307418884	-0.0319077816	0.0063325096	0.0125902276	-0.0201964102	0.1644980128	0.0665850019	0.0181467426	-0.0078868952	-0.1006937724	0.0490666795	-0.0675188698	0.055182962	0.040087655	0.0839743497	0.058444127	-0.0525638963	-0.0193372318	-0.1288932109	0.0582958481	-0.0890836783	0.0743265571	-0.069915348	0.0800784003	-0.1240348773	0.1216761733	-0.02765535	-0.0208382795	-0.0033535864	-0.1769813136	0.0796137259	0.3338171379	0.119334222	0.0332751072	0.2791517096	0.0682691791	-0.1303711217	-0.0997195765	-0.0435697818	0.0167802682	0.2414341964	0.0907270274	0.0905348628	-0.0876057202	0.0167650799	0.077840075	-0.0081720489	-0.0025761775	-0.07595351	0.1222501031	0.0371101525	0.1770326156	-0.0664096111	-0.0633102735	-0.0651795338	-0.1330092726	0.1008360502	0.0121423989	-0.0577393605	0.1957672665	-0.1010470989	-0.0396782542	-0.0281314396	-0.0556238251	-0.0361959016	0.0947463465	0.0866504829	0.0333134548	-0.0311757497	-0.0176136468	0.013011472	-0.1117560484	-0.0383647583	0.068038	0.0284634	0.00081016513956	0.004629169444	0.0548226	-0.0121425	0.00300551747076	0.00014744030625	-0.327134	0.068413	0.1070166539559999	0.004680338569	0.00414551	-0.00200427	4.017098232899999e-06	1.71852531601e-05	-0.00237058	-0.00042651	1.8191078010000014e-07	5.619649536400001e-06	0.00236496	-9.029999999999976e-05	8.154089999999956e-09	5.593035801600001e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.9571934667935	-0.2939787030051093	579055.8502888589	0.0864234778205662	838.1039717642575	2.369027862857479	5.612293014995073	702418.2674870234	742.1276621056329	-1.512801954903466	550753.4668623725	2.2885697547597488	747.311204809564	567.046498509986	1.794911	39.260605	0.4158109	0.224282	0.0421893418	0.0044202459	-0.0413916102	-0.1138509308	-0.0563698231	0.0227129924	-0.081373265	-0.045510557	0.1230351422	0.010060819	-0.1078071787	0.1639459983	-0.06135772	-0.0502819503	-0.0751086208	0.094909086	0.0325682121	-0.01909059	0.0496622483	0.1338969253	-0.0338258616	-0.1250780643	-0.0117121859	0.014756515	-0.0633961637	-0.0819243504	0.0137583189	0.0030503455	-0.02845395	-0.0907416497	0.0588863843	-0.045156485	-0.2148825277	-0.0376254054	-0.005504722	0.0498879068	-0.068524535	0.0368612821	0.0738142647	0.1308716619	-0.1324202039	-0.0183200279	0.0230538826	-0.0653974461	-0.0039701928	0.0137081877	0.0993807808	0.0613208781	0.1347676227	0.037400428	0.0822134906	-0.0699835426	-0.0232854966	-0.0612453653	0.1759232381	0.0016863483	-0.1421029438	-0.0614874471	-0.089333871	0.1174958413	0.0150200264	0.0830838154	-0.017335352	-0.0590941831	-0.0449675251	-0.1211468605	-0.0429577167	0.0693535178	0.1000959106	-0.0977080943	-0.0058092015	-0.0645924962	0.0541756337	0.0568255801	-0.1409719309	0.0821468293	-0.1071937891	0.003587259	-0.0469186161	0.0399518165	0.0098518762	-0.0208532285	0.0368562074	-0.0992480641	0.011285973	-0.014051612	-0.0148658206	0.1173237959	0.1195733319	0.0261324033	-0.0206549714	0.0755239965	0.0749444769	-0.1205890422	-0.0336972642	-0.0279663212	-0.0187445998	0.0058332415	0.1840986133	0.0779235166	-0.1134776092	0.0216533608	0.0300678098	0.1184725811	-0.0082981108	0.0106533374	-0.1127290384	-0.0315924503	0.0683318	0.0002937999999999	8.631843999999816e-08	0.00466923489124	-0.111338	-0.1661606	0.012396150244	0.0276093449923599	-0.445106	-0.117972	0.198119351236	0.013917392784	0.00592544	0.0017799299999999	3.1681508048999995e-06	3.5110839193599994e-05	-0.00203606	0.00033452	1.1190363040000005e-07	4.1455403236e-06	0.0028782	0.0005132399999999	2.6341529759999986e-07	8.28403524e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.5480779234024	-1.4091155433910671	576913.282677135	1.9856066146263025	838.0262197227992	-0.077752041458325	0.006045379950937	702287.9449428853	741.4484624159371	-0.6791996896957926	549745.8224189574	0.4613122184828609	747.8190394743144	548.9142546813574	1.149216	25.137121	0.3568538099999999	0.170943	-0.0493421012	-0.0561527486	0.007224227	0.0691898154	-0.1894184045	-0.0182610413	0.0518616343	0.0180623038	-0.0857807643	0.0617036987	0.059619226	0.1742344884	0.0478784194	-0.0487662359	-0.074537188	0.0020581013	0.058220736	-0.0354573884	0.064378103	-0.0639521039	0.0496222132	-0.0407447619	-0.0324174691	-0.0926606175	0.0324548503	0.0232725608	-0.0814331083	-0.0376186389	0.0560103427	-0.0238462923	0.0037513214	-0.054346147	-0.100247522	-0.0560530951	0.0091663317	0.0070983084	-0.0249368459	-0.0100058927	0.0534283303	0.0425615231	0.0557172337	-0.0067874535	-0.1373384615	-0.1051404228	0.0098045966	-0.0636557439	0.0089884094	-0.097645954	-0.1488597093	0.2039100783	-0.1478355752	-0.0418298284	0.1014009018	0.0569310767	0.1467352301	-0.0539076489	-0.0671367324	-0.0360183803	-0.0131696865	0.1025860836	-0.0511313612	0.0461028262	0.0473482088	0.0085428265	-0.0365774991	0.1341461425	0.0389250465	-0.0156918719	0.0586285972	0.0012659381	-0.1591001781	0.0013052864	0.0589545361	0.0210133588	-0.0771404116	0.0422826498	-0.0183791278	-0.083513482	-0.0090027103	0.036290969	0.087279717	-0.0509302093	0.0350863686	-0.0117893592	-0.0110772045	-0.0505405893	0.0220197818	-0.0432015638	-0.0064105923	-0.0382754897	-0.0891483881	-0.0698444423	-0.0282067559	0.0985931724	-0.034530774	0.0328580592	-0.0908422966	0.0578059867	0.1312758397	-0.1974028038	-0.0407642924	0.1489879731	0.1715032546	-0.03976515	0.0284947044	0.0082906521	-0.1135094328	-0.0246987197	0.108495	0.0401631999999999	0.0016130826342399	0.0117711650249999	0.00760761	0.11894561	5.78757299121e-05	0.0141480581382721	-0.390311	0.0547949999999999	0.152342676721	0.0030024920249999	0.00556838	-0.0003570599999999	1.2749184359999952e-07	3.10068558244e-05	-0.00331965	-0.0012835899999999	1.6476032880999996e-06	1.10200761225e-05	0.00409655	0.00121835	1.4843767225e-06	1.67817219025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.7505803293213	-0.7974975940810509	575702.4431500819	0.6360024125650646	837.3969100673112	-0.6293096554879867	0.3960306424904085	701233.5849902804	742.0067803115957	0.5583178956585471	550574.0620283806	0.3117188726125882	747.8235537133781	554.6069828954409	1.207321	26.408077	0.1906782099999999	0.0909827	-0.0270568931	0.0104036576	-0.1008014821	-0.0639210834	0.0050101155	0.0234178279	-0.0900256394	0.0297973386	-0.0332261097	-0.0658552806	-0.0631660324	0.0965812785	-0.0737212981	0.0994328217	-0.0447531294	0.0218661166	0.045018086	-0.0356363177	0.0378380486	0.1000758497	0.0061039378	0.0111225665	0.0511897213	0.0443112669	-0.078385527	-0.0397009552	-7.42354e-05	-0.0275967167	0.0499837086	0.0924980067	-0.0302999209	-0.0592545159	0.0330768245	-0.0092332338	0.040079629	-0.0638678798	-0.1103535893	-0.1012753521	0.0509674518	0.1321934037	-0.0201354509	-0.1426559432	0.0867328155	-0.066956424	-0.0688645211	0.0242628801	0.1252229182	0.0390577321	0.0902859334	0.1029077231	-0.0794398024	0.0507349795	-0.151120276	-0.1696874252	-0.1968280874	-0.177364286	-0.1515238766	-0.0418577687	-0.0616095111	-0.0583257149	-0.089030948	0.0450712603	-0.068579331	0.0333760093	-0.0589744803	-0.029877692	-0.0979162336	0.0778045029	-0.0081988338	-0.0218352921	0.1029561904	0.0435273126	0.0209591243	0.0522459163	-0.0176038002	0.0792251499	-0.0031153234	-0.1225877509	0.1063674632	0.005067655	0.0348040622	0.1016512559	-0.1092449485	0.133706436	0.0087940443	-0.0247843998	-0.0280450152	0.0844166782	0.0902174591	-0.0207225981	-0.0754499261	0.0116509105	0.0718902611	0.038918938	-0.0030061578	-0.2096816022	-0.016536482	0.0572644701	0.1416825757	0.020992898	0.0252694657	-0.1058237104	0.0630577049	0.1494371451	-0.0630866017	0.0059244253	-0.1140958982	-0.017710062	0.0890114999999999	-0.0194835	0.00037960677225	0.0079230471322499	-0.0470331	-0.05464071	0.00221211249561	0.0029856071893041	-0.421945	-0.0316339999999999	0.178037583025	0.0010007099559999	0.00668584	0.0011174599999999	1.2487168515999996e-06	4.47004565056e-05	-0.00316337	0.0001562799999999	2.4423438399999987e-08	1.00069097569e-05	0.00367189	-0.0004246599999999	1.803361155999999e-07	1.3482776172100002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.2203229438904	0.4697426145690997	576415.4987710253	0.2206581239422137	838.2249627969454	0.828052729634237	0.6856713230547109	702621.0882559406	742.9125734164246	0.9057931048289448	551919.0917402145	0.8204611487556596	749.0084380880888	546.5211238518702	1.11882	24.472269	0.1704077	0.0892653	-0.0457194776	-0.04818697	0.0080509427	-0.0242660112	-0.0731757194	0.0382600398	0.1028919303	-0.0317763857	-0.0356558669	0.0740830272	-0.0409043481	0.0260332423	0.0037719802	-0.0496644339	-0.0031056648	-0.0110792933	0.0026198173	-0.0138322581	0.0861665453	-0.0204684477	0.0047790297	-0.0414471737	-0.0462315402	-0.0616569428	-0.0368160119	0.1729055428	-0.1901634524	0.0692442758	0.0649795972	0.0188250592	-0.0554930532	-0.099893125	-0.0543431386	-0.0825722279	0.132317869	0.0838895925	-0.0262760871	0.0163605941	0.0999848925	-0.1268067176	0.0734291568	0.001948668	-0.0114379962	-0.0303287006	-0.0076343884	-0.0986761996	0.031171813	0.0068308413	0.0920921838	-0.0113670924	-0.1004173158	-0.1118760846	0.2429264742	0.0359756236	-0.0877938665	-0.1467385643	-0.0330897033	-0.0020776079	-0.001370883	0.0088340903	0.0040945924	0.014911052	0.0934000682	-0.0636202153	-0.0884081292	0.0710328512	0.0278737336	-0.038078707	0.0344789345	-0.0535277651	-0.0741366532	-0.014040097	0.1001198448	-0.1639468025	-0.0171506847	0.054068772	-0.1089007363	-0.1478221853	-0.031323351	0.2093643908	0.0027045803	0.1264884879	0.0294838878	-0.0026981892	-0.106785845	-0.0272406912	-0.0241847333	0.0581203625	-0.027823806	-0.0137134995	-0.0258187864	-0.0016497524	-0.0500503602	0.0625141461	0.0505972438	0.0844519502	-0.0254280038	0.1014080891	0.0767894752	-0.0260655939	0.0913596155	-0.042334423	0.041208014	-0.0095606284	-0.0816907499	0.0035556678	-0.1144874327	-0.0106533374	0.105378	0.0163665000000001	0.00026786232225	0.011104522884	0.0120456	0.0590787	0.00014509647936	0.00349029279369	-0.381472	0.040473	0.145520886784	0.001638063729	0.00569029	-0.00099555	9.911198025000008e-07	3.23794002841e-05	-0.0031527	1.066999999999995e-05	1.1384889999999894e-10	9.93951729e-06	0.00375546	8.356999999999982e-05	6.983944899999971e-09	1.41034798116e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
