global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
775.5314951531888	-1.4203477147074182	2.0173876306745853	601449.0999745404	836.2850691427502	3.926779972338068	699372.7168710945	15.419600951155354	725.2480029514105	0.1754622555760079	525984.6657850092	0.0307870031318203	730.093335667633	629.8639425343164	1.06478	19.687824	0.0387055999999999	0.0229849	-0.1151894218	-0.0678273573	-0.1210665908	0.0536164233	-0.0140648366	0.1270528767	-0.0731377219	-0.047458219	-0.1060391881	0.1248324044	-0.0279656986	0.0828367347	-0.1041134132	-0.0430342782	-0.0123349349	-0.0914957032	-0.0404239365	0.1145181607	0.0476230266	-0.0715682882	-0.0880970076	-0.0159940212	0.0899755569	-0.0599959224	-0.0465032984	0.1055752124	-0.0771045244	0.1068147008	-0.1640029609	0.0253139164	0.0076471612	-0.1034809052	-0.0234480744	0.1221012143	-0.1361017447	0.0122547759	0.1660627568	-0.1036764558	-0.057394926	-0.1375542829	0.1099875149	0.1305076881	-0.1658222493	0.0518709376	0.018388866	0.0356679648	-0.0425827532	-0.0142129854	0.0518267335	-0.0498876883	-0.0135725346	0.0796812059	0.0127230807	-0.1583788505	-0.0547667316	-0.0622274867	0.018280021	-0.1008095725	-0.0772672466	0.083527461	0.120716752	0.1325611968	0.0321016049	-0.0489824555	0.0663193606	-0.0131723406	-0.0495309285	-0.0334814134	0.0231249633	-0.0256807356	0.0894515002	0.0137607931	-0.1714553121	0.028301154	-0.0637163945	-0.0146536062	0.014095094	0.1003688521	0.0027708603	-0.0299959554	0.0225014224	-0.1628045733	-0.0516785417	-0.0628283772	-0.0151435141	-0.0813151636	-0.1107409647	-0.0108245918	0.0529596775	-0.0397772205	-0.1006136836	0.1177351313	0.1623804934	-0.134475576	-0.1171893587	-0.0395159267	0.1231929001	-0.1041186159	0.1470539253	-0.0011853914	-0.1146833673	0.0035556678	-0.118289	6.999999999993123e-06	4.8999999999903716e-11	0.013992287521	0.0662855	0.0066911999999999	4.4772157439999925e-05	0.00439376751025	0.052646	0.0125838999999999	0.002771601316	0.0001583545392099	0.000158377	-0.000317708	1.00938373264e-07	2.5083274129e-08	0.000463184	0.0	0.0	2.14539417856e-07	-0.000377711	7.076200000000004e-05	5.007260644000005e-09	1.42665599521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.907585122218	1.3760899690292945	1.8936236028630449	603585.3958204365	832.2952108659329	-3.9898582768173583	692715.3180303676	15.91896906908798	724.8186218593833	-0.4293810920272563	525362.0345941356	0.1843681221905191	729.6762227090735	623.6245975510207	0.999977	18.489614	0.0380096	0.0201663	-0.1094136684	0.0527386695	-0.0676152662	-0.0591907486	0.0331130025	0.0846391424	-0.0578725	-0.1368446853	-0.0445153252	-0.1155631404	-0.0481796362	0.1013583874	-0.0314682933	0.1100792889	-0.0144074771	-0.071228133	0.0158244199	0.0436785687	0.0362225296	0.0033022133	-0.0447796797	0.0593750731	-0.0431838282	0.0235902566	0.0099128935	-0.1133343521	-0.0026318049	-0.012368784	-0.1190334181	0.0098272955	0.1174419028	0.0595190868	-0.0171197571	0.0829028591	0.0762050862	0.058597671	0.1541250036	0.0438347577	0.0613787796	-0.0990558574	0.0457850133	-0.0629021585	0.0524570508	-0.0703628585	0.0752301305	-0.0547860713	-0.1741973621	-0.0435241073	-0.0468749134	-0.0933892884	-0.0603899161	0.1111286347	-0.0765657075	0.0636832269	0.0443813173	-0.0076575147	-0.0344544891	0.0030780702	-0.0915958865	0.0615952131	0.001503593	0.1059423933	-0.0782552352	0.0504402046	0.0139817459	0.0604855952	-0.0810803388	-0.0385919451	0.0123782967	-0.0568689171	-0.0547912099	0.0191943769	0.0045253061	0.0885503085	0.136102522	-0.0382621353	0.0808653419	0.0081535552	-0.001403416	-0.0523240212	0.1019384565	0.0311018708	-0.0202251087	-0.0662063002	-0.0961662717	-0.0003477921	-0.0680877907	-0.147911316	-0.1112760999	-0.0917830854	0.0206649665	0.0057528929	0.0540408966	-0.0294134332	0.2011708879	-0.0497362535	-0.0181929256	-0.0087309293	0.0014477438	-0.0035556678	-0.1144874327	0.0106533374	-0.108073	0.010216	0.000104366656	0.011679773329	0.0522603	-0.0140251999999999	0.0001967062350399	0.00273113895609	0.0526465	5.000000000005e-07	0.00277165396225	2.500000000005001e-13	0.000379038	0.000220661	4.8691276921e-08	1.43669805444e-07	0.000463184	0.0	0.0	2.14539417856e-07	-0.000323014	5.469699999999998e-05	2.9917618089999982e-09	1.04338044196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.618521788501	1.7109366662829188	2.927304276031308	606246.8024721104	837.0916503023938	4.796439436460901	700722.4310059851	23.00583126763736	724.2001246852265	-0.6184971741568006	524465.8205940975	0.3825387544399477	729.0379236709464	645.3752479367198	0.995448	18.40587	0.10858455	0.0513167	-0.058765483	0.0291628096	-0.0762344786	0.0148637709	0.1139381132	-0.0364816348	-0.0335124452	-0.1237244349	0.0254649254	-0.0229529432	-0.0918839114	0.0799216341	-0.0930838633	-0.0032248922	-0.0480500914	0.0270687169	0.0263380318	0.005284486	-0.0197952866	0.0038404401	0.0618229081	0.0506215885	-0.0051142869	0.0353422962	-0.1052144217	0.1785815621	0.128852365	-0.060665837	0.0852715602	0.0038613875	0.0141683402	-0.0188442077	-0.0546274236	0.1532664013	-0.0078975834	-0.0591656816	-0.0975510439	0.1091971721	0.0246885207	0.0048451796	0.0476393574	-0.0137636398	0.0263383647	-0.0795020876	0.0389457623	-0.0226757349	0.1217887823	0.0368730347	0.0316466257	-0.019316385	0.0235735929	-0.0505295251	-0.1235152257	-0.0096478642	0.0394544912	0.0897500392	-0.068154021	-0.1036747131	-0.0717508963	0.0416664021	-0.055592153	0.0539122014	-0.0694097027	0.0505783897	0.0603539316	0.0065532104	-0.0386080079	0.0383848411	-0.0344080894	-0.0547165786	0.0219766883	-0.0161048376	-0.0682874456	-0.1554798034	-0.0223980825	0.1062496571	0.0597554514	-0.1042895362	-0.0288306147	-0.0585646711	-0.1015463578	0.0707279471	-0.1089957969	-0.0013936444	0.0148505432	-0.0981278935	0.0031039315	-0.0694039587	0.0115469959	0.1110883417	0.0585002759	-0.0261883055	-0.0407834674	0.143923432	0.0083461156	-0.0606591074	-0.0090155566	0.0129771406	-0.0943145464	-0.0059244253	-0.1140958982	0.017710062	-0.105202	0.0028709999999999	8.242640999999992e-06	0.011067460804	0.0333658	-0.0188945	0.00035700213025	0.00111327660964	0.0118181	-0.0408284	0.00013966748761	0.00166695824656	0.000102745	-0.000276293	7.6337821849e-08	1.0556535025000001e-08	0.000713184	0.0002499999999999	6.249999999999997e-08	5.08631417856e-07	-0.000716534	-0.00039352	1.5485799040000005e-07	5.134209731560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.2770634711072	0.6585416826062556	0.4336771477298782	607272.741652152	830.7076779958031	-6.383972306590636	690075.2462811789	40.75510241131616	723.7714315767078	-0.4286931085187007	523845.085166597	0.1837777812914264	728.2910388831192	652.4710961193124	0.93994	17.379522	0.04927065	0.0253561	-0.0334402485	0.0654353266	-0.0624164278	-0.0736882194	0.0851002468	-0.0506733931	0.0637888847	-0.0635007659	0.0078033335	-0.0584727541	-0.1243030905	0.0314596353	-0.0092129353	0.0249060951	-0.0842653941	-0.0772610789	0.0384919368	-0.0878427908	-0.0387333833	0.1344161508	0.0058648642	0.0748958288	0.0508716971	-0.0303226671	-0.0898937776	-0.0016738107	0.0350243251	0.0587644156	-0.1423185357	0.0560691639	0.0713617738	0.0671729188	0.0479005399	-0.1011594539	0.0596112379	-0.0609053367	-0.0219491875	0.0434490459	0.0079465448	0.0536312102	0.0401137166	0.0027848212	-0.007232615	-0.0470289382	-0.0043645406	0.014963962	0.0151851835	-0.0086173684	0.0941390704	-0.0040078955	-0.0105701787	0.1141491944	0.0365667233	0.107235065	0.0120730886	0.0226274395	-0.1286797802	-0.0078026655	-0.0665623386	0.0148165976	-0.05577751	-0.0318550991	-0.0830898535	0.0355084572	0.0818710398	0.1103149062	0.0223069142	-0.0073754692	0.0351530704	-0.0617585431	-0.0628517661	0.0420315705	-0.011037563	-0.0403476065	0.0468937232	-0.0651794681	0.0349607876	-0.0607537002	0.0356874761	-0.0532495117	0.0827554586	0.1681749342	-0.0795772672	0.1086799888	-0.0291604495	0.0300092548	0.0196342581	-0.0783764137	-0.0475286929	0.0244204394	-0.0908422375	-0.0317142668	-0.0725311761	-0.0103744291	-0.0453009055	0.0182544083	0.0586323248	-0.1492230198	0.0317401287	-0.0082906521	-0.1135094328	0.0246987197	-0.104813	0.000389	1.5132100000000038e-07	0.010985764969	0.0469694	0.0136036	0.00018505793296	0.00220612453636	0.0207815	0.0089634	0.00043187074225	8.034253956000003e-05	0.000379038	0.000276293	7.6337821849e-08	1.43669805444e-07	0.000463184	-0.0002499999999999	6.249999999999997e-08	2.14539417856e-07	-0.000716534	0.0	0.0	5.134209731560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.336299128232	2.059235657124759	4.240451491574039	610486.412335402	833.4117092966965	2.704031300893348	694575.0771928413	7.311785276210973	725.1369465365933	1.3655149598855587	525823.5912324142	1.864631105671259	729.1763210398813	660.2266441007197	0.963358	17.812525	0.0602045	0.0426211	-0.000972058	0.0867550625	-0.0254451076	-0.072682449	0.0971252809	-0.0996566287	0.0243590503	-0.0401282543	-0.0557690585	0.0464844402	-0.0670704073	0.0456995579	-0.0312528857	0.030866242	0.0950495043	0.1038107006	0.090106829	0.0816828879	-0.0276504291	0.0354681218	0.1333479639	-0.0423935936	0.0117117139	0.0176133184	0.0633612016	-0.033238062	-0.0166538301	-0.0760328285	-0.0166849304	0.031007309	0.03539295	0.1125935705	-0.1324023816	-0.1270133071	-0.0334996423	0.0025001818	-0.0095285713	0.1084600223	0.1448564658	-0.0269013086	0.1644181194	0.1027839844	0.0108377325	-0.0459128441	-0.0473305889	0.0179273201	0.0365651204	0.0284527995	0.0230918806	0.0682289971	-0.077006249	-0.0716827491	0.0738158633	0.0536852527	-0.089364632	0.0962827685	-0.0811929911	0.0026663352	-0.0434829657	0.023871463	-0.0681875545	-0.0735288602	0.0719622215	0.1010592639	0.0044184038	-0.0328675094	-0.0346276738	-0.0519354687	0.0299932295	-0.0116088412	-0.0474403055	0.0043811202	0.0077344812	-0.1290933149	-0.0645219396	-0.0589124435	0.0472283808	-0.0712444565	0.0571604981	-0.0007031351	0.0423614486	0.0740955237	-0.0289724406	-0.1248883387	-0.1284479775	0.0720912239	-0.1066867686	-0.035991439	0.005383092	0.0182460893	-0.0990669394	-0.1308537788	0.063763244	0.0040951907	0.0354937289	-0.1028781137	-0.1547088001	0.0157692508	0.023154086	-0.0106533374	-0.1127290384	0.0315924503	-0.107386	-0.0025729999999999	6.620328999999959e-06	0.0115317529959999	0.0880746	0.0411052	0.00168963746704	0.00775713516516	0.0127798	-0.0080017	0.0001633232880399	6.402720289000004e-05	0.000379038	0.0	0.0	1.43669805444e-07	0.000463184	0.0	0.0	2.14539417856e-07	-0.000546042	0.000170492	2.9067522064000025e-08	2.98161865764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.7606192949695	2.424320166737516	5.877328270850217	614280.7083576341	837.0874201991347	3.6757109024382544	700715.3490556427	13.510850638303449	726.4878021555667	1.3508556189733554	527784.5266808257	1.8248109033118871	730.5753926240229	675.7879008451043	0.930054	17.196735	0.05669268	0.0374989	0.0381031191	0.0640382926	0.0213375521	-0.0307676071	0.0918648324	-0.0949918734	0.0302345012	-0.0833635121	0.0030003067	0.0105560906	-0.0112843826	-0.0469543574	0.0053722738	0.074285227	-0.0207498472	0.1336822563	0.0397211775	-0.1568788499	0.0055707823	0.0878316262	0.0594195521	-0.0291959198	0.0570631263	-0.0349465713	0.0423389632	-0.1306159623	-0.089436359	-0.1318627282	-0.0250597233	0.037304859	-0.0665709637	0.1121793676	0.0318210305	-0.0597506776	0.0453836507	0.0608464964	-0.0049730582	0.0882548268	-0.0056538217	0.0854008097	0.1276025354	0.111034742	-0.0778915563	0.0201435774	0.0129269526	-0.0415002727	-0.1300087282	-0.052983529	0.0766673923	0.0145313412	0.019932885	-0.066491429	-0.0905358521	-0.0657809031	0.0769620979	0.0085774303	-0.0456338953	0.0078342628	0.036734898	0.0406817929	-0.1462699881	-0.0358871252	-0.0182393316	0.0665553691	0.0607715253	-0.0160412461	0.1104611055	-0.0960096583	0.0905875459	0.0645244466	-0.0610739988	-0.0422770364	0.0791396172	-0.0235833343	0.0262776708	-0.0695522116	-0.0391375801	0.0208391543	-0.0354260109	0.126109021	0.0552597262	0.0630804252	-0.0918332636	-0.0587420405	-0.1138266415	0.0974153798	-0.1091090366	0.1075737206	-0.079379218	-0.0986420954	-0.0258130691	0.0202236119	-0.0681647438	-0.0350517017	0.0019885582	0.0485915678	0.0475040967	0.0104794785	-0.035555234	-0.013011472	-0.1117560484	0.0383647583	-0.104651	0.002735	7.480225000000007e-06	0.010951831801	0.0542191	-0.0338555	0.00114619488025	0.00293971080481	-0.00271903	-0.0154988299999999	7.393124140899999e-06	0.0002402137313688	0.000379038	0.0	0.0	1.43669805444e-07	0.000463184	0.0	0.0	2.14539417856e-07	-0.000638109	-9.206700000000004e-05	8.476332489000008e-09	4.07183095881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.6080083198095	-1.1526109751599731	1.3285120600592246	612475.294686299	837.6822473662264	0.5948271670916938	701711.5475525317	0.3538193587103298	726.6756216533918	0.1878194978251031	528057.4591053434	0.0352761637632739	731.3386238602837	684.72762026283	0.969876	17.933044	0.045440196	0.0228769	0.046856014	-0.0282381916	0.0145841606	0.0410579236	0.0303447801	-0.0787453156	0.0983928103	-0.0565001792	-0.0347647351	0.0099832036	0.0112523445	0.0481374417	-0.0561282054	0.0210017448	-0.0088380512	0.0528506975	0.1505046007	-0.1209010239	0.0847580343	-0.0926286627	0.0656090551	0.0638120292	0.0655779994	0.0313357848	0.0865335037	-0.096451774	0.0479215853	-0.0548108954	0.0227991416	0.0701497092	0.1531708986	0.0362064787	0.0075054084	0.0592285369	-0.1080009694	-0.0013382734	-0.0702048202	-0.1095499073	-0.0597308915	0.0061751598	0.0196674896	0.06613483	0.0878160407	-0.105333329	0.0216798773	-0.0469154508	0.209833456	0.071808559	-0.0906377755	0.0136586981	0.0151129021	-0.0971944361	0.0443708705	0.0450794499	0.0195838137	-0.0860050169	0.0102503078	-0.0532917326	-0.0125828913	0.0293539668	-0.0973134871	-0.058855202	-0.0546206548	0.0377630122	0.0447245094	-0.0669848952	0.0576121513	-0.0798766806	-0.0360658374	-0.0542811332	0.1451541622	0.0171002184	0.0643816759	0.0030227449	-0.0157968857	-0.0132540464	-0.0521791402	0.0291346345	-0.0956654894	-0.1404851178	0.1379697529	0.05993956	0.0170673261	-0.0773569604	-0.0443201815	0.0407376165	0.0727756575	0.0746169922	0.2253655413	0.1598920674	0.0701027548	0.0704476129	0.0219668494	0.0465071306	0.0578056351	-0.0904800528	-0.0129868103	-0.0030357213	0.0224986324	-0.0153640485	-0.110592125	0.0449896151	-0.0948442	0.0098067999999999	9.617332623999982e-05	0.00899542227364	0.0711191	0.0169	0.00028561	0.00505792638481	-0.000406884	0.0023121459999999	1.65554589456e-07	5.346019125315999e-06	0.000379038	0.0	0.0	1.43669805444e-07	0.000713184	0.0002499999999999	6.249999999999997e-08	5.08631417856e-07	-0.000716534	-7.842500000000002e-05	6.1504806250000036e-09	5.134209731560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.1380462394827	-1.469962080326809	2.16078851759872	610176.6472828363	837.469871299666	-0.2123760665604095	701355.7853346792	0.0451035936476715	725.9286567894715	-0.7469648639203115	526972.4147481662	0.5579565079314894	730.6497680039696	669.3246649411462	0.9841740000000002	18.197414	0.040990766	0.0306491	0.0152771621	0.0050571969	-0.0182695288	0.0220443075	0.0535263429	-0.0389138047	0.0245594674	-0.0627826157	-0.0477086358	0.0385582639	-0.0316087137	0.0191232023	-0.0930646769	0.0267493689	-0.0350291391	0.040172065	-0.0247119191	0.0674528436	-0.0745260204	-0.0719449025	-0.0329373694	0.0853883637	-0.0339419159	0.0411885585	0.0845477446	-0.1056802235	0.0289851659	0.1162646039	0.1454168322	0.0974649302	0.1207402755	0.1140497811	-6.26834e-05	0.054884622	0.0400714582	-0.0017048774	0.0260541287	-0.0602134394	-0.0643547802	0.100766148	0.0455172886	0.1121996196	-0.1376662639	0.08396131	0.0956913612	0.0032415753	0.0644474485	0.0401067263	-0.0037073523	-0.0535152668	-0.0008440996	-0.2169389637	0.0266173002	0.1024993335	-0.0333275828	0.0599889712	-0.0201855169	-0.0677866242	-0.0059960598	0.0509135745	-0.0365068407	-0.0435950186	-0.0106607022	0.0672906893	0.005067237	0.0326395274	-0.0600692399	-0.017314841	-0.1019682447	0.0048053528	0.0513624185	-0.04186799	0.0533607112	-0.0116088302	-0.1743215501	0.1334140667	-0.0296192542	0.1542113577	0.0256914627	-0.1362539379	0.0823174137	-0.0161337031	-0.0777835904	0.0340508858	-0.1620880978	0.0700513148	0.0362145723	-0.0230688831	0.0214236727	0.0639394674	0.0605068508	0.1241766156	-0.0793235777	-0.071799777	0.0377600307	0.1002846224	0.0238921412	-0.0292342478	-0.0463982232	-0.017710062	-0.1092392569	0.0514415587	-0.0948414	2.799999999997249e-06	7.839999999984596e-12	0.00899489115396	0.043447	-0.0276721	0.00076574511841	0.001887641809	-0.0135853	-0.013178416	0.00018456037609	0.000173670648269	0.000379038	0.0	0.0	1.43669805444e-07	0.000715933	2.749000000000024e-06	7.557001000000132e-12	5.12560060489e-07	-0.000716534	0.0	0.0	5.134209731560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.1125649620778	0.9745187225951212	0.949686740688427	611700.0642715604	839.992381404829	2.522510105162951	705587.2008181557	6.3630572306492015	725.5280651611853	-0.400591628286179	526390.9733365331	0.1604736526529722	730.4751625794564	668.4035496286367	0.92717	17.143406	0.09567701	0.0445311	0.0234917681	0.0216390968	0.0349213091	0.0132988957	0.0609336653	0.0393010574	-0.0843481227	-0.097857411	-0.061345746	-0.0687509886	-0.052013334	0.0342404132	-0.0737938542	0.0422746598	-0.184826872	0.0311248328	0.0099567453	-0.0185562535	0.133446484	-0.0470061906	-0.0948464102	-0.0503599348	0.1718785226	0.0413552296	-0.1251213508	-0.0044707141	-0.0124606223	0.1308964907	-0.0030118449	-0.0764644817	0.0570734971	-0.007408528	-0.0282820169	-0.0164977166	0.031179603	0.1462056839	0.0425833232	0.042212657	0.0220302532	0.0376602823	0.0532271668	0.0125455765	0.002387391	-0.0143449226	0.0270021594	-0.0454061291	-0.0470965379	0.0188925974	0.0261330103	-0.0663337591	0.0126616893	0.1363790806	-0.0560031354	-0.131144032	-0.0658246662	0.0067303679	-0.0326637644	-0.062193176	0.0148637449	0.1010172698	-0.0302729004	0.0952715083	-0.0147745469	0.0019582821	0.0259840323	0.1286604325	0.008402391	-0.0904539149	-0.0025844424	-0.0377958616	0.1397040451	-0.150753283	0.0385497329	0.0990896837	-0.0493393952	-0.0412765245	-0.0558278746	-0.0331357602	0.0459606193	-0.1107384378	0.0232037216	0.0105850851	-0.0661633068	0.030305444	-0.0008253462	-0.0941093091	-0.032050113	-0.134902493	-0.1525212643	-0.1288869769	-0.108887415	-0.0698463223	0.0730018764	0.032197291	0.004398229	-0.0791214856	0.0470218417	-0.0486103986	0.0018483231	-0.0200485104	-0.1076997553	0.0576957916	-0.10444	-0.0095985999999999	9.213312195999998e-05	0.0109077136	0.0263725	-0.0170745	0.0002915385502499	0.00069550875625	-0.0358166	-0.0222312999999999	0.0012828288355599	0.0004942306996899	-8.882019999999998e-05	-0.0004678582	2.1889129530724e-07	7.889027928039996e-09	0.000695545	-2.038799999999998e-05	4.1567054399999925e-10	4.83782847025e-07	-0.00116374	-0.0004472059999999	1.9999320643599998e-07	1.3542907875999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.0437301129814	0.9311651509035528	0.8670685382572362	613157.4832692517	839.1140129045848	-0.8783685002441644	704112.3266528357	0.7715312222211825	725.3698554151306	-0.1582097460546947	526161.4271449675	0.0250303237466909	729.5808332109291	670.8585306779318	0.952607	17.613737	0.06903479	0.0452665	0.0336261596	0.0650179695	0.0490124191	-0.0627908236	-0.0147861616	0.0621271833	-0.1325434382	0.0105823049	-0.0329039975	-0.0032483662	-0.0628898467	-0.0300131666	0.058665666	0.0689303355	0.0470833739	-0.0625003207	0.0838934504	-0.0668462919	-0.0364845546	-0.0604343267	-0.1106201873	0.1312445656	0.0968051909	0.0243935352	0.0178122372	0.0137063617	-0.1842532165	0.0530836798	-0.0479426162	-0.13398191	-0.0194487632	0.111383625	0.0452183565	0.0275883517	0.0112396877	-0.0408254587	-0.1118134165	-0.0439725639	-0.0283851582	0.0674031421	0.0023364433	-0.0432580607	-0.1119594379	0.0722405129	-0.0234667618	0.0239874294	-0.0491203716	0.0343850279	0.147930506	0.1044128262	0.0153468668	0.0920914382	-0.1513079415	-0.050779862	0.0838422789	-0.010322299	-0.0630544972	0.0678739492	0.0270677373	0.0269951152	0.0695589528	0.0835111	-0.0042963822	0.0284556997	0.1061405862	0.0370985064	-0.1058281361	-0.1567356948	-0.0245040609	-0.0078709425	0.0892480786	0.0733421182	0.0206787628	-0.0258449059	-0.0153860732	0.010130974	-0.124858925	0.0329441788	0.0883813207	0.1107567206	0.0974798764	0.1242547644	-0.0303690428	-0.0389990389	0.0558195184	-0.1142656874	0.144630401	0.1764262768	0.0249437864	-0.0816248116	-0.0079047885	-0.0025848284	-0.0538788456	0.0263099319	-0.0661941037	0.0306896087	0.0695058201	0.0021502983	0.0234317023	-0.0223783947	-0.1059762505	0.0637282764	-0.102659	0.001781	3.171961000000017e-06	0.010538870281	0.0695982	0.0432257	0.00186846114049	0.00484390944324	-0.0350788	0.0007377999999999	0.00123052220944	5.443488399999953e-07	-0.000271431	-0.0001826108	3.3346704276639993e-08	7.3674787761e-08	0.000695545	0.0	0.0	4.83782847025e-07	-0.000880545	0.0002831949999999	8.019940802499994e-08	7.753594970250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.5715471310959	2.527817018114547	6.38985887706952	617122.6556619437	835.5217843341103	-3.592228570474504	698096.6520968556	12.904106102533296	725.7951879888192	0.4253325736885927	526778.6549077254	0.1809077982405621	729.7496952886954	670.5667464238288	1.123505	20.773661	0.0650037	0.0378622	0.0625275294	0.1803046323	0.0964428617	-0.1432897827	0.0165962183	0.0723332332	0.0492340994	0.0123821929	0.0292611814	-0.0849306118	-0.0554929693	-0.0354190356	0.1051730346	0.0594492507	0.066295999	-0.0120807105	0.0020398642	-0.1687324935	-0.0680410921	-0.0094533469	-0.0168837669	-0.0653367311	-0.0571825114	-0.0277347524	0.107624957	0.0194139176	0.028394927	0.034121713	-0.1443818392	-0.0159735244	0.0349708962	-0.0028562573	-0.06293465	0.0582681395	0.1065852921	-0.0797676839	-0.0185234004	0.0182050835	0.0062699448	0.1553552816	-0.0242273815	-0.0201596708	0.1773840247	0.1176557792	0.0905079334	0.1069347391	-0.01982144	-0.1605602271	-0.1542143061	0.0463051382	0.1297119272	-0.1443491526	0.0118094916	-0.0170338474	-0.0135533642	-0.0725647346	-0.0899539145	0.1210137705	0.0417610845	-0.1201452325	0.0009636804	0.0551567386	-0.1189420767	0.142813279	0.0578938458	0.000509726	0.1523904831	0.1197733692	0.0781471612	-0.0482993713	0.022043845	0.1548443545	-0.0139165877	0.161059081	0.0596677213	-0.0364370492	0.0538802283	0.0390534246	-0.0083067338	-0.0077373516	-0.07172721	0.0632916155	-0.0188455559	-0.1020542922	-0.060225911	0.0382835399	0.0253199647	0.1048546528	-0.0650559555	0.1292015996	0.151775176	0.0352671475	-0.0183576969	0.0015205451	0.0011370008	0.1029625925	-0.0192971617	0.1887843999	0.0171694012	-0.0246987197	-0.104071687	0.0695158277	-0.110959	-0.0083	6.889000000000003e-05	0.012311899681	0.0375151	-0.0320830999999999	0.0010293253056099	0.00140738272801	-0.0510986	-0.0160198	0.00261106692196	0.00025663399204	-0.000292692	-2.126100000000001e-05	4.5203012100000047e-10	8.5668606864e-08	0.000695545	0.0	0.0	4.83782847025e-07	-0.0010313	-0.0001507549999999	2.2727070024999977e-08	1.06357969e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
