global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
721.5022128733582	-1.0965726048643774	520565.4431811527	1.202471477739046	774.3675407099197	1.4062509005390211	599645.0881051291	1.977541595266808	697.8428967171473	-2.008508013794198	4.034104441475517	486984.70849857904	712.6529192337182	541.9962976851685	1.323355	28.165203	0.159989275	0.0828847999999999	0.0421854833	-0.1000010987	-0.1125746403	-0.0399179587	-0.18162256	-0.0588829681	0.0769962569	-0.0857078964	0.083881171	0.0874553141	-0.0941960759	-0.0686980445	0.0605728328	-0.0042470577	-0.0042425931	-0.1066760269	-0.2042722112	0.009311928	-0.0696620334	-0.0620208545	-0.0483829064	0.0150613949	-0.0387599745	0.0385235031	0.0909135656	-0.0569036026	-0.0240091016	0.1781455242	-0.0209530179	-0.1581298504	-0.1969807462	-0.0194617358	-0.0298715216	0.0268367833	-0.123504518	-0.1500205115	-0.0584069576	-0.0543486752	-0.0114425447	-0.1457203486	1.67305e-05	0.1360379783	-0.0030577953	0.0376526234	-0.1552402752	0.0330522229	0.1062477398	0.0009904385	-0.1403305459	0.0193517748	-0.0199364183	0.0257383651	-0.0580922554	-0.1130435016	0.0199689826	0.1545831741	-0.0235966094	-0.1025932158	-0.0251467471	-0.1014925485	-0.0164190109	-0.1352320117	-0.0705596807	0.1375509541	-0.0542388889	-0.1071219321	0.0363759022	0.1122910331	-0.1344009669	-0.0425451058	0.1188805074	0.0689760684	0.0434959006	0.0151079047	0.0092744766	-0.0233300325	0.0349638917	0.2702006458	-0.054582031	-0.0884631729	-0.1590818619	0.0001560973	-0.0392543356	0.1035050735	-0.0546271597	0.0018803815	-0.165972441	0.040259443	0.1721132981	-0.0103366134	-0.060387374	0.0789043214	-0.017862048	-0.0066989353	-0.0175176123	-0.0231658343	0.0711312225	-0.0513091718	0.0424428921	0.0646184721	0.0095771637	0.0198300907	-0.0511065273	-0.0889607293	0.0087948738	-0.0495421548	0.1763736499	0.0630059605	0.0262931713	0.0584454458	0.0598454399	0.0082906521	-0.1135094328	-0.0246987197	0.0191052	-0.009581	0.0003650086670399	9.179556099999998e-05	0.111866	0.0185590999999999	0.0003444401928099	0.0125140019559999	0.0224004	-0.0590266	0.00050177792016	0.00348413950756	0.00350157	0.00070987	5.039154169e-07	1.22609924649e-05	0.000421226	0.0003467215	1.2021579856225002e-07	1.7743134307600005e-07	-0.00146903	-0.00039986	1.5988801960000013e-07	2.1580491409000003e-06	0.0
719.9565676703253	-1.5456452030329046	518337.4593316357	2.389019093658629	773.9372337493137	-0.4303069606060035	598978.8417835399	0.1851640803459766	698.1667096038345	0.3238128866872785	0.1048547855847482	487436.754399045	713.3916077782401	533.2993465591276	1.121889	23.877367	0.14620812	0.0833426	0.0432928642	-0.057868452	0.0561521995	-0.0561229685	0.0975478376	0.0173946466	-0.0492439911	0.1158260223	0.0105616862	-0.0790529077	0.0814145911	-0.0920083229	0.0511949268	0.0320274688	0.0146199808	-0.0695803031	-0.0032878034	-0.022665338	-0.0530408622	0.048288151	-0.0767357143	-0.1479222757	0.1385977404	-0.0736352188	-0.0191344656	0.0060711232	0.0458930043	-0.0046597115	0.0848362289	0.1234893196	0.1440220134	-0.1161618255	0.0154043648	0.0318813445	0.0140155788	0.0997972961	0.0141779307	-0.0764549951	0.132913936	-0.0459696371	-0.1614290151	0.011006324	0.0824684133	-0.0280833645	0.0451527394	0.1638328235	0.035174209	-0.018632925	-0.004573421	-0.0410782329	0.1591882541	0.1062034355	0.0971430347	0.0630469542	0.0362768062	-0.0808360919	-0.0588711915	0.0223835308	-0.2549387897	0.0413318159	-0.0570613401	-0.0527436472	-0.1056959702	0.0345789163	-0.0319657041	0.0671947142	-0.09398361	0.004950607	0.1486044834	0.1049816536	0.0493089359	0.0879249723	0.0014429995	0.1073880817	-0.1694630266	-0.0791298205	-0.0854184877	-0.1409176508	0.1251156638	-0.0509332072	-0.0506495852	-0.0127438542	0.0180802828	0.2101916379	0.0712170838	0.0861253084	0.0342772114	-0.0571153087	0.038342125	0.0446821849	-0.0320335536	0.0298048792	0.1148241763	0.034987558	0.067872222	-0.0657938973	0.0638912405	-0.0475951678	0.02083101	-0.0275154198	-0.0002750892	-0.0772770628	0.1477431938	0.0738284905	-0.00508402	0.1146487941	0.0341891144	0.0399293312	0.0504475232	-0.0688249063	-0.0891916468	0.0059244253	-0.1140958982	-0.017710062	0.00945688	-0.0096483199999999	8.943257933440001e-05	9.309007882239996e-05	0.176616	0.06475	0.0041925625	0.0311932114559999	0.0581557	0.0357553	0.00338208544249	0.0012784414780899	0.00294107	-0.0005604999999999	3.141602499999998e-07	8.6498927449e-06	0.000421226	0.0	0.0	1.7743134307600005e-07	-0.00162962	-0.0001605899999999	2.5789148099999983e-08	2.6556613444e-06	0.0
719.2003248782103	-0.7562427921150174	517249.1073049232	0.5719031606259175	774.6265486721313	0.6893149228176298	600046.2899076978	0.475155062819075	698.7908742585842	0.6241646547496202	0.3895815162387126	488308.6859470764	713.6632145620066	529.3323898894829	1.039769	22.129599	0.1297365499999999	0.0779394	-0.0397201594	0.0777196845	0.0454576879	0.0842424405	0.0057272865	-0.0089464976	-0.0979797049	0.0938158018	0.0123881454	0.1009187297	0.0574614887	0.1605768621	0.0562040939	0.0563149742	0.0928924048	-0.1006481141	-0.1607556189	-0.0474115303	-0.0409485897	-0.05351545	-0.003165456	-0.0334775169	-0.0201418842	0.1203353158	0.0946680592	0.1220166917	-0.0573477354	0.0595013449	0.0596778958	0.0394442712	-0.0908497928	-0.0732251879	-0.0872000351	-0.0695843894	-0.0016146374	-0.2029558104	0.1104697118	0.0714639171	-0.0172920413	-0.0153625025	0.0005113691	0.0080971863	0.0560854018	-0.0970294463	0.0958215164	0.0040463812	0.10717507	0.0053073809	0.1913469617	-0.0488182356	0.0215875108	0.0845848294	-0.0100163024	-0.0332294987	-0.0768220097	-0.0099972654	-0.1236691629	0.0565372287	-0.0580014576	-0.0849746679	-0.0098797293	0.0403178193	0.037812543	0.0789174465	0.0405281409	-0.0368748706	-0.0462371745	-0.0129466489	0.006439912	0.0647317781	-0.1157677487	0.0775375115	0.090744805	0.0934648263	-0.0310953816	0.0096565249	0.0166431741	0.0651144981	-0.1849224435	0.07783277	-0.1439802134	0.0865216811	-0.0082448303	0.1765701398	-0.1048280438	-0.1206367622	0.0835293916	-0.1073391943	-0.0839111101	-0.0522494868	-0.0203312807	-0.0508486988	0.0852053693	-0.0228497381	-4.69415e-05	0.0590986257	-0.1333273817	-0.1362890632	-0.0183308208	-0.1561343784	0.0230507052	-0.0194203639	0.0131410259	0.0134414129	0.040329386	-0.1157192834	0.0274001187	-0.0597508671	-0.0410239355	0.0809514342	-0.0456728561	0.0035556678	-0.1144874327	-0.0106533374	0.00945752	6.399999999996686e-07	8.944468455040001e-05	4.095999999995758e-13	0.131225	-0.0453909999999999	0.0020603428809999	0.017220000625	0.00446214	-0.05369356	1.99106933796e-05	0.0028829983854736	0.00340188	0.0004608099999999	2.123458560999999e-07	1.15727875344e-05	0.000370459	-5.076700000000001e-05	2.577288289000001e-09	1.3723987068100002e-07	-0.00173107	-0.0001014499999999	1.029210249999998e-08	2.9966033449e-06	0.0
718.1744723171727	-1.0258525610375957	515774.5726880494	1.0523734769873936	770.8618473467394	-3.7647013253919113	594227.9876948277	14.172976069407614	698.1915443242524	-0.5993299343317631	0.3591963701861154	487471.4325658845	713.7373686919647	526.6336436125775	0.997131	21.222115	0.17193987	0.0987906	0.0106773344	0.1127850939	-0.0910632055	0.0400383983	0.0451177312	0.1301691976	-0.0020291156	0.089561514	0.2054847252	-0.0164624662	0.0396971994	0.1528453533	0.0471532415	0.0253640158	0.0091605738	0.1411976374	-0.0879112159	0.0181118078	0.0822524691	0.0464716595	-0.0232145477	-0.1416945592	-0.0122610884	0.0818975046	-0.2140829392	0.0607540276	-0.012926745	-0.0445385843	0.053445132	-0.2200654208	0.1129909289	-0.0727218295	0.0893639794	-0.0602910556	-0.0467575466	0.0154620749	-0.0715632007	0.0065918794	-0.1423488321	0.0932295423	-0.0789619619	-0.0333012914	-0.0216086257	0.0464547015	-0.1007745483	0.123524617	0.1322043181	0.0117370528	0.10951142	0.0374657463	-0.1331375883	-0.1360015805	0.0937169338	0.0898143103	0.008384875	0.0505967151	0.1208243188	-0.113404156	-0.0386773858	-0.0377173923	-0.0789112715	-0.0439576381	0.0550593226	0.1257678792	-0.0288642416	0.0295672222	0.0545324936	0.0545808098	0.0112882084	0.2328740244	0.0241454338	-0.0287956693	0.1724453081	-0.0073546316	-0.0283957352	0.0504278397	0.0840937283	-0.0153598556	0.1724400891	-0.052641716	0.0693561485	0.0001307929	-0.1355207482	0.0203971234	-0.096088423	-0.0071973473	-0.1233768844	0.091050662	0.0132266903	0.0750951575	0.0301871656	-0.1597366837	-0.0603621841	-0.0846386322	-0.0175633072	-0.0956514244	-0.0161674578	0.0291309546	0.0567295177	-0.0210253694	-0.1009849257	-0.020837692	0.0865556552	0.0298869971	0.1110287443	0.0004291204	0.0807366986	-0.0104613661	0.0248045259	-0.1222613179	-0.0068863032	0.0011853914	-0.1146833673	-0.0035556678	0.00946618	8.659999999998877e-06	8.960856379239999e-05	7.499559999998054e-11	0.180756	0.0495309999999999	0.0024533199609999	0.032672731536	0.0664011	0.06193896	0.00440910608121	0.0038364347658816	0.00251473	-0.0008871499999999	7.870351224999995e-07	6.323866972900001e-06	0.000144374	-0.000226085	5.1114427225e-08	2.0843851876000002e-08	-0.00163508	9.599e-05	9.2140801e-09	2.6734866064e-06	0.0
716.3812861645256	-1.7931861526470811	513202.1471667399	3.215516578045241	773.2620927888809	2.400245442141454	597934.2641442398	5.761178182520824	698.1580559125384	-0.0334884117139608	0.0011214737191237	487424.6710355752	713.4267334187465	519.2349364944672	1.012601	21.551367	0.12934807	0.0701361	0.1644547285	0.0864549824	-0.0889383371	-0.090845935	-0.0397316715	0.1242120037	-0.0382702189	0.1101931169	0.05144051	0.0475867127	-0.0078858791	0.0900039433	-0.0185117504	0.0266649397	-0.0304493919	0.0539150213	-0.0368742202	0.0816668598	-0.0271361839	-0.0064233657	0.0532612907	-0.0042267153	-0.1807884396	0.0216657908	0.1077782947	-0.1007315166	0.0706311015	0.0289913857	0.1066461866	-0.0365353262	-0.0590105549	-0.0536089553	-0.0220605712	0.1119592319	-0.0414813732	0.0805840657	-0.1269779987	0.1921614817	0.0546628068	0.0946623167	0.0501035551	0.0079933174	0.0769749018	0.0800973582	-0.0450928173	0.1466998204	0.0125361282	-0.0861332581	-0.0929703848	0.0684640568	-0.1325383769	0.0711288841	0.0010513685	-0.161956311	0.0947932171	-0.0154929437	0.1427552742	-0.0744788547	-0.0906968687	-0.0541707322	0.1655871771	-0.030289298	0.1099835516	0.1041486023	-0.1282023773	-0.0037937263	-0.0121001493	0.0428042634	-0.1278901237	0.1718764882	-0.0498482644	0.0509785438	-0.0540342927	0.0224252757	-0.0605550389	-0.0472367694	-0.0513688353	0.1140309551	0.0912706208	0.0193176754	-0.0175669738	-0.129972291	0.0500472251	-0.0342495347	-0.0105019928	-0.0074867323	-0.1069685757	0.0457456529	0.0072154132	-0.0477866565	0.0674537883	0.0628952664	-0.1583014973	-0.0131642206	-0.0405018966	0.0193683624	0.0288810674	0.0036139372	0.0304756592	-0.0031716382	0.2330215719	-0.0112089605	-0.0916887156	0.0462819005	0.1996619476	0.0489678641	0.0197809563	-0.0491560993	0.1671017591	-0.0401726657	0.0066085257	-0.0011853914	-0.1146833673	0.0035556678	0.0130403	0.00357412	0.0001700494240899	1.27743337744e-05	0.136651	-0.044105	0.001945251025	0.0186734958009999	0.0385368	-0.0278643	0.00148508495424	0.00077641921449	0.0032574	0.00074267	5.515587289e-07	1.061065476e-05	0.000421227	0.000276853	7.664758360899998e-08	1.77432185529e-07	-0.00169165	-5.6570000000000144e-05	3.2001649000000163e-09	2.8616797225e-06	0.0
714.6641510941155	-1.7171350704101087	510744.8488590727	2.948552850032329	772.1273277832513	-1.1347650056295606	596180.6103097044	1.2876916180014568	696.0469398448054	-2.1111160677330645	4.456811051440717	484481.3424673181	712.2584339636559	509.4064659167309	0.945132	20.115423	0.05378459	0.0324999	0.2166446355	0.113663798	0.0033356281	-0.1392557898	0.0001466316	0.1489465077	-0.0939819611	0.1100821826	0.0700153655	-0.0131034186	-0.1083949911	0.1155088123	0.0156796892	0.1004872854	-0.1188444631	0.0187717315	-0.0030452825	0.19237459	-0.0389291251	0.036541949	0.0839040523	-0.0037150883	-0.0752114225	0.0675755476	-0.0052559251	0.0882052215	0.0460544526	0.0967397421	0.0346678148	-0.0602287787	0.0220420741	-0.063011381	-0.0791500423	0.0126450151	-0.1382861493	-0.0656109484	-0.080814152	-0.0096126373	0.08106229	0.0181145302	-0.1142595491	0.0492948913	0.1161529287	-0.028582125	-0.0718487817	-0.0290329718	0.1200633539	0.0526869184	0.0926307376	0.0408012666	-0.0310110594	-0.0544011203	-0.2121423974	-0.0202331708	0.0824945426	-0.1547150563	-0.1843788659	0.0562686364	0.0335816501	0.1455011929	0.0943300244	-0.1068936334	0.0998778119	-0.0772578266	-0.1961278639	0.0286832891	0.0517581278	-0.0113830684	-0.0843470842	0.1805844487	-0.0941401209	0.0239053856	0.129640855	0.027020617	-0.0206049336	0.0782574557	0.0044985473	0.0932635822	0.0157494906	-0.0397454173	0.0151659738	0.0065836035	-0.0294145848	0.1090225497	-0.0067143017	-0.1119739516	0.0028445108	0.1642994137	0.0438063695	-0.0213819236	-0.0780563578	0.0614752185	0.0590128199	-0.1484076035	0.0767465486	0.1299387755	-0.1196694917	0.105045147	0.0329334083	-0.0738088052	0.090546221	0.0058143134	-0.1439181168	-0.1313572156	-0.0670770824	0.1142035585	-0.0245835521	0.0200661187	-0.0623094161	-0.0021992535	0.0510416651	-0.0035556678	-0.1144874327	0.0106533374	0.00946966	-0.00357064	8.967446051559999e-05	1.27494700096e-05	0.164647	0.0279959999999999	0.0007837760159999	0.0271086346089999	0.0525023	0.0139654999999999	0.00275649150529	0.0001950351902499	0.00315799	-9.94100000000003e-05	9.882348100000058e-09	9.9729008401e-06	0.000469986	4.8759e-05	2.3774400809999997e-09	2.20886840196e-07	-0.00167477	1.688000000000015e-05	2.849344000000051e-10	2.8048545528999995e-06	0.0
714.6011696544349	-0.0629814396805841	510654.8316714864	0.003966661744239	768.924254574236	-3.203073209015315	591244.5092725445	10.259677982311668	697.1325522859033	1.0856124410979646	1.1785543722666818	485993.79545665777	711.7838965363057	503.3687094758188	1.008074	21.455013	0.07683634	0.0377734	0.1934012922	0.1895387006	0.1149157474	-0.0089378738	-0.0292044513	0.1989864969	-0.2152639731	0.0189444093	0.0210563441	0.0633224435	-0.068076955	-0.0286424364	0.1269703563	-0.0977199427	-0.0384413872	0.0422939369	-0.1174126581	0.0754065181	-0.0436130751	-0.0698490467	0.1555891781	-0.1004205652	0.0306868287	0.1136623355	0.0427198749	0.0472085753	-0.0248072593	0.0301378329	-0.0038842439	-0.0512742221	-0.0652046584	-0.0978485892	0.0457149268	-0.0911206916	0.0792914859	0.0542406803	-0.0954321473	0.0996899314	-0.0481447075	0.0136519314	-0.0705451731	0.0323261564	-0.010551365	-0.0570725501	0.0214948855	0.0174359905	0.013240868	0.0381558456	0.0581427331	0.064607622	-0.0290476381	0.157372524	0.1126531856	0.0594618743	-0.051070829	-0.0151973672	-0.1534963081	-0.044351956	-0.0802853056	-0.042417617	0.0305607119	0.1217711648	0.0531374293	-0.0386152165	-0.0448908798	-0.0451370659	-0.102212382	-0.1851054211	-0.0911060043	0.1296631885	-0.0146637413	0.0777109109	0.1959978348	0.0182464577	0.0399434355	0.0519157154	-0.0507642383	0.0742085303	0.0833248246	-0.0008296315	-0.0744838188	-0.1114276196	0.0587580917	-0.0059532172	-0.0279317865	-0.0146021476	-0.0234653139	0.0248506791	-0.1437489326	0.0006619464	0.0067437376	-0.1029922332	-0.085836048	0.0786970256	0.1090510086	-0.1141174445	-0.1150339691	-0.0786076377	-0.0266758586	-0.0761414211	-0.094773133	-0.0066587571	0.0779590817	0.0063438578	-0.0610374256	-0.028016265	-0.1126323021	0.2111784778	-0.0892843983	0.0564859821	-0.0911134046	-0.0059244253	-0.1140958982	0.017710062	0.0161039	0.00663424	0.00025933559521	4.401314037760002e-05	0.188376	0.023729	0.000563065441	0.0354855173759999	0.0667381	0.0142357999999999	0.0044539739916099	0.0002026580016399	0.00276657	-0.0003914199999999	1.5320961639999997e-07	7.653909564899999e-06	0.00030472	-0.0001652659999999	2.731285075599999e-08	9.28542784e-08	-0.00176283	-8.806000000000005e-05	7.754563600000009e-09	3.1075696089e-06	0.0
714.8945879288854	0.2934182744504596	511074.2718500108	0.0860942837814852	766.6023899326328	-2.321864641603156	587679.2242504244	5.391055413926953	696.6275613227162	-0.5049909631870833	0.255015872900618	485289.9591944348	711.6956536467027	502.9987081339412	1.022818	21.768816	0.1201551499999999	0.0636272	0.0744974306	0.2483254021	0.0525981887	0.0914248219	0.0628403738	0.2155462224	-0.059403256	0.0405772509	-0.0528063995	-0.1088691635	-0.0901563268	0.0795273956	-0.0206370249	0.03353027	0.0043731021	-0.0990901907	-0.1056927009	0.0534874937	0.0982354289	-0.0223427956	0.014223395	-0.0200151766	-0.0406714905	-0.0156051283	-0.1838804007	-0.0538830673	0.1418692896	0.109474915	0.0453859031	0.0788401618	-0.0148390976	0.1208211543	0.0175698815	-0.0556145938	-0.0014592947	0.1970379309	0.1147749305	0.0904640761	0.029105406	0.0559588224	0.0916265925	0.0631064274	-0.0874360152	-0.0099709128	0.0731129505	0.0182262765	0.0356235439	0.0458173072	0.0540166687	0.0525476719	0.0598895904	-0.0215378151	0.0274139852	-0.066034559	-0.0136994112	-0.1269434539	-0.0592810352	0.0130648127	0.1351173979	-0.0679095846	0.0775670671	0.0933398383	-0.0317538455	0.1165565887	0.0243628651	0.0138845893	0.1025220308	-0.1340420095	0.0489744592	0.1124395822	-0.1319906731	-0.0566873639	0.0635481385	-0.0675819145	-0.0936831798	-0.0047641646	-0.1209983381	0.0133698209	-0.1752592233	0.083712813	0.0857786148	0.0324183509	0.0080925007	-0.1100944683	0.1107813864	0.0882351819	-0.1535867782	0.0467533161	-0.1090985165	0.113148633	0.0191035762	0.1302924932	-0.0239405084	0.0096846417	-0.0186980349	-0.0036781636	-0.0776310746	0.0036248665	-0.0604308524	-0.0260277306	0.1349279516	-0.0096677774	0.0250981301	0.085927278	-0.1041991439	0.0931356461	-0.048646135	0.0490648504	0.0089385949	0.0545271121	-0.0198171939	-0.0082906521	-0.1135094328	0.0246987197	0.0218903	0.0057864	0.00047918523409	3.3482424960000006e-05	0.16049	-0.0278859999999999	0.0007776289959999	0.0257570400999999	0.0407639	-0.0259741999999999	0.00166169554321	0.0006746590656399	0.00360631	0.00083974	7.051632676000004e-07	1.30054718161e-05	0.000540441	0.000235721	5.5564389841e-08	2.92076474481e-07	-0.00189754	-0.00013471	1.8146784100000032e-08	3.6006580516e-06	0.0
716.5467435200193	1.6521555911339192	513439.2356491443	2.72961809731507	770.2906487771287	3.688258844495863	593347.6835934898	13.603253304001957	696.2960562659881	-0.3315050567281332	0.1098956026363228	484828.1979715681	711.3933141151886	509.7985025741484	0.973077	20.710176	0.13407936	0.0729608	0.0676623259	0.2388380017	-0.0482702112	0.0487112821	-0.0041051343	0.2125484941	-0.0203190094	-0.1014635952	0.0222873316	0.117359298	0.1656997238	0.0713751395	-0.1005038039	-0.0698520803	0.0367355835	0.0262132605	0.019797751	0.077984714	0.0986696394	0.0143595813	0.100407925	-0.1705176937	0.0437186482	0.0203935739	-0.0564515098	-0.1171541885	0.1254699892	0.0011494214	0.0804848951	0.0956416993	-0.1376123874	0.0220075313	0.0476329955	-0.059774065	-0.0478678838	-0.0161498902	0.0636408781	0.1208596593	-0.0407991414	-0.0429476888	-0.0704292151	0.1660065934	0.0691911374	-0.0747190881	0.1158599378	-0.1151965583	-0.0731648868	0.0628100347	-0.0698547296	0.0647494202	0.0022825402	0.0516415572	-0.0239891343	-0.0906241563	0.1126472834	0.1761033747	0.1220522706	-0.1155762409	0.0228659287	-0.0147283328	-0.0459470593	0.0390678963	-0.0538703339	-0.0577898727	-0.0011924984	0.0339538991	0.072725725	-0.17761369	-0.0318581356	0.110934268	0.0890080323	0.0758579583	0.03346334	-0.058770666	-0.1655268265	-0.0927940234	-0.0297809374	-0.0028787983	-0.0205744995	0.0751607918	-0.1414360592	0.0063697342	-0.0892192912	-0.108367209	0.0098616733	0.0567764711	-0.1137514663	0.0011779605	0.0399601902	0.023809343	-0.0194227063	-0.0236590182	0.083217023	-0.0326742426	-0.0545863114	-0.0885840955	0.0980912581	-0.1661527332	-0.0969710676	-0.0154372711	0.0396312612	0.0041985416	-0.0307500782	-0.0516695894	0.0894634151	-0.0857100111	-0.0510622343	0.0670882304	0.0395006409	0.0665085853	-0.0412979452	-0.0106533374	-0.1127290384	0.0315924503	0.00940749	-0.01248281	8.850086810009998e-05	0.0001558205454961	0.182346	0.021856	0.000477684736	0.033250063716	0.0820386	0.0412747	0.00673033188996	0.00170360086009	0.00272733	-0.00087898	7.726058404000002e-07	7.4383289289e-06	0.000316254	-0.000224187	5.0259810969e-08	1.0001659251600003e-07	-0.00196369	-6.615000000000006e-05	4.3758225000000085e-09	3.8560784161000006e-06	0.0
717.7540625489071	1.2073190288878095	515170.8943054605	1.457619237514603	771.7789148275355	1.4882660504067644	595642.6933723682	2.21493583679335	696.3811921051197	0.085135839131567	0.007248111104636	484946.7647177476	711.7403176400122	515.026311200853	1.022295	21.757681	0.12921311	0.0673183	0.1388087029	0.1026978288	-0.0884307363	-0.0512099232	-0.0504518518	0.1671620177	0.0200797122	-0.0265859053	-0.1040241128	-0.1994571209	0.0017456124	0.0473323892	-0.0104702309	-0.05316565	0.058036401	0.1547035236	-0.1246387241	0.0983209323	0.1291888399	0.0887515653	-0.0402101044	0.0702421543	0.0057869732	0.0327816938	0.0149480202	-0.1023720933	0.058025054	0.1056951453	-0.0361882457	-0.0581300851	0.0603142217	0.0215371687	-0.067022779	-0.0233830732	-0.0435483419	0.0232026948	0.0855888085	-0.0808306581	-0.1846388457	-0.1364698044	-0.1025686108	-0.0167251637	-0.0709997935	0.0714325731	0.0109191338	0.0276513344	-0.0517932297	-0.0387904428	0.0020360238	0.0635824683	0.0895117357	0.0238395374	-0.0461711955	0.0749756674	-0.0370444932	-0.0468170327	-0.0417130989	-0.0204364169	-0.0104719255	-0.0053663194	0.0021331528	-0.0095728432	0.0031762902	-0.0853331052	-0.0572311995	-0.0031170193	0.1549460535	-0.0482765643	0.064424302	0.0021295919	-0.0756031384	0.1075027888	-0.0289259633	-0.1473919431	0.0098299362	0.0456884693	0.0682246039	0.0557890691	-0.0005085498	0.0248767055	0.0938984873	-0.0273271042	-0.0465640519	0.0102023612	-0.0466042607	-0.0351637337	0.0947319561	-0.0133412493	-0.017965877	0.0883952984	0.1024913907	0.2119748809	0.0663057339	-0.1571937527	0.0198317858	-0.021244096	0.0166887547	0.0341207739	-0.1273175578	0.0722903608	-0.0963903692	-0.0532557231	0.1283641109	-0.0690893543	-0.0475028696	0.0211280475	0.0032353064	0.110303178	0.1223039135	0.0627942367	-0.1329767351	-0.013011472	-0.1117560484	0.0383647583	0.0262742	0.01686671	0.00069033358564	0.0002844859062241	0.143618	-0.038728	0.001499857984	0.0206261299239999	0.0393693	-0.0426693	0.00154994178249	0.00182066916249	0.00313134	0.0004040099999999	1.6322408009999984e-07	9.8052901956e-06	0.000367416	5.1162e-05	2.6175502439999995e-09	1.3499451705600004e-07	-0.00179988	0.00016381	2.683371610000004e-08	3.2395680144e-06	0.0
