global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
781.404472019564	2.3227451897379296	610592.9488921735	5.395145216450691	768.4569870859074	-0.1357934243667387	590526.1410011504	0.0184398541012451	795.1474390648375	-0.2054881339118992	632259.4498513695	0.0422253731785946	792.3604776440509	635.0110664977763	0.942412	22.238348	0.17492612	0.0961251	-0.2529070864	-0.236455234	-0.0242874977	-0.0495486883	0.0253771593	-0.2063912904	0.086010697	-0.2324764017	0.0180309963	-0.0004199726	0.0661255021	0.1541628529	0.020198016	-0.0097469558	0.0014141861	-0.0551533709	-0.0359413728	-0.0484894937	0.0065615305	-0.0738979543	-0.1168868902	-0.0080361089	0.014405697	0.1646862369	0.1350534664	0.0330628726	0.1414214093	-0.0797882858	-0.0555457951	-0.0974603423	0.0498022705	0.0164488308	-0.0776578051	-0.0461254515	0.094685296	-0.0121216984	0.036683151	-0.1345355291	-0.1030067146	-0.2082383071	-0.046893115	0.0593359303	-0.0257232903	-0.0633251228	0.0680846148	-0.1479594183	-0.2291796122	0.007126082	-0.0368279604	-0.0430220753	-0.066351736	-0.0315639939	-0.0242341921	0.090762133	0.0623297903	-0.0741588283	-0.06720719	0.0556122833	-0.2210666993	-0.0551439426	-0.0602839772	-0.1682839823	0.0649502633	0.0257430472	0.0018311517	0.027587299	-0.0658219959	-0.1437410903	0.0168209157	0.0355080912	-0.171581116	-0.0198405114	0.0897859724	-0.0747994343	0.0214141907	0.1356813916	0.069255276	-0.0094161502	0.0312954375	-0.16459525	-0.0518998107	-0.09932619	-0.017710062	-0.1092392569	0.0514415587	0.029228	0.02637262	0.000854275984	0.0006955150856644	0.104668	0.0724853	0.00525411871609	0.010955390224	0.22093	0.0504139999999999	0.0025415713959999	0.0488100648999999	-0.00259003	-0.00044184	1.9522258560000019e-07	6.7082554009e-06	-0.00227305	0.0	0.0	5.1667563025e-06	-0.000275496	7.124399999999998e-05	7.5898046016e-08	5.075707535999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.1344826043975	-4.269989415166492	603938.0040528046	18.23280960563388	765.424674396248	-3.0323126896594204	585874.9321746022	9.194920247869549	793.3417416122436	-1.805697452593904	629391.1189843479	3.2605432903041143	790.0881087471699	616.3340124521573	1.071857	25.292908	0.167888918	0.0860554	-0.2238966745	-0.2265899427	-0.0938270722	-0.0781956542	0.1211342192	0.045423824	0.0120282284	-0.1998706895	-0.0723409554	0.0949234486	0.0295644092	0.0609466402	0.182129959	0.1350008718	-0.1265509691	-0.150656424	0.0999041091	0.0614968466	-0.0312108635	0.0254795197	-0.0875207382	-0.0455249533	0.0495461908	-0.0352319826	0.0092025421	0.0260693626	1.76923e-05	0.0569886523	-0.0411789856	0.2260816598	0.0453349059	0.0763831714	0.2100628534	-7.47078e-05	-0.0104022262	0.0442739	-0.0205713885	-0.0120488718	-0.182574956	-0.0414284597	-0.0104964904	-0.027374935	0.0846232697	-0.026417184	0.057553047	-0.0767491295	-0.2025565463	-0.0935757776	0.0053780985	-0.0840902552	0.1368532316	-0.0714822572	-0.1168806461	0.0231647005	0.078422356	-0.1771595033	-0.0442580778	0.1685590993	0.0675284128	0.0963783272	-0.0596398424	0.0457315188	0.0401490379	-0.0193494136	0.0534319927	-0.0305228296	-0.0038286945	0.0152428552	0.0096323997	-0.1144574021	0.0153154956	0.0506123061	-0.1055597705	0.099620589	-0.177510138	-0.1583797408	0.2246830883	-0.1219382853	0.0136272693	-0.0730660376	0.0156436684	-0.1225148616	-0.0200485104	-0.1076997553	0.0576957916	-0.000808318	-0.030036318	6.533779891240001e-07	0.0009021803989971	0.0396212	-0.0650467999999999	0.0042310861902399	0.00156983948944	0.188666	-0.0322639999999999	0.0010409656959999	0.035594859556	-0.00202603	0.000564	3.180960000000003e-07	4.104797560899999e-06	-0.00227305	0.0	0.0	5.1667563025e-06	-0.000522332	-0.000246836	2.728307182240001e-07	6.0928010896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.557854260162	7.423371655764527	615531.0266813096	55.10644673960817	768.5310461325571	3.1063717363091428	590639.9688696027	9.64954536414028	795.715579088029	2.3738374757854217	633163.2828033974	5.635104361443303	792.4839063451208	637.5195207776286	1.323896	31.240326	0.219874768	0.115575	-0.2806460571	-0.2448186381	-0.0444438314	-0.0192602961	-0.0972454307	-0.1148503102	0.0747509032	-0.2670116685	0.0426598052	0.0208504567	0.0581684999	0.1813911926	-0.1248873666	0.1360944001	0.1846889069	0.031582671	0.0633092931	0.0370882325	-0.1235318041	-0.2284610281	0.0067123424	0.0219053026	-0.0121734784	0.111248258	0.0915957135	-0.1191678463	-0.1165391104	0.2181495065	-0.0768230375	-0.1786065348	0.0109781401	-0.0101690347	0.0155300066	-0.0209236852	-0.1192674496	0.174161017	0.0304717448	-0.1115631487	-0.0427794584	-0.2289004367	-0.1008543317	0.0410617756	0.0445395335	-0.1245340504	-0.066208848	-0.0032296888	-0.2678837593	0.030787332	0.0310601296	-0.0744515209	-0.2154321228	-0.0933196553	0.0943440871	-0.1751556457	0.0357141829	-0.1579470951	0.0872008208	-0.0147517267	-0.3096209397	0.0797385335	0.0272041643	-0.2136393195	-0.0052329941	-0.1076168699	0.0005001656	-0.0725672505	-0.0138539462	-0.1320219084	0.1487217948	-0.0341916955	0.0155884881	0.1235497509	0.0514301321	-0.0349734311	0.0896660208	-0.0189267184	0.0793671975	0.0162697212	0.0988209503	-0.0536362668	0.1231869575	-0.0366610188	-0.0223783947	-0.1059762505	0.0637282764	0.0215025	0.022310818	0.00046235750625	0.0004977725998291	0.125943	0.0863218	0.00745145315524	0.015861639249	0.254217	0.065551	0.004296933601	0.064626283089	-0.00227861	-0.00025258	6.379665640000004e-08	5.1920635321e-06	-0.00165518	0.00061787	3.817633369e-07	2.7396208324e-06	-0.000565705	-4.337299999999998e-05	3.20022147025e-07	1.8812171289999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.7809444630245	-22.77690979713748	580310.2073469777	518.7876199069373	753.7560997763649	-14.774946356192231	568148.2579500773	218.29903982835808	782.5714814589173	-13.144097629111684	612418.1235928047	172.7673024836194	780.6366453782238	582.188235127821	3.146195	74.24161499999998	1.4633129755	1.037	0.0243628689	0.0114328257	-0.5069387025	0.0032010291	-0.0995396658	0.1827686209	-0.0650812426	0.1157118191	-0.5628382964	0.192604842	-0.3873595621	-0.0702684239	-0.0354905993	0.3760226122	-0.3344601543	0.1740946601	0.0543897604	-0.0368789524	-0.0196352666	0.0178824503	0.0535362328	0.0274152523	-0.0242290024	0.028247701	-0.0507079097	-0.0339238452	0.0354605476	0.0504012361	0.0096381229	-0.0220456427	-0.0284535011	0.0139760911	-0.0388853165	0.0080633794	-0.0105363832	0.0048126827	0.0086522605	-0.041765113	0.0668023422	-0.0734582011	-0.0239833692	0.0280470002	-0.0417997959	-0.0065303789	-0.0012051092	0.0026154892	0.0858268405	-0.5026924746	0.4823395766	0.263010431	0.060797654	0.0410363708	-0.4663639374	-0.1070754833	0.0248999956	0.0035266056	0.0684059843	-0.0879616923	-0.0727026434	0.1486929515	0.0684044328	0.0530916466	-0.0732665558	-0.0263196266	0.0266303023	0.0450671305	0.0074111	-0.0216162052	-0.060077568	-0.0122952697	-0.0244442309	0.0576532912	-0.0880596157	-0.0161231405	0.0228622095	0.0043691151	-0.0485236183	0.0151371611	0.0719631923	-0.0075512105	-0.0442033173	0.0123401769	-0.0246987197	-0.104071687	0.0695158277	-0.0144797	-0.0359822	0.00020966171209	0.00129471871684	0.391652	0.265709	0.0706012726809999	0.153391289104	1.24939	0.995173	0.990369299929	1.5609753721	-0.00230992	-3.1310000000000105e-05	9.803161000000066e-10	5.3357304064e-06	-3.53949e-06	0.00165164051	2.72791637427306e-06	1.25279894601e-11	-0.00221173	-0.0016460249999999	4.891749592899999e-06	2.709398300624999e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
758.7571151807458	-3.023829282278712	575712.3598374076	9.143543528366187	756.5414749551564	2.7853751787915826	572355.0033273236	7.75831488662824	780.7520886069647	-1.8193928519526708	609573.8238641376	3.310190349736473	777.3798580185093	499.7985179667085	3.280994	77.42250099999998	2.3310983245	1.38508	0.2251917211	0.2180594353	0.3197691526	-0.7461230231	-0.0836328606	-0.0509622387	-0.1079269671	0.2310011463	-0.6792295131	-0.2848289096	0.3260588598	-0.0208282176	-0.0100068639	-0.3160646013	0.1608968642	-0.1138354012	0.1004207416	0.0226880606	-0.0589839828	-0.0386974468	-0.0034702979	-0.0017353283	0.0133394914	0.0706637684	0.1018207711	-0.0221760416	0.0093978255	0.0618419046	-0.0094646456	-0.0118310742	0.0628478394	-0.0124740666	0.0338658129	0.0128323823	-0.0012897977	0.0067409233	-0.0061498519	0.0284517437	-0.0694121963	0.0180611921	-0.0059219435	-0.0370557683	0.0088784111	0.0040512566	0.0142738833	-0.0507121357	0.277633448	-0.6951235033	-0.4610446564	-0.0307826336	-0.1294121534	0.1549665537	0.2211055468	0.0748515201	0.0307601389	-0.0026398337	0.0612529192	0.0650254459	-0.1087806379	-0.0027441938	-0.047241383	-0.0080705034	-0.006933053	0.0006347848	-0.0223904701	-0.0962220947	-0.0381229601	-0.0190293798	0.0351187397	0.0088828434	0.0186160471	-0.0420147287	0.0872672309	-0.0069249431	0.0114395558	0.0237531851	0.0564015076	-0.0089359796	-0.0343480135	0.0282973781	0.0381164192	-0.0075129636	-0.0270084943	-0.1019893188	0.0750362016	-0.109832	-0.0953523	0.012063068224	0.00909206111529	1.11446	0.722808	0.522451404864	1.2420210916	2.43092	1.18153	1.3960131408999998	5.9093720464	0.00143244	0.00374236	1.40052583696e-05	2.0518843536e-06	0.000319621	0.00032316049	1.044327022970401e-07	1.0215758364100001e-07	-0.00477437	-0.00256264	2.27946088969e-05	6.5671237696e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
775.2382402645778	16.481125083832012	600994.3291685192	271.62748402891674	745.8332252145434	-10.70824974061304	556267.1998339278	114.66661250733928	788.0429173137372	7.290828706772572	621011.6395283457	53.15618323149902	784.8101357640378	583.1658393168008	2.796867	65.998428	1.4679652	0.8222709999999999	0.1359493213	0.2093105142	-0.2164487598	-0.06358418	-0.2079623594	0.0662545331	0.0461012473	0.069979857	0.058849121	-0.1224253507	-0.2800443648	-0.0409531406	-0.2590077185	-0.1114877709	0.1170165618	-0.0721303981	0.0192632211	-0.0650342826	0.0265117508	-0.1617232057	-0.043367319	-0.0280903934	0.0941800286	0.0039365458	-0.0996918909	-0.1823485312	0.1173427439	-0.1847559631	0.0468757306	-0.0329794436	0.0066836511	0.057621046	-0.0848747145	-0.0007705709	0.0675059892	-0.0458112576	0.0332506964	-0.0203949232	-0.0660074868	0.0326095847	-0.0429012373	-0.1203744434	-0.0081170917	-0.0102877784	0.0836765313	-0.0343309807	0.0885173591	0.047512007	0.1615382531	0.333788028	-0.1088126204	-0.05687193	0.3900635713	0.0496131575	-0.1900478673	-0.0143503197	0.0019646505	-0.0276855761	-0.1177620259	0.0543264848	-0.1625825987	0.0850236239	0.1248494319	-0.0646494809	0.0494009552	0.1517916745	-0.1227489106	-0.0364756703	-0.1738157838	0.0293135931	-0.133488446	-0.0490277086	-0.0458154032	0.0070650852	-0.1551922249	-0.0022887857	0.0743246623	0.0150462404	-0.0215244491	0.017840447	-0.1910297163	-0.0048749404	-0.0293067317	-0.0997327036	0.0802681812	-0.220137	-0.110305	0.048460298769	0.012167193025	0.680625	-0.4338349999999999	0.1882128072249999	0.463250390625	1.73863	-0.6922900000000001	0.4792654441000001	3.0228342769	-0.000275573	-0.001708013	2.917308408169e-06	7.5940478329e-08	-0.00128525	-0.001604871	2.575610926641e-06	1.6518675624999998e-06	-0.00345655	0.00131782	1.19477379025e-05	1.7366495524e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
766.2820178844615	-8.956222380116287	587188.1309330822	80.21391932209585	748.5636390318783	2.73041381733492	560347.5216806482	7.455159613893451	782.13770492262	-5.9052123911172885	611739.3894616233	34.871533384205165	779.6690780219847	579.1714280087913	1.28142	30.23802	0.25987685	0.15031	0.1488626526	0.1668256208	-0.3359311106	-0.0311867766	-0.1753465209	0.0746427359	0.0318475908	0.1707932405	-0.0338703628	0.1508681127	-0.1672561488	-0.0070346661	-0.1255240515	0.0501709193	0.1254676026	-0.1790931884	-0.0056277658	-0.034277963	0.0326710778	-0.0558144659	0.0417373925	-0.0897771591	0.026548464	-0.0020026905	-0.0109218266	0.0038415872	-0.0890965318	-0.1261825722	-0.0632360305	0.0333405173	0.051236404	-0.0139348288	0.0029068982	0.0258492457	0.0737620627	-0.0184364247	0.0517149616	-0.021554954	-0.0309289602	-0.0102944334	-0.0380708887	0.0255214243	0.0994716286	-0.0609568101	-0.0407495758	-0.1101079039	0.1651927494	-0.0584805197	0.2844374177	0.0335378527	-0.0510566976	-0.027137955	0.0501409228	0.0155664775	-0.0860917095	-0.1290334511	0.0047699606	0.0973195279	0.1952728714	-0.0862761596	-0.1743339242	-0.0521385406	0.1283297914	0.0236155563	-0.0339015262	-0.02570568	0.0066318768	-0.0870710307	0.1544330305	-0.0336542136	-0.0158870367	-0.0210754909	0.1097685415	-0.0032194365	0.0164854653	0.0119899346	-0.0194874729	0.0249064318	-0.015659652	-0.0333414355	0.0760972703	-0.0166707315	-0.0315924503	-0.0973056967	0.0851916578	-0.266026	-0.0458889999999999	0.070769832676	0.0021058003209999	0.666024	-0.014601	0.000213189201	0.4435879685759999	1.75968	0.02105	0.0004431025	3.0964737023999995	-0.00107628	-0.000800707	6.41131699849e-07	1.1583786384e-06	0.00129516	0.00258041	6.6585157681e-06	1.6774394256000002e-06	-0.00364217	-0.00018562	1.32654023089e-05	3.4454784400000024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.2898135411544	2.007795656692906	590269.2375911019	4.0312433990348975	759.3679323637238	10.804293331845429	576639.6567023569	116.7327544005596	782.361212316328	0.2235073937080187	612089.0665370744	0.0499555550421513	780.2235953509808	577.6786416109146	0.971554	22.92602	0.2197720000000001	0.109622	0.1349548575	0.1688832665	-0.1059790404	0.0329801134	-0.0673234691	-0.0704724553	-0.0402485237	0.1539034856	0.0834423282	0.1238961659	-0.1309735184	0.0564441115	-0.0516566134	0.0338433134	0.23390895	-0.1118697473	-0.0640135044	-0.0049801993	-0.0806256499	0.0223576361	-0.0202052643	-0.0455914902	0.0402421032	-0.0052733673	-0.1081844901	-0.0420658261	0.0305648604	-0.0682954999	-0.0560406864	-0.0184211279	-0.0368528226	-0.0529073822	-0.0045386209	0.0783138701	0.0485226987	0.0052469333	0.0951541744	-0.0568424556	-0.0297605934	0.0879375604	-0.101132888	-0.1315287137	0.0230908786	0.1103035661	0.0681381726	0.0577110627	0.1488258642	0.0683359659	0.1971597496	-0.0345771964	-0.0093317312	-0.092555445	0.2074725267	-0.0086430487	-0.2044002488	-0.1372597303	-0.1234855259	0.0347988602	-0.0819775707	0.0300087612	0.0446201529	0.1111541889	0.098581482	0.0053852985	-0.0507209079	0.0520406865	-0.0556469275	-0.0052087232	0.0254848104	-0.0022110168	-0.0259373758	-0.0307744013	-0.0568400911	-0.0089153973	0.0137211559	0.0540959355	0.0425758069	0.0059324675	-0.0419384247	0.0874319879	-0.01624274	-0.1485482919	-0.0338646736	-0.0947124447	0.0897877085	-0.29741	-0.031384	0.0884527081	0.000984955456	0.663735	-0.0022889999999999	5.239520999999933e-06	0.4405441502249999	1.80705	0.0473700000000001	0.0022439169	3.2654297025	-0.00232796	-0.00125168	1.5667028224e-06	5.4193977616e-06	0.00225355	0.0009583899999999	9.185113921e-07	5.0784876025e-06	-0.00420668	-0.0005645099999999	1.76961566224e-05	3.186715400999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.0584636914962	-5.231349849658272	582258.2190112264	27.36702124951963	745.3775455631936	-13.990386800530132	555587.6854298108	195.73092282844772	780.4944855736846	-1.8667267426433227	609171.6420109306	3.48466873169975	778.1939276269284	545.3615954155149	1.116851	26.354635	0.308072	0.160933	0.1688219309	0.1958042153	-0.2512937814	-0.0215956539	-0.0218573885	0.0343390764	-0.1673600475	0.1864412028	-0.0264971481	0.174675428	-0.0722764851	0.0373234571	0.0168316296	0.0157287338	0.1573257329	-0.0571803816	-0.088009288	0.012884091	-0.0413253386	0.0349205386	0.0155347961	0.0280275665	-0.0710703736	-0.0826921601	0.0128713241	-0.035758771	-0.0606965419	-0.087610812	0.0743239093	0.0296736049	-0.0116104878	0.0265431828	0.0233622782	-0.0516827277	0.0468024013	-0.0840936005	-0.0807228556	0.012882304	-0.1421000935	0.0205042781	-0.0266635145	0.0998660115	0.1208602027	0.0011125173	0.0560444261	-0.0201904956	0.1827886411	-0.0377401185	0.1725262229	-0.1031400625	0.0126123718	-0.0890834055	0.0073433939	-0.0431516368	-0.0811123094	-0.0331838038	-0.0241067126	0.0349390139	0.2070308268	-0.1832606869	0.0127215043	-0.1782073989	0.083020921	8.20406e-05	-0.0328915399	-0.0333421222	0.0095224212	-0.0962183766	-0.014253075	-0.0246584351	-0.018705946	0.0232099621	0.0969664972	0.009132333	0.0531444518	0.1024153395	0.0649078373	-0.0132163271	-0.0636506573	-0.0883347498	0.0699521965	0.1058843294	-0.0361224311	-0.091957378	0.0940386689	-0.274263	0.023147	0.0752201931689999	0.000535783609	0.764329	0.100594	0.010119152836	0.584198820241	1.90387	0.0968199999999999	0.0093741123999999	3.6247209769	-0.00358213	-0.00125417	1.5729423889000005e-06	1.2831655336900002e-05	0.00250731	0.00025376	6.43941376e-08	6.2866034361e-06	-0.00444897	-0.00024229	1.97933340609e-05	5.8704444100000025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.619377450558	4.560913759061805	589239.5086375822	20.801934317599283	747.8191624085108	2.441616845317185	559233.4996653667	5.961492819336642	781.0378443526957	0.5433587790111005	610020.1143111058	0.2952387627284339	777.7433867148798	538.6393865413645	1.19178	28.122763	0.5024440000000001	0.308432	0.1679354844	0.1998671939	0.0263488196	-0.2246505559	0.1239122555	0.0602993157	-0.0180537981	0.1713713247	0.0455323976	0.1069416994	0.0523942896	0.0515856978	0.0190491988	-0.0421039401	0.1661534132	-0.0148007533	0.0203124141	0.0655952436	0.009649247	-0.0356849668	0.0774786012	-0.0016382746	-0.0699274905	-0.0417638153	0.0110152601	0.0272215028	-0.0980605967	-0.0778805466	-0.0393972805	0.0344644888	-0.1348706904	0.1430818309	0.0212133481	-0.1099205318	-0.0212625259	-0.0299424542	-0.0652483539	-0.089664285	-0.0326520052	-0.0264954867	0.1565695441	0.0044413146	-0.09831908	-0.0915329625	-0.0280917949	0.0836820048	0.1809824966	-0.0208411336	-0.0396998152	-0.1982180959	0.0578739462	-0.1447961497	0.2194041877	-0.1059856247	-0.0606257925	0.0421633496	0.0261553707	0.1219242319	0.0768362785	-0.0069312066	0.0958402583	-0.0418773776	-0.0822473992	-0.1157763323	0.1686740683	0.2060080989	0.1120606104	-0.0020614015	0.0190432634	0.0587741385	-0.0724921786	0.1236551664	-0.1805225774	0.0394866834	-0.0886813145	-0.1652384187	-0.1208125347	-0.0107521157	0.0803398784	-0.1053501335	-0.089557734	0.0645267465	-0.0383647583	-0.0890452037	0.0979282008	-0.250536	0.0237269999999999	0.062768287296	0.0005629705289999	0.857943	0.0936139999999999	0.0087635809959999	0.736066191249	2.16936	0.2654900000000002	0.0704849401000001	4.706122809600001	-0.00520422	-0.0016220899999999	2.631175968099999e-06	2.70839058084e-05	0.00180655	-0.0007007599999999	4.910645775999999e-07	3.2636229025000004e-06	-0.00437956	6.940999999999978e-05	1.91805457936e-05	4.817748099999971e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
770.4513915671243	2.83201411656637	593595.3467677183	8.020303956431198	754.0494491035739	6.230286695063114	568590.5716934033	38.81647230268046	784.8510130623447	3.8131687096489486	615991.1127049888	14.540255608245827	782.0747855408438	557.9333268410185	1.153264	27.213886	0.43479	0.256815	0.1461394387	0.1519008834	-0.1148065101	0.0017146913	-0.1535310328	0.0232461403	0.1770306274	0.099386733	0.059334974	-0.0270844959	-0.0850722119	-0.0537583701	-0.1064548481	-0.1069058353	0.0354592979	0.0442419116	0.000667199	-0.0783529812	-0.080607753	-0.0176843639	0.0203249467	-0.0569603964	0.026059962	-0.0880301318	0.0061640856	0.1147155175	-0.0013731276	0.1623566229	0.0122796701	0.0706267286	0.0025050265	-0.0454911717	0.0792627582	0.0587648522	0.0996993112	0.0561290006	0.0859815344	-0.0601655951	-0.0061431511	0.125341986	-0.036819583	0.0171383915	-0.0564744267	0.1222547059	0.0476726606	0.0475298912	0.1102677768	0.045393249	0.0934894585	0.0953072348	-0.0576836981	-0.0001669963	0.1329149355	0.0148653256	0.075666463	0.0482573275	0.0272416858	0.0159530517	0.0585507544	-0.0138976949	-0.0326651217	0.1050123623	0.0565035677	0.1871216495	0.0381283232	-0.1164712143	0.0917585878	-0.0094178717	0.0244776905	-0.0812721267	0.0831711648	0.0540892018	0.005845659	-0.0172582639	-0.1080906371	0.0120387306	0.0643578386	-0.0138594583	0.0291815519	0.1090689321	0.1071572953	0.0723189597	-0.0405906974	-0.0859808972	0.1014413551	-0.246659	0.0038769999999999	0.060840662281	1.5031128999999934e-05	0.771158	-0.086785	0.007531636225	0.594684660964	1.92965	-0.2397100000000001	0.0574608841	3.7235491225	-0.00641703	-0.00121281	1.4709080960999998e-06	4.11782740209e-05	0.00255736	0.0007508099999999	5.637156560999997e-07	6.540090169599999e-06	-0.00425482	0.0001247399999999	1.8103493232400004e-05	1.556006759999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.6382814344435	-0.8131101326808903	592343.0842493636	0.661148087868335	762.1949449375583	8.145495833984342	580941.1340883675	66.34910238145626	784.593314789848	-0.2576982724966683	615586.6696129215	0.0664083996477671	783.4482779597928	567.3883883539943	0.897062	21.168217	0.2343039999999999	0.140172	0.1403549996	0.1249565696	0.024493871	0.0531163099	-0.0697297489	-0.0987907334	0.0385662413	0.088595855	0.0719018979	0.0022101021	-0.0369729972	-0.0690327264	-0.0767281287	-0.0854262294	-0.0028295781	-0.1371319476	-0.0133114214	0.0855850622	0.0741207828	0.0135040458	-0.0468620938	0.0853978388	0.0441872949	0.0158078659	0.0235201527	0.0083104558	-0.0333300742	0.0642937445	0.0799234055	0.0339260339	0.0260076293	0.0140974216	-0.0532522773	-0.0496489656	-0.0012623557	0.0567188733	-0.0006791612	0.0883349832	0.0253951223	-0.0558106927	-0.0484808459	0.1732586597	-0.0333091279	0.031015914	0.0135787211	0.1239867647	0.0923224303	0.1074647332	0.0441963725	0.0786051542	-0.0181994374	0.1269847851	0.0694599485	0.1455544986	-0.0367333116	-0.1204180268	-0.0822817025	0.0124244223	-0.0462978182	-0.0316987254	0.0129612484	-0.0027337069	-0.0482677022	-0.0217581137	-0.1159196739	-0.0598316125	-0.0108005828	0.101684327	-0.0344115678	0.0178043664	0.0932244587	-0.0419349524	0.0238790139	0.024613946	0.110557575	0.0382230685	0.0185832156	-0.0786435259	0.038904188	-0.1181050552	0.0686967005	0.0247510269	-0.0427992974	-0.0827696937	0.1045646294	-0.253364	-0.0067049999999999	0.0641933164959999	4.495702499999985e-05	0.791083	0.0199249999999999	0.0003970056249999	0.625812312889	2.03999	0.1103399999999998	0.0121749155999999	4.1615592001	-0.00764433	-0.0012273	1.5062652900000014e-06	5.8435781148900005e-05	0.00204731	-0.0005100499999999	2.6015100249999973e-07	4.1914782361000006e-06	-0.00404549	0.00020933	1.6365989340099997e-05	4.3819048900000266e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
