global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
725.3087556268033	-0.0463187357047445	0.0021454252772859	526072.7909889019	843.3539981949225	2.577319786034309	711245.9662713613	6.642577279483936	700.9577350071627	-0.0503305094401866	491341.7462663717	0.0025331601805087	722.0209694546871	672.4195212687199	0.824296	18.312487	0.0362246999999999	0.0198032	0.0310782282	-0.0296150809	0.0119198871	-0.0080415956	-0.0192522418	-0.0376974726	-0.0121362462	0.019445382	-0.0439582351	-0.0202213396	0.0352695346	-0.0292950714	-0.0380003119	0.0931115291	0.0009188009	-0.0353336214	-0.0020455319	0.0698456859	-0.0348819316	-0.0174686001	0.0282823464	-0.1054251011	0.0273915669	-0.0208681756	-0.1083942874	0.0190985949	-0.0397395455	-0.0042665609	-0.0310473947	-0.0213854206	-0.0430200341	-0.0735293039	-0.023574973	-0.0109927745	-0.0097781269	0.044298531	-0.0011853914	-0.1146833673	0.0035556678	-0.140615	-0.0148979999999999	0.0002219504039999	0.0197725782249999	0.0819383999999999	0.0067095999999998	0.0067139013945599	4.5018732159998646e-05	0.0301802	-0.0044870999999999	2.0134066409999977e-05	0.00091084447204	0.00935391	0.00010251	1.050830010000002e-08	8.74956322881e-05	0.0087576	0.0	0.0	7.669555776000001e-05	-0.00569263	-0.0001000899999999	1.0018008099999944e-08	3.24060363169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.6228204395035	0.3140648127001668	0.0986367065763908	526528.4775425799	842.2720094230843	-1.0819887718381551	709422.1378576002	1.1706997023838392	701.2659262323693	0.3081912252066558	491773.8992945429	0.0949818312943796	722.6152169916119	668.0498288092335	0.8216949999999998	18.254711	0.0395363999999999	0.0275975	0.0257399059	-0.0270124632	-0.0001087276	-0.0026377946	-0.0249925658	-0.04605778	-0.0324024619	0.0195725072	-0.0431866726	0.0080247408	0.0306178501	0.027371888	-0.0083120275	0.0787602982	0.0174738621	-0.0245231542	0.0020431586	0.1464121177	0.0897800134	0.1112390767	0.0666126031	0.059168532	-0.0698292045	0.0565285678	-0.0409235978	0.0154024091	-0.0371046335	-0.0209992451	-0.0222821842	-0.0331463215	-0.0220724791	-0.069764764	0.0268873469	0.0014245562	0.0288557739	0.060388931	-0.0035556678	-0.1144874327	0.0106533374	-0.140612	3.0000000000030003e-06	9.000000000018002e-12	0.0197717345439999	0.054582	-0.0273563999999999	0.002979194724	0.0007483726209599	0.0346377	0.0044575	1.986930625e-05	0.00119977026129	0.00942141	6.749999999999985e-05	4.55624999999998e-09	8.87629663881e-05	0.0087576	0.0	0.0	7.669555776000001e-05	-0.00560574	8.689000000000006e-05	7.54987210000001e-09	3.1424320947599995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.1713899711262	1.5485695316227748	2.39806759427038	528778.2303925398	842.639971288738	0.3679618656536831	710042.1212134853	0.1353959345753392	702.4030557745826	1.1371295422133016	493370.0527614714	1.293063595774233	723.0343706698358	672.168264377582	0.841487	18.694408	0.0850634999999999	0.0556639	0.0211680358	-0.0157350974	0.0340370107	0.0047493338	-0.0053218641	0.0149033172	-0.0193377611	0.0057977076	-0.0170748819	0.0352563008	0.025309611	0.1232061169	-0.0228318923	0.0760234264	0.0192896296	0.0091836091	0.1849183704	0.086633286	0.0259913745	0.0403534364	-0.0683797545	0.0430501056	0.0872031759	-0.0400154671	-0.1364678667	0.0091590947	-0.0096094906	-0.0399751111	-0.0271780954	-0.0710270711	-0.0217632721	-0.0214283611	0.041001264	-0.0238973376	-0.0083537582	0.0903686858	-0.0059244253	-0.1140958982	0.017710062	-0.140612	0.0	0.0	0.0197717345439999	0.103177	0.048595	0.010645493329	0.002361474025	0.0404612	0.0058235	3.391315225000003e-05	0.00163710870544	0.00880851	-0.0006128999999999	3.756464099999995e-07	7.758984842010001e-05	0.0087576	0.0	0.0	7.669555776000001e-05	-0.00560574	0.0	0.0	3.1424320947599995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.3444858826258	1.1730959114995585	1.37615401757698	530485.6901156266	843.4069948586259	0.7670235698878969	711335.3589764582	0.5883251567635734	702.9046979666905	0.5016421921078518	494075.0144236444	0.2516448889027708	723.6760838232227	678.1910014975185	0.809442	17.982492	0.1689179	0.0946642	0.0396791692	-0.0140739336	0.0444748487	-0.0020970464	-0.0162028223	-0.0008166951	-0.0149008969	-0.0054581693	-0.0092750389	-0.021211972	0.0205384114	0.0906341301	-0.016125592	0.0534498422	0.0082717708	-0.0796908028	0.0487653277	0.0995768085	0.0191468609	-0.0648740797	-0.0035453006	0.1069739212	0.0693079794	-0.0342668961	0.0965979678	-0.0016789382	-0.0101130269	-0.0044520679	-0.0370302438	-0.0702245838	-0.0002712339	-0.0024138145	0.0481054388	0.0068296238	0.0500139544	0.0502666969	-0.0082906521	-0.1135094328	0.0246987197	-0.140626	-1.4000000000014e-05	1.9600000000039203e-10	0.019775671876	0.0184696	-0.0847074	0.0003411261241599	0.00717534361476	0.0159207	-0.0245405	0.00060223614025	0.00025346868849	0.00934639	0.0005378799999999	2.893148943999992e-07	8.73550060321e-05	0.00909005	0.0003324499999999	1.1052300249999985e-07	8.262900900250001e-05	-0.00592853	-0.00032279	1.0419338410000049e-07	3.5147467960900005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.8175316816812	-0.5269542009446013	0.2776807298931633	529718.359423215	842.9671542844163	-0.4398405742095974	710593.623202367	0.1934597307210284	702.3664349707241	-0.53826299596642	493318.6089734844	0.2897270528267463	722.9475907921744	676.052624467118	0.904703	20.098816	0.1071563499999999	0.0608483	0.0303121942	-0.0201624502	0.0496470846	0.0040245107	-0.013559935	0.0141356911	-0.0089663103	0.0026787056	-0.0286710875	-0.0621100473	0.0303744684	0.0338064623	0.0078951443	0.0016636082	0.0481059642	-0.0820797078	-0.0070117915	-0.009191546	0.0861155059	-0.0499756692	-0.032596953	0.0342014452	0.0440335013	0.01528801	-0.0909945978	0.0069258456	-0.0207607825	-0.0051619493	-0.0371538039	-0.0763464927	0.0125829058	-0.03347856	0.0875317296	-0.0094485119	-0.0182280461	-0.0223218165	-0.0106533374	-0.1127290384	0.0315924503	-0.140603	2.2999999999995246e-05	5.289999999997812e-10	0.019769203609	0.0691584	0.0506887999999999	0.0047828842905599	0.0025693544454399	-0.00911385	-0.02503455	0.0006267286937025	8.30622618225e-05	0.00924892	-9.74699999999988e-05	9.500400899999768e-09	8.554252116640001e-05	0.00954513	0.00045508	2.070978064000001e-07	9.110950671690002e-05	-0.00585288	7.565000000000002e-05	5.7229225000000044e-09	3.4256204294400006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.294795767535	0.4772640858537897	0.2277810076458536	530413.3095420755	845.9816172096813	3.0144629252649797	715684.8966567077	9.086986727797097	702.8681510696007	0.5017160988766136	494023.637787999	0.2517190438719679	723.6391508568196	681.3807335309859	0.905222	20.110332	0.1069031499999999	0.0460633	0.0323541551	-0.0045129597	0.0585621397	-0.0058702698	-0.0178310702	0.0074519055	-0.0241609179	-0.0042666231	-0.0235634527	-0.0056329235	0.0181331785	0.0785014876	0.0061446358	0.0433202183	-0.0276024171	-0.0146899816	0.0961578806	0.0183305893	0.0990656585	-0.0958532713	0.0334634828	-0.0518899938	-0.0489270837	0.1013200929	-0.0428675821	-0.0016040447	-0.0068820278	-0.026912775	-0.0463994026	-0.0629041114	-0.0158976394	-0.0187549033	0.0432578241	0.0381556882	-0.0127406004	0.0965161198	-0.013011472	-0.1117560484	0.0383647583	-0.160795	-0.0201919999999999	0.0004077168639999	0.025855032025	0.0658263	-0.0033320999999999	0.00433310177169	1.1102890409999938e-05	0.0130522	0.02216605	0.0004913337726025	0.00017035992484	0.00969009	0.0004411699999999	1.9463096889999949e-07	9.38978442081e-05	0.00898498	-0.00056015	3.1376802250000065e-07	8.07298656004e-05	-0.00607582	-0.0002229399999999	4.9702243599999824e-08	3.69155886724e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.39765971859	0.1028639510550419	0.010580992426654	530563.1506835188	845.9603550751416	-0.021262134539711	715648.9223588597	0.0004520783651847	703.3750406422816	0.5068895726809615	494736.4477985314	0.2569370388926877	723.8022924474099	677.4057599203398	0.818025	18.173183	0.0665517999999999	0.0348867	0.0182002391	-0.0085803386	0.0598961349	-0.011584756	-0.014933801	0.0171802088	-0.0122716009	-0.0108062315	-0.0061046154	-0.0027299524	0.0119729351	0.0336277145	0.0236384019	-0.0346120922	0.0577768433	0.0028566655	0.0517514767	-0.0359216198	0.1144831691	-0.1168296825	-0.0438874608	0.0631660847	-0.0144273924	-0.0652120981	-0.0886707523	-0.0023134996	-0.006525679	-0.0273584071	-0.020641934	-0.0648366678	-0.008029434	-0.0096522413	0.075595884	0.0289148914	0.0334465735	-0.0079187025	-0.0153640485	-0.110592125	0.0449896151	-0.146266	0.0145289999999999	0.0002110918409999	0.021393742756	0.047124	-0.0187023	0.002220671376	0.00034977602529	0.0131162	6.399999999999982e-05	4.095999999999977e-09	0.00017203470244	0.0093207	-0.00036939	1.364489721000005e-07	8.687544848999999e-05	0.0088076	-0.0001773799999999	3.146366439999984e-08	7.757381776000001e-05	-0.00595746	0.0001183599999999	1.4009089599999916e-08	3.5491329651600006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.3635718276926	0.9659121091025328	0.9329862025109028	531971.2199092497	847.101687416516	1.1413323413744365	717581.2688239089	1.3026395134672533	703.948815840577	0.5737751982953796	495543.93532335066	0.3292179781789022	724.8251043564156	684.655635469777	0.8404819999999998	18.672083	0.1270709	0.0636174	0.0307372916	0.0112322927	0.0724863073	-0.0197802636	0.0008362603	0.0397021876	-0.0361324883	-0.0157447542	-0.0045592318	-0.0276750273	-0.0244445309	0.0705702633	-0.0559634544	-0.0024766784	-0.0878946662	-0.0430287432	0.0694484142	0.0941090351	0.1060969285	0.0353814587	0.0073112574	-0.1227373761	-0.1590747249	-0.0499509526	-0.0624351031	-0.0097448773	-0.0067936085	0.0014284002	0.0069825104	-0.0946918482	0.0220841178	0.011071492	0.0328082691	0.0314598333	-0.0993343278	0.0720671095	-0.017710062	-0.1092392569	0.0514415587	-0.152925	-0.0066589999999999	4.434228099999998e-05	0.023386055625	0.0918891	0.0447651	0.00844360669881	0.00200391417801	0.037651	0.0245347999999999	0.0006019564110399	0.0014175978009999	0.00907901	-0.0002416899999999	5.841405609999965e-08	8.24284225801e-05	0.00812586	-0.00068174	4.647694276000002e-07	6.60296007396e-05	-0.00585865	9.88100000000004e-05	9.763416100000078e-09	3.43237798225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.2761096334557	-1.0874621942368776	1.1825740238944846	530386.0918628412	845.7820070212413	-1.3196803952747589	715347.203400879	1.7415563456725434	702.986032365573	-0.9627834750040164	494189.36170109047	0.9269520197408097	723.9286155569238	683.4225430855101	0.849333	18.868715	0.1421895	0.081496	0.021511007	0.0054460748	0.0572039406	-0.0138930991	-0.0109053644	0.0204521529	0.0174163186	-0.0013199001	-0.0034387959	0.0422258382	-0.0192049561	0.0033875606	0.0086535116	-0.0307087051	-0.0153232813	0.0094556804	0.0678100422	-0.0610957739	0.0189551754	0.0175699593	-0.0603914532	0.1126380032	0.017227749	-0.0190529308	-0.0224435678	9.45585e-05	0.005441458	-0.0328781845	-0.0055573772	-0.0325359119	0.0010304645	0.003968758	0.0116499368	0.0593202354	0.0042533498	0.0614874891	-0.0200485104	-0.1076997553	0.0576957916	-0.146762	0.006163	3.798256900000002e-05	0.021539084644	0.0251162	-0.0667729	0.00063082350244	0.0044586201744099	0.0551411	0.0174901	0.00030590359801	0.00304054090921	0.0085918999999999	-0.00048711	2.37276152100097e-07	7.38207456099983e-05	0.00861944	0.00049358	2.436212164000005e-07	7.429474591360001e-05	-0.00591323	-5.458000000000025e-05	2.9789764000000278e-09	3.49662890329e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.4010012195633	-0.8751084138923488	0.7658147360651825	529112.2165752231	846.8489218917267	1.066914870485448	717153.0965091799	1.13830734086298	703.3024641954825	0.3164318299094475	494634.3561434379	0.1001291029798415	724.5510493812894	679.1270198911125	0.8228649999999998	18.280708	0.1539828	0.0844515	0.0126705126	0.0133447536	0.03034317	-0.0062212382	0.0108144023	0.0073101187	-0.0276983067	-0.0028341331	0.0179749366	-0.0051210271	-0.0368374719	0.0362403369	-0.0378603169	-0.0452574298	-0.0346615742	0.0085471316	0.0009344373	-0.0822801186	-0.0020898468	-0.0261018591	0.0369897863	-0.0524743868	0.0783037674	-0.0887364513	-0.0532614678	-0.0016282404	0.0098678307	0.0123100012	0.0151895083	-0.0444797265	0.0275392101	0.024624736	0.0098939203	0.0172995766	-0.0490309511	0.0573778145	-0.0223783947	-0.1059762505	0.0637282764	-0.160809	-0.014047	0.000197318209	0.025859534481	0.0993611	0.0742448999999999	0.0098726281932099	0.0055123051760099	0.0712325	0.0160914	0.00025893315396	0.00507406905625	0.0082796	-0.0003122999999999	9.753128999993808e-08	6.855177616e-05	0.00794773	-0.00067171	4.51194324100001e-07	6.31664121529e-05	-0.00590525	7.980000000000313e-06	6.368040000000501e-11	3.48719775625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.9782352375107	-0.4227659820526241	0.1787310755809197	528497.3545090455	845.462598985208	-1.3863229065186715	714807.0062828227	1.9218912011383773	702.3698716354656	-0.9325925600168148	493323.4365812205	0.8697288829987163	723.3625772045053	674.4733521414389	0.927364	20.602245	0.0997908	0.0630269	-0.0016216363	-0.0036404931	0.0333687988	-0.0053231415	-0.0014699875	0.0057865956	0.0149803194	0.0094118584	0.0133809949	0.0300232476	-0.0211365373	0.0371101625	0.0031921977	0.0292336111	-0.0469445667	-0.0168657882	0.0771496367	0.067457348	-0.0184292836	-0.0247466805	0.006502797	0.0594265274	0.0362728888	-0.0649135165	0.0647906675	0.0104402652	0.0213718445	-0.0232139742	-0.0184041809	-0.0267078654	-0.0321816717	0.0050987762	-0.0571065892	0.0633287325	0.0470287919	0.1280658973	-0.0246987197	-0.104071687	0.0695158277	-0.149667	0.011142	0.000124144164	0.022400210889	0.0378818	-0.0614792999999999	0.00143503077124	0.0037797043284899	0.0755185	0.0042859999999999	1.8369795999999984e-05	0.00570304384225	0.00863849	0.00035889	1.2880203210000042e-07	7.46235094801e-05	0.0079390399999999	-8.690000000099313e-06	7.551610000172604e-11	6.302835612159842e-05	-0.00581516	9.009000000000014e-05	8.116208100000025e-09	3.38160858256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.2581402946884	0.2799050571776433	0.0783468410336198	528904.4026248886	842.2323412616296	-3.230257723578461	709355.316667046	10.4345649607383	702.3455193552005	-0.0243522802651341	493289.2285583263	0.0005930335541116	723.1298514323286	671.5290364530055	0.872854	19.391243	0.1240736	0.0631377	-0.0084552816	-0.0019011349	0.0243192204	0.0138234514	0.0144232525	0.0159442291	-0.0303775742	0.0104482277	0.0200586755	-0.0104118098	-0.0159237448	0.0154317924	-0.0637269339	0.0105569287	-0.0296281512	-0.0088640901	-0.0675421928	-0.1098204312	0.0084931979	0.0415679206	-0.0211723419	0.0160837184	-0.0545819225	-0.2936787585	0.124556819	0.0129524499	0.0185923183	0.0048075882	0.0023572945	-0.0394011686	0.0231830019	-0.0286024955	-0.0406720151	-0.0316289161	0.0012521337	-0.0359842747	-0.0270084943	-0.1019893188	0.0750362016	-0.160772	-0.011105	0.000123321025	0.025847635984	0.0771445	0.0392627	0.00595127388025	0.00154155961129	0.0511976	-0.0243209	0.00059150617681	0.00262119424576	0.0086193199999999	-1.917000000010126e-05	3.674889000038823e-10	7.429267726239826e-05	0.00869815	0.00075911	5.762479921001506e-07	7.56578134225e-05	-0.00560574	0.00020942	4.385673640000004e-08	3.1424320947599995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.2538792615027	-0.0042610331856849	1.8156403809508323e-05	528898.2049009043	843.8312855135454	1.598944251915782	712051.2384114425	2.55662272073452	701.906808776585	-0.4387105786155416	492673.1682069294	0.1924669717891833	722.5941058973629	678.9145487624521	0.951147	21.130604	0.0912099	0.0469738	-0.0001808384	0.006303151	0.056262733	0.0010503883	0.0101656162	0.0127011553	0.0269931872	0.0134954392	0.0266362896	0.0306557126	0.0166246451	0.0722943551	-0.0377940424	0.0840766536	0.0025561525	0.0991089441	-0.0630581544	0.1531590927	-0.0432457611	0.0542557869	-0.0109244047	0.008036883	0.0557336601	-0.0429692308	-0.0816390857	0.0183939275	0.0304802007	-0.0167143648	0.0054232481	-0.0251100194	-0.0105025948	-0.0067931089	-0.0797783077	-0.1082295878	0.0273791393	0.0718524823	-0.0293067317	-0.0997327036	0.0802681812	-0.142499	0.018273	0.000333902529	0.0203059650009999	0.0711961	-0.0059484	0.00506888465521	3.538346256000008e-05	0.0791536	0.027956	0.000781537936	0.00626529239296	0.0083774999999999	-0.0002418199999999	5.847691239999927e-08	7.018250624999833e-05	0.00825852	-0.0004396299999999	1.932745368999999e-07	6.82031525904e-05	-0.00550654	9.91999999999998e-05	9.840639999999962e-09	3.03219827716e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.3445354375881	0.0906561760854174	0.0082185422624302	529030.0732309208	842.2583635755439	-1.5729219380015138	709399.151012953	2.474083423046438	701.7765480968663	-0.1302606797186172	492490.32345875335	0.0169678446807561	722.6535008848704	675.3382065994928	0.9001679999999999	19.998047	0.0834206999999999	0.0413347	-0.0110725338	0.0005244353	0.0494068354	0.0149645875	0.0125737871	-0.0055547259	-0.0033917125	0.0119450041	0.0294703555	0.0244464831	0.0265745587	0.0386076673	-0.0215902327	0.0947564633	0.0157445032	0.0360477526	-0.1399347384	0.1149334998	0.0281743861	0.0046427541	-0.213616124	-0.0220519622	-0.0182865195	-0.0077450203	0.0450792092	0.015454931	0.0228703804	0.0052691016	0.0056915861	0.0065223353	0.0021265904	-0.011012335	-0.0592454239	-0.0994589695	0.0403871959	0.0061447018	-0.0315924503	-0.0973056967	0.0851916578	-0.150505	-0.008006	6.409603600000021e-05	0.022651755025	0.0430518	-0.0281442999999999	0.00185345748324	0.0007921016224899	0.0601292	-0.0190244	0.00036192779536	0.00361552069264	0.0087706899999999	0.0003931899999999	1.545983760999999e-07	7.692500307609825e-05	0.00818599	-7.252999999999947e-05	5.260600899999923e-09	6.70104322801e-05	-0.00560574	-9.91999999999998e-05	9.840639999999962e-09	3.1424320947599995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.2664834431723	0.9219480055842268	0.8499881250007336	530372.0709066844	844.1913137469081	1.9329501713642685	712658.9742057307	3.736296364977155	702.332881297764	0.5563332008975976	493271.476152019	0.3095066304209667	723.8634047148183	678.2938631541479	0.882984	19.616291	0.1141098999999999	0.0599523	-0.0023424293	0.0133466999	0.0313580119	0.0142603281	0.0091110654	0.0166526902	0.002568705	0.0049371771	0.0181686728	-0.0049914231	0.0179298458	0.0016818685	-0.0113459912	0.0114598575	0.0236981835	0.1374624094	-0.0576199506	0.0277974447	-0.071792678	0.1314689939	0.0605645843	-0.1235508906	-0.0183942788	-0.0268611088	0.0924796563	0.0042310195	0.0183758447	0.0233921536	0.0269994468	0.0492004637	0.0096306228	0.0668608004	-0.0644375026	-0.1456979013	-0.0192824924	-0.0585778701	-0.0338646736	-0.0947124447	0.0897877085	-0.160817	-0.0103119999999999	0.0001063373439999	0.0258621074889999	0.0896779	0.0466261	0.00804212574841	0.00217399320121	0.067373	0.0072438	5.2472638440000026e-05	0.004539121129	0.00802774	-0.0007429499999999	5.519747024998518e-07	6.44446095076e-05	0.00810914	-7.684999999999984e-05	5.9059224999999745e-09	6.575815153960002e-05	-0.0057845	-0.00017876	3.1955137600000015e-08	3.346044025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.967664164653	-0.2988192785193178	0.0892929612148056	529936.920069341	845.0587771015994	0.8674633546912673	714124.3367564506	0.7524926717322274	703.8773849486917	1.5445036509277088	495443.3730422087	2.385491527729022	725.2843507960604	678.7837318705867	0.8266019999999998	18.363716	0.1148104999999999	0.0643552	-0.0071816453	0.0190206711	0.0182107403	0.0209555318	0.0003084787	-0.0164219699	0.0613171709	-0.0158122275	0.0317029457	-0.0062386162	-0.0211484707	-0.0051765242	0.0302811239	0.0080339759	0.0086760882	0.1794122063	0.0107067534	-0.0309203853	-0.1024174191	0.0795568735	-0.2249464419	0.000310442	-0.003442904	0.0019110275	0.0671885765	-0.0169820798	0.0257743949	0.0241884131	0.0167398892	0.0863084339	-0.011222273	0.125767248	-0.1548675481	-0.0822781502	0.089262849	0.004821609	-0.0361224311	-0.091957378	0.0940386689	-0.163459	-0.002642	6.980164000000029e-06	0.0267188446809999	0.0353888	-0.0542891	0.00125236716544	0.00294730637881	0.0649861	-0.0023868999999999	5.697291609999988e-06	0.00422319319321	0.0086733599999999	0.0006456199999998	4.168251843998695e-07	7.522717368959826e-05	0.0082133299999999	0.0001041899999998	1.0855556099979146e-08	6.745878968889837e-05	-0.00614454	-0.00036004	1.2962880160000052e-07	3.77553718116e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.2773060587173	-1.690358105935729	2.8573105263026264	527478.7252959077	844.5938662493503	-0.4649108522490905	713338.7989060255	0.2161421005389757	703.8653011920198	-0.0120837566718137	495426.3622221328	0.0001460171753036	725.6798289087164	672.4871128314003	0.828453	18.404846	0.0750505999999999	0.0376005	-0.0182421103	0.0174944095	-0.0242420996	0.014380754	0.0123396578	-0.0194722932	0.0111656207	-0.0150602832	0.0293000272	0.0075371321	-0.0167189033	-0.0371694524	0.0516043996	-0.1319982265	-0.0651497905	0.1694245793	-0.0754166096	0.0227112411	-0.0004463865	0.0690672478	-0.0727181582	0.0694244256	-0.0021655507	-0.063491069	0.0584394548	-0.0152929881	0.0212574656	0.0440647262	0.0426217176	0.1131436391	0.0034047515	0.1674387176	-0.0899691877	-0.0444824375	-0.032601184	-0.088853011	-0.0383647583	-0.0890452037	0.0979282008	-0.164782	-0.001323	1.7503290000000493e-06	0.027153107524	0.0648748	0.029486	0.0042087396750399	0.0008694241959999	0.0431685	-0.0218176	0.00047600766976	0.00186351939225	0.00854323	-0.0001301299999998	1.693381689997359e-08	7.298677883290001e-05	0.00802736	-0.0001859699999998	3.45848408999628e-08	6.443850856960002e-05	-0.00601216	0.00013238	1.7524464400000137e-08	3.61460678656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.2087864548845	-1.068519603832783	1.1417341437749675	525927.7839513662	844.2827091908997	-0.3111570584505898	712813.2930387253	0.0968187150236237	703.496875950376	-0.3684252416438767	494907.8544719387	0.1357371586803489	725.5327610579991	666.4274611919126	0.855448	19.004564	0.0570618999999999	0.0272996	-0.0252249216	0.0191572075	-0.0461212665	0.0057982242	0.0065865538	-0.0258856321	0.0741287079	-0.0108121173	0.0217909634	0.0234486957	-0.0111505157	-1.1329e-05	0.0218770065	0.0424029166	-0.0277376129	0.2024335697	0.0134949951	0.0031362955	-0.1487273882	0.0027321832	-0.0808377903	0.138619122	-0.0894178597	0.087784553	-0.0232731561	-0.0124721306	0.0193093808	0.0255026861	0.0397555602	0.1011982309	-0.0240513138	0.111741187	-0.1070204237	-0.0771443452	0.0026465956	0.0023454427	-0.0405906974	-0.0859808972	0.1014413551	-0.164223	0.000559	3.124810000000044e-07	0.026969193729	0.0492298	-0.015645	0.0024235732080399	0.0002447660249999	0.0533369	0.0101684	0.00010339635856	0.00284482490161	0.00864822	0.0001049899999999	1.1022900099999845e-08	7.47917091684e-05	0.0084011399999999	0.0003737799999999	1.3971148839992525e-07	7.057915329959833e-05	-0.00614718	-0.00013502	1.8230400400000123e-08	3.7787821952400006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
