global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
742.2694479560234	-0.1488319172831325	0.0221509396021731	550963.9333689398	736.4198000733796	0.801669526418209	542314.1219401164	0.6426740295875955	699.2882988510892	-0.4263712323696609	0.1817924277924233	489004.1249100502	691.3172896180074	580.663787008697	1.368277	39.373962	0.14549265	0.076711	-0.0815553399	0.09903101	-0.0323717456	-0.0937706608	-0.024661871	0.1302311172	-0.1269383007	-0.0201227186	-0.0903093421	-0.0971077826	0.0768355024	-0.0040924205	0.0021674187	-0.0483128594	0.0557916	0.1190277793	0.1390979565	0.0220452929	-0.0372016177	-0.0398107637	0.0129772119	0.1117522412	-0.0464402941	0.067172086	0.0862112092	-0.102448192	-0.0838293704	0.0170901637	-0.0880071473	-0.0831308101	0.1947578938	-0.0567577919	-0.1401624976	0.0513635575	0.0744504853	-0.0208453268	0.0672819438	-0.0379585978	0.05349726	0.0192681897	0.0372451372	-0.0751903864	-0.0979364587	0.1219378127	-0.0939531874	-0.0241108211	-0.0483243485	0.1369092149	0.1204700492	-0.057527736	0.0428041338	0.0521142417	0.0528824497	0.111622977	0.0671159859	-0.0421304	0.1433294655	0.00437262	-0.0512184111	-0.0871863919	0.0076590776	0.1276795023	0.102843903	-0.1260920228	-0.106860835	0.0613010713	-0.0238383329	0.0110293711	-0.0744266266	0.0063606018	0.050285845	-0.0632068912	-0.0417780456	0.151960876	0.0596246669	-0.0621458858	-0.0778252123	0.13498444	-0.0741276478	-0.1409514062	-0.0461375037	-0.0819997727	-0.055528969	-0.0162212187	0.1084701317	-0.0888213278	-0.0583041625	-0.0167293866	0.0143903707	-0.0012993348	0.1758420044	0.071773353	-0.1933067887	-0.0286305412	0.1459567429	0.0576261094	-0.0922813097	-0.0402760036	-0.0275978414	-0.0986972224	-0.0595213808	-0.0464570391	0.0486511291	-0.0255530178	-0.0231491646	0.0920221955	0.0977106791	0.0208169843	0.0604724416	0.0251854838	0.0342266442	-0.0246987197	-0.104071687	0.0695158277	0.0306449	-0.012702	0.000161340804	0.00093910989601	0.102494	0.0590891	0.0034915217388099	0.010505020036	0.108277	0.0251368	0.011723908729	0.00063185871424	-0.00386851	-0.0006690099999999	4.475743800999998e-07	1.49653696201e-05	-6.27089e-06	0.0	3.93240613921e-11	0.0	-0.000246691	0.0003022849999999	9.137622122499997e-08	6.0856449481e-08	0.0	0.0	0.0
741.6394897749243	-0.6299581810991413	0.3968473099337384	550029.1327936101	735.5429479600015	-0.8768521133781633	541023.4282936894	0.7688696287357513	699.9122673839294	0.6239685328401947	0.3893367299747451	489877.182034513	692.3770994404033	567.235567852608	1.223413	35.205311	0.1133306999999999	0.068081	-0.0587672846	-0.050131509	0.0145484288	-0.0153776795	-0.0355773103	0.0182500397	0.0835705323	0.0038593386	-0.0776784546	-0.0363507102	0.026517233	0.089415665	-0.1426035764	0.050119985	0.0332262162	-0.1360840231	0.0428423798	-0.0363956243	-0.0658753673	-0.07908007	0.06600097	-0.0955607039	0.0160446127	0.086405403	-0.1172075047	-0.0641964564	0.00358642	-0.0977711033	0.1276786488	-0.1071879109	-0.0297624734	0.1719954774	0.0855502965	-0.054138888	0.0033312062	0.0603257488	0.0924372061	-0.0268403731	0.0385216622	-0.0939586036	-0.0691364641	0.0226750053	-0.1040168499	0.0470811644	0.0052040395	-0.1687166298	0.0577280603	-0.145703123	0.0760905571	0.0808436522	-0.017631515	0.0783468222	-0.0046395642	-0.0876328495	0.0250223929	0.0422812195	-0.0462623086	-0.0176700063	-0.0613956443	-0.1133565532	0.1437792898	0.0074298748	-0.1013680358	0.0226088474	0.0949997708	0.0722100127	0.1049390417	-0.0926759223	-0.0218800581	-0.1074069494	-0.0343773563	-0.0308286702	-0.0053394272	0.079472909	-0.1401704984	-0.0891085868	-0.0567493784	-0.0298869843	0.0208132059	0.0430124952	-0.0407168887	0.1013053269	0.1202798923	-0.070458123	0.0359507294	0.1163395853	0.0541977289	0.0925376691	0.101138479	-0.1066582219	0.02316911	-0.0855618595	-0.0373548515	-0.1333471272	0.0050665963	-0.1844734793	0.087538252	-0.0171942741	0.0229691224	0.0239300449	0.1739082784	-0.014973878	-0.0667634826	-0.058449898	0.0253387656	0.0280563697	0.0084988379	-0.1577839706	-0.1472896152	-0.0233624793	0.0056858926	-0.0270084943	-0.1019893188	0.0750362016	0.0305694	-7.549999999999918e-05	5.700249999999876e-09	0.00093448821636	0.150542	0.048048	0.002308610304	0.022662893764	0.151047	0.0427699999999999	0.0228151962089999	0.0018292728999999	-0.0039577	-8.918999999999984e-05	7.954856099999971e-09	1.5663389289999998e-05	-6.27089e-06	0.0	3.93240613921e-11	0.0	-0.000606245	-0.000359554	1.2927907891600006e-07	3.675330000250001e-07	0.0	0.0	0.0
742.5157290516775	0.8762392767531537	0.7677952701248899	551329.6078891441	734.8360648018864	-0.7068831581150334	539984.0421335222	0.4996837992266834	701.2947093452013	1.3824419612719794	1.9111457762855169	491814.2693555704	693.0278525893386	568.3262728802987	1.390833	40.023064	0.5737151055	0.337581	-0.0545491197	0.0285545468	-0.0004568172	-0.0612030094	0.0475979203	0.0638597	-0.0105928239	-0.0642235606	0.0180030004	0.0613694158	-0.0355447883	-0.031592549	0.1089277212	-0.1829912966	-0.0592687603	0.1051625787	-0.011707603	0.0300193396	0.0569960815	0.0485296663	0.0691329055	-0.1440026762	0.0403375834	-0.2766578483	0.0702637767	-0.1448002329	-0.1290464	0.1016974799	-0.1238544048	-0.1386781078	-0.0143698821	-0.0249932374	-0.0916891552	-0.1224199604	0.0151305695	0.0391061727	-0.0543348289	-0.040369287	-0.0496556764	0.0434385169	0.0741329684	0.024432512	0.0826374328	-0.0282066462	0.0296424328	0.0566776275	0.0145608401	0.069259881	0.0381816059	-0.048627983	0.0323835274	-0.0176437674	-0.0134855769	0.0755799964	-0.1054097148	-0.0814511523	-0.0013512311	0.0817423092	-0.0388907372	0.0234284237	0.0117129515	0.0069855936	-0.1095383464	0.0196323837	-0.0735382029	-0.0290437974	-0.0733455009	0.0786293457	0.0250245689	-0.0023932456	0.0149375454	0.2677039454	-0.0233733851	-0.1914063891	0.1148555845	-0.0781761594	-0.0841438496	0.159309296	0.0047212929	-0.0192345298	0.0231786922	0.0114093724	-0.0492364384	0.0174637107	0.0980886132	0.0920525335	-0.0916628432	-0.0167207115	0.0929278295	0.0766046411	-0.0372540185	0.1995661306	0.077696158	-0.0051145717	0.0406824707	0.029629295	0.0516674375	0.0545099222	0.1211891024	-0.1074220269	-0.0828091857	0.0338401175	0.0632375357	0.1377903893	0.0291748405	0.0101833821	0.0740660599	0.1364706847	-0.1103138289	-0.0952229697	-0.0608708075	-0.0293067317	-0.0997327036	0.0802681812	0.0306358	6.640000000000118e-05	4.408960000000157e-09	0.00093855224164	-0.0594468	-0.2099888	0.04409529612544	0.00353392203024	-0.0477836	-0.1988306	0.00228327242896	0.03953360749636	-0.00116988	0.00278782	7.7719403524e-06	1.3686192144000002e-06	-0.000155483	-0.00014921211	2.4174963289e-08	2.2264253770652097e-08	-0.000246691	0.000359554	1.2927907891600006e-07	6.0856449481e-08	0.0	0.0	1.0
743.4150574724265	0.8993284207490433	0.8087916083669683	552665.9476767312	734.3415907001337	-0.4944741017527576	539257.5718320026	0.2445046373041965	704.1210368173452	2.8263274721438165	7.988126979794856	495786.4344887331	696.5630131041765	580.1704262140747	1.31071	37.717419	0.2295860055	0.173106	-0.0432060425	-0.081755712	-0.1164481537	-0.0948599185	-0.0113233317	-0.0092870602	0.0736048718	-0.1772923308	0.0269112255	0.1248505017	-0.1840588709	-0.0133503511	-0.106497458	-0.232842354	-0.1703669857	-0.041423732	0.1685883339	-0.0680433349	0.0254325076	0.1087491079	-0.0932241673	-0.0454762279	0.1976574601	-0.113732652	0.0175501662	-0.0526247602	0.0502301708	0.0377879528	0.0065784926	-0.0977275923	-0.0118831481	0.077272304	0.0613369171	0.0529630113	-0.1815792737	0.0253525393	-0.0959688429	0.0162380994	-0.0846380613	-0.1292584178	-0.0777062866	-0.1433468055	0.0569460378	-0.0916625877	0.175355228	0.0438006529	0.0175877675	0.054651625	0.0580081269	0.0221627648	0.0327594144	-0.0292113974	-0.0225855032	0.0150689489	-0.1402313515	-0.0419678163	-0.0728431482	0.1661161345	-0.2105143938	-0.0827607454	0.0293842647	-0.1099383795	0.0656885327	0.1414478561	-0.1182772035	0.1095247107	0.121562308	0.0023390857	0.0360537134	0.145050789	-0.0655001206	0.215158758	0.1471920845	-0.0668038218	-0.0134893289	0.0039684686	0.0904018024	0.0336203437	0.0149599174	-0.0125974536	-0.0302361003	0.230243338	-0.0319369219	-0.0952308704	-0.0925830124	0.0489783134	0.0445012149	-0.0878114646	0.0812033233	0.0949500574	-0.0742256554	0.1881750532	0.0086992027	-0.0327718827	-0.0965324905	0.0761311489	-0.0134098811	-0.0820342043	-0.0311726396	0.1029747957	-0.0943534984	-0.0341531079	-0.0199443853	-0.1659047915	0.1021499616	-0.0804230156	-0.1209397533	-0.0288635428	-0.0861848166	0.0846304482	-0.0201666274	-0.0315924503	-0.0973056967	0.0851916578	0.0306559	2.009999999999859e-05	4.040099999999433e-10	0.00093978420481	0.110912	0.1703588	0.02902212073744	0.012301471744	-0.0188055	0.0289781	0.00035364683025	0.00083973027961	-0.0008106619999999	0.0003592180000001	1.290375715240719e-07	6.571728782438379e-07	-6.27089e-06	0.00014921211	3.93240613921e-11	2.2264253770652097e-08	-0.000150541	9.615e-05	9.2448225e-09	2.2662592681e-08	0.0	0.0	0.0
741.8495418569805	-1.5655156154459746	2.4508391422051887	550340.7427534119	746.105006535821	11.763415835687285	556672.6807778175	138.37795212329834	704.5141466587378	0.3931098413926293	0.1545353473997381	496340.1828422895	697.1445938611411	566.6123951933558	1.355633	39.010136	0.2377711445	0.146544	0.0174528843	-0.127136584	-0.0840635607	0.0680135372	0.1171239362	-0.0877160659	0.1061929554	-0.0307214615	0.1006857672	-0.1278736379	-0.0633492704	-0.047190621	0.0277016276	0.0853373896	-0.2090161535	-0.1628823687	-0.0280836372	-0.001063719	-0.0524177907	0.0452603181	0.1026422447	0.0577203691	-0.0026737922	-0.0192636275	0.0135968598	-0.122622079	0.034959643	0.0205313475	0.0506005312	0.070869967	-0.0181674181	0.0507133723	-0.0031496767	0.0092057894	0.1558937896	0.050850391	-0.011764542	-0.1634980459	-0.0920355773	-0.0658106886	0.0489486314	-0.0590732007	-0.0430587144	0.1082182738	-0.2229951907	0.0734727472	0.057257843	0.1665837134	-0.0497797587	-0.0064533917	0.0124622262	0.040155904	-0.0370274784	-0.1219198428	-0.0311786812	0.137379506	-0.0462608971	-0.1264695107	-0.0164014692	-0.0715015025	0.0931810581	-0.1406027507	-0.0875118221	0.2352249336	-0.0010675777	-0.0266061302	0.0809487667	-0.1132830933	0.0562814774	-0.0443387097	0.0847649975	-0.0411108306	-0.0105695161	-0.0202586302	-0.0380037776	-0.0442956221	0.0122073537	0.0135734633	0.101812176	-0.0819220014	-0.0907104797	-0.0956603797	0.0447188571	-0.1139441939	0.0477499214	0.1455310825	-0.0200930836	-0.0142537291	-0.0185310273	0.0422079688	0.2339436162	0.0167098832	0.0382963418	0.0690307629	-0.04966462	-0.0163291796	0.1539817368	-0.1222285043	0.1100064585	-0.1183292864	0.0819071652	-0.1197259608	-0.0521429023	0.1280478957	0.0095240378	0.0829622999	-0.0763052499	0.0174757694	-0.0667826189	-0.0494407513	0.1064955513	-0.0338646736	-0.0947124447	0.0897877085	0.0354353	0.0047794	2.284266436000003e-05	0.00125566048609	0.0474534	-0.0634586	0.00402699391396	0.00225182517156	0.109414	0.1282195	0.011971423396	0.0164402401802499	-0.000984875	-0.0001742130000001	3.0350169369034866e-08	9.699787656250002e-07	0.000299639	0.0003059098899999	8.9783530321e-08	9.358086079981208e-08	-0.000496691	-0.0003461499999999	1.1981982249999996e-07	2.46701949481e-07	0.0	0.0	0.0
739.9307428232689	-1.9187990337115932	3.681789731772545	547497.5041749945	735.9103103093214	-10.19469622649956	541563.9848195617	103.93183115060437	704.6876555102443	0.1735088515065399	0.0301053215511185	496584.6918285248	696.8365510743084	548.7286706045845	1.245347	35.836491	0.1499656445	0.0686682	0.0679230912	0.0074954776	-0.1870486341	0.0819023175	-0.0789281317	-0.0657838766	-0.0406082924	-0.1214851625	0.143681255	-0.1212376827	0.1139826385	0.0469682579	0.1826118136	-0.1248835688	-0.2272897209	0.0826361026	-0.0584935416	0.0454167456	0.0708625712	0.0486408754	-0.0488747209	0.0339606098	0.0210201652	0.0344572308	0.0728805091	-0.0011807609	-0.186935224	-0.1089870816	-0.016390132	0.0268373242	0.0182876595	0.1245016048	-0.089183476	0.0204258932	-0.2097700584	0.1037586758	-0.1056414956	0.1371498153	0.0523979868	-0.0503944421	0.0402481658	0.0330714208	0.1422423428	0.1009957191	-0.0722163081	-0.0232083507	0.0080916978	-0.0677851326	-0.0398303312	0.0520208212	0.0025781464	-0.0528495556	-0.1741329927	-0.0532497195	-0.0119631627	0.0309137931	0.0402753626	-0.0339229028	0.0055288565	0.0866926302	0.010707237	-0.0435751038	0.0760343118	0.1683342492	-0.1499056126	-0.1016372676	-0.1045420504	0.109066225	0.0313677259	0.0588508562	-0.0042876365	0.0017604543	0.0032733841	0.0948588185	0.2236536355	0.0872566311	-0.0799658758	0.0649349211	0.0205449725	-0.088888195	-0.1234467258	0.1024282488	0.0979052291	0.1375992839	-0.0837999148	-0.0511966251	-0.0453430917	-0.003677872	0.1311982784	-0.087735812	-0.1343025129	0.0281098367	-0.01589889	-0.0719543025	0.0546682395	-0.0901822043	0.0783214595	0.0145419099	0.0744177355	0.0040902717	-0.0763246271	0.0668493782	-0.0327681564	-0.0319701207	0.0659696543	-0.0967046432	-0.0686629979	-0.1255330068	0.1016666077	-0.1894117337	-0.0691158166	-0.0361224311	-0.091957378	0.0940386689	0.0306449	-0.0047904	2.294793216000004e-05	0.00093910989601	0.0172417	-0.0302117	0.00091274681689	0.0002972762188899	0.0620182	-0.0473957999999999	0.00384625713124	0.0022463618576399	-0.00178032	-0.0007954449999999	6.327327480249999e-07	3.1695393024e-06	-6.27089e-06	-0.0003059098899999	3.93240613921e-11	9.358086079981208e-08	-0.000246691	0.0002499999999999	6.249999999999997e-08	6.0856449481e-08	0.0	0.0	0.0
739.1087768703105	-0.8219659529584078	0.6756280278228235	546281.7840467264	735.9883083329636	0.0779980236421806	541678.7900028175	0.0060836916920861	703.0782021865097	-1.6094533237346695	2.590340001280575	494318.95838981454	695.4295624272696	548.6041583719336	1.079952	31.077047	0.1168996055	0.0679695	0.1005128704	0.0614984961	-0.1422715722	-0.0477590589	0.0967292	-0.0460368629	-0.1291285777	-0.1159075185	0.096115454	-0.1230950934	-0.0175417833	0.0435288276	-0.0232478214	0.1373645444	-0.1319288233	0.0655525619	0.0412845115	0.02747688	0.0872766592	0.0437081507	0.1002318922	0.0059092228	-0.0170365124	0.0903931259	-0.0558365137	0.0569688199	-0.0271192728	0.0359249003	0.0281500415	-0.159207055	0.0542987509	0.034397649	0.0733269055	-0.1282297782	0.0444356556	0.141519155	-0.071872145	0.0660573529	0.0298607684	-0.0313961655	0.0115412868	0.0378097177	-0.0606572104	0.0318479882	-0.0163068165	-0.0051488306	0.087931487	0.0459904045	0.1135347552	-0.020011502	0.1143381686	0.1142786156	0.0797333763	-0.0146587797	0.1229332371	0.0547484473	-0.0998939337	-0.1260918449	-0.0387808725	-0.04591293	0.0421902607	-0.0323023731	0.0950763546	0.0601169316	-0.1646454061	-0.0147821499	-0.0555628141	0.0355773396	0.1182875669	-0.0558439011	0.0280493497	0.0004367793	-0.0056573748	0.0858090523	-0.0696515788	-0.0749063469	-0.0944828216	0.0076805833	-0.0734390326	0.0586114483	0.0831757284	0.0025871583	0.0596626945	0.0388119425	-0.1254106936	0.0768591177	0.0088559095	0.0085957146	0.0672370908	0.0053594881	0.0849988948	-0.0259206732	-0.011239643	-0.0072565358	0.0683385076	-0.1396343657	-0.0078814569	-0.1280236533	-0.0209076595	-0.0433732934	-0.0134452296	0.0670921678	0.0839452662	-0.1085142448	0.0241804104	0.1219952546	0.0124506867	-0.0065258882	-0.0007482275	-0.0212516197	0.1714108802	-0.0383647583	-0.0890452037	0.0979282008	0.0306726	2.770000000000203e-05	7.672900000001122e-10	0.00094080839076	0.0529956	0.0357539	0.00127834136521	0.0028085336193599	0.0480522	-0.013966	0.00230901392484	0.0001950491559999	-0.00287336	-0.00109304	1.1947364416000004e-06	8.256197689600001e-06	-0.000256271	-0.00025000011	6.567482544100001e-08	6.250005500001212e-08	-0.000246691	0.0	0.0	6.0856449481e-08	0.0	0.0	0.0
737.2283692546857	-1.8804076156247904	3.5359328008997086	543505.6684339233	731.3027960410702	-4.68551229189336	534803.7794974871	21.954025437483768	702.6800699698413	-0.3981322166683867	0.1585092619492832	493759.280732821	695.1081142528166	545.0998786417788	1.099372	31.635872	0.1119525055	0.0625663	0.1269206017	-0.1243643813	-0.1170869253	-0.0907552384	-0.0176746139	-0.122522067	-0.0071786409	-0.1612394593	0.0126892545	0.1795568983	-0.0489484386	0.0044451539	-0.0197226112	0.0113072473	-0.11920787	-0.0610137543	0.0799944511	0.0954798405	0.0330134164	-0.009594201	0.0507322377	0.0304464892	-0.0716905809	-0.077978285	0.0010932543	-0.0342485907	-0.1438947602	-0.1136383354	0.0191026508	0.0521741846	-0.1052593322	-0.2515183521	-0.0784663791	-0.0537518346	-0.0280143051	-0.0826976229	0.0653003199	-0.1354795287	0.0427963117	-0.1014466662	-0.0290748581	0.0595000341	-0.0122908217	0.0412579402	0.1146051487	-0.0461145664	-0.0142812627	-0.0513491498	-0.1216108488	0.0824730455	-0.0550226025	0.0330790893	0.1615622028	-0.0149336422	0.0177890154	-0.0605979423	-0.1670819899	-0.0646861293	0.0918555294	0.055198292	0.0275356631	0.0428635208	-0.007394085	0.1244454564	-0.0763464175	0.125895611	-0.0173732208	-0.0186983219	-0.0265108257	0.0163098489	0.0473229816	-0.0192280362	-0.0542048407	-0.1075657651	0.0471126087	0.0759282222	-0.1275804959	-0.1116315698	0.1010158649	0.0545387169	0.0087077057	-0.0713319492	-0.0404370667	-0.0126260459	0.1450167191	-0.0794336359	0.0423740873	0.0158376802	-0.0626622588	0.1719193106	-0.0894557819	-0.0243317488	-0.1060208179	-0.0216200182	0.0464573358	-0.0805862793	0.0087950504	0.0965732943	0.010685842	0.1204518412	0.1104805682	0.0174933045	0.0642399742	0.16163951	-0.0155194202	0.0443281472	-0.0536361262	0.0808326411	-0.0467866418	0.022909975	-0.0303540479	-0.0405906974	-0.0859808972	0.1014413551	0.0333336	0.0026609999999999	7.080920999999982e-06	0.0011111288889599	0.0313889	-0.0216067	0.00046684948489	0.00098526304321	0.103986	0.0559337999999999	0.010813088196	0.0031285899824399	-0.00248834	0.00038502	1.482404004000002e-07	6.1918359556e-06	-6.27089e-06	0.00025000011	3.93240613921e-11	6.250005500001212e-08	-0.000246691	0.0	0.0	6.0856449481e-08	0.0	0.0	0.0
735.6524540580909	-1.5759151965947922	2.4835087068584025	541184.5331616916	735.551811371779	4.249015330708744	541036.467212305	18.054131280597936	701.3755032538821	-1.3045667159591403	1.7018943163884164	491927.5965646365	694.2436295098662	544.2952955032433	1.066444	30.688322	0.1585822445	0.0903336	0.1475067704	-0.0449621868	-0.087192732	0.0615115329	0.1215904214	-0.1501930066	0.0403217038	-0.0175035639	0.138870019	-0.0182783392	-0.1476753931	-0.0001163093	0.0695542658	0.0764227263	-0.0818428902	-0.0106829903	-0.0872404647	0.1943957824	-0.0770376723	0.0209605241	0.0238998143	-0.2625693314	0.0366924631	0.1520045213	-0.1709391177	0.1451891751	0.043881537	-0.0314740812	-0.0245080701	-0.155262459	0.0390928689	-0.0793665889	-0.106774345	-0.125898406	0.0128516096	-0.0049488315	0.0011016098	-0.0223672128	-0.0623581772	0.0274191885	0.0575739775	0.0461926555	0.0623822879	-0.035096038	0.0484297276	-0.0092421139	0.0506554752	-0.0554967647	-0.0085192568	-0.0728802859	0.1352418043	-0.0140658863	-0.0596660149	0.0351891015	0.0104221146	-0.0434639995	-0.1288644449	0.000562579	0.1236577868	-0.0024982784	0.0602179577	0.020544395	-0.1257408853	0.1333880358	0.0193298348	-0.0336318956	-0.1116645219	-0.0887954016	0.0452043164	-0.1718895549	-0.2659610333	0.0803098567	-0.0048126497	0.0187729294	-0.0946673842	-0.0217677732	-0.1591891802	-0.126955422	-0.0521691048	0.120556817	0.1611947343	-0.020045782	-0.1103115859	0.051279803	-0.0367484707	-0.0293521802	0.0143214459	-0.0631840294	0.0550011797	-0.061016547	0.1171117866	-0.010229859	0.087341381	-0.0144991335	-0.0093949163	0.0277891696	0.0583252458	-0.043552843	0.0584791454	-0.0469958984	0.0456044429	0.146561369	0.1492156486	0.0714007968	-0.0518609191	-0.0323253789	0.0004639186	0.0296616183	-0.0611930366	-0.01696209	-0.0339814614	-0.0427992974	-0.0827696937	0.1045646294	0.0306044	-0.0027291999999999	7.448532639999987e-06	0.00093662929936	0.0899572	0.0585683	0.00343024576489	0.00809229783184	0.122376	0.01839	0.014975885376	0.0003381921	-0.00113719	0.00135115	1.8256063225e-06	1.2932010960999998e-06	0.000220474	0.00022674489	4.8608784676e-08	5.1413245141112096e-08	-0.000246691	0.0	0.0	6.0856449481e-08	0.0	0.0	0.0
734.0961601191783	-1.5562939389126311	2.422050824296193	538897.1723017222	733.3827780966717	-2.1690332751072674	537850.299208792	4.704705348522559	700.2702016460324	-1.1053016078496969	1.221691644315125	490378.35531337495	693.2792997827405	522.7050898411161	1.107321	31.864616	0.0758786445	0.0413215	0.167913642	0.0162925533	-0.0570451499	0.0598357482	-0.0881482939	-0.1612765339	-0.0943352324	-0.0122846681	-0.0431924173	-0.14262479	0.0921183889	-0.0296834177	0.0034490695	-0.1390398782	-0.029825827	-0.035630981	-0.0084013446	0.1918957963	0.0239672603	-0.0258214368	-0.0017921258	-0.05020718	-0.1117930645	-0.1150137065	0.1155629133	-0.0204133296	0.2070298143	-0.1550254119	-0.0293234907	0.0229290121	0.1149511404	-0.0220610852	0.099700028	0.0415530871	0.0887641843	0.0909713444	0.067445698	0.0942160197	0.0034112169	0.054428145	-0.0597226723	0.0676646473	0.042043924	-0.0145215998	-0.0682676366	0.1473109083	-0.0352664649	0.1043210199	-0.0087360193	0.1046598088	-0.0535341517	-0.091443054	0.0286413208	-0.1785050002	0.0389814224	0.0598604016	0.0644954285	0.1091155931	-0.0378220554	0.0149129931	-0.1167934144	-0.0321651579	0.0903004041	0.0898977711	-0.007072089	0.057888571	-0.1526210193	-0.0279971709	-0.0099199509	-0.0366425387	0.0362121772	-0.0080582036	-0.1458660787	0.0769354605	-0.0808374841	-0.0393568589	0.1713765364	-0.0604352453	0.0356301396	-0.2620971449	0.0759718951	-0.0460597955	0.0504481877	-0.0032074705	0.0894742456	-0.0525922463	-0.1290343123	0.1313234094	0.0630733899	0.057813368	0.0694014131	-0.1357255131	-0.0161955722	0.036329537	0.0519935897	0.0704138399	0.0029838877	0.1293284971	-0.0768872906	0.0469697449	-0.2710044991	-0.004974952	0.0357548183	-0.0638930089	-0.0105543802	-0.0075408184	-0.1277142565	-0.0850344263	0.0584188851	0.0998000714	-0.0789783762	-0.0449896151	-0.0794170796	0.1072860197	0.0306449	4.049999999999887e-05	1.6402499999999082e-09	0.00093910989601	0.0730108	-0.0169464	0.00028718047296	0.00533057691664	0.143936	0.02156	0.020717572096	0.0004648336	-0.00165708	-0.00051989	2.702856121000001e-07	2.7459141264e-06	-6.27089e-06	-0.00022674489	3.93240613921e-11	5.1413245141112096e-08	-0.000246691	0.0	0.0	6.0856449481e-08	0.0	0.0	0.0
