global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
747.5426895311973	0.3859077761658227	0.1489248117052507	558820.072671536	816.6448134339104	-3.261637414495226	666908.7513085062	10.638278623635102	694.0800325201538	0.7298885647612678	481747.0915431778	0.5327373169692635	710.6185973041737	542.5729286119032	1.33068	32.567398	0.45655114	0.328703	-0.0902495623	-0.0558974948	-0.1034254025	0.1228213325	-0.0406027883	-0.0370295077	-0.0515281752	0.0240791356	-0.1062136537	0.0582114085	0.0153731696	-0.0635925529	0.1200890998	0.0666122681	-0.0793796196	-0.1227869218	-0.0648592284	0.0869500616	-0.1422269898	0.0710799827	-0.0373555654	-0.0840608324	-0.0005484561	-0.017835903	-0.1214827614	0.0835667118	-0.06235815	0.2833571427	-0.0344505487	-0.0749920837	-0.0656139107	-0.1249811805	-0.0539367797	0.0103158782	0.0552229835	-0.1154659351	0.1194930005	0.0180837247	0.0213966626	-0.1054469387	0.0578611416	-0.0034862149	-0.0353010487	0.0410446639	-0.0455284464	-0.1106596529	0.0609035716	0.047429779	0.0355010195	0.0775199895	-0.0685544411	-0.0453305931	-0.2082715888	0.1633938471	0.027681249	-0.0875385047	0.1275859633	-0.0929458504	0.0114199683	0.0867962934	-0.112872796	0.1048560005	-0.1039526975	0.0643929008	-0.0781666158	0.028770217	0.0221474691	-0.0420820362	-0.0181936542	-0.0597111587	-0.0534850675	-0.0727680753	-0.1666031445	0.0403491384	0.1171631514	0.0115522402	-0.1956540582	0.0924613205	-0.2043361629	0.0606522734	0.0318260464	0.0366242734	0.01562669	0.0381742203	0.0120036006	-0.1025469406	-0.0481010533	-0.041495639	0.0646300599	0.11516182	-0.1659049329	0.1821304894	-0.0465949591	-0.099294279	0.0246188188	0.0044201995	-0.0046718626	-0.0494992581	0.0979282008	0.0524983198	-0.0082906521	0.0225622	0.0067193	4.514899249000001e-05	0.00050905286884	-0.0343267	-0.3061746999999999	0.0937429469200899	0.00117832233289	0.00573476	-0.1196242399999999	0.0143099587955775	3.28874722576e-05	-0.00148596	-0.0001379899999999	1.9041240099999984e-08	2.2080771216e-06	0.000581589	-0.000241877	5.8504483129000025e-08	3.38245764921e-07	-0.000329872	0.000100791	1.0881553638400002e-07	1.0158825681000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.7318964051663	-2.810793126031058	7.900557997343447	554625.5975232353	820.221415203996	3.576601770085631	672763.169959246	12.792080221779669	694.4779805567152	0.3979480365613881	482299.66547813336	0.1583626398030639	710.2415016798883	540.403936838749	1.126045	27.559116	0.40769401	0.248409	0.0202250163	0.1014841009	-0.0770083522	0.1101148685	0.1063529331	0.0301505381	-0.0343102184	-0.0318079094	-0.0266711603	0.0230383207	-0.1321791507	0.0542043769	-0.0148930888	-0.2109864785	0.0317793902	0.1099195979	0.0069626071	0.178248995	-0.0552353737	-0.1248029502	-0.0848277871	-0.006671051	-0.0644137621	-0.0310322628	0.2259270413	0.167779237	-0.0293375486	-0.0054139084	-0.1836433547	0.0087947073	0.0016176429	-0.0686102343	0.0029286431	-0.0114027472	-0.0228049818	0.0670678134	0.147087638	0.0398003899	-0.1997967003	0.0071568596	-0.016438777	0.079597842	-0.032913505	-0.0622151725	-0.0433616253	0.0728243137	0.0225458653	-0.017943577	-0.0515339304	-0.123443554	-0.1016767779	-0.2099452775	0.025155426	0.0186715029	0.0965768526	-0.0877396196	-0.0497301353	0.0565582254	-0.1033005067	-0.0735622825	-0.1101517734	-0.0068270898	-0.1203616636	0.0200936704	0.2632361192	-0.0429883327	0.0375757032	0.1461615426	-0.0131973035	-0.0909339721	-0.1342216463	-0.0662139061	0.22412165	0.0928738585	0.0177956203	0.1281766908	-0.18769915	-0.0174987656	-0.1177537305	-0.0607719007	-0.127893179	-0.0567295757	0.0242756321	-0.0287528608	-0.0847126821	-0.0190297007	-0.0029109668	0.0809016939	0.0411163412	0.0062483631	-0.0244845884	-0.0512604259	0.0642763486	0.0062535653	0.0141254277	-0.0113239399	0.0745093279	0.0018078865	0.0966728009	0.0482387676	-0.0153640485	0.00496773	-0.01759447	0.0003095653745809	2.46783413529e-05	0.184307	0.2186337	0.0478006947756899	0.033969070249	0.11917	0.1134352399999999	0.0128675536738575	0.0142014889	-0.000924315	0.0005616449999999	3.15445106025e-07	8.54358219225e-07	0.000351527	-0.0002300619999999	5.292852384399999e-08	1.2357123172900002e-07	-0.000698777	-0.000368905	4.88289295729e-07	1.3609089902500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.7985868272993	3.0666904221330924	9.404590145202844	559202.726460906	820.9808276283244	0.7594124243283886	674009.5193332885	0.5767072302243206	694.0488011552591	-0.4291794014561674	481703.7383850524	0.1841949586342741	709.9351702143484	547.8400997140596	0.995334	24.360073	0.13763867	0.0807675999999999	0.1156446655	0.0247863231	-0.0377903957	0.0474195696	0.0426250374	0.0527198291	0.0323938983	0.0801695569	-0.0426548025	0.0374277804	-0.1764269529	-0.0895245444	-0.0492817434	-0.0786047804	0.1351215527	-0.0384566235	-0.0166273826	0.0303669655	0.0140711016	0.0305911152	0.0221138372	0.0687892261	-0.0368274959	-0.1932225174	-0.0202655138	-0.079089888	-0.0457282979	-0.1696059779	-0.0308624763	-0.0135512981	-0.0135833788	0.0140429005	-0.049393104	-0.0685494988	0.0173864147	0.0517322783	0.1514186053	-0.0174659987	-0.0636791381	-0.1404678237	0.0569326907	0.0813326625	0.0216110257	0.0816613116	-0.0053462635	-0.0698497795	-0.1092346768	0.034339164	0.0682455419	-0.1080503688	0.1694226881	0.0232598617	0.0047774319	0.0100083847	-0.0688634619	0.00604858	0.0383054835	0.1180516114	0.076328692	0.0143791502	0.0026527267	0.005125774	-0.0951596721	0.0996263265	-0.018855697	-0.102593843	0.0817492013	0.1243449729	0.0389983225	0.0641385298	-0.0430306288	0.0192514861	-0.0955281421	-0.0179772785	-0.0139946906	-0.105699778	0.015422548	-0.0087160663	0.2027576237	0.0423061864	-0.0501066406	0.0250732055	0.0461403522	-0.0533625959	-0.0948977717	0.1539277877	-0.0960828502	0.0073693138	0.0017175655	0.1075806039	-0.0724400085	-0.0484896292	-0.1477703741	-0.0172277002	-0.0540601736	-0.0625762932	-0.1090381707	-0.1439673286	0.0953761056	0.0438968002	-0.0223783947	0.0199699	0.0150021699999999	0.0002250651047088	0.0003987969060099	0.206348	0.022041	0.000485805681	0.042579497104	0.122542	0.003372	1.1370384e-05	0.015016541764	-0.00232722	-0.001402905	1.9681424390250003e-06	5.4159529284e-06	0.0008930919999999	0.0005415649999999	2.932926492248917e-07	7.976133204638214e-07	-0.000698777	0.0	4.88289295729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.6537315992786	-2.144855228020788	4.600403949168106	555999.487447929	815.5292840550343	-5.45154357329011	665088.0131513168	29.7193273314807	693.221076701903	-0.8277244533560406	480555.4611837457	0.6851277706835562	709.2099399868237	530.5969870122619	1.262544	30.899832	0.49030943	0.290499	-0.1473646266	0.0357773672	-0.00480987	0.0114204275	-0.0440020188	-0.1087814598	-0.0474003182	0.0073125352	-0.0202411248	-0.033863516	-0.0536617039	0.0272010538	0.0273243839	-0.0762569942	-0.1301999425	-0.070150198	0.0698285758	0.0494296343	-0.0254838348	0.0833798881	-0.1018659244	-0.0614624417	-0.1802534492	0.0647387273	0.0372544266	-0.0268450609	0.0039289142	0.0031100415	-0.1314947695	-0.0004745024	-0.0706666219	-0.0471421085	-0.0942526417	0.0635333405	-0.0260545642	-0.0627119972	-0.0972193071	0.0844963196	0.0569418616	0.0045909341	0.0706975527	-0.0517137804	-0.0200216233	0.0055222931	-0.0511202553	-0.0044665976	-0.0515558925	0.0577903106	0.1001923553	-0.0180365048	-0.063414254	0.0427464465	0.2290334625	0.1012798361	0.0521819019	-0.066803413	0.0520472507	-0.1263868609	0.0082316463	0.0107615231	0.0439024683	0.0572108008	-0.1040790237	0.0510421608	0.0389865482	-0.0041083487	0.0203045843	-0.065819507	-0.0111307014	-0.1444507704	0.06880101	-0.0954226556	0.0764809721	0.1457879486	0.0036808686	-0.0739460527	0.0142338232	0.0802083926	0.0107618155	-0.1355549388	0.0805889857	0.1283022087	-0.0490004908	0.0182720888	-0.0353967026	-0.0574778833	-0.1383717926	0.0969509294	0.0328298563	-0.0922570331	-0.0671181088	-0.0617259748	-0.064579399	-0.0266513531	0.1009401796	0.03885277	-0.1075826709	0.0830330647	0.0940386689	0.0394798359	-0.0293067317	0.0258151	0.0058452	3.4166363040000024e-05	0.00066641938801	-0.0579413	-0.2642893	0.06984883409449	0.00335719424569	0.0247498	-0.0977922	0.00956331438084	0.0006125526000399	-0.00134983	0.00097739	9.552912121000002e-07	1.8220410289e-06	-4.45736e-05	-0.0009376655999999	8.792167774231724e-07	1.98680581696e-09	-0.000166178	0.000532599	2.7615127684000003e-08	2.836616948010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.2677464612882	-1.3859851379903605	1.920954802730158	553934.4784225643	815.3421867033467	-0.187097351687612	664782.881418195	0.0350054190085179	692.6467106328182	-0.5743660690848174	479759.465750463	0.3298963813159452	707.7845132263387	538.3212415584788	1.215724	29.753954	0.5222413300000001	0.345671	0.0851229221	0.0812610267	0.0660865705	0.025576741	0.0561705329	-0.0207843604	0.0851449408	0.0817169822	0.0554030939	0.0728244514	-0.1072921437	-0.0600374874	-0.1144886507	-0.0495274298	0.0899486624	0.1101377078	0.1152010707	0.0841425945	-0.0068165424	0.0793346491	-0.0432621642	-0.0741016881	0.0153674118	-0.029046817	-0.0943118216	-0.0247232289	-0.0928892056	0.0364269542	-0.1087568531	0.0459416619	-0.0027374245	-0.0668162603	0.0232171802	-0.0575233377	-0.0571586234	0.0516621251	0.0159145072	-0.0496032875	0.0431141273	-0.0155546616	-0.117875501	-0.2307419625	0.0242530577	0.0195421996	0.0935638304	0.0237822663	-0.0933101425	-0.0280981158	0.0057574573	0.0171712819	0.0261200674	-0.0282093443	0.1559987024	0.1138958057	-0.0162290434	-0.0973531041	-0.0492717496	0.1086978533	-0.0250368022	-0.0776464572	0.0793468319	-0.0132362324	-0.13671352	0.0009547346	0.0090588807	-0.0224236872	0.0019258245	-0.0729255986	-0.0176033853	0.0500385541	-0.0429056633	-0.0712282355	-0.0219464369	0.1610493704	0.2025322469	-0.0551593445	0.0328082345	0.0290121004	0.0537743828	-0.0366533768	-0.0318113817	0.0097730212	0.0028027083	-0.080058485	0.1243347902	0.0751055146	0.0083042818	-0.121824833	0.0078352697	0.0722862452	0.0158393005	0.0692925915	0.0272795463	0.030900083	0.0319173474	0.0471113899	-0.0495191636	-0.0892815779	0.092661062	0.034995421	-0.0361224311	0.0125282	-0.0132869	0.00017654171161	0.0001569557952399	0.263819	0.3217603	0.10352969065609	0.069600464761	0.146646	0.1218962	0.0148586835744399	0.021505049316	-0.00169566	-0.00034583	1.195983889000001e-07	2.8752628356e-06	0.000400915	0.0004454886	1.9846009272996e-07	1.6073283722500001e-07	-0.000680818	-0.00051464	4.635131491240001e-07	2.648543296e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0
747.6095268997577	3.3417804384695278	11.167496498937586	558920.0047112795	821.5737190004438	6.2315322970971465	674983.3757522202	38.83199476976484	693.5515620052153	0.9048513723970472	481013.769159874	0.8187560061288199	710.7437416829698	561.4523360776468	1.029347	25.192501	0.15481255	0.0770773	0.1275315587	-0.085916642	0.0487443347	-0.1088473507	-0.09868545	0.1277508513	0.0503364824	0.0547754515	0.0689027594	0.1018844693	-0.0681125739	-0.1166693406	0.0022706582	0.0984945125	0.0931689336	-0.0089629354	0.0113486158	-0.0195937064	0.1349620866	0.0412428191	-0.1339172632	0.0998498087	0.1039569453	-0.1793981904	-0.1548378137	0.0331702029	0.0689988806	0.1528795222	-0.0935659355	0.0347308682	-0.2149381611	0.1037561094	-0.1607806548	0.0372149031	0.0908070037	-0.1623144893	-0.0302536198	-0.1102191956	-0.004879885	0.0578302125	0.0108964249	-0.003616419	0.0063144122	0.0257668032	-0.0044055004	-0.0155657124	-0.1024357725	-0.080922996	-0.1462931748	0.1280638266	0.0794587217	-0.1846141401	0.0033381239	-0.050273903	0.0095367258	-0.0611171008	0.1397762318	0.0649526632	0.113141342	-0.0321126227	-0.0303193935	-0.1944928624	-0.0861264312	-0.0106384744	-0.0150330986	0.0963692821	0.2421764348	-0.0639892147	0.0902198298	0.1477846912	-0.2011454361	-0.0243588355	0.049666518	0.016308335	-0.0229108882	0.106002927	-0.0138168559	0.1722998246	-0.0097773134	0.0007170096	-0.0006342151	0.1814159071	-0.0791264031	0.1449364297	0.1488818861	-0.0976142863	0.0319386683	-0.1521841233	-0.1653316572	-0.0280880923	-0.143611125	-0.0260231974	-0.1007116558	0.0482085602	0.0739991616	-0.0375618325	-0.1157057199	-0.0231849891	0.0912438734	0.030451217	-0.0427992974	0.0283915	0.0158633	0.00025164428689	0.00080607727225	0.209069	-0.05475	0.0029975625	0.043709846761	0.118584	-0.028062	0.000787475844	0.014062165056	-0.0025641	-0.00086844	7.541880336000001e-07	6.574608810000001e-06	0.000516268	0.0001153529999999	1.3306314608999991e-08	2.66532647824e-07	-0.00081977	-0.000138952	6.720228529000001e-07	1.930765830400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.7968200010499	-2.812706898707802	7.911320098038461	554722.3030836764	815.3292530293887	-6.244465971055092	664761.790845461	38.993355263665016	692.1027550325375	-1.448806972677744	479006.2235236286	2.099041644079649	708.2385651744353	535.5526539767845	1.224982	29.980518	0.33813365	0.239385	-0.1126496158	-0.0604298818	0.0274847472	0.0221589908	-0.115060955	-0.1309810751	0.00876685	-0.0191326363	0.0105475687	0.0572133327	-0.1392723512	-0.0049473936	0.0186039101	0.1181053654	-0.1309214182	-0.0450498731	0.0757126096	0.0098113779	0.0885155253	0.1240443578	-0.0149246207	0.0914630062	-0.0311366607	-0.0020418793	-0.0032700555	-0.0031719533	0.1357086743	0.0458505464	-0.0006608616	0.0646486224	0.1800894138	-0.0869809365	-0.0605635085	-0.029995673	0.0797617539	0.0841783096	0.0337464786	-0.0479693036	-0.129074442	0.1469968611	-0.0369876096	-0.0479169486	-0.0568582639	0.1163968512	-0.1388174195	-0.0240059028	0.068102124	0.2526485165	-0.0813284461	-0.0990082597	-0.1399656648	-0.0882639827	-0.0183852998	0.1202934302	0.048377899	0.1108146065	0.0117954571	-0.1365173511	0.042992307	-0.0563239983	0.0594302354	0.0199905161	-0.0890371561	0.1323105802	-0.1081455397	0.0214758912	0.079646329	-0.0694232862	-0.0246668207	0.0186678013	-0.0708905975	0.1586794082	0.1343197926	-0.0185905804	-0.0225852738	-0.0830742829	0.0515534643	-0.0810116785	-0.0218665449	0.0429968254	-0.038567577	-0.0022231129	-0.062331359	-0.1306754135	0.0013969514	0.0548370532	0.1992271741	0.0682881187	0.1597077301	0.0532753768	-0.0528841109	0.008102647	0.0753173509	-0.158904413	-0.0922480322	0.1485759218	0.0222408707	0.0014545972	0.0897877085	0.0258549876	-0.0493116688	0.0299359	0.0015444	2.385171360000004e-06	0.00089615810881	-0.019066	-0.228135	0.052045578225	0.0003635123559999	0.0992771	-0.0193069	0.00037275638761	0.0098559425844099	-0.00100731	0.00155679	2.4235951041000007e-06	1.0146734361e-06	0.000573893	5.762500000000006e-05	3.3206406250000062e-09	3.293531754490001e-07	-0.000651238	0.000168532	4.2411093264400005e-07	2.8403035024000038e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.2482582015792	-3.54856179947069	12.592290844662662	549448.980286875	812.9832609416917	-2.3459920876970277	660941.7825713868	5.503678875537057	692.1648446277404	0.0620895952029059	479092.172138544	0.0038551178324607	707.0190459729015	521.5257549353432	1.050829	25.718267	0.2719917	0.190887	-0.0149337038	0.1497675777	0.1500673117	0.0140814914	0.116962075	-0.0878631753	0.0626320339	0.0042313736	0.1011884892	0.0377158934	-0.0282811417	0.0810746268	-0.0192356855	0.1002980016	-0.007221213	0.11343071	0.1563575141	0.0971064961	0.0434746703	-0.0002589501	-0.1394489751	-0.1031894595	0.0704138539	0.0595122331	-0.0043928869	0.021910483	0.0161702853	-0.0177505517	-0.0554686432	-0.047668887	0.0027424105	0.0338929187	-0.1074216784	-0.0205316253	-0.0011236569	-0.0607473641	-0.125350921	-0.1394426707	-0.1618353409	-0.0374596878	0.086171215	-0.0751693602	-0.0236045444	0.1119590085	0.0264135987	-0.0567433773	0.0152885892	-0.0392257054	-0.0349290185	-0.1960908254	0.0110217101	0.0168132413	0.1047141613	0.073963511	-0.2593012287	-0.0779782398	-0.1056702706	0.0349916129	-0.1365054132	-0.1384257419	0.100482798	-0.0389329384	-0.1021244438	-0.0250740166	0.0384148939	0.0604076373	-0.0028260125	-0.0453412928	-0.0760421299	0.028188958	-0.0188478615	-0.0861625722	0.069055551	-0.0133237116	0.0380001573	0.0861097784	-0.0535183835	0.0240027135	0.0594563149	-0.0759008146	0.0837655575	0.0509835385	-0.0530857745	0.0553174092	0.0777287362	-0.0157991753	0.0795768227	-0.0588275897	0.1704798428	0.1119259464	-0.0979137598	-0.1874950895	0.0452031774	0.123665753	-0.1086138533	0.0752877979	-0.1244385229	0.0072806257	0.0882931893	0.0212145853	-0.0556345156	0.0303149	0.0003789999999999	1.4364099999999802e-07	0.0009189931620099	0.157227	0.176293	0.031079221849	0.024720329529	0.172368	0.0730909	0.00534227966281	0.0297107274239999	-0.00104001	-3.270000000000009e-05	1.069290000000006e-09	1.0816208001e-06	0.000722406	0.0001485129999999	2.2056111168999992e-08	5.218704288359999e-07	-0.000914601	-0.000263363	8.364949892010001e-07	6.936006976900004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.4126443629461	6.164386161366906	37.99965674645182	558625.6609536118	814.6034975520646	1.6202366103728991	663578.8582240565	2.6251666735926618	694.1786146779217	2.0137700501812787	481883.9490761585	4.05526981500711	709.0615930595521	549.2598080303901	1.242953	30.420349	0.28049525	0.172454	0.1948701061	0.032827312	-0.0202487508	0.0107156792	0.0983423851	0.1288288526	0.0762049441	0.1170395329	-0.0535937654	0.0027798512	-0.0197679613	0.1454364197	0.1352756398	0.0850210421	0.1580041165	-4.04997e-05	-0.0910793537	0.0783295564	0.0330956781	0.1022331763	-0.01402147	-0.0466332622	0.0310075579	-0.0695487417	0.0205099693	0.1196322292	-0.0082841178	0.0385869473	-0.1317925847	-0.0749854413	0.1039168831	0.0384015963	0.1783151219	0.0252305773	0.0257655287	0.049068843	-0.0417509464	-0.0760498301	-0.1590081759	-0.1144935758	0.0471921652	-0.0078241923	-0.031784399	-0.1493928316	0.212824105	0.0938456988	0.1588432169	0.0024859816	0.0173742244	0.0031802924	0.036666706	0.0332498382	0.1138712401	-0.13750034	0.2013655857	-0.018454458	0.1367113411	0.1781239294	0.0228291313	0.0324544383	-0.063984899	-0.0091872901	-0.0367471127	0.0164491585	-0.0292110927	0.0064649709	-0.0196162037	0.0046732133	0.0003616659	0.030557649	-0.0177213305	-0.0289214313	-0.0993936378	0.2446129464	-0.071825678	0.0486675375	0.020070604	-0.0152891738	-0.0922440741	-0.0595691337	0.1722770701	-0.1865067708	0.1461499602	0.0508135059	-0.0537620381	0.0975263119	0.0707989884	0.0512048303	0.0985832182	0.05350324	0.0705845721	0.069655667	-0.1567536841	0.0791916633	0.0640880993	0.0605556345	0.0596399527	0.0300256066	0.0867609543	0.0165379384	-0.0617435365	0.032857	0.0025420999999999	6.462272409999993e-06	0.0010795824489999	0.312065	0.1548379999999999	0.0239748062439999	0.0973845642249999	0.161992	-0.0103759999999999	0.0001076613759999	0.026241408064	-0.00263401	-0.001594	2.540836e-06	6.9380086801e-06	0.00122931	0.000506904	2.56951665216e-07	1.5112030760999998e-06	-0.00106848	-0.0001538789999999	1.1416495104e-06	2.367874664099997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.3713945568056	0.9587501938594868	0.9192019342256036	560059.744190898	826.3021526206285	11.69865506856388	682775.2474254844	136.85853041323537	695.5325335252384	1.3539188473166632	483765.50519203686	1.833096245119282	711.7689425527765	555.0329673349464	1.184833	28.99791	0.38738145	0.282313	-0.0323256715	-0.0850821824	-0.0604195831	-0.0489165905	-0.0324339181	0.0987650337	-0.1515689029	-0.0754550822	-0.1082921838	0.037403252	-0.063768857	0.0089066572	0.1228165636	-0.0415259325	-0.0149283693	-0.0630395768	-0.2052849531	0.0296457891	-0.0141774277	0.0589995299	-0.0842084164	-0.0571617086	-0.0216254541	-0.041305796	0.0416493644	0.0376718044	-0.0294530695	-0.0145743975	-0.0283730983	0.0985972909	-0.0373671612	0.1387092698	-0.0163502703	0.0319092861	-0.0015569991	0.0549548634	0.1010311103	-0.0504626222	-0.1039172982	0.0966657786	-0.0014703095	0.0082193864	-0.0057151665	-0.0040287701	0.1808115332	-0.0289894319	0.0257887153	0.10663964	-0.193863182	0.0500057703	-0.0102331144	0.1056711479	-0.0135364499	-0.0107709774	-0.0761791415	-0.0719270636	-0.1717953122	-0.0257104389	0.0163371438	0.1330692274	-0.1511002099	-0.0351049327	-0.0334899564	0.056971795	0.0953311317	0.0763546914	0.0379584177	0.042744416	0.0030927417	-0.0266074082	0.0118058302	-0.0523581854	-0.0154111398	0.0836458403	-0.0468787053	0.1076981065	-0.0349531082	-0.0804852406	0.0847081744	-0.002227519	-0.0413789332	-0.0871500637	0.047646132	-0.0185233495	0.0457196824	-0.0684092367	0.0863828934	0.0114626979	-0.0977480348	0.0718836728	-0.0287414056	-0.0294380722	-0.0454489622	-0.0118832429	-0.1642510074	0.0365075388	-0.0092744084	0.1616560052	0.0851916578	0.0118330366	-0.0676152521	0.0421878	0.0093308	8.706382864e-05	0.0017798104688399	0.034876	-0.2771889999999999	0.0768337417209999	0.0012163353759999	0.131618	-0.0303739999999999	0.0009225798759999	0.017323297924	-0.00160341	0.0010306	1.06213636e-06	2.5709236281e-06	0.000957681	-0.0002716289999999	7.378231364099994e-08	9.17152897761e-07	-0.000960956	0.0001075239999999	9.23436433936e-07	1.156141057599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.8024967521698	-6.568897804635867	43.15041836774992	550270.9441877528	820.7078977130974	-5.594254907531081	673561.4533686519	31.29568797043558	692.6811136416986	-2.8514198835397337	479807.1251959038	8.130595352245749	708.1486221698057	528.1391428743367	1.048118	25.65192	0.1246881999999999	0.0550474	-0.1171263922	0.076678142	0.0672003097	0.0099094713	0.0911264149	-0.0419493533	-0.1049009259	-0.1671321102	-0.0220258373	0.1355480713	-0.0641383688	0.0523919126	-0.0331727584	-0.038658406	-0.1506874329	0.1204347516	-0.0252195554	0.0401371361	-0.012111431	-0.045054514	0.0080682276	0.1007032652	0.1080022942	0.0064283953	0.0272333996	-0.1427545689	-0.0632431244	-0.0783616748	-0.0400585787	0.0720264333	-0.000292917	-0.0556945929	0.1079050648	-0.0205941065	0.0853052292	-0.1528085807	0.0293218658	-0.010749948	0.1291242521	-0.0239628172	-0.0379804523	0.0116053862	0.091237805	0.1333698286	0.122073483	0.0715191266	0.0450639371	-0.0870088241	-0.0036841269	0.0171938012	-0.0174864801	0.0585339113	-0.0532738226	0.1205224054	0.0111158611	-0.0179669646	-0.0667112078	-0.0856343343	-0.1871727951	-0.012232572	-0.0899274178	-0.0130681763	-0.041290052	-0.0083333516	0.0311028053	0.0631877674	-0.04344204	0.0840101424	0.0886851024	0.0877842626	0.0558044275	0.1036469329	0.1805110316	-0.0266679051	0.1812471865	-0.0609431172	-0.0057702217	0.0867708077	-0.0347796051	0.0270113238	0.075580743	-0.1337304441	0.0664466528	0.0623485637	0.0237279238	0.00298108	-0.0619360096	-0.0342599165	-0.1549682588	-0.0115901027	0.1126871847	0.0417250751	0.0249053943	-0.1038156589	-0.0240017731	-0.1247255475	-0.0233549222	-0.0326935128	0.0835859703	0.0071079182	-0.0732270951	0.0339075	-0.0082802999999999	6.856336808999996e-05	0.00114971855625	0.0508871	0.0160111	0.00025635532321	0.0025894969464099	0.158381	0.0267629999999999	0.0007162581689999	0.0250845411609999	-0.000813956	0.000789454	6.23237618116e-07	6.62524369936e-07	0.000517532	-0.000440149	1.9373114220100006e-07	2.678393710240001e-07	-0.000717883	0.000243073	5.15356001689e-07	5.9084483329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
