global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
751.5513860166809	0.4060144007432882	564829.4858235942	0.1648476936109314	799.7171961251646	-1.272307944297836	1.6187675051233854	639547.593778295	723.4499728137638	0.5686015877109867	0.3233077655474549	523379.8631642356	733.2016694972601	599.1420246382348	1.047858	20.84758	0.215566	0.114548	0.0084474187	-0.0537848463	-0.0864057437	-0.1413813653	-0.089677571	0.0761393685	0.1712754598	0.0667288423	-0.0122622564	-0.0365657479	-0.1281907473	0.0691212919	-0.0278282013	-0.0393405275	-0.0278673619	-0.0272116415	0.0443978158	-0.1533729542	-0.0519743843	0.0522683205	-0.0607868801	-0.0896920193	0.1396547443	-0.1811176413	-0.0096022684	-0.0132414968	-0.0909555632	-0.0357730638	0.0264743994	0.094143676	-0.039526309	0.0105912624	-0.1850073534	0.0446143247	0.0840132172	-0.0352044762	0.068847294	-0.0503551943	0.0506293389	0.0007526131	-0.0440593373	0.1895997452	0.0178300197	-0.0610365314	0.0045393595	-0.0715330213	0.0187236244	0.0481367687	0.1448992648	0.076485851	-0.1552337118	0.0736070544	0.0199365073	-0.0699832475	0.1037748843	0.0901445778	-0.0822687583	-0.025003582	-0.0424788322	0.0109853978	0.0271181538	-0.0787197268	-0.0419918248	0.0607803026	0.0780343747	0.0776072144	0.0024844855	0.070976884	0.1237612817	-0.040280257	0.0143679081	-0.0716279384	-0.0569561253	0.0995431174	-0.0946882883	0.0066252009	-0.0236365348	0.0057445721	-0.0941621338	0.0197753991	-0.099232672	-0.1120461188	0.0820089965	0.0101606209	0.0374134233	-0.0836794462	-0.0049020134	0.0316303931	-0.1147450558	0.0743105619	-0.0934472174	0.0199791054	0.0999337789	0.082544571	0.0529350699	0.0206449261	0.0225547073	0.0840575823	-0.0007149149	0.2347581388	-0.0518166088	-0.1207596161	-0.0109905007	0.2192884878	0.0891190322	-0.0632688013	0.1476265928	0.0494251448	0.0556552638	0.0225821243	-0.0335482559	-0.049024968	0.0424723161	-0.0011853914	-0.1146833673	0.0035556678	-0.0843566	0.0101365999999999	0.00711603596356	0.0001027506595599	-0.0467199	-0.0156799	0.00024585926401	0.00218274905601	-0.0415186	-0.075111	0.005641662321	0.00172379414596	0.0033851	0.0012427299999999	1.1458902009999998e-05	1.544377852899999e-06	-0.000605096	-0.0002328109999999	5.4200961721e-08	3.6614116921600005e-07	0.00037409	0.000817229	6.678632384410001e-07	1.399433281e-07	0.0
753.4385093196196	1.887123302938676	567669.5873257705	3.561234360494177	804.0362639769912	4.319067851826617	18.654347108682185	646474.3137900779	724.6010598241411	1.151087010377296	1.3250013054593408	525046.6958982685	734.5892989391022	602.606303884596	1.062499	21.138866	0.074767875	0.0393923	0.0329792668	-0.1180529114	0.0593871585	-0.0826533636	-0.0801419151	-0.0717917274	0.139077055	-0.0905744087	-0.1144507132	-0.0449358414	-0.1211701828	-0.0045400779	0.0366976845	-0.0967004616	0.0438749287	0.0234192204	-0.1217491108	0.03123146	-0.0887365183	-0.0521570074	-0.069405417	0.0640224157	0.1530314221	-0.0572259149	-0.0353916846	0.0545882105	-0.0696119787	0.0283965782	-0.0167193319	-0.0687775063	-0.0796602589	0.0114464196	0.1006571075	-0.0456418624	0.0929575131	-0.1240133644	-0.0204014935	-0.1320718796	-0.0788351041	0.0506563532	-0.0342170427	-0.0149298963	-0.1015676072	-0.0561089001	-0.0750674207	0.1941741924	-0.0256755624	-0.0142507739	0.0146205092	0.0167940137	-0.0993057342	0.0443197659	-0.0214742663	-0.0417155962	-0.0471996261	-0.0689476545	-0.0083179372	0.0896445503	-0.042244828	0.0880849566	-0.137990673	0.0331009119	-0.0571514356	-0.0428549202	0.1213518006	0.0696967588	-0.0361090755	-0.0552231675	0.096518872	0.015416908	0.0881714278	-0.1500942634	-0.0130912294	0.0138596516	-0.1239559312	-0.0831195786	0.0608342759	0.0891724953	0.0778275524	0.0114322527	0.0496873892	-0.0748357278	0.0053691781	-0.1658985804	-0.0372433809	0.1777902253	-0.0070713833	0.1123829183	-0.0685338521	-0.0766613449	-0.0554426654	-0.0039898573	0.0658087407	0.1077308534	0.0418771841	-0.1044930145	0.004578068	0.0500376825	-0.091687819	0.0586288783	0.0420135475	0.0514343553	0.0282525693	-0.1116393316	-0.1311911668	0.0689420966	-0.0500774437	0.0587079099	0.0703112007	0.033038354	0.1014273258	-0.0823089989	-0.010600287	-0.0035556678	-0.1144874327	0.0106533374	-0.0835956999999999	0.0007609000000001	0.0069882410584899	5.789688100001612e-07	-0.0250529	0.021667	0.000469458889	0.00062764779841	-0.039362	0.0021566	4.650923560000007e-06	0.001549367044	0.00282054	-0.00056456	7.955445891599999e-06	3.187279936e-07	-0.0007544719999999	-0.0001493759999999	2.2313189375970132e-08	5.692279987838491e-07	8.43585e-05	-0.0002897315	8.394434209225e-08	7.11635652225e-09	0.0
755.2018397691721	1.7633304495525408	570329.8187907423	3.1093342743191656	802.408550767228	-1.6277132097632148	2.649450293237668	643859.4823443631	724.3843716337667	-0.2166881903743842	0.0469537718477253	524732.7178672471	734.0530111455727	600.4852232503551	1.030641	20.505047	0.134408835	0.0787303	0.0851344183	-0.0864701575	0.0438372408	-0.060574363	-0.1963897827	0.0708598901	0.0723542926	-0.0631976455	-0.0800525668	-0.1647870976	-0.0249127123	0.0278240835	0.1606598253	-0.0793152194	-0.0111619982	0.0997755115	-0.0939426597	0.0905816214	-0.0222502968	-0.0146267153	-0.0389971261	0.0381325954	0.1016242915	-0.0189564708	0.0771461848	-0.0270305264	0.0690258064	-0.0943041198	0.0427384291	0.0661983367	0.024199276	0.0352355535	-0.1880298326	-0.0778886499	-0.1003807944	0.0221653508	-0.0680986392	0.0860254395	0.1068908332	0.2019896922	0.0360074322	0.0768451602	-0.0804135065	-0.1120732091	0.0436314675	-0.0362505844	0.0998179832	-0.0960461317	0.0530877231	-0.0599857679	-0.0435855938	0.0073975921	0.0765032578	-0.0350913618	-0.0529993705	-0.024116593	0.0363766614	0.0502384462	-0.1237751354	-0.020997303	0.0713212652	0.0054586273	0.0793608007	-0.0651015087	0.0488271827	0.0961090992	0.0658993174	0.0221478414	-0.0275899925	0.0421027235	0.1343957308	-0.0308880622	0.040517967	0.0748480668	-0.0775748707	0.0327532146	-0.0118409582	0.1199220794	-0.0409931594	-0.0061998789	-0.0987945962	-0.0479460879	-0.0138101122	0.0224677294	-0.0468250383	-0.1157507347	-0.0769621148	-0.1232678585	0.0031545058	-0.0135842683	0.0042262336	0.1589188842	-0.017232529	0.0576508878	0.0695192899	0.0529327253	-0.02686935	-0.0430865471	0.0781007281	0.079136145	-0.0362838107	-0.1295346464	0.2184112858	-0.0860157374	0.0230372449	0.006632893	0.0511813609	-0.0398011918	0.0113412324	-0.0261267425	0.0446607892	-0.1020687362	-0.0019546171	-0.0059244253	-0.1140958982	0.017710062	-0.0872627	-0.0036670000000001	0.00761477881129	1.3446889000000738e-05	-0.0829419	-0.0578889999999999	0.0033511363209999	0.00687935877561	-0.0747491	-0.0353871	0.0012522468464099	0.00558742795081	0.00352533	0.00070479	1.24279516089e-05	4.967289441000004e-07	-0.0007544719999999	0.0	0.0	5.692279987838491e-07	3.98338e-05	-4.45247e-05	1.9824489100900004e-09	1.58673162244e-09	0.0
757.6978531705859	2.496013401413734	574106.0366993147	6.230082900036957	804.6586880072952	2.250137240067147	5.063117599136998	647475.6041856216	725.7989169580546	1.4145453242879285	2.000938474464841	526784.067857485	735.5343387121283	623.7595616997368	1.059037	21.07	0.1149689459999999	0.0625651	0.1815544304	-0.0355645409	0.0405919913	0.0274431958	-0.0779222084	0.0441299682	-0.0527255445	0.0106264701	-0.1245936356	-0.2209832118	0.0014856002	-0.0454203149	0.0291718947	-0.1398515204	0.0257782621	0.1521229156	0.0333380063	0.1144904938	0.0012641582	-0.0671616351	-0.1372098974	0.0623137734	-0.0068283525	0.0769793418	0.1005131132	0.0391820154	-0.0070028584	0.021263489	-0.0255417167	-0.0837045769	-0.0906358249	0.1812806643	-0.0555338625	-0.2428831852	-0.1368195644	-0.0166517961	-0.1071178834	-0.1417894158	0.0805916808	0.0120439639	-0.0840123532	0.1206906435	-0.0735541559	-0.1167821775	-0.0136007325	-0.0906158721	0.1481853993	-0.0819311398	-0.0347338227	0.0301984581	-0.0206528237	0.0499325411	-0.1568744076	0.1622972248	0.0003301776	-0.0629716046	-0.0563136693	-0.0101461527	0.0884500379	-0.0521602963	-0.001037214	-0.0631730826	-0.0474671495	-0.0658650182	-0.161513181	-0.1575193955	0.1003138716	0.0286241762	-0.0250670275	0.0896919544	0.0907214006	0.057725331	-0.0549324861	-0.0092133276	-0.1620517163	0.0078059785	0.0743841573	0.2286869465	-0.0007465998	-0.0315119851	0.0209429833	0.0114748106	0.0645213304	-0.0997749978	0.1714068331	0.0365336057	-0.0978844409	-0.157954066	0.0113488401	-0.1121412461	0.0424068977	0.0914334447	-0.0361998647	0.2380353027	-0.0582290386	0.1476121179	-0.0265308697	0.120269464	-0.0755274205	-0.0489065367	0.0247056283	-0.1279594921	-0.0112484371	-0.0120920878	0.0242863604	0.0361150289	-0.03483206	0.0125502572	-0.085050674	-0.1537364939	0.0129579617	0.0339750415	0.1212843881	-0.0082906521	-0.1135094328	0.0246987197	-0.0764568	0.0108058999999999	0.00584564226624	0.0001167674748099	-0.032428	0.0505139	0.00255165409321	0.0010515751839999	-0.0882292999999999	-0.0134801999999999	0.0001817157920399	0.0077844093784899	0.00283363	-0.0006917	8.029458976900002e-06	4.784488899999999e-07	-0.000677351	7.712099999990002e-05	5.947648640984578e-09	4.58804377201e-07	5.27588e-06	-3.455792e-05	1.1942498347264e-09	2.78349097744e-11	0.0
757.6253161367014	-0.0725370338844868	573996.1196512367	0.0052616212847591	805.8942397531122	1.2355517458170198	1.5265881165914854	649465.5256672467	726.4885922775806	0.689675319525918	0.4756520463631771	527785.6747094607	737.206452386609	630.0523777041213	0.986094	19.618761	0.149219449	0.0720364	0.2264600245	0.0100303008	0.0342629476	0.0356210454	-0.0090133281	-0.0497257032	-0.1069459571	0.0925924667	-0.0572257345	-0.0028717043	-0.0624451461	0.1326144426	-0.0175022535	0.0033067093	-0.0099686632	0.0373383186	-0.0378307778	0.0316121313	0.0951765795	-0.1096982508	-0.1352435622	-0.0637684654	-0.0803981617	-0.0338942196	0.1536509537	0.0819780256	0.0111645173	-0.0347515543	0.1301004318	0.0291815685	-0.0726446748	-0.0399720228	0.0877043385	-0.085557659	0.0765710124	-0.0004334733	-0.0898438978	0.0353761337	0.0435757714	-0.0487259402	0.123808983	-0.0355124834	0.0207151982	-0.0120648032	0.0516961981	-0.0653787987	0.0385465515	0.0992753318	0.0603378657	-0.0333446539	0.1170531603	0.0278995097	0.0111981417	-0.0366583297	0.0707322359	-0.0091180219	-0.0372298915	0.1711692504	0.1224003896	0.106718197	-0.0188959863	0.1237843508	-0.0535583245	-0.1030418163	-0.0636775498	0.1858491516	-0.0602713134	-0.0635377389	0.0297271104	0.1128124515	-0.1006279	0.1913218387	0.0383260525	0.0455302108	-0.1317378388	-0.055880212	0.0366477115	0.0593864455	0.0792653306	-0.0490012225	0.0053066643	0.0439631137	0.0094190834	-0.0229174571	0.0100747594	-0.0041693098	-0.0109301146	-0.0805309097	0.0631935199	0.0392384643	0.0050495582	0.114789974	0.0250416612	0.0669363413	0.0163297664	-0.0352346399	0.0917868227	-0.0909720106	-0.0386111195	-0.1423228541	-0.0744147147	0.1033524299	0.0950784708	0.131339482	0.0943534917	-0.014400918	0.0046212228	0.0101847386	0.0603123344	0.0592682949	0.0294576101	-0.0388459397	0.1190191044	-0.0106533374	-0.1127290384	0.0315924503	-0.0661774	0.0102794	0.00437944827076	0.00010566606436	-0.0733488	-0.0409208	0.00167451187264	0.00538004646144	-0.116075	-0.0278457	0.00077538300849	0.0134734056249999	0.00361776	0.0007841299999999	1.3088187417599998e-05	6.148598568999994e-07	-0.000156345	0.000521006	2.71447252036e-07	2.4443759025000002e-08	-9.30591e-05	-9.833498e-05	9.6697682916004e-09	8.65999609281e-09	0.0
757.2009038058087	-0.4244123308926646	573353.2087243336	0.1801258266137446	810.6844162344933	4.790176481381081	22.94579072277644	657209.2227254611	725.7612466010434	-0.7273456765371975	0.5290317331773535	526729.3870679005	737.112327992264	632.7031179319147	1.066814	21.224722	0.075867595	0.0385246	0.2058646105	0.0466232022	-0.0591318424	-0.0038383325	-0.0036960177	-0.1135038662	-0.0591000946	0.1119941112	0.0646452333	-0.1291947	-0.0352737102	0.0898503207	0.028893047	0.2584421648	-0.0123208057	0.0106237765	-0.0166112844	0.0465405827	0.0175867764	-0.0977979833	-0.0840463354	-0.0958164624	-0.0481672739	0.0518124557	0.2456513522	0.0144800228	-0.0146507979	0.0719626364	-0.0001250682	0.0399539787	0.0535188659	0.1584524533	-0.2062301037	0.0397069238	0.0602440808	0.0151529927	-0.0792101871	0.10211474	0.0041462382	-0.0219890856	-0.1385796439	0.0877168776	0.0094995724	-0.1227678222	-0.0400770001	-0.0359987564	0.156630493	0.0889307703	0.0395965436	-0.1404442403	0.0685801317	0.1001098243	-0.0608132727	0.1020919177	-0.0424815218	0.1190654698	0.0782893549	-0.0430973022	0.0052528277	-0.0935083334	0.0319085838	0.0907516766	-0.0570038947	0.0442390129	0.0283381918	-0.0955928959	-0.0158812336	-0.0928644063	0.0159899594	0.0328048425	-0.0041973566	0.2278416619	-0.110316565	0.0213396439	-0.1362476389	-0.1059074193	-0.0046196388	-0.0699891265	-0.0483977618	0.0132508585	-0.1158756793	-0.0259482694	-0.0340706769	-0.0503096592	0.0306244366	-0.1084810628	0.0592378534	0.042102047	-0.0455539801	-0.0591177576	0.2016784371	-0.0197706337	-0.1072308609	0.0776233514	-0.0628301435	-0.009745076	-0.0770460513	-0.1572646267	0.0011396331	0.0362419161	-0.0680189425	-0.2318215902	0.0830162736	0.0070450134	0.1517103545	0.1265570293	0.0727896214	0.0439784498	-0.0416544511	0.0293120096	0.1167202252	-0.0718744972	0.0667115394	-0.013011472	-0.1117560484	0.0383647583	-0.0697743	-0.0035969	0.00486845294049	1.293768961e-05	-0.0419377	0.0314111	0.00098665720321	0.00175877068129	-0.134825	-0.01875	0.0003515625	0.018177780625	0.00338661	-0.0002311499999999	1.14691272921e-05	5.3430322499999935e-08	-0.000334441	-0.0001780959999999	3.1718185215999995e-08	1.11850782481e-07	-0.000126005	-3.29459e-05	1.08543232681e-09	1.5877260025e-08	0.0
755.4965638411663	-1.7043399646423725	570775.0579758096	2.9047747150771626	809.2254668932408	-1.4589493412524916	2.1285331803410794	654845.8562685834	725.5382354111351	-0.2230111899082203	0.0497339908242803	526405.7310435037	737.4934130428212	631.9345609026384	1.100115	21.887262	0.098338	0.0520042	0.1447998824	0.0334606321	-0.0961919817	-0.0321457875	0.1295842205	-0.1255629126	-0.0689914139	0.0855049787	0.014869519	0.0423804341	-0.0293156027	0.1278224076	-0.0958822923	-0.0467287333	-0.0854074043	0.0737216725	0.0137094246	-0.0352171602	0.0559770242	-0.0748951989	-0.0440833949	-0.0386301659	-0.075392392	-0.1862375284	0.0660518671	0.0558589563	-0.108155355	-0.082341527	-0.1021126744	0.0460535596	-0.0350030441	0.0578940614	0.0416408276	0.0282007379	0.0956294864	-0.1007367351	0.1488441328	-0.0835199853	0.0326204264	0.064697845	-0.1062368295	-0.03597922	0.0556307284	0.1407086997	0.0208423933	0.0186050277	-0.010646193	0.0531582636	-0.0130223978	0.0266017478	0.0729996869	0.0792336857	-0.0458495653	-0.0443293661	-0.0175160219	0.1127493633	-0.0694466427	-0.0674072099	0.0112108324	-0.0674008774	0.0606781448	0.0200038021	-0.0456273382	-0.0026894568	0.065923405	-0.0534009512	0.0672530769	-0.1235207631	0.0715536068	0.0608887657	-0.1810885022	0.0901887727	-0.1372313634	0.1115413375	0.0050122051	-0.0031939275	0.0218964817	-0.0040497965	-0.0281995812	-0.030014757	-0.0849902769	-0.1449822872	0.016195339	-0.1198412042	0.0108381366	-0.0057401801	-0.0807661608	0.1079602356	-0.0353738669	-0.0372347776	-0.0989709833	-0.0729608376	0.1322128874	-0.0444081702	-0.024212705	-0.0055105051	0.0932867441	0.0307466364	-0.0562607231	-0.091893083	-0.0003528877	-0.0048615075	-0.0466295742	-0.0393380351	0.035261808	-0.0811860777	-0.0474887657	0.0065203462	0.0005179022	0.0380707642	0.0770765712	0.1048041291	-0.1296129298	-0.0153640485	-0.110592125	0.0449896151	-0.0665775	0.0031967999999999	0.00443256350625	1.0219530239999996e-05	-0.0599612	-0.0180234999999999	0.0003248465522499	0.00359534550544	-0.0891379999999999	0.0456870000000001	0.002087301969	0.0079455830439999	0.00365519	0.00026858	1.33604139361e-05	7.213521640000001e-08	-0.000291542	4.2899e-05	1.8403242009999997e-09	8.4996737764e-08	-0.00044314	-0.000317135	1.0057460822500003e-07	1.963730596e-07	0.0
754.0732192506172	-1.4233445905491635	568626.4199909894	2.025909823445566	810.8137065201997	1.5882396269589665	2.522505112642756	657418.8666810245	726.239720354129	0.7014849429938295	0.4920811252470561	527424.1314200434	737.4027394026359	609.9271781476936	1.16134	23.10536	0.05459065	0.0281402	0.0477911315	-0.0915010477	0.0115677103	-0.1140134777	0.1344602613	-0.1671833899	0.0293852816	0.0505047198	0.0306691351	0.0089470026	0.0870216066	0.140334545	0.1092667354	-0.0491166065	0.0528119631	0.1389236094	0.0603505348	0.1169007824	-0.0904984926	-0.1422444586	-0.1020821823	-0.1072290786	0.0856277085	-5.1758e-05	0.0489166362	0.0401258044	0.0988285537	-0.1331800814	0.0031711324	0.0954253901	-0.0053692876	-0.1352714498	0.1013958232	0.0399303153	0.0022422638	0.0185757126	-0.0986134476	0.0757146343	0.0872292518	-0.0525193761	0.0265620352	-0.0501140508	0.0826660888	0.0776558307	-0.0853368719	0.0161347359	-0.0326582839	-0.0502492536	-0.1642549642	0.0522616907	0.0839052847	0.0887130495	0.0513048018	-0.0451170189	0.1148153401	-0.0260925712	-0.0525792801	-0.0075531355	0.0497476941	-0.0480094549	0.0714354149	0.0386396876	-0.037278755	-0.0279709443	0.081715279	-0.028588175	-0.0171981501	-0.1279003217	0.1225863208	0.0204645568	-0.0081725071	0.1177105468	0.0761908054	0.1196422347	-0.0421213874	0.0192049783	0.0395327674	-0.0374269776	0.0506988279	0.0328044859	0.0508722729	0.0403199507	-0.0764691533	0.1288402618	-0.1760254015	0.0165331031	-0.0598666959	-0.0179187549	0.007257948	0.0953045773	0.0119431013	-0.0919216545	0.0251737405	-0.1076521667	0.1078032696	-0.0013310897	-0.0630087682	0.1080686604	0.0643425824	-0.1476832543	0.0387390752	-0.0586604211	-0.0024139165	-0.0175238794	0.1208901314	0.0206956698	-0.0556608082	-0.1002783612	-0.0092167105	0.0235606653	0.0960832905	0.0354419627	0.0215151489	-0.017710062	-0.1092392569	0.0514415587	-0.0683108	-0.0017333	0.00466636539664	3.0043288900000243e-06	-0.0823934	-0.0224322	0.00050320359684	0.00678867236356	-0.101909	-0.0127710000000001	0.000163098441	0.010385444281	0.00372857	7.338000000000006e-05	1.39022342449e-05	5.384624400000008e-09	-0.000493785	-0.0002022429999999	4.090223104899999e-08	2.43823626225e-07	-0.00036568	7.746000000000001e-05	6.000051600000001e-09	1.337218624e-07	0.0
753.7728245715422	-0.3003946790749978	568173.4710625609	0.0902369632165709	808.1708357352763	-2.642870784923389	6.984765985801569	653140.099733055	725.3148896709869	-0.9248306831420904	0.8553117924810658	526081.6891784358	737.0406537985111	597.4238725043207	1.0451	20.792713	0.1033129999999999	0.0520963	-0.0067755449	-0.088362772	0.0228813896	0.0781892942	0.0950423804	-0.1369705085	-0.0530989571	-0.1367978124	-0.0286763062	-0.0178384186	-0.0388755819	0.0599351494	-0.0590583217	0.1156013627	-0.1404124082	0.0816846924	0.1188501913	0.0550300637	-0.1155845263	-0.0842528332	-0.1027641608	0.1600146593	0.0300238204	0.0071790302	0.069813167	-0.158362259	-0.0717278094	-0.1087975555	0.0083233024	-0.0767421431	0.0660049084	0.0212159386	0.1542627524	-0.0661311454	-0.0894465332	0.1026098029	0.0315214427	0.0132238263	0.0213177149	-0.0173097403	0.0198293584	0.0216873082	-0.0112847687	0.0124348571	0.0425089528	-0.001674168	0.1361435648	0.0491831073	0.1280354099	0.0560563447	0.1250587478	-0.0946739457	0.0233385227	-0.0900756903	9.447e-06	0.0644608809	0.1642084845	-0.0765600073	-0.010822189	0.1277392831	-0.0018931086	-0.0476153464	-0.0141098721	-0.0072218775	0.0464099734	-0.0334502764	-0.0574711193	-0.1476438501	-0.0798418227	0.1147266455	0.001647934	-0.0714738864	-0.1195469817	0.034709332	-0.0287928533	-0.0432494383	-0.0883084269	-0.0887511323	0.0086771907	0.0723158362	0.0516828881	0.0409455207	-0.004802101	-0.0194017547	0.1692953159	-0.0626902092	-0.0362780385	-0.1181387755	0.1290735742	0.1054343177	0.0044265816	-0.0401643157	0.0449883756	0.1055252096	-0.0550609827	0.0281393654	0.1655200171	0.0312319721	0.0830258719	0.0094253972	-0.0048971377	0.1380322956	0.0785268791	-0.01138942	0.0012121048	-0.0268299273	-0.1037154193	-0.0787539963	-0.1164340663	-0.0131858674	0.129630534	-0.1016615674	-0.0224055443	-0.0200485104	-0.1076997553	0.0576957916	-0.0718142	-0.0035033999999999	0.0051572793216399	1.2273811559999929e-05	-0.0543757	0.0280177	0.00078499151329	0.00295671675049	-0.0757843	0.0261247	0.00068249995009	0.00574326012649	0.00314325	-0.0005853199999999	9.8800205625e-06	3.425995023999998e-07	-0.00058541	-9.162500000000002e-05	8.395140625000004e-09	3.427048681e-07	-0.000602079	-0.000236399	5.5884487201000024e-08	3.624991222410001e-07	0.0
753.3156369847129	-0.4571875868292636	567484.4489256837	0.2090204895507654	806.5813089262695	-1.589526809006884	2.526595476551607	650573.4079092141	724.3640978892296	-0.9507917817572888	0.9040050122572	524703.3463108774	735.2473780559161	600.8883737743209	1.008644	20.067398	0.0938912499999999	0.0479348	-0.0135329777	-0.0743035582	-0.023424094	0.108465131	0.0481377642	-0.0048907673	-0.0979011299	0.0098392604	-0.1195067277	0.0645714974	-0.004621545	0.0730847271	0.0151731223	9.22024e-05	-0.0501415406	0.0533984259	0.1264706668	0.0846451196	-0.0276739288	0.0436982966	-0.0042304169	-0.0214834046	0.0400378872	0.0041506911	0.0243622981	0.0487284504	0.0912481145	-0.1011614521	0.0627066503	0.0411560528	0.1336035684	-0.0958432608	-0.0321358728	-0.0291574099	0.0388511746	0.0566164461	0.0560808392	0.1510883739	0.0685340163	-0.0506070914	-0.1928822299	0.0223261863	0.0661085842	0.0948356441	0.041334071	0.0215594282	0.1187410323	-0.0133669291	0.0059542702	0.0431246872	-0.1822266616	-0.0908465003	-0.0426101335	0.025962195	0.0652901851	-0.1260304243	-0.1000006263	0.0819451111	0.0206418224	-0.0297592006	0.1155185155	0.0516740423	-0.0486597231	-0.0478788117	-0.0519910025	0.0017484853	0.0119096994	0.0289112607	-0.0470678042	0.0979835691	-0.0281940899	0.0276351254	0.0758544111	0.0385714063	-0.0401428021	0.1014436491	-0.0205013456	-0.1134140604	-0.0673240615	0.0162115939	0.019050503	-0.1047497683	0.0630581495	-0.0671054525	-0.0246456414	-0.1483934376	-0.0403467697	0.0073772009	-0.0432201264	0.1489782624	0.0478073031	-0.1542513072	-0.0002194343	0.0678608671	-0.0505136475	0.0470994199	-0.1017259431	-0.0222465475	-0.0468484088	-0.1081001994	0.0177858776	-0.0465342784	-0.1198223965	-0.0491019095	0.09993075	0.0262478864	0.1475634639	0.0520029859	-0.0278798693	0.0835007518	-0.0636769905	-0.0083382895	0.0462092083	-0.0223783947	-0.1059762505	0.0637282764	-0.0717766	3.7599999999998746e-05	0.0051518803075599	1.4137599999999054e-09	-0.0859396999999999	-0.0315639999999999	0.0009962860959999	0.0073856320360899	-0.0919571	-0.0161728	0.00026155945984	0.00845610824041	0.00364687	0.0005036199999999	1.32996607969e-05	2.536331043999998e-07	-0.000435259	0.0001501509999999	2.254532280099999e-08	1.8945039708100002e-07	-0.0008706449999999	-0.0002685659999998	7.212769635594626e-08	7.580227160248259e-07	0.0
