global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
705.7361827058286	0.6461634438823012	0.4175271962098358	498063.55958019465	886.6208965939146	-2.3124471139733487	786096.614276997	5.347411654923669	670.4066132759152	0.0286322846795883	0.0008198077259729	449445.02712408255	681.4385003519612	501.7693906632511	1.049078	28.048948	0.2705392349999999	0.164113	0.0743478915	-0.0649543938	0.1043780762	0.0884339798	0.1278233482	-0.1088717728	-0.043411189	0.084355732	-0.1074764315	0.0177740187	0.1574428869	-0.0893416769	0.0460644575	0.0110718492	0.0050794576	0.1253813886	-0.0936626643	0.0740445299	0.0721850031	-0.0543894958	0.0020431949	0.0138367488	0.0702861725	-0.0130417989	-0.0570900122	-0.0634728672	-0.1009579206	-0.1567225954	-0.1666248533	-0.0082059233	-0.1186493564	0.0545111596	0.0273565438	0.0063738498	-0.1046089905	0.0101367929	-0.0753180658	-0.2180600726	0.0893393294	0.0346976497	0.017763258	0.0645500707	0.2182138324	0.0018055935	-0.0089049702	-0.0079482515	0.0648310341	-0.0487490194	-0.0033862005	0.008043809	-0.0712658397	0.002587436	0.0542536929	-0.0176731968	-0.0087953095	0.0575860072	0.0285542812	0.1245928992	-0.069887446	-0.1209946382	0.157173377	-0.025164935	-0.0122072453	-0.0970311534	-0.0146096811	-0.021951682	-0.1292753912	-0.0584705411	-0.0262272946	0.0772433661	-0.098869482	0.1289588078	-0.169593245	0.0388164098	0.0688135254	0.0611028155	0.0791097335	-0.019450193	0.127231346	0.0144920367	0.0957504551	-0.0549533038	-0.0643595673	-0.0671488995	-0.105441665	0.1565191022	0.0485961798	0.0260853096	0.0761779353	-0.043368023	-0.0529987345	0.0421655694	0.1507276249	0.010397637	0.0849342201	0.0339966437	-0.1257897621	0.0685873061	0.0574080853	0.0515313812	-0.0258115861	0.0897877085	0.0258549876	-0.0493116688	-0.0011892	-0.0136557	0.0001864781424899	1.4141966400000005e-06	-0.0252458	-0.1476087999999999	0.0217883578374399	0.0006373504176399	0.0106251	-0.0264558	0.00011289275001	0.00069990935364	0.00131558	0.0013510217	1.7307507364e-06	1.82525963387089e-06	-0.000765726	-0.000206194	4.2515965636000016e-08	5.86336307076e-07	-0.000431797	-9.9163e-05	9.833300568999996e-09	1.86448649209e-07	0.0	0.0	0.0
705.65597658393	-0.0802061218985272	0.0064330219900014	497950.35728862	888.0986816507137	1.4777850567991209	788719.2683497358	2.183848674098781	670.3529312407094	-0.0536820352058384	0.0028817609038408	449373.0524230112	682.3048062028271	508.1272674068384	1.188628	31.780066	0.11840118	0.0638294	-0.1374954593	0.0824334852	0.0343766184	0.096222002	-0.1450662062	-0.0520580568	-0.0526524406	0.0518582423	-0.0716100851	0.0650796554	0.0286421863	-0.0460915006	0.0181112373	-0.0361707434	0.1300947882	0.0167430829	0.0865149257	0.1396870062	-0.0237407818	-0.051720902	0.0370978359	0.0885547237	0.0932369308	-0.0580334093	0.0573693608	-0.1126313506	-0.1730189025	0.0784685885	0.0477083836	-0.0972638141	-0.00547182	0.0083831546	0.0420263317	-0.0988967871	0.1163368124	0.1254404705	0.0501447335	-0.0303706241	0.0717849418	-0.0644829139	0.0304022777	0.0866508039	0.0168669678	-0.138558817	-0.0661921456	0.0039718678	0.0428074356	0.0082969519	-0.1369328572	0.0047196188	0.0917421947	-0.0222295717	0.0518571549	-0.1003798019	0.1231322271	-0.0353138748	0.1460887786	0.0709821904	-0.023201299	-0.0413536236	-0.1144580241	-0.1004270178	-0.0919167527	-0.0448773178	-0.0527721043	-0.0568567572	-0.0311997307	-0.067034713	0.0416773694	0.0470740506	-0.0098854367	0.2180628887	0.0920834397	-0.0313250059	0.05942589	-0.0214006212	-0.1442768216	0.0326370679	0.0320921439	-0.1712681422	-0.0729047894	0.0325394559	0.0186696861	0.0020641169	-0.0329642869	-0.0521096622	0.03725909	0.0914211894	-0.0506629242	-0.1179131491	0.0597318243	0.1629285387	0.0778661375	-0.0646609356	0.0504790624	-0.0027654999	0.0320119205	0.0639494401	0.020024689	-0.0263197486	0.1332948072	0.0882931893	0.0212145853	-0.0556345156	-0.00283976	-0.00165056	2.724348313600001e-06	8.064236857600002e-06	0.0282548	0.0535005999999999	0.0028623142003599	0.00079833372304	-0.00620862	-0.01683372	3.85469623044e-05	0.0002833741290384	0.000671081	-0.000644499	4.5034970856100004e-07	4.15378961001e-07	-0.00095039	-0.0001846639999999	3.410079289599999e-08	9.032411521e-07	-0.000332634	9.9163e-05	9.833300568999996e-09	1.10645377956e-07	0.0	0.0	0.0
704.9904858642526	-0.6654907196774502	0.4428778979768106	497011.58515911497	889.7335795653338	1.634897914620069	791625.8426061422	2.6728911912290507	670.1872670246595	-0.1656642160498904	0.0274446324794247	449150.9728819822	682.9443550354276	511.3670165792095	0.988546	26.43051	0.120575155	0.0626135	0.0401408398	0.1079085403	-0.0694071884	0.1002106086	-0.0373678848	-0.0006183308	-0.0603127036	-0.092093404	-0.004927249	-0.0068970847	0.1480887252	0.0311351904	-0.0084170482	-0.0285844088	-0.0737887033	-0.1673614335	-0.0167931964	-0.0617192368	-0.0737215012	0.0611069486	-0.0503965272	0.0552613717	-0.0385084874	0.0530143985	-0.0190939912	0.0083111051	0.1684779494	-0.0608718969	-0.0306614741	-0.0518253192	0.0562398234	0.0149005384	-0.0901436587	-0.1957063879	-0.0310655515	0.0811398073	-0.1447009006	0.0518876609	0.2224214378	-0.1224752	0.0717096535	-0.0179968269	0.0808487223	0.001324519	0.0172581394	0.033111558	0.0799163087	0.0145670105	-0.0983221861	-0.0442119618	0.0267448091	0.116706451	0.0461806249	0.0405448757	-0.0282552215	-0.1003178507	0.0082665227	0.0370396988	0.1657368791	0.0931996225	-0.0486082249	0.1179705651	0.035591103	-0.0012670049	-0.0472525668	0.0214177662	-0.0664736578	-0.0761274632	-0.1451573929	0.0701312578	0.0839766289	0.0229842544	-0.1268784617	-0.1135488913	-0.2007543793	0.0383403271	0.0377525565	0.0564526849	0.1639162183	0.0464465455	-0.0458787261	0.0437775439	-0.0981784566	0.0099416982	0.0150692494	-0.0545151256	0.001618395	0.0384139906	0.0559469552	-0.0419069036	0.1409608976	0.0362964243	-0.0719963729	-0.0517629013	-0.0270032048	-0.1631585751	0.0536995905	-0.0590185234	-0.1439488978	-0.1359281819	0.1465796522	0.0867609543	0.0165379384	-0.0617435365	-0.0238345	-0.02099474	0.0004407791076676	0.00056808339025	0.0738016999999999	0.0455468999999999	0.0020745200996099	0.0054466909228899	0.00213414	0.00834276	4.5545535396000006e-06	6.960164441759998e-05	-5.43841e-05	-0.0007254651	2.95763033281e-09	5.262996113180101e-07	-0.00113874	-0.00018835	3.5475722500000045e-08	1.2967287876000002e-06	-0.000332634	0.0	0.0	1.10645377956e-07	0.0	0.0	0.0
705.5682557331318	0.5777698688791588	0.3338180213846404	497826.5634982941	885.6635478786478	-4.070031686685979	784399.920040994	16.56515793062792	670.0229742474652	-0.164292777194305	0.0269921166382175	448930.7860194194	681.4952546718591	503.4825345480715	0.941395	25.169846	0.200581785	0.110023	0.0685262257	-0.0248278262	0.0529747331	0.043529668	0.1256536209	0.0259232927	-0.0129996014	0.0603477053	-0.0657196096	0.0021832426	-0.0112351557	0.0325823783	-0.0908455997	-0.0745466951	-0.1127785395	-0.0822979039	-0.0503900675	-0.0133357827	0.0626835984	0.1025294291	-0.0248974672	0.0863085714	-0.0310593888	-0.0371497921	0.0656617115	-0.0036508838	-0.023190324	0.0487499867	-0.2495735439	0.1078672227	-0.022827765	0.1036964879	-0.0966373462	-0.0286486719	-0.0912252496	0.1125141888	0.0885799648	0.0263438215	0.0964874471	-0.0610261945	-0.1126858833	-0.0521408844	0.0627810495	0.1439293079	0.0820151889	-0.0306549533	-0.0653176674	-0.032204819	-0.0171940616	-0.19192696	-0.0276284641	-0.0180867136	-0.0693506803	-0.0931267973	-0.0277426453	-0.1681031295	0.0744411074	-0.0610082909	-0.0545582339	0.1339118763	0.1037157038	-0.0026672779	0.0412401514	0.0367869355	-0.0431990301	0.0391453147	0.0571545688	0.0193728754	0.0138000643	0.0082613717	0.1285438004	0.1189223615	-0.0987894553	0.0104703434	-0.0124681727	0.1159291459	0.1543539554	-0.0955139582	0.1526339948	-0.1159792457	-0.1466313286	-0.0416561756	0.0640459945	-0.0991817203	-0.0338782184	-0.0649565058	-0.0124863103	-0.0059039113	0.0845479595	0.113075301	-0.0030495599	0.0361116186	-0.078019738	0.1006410927	0.0180244066	0.0818499223	-0.1025299268	-0.1804374332	-0.0342585686	0.0097029364	0.054758323	0.0851916578	0.0118330366	-0.0676152521	-0.0238141	2.040000000000028e-05	4.1616000000001136e-10	0.00056711135881	0.0279176	-0.0458840999999999	0.0021053506328099	0.00077939238976	-0.00941014	-0.01154428	8.855073481960002e-05	0.0001332704007184	0.00177507	0.0018294541	3.1508735049e-06	3.3469023040068097e-06	-0.000618578	0.000520162	2.70568506244e-07	3.826387420840001e-07	-0.000845678	-0.000513044	2.632141459360001e-07	7.15171279684e-07	0.0	0.0	0.0
705.1551708978061	-0.4130848353256624	0.1706390811760296	497243.8150439141	886.5849685801041	0.9214207014563272	786032.9065121843	0.84901610907227	668.9622362640091	-1.0607379834560788	1.1251650695464686	447510.4735473439	680.9521933883115	509.6796048530901	1.021033	27.299118	0.08233816	0.0508693	-0.1054455996	0.0183453058	-0.0420796008	-0.020909844	-0.0962808126	0.0296249654	0.0129646577	0.0693672928	-0.0470226522	0.099175121	0.0493126694	0.0070838404	0.0220775587	-0.1114600481	0.0356556118	0.0306657299	0.1187130417	0.0110515075	-0.0532667503	0.0130245352	0.0122469859	-0.0006073749	-0.1099882112	0.1131226512	0.0491347011	0.1159303289	-0.0390995064	-0.031348621	-0.0162021103	0.0120160521	0.0317118782	0.0020947441	-0.0014266177	-0.0899595716	0.1412863617	-0.1342935541	-0.036580763	-0.2452235375	-0.0586577504	0.0554700844	-0.0761959455	0.0245054688	-0.0957978606	0.0819066516	-0.1414537879	0.1416685804	0.0422072343	0.083344346	0.0653680016	0.0343648042	0.2425023427	-0.1432602614	-0.0829744082	-0.0067972028	0.0753435656	-0.014557455	0.0195861487	-0.0695547002	-0.078420584	0.0355390083	-0.0960940216	-0.0695768551	0.0163103329	0.0025603943	-0.0207833097	0.0696168547	0.0370286611	0.0663557648	-0.0674506873	-0.0169059213	0.0362768198	0.1089208123	0.063166141	0.0663840047	-0.1209507394	-0.1975386273	0.0675528873	-0.0003918627	-0.0761595955	0.0361594866	0.0495281109	-0.1167137656	-0.0851861515	0.1566020477	-0.0836238254	0.1074032873	0.1115379098	0.0218971513	-0.0190426381	0.0571290253	-0.1867290962	0.1164073687	0.2163661833	-0.0934406534	0.0546992999	0.1255696742	0.0759892239	-0.0856976016	0.0862658974	-0.0574446531	-0.1250157898	0.0835859703	0.0071079182	-0.0732270951	-0.0238153	-1.1999999999998123e-06	1.4399999999995496e-12	0.00056716851409	0.0235036	-0.004414	1.948339600000001e-05	0.00055241921296	-0.0337966	-0.02438646	0.00114221017156	0.0005946994313316	0.000877899	-0.0008971709999999	7.707066542010001e-07	8.049158032409998e-07	-0.000792137	-0.000173559	3.0122726481e-08	6.274810267690001e-07	-0.000845678	0.0	0.0	7.15171279684e-07	0.0	0.0	0.0
704.4934265927237	-0.6617443050823795	0.4379055253089613	496310.9881123574	886.4327077370099	-0.1522608430942682	785762.9453459672	0.0231833643397773	669.8726197672116	0.9103835032025244	0.8287981229033009	448729.3267137873	682.1572206800354	507.0988022979085	1.060937	28.366013	0.2541894095	0.141753	0.1017256089	-0.0309853277	-0.1090994655	-0.0858121792	0.0456232591	0.136314495	0.0362206651	-0.0688442627	-0.0347077209	0.0154073322	0.0257183492	0.0141986279	-0.1022947804	-0.0141823563	0.039327048	-0.0624097955	-0.0427152643	-0.1487595667	-0.095149096	0.1388264661	-0.0272174279	-0.0523377614	0.0137243966	-0.0433184715	-0.0035995057	0.0840647611	0.1839158562	0.0428762015	-0.0004275867	0.0100429419	-0.0680453178	0.0030040778	0.1463591792	-0.0385452864	0.0956360372	-0.0950458218	-0.0068553358	0.107219686	-0.0068032078	-0.0283269008	0.0437048094	0.0220654122	0.0359301549	-0.0059545147	0.0063660368	-0.0499796734	-0.0708913091	0.0717949453	-0.0034093277	-0.0322037261	0.0241109437	-0.1520780849	0.0033507831	0.2672610053	0.007807776	-0.0627791519	-0.0293244725	0.078956647	0.1002722842	0.0459067736	0.0181959518	0.1499049272	0.0591700536	0.0834001826	0.015087033	0.0340015372	0.0588664509	-0.006387295	0.0959627421	0.0589802728	0.0768473909	-0.0434900276	-0.0516386528	-0.1079799029	-0.0370684927	-0.0576704545	0.0326860639	0.0238660668	-0.0852958189	0.0782600434	0.0295502073	0.1569695248	0.1103779498	0.0306876406	-0.063277699	-0.0016753475	-0.1218967331	-0.1288387111	-0.0778130663	0.1549486949	0.0382074048	0.0085218394	-0.0086529984	0.00543943	-0.1359787573	-0.1713768891	-0.05310171	0.001844446	-0.0863728047	-0.0577729268	-0.0730065616	0.0819445778	0.0023706562	-0.0785574968	-0.0238382	-2.289999999999931e-05	5.244099999999683e-10	0.00056825977924	0.0888849	0.0653813	0.00427471438969	0.00790052544801	0.0769501999999999	0.1107467999999999	0.0059213332800399	0.0122648537102399	0.000113768	-0.000764131	1.2943157824e-08	5.838961851610001e-07	2.58419e-06	0.00079472119	6.315817698350163e-07	6.6780379561e-12	-0.0008437619999999	1.9160000000999905e-06	3.671056000383164e-12	7.119343126438312e-07	0.0	0.0	0.0
704.2315185808322	-0.261908011891478	0.0685958066929466	495942.0317626651	887.1994415880085	0.7667338509986621	787122.8491540742	0.5878807982672386	669.3697775125145	-0.5028422546971569	0.2528503331089204	448055.8990471531	680.7115384152195	498.1623520767171	1.154625	30.870924	0.1132616905	0.063738	-0.1029357457	-0.1482539383	0.0834400869	-0.0712694089	0.0575693539	-0.0384466408	0.1050647468	0.1499039584	0.0404141767	0.0833530758	0.0952278172	0.0206822541	0.0581727936	-0.0204772914	-0.0287023016	-0.095746119	0.0093773991	0.0847373164	0.1108060645	0.0851495669	-0.0564074663	0.0096626843	-0.0734305284	-0.0367897291	-0.0934574766	-0.0935904068	0.0663279195	-0.0617507253	-0.0073913528	0.0017951299	-0.036444942	0.0984005261	0.1354141142	0.0352725012	0.054203982	-0.14682844	-0.115248119	0.1109149182	0.0601205173	-0.1606219878	-0.0939131234	-0.0969265981	0.046363234	-0.0375916577	0.0115917958	0.0009045979	0.0955616734	0.0254737135	-0.0246675775	-0.0154406628	-0.1264012397	-0.0260356315	-0.0744656932	-0.0489911117	0.0154797418	0.0834893018	-0.049608898	-0.0077329217	0.0045041196	0.0154690278	0.0666626067	-0.1336101525	0.0051704216	0.1000392242	-0.0461553532	0.0008105108	0.0176482883	0.0479910875	-0.1226882507	0.0630573611	0.0139146456	0.0248425396	-0.0696557131	-0.0948652062	0.0395035179	0.0634685991	0.0325037682	0.0504243933	-0.0414000961	-0.069460324	-0.0520686759	0.1036370426	-0.1109174793	-0.014825672	-0.0549635148	-0.0887762165	-0.1314574604	-0.065950325	-0.0647455588	0.1567054193	-0.0135384442	-9.79174e-05	0.0756078121	0.053342205	-0.0777679454	-0.0709315204	-0.0928574651	-0.0051564984	0.105941069	0.1415508063	-0.0043950134	0.0802681812	-0.0023706562	-0.0835859703	-0.0238491	-1.0900000000001188e-05	1.1881000000002588e-10	0.00056877957081	0.0438911	-0.0449938	0.00202444203844	0.00192642865921	0.0355629	-0.0413872999999999	0.00126471985641	0.0017129086012899	0.000200692	8.692400000000001e-05	4.0277278864e-08	7.555781776000001e-09	0.00013896	0.00013637581	1.8598361553156105e-08	1.9309881600000004e-08	-0.000529668	0.0003140939999999	9.86550408359372e-08	2.80548190224e-07	0.0	0.0	0.0
704.1078563960284	-0.1236621848038339	0.0152923359504575	495767.8734386102	887.9355615365643	0.7361199485557108	788429.5614412536	0.5418725786616624	668.742022367763	-0.627755144751518	0.3940765217619992	447215.8924805256	681.3244191372474	502.6664575149847	1.156364	30.917437	0.1829706	0.0948306	-0.0320259151	-0.0270017184	-0.1584237451	-0.0008384824	-0.0750822594	0.0824096243	0.067143306	-0.0601524847	0.0232975734	0.0743781452	-0.0781132561	-0.0257328985	-0.1010808372	-0.082779828	-0.055381333	-0.0613759396	0.0729746121	-0.0340330506	-0.087003482	0.0941036282	-0.0606135785	-0.0101572176	-0.003941383	-0.0269422721	-0.0619366968	0.1290211052	-0.0183384352	-0.0827805722	0.1506704848	0.0207772521	-0.0919394893	-0.105238805	0.0640861969	-0.1690321593	0.0244145647	0.0435036635	-0.1022544254	0.0569944625	0.1280636848	0.2143831754	0.0691696284	-0.080053652	-0.0644817976	-0.0301045522	-0.038327357	0.1296152879	-0.1348763671	-0.039619211	-0.0264440125	-0.0218293356	-0.173725919	0.0261675578	-0.1546618037	-0.0994630037	0.0357368971	-0.0543955617	0.1593321004	0.0077622154	-0.0935736056	-0.0832373338	-0.1252818677	0.0523201109	0.014001779	0.1071047825	0.0801000855	-0.0251133775	0.0024136777	-0.0095052822	0.0231562325	0.1165379562	-0.0349748621	-0.074473121	-0.0134794848	0.0142687767	-0.0809167401	-0.154994814	-0.124775391	0.0613126968	0.0339334962	0.0865678909	-0.0780421753	0.1362102779	-0.1491298561	0.0611805377	-0.0456114998	0.2103432757	-0.0603818145	-0.196480249	0.0997858527	0.0371188911	-0.0009928	0.0228562909	-0.0724756006	0.115696913	-0.0509033779	0.1257359111	-0.1139739235	0.0113727045	0.0866881935	-0.1978288122	0.1739943713	0.0785574968	-0.0071079182	-0.0882931893	-0.0112287	0.0126204	0.00015927449616	0.00012608370369	0.0851716	0.0412805	0.0017040796802499	0.00725420144656	0.092472	0.0569091	0.008551070784	0.0032386456628099	-0.000909411	-0.001110103	8.270283669210001e-07	1.2323286706090002e-06	0.00013896	0.0	0.0	1.9309881600000004e-08	-0.000196559	0.0003331089999999	1.1096160588099997e-07	3.8635440481000003e-08	0.0	0.0	0.0
704.9687879449006	0.860931548872145	0.7412031318433905	496980.9919765022	886.980869876981	-0.9546916595832045	786735.063527726	0.9114361648777332	669.1073848743208	0.365362506557858	0.1334897611982408	447704.69249335246	680.4563435093625	497.3972700815423	1.127453	30.144457	0.06416125	0.0377145	0.0353503991	-0.1594725878	0.0621135086	-0.0348818329	0.1033232096	-0.0091195226	0.1289695458	-0.0424359653	0.0419059782	0.0117321751	-0.059929897	0.0201782894	-0.0203610686	0.096933234	0.0469265319	-0.1351372053	-0.0880946974	-0.0222716923	0.0620699288	0.0848910392	0.0063759711	-0.059529524	-0.0346074451	-0.1179362622	0.0216316096	0.1106321467	0.0293955917	-0.0226846619	0.1358070152	-0.0234130932	-0.1238996115	0.0316980703	-0.1179210774	0.0186832019	-0.0256366006	-0.0527969854	0.0644348318	-0.0299857237	-0.0104326128	-0.0108516477	0.1114519817	-0.0078127358	-0.0560043608	0.0966389801	-0.1186116056	0.0900649355	0.1181705819	-0.0364718683	-0.0763152932	-0.0770539842	0.0993057835	0.0124197178	0.0708810546	-0.0707351809	0.0755752719	-0.0027639727	0.1357592623	0.0091027061	-0.1149735437	0.1110977245	0.1179915476	0.0093452311	-0.0337512566	0.0981388213	0.0448433835	-0.0412446483	0.0310368963	0.1026222173	0.1215502256	0.0488190859	0.0565199147	-0.0477614785	0.0256868649	-0.00959857	0.0328680686	-0.0156261461	0.0176921697	0.0867018268	-0.0643334172	0.0912165833	0.064862618	-0.0246965113	-0.1516925844	0.1077071231	-0.0950399394	-0.0138362706	0.0460042213	0.076783956	0.0063829841	-0.0595529314	-0.0804968843	0.0667875656	-0.2162167341	-0.1569998078	-0.0416769695	0.044591056	-0.0015557118	-0.0092501419	0.0541852129	0.1149346033	0.1337581303	0.0768132552	-0.0118330366	-0.092661062	-0.015499	-0.0042703	1.823546209000001e-05	0.000240219001	0.0854136	0.000242	5.856400000000295e-08	0.00729548306496	0.126688	0.0342159999999999	0.016049849344	0.0011707346559999	-0.000668827	0.000240584	4.47329555929e-07	5.7880661056000037e-08	-0.000102572	-0.000241532	5.8337707024000015e-08	1.0521015184e-08	-0.000223102	-2.6542999999999996e-05	7.045308489999997e-10	4.9774502404e-08	0.0	0.0	0.0
704.0450167437892	-0.9237712011113216	0.853353232002654	495679.3856017625	888.4184525260436	1.437582649062506	789287.3467887699	2.066643872885572	668.7945008954017	-0.3128839789191033	0.0978963842642499	447286.0844279295	681.174161598172	502.47855018586927	1.127155	30.13648	0.3269981	0.186382	-0.0874078571	-0.0188465264	-0.0914034369	0.0279887721	-0.1130545475	-0.0434670976	0.0784878625	-0.0609585575	-0.0430925265	-0.1099081723	-0.0207555218	0.0075167486	-0.0793418385	0.0221819528	-0.036737806	-0.049181565	0.1098967295	-0.0451733587	-0.0023438758	-0.0501843747	-0.140244161	0.0989018471	0.1131792289	-0.1516681333	-0.0011807215	0.1153593383	0.1159108549	0.0271109005	0.1570131971	-0.0529226741	0.0351832591	-0.0625922805	-0.0044863726	0.101299934	0.0866773179	0.0352751414	0.0068231324	0.0233485939	-0.1444389775	0.0418166331	0.0847764547	-0.0067230932	0.1450620591	0.1391464045	-0.0287542364	0.0775271655	0.0765684419	-0.0025404293	-0.0796497219	0.0257058426	-0.029109228	0.0476384215	0.1250588819	0.0591176101	-0.0504808736	0.0115961246	0.0170121283	-0.0157485435	-0.045696572	-0.0380144814	-0.1029291382	-0.0168405416	0.0371984127	-0.0034481682	0.1102510141	-0.1457890101	0.0567158234	-0.0885114505	0.0546174119	0.126135138	0.0274933124	-0.115164919	0.1136132697	0.0192807278	-0.0189896867	0.0282130395	-0.0685841564	0.0477420594	-0.1272571973	0.0627083381	0.019984859	0.0344101663	0.0801670503	0.0198127511	-0.052386668	0.0321026193	-0.042020456	0.1195039148	0.040182578	0.0440704479	-0.0801944976	-0.1372268622	-0.0994021024	-0.0938535121	0.1137589041	-0.0236790712	0.0444593408	-0.1202749241	-0.0424134503	-0.0243572538	0.0137437038	0.0750362016	-0.0165379384	-0.0966728009	-0.0328328	-0.0173338	0.00030046062244	0.00107799275584	0.0231994	-0.0622142	0.00387060668164	0.00053821216036	-0.034171	-0.160859	0.001167657241	0.025875617881	0.000324013	0.00099284	1.04984424169e-07	9.857312656e-07	0.00013896	0.000241532	5.8337707024000015e-08	1.9309881600000004e-08	-0.000720552	-0.00049745	2.474565025e-07	5.191951847039999e-07	0.0	0.0	0.0
705.287311398729	1.242294654939769	1.5432960096919206	497430.1916200477	889.0125932817595	0.5941407557158982	790343.3910135591	0.3530032376026586	669.9599440372025	1.165443141800779	1.3582577167704704	448846.3266143315	681.4027230949665	502.447538632906	0.992941	26.548035	0.32375265	0.192027	0.0244573246	-0.0446855886	0.0386576585	0.0574054654	0.0317776032	-0.0942815872	0.0309396831	-0.1156007955	0.0907785042	0.0130444329	-0.1300534259	-0.0232693606	0.1171085599	-0.0151562975	-0.1161470909	0.0040541814	-0.0890240664	0.0350263378	-0.0771763152	0.0264866867	-0.0147539563	0.0363751747	-0.0585654068	-0.1136176214	0.0277196474	0.0094230172	-0.038887054	0.0099416399	0.0196864494	-0.001038141	0.1750202176	-0.0267581391	-0.1001045078	0.056077944	0.0590393668	-0.0146384027	-0.0556406209	-0.1232846829	0.0519498233	-0.0768920899	-0.1774798241	-0.0152357489	0.015409059	-0.0594902167	0.0306344346	0.0682129259	0.0024235425	-0.130863429	0.0216463212	-0.0449351925	-0.1567334288	-0.1524408389	-0.0859828758	0.0075716552	-0.0841917222	-0.0182526733	-0.0800514636	-0.0676677169	0.0192158996	-0.0148827651	0.0391116944	0.0365019214	-0.1354493696	0.0547878579	0.0554081622	-0.0783187439	0.0213125038	0.033356776	0.0214903697	-0.0311036798	0.0090514584	-0.0537730023	0.1340943153	0.0011873062	-0.1360086474	0.0726836816	0.098591084	0.0221054387	0.0025977788	-0.0999200795	-0.0257314357	-0.0990190839	-0.0966344059	0.007858452	0.087730911	0.058527798	-0.1573565053	0.0465827077	-0.0530225995	-0.0079647322	0.0719604671	0.0067907549	0.1563306833	0.0880148143	0.0066998192	-0.0163314315	0.0838599155	-0.1192225658	0.0840923195	0.0251497916	0.0210068268	0.0732270951	-0.0212145853	-0.1003129872	-0.0373086	-0.0044757999999999	2.003278563999996e-05	0.0013919316339599	0.15274	0.1295405999999999	0.0167807670483599	0.0233295075999999	0.103048	0.137219	0.010618890304	0.018829053961	-0.000143588	-0.000467601	2.0617513744e-08	2.18650695201e-07	0.000371996	0.0002330359999999	5.430577729599999e-08	1.3838102401599998e-07	-0.00107026	-0.000349708	1.22295685264e-07	1.1454564675999998e-06	0.0	0.0	0.0
