global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
777.2838097402629	6.725839015655765	45.23691046451732	604170.1208843372	879.6609682929702	3.285680002067238	773803.419138126	10.795693075984566	705.0318534838497	2.187926360556162	4.787021759216532	497069.9144268725	717.8822765829148	630.1093813334091	1.281095	27.638443	0.12480265	0.0649333	0.0017521914	-0.1444179184	0.0455661094	0.1232443429	0.0749081375	0.0074727782	-0.0700260046	0.0287742589	-0.0146095814	-0.1282206416	0.0737509815	-0.0304818845	0.1173888049	-0.0266154504	-0.0341100428	0.1261297921	0.0983580662	-0.0886526908	-0.0245502199	-0.0519041451	0.1315909582	0.0181573678	-0.1253593736	0.0187869781	-0.1902846804	0.1090640922	0.0341143073	0.062554535	0.1306210182	-0.1391353304	0.0944859997	0.0566719825	0.1240590494	-0.0399397063	-0.017578298	0.019287933	0.0091044558	-0.0087243465	0.0655887414	-0.1491342769	0.0912321488	0.0221455575	-0.0989819933	-0.0949763718	0.0467493897	-0.0624842387	-0.1037021777	0.0529728388	-0.1416085098	0.1447590923	-0.0610419731	0.0221351732	-0.0731981934	0.0743531258	-0.0396881608	-0.1321396733	-0.108940199	0.022227951	0.0840854317	-0.0531283779	0.0782997388	-0.0241920492	0.0698809563	0.0066557383	0.1687990575	0.0019339169	-0.0346113055	0.0270017723	-0.137546412	0.1312095362	-0.0540150582	-0.1590175147	0.0432792916	-0.0569525156	0.0063357381	-0.0569742683	-0.3114080202	0.052432226	-0.0585521324	-0.1416016603	0.012334987	0.063030384	-0.0095134796	0.0494489125	-0.0874320064	-0.0310799807	-0.0653097655	-0.0183135656	-0.0316978912	-0.0837228719	0.0194616485	0.0879511341	0.0001844908	-0.0608057588	0.0221280831	-0.0292281254	0.0070699663	0.0854867886	-0.1536512083	-0.0130048736	-0.0986016602	0.0293721678	-0.0480661719	-0.2246967766	0.0429139958	0.050705555	-0.0585516403	-0.0061956923	-0.1589712664	-0.0239665998	0.0154066788	0.1298235215	-0.017710062	-0.1092392569	0.0514415587	0.116673	0.006277	3.940072900000006e-05	0.013612588929	0.0235566	-0.0391196	0.00055491340356	0.00153034310416	0.125112	-0.0455299999999999	0.0020729808999999	0.015653012544	-3.6383e-05	0.000356631	1.323722689e-09	1.27185670161e-07	0.00192624	0.00020364	3.7104005376e-06	4.146924960000007e-08	0.0	0.00011725	0.0	1.37475625e-08
776.074947546533	-1.2088621937298285	1.4613478034292935	602292.324209354	885.3985662432387	5.737597950268537	783930.6211055828	32.92003023892571	704.7088282294771	-0.32302525437251	0.1043453149624248	496614.5325845627	719.008108185251	651.1240833415499	1.154632	24.910105	0.0776909	0.0470412	0.0336660603	-0.0401269263	-0.083582401	-0.0506852725	0.0849704361	0.0316543442	0.0576779217	-0.0694833387	-0.0694304962	0.0227061517	-0.036670106	0.0406263125	0.1069425642	0.1121265703	0.0227276259	0.0200602054	-0.0076737	-0.1044678005	0.0575427903	-0.0116327662	-0.1204582796	0.090008011	-0.0605166384	0.1006605104	0.0508024652	-0.0893593676	0.0080519148	0.1404417877	0.0176512801	0.0275739133	0.0620436519	-0.1504307483	-0.0358928497	0.1203659108	-0.1990312222	0.1031273992	0.0830246282	-0.0332951462	0.0018401392	-0.0674172628	0.0787237189	-0.0273178894	-0.0659738524	-0.1572736055	-0.0035210222	-0.030417587	0.0947294753	-0.0813281283	-0.0666704819	-0.0322971813	-0.0022038716	-0.0384919392	0.0129378991	0.0612752324	0.0612875636	-0.1353355127	0.1019162544	0.0163529196	0.0379536108	-0.0301985035	0.0420018507	0.0166090927	0.0229691125	-0.010470521	-0.0061046816	-0.0561678634	-0.1268174045	-0.0400908644	0.0861389658	-0.041129111	-0.0923205395	-0.1452332056	0.0169687316	0.114976259	-0.0055385454	-0.0950768021	0.0342466341	0.0795707998	0.0648244723	-0.097569179	-0.0347100647	-0.0065407997	-0.0670065848	-0.0106120558	-0.1154361795	0.1369622918	0.0055445247	0.0964503019	-0.1694024703	0.005496034	0.0381108047	-0.0548492798	-0.1052256238	0.0322091071	0.0250817386	0.0876171188	-0.0701567394	-0.0027909178	0.0057667436	-0.0718746908	-0.1513342764	-0.0010708802	-0.0113617246	-0.0933802495	0.0562981769	-0.0274610138	0.1024313017	-0.047540244	0.0040206346	-0.0360380237	-0.0020959897	0.0021025949	-0.0200485104	-0.1076997553	0.0576957916	0.118938	0.002265	5.130225000000014e-06	0.014146247844	0.0665956	0.043039	0.00443497393936	0.001852355521	0.13397	0.008858	7.846416400000009e-05	0.0179479609	-0.000311871	-0.000275488	9.726352064100001e-08	7.5893638144e-08	0.00192624	0.0	3.7104005376e-06	0.0	-0.00019509	-0.00019509	3.80601081e-08	3.80601081e-08
773.551184161461	-2.523763385072016	6.36938162383016	598381.4345175986	884.0853057960048	-1.313260447233915	781606.8279244154	1.7246530022690234	704.1472342789614	-0.5615939505157712	0.3153877652559105	495823.3275427105	718.9197428372139	632.0935972626214	1.002232	21.622232	0.11841008	0.0704145	-0.0327338382	0.0011943325	-0.0907358391	-0.1077205875	0.0506793515	-0.0903352525	0.0173691344	-0.0672795029	-0.123512398	0.008260819	-0.0364811875	-0.049311493	-0.0418179272	-0.0946687125	-0.0024512823	-0.0038134929	-0.0997245138	-0.0511445035	-0.0197486183	0.0136379283	-0.0150536123	0.0619269886	0.0736249118	0.0929617832	-0.1255845067	-0.108369241	0.042760195	-0.0032166134	0.0750678737	-0.1179611627	0.0361666953	-0.0966518522	0.1001453132	-0.0896272493	-0.0510722495	-0.1621774396	-0.0127825732	0.0704354564	-0.0143870911	0.0287900402	0.0536181675	-0.1360066165	-0.0956670213	0.0437819858	0.0958591156	0.0866808914	-0.0217330267	0.1020844684	0.0300047779	0.023926807	-0.0750323076	-0.0321311403	0.0619059339	-0.0579065721	-0.1119115431	-0.0221880758	0.0448268867	0.0066952062	-0.0117057045	-0.0457383324	-0.130585853	-0.0066903219	-0.0220699319	-0.0225329707	-0.0596898799	-0.1141917588	-0.0724696631	-0.0079939872	0.0204809271	-0.015747776	0.043963929	-0.0572999628	0.0397918579	0.0869645438	0.1619227779	-0.1397446219	-0.0728924766	0.019430105	-0.0121550882	-0.1160657613	-0.1615016614	0.1073677373	0.0667486264	-0.172466723	0.0611047407	-0.1228585584	0.0132334259	-0.1087683743	-0.0162766886	-0.0470284767	-0.0178720234	0.0785141812	0.0971123297	0.0433467734	-0.0481374293	-0.1056176543	-0.0977736475	-0.046844815	-0.1222890653	0.0142750018	-0.0557296253	-0.0902250896	-0.0154202396	0.0978593886	-0.1195226326	-0.0116968406	0.0711804342	-0.0317600611	0.0832465009	0.044636034	0.0188392513	0.0249747563	-0.0223783947	-0.1059762505	0.0637282764	0.118942	4.000000000004e-06	1.6000000000032004e-11	0.014147199364	0.00650087	-0.06009473	4.22613107569e-05	0.0036113765737729	0.113035	-0.020935	0.000438274225	0.012776911225	0.000240566	0.000552437	5.7872000356e-08	3.05186638969e-07	0.00192624	0.0	3.7104005376e-06	0.0	0.0	0.00019509	0.0	3.80601081e-08
771.8719383851058	-1.6792457763552875	2.819866377407072	595786.2892663805	881.0431683165953	-3.0421374794095755	776237.0644373444	9.254600443628446	703.8267387270687	-0.3204955518926908	0.1027173987830005	495372.0781471814	719.0231301434428	626.5442456586626	1.012122	21.835596	0.15072743	0.0897407999999999	-0.0775522994	0.0795310779	-0.0333339097	-0.083416363	-0.0914571476	-0.0440174987	-0.0298503614	0.0134156669	-0.1416823945	-0.0478347614	0.0278930994	0.0601372557	-0.084662258	-0.1003491443	-0.0406547409	-0.0811793327	-0.087758672	-0.0350752216	0.0973282926	-0.0344334636	-0.0415528668	0.0844824024	0.1362876337	0.0467672694	-0.0056452022	0.0076058724	0.0092911754	-0.0784953759	-0.0401132586	-0.1712282575	-0.0628588981	0.1223610574	-0.0721024454	0.0625486899	0.0507552744	-0.0579405783	0.100287948	-0.1316872157	-0.1359364244	-0.0765382759	0.0967423774	0.00119494	0.0994302513	-0.0310011072	-0.0919469394	-0.0592734779	-0.0317461034	-0.0542244573	0.0009566919	0.0123094739	-0.031014164	0.0427614107	-0.0048667791	0.0749845276	0.2129214054	0.0096472233	0.0243886005	-0.0103038575	-0.0615126549	0.011333648	-0.1495915258	0.027376255	0.2028886198	0.1440941447	-0.1301193716	-0.0113657099	-0.0878861113	0.0081487041	0.1126866504	0.0448823531	0.0495158286	0.0683253981	0.0765832184	-0.001350774	-0.0373497591	-0.0508649001	-0.0175258054	-0.0760129295	0.0493549294	-0.0994978108	0.0077242049	0.2362996846	0.092411214	0.0101530929	0.1386534396	0.0236741103	0.0250145783	0.0298972922	-0.0492290817	-0.013271898	0.043083721	-0.0868431728	0.0187511417	-0.0737007718	0.0954782653	-0.0545780385	0.0531820413	0.0347390215	0.0917176213	-0.0520360885	0.0944336186	0.14729166	-0.0094288023	0.020901963	0.0141102452	-0.152085918	0.0382584355	0.0677556363	-0.0692573587	0.0992619321	0.0727695532	-0.0631165084	-0.0246987197	-0.104071687	0.0695158277	0.111216	-0.007726	5.9691076000000165e-05	0.0123689986559999	0.0763824	0.06988153	0.00583427102976	0.0048834282351408	0.161646	0.048611	0.002363029321	0.026129429316	-0.000249612	-0.000490178	6.2306150544e-08	2.40274471684e-07	0.00192624	0.0	3.7104005376e-06	0.0	0.0	0.0	0.0	0.0
771.59968036619	-0.2722580189157497	0.0741244288639287	595366.0667412066	876.477323262021	-4.565845054574311	768212.4981925571	20.84694106238069	703.9745266087834	0.1477878817147484	0.0218412579817324	495580.1341140607	718.5000187571218	616.4242686971717	1.098877	23.707243	0.12979445	0.0705351	-0.1025459235	-0.0256789795	0.1560197315	0.0852456436	-0.0388845885	-0.0919112356	0.1259648884	0.0631867148	-0.0160537403	-0.0650812187	0.0204263303	0.1628107785	0.0078134957	-0.0554337341	-0.0197368395	0.0481335905	0.0258867034	0.0656138826	-0.0231591444	-0.1145056942	-0.0305694201	0.071020151	0.0914701477	-0.0189527858	0.0027979972	0.0897786625	0.035490524	0.0531401671	0.2859468737	-0.1001274242	-0.0060534999	-0.0663402755	-0.0193454255	-0.0189042354	-0.0202427804	-0.0841581829	0.0132417803	-0.0684081398	0.0419766159	0.0306520982	-0.0736328004	0.0356592098	-0.036002821	-0.0231630651	0.1138459496	0.0266263557	-0.2172469324	0.0212558255	-0.1680747641	-0.1451909471	0.0703137057	0.0081775997	-0.0421776038	0.0877422414	0.0447028879	0.0815552925	-0.0106613906	0.0791053157	-0.0492436912	-0.0376131157	-0.0229649401	-0.0269553615	0.0536711676	0.0374400308	0.0341662213	0.0223249193	-0.0296999985	0.168610418	-0.0155827328	-0.0594043162	-0.017232062	0.0502394998	0.0955364305	-0.065775111	-0.0007389435	0.0529497411	-0.0569865902	0.0690485434	-0.0813927564	-0.1528585002	-0.2242152607	0.0690753944	-0.0017443288	0.0058089767	0.0034305435	0.0287819054	-0.0663986056	-0.0715755452	0.117904028	0.0490157172	0.0357921663	0.0731589143	0.0819635013	0.0383745493	0.0236487922	0.1163131061	0.1595688458	0.0317435562	-0.001838265	-0.1645032459	0.0223460316	-0.0549850213	0.0369687519	0.0925164962	0.0986135654	0.0020417457	0.0339025946	-0.0439796171	-0.1438888708	0.0719218269	0.0125400192	0.0819706178	-0.0270084943	-0.1019893188	0.0750362016	0.117277	0.006061	3.673572100000013e-05	0.013753894729	0.0218616	-0.0545208	0.0004779295545599	0.00297251763264	0.130911	-0.030735	0.000944640225	0.017137689921	0.000324881	0.000574493	1.0554766416100001e-07	3.300422070490001e-07	0.00173118	-0.00019506	2.9969841924e-06	3.804840360000006e-08	-1.05879e-22	-1.05879e-22	1.1210362640999999e-44	1.1210362640999999e-44
771.8722137151542	0.2725333489642025	0.0742744262976438	595786.7143055326	882.2497758306563	5.7724525686353445	778364.6669532433	33.32120865714479	703.0526719586222	-0.9218546501612082	0.8498159960238435	494283.0595481581	717.2963296287601	619.7763001053864	1.153572	24.887249	0.1198085	0.0723923	-0.0779620352	-0.1261293263	-0.0505104059	-0.0237468569	0.0074848054	-0.1178807258	0.0348865595	-0.0365882421	-0.0027019533	0.0881406178	-0.1296153541	0.0220340507	0.024691609	0.2135166427	-0.0136802045	0.126725248	-0.0542121853	0.0242608643	0.1337532335	-0.0200246326	0.0308242579	-0.0192928056	-0.0676678312	-0.0676949178	0.1199411842	-0.0292025096	-0.2579243859	0.0761760868	-0.0249816684	-0.2208099554	0.0804803985	0.0273306941	0.0445931889	-0.0947754045	0.0151460078	0.0433286139	-0.0553479228	0.0569138818	0.0294993153	0.0014156706	0.0114618087	0.0434852136	-0.004557699	-0.112088539	0.1122461049	-0.017890942	0.0294711092	-0.0419195226	0.0642001573	-0.0700388129	-0.0789345802	-0.0122915717	0.1455524548	0.0029093126	0.0781789663	-0.0136488762	-0.2784740248	0.0113458792	0.0332476184	-0.1606497603	0.1150813492	-0.1647122242	-0.0643225476	0.0515783712	0.0650086082	-0.088544571	-0.0051295072	0.0457078322	0.1707096364	0.0266739715	-0.0926798732	-0.0882469414	-0.0734677914	0.0109155632	-0.0759929879	0.0734202659	-0.0174142699	-0.1336356231	-0.2061642396	-0.0504922089	-0.00882536	-0.0172145168	0.1035627951	-0.0412769683	-0.0651367731	0.0224603831	-0.0110248543	-0.1038185365	-0.0817464488	0.043707514	0.1686198581	0.0600628328	-0.0280379053	-0.052080511	-0.0364490358	0.0337638938	-0.0376261029	-0.0707934861	0.0021726642	-0.0826915899	-0.0545521731	0.0881093491	-0.0795050643	0.0025275014	-0.2053942221	-0.0907623672	-0.2188872876	0.1216523876	-0.0714404742	0.0217478108	-0.0626011289	-0.11423401	-0.0293067317	-0.0997327036	0.0802681812	0.114445	-0.002832	8.020224000000007e-06	0.013097658025	0.0822224	0.0603608	0.00676052306176	0.00364342617664	0.165209	0.0342979999999999	0.0011763528039999	0.027294013681	-3.6383e-05	-0.000361264	1.323722689e-09	1.3051167769600005e-07	0.00181627	8.509000000000012e-05	3.2988367129000003e-06	7.240308100000021e-09	-1.3234900000000002e-23	9.26441e-23	1.7516257801000006e-46	8.582929264810001e-45
771.0937247883624	-0.7784889267918516	0.6060450091375288	594585.5324079907	878.111312169116	-4.1384636615403	771079.4765593667	17.126881477889544	702.5749798070199	-0.4776921516023549	0.2281897917024872	493611.6022508344	717.3511786479671	608.9682406966672	1.043898	22.521133	0.090496685	0.042065	-0.110129261	0.0260071228	-0.0687307222	-0.0317648245	-0.0237987403	-0.1051677391	-0.061515482	0.1206337783	0.0259114692	0.0420058923	0.0032020581	0.0061420266	-0.0282823834	0.0332110448	0.0366723259	0.0223499209	-0.1277877554	0.0697424306	0.0108746004	0.1011880455	0.0129226313	0.0006181316	0.1127803956	-0.1479689465	0.0007894852	0.0069991667	0.0773845778	0.1461685138	-0.0098995102	0.1060588076	0.0081067231	0.0639338293	0.057727166	-0.103550345	-0.0009627573	-0.0688087539	0.0143639648	-0.0482864851	0.136448899	-0.0806540825	0.0598957943	-0.060799307	0.1360948725	-0.0805544244	-0.0215754889	0.0077850888	-0.0580356716	0.0207547064	-0.0662800065	-0.0073230128	-0.0364389404	-0.0077651561	0.0066191301	0.1549467118	-0.0890632547	-0.1042105411	-0.1142723389	0.030404971	-0.1629814765	-0.0110087696	-0.0615300995	-0.0380598012	0.0299501506	0.2032675674	-0.0199639125	-0.0663246283	0.117600925	-0.0068878093	0.067897905	0.0511381954	-0.0141640318	0.053455714	0.1257580061	0.0827953007	-0.0952632128	-0.0492245586	0.0802757195	-0.0604760685	-0.0168437146	-0.0005957286	-0.0508234351	0.0426433346	-0.0670871197	0.1018930048	0.0227727648	-0.0388868148	0.027986957	0.0060234699	0.164965957	-0.1800641243	0.0993029307	-0.0704495543	-0.0169855836	0.0568207364	-0.0519654831	-0.0693641348	0.0037014711	0.1161652667	-0.0899041396	-0.1474084437	0.0453711679	-0.0065975185	-0.0156661373	-0.0703609227	-0.0411197568	0.0954844888	-0.0227065752	-0.1143662967	-0.0427542745	0.0377458673	0.1672851825	0.0553700948	-0.0315924503	-0.0973056967	0.0851916578	0.136552	0.022107	0.000488719449	0.018646448704	0.0555148	-0.0267075999999999	0.00308189301904	0.0007132958977599	0.157021	-0.008188	6.704334400000001e-05	0.0246555944409999	4.34787e-05	7.98617e-05	1.89039735369e-09	6.377891126889999e-09	0.00217119	0.0003549199999999	4.7140660161e-06	1.2596820639999994e-07	-0.0002351	-0.0002351	5.527201e-08	5.527201e-08
773.1523766754739	2.058651887111523	4.238047592307836	597764.5975589339	878.994332484901	0.883020315784961	772631.0365405766	0.7797248780889722	703.7272814769418	1.1523016699219395	1.3277991385048908	495232.0866949269	718.102291655005	620.3701118269645	0.94473	20.381674	0.070600085	0.0388902	-0.0689277039	0.083545236	0.0189592323	0.0483245021	-0.1434379732	0.0723722364	-0.0424083332	0.1041850165	0.0715373906	0.0487333101	0.0274006741	-0.0958029627	-0.0797780496	0.0072804501	-0.057503812	-0.0962229741	-0.0370133864	0.1205446415	0.0306458875	0.1203752372	0.1190299042	0.0882786512	0.0351791041	0.0941992773	-0.0857324276	0.0844903239	-0.0316311622	-0.028643671	-0.0234047692	-0.040424647	0.1084882445	-0.0324543952	-0.1641226982	0.0214281314	-0.123787738	0.040785505	-0.076903444	-0.1611735333	-0.0112892044	0.0514048004	0.1249661783	-0.0326072271	0.0415876794	0.0092572202	0.161948109	-0.044868549	0.0828342896	0.0957173037	-0.0615903255	0.054928866	-0.0804381541	-0.1199143634	-0.0135759301	0.0042532802	0.0666568265	-0.0431980732	0.0858706241	0.0128608361	0.0105953361	0.0984455711	0.1422033677	0.0056267154	-0.1031838038	-0.0130796023	-0.0416621616	0.1119997687	0.1675416967	-0.0268535884	0.0605373836	0.0475683266	0.0375632268	0.0111973368	0.0471281205	-0.1145881641	0.0381876439	-0.0409726643	0.0079412305	0.0263715923	-0.0279973593	-0.0057251085	-0.118665102	0.1229007612	0.02800829	0.0570191171	-0.027303837	0.0795928491	-0.1956360359	0.139293392	-0.0167934217	0.0144586075	-0.0655591373	0.1237495027	0.0311775744	0.1442480121	-0.0407646045	-0.0973305882	0.0650248705	-0.0696442612	-0.0569051831	0.0623950073	-0.0009902295	0.0440407803	-0.1116761616	-0.1907233135	-0.0596174143	0.0475846589	-0.0638941048	-0.0143398633	0.0932209832	-0.1401747253	-0.0363664888	-0.0092039443	-0.0338646736	-0.0947124447	0.0897877085	0.128573	-0.007979	6.366444100000022e-05	0.0165310163289999	0.0823973999999999	0.0268825999999998	0.0067893315267599	0.0007226741827599	0.182118	0.025097	0.000629859409	0.033166965924	-0.0001144	-0.0001578787	1.308736e-08	2.492568391369e-08	0.00217119	0.0	4.7140660161e-06	0.0	-0.000180149	5.4951e-05	3.2453662201e-08	3.0196124009999998e-09
774.329825329575	1.1774486541011129	1.3863853330445222	599586.6783949301	877.2926134676673	-1.7017190172336996	769642.3296449299	2.895847613614828	704.0899387368312	0.3626572598893745	0.1315202881504693	495742.6418304347	717.4657531612514	619.756365066938	1.100919	23.751297	0.0768019	0.0428398	-0.0099515319	-0.082622568	0.1324569349	0.2070467433	-0.0086739536	0.0236193925	-0.0421443215	0.1319052535	-0.0432360542	0.0132005579	-0.0690183027	-0.0986376211	-0.2123685589	-0.0842586759	-0.0915410377	0.0608359415	0.0999713509	0.0815576704	0.1317196795	0.1178998338	-0.1075024223	-0.0944063836	0.0939046279	0.070991866	0.0220188327	-0.0357167282	-0.0200913431	-0.0410832394	0.1224642228	-0.045551173	-0.0982815205	-0.0828940021	0.0053870914	-0.0422539222	0.0284373266	-0.0050699635	-0.0403284478	-0.0591003396	0.0677487826	0.0302959848	-0.1029194459	-0.0471763335	0.120802762	-0.0931465888	-0.0639823641	0.1076707171	0.0718377337	0.0917762767	0.037271021	0.2213621062	0.0192270233	-0.1133652829	0.0205044396	-0.1840156972	-0.145969925	0.0954772005	-0.0122741975	0.0805770683	0.0108941305	-0.0628600018	0.1068177883	0.19791349	-0.0033635468	-0.0078929669	0.13416054	0.1200136786	0.0148786461	-0.0345461309	0.1107855643	0.014446126	0.0255838504	0.2114999864	0.0359083183	0.0120974351	0.1309207376	0.1041033162	-0.0706378187	0.1301889357	0.0501803322	-0.0450848017	-0.0164724348	-0.088232958	-0.0374233563	0.0238598973	0.1211258741	-0.1009592291	-0.0009227996	0.0333287135	-0.003870305	0.0009081576	-0.0447282476	0.0364580234	-0.0466108822	-0.0301842277	-0.0393533659	-0.0835818651	-0.3055780562	0.0881534764	-0.0104346382	0.1056555782	-0.0758500756	-0.005558467	-0.0251982566	-0.0427873816	0.0156856391	0.0061952383	0.1081414647	-0.0348189882	0.0979396318	-0.08942606	-0.0328566511	-0.0846191948	-0.0361224311	-0.091957378	0.0940386689	0.129861	0.001288	1.6589440000000293e-06	0.016863879321	0.105859	0.0234616	0.0112061278809999	0.00055044667456	0.14855	-0.033568	0.001126810624	0.0220671024999999	-0.000376073	-0.0002616729999999	1.41430901329e-07	6.847275892899998e-08	0.00217971	8.520000000000142e-06	4.7511356841e-06	7.259040000000242e-11	-0.000279642	-9.949299999999998e-05	7.819964816399998e-08	9.898857048999996e-09
777.5980883081872	3.268262978612256	10.681542897367455	604658.7869405474	876.6839220882393	-0.6086913794279099	768574.6992480181	0.3705051953898517	702.9841037071961	-1.1058350296350454	1.222871112767942	494186.6500650099	716.1707848778867	646.952450011667	1.220578	26.332844	0.1978185499999999	0.107867	0.0993339431	-0.1338790596	-0.0252427397	0.080533808	0.1418284428	0.0352712472	0.0509638042	0.0453577697	0.129717714	-0.1004520044	-0.0026713801	0.2016876816	-0.0296394279	-0.0372966087	-0.0292470177	0.1590576492	-0.0237058668	0.0174012489	-0.0846548298	0.016290313	-0.0236412908	0.0358907559	0.0903658184	0.034955227	0.0003320478	-0.01551493	-0.1383854571	-0.0280089747	0.0320341178	-0.0875882763	0.0690325023	-0.0009378257	-0.1547528579	0.0912472254	0.1216330928	-0.1071225693	-0.0561517891	0.111157864	-0.0349440946	-0.0685317242	-0.2072269554	0.069677075	0.0029096524	0.0562072692	-0.2099012028	-0.1643673013	0.0723247495	-0.0651680925	-0.0617223032	0.0273966832	-0.0179133767	-0.132326701	-0.0696991362	-0.0410915412	0.1045683455	0.0117868917	-0.0368949081	-0.0435822253	-0.0403929276	0.0651042416	0.0411151068	0.0457008188	-0.084520255	0.0049542733	0.1582813532	-0.0579545533	0.1064613478	-0.0361708851	-0.0237605586	-0.1376458968	-0.0656377123	-0.0133354774	0.1097508143	0.0318011967	0.0280609303	0.0176789101	-0.1225478351	-0.1309365234	-0.1396288868	0.0415986391	-0.1025466527	0.0049556477	0.0412370475	0.0831358006	0.123817445	0.0159537427	0.0046446342	-0.1149720556	-0.1363372987	0.0581323376	-0.1257771641	-0.0788695615	0.0173762328	-0.0701417464	0.1594714301	-0.022744847	0.0801402221	0.023422426	0.1535184317	0.0832142135	0.0703528245	-0.0197218316	0.1280727354	-0.071880114	0.102665895	-0.0517440001	0.099862744	0.0446253438	-0.033094605	-0.0441122299	0.0557489531	-0.124279571	-0.0383647583	-0.0890452037	0.0979282008	0.157367	0.027506	0.000756580036	0.024764372689	0.0425956	-0.0632634	0.0018143851393599	0.0040022577795599	0.0690635	-0.0794864999999999	0.0063181036822499	0.00476976703225	-0.000107597	0.0002684759999999	1.1577114409e-08	7.2079362576e-08	0.00244554	0.0002658299999999	5.980665891599999e-06	7.066558889999995e-08	-0.000296589	-1.6947000000000012e-05	8.796503492099999e-08	2.8720080900000036e-10
