global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
783.2106803493866	-0.198643658455353	0.0394593030445269	613418.9698133491	915.5047736489036	-0.2871333404684719	0.0824455552085834	838148.9905739301	726.0827952990254	0.0199983227648772	527196.2256292464	0.0003999329134082	747.5357896641278	601.510385309986	1.040803	19.648392	0.03599895	0.0198491	-0.0548699241	0.1638208684	0.0572981612	-0.0038174815	-0.0603416852	0.0536114212	0.0961554693	0.0538668695	-0.062056557	0.0224209315	0.0842016585	0.006666999	0.0384547831	-0.0969886583	-0.0031495095	-0.02579749	0.0137608638	-0.0279853889	0.0502947071	-0.0034723552	0.101757782	0.0996424827	-0.0223427734	0.0030729828	0.088657613	0.0648026521	0.0657946984	0.0665734908	0.0181392834	-0.033312349	-0.0091070321	0.0411076524	-0.0529771442	-0.126750338	-0.0929208452	0.02238148	-0.168337844	-0.0694306755	-0.076489565	-0.0462595028	-0.1246697575	0.0212179785	0.1403535634	0.0843445741	0.0111892803	-0.114525074	-0.0695602462	-0.0747189406	-0.0674126775	-0.1217347536	-0.0863930654	-0.0696830791	0.0917762506	-0.0440723886	0.0106068503	0.1386655798	-0.0424156596	0.1195697803	-0.042057368	0.1085549249	-0.1000283189	0.0124479344	-0.0758853004	-0.0378714307	-0.0462861677	0.0247547674	0.0642088098	0.0852149854	0.0105486728	0.0801075601	-0.0830047402	-0.0648530617	0.0482734388	0.0827603841	-0.0796950778	0.0326494647	0.0370133545	0.0022969328	0.0287001076	0.0345799946	-0.0004158704	0.0158707003	-0.0578665649	-0.1473644	0.0111808295	-0.0711917056	-0.019218438	-0.0331385427	-0.0102697434	-0.0885292208	0.0210956896	-0.0370251451	0.0995909412	0.0825614122	-0.0979689373	-0.093674783	-0.0686694452	0.025181994	-0.0096956872	0.1138840032	0.0365750332	0.0011652471	-0.0920229766	0.1028327745	-0.1071320048	-0.1916401138	-0.0243965281	0.031627828	-0.0919266068	0.165886822	-0.0140396614	0.1234537882	0.0559652348	-0.0091290263	0.0867609543	0.0165379384	-0.0617435365	0.0467059	-3.419999999999812e-05	1.1696399999998715e-09	0.00218144109481	-0.0281593	0.0065022999999999	0.00079294617649	4.227990528999999e-05	-0.0454435	-0.0045907999999999	2.107544463999999e-05	0.0020651116922499	-0.0007539289999999	-0.0001812269999999	3.284322552896375e-08	5.684089370408493e-07	0.000107743	-0.000316206	1.1608554049e-08	9.998623443600001e-08	2.72363e-05	0.0	7.4181603769e-10	0.0
782.9146851155498	-0.2959952338368339	0.0876131784541219	612955.4041695804	917.5764200433084	2.071646394404865	4.29171878345068	841946.4866194939	725.8650882359657	-0.2177070630597199	526880.1263198062	0.0473963653060888	747.7957314932559	598.3837394185339	1.048692	19.797314	0.03417755	0.0188667	-0.0407152412	0.0570118075	-0.0650187955	-0.0400131333	0.0560366767	0.1593614895	0.1309592416	0.001340846	0.160947265	0.0227547165	-0.0213622765	0.0942444641	-0.0951465388	-0.0545603813	0.0633718853	-0.1365336204	0.0546454	0.1176116774	0.0283348478	-0.0520263234	-0.0405805714	0.0600287766	-0.0607411708	0.028147671	0.0203822959	-0.007208655	0.0340606134	-0.1562052874	-0.0731066576	0.0482395529	0.0775605665	-0.041278392	0.0500866692	0.0506223654	0.0241171409	0.0762732864	0.0902801628	-0.1381806728	-0.1322472822	0.0273401911	0.0459283694	0.1963838447	-0.0480575628	-0.049334473	-0.0288712402	-0.0170003447	0.0758774675	-0.0140350676	0.0461412266	0.0550781589	-0.0362880635	0.1059759741	0.0087031121	0.0473421979	-0.0248542613	-0.0790591135	-0.0247430056	0.1595691893	0.1676548586	0.0763198407	0.0799561081	0.0191912078	-0.0002374407	-0.0699996827	-0.1842600687	0.0882540277	0.0322160089	-0.1119529082	0.0956876448	0.0357869541	-0.0928118006	0.1172966964	-0.1016331099	-0.0379355253	-0.0213146477	-0.1102426544	-0.0176505328	-0.0880663416	0.003123861	-0.0924775139	0.0452524773	0.0269999862	-0.0528902668	-0.0006735667	-0.236960903	0.0484753873	0.023428994	0.0546825275	-0.1386393322	-0.0424472462	0.059558458	-0.0844332661	0.0714067091	0.0789007302	0.0656137576	0.0394947436	-0.0172864225	-0.0415110301	-0.0123463501	-0.0279525424	-0.0934389337	-0.0407594603	0.1043381515	0.0851718003	-0.0006456771	0.0295972325	0.0277379767	-0.0420818691	-0.0287664253	-0.1244498959	0.0495618058	-0.0130446259	-0.0215316967	0.1402288224	0.0851916578	0.0118330366	-0.0676152521	0.055614	0.0089080999999999	7.935424560999991e-05	0.0030929169959999	-0.0268905	0.0012688	0.00072309899025	1.6098534400000012e-06	-0.0486392	-0.0031957	1.0212498490000016e-05	0.00236577177664	-0.000850143	-9.621400000010004e-05	9.257133796019249e-09	7.227431204490001e-07	0.000427628	0.000319885	1.82865706384e-07	1.02326413225e-07	2.72363e-05	0.0	7.4181603769e-10	0.0
783.3125628837953	0.3978777682455074	0.1583067184640257	613578.5711715798	922.18682093725	4.6104008939415735	21.25579640285726	850428.5327103516	726.4992839737729	0.6341957378072038	527801.2096144047	0.4022042338528236	749.0063991299589	599.4326155683925	0.999337	18.865602	0.0585125999999999	0.0254849	-0.0507685982	-0.0103775747	-0.0789170379	-0.0200447734	0.0960812405	0.1032950408	-0.0175595422	-0.0826340134	-0.0330236816	0.1118411422	-0.0904249346	0.0301479145	-0.0113579984	-0.0467732116	0.0323350982	0.0307353588	0.0736648434	0.0377750028	0.0182434131	-0.0203630959	-0.1297804767	-0.008945455	-0.0429163833	-0.1096542764	0.1271133743	-0.0736624765	0.0392564389	-0.0066982677	0.019687673	0.0200960954	0.0282225041	-0.0450223185	-0.0788335874	-0.0916745242	-0.106853325	0.1495686879	-0.0243360138	-0.0896311024	-0.0306781492	0.0209510254	-0.1393079831	0.0241726105	-0.0330272056	0.0667702423	0.1593834567	0.0442287112	0.0658643809	-0.0024293603	0.0484805184	0.1713042416	0.0261063758	-0.0421185909	-0.034507026	0.0774138981	-0.1015533355	0.0366494468	0.0198509778	-0.0021076971	-0.0128201124	0.016699973	-0.0221793837	-0.1905708445	0.0204677371	0.0448203115	-0.0488975724	0.0187992287	0.0107527403	-0.1125809071	-0.0794268713	0.1297280391	0.0224786521	-0.0916278879	-0.0429378326	-0.0194750335	0.0861689386	-0.0693121862	0.0108762096	0.0445409421	-0.0210930241	0.0204883965	0.0806129255	0.0676206007	0.0451472213	-0.0575322498	-0.1150266889	-0.0838194906	-0.2124204725	0.0527963558	-0.0295300719	0.0315941917	0.1449921441	-0.0394580014	0.0933673178	0.0404248256	0.025288606	0.0791716237	-0.008412863	-0.1362482463	0.1753302999	-0.0816972589	0.0885604176	0.0772085572	0.0072017302	0.0453512991	-0.0074149848	-0.0134946227	0.038479854	-0.1504239555	0.1602949969	0.0950744375	-0.0755132423	-0.0644180519	-0.0559789204	0.146131722	0.0835859703	0.0071079182	-0.0732270951	0.0467021	-0.0089118999999999	7.942196160999988e-05	0.00218108614441	-0.034656	-0.0077654999999999	0.001201038336	6.030299024999997e-05	-0.0335212	0.015118	0.0002285539239999	0.00112367084944	-0.000568793	0.00028135	7.915782250000004e-08	3.23525476849e-07	0.000174634	-0.000252994	3.0497033956e-08	6.4005964036e-08	2.72363e-05	0.0	7.4181603769e-10	0.0
783.7568197194117	0.4442568356164429	0.1973641359919351	614274.7524566865	919.2615209245104	-2.9253000127396263	8.557380164534457	845041.743852444	726.4701018718844	-0.0291821018885229	527758.808913746	0.0008515950706321	748.8743332619043	593.8754349313834	0.980689	18.513563	0.05569824	0.0333125	-0.0474333453	-0.0642720501	-0.0423910324	0.1038971522	-0.0619252773	0.1237717729	-0.0676700441	-0.0056991744	-0.0352606121	0.1458741675	0.115183718	-0.1139082376	0.0161584595	0.023573603	0.0590736765	0.0913344515	0.1031710123	-0.1143569639	0.075925839	0.0054277506	-0.0197221233	0.0106101136	0.0027082674	0.0071241265	-0.0837848958	-0.1160317182	0.0018450387	0.1106092878	-0.0974357895	-0.0009086165	-0.051078083	0.0564612374	-0.0268812292	-0.0620611588	-0.0587115373	-0.0257249429	-0.1343257241	0.0235029189	-0.1462419017	0.0294109196	-0.0065496058	-0.1221379286	-0.0106208868	-0.0388081785	-0.1322385443	-0.0196844834	0.1147780446	0.0347683423	-0.0163956598	0.0269105802	-0.2408247846	-0.1348409116	-0.0074088632	-0.0840482907	0.0281232342	0.0162505554	0.0816087631	0.0098233608	0.0047062308	0.0765455378	0.1261068182	-0.1130254478	0.002918925	0.0641960318	0.1485312961	0.0628013503	0.015576706	-0.0170737009	-0.1147755444	-0.0039532871	0.1060371339	-0.0731478855	0.013874193	-0.1096500196	-0.0575911921	0.1237639551	-0.0316216236	0.0274254968	-0.0259582024	0.0963185973	0.1280977397	0.0488065629	-0.1579572523	-0.0559142318	-0.0802612879	-0.052120574	-0.1178925156	-0.0259851765	0.0578117595	-0.0231029791	-0.0992932451	-0.0238851713	-0.1142938103	-0.0237446802	0.0668693784	-0.1762948084	-0.1104939792	0.0089962743	0.1574996481	0.0357032264	-0.0332111448	0.0484124158	0.0780434536	0.0103233063	0.1838353628	0.0722542193	0.0467984738	-0.0051098886	-0.0980039586	0.050542014	-0.0930734647	-0.1299466798	0.1564762596	-0.0854692313	0.0819445778	0.0023706562	-0.0785574968	0.0467011	-1.000000000001e-06	1.0000000000020005e-12	0.00218099274121	-0.0198249	0.0148311	0.00039302666001	0.0002199615272099	-0.0624575	-0.0289362999999999	0.0008373094576899	0.0039009393062499	-0.000662818	-9.402500000000008e-05	8.840700625000014e-09	4.3932770112400004e-07	3.00622e-05	-0.0001445718	9.037358688399999e-10	2.090100535524e-08	2.72363e-05	0.0	7.4181603769e-10	0.0
784.0775545518733	0.3207348324615395	0.1028708327541318	614777.6115520458	916.9964726667866	-2.26504825772372	5.1304436098172586	840882.5308833288	726.3161662844223	-0.1539355874621151	527535.1734061005	0.0236961650873064	747.8439273947051	601.6964208446032	0.991773	18.722801	0.05162819	0.0299393	0.0113093747	-0.0495365971	0.0964898371	0.0481290564	0.0958806962	0.0826545859	-0.1067905386	0.0934139602	-0.0422329361	-0.0835759954	-0.1143182479	0.0236084409	-0.0085440437	0.0149889612	0.0774303473	0.087982624	-0.1147609111	-0.0495385187	-0.1066596435	0.0040274134	-0.0438218385	0.0769369565	-0.0352241747	0.0124149385	-0.0339416425	-0.0427008795	-0.0288746974	-0.1367131488	0.0512427432	-0.0983810566	0.0312142233	-0.0112415351	-0.0907445509	-0.0794945863	0.0324343187	0.0014180552	-0.0347647673	0.0771130769	0.0311071745	0.1080906346	-0.0151733049	-0.0752497027	-0.1174106135	-0.0383459374	-0.0539102915	0.0493613872	0.0103006426	0.0188900278	0.0845775824	-0.0684818221	-0.1474121924	-0.1065954889	-0.0473181347	-0.005445819	-0.0160236598	-0.0939303748	-0.0217008745	0.0399653842	0.0055346234	0.145168808	-0.0045324234	0.1348976357	0.0687156371	-0.143438706	0.0292340884	-0.0573323036	-0.020313828	0.183820453	-0.0240502271	-0.1419527513	0.0763841264	0.1029598119	0.0222994488	0.0612387977	0.048193472	-0.0650250683	-0.1283749622	0.0428856508	-0.0510085391	0.0268642075	-0.0506454558	-0.0297661465	0.0615892134	-0.1501601193	0.0790673059	0.0521732632	-0.0663928068	0.0927417714	0.0455665421	0.0687500836	0.065835516	0.0428169653	-0.0871962343	-0.017648537	-0.0140448344	-0.0893669096	-0.1407497716	-0.1255517372	-0.0523131763	0.0801119266	0.0753817773	-0.0219815232	0.0523595757	0.005289707	0.0338163238	0.0741242154	0.1349597883	0.0888839075	-0.1018210708	0.0281784158	-0.0075538369	0.1753556641	0.0282319543	-0.0939029647	0.0802681812	-0.0023706562	-0.0835859703	0.0467388	3.769999999999468e-05	1.421289999999599e-09	0.00218451542544	-0.0424435	-0.0226186	0.00180145069225	0.00051160106596	-0.0655824	-0.0031249	9.76500001e-06	0.0043010511897599	-0.000502078	0.00016074	2.5837347600000013e-08	2.52082318084e-07	0.000386262	0.0003561998	1.4919833264400002e-07	1.2687829752004e-07	2.72363e-05	0.0	7.4181603769e-10	0.0
783.3587670026171	-0.7187875492561488	0.5166555409656606	613650.9578398606	915.6302653786408	-1.3662072881458016	1.8665223541827052	838378.7828773602	726.4379586449512	0.121792360528957	527712.1077602438	0.0148333790832154	747.6250705963207	596.5883273862645	1.020892	19.272505	0.0272875	0.0155946	-0.0302516414	0.0929427935	0.0820247695	-0.0236721571	-0.1026277312	0.1007886262	0.0397137464	0.0613244632	-0.0529658863	-0.029874338	0.1506944315	0.0085552145	-0.0033774879	0.0359190164	0.063255892	-0.0131015466	-0.0694870385	0.0542297571	-0.0049016141	0.001173334	0.174909586	0.1644854437	-0.1064011071	0.13450959	0.127779361	0.0478071907	0.044202397	0.0938275266	0.0598489461	-0.1029130412	0.03885644	0.0459499658	-0.108623679	-0.0337712718	0.0087383874	-0.1726829975	-0.0487855612	-0.0635458418	-0.0164882435	0.1795383308	0.0750011431	0.0856518688	-0.0247615948	0.1366308817	-0.078735856	-0.0177087726	0.1498680076	-0.0949289482	-0.0448185357	-0.1027256908	-0.0398901512	-0.1022259677	0.0735679777	-0.0326700466	-0.0766214431	-0.0350434788	-0.0295259039	0.0371608615	0.0228905965	-0.0765338008	0.1183887482	-0.1015865081	0.0128981889	0.0195019411	0.2036892313	0.0291368288	0.0400123997	0.0247829276	0.1064972042	-0.1053479848	-0.0131619257	-0.080221557	0.0950886379	0.0458013885	-0.1265588393	-0.0311364508	0.071040993	-0.0380890375	0.0027730355	0.0164801	0.0204826268	-0.0654982221	-0.0684697143	-0.0415549475	0.0738354082	0.1170711288	-0.0139492721	-0.1285610506	-0.0027040639	-0.0121875481	0.1058521455	0.0578892588	0.0667258666	0.0973813631	0.0148052198	-0.0364467238	-0.1894016265	-0.0532601501	-0.0308382463	0.0800845796	0.1302658736	0.0181092833	0.1671691752	0.1107020681	-0.0219899982	0.0503515365	0.0742044281	0.0357263049	-0.1076420701	0.0775705308	0.0285676715	-0.075210085	0.1007135329	-0.0863766763	0.0785574968	-0.0071079182	-0.0882931893	0.0467415	2.7000000000013125e-06	7.290000000007087e-12	0.0021847678222499	-0.0302597	0.0121838	0.00091564944409	0.00014844498244	-0.0606455	0.0049369	2.437298161000001e-05	0.0036778766702499	-0.000343027	0.000159051	2.5297220601e-08	1.17667522729e-07	0.000342031	-4.423099999999999e-05	1.1698520496100001e-07	1.956381360999999e-09	2.72363e-05	0.0	7.4181603769e-10	0.0
783.2331508237345	-0.1256161788826375	0.0157794243970747	613454.1685492748	916.3475823029404	0.7173169242995527	0.5145435698865702	839692.8915924442	726.049922519545	-0.3880361254061881	527148.4899906373	0.150572034620247	748.386915397173	606.5111245563203	1.065724	20.118856	0.053355585	0.0263199	-0.0357806954	0.154242115	0.0463156723	-0.0595588851	0.0291096261	0.1382563226	0.0731962586	0.0921854987	0.1489283907	-0.0363044708	0.0253087832	0.0527061205	-0.0742123887	-0.0006345195	-0.0776206834	-0.0599742553	0.0038479805	0.0008097377	-0.0741807531	0.0543701926	-0.0063198045	-0.0198836521	-0.0848116191	-0.0564184484	-0.0351712646	0.0580261753	0.0025724666	-0.1550748588	-0.0543318642	-0.1079630676	0.0331854659	0.0328081162	-0.0127732719	-0.002637319	0.0660217352	-0.0531464539	-0.1091924747	-0.0027292195	0.0502167317	0.1581451538	0.0540078495	-0.0422445159	-0.0401041189	0.029873419	-0.1653228869	-0.024092339	0.0611437026	0.0441901708	0.0350222556	0.0873737651	-0.0052712333	0.0714657886	0.1480631402	0.0528897774	0.015090637	-0.0076040841	-0.0291683239	-0.0319457964	-0.0408613925	0.1307238338	-0.0035192955	-0.0149979238	0.1961027562	-0.0097981238	-0.0335822012	0.0938897154	-0.0935577129	0.0125018476	-0.0164005722	0.0750978238	-0.0713764217	0.1345738055	-0.0789346631	0.0087033434	-0.1016458636	-0.1203690127	0.0113367441	0.0130219878	0.0718331279	-0.0354704636	0.0620845427	-0.0530191349	-0.1455114604	0.0080244151	-0.0189305435	0.0587471448	-0.0773958865	-0.0332506871	0.0674011851	-0.024962682	-0.0462253071	-0.0034878445	-0.0827323104	0.0103454551	0.1335516321	-0.091674184	0.0880471615	-0.1702580971	-0.0303143949	-0.1118583898	0.0129910981	-0.0216714177	0.0124934296	-0.0195921564	-0.0316148636	-0.010797152	-0.0021997083	0.1013546923	0.0015725975	-0.0461279165	-0.1301449932	0.0068424494	-0.0317296651	-0.0997208633	0.0768132552	-0.0118330366	-0.092661062	0.0570854	0.0103439	0.00010699626721	0.00325874289316	-0.0346524	-0.0043926999999999	0.00120078882576	1.9295813289999996e-05	-0.072996	-0.0123505	0.00015253485025	0.005328416016	-0.000743032	-0.000400005	1.6000400002500005e-07	5.52096553024e-07	0.00035433	1.2298999999999958e-05	1.255497489e-07	1.5126540099999898e-10	0.000140302	0.0001130657	1.9684651204e-08	1.278385251649e-08
782.465582830064	-0.7675679936704682	0.589160624907308	612252.3883135918	917.2997443469848	0.9521620440443712	0.9066125581187552	841438.8209790436	725.6136071814556	-0.4363153380894573	526515.1069268837	0.1903710742521174	748.2214260425693	596.3509824706312	1.10244	20.811975	0.087910155	0.0408608	-0.0663294394	0.0093415968	-0.0522593613	-0.0482277498	0.1819157154	0.0595011904	0.065266253	-0.0712142978	-0.117565879	0.0266441981	-0.026935608	0.1187605597	-0.0725637267	0.0948181807	-0.0096910094	0.0089177115	0.0255449745	0.0585907624	-0.0590493764	-0.0884603165	-0.1669660306	-0.0057689385	-0.0630331624	0.0772279759	-0.0722557354	0.0458480204	0.0354490647	0.0535426307	-0.0669686853	0.0614664212	0.1122084881	-0.0713332758	0.0383515814	-0.0531937817	-0.0497141354	-0.1064838003	0.0485729261	-0.0935241533	-0.0197773883	-0.0528575768	0.0688931007	0.1187564898	-0.0471681761	-0.0095916239	0.1983530717	0.0977316791	0.1418942844	-0.0158836492	0.01671306	0.105848299	0.0363867711	-0.0755500181	0.0360395323	-0.1087955922	0.0447981928	0.0808415104	0.0124187805	-0.0314510957	-0.0779272155	-0.0591717319	-0.0816107412	0.0458000056	-0.0610477716	0.0267633398	-0.0643297874	-0.0186146017	-0.0508146773	0.1396868238	0.0498278721	0.0143835219	-0.0463626413	-0.1554400735	-0.0544183761	-0.0515416804	0.0374719807	-0.1465784561	0.0020034995	0.0124556444	-0.0271571813	0.0361792741	-0.0358560756	-0.0255585881	-0.0708463086	0.0539976715	-0.0137762614	-0.0748774679	0.0496048901	-0.0799509922	-0.0256979808	0.069044327	0.0629615444	0.0468929558	0.197939461	0.0236651068	0.1156556988	0.1218384163	0.0393055666	0.0172807766	0.0038052686	-0.0434431669	-0.0747587392	0.0112524547	-0.0798505302	0.0628052663	-0.0104348034	0.0646500996	-0.0051958485	0.0362530094	0.0824715907	-0.0510891661	0.0230366322	-0.0066879811	0.0365594737	-0.0244864137	0.0750362016	-0.0165379384	-0.0966728009	0.0554186	-0.0016668	2.77822224000001e-06	0.0030712212259599	-0.044741	-0.0100886	0.002001757081	0.00010177984996	-0.0438641	0.0291319	0.00084866759761	0.00192405926881	-0.000236144	0.000506888	2.5693544454400004e-07	5.5763988736e-08	3.38266e-05	-0.0003205034	1.14423886756e-09	1.0272242941156e-07	2.72363e-05	-0.0001130657	7.4181603769e-10	1.278385251649e-08
782.714161801592	0.2485789715279907	0.0617915050859136	612641.4590847688	918.9400451970974	1.6403008501126806	2.6905868788803824	844450.8066668435	725.8359490489329	0.2223418674773256	526837.8249317651	0.0494359060333046	747.8086842914099	590.0940480339024	0.986936	18.631491	0.089750405	0.0403129	-0.0824581688	-0.0080780057	-0.1179008322	0.0400268017	0.0227133457	0.1099435701	0.0624778909	-0.138791545	-0.0591126125	0.1550032457	0.0092030029	0.0684245259	0.0754650319	0.2511924779	0.0576153695	0.0795426177	-0.095116666	-0.0238847805	0.0443623683	0.0211718936	-0.0602565082	0.0150934258	0.0220469274	0.0873073619	-0.014858828	-0.0133388174	0.0113746953	0.1141042814	-0.1545302298	-0.0156699056	-0.011410368	0.0247376295	0.0314200735	0.040574203	0.1005313028	-0.0435202266	0.1417517555	-0.07957112	0.0396494469	0.0186917132	-0.0121619987	-0.0352775184	-0.0431646908	0.0760181965	-0.0363111675	0.0506553007	-0.042840979	0.0382817317	-0.055121983	0.0687036579	-0.0735406107	0.003522923	0.1244094786	0.0769954274	0.0466036623	0.15147851	-0.0302410359	-0.048592499	-0.188540564	0.0261676318	-0.0344723865	-0.1589541854	0.0108830096	-0.0270209733	-0.0087711723	-0.0058334802	-0.0854349643	0.1039644182	0.0368663997	-0.0405774823	-0.0116659465	-0.0923488256	-0.0481474705	-0.2186161903	-0.0849505672	0.0844713581	0.0239085715	0.0767008545	-0.0201056744	0.0108852822	-0.0443336474	-0.0130980003	0.140009759	-0.0212510989	0.0955356476	0.0998010048	-0.0300508084	0.0057441507	0.019024802	0.0672756917	0.1136655449	-0.1372799749	0.0391039517	-0.0040643263	0.060593887	-0.1224217197	0.0771451891	-0.0519242162	0.0418290998	-0.0698899521	-0.166062563	-0.001988537	-0.0246530337	-0.1295558025	-0.0481107065	0.0731397263	-0.0587736239	0.0291406995	-0.0548053971	0.0011700422	0.0553473659	-0.0705406682	0.0997153378	-0.0017772394	0.0732270951	-0.0212145853	-0.1003129872	0.0630236	0.007605	5.783602500000001e-05	0.00397197415696	-0.0174592	0.0272818	0.00030482366464	0.00074429661124	-0.0611002	-0.0172360999999999	0.0002970831432099	0.00373323444004	-0.0007214409999999	-0.0004852969999999	2.3551317820890295e-07	5.204771164808558e-07	0.000138438	0.0001046114	1.9165079844e-08	1.094354500996e-08	0.000189878	0.0001626416999999	3.6053654884e-08	2.6452322578889998e-08
783.3427696244231	0.6286078228310998	0.3951477949244554	613625.894722862	920.3353014967564	1.3952562996589677	1.946740141738035	847017.0671811255	726.0218562039051	0.1859071549722557	527107.7356857639	0.0345614702698783	748.2870998417125	593.1594973411	1.056323	19.941372	0.0546433499999999	0.0285302	-0.0374472645	-0.0811722694	0.0092101703	0.1045859434	0.1056013589	0.1059260648	-0.105337544	0.0600563417	0.1090386051	0.0612242349	-0.1178166307	-0.0433794678	0.0470756705	0.0580731766	0.1168864415	0.03222713	-0.0038435115	0.0428307028	-0.1089087042	0.062537602	0.0472695117	-0.1777868582	-0.0621357912	-0.0886498202	0.0232397879	-0.1104333914	-0.0689024625	-0.0617684564	0.0106257553	0.1187856666	0.1674091166	-0.0488270847	-0.0405483795	-0.0695228889	0.057219494	0.0171984985	0.088329702	0.0595741046	0.0576558781	-0.028831559	-0.0821136807	-0.0528498063	0.1360924528	0.0521823225	-0.0381260192	-0.0777613411	-0.0618414924	-0.055877691	-0.001112961	-0.048253868	-0.0579052303	0.2197785014	-0.0833274987	-0.0906276512	0.2488571036	-0.0309582369	0.0083786448	-0.0068612128	-0.0606709307	-0.0589145575	0.0731371599	-0.1210208329	0.0348776714	0.1475827887	0.1430817337	-0.0280743306	-0.2053214642	-0.0959376056	-0.0146841664	-0.0020831474	0.1123714142	0.1343409478	-0.0417591309	-0.0824224486	0.0163427639	-0.082160107	0.0371149993	-0.0855082516	-0.0468824753	0.1299705569	-0.1038562381	0.1443867716	0.0801081269	-0.0107987007	0.0241689551	-0.0121011228	0.091883847	0.0537413223	0.0011187477	0.0152907257	-0.1140652751	-0.1280388202	-0.0003756403	-0.0830936012	-0.085889525	0.0887241616	0.2058542522	-0.1067026258	0.0281781579	0.1621005045	0.0118481028	-0.0300208416	0.009865419	-0.0515276291	-0.0675446983	-0.1833793223	-0.0440279311	0.0180168385	-0.1707120775	-0.0730224692	-0.0423557803	-0.1394348031	0.067789628	-0.043478565	0.0713867084	-0.0258549876	-0.1035676303	0.0634864	0.0004627999999999	2.1418383999999937e-07	0.00403052298496	-0.0402965	-0.0228372999999999	0.0016238079122499	0.0005215422712899	-0.0524284	0.0086718	7.520011524000001e-05	0.00274873712656	-0.000409687	0.0003117539999999	9.719055651593767e-08	1.67843437969e-07	0.000215748	7.731e-05	4.6547199504e-08	5.9768361e-09	0.000254243	6.436500000000004e-05	6.463950304900002e-08	4.142853225000005e-09
