global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
817.2926849384012	4.964209655246691	24.64337750124447	667967.3328538206	931.9592212821634	2.3035449684662126	868547.9901328564	5.306319421746005	774.2370627658513	0.3508676695468011	0.1231081215332032	599443.0293602928	768.0992230989182	664.5526898646037	1.339709	27.773338	0.12087021	0.0796000999999999	0.0588935619	0.0553648059	0.039368087	0.0212557821	0.0534936797	-0.0148242761	0.0253385122	0.0643362163	0.0607360021	0.1240626814	-0.0418253286	0.0078751014	-0.0575722578	-0.0524861741	0.0591825451	0.0250157988	-0.0581908945	0.1045067523	-0.0481301911	-0.0026112014	0.015901622	-0.0297948339	0.0298120667	-0.0973543216	0.0931881158	0.0557150316	0.093673842	0.0105413593	0.0480544901	0.0156631569	-0.0077656616	-0.0716314731	0.0722672601	-5.60882e-05	0.0474116304	0.0484013288	-0.1445131048	-0.0042593989	0.0825442067	-0.0817839871	0.043000502	-0.0391506514	0.0620797905	0.0134035398	-0.0032072176	0.0175338877	0.0442423868	-0.1054640609	0.0068884793	-0.0301990827	0.1113873592	0.0696194103	-0.0661677533	-0.0497029302	0.0500825229	0.0676191859	-0.0240479675	-0.1738813281	-0.0488954106	0.021668039	-0.0387989116	-0.1085489061	0.0288041047	0.0152665057	-0.0481573275	0.1153396241	0.0019999297	-0.000901495	-0.070273904	0.0016128266	0.0273275718	-0.013929195	0.0317683189	0.0377869632	-0.0762736724	-0.0428285201	0.009961379	0.0385537298	-0.0776428728	-0.017644724	-0.0480539592	0.1411945054	-0.1305925852	-0.021458073	-0.0203492443	-0.1286485449	-0.0398686492	-0.0496945171	-0.0457515948	0.1032371403	-0.0744830029	-0.0740843271	-0.0058723972	0.0015267554	0.0013006887	-0.0283546068	-0.0449444486	0.0904071049	-0.0306042047	0.0882396182	-0.0018725922	0.1005382114	-0.0062002367	-0.0651714768	0.0270022585	-0.0920806864	0.1100981991	0.0373027058	-0.1072089436	-0.056229624	0.0723384918	0.0867609543	0.0165379384	-0.0617435365	-0.019728	0.0032907	1.0828706490000003e-05	0.0003891939839999	-0.0088623599999999	-0.0064563799999999	4.168484270439872e-05	7.854142476959824e-05	-0.00871413	-0.03299353	7.59360616569e-05	0.0010885730218609	0.000858915	0.00142064	2.0182180096e-06	7.377349772250001e-07	-7.71533e-05	0.0	5.9526317008900005e-09	0.0	8.1481e-05	-0.0001419519999999	2.0150370304e-08	6.639153361e-09
813.4564958996519	-3.83618903874924	14.716346341019811	661711.4707213405	927.9403514091196	-4.018869873043855	861073.2957732803	16.151315056459527	774.8338701231605	0.596807357309217	0.3561790217384113	600367.5262900348	768.5589545395604	649.9588124440097	1.12711	23.365965	0.107934685	0.059384	0.0837761644	-0.0115273599	-0.0550095013	-0.1971381523	0.1306769459	-0.0122136612	-0.0672568136	-0.0057476206	-0.0529969344	0.0632639488	-0.0364354354	0.1990911813	-0.0414746869	-0.1732595188	-0.0160757934	0.0750156622	-0.0283258208	0.0474989284	0.0189854524	-0.0955909806	-0.0323347055	-0.0567790335	0.0549481507	-0.0703325416	-0.0885972624	0.0964156344	0.0969796937	0.0347372291	0.2140184208	0.1437252771	-0.0656781104	-0.1526719188	0.0141936749	0.0812993994	0.0869278628	-0.0398892513	0.0876812909	-0.0734097173	0.1720493236	-0.1592420685	-0.0728369523	0.0008744817	0.1775302919	0.0093013916	0.0501593359	0.0277197219	0.060086239	-0.0382836616	0.0160445137	0.0709185477	-0.0736976632	-0.0873615491	0.0950094625	-0.0653770321	-0.0060871301	0.013669851	0.005322069	0.0171434525	0.0920272322	-0.0796809135	0.00234621	-0.0075823451	-0.071030143	-0.0296676708	0.1382861552	0.0383424917	0.0427545024	0.02492433	0.1198608615	-0.0239559203	0.0967433514	-0.0025836137	-0.055224724	0.0267652796	-0.019475141	0.1037110775	0.0549368841	0.0708808546	-0.0566286298	0.1000114317	0.0993653006	0.2407706795	-0.2076911619	-0.0253351529	0.0522878887	0.0861075289	0.0252024842	-0.1983368725	-0.1944793123	-0.0168970542	0.0299656803	-0.160352703	0.0732686942	0.1161202806	0.0534292484	-0.0421304307	-0.085962009	-0.0075409363	-0.1040409171	-0.0187557737	-0.0019825675	-0.1332209031	-0.1092425224	-0.0045183962	-0.0334258471	0.1371464052	-0.0522126182	0.0145367877	-0.0859048546	-0.0144274895	-0.082497407	0.0851916578	0.0118330366	-0.0676152521	-0.0207026	-0.0009746	9.49845160000005e-07	0.00042859764676	-0.0264493	-0.0175869400000001	0.0003093004585636	0.0006995654704899	-0.0472141	-0.03849997	0.00222917123881	0.0014822476900009	6.94609e-05	-0.0007894541	6.2323777600681e-07	4.82481662881e-09	0.000110646	0.0001877993	1.2242537316e-08	3.526857708049e-08	4.12709e-05	-4.02101e-05	1.61685214201e-09	1.7032871868099996e-09
816.3405822865931	2.884086386941135	8.317954287339171	666411.9462880138	936.2592153571802	8.318863948060653	876581.3183412427	69.20349738634327	775.5536119712575	0.7197418480969873	0.5180283279020667	601483.4050416639	769.9552054605264	657.7569772638997	1.282609	26.589592	0.1118328549999999	0.05568	0.0818690005	0.0239505892	-0.0094312946	0.173098877	0.1557577998	-0.1421739583	-0.0848758072	0.0938190841	0.115567102	-0.0897426666	-0.1353470722	0.0417670658	0.0615142525	-0.029723917	0.0888980204	0.0064550639	-0.2025534873	0.0082030411	0.0260026707	-0.0475946049	0.0705954705	-0.0784574146	-0.0313215887	-0.0720762978	0.0385940725	-0.0775166965	-0.0508174754	-0.0918844807	0.0798164103	0.0477570766	0.0623811287	-0.2205636926	-0.0039242774	-0.1364283437	-0.1277814427	-0.0874037568	0.0093270119	-0.1644850924	-0.1689012506	0.0408471904	-0.114391253	-0.0748644278	0.0286040461	-0.0456206801	0.1030978436	-0.0336681868	0.0080298811	-0.0997506271	0.0404927165	-0.0182575472	0.0599740839	0.0563103931	0.1209839028	0.1020231487	0.1279962254	-0.1557974304	0.012281028	-0.0017149389	0.0505511506	0.028568423	0.1611469295	-0.0283924319	0.1341308729	-0.0085363761	-0.1110080385	0.0363705992	0.0034005237	0.0884215485	-0.0099134619	-0.1652659303	-0.0527240247	-0.0560461991	0.14241462	-0.0358010984	0.0526696632	-0.0766709811	-0.0193312509	0.169501871	-0.0067754866	0.2466584805	0.1164568169	0.0358688176	0.1128418795	-0.0216942656	-0.093933418	0.0918631013	-0.0991593521	0.0278690746	0.0106536798	-0.0664576729	0.0514862505	-0.1138844415	-0.04339038	-0.1741637515	-0.0043942133	0.121234659	0.019454991	-0.0034697587	0.246158369	-0.0081359411	-0.0119889226	0.0893363203	-0.0949024783	0.1338218547	0.0954427202	0.0656063382	0.1032777563	-0.0256779714	-0.0402231102	0.0214457473	0.008689601	0.0835859703	0.0071079182	-0.0732270951	-0.011079	0.0096236	9.261367696000002e-05	0.000122744241	0.0113091	0.0377584	0.0014256967705599	0.00012789574281	-0.0294062	0.0178079	0.00086472459844	0.00031712130241	0.0007294759999999	0.0006600150999999	4.35619932227878e-07	5.32135234575854e-07	-7.71533e-05	-0.0001877993	5.9526317008900005e-09	3.526857708049e-08	-4.37738e-05	-8.504469999999999e-05	7.232600998089998e-09	1.9161455664399997e-09
819.4553699194611	3.1147876328680013	9.701901997867449	671507.1032898407	932.9973270036352	-3.2618883535450323	870484.0121959281	10.63991563099272	777.4866719914689	1.9330600202114283	3.736721041739808	604485.52512437	770.5615358496311	670.1214617988616	1.214862	25.185144	0.104235986	0.0503095	0.0006448629	-0.0614633455	0.0777915336	-0.0197560029	0.0594616175	0.1292034273	0.0519187029	0.0645706213	-0.0216861379	0.0510693675	0.0900362826	0.0080122978	-0.1257052847	-0.0420827304	0.1021144265	0.1944133752	0.03869559	-0.0749034907	-0.1092437169	0.0829732048	0.0436143908	-0.0240934158	-0.0125881263	-0.038309054	-0.0725515048	0.0936802217	0.0033241554	0.0746661286	0.0685388715	0.1372395932	0.0852129852	-0.0261133596	-0.0736401484	-0.0030111425	-0.0350807919	0.0413640801	0.0448736444	-0.2138380691	-0.0747918042	-0.082153979	0.0904227974	-0.1013566534	-0.1665664601	-0.0237575954	-0.0039192612	-0.0217437013	-0.0740302259	-0.0375695802	0.1394309116	0.035087921	-0.019498563	0.0620480192	-0.1008744671	-0.1013929469	-0.0032704177	0.1253347571	-0.0079976991	-0.0244734017	0.0276012041	0.0360691505	0.1192011544	-0.0725345264	-0.0129629023	-0.0257425462	0.0300962585	0.013451356	-0.1285009663	0.0405901437	-0.1146993351	0.0581706504	0.0816986652	0.0023086681	-0.0713543199	0.0210767874	-0.0850121146	0.1537982281	0.1309785903	0.0378255933	0.0782117227	0.1126260202	0.1203343041	0.042159326	-0.0200341308	0.014144947	0.0135828716	0.1224525117	0.0219364276	0.1227189176	-0.0982625777	0.0442047244	0.0931604086	-0.0823314285	-0.0505921843	-0.1026920808	-0.0110809848	0.0875048573	0.0435242068	0.0534280687	-0.038617703	-0.003698613	-0.0691849233	0.2346542304	0.07048195	0.0226076109	0.0407502482	-0.1159241111	0.1092626752	0.006936466	0.0398936469	-0.0415621045	0.1103380519	0.0819445778	0.0023706562	-0.0785574968	0.000145606	0.011224606	0.0001259917798552	2.1201107236e-08	-0.0148684	-0.0261775	0.00068526150625	0.00022106931856	-0.0579586	-0.0285524	0.0033591993139599	0.00081523954576	0.00131007	0.0005805940000001	3.370893928361161e-07	1.7162834049e-06	6.95304e-05	0.0001466837	4.8344765241599995e-09	2.1516107845690003e-08	-8.21257e-05	-3.83519e-05	1.47086823361e-09	6.74463060049e-09
820.0334415445038	0.5780716250427531	0.3341668036795693	672454.8452513232	937.9792129871868	4.981885983551592	879805.0039960623	24.81918795310781	777.957645904316	0.4709739128470573	0.2218164265824675	605218.0988209851	772.9464191202444	675.8419745253381	1.144084	23.717854	0.083965046	0.0482528	-0.0172684137	0.1619663422	0.0187672466	0.058820488	0.1072771726	-0.0601982761	0.0292184571	-0.0732213929	0.0301491055	0.0663893529	-0.0885462405	-0.0245299887	0.0228578152	0.0030405822	0.0545568774	-0.0100131646	-0.1109173393	-0.1184349391	0.1135916333	0.016308796	-0.0104126172	0.0488434974	0.0624715172	-0.0557527518	-0.0222443834	0.0194387505	0.0802900163	-0.0728725477	0.2393020376	0.1370844712	-0.0429939623	0.1033964501	0.0128482136	-0.0494426928	0.0945428568	0.0162990853	-0.1324569557	-0.0949353838	-0.0882974214	0.0579890649	-0.1281871204	0.1259541385	0.1815389298	-0.0728343097	-0.1139628746	0.130697337	-0.0510932818	0.0575562708	-0.0596401751	-0.0056996423	-0.1746638415	0.1200794868	0.0863565224	-0.0653132714	0.078985561	-0.0234236783	-0.0479400902	-0.1123337408	0.0814992531	-0.0063980426	-0.0460574996	0.0063898987	0.009274252	0.0436596583	-0.0051019307	-0.1301983198	0.0187806077	-0.0690981244	0.0083286523	-0.0470760648	-0.0253499399	-0.0767536729	0.0048898006	0.0622491661	0.0297058887	-0.0592849541	-0.0184950054	0.1457287733	0.0303618938	0.12700402	0.1738472772	-0.0486134199	-0.1882799636	-0.1048356374	-0.0212185075	0.012774537	-0.1658714797	-0.0003115712	-0.1016661261	-0.1018991486	0.0360398277	0.0473839283	0.1492764283	-0.0052064133	0.1768916151	-0.0821164373	0.0778359678	0.091946053	0.0713546319	0.0882492568	-0.014155271	-0.1149056542	0.0699860308	-0.0801988998	0.0345648371	0.0913890769	-0.1210596669	0.0463332891	0.0422685509	-0.0583817172	-0.0009026474	0.0802681812	-0.0023706562	-0.0835859703	-0.00323065	-0.003376256	1.1399104577535998e-05	1.04370994225e-05	-0.0387081	-0.0238397	0.00056833129609	0.00149831700561	-0.0653154	-0.0073567999999999	0.0042661014771599	5.4122506239999954e-05	0.00051697	-0.0007931	6.2900761e-07	2.672579809e-07	-7.71533e-05	-0.0001466837	5.9526317008900005e-09	2.1516107845690003e-08	-3.40636e-05	4.80621e-05	2.30996545641e-09	1.1603288449599996e-09
818.1251700487902	-1.9082714957136204	3.641500101353098	669328.7938673618	933.7256201623604	-4.253592824826342	871843.5337475846	18.093051919414137	777.119754017431	-0.8378918868850178	0.7020628141077355	603915.1120841125	771.6906534382666	671.187973823638	1.238161	25.668159	0.11370993	0.0680366	-0.0078585821	-0.0867342302	-0.0881443087	-0.0778107871	0.0111167334	0.0332828075	-0.0080582689	-0.0210367647	0.017146655	-0.0497155357	0.0793681389	-0.0167789296	-0.0005849698	-0.0520049269	-0.0397752702	0.181586721	-0.0558193098	-0.0548321496	0.0178176936	0.012342056	0.0206897539	0.0855097308	-0.0160894429	-0.0861590638	-0.1199384475	0.1619197712	-0.1200724343	-0.1721677148	0.1433884584	-0.0652499778	0.0322218745	-0.0092512059	-0.0182694723	-0.0028968203	0.0867133744	0.0568632334	-0.047251156	0.0163333169	-0.0282149337	0.1125595984	-0.1138999212	-0.013162271	0.0476920916	0.0413672234	0.0135937383	-0.1115525597	-0.0655475762	-0.0406790157	-0.1295097051	0.0090559696	-0.0187860318	0.031494405	-0.0956337175	0.1454871849	-0.1934355125	0.0206304756	-0.0653112014	0.0549857192	-0.059572086	-0.0658027917	-0.1314279684	-0.0299807963	-0.1202390193	-0.110526322	0.0470856819	-0.0537609017	-0.0228907361	0.0621243239	0.0111823656	-0.0429456984	0.0685606972	0.0120083237	-0.2013004034	-0.1720008805	-0.0094624107	0.0008488238	-0.0426680897	0.007264668	0.0532487109	0.1335308348	0.1289625916	-0.0992354403	-0.0896850954	0.0912925444	-0.087741851	-0.033962273	-0.1006145116	-0.067713083	-0.0810141036	-0.0640545586	-0.1687816175	0.1110805138	0.0208107833	-0.0345475052	-0.0531577477	-0.0335759298	-0.1277773779	0.0526843513	0.0603453238	0.0294820375	0.0236532292	-0.0669534699	0.0781205412	0.0434438946	-0.0563777082	-0.1562824688	-0.1736472372	-0.1399771332	-0.0691634958	0.0776603689	0.0196668478	0.0785574968	-0.0071079182	-0.0882931893	-0.00277336	0.0004572899999999	2.0911414410000002e-07	7.6915256896e-06	-0.0068891	0.031819	0.001012448761	4.7459698810000006e-05	-0.0906316	-0.0253162	0.00821408691856	0.00064090998244	0.00158534	0.00106837	1.1414144568999995e-06	2.5133029156e-06	-7.84755e-05	-1.322199999999999e-06	6.1584041002500015e-09	1.7482128399999972e-12	1.8593e-05	5.265659999999999e-05	2.7727175235599993e-09	3.45699649e-10
816.4952546768142	-1.6299153719760398	2.656624119803792	666664.5009097556	933.3212664107016	-0.4043537516588458	871088.5863344758	0.1635019564805835	775.4464449602124	-1.673309057218603	2.7999632009698097	601317.1890014317	770.5985433037905	673.5613965989643	1.184412	24.553896	0.08604257	0.0470995	0.0507823816	0.0805252767	0.0522578196	0.0350733875	0.0617190861	-0.1922261383	-0.0678281065	-0.004168876	0.0690794815	0.1039906008	-0.0305229569	-0.1837724198	0.0775389589	0.0030295882	-0.0188590517	0.0427963519	-0.0224390073	0.0401481244	0.0615384674	0.1949885319	-0.0040706273	0.0365468264	-0.0489659681	-0.0318904248	0.1573905229	0.1106807217	0.0073825013	0.0605916508	-0.0812813825	0.0864112817	-0.0029645489	0.0627687349	0.1063557342	0.1010269853	-0.1408292064	-0.0294224632	-0.0709913996	-0.1476543678	-0.0018848403	-0.0690216286	-0.073770351	-0.0665767829	-0.0798268084	0.0490013894	0.0729559206	0.0054639258	0.0355637665	-0.0344115845	0.1668025087	0.0974204853	-0.0122988797	0.0172704993	-0.0063879725	-0.1245892146	-0.1456572339	-0.0502012398	0.054737289	0.0384377459	0.110593835	0.2385408612	-0.0466262839	-0.0190517643	0.1312975337	-0.0173440951	-0.112859844	-0.0463679028	0.1242434633	-0.0215319749	-0.1373323571	0.0806702576	-0.0881697198	0.0043672836	-0.0506441414	-0.0194535249	-0.1031327024	-0.0751734003	0.0357981578	0.0588684466	-0.0523890158	-0.0221752927	-0.0735309698	0.0035234561	-0.0504380608	-0.0256992665	-0.0352874943	-0.0900038487	0.0346860741	0.1600716031	-0.0975812268	-0.0283993904	0.080210842	-0.2356034422	0.0125478722	-0.0811510427	0.0259818064	0.0505799089	-0.0145531072	0.0452615753	-0.0297141934	-0.0480932473	-0.0995099591	0.0573393454	0.0100059298	0.1605980195	-0.1206181706	-0.0587508262	0.046311855	0.0939355193	0.0317291402	0.0768786887	-0.0041486325	0.0768132552	-0.0118330366	-0.092661062	-0.0154091	-0.01263574	0.0001596619253476	0.00023744036281	-0.0464523	-0.0395632	0.00156524679424	0.00215781617529	-0.106897	-0.0162654	0.011426968609	0.0002645632371599	0.00189694	0.0003116	9.709456e-08	3.5983813636e-06	-0.000106336	-2.78605e-05	1.1307344896000002e-08	7.7620746025e-10	3.06971e-05	1.2104100000000002e-05	1.4650923681000004e-10	9.4231194841e-10
816.394212176779	-0.1010425000351915	0.0102095868133616	666499.5096757436	932.0497417538462	-1.2715246568553766	868716.7211034114	1.6167749529911832	775.4435224378087	-0.0029225224036508	8.54113719984128e-06	601312.6564907563	769.8629469829779	656.9434247110906	1.077797	22.343662	0.042687345	0.0202027	0.0670794629	-0.0432041826	-0.103395702	0.0513334849	0.0519772344	0.0273341225	-0.0026041436	0.078397171	-0.0375875901	0.0354194681	0.0446085538	0.0256288953	0.176404096	-0.0478377742	-0.0530931556	0.0094619061	-0.0865586874	0.0332325852	-0.0746978976	-0.0584002106	-0.0112551614	0.0754329714	-0.0054388538	0.0067666095	-0.0206668407	0.2337928923	0.0279638405	0.1020488115	-0.1120016183	0.0126756308	-0.0037340518	-0.0050814778	-0.0075291517	-0.0108360165	-0.0054174587	0.0781588357	0.2018193354	-0.0436535042	-0.0947420937	-0.1006872063	-0.0070043436	-0.0441075787	0.0308344648	-0.1018057663	0.0564495008	0.0894585932	0.1524469772	0.0786736359	0.0312700309	-0.0510030147	0.0776031238	-0.0282522452	-0.0381686215	0.0408690653	0.0430599543	-0.1108049913	-0.0281305781	0.021208983	-0.050527927	-0.1787538293	-0.0505729607	0.092591439	-0.1505782134	0.0735600938	0.0105101853	0.0501969993	-0.023594258	-0.0054031785	0.1191955253	0.0937270561	0.0033027349	0.040860611	-0.0487640745	-0.0755560497	-0.0023556751	-0.0450324819	-0.0473479424	-0.0069375823	-0.0190844096	0.0346104962	-0.1092171982	0.0660842851	-0.0334857074	0.0374042877	0.0209588523	0.1344246277	0.014183956	0.0155529363	-0.0953725497	-0.2274575336	0.0411097919	-0.1427974534	0.0772452227	0.1274208084	-0.0203941636	0.0963788083	-0.0462799704	-0.2232954328	-0.0660033414	-0.0069623218	0.0208746862	-0.0052338718	-0.0261777669	-0.0389696599	0.1146273391	0.0171740932	0.0189357468	-0.0506780119	-0.0463927923	0.028814142	-0.189191658	0.0750362016	-0.0165379384	-0.0966728009	-0.0106876	0.0047215	2.229256225e-05	0.00011422479376	-0.0338717	0.0125806	0.00015827149636	0.00114729206089	-0.10061	0.006287	0.0101223721	3.952636900000001e-05	0.00163867	-0.0002582699999999	6.670339289999996e-08	2.6852393689000003e-06	-1.70223e-05	8.931370000000001e-05	2.8975869729000007e-10	7.976937007690003e-09	6.50783e-05	3.4381199999999995e-05	1.1820669134399994e-09	4.235185130889999e-09
818.2921366657934	1.897924489014372	3.6021173660004644	669602.0209290694	938.6609962276888	6.611254473842564	881084.4658391571	43.70868571790332	775.7021656705357	0.2586432327269676	0.0668963218354563	601713.8498259592	770.3754091678376	670.5128686066589	1.041842	21.598299	0.0784872249999999	0.0478229	0.0432350507	0.0170603432	0.1007705155	0.0384405555	0.1121679863	-0.1033580386	-0.0009199853	0.0357378054	-0.0058470271	0.026878157	-0.1795318965	-0.0210918382	0.002643821	0.0036970941	-0.007079085	-0.0501267456	-0.0753498314	0.0411860438	0.0975113881	-0.0306457551	0.0627926928	-0.0543736015	-0.0202156069	0.0306736786	0.1480668879	-0.0141156639	-0.0748060593	0.0427392102	-0.0514647599	-0.0416140136	0.1567120852	0.0332005018	0.1197609505	-0.0778460731	0.0930797005	0.0125196862	0.0643036053	-0.1717753088	0.1006949589	0.0886831162	-0.0834333204	0.0047897683	0.090821549	-0.1264710548	-0.0566081785	-0.1360146965	-0.093135949	0.0272949073	0.1537595979	-0.0273068647	-0.0164855424	0.0702757767	-0.0681080798	0.030763869	0.02765874	-0.0053112843	0.1352017763	0.1068699667	-0.0267197979	0.1169271138	-0.049871759	0.0520735658	-0.1437600397	-0.0679855105	-0.0787554976	0.0332479996	0.0950476378	-0.0773089592	-0.0246036137	-0.0995254191	-0.0554018815	0.0212631102	0.1216510369	-0.0895284863	-0.107076048	-0.1381455277	0.0359567919	0.0656865	0.0581237196	0.0129837582	-0.0428849436	-0.116216967	0.1037074445	0.0951363571	0.1724942555	-0.0226334587	-0.1028640192	0.0749513973	-0.2098430209	-0.0046270568	-0.0164125953	0.0209768354	0.0180881327	0.1119534523	0.0436329476	0.0592007522	-0.0555509425	-0.0570594386	-0.0003055138	0.0184883246	-0.0266766216	0.1465656865	0.0218523894	0.1321436708	-0.022148695	0.0213144371	-0.1294706529	0.0473719876	-0.0265389477	-0.0129530455	0.0525917487	0.0732270951	-0.0212145853	-0.1003129872	-0.00627233	0.00441527	1.9494609172900007e-05	3.93421236289e-05	-0.0263011	0.0075705999999999	5.731398435999995e-05	0.00069174786121	-0.105605	-0.0049949999999999	0.011152416025	2.4950024999999995e-05	0.000746696	-0.000891974	7.956176166760001e-07	5.57554916416e-07	0.000199283	0.0002163053	3.9713714089e-08	4.678798280809e-08	-5.67695e-05	-0.0001218477999999	1.4846886364839996e-08	3.22277613025e-09
818.7641368104213	0.4720001446279411	0.2227841365287973	670374.7117269143	936.7367026952046	-1.924293532484171	877475.6501762841	3.702905599160409	776.7689334853422	1.0667678148065534	1.137993570707149	603369.976027956	770.9861947601232	663.5235460597552	1.098982	22.782858	0.1175888949999999	0.0637183	0.0322469597	-0.0381877972	-0.102543811	0.108935853	-0.0046509493	0.0210862641	0.0072331759	0.0563578215	-0.0062291087	-0.01985049	0.0550471011	-0.0417050483	0.0460139993	-0.1672208172	-0.0034969542	0.0111682013	0.0457201234	-0.0048987456	-0.1429157153	0.0923988156	-0.0314735806	0.0857845177	-0.0117173535	0.0873451437	0.0543169625	0.12022824	0.0270407868	-0.0111076683	0.1046326101	-0.0240108989	0.0059805146	-0.0581389752	-0.0305525511	0.0372242404	-0.0500510412	0.1607089338	0.0888621791	-0.0248704564	0.0089163359	-0.0294628568	-0.0215796457	0.0479008313	-0.1389891649	-0.0083565275	-0.0223405588	0.0003689277	0.0381032019	0.1312297115	-0.0455252355	-0.0221184593	-0.0948236683	0.0261953635	0.1859190779	0.0337638481	0.0762329746	-0.0022126253	-0.0760635008	-0.0705626593	-0.0562960682	0.2196525797	-0.0332856246	-0.018434103	0.017212639	0.0077562626	0.0580595107	0.0116721401	-0.0539896638	0.0587378109	-0.0196810623	0.163954093	-0.0866963247	0.0089809294	-0.0411500557	-0.085420568	-0.0479201083	-0.0107764175	0.0168924361	-0.1199718263	0.1227813779	0.0920159422	0.0463764172	0.1120448828	-0.0398408296	-0.0035736731	-0.0417914693	-0.0098367325	0.0862427317	0.0839379685	-0.0039275664	-0.0393120056	0.1066045328	-0.0300809747	0.0938716476	-0.0360348005	-0.0309711065	-0.0383479988	0.0182257055	-0.0995541305	0.0026482255	-0.0293660366	-0.0704552993	-0.0700101336	-0.0043819488	0.0008976517	-0.1581662348	-0.0098762588	-0.0949134726	0.1384817723	0.0809384493	-0.1431043342	0.0123543093	0.0713867084	-0.0258549876	-0.1035676303	-0.00500036	0.0012719699999999	1.6179076808999995e-06	2.50036001296e-05	-0.0598465	-0.0335453999999999	0.0011252938611599	0.0035816035622499	-0.114905	-0.0092999999999999	0.0132031590249999	8.648999999999979e-05	0.00172777	0.000981074	9.62506193476e-07	2.9851891729e-06	0.000593254	0.000393971	3.51950308516e-07	1.5521314884100004e-07	-0.000151155	-9.43855e-05	8.908622610250001e-09	2.2847834025000006e-08
