global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
686.1843517242008	2.2068576806276496	470848.96455116174	4.8702208225452495	736.546134577103	3.825184366792428	542500.2083604719	14.632035439953183	695.5599260863136	-0.7067639403327348	0.4995152673546535	483803.610777198	698.972407034919	479.0348218056474	0.8413509999999998	30.379898	0.2158323	0.129329	0.0816543336	-0.0162768799	0.0224844985	0.0830768936	0.0344973663	-0.0660291342	0.0233686506	0.0374500317	-0.0205446235	-0.0727371671	-0.0713008522	-0.0074352656	0.0251605216	-0.0088985815	-0.1070657819	0.0578590947	0.0971360273	-0.0764991072	-0.0595299503	0.0430863691	0.0093362357	0.1136885679	-0.0363125195	0.0070022929	0.0970660533	0.0504200038	-0.0442202512	-0.0209393348	0.0235380915	-0.0866098267	0.0618167355	-0.0917190881	-0.03441976	0.0167626821	0.1029381946	0.027169935	-0.0572922453	0.0682853013	-0.0032785061	-0.0193007154	0.0824840615	-0.0014429625	-0.0209472888	0.0149653777	-0.0369871196	-0.0495030481	0.0933772804	0.0373978695	-0.0230361532	-0.1071341375	-0.0092591723	-0.0163780136	0.0589360472	0.0271071104	0.0640616851	-0.049863077	0.0222912343	-0.017710062	-0.1092392569	0.0514415587	0.105894	0.0218522	0.00047751864484	0.011213539236	-0.0138432	0.1138738	0.0129672423264399	0.00019163418624	0.0719445	0.0007566999999999	0.0051760110802499	5.725948899999985e-07	-0.00165736	-0.001055372	1.1138100583840004e-06	2.7468421696e-06	-0.003767	9.76000000000002e-05	9.525760000000041e-09	1.4190289e-05	0.00371745	0.00043402	1.3819434502500002e-05	1.8837336040000024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.4955720146637	-3.6887797095371297	465800.205819623	13.607095745492831	732.200550114438	-4.345584462664988	536117.6455878856	18.884104322155352	694.4906096272452	-1.0693164590683182	1.1434376896344065	482317.20686042274	698.6778808829182	471.2739037405219	0.879393	31.753561	0.50930385	0.293496	-0.0141659625	-0.0689761901	-0.0714750222	0.019224429	0.0106736719	-0.0062737273	0.0655075939	-0.0446145454	-0.012696992	-0.0500773204	0.0225241317	0.051407341	0.0563268102	0.0975150293	-0.0140715481	0.0358106303	0.0765755399	-0.0508807342	-0.0190216061	-0.0544643207	-0.057940034	-0.0173923628	0.0355682929	0.049380075	0.0395343226	-0.0647218428	0.0234879371	0.1610413553	0.0318033767	-0.0617664942	0.1986389346	-0.0600390297	0.1530214495	0.0538513332	-0.1148397804	-0.0797390241	-0.0490577026	-0.0127824582	-0.0632281293	0.0174545518	0.0632351357	0.0900297182	-0.0593822068	0.0367248065	0.0297485491	-0.0726124034	0.0976490886	0.0192820095	0.0314005336	0.0374843513	-0.0446464664	0.0078849403	-0.1367930667	-0.020048625	-0.0587960856	-0.0022828207	0.1209490971	-0.0200485104	-0.1076997553	0.0576957916	0.122119	0.016225	0.000263250625	0.014913050161	-0.225445	-0.2116018	0.04477532176324	0.050825448025	-0.0978355	-0.16978	0.00957178506025	0.0288252483999999	-0.000117039	0.001540321	2.372588783041e-06	1.3698127521e-08	-0.00374382	2.3179999999999812e-05	5.373123999999913e-10	1.40161881924e-05	0.00304701	-0.00067044	9.284269940100002e-06	4.494897936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.5962130363719	-1.8993589782918436	463211.2051994505	3.6075645284178353	736.7207418218627	4.520191707424715	542757.4514305557	20.43213307187116	694.158857953348	-0.3317516738972017	0.1100591731335952	481856.52007509646	697.8338619654671	460.3914153899556	0.790232	28.534088	0.35454905	0.198983	0.0506083821	-0.0596631437	-0.0671053219	-0.0241042164	0.0176146235	-0.0932594036	0.0637474774	-0.0531870112	0.0620175474	-0.0509800974	-0.0489730177	0.0276683443	0.0616109503	0.0778868445	-0.0630609707	0.0830998443	0.0956206275	0.0247084712	-0.1374761431	0.0292128195	0.0233722545	0.0360125574	0.1022501622	0.0088043045	-0.0874353202	0.0823005671	-0.0709107562	-0.0072318079	0.0743725986	-0.1245415943	0.0104081436	0.1204424042	0.2155331155	-0.0527132094	-0.0688158392	-0.0432190918	-0.04206345	0.0514963355	-0.0194386238	0.0134586069	0.0813034282	0.0804372171	-0.0565218119	-0.0071973407	-0.0225875663	-0.0377983201	0.1791671658	-0.0115334312	-0.0217302212	-0.0584190153	0.0383519709	0.0378577296	0.0959488783	-0.0684041477	-0.0480257765	-0.0354101174	-0.0242830956	-0.0223783947	-0.1059762505	0.0637282764	0.0998762	-0.0222428	0.00049474215184	0.0099752553264399	-0.0987497	0.1266953	0.01605169904209	0.0097515032500899	0.0346749	0.1325104	0.00120234869001	0.01755900610816	-0.00112285	-0.001005811	1.0116557677210003e-06	1.2607921225000002e-06	-0.00374382	0.0	0.0	1.40161881924e-05	0.00259081	-0.0004562	6.712296456099999e-06	2.081184400000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.6825296922041	-0.9136833441677936	461968.34116879385	0.8348172534096429	729.8945732002705	-6.82616862159216	532746.0879872051	46.59657805040941	694.1387742341535	-0.0200837191945311	0.0004033557766847	481828.6378952931	696.4364097215271	452.1284018186132	0.7655929999999999	27.644405	0.1779452	0.102053	0.0496325115	-0.0358504845	-0.0569642493	-0.0920396944	-0.0200196474	-0.0791596076	0.0026772725	-0.0761555075	0.0268304797	-0.0429081902	-0.0567681821	0.0118037475	0.036051183	0.0464103226	-0.0024689461	0.0420936759	0.0165847991	-0.0343934521	-0.0761251546	-0.0152880751	0.0344059334	0.0922479648	-0.0206066679	0.1703743631	-0.0753846764	-0.017935589	0.1012284236	-0.0874322036	0.0065454627	0.0270231287	0.0399067789	-0.0224826404	0.0033927123	-0.0240429852	-0.025579082	-0.1194662532	-0.0180184501	0.0701011274	-0.0204047739	-0.0035742413	0.0204121273	0.0438732963	-0.0204987619	0.0229340482	0.0067891571	-0.0071327568	0.112429088	-0.0360410479	0.0577710806	-0.0725856526	0.0956958234	-0.0785747474	0.0493301478	-0.0614581586	0.0052598631	-0.0383201855	0.018626754	-0.0246987197	-0.104071687	0.0695158277	0.0957022	-0.0041739999999999	1.7422275999999975e-05	0.00915891108484	-0.0628311	0.0359185999999999	0.0012901458259599	0.00394774712721	0.128433	0.0937580999999999	0.016495035489	0.0087905813156099	-0.0007885999999999	0.0003342500000001	1.1172306250006693e-07	6.218899599998423e-07	-0.00385706	-0.0001132399999999	1.2823297599999933e-08	1.48769118436e-05	0.00302521	0.0004344	9.1518955441e-06	1.8870336000000013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.7330733658891	3.0505436736850697	466124.44946763257	9.305816705060002	744.7140001982152	14.819426997944674	554598.9420912273	219.6154165474115	691.4198046058416	-2.7189696283119247	7.392795839682686	478061.3462011802	696.9000105705895	478.9806405195664	1.052869	38.017502	0.5272257	0.296521	0.0696213082	-0.0814423841	0.1702100821	0.0617131968	0.1226103118	-0.00362009	0.0746488515	0.0799771562	-0.0855907787	0.0263182234	-0.0579901527	-0.0435961499	0.0956810529	-0.0908050533	-0.1133989301	0.056104349	0.011553167	-0.0310591655	-0.1134887943	0.0230466013	-0.0040885947	-0.0786746662	-0.072638122	0.0998327354	-0.0038261028	-0.0044203303	0.0575101669	-0.0695475002	-0.0497393067	0.0205826891	-0.0314109421	-0.006830547	-0.0666288892	0.0962821703	0.1320285868	0.0665028079	-0.018821679	0.0086910236	0.0658382972	0.0512735843	0.1900562599	-0.0752819309	0.0054291718	-0.0576612904	-0.0671710472	0.0132943991	0.0592920664	-0.0207851611	0.0032026885	-0.009840434	0.0994623359	-0.1933260056	0.0190611279	-0.0266846086	0.0867505602	-0.0063940308	0.0559840855	-0.0270084943	-0.1019893188	0.0750362016	0.0485546	-0.0471476	0.0022228961857599	0.00235754918116	0.0952981	0.1581292	0.02500484389264	0.0090817278636099	0.0106971	-0.1177358999999999	0.0001144279484099	0.0138617421488099	0.00269224	0.0034808399999999	1.2116247105599304e-05	7.248156217599999e-06	-0.00367218	0.0001848799999999	3.4180614399999884e-08	1.34849059524e-05	0.00344375	0.00041854	1.1859414062500002e-05	1.751757316000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.3848341875569	-0.3482391783322782	465649.0619291795	0.1212705253255403	741.3624535357357	-3.351546662479564	549618.2875125258	11.2328650307779	686.9360380559408	-4.483766549900793	20.104162474009257	471881.12037999294	695.650237008697	479.9525298651442	1.786576	64.510551	1.7889633	1.1511	-0.2397743386	0.0303719559	0.0415542534	0.0220567771	0.0927802092	0.2522404211	-0.0079637339	0.0299125064	0.0078288438	0.1453484228	0.1502302926	-0.1739031087	-0.0305240957	-0.0381055156	-0.1432518764	0.2176955228	0.0447687295	-0.1144566855	-0.0476620275	0.1027761652	-0.0437964991	-0.0618031475	0.0235406188	-0.0675705456	0.2038452535	0.0282471558	0.065363758	-0.0442265549	-0.0057120417	-0.0468463611	-0.1102680051	0.1176748321	-0.0461228131	0.0249408116	-0.0517602689	0.1345931661	0.0136745008	-0.2480788113	0.2287986008	0.0130035433	0.1649306224	-0.0462161768	-0.0260588931	-0.0174056287	0.0791362094	-0.0366110118	0.1138782797	0.1800356757	-0.1234048211	0.044730242	-0.0272642259	-0.0234155352	-0.0333094972	0.0445956479	0.1242594171	-0.0631180178	0.0311341508	-0.0293067317	-0.0997327036	0.0802681812	0.0613037	0.0127491	0.0001625395508099	0.00375814363369	-0.613843	-0.7091411000000001	0.5028810997092101	0.376803228649	-0.8724309999999998	-0.8831280999999999	0.7611358497609997	0.7799152410096097	0.00482777	0.00213553	4.560488380900002e-06	2.3307363172900003e-05	-0.00427543	-0.00060325	3.639105625000001e-07	1.82793016849e-05	0.00438387	0.0009401199999999	1.92183161769e-05	8.838256143999992e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.6183349643063	0.2335007767494517	465967.7912294419	0.0545226127425972	717.9970180297196	-23.36543550601607	515519.7178995695	545.9435763857964	689.4357422640657	2.4997042081248537	6.248521128117102	475321.6427112032	692.6955242993226	455.7858724570737	1.186755	42.85191	0.4207858	0.270828	-0.2175211964	0.0259511587	-0.0012518847	-0.136863026	-0.1279753113	0.2129746444	0.0327876516	-0.0964330045	0.0642722322	0.0981649215	0.2139048742	-0.0164103777	-0.0300351165	-0.0554159062	0.1403074803	-0.0592653913	0.1949296192	-0.0269848649	0.0750121779	0.1195190929	0.0055629728	0.1582040983	0.0021314161	-0.123495259	0.0190523863	-0.0353455212	-0.0790615167	0.1319311806	0.0088534633	-0.1440647097	0.0412296555	0.0240161788	-0.0652492801	0.2188503643	-0.0729466929	0.0159235235	0.0636390384	-0.2158419987	0.0075118682	0.0520921821	-0.1113337944	0.0423897855	0.104533791	-0.0933089918	0.0308053438	-0.1806491951	-0.033257034	0.0547717212	0.0019724791	-0.1919496858	-0.0537283626	0.123405859	-0.1248164564	0.0946870836	0.0401280276	0.0619269232	-0.0037496663	-0.0315924503	-0.0973056967	0.0851916578	0.0507824	-0.0105213	0.00011069775369	0.00257885214976	-0.555777	0.058066	0.003371660356	0.3088880737289999	-0.826414	0.0460169999999998	0.682960099396	0.0021175642889999	0.00987456	0.0050467899999999	2.547008930409999e-05	9.750693519359998e-05	-0.00383339	0.00044204	1.953993616000003e-07	1.46948788921e-05	0.00374907	-0.0006347999999999	1.40555258649e-05	4.029710399999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.1324855517171	1.514150587410768	468037.2577871704	2.2926520013563736	729.7558413157761	11.758823286056554	532543.5879344962	138.26992507270586	691.4320465257845	1.9963042617188196	3.9852307053567206	478078.2749628346	692.9511374110674	460.46921330320015	1.412006	50.985397	1.3463872999999995	0.766961	-0.0659969819	-0.146992899	0.0367576946	-0.1846807224	-0.0115039093	0.0130670808	0.1045901578	-0.1795232131	-0.0478660266	0.0466315293	0.0901059845	-0.0737546274	0.1138221426	-0.0204980983	0.1874238333	-0.0124250252	-0.12118226	-0.0531730318	0.1268617523	-0.1233287714	0.0097950641	-0.0268840086	0.0476756698	0.0993348377	-0.1513645025	0.0838988441	0.0731981267	0.1160769416	-0.1042493804	-0.0809705295	0.0295344108	0.0029719732	0.0358954607	-0.0880785728	0.0326912461	-0.0496664703	0.0334311276	-0.0442190148	-0.0299320698	0.2258454123	-0.1489121857	-0.061246821	0.0453176057	0.0293876846	0.0571084411	0.0635338909	-0.1292966114	0.0813271045	0.1684740032	-0.0096450217	0.0830667244	-0.0824400482	-0.017316103	-0.1587035651	-0.0126751558	0.0598647218	0.0791307059	-0.0338646736	-0.0947124447	0.0897877085	0.0409581	-0.0098243	9.651687049000002e-05	0.0016775659556099	-0.11601	0.4397669999999999	0.1933950142889999	0.0134583201	-0.273556	0.552858	0.074832885136	0.305651968164	0.00618078	-0.0036937799999999	1.3644010688399993e-05	3.82020414084e-05	-0.00543556	-0.00160217	2.5669487089e-06	2.95453125136e-05	0.00216626	-0.00158281	4.692682387600001e-06	2.5052874961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.8890166198642	6.756531068147069	477327.6332859629	45.65071207483658	728.1189502391592	-1.636891076616962	530157.2056973751	2.679412396708237	697.6528587410336	6.220812215249111	38.69850461739256	486719.5113095366	697.4890320889581	477.8817491704866	1.038519	37.499348	0.324708	0.183419	0.0029081014	-0.1022986622	0.0405840541	-0.0533223266	0.0124482394	0.0194349674	-0.0021127964	-0.1272904218	-0.0232195214	-0.0892103543	0.0415674892	-0.0325271242	0.0651967857	0.0033278845	0.0798502505	-0.0366574136	-0.1468769454	-0.0276540283	0.0707885425	0.0927380617	-0.1694908826	-0.1191705234	-0.0537860615	0.0291863904	0.1229176116	0.0275587464	0.0582015238	-0.0206753991	-0.169151466	-0.0911287344	-0.0617726085	-0.005320044	-0.0272032265	-0.069003061	-0.048254329	-0.1945909267	-0.0674077124	0.0271812907	-0.0430146898	0.0767703749	-0.1550645222	-0.0128412965	-0.0371260444	0.0061412988	-0.0338318333	0.0413992242	-0.1261479428	0.1505777391	-0.1164766084	0.1054786968	0.0823270927	-0.0781164634	-0.0366934319	-0.007771804	0.1986859593	-0.1157217441	0.0946193208	-0.0361224311	-0.091957378	0.0940386689	0.0510503	0.0100922	0.00010185250084	0.00260613313009	-0.0790711999999999	0.0369388000000001	0.00136447494544	0.0062522546694399	-0.128347	0.145209	0.0164729524089999	0.021085653681	0.00512703	-0.00105375	1.1103890625e-06	2.6286436620900004e-05	-0.00385464	0.00158092	2.4993080464e-06	1.48582495296e-05	0.00218095	1.4689999999999929e-05	4.7565429025e-06	2.1579609999999787e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.7689063709706	-5.120110248893525	470278.9929452371	26.215528960824518	726.1726601017565	-1.946290137402684	527326.7322792611	3.78804529895096	692.7220225026847	-4.930836238348888	24.313146009414616	479863.80046021	694.403326510684	480.4910023260727	0.97403	35.170761	0.2634012	0.151041	-0.0593925581	-0.0986991237	-0.0641293443	0.0107000239	-0.0412452868	0.0119336761	0.0752158849	-0.0948851029	-0.0533202791	-0.0116593745	0.0305835313	0.0441262031	0.0575196928	-0.0022703581	-0.0325120478	0.016094295	0.1213425718	-0.0827944709	0.1598660385	-0.0670376404	-0.0492919921	0.1928331502	0.1211967171	0.1188451635	-0.2013231714	-0.0581690318	0.1206290786	0.2191593391	-0.0941792098	0.1841059866	-0.1073228204	-0.165501515	-0.0315293287	-0.0554893908	0.1188564028	0.0792276398	0.0120343335	-0.0204050752	-0.0901168861	0.0708110043	-0.0074018595	-0.0019921262	-0.0726960463	0.0385092705	-0.0357424718	-0.0763407578	-0.0442561913	0.0959261094	0.1386725232	-0.2059096531	-0.035732486	0.0455787312	-0.0951690601	-0.1223557405	-0.1584739768	-0.0287110811	-0.0517320733	-0.0383647583	-0.0890452037	0.0979282008	0.0411839	-0.0098663999999999	9.734584895999997e-05	0.00169611361921	-0.125138	-0.0460668000000001	0.00212215006224	0.015659519044	-0.152517	-0.02417	0.023261435289	0.0005841889	0.00253022	-0.00259681	6.743422176100001e-06	6.402013248400001e-06	-0.00482386	-0.00096922	9.393874084000004e-07	2.32696252996e-05	0.00228088	9.99299999999998e-05	5.202413574399999e-06	9.986004899999964e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.2119172963108	-0.5569890746597821	469515.3716048863	0.3102368292903603	737.1506240289733	10.97796392721682	543391.0425063048	120.51569198727374	696.5068669115044	3.784844408819709	14.325047198973808	485121.8156548801	701.2842233679755	497.25399743636456	1.190421	42.984318	0.4958149	0.281537	-0.1393060458	-0.0877432237	0.0860952297	0.1800783919	0.0623966012	0.1436902218	0.128145539	0.055324236	-0.0719749432	-0.0777717465	0.125830717	0.0887846859	0.0662938885	-0.0892710991	-0.0238373054	-0.1675247461	0.1558654586	-0.0105141763	0.0147951207	-0.0327557717	0.0686626955	0.0486453056	-0.0036213662	0.0155549745	0.0382334558	0.0077211076	0.0857288023	-0.1427452787	0.0325649395	-0.003245315	0.0751272875	-0.0352822964	-0.0010168525	-0.1205156982	0.0260292954	-0.0588485995	-0.0747280678	-0.1167643881	-0.1348338779	0.014062074	0.0530837291	-0.0570308395	0.0172457968	-0.0304944201	-0.1195564243	-0.1788733525	-0.0688438995	-0.0779085346	0.1384546803	-0.0474277108	-0.0317714586	-0.0637348734	0.0319004568	0.0123918794	0.1446647041	-0.0965077473	-0.0160881112	-0.0405906974	-0.0859808972	0.1014413551	0.0291975	-0.0119864	0.00014367378496	0.00085249400625	-0.147695	-0.0225569999999999	0.0005088182489999	0.0218138130249999	-0.372892	-0.220375	0.139048443664	0.0485651406249999	0.00460922	0.0020789999999999	4.322240999999999e-06	2.12449090084e-05	-0.00604139	-0.0012175299999999	1.4823793008999993e-06	3.64983931321e-05	0.00380228	0.0015214	1.44573331984e-05	2.31465796e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.8523604326499	-1.3595568636609414	467654.0508693069	1.848394865527576	739.919662674196	2.769038645222736	547481.1072118961	7.667575018736964	693.9621594887853	-2.544707422719057	6.475535867241465	481583.4788023384	695.1601605151566	474.2483628151732	1.404294	50.706921	0.970562445	0.671379	0.0378018662	-0.0356028491	-0.0348601472	0.0199141735	-0.0316206463	-0.0547508543	0.042798495	-0.0066578024	0.012945212	-0.028319873	-0.0195786099	0.0110878182	0.0384616534	0.0449049312	0.0300144911	-0.1012933249	0.0409685489	0.1709502035	0.0951265844	-0.0247381005	0.0089044784	0.083778938	0.0350831683	-0.0194715867	0.077628187	-0.1607027755	0.0181766463	-0.0516101978	-0.1229153467	-0.0318481343	0.0638181684	-0.0304187949	0.0176964558	-0.0255446435	0.0001679343	0.0263517201	0.000233396	0.0585984859	-0.0334338776	0.0435574734	-0.0715955198	0.0433858904	-0.0084873018	-0.0128211772	-0.0627206197	-0.0500635775	-0.0529474293	-0.1401092226	-0.0652427191	-0.0007110444	-0.164009966	0.0666922201	-0.0373128242	-0.0357403204	0.0480981941	0.0503225602	0.0940645463	-0.0427992974	-0.0827696937	0.1045646294	0.0892745	0.060077	0.003609245929	0.00796993635025	-0.102694	0.045001	0.002025090001	0.0105460576359999	0.199557	0.572449	0.039822996249	0.327697857601	1.63011e-05	-0.0045929188999999	2.109490402197721e-05	2.6572586120999994e-10	-0.00563932	0.00040207	1.616602849e-07	3.18019300624e-05	0.00293656	-0.0008657199999999	8.6233846336e-06	7.494711183999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
