global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
829.1248981105039	2.3392693034984404	5.472180874290078	687448.0966667534	934.6959491291036	1.239420079183219	1.536162132682537	873656.5173183559	772.5320738247673	0.0756419941947115	596805.8050879957	0.0057217112857527	776.9130460132587	698.3263480119508	0.941456	18.465551	0.11177906	0.0694957	0.133266644	-0.0131222897	-0.0447063193	0.0815283312	0.0508676845	0.1000422764	0.0956666052	-0.1359988415	-0.1440103448	-0.0432499705	0.0274752532	0.1146203786	-0.0195772314	-0.0269315239	-0.025894531	-0.0579205726	-0.0530013443	-0.0078507517	-0.0093968217	0.054575315	-0.0364236424	-0.1347848497	-0.0580485351	0.0349827301	0.0152568908	0.0760580457	-0.0430132162	-0.0389582791	0.0784529427	-0.0732670504	-0.1890943589	-0.0019100314	-0.0098959483	-0.0602730287	-0.0423824892	-0.0061248062	0.0152409854	-0.0050628848	-0.1607259513	-0.1593209892	0.0282803328	-0.0673056797	-0.0557626607	0.0737980414	0.0527835809	-0.0169829969	0.0260176402	0.1157717264	0.0802360547	-0.0803165892	0.045197132	-0.0300102629	-0.0908337481	-0.0423597793	-0.0597026723	-0.0619686912	-0.0902882209	-0.1215040236	-0.118141881	0.0187988045	0.0558801635	-0.0540718902	0.0931312634	0.0689450143	0.0374876355	-0.0409907916	0.0607287918	0.0357464754	-0.1535322168	0.0902818678	0.0199434348	0.032920566	-0.0573905107	0.0440770803	-0.0024223945	-0.047772535	0.0566017184	-0.0913227921	0.0051055593	0.2026180171	0.0154267391	-0.0941227819	-0.1693785096	-0.0087343242	0.0258928463	-0.0525466638	0.0242485395	0.1271785398	-0.0036177103	-0.1340018228	0.068857867	0.0271895881	-0.0056354128	0.1031219626	-0.0281965221	0.1829212625	-0.0394889987	-0.0602023486	0.0187007831	-0.1252551828	-0.0171876036	-0.0234072032	-0.0930822844	-0.011158083	0.0937675009	0.0113668272	-0.0489776223	0.1053165397	-0.0779809224	0.0979282008	0.0524983198	-0.0082906521	-0.000175588	0.002499692	6.248460094864e-06	3.0831145743999995e-08	0.0657036	0.065987553	0.00431696305296	0.0043543571509278	0.0147916	-0.0186995	0.00021879143056	0.00034967130025	-0.000406973	-0.0001668889999999	1.65627022729e-07	2.7851938320999997e-08	-1.43633e-05	-0.0001411213	1.9915221313690004e-08	2.0630438689e-10	-0.000332944	-0.000183836	1.10851707136e-07	3.3795674896e-08
828.0512738220026	-1.0736242885012643	1.152669112859846	685668.9120782411	931.6056023545136	-3.090346774589989	9.550243187218747	867888.9983383161	773.3667423257046	0.8346685009373687	598096.1181354729	0.6966715064570342	777.5604592117826	702.7338769960685	1.035101	20.302296	0.154206953	0.0944987	0.1522859317	0.1240632152	0.0693108558	0.0609890676	0.06103098	0.0587114177	0.1065053077	-0.1710714979	-0.0152881412	-0.0397758465	0.0482150785	0.0490602415	-0.0511184553	0.1668846665	0.0407546776	-0.096724629	0.0249130732	-0.0092929834	0.1013026274	-0.0194074202	0.1372107899	-0.213810863	-0.046459657	0.1091839325	0.0216405132	-0.0093332035	-0.0435295174	0.0480749092	-0.048346764	0.0020626345	0.0537664594	0.0613590886	-0.0910652728	0.0201369831	0.0104749715	-0.0562741959	0.0081955337	-0.0581683486	-0.0954564249	-0.1314100554	0.1403152359	0.0826617321	0.0821781229	0.0861023731	-0.1543175093	-0.0623236794	-0.1389687487	0.0422810859	0.0359662175	0.0178269662	0.0232917004	-0.0552985471	0.031527711	0.0868511286	0.0365302284	0.1291895437	0.0105342641	-0.0467036547	0.003392413	0.0306622253	0.0421350615	0.0525016138	-0.0019106659	0.0416527801	-0.0386408011	-0.0775990308	-0.0911559378	-0.0667291459	-0.1904245628	0.1448031187	-0.0287522468	-0.0198075112	0.0749950361	0.0730541385	-0.0175918043	0.0247156242	-0.0047333756	-0.0535903597	0.0514847845	-0.0726714428	0.1006239319	-0.1097902141	-0.06538756	-0.0081709749	-0.0461514028	-0.1289527522	0.1523112758	-0.021658273	0.0753665197	0.0251702564	-0.0396715961	0.2068581854	-0.0510886762	0.0814581511	-0.0848575615	0.0422245488	0.1082837773	0.0286846722	-0.0029453106	-0.0314221972	0.09183845	-0.0336261943	-0.0433260581	-0.0382115594	0.057225522	0.0996432215	-0.0241350622	-0.0186284445	-0.0880800672	0.0966728009	0.0482387676	-0.0153640485	0.00588131	0.006056898	3.6686013382404e-05	3.4589807316099995e-05	0.00183658	-0.06386702	3.3730260964e-06	0.0040789962436803	-0.0513719	-0.0661635	0.00263907210961	0.00437760873225	-0.000107391	0.0002995819999999	1.1532826881e-08	8.974937472399998e-08	-7.7172e-05	-6.28087e-05	3.9449327956899994e-09	5.955517584e-09	-0.000332944	0.0	1.10851707136e-07	0.0
826.0419832161805	-2.009290605822116	4.037248738645006	682345.3580357207	935.4213661383836	3.815763783870011	14.560053254293983	875013.1322282	773.1148862283499	-0.2518560973547892	597706.6273078744	0.063431493774785	777.8118897215946	698.7779676723312	1.048836	20.57169	0.206770475	0.107417	0.0950667176	0.1291249372	0.0974929321	-0.1703954376	-0.0037476551	-0.0390199773	-0.0603568519	-0.1992251723	0.0670467009	-0.1108789732	0.0845124512	0.050982596	-0.1135604259	-0.1149173358	0.0289074297	-0.033593208	0.0052451856	0.0820754552	0.0644211678	0.1070138933	0.2000323769	-0.0155066759	0.0108470069	-0.0172994816	0.0140812248	0.0804303999	-0.058874115	0.0332048316	0.0231307639	-0.0254317522	-0.0813928788	-0.0733642678	-0.0047991827	-0.0859507712	-0.0229088395	0.0243254261	0.0279553588	-0.1576384452	0.0003400889	0.0550539231	0.0016969651	0.1027641308	-0.0351624209	-0.1081728075	-0.124414718	0.0263700028	-0.05321304	0.0315256509	0.0312856658	-0.1018250836	0.055148017	0.0403073301	-0.0067571746	0.0304293831	0.0871400762	0.0125300825	0.0636579329	-0.0765241438	0.0282651142	0.1144955207	-0.0021035977	-0.0055758048	-0.0415481695	0.0485203822	-0.0391417919	-0.0793426903	-0.202647723	0.0836586704	-0.1275924191	-0.0018025393	-0.0024168133	-0.0218516948	0.0270023963	-0.0075524244	-0.0777679128	-0.0537705943	0.0027069444	-0.0948952727	-0.0174843718	0.0799921849	-0.0013901343	-0.1117305773	-0.0033261154	-0.0462144069	0.1049921714	0.0939750147	0.0217115307	-0.0601039037	-0.0648662143	0.0226787037	-0.1654104072	0.1131010963	0.0576015933	-0.1307363562	-0.1014813691	-0.1261134123	0.0279866319	0.0752762848	-0.009034548	-0.0387311887	0.1123282461	0.0216164086	0.0098712116	-0.0101458076	0.0116573541	0.0417650594	0.019688732	0.0268408645	0.0006448655	0.0953761056	0.0438968002	-0.0223783947	0.00746165	0.00158034	2.497474515600001e-06	5.56762207225e-05	0.0880243	0.08618772	0.00774827739049	0.0074283230787983	-0.00793629	0.04343561	6.298469896410001e-05	0.0018866522160721	-0.000650552	-0.000543161	4.23217904704e-07	2.95023871921e-07	0.000478629	0.000555801	3.08914751601e-07	2.29085719641e-07	7.943009999999998e-05	0.0004123741	6.309140786009997e-09	1.7005239835081e-07
824.5372629917374	-1.5047202244430764	2.2641829538480223	679861.6980619056	933.6776699055764	-1.743696232807224	3.040476552306105	871753.9912803065	771.4159479411319	-1.6989382872179704	595082.5647379151	2.8863913037751305	777.2752580003962	684.4806839228329	1.070492	20.996447	0.222897505	0.122992	0.0582429606	-0.0583110804	0.1055135825	-0.1223355024	-0.0592640423	-0.1982051951	-0.0541616631	-0.0628674708	-0.1333955407	-0.1697255467	-0.0084843125	-0.0057352715	-0.2516817354	-0.0874598364	-0.1264073539	0.0353456716	-0.0643910683	-0.0981585213	-0.0434720793	0.0523749856	0.0369310446	0.0557876085	0.1197076431	0.0208915826	0.030980407	0.0477519691	-0.0901566716	0.0053497292	-0.0260337185	0.0005953661	-0.1513005067	0.1131886111	-0.0524227594	0.0716948796	-0.1044591146	-0.0224935963	0.0661936646	-0.029284401	0.0846710845	0.0564974528	-0.0743148994	-0.0634328429	0.0177733194	-0.0092178997	-0.220465338	0.0580451128	-0.1044604744	-0.0150589105	0.0161151918	-0.1216186832	-0.0626581878	-0.0029814442	-0.0232758354	0.0157301226	0.0100229988	0.0440456908	0.0280653062	0.0314021494	-0.0926407392	0.0435512005	0.0589408764	-0.0079645329	-0.0856085556	-0.1211284953	0.0764271125	-0.0246895055	-0.0480847615	0.1145131621	-0.0372766021	0.0397637295	-0.0549985944	-0.0424394637	-0.0030347497	-0.0112118416	-0.1884444949	0.0349134076	-0.0717868964	0.0236004877	0.0500132062	0.069377043	-0.0431829239	-0.1912513688	-0.0585888053	-0.1182976685	-0.0648630869	-0.0719535074	-0.0477666134	0.0621042014	-0.0761539066	-0.0350479276	0.0229900647	0.0886801923	-0.0241073492	-0.1401998027	-0.1356997625	0.0464104083	-0.0035052087	0.0654313965	0.0643613666	0.0413165589	-0.0725473514	0.1195819396	0.0162951449	0.1592884282	-0.0246393352	0.0528376874	0.0604298363	-0.1391608026	0.0033373442	0.0940386689	0.0394798359	-0.0293067317	-0.0185237	-0.02598535	0.0006752384146225	0.00034312746169	-0.0213403	-0.1093646	0.00045540840409	0.01196061573316	-0.0482862	-0.04034991	0.00233155711044	0.0016281152370081	-0.000167049	0.000483503	2.7905368401e-08	2.33775151009e-07	0.000248626	-0.000230003	5.2901380009e-08	6.181488787600002e-08	0.000309877	0.0002304469	9.6023755129e-08	5.310577371961001e-08
824.0292244616161	-0.5080385301213255	0.2581031480878369	679024.1627668125	931.4986062754388	-2.179063630137648	4.748318304188665	867689.6534930848	770.1391441128167	-1.2768038283152237	593114.3012948218	1.6302280160004112	776.0196327694977	678.5728371164794	1.00065	19.626575	0.20362791	0.120414	0.0181886647	-0.0792741573	0.0758114382	0.0489410305	0.1242497911	-0.1372634829	-0.020989191	-0.0168396999	-0.1264512962	-0.0701320103	-0.1031076026	0.0115501965	-0.0799193048	-0.0183387849	-0.0347143862	0.0789668856	-0.1939576501	-0.0309110492	-0.0610673558	0.0677718435	0.0255101902	-0.0047605948	0.0087028612	0.0577756633	0.1050188004	-0.0558469201	0.1064523007	0.0768723479	-0.0325922335	-0.0633112555	0.026632004	-0.0639219596	-0.0160139552	0.0434598462	-0.0038501725	-0.099530874	0.1715486906	0.0389680686	-0.0959243064	0.0533300991	-0.0339396145	-0.0777244025	0.0104399988	-0.048772326	-0.031807648	-0.1230140511	-0.0991583194	-0.0432576067	-0.0073620097	-0.0628863456	-0.1130085062	0.0029760052	-0.0031756708	-0.0678381016	-0.124139809	-0.0708085688	-0.007870192	-0.092154983	0.0479258881	-0.0383529983	-0.0591184827	0.12307861	-0.0740388963	-0.041253129	0.1607500455	0.0713817689	-0.0681886762	0.0845210639	-0.0945153897	0.0252775427	-0.1386495361	0.0065850772	-0.0076547354	0.0048093046	0.0835706255	-0.0504038346	-0.1035940834	-0.0361065174	-0.0225842206	0.0504025456	-0.1068039736	0.0562770881	-0.0399506121	-0.0532460977	-0.0902268912	0.0788276319	-0.0670541324	-0.0428239478	0.0848782966	-0.0285144182	0.1181539437	0.1413655429	-0.0209924157	0.028797737	0.0207547711	-0.0533087237	0.0811229971	-0.0523964067	0.1226738553	0.0205562855	-0.1219046084	0.1043290355	-0.0888152266	0.0939854072	-0.0333940061	-0.0288254974	0.1300435645	-0.1110927104	0.1015845991	0.092661062	0.034995421	-0.0361224311	-0.0163462	0.0021774999999999	4.741506249999995e-06	0.00026719825444	0.0687653	0.0901056	0.00472866648409	0.00811901915136	0.0281424	0.0764286	0.00079199467776	0.00584133089796	-0.000403399	-0.0002363499999999	1.6273075320099997e-07	5.586132249999999e-08	0.000407307	0.0001586809999999	2.5179659760999998e-08	1.65898992249e-07	6.5838e-06	-0.0003032932	4.3346422440000006e-11	9.198676516624e-08
823.5355534463265	-0.4936710152895784	0.2437110713370432	678210.8077901473	927.6036208601836	-3.894985415255178	15.170911385050552	860448.4774329232	769.643974224514	-0.495169888302712	592351.8470601042	0.2451932182817203	774.2002574349303	680.1936165184899	0.992173	19.460316	0.123703675	0.0706571	0.016203671	0.0280149777	0.042419956	0.0853614966	0.2002013097	-0.0450295653	-0.0712690324	0.010300435	0.0083370691	-0.0131803118	-0.1160125628	0.0997258792	-0.0382612927	-0.0010827873	-0.0344135713	-0.1348197163	-0.1899525436	-0.0041049469	0.0701406303	-0.0270673708	-0.0273021469	0.0028750059	0.0605088289	0.036988211	0.0078386428	-0.0339044369	-0.0311670811	-0.0981730665	-0.0952691105	-0.0405690765	0.1207387601	0.0227952243	-0.0442420612	0.178994259	0.054257537	-0.0409020222	0.010528468	0.0393166159	0.0637378465	0.0039840724	0.0443210491	0.0322968016	-0.0928053386	0.1087895789	0.1220014721	0.0749269743	-0.0304175665	-0.0922707693	-0.0556702369	0.018337838	-0.0743569089	0.0496174373	-0.0516142077	0.0895538517	-0.0052742933	-0.0202773167	-0.0859007677	0.0783965609	-0.0140873562	-0.0109627354	-0.0113068422	-0.1156544967	-0.0374873291	0.0765906669	0.1687023274	0.0479545224	-0.0712939626	-0.0315364364	-0.0175154298	0.0900851213	-0.0769317898	0.0529157185	0.0075178279	0.0385796604	0.0240861861	0.0886764779	0.020466159	0.1515989638	0.1084677708	-0.1314327527	-0.0668209865	-0.02302693	0.1026760406	-0.0587602441	0.1042760377	0.0108416711	0.022219054	0.0284395207	0.0513716017	-0.0079243391	-0.0112921435	-0.0043185952	-0.1620562251	-0.0003080412	0.0909389584	0.1003052501	0.0304357528	-0.0583857399	-0.010587465	0.1141843745	-0.0341211243	0.0773252868	-0.0051864579	-0.1233174181	-0.1359505842	-0.1619725974	-0.0228924345	0.0228281524	0.0098289719	0.0912438734	0.030451217	-0.0427992974	-0.0163329	1.3300000000000811e-05	1.7689000000002158e-10	0.00026676362241	0.0185728	-0.0501925	0.00034494889984	0.00251928705625	0.0281784	3.599999999999784e-05	0.00079402222656	1.2959999999998444e-09	-0.00124568	-0.000842281	1.5517186624e-06	7.094372829610001e-07	-2.52603e-05	-0.0004325672999999	1.8711446902929003e-07	6.3808275609e-10	0.000200973	0.0001943891999999	4.0390146729e-08	3.778716107663999e-08
824.7892350547361	1.253681608409579	1.571717575264429	680277.2822621767	929.9414793283786	2.3378584681950088	5.465582217311113	864791.1549754532	770.4093493940242	0.7653751695102073	593530.5656337236	0.5857991501027786	774.6263792020321	686.170854832158	0.937082	18.379763	0.126351733	0.0794724	0.0354396434	0.0582390625	-0.0310727729	0.0601146323	0.1268614459	0.0129363878	-0.1299519439	-0.0221928291	-0.0448789976	-0.0659633717	-0.0046679334	0.0721043412	0.1123963611	0.0158489034	-0.0642124074	-0.1409729803	-0.1854622438	0.081290801	0.0846140016	0.1197840833	-0.0511049271	-0.0408373689	0.0088830666	0.0932016523	0.1751829969	-0.0348732632	-0.0753438499	-0.0069701496	-0.0040872834	0.0431692181	0.0873723829	0.0066243848	0.048830427	-0.14492555	0.2270127165	-0.096735137	-0.0061339194	-0.0514726651	-0.0641925448	-0.0387911461	-0.0537102437	-0.1616784714	0.066285579	0.0024334648	0.0518851247	0.154870158	-0.0224372875	-0.1610075219	0.0009841757	-0.0274329175	-0.0285661708	-0.1269900978	-0.0296861712	0.0135129241	0.0371941607	0.0154236546	-0.1128306083	-0.1313262966	0.0018738432	-0.1444348135	0.0181176759	0.0368619809	-0.0058373212	0.131941685	0.1798464744	-0.0018181877	-0.0453051388	0.1086637688	-0.0239585292	0.0185213838	-0.0840582911	-0.0727046002	-0.0552483033	0.1290347886	-0.0576909593	0.1275027135	0.0117782853	0.0557218025	-0.1738154141	0.019129531	0.0821624137	0.0785605769	-0.0282280678	0.0521253923	-0.114084953	-0.0029237236	0.0376027651	0.0611275767	0.1745029501	-0.0317840197	-0.0999156896	0.0594814753	0.0233606165	-0.1526180169	0.142411115	0.062360508	-0.0533873885	-0.1963991597	0.0069625628	-0.0387024248	-0.0270675233	-0.211963652	-0.0841213053	-0.0869797588	-0.0995084565	0.0105634454	-0.0254399963	0.0819805577	0.0185488226	0.0897877085	0.0258549876	-0.0493116688	-0.000283782	0.016049118	0.0002575741885779	8.0532223524e-08	0.0918376	0.0732648	0.00843414477376	0.00536773091904	0.0322307	0.0040523	0.00103881802249	1.6421135290000015e-05	-0.000788767	0.000456913	6.22153380289e-07	2.087694895690001e-07	0.000177537	0.0002027973	4.112674488729e-08	3.1519386368999994e-08	0.000200973	0.0	4.0390146729e-08	0.0
826.5561262520395	1.76689119730338	3.121904503108172	683195.0298447774	931.6268140635086	1.6853347351300272	2.840353169435799	867928.5206821233	771.7823380440261	1.3729886500019577	595647.9773167034	1.8850978330341976	776.4277491524937	693.7210291248351	1.002827	19.669277	0.189165893	0.101108	0.086865487	0.1161193305	0.0044225105	0.0535039629	0.1335211735	0.0274489454	0.0358869771	-0.047343384	0.067654116	-0.0244208771	-0.058812236	0.0819352048	0.1081961577	0.1032737476	-0.1374885911	-0.0755482658	-0.1160308357	0.0884558655	0.0833815602	-0.099594989	0.0595015671	-0.1566980795	0.0702032305	0.0168212889	-0.0342590681	0.0585039257	-0.0550274736	0.0779734063	0.0858175132	0.0851252204	0.0526704826	0.2326757512	0.0284144261	-0.0033979755	0.047388924	0.0277070722	0.0085569764	0.0239070698	0.1344621784	-0.1497832057	-0.1707803453	-0.1770516972	0.1960870325	0.0108050328	0.0493536967	0.0974419389	-0.0094237079	0.0289926785	-0.0991852736	-0.0830845267	0.0749753027	0.0527535799	-0.0577690231	-0.0861405509	0.0359707503	0.0022237979	0.1403926261	0.0139244764	0.0020402251	0.0727897213	0.1214781304	0.0314896998	0.020684015	0.1278865353	0.0487951102	0.0666587525	-0.0728276173	-0.0544611707	-0.0008867433	0.1487422459	0.0138468085	0.0208140044	-0.0754975479	-0.0117407792	-0.0682742549	0.0367502696	0.0439667436	0.0296144198	-0.0153534565	-0.1626201844	0.1334147667	0.063596387	-0.0229660433	0.0826955645	-0.3351685074	0.0001589563	0.0176197834	0.0752076382	-0.1061331224	0.0623051872	-0.0228602198	0.0743577546	0.0991496223	-0.1423242421	-0.061910358	-0.0396531613	-0.1031227405	-0.0563129325	-0.013758331	-0.0306804966	-0.0139828326	0.0918898856	0.0353527149	-0.0191089687	0.1243090226	-0.0409930412	-0.1666686505	-0.0479146	-0.1224937932	0.0882931893	0.0212145853	-0.0556345156	-0.00606199	-0.005778208	3.3387687691264e-05	3.67477227601e-05	0.019523	-0.0723146	0.000381147529	0.00522940137316	-0.0206934	-0.0529241	0.00042821680356	0.00280096036081	-6.29353e-05	0.0007258317	3.96085198609e-09	5.268316567248901e-07	0.000266052	8.851500000000003e-05	7.834905225000005e-09	7.078366670400001e-08	-0.00014766	-0.000348633	2.1803475600000003e-08	1.21544968689e-07
824.1765154184811	-2.3796108335583317	5.662547719188176	679266.9285673499	935.0101402441086	3.383326180599965	11.446896044333153	874243.9623593076	772.0653696886301	0.283031644603966	596084.935072441	0.0801069118472257	777.3048710025305	692.3092772670394	1.092276	21.42371	0.189008225	0.0970772	0.0707605913	0.0766996567	0.0719477784	-0.1423090459	-0.0064607327	-0.0257423117	-0.1183650401	-0.1052622703	0.0205554087	-0.0026776882	0.1032465005	0.1865395762	0.032975875	-0.0466223217	-0.0967506445	-0.1560509848	-0.116854281	-0.0079885034	0.0888114022	0.0613301436	0.2270307763	-0.0226960593	0.0235551693	0.0135033674	0.078676839	-0.1215595053	0.0588200359	-0.0286988214	-0.0033003472	0.0907956982	0.1197219873	-0.0420030812	0.0511808899	0.0205592357	-0.1399510468	0.0192000134	-0.0059765278	0.0829555192	-0.156380297	-0.0358266677	0.012459523	0.1243802983	0.0038789173	0.0033115737	0.0289559472	0.0974277816	-0.0771243907	-0.030649104	0.0808311959	-0.0227537551	-0.0199181064	0.0876482322	0.0694025681	-0.0947325621	-0.0481742976	0.0341388618	0.1432518288	0.1632916565	0.0610686402	0.0058499831	-0.0942583404	0.0326700589	-0.1096825734	0.0134296256	0.0710208714	-0.0855734423	-0.2212330776	0.086479766	-0.0219066824	0.0753661067	0.0683043858	-0.0167287339	0.0507108638	0.0811621535	0.1002163841	-0.0063846624	-0.0211419241	-0.0176648225	-0.0564628694	-0.1365871104	0.0725307187	0.0327641129	-0.061943274	-0.1411781296	-0.0059967585	0.020060014	0.0350460988	0.0410420674	-0.0118986878	0.0049987375	0.0118401522	-0.0655557726	-0.1574004552	-0.005464411	0.0373262447	-0.1445801285	0.0440851993	0.0025214361	0.0142709405	-0.0215678932	0.0202389727	0.0821604413	0.0765231481	-0.0244806646	-0.0346859279	-0.0144925005	0.1109305135	-0.0620479338	-0.1932194438	0.0867609543	0.0165379384	-0.0617435365	0.0288169	0.0348788899999999	0.001216536967632	0.0008304137256099	0.0731903	0.0536673	0.00535682001409	0.00288017908929	0.048852	0.0695454	0.0023865179039999	0.00483656266116	-0.000309723	-0.0002467876999999	9.5928336729e-08	6.090416887129e-08	0.000272397	6.344999999999994e-06	4.025902499999993e-11	7.4200125609e-08	-0.00051286	-0.0003652	2.630253796e-07	1.3337104e-07
822.449902680489	-1.7266127379921272	2.98119154699667	676423.8424191459	937.4983557434676	2.488215499359057	6.191216371250644	878903.1670217054	772.1093974068478	0.0440277182177624	596152.9215639657	0.0019384399714626	778.6630811032869	678.381648864097	1.113173	21.833584	0.129174389	0.0640714	0.0149076041	-0.092271818	0.1033543902	-0.054770734	-0.0268970198	-0.1819765281	0.0196497668	0.0133722226	-0.0375136032	-0.1613539644	-0.0238443522	-0.0014743857	-0.1824871908	-0.0731040181	-0.1312847791	-0.1039552153	-0.1264579792	-0.0968407544	-0.0487140478	-0.1275789238	0.1298202548	-0.0588001626	-0.0190028282	0.0132301862	-0.0543031681	-0.1424462018	1.0724e-05	0.0560000749	0.0489118975	0.0509158897	-0.0242757528	-0.1168136925	-0.0514108685	-0.1418456619	-0.0360602712	-0.0196422621	-0.0090684786	-0.0915896761	-0.0927527427	-0.0792472266	-0.1571349163	0.0087595374	-0.0399578653	-0.0118847066	0.0169706724	0.0743507473	0.0707815811	0.1343944613	0.0465093739	-0.0609708091	-0.0542595651	0.0458198525	-0.0628480895	0.0742754286	-0.0234689418	0.0191635191	0.0302815915	0.0984133769	-0.0143825902	-0.0990902469	0.1033972459	0.0784104636	0.0283051535	-0.1155161348	0.0693679347	0.0867045235	-0.0845125107	0.0289257261	-0.0471878908	0.1544321468	0.0994735786	-0.0858007346	0.0859123789	0.0382106039	-0.0239072341	-0.1402595382	0.0031982482	0.0546720077	-0.0440265176	0.0717550466	0.0693330238	0.0857881017	-0.1223650317	-0.1001139137	-0.0489938435	0.2028946363	-0.0092669858	0.1860643636	0.0531921297	-0.0233573255	-0.032754005	-0.0583936201	0.0942669552	-0.029307122	-0.0613558167	-0.0145789012	-0.0118939918	0.031880925	0.0481022121	0.0738278479	0.0308172413	0.0992290819	0.0428797974	-0.012356379	0.0650916506	0.1458458931	0.0894321006	-0.0995036915	0.0638966485	0.0851916578	0.0118330366	-0.0676152521	-0.000117659	-0.028934559	0.0008372087045244	1.3843640281e-08	0.0258852	-0.0473051	0.00067004357904	0.00223777248601	0.0364115	-0.0124405	0.00132579733225	0.00015476604025	0.000159894	0.0004696169999999	2.5566091236e-08	2.2054012668900002e-07	-6.78706e-05	-0.0003402676	1.1578203960976e-07	4.60641834436e-09	-0.00051286	0.0	2.630253796e-07	0.0
