global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
772.2576578481379	2.0412250497115565	4.166599703569946	596381.8901050916	841.525482061319	8.246530230715848	708165.1369585354	68.00526084611037	747.6615577628711	1.173668659396867	558997.804956403	1.3774981220504392	748.5668276507166	547.8456538507198	1.286164	30.587982	0.3563365	0.174127	0.0200754909	0.1824528022	-0.032496562	-0.0744632916	0.1679287098	-0.0111035736	-0.092698107	0.0658524815	-0.1188374776	-0.0923053395	0.0780470809	-0.001358245	0.041497307	-0.044859234	-0.1664961282	0.0423212804	-0.2187752536	-0.1139324588	0.0373565309	0.0103291725	0.0045439942	0.0270404857	-0.0451767485	-0.0359701733	0.0454392085	-0.0942518732	0.0658187981	0.0820204003	0.0992380401	0.3098752394	0.0736090805	-0.1335503697	-0.0344135577	-0.0073055831	0.1243632242	0.0730634448	-0.1142397372	-0.1008202075	-0.0507890061	-0.1625120969	0.1908522814	-0.0893808282	0.0862214906	0.0986226068	-0.0756873869	-0.093288608	0.0722663973	0.0645047753	0.1064329883	0.1811448379	0.02367222	-0.1543325952	-0.0150575389	0.0205452631	0.0722538561	0.1625324108	0.0016835708	0.0053020055	0.0482994376	0.0181544306	0.0395444713	0.0440046299	0.002084764	0.2080721159	-0.1274493051	0.1414917031	0.0595389795	-0.1940778485	0.0227035521	-0.0085061259	-0.1309812761	0.1040480267	0.0418699778	-0.0418781645	-0.0220947427	-0.1613368865	0.1098934762	-0.0012451968	0.0192801574	0.1453086614	0.0857051563	0.1785843682	0.0244583793	-0.1732679947	0.0432370747	0.0522598525	-0.120779173	0.0225525579	0.0418598918	0.118998151	0.1918810724	0.0482392872	0.073058125	-0.0839933483	-0.1143264427	0.1164621793	0.0704463506	0.0756282679	0.041535818	-0.0024989019	-0.1382503331	-0.0113285667	-0.0464844076	0.1558999596	-0.1187036712	-0.0144251466	0.0558154137	-0.0802639819	-0.0200485104	-0.1076997553	0.0576957916	0.0358131	-0.0012047999999999	0.00128257813161	1.4515430399999975e-06	0.0306187	-0.1262133	0.01592979709689	0.0009375047896899	-0.0751895	-0.0891905	0.00565346091025	0.00795494529025	-0.000539051	-0.001391536	2.90575980601e-07	1.936372439296e-06	0.000886201	0.000680917	4.6364796088900005e-07	7.85352212401e-07	0.000245281	-0.000722105	5.21435631025e-07	6.016276896100001e-08	0.0	0.0
773.4539869146947	1.1963290665568138	1.4312032354886974	598231.0698742367	849.0999205794185	7.574438518099441	720970.6751279748	57.37211886446846	747.5400794025461	-0.1214783603249998	558816.1703131649	0.0147569920272504	748.9570859633386	555.3384100766466	1.326249	31.541309	0.3203187099999999	0.197098	-0.0680533121	0.0383203713	-0.1367019908	0.0111982873	-0.0550811579	0.0259267474	-0.0369805442	0.0890735089	-0.1524593426	0.0903669456	-0.0242968961	0.0466863178	0.0137256419	0.0205147012	0.1122769324	0.0144675055	-0.0666255438	-0.1543649955	0.1677285458	0.1822836356	0.0085730131	-0.1171540832	-0.1267628964	-0.060417326	0.0009999148	0.0474919468	-0.12875947	0.0714817691	-0.0746543282	0.0102071638	-0.0611600654	-0.0813964492	0.0760210823	0.0076997016	0.0584049365	-0.0117798957	-0.0840311716	0.0199856586	0.0901947838	0.0128844868	-0.022094835	0.0974271234	-0.1432404796	-0.151431472	0.0968440738	0.0402846908	-0.1543123042	-0.079028598	-0.1835767426	0.0444141848	-0.0514736807	-0.0945378386	0.0362634167	-0.0591406222	0.0200865639	-0.1065857934	-0.1255239008	0.0199088041	0.0477426176	0.0102054968	0.028253602	-0.071935977	0.0080865685	-0.0128299702	0.0840646027	0.0805158659	0.1945992928	-0.1220215714	-0.0364689875	0.0182292314	0.0986049429	0.1707680409	-0.0403383374	-0.2195846882	0.1600770348	0.1511018409	0.0289346736	-0.0563703948	-0.0460895213	-0.085472152	0.0988332681	-0.0533972628	0.0092443164	-0.0626957796	0.044817985	0.0042600864	-0.0205584952	-0.1237903253	-0.0257729497	0.0308351585	-0.0112865273	-0.0175009869	-0.0639122527	-0.1643698749	-0.058185812	-0.1181172259	-0.0213875687	-0.0834641932	-0.1498082994	-0.0057226759	0.0171272138	0.1286156077	0.2375644243	0.0404557736	0.1228109546	0.0398664405	0.0180665148	-0.0366683869	-0.0223783947	-0.1059762505	0.0637282764	0.0216219	-0.0141912	0.0004675065596099	0.00020139015744	0.20175	0.1711313	0.02928592183969	0.0407030625	0.0206573	0.0958468	0.00042672404329	0.00918660907024	-8.129979999999998e-05	0.0004577512	6.609657480039997e-09	2.0953616110144e-07	0.000626303	-0.0002598979999999	6.754697040399997e-08	3.922554478090001e-07	0.000179942	-6.533900000000003e-05	4.269184921000004e-09	3.2379123364e-08	0.0	0.0
774.4491987189215	0.9952118042267556	0.9904465352722744	599771.5613963795	845.9046866506338	-3.19523392878466	715554.738897507	10.209519859656652	748.2410050726061	0.7009256700599735	559864.6016720637	0.4912967949490228	749.3713124924259	551.6709560502466	1.105815	26.298872	0.2253608	0.132416	-0.0192922416	0.0124540676	-0.176996462	-0.0289155347	-0.004108686	-0.0716266863	0.0815028888	0.1460651332	-0.1104454909	-0.0645964838	-0.0578589758	0.1360710932	-0.0242732743	-0.0811067624	-0.0657125437	0.0268599534	0.0290386321	-0.1390723353	0.0116553947	0.032994558	0.0061369473	-0.0611440825	-0.0952865692	0.1073223045	0.1208176169	0.0476789762	-0.0747412612	0.0388457367	0.0349312251	-0.0433267028	0.0999821339	-0.0579575286	-0.0513045138	0.0967446257	-0.079514728	0.0776414559	0.0422157686	-0.0299186674	-0.1607644996	0.0704394438	0.0131158186	0.0245121083	0.1644597758	0.041085716	0.065363636	0.0918983639	0.1702775845	0.1608073748	-0.0420105464	0.0045967943	0.1476308433	0.1607398772	-0.0826153159	-0.0468511792	0.1143608508	-0.041413138	-0.019746042	-0.1202037685	0.1886400951	0.1680551084	-0.0089057786	0.0938517051	0.0059638867	-0.0108080604	-0.0530290248	-0.0195034132	0.1072689442	-0.0938870983	0.0041273376	-0.0637591808	-0.0222338946	0.0147074119	0.0691459774	-0.1556637725	-0.0692840712	-0.0601815775	0.0355138797	-0.0587223145	-0.0035014081	-0.060945818	-0.1164287447	-0.1486380044	-0.1311747829	0.0372036398	0.0033479348	0.0889165737	-0.1069074196	0.1853829237	-0.0187987937	0.0224418976	-0.0802461276	-0.1591688294	0.0197702196	-0.024509347	-0.0462225717	-0.1656466329	0.1190055408	0.0630025848	0.0871047211	0.0695179524	0.1129490167	-0.0228156882	-0.09798732	-0.0032543419	-0.194696478	0.0600833102	-0.0156125059	0.113771249	-0.0246987197	-0.104071687	0.0695158277	0.0324439	0.0108219999999999	0.0010526066472099	0.0001171156839999	0.0877349	-0.1140151	0.01299944302801	0.00769741267801	-0.00177691	-0.02243421	3.1574091481e-06	0.0005032937783241	0.00103177	0.0011130698	1.0645493329e-06	1.23892437967204e-06	0.000876303	0.00025	6.25e-08	7.679069478090001e-07	0.000378662	0.00019872	3.94896384e-08	1.43384910244e-07	0.0	0.0
774.223346032346	-0.2258526865755357	0.0510094360333871	599421.7895415217	847.6581727594137	1.753486108779839	718524.377845828	3.0747135336838616	748.4066215344213	0.1656164618152615	560112.4711565665	0.0274288124242059	749.7639731281978	569.5301640472578	1.148215	27.307234	0.08168704	0.0620829	0.0172922933	-0.0196411638	-0.1516695906	-0.0742808925	-0.0513935058	0.1307828283	0.0196733957	0.1080974166	0.0393968238	0.0796249255	0.0918033867	0.0824433425	0.0776926642	0.1238105445	-0.0168497146	-0.0712481982	0.0984912307	-0.0687602513	-8.52713e-05	0.0636463612	0.0536543155	0.0642581612	-0.0958702953	-0.0004808946	0.0566207958	0.0266375998	0.0221141926	-0.0467019665	0.0207849496	0.1426114759	0.1312416294	0.0491949404	-0.0380298585	0.1439208691	-0.082767725	-0.0893154475	-0.1499891243	-0.0155264698	0.0819496316	-0.0137688533	-0.0644064751	0.0324331526	0.0500964443	0.0104809496	0.1407981226	0.1370655037	0.0530124635	0.0760322844	-0.028004985	-0.1030818806	-0.0327917935	-0.0074952943	0.0256149613	0.0654992172	-0.2015641982	0.0424689155	0.044045644	-0.1310548194	-0.1192942358	-0.008488962	0.048033089	-0.142046983	-0.0114706033	-0.012249909	-0.0146442047	-0.1087593411	-0.0248730958	-0.0855320893	-0.0111624448	0.0723470993	0.0330296864	0.0658163435	0.0457101532	-0.1233389454	-0.0345164673	0.0206240336	0.0175653651	0.0582758032	0.1065681734	0.0735334023	-0.0902393841	0.0465042709	-0.0509138657	-0.1099951717	-0.0618983702	-0.1078498182	0.0993310437	0.0067667869	-0.0341900027	-0.0101619683	0.0357260616	-0.0720019532	0.133505809	-0.0434874309	0.07522483	-0.0210072288	0.0543131091	0.0054667416	0.0215193453	0.1944745222	0.0777441027	-0.0485362759	-0.1397074767	0.0083449577	0.1095521794	-0.0205541839	0.1060375313	0.0174470786	-0.0270084943	-0.1019893188	0.0750362016	0.0312449	-0.0011989999999999	0.00097624377601	1.4376009999999969e-06	0.147762	0.0600271	0.00360325273441	0.021833608644	-0.0077809999999999	-0.0060040899999998	6.054396099999844e-05	3.604909672809879e-05	0.0007461259999999	-0.0002856440000001	5.567040078758507e-07	8.159249473605715e-08	0.000876303	0.0	0.0	7.679069478090001e-07	0.000375169	-3.492999999999975e-06	1.2201048999999824e-11	1.40751778561e-07	0.0	0.0
772.3080306720891	-1.915315360256841	3.668432929235793	596459.6942406006	843.3325951747596	-4.32557758465407	711209.866084195	18.71062144086174	748.8760521945219	0.4694306601005564	560815.3415504523	0.2203651446424441	750.2385694878922	564.6247044283962	1.18889	28.27459	0.09411189	0.0462432	0.0781164783	-0.0451813523	-0.0670980869	0.150778354	0.0149778336	-0.1118893173	0.0099442057	0.0412019808	0.1373265159	0.0970041134	0.1280206067	-0.0688305715	-0.0853700171	-0.1172441609	0.0207857007	-0.0936949872	-0.0079714453	-0.0487157537	0.0072976748	-0.0177819215	0.0254755909	0.0751873991	-0.0212983939	-0.0405287095	0.0167792728	-0.0299560509	0.0605535629	-0.0446833681	-0.0732250266	0.0740852431	-0.0282842635	-0.0999967654	0.1107563702	-0.0868319413	0.0300009577	0.0878209149	0.0787156858	-0.0134242682	-0.00222339	-0.0894880082	0.0040417775	0.0149907232	0.0626271513	-0.071278922	0.0898065159	0.0242126107	-0.0509805339	0.1272465553	-0.037696378	-0.0846173556	-0.1472324219	0.0412310461	0.0529662004	0.0068831468	0.0892503309	0.1013981651	-0.0899134176	0.0753185628	-0.0320631841	-0.2375203215	-0.0453329098	0.0873688377	0.0160237819	0.0048047998	0.1183890518	-0.0963004427	-0.0464697266	-0.0646207664	0.0739627422	0.1225353901	-0.0874330138	0.0006438564	-0.011669325	0.0357207133	0.1274880224	-0.1342796497	0.0243255802	0.013911077	-0.0193418026	0.0240739669	0.0668199218	0.0645062679	0.0322997514	0.1122296425	0.0108879246	0.1261614447	0.0476292477	-0.0043942897	0.0172990799	-0.0052902153	-0.0557452736	0.0555759697	-0.0441485334	0.008823614	0.0016036668	-0.0885582033	0.0746957512	-0.0455313405	0.0509931634	-0.0390593369	0.0519272646	-0.0474346675	-0.0366208153	-0.175851736	0.1746577582	0.0452033148	0.1021416604	0.0117087222	-0.0293067317	-0.0997327036	0.0802681812	0.0299133	-0.0013315999999999	0.00089480551689	1.7731585599999969e-06	0.112937	-0.034825	0.001212780625	0.012754765969	0.00678509	0.0145660899999999	4.60374463081e-05	0.000212170977888	0.00102761	0.0002814840000001	1.0559823121e-06	7.92332422560563e-08	0.00048523	-0.000391073	1.52938091329e-07	2.354481529e-07	0.000179942	-0.000195227	3.8113581529000016e-08	3.2379123364e-08	0.0	0.0
770.4449708305926	-1.8630598414964648	3.470991972996834	593585.4530781527	842.5824853587895	-0.7501098159700632	709945.2446333948	0.5626647360146421	747.8340880547589	-1.0419641397629675	559255.823256693	1.085689268551981	749.7099300264969	557.2586203550039	1.102445	26.218731	0.12611307	0.0697826	0.0735279704	-0.0421366814	0.0529559192	-0.0203881598	-0.0137412105	0.0518494476	0.041445814	-0.0286829107	0.1778967758	-0.0723819853	0.0070601154	0.0979823985	0.0338721654	0.0755612266	-0.1088017395	0.0205188178	0.0507789077	-0.0944744655	-0.2042720562	0.0169987742	0.1237998963	0.0993785185	0.0266879072	-0.0504421149	-0.1153802071	0.1177607071	0.03625425	0.0266125186	-0.1194077712	0.0462098882	0.0032485662	-0.1548280308	-0.067738366	-0.1119203594	0.0349131114	0.0815726811	0.0029527381	0.1055332904	0.0920449775	0.0064370594	0.0528124392	0.0244889311	0.0106435241	-0.1417569887	-0.1305355906	0.1839453972	0.0729543407	0.1189524543	0.1277547406	0.0476791105	-0.0363555063	0.0689416665	-0.1746820676	0.0658625382	-0.0738431996	0.0871816659	-0.1321231992	-0.0236232049	0.0383627372	0.0091225713	-0.0667184295	-0.0400322255	-0.0040212962	-0.0062456819	-0.0934085932	-0.0574605896	-0.1861170092	-0.0857783772	-0.0677356008	0.1060726347	0.0548230305	-0.2191386986	0.1383170012	0.0434069626	0.1565026189	-0.0806900781	0.0476441429	-0.0367803654	-0.0449364929	0.0737735166	-0.0147023638	-0.0182285572	0.0141694686	-0.0599057353	-0.1470646071	0.0301508565	-0.0289291857	-0.0242708883	-0.0880627495	0.0219665722	0.1042036964	-0.0059851368	-0.0163378287	-0.0375668072	0.0149773843	-0.0692918635	0.2185550534	-0.1094939004	-0.0427438595	-0.0406097463	-0.0688088925	-0.2148818321	0.0899122012	0.0159829663	-0.0922246692	0.0345418366	0.0039538881	0.074894767	-0.0315924503	-0.0973056967	0.0851916578	0.0336387	0.0037254	0.00113156213769	1.3878605160000002e-05	0.0594955	-0.0534414999999999	0.0028559939222499	0.00353971452025	-0.00681463	-0.01359972	4.6439182036900006e-05	0.0001849523840783	0.0017876	0.00075999	3.19551376e-06	5.775848001000002e-07	0.000626303	0.000141073	1.9901591329000005e-08	3.922554478090001e-07	0.000385808	0.000205866	4.238080995600001e-08	1.4884781286400001e-07	0.0	0.0
769.0397118551374	-1.40525897545524	1.9747527880975109	591422.0784102328	840.318957987614	-2.2635273711755417	706135.9511533894	5.123556160060859	747.4393951090933	-0.3946929456656107	558665.6493610473	0.1557825213581967	749.0298891916225	555.7105542535843	1.016526	24.17536	0.21837033	0.122822	0.038855466	-0.06913893	0.1002590833	0.0704775648	-0.0340404332	0.0362803864	-6.10264e-05	-0.1153584895	0.0875151539	0.0817600356	0.014691693	0.1383179283	-0.0580041767	0.0966501397	0.0483866753	-0.0401558421	0.037436628	-0.051346199	-0.0276428231	0.0219531804	-0.0351105572	-0.1408420279	-0.0781951891	-0.0544606307	0.1140003291	-0.0380602702	0.0388917673	-0.0097622167	-0.0075796373	0.0378175162	0.0572287046	0.0609460135	0.0278482827	0.0167969236	0.0318633063	0.0040598279	0.0096109424	-0.1814274475	-0.0152550298	0.0668183432	0.0927163449	0.01829296	-0.0482206597	-0.07678126	-0.1076255622	0.1497591727	0.0268883561	-0.0865317755	0.0362795487	0.0578163369	0.0020759157	-0.0793298585	-0.0003111604	0.0911907809	0.040320778	-0.069154678	-0.0256377673	-0.0448421205	-0.0764406525	-0.0352041537	-0.1478693918	-0.0578545179	-0.0584606537	-0.0453810781	0.0846516592	0.0011283531	-0.117618541	-0.0665534847	-0.0472874102	-0.0187085142	-0.0016507155	0.0872019329	-0.0655756417	-0.0464143862	-0.0018556259	0.0581432397	0.0066897078	-0.0503734002	0.0525640547	-0.0800412961	0.0784076271	-0.0014927174	0.0331415881	0.0736112202	-0.0729381761	-0.0095330196	-0.0336477134	0.1449001062	0.0493094494	-0.1095934776	0.0199671061	0.0153852758	0.0200101526	-0.1454871112	0.0701565754	0.00156713	0.0206998717	0.0479591883	-0.0732230973	-0.0253041075	-0.1808884563	-0.0470381922	0.0695970781	-0.1121242389	0.0124391706	0.0847963899	-0.0822717921	-0.0646412433	-0.0338646736	-0.0947124447	0.0897877085	0.0310613	-0.0025774	0.00096480435769	6.642990760000003e-06	0.161188	0.1016924999999999	0.0103413645562499	0.025981571344	0.034265	0.04107963	0.0011740902249999	0.0016875360009369	0.000968492	-0.000819108	9.37976754064e-07	6.70937915664e-07	0.000151886	-0.000474417	2.2507148988900006e-07	2.3069356996e-08	0.000552699	0.000166891	2.7852605881000005e-08	3.054761846010001e-07	0.0	0.0
768.3187927568803	-0.7209190982571272	0.5197243462318694	590313.76730339	842.5858266051858	2.266868617571845	709950.8751959443	5.138693329332087	746.6471175017622	-0.7922776073311297	557481.9180736903	0.6277038070783398	748.5002411212711	541.6517344769464	0.991249	23.574219	0.21676865	0.127498	-0.0107914753	-0.0659499778	0.1189242945	0.0492532143	-0.0379982894	-0.0772336553	0.0108424717	-0.0958647529	0.0905798463	-0.0815919604	0.0850530142	0.0454604027	-0.0604048043	0.04277503	-0.0145984753	0.0845493881	0.0107581303	0.0174062368	-0.1780335645	-0.0621506308	-0.0866127643	0.0163803312	-0.0072094146	-0.0088025057	0.0461587074	0.1159728469	-0.047876902	-0.0225824716	0.1706911238	0.0005258128	0.1556048652	0.102284389	0.043023932	-0.0166264467	-0.0357672184	-0.0204873058	-0.0378396189	-0.0416712109	0.0356950245	0.078334913	-0.0328106182	0.0986902532	-0.139939074	-0.1472567386	-0.0414900185	-0.165662143	0.0330048542	-0.0950233349	0.0152155288	0.0327328739	-0.0509518737	0.0776792021	0.0567748462	0.0861390549	-0.0175621938	-0.0719685788	-0.0679809006	0.0110507567	-0.0777857156	0.0863719053	0.0309011997	0.0492887669	-0.0326651251	-0.0694095836	-0.0597964267	0.0688498844	-0.137407146	-0.0271333586	-0.0590436867	-0.032015647	-0.0131447121	0.049058738	0.0530189985	0.0099839187	-0.040634005	0.0304624286	-0.1549051163	0.156360997	0.0105269317	0.048463928	0.0462664812	-0.0870931891	-0.0371372921	0.0587043976	-0.0039256631	-0.0468170768	0.0848891743	0.0592021926	0.1802486994	0.0786582834	0.0731551471	-0.0200149237	0.0874456492	0.0600036229	-0.0120687873	-0.1313813501	-0.0366939623	-0.2705969316	-0.1884451588	-0.0930421448	-0.122844892	0.0169803923	-0.0242098753	-0.0293811832	-0.0434382154	-0.0116370444	-0.0488625841	-0.1236392379	-0.0361224311	-0.091957378	0.0940386689	0.0457217	0.0146603999999999	0.0020904738508899	0.0002149273281599	0.0473437	-0.1138443	0.01296052464249	0.00224142592969	0.0102855	-0.0239794999999999	0.0001057915102499	0.0005750164202499	0.00173692	0.000768428	3.0168910864e-06	5.90481591184e-07	0.000626303	0.000474417	2.2507148988900006e-07	3.922554478090001e-07	0.000595543	4.2844e-05	1.835608336e-09	3.54671464849e-07	0.0	0.0
767.5298094092567	-0.7889833476235708	0.6224947228272963	589102.0083318099	840.9320767013356	-1.653749903850212	707166.757625221	2.7348887444845853	746.3361265901315	-0.3109909116307108	557017.6138535608	0.0967153471169005	748.0382248660106	545.3449076021133	0.974662	23.179741	0.19774965	0.110335	-0.0154749357	-0.0593915479	0.1487967412	-0.0344793997	-0.0306929673	0.102745938	0.0145744452	-0.1266028303	0.0284261629	-0.0222945545	-0.0127249316	0.1640912674	-0.0091928995	0.1692014131	0.0784347129	0.0033119142	-0.0208293107	-0.0152897533	-0.0927458806	-0.0327406509	-0.0267953547	0.0537818246	-0.0915371197	-0.1126800981	0.134195365	0.0206498452	0.019654241	-0.1053131014	0.1107268376	0.036841878	-0.1278536376	-0.0658741307	-0.0951600816	-0.0938444109	-0.1203190611	-0.119728887	-0.0827411464	-0.0395630712	0.0308580406	-0.0077415296	0.0117389146	0.0055274554	-0.0119167839	0.0547862051	-0.0096759874	0.061172065	-0.0164815549	0.0800879264	-0.0579152419	-0.0257064405	-0.0898229817	0.061269026	0.1160074256	-0.1290363128	0.057993551	0.0152240557	-0.0016701338	-0.1338792988	0.026332724	0.0399801524	-0.0260910878	-0.1066614293	-0.0759345101	-0.0510730547	0.0291240285	0.0732047166	-0.129917577	-0.072276126	-0.0252911359	0.0319419587	0.0505645759	0.0585224396	-0.0357848205	-0.0309426735	-0.0406401569	0.0061272116	-0.0934163641	0.0091352789	0.032201099	0.0374451978	0.0386077499	-0.185105058	0.0447142812	-0.024129092	-0.1447507506	0.0801084495	-0.1006854145	0.0258529092	-0.0501495436	0.0591932576	0.1053600285	-0.0200221063	0.0223240504	0.0155621339	-0.037795271	0.0334394049	-0.0287771181	-0.0157745565	0.0307286524	0.1952229927	0.0965691341	0.0807669232	-0.0366346203	0.024086385	0.0980855282	-0.0389630947	0.1077189734	-0.0472769049	-0.0383647583	-0.0890452037	0.0979282008	0.0394119	-0.0063097999999999	0.00155329786161	3.981357603999997e-05	0.138728	0.0913842999999999	0.0083510902864899	0.0192454579839999	0.0405543	0.0302688	0.00164465124849	0.00091620025344	0.000878156	-0.000858764	7.711579603360001e-07	7.37475607696e-07	0.000245946	-0.000380357	1.4467144744900006e-07	6.048943491599999e-08	0.000752157	0.000156614	2.4527944996000005e-08	5.65740152649e-07	0.0	0.0
767.383769918267	-0.1460394909896649	0.0213275329285204	588877.8503339718	843.0552717238664	2.1231950225308083	710742.1911814023	4.507957103699599	747.264209696151	0.9280831060195852	558403.7990928132	0.8613382516789604	748.5391917653202	534.4710515590118	1.150326	27.357456	0.0884487	0.043687	-0.066267764	-0.0785279247	0.13255136	0.1057965484	-0.0491265518	-0.1246956152	-0.0012409706	-0.1133037361	0.037052182	0.024483682	0.0120658985	0.0642398291	-0.1578599582	-0.07651433	0.046794796	0.0622493377	0.0245677645	0.0371992639	-0.0756248909	0.04879236	-0.2461642015	0.0464373238	0.0860003973	-0.0366208009	0.0803329022	-0.0191309631	-0.0728011255	0.133245823	-0.0945307302	0.0129218845	0.0217918184	0.029470575	0.0576069272	-0.1133088936	-0.075690914	-0.0257919099	0.0236146058	-0.1200192825	-0.0727081617	0.0539064169	0.0351489689	-0.1612260677	-0.0661260644	-0.1860900931	-0.0117399047	-0.1282619027	-0.0400945046	-0.0005233614	-0.1461298296	-0.0117530287	-0.0430300606	0.0010374692	0.1035174233	0.010677847	0.0651149318	0.0475919691	0.1784346429	-0.0609222858	0.1022817873	0.0165179319	0.1364678382	0.1240348212	-0.035761088	-0.1029518707	0.0623430221	0.0538448148	-0.0229747734	-0.0026483828	-0.090828892	-0.106309863	-0.0695123412	0.1674254083	0.1375042404	0.0958409723	-0.0001236459	0.0100928008	-0.0139806193	0.1288442365	-0.0823420618	-0.1493073289	0.0157035234	-0.0272349125	0.0035171982	0.1294477195	-0.0025693431	0.1043569122	0.044853802	0.0883538769	0.1114712689	-0.1129236752	0.0865321658	0.0962822815	-0.0685867342	0.0042362595	0.0684886437	-0.0223581291	0.0428584523	-0.0441880191	-0.0261684425	0.044304484	0.0352959645	0.1675462235	-0.0506112061	-0.0393083781	-0.0439923985	0.0297448446	0.0718978299	-0.1005958555	-0.0405906974	-0.0859808972	0.1014413551	0.0457437	0.0063317999999999	0.00209248608969	4.009169123999998e-05	0.10582	-0.0329079999999999	0.0010829364639999	0.0111978724	0.0503064	0.0097521	0.00253073388096	9.510345441e-05	0.00124254	0.000364384	1.5439056516000002e-06	1.3277569945600002e-07	0.000626303	0.000380357	1.4467144744900006e-07	3.922554478090001e-07	0.000707762	-4.4395000000000025e-05	1.970916025000002e-09	5.00927048644e-07	0.0	0.0
