global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
815.5024741994666	-0.3699178649617352	665044.2854254517	0.1368392268178485	846.9690407867233	-2.778267047554209	717356.5560511822	7.718767787525581	774.8110301030479	-0.1937491079914934	600332.1323693461	0.0375387168474994	774.5639874209735	616.7202617305503	1.039301	20.315641	0.096180763	0.0485407	0.0397589066	-0.0680402529	0.0016489169	-0.1290896826	-0.0001636301	0.0587324137	0.0144001552	0.0805148093	-0.0753731095	-0.1701354074	-0.0180105434	0.1617499996	0.0781630062	-0.0310188251	0.1043135664	-0.0365312923	0.0915991016	-0.0646025359	-0.0566553844	-0.059100852	0.1370676634	-0.0421307902	-0.067220397	-0.0711270317	-0.0853024222	0.0121910095	0.0195325306	0.118805743	0.1621758225	-0.0878513552	-0.0244814152	-0.0007537417	-0.056424932	0.0487167765	0.0683845645	0.0294649296	-0.0574375585	0.0452747597	0.0327572755	-0.0134705357	-0.0341317929	0.0597421148	0.020783196	0.0158631255	0.0755014293	0.0870379771	0.1032121245	0.0714084928	0.1246021755	0.0108682694	-0.0081304609	-0.0472161117	0.1241549288	-0.0574448299	-0.0460787819	-0.0842591237	-0.0494734312	-0.0502172501	0.0607663322	-0.0099277007	-0.1201716819	0.0028810356	-0.0519621148	0.1463851394	-0.0193681413	0.141819557	0.1055984917	-0.0195562818	0.0075076915	-0.0799115682	0.077698101	0.0589867573	-0.1375158325	0.0897498974	0.1178346988	-0.0681731778	-0.0352948071	-0.0038144809	-0.0296490276	-0.0465881256	-0.0946936491	0.0881259923	-0.0122226133	-0.012503681	-0.0307656632	0.0277982751	0.0656263017	-0.0606742568	0.0466604059	-0.0058306804	-0.1203089526	0.1008605327	0.0655719281	0.0850255311	-0.0490513652	-0.086717133	0.0743342801	0.1034211995	0.0591474481	0.0673540741	0.0197565404	0.092662784	-0.1744762968	-0.055112358	0.1400513262	-0.0057381624	0.0574817434	0.0481880399	0.0729689479	-0.12637607	0.0635905396	-0.0810837732	-0.0447323883	0.0250899502	0.0153640485	-0.110592125	-0.0449896151	-0.0924848	0.0009442999999999	0.00855343823104	8.917024899999908e-07	0.0283272	0.027830213	0.00080243025984	0.0007745207556253	0.0454132	-0.0216326	0.00206235873424	0.00046796938276	0.000719333	-0.000106433	5.17439964889e-07	1.1327983489000017e-08	0.00090447	-0.00064771	8.180659809e-07	4.195282441e-07	-0.0016782	-0.0001613299999999	2.81635524e-06	2.602736889999997e-08	0.0	0.0
814.8587416374105	-0.6437325620561296	663994.7688229041	0.4143916114513488	848.4108251410227	1.4417843542993296	719800.9282164709	2.0787421243023347	774.6467289011731	-0.164301201874764	600077.5545972876	0.0269948849374919	774.4911020663226	616.4618257860668	1.062212	20.763485	0.0502005	0.0231994	0.030115121	-0.0206910095	0.0497179346	-0.1276970943	-0.1159067139	0.0398842147	-0.013157121	0.1646195218	-0.0641198564	0.0462554827	0.1362136205	-0.0480669145	-0.0156739914	0.0616598583	0.0158969045	-0.0468786232	0.096905364	-0.1199824785	0.073226663	0.0451425796	-0.0061773029	-0.0955232981	0.045546873	0.0016956056	0.0448362828	-0.0162215532	-0.0514360756	0.0891312973	0.1378733541	0.0051320966	0.1091088592	-0.1209661766	-0.0646071107	-0.1112089989	0.1033291664	-0.0411278705	-0.0600660888	0.0107484526	-0.0495468365	-0.1567968319	0.1001533292	0.0562961405	-0.0091321805	0.1130797237	-0.003988162	0.0792662052	-0.0196116699	-0.1440655943	0.0021132464	-0.0540151283	-0.0512697911	-0.1043013267	0.1336836641	-0.1548762023	-0.1377230889	-0.0501465322	0.0461184185	-0.0738572825	-0.0620294319	-0.1324000809	-0.034369594	0.0772028274	-0.1117760384	-0.0328976575	-0.0286971643	-0.2419902276	0.0964591311	-0.023247293	0.0911895348	-0.0094336554	-0.1048213937	-0.0565637379	-0.1121301915	0.012875907	-0.0173957431	-0.0531166052	-0.0010628323	0.0637762498	-0.1049624239	-0.0771207876	0.0482230109	0.1311233571	-0.1248987138	0.0770509612	-0.0156722331	-0.0050147025	0.0245297015	0.0946502346	0.186149795	-0.0412235194	-0.0262227382	0.0465512887	-0.1925322272	0.0689381983	0.0708511298	-0.086881481	0.1323644751	-0.0541882302	-0.1000481493	-0.0046211111	0.0841663166	-0.0384614551	0.0467411051	0.0383872783	0.1193166462	0.0800331232	0.1283792524	-0.0752583295	0.0580042242	-0.1073877149	-0.0729019364	0.0677586621	-0.1336393402	0.1238230904	0.013011472	-0.1117560484	-0.0383647583	-0.0897053	0.0027795	0.00804704084809	7.725620250000023e-06	0.0133871	-0.0149401	0.00017921444641	0.0002232065880099	0.0394523	-0.0059608999999999	0.00155648397529	3.553232880999998e-05	0.000837109	0.000117776	7.007514778810001e-07	1.3871186176000025e-08	0.0007689259999999	-0.0001355440000001	5.912471934758462e-07	1.8372175936027106e-08	-0.00195528	-0.00027708	3.8231198784000005e-06	7.677332640000018e-08	0.0	0.0
815.9475201415049	1.088778504094421	665770.3556250716	1.1854386309780849	846.5024196820955	-1.9084054589271773	716566.3465276425	3.64201139566305	775.1814421690146	0.5347132678415392	600906.2682832334	0.2859182788057776	774.7718515615171	616.3086248833764	1.03647	20.260305	0.0515424699999999	0.0243297	0.0324450476	0.0313186451	0.1592168177	-0.1027790497	-0.0948147814	0.0248414817	-0.0480843023	0.1377182545	0.0848096276	0.1138791895	-0.0676316572	-0.0323120666	0.0082804184	0.07097934	0.0139238422	0.0936652494	0.107073207	-0.148775037	0.109220777	0.0416832394	-0.0206371777	-0.0924167907	-0.0838280994	-0.1261911589	0.0012467365	0.0162563022	-0.0175885824	-0.0134796786	0.0919461797	0.0286368329	-0.1724721632	-0.10162176	0.0218928834	0.0219020561	0.0178676048	0.0624161366	-0.1162621716	0.0998868422	-0.1045496608	-0.0912989889	-0.0276357564	0.1348784817	0.0905980867	-0.0415000144	-0.0089017487	0.0183863919	0.1336970414	-0.022512319	-0.0130768313	-0.0187879214	0.0546442338	-0.0591939607	-0.0245980256	0.0196497004	-0.1146665405	0.1383541542	0.0952104607	-0.1405400937	-0.032833628	0.0774370771	0.059969597	-0.161991915	-0.104274039	0.0575512295	-0.0399702933	0.1833834182	0.0936673965	-0.0612034686	0.1437866978	-0.0490352397	-0.0702339689	0.0629207987	0.0223553426	0.0305614746	-0.0861582238	-0.0814609459	-0.0225345012	0.1343110593	-0.0278012362	0.1543831982	-0.0953474408	0.0721054467	-0.1584709565	0.113331168	0.0163090885	-0.0547579233	0.1075577402	-0.0536728714	0.1101271484	-0.005967957	0.1144797184	0.0804330073	0.056145752	-0.105187887	0.0080151899	-0.1257897142	-0.0254337839	-0.0697151751	0.0107182719	0.047918659	-0.0485186467	-0.0144314953	-0.216629908	0.1019355264	0.0714247761	-0.0509136433	0.0419501012	0.0241880232	0.0401512427	0.1447211403	-0.0752935324	-0.1073988985	-0.0346645592	0.1641576541	0.0106533374	-0.1127290384	-0.0315924503	-0.0871282	0.0025770999999999	0.00759132323524	6.641444409999994e-06	0.00854333	-0.00484377	7.29884874889e-05	2.346210781290001e-05	0.0433804	0.0039280999999999	0.00188185910416	1.5429969609999974e-05	0.00111146	0.000274351	1.2353433316000002e-06	7.526847120100004e-08	0.000968465	0.000199539	9.37924456225e-07	3.9815812521039894e-08	-0.00228526	-0.0003299799999999	5.222413267599999e-06	1.0888680039999981e-07	0.0	0.0
814.0218634866357	-1.925656654869272	662631.5942342549	3.7081535524423135	842.4761699154973	-4.026249766598198	709766.0968754858	16.210687183032046	773.2878169642132	-1.893625204801424	597974.0478652786	3.5858164162592345	773.117143134276	620.1891378305277	1.014468	19.830219	0.0739437699999999	0.0348442	0.026158933	0.1269253383	0.1328227193	-0.0707300722	-0.0426561679	-0.0131974603	-0.0370406846	0.1251313257	0.1170790354	0.0431008465	-0.0020192538	-0.0063616618	-0.0476492302	0.021385804	0.0178968548	0.0497538004	0.0087816151	-0.2207129999	0.0069852295	-0.0849083577	-0.0863493579	-0.1228221125	-0.0750123488	0.0329710951	0.2252085196	-0.0315321911	0.0514062024	0.0232382742	0.0268339385	-0.0290583747	0.0188409084	0.1192145495	-0.0920891194	-0.0493725534	-0.041697452	-0.1253917596	-0.1209470798	-0.0347435478	0.2146423259	0.0030195259	-0.00887895	0.0571060352	0.0616741862	0.009220888	-0.1136909831	-0.0178330232	-0.1494346607	0.0837721554	0.0792723022	-0.0519012629	-0.0241015686	0.0414625639	-0.0814319342	0.0964228963	-0.0266513078	0.0912113488	-0.0686848916	0.0734138199	0.2139928394	0.1148162608	0.164018618	0.0637141462	-0.0223040692	-0.0277513245	0.0449504234	-0.0504938656	-0.0044629709	-0.0235991854	0.0909649779	-0.2159869515	-0.1053896905	0.0108827738	-0.0486084174	-0.007122142	-0.1213021726	-0.1218610276	0.0800083973	0.1003039061	-0.0934174785	-0.1248757699	0.0268819995	0.0547084342	0.0809255701	-0.1421786173	0.0848031344	-0.010833723	0.0865181881	0.0162418239	-0.0589290806	0.0616299262	-0.1024198914	-0.0672740348	0.0215219646	-0.0672121264	0.0520304016	-0.0288519207	-0.0646135016	0.0760943366	-0.155517071	0.0562970326	0.102758427	0.0356736594	-0.013408625	0.0559724317	-0.1504678289	-0.0053964763	-0.0409865602	0.191611166	-0.0203125142	-0.0551867192	-0.0478877231	0.0939773486	-0.0246396748	-0.0258218963	0.0082906521	-0.1135094328	-0.0246987197	-0.108013	-0.0208847999999999	0.0116668081689999	0.0004361748710399	0.0133381	0.00479477	0.00017790491161	2.2989819352900004e-05	0.0274285	-0.0159518999999999	0.00075232261225	0.0002544631136099	0.000780289	-0.000331171	6.08850923521e-07	1.0967423124100009e-07	0.00128354	0.0003150749999999	1.6474749315999995e-06	9.927225562499996e-08	-0.00228526	0.0	5.222413267599999e-06	0.0	0.0	0.0
812.666421331074	-1.3554421555616043	660426.7123590547	1.837223437073489	840.0219591644903	-2.45421075100694	705636.8918785487	6.023150410358048	773.033850192841	-0.2539667713722338	597581.3335439677	0.0644991209612364	772.9310577685601	616.3287742849815	0.958319	18.732645	0.0911824499999999	0.0452802	-0.0008125899	0.1755150597	0.0719113247	-0.0493114204	-0.0210640483	-0.0581555222	0.0413584821	0.0970867718	0.0871934817	0.0711936778	0.1142688603	-0.0129117016	0.019859036	0.1348564432	-0.0460543431	0.0546722672	-0.0063445584	-0.1875507267	-0.0212861494	0.1380831423	-0.0256004651	-0.1800328563	-0.1137523869	0.0159412786	0.0291920664	-0.0125046003	0.1034090282	-0.0710171025	0.0216384594	0.0224959801	0.009716927	0.1712616192	-0.0773408747	0.033537467	-0.0649034256	-0.1791654161	0.0930629001	-0.0476898223	-0.0877850446	-0.0358029247	-0.0579890291	-0.0733451965	-0.116172864	0.0565572655	0.0342500977	0.1168956949	-0.0435863634	-0.0244463399	0.0980622014	-0.0791549137	0.0880721684	-0.1202384328	-0.0157522975	-0.111445447	0.0417202933	-0.1625007649	-0.1063734308	0.1502713575	-0.0554899271	-0.0323063897	-0.0484463295	-0.1012212887	0.0067778071	-0.0839089481	-0.1224170984	0.0475268215	-0.0077304313	0.0651804586	0.1013774391	-0.0552039811	-0.1582261647	0.0581446946	-0.0846828575	-0.1114861595	0.0178257706	-0.1352967675	0.0820965242	0.0147740347	-0.083839107	-0.0315571127	-0.0627733625	-0.0328452192	0.0263982468	-0.2191623864	0.0850330828	-0.0617617645	-0.0091660251	0.0949964328	-0.1136719761	-0.0658116036	0.0613638415	-0.0005293698	0.0510942498	0.0932023527	0.0494477448	0.040035363	0.0154775545	-0.0394579149	0.0688566582	0.064048335	0.026141279	-0.0134273652	0.1438169741	0.0522278314	0.1760563932	0.0356019668	0.0103521031	-0.0837604026	0.1217281585	0.2100837509	-0.0994458086	-0.0987098219	-0.0297404583	-0.0527400534	0.0059244253	-0.1140958982	-0.017710062	-0.104132	0.0038809999999999	0.010843473424	1.5062160999999966e-05	0.0303492	0.0170111	0.00092107394064	0.00028937752321	0.0563258	0.0288973	0.00317259574564	0.00083505394729	0.00141358	0.000633291	1.9982084164e-06	4.01057490681e-07	0.00119204	-9.15e-05	1.4209593615999997e-06	8.37225e-09	-0.00218219	0.0001030699999999	4.7619531961e-06	1.062342489999996e-08	0.0	0.0
811.6590874739246	-1.0073338571494332	658790.474279004	1.0147214997595548	839.3859903648496	-0.6359687996407501	704568.8408207793	0.4044563141164966	773.2908033686573	0.2569531758163066	597978.6665745433	0.0660249345620857	772.661312845512	604.0479243833231	0.951893	18.60704	0.1394547999999999	0.0731012999999999	-0.0480105764	0.1394547874	0.0750460082	-0.0895271058	0.0168370871	-0.0714190153	-0.0227041574	0.1114357281	0.0161566217	-0.0327385565	-0.0473291447	-0.0056428973	0.1473987762	0.1098302165	0.0309794048	0.0143563946	0.019477557	-0.2139786117	0.0497427559	0.037592137	-0.0624769381	-0.070302196	-0.1324740033	0.0806576336	0.0795259421	-0.0635734757	-0.0035123699	-0.0565454694	-0.0402130548	-0.0167523511	0.0171783999	0.0362033187	-0.0907811535	0.0643071405	-0.1051974379	-0.1021591636	-0.0136873079	0.0539830608	-0.141946672	0.2530703588	-0.0315754248	-0.1281846641	-0.0992221507	-0.0374478567	-0.0407092385	-0.2184509028	0.0038211704	-0.003730602	-0.021058329	-0.1666257624	-0.137704264	0.0022420269	-0.0631575231	0.0239368193	-0.0792161454	0.0840297511	0.0827443914	-0.0074726369	-0.1184380059	0.0186997185	-0.0480550877	-0.0298158824	0.136713403	0.0234043638	-0.0167951922	-0.030531453	0.0045088796	-0.0426627352	0.1405183938	-0.1219968266	-0.0640041502	0.1233061176	-0.0161777489	-0.0997983699	-0.0637615071	-0.0778061025	-0.026767121	0.0268523089	-0.0993470062	-0.0727464197	-0.0442975492	-0.0346186518	0.0109955442	-0.1099133435	0.0145715988	-0.0885690844	-0.0383262743	-0.1395772353	-0.0938309451	0.0301789296	0.0166645055	-0.0909967616	0.0492948618	0.115104151	0.1498985234	0.2754051915	-0.0224194131	-0.0015584647	-0.0572880683	0.0751017145	-0.0558347577	-0.075023752	-0.0873105045	0.0467776123	-0.1729869558	0.0029675827	-0.0831421465	-0.0416288902	-0.0087930417	-0.0142514168	0.1234740379	-0.0868356952	-0.034110603	0.0304021777	0.0035556678	-0.1144874327	-0.0106533374	-0.0999005	0.0042314999999999	0.00998010990025	1.7905592249999994e-05	0.0685081	0.0381589	0.00469335976561	0.00145610164921	0.106679	0.0503531999999999	0.011380409041	0.0025354447502399	0.0008494229999999	-0.0005641570000001	7.215194329288301e-07	3.182731206491129e-07	0.000925043	-0.0002669969999999	8.557045518489999e-07	7.128739800899997e-08	-0.00228526	-0.0001030699999999	5.222413267599999e-06	1.062342489999996e-08	0.0	0.0
810.181241195922	-1.4778462780026302	656393.6435857647	2.184029621406228	840.0542317114771	0.6682413466274966	705691.11221636	0.44654649734253	771.7065402897935	-1.5842630788638417	595530.9843260426	2.509889503051139	771.8702418226641	597.7047899072985	0.98774	19.307758	0.0998822	0.0559591	-0.0742754275	0.141381888	0.0146274003	0.0341117577	-0.0101182351	-0.0847608655	0.0429493738	0.0812841169	0.0467219681	0.0138739489	0.1067777819	0.0547133932	0.0040919148	0.0099701604	-0.0573554223	0.1721593759	-0.0649257355	-0.1778251227	-0.0095600444	0.0630578065	-0.014617639	-0.1989997645	-0.1260047772	-0.2072014214	0.0250666417	-0.0460079642	0.0070336601	-0.1209838075	-0.0579306527	-0.0148786839	0.1483024046	0.0951894225	-0.1125554874	0.0096119718	-0.0154742623	-0.0133950589	0.1528969793	-0.0896703287	-0.0252513846	0.0853128378	0.0003023021	0.058497732	0.1081488177	-0.1706746498	-0.172998003	0.0840618942	-0.0578275756	0.0337911704	0.0159775211	-0.0231283379	-0.1170942052	0.0229136965	0.1014554647	0.0064220647	0.0622015702	-0.0702492305	0.0147417493	0.0674500537	0.0261443145	0.051669584	-0.001825208	-0.0847108434	0.0104248237	0.0667509727	0.1131160743	-0.0907684497	-0.0584658542	0.0595195815	0.0712258258	-0.0958544491	-0.130898102	0.0133188359	-0.0783020403	0.0026594858	0.0458549191	-0.2717512828	0.074263646	0.0929663883	0.0515548871	-0.0205586999	-0.0990198646	0.0619639254	0.0641490536	-0.1165298802	-0.0665767413	-0.1876793627	-0.0572425327	0.0640321777	0.0064295947	-0.1300136496	0.0783184864	-0.1056380112	0.1141651781	0.1279793978	0.0062811231	-0.0309833153	0.1089861279	-0.0759291502	0.0353488544	-0.0041577025	-0.088807892	-0.0977260539	0.0941644982	-0.072132969	-0.1185226762	0.0462895505	0.0296715768	0.1308929163	0.0014197868	0.0104194083	-0.0559657403	0.0022107438	0.0515447141	-0.0029901069	0.0011853914	-0.1146833673	-0.0035556678	-0.100987	-0.0010864999999999	0.010198374169	1.1804822499999788e-06	0.0294528	-0.0390553	0.00086746742784	0.00152531645809	0.0747937999999999	-0.0318852000000001	0.0055941125184399	0.00101666597904	0.00126177	0.000412347	1.5920635329e-06	1.700300484090824e-07	0.0010698	0.000144757	1.1444720400000002e-06	2.095458904900004e-08	-0.00228526	0.0	5.222413267599999e-06	0.0	0.0	0.0
811.4361028282564	1.2548616323343822	658428.5489731086	1.5746777163049102	840.6604232641558	0.6061915526787516	706709.9472426696	0.3674681985390756	772.4767388916688	0.770198601875336	596720.3121287074	0.5932058863307222	772.341099288852	597.7785619623628	1.038873	20.307276	0.1097788	0.0633254	-0.0759961568	0.0821493025	0.0516996326	-0.0617944574	0.0526984208	-0.0559903569	0.0081287649	0.0459288726	-0.0110612774	-0.006855027	0.0344433469	0.0710306537	0.0582888144	0.1379307787	-0.0307851754	0.0756783119	-0.0199840469	-0.146291018	0.0395506537	0.1297252717	-0.0106501146	-0.1107282907	-0.0941858836	0.0777287955	0.0124956455	-0.1423777325	-0.0632393034	0.0334449256	0.1142503128	0.0122409337	0.1397493555	0.0746809394	-0.0133126107	-0.0518444047	-0.1303737569	0.1309815103	0.141898777	0.0313528084	-0.0301041028	0.0361544033	-0.1796347166	0.1094936781	-0.1922305224	0.0520235312	0.0883413082	-0.028179839	0.0583539651	0.1264253505	-0.0204559276	0.0881289596	0.001114415	0.0110508403	0.0364198066	-0.2409486946	0.1018744924	0.1341221699	0.0426442443	-0.0390033814	0.0517011568	-0.0321130079	0.1449365731	0.0719420066	-0.0160049373	0.0184954	-0.055075121	0.0365247212	-0.0239437557	0.0244030019	0.1206157074	-0.0184223252	-0.0763873172	0.0801173978	-0.0396323121	-0.1415765079	-0.0593046317	-0.1329000257	-0.1071370653	0.0748373377	-0.0806858211	-0.0033686138	0.0894751166	0.1651956923	-0.0132471598	-0.1561070992	-0.0963401522	4.57308e-05	-0.1242733834	-0.195695163	0.0254840299	-0.003996718	-0.098218766	-0.0560595658	-0.0871739573	0.0842811456	-0.0529998575	0.0087895475	-0.0920524022	-0.0492088036	0.1130239199	-0.135456026	0.0729590641	-0.0186691089	-0.0950175543	0.061987072	0.0064740876	0.16973868	-0.0323415589	-0.0235389648	0.0083359003	-0.0417180368	0.0135894158	-0.0688656213	-0.0209068564	-0.1009922045	-0.0011853914	-0.1146833673	0.0035556678	-0.0981925	0.0027944999999999	0.00964176705625	7.809230249999952e-06	0.0638633	0.0344105	0.0040785210868899	0.0011840825102499	0.104939	0.0301452000000001	0.011012193721	0.00090873308304	0.000450678	-0.000811092	2.03110659684e-07	6.57870232464e-07	0.00110728	3.747999999999989e-05	1.2260689984e-06	1.404750399999992e-09	-0.00228526	0.0	5.222413267599999e-06	0.0	0.0	0.0
814.9520392079683	3.5159363797118885	664146.8262092258	12.361808626181542	850.9009682123859	10.24054494823008	724032.4577047759	104.86876083672064	777.2648019709154	4.788063079246626	604140.5723828863	22.92554805084469	777.4422057987424	602.6256384319806	1.335785	26.111141	0.29651285	0.160645	-0.0562560933	-0.0276261278	-0.0024223497	-0.2447643366	0.2018045563	0.0146787288	0.0952807089	0.1273246605	-0.1311066627	0.1365381832	-0.0452443192	0.0392416369	0.1977059422	0.038288723	0.262403712	-0.0100111287	0.1821690812	-0.2798195953	-0.0379878162	-0.0082962688	0.1614782147	0.094497108	0.2558563372	0.165890844	-0.0589367588	0.0991458476	0.117028521	-0.0508135617	0.2673649356	0.1036818569	0.0075922071	0.0213951903	0.0673237501	-0.0232954426	0.0498330263	0.1393317428	-0.0701728253	-0.074984733	0.0197104721	0.1098316872	0.0196978178	0.0093189587	0.1032505095	-0.1003045046	-0.0492453078	0.0326331898	-0.0122750476	0.0196248007	0.0995428793	0.044668268	-0.0434440907	0.0492925525	-0.0805331101	0.0035273909	0.1127134102	-0.1163679989	-0.1053598157	0.0468549557	0.0084065323	0.0489531818	-0.0537498218	-0.0946975822	0.0593011073	0.0287526858	-0.0313263533	0.0585784251	0.1777979262	0.0651805761	0.188652512	-0.0943696083	0.1068613241	-0.0486895294	-0.2646643133	0.0002974958	-0.1421332834	0.3460601575	0.0277312075	0.0193057862	-0.0551429217	0.0456265896	-0.1143157171	0.0817731442	-0.0693780888	-0.12621366	-0.1001878411	0.0496182948	-0.1240563337	0.1475271132	-0.0141427792	0.0598653912	0.023158219	0.0431460697	0.0879680397	-0.003836938	-0.1102109896	-0.1060128934	0.0592328957	0.0869004898	0.0318244597	-0.0254430208	-0.1106092998	0.1144165417	0.0087919404	-0.0667806129	-0.1199939048	-0.0375056412	-0.0394698188	-0.0115390235	0.038078635	0.1407475098	-0.0078581129	-0.0547608224	0.0737636472	-0.1118203291	-0.0035556678	-0.1144874327	0.0106533374	-0.13314	-0.0349475	0.0177262596	0.00122132775625	0.1881	0.1242366999999999	0.0353816099999999	0.0154347576268899	0.114493	0.0095539999999999	0.013108647049	9.127891599999988e-05	-0.00153839	-0.001989068	2.3666437921e-06	3.956391508624001e-06	0.000902435	-0.0002048449999999	8.143889292250001e-07	4.1961474024999985e-08	-0.00192368	0.0003615799999999	3.7005447424e-06	1.3074009639999984e-07	0.0	0.0
815.9019224027675	0.949883194799213	665695.9469805316	0.9022780837619596	844.0237549908459	-6.877213221540046	712376.0989888475	47.29606169452522	777.1186395042298	-0.1461624666856096	603913.379864905	0.0213634666676219	776.7635550749233	590.5364649725044	1.431213	27.976509	0.360401737	0.203679	-0.0401392338	-0.1368920376	0.0465539269	-0.0378382143	-0.0274846623	0.0225904164	-0.0321527269	0.1124417557	-0.1153453309	-0.2003213387	0.0532826108	-0.0301757073	0.1362040346	0.0673826141	0.0258481818	0.224132084	0.2322301892	-0.0976488225	0.0704242972	0.0204096854	0.2896603199	0.0238542753	0.1239218455	-0.0450575629	0.1228677736	0.115492313	0.006191611	-0.049855095	-0.0896181256	-0.1686548664	-0.2045566153	-0.0122399027	0.0032492997	-0.0615005215	-0.0257975834	-0.0402778436	0.0514139419	0.0473737777	-0.1034130932	-0.0375612939	0.1732873556	0.0836493005	-0.0855669021	-0.0538291445	0.0641315917	-0.0724525424	0.0072854231	0.0867616865	0.0497268237	0.18149166	-0.0237601819	0.2274559975	-0.036350176	-0.0342989058	0.0918706892	0.0314985016	0.0359109979	0.0535410266	-0.0625504006	-0.1505809771	-0.0479469614	-0.0488236823	0.1333524032	-0.1587580055	-0.0367393744	0.0563325643	0.231100637	-0.0926145711	0.1363156227	0.0783167319	0.1331229095	0.0796500773	-0.1995242445	0.0517876231	-0.0125068216	-0.0360172673	0.1445020039	-0.2771838057	-0.1790987164	0.0886858329	-0.1977466024	-0.1008702922	0.1193434135	0.077863463	-0.0728539023	0.0220007653	0.1088966661	0.0612994646	0.0224076249	-0.0214646831	0.1561116475	0.0139460436	-0.1394133179	-0.0529141885	-0.0199956938	0.0615448952	-0.0340470891	-0.0033638037	0.0108152659	-0.0464222337	-0.0209880866	0.0628129198	0.0364270835	-0.093662163	-0.0070085492	0.1237742014	-0.0427321252	-0.0677492029	-0.2136013156	0.0631696349	0.0546825742	0.0396299107	0.0394371297	-0.0042908133	-0.0059244253	-0.1140958982	0.017710062	-0.148753	-0.0156129999999999	0.022127455009	0.0002437657689999	0.000674063	-0.187425937	4.543609279690001e-07	0.0351284818603279	0.155818	0.041325	0.024279249124	0.001707755625	0.000142397	0.001680787	2.0276905609e-08	2.825044939369e-06	0.000606376	-0.000296059	3.676918533760001e-07	8.7650931481e-08	-0.00157977	0.00034391	2.4956732529e-06	1.182740881e-07	0.0	0.0
